period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1116c484,growth1116c484,Y1155c191,growth1155c191,Y1276c32,Y1292c246,growth1292c246,Y1432c428,growth1432c428,Y1435c826,growth1435c826,Y1528c807,Y1695c752,growth1695c752,Y1766c586,growth1766c586,Y1850c222,Y1909c152,growth1909c152,Y2164c348,growth2164c348,Y2398c152,growth2398c152,Y2481c428,growth2481c428,Y260c208,Y297c36,Y2991c152,growth2991c152,Y3044c752,growth3044c752,Y3315c620,growth3315c620,Y3394c792,growth3394c792,Y3491c586,growth3491c586,Y3576c376,Y3716c68,growth3716c68,Y3745c246,growth3745c246,Y3753c484,growth3753c484,Y388c757,growth388c757,Y3916c218,Y402c251,growth402c251,Y4190c251,growth4190c251,Y4277c498,Y4282c792,growth4282c792,Y4359c440,growth4359c440,Y4462c792,growth4462c792,Y4471c218,Y448c208,growth448c208,Y4491c344,Y4772c792,growth4772c792,Y4846c36,Y4909c703,growth4909c703,Y4966c32,Y496c208,growth496c208,Y4977c251,growth4977c251,Y4990c32,Y5016c268,growth5016c268,Y609c703,growth609c703,Y633c203,Y661c757,growth661c757,Y71c233,Y892c752,growth892c752,Y915c251,growth915c251,_merge,x,r2,s,sf
201310,902131,645,4766,5744201,10,0,0,0,0,0,0,0,0,1,0,0,500747,.3494863510131836,41711,2.78569221496582,44602040,38983,.0518293380737305,28960,1.61723804473877,342217,.2393589019775391,2227,2124046,.2054843902587891,92464,.0133047103881836,37540,8790106,.3877439498901367,5526229,.012852668762207,1257637,.4163503646850586,88981,.7984943389892578,234987,547267,548799,.5658416748046875,2105967,.771697998046875,243569,.0162372589111328,1871493,1.338214874267578,291344,.4270858764648438,301000,2163,-.9636931419372559,112626,.0850133895874023,10425709,.1297168731689453,1657659,-.3076143264770508,0,664152,.1123523712158203,6944166,-.2927494049072266,43638,146317,.1410455703735352,1616,.1499309539794922,34165,-.4329204559326172,0,385710,.6275348663330078,0,701029,.1510114669799805,186470,15612,-.6137580871582031,407742,278306,.3746480941772461,23669824,-.0037879943847656,268868,2864,-.8958315849304199,71722,-.1654205322265625,505219,377582,-.5706272125244141,75620,304081,.3865385055541992,62899,1.187610626220703,matched (3),4974253.5,.88604981,484787.84,884159.81
201311,902131,646,4766,5906358,11,0,0,0,0,0,0,0,0,0,1,0,394919,-.2374210357666016,41258,-.0109195709228516,63859224,119836,1.122998237609863,9940,-1.06934928894043,242772,-.34332275390625,8921,1979652,-.0704021453857422,163776,.5716800689697266,214237,10662605,.193115234375,4289207,-.2534036636352539,794156,-.4597101211547852,45954,-.6607818603515625,252221,561226,436903,-.2280206680297852,857561,-.8984375,270499,.1048679351806641,731103,-.9399375915527344,292238,.0030641555786133,5000,3702,.537376880645752,59925,-.6309795379638672,10008095,-.0408821105957031,2819365,.5311050415039063,406860,587156,-.1232204437255859,6975289,.0044717788696289,53958,206122,.3426923751831055,679,-.8670878410339356,109562,1.165288925170898,290330,281461,-.3150911331176758,2802711,1212047,.5475168228149414,438811,40777,.960078239440918,246101,216031,-.2532987594604492,25143720,.0604076385498047,510916,1727,-.505833625793457,89529,.2217655181884766,544412,1667048,1.485021591186523,35920,264835,-.1381874084472656,15895,-1.375526428222656,matched (3),4878902.5,.88604981,478797.22,880889.38
201312,902131,647,4766,6164868,12,0,0,0,0,0,0,0,0,0,0,1,292012,-.3018856048583984,350094,2.13835620880127,56776012,158860,.2818994522094727,73130,1.995672225952148,376056,.4376153945922852,26255,1795727,-.0975103378295898,255205,.4435672760009766,389150,16165265,.4161224365234375,3795368,-.1223201751708984,1343719,.5259160995483398,44784,-.0257902145385742,296287,735751,517955,.1701765060424805,561614,-.4232778549194336,1475583,1.696540832519531,2733578,1.318812370300293,394757,.3007011413574219,301000,14423,1.359951019287109,90928,.4169740676879883,10088126,.007965087890625,510107,-1.709646224975586,303206,767811,.2682533264160156,7566720,.0813865661621094,63935,196269,-.0489816665649414,2018,1.089241027832031,133216,.1954813003540039,226154,928754,1.193849563598633,3071169,883750,-.3158912658691406,207829,195273,1.566280364990234,283120,145636,-.3943119049072266,26982176,.0705680847167969,341474,8536,1.597906589508057,75141,-.175196647644043,775491,622886,-.9844455718994141,71180,283560,.0683164596557617,53666,1.216775894165039,matched (3),6353652,.88604981,451141.06,866168.38
201401,902131,648,4766,4232652,01,0,0,0,0,0,0,0,0,0,0,0,172762,-.5248794555664063,7698,-3.817240715026856,69990080,74056,-.7632017135620117,15281,-1.565629005432129,436908,.1499853134155273,11062,1749728,-.0259504318237305,193852,-.2749719619750977,124202,10331837,-.4476337432861328,3124409,-.1945362091064453,1000641,-.2947998046875,101889,.8220329284667969,373999,483143,425694,-.1961669921875,496709,-.1228103637695313,218717,-1.909029960632324,768703,-1.268662452697754,533873,.3018875122070313,227000,7480,-.6565914154052734,93593,.0288877487182617,8639385,-.1550273895263672,574738,.119293212890625,398494,628785,-.1997547149658203,5597672,-.3014087677001953,3451,92208,-.7554397583007813,767,-.9673757553100586,47532,-1.030569076538086,282104,815620,-.1298952102661133,2379647,745695,-.1698579788208008,428562,21640,-2.199854850769043,399749,131702,-.1005687713623047,24760872,-.0859127044677734,501204,3809,-.8069257736206055,58816,-.2449522018432617,548322,516400,-.1874818801879883,51449,253747,-.1110858917236328,10301,-1.650539398193359,matched (3),4521245.5,.88604981,373712.88,828480.94
201402,902131,649,4766,4765548,02,1,0,0,0,0,0,0,0,0,0,0,534564,1.129536628723145,318160,3.721593856811523,50348232,385732,1.650321006774902,29441,.6557788848876953,699004,.4699335098266602,17639,1909417,.0873384475708008,273885,.3456134796142578,342222,4475135,-.8366947174072266,2290190,-.3106107711791992,690458,-.3710412979125977,79538,-.2476491928100586,433470,534626,431408,.0133333206176758,1590283,1.163662910461426,311264,.3528623580932617,1717075,.8036727905273438,389763,-.3146190643310547,289000,37634,1.615675926208496,108677,.1494245529174805,10205989,.1666431427001953,2044438,1.268964767456055,443874,785600,.2226591110229492,6865879,.2042131423950195,135754,120093,.2642202377319336,1487,.6620292663574219,62422,.2725143432617188,271892,430597,-.6387758255004883,1675546,874986,.1598911285400391,79535,40423,.6248550415039063,238336,25923,-1.625411033630371,25812558,.0415973663330078,267333,8235,.771026611328125,98599,.5166473388671875,532307,537270,.0396184921264648,3698,217067,-.1561317443847656,46696,1.511417388916016,matched (3),4716801,.88604981,423374.56,852036
201403,902131,650,4766,3860538,03,0,1,0,0,0,0,0,0,0,0,0,320715,-.5108985900878906,43786,-1.983241081237793,27961276,61662,-1.833475112915039,16364,-.5873050689697266,445817,-.4497480392456055,14091,2160480,.1235322952270508,146404,-.6263389587402344,5365,2816320,-.4631052017211914,4923315,.7653474807739258,912035,.2783231735229492,89420,.1171092987060547,352050,666289,253063,-.5334157943725586,1342213,-.1695928573608398,1897026,1.807401657104492,314927,-1.696036338806152,323540,-.1862154006958008,301000,10791,-1.24919605255127,92195,-.1644735336303711,8821944,-.1457319259643555,753660,-.9979372024536133,108040,692647,-.1259279251098633,10877988,.4601764678955078,87447,198604,.5030460357666016,64,-3.145632743835449,65540,.0487432479858398,210776,1194115,1.019988059997559,3410123,882634,.0087032318115234,208529,12927,-1.140080451965332,229785,110914,1.453624725341797,26020268,.0080146789550781,494738,12828,.4432373046875,87612,-.1181430816650391,1268325,806722,.4064788818359375,13745,288085,.2830495834350586,83009,.5752906799316406,matched (3),4033804,.88604981,318276.31,804996.38
201404,902131,651,4766,3524114,04,0,0,1,0,0,0,0,0,0,0,0,297307,-.0757875442504883,478885,2.392147064208984,58728792,222679,1.284063339233398,45644,1.025788307189941,552612,.214747428894043,12610,2088958,-.033665657043457,194247,.2827606201171875,10168,2765657,-.018153190612793,4474732,-.0955352783203125,554134,-.4982719421386719,107102,.1804380416870117,399799,708820,217080,-.1533727645874023,741327,-.593632698059082,408149,-1.536410331726074,1709811,1.691797256469727,549808,.5302457809448242,339000,3438,-1.14382266998291,82636,-.1094608306884766,9132860,.0346364974975586,1289267,.5368881225585938,167895,950272,.316227912902832,7142613,-.4206619262695313,53392,112625,-.5672492980957031,1057,2.804306983947754,74786,.1319704055786133,283812,464064,-.9451379776000977,3146078,1052741,.1762418746948242,197455,10003,-.2564334869384766,69288,81029,-.3139476776123047,26161964,.0054302215576172,183392,9432,-.3075227737426758,106408,.1943626403808594,935022,689309,-.1572895050048828,8709,310568,.0751476287841797,28748,-1.060380935668945,matched (3),3101167,.88604981,348866.44,817573.94
201405,902131,652,4766,2658774,05,0,0,0,1,0,0,0,0,0,0,0,501303,.5224447250366211,43412,-2.400724411010742,57506056,55148,-1.395709991455078,51511,.1209230422973633,491351,-.117497444152832,33035,1495873,-.3339548110961914,247142,.2408323287963867,83674,4123833,.399505615234375,3798051,-.1639585494995117,835606,.4107513427734375,85241,-.2282991409301758,437416,506897,209862,-.0338153839111328,1356125,.6039447784423828,542844,.2851896286010742,1055819,-.4820661544799805,485626,-.1241302490234375,684000,19522,1.736652374267578,78767,-.0479516983032227,9639340,.0539741516113281,1345844,.0429468154907227,156651,816681,-.1514997482299805,5949795,-.1827220916748047,30374,156901,.3315515518188477,297,-1.269457817077637,35522,-.7444791793823242,244286,561240,.1901254653930664,2537817,826350,-.2421340942382813,87723,21988,.7876119613647461,39535,42546,-.644221305847168,24354456,-.0715923309326172,325992,7982,-.1669187545776367,49985,-.7555580139160156,579555,559808,-.2080965042114258,4881,246651,-.2304286956787109,71849,.9159984588623047,matched (3),3059616.3,.88604981,362480.06,823475.06
201406,902131,653,4766,3689817,06,0,0,0,0,1,0,0,0,0,0,0,341833,-.3828878402709961,516723,2.476770401000977,38723568,29276,-.6332530975341797,26398,-.6685066223144531,436073,-.1193485260009766,8999,2898980,.6616487503051758,223258,-.1016349792480469,121296,4941635,.180912971496582,3274918,-.1481952667236328,642507,-.2627801895141602,59006,-.3678436279296875,361618,626736,478972,.8251914978027344,751283,-.5906038284301758,645461,.1731424331665039,1211519,.1375579833984375,533364,.0937652587890625,597000,12343,-.4584531784057617,137824,.559483528137207,9913263,.0280208587646484,2164108,.4749870300292969,584182,648340,-.2308330535888672,8492011,.355769157409668,22580,84913,-.613987922668457,63,-1.550597667694092,75353,.7520322799682617,152451,382618,-.3831110000610352,3021212,868142,.0493364334106445,95381,18874,-.1527109146118164,250909,50503,.1714468002319336,21878788,-.1071968078613281,276385,12979,.4861440658569336,96771,.6606245040893555,704104,435129,-.2519512176513672,7552,263285,.0652627944946289,100098,.3315830230712891,matched (3),4055971,.88604981,450253.19,865706.25
201407,902131,654,4766,4096381,07,0,0,0,0,0,1,0,0,0,0,0,611212,.5811214447021484,6729,-4.341079711914063,70281856,247599,2.135043144226074,5168,-1.630802154541016,917417,.7437524795532227,16382,1560386,-.6194257736206055,237903,.0635356903076172,241126,5052671,.0222206115722656,5097269,.4424123764038086,683616,.0620193481445313,82199,.3315038681030273,460770,713983,579415,.1903772354125977,526287,-.3559360504150391,354409,-.599513053894043,1006827,-.1850709915161133,516035,-.0330295562744141,389000,13995,.1256113052368164,141715,.0278406143188477,10266232,.0349864959716797,1501359,-.3656377792358398,374413,972745,.4057064056396484,6174879,-.3186368942260742,31467,195566,.8342704772949219,921,2.68232536315918,83398,.1014404296875,216512,750707,.6739778518676758,3168498,902289,.0385799407958984,314168,1548856,4.407485961914063,296957,52169,.0324554443359375,26908800,.2069358825683594,474957,21778,.5175666809082031,73866,-.2700948715209961,849826,723213,.508061408996582,5302,194003,-.305363655090332,27456,-1.293564796447754,matched (3),4612284.5,.88604981,461952.78,871848.44
201408,902131,655,4766,5188868,08,0,0,0,0,0,0,1,0,0,0,0,331812,-.610875129699707,22910,1.225146293640137,61272388,4962,-3.910001754760742,12328,.8693866729736328,866830,-.0567197799682617,13706,1676550,.0718050003051758,167067,-.3534688949584961,254876,4852093,-.0405073165893555,5474699,.0714321136474609,1219129,.5784950256347656,65344,-.2294778823852539,374405,790556,375373,-.4340991973876953,583923,.1039218902587891,237014,-.4023323059082031,795954,-.2350177764892578,551226,.0659704208374023,327000,26824,.6505966186523438,106118,-.2892665863037109,10594468,.0314712524414063,1163532,-.2549104690551758,232147,614031,-.4600763320922852,7652134,.2144956588745117,91527,297057,.4180259704589844,1052,.132988452911377,52914,-.4549570083618164,553487,308552,-.889124870300293,3464412,896716,-.0061960220336914,159904,41314,-3.624070167541504,137144,76879,.3877439498901367,28424196,.0547885894775391,613675,20880,-.0421075820922852,82057,.1051616668701172,1257031,618422,-.1565322875976563,6924,194351,.0017919540405273,64214,.8496370315551758,matched (3),5495753,.88604981,447135.66,864088.94
201409,902131,656,4766,6939704,09,0,0,0,0,0,0,0,1,0,0,0,666647,.6976919174194336,597132,3.260564804077148,69906824,233672,3.852108955383301,12412,.0067911148071289,558098,-.4403076171875,7236,2252373,.2952461242675781,177365,.0598154067993164,364602,7076120,.3773155212402344,5015723,-.087559700012207,1056144,-.1435117721557617,84419,.2561273574829102,418981,802239,620670,.5028791427612305,1194034,.7153244018554688,443976,.6276512145996094,1161008,.37750244140625,409791,-.2964973449707031,564000,18691,-.3612546920776367,114427,.0753860473632813,11956280,.1209239959716797,977695,-.1740169525146484,300027,867643,.3457345962524414,9493334,.2156057357788086,49070,199345,-.3988866806030273,1871,.575779914855957,95871,.5943355560302734,398345,867402,1.033612251281738,6481262,968521,.077031135559082,271715,151435,1.298954963684082,474792,56282,-.3118572235107422,29392540,.0334987640380859,585374,18860,-.1017494201660156,87488,.0640878677368164,614419,617564,-.0013885498046875,5234,228030,.1598119735717773,39521,-.4853897094726563,matched (3),6513841.5,.88604981,496515.59,890644.19
201410,902131,657,4766,5690830,10,0,0,0,0,0,0,0,0,1,0,0,389492,-.5374174118041992,426,-7.245453834533691,66956020,111309,-.741607666015625,11515,-.0750131607055664,302228,-.6133537292480469,8700,1661696,-.3041458129882813,174609,-.015660285949707,371661,8386684,.1699199676513672,4052806,-.2131681442260742,899975,-.1600131988525391,58127,-.3731622695922852,365430,544886,435386,-.3545665740966797,1223666,.0245132446289063,305635,-.3733787536621094,1049546,-.1009302139282227,446203,.0851268768310547,356000,4799,-1.359634399414063,106195,-.0746603012084961,10093907,-.1693229675292969,671170,-.3761758804321289,329478,600126,-.3686408996582031,6076545,-.4461545944213867,37244,141131,-.3453483581542969,1015,-.6115846633911133,47353,-.7053728103637695,291103,338363,-.9413833618164063,6711985,923151,-.0479774475097656,226543,30642,-1.597784996032715,374363,81874,.3748064041137695,27767600,-.0568714141845703,323455,11462,-.4980058670043945,78115,-.1133193969726563,516360,482617,-.2465591430664063,4784,289627,.2391166687011719,44866,.1268482208251953,matched (3),4559178.5,.88604981,385646.56,833932
201411,902131,658,4766,5706622,11,0,0,0,0,0,0,0,0,0,1,0,379633,-.0256385803222656,2557,1.792150497436523,47918100,113014,.0152015686035156,20394,.571589469909668,249425,-.1920232772827148,15163,1922158,.1456098556518555,221906,.2397041320800781,332357,9793639,.1550884246826172,3536046,-.1364002227783203,1030840,.1357622146606445,60660,.0426540374755859,230209,586299,334888,-.2624359130859375,1209078,-.011993408203125,210800,-.3714818954467773,1208225,.1407938003540039,350222,-.2422075271606445,225000,9084,.6381072998046875,93607,-.1261720657348633,10745726,.0625743865966797,387433,-.5494794845581055,389769,511129,-.1605167388916016,6103611,.0044450759887695,44125,93678,-.409825325012207,2442,.8779292106628418,68779,.3732681274414063,379668,504337,.3991250991821289,5120849,871538,-.0575332641601563,301985,30075,-.0186767578125,192165,89833,.0927705764770508,29683100,.0667095184326172,209267,13379,.1546497344970703,167777,.7644529342651367,653996,449627,-.070805549621582,16559,92881,-1.137274742126465,19421,-.8373250961303711,matched (3),5627666,.88604981,418138.03,849446.13
201412,902131,659,4766,7515800,12,0,0,0,0,0,0,0,0,0,0,1,256392,-.3924970626831055,360248,4.947957992553711,54981100,146881,.262110710144043,31139,.4232206344604492,380371,.4219894409179688,12270,1680044,-.1346282958984375,257502,.1487741470336914,5137,12027834,.2054901123046875,2228209,-.4618110656738281,983378,-.0471353530883789,85464,.3428106307983398,268718,803168,534229,.4670276641845703,2100644,.5523862838745117,282020,.2910680770874023,2103317,.5543632507324219,741463,.7500581741333008,307000,3335,-1.002041816711426,26732,-1.253243446350098,12005446,.1108531951904297,1734151,1.498730659484863,1122331,552024,.0769691467285156,7479869,.203333854675293,90568,182238,.6654500961303711,1464,-.5116453170776367,74328,.0775890350341797,293419,1128484,.8053865432739258,5176955,1213769,.3312263488769531,358949,60104,.6923818588256836,282593,44060,-.7123994827270508,30228112,.0181941986083984,567600,23899,.5801496505737305,116317,-.3663158416748047,1459231,548059,.1979646682739258,25312,256976,1.01766300201416,89717,1.530304908752441,matched (3),7469514.5,.88604981,463399.63,872615.94
201501,902131,660,4766,6001770,01,0,0,0,0,0,0,0,0,0,0,0,326898,.2429409027099609,4264,-4.436585426330566,63160368,236217,.475128173828125,34395,.0994501113891602,330103,-.1417427062988281,5548,1329838,-.2337627410888672,190830,-.2996444702148438,9898,7422243,-.4827423095703125,1916445,-.150726318359375,895976,-.0930805206298828,53417,-.469965934753418,324611,667004,551945,.0326242446899414,1882672,-.1095523834228516,173527,-.4856443405151367,1012220,-.7313690185546875,499552,-.3949136734008789,386000,12550,1.325247764587402,95035,1.268383979797363,9161198,-.2703838348388672,2227809,.2505006790161133,605678,518262,-.0631103515625,6860176,-.086482048034668,20230,104369,-.5573806762695313,1245,-.1620368957519531,68653,-.0794229507446289,848660,702787,-.473576545715332,5156563,898545,-.3007087707519531,75402,30428,-.6807136535644531,341150,129704,1.079702377319336,26161460,-.1444854736328125,404650,10941,-.7813186645507813,82918,-.3384675979614258,679985,716087,.2674188613891602,22009,210598,-.199030876159668,28116,-1.160321235656738,matched (3),6877296,.88604981,323041.5,806892.31
201502,902131,661,4766,5683901,02,1,0,0,0,0,0,0,0,0,0,0,337923,.0331697463989258,665341,5.050092697143555,30188930,125597,-.6316728591918945,10298,-1.205961227416992,494877,.4049043655395508,49495,1548836,.1524467468261719,174375,-.0901756286621094,194,5256209,-.3450717926025391,2129460,.1053962707519531,958133,.0670738220214844,32141,-.5079965591430664,252295,584971,394686,-.335357666015625,1400183,-.2960882186889648,311645,.5855312347412109,571856,-.571014404296875,509485,.019688606262207,403000,7968,-.4542875289916992,103765,.0878829956054688,9767628,.0640964508056641,1363521,-.4909486770629883,295916,511092,-.0139312744140625,6613744,-.0365829467773438,56711,111413,.0653114318847656,93,-2.594291210174561,46815,-.3828611373901367,367847,1774521,.9262313842773438,4218441,1327368,.3901758193969727,115426,11629,-.9618606567382813,91476,120683,-.072087287902832,29185914,.1093997955322266,329938,3504,-1.138612747192383,47281,-.5617437362670898,380234,672483,-.0628252029418945,20587,234998,.1096258163452148,10050,-1.028765678405762,matched (3),6103154.5,.88604981,419599.84,850166.69
201503,902131,662,4766,7179259,03,0,1,0,0,0,0,0,0,0,0,0,592872,.5621604919433594,4912,-4.908618927001953,45622844,215095,.5380020141601563,28029,1.001290321350098,547624,.1012802124023438,24868,1810709,.156214714050293,211039,.1908349990844727,22016,5450233,.0362482070922852,2729615,.2482919692993164,963949,.0060510635375977,48210,.4054336547851563,274020,796821,648130,.4960002899169922,961492,-.3758726119995117,542962,.5551748275756836,1078920,.6348285675048828,404823,-.229949951171875,606000,53228,1.899150848388672,120671,.1509389877319336,10514155,.0736503601074219,1856703,.3087320327758789,452741,513206,.0041275024414063,7980387,.1878366470336914,24953,193938,.5542945861816406,2028,3.082205772399902,112230,.8743467330932617,1564146,283223,-1.835051536560059,5374222,924386,-.3618230819702148,141411,144355,2.518773078918457,152445,108995,-.1018657684326172,28499774,-.0237903594970703,413724,6710,.6496944427490234,71507,.4136867523193359,748564,799261,.1727113723754883,6704,191033,-.2071313858032227,13152,.2690010070800781,matched (3),6718836,.88604981,460789.13,871232.44
201504,902131,663,4766,6449282,04,0,0,1,0,0,0,0,0,0,0,0,232493,-.9361190795898438,52323,2.365755081176758,48079676,79650,-.9934377670288086,3610,-2.049531936645508,605270,.1000852584838867,7597,1385198,-.2678756713867188,128342,-.4973440170288086,5356,2541814,-.7627801895141602,1678392,-.4863243103027344,535482,-.5878705978393555,60119,.220759391784668,281162,663245,379253,-.5358877182006836,670179,-.3609409332275391,239081,-.8202371597290039,900724,-.1805171966552734,402761,-.0051069259643555,188000,6830,-2.05325984954834,96463,-.2239084243774414,10374419,-.0133800506591797,561691,-1.195605278015137,374691,383459,-.2914447784423828,6905108,-.1447248458862305,28657,78359,-.9062376022338867,7022,1.241997718811035,60405,-.6194782257080078,173078,347373,.2041654586791992,5015967,678324,-.309504508972168,107433,13467,-2.37203311920166,99945,75182,-.3713903427124023,19210964,-.3944149017333984,345957,3803,-.5678091049194336,49641,-.3649778366088867,550936,648809,-.2085494995117188,5752,141802,-.2980136871337891,10477,-.227391242980957,matched (3),6779924,.88604981,417531.09,849147.56
201505,902131,664,4766,7246901,05,0,0,0,1,0,0,0,0,0,0,0,431741,.6189661026000977,666340,2.544363975524902,41132632,43229,-.6111307144165039,5986,.5057153701782227,419977,-.3654747009277344,19725,1471678,.0605602264404297,233766,.5996217727661133,75218,2688081,.0559501647949219,1890336,.1189184188842773,724193,.3018903732299805,65207,.0812416076660156,394432,758163,447005,.1643667221069336,1380492,.7226505279541016,518157,.7734756469726563,405483,-.7981195449829102,634837,.4550247192382813,409000,10608,.4402837753295898,68426,-.3434066772460938,10797124,.0399360656738281,1221588,.7769546508789063,225047,356552,-.0727529525756836,7723954,.1120643615722656,23246,212387,.9971094131469727,3341,-.7427778244018555,61430,.0168266296386719,229287,540652,.4423761367797852,6052496,703653,.0366601943969727,170226,1436,-2.238380908966065,122844,174671,.8429927825927734,19092410,-.0061912536621094,73822,4751,.222564697265625,68345,.3197507858276367,672778,663498,.0223875045776367,18265,165717,.1558494567871094,20859,.6886024475097656,matched (3),8466376,.88604981,401458.66,841361.06
201506,902131,665,4766,8033800,06,0,0,0,0,1,0,0,0,0,0,0,436278,.0104541778564453,6613,-4.612762451171875,43990552,28771,-.4071435928344727,12405,.7286758422851563,468688,.1097373962402344,21095,1853855,.2308635711669922,245535,.0491189956665039,9092,4180825,.441680908203125,2137264,.122772216796875,678420,-.0652914047241211,47681,-.3130340576171875,364000,873253,395562,-.1222629547119141,1613946,.1562414169311523,291959,-.573664665222168,987075,.8896675109863281,723364,.1305446624755859,630000,38201,1.281253814697266,94946,.3275556564331055,11954277,.1018104553222656,1363165,.1096572875976563,619930,552359,.437718391418457,8080450,.0451211929321289,36940,145205,-.3802642822265625,1375,-.8878159523010254,53536,-.1375446319580078,286307,360628,-.4049291610717773,5101762,1009796,.3612184524536133,117062,221636,5.039175510406494,289396,483062,1.017240524291992,27708116,.3724346160888672,478639,12260,.9479866027832031,113145,.5041017532348633,784147,713540,.0727128982543945,20935,282232,.5324478149414063,22563,.078526496887207,matched (3),8087139.5,.88604981,418591.56,849669.5
201507,902131,666,4766,7831365,07,0,0,0,0,0,1,0,0,0,0,0,548734,.2293338775634766,330228,3.910745620727539,28913426,17220,-.5132961273193359,8616,-.3644781112670898,418195,-.1139898300170898,5826,1153058,-.4748497009277344,156665,-.4493293762207031,2229,4950574,.1689949035644531,2190911,.0247907638549805,1015263,.4031362533569336,38186,-.2220640182495117,298677,823778,483888,.2015466690063477,1747921,.0797452926635742,1227875,1.436427116394043,698992,-.3451070785522461,602139,-.1834239959716797,623000,14754,-.9513473510742188,112430,.1690225601196289,11182530,-.0667362213134766,1776093,.2646074295043945,325181,480227,-.1399393081665039,6347289,-.241419792175293,54886,83181,-.5571269989013672,1197,-.1386356353759766,83198,.4408693313598633,225490,17217,-3.041949272155762,3737989,323981,-1.136818885803223,115453,120337,-.6107406616210938,120021,254932,-.6391477584838867,29266892,.0547313690185547,529678,14961,.1991052627563477,41125,-1.012053489685059,713686,592254,-.1863031387329102,39873,20969,-2.59968376159668,20543,-.0937910079956055,matched (3),7721512.5,.88604981,544658.31,918352.88
201508,902131,667,4766,8370569,08,0,0,0,0,0,0,1,0,0,0,0,480784,-.1321954727172852,1321,-5.5213942527771,45681984,252483,2.685272216796875,22581,.9634876251220703,245236,-.533726692199707,8805,1179128,.0223579406738281,178139,.1284542083740234,123,4809258,-.028961181640625,2501162,.1324386596679688,1045260,.029118537902832,44848,.1608095169067383,322714,796534,303893,-.4651784896850586,1429231,-.2012901306152344,1864025,.4174528121948242,822115,.1622409820556641,416030,-.3697309494018555,890000,51832,1.25649356842041,119284,.0591764450073242,10235078,-.0885334014892578,108203,-2.798162460327148,371433,511369,.0628328323364258,6211998,-.0215444564819336,29944,111813,.2958087921142578,523,-.8279919624328613,98559,.1694316864013672,216182,16842,-.0220212936401367,2868598,364303,.1173009872436523,117618,67183,-.5828762054443359,419297,339379,.2861204147338867,30983262,.0569915771484375,662041,13609,-.0947151184082031,70321,.5364542007446289,966929,510776,-.1480045318603516,7300,196619,2.238222122192383,69864,1.224029541015625,matched (3),8724374,.88604981,533296.13,911660.06
201509,902131,668,4766,8471488,09,0,0,0,0,0,0,0,1,0,0,0,592108,.2082710266113281,3540,.9857373237609863,37416572,191375,-.2771091461181641,18445,-.2023153305053711,400709,.4910144805908203,15162,1355439,.1393499374389648,366009,.7200937271118164,130,6015232,.2237520217895508,2505353,.001673698425293,1031467,-.0132837295532227,62828,.3371219635009766,363380,804256,189667,-.471405029296875,1972828,.322331428527832,1987971,.0643768310546875,944666,.138951301574707,492664,.1690702438354492,357000,6614,-2.058819770812988,78670,-.4162454605102539,11645332,.1290855407714844,921356,2.141837120056152,781094,535278,.0456943511962891,7834403,.2320413589477539,49023,114746,.0258932113647461,16023,3.422199249267578,67167,-.3834724426269531,193809,99815,1.77944278717041,3275808,922469,.9290676116943359,177438,32146,-.7371320724487305,481895,332957,-.01910400390625,25075316,-.2115650177001953,685467,31349,.8344507217407227,124375,.5702304840087891,816414,625083,.2019538879394531,15101,121375,-.4823827743530273,65484,-.0647439956665039,matched (3),8967141,.88604981,463613.28,872729.44
201510,902131,669,4766,7596387,10,0,0,0,0,0,0,0,0,1,0,0,399262,-.3940715789794922,16256,1.524335861206055,33233044,19457,-2.286027908325195,15229,-.1915922164916992,231169,-.5500860214233398,8574,1688927,.2199687957763672,189447,-.6585483551025391,86114,7934846,.2769689559936523,2237592,-.1130294799804688,662279,-.4430503845214844,38139,-.4991626739501953,297138,611387,276645,.3774642944335938,1623201,-.195068359375,862527,-.8350038528442383,950971,.0066518783569336,355682,-.3257904052734375,391000,20842,1.147781372070313,63781,-.2098064422607422,10028801,-.149444580078125,439006,-.7413330078125,918701,353360,-.4152984619140625,6897822,-.1273183822631836,17328,72813,-.4548263549804688,530,-3.4089035987854,39161,-.5395011901855469,497126,18694,-1.675116539001465,4426434,562457,-.4947385787963867,140637,31307,-.0264463424682617,421753,243724,-.3119773864746094,27624104,.0968055725097656,347371,7998,-1.36599063873291,37902,-1.188297271728516,546031,623430,-.0026483535766602,15739,145390,.1805343627929688,55600,-.1636228561401367,matched (3),7148039.5,.88604981,316397.81,804255.5
