period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1004c484,growth1004c484,Y1611c32,Y1771c818,Y1811c484,growth1811c484,Y1855c586,growth1855c586,Y1909c124,growth1909c124,Y1911c381,Y1913c484,growth1913c484,Y2307c222,growth2307c222,Y2404c484,growth2404c484,Y2419c124,growth2419c124,Y2635c586,growth2635c586,Y2768c251,growth2768c251,Y2797c152,growth2797c152,Y2882c246,growth2882c246,Y2897c300,growth2897c300,Y2939c124,growth2939c124,Y2984c124,growth2984c124,Y3019c484,growth3019c484,Y3069c233,Y3127c586,growth3127c586,Y3235c586,growth3235c586,Y325c68,Y3260c124,growth3260c124,Y3343c484,growth3343c484,Y3495c586,growth3495c586,Y3541c124,growth3541c124,Y3623c484,growth3623c484,Y3754c124,growth3754c124,Y3762c484,growth3762c484,Y3771c826,growth3771c826,Y4093c484,growth4093c484,Y4153c752,growth4153c752,Y4231c222,Y4291c484,growth4291c484,Y451c792,growth451c792,Y4564c484,growth4564c484,Y4604c586,growth4604c586,Y4735c352,growth4735c352,Y4923c752,growth4923c752,Y4924c586,Y4933c124,growth4933c124,Y4943c124,growth4943c124,Y4954c586,growth4954c586,Y583c752,growth583c752,Y599c586,growth599c586,Y613c616,growth613c616,Y724c484,growth724c484,Y726c218,Y785c484,growth785c484,_merge,x,r2,s,sf
201303,731816,638,3463,11936194,03,0,1,0,0,0,0,0,0,0,0,0,914005,-.2227077484130859,1172572,213950,1707484,-.0746440887451172,97964,-1.235221862792969,27520548,-.2003116607666016,13476428,778671,-.3339691162109375,1599343,-.1176595687866211,1037513,-.0814170837402344,345380,-.3170766830444336,484207,-.8534345626831055,52403600,-.4605655670166016,56711,.5923395156860352,156315,-.6647071838378906,581636,.1760339736938477,7914941,.0750579833984375,8475350,-.1432590484619141,1972158,.1931238174438477,47111,46371,-.516270637512207,11309368,-.2691287994384766,11848,937350,.6494388580322266,1511561,-.0415382385253906,21653,-.834355354309082,7427063,-.1379117965698242,3853436,-.3128843307495117,7567133,-.0577154159545898,306616,-.6074380874633789,1524649,-.0304031372070313,738780,-.0959692001342773,907430,-.0863437652587891,132012,18479692,-.0306301116943359,6014631,-.569645881652832,3583639,.1688575744628906,265576,.2775869369506836,10293,2.650293350219727,4416789,.0616216659545898,33932,24216886,-.1737461090087891,21656448,-.2285385131835938,805893,-.6522607803344727,1507051,-.0334997177124023,117629,-1.465889930725098,22444,-.0636081695556641,99358,-.7916011810302734,112060,2785094,.7110757827758789,matched (3),13039835,.85882908,944500.25,1838993.1
201304,731816,639,3463,18395688,04,0,0,1,0,0,0,0,0,0,0,0,1023203,.1128568649291992,1691617,278834,2478013,.3724355697631836,183223,.6261043548583984,35161672,.2450237274169922,16299765,684304,-.1291866302490234,279280,-1.745133399963379,1774160,.5365009307861328,355333,.0284099578857422,763791,.4557809829711914,36456344,-.3628597259521484,63941,.1199922561645508,620777,1.379098892211914,686457,.1656980514526367,8921665,.1197309494018555,7512131,-.1206436157226563,2940461,.3994379043579102,52143,35609,-.2640762329101563,12585739,.1069316864013672,36504,320642,-1.072731018066406,1716316,.1270370483398438,29808,.3196325302124023,9926668,.2900934219360352,4556738,.1676425933837891,8062677,.0634307861328125,507512,.5039243698120117,1832579,.1839599609375,832550,.1194934844970703,591059,-.4287004470825195,182836,22307744,.1882610321044922,12982597,.769413948059082,5221848,.3764724731445313,207399,-.2472562789916992,19844,.6564369201660156,5803239,.2730035781860352,89397,30562832,.2327327728271484,24938938,.1411266326904297,2052711,.9349651336669922,1866649,.2139902114868164,226212,.6539363861083984,105376,1.546511650085449,131265,.2784881591796875,1267843,3354726,.1860885620117188,matched (3),19692496,.85882908,1012822.7,1874999.9
201305,731816,640,3463,19272196,05,0,0,0,1,0,0,0,0,0,0,0,1263921,.2112808227539063,5007827,365703,2827262,.1318521499633789,124345,-.3876447677612305,45118984,.2493457794189453,17108082,1491509,.7791414260864258,961587,1.236370086669922,1656886,-.0683870315551758,418905,.1645889282226563,1214861,.4640913009643555,44753288,.2050495147705078,253728,1.378302574157715,644264,.0371370315551758,649316,-.0556240081787109,12277322,.3192710876464844,12979153,.5468254089355469,2874089,-.0228309631347656,100026,62678,.5654125213623047,15694026,.2207164764404297,75686,428414,.289764404296875,1965437,.1355342864990234,27565,-.0782299041748047,10960663,.0990886688232422,5262371,.1439743041992188,8231559,.0207300186157227,715755,.3438177108764648,2126056,.1485443115234375,635817,-.2695827484130859,960804,.4858551025390625,3898902,20975284,-.0615882873535156,16074460,.213623046875,4195662,-.2188005447387695,591561,1.04811954498291,3205,-1.823188781738281,5445315,-.0636606216430664,111498,32746192,.0690021514892578,26853318,.0739593505859375,2247927,.0908470153808594,2030787,.0842790603637695,317494,.3389863967895508,102149,-.031102180480957,139966,.0641813278198242,201110,2576550,-.2639188766479492,matched (3),20784202,.85882908,899928.94,1816504
201306,731816,641,3463,17924784,06,0,0,0,0,1,0,0,0,0,0,0,990333,-.2439327239990234,1748306,249467,1821261,-.4397792816162109,118709,-.0463848114013672,47906624,.0599517822265625,18906496,1016137,-.3837795257568359,728974,-.276947021484375,1845108,.1075973510742188,371235,-.1208086013793945,932043,-.2650060653686523,66548608,.3967666625976563,73933,-1.233103752136231,714075,.102879524230957,506778,-.2478466033935547,11298973,-.0830421447753906,17457056,.2964000701904297,2380677,-.1883506774902344,426480,70891,.1231327056884766,14993041,-.0456943511962891,151498,263440,-.4862642288208008,1574710,-.2216434478759766,35587,.2554330825805664,9878437,-.1039581298828125,4402901,-.1783180236816406,7820592,-.0512151718139648,605785,-.1668128967285156,1995531,-.0633583068847656,1195318,.6312570571899414,377539,-.9340972900390625,192281,16665072,-.2300300598144531,8407005,-.6481666564941406,3129165,-.2932844161987305,447918,-.2781543731689453,7626,.8668508529663086,3906622,-.3320827484130859,91244,31131068,-.0505790710449219,26363262,-.0184173583984375,2889076,.2509288787841797,1743110,-.1527528762817383,41452,-2.035922050476074,20023,-1.629550933837891,120899,-.1464433670043945,163265,2387903,-.0760354995727539,matched (3),20218074,.85882908,823850.56,1780040.6
201307,731816,642,3463,22384300,07,0,0,0,0,0,1,0,0,0,0,0,1189957,.1836309432983398,3595233,532251,2306380,.236149787902832,123514,.0396795272827148,47185960,-.0151576995849609,23602742,1600261,.454157829284668,2541728,1.248961448669434,2187526,.1702337265014648,391476,.0530891418457031,968485,.0383539199829102,112465344,.5247135162353516,206294,1.026143074035645,1618742,.8184165954589844,645112,.2413511276245117,12801032,.1248130798339844,11750627,-.3958377838134766,2918638,.2037315368652344,94411,36890,-.653203010559082,21470764,.3591060638427734,143983,310848,.1654787063598633,1609107,.0216083526611328,64297,.5915327072143555,9364161,-.0534648895263672,5058906,.1388864517211914,11039221,.3446941375732422,782378,.2558126449584961,2079327,.0411338806152344,645087,-.6167831420898438,999771,.9738531112670898,526957,19736188,.1691379547119141,8561908,.0182571411132813,2944627,-.0607843399047852,270439,-.5045633316040039,15687,.7212686538696289,3913165,.001673698425293,0,34872784,.1135005950927734,26556772,.0073127746582031,3360276,.1510858535766602,2137556,.2039918899536133,340047,2.104547500610352,97410,1.582046508789063,157053,.261627197265625,206797,2425961,.0158119201660156,matched (3),21416954,.85882908,842605.13,1788798
201308,731816,643,3463,21206860,08,0,0,0,0,0,0,1,0,0,0,0,1098076,-.080357551574707,1883529,447028,2239259,-.0295343399047852,137661,.1084394454956055,38791292,-.1958999633789063,16227099,1142830,-.3366584777832031,1673131,-.4181480407714844,2271311,.0375862121582031,366326,-.0664005279541016,678613,-.355682373046875,112661800,.0017452239990234,118989,-.5502710342407227,996174,-.4854831695556641,525173,-.2056961059570313,11459876,-.1106739044189453,8800496,-.2890987396240234,2924487,.0020027160644531,91759,44001,.1762723922729492,27377424,.2430267333984375,113638,374566,.1864643096923828,2203595,.3144102096557617,33854,-.6414556503295898,9260436,-.011138916015625,4952733,-.0212106704711914,8343033,-.2800273895263672,641823,-.1980257034301758,1723854,-.1874818801879883,982268,.4204797744750977,486897,-.7194738388061523,20705,16423886,-.1837177276611328,8356331,-.0243034362792969,4085821,.327540397644043,312043,.1430940628051758,12443,-.2316741943359375,3691948,-.058192253112793,80932,33298806,-.0461864471435547,31956608,.1850948333740234,1569681,-.7611503601074219,1736712,-.2076692581176758,198400,-.5387992858886719,50140,-.6641092300415039,118451,-.2820835113525391,224332,2981867,.2063217163085938,matched (3),19909952,.85882908,879136.88,1806293.6
201309,731816,644,3463,19979472,09,0,0,0,0,0,0,0,1,0,0,0,1052623,-.0422744750976563,1766189,259781,1988387,-.1188211441040039,169976,.2108631134033203,37882964,-.0236949920654297,17147028,1274498,.109044075012207,606832,-1.014199256896973,2022902,-.1158246994018555,236584,-.437220573425293,722295,.062382698059082,106141280,-.0596199035644531,28828,-1.417684555053711,690866,-.3659753799438477,467367,-.1166133880615234,11719740,.0224227905273438,7847106,-.1146631240844727,2108905,-.3269500732421875,132652,40883,-.0734987258911133,21352120,-.2485675811767578,20659,665933,.5754203796386719,1568737,-.3398189544677734,32558,-.0390338897705078,9098238,-.017669677734375,4478815,-.100581169128418,8773616,.0503225326538086,512149,-.2256965637207031,1921312,.1084461212158203,477026,-.7222938537597656,633318,.2629203796386719,3759884,15748155,-.0420131683349609,6801849,-.2058248519897461,3719253,-.0939998626708984,196429,-.4628400802612305,13875,.1089305877685547,2796937,-.2776298522949219,56910,32343496,-.0291080474853516,29163372,-.0914669036865234,1675675,.0653438568115234,1681054,-.0325727462768555,173829,-.1322126388549805,37908,-.2796573638916016,196349,.5053939819335938,250854,2661989,-.1134757995605469,matched (3),18011954,.85882908,764076.75,1753176.6
201310,731816,645,3463,19725818,10,0,0,0,0,0,0,0,0,1,0,0,1157268,.0947771072387695,1457779,259295,2030728,.0210704803466797,666141,1.3658447265625,40830004,.0749149322509766,18861612,1546946,.193730354309082,417777,-.3733043670654297,2072606,.0242738723754883,358175,.4147186279296875,1045519,.3698348999023438,106088784,-.0004940032958984,64924,.8118705749511719,357321,-.6593122482299805,627206,.2941608428955078,11149343,-.0498943328857422,7095492,-.1006851196289063,2536942,.1847906112670898,72552,28254,-.3694791793823242,17955056,-.17327880859375,50947,494034,-.2985849380493164,1917321,.200657844543457,41934,.2530736923217773,9250124,.0165557861328125,4784635,.0660514831542969,9691753,.0995264053344727,617272,.1866941452026367,2459329,.2468795776367188,456289,-.0444440841674805,326836,-.6615142822265625,242779,19757998,.2268352508544922,4681735,-.3735256195068359,3938481,.0572729110717773,99800,-.6771326065063477,7382,-.6310434341430664,3326031,.1732549667358398,50146,36863024,.1307964324951172,28289660,-.0304164886474609,2468094,.3872299194335938,1875763,.1095943450927734,120714,-.3646478652954102,61712,.4873161315917969,190451,-.0304985046386719,0,2820529,.0578508377075195,matched (3),17122142,.85882908,705202.81,1728330.4
201311,731816,646,3463,16822240,11,0,0,0,0,0,0,0,0,0,1,0,931134,-.2174139022827148,2047010,207239,2263780,.1086416244506836,306961,-.7747812271118164,36892124,-.1014175415039063,18765668,1333116,-.1487636566162109,899586,.7669868469238281,1722520,-.1850185394287109,419714,.1585512161254883,1023566,-.0212202072143555,92950000,-.1322154998779297,41658,-.4437236785888672,437203,.2017631530761719,462830,-.3039150238037109,10921871,-.0206127166748047,9251425,.2653188705444336,2484701,-.0208072662353516,70584,52595,.6213865280151367,11932980,-.4085655212402344,39050,298996,-.5021734237670898,1462850,-.2705421447753906,38400,-.0880393981933594,9368497,.0127162933349609,4742408,-.0088644027709961,8981764,-.076080322265625,410430,-.4081039428710938,2231291,-.0973081588745117,688715,.4117012023925781,611111,.6258201599121094,43177,17921274,-.0975685119628906,8291973,.5716190338134766,3157997,-.2208576202392578,193504,.6621303558349609,4303,-.5397329330444336,3544503,.0636186599731445,82499,32480794,-.1265602111816406,28760228,.0164966583251953,1890444,-.2666349411010742,1539172,-.1977701187133789,411694,1.226856231689453,50965,-.1913385391235352,114159,-.5118026733398438,145824,1608151,-.5618391036987305,matched (3),18518542,.85882908,639007.06,1702393.9
201312,731816,647,3463,20261016,12,0,0,0,0,0,0,0,0,0,0,1,1238149,.2849693298339844,2087157,278035,1708660,-.2813262939453125,326822,.0626955032348633,31814824,-.1480674743652344,20451476,1230042,-.080470085144043,1037404,.1425418853759766,1718655,-.0022459030151367,343794,-.1995306015014648,982541,-.0409059524536133,114500360,.2085170745849609,130568,1.142400741577148,312088,-.3371124267578125,533621,.1423254013061523,8879871,-.2069807052612305,15596979,.5222988128662109,3080403,.2149076461791992,87543,50671,-.0372676849365234,13129150,.0955276489257813,60298,137404,-.7775049209594727,1313873,-.1074075698852539,27042,-.3506660461425781,8820462,-.0602788925170898,4013044,-.1669950485229492,8767886,-.0240993499755859,488117,.1733493804931641,1627147,-.3157520294189453,595343,-.1456899642944336,537143,-.1290149688720703,990,20700828,.1441841125488281,14093830,.5304498672485352,4217537,.2893133163452148,172233,-.116450309753418,7398,.5418977737426758,3945675,.1072216033935547,99867,34200872,.0516014099121094,23374296,-.2073554992675781,2108531,.1091804504394531,1763456,.1360301971435547,424315,.0301952362060547,19131,-.9798297882080078,130605,.1345853805541992,162861,1563932,-.0278825759887695,matched (3),18097536,.85882908,830239.75,1783006.6
201401,731816,648,3463,23702888,01,0,0,0,0,0,0,0,0,0,0,0,1363379,.096348762512207,927002,541800,2791574,.4908962249755859,393194,.1848869323730469,38378544,.1875667572021484,20523348,1370650,.1082363128662109,626052,-.5050430297851563,1824459,.0597410202026367,565626,.4978904724121094,1062797,.078516960144043,139023008,.194061279296875,39532,-1.194784164428711,630674,.7035045623779297,2048124,1.344993591308594,10464040,.164158821105957,19712662,.2341842651367188,2497411,-.2098054885864258,216501,65565,.2576885223388672,11867531,-.1010284423828125,90182,195737,.353846549987793,2250255,.5380649566650391,74469,1.012990951538086,9733836,.0985326766967773,4625145,.1419572830200195,10295113,.1605739593505859,537302,.0960054397583008,2513481,.434840202331543,607288,.0198650360107422,639682,.1747074127197266,1146133,23337220,.1198768615722656,9179110,-.4288082122802734,3431874,-.2061443328857422,174039,.0104312896728516,3923,-.6343536376953125,5208047,.2775850296020508,115767,31298136,-.0886917114257813,34301204,.3835430145263672,2457942,.1533327102661133,1800261,.0206565856933594,487840,.1395120620727539,71289,1.315432548522949,150484,.1416788101196289,344759,2423149,.4378652572631836,matched (3),22855512,.85882908,738374.63,1742128.6
201402,731816,649,3463,18491556,02,1,0,0,0,0,0,0,0,0,0,0,1087521,-.2260656356811523,1112211,258125,2306919,-.1906929016113281,335845,-.1576528549194336,36096908,-.0612907409667969,16860648,1245131,-.0960445404052734,796549,.2408552169799805,1309530,-.3316144943237305,249441,-.8187103271484375,1100366,.0347394943237305,92061760,-.4121799468994141,65065,.4982767105102539,370902,-.5308513641357422,642540,-1.159250259399414,10376665,-.0083866119384766,11119709,-.5725421905517578,2296654,-.08380126953125,147116,83852,.2460107803344727,8059874,-.3869075775146484,4429,272251,.3299522399902344,1392483,-.4799556732177734,50196,-.3944473266601563,7561560,-.2525300979614258,4914103,.0606012344360352,8315082,-.2135992050170898,693151,.2546873092651367,1582601,-.4625988006591797,496800,-.2008152008056641,626260,-.0212059020996094,141707,21997232,-.0591335296630859,10105634,.0961627960205078,3456795,.0072355270385742,243481,.335759162902832,2459,-.4671015739440918,5304586,.018366813659668,115800,28069888,-.1088619232177734,29247312,-.159393310546875,2329040,-.053868293762207,1716828,-.0474538803100586,678819,.3303670883178711,74615,.0455989837646484,157701,.046844482421875,291607,2049326,-.1675567626953125,matched (3),18660278,.85882908,674141.25,1715890.9
201403,731816,650,3463,16291504,03,0,1,0,0,0,0,0,0,0,0,0,1273590,.1579389572143555,1052366,282514,1852537,-.2193565368652344,190350,-.5677852630615234,30289232,-.1754150390625,13258093,888306,-.3376789093017578,486899,-.4922323226928711,1339270,.022456169128418,262064,.0493659973144531,938654,-.1589517593383789,65212152,-.3448143005371094,22816,-1.047924995422363,93796,-1.374815940856934,462281,-.3292560577392578,8838731,-.1604156494140625,8926036,-.2197475433349609,3148047,.3153285980224609,50643,49083,-.5355405807495117,11153013,.3248119354248047,6420,199849,-.3091621398925781,1901334,.311467170715332,24152,-.7315683364868164,8694799,.1396474838256836,4908011,-.0012397766113281,7910850,-.049835205078125,448263,-.4358682632446289,1976647,.2223329544067383,115375,-1.460000038146973,839779,.2933731079101563,205058,22575150,.0259323120117188,9039709,-.1114654541015625,3041507,-.1279888153076172,87078,-1.028234481811523,10996,1.497776508331299,5571041,.0490102767944336,46859,24047512,-.1546649932861328,24401780,-.1811313629150391,1155863,-.7006092071533203,1751268,.019862174987793,523860,-.2591304779052734,7132,-2.347749710083008,115587,-.3106775283813477,187615,2450427,.1787509918212891,matched (3),15298612,.85882908,780714.81,1760491.5
201404,731816,651,3463,21864760,04,0,0,1,0,0,0,0,0,0,0,0,1195974,-.0628786087036133,2609773,245826,2002476,.0778284072875977,229025,.1849660873413086,40186432,.2827377319335938,15901607,821286,-.0784454345703125,1048768,.7673149108886719,2367170,.5695705413818359,327576,.2231311798095703,1099879,.15850830078125,44486384,-.3824634552001953,82281,1.282678604125977,108547,.1460609436035156,724858,.449803352355957,10842944,.2043704986572266,10352854,.1482906341552734,3380238,.0711641311645508,66530,117059,.8691654205322266,15447286,.3257236480712891,10480,508350,.9336080551147461,2478680,.2651710510253906,75077,1.134147644042969,10531564,.1916522979736328,5781880,.1638593673706055,10280513,.2620153427124023,530161,.1678009033203125,2450059,.2147092819213867,513042,1.492170333862305,425101,-.680811882019043,206663,25249828,.1119709014892578,14001083,.4375076293945313,3902706,.2493162155151367,229145,.9675512313842773,21377,.6647844314575195,6675614,.1808795928955078,118505,29071820,.1897373199462891,26041170,.0650234222412109,3593158,1.134184837341309,1759123,.0044755935668945,486293,-.0744132995605469,18251,.9396286010742188,177213,.4273290634155273,1378822,1884106,-.2628087997436523,matched (3),20293860,.85882908,936392.44,1834842.1
201405,731816,652,3463,24257528,05,0,0,0,1,0,0,0,0,0,0,0,1199947,.0033159255981445,3210044,317411,2319655,.14703369140625,158667,-.3670234680175781,51660596,.2511653900146484,19073576,1289713,.4513034820556641,1250825,.1761875152587891,3200549,.3016271591186523,330968,.0103015899658203,1200312,.0873813629150391,49702016,.1108627319335938,103044,.2250156402587891,476457,1.479194641113281,784973,.0796728134155273,11483650,.0574111938476563,17294818,.5131454467773438,3691126,.0879850387573242,153571,121607,.038116455078125,28517632,.6130886077880859,30324,733767,.3670215606689453,2610120,.0516700744628906,106280,.3475627899169922,11351078,.0749359130859375,5380392,-.0719671249389648,11552462,.1166477203369141,689322,.2625274658203125,2828921,.1437835693359375,939652,.6051511764526367,1195847,1.034283638000488,33141,25662096,.0161952972412109,8097433,-.5475873947143555,4301551,.0973062515258789,274941,.1822013854980469,16839,-.2386178970336914,7427512,.1067295074462891,144862,32946750,.1251239776611328,27436818,.0522060394287109,2638660,-.3087606430053711,1742220,-.0096559524536133,658667,.3034067153930664,59447,1.180865287780762,151451,-.1570901870727539,273609,2703916,.3612470626831055,matched (3),23015202,.85882908,664369.88,1712075.4
201406,731816,653,3463,24921140,06,0,0,0,0,1,0,0,0,0,0,0,1011082,-.1712560653686523,1606875,6233,3509508,.414057731628418,226722,.3569173812866211,48668844,-.0596561431884766,19887436,1416691,.0939044952392578,930755,-.295562744140625,2367718,-.301396369934082,448005,.3027830123901367,1457732,.194300651550293,78926880,.4624767303466797,151937,.3883094787597656,1121091,.8556795120239258,1051727,.2925395965576172,12158982,.0571441650390625,18025958,.0414047241210938,3315200,-.1074132919311523,129940,83175,-.379847526550293,30806602,.0772075653076172,148271,1191232,.4845514297485352,2014849,-.2588520050048828,135792,.2450466156005859,8986504,-.2335891723632813,5101421,-.0532426834106445,10434003,-.1018295288085938,696587,.0104846954345703,2750826,-.0279941558837891,554701,-.5270795822143555,614183,-.6663179397583008,48945,25725328,.0024604797363281,7876684,-.0276403427124023,5271673,.2033720016479492,256607,-.0690107345581055,13797,-.1992464065551758,5268249,-.3434934616088867,149234,37091532,.1184959411621094,28717206,.0456123352050781,4134510,.4490976333618164,1430951,-.1968202590942383,322477,-.7141857147216797,40469,-.3845491409301758,155234,.0246715545654297,135338,2201451,-.2055835723876953,matched (3),24562082,.85882908,838854.38,1787034.3
201407,731816,654,3463,25198740,07,0,0,0,0,0,1,0,0,0,0,0,1343451,.2842206954956055,2416841,261443,2510110,-.3351497650146484,230168,.0150842666625977,47275752,-.0290412902832031,29438380,1805478,.2425012588500977,983055,.0546684265136719,2766721,.1557369232177734,373477,-.1819486618041992,1568822,.0734434127807617,122059832,.4359893798828125,213852,.3418188095092773,1611337,.362762451171875,850787,-.2120265960693359,10809027,-.1176872253417969,15988322,-.1199531555175781,3515538,.0586748123168945,76690,87256,.0478992462158203,28117366,-.0913429260253906,86891,1794314,.4096345901489258,2563763,.240931510925293,139025,.0235300064086914,10212167,.1278553009033203,5792402,.1270284652709961,11138620,.0653495788574219,819774,.1628360748291016,3219836,.1574296951293945,569585,.0264787673950195,990986,.4784078598022461,141186,25801056,.0029392242431641,11744425,.3994712829589844,5827686,.1002721786499023,292126,.1296396255493164,24525,.5752420425415039,4694354,-.1153373718261719,134133,34107792,-.0838642120361328,27364056,-.0482673645019531,4825610,.1545686721801758,1828295,.2450447082519531,299225,-.0748367309570313,35506,-.1308345794677734,227516,.3822870254516602,182572,2168157,-.0152397155761719,matched (3),25469450,.85882908,1001521.9,1868919.8
201408,731816,655,3463,22188964,08,0,0,0,0,0,0,1,0,0,0,0,1119356,-.1824884414672852,5275567,720842,4651681,.6169023513793945,195323,-.164154052734375,36790232,-.2507667541503906,13902656,1672306,-.0766220092773438,411835,-.8700418472290039,2720665,-.0167865753173828,344999,-.0793142318725586,1453931,-.076054573059082,115934648,-.0514850616455078,75876,-1.036184310913086,939035,-.5399665832519531,494474,-.5426673889160156,11362102,.0499019622802734,9740584,-.4955577850341797,3222426,-.0870580673217773,76603,71388,-.2007160186767578,37128656,.2780017852783203,24573,1452891,-.2110671997070313,1583809,-.4816436767578125,100451,-.3249835968017578,9048161,-.1210174560546875,5093322,-.1286172866821289,10179440,-.0900478363037109,613158,-.2904062271118164,2753140,-.1565885543823242,738897,.2602500915527344,226526,-1.475840568542481,12677,24282846,-.0606441497802734,7184112,-.4915065765380859,4405876,-.2796812057495117,200309,-.377324104309082,8475,-1.062572479248047,3197446,-.384007453918457,112079,31955090,-.0651931762695313,27890680,.0190620422363281,2888212,-.5132999420166016,1674231,-.0880298614501953,168290,-.5755062103271484,26362,-.2977781295776367,148227,-.4284763336181641,176260,1948316,-.1069116592407227,matched (3),23666816,.85882908,1183194,1972248.1
201409,731816,656,3463,23476288,09,0,0,0,0,0,0,0,1,0,0,0,1369498,.201690673828125,2461122,163857,2858178,-.4870443344116211,168996,-.144780158996582,37355184,.0152397155761719,16216069,1976120,.1669321060180664,1770122,1.458181381225586,2959648,.0841941833496094,297887,-.1468276977539063,1000638,-.3736324310302734,103715384,-.1113758087158203,26681,-1.045148849487305,552534,-.5303382873535156,1143183,.8380775451660156,12200229,.0711708068847656,6521228,-.4012384414672852,2475524,-.2636823654174805,519999,156882,.7873640060424805,42454240,.1340389251708984,31498,243234,-1.787286758422852,1914904,.1898355484008789,94814,-.0577535629272461,9702520,.06982421875,5411127,.0605278015136719,11704302,.1395854949951172,726510,.1696300506591797,3166487,.1398801803588867,588202,-.22808837890625,1156286,1.630108833312988,325797,25325848,.0420551300048828,8488333,.1668214797973633,3741559,-.1634368896484375,385222,.6539583206176758,13714,.4812965393066406,3323902,.0387868881225586,124504,32545126,.0182952880859375,32234292,.1447391510009766,3787070,.2709550857543945,2029395,.1923837661743164,446649,.9760837554931641,33969,.2535247802734375,253142,.5352058410644531,261369,2118483,.0837345123291016,matched (3),23328300,.85882908,1033651.4,1886332.4
201410,731816,657,3463,23938210,10,0,0,0,0,0,0,0,0,1,0,0,1092090,-.2263507843017578,3030665,330153,3631817,.2395486831665039,277761,.4968862533569336,42086084,.1192455291748047,17085550,1950461,-.0130691528320313,1342895,-.2762212753295898,3390990,.1360511779785156,381717,.2479658126831055,1374133,.3171844482421875,94764376,-.0902576446533203,113383,1.446820259094238,263445,-.7406702041625977,517167,-.7932062149047852,13296980,.0860824584960938,10839641,.5081472396850586,2367817,-.0444841384887695,1554731,82325,-.6448192596435547,29718584,-.3566551208496094,55982,539305,.7962570190429688,2507955,.2698001861572266,74230,-.2447481155395508,10961423,.1219959259033203,5586965,.0319786071777344,12647270,.077484130859375,821259,.1225862503051758,2910579,-.0842704772949219,2032538,1.239970207214356,475993,-.8875656127929688,261300,24876836,-.0178890228271484,6782500,-.2243471145629883,4749346,.2385044097900391,623663,.4817905426025391,9115,-.4084959030151367,3833207,.1425619125366211,161184,37842924,.1508159637451172,29165752,-.10003662109375,2885515,-.2718896865844727,1764404,-.1399250030517578,352462,-.2368297576904297,36271,.0655698776245117,259119,.0233373641967773,287916,2478979,.1571464538574219,matched (3),23338832,.85882908,763033.56,1752722.1
201411,731816,658,3463,19384680,11,0,0,0,0,0,0,0,0,0,1,0,1228773,.1179227828979492,1432307,259808,2335433,-.4415359497070313,333621,.1832447052001953,34386816,-.2020435333251953,18815546,1439299,-.3039102554321289,603792,-.7993535995483398,2604854,-.2637453079223633,281301,-.3052549362182617,747618,-.6086854934692383,92437912,-.0248546600341797,36024,-1.146586418151856,126909,-.7303743362426758,729628,.3441686630249023,9545210,-.3314971923828125,12689618,.1575736999511719,2834879,.1800308227539063,292278,38536,-.7590818405151367,26447376,-.1166152954101563,40123,187816,-1.054818153381348,1290543,-.6644048690795898,59501,-.2211751937866211,8608997,-.2415742874145508,5310190,-.0508089065551758,9956082,-.2392578125,528000,-.4417428970336914,2039565,-.3556156158447266,561027,-1.287271499633789,305240,-.4443044662475586,48588,22071320,-.1196575164794922,5261121,-.2540016174316406,4361093,-.0852842330932617,410197,-.4189729690551758,8797,-.0355110168457031,4398095,.1374702453613281,88505,32697132,-.1461563110351563,27506668,-.0585670471191406,2807594,-.0273752212524414,1410906,-.2235813140869141,118032,-1.093987464904785,16468,-.7895994186401367,94806,-1.005455017089844,228367,1975881,-.226832389831543,matched (3),18831788,.85882908,782376.06,1761228.9
201412,731816,659,3463,23961474,12,0,0,0,0,0,0,0,0,0,0,1,834537,-.3868942260742188,1827277,445697,2546463,.0865077972412109,430010,.2538022994995117,35993500,.0456657409667969,19650768,2197710,.4232597351074219,1118829,.6168088912963867,3295124,.2350673675537109,402719,.3588142395019531,1325968,.5730056762695313,113716032,.2071666717529297,117823,1.184998512268066,501198,1.373531341552734,1558430,.7588996887207031,10722752,.1163272857666016,18306612,.3664779663085938,3271996,.1434011459350586,100529,94988,.9021577835083008,33612016,.2397270202636719,260456,375334,.6923532485961914,3133021,.8869342803955078,108899,.6044273376464844,8847975,.0273809432983398,5665730,.0648078918457031,11333252,.1295585632324219,782441,.3933229446411133,2539318,.2191591262817383,658939,.1608619689941406,405917,.2850503921508789,57734,24937928,.1221103668212891,11439437,.7767219543457031,6064642,.3297529220581055,415803,.0135746002197266,33010,1.322400093078613,4639196,.0533695220947266,162619,33648324,.0286769866943359,23691668,-.1493034362792969,3379805,.185490608215332,1475905,.045039176940918,469966,1.381704330444336,77233,1.545408248901367,170750,.5883674621582031,323017,1911921,-.0329055786132813,matched (3),26342040,.85882908,876884.56,1805198.4
