period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1365c757,growth1365c757,Y1430c818,Y1452c818,Y1456c191,growth1456c191,Y1811c792,growth1811c792,Y2212c792,growth2212c792,Y2220c498,Y2275c807,growth2275c807,Y2292c124,Y2426c807,growth2426c807,Y2558c440,growth2558c440,Y2570c484,growth2570c484,Y2631c440,growth2631c440,Y2690c688,growth2690c688,Y2716c372,growth2716c372,Y2876c246,growth2876c246,Y291c36,Y2922c757,growth2922c757,Y2932c826,growth2932c826,Y3088c620,growth3088c620,Y3089c428,growth3089c428,Y3304c705,growth3304c705,Y3316c348,growth3316c348,Y3397c826,growth3397c826,Y3434c586,growth3434c586,Y3687c818,Y3695c818,Y3750c818,Y3760c428,growth3760c428,Y4041c484,growth4041c484,Y4186c268,growth4186c268,Y4193c218,Y4241c554,Y425c826,growth425c826,Y4288c642,Y4339c268,growth4339c268,Y4387c792,growth4387c792,Y439c705,growth439c705,Y4417c124,growth4417c124,Y4463c792,growth4463c792,Y4474c620,growth4474c620,Y4760c792,growth4760c792,Y4774c440,Y4934c818,Y4959c705,growth4959c705,Y4984c600,growth4984c600,Y5039c792,growth5039c792,Y604c586,growth604c586,Y609c222,growth609c222,Y983c792,growth983c792,_merge,x,r2,s,sf
201309,902212,644,4771,7809824,09,0,0,0,0,0,0,0,1,0,0,0,143778,1.381368637084961,1776501,17224,59224,-.5629005432128906,1398612,.3228559494018555,399632,.4180173873901367,869,36935,.6568574905395508,6688,8811,-1.274684906005859,161791,-.0517616271972656,31726,-.1247415542602539,71044,1.027998924255371,22036,-.5818243026733398,166159,.9390192031860352,41472,-.9048442840576172,408867,4174714,.1629800796508789,23894424,.1640949249267578,573790,.1046323776245117,462596,.3182077407836914,156404,.6167325973510742,351578,1.187603950500488,1092319,.4245815277099609,234663,.0221824645996094,115320,578785,908431,2290,1.484403133392334,1777175,.4921112060546875,13576,.4155330657958984,855808,104046,986292,.4671201705932617,160790,708303,.6804075241088867,1425216,.6345138549804688,30657,.3071699142456055,906598,.2819948196411133,23856,-.6365804672241211,2382416,.1545753479003906,3045173,.0647201538085938,212218,4363378,710104,.6022205352783203,23914,.3937206268310547,193404,-.5193109512329102,140927,.0262994766235352,342139,.3985300064086914,436634,.412928581237793,matched (3),6324204,.88550168,733870.81,1960847.6
201310,902212,645,4771,5189909,10,0,0,0,0,0,0,0,0,1,0,0,265439,.6131143569946289,1369144,93862,50142,-.1664676666259766,1131270,-.2121391296386719,187906,-.7546024322509766,746,201788,1.698057174682617,38632,62770,1.963476181030273,251580,.4414558410644531,30352,-.0442743301391602,30829,-.834843635559082,31201,.3477725982666016,42497,-1.36351203918457,43060,.0375766754150391,127760,3871077,-.0755128860473633,22677350,-.0522785186767578,808878,.3433847427368164,405664,-.1313285827636719,123727,-.2343645095825195,67980,-1.643218040466309,1025309,-.0633087158203125,195434,-.1829280853271484,75178,198708,601269,575,-1.381937026977539,1794472,.0096864700317383,12609,-.0738925933837891,0,3467,629928,-.4483461380004883,83556,632434,-.1132955551147461,553513,-.9457931518554688,120993,1.372872352600098,785370,-.1435441970825195,62270,.9594440460205078,2115595,-.1187782287597656,2501838,-.1965322494506836,107337,2834915,661197,-.0713596343994141,19320,-.213322639465332,141487,-.3125734329223633,138218,-.0194101333618164,296289,-.1438817977905273,356501,-.2027587890625,matched (3),3789059.5,.88550168,1045552.1,2097507
201311,902212,646,4771,7191338,11,0,0,0,0,0,0,0,0,0,1,0,308242,.1494998931884766,2214605,51936,48727,-.0286264419555664,1667440,.3879489898681641,391834,.7348966598510742,1859,49090,-1.413561820983887,23185,175962,1.030790328979492,247298,-.0171670913696289,50119,.5015373229980469,97260,1.148931503295898,57918,.6185779571533203,50221,.1669998168945313,189827,1.483518600463867,108538,5042905,.2644491195678711,26099128,.1405353546142578,794056,-.01849365234375,706835,.555272102355957,214953,.5523414611816406,256930,1.329590797424316,846875,-.1911964416503906,91249,-.7616300582885742,213202,198027,905923,7736,2.599269866943359,2209981,.2082729339599609,22494,.5788373947143555,2139588,130981,402344,-.448298454284668,99272,1107309,.5601119995117188,1042511,.6331014633178711,57723,-.740077018737793,928810,.1677494049072266,62887,.0098600387573242,2508308,.1702718734741211,2183672,-.1360177993774414,4028955,3809078,1785243,.9932584762573242,35084,.5966043472290039,865536,1.811141014099121,140452,.0160341262817383,456527,.4323129653930664,383614,.0733003616333008,matched (3),8571044,.88550168,790506.63,1982740
201312,902212,647,4771,5968949,12,0,0,0,0,0,0,0,0,0,0,1,147861,-.7346124649047852,2022606,58174,72920,.4031295776367188,1459977,-.132868766784668,990608,.9274806976318359,1055,37078,-.2806320190429688,2269,119823,-.384251594543457,128925,-.6513633728027344,33862,-.3921060562133789,41399,-.854130744934082,27898,-.730473518371582,22834,-.788182258605957,8702,-3.082560539245606,213804,5227772,.0360031127929688,23536016,-.1033687591552734,603324,-.2747001647949219,277512,-.9349327087402344,64265,-1.207404136657715,303248,.1657466888427734,447036,-.6389141082763672,950292,2.34317684173584,53651,397033,914264,245,-3.452381610870361,1386125,-.4664716720581055,5830,-1.350231170654297,1168909,1189,165327,-.8893823623657227,218858,1017239,-.0848407745361328,1692445,.4845418930053711,23308,-.9068593978881836,974240,.0477533340454102,24464,-.9441375732421875,1873619,-.2917366027832031,4031322,.6130867004394531,104255,3463483,938388,-.6431465148925781,11042,-1.156039237976074,271011,-1.161190032958984,55881,-.9216413497924805,314715,-.3719806671142578,382394,-.0031852722167969,matched (3),8251874,.88550168,684351.44,1942857.1
201401,902212,648,4771,8422689,01,0,0,0,0,0,0,0,0,0,0,0,248394,.5187435150146484,2054270,7729,15057,-1.577519416809082,1273647,-.1365365982055664,541314,-.6043195724487305,1335,23913,-.4386014938354492,48124,140835,.1615724563598633,160953,.2218818664550781,3891,-2.163627624511719,69656,.5203123092651367,65655,.8558588027954102,44246,.6615142822265625,22412,.9460439682006836,238883,5287453,.0113515853881836,27864560,.1688232421875,1004270,.5095624923706055,1455140,1.656992912292481,105439,.4951171875,262606,-.1438961029052734,1361332,1.113579750061035,2872070,1.106019020080566,82138,539181,962752,12144,3.903332233428955,2164755,.4457950592041016,31116,1.674704551696777,1180427,230480,888508,1.681618690490723,217478,818313,-.2176027297973633,1817668,.071380615234375,19545,-.1760768890380859,742994,-.2709693908691406,33870,.3253269195556641,2208002,.1642160415649414,2015766,-.6930952072143555,34783,4977923,743343,-.2330055236816406,5273,-.7391071319580078,370460,.312586784362793,240824,1.460842132568359,299595,-.0492362976074219,700223,.6049470901489258,matched (3),10544482,.88550168,1509843.5,2363468.8
201402,902212,649,4771,6695532,02,1,0,0,0,0,0,0,0,0,0,0,95739,-.9533901214599609,1569387,19646,49753,1.19522762298584,1002217,-.2396697998046875,207739,-.9577169418334961,487,40881,.5362434387207031,46217,51500,-1.006007194519043,214559,.2874727249145508,24442,1.837636947631836,57964,-.1837472915649414,47759,-.3182458877563477,78814,.5773258209228516,11775,-.6436185836791992,385517,4622549,-.1343908309936523,20692100,-.2976036071777344,916044,-.0919523239135742,456332,-1.159636497497559,93494,-.120234489440918,222745,-.1646270751953125,1099044,-.2140226364135742,366369,-2.059146881103516,17037,365351,894302,9578,-.2373666763305664,2002222,-.0780496597290039,20875,-.399169921875,1080751,59281,622518,-.3557710647583008,137520,485896,-.5212497711181641,1169480,-.4409952163696289,8443,-.8393821716308594,685127,-.0810832977294922,23967,-.345850944519043,2606003,.1657295227050781,2293616,.1291303634643555,103677,3769596,215442,-1.238466262817383,15466,1.076045036315918,277267,-.2897653579711914,157120,-.4270563125610352,375182,.224980354309082,487232,-.3626585006713867,matched (3),7598071.5,.88550168,1032696.7,2091128.8
201403,902212,650,4771,6926042,03,0,1,0,0,0,0,0,0,0,0,0,1095834,2.437644958496094,3252972,153993,66456,.2894697189331055,1657362,.5030126571655273,259493,.222447395324707,676,27483,-.3970975875854492,17235,90661,.5655460357666016,52845,-1.401222229003906,27617,.1221284866333008,43305,-.2915534973144531,45181,-.0554914474487305,130033,.500697135925293,24699,.7407846450805664,781318,5505205,.174748420715332,29003600,.3376674652099609,1357393,.3932571411132813,798945,.5600709915161133,150029,.472930908203125,321133,.3658275604248047,1474074,.2935895919799805,919318,.9199905395507813,62389,385147,838070,10000,.043116569519043,1445308,-.3259353637695313,35662,.5355339050292969,1734213,0,998824,.4728059768676758,298774,1221121,.9215297698974609,1923607,.4976425170898438,38103,1.506955146789551,899189,.2718887329101563,61898,.9488096237182617,2512389,-.0365829467773438,2394849,.0431900024414063,253727,4266629,221543,.0279245376586914,28012,.5939884185791016,1035736,1.317887306213379,235459,.4045267105102539,319058,-.1620388031005859,717566,.3871250152587891,matched (3),5313414.5,.88550168,1205602.6,2181704.5
201404,902212,651,4771,5686176,04,0,0,1,0,0,0,0,0,0,0,0,61281,-2.883801460266113,1605899,76060,17262,-1.348032951354981,1346524,-.2077007293701172,198439,-.2682476043701172,1600,29282,.0634050369262695,19620,44583,-.7097749710083008,50030,-.0547399520874023,4937,-1.721673965454102,69144,.4679231643676758,36701,-.2078723907470703,64602,-.6995429992675781,13875,-.5766744613647461,490905,3395559,-.4832258224487305,26831988,-.0778255462646484,598865,-.8182849884033203,256637,-1.135629653930664,136989,-.0909280776977539,107107,-1.098026275634766,2162026,.3830156326293945,862458,-.0638456344604492,25339,242052,548045,15,-6.50229024887085,1330255,-.082951545715332,12144,-1.077250480651856,798257,11997,959294,-.0403814315795898,191326,631078,-.66009521484375,2065180,.0710153579711914,26732,-.35443115234375,1393425,.4380264282226563,21465,-1.059063911437988,2892908,.1410274505615234,1926274,-.2177324295043945,59351,3856437,296925,.2928628921508789,14819,-.6367225646972656,342876,-1.105499267578125,162606,-.3702068328857422,274973,-.1486997604370117,548358,-.2689371109008789,matched (3),4307331,.88550168,1107321.6,2128971.3
201405,902212,652,4771,5930605,05,0,0,0,1,0,0,0,0,0,0,0,702647,2.439385414123535,1993905,76543,113069,1.879490852355957,1410199,.0462045669555664,358088,.590296745300293,4709,77074,.9677934646606445,25491,120932,.9978761672973633,138161,1.015796661376953,19813,1.389580726623535,114520,.5045585632324219,16933,-.7735395431518555,107690,.511012077331543,5810,-.8705081939697266,468889,5040430,.3950223922729492,28938582,.0755825042724609,804430,.2950973510742188,287348,.1130313873291016,125514,-.0874834060668945,237217,.7951469421386719,2435090,.1189374923706055,689755,-.22344970703125,43220,184936,1016505,15019,6.909020900726318,1733003,.2644844055175781,21195,.5569295883178711,941884,37269,1051879,.0921363830566406,330877,773742,.2038087844848633,794410,-.9553728103637695,47230,.5691680908203125,734000,-.6410102844238281,35904,.5144243240356445,3034358,.0477380752563477,2569589,.2881584167480469,698616,2987136,662145,.8020057678222656,18820,.2390098571777344,348732,.0169353485107422,111499,-.377314567565918,319256,.1493206024169922,820339,.4027891159057617,matched (3),7137244.5,.88550168,1048747.4,2099101.8
201406,902212,653,4771,9519944,06,0,0,0,0,1,0,0,0,0,0,0,89117,-2.064905166625977,2612348,66039,123938,.0917835235595703,1610792,.1329946517944336,321838,-.1067304611206055,1860,166306,.7690629959106445,49128,44267,-1.004988670349121,165018,.1776351928710938,45155,.8237628936767578,109376,-.0459585189819336,77106,1.51591682434082,89628,-.183588981628418,45445,2.056922912597656,527081,3594275,-.3381490707397461,27450264,-.0528011322021484,721766,-.1084327697753906,232560,-.2115459442138672,87077,-.3656244277954102,542670,.8275260925292969,2062146,-.1662359237670898,34963,-2.982046127319336,5749,74284,707960,7053,-.7558631896972656,2467061,.3531723022460938,24984,.1644706726074219,1314825,51519,1292851,.2062711715698242,378134,711933,-.0832538604736328,1149272,.3692846298217773,14492,-1.181432723999023,755320,.0286321640014648,67928,.6375999450683594,3223265,.0603952407836914,2182978,-.163055419921875,634078,1998032,712415,.0731754302978516,10836,-.5520458221435547,244381,-.3555755615234375,135759,.1968660354614258,361461,.1241607666015625,873044,.0622682571411133,matched (3),8584850,.88550168,956998.19,2054799.9
201407,902212,654,4771,9505518,07,0,0,0,0,0,1,0,0,0,0,0,172537,.6606616973876953,1795003,57478,198391,.4704580307006836,1559736,-.0322093963623047,545671,.5279674530029297,2060,113265,-.384099006652832,20518,95047,.7641315460205078,55510,-1.089491844177246,33044,-.3122615814208984,49017,-.8026247024536133,56769,-.3061904907226563,64018,-.3365039825439453,4346,-2.347247123718262,438175,4783936,.2859220504760742,26815622,-.0233898162841797,534242,-.3008518218994141,477814,.7200736999511719,144454,.5061683654785156,363831,-.3998126983642578,1148474,-.5853137969970703,216049,1.82121467590332,223056,153857,632119,9043,.2485380172729492,2144084,-.140315055847168,42069,.5210752487182617,1602599,87594,870040,-.3960657119750977,315073,649342,-.0920248031616211,512206,-.8081569671630859,25884,.5800285339355469,704409,-.0697822570800781,51129,-.2840967178344727,3071717,-.0481586456298828,1889769,-.1442356109619141,145284,2374767,629620,-.1235437393188477,37709,1.247024536132813,345357,.3458499908447266,28399,-1.56452751159668,323485,-.1110019683837891,634830,-.3186283111572266,matched (3),9428970,.88550168,1200644.9,2178968.8
201408,902212,655,4771,10407174,08,0,0,0,0,0,0,1,0,0,0,0,446255,.9502792358398438,3400239,174335,71333,-1.022880554199219,1545777,-.0089893341064453,347310,-.4517984390258789,4409,121597,.0709819793701172,14310,64341,-.3901739120483398,138813,.91656494140625,44595,.2997817993164063,73330,.4028034210205078,72328,.2422208786010742,70105,.0908298492431641,9172,.7468996047973633,345427,3907864,-.2022733688354492,22929392,-.1565666198730469,704615,.2768020629882813,310541,-.4309053421020508,123308,-.1582756042480469,611439,.5191259384155273,1292429,.1180896759033203,348196,.4772605895996094,238232,416662,1574727,1441,-1.836653232574463,925703,-.8399143218994141,31575,-.2869453430175781,1403811,54584,892942,.0259828567504883,88399,774574,.1763534545898438,1288581,.9225692749023438,31215,.1872730255126953,1147743,.4881935119628906,85862,.5183897018432617,2583853,-.1729545593261719,2810986,.3970804214477539,474980,7274880,1081842,.5413036346435547,34878,-.0780420303344727,317217,-.0849924087524414,137847,1.579790115356445,348635,.0748729705810547,787987,.2161245346069336,matched (3),12609587,.88550168,1111589.1,2131193.8
201409,902212,656,4771,8297509,09,0,0,0,0,0,0,0,1,0,0,0,343918,-.2604875564575195,2371499,113787,64425,-.1018571853637695,1485673,-.0396595001220703,294983,-.163299560546875,1594,65984,-.6112995147705078,13748,135772,.7467794418334961,212915,.427764892578125,30456,-.3813381195068359,35453,-.7267618179321289,14953,-1.576299667358398,184848,.9695396423339844,52885,1.751964569091797,148649,3850191,-.0148677825927734,22822500,-.0046710968017578,579970,-.1946744918823242,339530,.0892457962036133,115673,-.0639181137084961,250337,-.8930072784423828,2612895,.7039356231689453,341279,-.0200653076171875,95643,233835,714729,633,-.8226222991943359,2999540,1.175660133361816,31084,-.0156726837158203,925459,71983,627078,-.3534507751464844,311564,821816,.0592041015625,829367,-.4406337738037109,21586,-.3688535690307617,738613,-.4407787322998047,38138,-.8115301132202148,2927196,.1247634887695313,2748209,-.0225858688354492,414761,5256903,1722661,.465205192565918,8587,-1.401607513427734,170160,-.6228466033935547,136751,-.0079822540283203,537334,.4325942993164063,562268,-.3375034332275391,matched (3),7622757,.88550168,810091.94,1990629.5
201410,902212,657,4771,7299536,10,0,0,0,0,0,0,0,0,1,0,0,55460,-1.824741363525391,1918485,502,52205,-.2103242874145508,1502117,.0110082626342773,182381,-.4808197021484375,3123,58323,-.1234159469604492,14874,127667,-.0615520477294922,133741,-.4649877548217773,32457,.0636329650878906,49606,.3359031677246094,87412,1.765720367431641,98348,-.6310214996337891,93287,.5675601959228516,95447,3833453,-.0043563842773438,22751182,-.0031299591064453,889599,.4277944564819336,310355,-.0898447036743164,112234,-.0301809310913086,231983,-.0761432647705078,1953859,-.2906522750854492,845791,.9075717926025391,43678,219070,708381,988,.4452123641967773,1901305,-.4559183120727539,26240,-.169407844543457,1961111,21381,1014774,.4813499450683594,233994,771919,-.0626373291015625,464360,-.5800027847290039,39872,.6136293411254883,830369,.117095947265625,31894,-.1787929534912109,3253349,.1056394577026367,2149748,-.2455987930297852,462532,6888552,2160079,.2262744903564453,20266,.8586950302124023,131857,-.2550210952758789,29661,-1.528328895568848,439806,-.2002859115600586,760161,.3015518188476563,matched (3),11094633,.88550168,969857.94,2060820.6
201411,902212,658,4771,15792546,11,0,0,0,0,0,0,0,0,0,1,0,322815,1.761417388916016,1979471,106615,36362,-.3616533279418945,1367937,-.093571662902832,406685,.80194091796875,2471,54980,-.0590276718139648,20797,140132,.0931596755981445,155420,.1502256393432617,22812,-.3526296615600586,73738,.3964071273803711,116997,.2915163040161133,102005,.0365095138549805,109827,.1632261276245117,109305,4958778,.2573928833007813,24094844,.0573806762695313,827036,-.0729227066040039,331912,.0671529769897461,84336,-.2857780456542969,351819,.4164524078369141,1835060,-.0627298355102539,1208141,.3565664291381836,109689,253012,877845,9323,2.244556903839111,2581245,.3057317733764648,73905,1.035495758056641,2268366,73906,701694,-.3689231872558594,234318,962330,.2204780578613281,1280788,1.014571189880371,62946,.4566030502319336,764669,-.0824270248413086,31680,-.0067329406738281,3384378,.039484977722168,2500451,.1511201858520508,353929,5448385,2175491,.0071096420288086,24630,.1950206756591797,69401,-.6418170928955078,15453,-.6520299911499023,644455,.3820714950561523,512013,-.3951797485351563,matched (3),14273950,.88550168,657092.19,1933423.6
201412,902212,659,4771,17368276,12,0,0,0,0,0,0,0,0,0,0,1,98661,-1.185389518737793,1095163,26957,46882,.2541093826293945,2063462,.4110813140869141,882210,.7743911743164063,2656,58144,.0559539794921875,14716,287974,.7202854156494141,276422,.5757980346679688,98187,1.459587097167969,183966,.9142322540283203,63784,-.6066465377807617,26751,-1.338449478149414,42355,-.95281982421875,187069,4242930,-.1559047698974609,24892866,.0325832366943359,623304,-.2828140258789063,358640,.077448844909668,93029,.0981025695800781,636917,.5935220718383789,3864844,.7448444366455078,426024,-1.042343139648438,87307,418571,1108788,1028,-2.204869270324707,2184294,-.1669788360595703,23763,-1.134651184082031,3100284,79898,580157,-.1901988983154297,461486,1120519,.1521892547607422,1587647,.2147769927978516,43491,-.3697233200073242,1144375,.4031705856323242,40040,.2341938018798828,2630280,-.252079963684082,3463253,.3257379531860352,364348,4756914,1722983,-.2331972122192383,29352,.1753959655761719,601283,2.159164428710938,3562,-1.467480659484863,452023,-.3546724319458008,682426,.2873039245605469,matched (3),15585677,.88550168,1062463.5,2105988
201501,902212,660,4771,7530354,01,0,0,0,0,0,0,0,0,0,0,0,49837,-.6829319000244141,1495828,70962,14311,-1.186605453491211,1311184,-.4534549713134766,300942,-1.075512886047363,717,12276,-1.555276870727539,13136,92772,-1.132724761962891,71741,-1.34886646270752,46370,-.7502212524414063,52561,-1.252776145935059,14748,-1.464394569396973,25957,-.0301303863525391,20675,-.7171611785888672,154545,4841983,.1320695877075195,26867718,.0763435363769531,722363,.1474933624267578,220379,-.4869699478149414,67840,-.3157587051391602,152702,-1.428150177001953,1277701,-1.10685920715332,536873,.2312660217285156,75520,242595,647738,3561,1.242425918579102,1168087,-.6259260177612305,19356,-.2051267623901367,1772894,6899,542687,-.0667667388916016,136016,106429,-2.354068756103516,966033,-.4968099594116211,40706,-.0661783218383789,2023614,.5700263977050781,25836,-.4381103515625,1926069,-.3116083145141602,1447124,-.8726301193237305,81893,3724384,720571,-.8717679977416992,21518,-.3104705810546875,283437,-.7520761489868164,812,-1.478577136993408,227685,-.6857700347900391,525065,-.2621326446533203,matched (3),9148403,.88550168,1153447.9,2153322.8
201502,902212,661,4771,10583184,02,1,0,0,0,0,0,0,0,0,0,0,395249,2.070757865905762,3316301,111086,48658,1.223787307739258,1483864,.1237192153930664,432411,.3624591827392578,1811,32498,.9735326766967773,18580,43707,-.7526369094848633,220964,1.124937057495117,44500,-.041163444519043,56683,.0754995346069336,20358,.3223667144775391,43779,.5227127075195313,16295,-.238067626953125,219454,3826284,-.2354297637939453,24572768,-.0892868041992188,672267,-.0718717575073242,329651,.4026851654052734,71039,.046076774597168,155958,.0210981369018555,2001063,.4486160278320313,656703,.2014703750610352,172614,411033,1089058,9620,.9938030242919922,2389441,.7156925201416016,52045,.9891061782836914,897170,118790,606068,.1104602813720703,336182,429422,1.394962310791016,1532048,.4611625671386719,9820,-1.421954154968262,2167953,.0688991546630859,14780,-.5584936141967773,2212856,.1388025283813477,3031640,.7395248413085938,215720,5065519,1037231,.3642654418945313,3982,-1.687106132507324,342413,.1890277862548828,10224,2.532992839813232,427597,.630218505859375,952688,.5957660675048828,matched (3),12284149,.88550168,839310.5,2002698
201503,902212,662,4771,10094178,03,0,1,0,0,0,0,0,0,0,0,0,71085,-1.715639114379883,2327899,4675,85695,.56597900390625,1793164,.1893320083618164,345285,-.225006103515625,2244,14299,-.8209896087646484,2400,106529,.8909091949462891,169310,-.2662677764892578,4137,-2.375517845153809,19310,-1.076850891113281,5446,-1.31859302520752,31417,-.3318052291870117,18781,.1419878005981445,187944,3658322,-.0448894500732422,29194698,.1723480224609375,592785,-.125823974609375,473911,.3629856109619141,47327,-.4061479568481445,299260,.6517257690429688,1180480,-.5277566909790039,286735,-.8286733627319336,136031,496420,1041026,2837,-1.221096992492676,2878883,.1863431930541992,27616,-.6337137222290039,1072360,40140,561253,-.0768203735351563,353860,480867,.1131505966186523,1388984,-.0980329513549805,31689,1.171547889709473,2156282,-.0053987503051758,50322,1.225167274475098,2463514,.107304573059082,3169150,.0443601608276367,74921,4540267,846010,-.2037782669067383,13355,1.21010684967041,246435,-.3289194107055664,1951,-1.65639591217041,335266,-.2432575225830078,533844,-.5791845321655273,matched (3),12171907,.88550168,1085038.5,2117466.8
201504,902212,663,4771,11882243,04,0,0,1,0,0,0,0,0,0,0,0,313422,1.483674049377441,2898779,288192,18054,-1.557427406311035,1531729,-.1575841903686523,183567,-.6317911148071289,2869,14800,.0344381332397461,5867,38676,-1.013197898864746,79230,-.7593765258789063,20481,1.599526405334473,84071,1.471037864685059,35716,1.880717277526856,76136,.8851718902587891,17006,-.0992794036865234,718465,3305107,-.1015357971191406,20933642,-.3326282501220703,378858,-.4476709365844727,256554,-.6136808395385742,67426,.3539495468139648,246941,-.1921634674072266,1288267,.087376594543457,475118,.5050048828125,149441,291319,683782,808,-1.255940437316895,2778841,-.0353689193725586,10270,-.9891681671142578,465329,56267,398199,-.3432207107543945,139034,365372,-.2746753692626953,872691,-.4647464752197266,14263,-.7983007431030273,3196961,.3938159942626953,22941,-.7855167388916016,2356296,-.0444974899291992,1950072,-.4855976104736328,464370,4724461,1404508,.5069112777709961,3579,-1.316807746887207,463749,.6322460174560547,2787,.356623649597168,372328,.1048517227172852,745154,.3334875106811523,matched (3),10806582,.88550168,1241272.1,2201616
201505,902212,664,4771,14595336,05,0,0,0,1,0,0,0,0,0,0,0,89901,-1.248841285705566,1613287,320981,95039,1.660920143127441,1304004,-.1609582901000977,296478,.4793939590454102,5794,92278,1.830178260803223,16336,139693,1.28422737121582,171830,.7741508483886719,54622,.9809389114379883,167105,.6869611740112305,3441,-2.339836120605469,30259,-.9227275848388672,18537,.0862026214599609,887055,4253596,.2522954940795898,23562934,.118316650390625,800978,.7486724853515625,274096,.0661392211914063,108511,.4758205413818359,362840,.3848123550415039,1694329,.2739887237548828,524247,.0983991622924805,79436,243305,935768,290,-1.024681091308594,3528594,.238865852355957,22479,.7833547592163086,381929,70428,564538,.3490562438964844,218585,149823,-.8914613723754883,980597,.1165800094604492,13804,-.032710075378418,1930752,-.5042915344238281,43672,.6437816619873047,2466662,.0457744598388672,2131295,.0888633728027344,322777,6050631,1070725,-.2713518142700195,9232,.9475927352905273,539075,.1505107879638672,17422,1.832767486572266,368305,-.0108642578125,645400,-.1437206268310547,matched (3),13442590,.88550168,987458.25,2069161.9
201506,902212,665,4771,10296875,06,0,0,0,0,1,0,0,0,0,0,0,323470,1.280397415161133,1610097,27862,123885,.2650661468505859,1394186,.0668716430664063,490042,.5025177001953125,878,18624,-1.600354194641113,14373,50009,-1.027243614196777,72679,-.8604536056518555,19780,-1.015765190124512,35130,-1.559566497802734,7800,.8183612823486328,25179,-.1837835311889648,15013,-.2108526229858398,582402,3441083,-.2119779586791992,22956038,-.0260944366455078,735325,-.0855207443237305,262288,-.0440349578857422,57461,-.6357450485229492,137232,-.9722881317138672,888760,-.6452150344848633,381565,-.3176813125610352,47042,551160,830966,56,-1.644529342651367,1965973,-.5849123001098633,13645,-.4992084503173828,452563,5234,452179,-.2219295501708984,129219,554134,1.307951927185059,834095,-.1618137359619141,13304,-.0368938446044922,1834864,-.0509395599365234,30514,-.3585214614868164,2345462,-.0503835678100586,4190234,.6760272979736328,58392,6538515,934029,-.1365833282470703,25206,1.004405975341797,75706,-1.962997436523438,4910,-1.266459465026856,326172,-.1214866638183594,861777,.2891263961791992,matched (3),10327485,.88550168,932224.88,2043379.6
201507,902212,666,4771,10639747,07,0,0,0,0,0,1,0,0,0,0,0,460341,.3528604507446289,1877266,61578,109941,-.1194095611572266,1573516,.121002197265625,415763,-.1643753051757813,901,43531,.8490219116210938,55719,2396,-3.038402557373047,193471,.9790754318237305,69695,1.259457588195801,68285,.6646337509155273,19913,.9372491836547852,15116,-.5102558135986328,54825,1.295229911804199,600907,3675244,.0658330917358398,20926208,-.0925788879394531,930433,.2353372573852539,297346,.125452995300293,108992,.6401681900024414,390957,1.046924591064453,1240500,.3334426879882813,537359,.3423852920532227,174205,354939,1419350,2574,3.827864646911621,1958490,-.0038137435913086,4673,-1.071572303771973,874737,14535,428777,-.0531415939331055,131248,776550,.3374547958374023,1060967,.2405881881713867,21694,.4889707565307617,2070330,.1207380294799805,43113,.3456392288208008,2394988,.0208959579467773,2149259,-.667633056640625,414837,7614126,1140271,.1995134353637695,42663,.526249885559082,1394651,2.913542747497559,7389,.4087181091308594,430074,.2765321731567383,842970,-.0220651626586914,matched (3),12127998,.88550168,1120078.9,2135634.3
201508,902212,667,4771,9460659,08,0,0,0,0,0,0,1,0,0,0,0,44274,-2.341569900512695,1342431,56491,76953,-.3567495346069336,1014659,-.4387607574462891,262384,-.4603061676025391,0,17704,-.8996829986572266,16475,43464,2.89813232421875,68447,-1.039068222045898,16207,-1.458685874938965,80232,.1612329483032227,25487,.246795654296875,14236,-.0599803924560547,30359,-.5910530090332031,306762,5318585,.3695878982543945,22554968,.0749530792236328,916390,-.0152082443237305,354665,.1762771606445313,64680,-.5218219757080078,281915,-.3269920349121094,1003184,-.2123355865478516,489035,-.0942325592041016,53950,203324,1169460,4448,.5469932556152344,1858332,-.0524940490722656,15347,1.189119338989258,501086,5327,400795,-.0674867630004883,141644,344991,-.8113431930541992,953210,-.1071004867553711,22287,.0269680023193359,1642907,-.2312412261962891,37500,-.1394844055175781,1877091,-.2436552047729492,1957218,-.0935993194580078,46598,5597086,1318537,.1452569961547852,25837,-.5015239715576172,117013,-2.478115081787109,9303,.2303447723388672,483676,.1174583435058594,875976,.0384073257446289,matched (3),9255907,.88550168,930259.63,2042483.8
