period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1200c300,growth1200c300,Y1469c203,Y1524c36,Y1616c826,growth1616c826,Y1738c807,growth1738c807,Y1740c703,growth1740c703,Y1889c826,growth1889c826,Y2085c826,growth2085c826,Y2114c372,growth2114c372,Y2117c792,growth2117c792,Y2229c792,growth2229c792,Y2548c705,growth2548c705,Y2633c484,growth2633c484,Y2635c233,Y2652c616,growth2652c616,Y2742c124,growth2742c124,Y2758c703,growth2758c703,Y2793c124,growth2793c124,Y2798c752,growth2798c752,Y2808c222,growth2808c222,Y2829c440,growth2829c440,Y2845c703,growth2845c703,Y2883c222,growth2883c222,Y2884c300,growth2884c300,Y2934c152,growth2934c152,Y3089c152,growth3089c152,Y3129c68,growth3129c68,Y3152c826,growth3152c826,Y3285c233,Y3704c372,growth3704c372,Y4093c484,growth4093c484,Y414c705,Y4198c616,growth4198c616,Y425c616,growth425c616,Y4347c688,growth4347c688,Y4358c826,growth4358c826,Y4382c484,growth4382c484,Y4482c428,growth4482c428,Y4488c300,growth4488c300,Y4522c372,growth4522c372,Y4631c484,growth4631c484,Y4710c428,Y474c442,Y4847c705,growth4847c705,Y4889c246,growth4889c246,Y4943c152,growth4943c152,Y4961c124,growth4961c124,Y4977c152,growth4977c152,Y5028c222,growth5028c222,Y912c152,growth912c152,_merge,x,r2,s,sf
201308,760719,643,3588,3673263,08,0,0,0,0,0,0,1,0,0,0,0,50437,-2.185787200927734,10570,346338,3762178,.0860509872436523,43289,-1.417093276977539,765309,1.941782951354981,321536,-.2520971298217773,2625199,.3494834899902344,194389,-.0122051239013672,34563,-.7217397689819336,1537634,-.4885492324829102,240235,-.5444269180297852,1537865,.2455034255981445,117833,2678649,-.1567592620849609,6965825,.1601238250732422,38960,-.304600715637207,13019327,.1290130615234375,2502689,.391749382019043,6507,-.5543985366821289,88254,.1388454437255859,8337,-.3412761688232422,2087720,-.4796953201293945,151662,-.8993873596191406,337579,-.2206926345825195,2771913,.179901123046875,114410,-.5538578033447266,1337724,.5831623077392578,291223,7973,-1.787549018859863,982268,.4204797744750977,366,25343092,.1881256103515625,120694,-.4243535995483398,14639,1.631469249725342,7525166,.3683633804321289,3974725,.4226284027099609,1760000,-.0718488693237305,526183,-.1758508682250977,6658727,.0993795394897461,3931547,.2834224700927734,14935,9912,4551,-1.227169036865234,8705,-1.33856201171875,8783090,.1094942092895508,33778408,.3753986358642578,4156032,.0047178268432617,62904,.6700162887573242,277477,-.7696256637573242,matched (3),3215301.8,.88228881,162136.31,342686.66
201309,760719,644,3588,2611847,09,0,0,0,0,0,0,0,1,0,0,0,38642,-.2663860321044922,35561,72046,5097204,.3036937713623047,78652,.5971345901489258,71457,-2.371183395385742,508353,.4580669403076172,1459066,-.5873603820800781,311744,.4723215103149414,57262,.5048542022705078,940469,-.4916210174560547,201515,-.1757535934448242,1383034,-.1061153411865234,331831,2400010,-.1098394393920898,5690971,-.2021350860595703,166124,1.450199127197266,11722469,-.1049270629882813,2959689,.1677179336547852,2762,-.8569235801696777,45370,-.6653680801391602,14005,.5187110900878906,2730933,.2685708999633789,230106,.4168853759765625,958804,1.043887138366699,2046244,-.303532600402832,114131,-.00244140625,1246998,-.0702314376831055,193266,8463,.0596427917480469,477026,-.7222938537597656,77311,18763964,-.3005695343017578,117129,-.0299825668334961,2794,-1.656214714050293,9344793,.2165660858154297,4752572,.1787300109863281,1652687,-.0629110336303711,447932,-.1610078811645508,6519915,-.0210676193237305,3716208,-.0563297271728516,14247,6156,20567,1.508340835571289,12334,.3484621047973633,7951047,-.0995244979858398,18035344,-.6274890899658203,3613378,-.1399173736572266,49346,-.2427530288696289,565217,.7114715576171875,matched (3),2774493,.88228881,172752.75,347835.41
201310,760719,645,3588,2454224,10,0,0,0,0,0,0,0,0,1,0,0,109513,1.041704177856445,17147,123531,4627992,-.0965690612792969,322796,1.4119873046875,60376,-.1685047149658203,345311,-.3867301940917969,3330574,.825347900390625,301484,-.0334653854370117,131896,.834376335144043,1165701,.2146987915039063,166630,-.1900882720947266,1403293,.0145416259765625,237810,2630156,.0915699005126953,5488279,-.0362663269042969,434427,.9612932205200195,10791699,-.0827293395996094,2093654,-.3461732864379883,5791,.7403502464294434,66037,.3753633499145508,24914,.5760154724121094,3107919,.1293096542358398,106706,-.768463134765625,414898,-.8376541137695313,2966812,.3714828491210938,86628,-.2757244110107422,1123342,-.1044301986694336,189419,3578,-.8608999252319336,456289,-.0444440841674805,5914,21757828,.1480369567871094,111317,-.0508937835693359,3233,.1459360122680664,9100922,-.0264434814453125,5222090,.094212532043457,1782661,.0757045745849609,681189,.4191980361938477,3729655,-.5585451126098633,3650787,-.0177602767944336,5821,5785,4969,-1.420469284057617,4009,-1.123817443847656,6368925,-.2218723297119141,12290912,-.3834724426269531,4861904,.2967863082885742,46412,-.0612983703613281,353752,-.4686136245727539,matched (3),2497562,.88228881,167732.42,345369.53
201311,760719,646,3588,2909036,11,0,0,0,0,0,0,0,0,0,1,0,177815,.4847002029418945,19679,59986,6608289,.3562021255493164,208104,-.4389820098876953,48226,-.2246932983398438,472448,.3134822845458984,2497606,-.287811279296875,362696,.1848478317260742,48400,-1.002513885498047,1593418,.3125591278076172,283217,.5304374694824219,1680091,.1800260543823242,192849,2809077,.0658130645751953,3788578,-.3706245422363281,409541,-.058990478515625,8698655,-.2156095504760742,1365351,-.4274997711181641,8931,.433222770690918,88492,.2926969528198242,63096,.9292278289794922,3468092,.1096515655517578,286530,.9877662658691406,596308,.3627243041992188,2073159,-.3584146499633789,102003,.1633796691894531,865232,-.2610664367675781,286413,32808,2.215868949890137,688715,.4117012023925781,40095,24121412,.1031246185302734,111753,.0039091110229492,7096,.7861213684082031,7850340,-.1478185653686523,3265827,-.4693851470947266,1261520,-.345789909362793,726479,.0643701553344727,11121105,1.092529296875,1832470,-.6892786026000977,126245,5141,14831,1.093501091003418,7759,.6603116989135742,2818239,-.8153190612792969,6426646,-.6484079360961914,3511054,-.3255138397216797,68282,.3860874176025391,281664,-.2278804779052734,matched (3),3116126.5,.88228881,168385.45,345687.16
201312,760719,647,3588,2874854,12,0,0,0,0,0,0,0,0,0,0,1,57521,-1.128593444824219,5739,47740,4106421,-.4757728576660156,145435,-.3583087921142578,123722,.942138671875,205917,-.8304548263549805,1480420,-.5230073928833008,143247,-.9289941787719727,70315,.3734855651855469,1376939,-.1460189819335938,247676,-.1340913772583008,1409987,-.175267219543457,261423,234549,-2.48294734954834,3599981,-.0510616302490234,83158,-1.594294548034668,6553155,-.2832212448120117,1034214,-.2777690887451172,6641,-.2962656021118164,78714,-.1170902252197266,8620,-1.990572929382324,3098163,-.1127958297729492,300766,.0484895706176758,477331,-.2225465774536133,1543837,-.2948026657104492,74843,-.3096103668212891,616923,-.3382530212402344,155996,5783,-1.735750198364258,595343,-.1456899642944336,4794,21976120,-.0931434631347656,91394,-.20111083984375,8992,.2368040084838867,6759583,-.1495952606201172,3272574,.0020637512207031,1574033,.2213239669799805,580620,-.2241134643554688,2388713,-1.538090705871582,1393380,-.2739324569702148,3928,858,5574,-.978607177734375,9812,.2347526550292969,5260442,.6241025924682617,5993899,-.0697107315063477,4663165,.283778190612793,33141,-.722874641418457,716333,.9334297180175781,matched (3),2942796.5,.88228881,146027.84,335365.59
201401,760719,648,3588,3106498,01,0,0,0,0,0,0,0,0,0,0,0,50270,-.1347417831420898,23722,82518,10070205,.897028923034668,250863,.5451774597167969,115938,-.0649814605712891,446669,.7743444442749023,3454696,.8474092483520508,189915,.2820062637329102,88854,.2340087890625,3614893,.9651994705200195,313720,.2363786697387695,1633036,.1468601226806641,290517,2769809,2.468869209289551,6632001,.6109781265258789,261444,1.145477294921875,7119240,.0828542709350586,813931,-.2395219802856445,12573,.6382894515991211,80479,.0221748352050781,8146,-.0565576553344727,2598635,-.1758222579956055,317739,.0548973083496094,486130,.0182657241821289,1805953,.1568174362182617,38531,-.6639289855957031,1475704,.8721466064453125,270253,12814,.7956161499023438,607288,.0198650360107422,40190,23436284,.0643291473388672,175425,.6520309448242188,2047,-1.479959964752197,7393945,.0896997451782227,4037253,.2099876403808594,2192153,.331242561340332,645423,.105809211730957,2570738,.0734386444091797,1485168,.0637960433959961,113271,2914,9617,.5454196929931641,13718,.3351030349731445,7828126,.3975086212158203,6534774,.086395263671875,5167445,.1026840209960938,46044,.3288259506225586,624402,-.1373500823974609,matched (3),3459104.8,.88228881,188051.61,355681.53
201402,760719,649,3588,2980550,02,1,0,0,0,0,0,0,0,0,0,0,18632,-.992527961730957,21479,23716,3116366,-1.172913551330566,152604,-.4970607757568359,1443987,2.52210807800293,299584,-.3994226455688477,3423461,-.0090827941894531,198013,.0417556762695313,28100,-1.151225090026856,2589849,-.3334627151489258,251225,-.2221517562866211,1626418,-.0040607452392578,203904,2618884,-.0560293197631836,5655449,-.1592874526977539,101061,-.950495719909668,7834284,.095707893371582,495713,-.4958782196044922,6621,-.6413059234619141,57890,-.3294515609741211,27157,1.204107284545898,3222705,.2152347564697266,234929,-.3019466400146484,213956,-.8207063674926758,2569553,.3526430130004883,51655,.2931241989135742,1288017,-.1360321044921875,304120,8835,-.3718175888061523,496800,-.2008152008056641,37185,20549944,-.1314258575439453,99075,-.5713338851928711,1646,-.2180271148681641,6906035,-.0682649612426758,3906987,-.0327978134155273,2436804,.1058034896850586,564254,-.1344013214111328,1996761,-.2526664733886719,1054436,-.3425216674804688,9766,261,8552,-.1173667907714844,9840,-.3322534561157227,8597524,.0937509536743164,5988350,-.0873212814331055,5332624,.0314655303955078,40457,-.1293573379516602,1020726,.4914741516113281,matched (3),2817084.3,.88228881,205030.98,364943.34
201403,760719,650,3588,2779272,03,0,1,0,0,0,0,0,0,0,0,0,85753,1.526590347290039,16601,17084,7185696,.8354253768920898,77875,-.6727409362792969,46090,-3.444567680358887,302501,.0096893310546875,2851187,-.1829166412353516,372403,.6316442489624023,109753,1.362462997436523,3130954,.1897382736206055,389840,.439387321472168,1736288,.0653696060180664,84043,3448416,.2751665115356445,4878492,-.1477832794189453,42166,-.874110221862793,6664802,-.1616687774658203,650841,.2722682952880859,1789,-1.308588981628418,87192,.4095678329467773,7059,-1.347331047058106,2989901,-.074981689453125,179791,-.2674884796142578,74678,-1.052584648132324,1652006,-.4417409896850586,84889,.4967575073242188,2181271,.5268039703369141,223700,76969,2.164681434631348,115375,-1.460000038146973,6095,19589086,-.0478858947753906,185765,.6286048889160156,5968,1.288063526153565,6159823,-.1143484115600586,1540915,-.9303903579711914,1876465,-.2612972259521484,677741,.1832609176635742,3059815,.4268274307250977,827589,-.2422447204589844,43201,5653,4272,-.6940832138061523,30226,1.122246742248535,5223306,-.4983434677124023,5270733,-.1276464462280273,3684263,-.3697729110717773,35623,-.1272478103637695,709428,-.3638095855712891,matched (3),2583047.3,.88228881,195579.36,359718.28
201404,760719,651,3588,2632978,04,0,0,1,0,0,0,0,0,0,0,0,26076,-1.190455436706543,35512,16437,4755436,-.4128046035766602,311202,1.385336875915527,47641,.0330982208251953,774064,.939570426940918,2794267,-.0201654434204102,321188,-.1479501724243164,97383,-.1195802688598633,3572172,.1318359375,175312,-.799168586730957,1372647,-.2350082397460938,141122,2435813,-.3476343154907227,5359010,.0939426422119141,120212,1.047642707824707,6788263,.0183544158935547,624348,-.0415573120117188,654,-1.006304740905762,80191,-.0837011337280273,3991,-.5702619552612305,3092782,.0338315963745117,174925,-.0274372100830078,68243,-.0901107788085938,1933016,.1570911407470703,32461,-.9613056182861328,1596678,-.3119821548461914,154118,9748,-2.066340446472168,513042,1.492170333862305,40982,22538340,.1402454376220703,119582,-.4404802322387695,3227,-.6148586273193359,5697562,-.0780096054077148,2751378,.5797262191772461,1809951,-.0360898971557617,554990,-.1998147964477539,3271673,.0669469833374023,1073774,.2604179382324219,10092,374,6734,.4550867080688477,16404,-.6111774444580078,6206317,.1724367141723633,5205300,-.0124921798706055,3455832,-.0640077590942383,34387,-.035313606262207,597240,-.1721401214599609,matched (3),2588139.8,.88228881,157839.2,340674.56
201405,760719,652,3588,3453750,05,0,0,0,1,0,0,0,0,0,0,0,106879,1.41068172454834,39254,39725,4932670,.0365924835205078,127162,-.8949804306030273,50596,.0601787567138672,732241,-.0555448532104492,3303032,.1672706604003906,209679,-.4264488220214844,71360,-.3109140396118164,5446336,.4217691421508789,289125,.5002918243408203,1918040,.3345623016357422,155720,2225952,-.0900964736938477,4414405,-.1939058303833008,82242,-.3795909881591797,7445448,.0924081802368164,968660,.4392051696777344,6104,2.233592033386231,39345,-.7120428085327148,4615,.1452703475952148,3637401,.1621980667114258,341952,.6703128814697266,148268,.7759466171264648,1377184,-.3390407562255859,134201,1.419299125671387,1111756,-.3619842529296875,278857,5036,-.6604499816894531,939652,.6051511764526367,42832,20266360,-.1062564849853516,117995,-.0133600234985352,5653,.5606327056884766,6780990,.1740846633911133,3437494,.2226400375366211,1864107,.0294818878173828,610984,.0961208343505859,2686695,-.1969890594482422,2275460,.751002311706543,108009,6489,5414,-.2181806564331055,30382,.6163253784179688,6529554,.0507707595825195,5942143,.1323919296264648,4428732,.2480506896972656,64196,.624262809753418,556800,-.0701131820678711,matched (3),3208648,.88228881,154178.36,338993.97
201406,760719,653,3588,2404273,06,0,0,0,0,1,0,0,0,0,0,0,54304,-.6770992279052734,10552,70516,8310253,.5216093063354492,168939,.2840766906738281,33151,-.4228000640869141,254568,-1.05654239654541,3135660,-.0520009994506836,176311,-.1733283996582031,33809,-.7470111846923828,4643690,-.1594333648681641,176599,-.4929780960083008,1552536,-.2114133834838867,262299,2748985,.2110471725463867,4718175,.0665493011474609,78676,-.0443277359008789,8426766,.123809814453125,1332424,.3188419342041016,4264,-.3587369918823242,65554,.5105056762695313,2168,-.7555065155029297,2871079,-.2365818023681641,130307,-.9647769927978516,114932,-.2546806335449219,1616830,.160426139831543,37702,-1.269625663757324,2150433,.6597280502319336,272540,79429,2.758251190185547,554701,-.5270795822143555,27544,17811272,-.1291294097900391,163889,.328547477722168,2943,-.6527566909790039,5709194,-.1720447540283203,2821122,-.1976079940795898,1752770,-.06158447265625,546708,-.1111564636230469,3598742,.2922725677490234,2273581,-.0008258819580078,7575,731,11696,.770258903503418,21678,-.3375520706176758,5674853,-.1402931213378906,10695002,.58770751953125,3305917,-.2923994064331055,61633,-.0407438278198242,545491,-.0205202102661133,matched (3),2509811.3,.88228881,176383.38,349652.75
201407,760719,654,3588,2864648,07,0,0,0,0,0,1,0,0,0,0,0,65163,.1822938919067383,13206,13029,5467487,-.418670654296875,138985,-.1951723098754883,99690,1.100993156433106,372646,.3810615539550781,3245372,.0343904495239258,188922,.0690851211547852,53470,.4583940505981445,3387563,-.3153982162475586,240771,.3099651336669922,1519834,-.0212888717651367,143679,2238951,-.2052240371704102,7323257,.4396324157714844,223277,1.043075561523438,12120384,.3634767532348633,1875366,.3418035507202148,12742,1.094696044921875,90918,.3270835876464844,15143,1.943733215332031,3288933,.1358757019042969,264269,.7070741653442383,445373,1.354571342468262,2262650,.3360700607299805,40207,.0643281936645508,2060930,-.0425119400024414,194878,10868,-1.989040374755859,569585,.0264787673950195,37931,19053888,.0674381256103516,128288,-.2449111938476563,7577,.9456882476806641,8859292,.4393892288208008,4967003,.5656824111938477,2128348,.1941490173339844,685546,.2263011932373047,1650837,-.779301643371582,3017805,.2831735610961914,38818,2976,17205,.3859529495239258,22580,.0407657623291016,6114298,.0745849609375,22309752,.7352466583251953,4129951,.2225513458251953,43279,-.3535299301147461,549479,.0072851181030273,matched (3),3320529.5,.88228881,139217.84,332456.84
201408,760719,655,3588,2915808,08,0,0,0,0,0,0,1,0,0,0,0,149551,.8307456970214844,58518,137768,8772870,.4728450775146484,134497,-.0328235626220703,64168,-.4405612945556641,1035692,1.022195816040039,3408601,.049072265625,196430,.0389719009399414,88537,.5043001174926758,2667777,-.238865852355957,285138,.1691274642944336,1711358,.1186857223510742,252604,2736559,.2006940841674805,5891014,-.2176265716552734,127349,-.5614824295043945,13056908,.0744285583496094,2701495,.3650016784667969,199389,2.750354766845703,77389,-.1611127853393555,27150,.5838384628295898,3312250,.0070638656616211,75171,-1.2572021484375,266540,-.5133876800537109,2841805,.2279024124145508,85127,.7501029968261719,2293988,.1071348190307617,241542,21198,.6680841445922852,738897,.2602500915527344,40436,20346492,.0656375885009766,121425,-.0549812316894531,10150,.2923564910888672,9721400,.0928621292114258,5893780,.1710805892944336,1943152,-.0910348892211914,570916,-.1829738616943359,2822000,.536163330078125,2992376,-.0084619522094727,24266,13131,7603,-.8166570663452148,26796,.1711883544921875,8101768,.2814521789550781,28996144,.2621383666992188,4092194,-.0091838836669922,45707,.0545845031738281,835465,.4190177917480469,matched (3),3146276.3,.88228881,197252.72,360630.81
201409,760719,656,3588,2910493,09,0,0,0,0,0,0,0,1,0,0,0,60796,-.9001140594482422,11702,8103,5503687,-.4662466049194336,60128,-.8050670623779297,42402,-.4143085479736328,591730,-.5597743988037109,3880415,.1296396255493164,301855,.4296407699584961,35935,-.9017095565795898,2841424,.0630598068237305,351295,.2086524963378906,1442557,-.1708698272705078,154123,2071735,-.278315544128418,5318390,-.1022577285766602,135411,.0613832473754883,11676877,-.1117076873779297,2898153,.0702686309814453,155375,-.2494163513183594,104742,.3026552200317383,20603,-.27593994140625,2828527,-.1578712463378906,223985,1.091813087463379,508635,.6462068557739258,2713387,-.0462417602539063,69579,-.2016811370849609,1277074,-.5857200622558594,119623,3447,-1.816402435302734,588202,-.22808837890625,26825,17256596,-.1647129058837891,88988,-.310795783996582,4057,-.9170303344726563,10150498,.0431938171386719,3662458,-.4757633209228516,2016195,.036900520324707,531230,-.072047233581543,1688009,-.5138969421386719,4691288,.4496393203735352,15412,1102,4019,-.6375102996826172,14014,-.6481952667236328,7842460,-.0325298309326172,18283928,-.4611396789550781,3332334,-.205409049987793,108459,.8641204833984375,434504,-.6537837982177734,matched (3),2970811.3,.88228881,189580.19,356492.06
201410,760719,657,3588,3865944,10,0,0,0,0,0,0,0,0,1,0,0,96902,.4661769866943359,35093,150444,8610833,.4476032257080078,252306,1.434167861938477,64128,.4136848449707031,719801,.1959238052368164,3774431,-.0276927947998047,243291,-.2156887054443359,113475,1.149870872497559,2721749,-.0430307388305664,299064,-.1609687805175781,1955818,.3043918609619141,285935,2442715,.1647243499755859,4723857,-.1185445785522461,914519,1.910083770751953,13965489,.1789779663085938,1893342,-.4257307052612305,237667,.4250288009643555,78243,-.2916812896728516,39590,.6531391143798828,3044216,.0734872817993164,174484,-.2497453689575195,155580,-1.184571266174316,2517632,-.0748786926269531,130790,.6311302185058594,1672065,.2694873809814453,265760,43789,2.541877746582031,2032538,1.239970207214356,6746,22513158,.2659053802490234,98348,.100010871887207,8021,.6816196441650391,11351927,.1118640899658203,4133213,.1209211349487305,2006252,-.00494384765625,835622,.4529819488525391,1760792,.0422143936157227,4883693,.0401945114135742,22204,798,11744,1.072309494018555,15717,.1146860122680664,7330934,-.0674495697021484,10883713,-.5187549591064453,4279408,.2501420974731445,62966,-.5437774658203125,312961,-.3281269073486328,matched (3),3744593.3,.88228881,173897.23,348405.22
201411,760719,658,3588,2820191,11,0,0,0,0,0,0,0,0,0,1,0,74619,-.2613058090209961,8642,13606,6392915,-.2978305816650391,42365,-1.784320831298828,41528,-.4345130920410156,682902,-.0526227951049805,3360013,-.1163043975830078,219809,-.1014995574951172,65216,-.5538778305053711,1989698,-.3132915496826172,302596,.0117406845092773,1625356,-.1850824356079102,245860,2254242,-.080296516418457,3904875,-.1904001235961914,195031,-1.545239448547363,9286220,-.4080562591552734,1468552,-.2540664672851563,358433,.4108715057373047,73950,-.0564298629760742,34395,-.1406650543212891,3189221,.0465335845947266,153986,-.1249713897705078,456717,1.076904296875,1987754,-.2363138198852539,156079,.1767692565917969,1263502,-.2801723480224609,206671,15127,-1.062901496887207,561027,-1.287271499633789,35820,23553300,.045166015625,129464,.2748908996582031,8662,.0768823623657227,9118208,-.2191143035888672,2803939,-.3880300521850586,1669753,-.1835927963256836,527813,-.4594345092773438,1965134,.1097965240478516,2786187,-.5612277984619141,17489,1400,4901,-.8739032745361328,10908,-.3652467727661133,3622167,-.7050304412841797,5343234,-.7114362716674805,3116311,-.317164421081543,61514,-.0233297348022461,743974,.8659276962280273,matched (3),2434066.8,.88228881,158960.02,341195.31
201412,760719,659,3588,2815855,12,0,0,0,0,0,0,0,0,0,0,1,72848,-.0240192413330078,34704,1426,5771174,-.1023149490356445,95885,.8168277740478516,16290,-.9358158111572266,343655,-.6867132186889648,2842521,-.1672534942626953,130080,-.5246095657348633,43437,-.4063930511474609,1310427,-.4176292419433594,305795,.0105171203613281,1377242,-.1656436920166016,147920,2215702,-.0172443389892578,4767168,.1995267868041992,88438,-.7908573150634766,8065700,-.1409111022949219,944779,-.4410810470581055,190348,-.6328878402709961,59350,-.2199373245239258,6374,-1.685684204101563,3416788,.0689239501953125,215847,.33770751953125,432827,-.0537261962890625,1965390,-.0113143920898438,106379,-.3833541870117188,1008760,-.2251653671264648,125335,12056,-.2269182205200195,658939,.1608619689941406,41062,25585166,.0827465057373047,114270,-.1248388290405273,5800,-.401087760925293,7713683,-.1672773361206055,2649447,-.0566740036010742,1465321,-.1306009292602539,551682,.0442295074462891,1120245,-.5620126724243164,2119454,-.2735147476196289,35651,453,13234,.9933500289916992,11459,.0492792129516602,3266864,-.1032419204711914,6905856,.2565383911132813,5228854,.5175418853759766,86692,.3430967330932617,351673,-.7493038177490234,matched (3),3290068.3,.88228881,112450.11,322166.06
201501,760719,660,3588,2219206,01,0,0,0,0,0,0,0,0,0,0,0,32198,-.8164710998535156,36598,25985,3640801,-.4606714248657227,65751,-.3772754669189453,19708,.1904726028442383,56891,-1.798501014709473,2415198,-.1629104614257813,147778,.1275615692138672,34224,-.2383842468261719,1856431,.348301887512207,220987,-.3248109817504883,1362391,-.0108413696289063,120726,1796272,-.2098560333251953,6011237,.2318782806396484,235898,.9810981750488281,8143514,.0096006393432617,710628,-.2848014831542969,2041,-4.535414218902588,63905,.0739459991455078,3757,-.5286064147949219,2522921,-.30328369140625,130449,-.5035867691040039,714622,.5014162063598633,1747090,-.1177396774291992,39143,-.999786376953125,1413122,.3370800018310547,172976,44597,1.308103561401367,831528,.2326345443725586,376,22097594,-.1465435028076172,167003,.3794479370117188,61,-4.554739475250244,6959340,-.1029109954833984,3796995,.359858512878418,1239944,-.1670083999633789,743623,.2985620498657227,1773614,.4594717025756836,1757724,-.1871395111083984,1253,216,1977,-1.901208400726318,5256,-.7794055938720703,5422154,.5066623687744141,6202333,-.1074438095092773,5038108,-.0371618270874023,45569,-.6431341171264648,394736,.1155147552490234,matched (3),2282732.3,.88228881,177749.89,350344.06
201502,760719,661,3588,2578898,02,1,0,0,0,0,0,0,0,0,0,0,1376,-3.152723789215088,14473,75639,3926867,.0756378173828125,160490,.8923568725585938,44601,.8167314529418945,104183,.6050119400024414,5446099,.8131189346313477,267779,.5944509506225586,82173,.8758993148803711,765361,-.8860626220703125,227044,.0270395278930664,1475914,.0800361633300781,308961,2151770,.180577278137207,5717567,-.0500869750976563,216148,-.0874357223510742,6892943,-.1667232513427734,766106,.0751714706420898,52423,3.24590539932251,70562,.0990934371948242,7419,.6804237365722656,3298878,.2681655883789063,187991,.3654117584228516,186258,-1.344621658325195,2288280,.2698488235473633,42016,.0708284378051758,1443073,.0209732055664063,158819,27672,-.4772453308105469,595001,-.3347024917602539,38442,19911138,-.1041908264160156,121711,-.3163623809814453,74,.1931915283203125,6852133,-.0155248641967773,3986881,.0487995147705078,1351776,.0863533020019531,882525,.1712532043457031,897129,-.681574821472168,1794711,.0208244323730469,2134,463,4377,.7947831153869629,12160,.8387823104858398,7972256,.3854751586914063,5449562,-.1293907165527344,4686831,-.0722732543945313,24819,-.6076183319091797,89345,-1.485711097717285,matched (3),2369012,.88228881,161735.03,342496.97
201503,760719,662,3588,4058729,03,0,1,0,0,0,0,0,0,0,0,0,48175,3.555659770965576,28718,107474,3545693,-.1021080017089844,170836,.0624723434448242,47736,.0679302215576172,214173,.7206344604492188,2234711,-.8907880783081055,249665,-.0700416564941406,52482,-.4483566284179688,999168,.2665748596191406,233149,.0265340805053711,1494517,.0125255584716797,283652,2362981,.093632698059082,6294103,.0960693359375,64897,-1.20316219329834,7670578,.1068935394287109,1066150,.3304882049560547,3163,-2.80782413482666,79862,.1238088607788086,13541,.6016778945922852,4015264,.1965208053588867,294695,.4495468139648438,318949,.5378990173339844,2230374,-.0256309509277344,87674,.7355756759643555,1525805,.0557470321655273,197482,58730,.7525300979614258,1041467,.5598230361938477,30417,21333676,.0690078735351563,208367,.5376510620117188,205,1.01894474029541,6298912,-.0841827392578125,3107178,-.2492942810058594,2244770,.5071840286254883,664342,-.2839899063110352,1236168,.3205718994140625,2338911,.2648420333862305,108337,2289,10673,.8913536071777344,28644,.8567914962768555,9250787,.1487398147583008,6525639,.1802043914794922,3548658,-.2781877517700195,69976,1.036542892456055,532989,1.785995483398438,matched (3),3753340.3,.88228881,167897.09,345449.53
201504,760719,663,3588,2821394,04,0,0,1,0,0,0,0,0,0,0,0,24279,-.6852283477783203,3116,83166,2584102,-.3163557052612305,75264,-.8197021484375,24020,-.6867990493774414,164521,-.2637453079223633,1676592,-.287348747253418,212022,-.1634302139282227,31561,-.5085477828979492,1245369,.2202644348144531,164168,-.3507871627807617,1813995,.1937284469604492,172570,2004317,-.1646203994750977,5930936,-.0594310760498047,259852,1.387310981750488,4693071,-.4913043975830078,570213,-.6257991790771484,142,-3.10344934463501,70971,-.1180286407470703,2436,-1.715364933013916,3085789,-.2632961273193359,192862,-.4239664077758789,184786,-.545832633972168,1406150,-.4613132476806641,31933,-1.00998592376709,1508226,-.0115880966186523,196922,10129,-1.757548332214356,620392,-.5180339813232422,11027,21446322,.0052661895751953,106722,-.6690731048583984,34,-1.79664945602417,5090452,-.2130107879638672,2869048,-.0797348022460938,1524633,-.3868494033813477,275821,-.8790445327758789,1712134,.3257246017456055,1933060,-.1905813217163086,38873,910,7581,-.3420724868774414,13963,-.7185325622558594,3983595,-.8425235748291016,5334923,-.2014646530151367,2366767,-.4050445556640625,25205,-1.021109580993652,231454,-.8341197967529297,matched (3),2151327.5,.88228881,154915.19,339329.72
201505,760719,664,3588,3484504,05,0,0,0,1,0,0,0,0,0,0,0,95243,1.366819381713867,1439,173820,3399238,.2741727828979492,93666,.2187337875366211,25656,.0658903121948242,177596,.0764732360839844,2208282,.27545166015625,189017,-.1148529052734375,77042,.8924283981323242,585220,-.7551994323730469,298783,.5988264083862305,1496083,-.1926813125610352,149623,2857895,.3547821044921875,4014908,-.390167236328125,73965,-1.25652027130127,7116459,.4163227081298828,1167685,.7167682647705078,6175,3.772436618804932,29205,-.8879318237304688,5668,.8444790840148926,4021459,.2648372650146484,224034,.1498231887817383,208966,.1229724884033203,1103978,-.2419357299804688,51828,.4842910766601563,1517877,.0063791275024414,223327,37630,1.312398910522461,739795,.1760215759277344,61540,25167044,.1599826812744141,215940,.70477294921875,94,1.016934394836426,5180515,.0175380706787109,2522848,-.1285915374755859,1403903,-.0824975967407227,494694,.5841865539550781,1267277,-.3008699417114258,2593702,.2939815521240234,2707,390,25641,1.218547821044922,37855,.9973516464233398,4527310,.1279439926147461,5862092,.0942316055297852,1783816,-.2827701568603516,44349,.5650472640991211,543322,.8533210754394531,matched (3),3216005.5,.88228881,148552.2,336472.44
