period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1048c608,Y1080c484,growth1080c484,Y1157c757,growth1157c757,Y1426c752,growth1426c752,Y1427c152,growth1427c152,Y1487c246,growth1487c246,Y1601c705,Y1651c818,Y1712c152,Y1811c484,growth1811c484,Y1988c268,growth1988c268,Y2010c792,growth2010c792,Y2081c372,growth2081c372,Y2156c703,growth2156c703,Y2289c826,growth2289c826,Y2651c752,growth2651c752,Y2685c36,Y2691c124,growth2691c124,Y269c124,growth269c124,Y2899c818,Y2915c484,growth2915c484,Y3002c428,growth3002c428,Y3095c372,growth3095c372,Y3234c124,growth3234c124,Y3344c428,growth3344c428,Y3379c752,growth3379c752,Y3491c586,growth3491c586,Y3550c484,growth3550c484,Y3778c608,Y3832c600,Y3894c792,growth3894c792,Y4351c818,Y4408c428,growth4408c428,Y4589c32,Y4633c620,growth4633c620,Y4763c428,growth4763c428,Y4803c268,growth4803c268,Y4815c152,growth4815c152,Y4824c152,growth4824c152,Y4958c300,growth4958c300,Y4964c152,growth4964c152,Y4973c124,Y4973c428,growth4973c428,Y657c818,Y716c752,growth716c752,Y724c705,growth724c705,Y83c498,Y956c818,Y963c703,Y980c300,growth980c300,_merge,x,r2,s,sf
201509,293299,668,1288,9210750,09,0,0,0,0,0,0,0,1,0,0,0,173630,2748088,.2423629760742188,77308,2.14835262298584,186364,1.438095092773438,66408,1.49674129486084,1078049,.0754003524780273,933,23492504,348539,1696234,-.0866794586181641,85276,1.914023399353027,134735,-.1708202362060547,268175,.1444196701049805,213,-1.692293167114258,463305,.1208391189575195,1298813,.4240779876708984,259709,355133,-.6315069198608398,626464,.2347869873046875,551000,464596,.4019346237182617,5187,.8063144683837891,111249,-.4314994812011719,392203,.2595920562744141,84063,2.028774261474609,411553,.7843418121337891,492664,.1690702438354492,829217,.1386709213256836,1387524,343295,1855972,.816737174987793,155207,575966,1.185262680053711,3861046,531537,.2024745941162109,235794,.0695905685424805,1404,.5549969673156738,127225,1.048402786254883,5002402,.521357536315918,36983,.0567684173583984,73504,1.491376876831055,292850,11202,1.609170436859131,1381684,1310640,.1709480285644531,22313,-.1375789642333984,23161,105315,9540,2074558,.0366764068603516,matched (3),9129824,.92032504,917109.25,1962747.9
201510,293299,669,1288,8383864,10,0,0,0,0,0,0,0,0,1,0,0,123384,3128667,.1297016143798828,15205,-1.62617301940918,54071,-1.237403869628906,58670,-.1238889694213867,1042523,-.0335092544555664,25920,27044060,161474,2331822,.3182401657104492,32415,-.9672718048095703,112162,-.1833648681640625,251022,-.0660991668701172,467,.7850370407104492,405332,-.1336784362792969,1681597,.2582931518554688,130986,519117,.3796367645263672,518137,-.1898517608642578,709700,316328,-.3843889236450195,3495,-.3948221206665039,99161,-.115025520324707,232272,-.5238704681396484,23986,-1.254096031188965,101413,-1.400736808776856,355682,-.3257904052734375,685663,-.1900949478149414,1616164,138862,2167281,.155064582824707,215626,273809,-.743617057800293,4839694,496903,-.067378044128418,178931,-.2759590148925781,1650,.1614499092102051,136285,.0687904357910156,4615543,-.0804882049560547,23407,-.457423210144043,28827,-.9360275268554688,228865,515,-3.079680919647217,797901,1172732,-.1111793518066406,39829,.5794258117675781,17934,316810,6959,207416,-2.302776336669922,matched (3),9081797,.92032504,919013.56,1963638.5
201511,293299,670,1288,8600995,11,0,0,0,0,0,0,0,0,0,1,0,163432,3156604,.0088901519775391,21036,.3246116638183594,86795,.4732513427734375,36569,-.4727277755737305,845051,-.2100019454956055,4733,28794624,295178,1661739,-.3387861251831055,60933,.6311540603637695,175137,.4456243515014648,366044,.3772125244140625,1878,1.391633033752441,451858,.1086606979370117,2033177,.1898555755615234,150943,521677,.0049190521240234,863875,.5111885070800781,1021009,398267,.2303438186645508,4069,.1520633697509766,155058,.4470539093017578,233715,.0061931610107422,9101,-.9690866470336914,275255,.9984970092773438,548653,.4334287643432617,796496,.1498355865478516,1486808,291866,2789674,.2524518966674805,232157,567837,.7294034957885742,4228954,650935,.270014762878418,220105,.2071046829223633,1094,-.4109349250793457,54118,-.9235811233520508,2921837,-.4572172164916992,119769,1.632530212402344,55546,.6558990478515625,40144,6599,2.550506114959717,630943,1105516,-.0590238571166992,22861,-.5551633834838867,14946,195376,5466,939093,1.510187149047852,matched (3),11328450,.92032504,835548.75,1925988.5
201512,293299,671,1288,11028511,12,0,0,0,0,0,0,0,0,0,0,1,62915,2385293,-.2801752090454102,88057,1.431748390197754,71762,-.1901941299438477,103810,1.043361663818359,849964,.0057973861694336,15555,26767066,447461,2046303,.2081708908081055,59841,-.0180845260620117,178825,.020838737487793,269896,-.3047170639038086,1257,-.4014792442321777,257251,-.5633153915405273,1618989,-.2277975082397461,28974,442203,-.1652793884277344,888984,.028651237487793,1641062,354770,-.1156530380249023,2692,-.4131126403808594,448621,1.062379837036133,239993,.0265073776245117,16383,.587860107421875,172346,-.4681940078735352,625258,.1306982040405273,769716,-.0342006683349609,577955,152978,2490702,-.1133604049682617,284727,889906,.4492807388305664,3018533,1051405,.4794731140136719,193914,-.1266899108886719,2537,.8411417007446289,139927,.9499540328979492,2644959,-.0995569229125977,31155,-1.346590042114258,40036,-.3274326324462891,599908,21890,1.199111938476563,1356234,1235359,.1110496520996094,21918,-.0421237945556641,23170,133110,13247,1058889,.1200618743896484,matched (3),11791946,.92032504,852009.69,1933186.6
201601,293299,672,1288,9345077,01,0,0,0,0,0,0,0,0,0,0,0,0,2728440,.1344079971313477,40878,-.7673921585083008,58728,-.2004384994506836,29108,-1.271549224853516,591461,-.3625984191894531,4404,20122284,115762,1548240,-.2789163589477539,17206,-1.246432304382324,156630,-.1325216293334961,223423,-.188969612121582,1167,-.0742917060852051,552040,.7635679244995117,1022709,-.4593467712402344,115737,524955,.171544075012207,690138,-.2531881332397461,879976,234779,-.4128255844116211,3361,.221954345703125,263749,-.5311813354492188,126641,-.6392536163330078,14260,-.1387853622436523,110320,-.4461193084716797,582657,-.0705652236938477,579784,-.2833662033081055,0,284949,1141117,-.7805566787719727,153276,126578,-1.95025634765625,489878,1575307,.404322624206543,191374,-.0131855010986328,488,-1.648422241210938,47055,-1.089803695678711,2132770,-.2152338027954102,21260,-.3821477890014648,5107,-2.05916690826416,179059,8188,-.9833602905273438,240369,1056987,-.155940055847168,19253,-.1296415328979492,0,146838,12469,124223,-2.142897605895996,matched (3),7633097,.92032504,911313.75,1960046.6
201602,293299,673,1288,10482908,02,1,0,0,0,0,0,0,0,0,0,0,77693,2701352,-.0099773406982422,36162,-.1225833892822266,105612,.5868549346923828,28572,-.0185861587524414,948071,.4718341827392578,7053,23321816,109546,2238733,.3687915802001953,26786,.4426212310791016,199343,.2411413192749023,235615,.0531320571899414,2976,.9361438751220703,583099,.0547370910644531,1481992,.3709316253662109,159691,585860,.1097679138183594,851886,.2105607986450195,1005620,446996,.6439046859741211,82745,3.203524589538574,424163,.4751205444335938,144399,.1312246322631836,19720,.3241748809814453,321906,1.070874214172363,730630,.2263078689575195,1019463,.5643758773803711,2573421,571977,1291339,.1236715316772461,168962,529754,1.431553840637207,4703769,1401412,-.116969108581543,234448,.2030048370361328,23203,3.861721992492676,93784,.6896772384643555,3350463,.4516773223876953,103319,1.58099365234375,118874,3.147452354431152,981599,50343,1.816190719604492,1467054,1163505,.0960149765014648,27865,.3697042465209961,18998,179555,19375,295409,.8662824630737305,matched (3),10733444,.92032504,793965.56,1908316.4
201603,293299,674,1288,9024045,03,0,1,0,0,0,0,0,0,0,0,0,96942,2558032,-.0545148849487305,14297,-.9279584884643555,66930,-.4561243057250977,26791,-.0643606185913086,1061674,.1131725311279297,4378,26992396,201988,1964621,-.1306114196777344,15759,-.5304679870605469,261382,.2709560394287109,180610,-.2658586502075195,1183,-.9225263595581055,439618,-.2824506759643555,1668099,.1182975769042969,110016,328703,-.5779266357421875,966689,.1264247894287109,547635,251194,-.5763235092163086,2665,-3.435559272766113,316875,-.2916107177734375,176662,.2016582489013672,68385,1.24351978302002,323413,.0046710968017578,287011,-.9343862533569336,586188,-.5533905029296875,1890481,552233,1668397,.2561836242675781,153800,523524,-.0118303298950195,7031487,1102716,-.2397041320800781,205555,-.1315202713012695,2356,-2.287316799163818,76694,-.2011709213256836,3685623,.0953407287597656,58940,-.5613012313842773,27073,-1.479527473449707,714645,3824,-2.577563285827637,149058,1323890,.1291370391845703,16827,-.5043869018554688,18866,105426,17853,993191,1.212562561035156,matched (3),7571117,.92032504,740849.63,1886835.5
201604,293299,675,1288,8621872,04,0,0,1,0,0,0,0,0,0,0,0,121139,2467000,-.0362348556518555,27575,.6568593978881836,80583,.1856403350830078,15941,-.5191717147827148,981807,-.0782079696655273,18630,25814280,142319,1675297,-.1593084335327148,19145,.1946296691894531,206848,-.2339992523193359,431422,.8707466125488281,986,-.1821527481079102,271466,-.4820699691772461,1647754,-.0122718811035156,115330,671184,.7138891220092773,975601,.0091762542724609,75677,353799,.342503547668457,8002,1.0994873046875,241287,-.2725200653076172,353222,.6928577423095703,60026,-.130375862121582,112865,-1.052738189697266,673250,.8525962829589844,627001,.0673074722290039,2802237,646419,688328,-.8853530883789063,106003,106598,-1.591517448425293,5419252,1369113,.2163867950439453,156514,-.2725687026977539,315,-2.012147903442383,44331,-.5481395721435547,2333562,-.4570436477661133,53487,-.097081184387207,55725,.7218923568725586,343478,13973,1.295829772949219,388846,1181509,-.1137819290161133,49075,1.070364952087402,17362,138643,14737,725900,-.3135108947753906,matched (3),8167224,.92032504,778680.88,1902007.9
201605,293299,676,1288,10339977,05,0,0,0,1,0,0,0,0,0,0,0,159878,2916335,.1673250198364258,40065,.3735933303833008,172046,.7584743499755859,86403,1.690127372741699,1095071,.1091804504394531,63161,29774706,169009,1820122,.0829133987426758,24249,.2363338470458984,278021,.2957124710083008,244876,-.5663347244262695,1495,.4162254333496094,335441,.2116098403930664,1425764,-.1447048187255859,258993,658916,-.0184469223022461,832473,-.1586523056030273,371165,364125,.0287675857543945,2755,-1.066274166107178,241331,.0001821517944336,426542,.1886138916015625,11922,-1.616392135620117,198449,.5643396377563477,814984,.1910514831542969,680203,.0814428329467773,3717934,7799,913673,.283207893371582,259847,695881,1.876113891601563,7704635,1607130,.1602869033813477,244219,.444920539855957,1075,1.227503299713135,169019,1.338327407836914,2828525,.1923589706420898,98890,.6145696640014648,137288,.9016513824462891,390749,769,-2.899790763854981,656522,1488913,.2312545776367188,58421,.1743259429931641,19445,175378,11356,1694633,.847808837890625,matched (3),10007026,.92032504,917607.19,1962980.6
201606,293299,677,1288,10577345,06,0,0,0,0,1,0,0,0,0,0,0,226453,3725132,.2447738647460938,43422,.0804634094238281,101281,-.5298633575439453,40298,-.7627201080322266,826944,-.2808380126953125,2886,24547556,46793,1984755,.0865917205810547,31473,.2607545852661133,152151,-.6028232574462891,172985,-.3475475311279297,470,-1.157148838043213,361283,.0742149353027344,1725503,.1908111572265625,125715,899683,.3114461898803711,1054316,.2362461090087891,859015,448898,.2092990875244141,3994,.3713755607604981,271975,.1195411682128906,786832,.6123046875,26496,.7986078262329102,1095685,1.708602905273438,698329,-.1544780731201172,823820,.1915607452392578,2998451,165184,1501815,.4969568252563477,152272,662538,-.0491008758544922,3348612,1329916,-.1893348693847656,249775,.0224952697753906,770,-.3336853981018066,219440,.2610673904418945,2480637,-.1312398910522461,316887,1.16453742980957,137926,.0046367645263672,211100,13756,2.884139060974121,584806,1409872,-.0545473098754883,47993,-.196619987487793,26509,210149,13541,2919093,.5438070297241211,matched (3),11214097,.92032504,1065049.4,2036079.6
201607,293299,678,1288,9351360,07,0,0,0,0,0,1,0,0,0,0,0,84127,2545119,-.3809242248535156,12404,-1.252946853637695,28155,-1.280173301696777,28548,-.3447151184082031,708979,-.1539106369018555,2192,19893496,176462,1950901,-.0172042846679688,30874,-.0192155838012695,349302,.8310632705688477,161044,-.0715265274047852,1408,1.097192764282227,274644,-.2741861343383789,1090085,-.459263801574707,183403,663316,-.3047914505004883,718629,-.3833017349243164,982142,317337,-.3468313217163086,3413,-.157200813293457,204283,-.2862043380737305,433526,-.5960636138916016,16414,-.4788589477539063,195330,-1.724444389343262,364861,-.6491737365722656,617949,-.2875461578369141,2423879,40423,514323,-1.071578025817871,474267,258259,-.9421148300170898,3153338,812471,-.4927902221679688,170075,-.3843212127685547,467,-.50006103515625,92407,-.8648757934570313,2266552,-.0902557373046875,43105,-1.994906425476074,56142,-.8988332748413086,213562,1333,-2.334043025970459,255004,1225016,-.1405458450317383,33661,-.3547153472900391,17817,190813,7969,1585818,-.6101722717285156,matched (3),10692071,.92032504,978157.69,1992004.6
201608,293299,679,1288,11177931,08,0,0,0,0,0,0,1,0,0,0,0,235522,2602553,.0223150253295898,6937,-.5811500549316406,177298,1.840106964111328,33331,.1549005508422852,1226175,.5478286743164063,23456,20820044,315568,2225871,.1318569183349609,10371,-1.090900421142578,207786,-.5194282531738281,247099,.4281110763549805,2757,.6719727516174316,470460,.5382356643676758,1683328,.4345178604125977,232082,695099,.0468034744262695,1119089,.4429244995117188,256045,343502,.079228401184082,12853,1.325984954833984,262600,.2511253356933594,974761,.8102407455444336,18163,.101252555847168,207182,.0589075088500977,469546,.2522497177124023,821412,.2846193313598633,3472571,193938,3139644,1.809012413024902,1074101,250048,-.0323104858398438,3071751,756386,-.071528434753418,253648,.3997077941894531,2494,1.675313949584961,83292,-.1038503646850586,3111571,.316868782043457,94859,.788752555847168,119085,.751953125,214598,6842,1.635648250579834,810029,1692541,.323277473449707,36988,.0942535400390625,26245,270313,14244,901181,-.565150260925293,matched (3),11684226,.92032504,1149691.5,2081605.4
201609,293299,680,1288,9426439,09,0,0,0,0,0,0,0,1,0,0,0,97407,3401223,.2676420211791992,28220,1.403162002563477,152493,-.1507139205932617,89645,.9893703460693359,863074,-.3511543273925781,12091,16029426,177468,1995720,-.1091432571411133,9936,-.0428495407104492,204709,-.0149192810058594,184045,-.2946090698242188,1395,-.681248664855957,345614,-.3083887100219727,1381929,-.1972923278808594,259594,436111,-.4661579132080078,896646,-.2216091156005859,200832,323768,-.0591659545898438,1607,-2.079207897186279,220101,-.1765451431274414,609160,-.4701108932495117,9604,-.63720703125,100216,-.7262697219848633,458855,-.0230321884155273,774090,-.0593366622924805,2994597,556352,1735941,-.5925588607788086,261868,458157,.6055593490600586,3106773,751487,-.0064983367919922,360210,.3507394790649414,510,-1.58723258972168,77986,-.0658235549926758,3133114,.0068988800048828,46597,-.7108554840087891,145155,.1979646682739258,74551,8744,.2452878952026367,777880,1152897,-.3839530944824219,37428,.0118255615234375,20154,227654,9335,583219,-.4351434707641602,matched (3),5696418.5,.92032504,910229.75,1959542.9
201610,293299,681,1288,7687461,10,0,0,0,0,0,0,0,0,1,0,0,95413,2544734,-.2901086807250977,8688,-1.178088188171387,83017,-.6080732345581055,29532,-1.110383033752441,974192,.1211080551147461,3945,23181956,459727,1756929,-.1274375915527344,20189,.7089738845825195,124833,-.4946126937866211,217705,.1679611206054688,15,-4.532599449157715,356141,.0300045013427734,1279446,-.0770540237426758,88086,370932,-.1618776321411133,587601,-.4226131439208984,95847,231925,-.333613395690918,1575,-.0201139450073242,151121,-.3760051727294922,254092,-.874384880065918,26402,1.011260032653809,102097,.0185956954956055,390668,-.1608762741088867,502348,-.4323949813842773,2794512,358294,4580600,.9702796936035156,389507,184703,-.9084634780883789,2628928,645933,-.1513576507568359,246706,-.3784894943237305,817,.4712281227111816,114755,.3862705230712891,2709011,-.1454439163208008,163261,1.253813743591309,4015,-3.587764739990234,154511,782,-2.414268493652344,725952,1214258,.0518550872802734,39966,.0656099319458008,124008,199973,12721,209647,-1.023137092590332,matched (3),7758265,.92032504,1676305.9,2412735.3
201611,293299,682,1288,9117763,11,0,0,0,0,0,0,0,0,0,1,0,135351,3140981,.2105093002319336,10188,.1592674255371094,97435,.1601400375366211,65237,.7925519943237305,992669,.0187883377075195,16376,16630817,437430,1968546,.1137275695800781,44630,.7932682037353516,213297,.5357093811035156,245607,.1205911636352539,23603,7.36107873916626,396344,.1069555282592773,1361902,.0624551773071289,192670,681521,.6083078384399414,1065594,.5952396392822266,375657,295910,.2436418533325195,10635,1.909895420074463,143334,-.0529041290283203,519026,.7142572402954102,18981,-.3300018310546875,76940,-.28289794921875,511834,.2701425552368164,664109,.2791528701782227,2824563,353866,999705,-1.522125244140625,237188,198258,.0708208084106445,5032253,945853,.3813915252685547,304110,.2091922760009766,8122,2.296692848205566,43730,-.9647645950317383,5630781,.7316646575927734,174763,.0680809020996094,28384,1.955788612365723,255893,11458,2.684588432312012,1055692,1321678,.0847692489624023,20755,-.6552419662475586,19630,400237,16960,866992,1.419604301452637,matched (3),7487416.5,.92032504,782746.19,1903675.9
201612,293299,683,1288,7709640,12,0,0,0,0,0,0,0,0,0,0,1,89791,1422312,-.7922515869140625,34923,1.231935501098633,48098,-.7059440612792969,30280,-.7675390243530273,699434,-.3501253128051758,12663,9286305,349372,2765588,.3399581909179688,38606,-.1449985504150391,111252,-.6508874893188477,202692,-.1920442581176758,5479,-1.460451126098633,214805,-.6125516891479492,1134164,-.1829862594604492,1197,758876,.1075115203857422,818062,-.2643489837646484,313157,294315,-.0054044723510742,920,-2.447532176971436,62040,-.837397575378418,416859,-.2192058563232422,6687,-1.043272972106934,127792,.5073785781860352,731603,.3572378158569336,940351,.3478069305419922,1278224,188553,2424021,.8857231140136719,202369,175133,-.1240234375,4304015,913435,-.0348749160766602,152549,-.6899042129516602,1470,-1.709313869476318,113752,.9559860229492188,3117278,-.5912876129150391,83905,-.7337455749511719,16312,-.553924560546875,186066,1691,-1.913367748260498,385827,1252075,-.0541000366210938,20053,-.0344085693359375,19377,143496,12519,231075,-1.322287559509277,matched (3),7031656,.92032504,989824.81,1997759.5
201701,293299,684,1288,8335874,01,0,0,0,0,0,0,0,0,0,0,0,111117,2699786,.6408891677856445,161975,1.534296035766602,91056,.6382331848144531,47726,.4549884796142578,884509,.2347612380981445,53319,9142171,805043,2394062,-.144261360168457,23306,-.5046968460083008,245291,.7906465530395508,258350,.2426271438598633,23530,1.457353591918945,273175,.240382194519043,1503543,.2819290161132813,163064,593712,-.2454442977905273,1199714,.3829002380371094,847739,196553,-.4037189483642578,3181,1.240577220916748,240036,1.353009223937988,859104,.7231416702270508,8882,.2838611602783203,140044,.091552734375,797222,.0858945846557617,1088241,.1460647583007813,1137163,534065,1446175,-.516505241394043,265142,155448,-.1192350387573242,6700879,1354301,.3938283920288086,178880,.1592292785644531,363,-1.398614883422852,132280,.1508998870849609,2996102,-.0396480560302734,33616,-.9146833419799805,20909,.2482786178588867,502465,7297,1.462143421173096,1353151,1075602,-.151921272277832,22890,.1323213577270508,13589,257949,16159,847812,1.299917221069336,matched (3),9638446,.92032504,870600.56,1941451.9
201702,293299,685,1288,10189457,02,1,0,0,0,0,0,0,0,0,0,0,251231,3378985,.2244024276733398,61213,-.9730825424194336,102150,.1149682998657227,9658,-1.597689628601074,912915,.0316095352172852,4510,13926741,460452,2034481,-.1627511978149414,55614,.8697242736816406,325792,.2838144302368164,284215,.0954160690307617,23738,.0088005065917969,360444,.2772235870361328,1150556,-.2675790786743164,109283,684669,.1425409317016602,1543291,.2518339157104492,1067552,232789,.1691999435424805,1379,-.8358368873596191,306235,.2435636520385742,452308,-.6415262222290039,55781,1.837407112121582,1817835,2.563444137573242,1201048,.4098167419433594,1298065,.1763124465942383,3336014,46374,3140188,.775360107421875,214482,281397,.5934553146362305,8860882,1651319,.1982889175415039,156584,-.133122444152832,1181,1.179713726043701,58106,-.8226518630981445,3787406,.2343692779541016,103312,1.122751235961914,41716,.6907052993774414,497701,40239,1.707372665405273,298288,1190586,.1015644073486328,33235,.3729038238525391,18549,340082,20469,763727,-.1044483184814453,matched (3),12456733,.92032504,1187618.8,2102790.5
201703,293299,686,1288,9059634,03,0,1,0,0,0,0,0,0,0,0,0,141671,2609820,-.2582941055297852,20240,-1.106698989868164,83520,-.2013559341430664,56843,1.772506713867188,823627,-.1029243469238281,15579,12972604,432933,1884494,-.0765810012817383,22401,-.9093294143676758,165158,-.679356575012207,251029,-.1241626739501953,84,-5.644015312194824,639849,.5738954544067383,1761217,.4257593154907227,77026,570255,-.1828517913818359,1062676,-.3731269836425781,413978,273024,.1594276428222656,2580,.6264305114746094,284782,-.0726280212402344,980007,.7731962203979492,18635,-1.096391677856445,155382,-2.459514617919922,778258,-.4338912963867188,599001,-.7733669281005859,2686154,67363,692218,-1.512136459350586,140831,113352,-.9092683792114258,8083278,1275162,-.2585010528564453,178427,.1305875778198242,1013,-.1534452438354492,139230,.8738584518432617,2484039,-.4217958450317383,39993,-.9490489959716797,16082,-.9531841278076172,411814,15676,-.9427051544189453,238444,1077918,-.0994138717651367,27130,-.2029638290405273,20102,265378,7508,218720,-1.250418663024902,matched (3),9234067,.92032504,864535.63,1938739.8
201704,293299,687,1288,9344594,04,0,0,1,0,0,0,0,0,0,0,0,171260,3425060,.2718381881713867,26626,.2742280960083008,77780,-.071202278137207,27296,-.7335529327392578,759315,-.0813016891479492,28064,14239773,178346,2013612,.0662708282470703,26105,.1530208587646484,203934,.2108936309814453,237550,-.0551900863647461,208,.9067215919494629,136104,-1.547812461853027,934474,-.6337766647338867,93991,677394,.1721696853637695,971674,-.0895252227783203,616439,289093,.0571889877319336,1922,-.2944231033325195,484694,.5317935943603516,1065875,.0839920043945313,10334,-.5896024703979492,312236,.6978731155395508,608584,-.2459230422973633,613193,.0234165191650391,1887734,213814,705746,.0193538665771484,170679,84671,-.2917251586914063,10755270,900785,-.3475627899169922,138444,-.2537136077880859,1899,.6284112930297852,121615,-.1352672576904297,2145927,-.1463136672973633,77401,.6602954864501953,59189,1.303034782409668,433029,24065,.4286270141601563,586726,1647678,.4243354797363281,30279,.1098146438598633,17624,272958,17423,1454060,1.894322395324707,matched (3),7353284,.92032504,706315.56,1873545.3
201705,293299,688,1288,12047940,05,0,0,0,1,0,0,0,0,0,0,0,209881,2844820,-.1856193542480469,152174,1.743136405944824,109201,.3393058776855469,63646,.8465957641601563,914358,.1858062744140625,14091,14984372,360545,2247578,.1099224090576172,52018,.6894636154174805,136512,-.4013833999633789,354281,.3997116088867188,75,-1.020050048828125,875882,1.861811637878418,1264071,.3021087646484375,110159,755372,.1089572906494141,1207289,.2171125411987305,769013,480334,.5077333450317383,39370,3.019637584686279,346966,-.3342914581298828,1258841,.1663951873779297,19559,.6379966735839844,1047377,1.210284233093262,985558,.4820728302001953,1063996,.5511074066162109,2051754,301508,2305881,1.183962821960449,106759,393820,1.537120819091797,16945700,1967766,.7813882827758789,194934,.3421945571899414,471,-1.394224643707275,95661,-.2400493621826172,2207538,.0283060073852539,161027,.7325725555419922,227160,1.344919204711914,438636,39804,.503209114074707,499164,1666830,.0115566253662109,51873,.5383443832397461,22535,138229,21049,1024988,-.3496780395507813,matched (3),12419356,.92032504,933292.19,1970361.5
201706,293299,689,1288,10544204,06,0,0,0,0,1,0,0,0,0,0,0,150198,2747015,-.0349855422973633,151444,-.0048093795776367,111853,.0239953994750977,16709,-1.33738899230957,885224,-.0323820114135742,15579,7436695,251392,2352603,.0456695556640625,29351,-.5722637176513672,360917,.9722347259521484,422777,.1767549514770508,2996,3.687545299530029,1025344,.1575527191162109,1886540,.4004077911376953,60957,721269,-.0461978912353516,634795,-.6428308486938477,77335,457394,-.0489368438720703,2139,-2.912665367126465,188914,-.6079349517822266,1204906,-.0437898635864258,26241,.2938871383666992,295858,-1.264163970947266,569717,-.5480680465698242,979734,-.0825061798095703,1794952,137300,798405,-1.060602188110352,55040,176192,-.8043193817138672,14011318,1163080,-.5258274078369141,160738,-.1928853988647461,2885,1.812422275543213,185085,.6600046157836914,2797708,.2369222640991211,176941,.0942440032958984,280984,.2126426696777344,226494,35158,-.124114990234375,558117,1366861,-.1984071731567383,29709,-.5573482513427734,17785,60452,24997,2208360,.7675685882568359,matched (3),11836915,.92032504,956570.38,1981493.6
201707,293299,690,1288,9502409,07,0,0,0,0,0,1,0,0,0,0,0,139845,2199458,-.2223033905029297,26367,-1.748102188110352,42617,-.9649324417114258,47280,1.040140151977539,750398,-.1652364730834961,9747,14979257,261170,2218110,-.0588665008544922,13409,-.7834005355834961,252964,-.3554000854492188,320531,-.2768659591674805,40,-4.316154003143311,417404,-.8987293243408203,1406482,-.2936534881591797,94440,593037,-.1957559585571289,491241,-.2563667297363281,108247,273957,-.5125741958618164,1130,-.6381206512451172,139691,-.3018589019775391,1227972,.0189628601074219,7046,-1.314863204956055,247179,-.1797676086425781,428630,-.2845458984375,840732,-.1530084609985352,1692365,45912,886724,.1049175262451172,345322,132230,-.2870311737060547,12519916,1628812,.3367795944213867,213509,.2839031219482422,2320,-.2179579734802246,103960,-.5768089294433594,2974454,.0612602233886719,33994,-1.649632453918457,37205,-2.021854400634766,130564,26221,-.2932920455932617,756074,1238775,-.098393440246582,16977,-.5595912933349609,19127,191639,15044,931889,-.8627910614013672,matched (3),11297292,.92032504,752758.94,1891543.4
201708,293299,691,1288,12109370,08,0,0,0,0,0,0,1,0,0,0,0,173030,2851652,.2596874237060547,26451,.0031805038452148,186828,1.477934837341309,51885,.0929422378540039,1219083,.4852504730224609,18588,26916826,354589,2247247,.0130500793457031,55503,1.420511245727539,267561,.0560998916625977,334604,.04296875,3114,4.354783535003662,505894,.1922731399536133,1757864,.2230081558227539,142570,529284,-.1137313842773438,573016,.1539783477783203,57924,418845,.424530029296875,2446,.7722363471984863,141995,.0163593292236328,1002700,-.2026681900024414,17868,.9305515289306641,176071,-.3392248153686523,651323,.4184112548828125,792777,-.0587310791015625,3032827,285429,1540217,.5521450042724609,279122,435086,1.191000938415527,17249804,1211369,-.2961006164550781,279396,.268951416015625,1716,-.3015713691711426,171393,.4999532699584961,2876802,-.033381462097168,112511,1.196866989135742,61319,.4996461868286133,213578,53156,.7066707611083984,779934,1867290,.410365104675293,35830,.7469263076782227,26554,396817,14282,1514858,.4858627319335938,matched (3),11654780,.92032504,763739.25,1895939.8
201709,293299,692,1288,9112208,09,0,0,0,0,0,0,0,1,0,0,0,174095,2191922,-.2631196975708008,19031,-.3292245864868164,88979,-.7417879104614258,35659,-.3750276565551758,1036895,-.1618690490722656,17749,16630842,363114,2117902,-.0592803955078125,14026,-1.375524520874023,202493,-.2786417007446289,367109,.0927104949951172,5314,.5344371795654297,192704,-.9651718139648438,2034142,.1459741592407227,115856,584937,.0999794006347656,632366,.0985546112060547,443867,327556,-.2458419799804688,31430,2.553308963775635,330151,.8437576293945313,1570795,.4488859176635742,14590,-.2026748657226563,629100,1.273402214050293,637978,-.0207014083862305,718136,-.0988826751708984,2166943,590005,1610578,.0446701049804688,170673,509205,.1573066711425781,14792113,1864520,.4312524795532227,430511,.432342529296875,3866,.8122243881225586,104497,-.4948015213012695,1892916,-.4185600280761719,68233,-.5001220703125,30665,-.692967414855957,119810,32046,-.5060586929321289,728315,1034004,-.5910491943359375,33698,-.0613470077514648,21327,147863,337,2288621,.412628173828125,matched (3),10022262,.92032504,939452.75,1973287
