period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1306c124,Y1386c554,Y1436c705,growth1436c705,Y144c124,growth144c124,Y1507c124,growth1507c124,Y1537c208,growth1537c208,Y1686c752,growth1686c752,Y1723c440,growth1723c440,Y1764c222,growth1764c222,Y1765c752,growth1765c752,Y1773c124,growth1773c124,Y1794c32,Y2053c826,growth2053c826,Y212c124,growth212c124,Y2130c124,growth2130c124,Y2398c554,Y2481c752,growth2481c752,Y2631c251,growth2631c251,Y3028c124,growth3028c124,Y3080c36,Y3153c300,growth3153c300,Y3279c752,growth3279c752,Y3313c203,Y3429c124,growth3429c124,Y3499c484,growth3499c484,Y3547c372,growth3547c372,Y3592c124,growth3592c124,Y3705c300,growth3705c300,Y3712c826,growth3712c826,Y3745c554,Y3760c36,Y3771c826,growth3771c826,Y3848c208,growth3848c208,Y3873c752,growth3873c752,Y3973c428,growth3973c428,Y4302c124,growth4302c124,Y4333c442,Y4386c124,growth4386c124,Y4454c348,growth4454c348,Y4491c372,growth4491c372,Y4607c124,growth4607c124,Y4610c124,growth4610c124,Y4630c372,growth4630c372,Y4682c440,growth4682c440,Y4920c191,growth4920c191,Y4926c124,growth4926c124,Y5015c208,growth5015c208,Y638c124,growth638c124,Y810c191,growth810c191,Y913c251,growth913c251,_merge,x,r2,s,sf
201505,721710,664,3317,8532582,05,0,0,0,1,0,0,0,0,0,0,0,2804575,1279304,393313,.1865501403808594,20939968,.1879253387451172,4068980,-.1128635406494141,90074,-.9455661773681641,3309299,.023249626159668,294807,.838353157043457,425593,.0391864776611328,7719062,.1407842636108398,7764040,-.0461826324462891,740041,18472370,.0304660797119141,2277440,.2462968826293945,4212771,.0123510360717773,645301,274637,.3593778610229492,832659,-.1188278198242188,2431980,-.0551042556762695,7827700,323561,.061945915222168,13276140,.1209526062011719,2199309,78709960,-.0580940246582031,3282894,.3381786346435547,52004,.0659284591674805,4897340,-.0181283950805664,201333,.819305419921875,14718535,.5097026824951172,33855,407823,2901521,.2359523773193359,885973,.3001642227172852,2581608,.0382556915283203,26636,-.5887088775634766,10348963,-.6014575958251953,139281,3406167,.0187444686889648,12418751,-.0431900024414063,397975,-.0653448104858398,89495080,-.0266952514648438,33331634,-.0209026336669922,381855,.0791654586791992,355189,.016444206237793,60289,.6106128692626953,131419560,.0059528350830078,49837,-.5146150588989258,420043,.07696533203125,411440,-.6455488204956055,215217,-.6794347763061523,matched (3),7633478.5,.8631435,326182.88,639955.81
201506,721710,665,3317,6862071,06,0,0,0,0,1,0,0,0,0,0,0,2521300,998799,484054,.2075901031494141,19000922,-.0971717834472656,4753101,.1554050445556641,264033,1.075442314147949,3013013,-.0937957763671875,190008,-.4392547607421875,379733,-.1140155792236328,7713614,-.0007057189941406,9061926,.1545791625976563,828870,23234082,.2293434143066406,2905243,.2434654235839844,5015363,.1743850708007813,598947,445960,.4847784042358398,1034714,.2172565460205078,2398841,-.0137195587158203,7084023,362650,.1140499114990234,12484471,-.0614833831787109,2015094,72371632,-.0839557647705078,2923930,-.1157970428466797,89213,.5397062301635742,4393532,-.1085586547851563,136791,-.3865060806274414,9195057,-.4704418182373047,27901,294749,2139844,-.3045024871826172,837769,-.0559444427490234,2364630,-.0877904891967773,21587,-.2101716995239258,11990410,.1472206115722656,206568,3133032,-.0835866928100586,13830362,.1076583862304688,345591,-.1411323547363281,103084048,.1413612365722656,38478080,.1435813903808594,467883,.2031774520874023,313080,-.1261911392211914,8449,-1.96510124206543,147734768,.1170234680175781,40714,-.2021856307983398,702456,.514225959777832,633529,.4316425323486328,353629,.4966020584106445,matched (3),7152773,.8631435,284728.22,619853.5
201507,721710,666,3317,6748730,07,0,0,0,0,0,1,0,0,0,0,0,3363736,1442883,458952,-.0532503128051758,21032332,.1015739440917969,4151861,-.1352405548095703,60560,-1.472439765930176,3499824,.1497716903686523,166997,-.1290903091430664,427525,.1185445785522461,7431327,-.0372829437255859,8332696,-.0838947296142578,1079622,20197480,-.1400623321533203,1808549,-.4739923477172852,4347232,-.1429672241210938,456806,321680,-.3266716003417969,862741,-.1817665100097656,2190724,-.0907535552978516,7461003,216215,-.5171642303466797,9037385,-.3231163024902344,2519868,68235568,-.0588474273681641,3898755,.2877283096313477,52036,-.5390911102294922,3939429,-.1090974807739258,181161,.2809324264526367,5053669,-.5985507965087891,49557,245492,2931519,.3147878646850586,657924,-.2416524887084961,2280930,-.0360383987426758,68502,1.154770851135254,13037191,.0836982727050781,158294,3186170,.0168180465698242,13973595,.0103034973144531,579390,.5167198181152344,85094408,-.1917839050292969,31125384,-.2120647430419922,453599,-.0310049057006836,301284,-.0384054183959961,7380,-.1352748870849609,120289576,-.2055149078369141,48687,.1788396835327148,347378,-.7041692733764648,774633,.2010831832885742,502282,.3509130477905273,matched (3),6952440,.8631435,305805.81,629813.75
201508,721710,667,3317,6610619,08,0,0,0,0,0,0,1,0,0,0,0,2875386,1425779,337423,-.3076086044311523,21011368,-.0009975433349609,4005201,-.0359630584716797,108175,.5801162719726563,2868996,-.1987504959106445,132938,-.228093147277832,395652,-.0774774551391602,6682698,-.1061820983886719,9627489,.1444358825683594,999910,20756032,.0272789001464844,1062885,-.5315380096435547,5546586,.2436437606811523,1047346,288257,-.1097049713134766,832685,-.0354585647583008,2127256,-.0293998718261719,6770657,99713,-.7739772796630859,10498157,.1498298645019531,1738381,66532056,-.0252819061279297,2773563,-.3405237197875977,52643,.0115976333618164,3716107,-.0583591461181641,13999,-2.560400009155273,6336176,.226161003112793,27984,268420,2289338,-.247258186340332,494150,-.286250114440918,3283417,.3643016815185547,182419,.9794435501098633,12593979,-.0345859527587891,99073,2667320,-.1777448654174805,12908345,-.0792961120605469,386028,-.4060659408569336,102033352,.1815395355224609,38721720,.2183761596679688,502426,.1022348403930664,288041,-.0449504852294922,2630,-1.031789302825928,153548048,.244110107421875,48257,-.0088710784912109,310099,-.1135225296020508,419956,-.612238883972168,432048,-.1506252288818359,matched (3),6388996,.8631435,360704.22,658221.63
201509,721710,668,3317,6946312,09,0,0,0,0,0,0,0,1,0,0,0,3064242,1411916,277901,-.1940727233886719,23529332,.1131839752197266,3939282,-.0165948867797852,172556,.4669713973999023,2833567,-.012425422668457,124988,-.0616645812988281,403848,.020503044128418,7455509,.109431266784668,9260785,-.0388336181640625,533769,22998800,.1026058197021484,1534955,.3675146102905273,5974633,.0743398666381836,1110895,453844,.4539012908935547,1090799,.2700099945068359,2330223,.0911312103271484,7394881,426349,1.452961921691895,11729573,.1109142303466797,2201354,60761896,-.0907211303710938,3761226,.3046121597290039,75090,.3551540374755859,3992896,.0718402862548828,89218,1.852096557617188,15492452,.894078254699707,18778,331612,2536898,.1026792526245117,390393,-.2356853485107422,4335587,.2779722213745117,110263,-.5034379959106445,15391336,.2005844116210938,123414,3334337,.2231988906860352,13735693,.0621242523193359,351301,-.0942668914794922,99044648,-.0297298431396484,40510872,.0451698303222656,322957,-.441929817199707,416949,.3698616027832031,2483,-.0575165748596191,144095488,-.06353759765625,62847,.2641620635986328,627805,.7053384780883789,577732,.3189601898193359,416262,-.0372219085693359,matched (3),6323905,.8631435,281468.34,618362.88
201510,721710,669,3317,7012482,10,0,0,0,0,0,0,0,0,1,0,0,3310475,1267491,323100,.1506977081298828,23620146,.0038509368896484,4442341,.120182991027832,176589,.0231027603149414,2765413,-.0243463516235352,309879,.907963752746582,470332,.1524009704589844,7444687,-.0014524459838867,10281699,.1045761108398438,558858,22993260,-.0002403259277344,2021182,.2751808166503906,6391441,.0674371719360352,1217063,454554,.0015630722045898,1091298,.000457763671875,2273188,-.0247802734375,6993118,460792,.0776882171630859,12149795,.0351982116699219,2356516,62865380,.0340328216552734,4889837,.2624139785766602,114924,.4255838394165039,4251917,.0628528594970703,208529,.8489952087402344,6829522,-.8190994262695313,37095,361974,2925208,.1424236297607422,432357,.1020975112915039,4576300,.0540332794189453,31331,-1.258259773254395,16075571,.0434970855712891,209289,3398865,.0191679000854492,15858714,.1437206268310547,587864,.5148525238037109,101491376,.0244026184082031,44339320,.090301513671875,456794,.3467140197753906,417484,.00128173828125,729,-1.22554874420166,155934896,.0789623260498047,44076,-.3547878265380859,281114,-.8034696578979492,285145,-.7061128616333008,373355,-.1087846755981445,matched (3),6785812,.8631435,334688.34,644332.56
201511,721710,670,3317,6683450,11,0,0,0,0,0,0,0,0,0,1,0,2970253,1599066,301781,-.0682611465454102,21286896,-.1040077209472656,3605710,-.2086629867553711,151836,-.1510238647460938,2952078,.0653190612792969,133088,-.8451709747314453,618039,.2731122970581055,6748824,-.0981321334838867,10390304,.0105075836181641,371022,20550848,-.1122989654541016,1209911,-.5131349563598633,4377279,-.3785324096679688,990444,194684,-.8479385375976563,1218601,.1103353500366211,2162639,-.0498542785644531,6890967,329503,-.3353614807128906,8886432,-.3127861022949219,2273637,55049132,-.1327705383300781,3253118,-.4075450897216797,25433,-1.508223533630371,3799508,-.1124982833862305,33918,-1.816132545471191,5689804,-.1825780868530273,68798,380443,2302130,-.2395305633544922,473880,.0917024612426758,2269818,-.7011909484863281,10995,-1.047167778015137,12197332,-.2760829925537109,210877,4118970,.1921615600585938,10769182,-.3870296478271484,449002,-.2694683074951172,93733016,-.0795230865478516,43885344,-.0102901458740234,441739,-.0335140228271484,369147,-.1230506896972656,1166,.4696602821350098,165771104,.0611705780029297,164746,1.318490028381348,150907,-.622096061706543,430811,.4126720428466797,337282,-.1016101837158203,matched (3),6550165.5,.8631435,394626.69,677405.63
201512,721710,671,3317,5948921,12,0,0,0,0,0,0,0,0,0,0,1,2172715,1286916,193450,-.4446821212768555,21878108,.0273952484130859,3371476,-.0671682357788086,159839,.051365852355957,2156260,-.3141336441040039,88947,-.4029703140258789,277082,-.8022375106811523,6472545,-.0417995452880859,8760781,-.1705875396728516,596299,15485578,-.2829933166503906,1429428,.1667270660400391,3825219,-.1348114013671875,728675,661383,1.222954750061035,879923,-.3256244659423828,1975920,-.0902948379516602,5753856,328911,-.0017976760864258,6292318,-.3451957702636719,1875328,48302448,-.1307430267333984,3325193,.0219135284423828,66016,.9538497924804688,3448590,-.0969057083129883,47926,.3457126617431641,3737175,-.4203462600708008,13561,120668,2204693,-.0432462692260742,358525,-.2789554595947266,1223947,-.6176185607910156,22626,.7216587066650391,16323424,.2913837432861328,170084,2925126,-.3422651290893555,7447806,-.368769645690918,561255,.2231473922729492,72810264,-.252593994140625,36007116,-.1978645324707031,300156,-.3864164352416992,339934,-.0824441909790039,1498,.2505521774291992,137228048,-.18896484375,127051,-.2598161697387695,148787,-.0141487121582031,301282,-.3576231002807617,350127,.0373764038085938,matched (3),5801859,.8631435,433120.5,700529.5
201601,721710,672,3317,7511337,01,0,0,0,0,0,0,0,0,0,0,0,2740117,1647527,412743,.7578058242797852,20541536,-.0630378723144531,4227089,.2261629104614258,192770,.1873311996459961,2236577,.0365705490112305,184195,.7279548645019531,510136,.6103630065917969,6518220,.0070323944091797,12543878,.35894775390625,822640,12518225,-.2127246856689453,1503188,.0503139495849609,4484363,.1589803695678711,1138684,428293,-.4345254898071289,1081092,.2058925628662109,2049339,.0364828109741211,6372636,424055,.2540760040283203,7004423,.1072120666503906,2127637,51995024,.0736656188964844,3773326,.1264286041259766,69045,.04486083984375,3988947,.1455612182617188,200477,1.431041717529297,10255980,1.009531021118164,44625,170165,2587811,.1602239608764648,760465,.7519311904907227,2559580,.737762451171875,13065,-.5491619110107422,8830643,-.6143741607666016,219944,2436243,-.1828804016113281,10526784,.346003532409668,691918,.2092924118041992,79513200,.0880661010742188,36245484,.0065975189208984,391228,.2649879455566406,380147,.1118068695068359,3405,.8211140632629395,150027040,.08917236328125,115288,-.0971555709838867,541161,1.291201591491699,324971,.0756893157958984,369589,.0540952682495117,matched (3),7637992,.8631435,345033.28,649766.25
201602,721710,673,3317,7138092,02,1,0,0,0,0,0,0,0,0,0,0,2391019,1228771,469288,.128392219543457,22632284,.0969295501708984,3121462,-.3032121658325195,172710,-.1098842620849609,2812756,.2292184829711914,421151,.826995849609375,260214,-.6731729507446289,7673402,.1631584167480469,12534316,-.000762939453125,332823,16443232,.2727298736572266,1914307,.2417678833007813,3797207,-.1663303375244141,875179,378837,-.1227016448974609,955563,-.1234264373779297,2028237,-.010350227355957,6315430,502977,.1706809997558594,8449465,.18756103515625,2431756,47608444,-.0881385803222656,3452913,-.0887384414672852,65697,-.0497045516967773,3545541,-.1178359985351563,79742,-.9219036102294922,7861954,-.2658262252807617,29797,81852,2258313,-.1361942291259766,403918,-.6327180862426758,1865426,-.3163537979125977,60508,1.532837867736816,17242552,.6691532135009766,0,3159072,.2598209381103516,10880977,.0330924987792969,366149,-.6364269256591797,81296016,.0221748352050781,36410648,.004547119140625,535204,.3133573532104492,386842,.0174579620361328,5112,.4063453674316406,163376784,.0852432250976563,92273,-.222681999206543,571089,.053828239440918,470252,.369532585144043,590205,.46807861328125,matched (3),6697817.5,.8631435,292441.44,623434.19
201603,721710,674,3317,6126280,03,0,1,0,0,0,0,0,0,0,0,0,3861438,1214672,623584,.284266471862793,18846792,-.1830348968505859,3950310,.2354927062988281,747538,1.465170860290527,2749489,-.0227499008178711,209505,-.6982440948486328,337257,.2593412399291992,7655064,-.0023927688598633,12371393,-.0130825042724609,722855,16797680,.0213260650634766,1786538,-.0690765380859375,5916397,.4434614181518555,683718,1822993,1.571128845214844,916932,-.0412673950195313,2056600,.0138874053955078,4696313,363824,-.3238744735717773,14032013,.5072383880615234,2049850,52152852,.0911693572998047,3637770,.0521526336669922,68258,.0382413864135742,4081924,.1408777236938477,78658,-.0136871337890625,7579893,-.0365352630615234,44760,136570,1884334,-.1810436248779297,480696,.1740236282348633,3070631,.4983930587768555,32051,-.6354465484619141,11934289,-.3679656982421875,0,3029516,-.0418758392333984,11322623,.0397872924804688,265550,-.3212375640869141,82468576,.0143203735351563,37366112,.0259037017822266,411393,-.2630987167358398,366096,-.0551204681396484,4780,-.0671501159667969,160156848,-.0199050903320313,81735,-.1212692260742188,476668,-.18072509765625,280442,-.516901969909668,673136,.1314773559570313,matched (3),6442342.5,.8631435,265564.44,611287.69
201604,721710,675,3317,4622909,04,0,0,1,0,0,0,0,0,0,0,0,3118727,1299422,823257,.2777853012084961,18416044,-.0231208801269531,3930969,-.0049076080322266,213784,-1.251818656921387,1929547,-.3541297912597656,182110,-.14013671875,336876,-.0011301040649414,6913963,-.1018238067626953,10849535,-.1312656402587891,407481,16508483,-.0173664093017578,1675803,-.0639867782592773,4885220,-.1915130615234375,414822,262202,-1.939119338989258,1051609,.1370439529418945,1985403,-.0352325439453125,6476861,316208,-.1402692794799805,11359807,-.2112598419189453,2064191,54962480,.0524711608886719,2576123,-.3450851440429688,55748,-.20245361328125,4233124,.0363712310791016,47659,-.50103759765625,4530698,-.5146236419677734,29059,132899,2835818,.4087553024291992,715797,.3981609344482422,2913788,-.0524282455444336,10976,-1.071617126464844,13302586,.1085433959960938,205572,2534848,-.1782684326171875,11134131,-.0167884826660156,234552,-.1241254806518555,81416032,-.0128459930419922,34991296,-.0656661987304688,330833,-.2179355621337891,345857,-.0568704605102539,8857,.6167678833007813,154161280,-.0381546020507813,70129,-.1531457901000977,315298,-.4133014678955078,397468,.3487482070922852,335811,-.6953983306884766,matched (3),5716170.5,.8631435,250082.64,604722.69
201605,721710,676,3317,4736099,05,0,0,0,1,0,0,0,0,0,0,0,2397503,1727917,321821,-.9392738342285156,22826240,.2146873474121094,3371024,-.1536693572998047,188664,-.1249980926513672,3227741,.5144977569580078,195068,.0687379837036133,342590,.0168190002441406,7704821,.1083030700683594,11160693,.0282764434814453,445392,22634424,.3155975341796875,1808717,.0763254165649414,4770475,-.023768424987793,499404,336061,.2481775283813477,1134582,.0759429931640625,2204325,.1045999526977539,7206671,397027,.2276039123535156,11367665,.0006904602050781,2430608,55015952,.0009727478027344,3422539,.2840976715087891,80767,.3707275390625,4029554,-.0492839813232422,37771,-.2325296401977539,5305983,.157958984375,25560,200076,2603981,-.0852890014648438,845411,.1664266586303711,1945186,-.4040966033935547,5187,-.7495555877685547,10421198,-.2441158294677734,170427,2870229,.1242580413818359,11326252,.0171089172363281,297321,.2371349334716797,82350176,.0114097595214844,35962892,.0273895263671875,360220,.0851011276245117,424109,.2039651870727539,2490,-1.268925666809082,156062128,.0122547149658203,48629,-.3661165237426758,206962,-.4209833145141602,697284,.5620784759521484,345151,.0274333953857422,matched (3),5219088.5,.8631435,206144.47,587914.75
201606,721710,677,3317,5180767,06,0,0,0,0,1,0,0,0,0,0,0,3361082,1935145,404603,.2289113998413086,21413872,-.0638713836669922,4435917,.2745170593261719,141660,-.2865381240844727,3331802,.0317306518554688,272716,.3350830078125,247101,-.3267374038696289,8642669,.1148653030395508,12270450,.0947952270507813,470879,13651459,-.5056247711181641,2065246,.1326313018798828,4860455,.0186862945556641,517705,507968,.4131259918212891,1058195,-.0697002410888672,2219237,.0067415237426758,7813854,515894,.261897087097168,12941090,.1296348571777344,2539179,49584216,-.1039505004882813,3853983,.1187238693237305,56906,-.3501682281494141,4335233,.0731191635131836,80256,.7536792755126953,5129508,-.0338249206542969,71528,332063,2328787,-.1116933822631836,1352751,.4700727462768555,2588675,.2857885360717773,6147,.1698083877563477,9154816,-.1295623779296875,274878,3136917,.0888481140136719,12445405,.0942287445068359,307204,.0326995849609375,91107072,.1010532379150391,38012744,.0554332733154297,459312,.2430152893066406,405960,-.0437355041503906,134276,3.987614631652832,169813328,.0844459533691406,90359,.6195707321166992,237140,.1361150741577148,1448984,.7314243316650391,576211,.5124912261962891,matched (3),5489873.5,.8631435,248196.84,603945.25
201607,721710,678,3317,5154510,07,0,0,0,0,0,1,0,0,0,0,0,3802296,1224482,222609,-.5974893569946289,20542040,-.04156494140625,3791954,-.1568527221679688,100498,-.343292236328125,2538352,-.271998405456543,276356,.0132579803466797,358508,.3721542358398438,7312598,-.1671133041381836,8783613,-.3343057632446289,300866,14631629,.0693378448486328,1855131,-.1072940826416016,5163629,.0605077743530273,607504,240190,-.748988151550293,1090668,.0302257537841797,2302498,.0368318557739258,7622162,298934,-.5456790924072266,8050575,-.4746637344360352,2220188,43392428,-.1333866119384766,3415998,-.1206369400024414,85747,.4100008010864258,3563517,-.1960268020629883,89722,.1114950180053711,4811316,-.0640392303466797,42962,174770,2088442,-.1089296340942383,459064,-1.080705642700195,1306209,-.6840171813964844,147476,3.177700996398926,7877727,-.1502408981323242,152736,2490502,-.2307558059692383,10681834,-.1528072357177734,175819,-.5580568313598633,72742656,-.2251071929931641,27460854,-.3251590728759766,353981,-.2604866027832031,439638,.0796966552734375,34573,-1.356823921203613,121871592,-.3317317962646484,59078,-.424931526184082,325331,.316192626953125,272049,-1.672635078430176,365786,-.4544248580932617,matched (3),4704852.5,.8631435,302978.72,628445.94
201608,721710,679,3317,5264062,08,0,0,0,0,0,0,1,0,0,0,0,3731986,2049414,242616,.0860624313354492,27077684,.2762355804443359,4988382,.2742300033569336,116449,.1473159790039063,2878230,.1256608963012695,270051,-.0230789184570313,350717,-.0219717025756836,7291902,-.0028343200683594,12627259,.3629693984985352,375792,16146916,.0985450744628906,1340305,-.3250579833984375,6263251,.1930599212646484,681935,474606,.6810541152954102,724508,-.409052848815918,2172810,-.0579738616943359,8885704,173417,-.5445232391357422,11626552,.367548942565918,2657007,69149928,.4659919738769531,4850979,.3507108688354492,78443,-.0890293121337891,5050599,.3487586975097656,68717,-.2667198181152344,9479709,.6781835556030273,39924,239017,2667194,.2446088790893555,701790,.4244441986083984,2608090,.6914892196655273,24321,-1.802325248718262,18619162,.8601522445678711,170562,3034931,.1977043151855469,12619355,.16668701171875,396581,.8134250640869141,97028816,.2880802154541016,37298772,.3061981201171875,389938,.0967445373535156,566483,.2534952163696289,25149,-.3182554244995117,167960864,.3207626342773438,94425,.4689464569091797,479678,.3882722854614258,415433,.4233388900756836,540833,.3910617828369141,matched (3),5704969.5,.8631435,238776.19,600135.19
201609,721710,680,3317,4474262,09,0,0,0,0,0,0,0,1,0,0,0,2465014,1796362,468899,.6589078903198242,24707084,-.0916194915771484,4704961,-.0584936141967773,94217,-.21185302734375,2544438,-.1232662200927734,272424,.0087490081787109,290911,-.1869621276855469,7581507,.0389480590820313,11608151,-.0841503143310547,228756,13595121,-.1720180511474609,1283526,-.0432863235473633,5564043,-.1183748245239258,737689,473536,-.0022563934326172,1131135,.4454841613769531,1723705,-.2315454483032227,8111405,443686,.939417839050293,14881587,.2468318939208984,2366912,48804608,-.3484535217285156,3770044,-.2520942687988281,35974,-.7795753479003906,4070166,-.2158231735229492,25585,-.9879903793334961,4980575,-.6436090469360352,45149,85344,1915413,-.3310937881469727,457414,-.4280452728271484,2949171,.1229057312011719,22763,-.0662040710449219,12860835,-.3700046539306641,181197,2491335,-.1973695755004883,10730012,-.1621875762939453,440914,.1059694290161133,94398528,-.0274829864501953,35802512,-.0409431457519531,408350,.0461368560791016,531893,-.0630044937133789,10447,-.8785028457641602,160634160,-.0446014404296875,53911,-.5604705810546875,282607,-.5290584564208984,211733,-.6739950180053711,472896,-.1342353820800781,matched (3),4400966.5,.8631435,250659.77,604961.56
201610,721710,681,3317,5060828,10,0,0,0,0,0,0,0,0,1,0,0,3879258,1585038,473501,.0097665786743164,26351226,.0644245147705078,4028504,-.1552228927612305,237366,.9240026473999023,2584104,.0154695510864258,361733,.2835464477539063,300227,.0315217971801758,6703065,-.1231470108032227,11537788,-.0060787200927734,299984,14938564,.0942344665527344,1330871,.0362224578857422,5884734,.0560369491577148,1066004,304700,-.4409008026123047,990090,-.1331806182861328,1927368,.1116800308227539,7054907,405673,-.0895700454711914,13007851,-.1345710754394531,2386902,44440392,-.0936756134033203,3384582,-.1078557968139648,46313,.2526264190673828,4392042,.07611083984375,90830,1.266983985900879,7536851,.4142589569091797,33947,210445,2166794,.1233158111572266,708224,.4371709823608398,3337734,.1237678527832031,182703,2.082725524902344,12335162,-.0417327880859375,191584,2985593,.1809797286987305,12553749,.1569747924804688,264677,-.5103397369384766,83248640,-.1256923675537109,35095060,-.0199565887451172,481273,.1643104553222656,618713,.1511993408203125,11252,.0742311477661133,165016176,.0269145965576172,59977,.1066265106201172,394815,.3343601226806641,812793,1.345149993896484,458669,-.0305461883544922,matched (3),4292064,.8631435,364208.94,660148.75
201611,721710,682,3317,3945267,11,0,0,0,0,0,0,0,0,0,1,0,1310338,1537546,251740,-.6317567825317383,27429400,.0401020050048828,4034513,.001490592956543,155142,-.425262451171875,3177881,.2068357467651367,203774,-.5738945007324219,357361,.1742076873779297,6789124,.01275634765625,11452845,-.0073909759521484,298610,15382522,.0292854309082031,1310515,-.0154132843017578,4267114,-.3214244842529297,958331,312034,.0237846374511719,1198191,.1907720565795898,1900111,-.0142431259155273,7219282,521024,.250248908996582,11212621,-.1485137939453125,2549859,38319208,-.1481971740722656,3933905,.1504020690917969,72584,.4493217468261719,4323521,-.0157241821289063,54762,-.5059938430786133,6379964,-.1666421890258789,33687,177071,2646844,.2001190185546875,540642,-.2700023651123047,2452103,-.3083457946777344,39438,-1.53313159942627,10125461,-.1974010467529297,272893,2937344,-.0162935256958008,10700825,-.159698486328125,285791,.0767507553100586,85098976,.0219821929931641,35962912,.0244274139404297,344388,-.3346662521362305,488320,-.2366704940795898,61910,1.705135345458984,162823792,-.0133762359619141,74814,.221043586730957,430371,.0862302780151367,223070,-1.292990684509277,282874,-.4833269119262695,matched (3),4155952,.8631435,329487.44,641646.44
201612,721710,683,3317,3247512,12,0,0,0,0,0,0,0,0,0,0,1,2405014,1158991,273640,.0834159851074219,23392896,-.1591835021972656,3117587,-.2578258514404297,120841,-.2498655319213867,1707543,-.621159553527832,93735,-.7765398025512695,312493,-.1341648101806641,6679038,-.0163478851318359,9761082,-.1598339080810547,186449,16062751,.0432720184326172,1295780,-.0113077163696289,3683213,-.1471519470214844,927172,268069,-.1518678665161133,937000,-.245884895324707,1962445,.0322780609130859,5229159,210992,-.9039754867553711,8251298,-.3066682815551758,2062447,38023800,-.0077400207519531,5458867,.3276081085205078,21824,-1.20173454284668,3983909,-.0818071365356445,57865,.0551166534423828,5385380,-.1694746017456055,25509,335391,1837769,-.3648157119750977,442427,-.2004823684692383,1520362,-.4779977798461914,11439,-1.237701416015625,17359324,.5390758514404297,316931,2550414,-.1412496566772461,8428175,-.2387399673461914,236911,-.1875762939453125,73030456,-.1529388427734375,29524478,-.1972694396972656,430198,.2224769592285156,536379,.0938701629638672,24039,-.9460039138793945,134374336,-.1920375823974609,57641,-.2607707977294922,124834,-1.237662315368652,200010,-.1091184616088867,228266,-.2144899368286133,matched (3),3718972,.8631435,317255.81,635452.13
201701,721710,684,3317,4335655,01,0,0,0,0,0,0,0,0,0,0,0,5231704,1490770,603138,.7903327941894531,26532508,.1259384155273438,3884547,.2199468612670898,367300,1.111703872680664,2317470,.3054208755493164,288934,1.125726699829102,365675,.1571636199951172,7084754,.0589714050292969,11184285,.1361064910888672,390314,14192985,-.1237564086914063,1580245,.1984672546386719,3985991,.0790004730224609,900180,694862,.9524688720703125,1056957,.1204662322998047,1951926,-.0053739547729492,26176840,497327,.8574275970458984,16050109,.6653451919555664,0,46146380,.1936073303222656,7650909,.3375835418701172,70969,1.179232597351074,4292188,.0745334625244141,75471,.2656354904174805,6513945,.1902580261230469,58471,238359,1987199,.0781736373901367,612278,.3249111175537109,2838477,.6243190765380859,44185,1.351356506347656,11060592,-.4507408142089844,315470,3017170,.1680641174316406,11126696,.277766227722168,315083,.285151481628418,81227952,.10638427734375,35398220,.1814422607421875,370054,-.1505966186523438,505366,-.0595579147338867,12289,-.6709728240966797,150818336,.1154460906982422,61141,.0589485168457031,675516,1.688491821289063,307242,.4292688369750977,1044414,1.520699501037598,matched (3),4875548,.8631435,457442.69,715822.63
201702,721710,685,3317,3233129,02,1,0,0,0,0,0,0,0,0,0,0,2814830,1349693,493234,-.2011623382568359,18147200,-.3798542022705078,3624747,-.0692214965820313,391750,.0644445419311523,2562932,.1006755828857422,229980,-.228205680847168,267465,-.3127565383911133,5869504,-.1881752014160156,10792814,-.0356292724609375,289413,10465158,-.3046951293945313,1250804,-.2337932586669922,3459345,-.1417064666748047,586076,361280,-.6540603637695313,865790,-.1995077133178711,1934232,-.0091066360473633,18286344,310539,-.4709386825561523,12933855,-.2158679962158203,2541791,39499132,-.1555404663085938,2977968,-.9435834884643555,61497,-.143254280090332,4206122,-.0202560424804688,60201,-.2260589599609375,7207971,.1012420654296875,44253,43977,1686140,-.1642837524414063,499602,-.2033748626708984,3293004,.1485328674316406,14523,-1.112651824951172,10994076,-.0060310363769531,352896,2943724,-.0246438980102539,10091081,-.0976943969726563,217268,-.3717041015625,79901784,-.0164623260498047,37463568,.0567073822021484,282239,-.2708950042724609,365391,-.324315071105957,11549,-.0621061325073242,149684336,-.0075473785400391,54709,-.1111545562744141,310738,-.7765264511108398,521399,.5288791656494141,635385,-.4969806671142578,matched (3),2766136.5,.8631435,275369.91,615610.88
