period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1038c757,growth1038c757,Y1237c251,growth1237c251,Y1292c246,growth1292c246,Y1411c600,Y1453c826,growth1453c826,Y1516c246,growth1516c246,Y1596c152,growth1596c152,Y1627c68,growth1627c68,Y1738c757,growth1738c757,Y1741c752,growth1741c752,Y1901c68,growth1901c68,Y2047c792,growth2047c792,Y2426c344,Y2626c32,Y2659c208,growth2659c208,Y2723c440,growth2723c440,Y2774c484,growth2774c484,Y2789c428,growth2789c428,Y2901c428,growth2901c428,Y2947c752,growth2947c752,Y2953c344,Y3029c554,Y3042c608,Y3085c616,growth3085c616,Y3173c826,growth3173c826,Y3386c152,growth3386c152,Y3623c344,Y3709c68,growth3709c68,Y3841c372,growth3841c372,Y3882c586,growth3882c586,Y3917c68,growth3917c68,Y393c757,growth393c757,Y3966c372,growth3966c372,Y4006c554,Y4156c208,growth4156c208,Y4324c792,Y4326c152,growth4326c152,Y4450c586,growth4450c586,Y4545c344,Y4693c620,growth4693c620,Y46c32,Y4784c600,growth4784c600,Y4792c152,growth4792c152,Y4851c818,Y4931c608,Y518c348,growth518c348,Y586c792,growth586c792,Y646c818,Y6c152,Y920c826,growth920c826,_merge,x,r2,s,sf
201310,840890,645,3809,1625596,10,0,0,0,0,0,0,0,0,1,0,0,4401758,.2370796203613281,7250887,-.4013996124267578,38983,.0518293380737305,244277,228788,-.4602527618408203,61631,-1.169276237487793,256244,.0577869415283203,154386,.4717073440551758,10109562,.0126094818115234,33354,-1.710991859436035,5084,-.125880241394043,194549,-.4575796127319336,0,17896,144491,-.3346290588378906,49012,-.749995231628418,519486,.5583400726318359,632620,.4519786834716797,11314,-1.268174171447754,104893,-.223912239074707,0,526258,215340,660948,-.0935401916503906,579621,.2718143463134766,785923,2.225031852722168,0,544310,.1599063873291016,36173,1.329470634460449,4018191,.2807521820068359,74848,-.0857200622558594,4059152,.4608554840087891,103854,.1105365753173828,16246,455412,-.7867593765258789,151259,78960,-.4294986724853516,110460,.7686986923217773,0,18225,-1.117921829223633,0,19763,-1.372396469116211,121526,-1.707602500915527,392456,1298314,1537451,.1172628402709961,430058,-.6972723007202148,713881,0,959259,-.3339767456054688,matched (3),516869.53,.93041915,764694.81,1449729.6
201311,840890,646,3809,999591,11,0,0,0,0,0,0,0,0,0,1,0,1972517,-.8026943206787109,4809866,-.4104547500610352,119836,1.122998237609863,168980,461058,.7007274627685547,59452,-.0359954833984375,240040,-.0653238296508789,28153,-1.701802253723145,10581761,.0456504821777344,139787,1.432941436767578,5487,.0762834548950195,261457,.2955856323242188,459312,7340,190083,.2742433547973633,27708,-.5703439712524414,455963,-.1304283142089844,106122,-1.785280227661133,5407,-.738347053527832,18993,-1.708869934082031,202059,538389,380534,483769,-.3120670318603516,418051,-.3267717361450195,564268,-.3313302993774414,1683723,181712,-1.09709644317627,9402,-1.347390174865723,290346,-2.627513885498047,128187,.5380306243896484,3702507,-.0919647216796875,9593,-2.381952285766602,93140,115342,-1.373300552368164,140851,21072,-1.320995330810547,175191,.4612236022949219,383161,48162,.971776008605957,0,30174,.4231691360473633,245042,.7013006210327148,347688,877633,1297598,-.1696109771728516,628677,.3796977996826172,333440,0,846796,-.1247014999389648,matched (3),523235.69,.93041915,730182.31,1431825.5
201312,840890,647,3809,4440519,12,0,0,0,0,0,0,0,0,0,0,1,3307732,.5169525146484375,8558061,.5762042999267578,158860,.2818994522094727,290749,277648,-.5071697235107422,112457,.6374015808105469,277760,.1459512710571289,116193,1.417598724365234,9070640,-.1540889739990234,76473,-.6031818389892578,18376,1.208663940429688,267030,.0210914611816406,370152,16315,257271,.3026695251464844,32607,.1628055572509766,146346,-1.13643741607666,123079,.1482372283935547,4893,-.099888801574707,22177,.1549854278564453,251423,590453,1185615,322216,-.4063854217529297,561364,.2947664260864258,1568085,1.02208137512207,1737155,306204,.5218286514282227,19727,.7410659790039063,1491567,1.636508941650391,70387,-.5994815826416016,4117080,.1061344146728516,99473,2.338852882385254,97959,1124890,2.277539253234863,196836,63348,1.10069751739502,116851,-.4049777984619141,271637,23976,-.6975173950195313,0,68996,.8270673751831055,498646,.7104673385620117,470701,1193390,1325717,.0214385986328125,572853,-.0929880142211914,1388376,0,939559,.1039514541625977,matched (3),4456112.5,.93041915,655832.31,1395376
201401,840890,648,3809,1965921,01,0,0,0,0,0,0,0,0,0,0,0,3046797,-.0821714401245117,10484276,.2030038833618164,74056,-.7632017135620117,133071,181077,-.4274311065673828,67794,-.5060968399047852,200628,-.3253049850463867,95878,-.1921758651733398,12007889,.2805213928222656,85198,.1080408096313477,17747,-.0348291397094727,228015,-.1579494476318359,185597,49111,249580,-.0303506851196289,128210,1.369142532348633,86887,-.5213651657104492,219840,.580073356628418,8181,.5140094757080078,47298,.7574119567871094,301067,567552,1324538,505261,.4498529434204102,417857,-.2952299118041992,472295,-1.200006484985352,1650654,275094,-.1071386337280273,281389,2.657749176025391,301936,-1.597367286682129,55271,-.24176025390625,5313975,.2551956176757813,19461,-1.631474494934082,70439,417173,-.9919395446777344,105,113067,.5793371200561523,143309,.2041044235229492,472473,42395,.5699777603149414,0,34678,-.6879434585571289,880701,.568821907043457,315205,1122967,1307252,-.0140256881713867,658412,.1392011642456055,996361,0,1552681,.5023279190063477,matched (3),1539355.5,.93041915,603478.56,1371548.1
201402,840890,649,3809,1852240,02,1,0,0,0,0,0,0,0,0,0,0,2820515,-.0771713256835938,5173886,-.7062530517578125,385732,1.650321006774902,130515,386697,.7587184906005859,69417,.0236577987670898,194800,-.0294790267944336,83988,-.1324024200439453,11240677,-.0660247802734375,54036,-.4553279876708984,2461,-1.975648880004883,59295,-1.34688663482666,100310,3844,145526,-.5394248962402344,53056,-.8823213577270508,39005,-.8009185791015625,264138,.1835718154907227,112399,2.620240211486816,17704,-.9826774597167969,202590,383199,1289430,574464,.128361701965332,327764,-.2428455352783203,733828,.4406709671020508,763787,175456,-.4497241973876953,6779,-3.725908279418945,235000,-.2506294250488281,34711,-.4651918411254883,3740844,-.3510284423828125,47852,.8997011184692383,24554,188774,-.7929506301879883,177183,121050,.0682229995727539,441406,1.124961853027344,203337,17958,-.8589954376220703,0,30676,-.122624397277832,72617,-2.495519638061523,166858,572744,1121004,-.1537027359008789,713525,.0803871154785156,649840,0,1572092,.0124235153198242,matched (3),2004390.8,.93041915,803742.88,1470700.8
201403,840890,650,3809,4261847,03,0,1,0,0,0,0,0,0,0,0,0,2967424,.0507745742797852,9970569,.6560134887695313,61662,-1.833475112915039,219842,460271,.1741743087768555,233749,1.214116096496582,160734,-.1922225952148438,86025,.0239639282226563,11233209,-.0006656646728516,89325,.5026311874389648,2812,.1333284378051758,384000,1.868117332458496,212089,32052,148365,.0193204879760742,45483,-.1540098190307617,27200,-.3604736328125,294850,.1099948883056641,23541,-1.563311576843262,10445,-.5276670455932617,303975,0,701096,1222405,.7551383972167969,415228,.2365341186523438,559055,-.2720270156860352,1608169,370118,.7464332580566406,41302,1.80708122253418,1278922,1.694187164306641,33402,-.0384407043457031,5758513,.4313678741455078,96691,.7034072875976563,0,269528,.3561220169067383,184712,30500,-1.378476142883301,29958,-2.690169334411621,469105,66946,1.315851211547852,0,20140,-.4207725524902344,392159,1.686468124389648,387578,1399612,1365363,.1971960067749023,790307,.102203369140625,1794999,0,1962044,.2215795516967773,matched (3),2578005.3,.93041915,769900,1452482
201404,840890,651,3809,4874204,04,0,0,1,0,0,0,0,0,0,0,0,3139029,.0562191009521484,7461381,-.2898979187011719,222679,1.284063339233398,1096785,548188,.1748027801513672,380232,.4865331649780273,266188,.5044517517089844,197541,.8313083648681641,10999842,-.0209922790527344,39146,-.8249835968017578,7567,.9899005889892578,147570,-.9563398361206055,290688,66382,221325,.3999567031860352,177192,1.359895706176758,49624,.6012582778930664,174248,-.5259876251220703,65166,1.018194198608398,40981,1.366985321044922,202487,350665,721458,1628316,.2867259979248047,433607,.0433101654052734,1732326,1.130972862243652,1986766,313150,-.1671390533447266,30485,-.303675651550293,496901,-.9453821182250977,155462,1.537785530090332,6300887,.0900115966796875,120936,.2237415313720703,82395,101458,-.9770278930664063,204590,72195,.8616437911987305,799779,3.284539222717285,372180,38232,-.5602140426635742,0,23502,.1543779373168945,373496,-.0487594604492188,512505,997026,1220589,-.1120872497558594,918372,.150181770324707,1127833,0,2218369,.1227855682373047,matched (3),5209199.5,.93041915,718370.81,1425838.3
201405,840890,652,3809,3437017,05,0,0,0,1,0,0,0,0,0,0,0,3234331,.0299081802368164,10385555,.3306751251220703,55148,-1.395709991455078,493706,652665,.1744461059570313,155012,-.8972787857055664,184809,-.3648796081542969,134285,-.3859825134277344,11547454,.048583984375,35127,-.1083278656005859,1532,-1.597222805023193,414287,1.032256126403809,260107,80415,187797,-.1642704010009766,95920,-.6137199401855469,95706,.6568059921264648,191836,.0961618423461914,17017,-1.342724800109863,6235,-1.882929801940918,278644,751694,599044,815607,-.6913690567016602,376187,-.1420516967773438,1270534,-.310028076171875,1690968,220704,-.3498601913452148,24307,-.226470947265625,437181,-.1280431747436523,49913,-1.136119842529297,4256121,-.3923330307006836,74694,-.4818620681762695,94151,397668,1.365972518920898,188872,26113,-1.016937255859375,129107,-1.823694229125977,308755,29003,-.2762737274169922,0,42642,.5957536697387695,343519,-.0836648941040039,242482,1725422,1102883,-.1014060974121094,738546,-.2179193496704102,1990365,0,1455652,-.4213180541992188,matched (3),3182778.8,.93041915,617381,1377721.8
201406,840890,653,3809,2605220,06,0,0,0,0,1,0,0,0,0,0,0,1630357,-.6850223541259766,8966695,-.1468982696533203,29276,-.6332530975341797,370054,432283,-.4119834899902344,60169,-.946345329284668,401235,.7752246856689453,57906,-.8411426544189453,11210870,-.0295810699462891,27510,-.244420051574707,1190,-.2526206970214844,207408,-.6918706893920898,169049,304714,240698,.2481813430786133,177737,.616790771484375,248524,.954258918762207,108046,-.5740842819213867,24501,.3645009994506836,27211,1.473442077636719,262561,425906,553157,1838555,.8128032684326172,353668,-.0617284774780273,2092186,.4987726211547852,1717998,34576,-1.853662490844727,10178,-.8705358505249023,377345,-.1471881866455078,76875,.4318990707397461,3867818,-.0956668853759766,361376,1.576519012451172,63711,96816,-1.41280460357666,226067,69866,.9841451644897461,109694,-.1629467010498047,763094,10958,-.9733285903930664,0,66075,.4379510879516602,257722,-.2873611450195313,98912,1225690,1060309,-.0393667221069336,604842,-.1997165679931641,2228117,0,882296,-.5006818771362305,matched (3),3565298.5,.93041915,632663.13,1384637.4
201407,840890,654,3809,2260670,07,0,0,0,0,0,1,0,0,0,0,0,1967748,.1880903244018555,10947519,.1995964050292969,247599,2.135043144226074,3064647,406807,-.0607423782348633,143897,.8719406127929688,140261,-1.051042556762695,141801,.8956031799316406,11095603,-.0103359222412109,74786,1.000081062316895,12623,2.36156702041626,322914,.4426984786987305,147562,130568,148625,-.48211669921875,306258,.5441226959228516,81677,-1.112767219543457,238957,.793726921081543,52550,.7630510330200195,20969,-.2605752944946289,255258,462527,909283,1806098,-.0178117752075195,1000126,1.039523124694824,373879,-1.72203254699707,1818030,121955,1.260492324829102,16504,.4833745956420898,200642,-.6316375732421875,108197,.3417730331420898,5350033,.3244113922119141,121066,-1.093583106994629,80034,43840,-.7922658920288086,55468,61334,-.130244255065918,55187,-.6869668960571289,601918,59769,1.696416854858398,0,71974,.0855140686035156,231745,-.1062440872192383,276354,1587811,1424592,.2953252792358398,582849,-.0370388031005859,1314806,0,1592394,.5904664993286133,matched (3),3392108.5,.93041915,600375.88,1370185.9
201408,840890,655,3809,2354541,08,0,0,0,0,0,0,1,0,0,0,0,2754595,.3363809585571289,4407802,-.9097375869750977,4962,-3.910001754760742,2670120,695337,.5360584259033203,210700,.3813371658325195,396894,1.040163993835449,209552,.3905477523803711,9790510,-.1251354217529297,27682,-.9938488006591797,1235,-2.324449062347412,290733,-.1049814224243164,149165,33787,213388,.3616857528686523,324268,.0571422576904297,108791,.286656379699707,325001,.3075447082519531,17423,-1.103973388671875,9710,-.7698888778686523,218234,544035,923348,3540543,.6731119155883789,613356,-.4889354705810547,697680,.6238279342651367,1436384,29120,-1.43222713470459,17447,.0555648803710938,306782,.4246158599853516,91870,-.163578987121582,2549683,-.7411336898803711,62589,-.6597461700439453,112001,72608,.5045280456542969,135856,122371,.6907224655151367,185523,1.212450981140137,861040,41024,-.3763294219970703,0,28863,-.9137439727783203,287757,.2164793014526367,723742,878806,1224771,-.1511316299438477,632483,.0817251205444336,2010126,0,1843308,.1463232040405273,matched (3),3208673,.93041915,774754.25,1455060.9
201409,840890,656,3809,3193846,09,0,0,0,0,0,0,0,1,0,0,0,1790281,-.4308977127075195,9424317,.7599172592163086,233672,3.852108955383301,839329,534882,-.2623510360717773,121294,-.5522174835205078,301682,-.2742958068847656,284298,.3050508499145508,10742461,.0927906036376953,530573,2.95317554473877,5481,1.490216732025147,406245,.3345518112182617,265096,107313,294122,.3208827972412109,115303,-1.034007072448731,170609,.4499454498291016,306694,-.0579776763916016,35852,.7216081619262695,42378,1.473472595214844,332251,746328,1278787,2026190,-.5581235885620117,447195,-.3159513473510742,1062897,.4209928512573242,1287615,149320,1.634666442871094,2370,-1.996277809143066,605722,.6802835464477539,26306,-1.250577926635742,4252329,.5114984512329102,41909,-.4010887145996094,18744,655647,2.20054817199707,337493,25263,-1.577715873718262,830730,1.499126434326172,887933,23553,-.5549049377441406,0,50515,.5597095489501953,527204,.6054706573486328,426995,1498041,1318286,.073577880859375,755870,.1782159805297852,2975149,0,2055263,.1088418960571289,matched (3),2975463.3,.93041915,689321.75,1411425.8
201410,840890,657,3809,2337559,10,0,0,0,0,0,0,0,0,1,0,0,535719,-1.206518173217773,8636426,-.0873041152954102,111309,-.741607666015625,815148,563922,.0528697967529297,103652,-.1571779251098633,335320,.1057119369506836,309218,.0840234756469727,9560793,-.1165332794189453,31061,-2.838005065917969,2940,-.6228780746459961,262504,-.4366903305053711,193743,9010,229777,-.2468852996826172,129593,.1168355941772461,124521,-.3149003982543945,302700,-.0131082534790039,20728,-.5479145050048828,20707,-.7161579132080078,195527,597746,1197084,1853811,-.0889129638671875,339814,-.2745962142944336,855031,-.217616081237793,1390399,100254,-.3983850479125977,4423,.6239280700683594,253298,-.8718547821044922,62184,.8603010177612305,4054265,-.0476980209350586,23867,-.5630044937133789,14513,209971,-1.138653755187988,138212,173599,1.927407264709473,22001,-3.631217002868652,721667,23337,-.0092124938964844,0,70380,.3316383361816406,205170,-.9437484741210938,178301,1440025,1134756,-.1499147415161133,581687,-.261937141418457,2098569,0,1616928,-.2398757934570313,matched (3),3263290.8,.93041915,803827.44,1470747
201411,840890,658,3809,2503688,11,0,0,0,0,0,0,0,0,0,1,0,1517903,1.041475296020508,7275716,-.1714468002319336,113014,.0152015686035156,490284,762831,.3021211624145508,131092,.2348594665527344,358571,.0670413970947266,52408,-1.77498722076416,11221262,.1601390838623047,98551,1.154621124267578,10847,1.305479049682617,280004,.0645380020141602,292753,19026,161401,-.3532180786132813,201537,.4415740966796875,658026,1.664770126342773,238882,-.2367725372314453,9759,-.7532949447631836,10125,-.7154636383056641,194167,751844,866098,2294633,.2133293151855469,481415,.3483314514160156,1009156,.1657323837280273,2058273,394123,1.368956565856934,7820,.5698661804199219,712238,1.033845901489258,76545,.2077808380126953,3745123,-.0793142318725586,124337,1.65049934387207,98782,465800,.7967872619628906,193413,65813,-.9699306488037109,1764899,4.384760856628418,1120662,428912,2.911211967468262,0,99044,.3416557312011719,388434,.6382846832275391,154632,1888105,1152026,.0151052474975586,454025,-.2477798461914063,2187133,0,1319162,-.2035312652587891,matched (3),4124243.5,.93041915,897797.88,1524138.8
201412,840890,659,3809,1759289,12,0,0,0,0,0,0,0,0,0,0,1,1402864,-.0788145065307617,7035617,-.0335569381713867,146881,.262110710144043,515617,510010,-.4026069641113281,33306,-1.370161056518555,121571,-1.08162784576416,144653,1.015278816223145,7137388,-.4524631500244141,41824,-.8571033477783203,10227,-.0588579177856445,162395,-.5447731018066406,452964,2639,91082,-.5721311569213867,168020,-.181889533996582,211542,-1.134820938110352,98530,-.8856086730957031,1154,-2.134955883026123,11144,.0958938598632813,164169,436387,296698,2099035,-.0890951156616211,272549,-.5689115524291992,94136,-2.372129440307617,2185500,320154,-.2078609466552734,6627,-.165532112121582,399954,-.5770626068115234,44587,-.5404367446899414,3431086,-.0875778198242188,34781,-1.273924827575684,39908,322721,-.3669681549072266,178392,59852,-.0949430465698242,132011,-2.592963218688965,1048628,49526,-2.158754348754883,0,30991,-1.161868095397949,463443,.1765594482421875,314352,1110433,1008759,-.1328020095825195,628832,.3257122039794922,1202680,0,1686165,.2454595565795898,matched (3),1931852.9,.93041915,559682.38,1352849.8
201501,840890,660,3809,5756441,01,0,0,0,0,0,0,0,0,0,0,0,1385554,-.012415885925293,8779046,.2213821411132813,236217,.475128173828125,2310384,339698,-.4063730239868164,215930,1.869215965270996,158928,.2679529190063477,86408,-.5152578353881836,9997313,.3369693756103516,443156,2.360451698303223,4667,-.7845144271850586,222210,.3135919570922852,489172,2187,151149,.5065059661865234,107503,-.4465646743774414,74442,-1.044403076171875,101895,.0335817337036133,10202,2.179349422454834,15298,.3168201446533203,152955,513568,602075,2296279,.0898122787475586,393296,.3667440414428711,583774,1.824773788452148,2274842,152393,-.7423391342163086,8894,.294224739074707,686330,.540008544921875,126979,1.046579360961914,5243971,.4242019653320313,329658,2.248985290527344,18537,188041,-.5401287078857422,69037,103627,.5489234924316406,138106,.045135498046875,843990,45905,-.0759239196777344,0,81736,.9697980880737305,444406,-.0419445037841797,150359,1152858,1072437,.061213493347168,433341,-.3723392486572266,2155020,0,1188819,-.3494958877563477,matched (3),6181901,.93041915,570486.38,1357355
201502,840890,661,3809,3396131,02,1,0,0,0,0,0,0,0,0,0,0,1051534,-.2758493423461914,7679314,-.1338367462158203,125597,-.6316728591918945,635657,460544,.304351806640625,85602,-.9252452850341797,137492,-.1448860168457031,141501,.4932260513305664,8630685,-.1469917297363281,4544,-4.580114364624023,3664,-.2419614791870117,69094,-1.168155670166016,411217,670,188721,.2220029830932617,37051,-1.06522274017334,34037,-.7825717926025391,66841,-.421626091003418,755,-2.603621482849121,10644,-.3627252578735352,53586,570829,659670,1350987,-.5304546356201172,345665,-.1290922164916992,1737872,1.090902328491211,849988,104221,-.3799495697021484,5026,-.5707521438598633,293813,-.848414421081543,46467,-1.005278587341309,4169954,-.2291736602783203,748630,.8201885223388672,70775,32832,-1.745256423950195,28589,17588,-1.773581504821777,40798,-1.219388008117676,1054693,13090,-1.254725456237793,138284,53553,-.4228229522705078,293484,-.4149150848388672,438169,1135165,820581,-.2676763534545898,445256,.0271244049072266,1295478,0,1710071,.3635740280151367,matched (3),3308732,.93041915,792537.69,1464607.1
201503,840890,662,3809,5797233,03,0,1,0,0,0,0,0,0,0,0,0,1804682,.5401344299316406,11098431,.3682737350463867,215095,.5380020141601563,776091,512375,.1066484451293945,111274,.2622871398925781,213958,.4422140121459961,129963,-.0850563049316406,9118516,.0549831390380859,35394,2.052734375,1304,-1.033118724822998,113019,.4920883178710938,550690,14847,95672,-.6793432235717773,56384,.4198894500732422,35146,.0320625305175781,136578,.7145786285400391,2023,.985619068145752,5626,-.6375980377197266,61321,500063,984842,1728173,.2462291717529297,349076,.0098199844360352,762093,-.8243474960327148,1310055,107129,.0275201797485352,8093,.476374626159668,434972,.3923377990722656,65845,.3485603332519531,3846022,-.0808658599853516,61318,-2.502171516418457,1311,628690,2.952235221862793,46852,38294,.778076171875,91729,.8102054595947266,818330,21447,.4937362670898438,0,9450,-1.73465633392334,269027,-.0870113372802734,474008,797960,1150981,.3383569717407227,546704,.2052583694458008,2132376,0,1195793,-.3577251434326172,matched (3),4761584.5,.93041915,602692.06,1371202.3
201504,840890,663,3809,9563252,04,0,0,1,0,0,0,0,0,0,0,0,1877037,.0393095016479492,4756672,-.8472557067871094,79650,-.9934377670288086,920335,531306,.036280632019043,3749,-3.390506744384766,372904,.5555419921875,65301,-.6882429122924805,7387803,-.2104768753051758,38253,.0776796340942383,1537,.1643962860107422,186439,.5005483627319336,167773,89982,69114,-.3251686096191406,327372,1.758912086486816,114565,1.181631088256836,91293,-.4028215408325195,911,-.7977938652038574,9477,.5214691162109375,179695,530934,942678,1921314,.1059446334838867,304317,-.1372203826904297,741683,-.0271472930908203,2051423,190900,.5777158737182617,13325,.4986429214477539,289625,-.4066944122314453,80890,.2057867050170898,5688587,.3914222717285156,609742,2.296962738037109,51718,483529,-.2625274658203125,168969,60587,.4587879180908203,72898,-.2297773361206055,753635,24701,.1412591934204102,0,33125,1.254273414611816,336394,.2234706878662109,231670,1045265,834167,-.3219366073608398,503518,-.0822887420654297,4629516,0,1409388,.1643457412719727,matched (3),9605134,.93041915,775927.56,1455686
201505,840890,664,3809,10204999,05,0,0,0,1,0,0,0,0,0,0,0,1908629,.0166912078857422,6536022,.3177804946899414,43229,-.6111307144165039,1565233,637663,.1824722290039063,12777,1.226158142089844,413404,.1031036376953125,96270,.3881492614746094,9951580,.2979001998901367,32113,-.1749610900878906,8557,1.716917514801025,296305,.4632854461669922,278357,99169,105192,.4200296401977539,13574,-3.182941436767578,65440,-.5600080490112305,43615,-.738673210144043,1370,.4080233573913574,169551,2.884285926818848,73487,579610,1499780,2770462,.3660049438476563,345097,.1257562637329102,610169,-.195185661315918,1676387,223432,.1573572158813477,12165,-.0910787582397461,1899209,1.880605697631836,104027,.2515602111816406,5621030,-.0119466781616211,381774,-.4682073593139648,49244,1710937,1.26368522644043,179402,18519,-1.185283660888672,357390,1.589766502380371,764872,45606,.6131954193115234,0,14960,-.7949085235595703,633784,.6334257125854492,305050,1231980,866928,.0385227203369141,695655,.3232345581054688,5911028,0,1282111,-.0946474075317383,matched (3),9220034,.93041915,843862.38,1493004.3
201506,840890,665,3809,8858524,06,0,0,0,0,1,0,0,0,0,0,0,1453502,-.2724094390869141,7107462,.0838165283203125,28771,-.4071435928344727,329340,461590,-.3231325149536133,214222,2.819365501403809,246110,-.518646240234375,96412,.0014743804931641,8862171,-.1159391403198242,324313,2.312448501586914,4389,-.6676483154296875,224815,-.2761116027832031,208187,58108,20866,-1.617666244506836,171013,2.533583641052246,202227,1.128256797790527,62819,.3648567199707031,1083,-.2350759506225586,1814,-4.537619113922119,117266,643657,728046,2852391,.0291433334350586,497995,.3667640686035156,1201224,.6773605346679688,1490992,105956,-.7460832595825195,2498,-1.583073139190674,326486,-1.760806083679199,116853,.1162662506103516,4480046,-.2268819808959961,138569,-1.013460159301758,46937,258003,-1.891824722290039,160426,62610,1.218128204345703,49858,-1.969648361206055,570071,16289,-1.029549598693848,0,27221,.5986089706420898,430062,-.3877792358398438,385747,972321,1085638,.2249670028686523,457922,-.4181547164916992,2992981,0,985181,-.2634372711181641,matched (3),6634004.5,.93041915,552164.44,1349756.9
201507,840890,666,3809,11935482,07,0,0,0,0,0,1,0,0,0,0,0,1369884,-.0592498779296875,10067063,.3481225967407227,17220,-.5132961273193359,3088851,472468,.0232925415039063,27657,-2.047133445739746,593305,.8799295425415039,168229,.5566949844360352,10186257,.1392488479614258,5740,-4.034250259399414,2158,-.7099199295043945,235809,.0477437973022461,273240,106124,135320,1.869521141052246,386798,.8161630630493164,268145,.2821369171142578,62263,-.0088901519775391,25178,3.146235942840576,3163,.5559868812561035,134979,379384,1369982,2601695,-.0919942855834961,351690,-.3478403091430664,630252,-.6449766159057617,1935945,315302,1.090507507324219,4136,.5042386054992676,208456,-.4486589431762695,107171,-.0864906311035156,3069083,-.3782539367675781,259009,.6254940032958984,64099,1920135,2.007179260253906,190289,70680,.1212377548217773,295388,1.779110908508301,642514,67851,1.426824569702148,0,30379,.1097621917724609,631115,.3835592269897461,244770,1869028,938921,-.1451921463012695,494638,.0771274566650391,985051,0,2040661,.7282037734985352,matched (3),9495605,.93041915,859465.56,1501878.5
201508,840890,667,3809,7909093,08,0,0,0,0,0,0,1,0,0,0,0,1155454,-.1702327728271484,7313678,-.3195219039916992,252483,2.685272216796875,3007517,324908,-.3744277954101563,94003,1.223447799682617,460932,-.2524576187133789,128407,-.2701206207275391,8756850,-.1512041091918945,38153,1.894145011901856,1490,-.3704056739807129,190967,-.2109212875366211,149091,237016,120375,-.117030143737793,592237,.4260044097900391,84834,-1.15083122253418,184412,1.08580493927002,1604,-2.753470420837402,88244,3.328584671020508,52206,414993,788348,4001688,.4305524826049805,332993,-.0546283721923828,1287177,.7140865325927734,1693405,232795,-.3033723831176758,9397,.8206615447998047,1834128,2.174596786499023,53846,-.6882972717285156,4498189,.3822956085205078,116976,-.7948932647705078,51174,912901,-.7435235977172852,180607,55127,-.2485237121582031,62385,-1.554965019226074,653258,31203,-.7768001556396484,0,3572,-2.140625953674316,294652,-.761693000793457,412844,1555100,1265459,.2984590530395508,446600,-.1021633148193359,1896200,0,935010,-.7804718017578125,matched (3),7399091.5,.93041915,788501.31,1462426.9
201509,840890,668,3809,6684737,09,0,0,0,0,0,0,0,1,0,0,0,1743351,.41131591796875,4918199,-.3968038558959961,191375,-.2771091461181641,1796324,550563,.5273990631103516,14227,-1.888185501098633,304008,-.4161968231201172,85886,-.4021844863891602,8663121,-.0107612609863281,9677,-1.371851921081543,6390,1.455957889556885,233555,.2013168334960938,81086,26288,159888,.2838621139526367,136503,-1.467560768127441,100748,.1719255447387695,142768,-.255950927734375,3296,.7202091217041016,34525,-.9384222030639648,74172,698976,941712,3811688,-.0486440658569336,218097,-.4231815338134766,1072909,-.1820774078369141,1323766,284134,.1992874145507813,5397,-.5545473098754883,383591,-1.56474781036377,38456,-.336613655090332,2420272,-.6197948455810547,351041,1.098934173583984,95867,243165,-1.322886466979981,84687,38866,-.3495197296142578,58361,-.0666770935058594,648208,21593,-.3681449890136719,0,16018,1.500587463378906,432389,.3835306167602539,532249,1277438,1105731,-.1349277496337891,324400,-.3196859359741211,1133848,0,1372205,.3836164474487305,matched (3),6362198,.93041915,675912.44,1404925.5
201510,840890,669,3809,7628115,10,0,0,0,0,0,0,0,0,1,0,0,1370702,-.2404861450195313,7845923,.4670515060424805,19457,-2.286027908325195,1179228,628278,.1320409774780273,121410,2.144031524658203,142468,-.7579364776611328,235037,1.006722450256348,9732859,.1164331436157227,16942,.5600433349609375,6788,.0604219436645508,203343,-.1385231018066406,650910,68594,232316,.3736248016357422,222555,.4888277053833008,210030,.7346286773681641,217323,.4201631546020508,48678,2.692517280578613,11415,-1.106755256652832,216960,612957,996595,5255228,.3211517333984375,762244,1.251326560974121,785534,-.3117656707763672,2928529,234764,-.1908655166625977,4868,-.1031599044799805,989815,.9479408264160156,66783,.5519342422485352,3863096,.4675893783569336,77122,-1.515514373779297,96166,447761,.6105194091796875,233610,127920,1.191285133361816,142771,.8945941925048828,1504412,54627,.9281587600708008,0,61229,1.340908050537109,524491,.1931018829345703,304760,1412806,1160650,.0484733581542969,464846,.3597288131713867,4174844,0,1224251,-.1140899658203125,matched (3),6066995.5,.93041915,679946,1406870.5
