period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1177c705,growth1177c705,Y1185c616,growth1185c616,Y1197c586,growth1197c586,Y1380c376,Y1490c352,growth1490c352,Y1850c191,growth1850c191,Y1907c442,Y1974c68,growth1974c68,Y2051c376,Y2148c208,growth2148c208,Y2311c246,Y236c705,Y2408c251,growth2408c251,Y246c352,growth246c352,Y2481c124,growth2481c124,Y248c352,growth248c352,Y2567c152,growth2567c152,Y2724c381,Y2818c152,Y2879c484,growth2879c484,Y2923c752,growth2923c752,Y3208c376,Y3317c807,growth3317c807,Y3363c642,Y3453c352,growth3453c352,Y3547c757,growth3547c757,Y356c440,growth356c440,Y3614c246,growth3614c246,Y3713c554,Y3903c152,growth3903c152,Y4007c376,Y4025c757,growth4025c757,Y4142c642,Y4192c376,Y4268c191,growth4268c191,Y4271c68,growth4271c68,Y4272c376,Y4306c484,growth4306c484,Y4354c376,Y4442c554,Y4563c616,growth4563c616,Y4563c757,growth4563c757,Y465c826,growth465c826,Y4717c792,growth4717c792,Y4743c372,growth4743c372,Y4788c376,Y4833c600,growth4833c600,Y4989c246,growth4989c246,Y5016c222,growth5016c222,Y688c251,growth688c251,_merge,x,r2,s,sf
201311,300390,646,1376,2374843,11,0,0,0,0,0,0,0,0,0,1,0,14141,-.6833047866821289,48536,-.8497257232666016,10935,-3.005823135375977,762000,63060,.5644083023071289,197135,-.9891510009765625,35831,206905,-.0018396377563477,1596000,1743846,-.2451410293579102,82607,98227,4160289,-.2653541564941406,60168,-.1550331115722656,641041,-.1544370651245117,73201,.0488796234130859,28455,-.4839420318603516,798937,23831,95106,-.6484317779541016,733880,.1835575103759766,1644000,22517,-1.842724800109863,165417,24564,-1.718216896057129,383002,-.3563604354858398,32525,-.5329856872558594,56781,-1.766674041748047,173178,286218,-.4706935882568359,993000,14452,-3.210984230041504,375659,38043000,1029063,.9644784927368164,449192,.0553398132324219,763000,65356568,-.1664848327636719,2239000,4739153,3518565,-.1374387741088867,7417849,-.3478517532348633,154119,-1.409984588623047,60078,.1567058563232422,68090,-.3481426239013672,1504000,1471238,-.2411966323852539,991381,-.3641605377197266,76665,-.1349325180053711,702822,-.2982082366943359,matched (3),1828585.3,.77614522,553737.31,1127929.1
201312,300390,647,1376,3354758,12,0,0,0,0,0,0,0,0,0,0,1,15563,.0958185195922852,109374,.8124675750732422,853451,4.357319831848145,929000,51808,-.1965417861938477,257025,.265284538269043,42153,233443,.1206779479980469,3000000,1828633,.0474748611450195,54173,87650,4974483,.178736686706543,62314,.0350456237792969,530620,-.1890468597412109,140815,.6542387008666992,4188,-1.91610050201416,800276,16863,155137,.4893159866333008,614380,-.1777315139770508,2034000,77053,1.230222702026367,59737,62814,.9388961791992188,295935,-.2579011917114258,31488,-.0324020385742188,24654,-.8342618942260742,129586,634273,.7957258224487305,1341000,11458,-.2321453094482422,855491,48164000,225058,-1.520045280456543,489433,.0857973098754883,951000,65778456,.0064334869384766,2578000,4345685,3789828,.0742673873901367,6073934,-.1998825073242188,952821,1.821702003479004,89398,.3974542617797852,71383,.0472288131713867,2076000,1649544,.1143951416015625,839155,-.1667032241821289,80650,.0506734848022461,891615,.2379302978515625,matched (3),3693870.8,.77614522,551562.81,1126863.3
201401,300390,648,1376,2807363,01,0,0,0,0,0,0,0,0,0,0,0,33644,.7709379196166992,86559,-.2339468002319336,72253,-2.469114303588867,321000,15913,-1.180408477783203,275836,.0706338882446289,59837,181359,-.2524595260620117,2150000,1133941,-.4778690338134766,132179,0,6395061,.2512044906616211,69874,.114506721496582,1003683,.637385368347168,113833,-.2127151489257813,42321,2.313060760498047,921567,3482,74617,-.7319402694702148,531528,-.1448583602905273,2044000,70,-7.003753662109375,18995,32101,-.6712913513183594,635666,.7645339965820313,28308,-.1064624786376953,79369,1.169168472290039,112688,360266,-.5656375885009766,1019000,46296,1.396368026733398,1149575,39421000,355979,.4585132598876953,374975,-.266387939453125,1025000,75063104,.1320381164550781,2212000,3926921,3513804,-.0756216049194336,8209089,.3012351989746094,1156228,.1934909820556641,217728,.8901491165161133,54247,-.2745113372802734,1487000,1249095,-.2780799865722656,818303,-.0251626968383789,82186,.0188655853271484,804408,-.1029272079467773,matched (3),2661178.8,.77614522,654083.5,1180434
201402,300390,649,1376,2449697,02,1,0,0,0,0,0,0,0,0,0,0,5883,-1.743767738342285,20819,-1.424960136413574,41,-7.474357128143311,856000,31953,.6971302032470703,303728,.0963258743286133,46926,134183,-.3012733459472656,2471000,929061,-.19927978515625,94301,108930,5945618,-.072871208190918,69848,-.0003719329833984,773014,-.2611351013183594,81817,-.3302469253540039,20538,-.7230072021484375,633339,17603,44498,-.5169239044189453,353926,-.4066677093505859,1922000,109782,7.357756614685059,59151,27538,-.1533203125,407171,-.4454402923583984,10920,-.9525480270385742,47519,-.5129785537719727,126226,182273,-.6813364028930664,1106000,18590,-.9124317169189453,221288,37596000,305375,-.1533317565917969,439922,.1597375869750977,766000,66876252,-.1154861450195313,2161000,1741404,4914890,.3355703353881836,6533411,-.2283124923706055,705568,-.4939146041870117,51179,-1.447917938232422,44464,-.1988677978515625,1532000,1130028,-.1001768112182617,948944,.1481170654296875,14443,-1.738775253295898,840387,.0437555313110352,matched (3),2888668.3,.77614522,697421.19,1204987.8
201403,300390,650,1376,4975997,03,0,1,0,0,0,0,0,0,0,0,0,47143,2.081118583679199,115486,1.713282585144043,225854,8.614072799682617,543000,74669,.8487987518310547,96704,-1.144477844238281,56611,200480,.4015092849731445,2671000,1747207,.6315994262695313,70966,171784,6826490,.1381559371948242,73479,.0506782531738281,939519,.1950712203979492,117359,.3607521057128906,39686,.658721923828125,848875,67041,83715,.6319742202758789,735021,.7308111190795898,1950000,112225,.0220088958740234,36549,37707,.3142795562744141,527071,.2581024169921875,100057,2.215144157409668,73701,.4388866424560547,0,301386,.5028858184814453,1158000,40015,.7666301727294922,2300711,39551000,933468,1.117366790771484,478506,.0840721130371094,1219000,86894952,.2618560791015625,2726000,0,5727090,.1529388427734375,8094085,.2142038345336914,1503664,.7566566467285156,274274,1.678798675537109,89424,.6987085342407227,1583000,943064,-.1808633804321289,1126292,.1713361740112305,29384,.710240364074707,878720,.0446033477783203,matched (3),3864508.5,.77614522,649893.31,1178117.4
201404,300390,651,1376,4565528,04,0,0,1,0,0,0,0,0,0,0,0,22907,-.7217426300048828,24170,-1.564036369323731,583837,.949732780456543,1368000,27463,-1.000225067138672,478515,1.599032402038574,35346,187378,-.0675859451293945,1409000,938393,-.6216049194335938,180707,96204,8072178,.1676120758056641,69963,-.0490331649780273,685017,-.3159246444702148,112811,-.0395231246948242,23416,-.5275793075561523,307926,30770,99821,.1759605407714844,524801,-.3368797302246094,2082000,59786,-.6297340393066406,29202,44431,.1640911102294922,622761,.1668272018432617,94076,-.0616369247436523,64105,-.1394939422607422,112175,228645,-.2762212753295898,891000,415648,2.340584754943848,517471,33638000,338442,-1.014554023742676,456930,-.0461387634277344,1148000,85467080,-.0165691375732422,2315000,1171439,4793011,-.1780490875244141,9416332,.1513128280639648,647617,-.8423604965209961,262523,-.0437889099121094,44583,-.6960363388061523,1805000,757275,-.2194080352783203,699470,-.4763631820678711,7187,-1.408176422119141,745797,-.1640119552612305,matched (3),4660660.5,.77614522,620574.13,1162201.1
201405,300390,652,1376,4403314,05,0,0,0,1,0,0,0,0,0,0,0,13888,-.5004177093505859,87602,1.287691116333008,271910,-.7641506195068359,767000,69901,.9342403411865234,250834,-.6458959579467773,63633,79588,-.8562650680541992,1149000,679791,-.3223838806152344,80787,94418,7071282,-.1323814392089844,54896,-.2425260543823242,496235,-.3223934173583984,92991,-.193211555480957,1772,-2.581310272216797,458670,7358,39691,-.9222545623779297,864039,.4985990524291992,1619000,43729,-.3127593994140625,10304,49053,.098963737487793,545302,-.1328229904174805,31587,-1.091357231140137,27444,-.8483743667602539,159375,359910,.4536838531494141,1482000,43704,-2.252399444580078,680923,25739000,447629,.2796115875244141,564049,.2106103897094727,808000,76351408,-.1127834320068359,2183000,1968371,4310622,-.1060762405395508,9779532,.0378456115722656,708553,.0899248123168945,257226,-.0203838348388672,63133,.3478908538818359,1453000,1139753,.4088411331176758,677580,-.0317955017089844,20707,1.058197975158691,650168,-.1372232437133789,matched (3),5198936,.77614522,512651.53,1108337
201406,300390,653,1376,4410908,06,0,0,0,0,1,0,0,0,0,0,0,9890,-.3395004272460938,6388,-2.618382453918457,318457,.1580162048339844,1114000,45779,-.4232549667358398,280956,.1134071350097656,47070,80083,.0062007904052734,1040000,1811924,.9803590774536133,96049,55724,6943764,-.0181980133056641,84040,.4258527755737305,746399,.4082107543945313,118927,.246006965637207,15825,2.189481735229492,587646,11833,48002,.1901187896728516,807498,-.0676774978637695,1808000,118422,.9962425231933594,79680,107300,.7827272415161133,835294,.4264440536499023,2173,-2.676637172698975,63475,.8384981155395508,174750,266446,-.3006830215454102,1515000,35958,-.1950883865356445,558240,34420000,866761,.6607990264892578,343531,-.4958639144897461,1002000,83173144,.0855770111083984,2518000,3165403,4503152,.0436944961547852,10467688,.0680007934570313,831557,.1600751876831055,285860,.1055469512939453,77856,.2096176147460938,2670000,889955,-.2473964691162109,805587,.1730432510375977,13027,-.4634475708007813,770774,.1701641082763672,matched (3),4828808,.77614522,547569.19,1124913.9
201407,300390,654,1376,7329552,07,0,0,0,0,0,1,0,0,0,0,0,18468,.6245145797729492,1886,-1.219963073730469,316356,-.0066194534301758,1248000,47897,.04522705078125,322246,.1371164321899414,43444,304115,1.334342002868652,1292000,1295167,-.335749626159668,135242,108045,5680504,-.2008037567138672,60165,-.334202766418457,720809,-.034886360168457,75883,-.4493169784545898,69395,1.47822380065918,712296,42074,127082,.9735898971557617,898164,.1064119338989258,2361000,92793,-.2438831329345703,201093,30075,-1.271933555603027,891265,.0648584365844727,33412,2.73280668258667,166393,.9637069702148438,157431,337880,.2375192642211914,3007000,57722,.4732866287231445,1159553,39892000,444712,-.6673364639282227,1004887,1.07335376739502,1157000,84055008,.0105476379394531,3219000,4404226,2674814,-.5208969116210938,9650815,-.0812492370605469,1233826,.3945751190185547,192691,-.394413948059082,80600,.034637451171875,2076000,1585099,.5772314071655273,905257,.1166477203369141,20184,.4378662109375,568293,-.3047580718994141,matched (3),7254167.5,.77614522,547258,1124762.5
201408,300390,655,1376,3656405,08,0,0,0,0,0,0,1,0,0,0,0,5248,-1.25819206237793,86939,3.830748558044434,427933,.302098274230957,906000,35493,-.2997169494628906,129526,-.911433219909668,30728,55159,-1.707185745239258,1104000,641332,-.7028474807739258,24121,92424,1907723,-1.091129302978516,15392,-1.363242149353027,497180,-.3714218139648438,36317,-.7369070053100586,32550,-.7570371627807617,681144,10931,105830,-.1829986572265625,496240,-.5932931900024414,1969000,59387,-.4462957382202148,59645,34769,.1450319290161133,432025,-.7241582870483398,54197,.4837102890014648,67089,-.9083328247070313,142723,217604,-.4400138854980469,1533000,27590,-.738184928894043,527622,36602000,249062,-.5797252655029297,269795,-1.314968109130859,1029000,73574952,-.1331672668457031,3465000,1984621,2922534,.0885705947875977,7637885,-.2339229583740234,386032,-1.161954879760742,9513,-3.008428573608398,53762,-.4049310684204102,1792000,863020,-.6079645156860352,902040,-.0035600662231445,16473,-.2031669616699219,649296,.1332521438598633,matched (3),3307447.5,.77614522,703066.13,1208263.8
201409,300390,656,1376,4265334,09,0,0,0,0,0,0,0,1,0,0,0,23660,1.505938529968262,55978,-.4402475357055664,662840,.4375677108764648,961000,63360,.5794973373413086,483807,1.317804336547852,38163,200083,1.288512229919434,977000,641467,.0002107620239258,47210,114172,4500854,.8583564758300781,60260,1.36482048034668,590603,.1721916198730469,25377,-.3584423065185547,25805,-.2322092056274414,681520,4522,176617,.5121488571166992,609576,.2057037353515625,1947000,95251,.4724397659301758,210948,124319,1.274124145507813,534400,.2126607894897461,166607,1.123011589050293,73478,.0909662246704102,172319,265432,.1986818313598633,1779000,445913,2.782670974731445,1559580,37272000,426258,.5373430252075195,464414,.5431137084960938,887000,83018144,.1207542419433594,3625000,2332875,3343037,.1344289779663086,8979999,.1618785858154297,1601806,1.422966957092285,54109,1.738341331481934,67561,.2284631729125977,2169000,1264567,.3820476531982422,968970,.0715751647949219,64089,1.358550071716309,664652,.0233745574951172,matched (3),3066879.5,.77614522,652624.31,1179626.1
201410,300390,657,1376,2063554,10,0,0,0,0,0,0,0,0,1,0,0,17294,-.3134260177612305,49390,-.1252107620239258,436560,-.4176082611083984,504000,43698,-.3715305328369141,282689,-.5373382568359375,37056,183792,-.0849275588989258,1736000,495401,-.2583904266357422,38138,98147,4357925,-.0322704315185547,38161,-.4568548202514648,748328,.2366971969604492,57767,.8225746154785156,7479,-1.238469123840332,476082,8650,186420,.0540189743041992,747535,.2040176391601563,1914000,67881,-.3387594223022461,138481,8312,-2.705150604248047,870034,.4873876571655273,106816,-.4445295333862305,2737,-3.29012393951416,154228,158616,-.5148725509643555,1536000,60177,-2.002833366394043,830351,31639000,333478,-.2454681396484375,405038,-.1367950439453125,776000,83476440,.0055046081542969,2489000,3736099,3096430,-.076629638671875,6675676,-.2965288162231445,542919,-1.081926345825195,44000,-.2068109512329102,47844,-.3450851440429688,1637000,1363149,.0750675201416016,791016,-.2029151916503906,31025,-.7254800796508789,441361,-.4093999862670898,matched (3),2635411.8,.77614522,557993.69,1130024.9
201411,300390,658,1376,3337314,11,0,0,0,0,0,0,0,0,0,1,0,18845,.0858879089355469,59980,.1942625045776367,659540,.4126167297363281,900000,39923,-.0903501510620117,366398,.2593727111816406,28075,211839,.1420221328735352,1334000,557186,.1175317764282227,54232,107159,4653178,.0655536651611328,58078,.4199733734130859,557994,-.2934932708740234,71854,.2182178497314453,27922,1.317316055297852,254007,5454,123555,-.41131591796875,609264,-.20452880859375,1936000,12028,-1.730518341064453,282704,99345,2.480898857116699,448061,-.6636028289794922,42666,-.9177055358886719,56245,3.022854804992676,199154,338096,.7568435668945313,1489000,101999,.5276727676391602,1427594,34136000,306274,-.0850963592529297,486862,.1839990615844727,1144000,83990928,.0061454772949219,3099000,1184185,1920639,-.4775924682617188,9014700,.3003873825073242,662388,.1988906860351563,59388,.2999019622802734,56327,.1632289886474609,1955000,1000780,-.3090181350708008,1289535,.4887180328369141,117087,1.328124046325684,537345,.19677734375,matched (3),3112464,.77614522,519834.94,1111677.9
201412,300390,659,1376,5869274,12,0,0,0,0,0,0,0,0,0,0,1,7917,-.8672351837158203,55355,-.0802440643310547,549080,-.1832981109619141,1648000,33638,-.1712961196899414,486121,.2827367782592773,35099,168464,-.2291049957275391,2066000,782075,.3390512466430664,39796,120616,5309607,.1319675445556641,77525,.288813591003418,544293,-.0248603820800781,79422,.1001396179199219,40464,.370997428894043,1227946,22634,64694,-.6470174789428711,427812,-.3535680770874023,2300000,66103,1.703976631164551,26938,49707,-.6924533843994141,461315,.0291519165039063,52256,.2027521133422852,32135,-.5597715377807617,105962,338310,.0006332397460938,1032000,107277,.0504512786865234,1692172,38476000,320418,.0451459884643555,516458,.0590133666992188,1050000,72922536,-.1413116455078125,2731000,3343202,2077761,.0786333084106445,7160884,-.2302236557006836,1497216,.8155117034912109,49021,-.1918430328369141,50604,-.1071434020996094,1967000,1314181,.2724342346191406,751757,-.5396232604980469,73893,-.4602994918823242,603247,.1156864166259766,matched (3),5883066,.77614522,590861.25,1146610.8
201501,300390,660,1376,2302501,01,0,0,0,0,0,0,0,0,0,0,0,101716,2.553172111511231,76079,.3180055618286133,677779,.2105770111083984,375000,34732,.0320053100585938,158528,-1.120526313781738,26678,209581,.218388557434082,1432000,322033,-.8872966766357422,23574,47073,4560940,-.1519889831542969,70071,-.1010913848876953,699198,.2504463195800781,99750,.2278919219970703,55993,.3248138427734375,456785,10474,55682,-.1500120162963867,362470,-.1657419204711914,2058000,49671,-.2857933044433594,337808,27575,-.5892362594604492,534886,.1479721069335938,47963,-.0857248306274414,72099,.8080949783325195,70066,257328,-.2736110687255859,832000,4257,-3.226849555969238,266140,32855000,295383,-.0813531875610352,379301,-.3086633682250977,924000,62492148,-.1543560028076172,2676000,2688329,3219013,.4377841949462891,5433277,-.2760915756225586,739388,-.7055397033691406,76875,.4499320983886719,97164,.652369499206543,1463000,763791,-.5426750183105469,556814,-.3001823425292969,53283,-.327000617980957,442224,-.3105106353759766,matched (3),3114126.8,.77614522,425826.91,1070947.1
201502,300390,661,1376,3018122,02,1,0,0,0,0,0,0,0,0,0,0,10557,-2.265395164489746,52960,-.3622350692749023,359005,-.6354846954345703,771000,40643,.15716552734375,207169,.267603874206543,35376,299478,.3569307327270508,2037000,511140,.4619894027709961,67327,69587,4664336,.0224170684814453,66484,-.0525484085083008,605957,-.1431245803833008,83241,-.1809272766113281,82175,.3836250305175781,804943,14686,47069,-.1680421829223633,474780,.2699098587036133,2177000,30585,-.4849109649658203,100707,147255,1.675256729125977,322916,-.5046615600585938,1075,-3.79810905456543,30308,-.8666286468505859,144043,286496,.1073732376098633,1069000,25106,1.774541854858398,337526,26604000,338563,.1364374160766602,311576,-.1966867446899414,716000,69044680,.0997123718261719,2528000,3604178,3548330,.0974016189575195,6072228,.1111831665039063,581446,-.2403049468994141,136241,.5722446441650391,121396,.2226572036743164,1468000,798302,.0441932678222656,574779,.0317544937133789,13834,-1.348487854003906,571291,.2560825347900391,matched (3),2429891.3,.77614522,371495.84,1050527.6
201503,300390,662,1376,4040609,03,0,1,0,0,0,0,0,0,0,0,0,163615,2.740726470947266,66191,.2230072021484375,384462,.0685081481933594,1236000,64674,.4645318984985352,185284,-.1116447448730469,26184,331313,.1010227203369141,2204000,990965,.6620359420776367,48799,135005,5684249,.1977529525756836,58003,-.1364660263061523,589821,-.0269899368286133,125829,.4131841659545898,93937,.1337728500366211,706550,47218,90406,.6526956558227539,437617,-.081507682800293,1995000,45310,.3930177688598633,173890,141962,-.0366067886352539,434648,.297144889831543,61026,4.038979530334473,71336,.8559894561767578,118928,503249,.5633602142333984,862000,373041,2.698581695556641,644718,32201000,559211,.5018167495727539,1105289,1.266218185424805,959000,84531216,.2023677825927734,3003000,2485508,3021715,-.1606521606445313,6827834,.1172819137573242,537198,-.0791511535644531,224861,.5010566711425781,70121,-.5488348007202148,1265000,1507760,.6358928680419922,716773,.2207736968994141,35229,.9347400665283203,806495,.3447990417480469,matched (3),4942967,.77614522,612515.75,1157918.3
201504,300390,663,1376,3749420,04,0,0,1,0,0,0,0,0,0,0,0,7498,-3.082879066467285,51192,-.2569608688354492,423992,.097869873046875,237000,36814,-.5634803771972656,139723,-.2822284698486328,28787,260240,-.241459846496582,2725000,590059,-.5184564590454102,53410,87832,4877696,-.1530256271362305,42970,-.299992561340332,481815,-.2022590637207031,92294,-.3099451065063477,9849,-2.255253791809082,404860,3779,101812,.1188173294067383,276901,-.4576845169067383,1581000,37817,-.1807689666748047,172571,35312,-1.391336441040039,405065,-.0704889297485352,61066,.0006551742553711,44522,-.4714174270629883,129828,358248,-.3398599624633789,994000,61367,-1.804816246032715,588172,27500000,537018,-.0404958724975586,731624,-.4125947952270508,832000,76097288,-.1051082611083984,2632000,2159418,2490474,-.1933517456054688,7043824,.0311441421508789,575539,.0689401626586914,124809,-.5886974334716797,56537,-.215327262878418,1044000,402839,-1.319843292236328,597919,-.1813039779663086,6290,-1.722908020019531,552646,-.3779802322387695,matched (3),3972983.5,.77614522,459146.56,1084626.6
201505,300390,664,1376,4571357,05,0,0,0,1,0,0,0,0,0,0,0,27082,1.284233093261719,13895,-1.304054260253906,512253,.1891040802001953,303000,34791,-.0565195083618164,187748,.2954387664794922,27591,153519,-.5277795791625977,1053000,360080,-.493896484375,95292,56827,5712061,.1579065322875977,44989,.0459156036376953,677664,.3410911560058594,107808,.1553726196289063,33580,1.226560592651367,293273,57985,122831,.1876821517944336,357076,.2542886734008789,1864000,33273,-.1280126571655273,211326,102565,1.06627368927002,449573,.1042499542236328,6107,-2.302519798278809,47453,.063755989074707,122295,393315,.0933856964111328,702000,119493,.6663856506347656,817217,25129000,373585,-.3628854751586914,463895,-.4556083679199219,932000,77127768,.0134506225585938,2549000,1493721,3281315,.2757711410522461,6149076,-.1358499526977539,792669,.320098876953125,81701,-.4237184524536133,83398,.3887290954589844,1631000,407973,.0126638412475586,695467,.1511287689208984,8434,.2933101654052734,587609,.0613441467285156,matched (3),3977164.5,.77614522,389198.44,1056917.5
201506,300390,665,1376,9549193,06,0,0,0,0,1,0,0,0,0,0,0,66936,.9048671722412109,39050,1.033313751220703,27600,-2.921003341674805,816000,55379,.4648418426513672,621373,1.196830749511719,181801,142065,-.0775394439697266,1548000,378316,.049403190612793,44000,47304,6690823,.1581573486328125,65523,.3759832382202148,643193,-.0522069931030273,151223,.3384037017822266,50255,.4031791687011719,859544,35529,85739,-.359501838684082,523229,.3820705413818359,2270000,50693,.4210414886474609,287165,94561,-.0812511444091797,670702,.4000272750854492,94340,2.737469673156738,63226,.2869758605957031,131789,429606,.0882577896118164,1988000,11761,-2.318469047546387,1402791,33032000,1003160,.9877643585205078,397409,-.1546926498413086,1089000,83902608,.0841922760009766,2583000,3008888,4249257,.2585000991821289,5838061,-.0519027709960938,998381,.2307291030883789,59408,-.3186368942260742,177451,.7550697326660156,1794000,672218,.4993820190429688,698165,.0038719177246094,28888,1.231154441833496,470475,-.2223196029663086,matched (3),7573663,.77614522,648251.06,1177212.3
201507,300390,666,1376,6539738,07,0,0,0,0,0,1,0,0,0,0,0,33431,-.6942529678344727,34019,-.1379241943359375,233839,2.13681697845459,370000,47842,-.146296501159668,171104,-1.28965950012207,10955,208361,.3829870223999023,1134000,438465,.1475505828857422,52735,55373,5531945,-.1901979446411133,32624,-.6973533630371094,462343,-.3301372528076172,102268,-.3911590576171875,222053,1.485806465148926,650577,13101,103655,.1897602081298828,771751,.3886432647705078,2455000,45228,-.1140708923339844,246046,53274,-.5737972259521484,460837,-.3752803802490234,37922,-.9113740921020508,6785,-2.232001304626465,152878,580826,.3015823364257813,1454000,28768,.894474983215332,1314308,28112000,430737,-.8454122543334961,396018,-.0035066604614258,959000,75997144,-.0989608764648438,2620000,2553775,3799988,-.1117458343505859,6598070,.1223783493041992,843772,-.1682529449462891,16792,-1.263526916503906,79221,-.806452751159668,1435000,658857,-.020075798034668,715535,.0245742797851563,16943,-.5335712432861328,522438,.1047639846801758,matched (3),5291243.5,.77614522,364078.88,1047927.8
201508,300390,667,1376,8199230,08,0,0,0,0,0,0,1,0,0,0,0,1623,-3.02520751953125,50894,.4028263092041016,202594,-.1434288024902344,856000,53982,.1207466125488281,81249,-.7447528839111328,43690,223201,.0688009262084961,2391000,2737784,1.831624031066895,40544,85153,3250628,-.5316905975341797,34506,.0560855865478516,477436,.0321226119995117,51716,-.6818294525146484,7154,-3.435244560241699,956495,80206,366533,1.263020515441895,395695,-.6680183410644531,2762000,65467,.3698291778564453,233485,11739,-1.512531280517578,405919,-.1268911361694336,134450,1.265661239624023,17875,.96868896484375,129844,594263,.0228710174560547,1831000,25497,-.1207027435302734,302134,26983000,382489,-.1187982559204102,577891,.3779258728027344,930000,75946336,-.0006675720214844,2353000,6513560,3166772,-.1822853088378906,4380373,-.4096431732177734,677961,-.2187929153442383,51378,1.118308067321777,158890,.6959705352783203,1583000,335714,-.6742467880249023,947998,.2813224792480469,27898,.4987001419067383,512940,-.0183477401733398,matched (3),7274797.5,.77614522,597082.75,1149829.1
201509,300390,668,1376,4572198,09,0,0,0,0,0,0,0,1,0,0,0,18046,2.408647537231445,71633,.3418102264404297,84980,-.8687877655029297,1394000,43612,-.2133188247680664,367330,1.508742332458496,30020,203790,-.0909833908081055,1222000,368601,-2.005189895629883,25473,74153,4449330,.3139047622680664,1294,-3.283395290374756,398905,-.1797065734863281,35103,-.3874807357788086,41410,1.755850791931152,557619,20741,203906,-.5864295959472656,550251,.3297309875488281,1729000,42957,-.4213466644287109,277944,34526,1.078795433044434,444991,.0919008255004883,13716,-2.282629013061523,925609,3.947048187255859,107737,347670,-.5360679626464844,1322000,514311,3.004266738891602,2050952,27567000,525410,.317479133605957,440724,-.2709665298461914,779000,71251088,-.0638179779052734,1835000,4092163,4568624,.3664989471435547,5996608,.3140602111816406,650503,-.0413436889648438,62012,.1881170272827148,65969,-.8790273666381836,1266000,334754,-.002863883972168,824825,-.1391811370849609,25323,-.0968418121337891,758801,.3915805816650391,matched (3),5067461,.77614522,639050.88,1172171.1
201510,300390,669,1376,2766735,10,0,0,0,0,0,0,0,0,1,0,0,12069,-.4022836685180664,64830,-.0997867584228516,402743,1.555882453918457,974000,94985,.7783870697021484,322566,-.1299533843994141,55134,191365,-.0629072189331055,1982000,350689,-.0498142242431641,42281,74564,4797870,.0754184722900391,47078,3.594068050384522,577873,.370631217956543,70654,.6995086669921875,34533,-.1816072463989258,532665,7651,135319,-.4100236892700195,505741,-.0843505859375,1613000,79503,.615595817565918,225801,94779,1.009835243225098,626128,.3415002822875977,43564,1.155668258666992,32594,-3.346323013305664,161599,435350,.2248964309692383,602000,40202,-2.548911094665527,491037,32066000,370389,-.3496246337890625,375111,-.1611967086791992,1127000,70805040,-.0062789916992188,2911000,6914732,4340209,-.0512895584106445,4856856,-.2108030319213867,1003950,.4339523315429688,102254,.5001325607299805,23861,-1.016939163208008,1538000,731066,.7811079025268555,866167,.0489063262939453,74627,1.080789566040039,600384,-.2341699600219727,matched (3),3254748.5,.77614522,494907.19,1100242
201511,300390,670,1376,2473448,11,0,0,0,0,0,0,0,0,0,1,0,11811,-.0216093063354492,50388,-.2520160675048828,271858,-.3930187225341797,575000,77396,-.2047843933105469,102627,-1.145206451416016,77306,170607,-.1148195266723633,1139000,403261,.139683723449707,9711,64587,4637555,-.0339841842651367,63296,.296015739440918,484728,-.1757669448852539,76129,.0746345520019531,3749,-2.220426559448242,539159,4156,110833,-.199610710144043,409655,-.2107086181640625,1588000,56651,-.3388853073120117,179037,11232,-2.132781028747559,555972,-.1188364028930664,148048,1.223304748535156,21376,-.4218597412109375,277545,341756,-.2420530319213867,1625000,16232,-.9069318771362305,2226237,39761000,332906,-.106694221496582,368036,-.0190410614013672,1002000,64952212,-.0862789154052734,2460000,5759615,3280883,-.2798099517822266,4139766,-.1597518920898438,731376,-.3167705535888672,28909,-1.263307571411133,58535,.8973789215087891,1801000,259407,-1.036106109619141,562633,-.4314498901367188,60822,-.2045507431030273,458826,-.2688980102539063,matched (3),2628557.8,.77614522,352248.41,1043876.5
201512,300390,671,1376,3770481,12,0,0,0,0,0,0,0,0,0,0,1,5725,-.7241888046264648,52509,.0412321090698242,84742,-1.165668487548828,302000,25385,-1.114776611328125,217882,.7528524398803711,67324,221028,.2589263916015625,1722000,1122318,1.023567199707031,56678,70195,4086567,-.1264820098876953,33886,-.6248197555541992,646982,.2887306213378906,66456,-.1358890533447266,81512,3.07926082611084,815190,4460,142388,.2505311965942383,435040,.0601224899291992,1610000,98646,.5546283721923828,192012,92606,2.109587669372559,441236,-.2311382293701172,68502,-.7706737518310547,38976,.600677490234375,111656,702386,.7203855514526367,748000,487308,3.401911735534668,3123711,45422000,720975,.7727441787719727,290470,-.2366809844970703,1044000,67350640,.0362606048583984,3310000,6379429,2486552,-.2772150039672852,4668819,.1202669143676758,382633,-.6478509902954102,85724,1.086979866027832,25329,-.8376741409301758,2022000,548767,.7492761611938477,802663,.3553066253662109,121462,.6916494369506836,564404,.2070989608764648,matched (3),3486279.5,.77614522,488669.03,1097450.1
