period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1036c484,growth1036c484,Y1312c484,growth1312c484,Y1323c484,growth1323c484,Y1384c752,growth1384c752,Y1451c484,growth1451c484,Y1749c554,Y1761c484,growth1761c484,Y1766c208,growth1766c208,Y1851c372,growth1851c372,Y2062c484,growth2062c484,Y2074c705,growth2074c705,Y2120c752,growth2120c752,Y2121c300,growth2121c300,Y2138c484,growth2138c484,Y2146c32,Y2293c300,growth2293c300,Y2443c752,growth2443c752,Y2540c484,growth2540c484,Y2732c251,growth2732c251,Y2883c208,growth2883c208,Y3120c208,growth3120c208,Y3227c124,growth3227c124,Y3275c484,growth3275c484,Y3534c705,growth3534c705,Y3603c208,growth3603c208,Y3703c233,Y3916c191,growth3916c191,Y3949c484,growth3949c484,Y3974c352,growth3974c352,Y3974c484,growth3974c484,Y408c191,growth408c191,Y4291c484,growth4291c484,Y4415c484,growth4415c484,Y4452c752,growth4452c752,Y4456c246,growth4456c246,Y4480c705,growth4480c705,Y4606c68,growth4606c68,Y4645c484,growth4645c484,Y4681c372,growth4681c372,Y4682c222,growth4682c222,Y4753c222,growth4753c222,Y4758c222,growth4758c222,Y4761c428,growth4761c428,Y4989c152,growth4989c152,Y5003c616,growth5003c616,Y630c233,Y644c826,growth644c826,Y647c600,growth647c600,Y699c705,growth699c705,Y946c203,_merge,x,r2,s,sf
201208,300490,631,1384,6891191,08,0,0,0,0,0,0,1,0,0,0,0,2926490,-.235713005065918,1261202,.2570056915283203,1028020,-.3421859741210938,224752032,.0116157531738281,7603605,.1074600219726563,89061,12342463,.1143112182617188,3856598,-.3022632598876953,1409354,.0469160079956055,3100652,.2336263656616211,39425,-.1308174133300781,4701683,.0306510925292969,1594628,-.1170148849487305,20159844,.2555732727050781,119699,145725,.3144779205322266,658428,.5907478332519531,1338662,-.0717182159423828,2570284,-.1774625778198242,7863944,-.0155706405639648,693594,-.0815544128417969,15877705,.9455041885375977,78136448,.0972385406494141,159401,-.2177276611328125,332680,-.0162105560302734,435773,75434,-.4333362579345703,13852486,-.0837650299072266,164822,-.1866941452026367,22944548,-.0772514343261719,30887,-.9193353652954102,19093100,-.0500640869140625,11444400,-.1738643646240234,605132,-.0065803527832031,261801,1.080083847045898,1486498,-.1532869338989258,513287,.1775732040405273,19039056,-.2096691131591797,147088,-.2621479034423828,208649,-.8308677673339844,318552,-.4246530532836914,23780,-2.305386543273926,49030,-.2104253768920898,1231296,-.0717964172363281,729959,-.2359352111816406,138148,13854861,.1402111053466797,1248538,.37127685546875,678326,.6834821701049805,19939,matched (3),6979795.5,.92451733,2363189.3,4454542
201209,300490,632,1384,5855759,09,0,0,0,0,0,0,0,1,0,0,0,1692877,-.5473747253417969,1164385,-.0798721313476563,1018674,-.0091333389282227,190976336,-.1628494262695313,6987555,-.0844917297363281,47093,10161573,-.1944313049316406,4370695,.1251373291015625,1304588,-.0772438049316406,1921118,-.4787044525146484,2293,-2.844539165496826,4533925,-.0363321304321289,1500569,-.0607967376708984,16518264,-.1992244720458984,43158,16958,-2.150981903076172,541516,-.1954832077026367,1088784,-.2066097259521484,2071693,-.2156505584716797,5618666,-.3361940383911133,826229,.1749849319458008,1146706,-2.628023147583008,61875544,-.2333316802978516,79931,-.6902589797973633,276074,-.1865119934082031,354012,48128,-.4493942260742188,12385289,-.1119556427001953,163915,-.0055179595947266,22583004,-.0158824920654297,63803,.7254648208618164,16732399,-.1319789886474609,9090394,-.2302837371826172,470327,-.2520179748535156,185331,-.3454408645629883,1520999,.022944450378418,360544,-.3532209396362305,15395367,-.2124252319335938,189630,.2540435791015625,222327,.0634965896606445,274016,-.150599479675293,153959,1.867841720581055,48025,-.0207109451293945,773523,-.4648666381835938,734880,.006718635559082,157265,10556456,-.2718982696533203,366471,-1.225809097290039,346049,-.6730480194091797,38390,matched (3),6607650,.92451733,2113056.3,4327041.5
201210,300490,633,1384,6674227,10,0,0,0,0,0,0,0,0,1,0,0,2832439,.5147085189819336,1549541,.2857656478881836,1575766,.4362401962280273,211112640,.1002426147460938,7467040,.0663671493530273,128451,12781822,.2294101715087891,5464623,.2233724594116211,1650045,.2349147796630859,2541832,.2799777984619141,40751,2.87761926651001,4895285,.0766839981079102,2013993,.2942752838134766,21037238,.2418270111083984,87556,75418,1.492306709289551,830583,.4277553558349609,1231131,.1228723526000977,2445054,.1657009124755859,7976571,.3504142761230469,704981,-.1587009429931641,4769001,1.425243377685547,73075864,.1663722991943359,288577,1.283798217773438,293277,.0604486465454102,564382,157406,1.184965133666992,17528092,.3472957611083984,264336,.4778738021850586,24331364,.0745677947998047,85489,.2925872802734375,20162162,.1864604949951172,16783960,.6132068634033203,550007,.1565027236938477,375364,.7057523727416992,1621264,.0638389587402344,442440,.2046909332275391,17318562,.1177120208740234,259006,.3117761611938477,276513,.2181081771850586,514526,.6300592422485352,100337,-.4281520843505859,81251,.5258216857910156,1510173,.6690235137939453,1181329,.4746885299682617,197697,11923948,.1218109130859375,540931,.3893718719482422,512216,.3921661376953125,35562,matched (3),11485885,.92451733,1977637,4262550
201211,300490,634,1384,5561080,11,0,0,0,0,0,0,0,0,0,1,0,2460399,-.1408147811889648,1284477,-.1876068115234375,1016821,-.4380607604980469,202830800,-.0400199890136719,5948612,-.2273406982421875,92174,13381433,.0458431243896484,5118410,-.0654506683349609,1406051,-.1600170135498047,2750939,.0790567398071289,4901,-2.118041038513184,4911482,.0033035278320313,1646807,-.2012805938720703,20619188,-.0200729370117188,77528,25451,-1.086291313171387,791719,-.0479211807250977,939667,-.2701635360717773,2152821,-.1272878646850586,6011907,-.2827663421630859,463540,-.4192781448364258,1570724,-1.110600471496582,61571148,-.1713047027587891,204096,-.3463716506958008,99699,-1.078962326049805,529091,31902,-1.596159934997559,14761114,-.1718082427978516,255003,-.0359458923339844,19523556,-.2201442718505859,41372,-.7257833480834961,18354272,-.0939464569091797,16160457,-.0378570556640625,362122,-.4179506301879883,187084,-.6963386535644531,1427263,-.1274471282958984,456362,.0309820175170898,12855081,-.2980403900146484,177002,-.3806896209716797,236519,-.1562290191650391,96817,-1.67042350769043,20757,-1.575651168823242,149620,.6105556488037109,961769,-.4512052536010742,972695,-.1943254470825195,142160,11475885,-.0383014678955078,407072,-.2843017578125,429303,-.1765832901000977,46732,matched (3),4914354.5,.92451733,1797514.3,4182025.8
201212,300490,635,1384,7895285,12,0,0,0,0,0,0,0,0,0,0,1,2245026,-.0916061401367188,416605,-1.125968933105469,733255,-.3269424438476563,171710688,-.1665611267089844,6918663,.1510648727416992,114993,10628872,-.2302932739257813,4967066,-.0300149917602539,697372,-.7012214660644531,1852719,-.3952875137329102,57594,2.463979721069336,4225181,-.1505136489868164,1780926,.0782947540283203,15288290,-.2991352081298828,91309,78597,1.127578735351563,206433,-1.344230651855469,1183139,.2304010391235352,2318911,.0743188858032227,6761582,.1175146102905273,596250,.2517671585083008,5613629,1.273660659790039,62524324,.0153636932373047,322934,.458857536315918,196934,.6807136535644531,342437,58747,.6105709075927734,16806352,.1297607421875,292328,.1366004943847656,20930166,.0695705413818359,53722,.2612180709838867,14107336,-.2631664276123047,12706616,-.2404441833496094,365078,.0081300735473633,180586,-.0353507995605469,1381439,-.0326328277587891,301009,-.4161462783813477,12360612,-.0392246246337891,236833,.291193962097168,191218,-.2126150131225586,105209,.0831270217895508,53196,.9411001205444336,90043,-.5078115463256836,1244009,.2573204040527344,681137,-.3563070297241211,203412,5199855,-.7916173934936523,564056,.3261632919311523,367488,-.1554727554321289,28657,matched (3),7501674,.92451733,2337750.5,4441099
201301,300490,636,1384,12645733,01,0,0,0,0,0,0,0,0,0,0,0,2535317,.1216020584106445,1442462,1.241968154907227,1540732,.7425193786621094,233864544,.3089313507080078,7010124,.0131330490112305,101115,12352225,.1502628326416016,4402062,-.1207561492919922,1164765,.5129556655883789,2911017,.451848030090332,52535,-.0919389724731445,4787119,.1248664855957031,1954314,.0929059982299805,16962208,.1039009094238281,317921,84832,.0763387680053711,599488,1.066100120544434,1732200,.381220817565918,2515073,.0812034606933594,7028541,.038722038269043,855189,.3606624603271484,3692542,-.4188823699951172,73969712,.1680984497070313,118251,-1.004638671875,161781,-.1966257095336914,475976,202003,1.235042572021484,16800248,-.0003643035888672,458054,.4491109848022461,23102052,.0987300872802734,61441,.1342544555664063,20002208,.3491477966308594,15004986,.166259765625,424573,.1509733200073242,183705,.0171241760253906,1651204,.1783790588378906,445627,.3923416137695313,18005372,.3761558532714844,240009,.0133209228515625,383417,.695709228515625,289381,1.011795043945313,175073,1.191219329833984,67434,-.2891378402709961,795690,-.4468851089477539,828408,.1957426071166992,222082,5216715,.0032377243041992,603807,.0681018829345703,558584,.4187145233154297,139064,matched (3),15588559,.92451733,2376765.3,4461759
201302,300490,637,1384,5163521,02,1,0,0,0,0,0,0,0,0,0,0,2099176,-.1887741088867188,874831,-.5000762939453125,1269323,-.1937742233276367,224132272,-.0425052642822266,6974309,-.005122184753418,6369,11546696,-.0674381256103516,4351147,-.0116338729858398,1063172,-.0912628173828125,1479667,-.6766853332519531,1932,-3.302924156188965,3724378,-.2510290145874023,1736160,-.1183633804321289,16093200,-.0525894165039063,239837,201653,.8658761978149414,450593,-.2855110168457031,747218,-.840789794921875,1750884,-.3621807098388672,6777248,-.036407470703125,627379,-.3097715377807617,2989661,-.2111549377441406,67412168,-.0928287506103516,103449,-.1337308883666992,250575,.4375152587890625,509005,33618,-1.793220520019531,12768443,-.2744159698486328,174905,-.9627437591552734,19539996,-.1674594879150391,61030,-.0067110061645508,19054480,-.0485401153564453,12310749,-.1979103088378906,408988,-.0373983383178711,134139,-.3144540786743164,1368733,-.1876192092895508,391974,-.1282863616943359,15524631,-.1482429504394531,217813,-.0970392227172852,216005,-.5738210678100586,215828,-.2932624816894531,271527,.4388589859008789,71390,.0570077896118164,1210301,.4194154739379883,835178,.0081386566162109,231872,4899359,-.0627632141113281,429134,-.3414859771728516,476022,-.1599407196044922,22864,matched (3),6809075.5,.92451733,2322665.5,4433177
201303,300490,638,1384,10199252,03,0,1,0,0,0,0,0,0,0,0,0,2146253,.0221786499023438,1223553,.3354835510253906,1819264,.3599481582641602,232158624,.0351848602294922,6375892,-.0897092819213867,65007,12755300,.09954833984375,4077165,-.065037727355957,1445997,.3075428009033203,1594167,.0745344161987305,63364,3.490340232849121,4561375,.2027244567871094,1208050,-.3626680374145508,18424716,.1352958679199219,160387,103615,-.6658668518066406,607231,.298344612121582,1118075,.4030065536499023,1673238,-.0453605651855469,6782869,.000828742980957,535011,-.1592636108398438,5104107,.5348854064941406,66247764,-.0174236297607422,178109,.5433168411254883,213387,-.1606512069702148,365792,91034,.9961709976196289,21292632,.511383056640625,118860,-.3862972259521484,18128724,-.0749645233154297,93756,.4293298721313477,18479692,-.0306301116943359,15258435,.21466064453125,476777,.1533632278442383,127315,-.0522127151489258,1547766,.1229267120361328,747437,.6454544067382813,15900070,.0238971710205078,220077,.010340690612793,221312,.0242719650268555,429051,.6870937347412109,51875,-1.655224800109863,102680,.363459587097168,1345014,.105534553527832,975832,.1556463241577148,139687,11489074,.8522911071777344,539702,.229248046875,597026,.226496696472168,23270,matched (3),5356927.5,.92451733,2532969.3,4546891
201304,300490,639,1384,10370187,04,0,0,1,0,0,0,0,0,0,0,0,2727018,.2394847869873047,1474601,.1866292953491211,1034578,-.5644378662109375,248885424,.0695705413818359,8331176,.2674808502197266,154719,12991584,.0183544158935547,4216471,.0335969924926758,1399895,-.0324020385742188,1796828,.1196708679199219,52406,-.1898746490478516,2889743,-.456456184387207,1616387,.2911853790283203,19809636,.0724754333496094,72126,126037,.1958932876586914,740521,.1984443664550781,1634297,.3796043395996094,1920956,.1380624771118164,7180058,.0569067001342773,624383,.1544771194458008,5906944,.1460838317871094,70609896,.0637683868408203,221390,.2175302505493164,246906,.1459007263183594,592314,289943,1.158451080322266,25855328,.1941566467285156,229071,.6560859680175781,17899496,-.012725830078125,69160,-.3042726516723633,22307744,.1882610321044922,13235795,-.1422080993652344,446071,-.0665712356567383,233483,.6064453125,1587756,.0255088806152344,409415,-.6019210815429688,19714386,.2150249481201172,369807,.5190038681030273,244830,.1009902954101563,502791,.1585988998413086,113632,.7841281890869141,55710,-.6114578247070313,1582853,.1628246307373047,685871,-.3526010513305664,235274,9770532,-.1620254516601563,1015318,.6319398880004883,576471,-.0350360870361328,14425,matched (3),6917000.5,.92451733,1807455.9,4186308.5
201305,300490,640,1384,5660980,05,0,0,0,1,0,0,0,0,0,0,0,2186476,-.2209177017211914,1162231,-.2380466461181641,935888,-.1002531051635742,207554320,-.1815986633300781,7391886,-.1196222305297852,144670,12495644,-.0389213562011719,4318307,.02386474609375,1373815,-.0188055038452148,2296203,.245234489440918,222,-5.464098930358887,2994469,.0355987548828125,1671478,.0335149765014648,22143132,.111358642578125,22760,87072,-.3698396682739258,720338,-.0276336669921875,1480674,-.0987157821655273,1883584,-.0196466445922852,6840009,-.048518180847168,599716,-.0403079986572266,3219866,-.6067895889282227,86415720,.2019996643066406,262144,.1689682006835938,174011,-.3498897552490234,497444,115931,-.9166889190673828,20236670,-.2450199127197266,244026,.0632429122924805,17060048,-.0480327606201172,63052,-.092463493347168,20975284,-.0615882873535156,12455227,-.0607852935791016,524089,.1611833572387695,170285,-.3156356811523438,1300488,-.1995820999145508,531517,.2610063552856445,20244498,.0265331268310547,153210,-.8811721801757813,244189,-.0026216506958008,68287,-1.996455192565918,102145,-.106572151184082,53743,-.0359458923339844,1467378,-.0757513046264648,883631,.2533493041992188,206297,12387005,.2372779846191406,857355,-.1691045761108398,451180,-.2450580596923828,266382,matched (3),4034039.8,.92451733,2147263,4343848.5
201306,300490,641,1384,4598902,06,0,0,0,0,1,0,0,0,0,0,0,2121830,-.0300121307373047,1209221,.0396347045898438,938937,.0032520294189453,214685920,.033782958984375,6350991,-.1517715454101563,127653,11675378,-.0678977966308594,4803276,.1064348220825195,1797017,.2685365676879883,1941596,-.1677465438842773,22156,4.603185653686523,2793262,-.0695562362670898,1053061,-.4620075225830078,16697185,-.28228759765625,42396,93001,.0658750534057617,530512,-.305877685546875,1680981,.1268806457519531,2766010,.3842296600341797,5422539,-.2322244644165039,552566,-.081883430480957,3014800,-.0658054351806641,60366704,-.3587322235107422,547586,.7366256713867188,400761,.8342466354370117,485804,106115,-.0884714126586914,27289490,.2990055084228516,196121,-.2185430526733398,17852250,.0453891754150391,123227,.6700687408447266,16665072,-.2300300598144531,7688214,-.4824514389038086,411861,-.2409753799438477,184267,.0789117813110352,1534293,.1653299331665039,461389,-.1414937973022461,17576920,-.14129638671875,177761,.1486301422119141,321488,.2750177383422852,240318,1.258243560791016,12141,-2.129804611206055,17966,-1.095732688903809,1462550,-.0032958984375,1057768,.1798772811889648,144090,9736489,-.2407684326171875,585773,-.38092041015625,369787,-.198939323425293,6847,matched (3),5971890.5,.92451733,2118412.5,4329660
201307,300490,642,1384,10159049,07,0,0,0,0,0,1,0,0,0,0,0,2845533,.2934722900390625,1593449,.2759246826171875,1321774,.3419818878173828,229339408,.0660266876220703,8479634,.2890558242797852,161569,12574956,.0742244720458984,4859233,.0115823745727539,1344740,-.2899274826049805,1912654,-.0150184631347656,104941,1.555290222167969,3172359,.1272649765014648,1351797,.2497339248657227,23350638,.3353843688964844,66742,205995,.7952413558959961,61759,-2.150602340698242,1997185,.1723604202270508,3567426,.2544384002685547,7692283,.3496532440185547,648009,.1593313217163086,3215919,.0645790100097656,72472064,.1827621459960938,222530,-.9004573822021484,346986,-.1440801620483398,380929,135151,.2418689727783203,25746344,-.0582103729248047,416803,.7538814544677734,19072212,.0661029815673828,85612,-.3642024993896484,19736188,.1691379547119141,10237616,.2863798141479492,384144,-.0696678161621094,222517,.1886177062988281,1693965,.0990028381347656,578913,.2269105911254883,20943952,.1752643585205078,366589,.7238016128540039,382781,.1745023727416992,295117,.205409049987793,223152,2.911264419555664,60465,1.213583946228027,1237511,-.167078971862793,1120801,.0578823089599609,228743,12308661,.2344226837158203,598510,.0215110778808594,1101898,1.091861724853516,259463,matched (3),13655703,.92451733,2468028.3,4511036
201308,300490,643,1384,5743836,08,0,0,0,0,0,0,1,0,0,0,0,2416993,-.1632261276245117,1201519,-.2823143005371094,835616,-.4585609436035156,198472576,-.1445522308349609,7966374,-.0624370574951172,97573,11490342,-.0902004241943359,4762225,-.0201654434204102,1538434,.1345643997192383,2537864,.2828311920166016,1153,-4.511030673980713,2425311,-.2685155868530273,1167871,-.1462526321411133,18748896,-.2194900512695313,52416,51206,-1.391995429992676,653580,2.359225273132324,1806799,-.1001815795898438,2419478,-.3882923126220703,7022994,-.0910282135009766,801581,.212681770324707,270965,-2.473878860473633,82619688,.1310482025146484,249702,.1152057647705078,374810,.0771341323852539,468792,32064,-1.438658714294434,18809534,-.3139286041259766,203500,-.7169475555419922,17691474,-.0751495361328125,35876,-.8697576522827148,16423886,-.1837177276611328,9242808,-.1022224426269531,430929,.1149253845214844,193714,-.1386203765869141,1791955,.0562353134155273,525789,-.09625244140625,16857740,-.217041015625,163166,-.8094730377197266,234044,-.4919538497924805,154935,-.6443662643432617,68355,-1.183137893676758,15081,-1.388628959655762,1968395,.464116096496582,804674,-.3313617706298828,97762,10803831,-.130401611328125,500334,-.1791667938232422,591149,-.6227207183837891,163986,matched (3),6124064,.92451733,2579086.5,4572742
201309,300490,644,1384,7372121,09,0,0,0,0,0,0,0,1,0,0,0,2628649,.0839452743530273,1009127,-.1745004653930664,1429229,.5367212295532227,222481408,.1141929626464844,7079348,-.1180477142333984,120732,11251086,-.0210418701171875,4789329,.0056753158569336,1803443,.1589326858520508,1745563,-.3742456436157227,59239,3.939212322235107,2535580,.0444622039794922,1308865,.113978385925293,17194092,-.0865688323974609,77239,111389,.7771720886230469,732692,.1142597198486328,1756629,-.0281600952148438,2942366,.1956624984741211,7539845,.0710124969482422,663436,-.1891536712646484,5132211,2.941302299499512,67605128,-.2005653381347656,610375,.8938055038452148,448079,.1785507202148438,652023,55773,.5535554885864258,18694986,-.0061073303222656,208140,.0225448608398438,17872576,.0101852416992188,105046,1.07433032989502,15748155,-.0420131683349609,9425235,.0195446014404297,563633,.2684602737426758,203944,.0514631271362305,2353563,.2726230621337891,553634,.0516042709350586,17064412,.0121860504150391,581247,1.270407676696777,188714,-.215275764465332,416164,.9880743026733398,536409,2.060181617736816,31885,.7487001419067383,2065462,.0481357574462891,822477,.0218839645385742,140648,11959699,.1016407012939453,366471,-.3113565444946289,582548,-.0146570205688477,117445,matched (3),9333744,.92451733,2317743,4430600
201310,300490,645,1384,4510601,10,0,0,0,0,0,0,0,0,1,0,0,2782224,.0567808151245117,1123650,.1074962615966797,1567748,.0925054550170898,225403600,.0130481719970703,7525674,.0611381530761719,113461,11568738,.0278415679931641,4869803,.0166635513305664,1626051,-.1035432815551758,2110473,.1898345947265625,3944,-2.709383964538574,2783486,.0932817459106445,1724371,.2757015228271484,20884312,.1944332122802734,45683,47616,-.8498592376708984,619072,-.1685037612915039,1654534,-.0598773956298828,3044800,.0342206954956055,7328811,-.0283889770507813,907784,.3135738372802734,6049752,.1644811630249023,71378184,.0543098449707031,662903,.082554817199707,298745,-.4053792953491211,533051,102155,.6052017211914063,14153734,-.2782783508300781,336375,.480015754699707,20579892,.1410465240478516,136237,.2599973678588867,19757998,.2268352508544922,9807503,.0397567749023438,569976,.0111904144287109,167998,-.1938934326171875,2277838,-.0327033996582031,501188,-.099522590637207,18527916,.0822830200195313,656613,.1219186782836914,340650,.5906229019165039,409724,-.0155963897705078,66201,-2.092201232910156,76359,.8733100891113281,1769541,-.1546344757080078,741054,-.1042470932006836,146005,9916768,-.1873149871826172,362086,-.0120382308959961,421153,-.3244152069091797,11589,matched (3),2306642.3,.92451733,2025762.4,4285090
201311,300490,646,1384,6495182,11,0,0,0,0,0,0,0,0,0,1,0,2502068,-.1061334609985352,784400,-.3594179153442383,1044055,-.4065284729003906,212445456,-.0592060089111328,7634909,.0144109725952148,185121,11699978,.0112800598144531,5716791,.1603536605834961,1304398,-.2204132080078125,1587588,-.2846965789794922,51917,2.577450752258301,2018549,-.3213253021240234,1811689,.0493974685668945,15776050,-.2805061340332031,91499,163960,1.236453056335449,447165,-.3252935409545898,1292388,-.2470273971557617,2469297,-.2095012664794922,6992966,-.0469083786010742,560695,-.4818286895751953,6615172,.0893478393554688,64917360,-.0948772430419922,197003,-1.213409423828125,424195,.3506031036376953,562598,472204,1.530920028686523,29508916,.7347145080566406,242568,-.3269443511962891,23158752,.1180591583251953,80250,-.5292491912841797,17921274,-.0975685119628906,10884096,.104156494140625,474363,-.1836214065551758,217448,.2580070495605469,2460192,.0770120620727539,607348,.1921205520629883,14515851,-.2440376281738281,1455997,.796351432800293,199192,-.5365867614746094,117939,-1.245315551757813,92806,.3378162384033203,18172,-1.435564041137695,1628863,-.0828380584716797,876619,.1679983139038086,222912,8980788,-.0991382598876953,603307,.5105447769165039,359355,-.1586856842041016,29628,matched (3),3236181.3,.92451733,2024727.4,4284600.5
201312,300490,647,1384,7423536,12,0,0,0,0,0,0,0,0,0,0,1,2230505,-.1148891448974609,866564,.0996160507202148,731184,-.3562021255493164,195509280,-.0830783843994141,6190169,-.2097692489624023,11474,9811971,-.1759834289550781,5594095,-.0216960906982422,1633340,.2248849868774414,1672767,.0522632598876953,129,-5.997589588165283,1835340,-.095149040222168,1445561,-.2257623672485352,15303302,-.0304241180419922,117048,188751,.1408061981201172,420905,-.0605201721191406,1440849,.1087408065795898,2688701,.0851240158081055,8079329,.144404411315918,620914,.102015495300293,5658037,-.1562881469726563,72183904,.1061019897460938,317530,.4773530960083008,277444,-.4245738983154297,450871,43147,-2.39279842376709,19616248,-.4083347320556641,256080,.0542078018188477,16728788,-.3252429962158203,82907,.0325727462768555,20700828,.1441841125488281,13282848,.1991691589355469,464494,-.0210237503051758,125120,-.5526866912841797,1963700,-.2254085540771484,369699,-.4964132308959961,14981563,.0315799713134766,1348385,-.0767831802368164,216552,.083561897277832,351668,1.092519760131836,201008,.7728328704833984,42625,.8525590896606445,1796442,.097926139831543,937813,.0674781799316406,86365,6127876,-.3822402954101563,58219,-2.338214874267578,346311,-.0369729995727539,43891,matched (3),6850851,.92451733,2110563.8,4325825
201401,300490,648,1384,12405521,01,0,0,0,0,0,0,0,0,0,0,0,2252073,.0096225738525391,1345436,.4399375915527344,1720309,.8555936813354492,205379840,.0492534637451172,6937527,.113983154296875,135444,12133806,.2123928070068359,5284657,-.0569038391113281,2339077,.3591299057006836,2647796,.4592485427856445,65013,6.222529888153076,2162779,.1641645431518555,1488413,.0292129516601563,16364307,.0670337677001953,154847,520744,1.014829635620117,700846,.5098810195922852,1275024,-.1222677230834961,2986504,.1050453186035156,7013315,-.1414985656738281,1138093,.6059160232543945,4378742,-.2563161849975586,69419552,-.0390491485595703,429052,.3010063171386719,635872,.8293781280517578,455937,293358,1.916780471801758,24018336,.2024593353271484,271870,.0598344802856445,17686818,.0556888580322266,72896,-.1286859512329102,23337220,.1198768615722656,8582541,-.4367427825927734,575437,.2141809463500977,126974,.01470947265625,2669486,.3070554733276367,444194,.1835727691650391,17297276,.1437282562255859,739537,-.6006383895874023,444361,.718806266784668,336363,-.0444965362548828,581832,1.062837600708008,66337,.4423065185546875,959880,-.6267547607421875,1231502,.2724399566650391,226646,8659795,.3458423614501953,418354,1.972116470336914,510905,.3888463973999023,299432,matched (3),11110447,.92451733,2747622,4669872.5
201402,300490,649,1384,3738808,02,1,0,0,0,0,0,0,0,0,0,0,2987445,.2825679779052734,1177133,-.133636474609375,1337953,-.2513628005981445,218375696,.0613555908203125,7719791,.106842041015625,92625,11909738,-.0186386108398438,4952692,-.0648765563964844,1269493,-.6111392974853516,1634057,-.482661247253418,52841,-.2072992324829102,1670028,-.2585535049438477,1147603,-.2600345611572266,14724836,-.1055660247802734,62695,279670,-.621647834777832,552519,-.2378005981445313,1399163,.0929088592529297,2607341,-.1357717514038086,5776351,-.1940383911132813,916391,-.2166662216186523,3431857,-.2436599731445313,63391020,-.0908470153808594,110239,-1.358927726745606,723461,.1290493011474609,418303,57157,-1.635591506958008,16572611,-.3710651397705078,270659,-.0044651031494141,16629209,-.0616588592529297,129329,.5733261108398438,21997232,-.0591335296630859,6668301,-.2523651123046875,531428,-.0795621871948242,122715,-.0341176986694336,2120060,-.2304420471191406,356165,-.2208671569824219,18285196,.0555419921875,585075,-.2342844009399414,195570,-.8207187652587891,432457,.2512922286987305,68978,-2.132394790649414,34646,-.6495656967163086,751873,-.2442407608032227,946612,-.2631006240844727,113513,8578208,-.009465217590332,159009,-.9673671722412109,501782,-.0180177688598633,53749,matched (3),1738868.1,.92451733,2024990.9,4284725.5
201403,300490,650,1384,4257744,03,0,1,0,0,0,0,0,0,0,0,0,2056910,-.3732137680053711,1350198,.1371698379516602,1338884,.0006952285766602,236322544,.0789813995361328,8602162,.1082267761230469,0,12575624,.0544033050537109,5385068,.0836992263793945,2143056,.523615837097168,2405934,.3868722915649414,11161,-1.554862022399902,1692654,.0134572982788086,1735781,.4137821197509766,16449631,.1107673645019531,66438,74697,-1.320170402526856,655985,.1716499328613281,1362469,-.0265750885009766,2613236,.00225830078125,6243878,.0778293609619141,612547,-.4028167724609375,5473992,.4669075012207031,77416200,.1998748779296875,317770,1.058677673339844,359600,-.6990547180175781,585306,116106,.7087020874023438,17034856,.0275096893310547,295288,.0870914459228516,17474186,.0495643615722656,82280,-.4522314071655273,22575150,.0259323120117188,9793969,.3844013214111328,724265,.3095893859863281,330168,.9897365570068359,2387412,.1187658309936523,506157,.3514528274536133,19929280,.0860996246337891,666751,.13067626953125,420506,.7655401229858398,146252,-1.084152221679688,83788,.1945028305053711,46672,.2979621887207031,1229323,.4916515350341797,1052310,.1058530807495117,230546,8977376,.0454816818237305,683111,1.457696914672852,491398,-.0209112167358398,12845,matched (3),5685274,.92451733,2089652,4315661
201404,300490,651,1384,12428964,04,0,0,1,0,0,0,0,0,0,0,0,2487923,.1902437210083008,1365803,.0114917755126953,1581584,.166590690612793,223726336,-.0547733306884766,8959340,.0406827926635742,335465,13213041,.0494441986083984,5652995,.0485553741455078,1771233,-.1905574798583984,1590516,-.4138803482055664,6721,-.5071887969970703,1717683,.014678955078125,1294904,-.2930212020874023,16777192,.0197162628173828,54182,206991,1.019235610961914,688113,.0478153228759766,1398114,.0258255004882813,3109070,.1737337112426758,7021288,.1173458099365234,899866,.3846197128295898,6278819,.1371736526489258,70110560,-.0991230010986328,862535,.9985475540161133,384685,.0674324035644531,371057,773872,1.896903038024902,24080228,.34613037109375,265970,-.1045675277709961,20378512,.1537570953369141,130224,.4591274261474609,25249828,.1119709014892578,10539679,.0733814239501953,537799,-.2976722717285156,450666,.3111257553100586,2500564,.0463066101074219,456802,-.1025972366333008,22085144,.1027145385742188,745689,.1118927001953125,354867,-.1697158813476563,224383,.4280233383178711,190676,.8222856521606445,53297,.1327362060546875,2965623,.8806228637695313,1386517,.2758073806762695,177901,8652526,-.0368556976318359,629476,-.0817699432373047,510098,.0373477935791016,19372,matched (3),12975553,.92451733,1976142.4,4261856.5
