period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1068c124,growth1068c124,Y1199c484,growth1199c484,Y1247c752,growth1247c752,Y1268c826,growth1268c826,Y1504c586,growth1504c586,Y1594c440,growth1594c440,Y1755c222,growth1755c222,Y1765c344,Y1783c32,Y2055c705,growth2055c705,Y2074c203,Y2150c352,growth2150c352,Y2346c705,growth2346c705,Y2355c152,growth2355c152,Y2464c218,Y2472c826,growth2472c826,Y2599c616,growth2599c616,Y2620c826,growth2620c826,Y2712c372,growth2712c372,Y2934c688,growth2934c688,Y3276c616,growth3276c616,Y3279c484,growth3279c484,Y3334c124,growth3334c124,Y3415c348,growth3415c348,Y3495c344,Y3603c608,Y3632c826,growth3632c826,Y3646c251,growth3646c251,Y3868c620,growth3868c620,Y3949c152,growth3949c152,Y3984c600,growth3984c600,Y4357c600,growth4357c600,Y4401c68,growth4401c68,Y4414c757,growth4414c757,Y4417c152,growth4417c152,Y4625c268,growth4625c268,Y4630c344,Y4748c32,Y4770c152,growth4770c152,Y4927c268,growth4927c268,Y4982c428,growth4982c428,Y4989c68,growth4989c68,Y573c68,growth573c68,Y599c372,growth599c372,Y629c554,Y663c428,growth663c428,Y667c705,growth667c705,Y674c428,growth674c428,Y829c268,growth829c268,Y855c826,growth855c826,_merge,x,r2,s,sf
201704,901890,687,4759,49052340,04,0,0,1,0,0,0,0,0,0,0,0,7818,-2.582302093505859,485130,.67974853515625,1348852,.5165252685546875,1630921,.3042802810668945,1551354,-.1573753356933594,56430,-.1706171035766602,27350,-.5179233551025391,13076083,4481863,52986,.1925878524780273,485354,470714,.0139913558959961,106107,-.2870311737060547,65755,.0119485855102539,768577,566709,1.267156600952148,994418,-.0911865234375,823461,-.5054111480712891,8241,.0238227844238281,77261,1.316089630126953,973220,.2069282531738281,25486834,.2415142059326172,15944525,.0264930725097656,364788,.2620687484741211,768795,46673,1232035,-1.220722198486328,367266,.9755125045776367,2060051,.0163240432739258,3296951,-.4057598114013672,273545,-.4557666778564453,28299,-.3342838287353516,34131,-.2920455932617188,9123926,-.2008628845214844,380550,-.6226415634155273,213500,.5154733657836914,580334,2130268,602388,-.494471549987793,9586,-.937103271484375,233410,.0852241516113281,113684,-1.147037506103516,82235,-.0692892074584961,646139,.6197347640991211,344053,1128311,-.0015096664428711,2958592,.0478048324584961,757022,-.0548734664916992,3912684,.1297998428344727,3577228,.194981575012207,matched (3),48924824,.91917032,1066634,2359065.3
201705,901890,688,4759,51800296,05,0,0,0,1,0,0,0,0,0,0,0,37919,1.579023361206055,1317565,.9991235733032227,856872,-.4537200927734375,929204,-.5625715255737305,1979203,.2435665130615234,167890,1.09030818939209,38832,.3505287170410156,12834509,4665333,34039,-.4425201416015625,341714,866655,.6103906631469727,154999,.3789701461791992,80074,.1970157623291016,1836798,301926,-.629664421081543,1180724,.1717252731323242,935228,.1272745132446289,7134,-.1442499160766602,15209,-1.625302314758301,610730,-.4659547805786133,29109640,.1329078674316406,19412820,.1968193054199219,604932,.5057992935180664,1539701,106370,2713652,.7896280288696289,410743,.1118812561035156,1669240,-.210362434387207,3494862,.0582962036132813,794061,1.065693855285645,103892,1.300525665283203,25242,-.30169677734375,10911517,.1789188385009766,415832,.0886640548706055,492173,.8351936340332031,555376,3170498,1164827,.6594266891479492,14589,.4199638366699219,254036,.0846796035766602,350167,1.124987602233887,127359,.4374294281005859,481843,-.29339599609375,417534,1456959,.2556295394897461,2994736,.0121431350708008,1081152,.3563899993896484,4520228,.1443386077880859,2727541,-.2711877822875977,matched (3),51006636,.91917032,1176457.9,2410712.3
201706,901890,689,4759,51186768,06,0,0,0,0,1,0,0,0,0,0,0,101685,.9864282608032227,541401,-.8893804550170898,415306,-.724273681640625,870710,-.0650196075439453,1918526,-.0311374664306641,38620,-1.469538688659668,29269,-.2827157974243164,14968277,3697112,19390,-.5627498626708984,414778,639104,-.3045740127563477,136927,-.1239709854125977,55990,-.3577785491943359,1253940,241934,-.2215166091918945,887292,-.2857084274291992,1280233,.3140068054199219,6560,-.0838813781738281,14485,-.0487737655639648,764433,.2244787216186523,28803024,-.010589599609375,17594196,-.0983657836914063,512518,-.1657800674438477,1233243,46071,2361614,-.1389493942260742,174090,-.8583955764770508,2043539,.2023143768310547,2180240,-.4718589782714844,1043545,.273219108581543,47061,-.7919073104858398,46563,.6122970581054688,10089654,-.07830810546875,391555,-.0601558685302734,335422,-.3834409713745117,434553,3003815,838295,-.3289585113525391,20072,.3190574645996094,177081,-.3608684539794922,229432,-.4228038787841797,124925,-.0192966461181641,467140,-.0309896469116211,565612,1347053,-.0784320831298828,4112581,.317194938659668,1173260,.0817594528198242,3231043,-.3357572555541992,3094450,.1262102127075195,matched (3),52985512,.91917032,1027777.8,2341753.3
201707,901890,690,4759,48396620,07,0,0,0,0,0,1,0,0,0,0,0,61337,-.5054969787597656,427349,-.2365598678588867,599520,.3671140670776367,790935,-.0960931777954102,2652909,.3240995407104492,56725,.3844451904296875,29290,.0007171630859375,12981261,4078411,50855,.9642210006713867,288632,1012082,.4596977233886719,38786,-1.261387825012207,71679,.2470245361328125,1687030,339088,.3375940322875977,783743,-.1240930557250977,1110307,-.1424055099487305,9161,.3339643478393555,10423,-.3290987014770508,835523,.088923454284668,22427724,-.25018310546875,16002279,-.0948371887207031,294606,-.5536966323852539,1216407,71663,2164919,-.0869626998901367,166084,-.0470781326293945,1965094,-.0391426086425781,3341636,.4270248413085938,356390,-1.074353218078613,27443,-.5393333435058594,45103,-.0318574905395508,9845985,-.0244483947753906,581650,.3957433700561523,340261,.0143241882324219,259745,4269339,1233096,.3859138488769531,18831,-.0638208389282227,210243,.171656608581543,136320,-.5206012725830078,11523,-2.383368492126465,302581,-.4342803955078125,225730,1046763,-.2522172927856445,3672335,-.1132230758666992,1201843,.0240697860717773,1492224,-.7725372314453125,2641680,-.1581954956054688,matched (3),44942484,.91917032,946789.56,2307355.8
201708,901890,691,4759,49736352,08,0,0,0,0,0,0,1,0,0,0,0,72117,.1619062423706055,905798,.751215934753418,1077815,.5865621566772461,1778463,.8102893829345703,1802473,-.3864974975585938,74664,.2747831344604492,41855,.3569650650024414,12129419,3411311,57198,.1175403594970703,409254,826372,-.2027196884155273,79402,.7164640426635742,31448,-.8238620758056641,2445887,694945,.7175731658935547,874133,.1091508865356445,1234539,.1060609817504883,34916,1.337989807128906,15412,.3911314010620117,634459,-.2752847671508789,29404566,.2708530426025391,16143638,.0087947845458984,708485,.8774900436401367,2065949,104265,4333954,.6940975189208984,269156,.4827966690063477,2419263,.2079229354858398,2573100,-.2613487243652344,143846,-.907282829284668,163483,1.784597396850586,22890,-.6782493591308594,11090520,.1190280914306641,548520,-.0586452484130859,479020,.3420286178588867,420409,3216027,1359467,.097564697265625,48027,.9362592697143555,87808,-.8731117248535156,470789,1.239404678344727,26137,.8190069198608398,437858,.3695459365844727,527799,1382579,.2782487869262695,3976328,.0795307159423828,1745064,.3729352951049805,4074983,1.004598617553711,4866870,.6110363006591797,matched (3),49731696,.91917032,1109251.5,2378638.3
201709,901890,692,4759,48136348,09,0,0,0,0,0,0,0,1,0,0,0,16192,-1.493772506713867,689943,-.2722072601318359,697209,-.4356060028076172,1385429,-.2497396469116211,1243105,-.371546745300293,40066,-.6224699020385742,30738,-.3087120056152344,14232448,3179928,27340,-.7381677627563477,391262,913655,.100407600402832,12217,-1.871695518493652,50838,.4803085327148438,1483996,477448,-.3753767013549805,852513,-.0250434875488281,820241,-.4088544845581055,23843,-.3814544677734375,13123,-.1607799530029297,625522,-.014185905456543,26549720,-.1021308898925781,15295666,-.0539569854736328,519440,-.3103780746459961,1414731,7715,1917997,-.8151988983154297,231332,-.1514368057250977,2073206,-.1543664932250977,5790718,.8111448287963867,89771,-.4714813232421875,60403,-.9956703186035156,27175,.1715974807739258,12172543,.0930919647216797,481097,-.1311550140380859,86123,-1.715965270996094,261363,2673742,1409914,.0364360809326172,5390,-2.18721866607666,90155,.0263776779174805,131488,-1.275494575500488,186460,1.964864730834961,404456,-.0793514251708984,549839,813451,-.5304203033447266,2550852,-.4439315795898438,1070714,-.4884653091430664,3266206,-.2212371826171875,3193261,-.4214086532592773,matched (3),52320656,.91917032,1165062.1,2405171.5
201710,901890,693,4759,48947908,10,0,0,0,0,0,0,0,0,1,0,0,17233,.0623092651367188,361104,-.6474428176879883,775096,.1059017181396484,506978,-1.005297660827637,1283341,.0318546295166016,57683,.3644342422485352,99656,1.176224708557129,12082595,1578672,35778,.26898193359375,355805,1095834,.1818180084228516,179006,2.684591293334961,56297,.1019973754882813,1345072,688882,.3666143417358398,779415,-.0896453857421875,1036612,.2341146469116211,29256,.204594612121582,14346,.0891046524047852,912039,.3770961761474609,33315478,.2270030975341797,16566019,.0797843933105469,575957,.1032819747924805,1246330,245967,3643520,.6416683197021484,147156,-.4523611068725586,1807506,-.1371488571166992,3055324,-.6393709182739258,65576,-.314051628112793,95682,.459991455078125,46951,.5468072891235352,11405512,-.0650863647460938,871033,.5936107635498047,89406,.0374107360839844,309161,4173868,1843714,.2682533264160156,16218,1.101576805114746,63396,-.3521299362182617,376569,1.052186012268066,134719,-.3250255584716797,502141,.2163381576538086,600539,898966,.0999593734741211,2144927,-.1733217239379883,1252795,.1570510864257813,3941748,.1879949569702148,3418364,.068120002746582,matched (3),50834992,.91917032,1185654.3,2415213.5
201711,901890,694,4759,52069936,11,0,0,0,0,0,0,0,0,0,1,0,98932,1.74760627746582,576862,.4684362411499023,889513,.1376867294311523,710494,.3374929428100586,1921456,.4036159515380859,66513,.1424350738525391,40056,-.9114456176757813,12199699,1656220,63559,.5746355056762695,653857,1448038,.2786941528320313,487443,1.001753807067871,25648,-.7861757278442383,1495641,515360,-.2902040481567383,919006,.1647491455078125,789516,-.2722930908203125,67202,.8316183090209961,24970,.554203987121582,708417,-.252650260925293,28287104,-.1636161804199219,17349838,.0462303161621094,620677,.0747776031494141,1420645,120825,3987434,.0901985168457031,270740,.6096658706665039,1866577,.0321588516235352,2787563,-.0917177200317383,111281,.5288486480712891,34463,-1.021143913269043,45570,-.0298547744750977,13563486,.1732845306396484,775435,-.1162557601928711,76832,-.1515665054321289,482276,3695953,2179600,.1673593521118164,56308,1.244714736938477,49024,-.2570905685424805,156065,-.880828857421875,83498,-.4783687591552734,366648,-.314478874206543,528700,1010754,.1172065734863281,2257354,.0510873794555664,1559841,.2192068099975586,1979408,-.6888265609741211,3494215,.0219459533691406,matched (3),54945264,.91917032,933230.13,2301825.3
201712,901890,695,4759,57577276,12,0,0,0,0,0,0,0,0,0,0,1,9994,-2.292447090148926,898790,.4434471130371094,413282,-.7665433883666992,747516,.0507955551147461,2512766,.2683010101318359,104251,.4494037628173828,43972,.0932741165161133,14712232,2958900,58180,-.0884265899658203,380590,890064,-.4866714477539063,577337,.1692523956298828,30489,.1729001998901367,949138,138554,-1.313606262207031,1032957,.1168880462646484,963067,.1987028121948242,38808,-.549077033996582,27433,.0940713882446289,446776,-.4609756469726563,23977036,-.1653099060058594,13285386,-.2669181823730469,276042,-.8102579116821289,1086830,2669,3015179,-.2794895172119141,351231,.2602853775024414,1471533,-.2378015518188477,1744924,-.4684562683105469,177760,.4683761596679688,67692,.6750822067260742,48422,.060704231262207,11869102,-.1334419250488281,524447,-.3910799026489258,309191,1.392337799072266,98801,4001623,1197097,-.5992422103881836,21919,-.9434823989868164,106037,.7714786529541016,232160,.3971538543701172,92154,.0986385345458984,550522,.4064645767211914,550226,1243635,.2073421478271484,2296415,.0171566009521484,1448779,-.0738630294799805,1449862,-.3113288879394531,3812144,.0870838165283203,matched (3),56559776,.91917032,1138328.1,2392336
201801,901890,696,4759,54847148,01,0,0,0,0,0,0,0,0,0,0,0,43777,1.477123260498047,655416,-.3157796859741211,345918,-.1779289245605469,1911269,.9387664794921875,1987762,-.234375,71666,-.3747854232788086,13978,-1.146067619323731,13915646,0,79388,.3108053207397461,197339,551027,-.4795103073120117,251573,-.8306922912597656,51926,.5324535369873047,1621734,554420,1.386662483215332,1280596,.214900016784668,799711,-.1858720779418945,9699,-1.386603355407715,19613,-.3355531692504883,595655,.2876043319702148,29950332,.2224445343017578,19362606,.376678466796875,633799,.8311796188354492,1321583,388532,2717480,-.1039543151855469,328918,-.0656356811523438,1673821,.1288042068481445,3486787,.6922693252563477,274282,.4337215423583984,68617,.0135717391967773,20036,-.8824234008789063,9486356,-.2240848541259766,609143,.1497087478637695,99742,-1.13137149810791,114091,0,1171795,-.0213623046875,25618,.1559410095214844,61198,-.5496740341186523,452509,.6673812866210938,95756,.0383424758911133,320341,-.5414810180664063,504173,1084664,-.1367683410644531,1958443,-.1591997146606445,927255,-.4462480545043945,4009486,1.017194747924805,3500727,-.0852212905883789,matched (3),50245860,.91917032,1292149.6,2469237
201802,901890,697,4759,47596108,02,1,0,0,0,0,0,0,0,0,0,0,42448,-.0308284759521484,896130,.3128156661987305,746272,.7688884735107422,1346416,-.3503208160400391,1399824,-.3506622314453125,77434,.0774097442626953,30685,.7862892150878906,8342792,1240415,25787,-1.124476432800293,195274,445838,-.211827278137207,51308,-1.589886665344238,38065,-.3105239868164063,603597,185668,-1.093961715698242,920890,-.3297395706176758,740544,-.0768651962280273,13965,.3645315170288086,8923,-.7875604629516602,357904,-.5093965530395508,25519186,-.1601104736328125,16226644,-.1766891479492188,404454,-.4491939544677734,413218,35225,3908473,.3634424209594727,253855,-.2590456008911133,1441960,-.1491060256958008,2952030,-.1664876937866211,171468,-.4697599411010742,96913,.3452739715576172,16816,-.1751995086669922,8394836,-.1222372055053711,399578,-.4216442108154297,56565,-.5671968460083008,181141,1883925,897804,-.2663402557373047,4771,-1.680739402770996,242590,1.37725830078125,154783,-1.072783470153809,54765,-.5587520599365234,256165,-.2235641479492188,301114,914295,-.170872688293457,2321898,.1702346801757813,671095,-.3233175277709961,3925089,-.0212745666503906,2921644,-.1808242797851563,matched (3),48137436,.91917032,946652.75,2307299.8
201803,901890,698,4759,52611616,03,0,1,0,0,0,0,0,0,0,0,0,16491,-.945465087890625,620571,-.3674459457397461,977949,.2703676223754883,1661856,.2104883193969727,2085941,.3988733291625977,172916,.803380012512207,34507,.1173877716064453,11075989,1775020,84502,1.186903953552246,444171,436256,-.0217266082763672,96599,.6327219009399414,123250,1.174920082092285,1490474,401664,.7716550827026367,1144955,.2177801132202148,967069,.2668848037719727,31549,.8149871826171875,11434,.2479591369628906,710494,.6856956481933594,26884628,.0521240234375,16142514,-.0051975250244141,430891,.0633172988891602,890211,164298,4681004,.1803655624389648,774569,1.115544319152832,1589732,.0975618362426758,4803380,.4868268966674805,147925,-.1476907730102539,42938,-.814056396484375,51778,1.124634742736816,9937446,.1686925888061523,973301,.890284538269043,141674,.9181385040283203,42496,2926252,1013971,.1216773986816406,9273,.66455078125,319997,.2769393920898438,195057,.2312679290771484,63699,.1511173248291016,447731,.5583705902099609,311640,1362816,.3991556167602539,2811844,.1914558410644531,1022996,.4215803146362305,922013,-1.44858455657959,4440583,.4186391830444336,matched (3),52731752,.91917032,1316855.6,2482255
201804,901890,699,4759,53668040,04,0,0,1,0,0,0,0,0,0,0,0,47754,1.063247680664063,1317764,.7530517578125,524777,-.6224842071533203,360926,-1.527016639709473,2075651,-.0049457550048828,71815,-.8787126541137695,28199,-.2018756866455078,13675135,2118605,31307,-.9929332733154297,331266,533816,.2018213272094727,207181,.7630243301391602,46212,-.9809761047363281,1831567,196884,-.7130012512207031,512261,-.8042869567871094,1205953,.2207555770874023,37552,.1741847991943359,23736,.7304010391235352,830684,.1562891006469727,32692200,.1955814361572266,20791714,.2530975341796875,474421,.0962390899658203,583165,118144,5218444,.1086864471435547,345589,-.8070573806762695,1890260,.1731491088867188,4306993,-.1090803146362305,377811,.9376888275146484,44574,.0373935699462891,52887,.0211915969848633,9408741,-.0546703338623047,1019856,.0467233657836914,319076,.8119001388549805,52216,3070413,1663060,.4947853088378906,30122,1.178149223327637,336546,.0504226684570313,214391,.0945091247558594,73444,.1423549652099609,404146,-.1024160385131836,157219,1402680,.0288314819335938,3271830,.1515092849731445,1396604,.3113079071044922,4802603,1.65035343170166,2676912,-.5061216354370117,matched (3),51802116,.91917032,1227795.3,2436177.8
201805,901890,700,4759,61196396,05,0,0,0,1,0,0,0,0,0,0,0,3744,-2.545907974243164,1415659,.0716590881347656,258352,-.7086505889892578,809621,.8078927993774414,1889108,-.0941696166992188,108614,.4137067794799805,43361,.4302740097045898,14014635,2768437,22726,-.3203315734863281,415272,544299,.0194482803344727,165149,-.2267446517944336,33198,-.33074951171875,1253211,516712,.9648714065551758,504568,-.0151309967041016,1335092,.1017293930053711,62364,.5072622299194336,49767,.7403593063354492,1032057,.2170591354370117,31774288,-.0284786224365234,19136660,-.0829486846923828,436184,-.0840301513671875,1039821,7179,1731478,-1.10322380065918,363104,.0494394302368164,2135802,.1221284866333008,4072468,-.0559902191162109,306442,-.2093658447265625,105099,.8577518463134766,22838,-.8397312164306641,11073339,.1629009246826172,540735,-.6344871520996094,403526,.2348117828369141,26282,2619094,1293454,-.2513437271118164,42854,.3525428771972656,176328,-.6463890075683594,229767,.0692644119262695,76797,.0446414947509766,450016,.1075067520141602,461599,1592112,.1266765594482422,4079485,.2206211090087891,2004208,.3612051010131836,6597428,.3175220489501953,3880879,.3713979721069336,matched (3),54932304,.91917032,991663.5,2326129.3
201806,901890,701,4759,61539044,06,0,0,0,0,1,0,0,0,0,0,0,73185,2.972835540771484,670764,-.7469329833984375,467148,.5923233032226563,2140404,.9721832275390625,1805393,-.0453262329101563,93070,-.1544485092163086,45798,.0546798706054688,12701977,3960592,66541,1.074308395385742,519939,570261,.0465946197509766,272173,.4995899200439453,28088,-.1671476364135742,2202273,419205,-.2091255187988281,1197852,.8645820617675781,1297431,-.0286140441894531,48527,-.2508678436279297,37252,-.2896461486816406,952493,-.080225944519043,24713588,-.2513046264648438,25896544,.3025035858154297,741573,.5307092666625977,1084894,11004,2390508,.3225307464599609,414417,.1321830749511719,2229738,.0430412292480469,5419994,.2858457565307617,568322,.6176595687866211,115418,.0936574935913086,31866,.3331136703491211,8197035,-.3007678985595703,575923,.063044548034668,522053,.2575283050537109,86391,3477653,998137,-.259181022644043,83936,.6722555160522461,244398,.3264522552490234,222780,-.0308809280395508,51971,-.3904790878295898,651306,.3696966171264648,497349,1779400,.1112146377563477,3702636,-.0969257354736328,1762835,-.1283254623413086,3383681,-.6677160263061523,2618531,-.3934488296508789,matched (3),53443124,.91917032,1595127.4,2640437.8
201807,901890,702,4759,60665324,07,0,0,0,0,0,1,0,0,0,0,0,53623,-.3110122680664063,1177257,.5625247955322266,325023,-.3627500534057617,1198803,-.5796709060668945,1901371,.0517969131469727,69802,-.287689208984375,35758,-.2474660873413086,12136616,3057442,42896,-.4390401840209961,358320,936730,.4963016510009766,207161,-.2729415893554688,57974,.7246522903442383,2750168,262844,-.4667997360229492,851242,-.3415889739990234,1476970,.1296072006225586,31749,-.4242591857910156,37221,-.0008325576782227,387714,-.8988151550292969,16802704,-.3858127593994141,23302752,-.1055374145507813,532946,-.3303537368774414,1236293,26880,2997777,.2263650894165039,208631,-.686305046081543,2845124,.2437229156494141,3172027,-.5357246398925781,404825,-.3392333984375,34888,-1.196417808532715,33523,.0506916046142578,8201264,.0005159378051758,358799,-.4732112884521484,287422,-.5968179702758789,96894,2507546,818429,-.1985034942626953,37304,-.8109540939331055,140333,-.5547800064086914,213017,-.0448131561279297,30294,-.5397367477416992,441306,-.3892412185668945,554223,1735861,-.0247726440429688,3657762,-.0121936798095703,1605604,-.0934228897094727,1697430,-.6898488998413086,3821110,.3779277801513672,matched (3),50239928,.91917032,1283200.3,2464565.5
201808,901890,703,4759,57630768,08,0,0,0,0,0,0,1,0,0,0,0,889,-4.099636077880859,1089610,-.0773677825927734,271307,-.1806449890136719,507090,-.8603897094726563,2025183,.063084602355957,73527,.0519905090332031,57276,.4711074829101563,13478397,2882094,13243,-1.175309181213379,321928,888263,-.0531272888183594,114982,-.5887212753295898,54028,-.0704917907714844,3086726,262772,-.0002737045288086,867802,.0192670822143555,1389081,-.0613508224487305,18996,-.5136327743530273,30509,-.1988515853881836,454313,.1585187911987305,14857738,-.1230201721191406,21489536,-.0810050964355469,484661,-.094970703125,1039040,269760,3363830,.1152095794677734,436730,.7387475967407227,2474438,-.1395931243896484,2458025,-.2550125122070313,332844,-.1957807540893555,203193,1.76201343536377,46907,.3359355926513672,10018235,.2001180648803711,436639,.1963443756103516,164870,-.5557937622070313,100257,1396267,968172,.1680231094360352,19769,-.6349849700927734,68367,-.7191276550292969,477807,.807835578918457,103765,1.231179237365723,430327,-.0251932144165039,387731,1661000,-.0440835952758789,3170723,-.1428918838500977,1900690,.1687164306640625,2954091,.5540761947631836,3033721,-.2307510375976563,matched (3),46496016,.91917032,847253.31,2268329.5
201809,901890,704,4759,50795340,09,0,0,0,0,0,0,0,1,0,0,0,19060,3.065250396728516,375877,-1.064312934875488,860393,1.154138565063477,497494,-.0191049575805664,1412818,-.3600740432739258,46260,-.4633750915527344,23446,-.8931818008422852,11689573,2039368,102455,2.045954704284668,238574,769306,-.1437797546386719,164848,.3602485656738281,46576,-.1484174728393555,2929938,279094,.0602617263793945,689131,-.2305316925048828,1021304,-.3075618743896484,26384,.3285293579101563,19654,-.4397411346435547,113615,-1.385971069335938,13453577,-.0992755889892578,19145476,-.1155014038085938,445975,-.083186149597168,699130,53461,2088870,-.4764575958251953,140765,-1.132223129272461,1942312,-.2421350479125977,2371376,-.0358877182006836,108519,-1.120748519897461,39256,-1.644051551818848,21988,-.7576704025268555,9089574,-.0972785949707031,509766,.1548452377319336,150347,-.0922117233276367,117748,1236936,716910,-.3004598617553711,29084,.386073112487793,65788,-.0384531021118164,121345,-1.370569229125977,70628,-.3847017288208008,382364,-.1181726455688477,356079,981196,-.526402473449707,2090034,-.4167795181274414,1150635,-.5019025802612305,2249928,-.2722930908203125,3117158,.0271320343017578,matched (3),43909852,.91917032,1254850.5,2449924.5
201810,901890,705,4759,62278536,10,0,0,0,0,0,0,0,0,1,0,0,33971,.5779151916503906,654869,.5551738739013672,560573,-.4284305572509766,1026339,.7241697311401367,1367462,-.0326299667358398,97063,.7410821914672852,58884,.9208698272705078,12316569,2139673,91430,-.1138496398925781,331285,1301547,.5258207321166992,120409,-.3141298294067383,75979,.4893722534179688,3166496,347200,.2183523178100586,1045988,.4172859191894531,1051602,.0292348861694336,30919,.1586132049560547,8227,-.8708591461181641,394371,1.244476318359375,13544459,.0067329406738281,18933944,-.0111103057861328,748922,.51837158203125,823996,265576,2995945,.3606367111206055,381656,.9974279403686523,2160911,.1066513061523438,3821830,.4772586822509766,112684,.0376615524291992,145973,1.31331729888916,24498,.1080951690673828,13934352,.4272289276123047,586173,.1396627426147461,193949,.2546491622924805,227427,1577419,1349906,.6328401565551758,50323,.548274040222168,84721,.2529258728027344,233367,.6539745330810547,80974,.1367015838623047,556660,.3755817413330078,634260,1155228,.1632804870605469,2562465,.2037897109985352,1453461,.2336330413818359,5247471,.8468484878540039,3582584,.1391620635986328,matched (3),48353376,.91917032,1539931.9,2607464.5
201811,901890,706,4759,58103788,11,0,0,0,0,0,0,0,0,0,1,0,1151,-3.384876251220703,732470,.1119871139526367,331002,-.5268344879150391,784349,-.2688999176025391,1729518,.2348871231079102,64231,-.4128742218017578,32914,-.5816717147827148,11174334,1632287,65617,-.3317394256591797,277388,1356596,.0414247512817383,367613,1.11613655090332,35880,-.7502775192260742,1726956,524164,.4119033813476563,953751,-.0923147201538086,858457,-.2029333114624023,14351,-.7675514221191406,17480,.7536354064941406,380287,-.0363655090332031,10509056,-.2537403106689453,17024882,-.1062793731689453,540704,-.3257627487182617,674012,247924,2064294,-.372471809387207,126002,-1.108222007751465,2272141,.0501928329467773,2299688,-.5079555511474609,260611,.8384418487548828,70398,-.7292566299438477,11093,-.7922773361206055,9970367,-.3347396850585938,483306,-.1929645538330078,180266,-.0731611251831055,95152,619970,895196,-.4107475280761719,8775,-1.746555328369141,55955,-.4148149490356445,76423,-1.116329193115234,75875,-.0650415420532227,470940,-.1672239303588867,430847,1050306,-.0952157974243164,2121147,-.1890125274658203,1370789,-.0585613250732422,4611704,-.1291494369506836,3605181,.0062875747680664,matched (3),49478952,.91917032,1351063.1,2500570.5
201812,901890,707,4759,58662064,12,0,0,0,0,0,0,0,0,0,0,1,69638,4.102679252624512,1039204,.349787712097168,812100,.8974990844726563,1586723,.7045726776123047,1731205,.0009746551513672,62705,-.0240440368652344,41049,.2208681106567383,12822742,1777704,45775,-.3600969314575195,198715,805995,-.5206565856933594,149068,-.9026279449462891,54817,.4238204956054688,1957544,296816,-.5686922073364258,868542,-.0935869216918945,989974,.1425418853759766,55001,1.343531608581543,35378,.7050333023071289,191097,-.6881446838378906,7298627,-.3645505905151367,14511476,-.1597366333007813,254061,-.7552976608276367,807637,59147,3038471,.386566162109375,370652,1.07896614074707,1801439,-.2321367263793945,3776277,.4959650039672852,538698,.7261266708374023,40440,-.5543460845947266,47983,1.464531898498535,11086568,.1061172485351563,729744,.412043571472168,246294,.3120918273925781,132869,2503152,1179178,.2755308151245117,8511,-.0305471420288086,139930,.9165945053100586,388650,1.626396179199219,84518,.1078777313232422,405527,-.1495428085327148,360137,1125374,.0690336227416992,1946768,-.0857868194580078,1813794,.2800350189208984,3390477,-.3076267242431641,2648405,-.3084144592285156,matched (3),44435156,.91917032,1429850,2544003
