period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1159c246,growth1159c246,Y1317c705,growth1317c705,Y1418c826,growth1418c826,Y1468c705,growth1468c705,Y1470c208,growth1470c208,Y1712c124,growth1712c124,Y1971c348,growth1971c348,Y2017c251,growth2017c251,Y2072c152,growth2072c152,Y2117c246,growth2117c246,Y2124c752,growth2124c752,Y2209c246,growth2209c246,Y2307c208,growth2307c208,Y25c152,growth25c152,Y2671c703,growth2671c703,Y2731c440,growth2731c440,Y2763c268,growth2763c268,Y2960c752,growth2960c752,Y3110c752,growth3110c752,Y3142c484,growth3142c484,Y3209c268,growth3209c268,Y3340c752,growth3340c752,Y3427c484,growth3427c484,Y3452c348,growth3452c348,Y3501c752,growth3501c752,Y3604c752,growth3604c752,Y3709c484,growth3709c484,Y3981c752,growth3981c752,Y4071c152,growth4071c152,Y408c600,growth408c600,Y4252c208,growth4252c208,Y4267c586,growth4267c586,Y4420c68,growth4420c68,Y4431c792,growth4431c792,Y4437c152,growth4437c152,Y4579c600,growth4579c600,Y4701c246,growth4701c246,Y4763c554,Y4777c703,growth4777c703,Y4851c344,Y4886c807,growth4886c807,Y4894c792,growth4894c792,Y533c705,growth533c705,Y583c32,Y633c616,growth633c616,Y641c440,growth641c440,Y890c703,growth890c703,Y913c251,growth913c251,Y915c251,growth915c251,Y959c222,growth959c222,_merge,x,r2,s,sf
201306,841350,641,3837,34708504,06,0,0,0,0,1,0,0,0,0,0,0,204608,-.743992805480957,7841,-2.08302116394043,3080028,.5554866790771484,122754,.9687967300415039,546697,.2631301879882813,4109765,-.0407915115356445,291540,-.0395717620849609,333985,-.1393642425537109,298159,-.595698356628418,280811,-.3882570266723633,647765,.0893754959106445,148909,.9724283218383789,86309,.3611593246459961,52497744,-.05792236328125,43532,-1.326992034912109,25102,-.1674585342407227,1237829,-.3799123764038086,856646,-.5917186737060547,2149535,-.1097621917724609,595347,-.1132688522338867,337145,-.1455669403076172,5088004,.0169086456298828,3103133,-.1710977554321289,2630,1.047110080718994,3196736,-.3268489837646484,469012,-.4343338012695313,846053,-.6999835968017578,4954134,.042851448059082,72008,-.6222343444824219,46897,.3443193435668945,4295459,.0305652618408203,112948,.2234687805175781,136593,-1.106978416442871,340487,.5264806747436523,1466907,-.1796102523803711,8653505,-.3474912643432617,7965,-.2658834457397461,1830842,186205,-.0731325149536133,601912,12277,.3975143432617188,97575,.2192316055297852,423601,.3237886428833008,13994,4900783,-.0982494354248047,27400,-.5509443283081055,111704,.0595617294311523,206355,-.7334079742431641,60669,-.9049892425537109,1964542,.3018531799316406,matched (3),32454116,.92411417,2066557.3,4826391
201307,841350,642,3837,32817150,07,0,0,0,0,0,1,0,0,0,0,0,302226,.3900794982910156,18299,.8474798202514648,576911,-1.675006866455078,154422,.2295064926147461,115640,-1.553412437438965,3794614,-.0797824859619141,137913,-.7485542297363281,157130,-.7540225982666016,636382,.7581720352172852,257166,-.0879602432250977,569421,-.1289072036743164,65649,-.8190135955810547,80023,-.0756196975708008,71134336,.3037986755371094,99922,.8308935165405273,38026,.4153223037719727,995347,-.2180233001708984,654887,-.2685623168945313,1260548,-.5337047576904297,518210,-.1387643814086914,351674,.0421915054321289,2263792,-.8098440170288086,2642986,-.1605024337768555,1559,-.5229392051696777,2796520,-.1337547302246094,558851,.1752538681030273,1454073,.5415420532226563,3777869,-.2710628509521484,38665,-.6218423843383789,41521,-.1217536926269531,3038222,-.3462867736816406,119885,.059605598449707,571733,1.431666374206543,159184,-.7603168487548828,2847879,.6634187698364258,9208693,.0621824264526367,5624,-.3480138778686523,1691563,128601,-.3701333999633789,548854,3694,-1.201017379760742,105983,.0826578140258789,302135,-.3379173278808594,19425,4569486,-.0699939727783203,52979,.6593532562255859,82297,-.3055181503295898,382171,.6162700653076172,5415,-2.416259765625,748299,-.9652118682861328,matched (3),31981010,.92411417,2065591.8,4825977.5
201308,841350,643,3837,41449032,08,0,0,0,0,0,0,1,0,0,0,0,414207,.315190315246582,41532,.8196172714233398,841889,.377960205078125,46829,-1.193185806274414,324365,1.031387329101563,5204499,.3159399032592773,349879,.930964469909668,204482,.2634067535400391,735341,.144536018371582,313171,.1970281600952148,761083,.2901220321655273,174334,.9766511917114258,81031,.0125179290771484,94825008,.2874641418457031,8304,-2.487652778625488,31661,-.1831846237182617,1219743,.2033042907714844,760930,.1500787734985352,1977103,.4500856399536133,746686,.365264892578125,340296,-.0328893661499023,4391098,.6625375747680664,2833757,.0696935653686523,3038,.6671543121337891,4452266,.4650373458862305,692881,.2149753570556641,1123338,-.2580642700195313,5008283,.2819328308105469,166989,1.462993621826172,2783,-2.702670097351074,3970559,.267634391784668,203091,.5271215438842773,639484,.1119890213012695,315553,.6842660903930664,1169929,-.8896312713623047,15690104,.5328826904296875,2143,-.9648361206054688,2284748,631629,1.591587066650391,533335,4122,.1096286773681641,119471,.1197948455810547,374411,.2144804000854492,70324,5665161,.2149343490600586,6302,-2.129029273986816,114099,.3267326354980469,194579,-.6750297546386719,53147,2.283888816833496,694820,-.0741491317749023,matched (3),44314376,.92411417,2270518.3,4917178.5
201309,841350,644,3837,37655632,09,0,0,0,0,0,0,0,1,0,0,0,328201,-.2327394485473633,52200,.2286186218261719,890392,.0560140609741211,171997,1.300973892211914,162325,-.6922693252563477,4544186,-.1356744766235352,263696,-.2827901840209961,177675,-.1405239105224609,662343,-.1045513153076172,279227,-.1147241592407227,1087578,.3569660186767578,169787,-.02642822265625,71972,-.1185550689697266,64752828,-.3814563751220703,20126,.8852758407592773,20756,-.4222497940063477,1079394,-.1222400665283203,166290,-1.520808219909668,1916722,-.0310153961181641,657349,-.1274299621582031,341148,.0025005340576172,5035933,.1370201110839844,2195041,-.2554025650024414,1499,-.7064008712768555,4436919,-.003453254699707,936209,.3009805679321289,976249,-.1403417587280273,5242834,.0457696914672852,72278,-.8374080657958984,88517,3.459665298461914,2949307,-.2973365783691406,166785,-.1969490051269531,419887,-.4206762313842773,148150,-.7561016082763672,1077039,-.0827274322509766,9868088,-.4637241363525391,8035,1.321599960327148,2270887,145835,-1.465826034545898,596416,8458,.7187738418579102,85952,-.32928466796875,393039,.0485544204711914,52481,4707439,-.1851911544799805,40055,1.849387168884277,90955,-.2267017364501953,758380,1.360345840454102,19181,-1.019142150878906,2039262,1.076689720153809,matched (3),39449620,.92411417,2005698,4800647.5
201310,841350,645,3837,34591224,10,0,0,0,0,0,0,0,0,1,0,0,281060,-.1550579071044922,69486,.2860431671142578,591031,-.4097929000854492,113266,-.4177379608154297,156395,-.0372152328491211,4818244,.0585613250732422,344037,.2659521102905273,238601,.2948369979858398,912702,.3206262588500977,620124,.7978944778442383,987367,-.0966663360595703,176097,.0364904403686523,93455,.2612028121948242,64257044,-.0076866149902344,35203,.5591182708740234,13251,-.4487628936767578,582417,-.6169681549072266,140585,-.1679210662841797,2940592,.4279937744140625,687442,.0447626113891602,245737,-.3280544281005859,4758375,-.0566930770874023,3908276,.5768957138061523,1173,-.2452335357666016,3884786,-.1328916549682617,826209,-.1249904632568359,1225683,.2275352478027344,4896466,-.0683488845825195,81179,.1161365509033203,10677,-2.115102767944336,3725327,.2335844039916992,214933,.2536211013793945,526366,.2260112762451172,66540,-.8004217147827148,910958,-.1674747467041016,13709190,.3287601470947266,1868,-1.458938121795654,1877194,89064,-.4931201934814453,0,21118,.915013313293457,72231,-.173919677734375,301768,-.2642507553100586,40877,5313762,.1211557388305664,24708,-.4831266403198242,56087,-.4834613800048828,277965,-1.003688812255859,62899,1.187610626220703,622965,-1.18585205078125,matched (3),38133724,.92411417,2495453.8,5025005.5
201311,841350,646,3837,38338424,11,0,0,0,0,0,0,0,0,0,1,0,376536,.292445182800293,11325,-1.814112663269043,810717,.3160505294799805,288829,.93609619140625,276037,.5681495666503906,4359245,-.1001110076904297,359891,.0450515747070313,150048,-.4638376235961914,408026,-.8050785064697266,322265,-.654545783996582,548815,-.5872802734375,193321,.0933170318603516,133936,.3598823547363281,65823440,.0240859985351563,70031,.6878070831298828,14484,.0889720916748047,284844,-.715245246887207,203146,.3681135177612305,2334741,-.2307100296020508,806845,.1601543426513672,115242,-.7572269439697266,5608027,.1642923355102539,2896862,-.2994680404663086,1048,-.1126809120178223,2952841,-.2743005752563477,972429,.1629486083984375,711909,-.5433034896850586,4916843,.0041532516479492,73480,-.0996437072753906,109718,2.329821586608887,2880903,-.2570505142211914,195071,-.0969629287719727,821686,.4453620910644531,203405,1.117396354675293,3893957,1.45268440246582,11517030,-.1742401123046875,3616,.6605000495910645,1903724,288343,1.174795150756836,366945,53838,.9358539581298828,63506,-.1287355422973633,327404,.0815362930297852,63296,6185812,.1519584655761719,40916,.5043935775756836,100581,.5840597152709961,330213,.1722421646118164,15895,-1.375526428222656,476706,-.2675905227661133,matched (3),37445980,.92411417,3102216.5,5352302
201312,841350,647,3837,47773136,12,0,0,0,0,0,0,0,0,0,0,1,309046,-.1975231170654297,26041,.8326587677001953,485621,-.5124912261962891,432874,.4046115875244141,215281,-.2485904693603516,3859503,-.121760368347168,245747,-.3814983367919922,397466,.9741535186767578,1186797,1.067682266235352,535139,.5071525573730469,723736,.2766647338867188,220050,.1295022964477539,153050,.1334018707275391,93318832,.3490447998046875,96300,.3185300827026367,12107,-.1792612075805664,278099,-.0239648818969727,661946,1.181258201599121,1267761,-.6106481552124023,647118,-.2206029891967773,164606,.3565196990966797,3528594,-.4632987976074219,3428951,.1686258316040039,363,-1.060235977172852,2978910,.0087900161743164,956824,-.0161771774291992,1106216,.4407501220703125,4657481,-.0541925430297852,75620,.0287075042724609,70323,-.4448146820068359,3218688,.110870361328125,194880,-.0009794235229492,1143312,.3303260803222656,655924,1.170845031738281,2809636,-.3263711929321289,16614605,.3664569854736328,4413,.1991863250732422,2871476,288996,.0022621154785156,389403,16436,-1.186505317687988,94833,.4009838104248047,378498,.1450166702270508,69795,6630291,.0693902969360352,24559,-.5104427337646484,124682,.2148027420043945,301563,-.0907583236694336,53666,1.216775894165039,1646750,1.239658355712891,matched (3),50073968,.92411417,2471300.3,5013054.5
201401,841350,648,3837,46136352,01,0,0,0,0,0,0,0,0,0,0,0,283634,-.0858058929443359,94841,1.292530059814453,1312910,.994572639465332,147440,-1.077025413513184,244054,.1254453659057617,3738130,-.0319528579711914,360284,.3825902938842773,554286,.3325719833374023,760258,-.4453554153442383,305572,-.5603408813476563,1207415,.511810302734375,186251,-.1667594909667969,76004,-.6999778747558594,66550612,-.3380584716796875,139639,.3715925216674805,23413,.6595077514648438,360636,.259892463684082,424606,-.4440221786499023,1888233,.3983888626098633,693008,.0685129165649414,149127,-.0987558364868164,6562903,.6205329895019531,2940010,-.1538410186767578,382,.0510177612304688,3924061,.275568962097168,625200,-.4255475997924805,1048295,-.0537796020507813,5997635,.2528905868530273,44295,-.5348482131958008,61320,-.136993408203125,3464396,.0735645294189453,256774,.2758121490478516,838367,-.3102283477783203,152292,-1.460245132446289,2453202,-.1356601715087891,9482502,-.5608348846435547,5180,.1602506637573242,2718327,124576,-.8414974212646484,303772,12045,-.3108243942260742,142299,.4058122634887695,298378,-.2378501892089844,50352,5682651,-.154231071472168,18300,-.2941770553588867,136832,.0929880142211914,508725,.5229282379150391,10301,-1.650539398193359,384056,-1.455770492553711,matched (3),42476492,.92411417,2192320,4881563
201402,841350,649,3837,35396412,02,1,0,0,0,0,0,0,0,0,0,0,225932,-.2274503707885742,10928,-2.160873413085938,1095239,-.1812734603881836,102733,-.3612880706787109,105726,-.8365383148193359,3916364,.0465784072875977,265118,-.3067178726196289,862157,.4417562484741211,716219,-.0596723556518555,221684,-.3209323883056641,736025,-.4949731826782227,240737,.2566099166870117,72088,-.0528984069824219,64200728,-.0359477996826172,73873,-.6367130279541016,32200,.3186750411987305,642272,.5771427154541016,756347,.5773391723632813,1665256,-.1256628036499023,687836,-.0074911117553711,202275,.3048295974731445,4426467,-.3938312530517578,2925483,-.0049533843994141,1527,1.385639667510986,3763567,-.0417594909667969,437366,-.3573017120361328,1012683,-.0345621109008789,6451653,.0729713439941406,49892,.118988037109375,37905,-.481022834777832,2731619,-.2376441955566406,262835,.0233297348022461,406613,-.7235946655273438,376657,.9055356979370117,1762733,-.3305292129516602,11510042,.1937713623046875,2658,-.667231559753418,2196275,459567,1.305369377136231,244946,9249,-.264134407043457,81761,-.5541296005249023,282806,-.0536003112792969,58385,4789696,-.1709508895874023,22962,.2269401550292969,92562,-.3908758163452148,399950,-.2405681610107422,46696,1.511417388916016,332187,-.1450901031494141,matched (3),40469348,.92411417,1533805.3,4623413
201403,841350,650,3837,32657408,03,0,1,0,0,0,0,0,0,0,0,0,335339,.3949079513549805,11942,.0887327194213867,1113135,.0162086486816406,231397,.8120021820068359,110436,.0435848236083984,4299984,.0934476852416992,315410,.1736984252929688,609642,-.3465652465820313,896765,.2248077392578125,494343,.801976203918457,552006,-.2877044677734375,202560,-.1726694107055664,30703,-.8535280227661133,54368808,-.1662254333496094,82270,.1076583862304688,37220,.1448802947998047,1081356,.5209589004516602,1091698,.3669891357421875,1483605,-.1155033111572266,525859,-.2685174942016602,278667,.3203897476196289,6348308,.3605871200561523,3108300,.0606164932250977,589,-.952634334564209,3570037,-.0527915954589844,462682,.056269645690918,908191,-.1089038848876953,6426877,-.0038471221923828,81303,.4883222579956055,30852,-.2058811187744141,3540187,.2592849731445313,216509,-.1938943862915039,543790,.2907018661499023,136623,-1.014109611511231,1483575,-.1724100112915039,11644689,.0116310119628906,448,-1.78053617477417,0,7801,-4.076032638549805,567963,7064,-.2695045471191406,78371,-.0423469543457031,231581,-.1998310089111328,76563,6736027,.34100341796875,16499,-.3305416107177734,172197,.6207609176635742,430104,.072688102722168,83009,.5752906799316406,1719833,1.644284248352051,matched (3),37424500,.92411417,2225937.3,4896753
201404,841350,651,3837,48489488,04,0,0,1,0,0,0,0,0,0,0,0,362920,.07904052734375,10822,-.098480224609375,947634,-.1609678268432617,92279,-.9193191528320313,369119,1.206683158874512,5331822,.2150812149047852,413365,.2704572677612305,486870,-.2248744964599609,814402,-.096339225769043,417346,-.1693143844604492,854789,.4372959136962891,201534,-.0050773620605469,82040,.9828472137451172,70222016,.2558727264404297,28382,-1.064250946044922,72628,.6685037612915039,788030,-.3164348602294922,1410479,.256195068359375,1682054,.1255407333374023,603054,.1369733810424805,259663,-.0706329345703125,5658430,-.1150417327880859,2753690,-.1211347579956055,2350,1.383744716644287,3736607,.0456027984619141,540398,.1552658081054688,1530706,.5220298767089844,5232411,-.2056169509887695,29840,-1.00233268737793,37721,.2010154724121094,3214759,-.0964269638061523,121637,-.5765905380249023,760920,.3359642028808594,115003,-.172266960144043,2984146,.6988582611083984,10341244,-.1187095642089844,20402,3.818595409393311,2538145,595045,4.334384918212891,339707,6502,-.0829010009765625,101771,.2612714767456055,257166,.1047916412353516,31328,6970996,.0342884063720703,29448,.5793266296386719,115841,-.3964204788208008,554197,.2534923553466797,28748,-1.060380935668945,330255,-1.650116920471191,matched (3),38905044,.92411417,1773078.1,4708205.5
201405,841350,652,3837,54859184,05,0,0,0,1,0,0,0,0,0,0,0,240832,-.4100828170776367,68300,1.842329025268555,1085560,.1358833312988281,232480,.9239883422851563,216445,-.533782958984375,6105649,.1355218887329102,399761,-.0334634780883789,504514,.0355978012084961,668139,-.1979579925537109,441563,.0564060211181641,880310,.0294189453125,275909,.314112663269043,127073,.4375543594360352,63594256,-.0991401672363281,22905,-.2144002914428711,26078,-1.024258613586426,1047733,.2848482131958008,1424858,.0101423263549805,1841823,.0907402038574219,674794,.112401008605957,544918,.7412500381469727,6275460,.1035003662109375,2701604,-.0190954208374023,534,-1.481774806976318,3545115,-.052607536315918,573137,.0588188171386719,2014546,.2746648788452148,5642561,.0754661560058594,92152,1.127589225769043,64514,.5366649627685547,4743837,.3890933990478516,104464,-.1521987915039063,528404,-.3646669387817383,263630,.8295879364013672,2022060,-.3891963958740234,14796862,.3582744598388672,2814,-1.98102617263794,3094485,108351,-1.703261375427246,470978,14345,.7912912368774414,79341,-.2489700317382813,289986,.1201114654541016,56853,6371907,-.0898599624633789,31469,.0663766860961914,138379,.1777772903442383,586052,.0558891296386719,71849,.9159984588623047,867303,.9655227661132813,matched (3),54793612,.92411417,2274989,4919244.5
201406,841350,653,3837,59734040,06,0,0,0,0,1,0,0,0,0,0,0,111093,-.7737321853637695,25272,-.9942131042480469,2277723,.7410802841186523,323792,.3312969207763672,278469,.2519702911376953,5333761,-.1351585388183594,469499,.1607990264892578,519768,.0297870635986328,1028538,.4313974380493164,586268,.2834558486938477,598485,-.3858728408813477,291588,.0552711486816406,64816,-.6732091903686523,55985936,-.1274223327636719,114909,1.612785339355469,27683,.0597267150878906,842572,-.2179250717163086,1196521,-.1746540069580078,2064570,.114166259765625,639957,-.0530071258544922,359147,-.4169034957885742,6588563,.0486879348754883,2780089,.0286369323730469,891,.5119485855102539,3226703,-.0941095352172852,661428,.1432771682739258,1684147,-.1791343688964844,4689948,-.1849164962768555,58713,-.4507780075073242,29953,-.7672529220581055,5022728,.0571269989013672,196711,.6328935623168945,997995,.6358871459960938,41800,-1.841650009155273,4239406,.7403059005737305,16413859,.1037101745605469,5338,.6402440071105957,3264824,511550,1.552069664001465,478601,15195,.0575647354125977,132946,.5161876678466797,284314,-.0197534561157227,65722,5774125,-.0985116958618164,35960,.1334047317504883,158252,.1341924667358398,644113,.0944652557373047,100098,.3315830230712891,1772344,.7146701812744141,matched (3),51322976,.92411417,2087807.6,4835528
201407,841350,654,3837,57300136,07,0,0,0,0,0,1,0,0,0,0,0,670421,1.797537803649902,31849,.2313089370727539,1380490,-.5007381439208984,379849,.159672737121582,153822,-.593510627746582,4402677,-.1918430328369141,372980,-.2301416397094727,507420,-.024043083190918,1524534,.3935508728027344,558532,-.0484647750854492,471444,-.2386007308959961,89672,-1.179183959960938,58042,-.1103849411010742,65988708,.1643829345703125,86908,-.2792901992797852,92060,1.201622009277344,952797,.1229429244995117,753285,-.4627294540405273,1183963,-.5560550689697266,624948,-.0237321853637695,219585,-.4919919967651367,3162417,-.7339982986450195,3078479,.1019525527954102,1512,.528843879699707,2575421,-.2254486083984375,906962,.3156986236572266,1523177,-.1004610061645508,4598746,-.0196380615234375,90531,.4330310821533203,112305,1.321589469909668,3858410,-.2637176513671875,174977,-.1170816421508789,641787,-.4414911270141602,78223,.6266670227050781,1805241,-.853729248046875,15507752,-.0567855834960938,1186,-1.504264831542969,2057077,49565,-2.334160804748535,620669,9699,-.4489431381225586,120627,-.0972394943237305,324093,.130950927734375,61055,5415053,-.064204216003418,34471,-.0422887802124023,151185,-.0456838607788086,375216,-.5403718948364258,27456,-1.293564796447754,207053,-2.147083282470703,matched (3),50851068,.92411417,1931929.9,4770298
201408,841350,655,3837,56193884,08,0,0,0,0,0,0,1,0,0,0,0,473020,-.3487682342529297,61989,.6659507751464844,1374923,-.0040407180786133,36832,-2.333407402038574,379856,.903996467590332,5322620,.1897525787353516,366280,-.0181264877319336,360026,-.3431625366210938,762433,-.6929302215576172,453407,-.208521842956543,545372,.1456680297851563,161522,.5884828567504883,53839,-.075169563293457,82731368,.2261161804199219,30663,-1.041792869567871,30965,-1.089583396911621,625396,-.4210176467895508,151017,-1.607050895690918,1584085,.2911396026611328,582888,-.0696735382080078,253952,.1454057693481445,3700353,.1570911407470703,2679980,-.1386260986328125,340,-1.492242813110352,3022950,.1602201461791992,706969,-.2491130828857422,731147,-.7339391708374023,4312392,-.0642910003662109,57462,-.4545679092407227,31938,-1.25742244720459,5273416,.3124227523803711,166085,-.052154541015625,447975,-.3595190048217773,50966,-.4284048080444336,2133200,.1669292449951172,14379671,-.0755252838134766,5859,1.597393035888672,1406238,367920,2.004580497741699,471517,4145,-.8501195907592773,176824,.3824520111083984,263435,-.2072238922119141,42328,5414855,-.0000362396240234,20730,-.5085372924804688,115795,-.2666835784912109,346526,-.0795440673828125,64214,.8496370315551758,309182,.4009552001953125,matched (3),51086328,.92411417,2643315.5,5100049.5
201409,841350,656,3837,45008072,09,0,0,0,0,0,0,0,1,0,0,0,261379,-.5931663513183594,67193,.0806121826171875,652299,-.7456502914428711,105467,1.052031517028809,299411,-.2379751205444336,4362137,-.1990041732788086,338321,-.0794029235839844,381844,.0588350296020508,531275,-.3612346649169922,586873,.2580184936523438,850937,.4448699951171875,138081,-.1568002700805664,62016,.1413946151733398,82070336,-.0080223083496094,24058,-.2425899505615234,20152,-.4295539855957031,626059,.0010595321655273,158568,.0487909317016602,1730079,.088160514831543,498358,-.1566762924194336,312091,.2061500549316406,6268082,.5270423889160156,3233249,.187678337097168,1519,1.496861934661865,3466333,.1368646621704102,476266,-.3950109481811523,1199505,.4950494766235352,4267875,-.0103769302368164,35998,-.4676609039306641,29769,-.0703287124633789,3239062,-.4873943328857422,359771,.7729682922363281,364495,-.2062253952026367,99063,.6645975112915039,1824400,-.1563720703125,12886371,-.1096439361572266,2011,-1.069346904754639,1313625,150,-7.804985046386719,426643,35537,2.14867115020752,132754,-.2866573333740234,215136,-.2025356292724609,6209,5405457,-.0017375946044922,10258,-.7035236358642578,126229,.0862770080566406,687439,.6850147247314453,39521,-.4853897094726563,411346,.2855043411254883,matched (3),43503944,.92411417,2042784.3,4816259.5
201410,841350,657,3837,52672304,10,0,0,0,0,0,0,0,0,1,0,0,492347,.6332130432128906,50504,-.2855157852172852,780668,.1796474456787109,220402,.7370548248291016,127707,-.8520784378051758,5676716,.2634115219116211,381844,.1210165023803711,329364,-.1478481292724609,704352,.2819986343383789,786296,.2925243377685547,702946,-.1910581588745117,153176,.1037464141845703,130476,.7437973022460938,73072960,-.1161174774169922,61263,.9347085952758789,12400,-.4856071472167969,419066,-.4014158248901367,185262,.1555871963500977,1794913,.0367889404296875,697841,.3366727828979492,313989,.0060625076293945,5865012,-.0664663314819336,4091188,.2353477478027344,35723,3.157742500305176,4374221,.232630729675293,672713,.3453426361083984,1263222,.0517568588256836,4329769,.0143985748291016,45436,.2328414916992188,69708,.8508472442626953,4997581,.4336700439453125,233563,-.4320163726806641,468736,.2515268325805664,23306,-1.44704532623291,1700431,-.070368766784668,14219802,.0984649658203125,3420,.531008243560791,1545598,249825,7.417881011962891,471809,37202,.0457878112792969,99337,-.2899799346923828,241981,.1175880432128906,95997,7808738,.3678350448608398,23227,.8172578811645508,190869,.4134893417358398,521393,-.2764692306518555,44866,.1268482208251953,1430501,1.246345520019531,matched (3),51515380,.92411417,1947387,4776579
201411,841350,658,3837,44177128,11,0,0,0,0,0,0,0,0,0,1,0,350337,-.3402881622314453,2956,-2.838215827941895,526203,-.3944635391235352,135458,-.4867916107177734,149589,.1581525802612305,4944891,-.1380186080932617,374390,-.0197134017944336,337188,.0234766006469727,773347,.093449592590332,580856,-.302830696105957,606159,-.1481380462646484,79927,-.6504735946655273,85581,-.4217262268066406,61355016,-.1747817993164063,50621,-.1908092498779297,12562,.0129804611206055,297527,-.3425235748291016,256909,.3269510269165039,1704535,-.0516643524169922,498884,-.3356180191040039,148449,-.7491159439086914,4634889,-.2353916168212891,2981823,-.3163003921508789,16547,-.7695903778076172,2693560,-.4848642349243164,455767,-.3893375396728516,849712,-.3965234756469727,3572423,-.1922702789306641,56803,.2232847213745117,123985,.5758457183837891,6666024,.2880697250366211,268396,.1390113830566406,465293,-.0073719024658203,102323,1.479423522949219,850917,-.6923227310180664,10155356,-.3366336822509766,1399,-.8938827514648438,1444613,135572,-.6112585067749023,368329,9818,-1.332144737243652,192154,.6597795486450195,177265,-.3112125396728516,5968,6682826,-.1557025909423828,13911,-.5126361846923828,103368,-.6132917404174805,428871,-.195347785949707,19421,-.8373250961303711,449170,-1.158378601074219,matched (3),42724032,.92411417,2329513,4944696
201412,841350,659,3837,48284608,12,0,0,0,0,0,0,0,0,0,0,1,312820,-.1132678985595703,6589,.8015642166137695,571932,.0833339691162109,314661,.84283447265625,173954,.1508998870849609,5049654,.020965576171875,239929,-.4449548721313477,443992,.2751665115356445,700038,-.0995931625366211,648030,.1094341278076172,611759,.0091962814331055,121622,.419804573059082,61664,-.327763557434082,75734744,.2105598449707031,114047,.8122444152832031,13292,.0564861297607422,352409,.1692876815795898,1584464,1.819279670715332,1093720,-.4437074661254883,692525,.3279714584350586,336602,.818659782409668,2938568,-.4556903839111328,3317542,.1066884994506836,458,-3.587090492248535,2918902,.0803432464599609,367895,-.2141838073730469,902490,.0602598190307617,3380409,-.0552473068237305,47456,-.1797866821289063,21209,-1.765734672546387,4529143,-.3864908218383789,235101,-.1324481964111328,614680,.2784347534179688,184543,.5897483825683594,1078977,.2374544143676758,10936357,.0740909576416016,2451,.5607380867004395,1100965,211194,.4432744979858398,427992,29291,1.093062400817871,108256,-.5737991333007813,196179,.1013813018798828,19252,8467982,.2367515563964844,26082,.628565788269043,118112,.1333379745483398,227657,-.6333160400390625,89717,1.530304908752441,252439,-.5762319564819336,matched (3),47115856,.92411417,2281755.5,4922377.5
201501,841350,660,3837,49685864,01,0,0,0,0,0,0,0,0,0,0,0,354317,.1245641708374023,95872,2.6776123046875,648719,.1259794235229492,366330,.15203857421875,148503,-.1581859588623047,5068860,.0037956237792969,318673,.2838220596313477,622920,.3386116027832031,422889,-.5040245056152344,564618,-.137786865234375,721485,.164973258972168,82443,-.3888111114501953,83106,.2984170913696289,55759356,-.3061923980712891,30279,-1.326156616210938,13927,.0466670989990234,361766,.0262050628662109,834001,-.6417665481567383,955154,-.135467529296875,900660,.2627830505371094,174001,-.6598405838012695,5125038,.5562162399291992,3513272,.0573244094848633,649,.3485636711120606,3237061,.1034584045410156,413546,.1169710159301758,1094104,.1925334930419922,4302140,.2411155700683594,71840,.4146385192871094,26554,.2247543334960938,3174123,-.3555011749267578,208945,-.1179437637329102,490823,-.2250185012817383,1214284,1.884027481079102,3159550,1.074416160583496,12911276,.1660079956054688,4956,.7041029930114746,1518463,264387,.2246370315551758,716444,14351,-.7134599685668945,103433,-.0455741882324219,183397,-.0673742294311523,21864,5627576,-.4086141586303711,18974,-.3181753158569336,127508,.0765457153320313,457916,.6988458633422852,28116,-1.160321235656738,1403213,1.715350151062012,matched (3),48847264,.92411417,1686726.9,4676370
201502,841350,661,3837,31958708,02,1,0,0,0,0,0,0,0,0,0,0,437968,.2119541168212891,48138,-.6889419555664063,726456,.1131782531738281,114181,-1.165749549865723,55077,-.9918727874755859,3811564,-.2850761413574219,334916,.0497140884399414,583759,-.0649299621582031,803726,.6421480178833008,315171,-.5830345153808594,416898,-.5484704971313477,171045,.7298192977905273,58926,-.3438348770141602,58519088,.0483074188232422,33671,.1061820983886719,41407,1.089620590209961,590124,.4893350601196289,428379,-.6662263870239258,1093669,.1354207992553711,653803,-.3203220367431641,187846,.0765609741210938,4340472,-.1661548614501953,3844067,.0899829864501953,1211,.6237688064575195,2446135,-.280156135559082,375997,-.0951871871948242,689234,-.4621095657348633,5014373,.1531963348388672,34134,-.7441473007202148,23793,-.1097888946533203,4183717,.2761688232421875,238763,.1333999633789063,750896,.4251832962036133,192514,-1.841741561889648,905823,-1.249341011047363,9487347,-.3081417083740234,1662,-1.09257698059082,1134894,385555,.3772697448730469,91310,4757,-1.104202270507813,117267,.1255292892456055,160953,-.1305408477783203,42824,4484133,-.2271337509155273,10125,-.6280622482299805,119223,-.0671834945678711,305303,-.4053812026977539,10050,-1.028765678405762,313031,-1.500217437744141,matched (3),35596232,.92411417,2015741.9,4804852.5
