period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c218,Y1146c616,Y1271c152,Y1310c705,growth1310c705,Y1769c124,growth1769c124,Y1826c218,Y1850c484,growth1850c484,Y1898c344,Y206c246,growth206c246,Y2079c428,growth2079c428,Y2089c203,Y2307c222,growth2307c222,Y266c246,growth266c246,Y2738c826,growth2738c826,Y2813c381,Y2872c344,Y2888c124,growth2888c124,Y2c757,growth2c757,Y3013c300,Y3017c752,growth3017c752,Y3087c124,growth3087c124,Y3235c586,growth3235c586,Y3347c703,growth3347c703,Y3391c440,growth3391c440,Y3532c705,growth3532c705,Y3541c124,growth3541c124,Y3564c124,growth3564c124,Y3578c124,growth3578c124,Y3773c124,growth3773c124,Y3906c32,Y3925c826,growth3925c826,Y4163c32,Y4429c376,Y4761c352,growth4761c352,Y4950c600,growth4950c600,Y4951c124,growth4951c124,Y4952c752,growth4952c752,Y4974c705,growth4974c705,Y5014c208,growth5014c208,Y5026c484,growth5026c484,Y561c428,growth561c428,Y570c757,growth570c757,Y583c826,growth583c826,Y588c752,growth588c752,Y636c124,growth636c124,Y656c484,growth656c484,Y663c246,growth663c246,Y768c348,growth768c348,Y916c616,growth916c616,Y920c124,growth920c124,_merge,x,r2,s,sf
201210,841490,633,3852,19818672,10,0,0,0,0,0,0,0,0,1,0,0,320522,47556,460797,2680694,-.41900634765625,4054480,-.0505056381225586,7623159,644882,-.4214563369750977,1513739,179794,.1218585968017578,7558,-1.496551513671875,351115,2388388,.6577444076538086,925941,.7648553848266602,26982618,-.1651248931884766,15547977,320471,4787774,-.4144353866577148,7917165,.5372400283813477,3477,637400,-.4556941986083984,8793169,-.0477285385131836,40081288,.6101150512695313,700269,1.021047592163086,325695,.7014627456665039,65510,-.6374006271362305,9517059,.0034427642822266,10730,-1.121917724609375,19902800,.1244678497314453,25349460,.027679443359375,10209820,1352860,-.3745765686035156,1457426,436000,93886,.2093629837036133,5557,1.120626926422119,1602847,-.1422710418701172,4216342,.1319580078125,415680,1.481485366821289,260622,-.3231496810913086,629048,.060272216796875,102786,-.5780601501464844,10929475,.1951770782470703,22398660,.1822700500488281,164497,.7377834320068359,997551,-.0068864822387695,929227,.5837850570678711,375584,-.016942024230957,181597,.4197292327880859,563256,-.2117538452148438,2659562,.5022497177124023,matched (3),23329912,.91219002,812881.31,2026110.1
201211,841490,634,3852,17460244,11,0,0,0,0,0,0,0,0,0,1,0,20805,391,1285799,3681931,.3173618316650391,3817147,-.0603189468383789,5113427,895705,.3285436630249023,800255,129704,-.3265571594238281,9507,.2294216156005859,315197,1593255,-.4048395156860352,835256,-.1030721664428711,29619230,.093231201171875,9212877,263124,2281924,-.7410469055175781,584712,-2.605669021606445,12161,941742,.3903341293334961,7859298,-.1122779846191406,11085442,-1.285276412963867,304329,-.8333549499511719,235322,-.3250064849853516,77763,.1714630126953125,9059217,-.0493030548095703,77539,1.977737426757813,17674496,-.1187381744384766,22365300,-.1252460479736328,5387015,944718,-.3590888977050781,337470,240000,96481,.0272645950317383,3608,-.4319047927856445,1645160,.0260562896728516,2925118,-.3656330108642578,58493,-1.961008071899414,161209,-.4803695678710938,815225,.2592563629150391,81982,-.2261495590209961,10956963,.0025119781494141,20303042,-.0982303619384766,79957,-.7214031219482422,895038,-.1084375381469727,740440,-.2271080017089844,483667,.2529153823852539,41922,-1.465978622436523,507901,-.1034479141235352,897401,-1.086413383483887,matched (3),17613782,.91219002,851000.5,2041702.3
201212,841490,635,3852,18517958,12,0,0,0,0,0,0,0,0,0,0,1,203854,667,1176518,2178845,-.5246429443359375,3166396,-.1869096755981445,7297067,788752,-.1271591186523438,1047039,129921,.0016717910766602,31050,1.183570861816406,474403,503214,-1.152519226074219,990658,.1706314086914063,36338872,.2044639587402344,10239283,143499,2949057,.2564659118652344,1162717,.6873960494995117,7521,224826,-1.432404518127441,8407710,.0674514770507813,11793422,.0619087219238281,181193,-.5185470581054688,400721,.5323104858398438,141360,.5976438522338867,7664995,-.1671180725097656,120557,.4413414001464844,14437549,-.2022914886474609,17613668,-.2388362884521484,9052960,2159619,.8268003463745117,625775,301000,30289,-1.158561706542969,5221,.3695354461669922,1473965,-.1098814010620117,3046996,.0408210754394531,61884,.0563545227050781,253457,.4524927139282227,813103,-.0026063919067383,118524,.3686161041259766,5978308,-.6058378219604492,16357878,-.2160606384277344,88189,.0979928970336914,1074720,.1829490661621094,713538,-.0370092391967773,430599,-.1162195205688477,65297,.4431352615356445,275172,-.6128902435302734,3612083,1.392537117004395,matched (3),18412476,.91219002,996850.81,2106669.8
201301,841490,636,3852,27557872,01,0,0,0,0,0,0,0,0,0,0,0,311802,22203,1374936,6238634,1.051966667175293,3648150,.1416263580322266,7357842,1203301,.4223718643188477,1106475,149716,.1418132781982422,22015,-.3438749313354492,454808,635480,.2333650588989258,1152979,.1517353057861328,42287376,.1516017913818359,15093281,177994,5419695,.6085548400878906,11635284,2.303281784057617,34902,542467,.8808002471923828,8837530,.0498590469360352,16583088,.3408412933349609,1123725,1.824841499328613,603769,.4099264144897461,59450,-.8661737442016602,10119449,.2777957916259766,65324,-.6127634048461914,19952212,.3235092163085938,23985392,.3087711334228516,10828666,5955753,1.014425277709961,709009,198000,68466,.8155527114868164,2259,-.837766170501709,2066521,.3379106521606445,4455628,.3800125122070313,107941,.5563230514526367,244831,-.0346260070800781,897226,.09844970703125,217344,.6063661575317383,8894426,.3972864151000977,30210114,.6134681701660156,491457,1.717892646789551,1336952,.2183322906494141,1131910,.46142578125,550599,.2458295822143555,257603,1.37247371673584,471586,.5387058258056641,1485776,-.8883476257324219,matched (3),24886764,.91219002,857960.94,2044613.1
201302,841490,637,3852,26269516,02,1,0,0,0,0,0,0,0,0,0,0,69745,907,1263117,4802390,-.2616472244262695,3447660,-.0565242767333984,6206798,692577,-.5524044036865234,739678,116205,-.2533845901489258,7852,-1.030955314636231,478976,1799039,1.040627479553223,988933,-.153477668762207,40966392,-.0317363739013672,7532486,154553,2322527,-.8473844528198242,3451535,-1.215222358703613,7421,563163,.0374422073364258,6730327,-.2723836898803711,14801983,-.1136226654052734,700347,-.4728279113769531,227552,-.9758129119873047,77530,.265528678894043,8525341,-.171417236328125,38166,-.5374135971069336,19044912,-.0465412139892578,22906410,-.0460281372070313,6435073,2437736,-.8932876586914063,566959,188000,72081,.0514535903930664,1735,-.2639150619506836,1823626,-.1250400543212891,3786236,-.1627960205078125,169685,.4523591995239258,210565,-.1507740020751953,496387,-.5919513702392578,199034,-.0880060195922852,7772586,-.1348209381103516,18724174,-.478363037109375,81641,-1.795042991638184,988140,-.3023233413696289,769473,-.385955810546875,485669,-.1254796981811523,165074,-.4450263977050781,580713,.2081546783447266,1155139,-.2517166137695313,matched (3),24786886,.91219002,779297.81,2012871.4
201303,841490,638,3852,19963700,03,0,1,0,0,0,0,0,0,0,0,0,94311,28333,308495,3549916,-.302189826965332,2817095,-.2019901275634766,3482808,1031728,.3985710144042969,1080357,81939,-.3493804931640625,50299,1.857216835021973,303133,1599343,-.1176595687866211,1088773,.0961799621582031,39013264,-.0488510131835938,4494748,160386,2185977,-.0605926513671875,5869603,.5309677124023438,3333,237767,-.8622779846191406,6948374,.0318832397460938,11309368,-.2691287994384766,183097,-1.341560363769531,383580,.5221691131591797,126731,.4914016723632813,7427063,-.1379117965698242,380204,2.298762321472168,18554124,-.0261077880859375,21111142,-.0816173553466797,3524128,1859208,-.2709188461303711,320289,124000,32400,-.7996320724487305,2189,.2324376106262207,1899091,.0405492782592773,2896072,-.2680168151855469,118468,-.3593015670776367,254626,.1900014877319336,260379,-.6452178955078125,166777,-.1768178939819336,6275185,-.2139997482299805,9741448,-.6534252166748047,115234,.3446331024169922,1197831,.19244384765625,657850,-.1567287445068359,484940,-.0015020370483398,77410,-.7572774887084961,671195,.1448030471801758,1125376,-.0261030197143555,matched (3),20626468,.91219002,967622.75,2092997.9
201304,841490,639,3852,26279128,04,0,0,1,0,0,0,0,0,0,0,0,247503,1016,1894388,3860026,.0837497711181641,3201933,.1280488967895508,6162958,895216,-.1419248580932617,1118840,110103,.2954416275024414,14222,-1.263195037841797,158879,279280,-1.745133399963379,1181063,.0813627243041992,34066160,-.1355972290039063,6406528,241831,1257806,-.5526933670043945,5634317,-.0409107208251953,12733,953530,1.388879776000977,7302064,.0496501922607422,12585739,.1069316864013672,526744,1.056698799133301,405732,.0561447143554688,85309,-.3957862854003906,9926668,.2900934219360352,77448,-1.591100692749023,21255808,.1359386444091797,27359416,.2592601776123047,12880565,1976342,.0610971450805664,382968,271000,102764,1.154276847839356,2708,.2127652168273926,1631125,-.1521053314208984,3604042,.2187004089355469,288395,.8896884918212891,236798,-.0725879669189453,544018,.7368440628051758,1562631,2.237468719482422,7096147,.1229486465454102,21779424,.8045768737792969,166120,.3657455444335938,1296666,.0792837142944336,914406,.3292980194091797,623586,.2514610290527344,163002,.7446460723876953,813796,.1926498413085938,1919043,.5337095260620117,matched (3),27245464,.91219002,1291136,2260835.8
201305,841490,640,3852,27826932,05,0,0,0,1,0,0,0,0,0,0,0,184397,2952,415771,1830648,-.7460041046142578,4754530,.3953428268432617,8085184,457158,-.6720361709594727,1302999,161257,.3815832138061523,34377,.8825969696044922,374350,961587,1.236370086669922,1670299,.346588134765625,38110656,.1121902465820313,11045696,264599,2624825,.7356452941894531,5475539,-.0285854339599609,13713,1697497,.5767393112182617,9226872,.2339620590209961,15694026,.2207164764404297,556357,.0546951293945313,362220,-.1134414672851563,130164,.4225149154663086,10960663,.0990886688232422,84576,.088043212890625,25436964,.1795730590820313,27739536,.0137977600097656,7317596,3659148,.6159820556640625,454591,362000,39343,-.9601173400878906,8167,1.103891849517822,2037602,.222503662109375,3798092,.0524425506591797,337877,.158350944519043,300378,.2378339767456055,719211,.2791728973388672,330449,-1.55367374420166,7437865,.0470314025878906,21401112,-.0175228118896484,112813,-.3869791030883789,1699349,.2704486846923828,825763,-.1019668579101563,716439,.1388063430786133,212829,.2667274475097656,480412,-.5270652770996094,964718,-.6877460479736328,matched (3),27811340,.91219002,1082082.8,2148313
201306,841490,641,3852,24634272,06,0,0,0,0,1,0,0,0,0,0,0,246633,140,203645,1295471,-.3457956314086914,4632559,-.0259876251220703,5609270,862565,.6348810195922852,857783,121068,-.2866477966308594,18501,-.619563102722168,274114,728974,-.276947021484375,1184106,-.3440141677856445,40019900,.0488815307617188,15065755,203637,8645310,1.192002296447754,4860206,-.1192102432250977,13444,664071,-.9385213851928711,8518623,-.079864501953125,14993041,-.0456943511962891,798169,.3609104156494141,226930,-.4676103591918945,83030,-.4495925903320313,9878437,-.1039581298828125,94160,.1073455810546875,20356526,-.2228012084960938,27319196,-.0152683258056641,6148543,1965390,-.6215391159057617,283582,161000,57348,.3768196105957031,6521,-.2250747680664063,1705396,-.1779766082763672,3580798,-.0589132308959961,246640,-.3147525787353516,439906,.3815193176269531,557602,-.2545099258422852,319926,-.0323629379272461,9630276,.2583293914794922,20566248,-.0397930145263672,48610,-.8419017791748047,1523086,-.1095066070556641,780553,-.0563058853149414,1249252,.5560073852539063,130099,-.4921941757202148,638018,.2837228775024414,1011297,.0471525192260742,matched (3),23675970,.91219002,660923.69,1970067.6
201307,841490,642,3852,26223896,07,0,0,0,0,0,1,0,0,0,0,0,291143,2959,250266,5827624,1.503735542297363,4733467,.0215482711791992,7432442,1102688,.2455959320068359,1304552,182911,.4126472473144531,22819,.2097692489624023,268029,2541728,1.248961448669434,787128,-.4083528518676758,43390288,.0808601379394531,32476228,439968,16927342,.6719141006469727,5653174,.1511363983154297,10362,1076479,.4830617904663086,7980513,-.0652523040771484,21470764,.3591060638427734,723835,-.0977563858032227,366778,.4801158905029297,187894,.8166751861572266,9364161,-.0534648895263672,59276,-.4627914428710938,20693232,.0164051055908203,28036656,.0259227752685547,11628963,4707055,.8733720779418945,528327,0,81549,.3520660400390625,3316,-.6762676239013672,1922434,.1197948455810547,4214863,.1630315780639648,328046,.2852239608764648,499813,.1276731491088867,758553,.3077678680419922,422083,.2771120071411133,10971198,.1303615570068359,19613966,-.0474090576171875,98754,.7088022232055664,1585873,.0403966903686523,1057769,.3039150238037109,841436,-.3951902389526367,250127,.6536731719970703,726130,.1293621063232422,1722468,.5325250625610352,matched (3),27850028,.91219002,660227.63,1969834.1
201308,841490,643,3852,26172056,08,0,0,0,0,0,0,1,0,0,0,0,136227,397,89012,2707412,-.7666168212890625,4652718,-.0172061920166016,6670260,624971,-.5678005218505859,1123023,87034,-.7427005767822266,32278,.3467922210693359,222816,1673131,-.4181480407714844,620871,-.2372674942016602,40213312,-.0760383605957031,41876040,339364,13668827,-.2138137817382813,5932579,.0482416152954102,0,1009578,-.0641632080078125,7775651,-.026005744934082,27377424,.2430267333984375,941114,.2625007629394531,75152,-1.585244178771973,167935,-.1123008728027344,9260436,-.011138916015625,24652,-.8773460388183594,21706120,.0477867126464844,27165180,-.0315761566162109,7309163,2200092,-.760563850402832,1248756,329000,74423,-.0914382934570313,872,-1.3357253074646,1955559,.0170841217041016,3899766,-.0777006149291992,268499,-.2003059387207031,476325,-.0481338500976563,684715,-.1024103164672852,354384,-.1748208999633789,9366210,-.1581649780273438,19714372,.0051059722900391,94046,-.0488481521606445,1574191,-.0073938369750977,768899,-.3189573287963867,575524,-.3798294067382813,193125,-.2586307525634766,573277,-.2363595962524414,893608,-.6562471389770508,matched (3),25224494,.91219002,543759,1933913.1
201309,841490,644,3852,22685762,09,0,0,0,0,0,0,0,1,0,0,0,228886,490165,880894,2155257,-.2280826568603516,4257430,-.0887861251831055,7307903,492036,-.2391538619995117,1041070,175700,.702479362487793,17365,-.619929313659668,331909,606832,-1.014199256896973,505249,-.2060718536376953,30524346,-.2756729125976563,30631844,317375,10759421,-.2393360137939453,3673655,-.4792718887329102,3270,1493228,.3914079666137695,7058788,-.0967235565185547,21352120,-.2485675811767578,673759,-.3341922760009766,360511,1.568009376525879,90200,-.6215476989746094,9098238,-.017669677734375,101587,1.416057586669922,19705952,-.0966739654541016,25104386,-.0788936614990234,11733344,1461120,-.4092960357666016,235874,213000,81776,.0942182540893555,10577,2.49564790725708,1697872,-.141301155090332,4386001,.1175012588500977,89985,-1.093204498291016,535936,.1179141998291016,667024,-.0261764526367188,306441,-.1453561782836914,11994146,.2473087310791016,20604988,.0441856384277344,124602,.2813405990600586,1549624,-.0157289505004883,1010521,.2732610702514648,539873,-.0639467239379883,153898,-.2270479202270508,519878,-.0977754592895508,737486,-.1920194625854492,matched (3),23894732,.91219002,505443.38,1923491.4
201310,841490,645,3852,22630972,10,0,0,0,0,0,0,0,0,1,0,0,0,94573,368953,1388551,-.4396495819091797,4076341,-.0434656143188477,0,877357,.5783624649047852,0,197941,.1191911697387695,10854,-.4699230194091797,224908,417777,-.3733043670654297,983431,.6659955978393555,30308148,-.0071086883544922,17771894,0,6643518,-.4821395874023438,3263288,-.1184511184692383,3725,939674,-.4631624221801758,7848773,.106083869934082,17955056,-.17327880859375,398851,-.5242843627929688,314012,-.1380910873413086,69769,-.2568387985229492,9250124,.0165557861328125,97887,-.0371026992797852,22250618,.1214504241943359,24911386,-.0077171325683594,11323531,948723,-.4318418502807617,1021555,199000,55882,-.3807411193847656,2542,-1.425731182098389,2046574,.1867923736572266,5129631,.1566162109375,87080,-.0328159332275391,428715,-.2232217788696289,547237,-.1979446411132813,225549,-.3064870834350586,14734341,.2057628631591797,19090204,-.0763568878173828,118141,-.0532455444335938,1524480,-.0163593292236328,973021,-.0378150939941406,435696,-.2143888473510742,151160,-.0179510116577148,706380,.3065595626831055,582667,-.235630989074707,matched (3),21270208,.91219002,1050697.3,2132677
201311,841490,646,3852,19134960,11,0,0,0,0,0,0,0,0,0,1,0,94034,810,0,1430876,.0300264358520508,3242365,-.2288970947265625,7503384,816195,-.072260856628418,1343860,287034,.3716316223144531,8026,-.3018474578857422,349067,899586,.7669868469238281,1120906,.1308450698852539,30354336,.0015239715576172,11648453,354984,4044660,-.4962444305419922,3514337,.0741147994995117,0,348707,-.9913005828857422,6827959,-.1393318176269531,11932980,-.4085655212402344,145190,-1.010544776916504,302974,-.0357837677001953,22155,-1.147127151489258,9368497,.0127162933349609,53765,-.5991907119750977,20062932,-.1034965515136719,19375894,-.2512950897216797,6723385,1493065,.4534702301025391,439060,168000,51308,-.0853958129882813,2287,-.1057100296020508,1663687,-.2071313858032227,4386717,-.1564531326293945,58986,-.3895273208618164,453800,.0568637847900391,491150,-.1081323623657227,103540,-.7785797119140625,13866596,-.0606975555419922,19374776,.0147953033447266,97091,-.1962299346923828,1308040,-.1531229019165039,751923,-.2577724456787109,486171,.1096153259277344,162714,.0736551284790039,443221,-.4660854339599609,754891,.2589569091796875,matched (3),20085592,.91219002,896081.75,2060900
201312,841490,647,3852,23000224,12,0,0,0,0,0,0,0,0,0,0,1,129428,24421,172397,1570143,.0928792953491211,2806191,-.144474983215332,7755519,659558,-.2130832672119141,1037013,161834,-.5730295181274414,46355,1.753643035888672,206506,1037404,.1425418853759766,1151819,.0272054672241211,36540592,.1854839324951172,12520618,803655,3978625,-.0164613723754883,2016056,-.5557069778442383,6745,152027,-.830174446105957,6976769,.0215606689453125,13129150,.0955276489257813,196479,.3025121688842773,444475,.3832464218139648,49678,.8074989318847656,8820462,-.0602788925170898,33754,-.4655237197875977,13743657,-.3782958984375,18576504,-.0421333312988281,3925645,2393686,.4720029830932617,484216,358000,43259,-.1706418991088867,5191,.8196854591369629,1735506,.0422630310058594,3951946,-.1043729782104492,169106,1.053226470947266,621093,.3138246536254883,650604,.2811517715454102,184003,.5749940872192383,12031191,-.1419811248779297,20132952,.0383872985839844,113026,.1519689559936523,1255732,-.0408115386962891,916551,.1979837417602539,441484,-.0964183807373047,47500,-1.231264114379883,589545,.285283088684082,1124419,.3984489440917969,matched (3),24373846,.91219002,909782.88,2066894
201401,841490,648,3852,30038800,01,0,0,0,0,0,0,0,0,0,0,0,290117,12,333273,4290003,1.005121231079102,5098105,.597041130065918,9650762,588956,-.1132183074951172,1535071,161545,-.0017871856689453,19819,-.8496875762939453,371981,626052,-.5050430297851563,1329422,.143402099609375,47594664,.2642955780029297,12116794,475480,7051984,.5723733901977539,11567528,1.747057914733887,91582,91515,-.5075550079345703,6620559,-.0524063110351563,11867531,-.1010284423828125,149061,-.2761993408203125,237861,-.6252069473266602,123256,.9087018966674805,9733836,.0985326766967773,88149,.9599294662475586,23146110,.5212478637695313,22142114,.1755847930908203,7502971,2775448,.1479778289794922,1095754,381000,74128,.5385885238647461,8144,.4503545761108398,1937647,.1101751327514648,5031796,.2415695190429688,243777,.365727424621582,303287,-.716801643371582,661807,.0170726776123047,242854,.2775087356567383,14631210,.1956539154052734,20996764,.0420093536376953,772949,1.922595024108887,1366946,.0848608016967773,869656,-.0525197982788086,630628,.3565740585327148,196243,1.418623924255371,703893,.1772747039794922,1509394,.2944412231445313,matched (3),30449136,.91219002,749317.19,2001455
201402,841490,649,3852,24278132,02,1,0,0,0,0,0,0,0,0,0,0,95432,182,539253,1524144,-1.034854888916016,3223173,-.4585027694702148,6229249,584520,-.0075607299804688,749416,124672,-.2590980529785156,7325,-.9953479766845703,370131,796549,.2408552169799805,1107604,-.1825456619262695,37402392,-.2409858703613281,5914496,99164,3480860,-.7060298919677734,5624141,-.7211332321166992,2655,518959,1.735321998596191,6171869,-.0701780319213867,8059874,-.3869075775146484,132715,-.1161518096923828,495616,.7341146469116211,78439,-.4519424438476563,7561560,-.2525300979614258,56331,-.4477834701538086,18877344,-.2038631439208984,24454080,.0993156433105469,5500375,2135128,-.2622852325439453,288641,250000,108304,.3791484832763672,3030,-.9887180328369141,1767466,-.0919275283813477,4817803,-.0434589385986328,255893,.0485057830810547,284395,-.0643148422241211,611677,-.0787696838378906,181594,-.2906875610351563,14179901,-.0313301086425781,20580548,-.0200214385986328,96987,-2.07563591003418,1185582,-.1423454284667969,933030,.0703401565551758,334072,-.6353597640991211,140338,-.3352994918823242,539729,-.265559196472168,830386,-.5975723266601563,matched (3),23333086,.91219002,926952.75,2074509
201403,841490,650,3852,25500058,03,0,1,0,0,0,0,0,0,0,0,0,98096,366,528411,3487591,.8277788162231445,3232425,.0028657913208008,7654809,737764,.2328329086303711,1000178,126885,.0175952911376953,15268,.7344655990600586,485647,486899,-.4922323226928711,1248606,.1198291778564453,48969248,.2694587707519531,2545340,149701,1556064,-.805119514465332,7191413,.245819091796875,9037,299309,-.5503482818603516,6564391,.0616579055786133,11153013,.3248119354248047,278450,.7410345077514648,497099,.0029878616333008,78784,.0043888092041016,8694799,.1396474838256836,92862,.4998693466186523,20362038,.0757102966308594,23924964,-.0218753814697266,5117688,2145153,.0046834945678711,767071,311000,123502,.1313152313232422,3035,.00164794921875,1707835,-.0343208312988281,4010426,-.1834211349487305,267867,.0457315444946289,410252,.3664073944091797,397491,-.4310321807861328,271503,.4021997451782227,13645328,-.0384292602539063,20580206,-.0000171661376953,120503,.217097282409668,1353005,.1320943832397461,1036002,.1046867370605469,501024,.4052982330322266,142966,.0185527801513672,677802,.2277889251708984,692497,-.1815872192382813,matched (3),25354218,.91219002,640944.13,1963455
201404,841490,651,3852,32061668,04,0,0,1,0,0,0,0,0,0,0,0,255477,3063,181477,2691363,-.2591638565063477,5182828,.4721183776855469,6930394,815864,.1006240844726563,893586,177963,.3382940292358398,25305,.5052433013916016,266847,1048768,.7673149108886719,1443749,.1452150344848633,45685768,-.0694065093994141,2961553,197007,1510611,-.0296459197998047,7158973,-.0045204162597656,12222,1157559,1.352592468261719,7987775,.1962528228759766,15447286,.3257236480712891,279166,.002568244934082,289163,-.5417985916137695,111333,.3458156585693359,10531564,.1916522979736328,85083,-.0874872207641602,23599008,.1475315093994141,24412014,.0201530456542969,7367409,2963782,.3232555389404297,439039,313000,270927,.7855920791625977,3400,.1135644912719727,1823057,.0652885437011719,3813828,-.0502634048461914,253788,-.0539913177490234,654790,.4675426483154297,355331,-.1121225357055664,274649,.0115213394165039,12524715,-.085693359375,21108814,.0253620147705078,107499,-.1141929626464844,1115754,-.1927976608276367,1064836,.0274515151977539,629337,.2280120849609375,256643,.5850791931152344,671449,-.0094175338745117,1178117,.5313692092895508,matched (3),30084834,.91219002,690457.88,1980171.3
201405,841490,652,3852,31886104,05,0,0,0,1,0,0,0,0,0,0,0,58947,230,367116,2793689,.0373153686523438,4514561,-.1380424499511719,7412404,761487,-.068974494934082,1234991,104847,-.5290737152099609,26791,.0570640563964844,229883,1250825,.1761875152587891,1487189,.0296449661254883,43367616,-.0520725250244141,6016900,139864,5471510,1.287040710449219,6725418,-.0624723434448242,12408,1107193,-.0444860458374023,7654996,-.0425539016723633,28517632,.6130886077880859,249167,-.1136837005615234,156400,-.6145744323730469,150526,.301609992980957,11351078,.0749359130859375,29841,-1.047743797302246,22787130,-.0350093841552734,23493720,-.0383415222167969,5966851,2035532,-.3757085800170898,329918,195000,152142,-.5770349502563477,1564,-.7765288352966309,1771779,-.0285301208496094,4445650,.1532926559448242,129640,-.6717386245727539,418582,-.4474420547485352,503689,.3489093780517578,171485,-.4709987640380859,12577557,.00421142578125,20628092,-.0230369567871094,184304,.5391054153442383,1829540,.4945335388183594,811996,-.2710800170898438,884508,.3403654098510742,205527,-.2221088409423828,593510,-.1233844757080078,791126,-.3982152938842773,matched (3),31461228,.91219002,609644.06,1953461.5
201406,841490,653,3852,33076976,06,0,0,0,0,1,0,0,0,0,0,0,232689,3169,434677,3203017,.1367301940917969,4331424,-.0414113998413086,9372558,798358,.0472831726074219,1020106,175758,.516606330871582,28451,.0601167678833008,230646,930755,-.295562744140625,1847218,.2167930603027344,49700656,.1363048553466797,11220309,190702,8804097,.4756622314453125,8779613,.2665376663208008,6769,1642805,.3945770263671875,7774608,.0155048370361328,30806602,.0772075653076172,306864,.2082815170288086,406823,.9559621810913086,168428,.1123723983764648,8986504,-.2335891723632813,395676,2.584712982177734,22846862,.0026187896728516,26228868,.1101264953613281,3873050,2752763,.3018474578857422,408321,283000,122161,-.2194747924804688,5101,1.182190418243408,1787684,.008936882019043,5235955,.1636228561401367,147950,.1321134567260742,769943,.6094436645507813,621748,.210576057434082,188259,.09332275390625,18152244,.3668785095214844,21355060,.0346336364746094,57262,-1.168949127197266,1680899,-.0847358703613281,1115311,.3173923492431641,1036187,.1582708358764648,129223,-.4640378952026367,609037,.0258255004882813,731674,-.0781230926513672,matched (3),34036672,.91219002,814263.06,2026664.9
201407,841490,654,3852,29464956,07,0,0,0,0,0,1,0,0,0,0,0,173177,1958,271307,1966201,-.4879903793334961,4298273,-.0076837539672852,6096513,1069063,.2919807434082031,1528564,69271,-.9310817718505859,35410,.21881103515625,329395,983055,.0546684265136719,1067432,-.5484256744384766,52848568,.0614128112792969,29974240,368308,18200468,.7262296676635742,5056444,-.5517683029174805,13936,884966,-.6186113357543945,6913909,-.1173286437988281,28117366,-.0913429260253906,201403,-.4210968017578125,156514,-.9552335739135742,84296,-.692173957824707,10212167,.1278553009033203,132230,-1.096053123474121,21275462,-.0712604522705078,23661128,-.10302734375,6078237,2721453,-.011439323425293,248550,271000,64130,-.6444272994995117,5096,-.000981330871582,1706035,-.0467491149902344,3338677,-.4499750137329102,304764,.7226629257202148,853879,.1034736633300781,505305,-.2073726654052734,384575,.714320182800293,18042992,-.0060367584228516,22282872,.0425300598144531,74346,.2610921859741211,1552925,-.079188346862793,1042731,-.0672893524169922,785277,-.2772665023803711,245420,.6414318084716797,518234,-.1614522933959961,618816,-.1675262451171875,matched (3),30600582,.91219002,744318.69,1999589.1
201408,841490,655,3852,30921884,08,0,0,0,0,0,0,1,0,0,0,0,159031,2407,631095,2364550,.1844844818115234,4011703,-.0689973831176758,5186454,1060321,-.0082101821899414,1572818,161909,.8490085601806641,31249,-.1250066757202148,250742,411835,-.8700418472290039,598660,-.5783166885375977,37833024,-.3342494964599609,30582972,225909,17883878,-.017547607421875,4119895,-.2048358917236328,1313,916682,.0352115631103516,6509871,-.0602149963378906,37128656,.2780017852783203,304481,.4133005142211914,170023,.0827884674072266,72574,-.1497278213500977,9048161,-.1210174560546875,95029,-.3303613662719727,23044628,.0798797607421875,25858472,.08880615234375,6808765,1379919,-.6791410446166992,191151,397000,34248,-.627284049987793,5270,.0335750579833984,1707509,.0008630752563477,4202390,.2300796508789063,149371,-.713104248046875,640292,-.2878656387329102,604258,.1788387298583984,336043,-.1348991394042969,18381876,.0186080932617188,19415812,-.1377296447753906,176235,.8630886077880859,1439537,-.0758180618286133,735795,-.3486471176147461,1331319,.5278892517089844,265045,.0769281387329102,466603,-.1049480438232422,720909,.1527042388916016,matched (3),29797082,.91219002,700219.63,1983596.1
