period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1084c752,growth1084c752,Y1164c818,Y1173c152,growth1173c152,Y1358c484,growth1358c484,Y1456c818,Y1489c222,growth1489c222,Y1527c222,growth1527c222,Y1539c428,Y1569c586,growth1569c586,Y1602c688,growth1602c688,Y1710c124,growth1710c124,Y1757c586,growth1757c586,Y1771c268,growth1771c268,Y2137c376,Y2393c344,Y2452c376,Y24c191,Y2637c352,growth2637c352,Y2638c372,growth2638c372,Y2790c372,growth2790c372,Y3059c68,growth3059c68,Y3081c246,growth3081c246,Y3266c484,growth3266c484,Y3315c440,growth3315c440,Y3397c222,growth3397c222,Y3461c818,Y3482c344,Y3518c818,Y3697c498,Y3703c818,Y3749c428,growth3749c428,Y3804c642,Y3811c818,Y4076c818,Y4204c818,Y4252c246,growth4252c246,Y4272c376,Y4275c818,Y4345c484,growth4345c484,Y4354c818,Y4682c428,growth4682c428,Y4753c352,growth4753c352,Y4917c484,growth4917c484,Y4925c818,Y4982c344,Y596c620,growth596c620,Y603c203,Y677c32,Y684c818,Y723c554,_merge,x,r2,s,sf
201403,901832,650,4754,1298054,03,0,1,0,0,0,0,0,0,0,0,0,818267,.3165435791015625,720354,2249855,.4927616119384766,71062,-2.492158889770508,6321,2970,3.152130126953125,160322,.1761856079101563,394,117006,1.543068885803223,328696,1.070971488952637,276138,.2023143768310547,14602,-.3302993774414063,102958,.5210399627685547,26000,2803111,335000,2432647,91309,.8924179077148438,146214,1.893983840942383,52908,1.04464054107666,54094,1.38072681427002,56014,.1780538558959961,3337970,.1083259582519531,1326708,.300663948059082,650264,.7115011215209961,194702,1189226,1303128,28290,1255456,21062,.5288877487182617,174599,2905623,2319071,405644,4001647,.0937719345092773,1219000,3123194,2755216,-.0499544143676758,3097536,245033,.3567867279052734,140601,1.875736236572266,4733123,-.023005485534668,130970,4429366,114087,.3037900924682617,2991464,78122,102645,0,matched (3),1043915.1,.85415035,109591.25,205883.95
201404,901832,651,4754,1171650,04,0,0,1,0,0,0,0,0,0,0,0,813808,-.0054636001586914,1944083,393068,-1.744638442993164,1560151,3.088985443115234,68223,2066,-.362947940826416,225679,.3419294357299805,348,94243,-.2163486480712891,84890,-1.353776931762695,273832,-.0083856582641602,54627,1.319369316101074,75018,-.3165931701660156,24000,3860370,230000,3163865,37297,-.8953361511230469,151476,.0353555679321289,102331,.6596584320068359,106300,.675541877746582,52473,-.065302848815918,4193733,.2282285690307617,1937184,.3785343170166016,110179,-1.775272369384766,114906,1422594,912472,8238,230770,21713,.0304403305053711,14187,1862830,2573513,225719,3468200,-.1430702209472656,1148000,3589956,1722484,-.4697284698486328,2671350,220544,-.1052961349487305,74584,-.6339998245239258,5492829,.1488580703735352,103734,4206711,105697,-.0763845443725586,2641663,144257,28437,24667,matched (3),1337786.6,.85415035,118257.77,210624.92
201405,901832,652,4754,952396,05,0,0,0,1,0,0,0,0,0,0,0,1125136,.3239345550537109,1051657,1161991,1.083908081054688,907118,-.5422649383544922,50501,2005,-.0299701690673828,254441,.1199550628662109,845,52111,-.5924997329711914,204700,.8801889419555664,205072,-.289154052734375,57544,.0520219802856445,191973,.9396266937255859,75000,2984926,480000,2786385,67248,.5894737243652344,253598,.5153226852416992,29890,-1.230688095092773,24695,-1.459664344787598,25408,-.7252349853515625,3625843,-.1455039978027344,2006518,.0351657867431641,397491,1.283065795898438,124550,1546219,560972,20615,644577,65771,1.108267784118652,295991,2188165,2435147,217335,4054872,.1562833786010742,808000,3250242,1316118,-.2690811157226563,3180794,185901,-.1708822250366211,98430,.2774190902709961,7727972,.3414030075073242,233528,4256860,97147,-.0843515396118164,3680609,13936,45816,13541,matched (3),995762.88,.85415035,74582.75,189579.92
201406,901832,653,4754,839619,06,0,0,0,0,1,0,0,0,0,0,0,399189,-1.036224365234375,681745,989737,-.1604509353637695,827597,-.0917463302612305,904,1383,-.3713889122009277,171808,-.3926916122436523,1723,96490,.616063117980957,119868,-.5351543426513672,270335,.276301383972168,54558,-.0532855987548828,151234,-.2385263442993164,140000,3349792,700000,2868684,57710,-.1529569625854492,241963,-.0469655990600586,21229,-.3421564102172852,86523,1.253809928894043,42478,.5139217376708984,2576298,-.3417339324951172,1999793,-.00335693359375,320915,-.2139959335327148,4713,895257,212537,7308,282282,19840,-1.198478698730469,42993,28124,432107,25438,5016244,.2127628326416016,1002000,1215801,973492,-.3015518188476563,1719190,168961,-.0955467224121094,36182,-1.000783920288086,7531664,-.025731086730957,101347,3676953,67142,-.369415283203125,3049356,92447,22085,21617,matched (3),978107.06,.85415035,93419.234,197750.13
201407,901832,654,4754,1446703,07,0,0,0,0,0,1,0,0,0,0,0,572772,.3610525131225586,835748,4218753,1.449854850769043,1090473,.2758407592773438,7630,6900,1.607265949249268,162224,-.057398796081543,7886,46319,-.7338876724243164,185503,.4366798400878906,664015,.8986425399780273,64883,.1733217239379883,156793,.0360984802246094,214000,2228303,132000,2913874,64968,.118464469909668,242033,.0002899169921875,18850,-.1188554763793945,95636,.1001386642456055,55632,.2697725296020508,3889955,.4120445251464844,2483320,.216552734375,165336,-.6631965637207031,23097,2107843,442831,10447,364799,22081,.1070175170898438,67791,2073645,2747216,233462,3525526,-.3526515960693359,1157000,3405567,1803545,.6166200637817383,2391782,191542,.1254396438598633,98876,1.005305290222168,8229978,.0886678695678711,243921,3014479,94814,.3451070785522461,3279480,23540,19546,25713,matched (3),1337986.5,.85415035,102579.54,202238.77
201408,901832,655,4754,1581839,08,0,0,0,0,0,0,1,0,0,0,0,733636,.2475252151489258,863954,1322140,-1.160287857055664,1188014,.0856714248657227,133352,2341,-1.080942630767822,216577,.2889680862426758,10006,174311,1.325288772583008,216310,.1536417007446289,773643,.1528053283691406,56683,-.1351118087768555,163810,.0437803268432617,90000,2987691,830000,3789083,24076,-.9926786422729492,262285,.080357551574707,108664,1.751748085021973,93200,-.0258016586303711,56739,.0197038650512695,4011569,.0307846069335938,2540521,.0227727890014648,167060,.0103740692138672,170368,869549,674938,35939,690974,11810,-.6257705688476563,30546,3018049,5583891,279833,4298752,.1982946395874023,1029000,4259883,1564902,-.1419315338134766,4533967,199974,.0430803298950195,43017,-.8322715759277344,8674793,.052638053894043,261582,3586353,99159,.0448083877563477,3052509,177949,120330,32723,matched (3),1489338.1,.85415035,68958.82,187438.73
201409,901832,656,4754,830317,09,0,0,0,0,0,0,0,1,0,0,0,4767857,1.871639251708984,602210,757728,-.5566816329956055,785432,-.4138050079345703,66658,8325,1.26868486404419,170654,-.2383079528808594,481,63246,-1.013808250427246,130865,-.5025463104248047,738103,-.0470266342163086,52238,-.0816640853881836,125458,-.2667360305786133,23000,2847913,381000,3565042,76948,1.161913871765137,167994,-.4455032348632813,86933,-.2231225967407227,19093,-1.585426330566406,45769,-.2148551940917969,3969314,-.0105886459350586,2815767,.1028652191162109,295208,.5693264007568359,182571,817888,455875,21966,676456,33559,1.044358253479004,464353,2690456,4091520,166650,3403477,-.2335271835327148,887000,4122725,802870,-.6673851013183594,3246754,215351,.0740814208984375,82765,.6544103622436523,7414373,-.1570014953613281,105820,3314252,45511,-.7787714004516602,3104274,81159,53644,46232,matched (3),866229.19,.85415035,116046.34,209391.28
201410,901832,657,4754,727493,10,0,0,0,0,0,0,0,0,1,0,0,642066,-2.004961013793945,167609,523672,-.3694591522216797,783760,-.0021305084228516,9889,13035,.4483747482299805,145863,-.1569709777832031,379,10843,-1.76351261138916,542328,1.42170524597168,685622,-.0737571716308594,32143,-.4856157302856445,124926,-.0042495727539063,46000,3438167,212000,3400274,48935,-.45263671875,190831,.1274595260620117,52086,-.512242317199707,91865,1.570999145507813,46681,.0197305679321289,4331841,.0873985290527344,2650911,-.0603313446044922,300151,.0166053771972656,6113,520635,207975,17640,392836,30854,-.0840387344360352,61944,1008641,2373549,19678,3061477,-.1058998107910156,776000,2855691,1357827,.5254478454589844,2305776,186792,-.1422739028930664,25820,-1.16485595703125,8433120,.1287469863891602,199346,3149689,82198,.5911769866943359,2798584,44631,17532,26188,matched (3),663051.88,.85415035,75023.094,189753.58
201411,901832,658,4754,1838088,11,0,0,0,0,0,0,0,0,0,1,0,2332970,1.290206909179688,1588863,1065657,.7104806900024414,1044811,.2874879837036133,11597,5318,-.896540641784668,161301,.1006050109863281,11059,140907,2.564579963684082,216409,-.918701171875,590471,-.1494054794311523,69507,.7712326049804688,91250,-.3141183853149414,91000,2187927,283000,2142622,22402,-.7813425064086914,181612,-.0495157241821289,52778,.0131988525390625,24640,-1.315949440002441,47508,.0175609588623047,3702676,-.1569366455078125,2422589,-.0900669097900391,328643,.0906867980957031,196296,590601,560206,19190,456339,23333,-.2793979644775391,56805,2790934,7201323,202735,4640615,.4159488677978516,1144000,3034028,1665504,.2042427062988281,3206819,180077,-.0366106033325195,74398,1.058279037475586,7374140,-.1341876983642578,193763,3378863,98308,.1789751052856445,2243363,173102,39849,51285,matched (3),1604739.1,.85415035,82263.742,192731.11
201412,901832,659,4754,674365,12,0,0,0,0,0,0,0,0,0,0,1,2019618,-.1442337036132813,842990,1689723,.4609737396240234,499402,-.7381801605224609,19012,868,-1.812661170959473,166939,.0343561172485352,155,45467,-1.131113052368164,364505,.5213699340820313,493331,-.1797409057617188,44703,-.4413862228393555,63206,-.3672037124633789,61000,3648657,239000,3397800,20206,-.1031713485717773,109565,-.5053548812866211,92238,.5582771301269531,11792,-.7369499206542969,31682,-.4051494598388672,2855988,-.2596378326416016,1465012,-.5029726028442383,196215,-.5157613754272461,36874,553531,215746,5578,422305,32177,.3213834762573242,121666,2292947,3419623,112802,3294053,-.3427276611328125,1050000,3794784,2018745,.192347526550293,3959277,182025,.0107593536376953,64929,-.136134147644043,8552827,.1482820510864258,239789,3696797,69777,-.3428010940551758,2786756,15786,16472,12993,matched (3),981625.44,.85415035,95340.227,198664.84
201501,901832,660,4754,1047832,01,0,0,0,0,0,0,0,0,0,0,0,2094627,.0364665985107422,432998,1809155,.0682945251464844,734147,.3852987289428711,33175,1265,.3766360282897949,217283,.2635717391967773,506,32127,-.3472900390625,28861,-2.536048889160156,613114,.2173709869384766,48676,.0851449966430664,180564,1.049686431884766,113000,2161857,379000,2361695,41089,.7097616195678711,182476,.510101318359375,92682,.0048027038574219,191025,2.784983634948731,11362,-1.025474548339844,3997859,.3363409042358398,1334327,-.0934371948242188,443618,.8157529830932617,25831,539791,307969,7856,416296,22175,-.3722867965698242,66000,1807917,2755831,37664,2365272,-.3312253952026367,924000,2714611,1242002,-.4857511520385742,2819793,182358,.0018272399902344,43955,-.3901281356811523,7191054,-.1734237670898438,48738,4082610,75369,.0770912170410156,1809039,24832,30225,5691,matched (3),1260206.1,.85415035,87552.5,195047.17
201502,901832,661,4754,1166411,02,1,0,0,0,0,0,0,0,0,0,0,2061766,-.015812873840332,1081572,1094896,-.5022001266479492,934606,.2414150238037109,50568,324,-1.362083911895752,95426,-.8228492736816406,4598,92260,1.054914474487305,44130,.4246482849121094,551223,-.1064119338989258,41408,-.1617116928100586,121948,-.3924903869628906,57000,2334147,613000,2315149,46530,.1243562698364258,135387,-.2984819412231445,42544,-.7786359786987305,10887,-2.864835739135742,28523,.920435905456543,2849728,-.3385353088378906,829886,-.4748935699462891,353438,-.2272558212280273,59267,631416,727335,9749,954688,10316,-.7652692794799805,80013,2199313,3921407,506594,2377561,.0051813125610352,716000,4208891,1833499,.3895015716552734,4108349,165577,-.0965347290039063,27967,-.4521408081054688,6479227,-.1042366027832031,129195,2550710,68545,-.0949058532714844,1936421,97061,75149,23132,matched (3),1064873.8,.85415035,62316.16,185097.98
201503,901832,662,4754,1552126,03,0,1,0,0,0,0,0,0,0,0,0,4081538,.6829118728637695,830914,476651,-.831629753112793,1455526,.442997932434082,14887,14465,3.79874324798584,182318,.6474008560180664,167,115536,.224970817565918,71362,.480626106262207,588773,.0659017562866211,49846,.1854639053344727,150380,.2095699310302734,76000,2491765,560000,3330209,15372,-1.107549667358398,127417,-.0606718063354492,74584,.5613880157470703,83679,2.039419174194336,54808,.6531257629394531,3984153,.3351011276245117,1184813,.3560523986816406,545088,.4332389831542969,91502,744303,1167537,12455,673297,18369,.5769681930541992,252418,2119447,3808637,683198,4329026,.5992679595947266,959000,5496077,2364679,.2544164657592773,4310707,196641,.1719427108764648,76894,1.011402130126953,6278917,-.0314035415649414,151919,2622171,95705,.3337802886962891,2527734,11110,61311,46078,matched (3),1647698.1,.85415035,76562.602,190367.52
201504,901832,663,4754,952787,04,0,0,1,0,0,0,0,0,0,0,0,251707,-2.785964012145996,778671,1627602,1.22807788848877,1853101,.2414932250976563,179,268,-3.988499641418457,139931,-.2646026611328125,2403,59358,-.6659946441650391,48729,-.3814916610717773,504631,-.1542129516601563,18045,-1.016069412231445,33313,-1.507217407226563,23000,2255247,445000,2680177,37848,.9010305404663086,97099,-.2717342376708984,46801,-.4660215377807617,1377,-4.107080936431885,39160,-.3361806869506836,3684997,-.0780544281005859,1365596,.1420059204101563,197259,-1.016428947448731,59414,1826467,660918,1778,266363,17923,-.0245790481567383,123523,1548821,6841292,43693,3192261,-.3046131134033203,832000,4244721,1723124,-.3165035247802734,2767973,166278,-.1677179336547852,29324,-.9640216827392578,8533896,.3068485260009766,32518,3083057,80915,-.1678714752197266,2194662,8409,53324,37419,matched (3),921012.44,.85415035,82308.352,192750.16
201505,901832,664,4754,1201718,05,0,0,0,1,0,0,0,0,0,0,0,578271,.8317766189575195,1114394,844512,-.6561040878295898,1296804,-.3569574356079102,120079,2574,2.262228965759277,203799,.3759851455688477,3351,72333,.19769287109375,31673,-.4308090209960938,566148,.1150274276733398,68349,1.331758499145508,99775,1.096969604492188,57000,2707614,595000,2965772,59803,.4574775695800781,192411,.6839027404785156,33568,-.332331657409668,93269,4.215580463409424,54024,.321772575378418,3347601,-.0960264205932617,1556378,.1307697296142578,221170,.1144142150878906,216499,1141100,1067082,8586,579555,7327,-.8945188522338867,394442,2073215,7342214,179054,4092599,.2484502792358398,932000,3871252,994483,-.5496711730957031,3471295,157435,-.0546483993530273,29052,-.0093183517456055,9344362,.0907268524169922,84172,3619981,108970,.2976741790771484,2717188,12140,54398,72415,matched (3),1403129.9,.85415035,96172.625,199065.66
201506,901832,665,4754,778306,06,0,0,0,0,1,0,0,0,0,0,0,577765,-.0008745193481445,609397,599243,-.3430910110473633,1231454,-.0517072677612305,100472,2616,.0161857604980469,175193,-.1512460708618164,2152,71841,-.0068244934082031,31906,.007328987121582,557028,-.016240119934082,43590,-.4497995376586914,151519,.4177932739257813,97000,1605855,381000,2753915,22472,-.978785514831543,184060,-.0443716049194336,47694,.3512325286865234,19051,-1.58836841583252,51080,-.056035041809082,1847469,-.5944271087646484,1990529,.2460393905639648,355870,.4756336212158203,142148,864046,454317,8317,838958,12585,.5409393310546875,351382,1954428,8734907,193410,3911665,-.0452165603637695,1089000,2822859,850650,-.1562223434448242,3370533,151871,-.0359811782836914,30058,.0340414047241211,7566438,-.2110500335693359,86191,3234569,72211,-.4114809036254883,2678095,137735,67831,10924,matched (3),955572.44,.85415035,84485.883,193690.02
201507,901832,666,4754,1702670,07,0,0,0,0,0,1,0,0,0,0,0,613371,.0598020553588867,862417,804886,.2950334548950195,1342849,.0865974426269531,158275,369,-1.958605289459229,257344,.3845252990722656,6455,78700,.0911874771118164,61182,.6510591506958008,622294,.1107978820800781,33610,-.2600040435791016,104877,-.3679227828979492,102000,2811017,761000,3478207,41116,.6041269302368164,274036,.3979978561401367,82404,.5468282699584961,167783,2.175552368164063,71973,.3428983688354492,4027849,.7794160842895508,2007243,.00836181640625,386628,.0828971862792969,47557,1031850,304772,41809,843257,25916,.7223548889160156,270755,2502886,8034773,412621,4789953,.2025575637817383,959000,3114788,1656091,.6662139892578125,3691089,190104,.2245397567749023,59954,.6904487609863281,10376128,.3157844543457031,148244,3472118,111934,.4383172988891602,3056924,197785,92652,53474,matched (3),1684738.5,.85415035,98078.367,199993.31
201508,901832,667,4754,1543856,08,0,0,0,0,0,0,1,0,0,0,0,602262,-.0182771682739258,448010,750020,-.0706014633178711,894465,-.4063224792480469,116553,2857,2.046730995178223,205801,-.2235040664672852,3275,60132,-.2691011428833008,35183,-.5532903671264648,654294,.0501432418823242,57835,.5427703857421875,136738,.2652788162231445,36000,2090915,324000,3261276,20088,-.7162742614746094,182733,-.4052333831787109,130683,.4611406326293945,99714,-.5203657150268555,18075,-1.38176155090332,3077687,-.2690544128417969,1763272,-.1295909881591797,210044,-.6101455688476563,126199,617763,240206,10878,533803,17170,-.4116964340209961,170895,2174492,4661239,474925,4334251,-.0999717712402344,930000,2608980,665107,-.912266731262207,3295382,172197,-.0989322662353516,29313,-.7155466079711914,8025836,-.2568416595458984,210329,3108193,109596,-.0211086273193359,3196544,9227,70288,21324,matched (3),1346335,.85415035,79228.602,191455.3
201509,901832,668,4754,1046537,09,0,0,0,0,0,0,0,1,0,0,0,512620,-.1611576080322266,405517,1183649,.4562578201293945,1562679,.5579309463500977,33222,1422,-.6977081298828125,198941,-.0339012145996094,3000,146242,.8887205123901367,40491,.1405172348022461,552501,-.1691007614135742,33791,-.5373992919921875,154402,.1214933395385742,24000,1292221,297000,3083812,35192,.5606966018676758,159183,-.1379718780517578,100251,-.2650976181030273,106932,.0698871612548828,15018,-.1852807998657227,2815788,-.0889358520507813,1767341,.0023050308227539,44347,-1.555272102355957,101559,706905,447290,9209,646738,10459,-.4957008361816406,117966,2097590,2460136,452181,3208229,-.3008298873901367,779000,2649806,801921,.1870622634887695,4817588,192357,.1107139587402344,43745,.4003458023071289,7652591,-.0476217269897461,124339,3339768,108191,-.0129022598266602,2863707,85,88330,29120,matched (3),1006330.4,.85415035,96721.313,199331.31
201510,901832,669,4754,1395237,10,0,0,0,0,0,0,0,0,1,0,0,5417399,2.35783576965332,929166,1911030,.4790401458740234,638307,-.8953380584716797,45292,3711,.9592375755310059,216561,.0848636627197266,14244,93604,-.4461889266967773,47386,.1572465896606445,579629,.0479326248168945,52186,.4346199035644531,63044,-.8957271575927734,66000,4362203,207000,2837472,45821,.2639236450195313,302318,.6414251327514648,63259,-.4604396820068359,31130,-1.234021186828613,28317,.6342134475708008,3267333,.1487321853637695,1878603,.0610523223876953,166245,1.321417808532715,266888,862520,1662482,4383,1153454,31965,1.117177963256836,370845,2720675,3522763,1027955,2960692,-.080296516418457,1127000,5299214,785263,-.020991325378418,4690736,153029,-.2287254333496094,43794,.0011196136474609,7686313,.0043973922729492,70353,7382391,75523,-.3594608306884766,2602446,8616,59830,62821,matched (3),1260945.1,.85415035,111643.6,206983.7
201511,901832,670,4754,1035543,11,0,0,0,0,0,0,0,0,0,1,0,590392,-2.216584205627441,551881,273323,-1.944743156433106,472071,-.3016891479492188,14544,6142,.5038490295410156,178871,-.1912069320678711,1309,58533,-.469482421875,330780,1.943126678466797,450750,-.2514753341674805,44201,-.1660671234130859,56433,-.11077880859375,26000,1446033,98000,2646615,28532,-.4737167358398438,119002,-.9323396682739258,58086,-.0853128433227539,31679,.017481803894043,109659,1.353913307189941,2164003,-.4120149612426758,1315900,-.3560075759887695,49092,-1.219766616821289,43793,399697,686433,4207,989832,28492,-.1150178909301758,450068,2173228,2701516,890653,2915020,-.0155458450317383,1002000,3836779,152156,-1.641112327575684,5881199,144187,-.0595169067382813,32583,-.2957057952880859,7121432,-.0763320922851563,208125,2937069,64632,-.1557283401489258,2474482,30596,26020,23692,matched (3),798198.5,.85415035,85350.484,194068.7
201512,901832,671,4754,1791407,12,0,0,0,0,0,0,0,0,0,0,1,1553463,.9674558639526367,558412,1853821,1.914349555969238,1364278,1.061250686645508,47396,2725,-.8126826286315918,227755,.2416057586669922,17154,106791,.6012821197509766,450440,.308772087097168,428666,-.0502347946166992,50259,.1284418106079102,144092,.9373979568481445,62000,2170502,174000,3376677,71237,.9149866104125977,114549,-.0381374359130859,103424,.5769128799438477,119851,1.330595970153809,59083,-.6184329986572266,2414694,.1096134185791016,1091908,-.1865940093994141,76010,.4371681213378906,158911,483637,265947,4580,691582,16770,-.5300321578979492,161230,3135727,5886347,227812,2721602,-.0686559677124023,1044000,4486565,306801,.7012929916381836,6048583,199110,.3227462768554688,44342,.3081417083740234,7448402,.0448904037475586,235900,4091545,56198,-.1398277282714844,2665839,22748,42611,38470,matched (3),1612922.4,.85415035,101453.65,201670.03
201601,901832,672,4754,1510888,01,0,0,0,0,0,0,0,0,0,0,0,2522144,.4846220016479492,1134501,1132617,-.4927177429199219,756967,-.5890607833862305,18843,990,-1.012518405914307,226824,-.0040969848632813,3610,49107,-.7768716812133789,209087,-.7674751281738281,512608,.1788330078125,74213,.3897504806518555,45727,-1.147763252258301,45000,1736647,196000,2334861,27384,-.9560537338256836,255569,.802490234375,52167,-.68438720703125,79842,-.4062004089355469,37577,-.4525508880615234,2103803,-.1378259658813477,873968,-.2226381301879883,27002,-1.034953117370606,98628,423759,3183082,0,959579,5345,-1.143429756164551,6505,1915008,1409724,172128,1783961,-.4223842620849609,800000,4775976,202491,-.4155044555664063,3750369,118114,-.5222072601318359,33027,-.2946071624755859,8334556,.1124105453491211,110224,4055078,65529,.1536111831665039,2168438,30786,38492,1676,matched (3),1312089.4,.85415035,77954.094,190931.41
201602,901832,673,4754,1115325,02,1,0,0,0,0,0,0,0,0,0,0,2668717,.0564889907836914,999479,1500841,.2814950942993164,1551749,.7178182601928711,34361,10231,2.335472106933594,186938,-.1933965682983398,1718,45513,-.0760040283203125,203217,-.0284757614135742,424830,-.1878223419189453,50525,-.3844718933105469,100528,.7877473831176758,28000,1424690,197000,2589094,22780,-.1840763092041016,146354,-.557464599609375,42590,-.2028303146362305,7387,-2.380327224731445,23984,-.449005126953125,2786524,.2810478210449219,791832,-.0986948013305664,91055,1.21555233001709,73083,512057,344714,34810,651117,34922,1.876955986022949,475501,1409273,4768763,324644,3391148,.6423320770263672,871000,3297086,1109335,1.700820922851563,4337636,269439,.8246917724609375,65494,.6846332550048828,9682356,.1498947143554688,195596,1852192,93026,.3503866195678711,2702384,222512,18211,37501,matched (3),1224688.5,.85415035,93772.891,197917.44
201603,901832,674,4754,870902,03,0,1,0,0,0,0,0,0,0,0,0,545476,-1.58769416809082,458859,859499,-.5574312210083008,930304,-.5116262435913086,7881,204,-3.915057182312012,152172,-.2057657241821289,6257,231227,1.625402450561523,258768,.2416572570800781,452845,.0638608932495117,34588,-.3789606094360352,58464,-.5420246124267578,94000,1642039,235000,3550681,55383,.8883895874023438,98055,-.4004993438720703,88634,.7328958511352539,16617,.810704231262207,49399,.7225437164306641,2538054,-.0933971405029297,1128762,.354527473449707,120194,.2776432037353516,60198,512314,223370,10135,659512,16435,-.7537040710449219,305317,1804123,1579230,157098,4228582,.220698356628418,1106000,3087903,108416,-2.325540542602539,4069766,177258,-.4187355041503906,37047,-.5697717666625977,5100826,-.6409025192260742,57251,3312397,59484,-.4471721649169922,2450775,50645,65782,19546,matched (3),943946.19,.85415035,75160.367,189807.91
201604,901832,675,4754,1180449,04,0,0,1,0,0,0,0,0,0,0,0,438645,-.2179689407348633,898547,788879,-.0857372283935547,304468,-1.116946220397949,130882,1027,1.61627721786499,211159,.3275995254516602,2846,92229,-.9191255569458008,173899,-.3974571228027344,533522,.1639509201049805,83826,.8852357864379883,129180,.7927951812744141,33000,1788245,500000,3303859,136463,.9017810821533203,165502,.5234546661376953,90904,.0252885818481445,87924,1.666046142578125,30960,-.4672346115112305,1895635,-.2918434143066406,1239072,.0932407379150391,112499,-.0661630630493164,189859,1245637,2793564,8729,959139,20285,.2104682922363281,454365,1616530,1480824,62765,2344049,-.5899877548217773,759000,2111182,219884,.7071247100830078,6714460,223612,.2323064804077148,56051,.4140748977661133,6523045,.2459392547607422,71459,4165361,133604,.8091726303100586,2805798,91409,8756,44847,matched (3),910590.56,.85415035,88976.539,195690.53
201605,901832,676,4754,1183541,05,0,0,0,1,0,0,0,0,0,0,0,568335,.2590208053588867,901572,20069,-3.671436309814453,930286,1.116926193237305,28407,1735,.5243654251098633,203193,-.0384550094604492,6316,101504,.0958232879638672,155716,-.1104402542114258,567831,.0623235702514648,76270,-.0944633483886719,142520,.0982761383056641,47000,2074315,414000,3666990,81849,-.5111770629882813,147648,-.1141529083251953,79591,-.1329030990600586,10878,-2.089730262756348,43972,.3508567810058594,2450681,.2568120956420898,1664308,.2950468063354492,138131,.2052583694458008,355868,599676,2529023,9765,397223,24002,.1682558059692383,308225,2759581,681575,70214,4780682,.7127037048339844,1151000,2771316,980666,1.495131492614746,6801896,197466,-.1243467330932617,61516,.0930356979370117,7596733,.1523771286010742,132011,5032306,101066,-.2791061401367188,3051964,12931,42965,20261,matched (3),962534.38,.85415035,101526.46,201706.67
201606,901832,677,4754,1479186,06,0,0,0,0,1,0,0,0,0,0,0,591807,.0404691696166992,1421751,1160713,4.057613372802734,1579242,.5292081832885742,45430,2561,.3893904685974121,229878,.1233930587768555,7019,116232,.1354904174804688,175065,.1171226501464844,829639,.3791666030883789,79865,.0460577011108398,111337,-.2469215393066406,189000,1893056,170000,3819290,52607,-.4420270919799805,264109,.5815315246582031,65596,-.1933860778808594,106999,2.286077499389648,50857,.1454648971557617,2644450,.0760965347290039,1786518,.0708589553833008,139527,.0100555419921875,114522,885854,5298447,3978,545643,24447,.0183696746826172,181214,2204854,551364,237695,4848789,.0141458511352539,915000,2948085,803858,-.1988096237182617,7841353,178168,-.102839469909668,116640,.6397943496704102,8023425,.0546464920043945,109653,4602687,107748,.064021110534668,3099772,77853,45639,43485,matched (3),1441599,.85415035,90529.281,196401.41
201607,901832,678,4754,1141190,07,0,0,0,0,0,1,0,0,0,0,0,528044,-.1140003204345703,982993,322951,-1.279289245605469,1254860,-.2299203872680664,179894,2685,.0472826957702637,146378,-.4513568878173828,19869,6402,-2.898977279663086,144324,-.1930961608886719,591311,-.338648796081543,37515,-.7555961608886719,95374,-.1547555923461914,50000,858315,375000,3685368,20939,-.9212360382080078,271000,.0257568359375,59504,-.0974712371826172,103585,-.0324268341064453,37818,-.2962322235107422,2447872,-.0772438049316406,1650765,-.0790290832519531,70740,-.6792469024658203,76844,632951,355277,10802,854636,8684,-1.035024642944336,194062,1791918,1654412,173145,2360785,-.7197351455688477,1078000,4880709,186993,-1.458351135253906,8512556,209325,.1611614227294922,27863,-1.431792259216309,7786337,-.0299949645996094,133538,3624349,35042,-1.123247146606445,3082020,12500,9796,40999,matched (3),1185740.8,.85415035,120529.52,211908.77
201608,901832,679,4754,1767977,08,0,0,0,0,0,0,1,0,0,0,0,455353,-.148106575012207,1731944,1616182,1.610321044921875,1377321,.0931158065795898,187729,2031,-.2791523933410645,233714,.4679059982299805,13072,22533,1.258370399475098,90538,-.4662914276123047,607176,.0264768600463867,78799,.7421588897705078,243238,.9362344741821289,36000,1410852,77000,3731560,45603,.7783603668212891,308432,.1293821334838867,152983,.9442825317382813,11578,-2.191286087036133,63203,.5135660171508789,2910354,.1730556488037109,1880949,.1305370330810547,93314,.2769594192504883,36507,475473,1742327,31323,999430,17321,.6904373168945313,141182,2030040,6927582,1297954,3949195,.5145177841186523,1223000,4101825,315924,.5244302749633789,8085858,208399,-.0044336318969727,52769,.6386241912841797,7952562,.0211238861083984,238808,4533932,78921,.8118991851806641,3363891,61633,187987,30220,matched (3),1916602.5,.85415035,105315.38,203640.09
