period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1002c757,growth1002c757,Y1027c348,growth1027c348,Y1071c642,Y1141c300,growth1141c300,Y1376c442,Y1383c600,growth1383c600,Y1479c268,growth1479c268,Y1482c300,growth1482c300,Y1536c616,growth1536c616,Y1617c191,growth1617c191,Y1721c498,Y2017c381,Y2099c222,growth2099c222,Y2272c757,growth2272c757,Y2539c616,growth2539c616,Y2550c428,growth2550c428,Y2585c428,growth2585c428,Y2995c484,growth2995c484,Y3135c152,growth3135c152,Y3170c752,growth3170c752,Y3309c442,Y3440c620,growth3440c620,Y3528c246,growth3528c246,Y3537c440,growth3537c440,Y3596c208,growth3596c208,Y3681c32,Y3877c616,growth3877c616,Y3883c826,growth3883c826,Y3995c616,growth3995c616,Y4038c554,Y4189c124,growth4189c124,Y4214c124,growth4214c124,Y4219c208,growth4219c208,Y4292c152,growth4292c152,Y4306c381,Y4427c807,growth4427c807,Y4598c703,growth4598c703,Y4757c428,growth4757c428,Y491c620,growth491c620,Y4968c554,Y4993c428,growth4993c428,Y5027c792,growth5027c792,Y508c124,growth508c124,Y554c246,growth554c246,Y58c642,Y623c381,Y643c703,growth643c703,Y896c705,growth896c705,Y967c208,growth967c208,Y981c68,growth981c68,_merge,x,r2,s,sf
201309,730661,644,3412,114769,09,0,0,0,0,0,0,0,1,0,0,0,1946,-2.392508506774902,33025,1.071311950683594,2984880,99429,-1.164341926574707,382,519271,.0470542907714844,978365,-.258819580078125,5486468,.0376977920532227,63203,-.2517328262329102,263313,.1085891723632813,20259,169186,1118698,-.1435422897338867,78360,1.748233795166016,404431,-.0548601150512695,170188,-.2985944747924805,170753,-.2698822021484375,305447,-.7533788681030273,9962,-1.298369407653809,96913,-.4660501480102539,506037,116027,1.152545928955078,117876,-.8980836868286133,49990,.4858026504516602,167411,-.2385892868041992,9904,955276,-.2375898361206055,104403,-.8727540969848633,908545,1.16514778137207,559852,38890,-.0873537063598633,964008,-3.419081687927246,142690,.9987001419067383,306213,-.3464679718017578,67155720,50094,.9480094909667969,3234,-1.028270721435547,442072,.2505035400390625,23207360,-.2446346282958984,140504,73248,-.6093406677246094,1066994,.3351669311523438,146705,-.0924892425537109,288517,-.3980245590209961,13028,115140,199900,.0770072937011719,146588,-.0413274765014648,2563,-.341698169708252,68999,-.34625244140625,matched (3),188827.41,.68773323,88794.969,201927.95
201310,730661,645,3412,116343,10,0,0,0,0,0,0,0,0,1,0,0,75637,3.66016960144043,28750,-.1386270523071289,3525587,111500,.1145801544189453,2051,880617,.5281972885131836,846069,-.1452817916870117,6536338,.1750917434692383,95677,.4146261215209961,279017,.0579290390014648,7319,162680,1514611,.3029928207397461,61884,-.2360515594482422,548458,.3046293258666992,409975,.8791923522949219,218107,.2447671890258789,636791,.7346649169921875,40445,1.401165008544922,439522,1.511874198913574,549801,111014,-.0441665649414063,219552,.6219558715820313,60389,.1889839172363281,158194,-.0566291809082031,86646,988736,.0344276428222656,275855,.9716167449951172,1140576,.2274446487426758,295272,56402,.3717670440673828,2504086,.9545793533325195,287060,.6990165710449219,558615,.6011791229248047,38212216,18029,-1.021919250488281,4881,.4116296768188477,340242,-.2618160247802734,29194992,.2295284271240234,328795,71911,-.0184211730957031,1080555,.012629508972168,176680,.1859159469604492,153081,-.6337862014770508,88355,267248,246081,.2078437805175781,94172,-.4425029754638672,2822,.0962672233581543,213954,1.131669044494629,matched (3),313251.97,.68773323,95589.305,205006.52
201311,730661,646,3412,31004,11,0,0,0,0,0,0,0,0,0,1,0,2718,-3.326049327850342,32164,.1122102737426758,3219144,182929,.4950742721557617,565,590674,-.3993587493896484,1076226,.2406148910522461,5197923,-.2291173934936523,51478,-.6198234558105469,194155,-.3626165390014648,32963,72662,1098664,-.3210639953613281,35211,-.56390380859375,473231,-.147526741027832,33879,-2.493300437927246,65824,-1.198000907897949,296131,-.7656393051147461,38751,-.0427865982055664,71717,-1.812960624694824,828435,39579,-1.031357765197754,66955,-1.187567710876465,96024,.4637908935546875,131508,-.1847543716430664,58838,852816,-.1478843688964844,62596,-1.483174324035645,527191,-.7717266082763672,52010,39342,-.3602123260498047,2349167,-.0638637542724609,83336,-1.236810684204102,310309,-.5878915786743164,35490160,15107,-.176823616027832,50169,2.330047607421875,225881,-.4096488952636719,20330026,-.3618984222412109,191305,29114,-.904210090637207,1472663,.3095979690551758,81483,-.7739458084106445,329417,.766357421875,46148,117947,231548,-.0608730316162109,15178,-1.825275421142578,1174,-.8770289421081543,52107,-1.41246223449707,matched (3),33684.594,.68773323,96510.914,205437.86
201312,730661,647,3412,358524,12,0,0,0,0,0,0,0,0,0,0,1,4582,.5222392082214356,9764,-1.192145347595215,2589989,49018,-1.316910743713379,617,645276,.088414192199707,855776,-.2292070388793945,5840786,.1166057586669922,20556,-.9180011749267578,197886,.0190343856811523,12803,41921,585632,-.6291580200195313,21681,-.4849214553833008,468687,-.009648323059082,148168,1.475551605224609,101746,.4354944229125977,314201,.0592308044433594,24174,-.4718790054321289,157227,.7849626541137695,265339,385924,2.277341842651367,129259,.6577968597412109,45957,-.7368917465209961,178046,.302973747253418,112261,582967,-.3804130554199219,604750,2.26811408996582,1060727,.6991472244262695,585083,91772,.847015380859375,3408365,.3721723556518555,189421,.8210916519165039,841017,.9970436096191406,40720916,43093,1.048202514648438,277128,1.70908260345459,498106,.7908048629760742,16414242,-.2139492034912109,159070,47571,.4910039901733398,1217547,-.1902341842651367,61720,-.2777862548828125,101453,-1.177728652954102,125161,737771,393190,.529505729675293,233925,2.735153198242188,3001,.9385285377502441,40242,-.258387565612793,matched (3),266970.19,.68773323,108796.97,211487.91
201401,730661,648,3412,515448,01,0,0,0,0,0,0,0,0,0,0,0,12377,.9937047958374023,37035,1.333161354064941,3857764,57466,.1590061187744141,5820,402421,-.4721794128417969,516702,-.504542350769043,4819915,-.1921091079711914,98254,1.564402580261231,237528,.1825942993164063,20344,120436,641042,.0904035568237305,153739,1.958819389343262,753023,.4741601943969727,42889,-1.239731788635254,67463,-.4109001159667969,592408,.6341629028320313,10570,-.8272581100463867,32970,-1.562091827392578,605390,61369,-1.838735580444336,271337,.7415437698364258,15835,-1.065483093261719,458999,.9470062255859375,28789,1031031,.5701847076416016,602066,-.0044479370117188,459537,-.8364906311035156,650159,132026,.3636913299560547,2033357,-.5165443420410156,260294,.3178396224975586,285938,-1.078837394714356,29425292,18475,-.8469419479370117,113223,-.8951206207275391,407238,-.2014150619506836,13257040,-.2136211395263672,227995,69177,.3744449615478516,2120768,.5549392700195313,78960,.246333122253418,370798,1.296061515808106,50284,276648,245720,-.4701004028320313,16907,-2.627272605895996,10221,1.225499153137207,93796,.8462104797363281,matched (3),286657.81,.68773323,112480.1,213406.02
201402,730661,649,3412,607337,02,1,0,0,0,0,0,0,0,0,0,0,6993,-.5709304809570313,25621,-.3684511184692383,2365999,447205,2.051823616027832,32841,529295,.2740468978881836,1000652,.6609401702880859,6041963,.2259731292724609,50715,-.6613340377807617,300297,.2344865798950195,34510,297736,942448,.3853855133056641,138176,-.1067276000976563,381255,-.6806268692016602,328935,2.03724479675293,152388,.8148508071899414,451931,-.2706661224365234,6765,-.4462575912475586,120695,1.29766845703125,1140987,163208,.9781208038330078,132069,-.7200374603271484,68604,1.466128349304199,260069,-.5681009292602539,143641,1645711,.4676132202148438,48952,-2.509527206420898,1140653,.9091367721557617,809906,43961,-1.099696159362793,1034515,-.675755500793457,238067,-.0892601013183594,408263,.3561372756958008,32414636,18698,.011998176574707,14222,-2.074568748474121,493317,.1917543411254883,17017126,.2496910095214844,291665,53277,-.2611637115478516,1117269,-.6408901214599609,178306,.8145599365234375,232773,-.4655942916870117,116551,373522,162110,-.4159173965454102,170817,2.312865257263184,11902,.1522617340087891,351495,1.321073532104492,matched (3),248139.89,.68773323,104085.16,209103.03
201403,730661,650,3412,203409,03,0,1,0,0,0,0,0,0,0,0,0,11146,.4661712646484375,18093,-.3478870391845703,2067486,75624,-1.777243614196777,42533,488835,-.0795211791992188,884748,-.1231040954589844,5458152,-.101618766784668,36062,-.3409814834594727,298548,-.0058412551879883,30796,81627,844093,-.1102180480957031,55823,-.9063425064086914,470567,.2104692459106445,364442,.1025075912475586,60430,-.9249439239501953,164348,-1.011543273925781,8719,.2537431716918945,1137218,2.243073463439941,242530,98820,-.5017251968383789,124219,-.0612783432006836,86774,.2349557876586914,400304,.4312772750854492,122249,1168078,-.3428134918212891,167238,1.228577613830566,966660,-.1655092239379883,0,51315,.1546802520751953,1085246,.0478734970092773,237268,-.003361701965332,329809,-.2133979797363281,31124844,10123,-.6136064529418945,231247,2.7886962890625,336414,-.3828096389770508,14470963,-.1620769500732422,0,60376,.125086784362793,599956,-.6217870712280273,144687,-.208928108215332,39370,-1.777059555053711,50195,81403,263759,.486760139465332,115086,-.3949136734008789,1413,-2.130990982055664,19412,-2.896304130554199,matched (3),165721.42,.68773323,92497.867,203583.42
201404,730661,651,3412,493111,04,0,0,1,0,0,0,0,0,0,0,0,50083,1.50260066986084,64866,1.276798248291016,3123776,169988,.8099536895751953,29141,637768,.2659502029418945,1073460,.1933393478393555,5395406,-.0115623474121094,76802,.7559909820556641,277065,-.0746784210205078,41055,95620,1279953,.416316032409668,55268,-.0099916458129883,355855,-.279414176940918,124292,-1.07573413848877,115386,.6467971801757813,550408,1.208673477172852,5327,-.4927167892456055,183191,-1.825811386108398,458038,69626,-.3501625061035156,155728,.2260646820068359,121387,.3356771469116211,376625,-.06097412109375,127380,1015185,-.1402883529663086,239756,.360203742980957,992538,.0264186859130859,1376050,37996,-.300501823425293,1370620,.2334566116333008,313557,.2787904739379883,442827,.2946653366088867,33089402,36539,1.2835693359375,3162,-4.292282104492188,411119,.2005395889282227,14836746,.02496337890625,221853,70818,.1595220565795898,517349,-.1481380462646484,166297,.1392021179199219,224061,1.738914489746094,84302,273677,277992,.0525569915771484,244567,.753809928894043,44854,3.457697868347168,190627,2.284427642822266,matched (3),460524.34,.68773323,106141.03,210133.94
201405,730661,652,3412,263468,05,0,0,0,1,0,0,0,0,0,0,0,6553,-2.033759117126465,17406,-1.315508842468262,1129886,148874,-.1326274871826172,318,457786,-.331573486328125,983029,-.0880031585693359,6824226,.2349309921264648,37683,-.7120218276977539,319895,.1437406539916992,69510,46996,1117611,-.1356306076049805,53410,-.0341958999633789,391433,.0952901840209961,111467,-.1089048385620117,104426,-.0998039245605469,487769,-.1208181381225586,4213,-.2346134185791016,171378,-.0666570663452148,171006,82184,.1658229827880859,84057,-.6166152954101563,38808,-1.140357971191406,262142,-.3623638153076172,65669,957477,-.0585250854492188,540771,.8133745193481445,596098,-.5098600387573242,511312,65046,.5376138687133789,1864355,.307652473449707,235241,-.2873697280883789,405630,-.087738037109375,35564396,19011,-.6533622741699219,1276,-.9074745178222656,350421,-.1597471237182617,13274429,-.11126708984375,398091,46749,-.4153203964233398,1125730,.7774686813354492,155728,-.0656642913818359,203241,-.0975255966186523,162523,178918,248955,-.1103200912475586,190192,-.2514553070068359,3311,-2.606163024902344,142151,-.2934293746948242,matched (3),149605.55,.68773323,76009.5,196641.3
201406,730661,653,3412,306641,06,0,0,0,0,1,0,0,0,0,0,0,21804,1.202171325683594,12891,-.3002853393554688,1862061,336087,.81427001953125,16626,711562,.4410610198974609,1405407,.3574428558349609,5440126,-.2266769409179688,75831,.6992979049682617,332177,.0376749038696289,18787,153724,1356836,.1939630508422852,71752,.2952175140380859,497173,.2391242980957031,109967,-.0135478973388672,97721,-.0663623809814453,641323,.2736911773681641,6950,.5005664825439453,273601,.467799186706543,375913,138922,.5249519348144531,126073,.4053659439086914,71269,.6078348159790039,287308,.0916681289672852,23230,1151197,.1842565536499023,1539981,1.046529769897461,826708,.3270463943481445,395735,305581,1.547120094299316,3633808,.6673660278320313,298106,.2368383407592773,564170,.3299140930175781,39798240,30105,.4596738815307617,654254,6.239765167236328,426819,.1972246170043945,11276577,-.1631126403808594,191082,55707,.1753129959106445,1334468,.1701011657714844,187069,.1833667755126953,223463,.094853401184082,52492,705391,139469,-.5794305801391602,191217,.0053749084472656,1517,-.780515193939209,301079,.7504825592041016,matched (3),478344.19,.68773323,84868.938,200232.59
201407,730661,654,3412,440681,07,0,0,0,0,0,1,0,0,0,0,0,881,-3.208791255950928,15716,.1981496810913086,3042816,216577,-.4394235610961914,41498,737415,.0356884002685547,1481401,.0526618957519531,5707824,.0480356216430664,53434,-.3500595092773438,348023,.0466012954711914,42542,222325,1301561,-.0415916442871094,145054,.7038898468017578,465553,-.0657119750976563,90049,-.1998262405395508,110157,.1197900772094727,886578,.3238363265991211,26495,1.338214874267578,202655,-.300166130065918,510089,134958,-.0289487838745117,1022138,2.092790603637695,74864,.0492124557495117,313492,.08721923828125,133586,1347394,.1573696136474609,662380,-.8436861038208008,1145726,.3263425827026367,705297,265815,-.1394147872924805,2021669,-.5863580703735352,242771,-.2053308486938477,1065503,.6358470916748047,48233568,20755,-.3719043731689453,705196,.0749807357788086,313343,-.3090610504150391,27347766,.8859081268310547,234266,38035,-.3815994262695313,1695392,.2393817901611328,179661,-.0404052734375,92168,-.8856334686279297,146270,144712,168061,.1864852905273438,273477,.3578081130981445,9648,1.850016117095947,231966,-.2607812881469727,matched (3),555174.06,.68773323,146993.13,233446.64
201408,730661,655,3412,406472,08,0,0,0,0,0,0,1,0,0,0,0,1070,.1943559646606445,2863,-1.70280933380127,2086864,354586,.4930047988891602,41257,712989,-.0336847305297852,828850,-.5807046890258789,4182446,-.3109416961669922,41507,-.2525854110717773,298914,-.1521129608154297,22862,19982,916809,-.3504199981689453,23783,-1.808135032653809,510068,.0913181304931641,277932,1.127021789550781,79156,-.3304862976074219,158435,-1.722024917602539,38951,.3853483200073242,125364,-.4802837371826172,710839,54369,-.9091701507568359,104440,-2.281039237976074,59557,-.2287397384643555,232577,-.2985525131225586,35269,524901,-.9427175521850586,495329,-.2906179428100586,2541502,.7967166900634766,480513,191546,-.3276729583740234,531832,-1.33535099029541,177202,-.3148279190063477,497577,-.7614517211914063,42137432,12015,-.546630859375,9432,-4.31436824798584,542779,.549403190612793,13435089,-.7107658386230469,124557,39571,.0395898818969727,988554,-.5394258499145508,117655,-.4233150482177734,47372,-.6655817031860352,27439,414383,156629,-.0704469680786133,113095,-.8829889297485352,1233,-2.057300567626953,242166,.0430326461791992,matched (3),393765.34,.68773323,98215.953,206244.34
201409,730661,656,3412,440680,09,0,0,0,0,0,0,0,1,0,0,0,8715,2.097386837005615,14058,1.59132194519043,4295998,611986,.5457582473754883,6835,737321,.0335569381713867,959741,.1466245651245117,7170393,.5390644073486328,9485,-1.476150512695313,288852,-.0342416763305664,84457,80026,978736,.0653619766235352,75415,1.154035568237305,540740,.0583944320678711,127713,-.7775907516479492,101874,.2523164749145508,596718,1.32610034942627,53588,.3190202713012695,212313,.5268402099609375,316658,306028,1.727882385253906,64199,-.4866247177124023,84136,.3455009460449219,337763,.3731231689453125,132042,941416,.5841751098632813,588996,.1731977462768555,997073,-.9356870651245117,837128,329010,.5409603118896484,6513767,2.505345344543457,251168,.3488311767578125,461497,-.0752754211425781,48585540,16074,.2910470962524414,533634,4.035602569580078,348268,-.4437294006347656,19782542,.3869304656982422,78705,52600,.2846193313598633,810775,-.1982526779174805,207235,.566096305847168,220523,1.537971496582031,44164,739389,195626,.2223243713378906,382953,1.219683647155762,1881,.4223532676696777,32329,-2.01365852355957,matched (3),548678.19,.68773323,120054.59,217493.58
201410,730661,657,3412,551247,10,0,0,0,0,0,0,0,0,1,0,0,5226,-.5113992691040039,13847,-.0151233673095703,2647417,46330,-2.580920219421387,75033,868805,.1640958786010742,1209639,.2314138412475586,5242230,-.3132133483886719,61196,1.864370346069336,335682,.1502504348754883,45551,98780,1350534,.3219938278198242,68241,-.0999603271484375,573566,.058934211730957,253393,.6851558685302734,150404,.3895883560180664,683782,.1361942291259766,9911,-1.687679290771484,357271,.5204334259033203,841212,78855,-1.35606575012207,114631,.5797300338745117,124057,.3883066177368164,226730,-.3985843658447266,49547,1131261,.1837034225463867,636610,.0777378082275391,706720,-.3441896438598633,1120456,92999,-1.263499259948731,11729441,.5881843566894531,330995,.2759819030761719,780009,.5248298645019531,52821624,51431,1.16303825378418,1732155,1.177411079406738,431274,.213770866394043,31430380,.4629745483398438,293743,57168,.0832786560058594,1201341,.3932027816772461,155110,-.2897186279296875,228890,.0372390747070313,77112,420858,198018,.0121536254882813,244556,-.4484672546386719,1897,.0084700584411621,83832,.9528493881225586,matched (3),561986.5,.68773323,77162.672,197089.91
201411,730661,658,3412,268365,11,0,0,0,0,0,0,0,0,0,1,0,4661,-.1144161224365234,8739,-.4602727890014648,2194573,51085,.0977020263671875,74797,667898,-.2629833221435547,979438,-.2110986709594727,3433525,-.4231595993041992,22108,-1.018142700195313,247367,-.3052911758422852,28165,70749,1278107,-.0551204681396484,27947,-.8927364349365234,362199,-.4596796035766602,78557,-1.171116828918457,138645,-.0814085006713867,590951,-.1459054946899414,17850,.5883579254150391,77086,-1.533573150634766,100051,69781,-.122248649597168,8747,-2.573007583618164,52530,-.8593568801879883,194789,-.1518430709838867,41479,628109,-.5883750915527344,386671,-.4985828399658203,1663292,.8559198379516602,21554,76512,-.1951408386230469,2693198,-1.471372604370117,260936,-.237828254699707,503846,-.4370346069335938,28167056,23468,-.7846040725708008,824112,-.7428150177001953,423583,-.0179939270019531,17683112,-.575164794921875,224030,45576,-.2266130447387695,1264856,.0515193939208984,97764,-.461578369140625,55628,-1.414554595947266,37446,252045,225883,.1316585540771484,152146,-.4746036529541016,9303,1.590063095092773,97351,.1495084762573242,matched (3),436296.59,.68773323,79973.898,198207.42
201412,730661,659,3412,517829,12,0,0,0,0,0,0,0,0,0,0,1,12720,1.003945350646973,12148,.3293685913085938,2064886,114148,.8040046691894531,4475,415879,-.4737415313720703,1310714,.2913484573364258,3899973,.1273822784423828,41135,.6209201812744141,264465,.0668354034423828,46886,93272,1186301,-.0745391845703125,83125,1.090036392211914,490820,.3038845062255859,99071,.2320127487182617,94924,-.378840446472168,464229,-.2413558959960938,41028,.8322515487670898,216594,1.033102989196777,491458,117902,.5244922637939453,37134,1.445822715759277,86073,.4938116073608398,450068,.8374814987182617,65203,712379,.1258964538574219,448360,.1480216979980469,2601583,.4473209381103516,1157558,82766,.0785694122314453,3761427,.3340692520141602,519489,.6885700225830078,494833,-.0180501937866211,40920188,15346,-.4247827529907227,754206,-.0886411666870117,499241,.1643390655517578,22392800,.2361297607421875,262481,49754,.0877094268798828,1567775,.2146997451782227,78559,-.2187061309814453,171503,1.125913619995117,84719,339513,227905,.0089120864868164,359095,.8587455749511719,6141,-.415349006652832,176067,.5925416946411133,matched (3),620514.56,.68773323,101644.8,207899.06
201501,730661,660,3412,179561,01,0,0,0,0,0,0,0,0,0,0,0,9379,-.3047018051147461,125903,2.338347434997559,1785462,49409,-.8373632431030273,2319,548757,.2772617340087891,448542,-1.072324752807617,3761268,-.0362138748168945,11590,-1.266716957092285,231668,-.1324033737182617,2968,87377,1151506,-.0297698974609375,46390,-.5832614898681641,386870,-.2379894256591797,37640,-.9677696228027344,86728,-.0902996063232422,385451,-.1859636306762695,28568,-.3619680404663086,402813,.620448112487793,48008,78227,-.4102392196655273,67695,.6004791259765625,9539,-2.199807167053223,97218,-1.532443046569824,110625,899405,.233123779296875,321926,-.3312740325927734,429007,-1.802401542663574,99446,29534,-1.030474662780762,925195,-1.402549743652344,406983,-.2440738677978516,448856,-.0975179672241211,26996264,7876,-.6670341491699219,531961,-.349095344543457,220892,-.8154144287109375,21415462,-.0446262359619141,307077,14794,-1.212868690490723,911989,-.5417852401733398,108121,.3194007873535156,154674,-.1032810211181641,27044,287364,184261,-.2125759124755859,131964,-1.001057624816895,963,-1.852689743041992,87640,-.697627067565918,matched (3),146133.89,.68773323,90983.859,202900.02
201502,730661,661,3412,351940,02,1,0,0,0,0,0,0,0,0,0,0,47350,1.61909294128418,3863,-3.484067916870117,1634124,126537,.9404020309448242,8467,834093,.4186887741088867,783378,.5576133728027344,4307882,.1356906890869141,35869,1.129731178283691,275992,.1750659942626953,16617,163308,764827,-.4091758728027344,65969,.3521003723144531,503915,.2643194198608398,71488,.6414623260498047,89264,.0288219451904297,525599,.310124397277832,31263,.0901479721069336,180345,-.8036012649536133,486415,32358,-.8827533721923828,273795,1.397367477416992,72312,2.025601387023926,263176,.9958677291870117,279048,419324,-.7630901336669922,309798,-.0384016036987305,743363,.5497112274169922,2353689,111925,1.332286834716797,603553,-.4271707534790039,299889,-.30535888671875,346549,-.2586784362792969,39224608,26015,1.194852828979492,780475,.3833332061767578,308669,.3345956802368164,25322026,.1675624847412109,314065,42030,1.044161796569824,700357,-.2640371322631836,123595,.1337594985961914,190711,.2094392776489258,31345,188936,127978,-.3644943237304688,237912,.5893716812133789,9863,2.326492309570313,47054,-.6219415664672852,matched (3),446492.75,.68773323,115176.66,214839.52
201503,730661,662,3412,849429,03,0,1,0,0,0,0,0,0,0,0,0,49167,.0376558303833008,32372,2.125849723815918,1351297,244006,.6566581726074219,845,667325,-.2230672836303711,1222815,.4452953338623047,4145958,-.0383129119873047,36100,.0064191818237305,276771,.0028190612792969,57170,175260,870745,.1296987533569336,207749,1.147146224975586,786813,.445582389831543,230785,1.171957015991211,101139,.1248970031738281,522103,-.0066738128662109,44392,.3506240844726563,1000637,1.713521003723145,242253,75483,.8470458984375,26302,-2.342734336853027,122382,.5261573791503906,199439,-.2773151397705078,167926,1182443,1.036694526672363,863237,1.024768829345703,468253,-.4621763229370117,1833278,116151,.0370616912841797,1318281,.78125,258235,-.1495428085327148,517088,.4001893997192383,83015176,31362,.1869239807128906,1218770,.4456939697265625,379119,.2055807113647461,25458682,.0053806304931641,221417,65068,.4370489120483398,813036,.1491851806640625,203992,.5010700225830078,206680,.0804128646850586,40418,309835,196512,.4288644790649414,304438,.2465667724609375,38612,1.364772796630859,134750,1.052124977111816,matched (3),697536.69,.68773323,92449.82,203561.59
201504,730661,663,3412,596855,04,0,0,1,0,0,0,0,0,0,0,0,828,-4.083964347839356,29024,-.1091709136962891,1341824,132133,-.6133842468261719,22787,623551,-.0678472518920898,689280,-.5732631683349609,4046926,-.0241756439208984,30227,-.1775569915771484,338212,.2004823684692383,35269,91864,1358097,.4444913864135742,46251,-1.50224781036377,488871,-.4758920669555664,134099,-.5429086685180664,201317,.688385009765625,81381,-1.858722686767578,38060,-.153895378112793,241537,-1.421369552612305,201897,71345,-.0563802719116211,83560,1.155920028686523,102816,-.1742067337036133,204119,.0231952667236328,59964,902082,-.2706327438354492,403768,-.7598485946655273,227824,-.7204351425170898,1135474,56275,-.7246408462524414,1318061,-.0001668930053711,271602,.0504674911499023,467877,-.1000080108642578,39041600,31543,.0057544708251953,1146416,-.0612010955810547,356684,-.060999870300293,26910684,.0554676055908203,160010,84341,.2594356536865234,676029,-.184539794921875,221984,.0845251083374023,131604,-.4513740539550781,47335,295580,168851,-.1517066955566406,316847,.0399513244628906,8424,-1.522478103637695,120551,-.1113481521606445,matched (3),644323.25,.68773323,108748.41,211462.94
201505,730661,664,3412,300037,05,0,0,0,1,0,0,0,0,0,0,0,47287,4.044977188110352,20877,-.3294744491577148,1266529,117789,-.1149139404296875,1841,348390,-.5821075439453125,852325,.2123203277587891,3832097,-.0545454025268555,20822,-.3727254867553711,258141,-.270167350769043,14783,56127,858441,-.4587221145629883,115847,.918187141418457,271874,-.5867595672607422,101745,-.2761087417602539,247763,.2075920104980469,501299,1.818060874938965,10636,-1.274919509887695,139835,-.5465602874755859,146546,62491,-.1325044631958008,47210,-.5709600448608398,13346,-2.04172420501709,161001,-.2372922897338867,13164,807644,-.1105842590332031,426698,.0552358627319336,223504,-.0191440582275391,90759,53300,-.0543136596679688,826487,-.4667320251464844,184801,-.3850574493408203,209390,-.8040065765380859,38695472,21559,-.3805580139160156,1359389,.1703948974609375,359757,.0085783004760742,19566434,-.3187084197998047,121001,31741,-.977259635925293,858264,.2386760711669922,154213,-.3642711639404297,146054,.1041784286499023,27150,406354,260026,.4317655563354492,340861,.0730562210083008,7892,-.0652351379394531,141611,.1610107421875,matched (3),245545.39,.68773323,106491.8,210311.33
201506,730661,665,3412,408099,06,0,0,0,0,1,0,0,0,0,0,0,32935,-.361699104309082,36221,.5509910583496094,1716195,322347,1.006733894348145,59958,750465,.7673702239990234,1029121,.1884918212890625,5779798,.4109563827514648,49363,.8631906509399414,271089,.0489416122436523,77099,42483,1029350,.1815652847290039,72951,-.4624824523925781,372448,.31475830078125,74727,-.3086280822753906,164564,-.4091730117797852,708304,.3456707000732422,12680,.1757822036743164,217418,.4413595199584961,421195,70057,.1142864227294922,67973,.3645048141479492,93264,1.944217681884766,163818,.0173454284667969,97380,915559,.1254138946533203,1328129,1.135449409484863,966317,1.464062690734863,1616518,263816,1.599315643310547,4213492,1.628862380981445,186085,.0069236755371094,505343,.8810386657714844,49357808,35118,.487919807434082,1504422,.1013727188110352,438304,.197484016418457,17257404,-.1255741119384766,232999,83135,.9628572463989258,1355742,.4571924209594727,242666,.4533519744873047,115200,-.2373065948486328,28548,646953,262181,.0082530975341797,582141,.5352382659912109,1165,-1.913128852844238,286965,.7062768936157227,matched (3),284042.56,.68773323,106098.84,210112.63
201507,730661,666,3412,371167,07,0,0,0,0,0,1,0,0,0,0,0,10854,-1.110002517700195,7122,-1.626450538635254,1161002,35231,-2.213702201843262,31315,670510,-.1126537322998047,1355191,.275238037109375,2883676,-.6953029632568359,42383,-.1524534225463867,364670,.2965459823608398,55052,103294,862223,-.1771697998046875,39874,-.6040630340576172,290113,-.2498264312744141,105250,.3424968719482422,146416,-.1168479919433594,472558,-.4047126770019531,5686,-.8020191192626953,252682,.1503095626831055,214639,37038,-.637364387512207,85784,.232722282409668,55108,-.5261392593383789,171449,.0455293655395508,50228,762057,-.1835136413574219,8001712,1.79588508605957,326368,-1.085466384887695,388032,393072,.3987407684326172,1337572,-1.147436141967773,240607,.2569618225097656,422383,-.1793251037597656,32080992,20655,-.5307559967041016,2932575,.6674728393554688,362583,-.1896600723266602,21997532,.2426891326904297,115751,45763,-.5969905853271484,712348,-.6435375213623047,65001,-1.317283630371094,88069,-.2685489654541016,66284,155505,210763,-.2183008193969727,557352,-.0435161590576172,1627,.3340167999267578,98233,-1.072018623352051,matched (3),492094.13,.68773323,81451.883,198808.36
201508,730661,667,3412,317443,08,0,0,0,0,0,0,1,0,0,0,0,2102,-1.64164400100708,19481,1.006251335144043,1754526,195559,1.713935852050781,22993,638266,-.0492839813232422,1011738,-.2922735214233398,2786556,-.0342597961425781,17906,-.8616113662719727,255060,-.3574943542480469,15724,9146,700656,-.2074966430664063,15162,-.9669322967529297,247942,-.1570758819580078,112466,.0663127899169922,59021,-.9085588455200195,747478,.4585437774658203,110359,2.965731620788574,94915,-.9791498184204102,328598,35658,-.0379714965820313,75921,-.1221389770507813,34959,-.4551191329956055,146281,-.1587562561035156,118026,502496,-.4164333343505859,687665,-2.454109191894531,279648,-.1544933319091797,70112,166655,-.858067512512207,1337051,-.0003890991210938,311492,.2582082748413086,575530,.3093786239624023,38795564,9684,-.7574825286865234,940341,-1.137393951416016,276247,-.2719573974609375,20827652,-.0546493530273438,110146,47282,.03265380859375,634533,-.1156778335571289,207423,1.160357475280762,132172,.4059839248657227,106600,117864,279026,.2805709838867188,610128,.0904722213745117,1858,.1327629089355469,91986,-.0657052993774414,matched (3),519339.78,.68773323,87028.695,201157.52
