period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1325c608,Y1343c826,growth1343c826,Y1358c818,Y1764c586,growth1764c586,Y1822c152,growth1822c152,Y1836c246,growth1836c246,Y2105c222,growth2105c222,Y2157c703,growth2157c703,Y2229c428,growth2229c428,Y2241c642,Y2280c826,growth2280c826,Y2295c554,Y2314c826,growth2314c826,Y2363c826,growth2363c826,Y2509c703,growth2509c703,Y2556c203,Y2570c348,growth2570c348,Y2654c208,growth2654c208,Y2829c222,Y2944c807,growth2944c807,Y3271c191,growth3271c191,Y3275c826,growth3275c826,Y3296c792,growth3296c792,Y3412c792,growth3412c792,Y3454c586,growth3454c586,Y3636c348,growth3636c348,Y3693c208,growth3693c208,Y3704c440,growth3704c440,Y3743c608,Y3898c600,growth3898c600,Y393c616,growth393c616,Y404c826,growth404c826,Y4157c68,growth4157c68,Y4158c616,growth4158c616,Y4165c484,growth4165c484,Y4198c428,growth4198c428,Y4318c440,growth4318c440,Y4321c705,growth4321c705,Y4492c608,Y4823c344,Y4889c348,growth4889c348,Y4975c344,Y4988c208,growth4988c208,Y4c68,Y514c348,growth514c348,Y577c208,growth577c208,Y723c826,growth723c826,Y824c826,growth824c826,Y853c208,growth853c208,Y901c372,growth901c372,_merge,x,r2,s,sf
201312,902129,647,4765,512886,12,0,0,0,0,0,0,0,0,0,0,1,38560,304345,-.8372049331665039,560416,329597,-.5796079635620117,83731,.6553535461425781,176087,-.6522245407104492,83812,-.736358642578125,1864,-.6130375862121582,1392,-.9251594543457031,100178,87996,-.2134408950805664,53367,158216,-.7030057907104492,1417119,-.1888551712036133,36755,-2.227789878845215,432596,2623,-1.213835716247559,31890,-.2425098419189453,5497,3387,.2397403717041016,383657,-.2451934814453125,72587336,-.1260566711425781,659651,-.0430164337158203,4607098,-.2287988662719727,48527,-.7221288681030273,199443,-.0661725997924805,77786,-.7055273056030273,5407,-.7357807159423828,257151,255390,-.4595403671264648,4082717,-.2632265090942383,130164,-.4376888275146484,55621,-.5057573318481445,816488,-.1747369766235352,2617799,-.2489328384399414,897109,-.3499755859375,26895,-.4108171463012695,144082,-.4256696701049805,63013,741262,3578,-.5374116897583008,221323,17692,-.1392316818237305,0,74529,-.3088111877441406,1053121,-.3803043365478516,675057,-.6412591934204102,108833456,-.0529308319091797,7181,-2.711959838867188,16895,-.7464227676391602,matched (3),519193,.87761158,38119.371,82042.781
201401,902129,648,4765,813052,01,0,0,0,0,0,0,0,0,0,0,0,196129,422459,.3279304504394531,2610450,447680,.306208610534668,223494,.9817752838134766,249597,.3488693237304688,245530,1.074843406677246,2478,.2847270965576172,46139,3.500917434692383,197718,177307,.7005910873413086,114008,160842,.0164613723754883,3638132,.9428443908691406,48868,.2848482131958008,868395,51274,2.972865104675293,22524,-.3477106094360352,1437,6496,.6512422561645508,283266,-.3033618927001953,93978744,.2582778930664063,1173515,.5760478973388672,5012937,.0844230651855469,83726,.5454292297363281,274617,.3198490142822266,88174,.1253509521484375,7008,.2593584060668945,573473,646114,.9281835556030273,2668578,-.4252166748046875,151170,.1496095657348633,84775,.4214401245117188,433480,-.6331663131713867,2558921,-.0227479934692383,1250509,.3321285247802734,49275,.6054763793945313,135107,-.0643148422241211,84206,479557,8063,.8124818801879883,337283,42420,.8745079040527344,0,102063,.3144016265869141,1895192,.5875625610351563,1453969,.7672557830810547,120431280,.1012611389160156,93997,2.571824073791504,36478,.7696914672851563,matched (3),748846.69,.87761158,51962.035,89319.563
201402,902129,649,4765,449022,02,1,0,0,0,0,0,0,0,0,0,0,91936,259227,-.4883880615234375,2791723,336325,-.2860012054443359,29005,-2.041915893554688,97118,-.9439210891723633,131161,-.6269941329956055,1651,-.4060707092285156,5102,-2.2020263671875,60884,166644,-.0620231628417969,103950,286080,.5758485794067383,1936211,-.6307373046875,58958,.1877031326293945,866868,3984,-2.554897308349609,38802,.5438899993896484,1246,1172,-1.712475299835205,429609,.4164886474609375,81551744,-.1418304443359375,507404,-.8384513854980469,5062710,.0098800659179688,11259,-2.006381988525391,234947,-.1560173034667969,103894,.1640586853027344,18530,.9723386764526367,112600,242148,-.9814262390136719,4853752,.5982065200805664,182966,.1908960342407227,53312,-.4638395309448242,571951,.2772073745727539,2899222,.1248569488525391,520232,-.8770313262939453,51767,.0493364334106445,184697,.3126487731933594,85270,370083,11164,.325408935546875,203266,41086,-.0319528579711914,0,194294,.6437826156616211,1129348,-.5176801681518555,221478,-1.881729125976563,81659808,-.3885173797607422,59777,-.4526424407958984,21120,-.5464887619018555,matched (3),432850.94,.87761158,44091.012,84982.055
201403,902129,650,4765,803205,03,0,1,0,0,0,0,0,0,0,0,0,530331,366728,.3469161987304688,5361552,415210,.2107067108154297,51012,.5645923614501953,184416,.6412677764892578,207995,.4610891342163086,3062,.6176877021789551,44134,2.157597541809082,51364,280161,.5195045471191406,0,530120,.6168317794799805,1905789,-.0158376693725586,41616,-.3483409881591797,812125,1523,-.9616045951843262,15300,-.9306192398071289,3219,3174,.9962811470031738,619543,.3661069869995117,65567196,-.2181625366210938,1042921,.7204732894897461,5608233,.1023340225219727,34407,1.117092132568359,359773,.4261131286621094,96886,-.0698366165161133,5024,-1.30516529083252,136303,357866,.3906097412109375,4857095,.0006885528564453,201973,.0988330841064453,140509,.9691095352172852,533565,-.0694723129272461,3026814,.0430679321289063,699010,.2953901290893555,46382,-.1098413467407227,217617,.1640205383300781,171807,688389,22558,.703394889831543,333886,36024,-.1314821243286133,0,112776,-.5439691543579102,1560360,.3232765197753906,968210,1.475125312805176,134330608,.49774169921875,75715,.2363557815551758,9199,-.8311252593994141,matched (3),756401.13,.87761158,46967.789,86509.563
201404,902129,651,4765,938337,04,0,0,1,0,0,0,0,0,0,0,0,461111,703159,.6509618759155273,4056943,551480,.2838211059570313,46538,-.091792106628418,264997,.3625240325927734,306402,.3873834609985352,3840,.2264032363891602,69432,.4531173706054688,52755,33388,-2.127167701721191,85541,555919,.0475196838378906,1708175,-.1094703674316406,265391,1.852719306945801,1252783,29726,2.971339702606201,28544,.6235942840576172,4141,869,-1.29540491104126,590992,-.04718017578125,78771264,.1834716796875,881391,-.1682796478271484,5453816,-.0279197692871094,27032,-.2412385940551758,237673,-.4145774841308594,140164,.3692789077758789,4196,-.1800947189331055,260466,186948,-.6493282318115234,6530993,.2961187362670898,162387,-.2181510925292969,59543,-.8585720062255859,801717,.4071750640869141,5183595,.5379877090454102,520986,-.2939414978027344,72318,.4441614151000977,119583,-.5987262725830078,83989,949699,8832,-.9377079010009766,298133,56501,.4500732421875,0,74287,-.4174671173095703,1091470,-.357391357421875,1655676,.5365161895751953,100464480,-.2905006408691406,41172,-.609217643737793,25909,1.035495758056641,matched (3),1033068.5,.87761158,43391.867,84621.43
201405,902129,652,4765,942185,05,0,0,0,1,0,0,0,0,0,0,0,326449,594551,-.1677761077880859,3544652,295110,-.6252574920654297,48502,.0413360595703125,383788,.3703718185424805,126562,-.8841657638549805,9202,.8739490509033203,36431,-.6449270248413086,66351,117321,1.256717681884766,63496,434755,-.2458400726318359,2409818,.3441257476806641,66564,-1.383040428161621,499847,24370,-.1986684799194336,33105,.1482372283935547,8618,3485,1.388880252838135,598072,.0119085311889648,98285696,.2213306427001953,590461,-.4005975723266602,5657014,.0365800857543945,46587,.5443000793457031,275259,.1468172073364258,123496,-.1266050338745117,3515,-.1770915985107422,251242,355597,.6429672241210938,5155654,-.2364654541015625,164701,.0141487121582031,237947,1.385349273681641,932691,.1513185501098633,3676029,-.3436651229858398,509853,-.0216007232666016,132555,.6059246063232422,260586,.7789220809936523,101714,1051771,8293,-.0629701614379883,369274,34354,-.4975404739379883,66819,59430,-.2231369018554688,1448723,.2831573486328125,1430326,-.1463069915771484,140374112,.3345069885253906,67163,.4893636703491211,12794,-.7056140899658203,matched (3),909500.5,.87761158,34037.566,80227.727
201406,902129,653,4765,974320,06,0,0,0,0,1,0,0,0,0,0,0,352369,682432,.1378564834594727,4696567,450808,.4236936569213867,21127,-.8310527801513672,260143,-.3888587951660156,185728,.3835506439208984,10728,.1534357070922852,43614,.179957389831543,51154,24140,-1.58104419708252,219848,454808,.0450925827026367,2798660,.1495895385742188,25546,-.9576826095581055,1062028,5439,-1.499757766723633,135309,1.407876968383789,8083,305,-2.435911655426025,718159,.1829805374145508,80042680,-.2053184509277344,562690,-.0481748580932617,5847039,.0330390930175781,123320,.9734611511230469,226870,-.1933355331420898,157897,.2457342147827148,13844,1.37081241607666,329723,158814,-.8060646057128906,3762461,-.3150205612182617,172673,.0472679138183594,267653,.1176433563232422,950452,.0188636779785156,4697750,.2452507019042969,1104225,.7727766036987305,47195,-1.032710075378418,231854,-.1168251037597656,56017,660774,9695,.1561985015869141,224827,35203,.0244131088256836,31768,117679,.6831607818603516,881800,-.4964733123779297,1570372,.093409538269043,76169320,-.6113510131835938,73069,.0842819213867188,30423,.8662223815917969,matched (3),963004.5,.87761158,47971.145,87058.383
201407,902129,654,4765,768694,07,0,0,0,0,0,1,0,0,0,0,0,421988,482798,-.346064567565918,4070977,234576,-.6532621383666992,100402,1.558629989624023,344815,.2817764282226563,112581,-.5006103515625,5858,-.6050481796264648,9909,-1.481934547424316,199835,158387,1.881171226501465,151048,424403,-.0691919326782227,2708208,-.0328531265258789,54413,.7561216354370117,837776,26620,1.588067054748535,23071,-1.768984794616699,6623,5651,2.919275760650635,611154,-.1613426208496094,65100332,-.2066307067871094,387710,-.3724708557128906,5720563,-.0218677520751953,9607,-2.552290916442871,89996,-.9246120452880859,108827,-.3721828460693359,4304,-1.168307304382324,324479,150325,-.0549335479736328,3139218,-.1810998916625977,161018,-.0698833465576172,129669,-.7247066497802734,847135,-.1150779724121094,4639108,-.0125617980957031,583201,-.6383676528930664,53041,.1167774200439453,225296,-.0286922454833984,30358,208868,5497,-.5674076080322266,170476,187048,1.670233726501465,0,81512,-.3672103881835938,625650,-.3431739807128906,1590976,.013035774230957,96808048,.2397708892822266,43220,-.5251007080078125,19661,-.4365615844726563,matched (3),863426,.87761158,51670.297,89150.164
201408,902129,655,4765,889579,08,0,0,0,0,0,0,1,0,0,0,0,254210,23955,-3.003421783447266,6634222,305688,.2647857666015625,96104,-.0437507629394531,196940,-.5601081848144531,182293,.4819431304931641,5878,.0034084320068359,89076,2.196046829223633,155277,41905,-1.329635620117188,117455,682833,.4755668640136719,2620297,-.0329999923706055,42268,-.2525720596313477,447909,18718,-.3521766662597656,25644,.1057338714599609,7927,3270,-.5470418930053711,310368,-.6775903701782227,75079240,.1426143646240234,1158671,1.094770431518555,5029961,-.1286554336547852,43733,1.515610694885254,180671,.6969127655029297,121090,.1067743301391602,2857,-.4097723960876465,378504,282868,.6321802139282227,2735665,-.137598991394043,107960,-.3997554779052734,32353,-1.388278007507324,1191956,.3414907455444336,3480868,-.2872409820556641,618775,.0592098236083984,107749,.7087392807006836,152036,-.3932981491088867,101672,187719,17719,1.170434951782227,182597,219843,.1615486145019531,0,113223,.3286094665527344,1086877,.5522727966308594,343950,-1.531606674194336,51687100,-.6275215148925781,29046,-.3974227905273438,50623,.9457683563232422,matched (3),872156.38,.87761158,55261.27,91278.367
201409,902129,656,4765,890728,09,0,0,0,0,0,0,0,1,0,0,0,259923,385939,2.779502868652344,2551812,240234,-.2409515380859375,14250,-1.908674240112305,233306,.1694517135620117,114198,-.467681884765625,7120,.1916904449462891,31337,-1.04469108581543,119785,18443,-.8207206726074219,84414,505360,-.3009796142578125,2185668,-.181365966796875,711211,2.822938919067383,801268,5740,-1.182026863098145,39160,.4233455657958984,760,3168,-.0316896438598633,336550,.080988883972168,58134864,-.2557773590087891,832879,-.3301401138305664,5249496,.042719841003418,4051,-2.379138946533203,247505,.3147525787353516,101114,-.1802854537963867,5516,.6578803062438965,278254,359478,.2396726608276367,4495535,.4967098236083984,206342,.6477746963500977,132288,1.408274650573731,1810712,.4181241989135742,4858605,.333470344543457,1026111,.5057897567749023,37059,-1.067293167114258,204857,.2981948852539063,153998,413018,9394,-.6345663070678711,166449,135687,-.4825630187988281,0,89918,-.2304611206054688,767170,-.3483552932739258,1470990,1.453194618225098,68698808,.2845230102539063,83971,1.061590194702148,50003,-.0123224258422852,matched (3),794907.75,.87761158,41503.949,83669.047
201410,902129,657,4765,797884,10,0,0,0,0,0,0,0,0,1,0,0,1106099,924279,.8733348846435547,1945079,202000,-.1733455657958984,24920,.5589141845703125,179703,-.2610454559326172,112791,-.0123968124389648,3867,-.6104288101196289,14822,-.7486867904663086,110030,167300,2.205103874206543,77557,505864,.0009965896606445,2371559,.0816259384155273,80812,-2.174843788146973,456750,17811,1.132357597351074,84917,.7740182876586914,3468,918,-1.238658428192139,312622,-.0737524032592773,73138392,.2295875549316406,498814,-.5126552581787109,3234727,-.484187126159668,25977,1.858247756958008,213901,-.1459169387817383,99765,-.0134315490722656,17391,1.148300170898438,514800,717617,.6912832260131836,3450268,-.2646322250366211,127317,-.4828548431396484,74788,-.5703239440917969,1369402,-.2793455123901367,4676231,-.0382595062255859,859726,-.1769180297851563,85443,.8353385925292969,266925,.2646560668945313,42498,369429,3693,-.9336318969726563,265880,186832,.319859504699707,0,140473,.4461174011230469,855766,.109288215637207,1531209,.0401220321655273,114111840,.5074481964111328,37990,-.7931480407714844,40002,-.2231540679931641,matched (3),834758,.87761158,47607.266,86858.406
201411,902129,658,4765,678129,11,0,0,0,0,0,0,0,0,0,1,0,1723535,181180,-1.629523277282715,823062,51477,-1.367133140563965,40392,.4829607009887695,107879,-.5102958679199219,153245,.3065013885498047,4954,.2477169036865234,19120,.2546224594116211,81258,177029,.0565252304077148,160606,715476,.3466806411743164,1275897,-.6198978424072266,87635,.0810546875,634348,10478,-.5305385589599609,25944,-1.185733795166016,3547,3275,1.271875858306885,343112,.0930624008178711,54664060,-.2911472320556641,918990,.6110420227050781,4688614,.3711919784545898,8653,-1.099305152893066,232181,.0820035934448242,98578,-.0119686126708984,6246,-1.024011611938477,419285,409395,-.5612554550170898,2740637,-.2302618026733398,135903,.0652608871459961,49528,-.4121198654174805,524101,-.9604454040527344,3817388,-.2029256820678711,768086,-.1127119064331055,35748,-.8713550567626953,142493,-.6276750564575195,99917,328373,4347,.1630468368530273,143896,116213,-.4747848510742188,0,112674,-.2205171585083008,517522,-.5029449462890625,659448,-.8424100875854492,72524560,-.4532546997070313,27200,-.3341064453125,18079,-.7941780090332031,matched (3),597553.06,.87761158,36560.758,81330.32
201412,902129,659,4765,716740,12,0,0,0,0,0,0,0,0,0,0,1,604288,275564,.4193286895751953,662017,111474,.7726564407348633,46949,.1504297256469727,86028,-.2263374328613281,180483,.1635980606079102,7880,.4641323089599609,31249,.4912528991699219,70379,77895,-.8209524154663086,94583,404751,-.569676399230957,604392,-.7471818923950195,217928,.9109840393066406,320269,551,-2.945298671722412,35370,.3099241256713867,4721,4670,.3548412322998047,326726,-.0489349365234375,53129880,-.0284671783447266,960251,.043919563293457,4907601,.0456485748291016,11614,.2943048477172852,60112,-1.35130786895752,103977,.0533208847045898,11263,.5895814895629883,309218,656339,.4719972610473633,3407850,.2178916931152344,230516,.5283794403076172,182658,1.30507755279541,752682,.3619585037231445,3824200,.0017824172973633,2006587,.9602890014648438,42548,.174138069152832,85099,-.5154781341552734,32607,629654,4242,-.0244512557983398,224063,33327,-1.249056816101074,0,126443,.1152935028076172,640120,.2126035690307617,1278884,.6623401641845703,89106256,.2059040069580078,8291,-1.188045501708984,23081,.2442588806152344,matched (3),614400.06,.87761158,39637.262,82758.953
201501,902129,660,4765,896037,01,0,0,0,0,0,0,0,0,0,0,0,901717,121596,-.8181161880493164,1292518,207647,.6220483779907227,71746,.4240703582763672,119072,.3250560760498047,212734,.1644058227539063,5766,-.3123493194580078,32176,.0292329788208008,42211,82153,.0532217025756836,136303,546824,.3008556365966797,2974505,1.593609809875488,59455,-1.298944473266602,793423,8657,2.75438928604126,59135,.5139589309692383,2209,134,-3.551074504852295,380243,.1516885757446289,50960320,-.0416927337646484,1475025,.4292354583740234,4389867,-.1114864349365234,28486,.8972015380859375,206846,1.23576545715332,99811,-.0408906936645508,5969,-.6349430084228516,778022,504830,-.262455940246582,4202463,.2095890045166016,171101,-.2980661392211914,236547,.2585315704345703,768486,.0207796096801758,4539497,.1714677810668945,540152,-1.312339782714844,60228,.3475046157836914,321285,1.328514099121094,165615,644325,8434,.6872367858886719,386094,88473,.9763288497924805,0,59328,-.7567100524902344,666897,.040980339050293,1071167,-.1772394180297852,86313616,-.0318412780761719,37328,1.504572868347168,145605,1.841887474060059,matched (3),905664.75,.87761158,39965.465,82916.648
201502,902129,661,4765,702469,02,1,0,0,0,0,0,0,0,0,0,0,734981,386025,1.155198097229004,2409394,250542,.1877870559692383,25153,-1.048154830932617,322421,.9961299896240234,131924,-.4778165817260742,7384,.2473373413085938,15414,-.7359447479248047,65797,39547,-.7310934066772461,106464,623088,.1305608749389648,2074367,-.3604211807250977,136117,.8282947540283203,904212,15411,.5767126083374023,34191,-.5478610992431641,1836,2507,2.929002285003662,328600,-.1459693908691406,90240184,.5714282989501953,710597,-.7303247451782227,4720347,.0725831985473633,34075,.1791515350341797,166755,-.215449333190918,97644,-.0219507217407227,4537,-.2743139266967773,369667,262097,-.6555070877075195,2946872,-.3549270629882813,161272,-.0591621398925781,22575,-2.34930419921875,944068,.2057762145996094,3626145,-.2246465682983398,361244,-.4022970199584961,40037,-.4083337783813477,293472,-.0905466079711914,129279,517857,5711,-.3898773193359375,126082,75588,-.1573991775512695,0,78025,.2739477157592773,581145,-.1376352310180664,2123159,.6841564178466797,75757472,-.1304512023925781,66258,.5738124847412109,11950,-2.500165939331055,matched (3),656756.25,.87761158,48225.016,87198.531
201503,902129,662,4765,674894,03,0,1,0,0,0,0,0,0,0,0,0,958265,209765,-.6099138259887695,1972748,162813,-.4310245513916016,65710,.9602737426757813,141833,-.8212080001831055,247497,.6291732788085938,3792,-.6664218902587891,34936,.818242073059082,32221,73453,.6191558837890625,101756,416206,-.403508186340332,1715719,-.189824104309082,170151,.2231712341308594,1055930,768,-2.999046802520752,47358,.3257741928100586,1983,1603,-.4472103118896484,503042,.4258327484130859,58412312,-.4349479675292969,2655781,1.318388938903809,5426055,.1393299102783203,18575,-.6067476272583008,98280,-.5287046432495117,79027,-.2115383148193359,4380,-.03521728515625,300498,281138,.0701313018798828,4424277,.4063625335693359,285037,.5695266723632813,133816,1.779623031616211,542578,-.5538663864135742,3545269,-.0225563049316406,469981,.2631387710571289,83130,.7306022644042969,278408,-.0526943206787109,85439,206669,19027,1.203464508056641,208981,69582,-.0827922821044922,0,75181,-.0371313095092773,598672,.0297136306762695,3027129,.3547096252441406,52885764,-.3594017028808594,24618,-.9900789260864258,31309,.9631738662719727,matched (3),729346,.87761158,34545.16,80444.391
201504,902129,663,4765,715768,04,0,0,1,0,0,0,0,0,0,0,0,1978933,36313,-1.753811836242676,1982892,521786,1.164654731750488,87869,.2905960083007813,139051,-.0198097229003906,236423,-.0457763671875,3565,-.0617294311523438,45563,.2655782699584961,36598,173508,.8595781326293945,133949,678117,.4881401062011719,2005079,.1558513641357422,212572,.22259521484375,538031,24937,3.480318546295166,14226,-1.202665328979492,7057,1688,.0516676902770996,311352,-.4797496795654297,49035164,-.1749897003173828,1275760,-.7331972122192383,6197311,.132904052734375,46155,.9101886749267578,120688,.205388069152832,80009,.0123491287231445,7323,.5139713287353516,429153,435187,.4369297027587891,5717850,.2564859390258789,475355,.5114431381225586,134926,.0082607269287109,796822,.3842992782592773,3762078,.0593576431274414,518816,.0988569259643555,213634,.9438581466674805,327423,.1621646881103516,165315,471769,5861,-1.17753791809082,152030,50914,-.3123674392700195,0,58319,-.2539701461791992,966079,.4785318374633789,1806270,-.5163507461547852,42215908,-.2253379821777344,49663,.7017831802368164,157049,1.612652778625488,matched (3),738128.56,.87761158,40864.902,83353.898
201505,902129,664,4765,522886,05,0,0,0,1,0,0,0,0,0,0,0,1070660,462747,2.545004844665527,1073908,136339,-1.342112541198731,33725,-.9576072692871094,182257,.2705774307250977,134892,-.5611476898193359,3341,-.0648946762084961,18525,-.8999748229980469,27117,42800,-1.399685859680176,244913,439702,-.433222770690918,1525336,-.2734689712524414,29327,-1.980772972106934,1025821,3269,-2.031868934631348,50254,1.262019157409668,1097,4293,.9334416389465332,306891,-.0144319534301758,43153000,-.1277847290039063,1129540,-.1217317581176758,5300748,-.1562681198120117,43449,-.0604171752929688,112560,-.0697221755981445,118907,.3962030410766602,10093,.3208227157592773,518527,403943,-.0745019912719727,5571842,-.0258665084838867,561029,.16571044921875,112930,-.1779584884643555,1215941,.422642707824707,3854856,.0243625640869141,936776,.5908946990966797,58799,-1.290139198303223,304721,-.0718564987182617,145401,177352,13050,.8004674911499023,120467,45704,-.1079521179199219,0,39285,-.395085334777832,819559,-.1644792556762695,1844371,.0208740234375,21498244,-.6748256683349609,6609,-2.016828536987305,29309,-1.67866325378418,matched (3),525465.06,.87761158,40430.102,83141.594
201506,902129,665,4765,507255,06,0,0,0,0,1,0,0,0,0,0,0,777784,235170,-.6768722534179688,820292,247320,.5955381393432617,8710,-1.353767395019531,168718,-.0771894454956055,210685,.4458894729614258,24,-4.935971260070801,11795,-.4514455795288086,70294,86965,.7089681625366211,111958,272808,-.4773292541503906,1465223,-.0402069091796875,38396,.2694454193115234,838200,23235,1.961175918579102,27949,-.5867090225219727,6532,3220,-.2876043319702148,288062,-.0633163452148438,59934272,.3284950256347656,953344,-.1695899963378906,4829718,-.0930595397949219,49981,.1400547027587891,80354,-.3370447158813477,112955,-.0513525009155273,3009,-1.210234642028809,377087,413650,.0237464904785156,4754136,-.1587114334106445,412453,-.3076505661010742,177995,.4549875259399414,1496259,.2074489593505859,4093873,.0601577758789063,581723,-.4764499664306641,100293,.533970832824707,466298,.4254283905029297,101885,453891,10540,-.2136106491088867,81176,30639,-.3999128341674805,0,81258,.7267866134643555,1106204,.2999229431152344,1134020,-.4863691329956055,9268445,-.8413562774658203,8007,.1918840408325195,18550,-.4574251174926758,matched (3),559996.94,.87761158,35233.391,80742.328
201507,902129,666,4765,637491,07,0,0,0,0,0,1,0,0,0,0,0,1768527,292979,.219792366027832,1997142,433676,.561614990234375,82873,2.252837181091309,183045,.0815029144287109,147460,-.3568077087402344,5626,5.457099914550781,83198,1.953547477722168,177640,108526,.2214832305908203,181838,547934,.6973867416381836,2211135,.4114980697631836,55849,.3746976852416992,1064537,28433,.2018899917602539,43023,.4313535690307617,1467,5628,.5583724975585938,392245,.3087100982666016,47541416,-.2316455841064453,847452,-.117741584777832,6223926,.2536125183105469,25017,-.6920871734619141,123987,.4337348937988281,96471,-.1577472686767578,5020,.5118217468261719,550073,733495,.5728006362915039,3475030,-.3134117126464844,370058,-.1084623336791992,85557,-.7325725555419922,1557746,.0402727127075195,4038704,-.0135679244995117,863673,.3951997756958008,137163,.3130741119384766,280296,-.5089788436889648,271570,272024,10302,-.0228395462036133,117761,51736,.5238809585571289,0,80098,-.014378547668457,892015,-.2152061462402344,2414213,.7556047439575195,19017144,.7187252044677734,50022,1.832146644592285,127833,1.930254936218262,matched (3),666983.5,.87761158,47596.145,86852.313
201508,902129,667,4765,444594,08,0,0,0,0,0,0,1,0,0,0,0,1095987,195644,-.4038047790527344,2088286,102640,-1.441069602966309,47002,-.5671195983886719,145842,-.227208137512207,92035,-.4713878631591797,3478,-.4809408187866211,11466,-1.981837272644043,99393,37211,-1.070384979248047,111501,500689,-.0901699066162109,837586,-.9707374572753906,118144,.7492532730102539,512130,1421,-2.996189117431641,33052,-.2636528015136719,943,3810,-.3901252746582031,276335,-.3502721786499023,54363024,.1340827941894531,959685,.1243715286254883,4403056,-.3461017608642578,23254,-.0730781555175781,78846,-.4526805877685547,69095,-.3337593078613281,3656,-.3170595169067383,789467,96082,-2.032618522644043,3853744,.1034421920776367,358884,-.0306606292724609,48262,-.5725383758544922,738706,-.7460956573486328,3098693,-.2649431228637695,1096892,.2390422821044922,79064,-.5509119033813477,306308,.0887451171875,61892,207519,6613,-.4433002471923828,172411,50469,-.0247945785522461,0,67126,-.1766796112060547,1046010,.1592550277709961,880469,-1.008674621582031,35717008,.6302871704101563,41360,-.1901483535766602,45918,-1.023867607116699,matched (3),430977.63,.87761158,26966.645,77492.781
201509,902129,668,4765,591945,09,0,0,0,0,0,0,0,1,0,0,0,1683711,139865,-.3356189727783203,1350627,138810,.3018779754638672,83696,.5770015716552734,117601,-.2152261734008789,164152,.5786237716674805,1198,-1.06580400466919,12552,.0904941558837891,150047,111299,1.095615386962891,229780,351360,-.3541736602783203,1493532,.5783758163452148,750356,1.848643302917481,630335,25525,2.888297080993652,31987,-.0327520370483398,2400,7412,.665471076965332,279130,.0100631713867188,46882720,-.1480350494384766,604379,-.4624042510986328,3172387,-.327815055847168,25059,.0747556686401367,126879,.4757375717163086,70919,.0260553359985352,13273,1.289361953735352,548248,531704,1.710885047912598,3628096,-.0603370666503906,388784,.0800247192382813,237569,1.593812942504883,691812,-.0655860900878906,4585888,.392003059387207,1039253,-.0539789199829102,50670,-.4449243545532227,309284,.009669303894043,274842,317044,4438,-.398834228515625,103513,91176,.5914316177368164,0,86527,.2538852691650391,1089919,.0411205291748047,1391653,.4577932357788086,12748036,-1.030250549316406,71278,.5442733764648438,27544,-.5110721588134766,matched (3),651278.31,.87761158,35462.5,80842.57
201510,902129,669,4765,637810,10,0,0,0,0,0,0,0,0,1,0,0,1752877,210813,.4102945327758789,2277382,184184,.2828292846679688,56307,-.3963727951049805,236070,.6968307495117188,279276,.5314083099365234,4985,1.425779819488525,6440,-.6673517227172852,148145,60487,-.6097917556762695,139086,568227,.4807100296020508,1070912,-.3326339721679688,898616,.1803083419799805,768150,27205,.0637426376342773,53553,.5153417587280273,2327,5900,-.2281475067138672,406092,.3749027252197266,63677772,.3061866760253906,689793,.1321907043457031,3560243,.1153450012207031,44167,.5667448043823242,157984,.2192602157592773,100458,.3482017517089844,6920,-.6513166427612305,542604,287011,-.6165666580200195,3589659,-.010650634765625,373461,-.0402097702026367,232329,-.022303581237793,1311957,.6399612426757813,5221132,.129730224609375,555024,-.6272459030151367,69027,.3091640472412109,428667,.3264198303222656,39591,302680,16708,1.325684547424316,312042,62466,-.378169059753418,0,138957,.4737081527709961,882523,-.2110738754272461,1702312,.2014951705932617,35646100,1.028263092041016,34171,-.7352104187011719,21202,-.2616891860961914,matched (3),653099.56,.87761158,32308.316,79509.492
201511,902129,670,4765,670450,11,0,0,0,0,0,0,0,0,0,1,0,1497020,297960,.3459873199462891,1024895,102509,-.5859851837158203,43173,-.2656030654907227,178964,-.2769432067871094,141365,-.6808557510375977,2078,-.8750276565551758,21403,1.201003074645996,50869,70291,.1502161026000977,166257,314611,-.5911846160888672,1203006,.1163129806518555,172105,-1.652751922607422,835735,54180,.6889114379882813,46191,-.1478862762451172,18514,17218,1.071002960205078,268785,-.4126682281494141,46789848,-.3081703186035156,960442,.3310022354125977,4005147,.1177511215209961,13167,-1.210264205932617,85575,-.6131010055541992,100724,.0026445388793945,7156,.0335359573364258,711479,177906,-.4782657623291016,4541814,.2352695465087891,343255,-.0843400955200195,99423,-.8487701416015625,596689,-.7878789901733398,4023079,-.2606668472290039,837115,.41094970703125,57638,-.1803159713745117,323528,-.2813940048217773,124221,506501,7326,-.824458122253418,269492,56481,-.1007175445556641,0,75643,-.6081399917602539,1048976,.1727848052978516,1662979,-.02337646484375,33298140,-.0681381225585938,32312,-.055938720703125,39670,.6264991760253906,matched (3),607049.25,.87761158,27634.705,77727.789
