period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1055c826,growth1055c826,Y1400c152,Y1424c554,Y1540c586,growth1540c586,Y1686c440,growth1686c440,Y1752c440,growth1752c440,Y1980c484,growth1980c484,Y2080c826,growth2080c826,Y2120c372,growth2120c372,Y2327c208,Y2560c191,growth2560c191,Y2603c586,growth2603c586,Y2764c208,growth2764c208,Y2897c300,growth2897c300,Y2945c381,Y2968c484,growth2968c484,Y2984c124,growth2984c124,Y3007c757,growth3007c757,Y3260c428,growth3260c428,Y3394c554,Y3406c381,Y3453c152,growth3453c152,Y3454c498,Y3455c203,Y3465c300,growth3465c300,Y365c376,Y3681c484,growth3681c484,Y3738c208,growth3738c208,Y3820c826,growth3820c826,Y4077c218,Y4138c233,Y4173c586,growth4173c586,Y4181c826,growth4181c826,Y4210c376,Y4277c191,growth4277c191,Y4306c152,growth4306c152,Y4329c352,growth4329c352,Y4634c300,growth4634c300,Y4681c642,Y4711c348,growth4711c348,Y4757c152,growth4757c152,Y4760c620,growth4760c620,Y4793c688,growth4793c688,Y4838c246,growth4838c246,Y4922c428,growth4922c428,Y5009c222,growth5009c222,Y619c233,Y663c440,growth663c440,Y679c792,growth679c792,Y686c251,growth686c251,_merge,x,r2,s,sf
201212,901831,635,4753,5737787,12,0,0,0,0,0,0,0,0,0,0,1,200650,.3706626892089844,369238,163895,305460,-1.458409309387207,2626839,.26568603515625,44465,.7649068832397461,4434895,-.4714326858520508,309069,-.5784978866577148,8304727,-.0317535400390625,11307,2134,.1449770927429199,78663,.6053695678710938,9247358,.1507081985473633,425665,.4377908706665039,1075311,215074,.3531522750854492,14269183,.3116455078125,57255,2.511507987976074,318595,.5850791931152344,110569,41442,738693,.4617300033569336,5482,308476,18274,1.238149642944336,479000,202256,.0756702423095703,190548,.5311641693115234,5265436,.8144397735595703,48574,24778,97176,.595982551574707,345588,.1175527572631836,1491000,373135,.7109413146972656,4702690,1.106056213378906,206060,-.7361288070678711,20411,-1.393105506896973,35843,25636,-2.512086868286133,1401699,-.1825361251831055,1100174,.2863388061523438,324449,1.075647354125977,73768,1.751323699951172,93965,.7470293045043945,13250,.5342416763305664,113904,951191,.1296920776367188,772987,1.893685340881348,3969402,.288020133972168,matched (3),5369145.5,.92764288,246109.45,501136.66
201301,901831,636,4753,6167987,01,0,0,0,0,0,0,0,0,0,0,0,410512,.7158432006835938,7471716,238818,326004,.0650911331176758,3724923,.3492650985717773,59681,.2943115234375,3915263,-.1246213912963867,419688,.3059463500976563,8397349,.0110912322998047,2006,70229,3.493762969970703,99569,.2356777191162109,13903846,.4078273773193359,632939,.3967218399047852,1198139,297263,.3236351013183594,14223465,-.0032081604003906,708197,2.515208244323731,407939,.247197151184082,146681,1064648,471600,-.4487514495849609,53114,361900,13700,-.2880830764770508,302000,224862,.105952262878418,156586,-.1962985992431641,1039571,-1.622355461120606,68978,57816,63894,-.4192981719970703,706124,.7145442962646484,719000,191512,-.6669902801513672,1224654,-1.345477104187012,244140,.1695747375488281,116891,1.74516773223877,29305,73111,1.047981262207031,1774037,.2355728149414063,659064,-.5124034881591797,93375,-1.245504379272461,11000,-1.903029441833496,22839,-1.41445255279541,17220,.2620744705200195,133704,1017393,.0672836303710938,213323,-1.287454605102539,2853638,-.3300209045410156,matched (3),6741864,.92764288,260253.53,508232.22
201302,901831,637,4753,5913143,02,1,0,0,0,0,0,0,0,0,0,0,290432,-.3460359573364258,1869071,222087,279301,-.1546192169189453,3462473,-.073063850402832,63118,.0559921264648438,5923735,.4140844345092773,256131,-.4938220977783203,8351778,-.0054416656494141,4262,38859,-.5918216705322266,53810,-.615391731262207,9886114,-.341033935546875,487754,-.2605628967285156,977652,157063,-.637969970703125,9780796,-.3744716644287109,94097,-2.018396377563477,510056,.2234029769897461,106243,231057,633346,.2948856353759766,22078,263821,13189,-.0380125045776367,378000,154832,-.3731460571289063,54371,-1.057774543762207,10534375,2.315835952758789,55981,34092,55160,-.1469869613647461,440342,-.4722394943237305,647000,229483,.1808786392211914,3628712,1.086219787597656,88534,-1.014355659484863,47473,-.9010801315307617,31220,19586,-1.317163467407227,1637210,-.0802640914916992,562519,-.1583957672119141,429150,1.525182723999023,8220,-.291325569152832,57789,.9283285140991211,4973,-1.242048263549805,108101,796596,-.2446508407592773,44252,-1.572907447814941,3597258,.2315769195556641,matched (3),5357391.5,.92764288,206661.22,482987.53
201303,901831,638,4753,2800781,03,0,1,0,0,0,0,0,0,0,0,0,42893,-1.912660598754883,3417693,161772,196018,-.3540840148925781,3055815,-.1249361038208008,41813,-.4117984771728516,6044541,.0201883316040039,268381,.0467185974121094,8153105,-.0240764617919922,2061,1359,-3.353190422058106,10890,-1.597614288330078,9399665,-.0504570007324219,581636,.1760339736938477,1040478,127530,-.2082948684692383,8475350,-.1432590484619141,163589,.5530309677124023,489731,-.0406646728515625,86383,353010,389662,-.4857368469238281,23098,230706,56291,1.451150894165039,836000,143166,-.0783357620239258,110842,.7122745513916016,1262283,-2.121722221374512,87804,103958,22026,-.9180145263671875,833911,.6385746002197266,1284000,226003,-.0152807235717773,1853697,-.6716957092285156,317815,1.278082847595215,77281,.4872865676879883,42206,4113,-1.560662269592285,1550857,-.0541858673095703,740440,.2748203277587891,141572,-1.10899829864502,6161,-.2883310317993164,91601,.4606437683105469,3759,-.2798709869384766,113578,1049009,.2752532958984375,110444,.9146080017089844,4115901,.1346864700317383,matched (3),3238933.3,.92764288,259267.48,507728
201304,901831,639,4753,5593825,04,0,0,1,0,0,0,0,0,0,0,0,130265,1.110862731933594,1964617,231883,412094,.7430448532104492,3297393,.0760860443115234,58158,.3299560546875,6711442,.1046581268310547,354322,.2777986526489258,8248322,.0116109848022461,4103,7756,1.741717338562012,39909,1.298757553100586,10059486,.0678424835205078,686457,.1656980514526367,1124878,333838,.9623041152954102,7512131,-.1206436157226563,207274,.2366838455200195,341422,-.3607368469238281,208408,626793,470128,.1877250671386719,45559,354320,10825,-1.648675918579102,474000,184300,.2525596618652344,103738,-.0662374496459961,2496070,.6817960739135742,102017,224736,76955,1.250997543334961,966093,.1471338272094727,1224000,278911,.2103443145751953,2856574,.4324407577514648,342636,.0751991271972656,84684,.0914783477783203,49163,105869,3.248049736022949,2486971,.4722576141357422,755833,.0205755233764648,901756,1.851535797119141,13052,.7507028579711914,183833,.6965856552124023,6260,.5100278854370117,120867,1102690,.0499067306518555,359329,1.179730415344238,4689949,.1305637359619141,matched (3),5256751.5,.92764288,212893.44,485686.84
201305,901831,640,4753,5355470,05,0,0,0,1,0,0,0,0,0,0,0,137537,.0543212890625,1895508,158782,356059,-.1461544036865234,3254411,-.0131216049194336,14127,-1.415075302124023,7543663,.1168947219848633,196601,-.5890302658081055,8595284,.0412044525146484,1181,3897,-.6882591247558594,2176,-2.909113883972168,8912584,-.1210517883300781,649316,-.0556240081787109,901107,98963,-1.215909957885742,12979153,.5468254089355469,120091,-.5457916259765625,407740,.1775102615356445,484879,544089,386910,-.1948127746582031,39615,246576,23231,.7636289596557617,279000,170737,-.0764408111572266,117292,.122797966003418,4485371,.5861034393310547,45400,19239,68356,-.1184921264648438,906643,-.0635108947753906,1634000,216822,-.2518157958984375,2904322,.0165777206420898,302255,-.1253976821899414,79995,-.0569620132446289,53468,42458,-.9136867523193359,1497158,-.5074968338012695,573209,-.2765703201293945,99936,-2.199813842773438,10200,-.2465543746948242,61706,-1.091647148132324,3985,-.4516429901123047,104739,1457639,.2790651321411133,419292,.1543283462524414,3408229,-.3192291259765625,matched (3),5188601,.92764288,245029.31,500607.09
201306,901831,641,4753,5615216,06,0,0,0,0,1,0,0,0,0,0,0,93143,-.3897562026977539,1940383,181978,398452,.1124897003173828,3443213,.0563936233520508,62008,1.479175567626953,7980601,.0563058853149414,625675,1.157654762268066,8659036,.007390022277832,17027,3149,-.2131223678588867,12983,1.786152839660645,11257392,.2335605621337891,506778,-.2478466033935547,996614,120014,.1928625106811523,17457056,.2964000701904297,274861,.8280162811279297,615558,.4118995666503906,151288,683335,1028012,.9771900177001953,42224,302075,43877,.6359024047851563,367000,204513,.1805076599121094,71498,-.4949970245361328,12848867,1.052434921264648,153776,41440,90547,.2811403274536133,516567,-.5625438690185547,1685000,260002,.1816129684448242,1177667,-.9026651382446289,249648,-.1912193298339844,75888,-.0527057647705078,70480,55166,.2618312835693359,1640135,.0912103652954102,1085354,.6384115219116211,663580,1.893119812011719,45488,1.495060920715332,85880,.3305702209472656,4936,.2140178680419922,166920,1866723,.2473669052124023,315403,-.2847156524658203,5802553,.5321054458618164,matched (3),5463657.5,.92764288,256347.98,506243.41
201307,901831,642,4753,5540121,07,0,0,0,0,0,1,0,0,0,0,0,296524,1.157991409301758,3600100,169316,170457,-.8491039276123047,3517783,.0214262008666992,82011,.2795896530151367,5039733,-.4596614837646484,68975,-2.205086708068848,8680639,.0024909973144531,2354,3002,-.0478057861328125,58623,1.507486343383789,11445000,.0165271759033203,645112,.2413511276245117,910617,218484,.5991039276123047,11750627,-.3958377838134766,55062,-1.607806205749512,268970,-.8279285430908203,343456,500441,417768,-.900456428527832,23072,224781,12193,-1.280528068542481,0,172871,-.168086051940918,69507,-.0282421112060547,4043649,-1.156108856201172,301938,21922,55593,-.4878120422363281,388794,-.2841558456420898,0,297376,.134307861328125,2940904,.9151821136474609,193056,-.2570714950561523,66621,-.1302385330200195,84955,10275,-1.680633544921875,1871657,.1320457458496094,1013934,-.0680685043334961,265037,-.9177799224853516,10909,-1.427860260009766,75312,-.1313114166259766,5759,.1542081832885742,161525,1585606,-.1632184982299805,698457,.7950220108032227,3702059,-.4494085311889648,matched (3),5702249.5,.92764288,296013.09,527438.94
201308,901831,643,4753,5711677,08,0,0,0,0,0,0,1,0,0,0,0,316245,.0643892288208008,3722175,259460,366345,.7650928497314453,2804280,-.2266836166381836,18316,-1.499078750610352,6710679,.2863473892211914,177570,.9456205368041992,9062718,.0430746078491211,5404,5458,.5978031158447266,67304,.138092041015625,11803521,.0308456420898438,525173,-.2056961059570313,945090,382997,.561314582824707,8800496,-.2890987396240234,39923,-.321507453918457,369017,.3162422180175781,7926162,1096491,507606,.1947793960571289,61637,301423,40388,1.197670936584473,242000,135824,-.241185188293457,49034,-.3489131927490234,8669391,.7626514434814453,86380,23466,71499,.2516260147094727,538338,.3254375457763672,2082000,192469,-.4350624084472656,11644071,1.376079559326172,270571,.337554931640625,75213,.1213045120239258,84944,34931,1.223661422729492,1794812,-.0419244766235352,783276,-.2581081390380859,54235,-1.586543083190918,17103,.4496660232543945,53786,-.3366260528564453,7879,.3134374618530273,110060,1287496,-.2082672119140625,245383,-1.046052932739258,2974945,-.2186641693115234,matched (3),5570246.5,.92764288,162733.02,465886.38
201309,901831,644,4753,5100484,09,0,0,0,0,0,0,0,1,0,0,0,142134,-.7997465133666992,1619395,214223,626461,.5365114212036133,2665091,-.0509090423583984,36759,.6966085433959961,5701491,-.1629724502563477,279971,.4553213119506836,8828601,-.0261726379394531,35132,4251,-.2499275207519531,25709,-.9623785018920898,10018622,-.1639518737792969,467367,-.1166133880615234,1345532,313460,-.2003555297851563,7847106,-.1146631240844727,5472,-1.987308502197266,478518,.2598514556884766,326718,588727,345459,-.384831428527832,40386,194744,38816,-.0397005081176758,125000,59744,-.8212919235229492,64938,.280919075012207,11548446,.2867527008056641,83907,61040,47737,-.4039764404296875,433402,-.2168216705322266,351000,268374,.3324460983276367,2179144,-1.675865173339844,206115,-.2721004486083984,46171,-.4879722595214844,36707,11950,-1.072643280029297,1111174,-.4794826507568359,553146,-.3478631973266602,225773,1.426203727722168,33477,.671605110168457,50609,-.0608844757080078,10733,.3091220855712891,167691,681468,-.636204719543457,116518,-.7447748184204102,5780431,.6642532348632813,matched (3),5022928.5,.92764288,208995.81,483991.06
201310,901831,645,4753,4996169,10,0,0,0,0,0,0,0,0,1,0,0,46003,-1.128064155578613,1377831,187905,223956,-1.028636932373047,2906603,.0867471694946289,17113,-.7645444869995117,5617390,-.0148601531982422,349515,.2218599319458008,10339278,.1579532623291016,2086,1792,-.8638224601745606,67600,.9667673110961914,8486432,-.1659774780273438,627206,.2941608428955078,1009311,297394,-.0526142120361328,7095492,-.1006851196289063,177018,3.476607322692871,473186,-.0112056732177734,26424,491082,263386,-.2712535858154297,10283,331970,9643,-1.392600059509277,224000,97888,.4937553405761719,85847,.2791337966918945,1560644,-2.001453399658203,0,55508,43215,-.0995197296142578,770638,.5755529403686523,2061000,283211,.0538110733032227,2008422,-.0815820693969727,264728,.2502679824829102,41377,-.1096267700195313,80106,46887,1.367009162902832,1591345,.3591623306274414,1430188,.9499387741088867,781245,1.241358757019043,13649,-.8971929550170898,32286,-.4494953155517578,5409,-.6852588653564453,113253,880109,.2557964324951172,418513,1.278661727905273,4199161,-.3195934295654297,matched (3),4835708,.92764288,234541.5,495558.06
201311,901831,646,4753,5738844,11,0,0,0,0,0,0,0,0,0,1,0,18793,-.8952217102050781,348457,279444,225559,.0071315765380859,2722517,-.0654287338256836,71393,1.428360939025879,5588564,-.0051450729370117,186400,-.6286506652832031,9522304,-.0823135375976563,10727,3818,.7563948631286621,162978,.8800067901611328,7550328,-.116877555847168,462830,-.3039150238037109,960427,228737,-.2624845504760742,9251425,.2653188705444336,382798,.7712564468383789,201334,-.854522705078125,37021,2913962,705174,.9848241806030273,9398,144720,28671,1.089653968811035,229000,111422,.1295013427734375,56956,-.4102878570556641,10343159,1.891227722167969,73020,4912,52935,.2028770446777344,487723,-.4574708938598633,98000,265239,-.0655612945556641,6767281,1.214749336242676,223882,-.1675834655761719,81645,.6796550750732422,22966,8332,-1.72763729095459,1968414,.2126483917236328,1034022,-.3243494033813477,419511,-.6217994689941406,12360,-.0992002487182617,31270,-.0319747924804688,12109,.8058843612670898,124208,983592,.1111650466918945,74499,-1.725921630859375,5577970,.2839393615722656,matched (3),5362212.5,.92764288,208035.06,483576.97
201312,901831,647,4753,6556563,12,0,0,0,0,0,0,0,0,0,0,1,5692,-1.194422721862793,6289257,163697,303208,.29583740234375,2925659,.0719633102416992,8764,-2.09754753112793,7602273,.3077249526977539,226988,.1970014572143555,10689476,.1156234741210938,8401,4074,.0648984909057617,69304,-.8551120758056641,8548304,.1241416931152344,533621,.1423254013061523,535934,354651,.4385614395141602,15596979,.5222988128662109,175780,-.7782745361328125,351854,.5582504272460938,89757,175072,379043,-.6207952499389648,12667,247421,10922,-.9651069641113281,552000,174152,.4466037750244141,64917,.1308307647705078,5141038,-.699070930480957,153682,23571,112181,.7510490417480469,345606,-.3444480895996094,2249000,204219,-.2614383697509766,2948667,-.8307456970214844,334453,.4013776779174805,149126,.6024112701416016,25326,39025,1.544098854064941,1786428,-.0970096588134766,1190083,.1405668258666992,442841,.0541210174560547,12169,-.0155744552612305,120706,1.350698471069336,14546,.1833677291870117,155982,1257012,.2452812194824219,210345,1.037962913513184,1614846,-1.239584922790527,matched (3),6346150,.92764288,257617.45,506887.41
201401,901831,648,4753,7011074,01,0,0,0,0,0,0,0,0,0,0,0,319031,4.026226043701172,0,148534,489143,.478236198425293,3168217,.0796489715576172,76010,2.160212516784668,5995729,-.2374000549316406,403940,.5763692855834961,10782348,.0086498260498047,108333,7010,.5427122116088867,130484,.6327476501464844,17107046,.6937570571899414,2048124,1.344993591308594,1279649,268856,-.2769584655761719,19712662,.2341842651367188,393419,.8056421279907227,410393,.1538991928100586,308540,3967785,940958,.9092493057250977,11451,222984,47977,1.479942321777344,427000,177402,.0184898376464844,110903,.5355463027954102,11171165,.7760801315307617,77396,979879,96501,-.1505603790283203,859941,.911564826965332,3339000,215561,.054051399230957,1751833,-.52069091796875,251395,-.2854709625244141,171785,.1414518356323242,42443,69159,.5722055435180664,1962897,.094202995300293,795834,-.4023876190185547,1223677,1.01640510559082,57365,1.550542831420898,99704,-.1911516189575195,11930,-.1982603073120117,85584,960344,-.269200325012207,585402,1.023550033569336,2296693,.3522310256958008,matched (3),6903290.5,.92764288,321748.63,542300.88
201402,901831,649,4753,5317320,02,1,0,0,0,0,0,0,0,0,0,0,301838,-.0553979873657227,3936648,197808,327984,-.3996906280517578,3281824,.0352306365966797,112094,.3884735107421875,4588300,-.2675380706787109,179638,-.8103227615356445,10620254,-.0151462554931641,5866,2491,-1.034653663635254,96553,-.3011589050292969,13542361,-.2336673736572266,642540,-1.159250259399414,850992,294835,.0922403335571289,11119709,-.5725421905517578,181402,-.7741594314575195,783758,.6469850540161133,60587,545807,491116,-.6502180099487305,45099,266924,23741,-.7035179138183594,404000,178682,.0071887969970703,102335,-.0804042816162109,4686492,-.8686504364013672,79510,57796,87669,-.0959844589233398,677488,-.2384719848632813,1814000,335899,.4435663223266602,1476036,-.1713027954101563,198013,-.2386932373046875,56393,-1.113898277282715,41440,1165,-4.083686828613281,1626730,-.1878499984741211,815373,.0242547988891602,306569,-1.384173393249512,12088,-1.557221412658691,75366,-.2798500061035156,4118,-1.063688278198242,159270,1061096,.0997657775878906,196310,-1.09260368347168,4100444,.5796241760253906,matched (3),5607177,.92764288,231797.72,494265.38
201403,901831,650,4753,4274583,03,0,1,0,0,0,0,0,0,0,0,0,497112,.4989252090454102,0,0,542380,.5030021667480469,2407217,-.3099279403686523,44510,-.9236240386962891,4509039,-.017425537109375,440226,.8963451385498047,9606193,-.1003551483154297,4623,1186,-.7420978546142578,40221,-.8757028579711914,13159861,-.0286521911621094,462281,-.3292560577392578,1066623,284512,-.0356407165527344,8926036,-.2197475433349609,77704,-.847808837890625,399369,-.6742143630981445,0,500599,349714,-.3395652770996094,26799,270514,11378,-.7355222702026367,782000,243653,.3101377487182617,92519,-.1008377075195313,8274555,.5685005187988281,32992,35348,107351,.2025356292724609,546128,-.2155389785766602,3414000,312963,-.0707254409790039,907930,-.4859476089477539,171637,-.1429510116577148,52150,-.078221321105957,36780,47211,3.701906204223633,1937601,.1748790740966797,483532,-.5225276947021484,426429,.3300037384033203,4176,-1.062858581542969,41805,-.5893402099609375,7550,.6061801910400391,81623,1418989,.2906417846679688,181622,-.0777673721313477,2395672,-.5374307632446289,matched (3),4603401.5,.92764288,231964.58,494343.66
201404,901831,651,4753,6415335,04,0,0,1,0,0,0,0,0,0,0,0,458393,-.0810880661010742,2853309,267909,394347,-.3187351226806641,2781795,.1446247100830078,159582,1.276844024658203,7274745,.4783248901367188,238459,-.6130914688110352,10982936,.1339340209960938,54002,2382,.6973543167114258,41045,.0202798843383789,13229530,.0052814483642578,724858,.449803352355957,975292,276449,-.0287494659423828,10352854,.1482906341552734,393036,1.620994567871094,886992,.7979497909545898,102389,824102,583411,.5117769241333008,16626,334956,16886,.3948040008544922,367000,165214,-.3885040283203125,61156,-.4139862060546875,9167155,.1024417877197266,166442,731625,92447,-.1494684219360352,976109,.5807209014892578,3455000,283130,-.1001787185668945,3454414,1.336240768432617,202220,.1639747619628906,62685,.1839981079101563,28170,3270,-2.66983699798584,2341334,.18927001953125,1309264,.9961023330688477,772267,.5938844680786133,20668,1.59923267364502,120896,1.061915397644043,5492,-.3182554244995117,174223,1506364,.0597543716430664,154002,-.1649618148803711,5235834,.7818622589111328,matched (3),6581445.5,.92764288,265527.97,510953.22
201405,901831,652,4753,5990952,05,0,0,0,1,0,0,0,0,0,0,0,372050,-.2086992263793945,1603595,186840,739018,.6280908584594727,3089665,.1049661636352539,50236,-1.155826568603516,5635827,-.2552642822265625,17467,-2.613883972167969,9161881,-.1812915802001953,4989,4373,.607508659362793,47548,.1470708847045898,12886441,-.026275634765625,784973,.0796728134155273,1094336,218364,-.2358627319335938,17294818,.5131454467773438,247246,-.4635171890258789,528249,-.5182676315307617,307866,795472,491350,-.1717357635498047,118723,237759,13438,-.228398323059082,541000,219996,.2863683700561523,54126,-.1221132278442383,8388365,-.0887813568115234,57428,26884,70789,-.266932487487793,831047,-.1608877182006836,2843000,272858,-.0369548797607422,1963099,-.5651283264160156,266255,.2750978469848633,60655,-.0329198837280273,37854,111150,3.526090621948242,2486132,.0600070953369141,1214657,-.0750026702880859,675395,-.134033203125,4255,-1.58049201965332,45463,-.978032112121582,2364,-.8429374694824219,114802,1695304,.1181631088256836,469743,1.115220069885254,2940931,-.5768003463745117,matched (3),6031069.5,.92764288,189916.47,476063.38
201406,901831,653,4753,6722185,06,0,0,0,0,1,0,0,0,0,0,0,469731,.2331323623657227,1647930,189621,654631,-.121251106262207,2734390,-.1221542358398438,107327,.7591485977172852,6019264,.0658206939697266,130246,2.009112358093262,9881898,.075653076171875,14171,4618,.0545129776000977,71175,.4034023284912109,14446689,.114288330078125,1051727,.2925395965576172,1143888,172071,-.2382564544677734,18025958,.0414047241210938,353010,.3561124801635742,300050,-.5656185150146484,87806,1545852,468691,-.0472126007080078,22046,256983,18359,.3120326995849609,703000,235441,.0678510665893555,165982,1.120564460754395,12306349,.383270263671875,83576,103532,115171,.4867143630981445,1074471,.25689697265625,4260000,285303,.0446004867553711,2370360,.1885175704956055,256939,-.0356159210205078,70908,.1561813354492188,38211,448,-5.513843059539795,1628290,-.4231977462768555,1402900,.1440792083740234,547605,-.2097434997558594,7618,.5824193954467773,96714,.7548589706420898,6575,1.022919654846191,193913,1475224,-.1390523910522461,222885,-.7455301284790039,4960880,.5228567123413086,matched (3),6750950.5,.92764288,185528.89,474330.13
201407,901831,654,4753,5451406,07,0,0,0,0,0,1,0,0,0,0,0,334391,-.3398494720458984,961625,153460,535036,-.2017374038696289,2596259,-.0518369674682617,61970,-.549229621887207,6355115,.0542945861816406,59387,-.7853498458862305,8569805,-.1424589157104492,39543,853,-1.688957691192627,99151,.3315019607543945,18252212,.2338218688964844,850787,-.2120265960693359,1202955,184009,.06707763671875,15988322,-.1199531555175781,305800,-.1435651779174805,562493,.6284294128417969,51144,1355781,343371,-.3111324310302734,13852,217710,5834,-1.146416664123535,597000,124406,-.6379098892211914,72724,-.8252077102661133,9823056,-.2253837585449219,44291,61872,74900,-.4302635192871094,1143512,.0622758865356445,1329000,273222,-.0432672500610352,1281969,-.6146450042724609,131995,-.6660737991333008,46678,-.4181108474731445,59149,20652,3.830774784088135,1828173,.1157875061035156,585428,-.8739528656005859,194116,-1.037097930908203,6472,-.1630287170410156,59811,-.4805679321289063,3871,-.5297613143920898,157601,1945497,.276707649230957,1013068,1.514082908630371,4658633,-.0628604888916016,matched (3),6056491,.92764288,244114.89,500160.16
201408,901831,655,4753,7375956,08,0,0,0,0,0,0,1,0,0,0,0,387324,.1469507217407227,3574504,388766,1090404,.7119693756103516,3799562,.3808145523071289,20341,-1.114011764526367,5035395,-.2327680587768555,673325,2.428153038024902,9232663,.0745019912719727,40743,1024,.1827120780944824,224311,.8163890838623047,13810000,-.2788944244384766,494474,-.5426673889160156,1167593,212333,.1431713104248047,9740584,-.4955577850341797,11761,-3.258142471313477,683633,.195042610168457,275247,208454,404678,.1642799377441406,12660,508054,14581,.9160165786743164,537000,157881,.2382907867431641,77605,.0649604797363281,4362038,-.8117923736572266,69655,110555,112383,.4057588577270508,328510,-1.247291564941406,2007000,283609,.0373125076293945,4588538,1.275164604187012,308392,.848607063293457,22856,-.7140588760375977,32062,41086,.6878547668457031,1982663,.0811233520507813,651726,.1072807312011719,212517,.0905656814575195,4163,-.4412498474121094,55853,-.0684671401977539,13761,1.268324851989746,221166,1222588,-.4645471572875977,194359,-1.651031494140625,5238747,.1173601150512695,matched (3),7543996,.92764288,284058.38,520823.63
201409,901831,656,4753,7650951,09,0,0,0,0,0,0,0,1,0,0,0,267355,-.3706846237182617,2279274,365746,268311,-1.402156829833984,3389411,-.1142292022705078,81874,1.392542839050293,7149941,.3506126403808594,447477,-.4086036682128906,8946088,-.0315303802490234,10483,4321,1.439770698547363,371680,.505000114440918,11649883,-.1700954437255859,1143183,.8380775451660156,1463096,307668,.3708658218383789,6521228,-.4012384414672852,7757,-.4161930084228516,288688,-.8620748519897461,99013,859563,367082,-.0975065231323242,29326,258988,22961,.4540777206420898,345000,217906,.3222217559814453,76713,-.0115604400634766,6366241,.3780698776245117,107111,24026,97508,-.1419782638549805,672659,.7166709899902344,1019000,315269,.1058292388916016,2307535,-.6873817443847656,243935,-.2344694137573242,33495,.3821821212768555,27403,92284,.8092031478881836,1444382,-.3167591094970703,889554,.31109619140625,350246,.4996137619018555,4575,.0943708419799805,75486,.3012247085571289,6844,-.6984663009643555,127857,1276069,.0428142547607422,70319,-1.016665458679199,6370385,.1955776214599609,matched (3),7506752,.92764288,196961.92,478917.63
201410,901831,657,4753,6806682,10,0,0,0,0,0,0,0,0,1,0,0,242171,-.098933219909668,2998914,257579,451445,.5203065872192383,2143077,-.4584140777587891,31111,-.9676198959350586,5052937,-.3471345901489258,311130,-.3634138107299805,7980092,-.1142663955688477,5562,3063,-.3440923690795898,328592,-.1232166290283203,10012577,-.1514549255371094,517167,-.7932062149047852,1398905,79628,-1.351655960083008,10839641,.5081472396850586,2233,-1.245250225067139,243205,-.1714420318603516,161450,577250,573313,.4458465576171875,5918,169999,20317,-.1223392486572266,342000,115011,-.6390352249145508,57984,-.2799043655395508,4846548,-.2727432250976563,70320,45893,67010,-.3750925064086914,640262,-.0493612289428711,365000,311000,-.0136337280273438,2214511,-.0411481857299805,176783,-.3219795227050781,52663,.4525175094604492,26013,16478,-1.722844123840332,1764759,.2003326416015625,1229761,.3238544464111328,413072,.1649866104125977,3295,-.3282003402709961,50900,-.3940849304199219,14221,.7313480377197266,142598,1157647,-.0973949432373047,114240,.485260009765625,3207323,-.686223030090332,matched (3),6006827.5,.92764288,191385.8,476651.47
201411,901831,658,4753,7384734,11,0,0,0,0,0,0,0,0,0,1,0,609571,.9231119155883789,3535308,332945,245303,-.6099586486816406,2211212,.0312986373901367,55778,.5838174819946289,6392780,.2351999282836914,391353,.2293987274169922,9188497,.1410017013549805,6224,2634,-.1508913040161133,419475,.2441873550415039,9856627,-.0156974792480469,729628,.3441686630249023,1006544,133833,.5192270278930664,12689618,.1575736999511719,306874,4.923091411590576,92593,-.9656915664672852,174825,591346,261868,-.7835912704467773,7668,1048736,6655,-1.116089820861816,426000,253267,.7894163131713867,79759,.318842887878418,986699,-1.591656684875488,112245,72841,101405,.4142799377441406,750154,.1584014892578125,1546000,270706,-.138758659362793,1289164,-.5410375595092773,176977,.0010976791381836,43449,-.1923255920410156,20666,54849,1.202557563781738,1266044,-.3321170806884766,796443,-.4344196319580078,493587,.1780767440795898,4032,.2018566131591797,85439,.5179405212402344,5581,-.9353523254394531,170438,1176752,.0163688659667969,84428,-.3024024963378906,4154902,.2588520050048828,matched (3),7611553,.92764288,359158.63,565299.06
201412,901831,659,4753,7722126,12,0,0,0,0,0,0,0,0,0,0,1,697744,.135096549987793,23979,267884,658722,.9878072738647461,1442637,-.4270687103271484,62175,.1085739135742188,6639232,.0378265380859375,374357,-.0444002151489258,10197472,.10418701171875,66423,3733,.3487081527709961,356575,-.1624593734741211,10787513,.0902442932128906,1558430,.7588996887207031,1179987,64044,-.7370223999023438,18306612,.3664779663085938,359379,.1579399108886719,105744,.132807731628418,222836,337089,484375,.6150188446044922,13001,265469,17815,.9846725463867188,632000,293421,.1471643447875977,129172,.4821348190307617,11888543,2.48896598815918,141369,177754,125369,.2121391296386719,276462,-.9982051849365234,1352000,271166,.0016975402832031,1893068,.3842048645019531,210712,.1744718551635742,74400,.537867546081543,393830,44241,-.2149324417114258,1632694,.2543344497680664,632522,-.2304401397705078,68875,-1.969405174255371,3217,-.2258138656616211,52059,-.4954252243041992,32358,1.75749397277832,188564,1409062,.1801662445068359,362480,1.457070350646973,4520180,.0842628479003906,matched (3),7887196,.92764288,323543.31,543367.63
