period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1480c372,growth1480c372,Y1489c826,growth1489c826,Y1492c428,growth1492c428,Y1575c152,growth1575c152,Y1669c792,growth1669c792,Y1730c807,growth1730c807,Y2003c191,growth2003c191,Y200c705,Y2148c616,growth2148c616,Y2540c616,growth2540c616,Y2621c705,growth2621c705,Y2715c68,growth2715c68,Y2715c792,growth2715c792,Y2729c757,growth2729c757,Y2740c68,growth2740c68,Y2821c381,Y2848c620,growth2848c620,Y2877c208,growth2877c208,Y2884c124,growth2884c124,Y3208c688,growth3208c688,Y3210c246,growth3210c246,Y3439c246,growth3439c246,Y3443c688,growth3443c688,Y3552c233,Y3577c268,growth3577c268,Y3729c757,growth3729c757,Y3793c152,growth3793c152,Y37c246,growth37c246,Y3800c348,growth3800c348,Y3908c251,growth3908c251,Y3977c152,growth3977c152,Y405c807,growth405c807,Y4105c372,growth4105c372,Y4138c68,growth4138c68,Y4198c348,growth4198c348,Y4209c372,growth4209c372,Y4277c191,growth4277c191,Y4286c705,growth4286c705,Y4338c348,growth4338c348,Y4363c251,growth4363c251,Y4489c792,growth4489c792,Y4685c381,Y4699c757,growth4699c757,Y4882c68,growth4882c68,Y4890c792,growth4890c792,Y4935c642,Y4995c124,growth4995c124,Y5010c246,growth5010c246,Y532c703,growth532c703,Y868c372,growth868c372,_merge,x,r2,s,sf
201306,901520,641,4736,999506,06,0,0,0,0,1,0,0,0,0,0,0,440050,-.2706766128540039,577331,.0759963989257813,197613,-.1926813125610352,288142,-.242863655090332,1698822,.0329999923706055,776094,-.1305828094482422,40638,.1372575759887695,146759,2767152,.1224470138549805,2873901,.0492887496948242,49330,.6881322860717773,9630,-.6955318450927734,9611,1.080568313598633,282585,.304875373840332,19837,1.393630027770996,2858254,720370,-.0126876831054688,34371,1.635254859924316,3352344,.0970993041992188,388795,.3878116607666016,117845,.5279579162597656,629325,1.84130859375,223173,.3513193130493164,4840,122856,.2599506378173828,446881,.311436653137207,11079812,5.63642692565918,268717,.5655641555786133,116986,-.0995550155639648,44723648,.2002830505371094,378561,.679387092590332,196773,.1774702072143555,135845,-1.017827033996582,6966,.0641756057739258,35248632,.0800457000732422,893614,-.1362209320068359,260002,.1816129684448242,183570,.11138916015625,1259781,-.055729866027832,966147,.2331819534301758,900042,.5369482040405273,613776,14660,1.485760688781738,35932,1.069025993347168,240740,.0973024368286133,1236010,73554,.4282989501953125,16310,.560582160949707,2669128,-.0117931365966797,169429,.0821733474731445,matched (3),1151942.6,.80423963,117742.76,213877.94
201307,901520,642,4736,666359,07,0,0,0,0,0,1,0,0,0,0,0,437539,-.0057220458984375,554801,-.0398063659667969,260450,.2761001586914063,191780,-.4071044921875,840729,-.7034206390380859,1214835,.448089599609375,44734,.0960302352905273,254066,4930595,.577641487121582,4145800,.3664255142211914,12518,-1.371364593505859,32945,1.229955673217773,7864,-.2006130218505859,376964,.2881698608398438,5347,-1.311013221740723,2652480,1013276,.3411788940429688,36153,.0505466461181641,3525741,.0504312515258789,253166,-.4290065765380859,96125,-.2037210464477539,348543,-.590886116027832,197328,-.1230802536010742,119342,7122,-2.847824096679688,560658,.2268180847167969,1193047,-2.228612899780273,194840,-.3214807510375977,52264,-.8057460784912109,41109160,-.0842704772949219,169819,-.8016443252563477,176702,-.1075859069824219,297025,.7823019027709961,24639,1.263289451599121,31678840,-.1067771911621094,593008,-.4100666046142578,297376,.134307861328125,384029,.7381219863891602,1810848,.3628568649291992,379058,-.9356269836425781,725477,-.215611457824707,586180,784,-2.928469181060791,27928,-.2519989013671875,67850,-1.26641845703125,816584,52924,-.32916259765625,10372,-.4526681900024414,2193350,-.1963214874267578,153513,-.0986480712890625,matched (3),639255.88,.80423963,80693.109,195938.25
201308,901520,643,4736,617667,08,0,0,0,0,0,0,1,0,0,0,0,372544,-.1608104705810547,569771,.0266246795654297,235691,-.0998897552490234,148914,-.2529802322387695,662782,-.237823486328125,466648,-.9567880630493164,80267,.5846242904663086,165523,2055240,-.8750677108764648,3189151,-.2623405456542969,101782,2.095664978027344,18589,-.5722694396972656,5789,-.3063364028930664,221238,-.5329103469848633,38060,1.962628364562988,2478814,674000,-.4077138900756836,27,-7.19967794418335,2646413,-.2868862152099609,293903,.1492042541503906,83400,-.1420011520385742,130079,-.9856195449829102,162570,-.1937580108642578,84585,162286,3.126171112060547,310855,-.5897846221923828,83167,-2.663415908813477,254540,.2672796249389648,41433,-.2322301864624023,33253944,-.2120590209960938,781512,1.526497840881348,142721,-.2135734558105469,87331,-1.224111557006836,14468,-.5323915481567383,25549960,-.2150135040283203,113650,-1.652084350585938,192469,-.4350624084472656,16809,-3.128804206848145,1498187,-.1895389556884766,205400,-.6127300262451172,524697,-.3240089416503906,430259,1731,.7920455932617188,25017,-.1100740432739258,84411,.2183990478515625,243320,50235,-.0521450042724609,9703,-.0666751861572266,2462869,.1158971786499023,189753,.2119379043579102,matched (3),684910.94,.80423963,96776.477,203091.38
201309,901520,644,4736,1504635,09,0,0,0,0,0,0,0,1,0,0,0,509486,.3130474090576172,666978,.1575222015380859,178422,-.2783699035644531,282989,.6420392990112305,1278703,.6571550369262695,1045374,.8065547943115234,69638,-.1420478820800781,233758,3113127,.4152355194091797,3820158,.180537223815918,19909,-1.631661415100098,15553,-.1783161163330078,21891,1.330116271972656,238838,.0765466690063477,13139,-1.063578605651856,2792629,649450,-.0371036529541016,200514,8.912801742553711,2584777,-.0235652923583984,205545,-.3575849533081055,64898,-.2508316040039063,232536,.5809030532836914,167277,.0285425186157227,73147,195329,.1853256225585938,559689,.5880556106567383,17740,-1.545028686523438,236794,-.0722675323486328,54168,.2680130004882813,56085532,.522705078125,418942,-.6234979629516602,173401,.1947154998779297,390990,1.498976707458496,17253,.1760463714599609,40228208,.4539318084716797,145380,.2462272644042969,268374,.3324460983276367,47056,1.029423713684082,1591940,.0606975555419922,771034,1.322772979736328,636608,.193333625793457,579744,9882,1.742015361785889,54166,.7724981307983398,68610,-.2072601318359375,547668,41930,-.1807107925415039,13388,.3219242095947266,2821934,.1360950469970703,263184,.3271303176879883,matched (3),1194576,.80423963,69987.469,191777.64
201310,901520,645,4736,748914,10,0,0,0,0,0,0,0,0,1,0,0,396655,-.250335693359375,716772,.0720014572143555,258369,.3702373504638672,195929,-.3676557540893555,1297864,.0148735046386719,927457,-.1196832656860352,21450,-1.177585601806641,186193,2293383,-.3056001663208008,3809156,-.0028848648071289,16933,-.1619071960449219,4802,-1.17522144317627,11715,-.6252050399780273,225666,-.0567302703857422,9398,-.335087776184082,1940179,593910,-.0893983840942383,68,-7.989131450653076,2550353,-.0134077072143555,401026,.668360710144043,84742,.2667942047119141,322293,.326416015625,104145,-.4738674163818359,32615,81728,-.8712892532348633,569617,.017582893371582,139475,2.062063217163086,231115,-.0242748260498047,29122,-.6205968856811523,45601092,-.2069454193115234,637114,.4192161560058594,137345,-.2331104278564453,232147,-.5213108062744141,6263,-1.013326644897461,36312044,-.1024188995361328,297339,.7155218124389648,283211,.0538110733032227,64149,.309870719909668,1806149,.1262435913085938,528456,-.377772331237793,514695,-.2125797271728516,561248,10703,.0798091888427734,13650,-1.378314018249512,32043,-.7613592147827148,390414,60954,.3741178512573242,15858,.1693153381347656,2580669,-.0893735885620117,216835,-.1937170028686523,matched (3),717968.94,.80423963,73299.289,193010.89
201311,901520,646,4736,914633,11,0,0,0,0,0,0,0,0,0,1,0,438610,.1005439758300781,504981,-.3502368927001953,200154,-.2553014755249023,139477,-.3398523330688477,1388355,.0673999786376953,859701,-.075861930847168,25042,.1548290252685547,150774,2409764,.0495014190673828,4056416,.0628929138183594,27218,.474614143371582,25564,1.672152519226074,2590,-1.509212493896484,332174,.3866033554077148,25856,1.012045860290527,2619777,522487,-.1281280517578125,1309,2.957510948181152,2890674,.1252574920654297,598442,.400303840637207,93186,.0949869155883789,582164,.5912914276123047,85519,-.1970453262329102,68264,88421,.0787134170532227,542018,-.0496654510498047,571485,1.410353660583496,160154,-.3667793273925781,76797,.9696712493896484,50022928,.0925483703613281,198364,-1.166845321655273,168699,.2056198120117188,1710019,1.996889114379883,56623,2.201756477355957,34171160,-.0607662200927734,368507,.2145872116088867,265239,-.0655612945556641,64034,-.0017948150634766,1918778,.0604915618896484,1314510,.911259651184082,411628,-.223454475402832,573312,7606,-.3415870666503906,24058,.5667276382446289,118781,1.310202598571777,151586,31930,-.6465730667114258,16422,.034947395324707,2248624,-.137730598449707,73612,-1.080328941345215,matched (3),802874.94,.80423963,132063.36,222083.66
201312,901520,647,4736,1113468,12,0,0,0,0,0,0,0,0,0,0,1,381752,-.1388397216796875,788376,.4454536437988281,189433,-.0550518035888672,553771,1.378850936889648,1437863,.035038948059082,1659385,.6576175689697266,28219,.1194419860839844,248190,4572796,.6405954360961914,4191940,.0328636169433594,66924,.8996791839599609,34039,.2863225936889648,4402,.5304012298583984,290006,-.1357574462890625,42084,.4871244430541992,4192502,632843,.1916227340698242,3029,.8389687538146973,1827308,-.4586458206176758,407957,-.3831682205200195,137797,.3911838531494141,555819,-.0463094711303711,82321,-.0381126403808594,25901,172466,.6680908203125,693410,.2463226318359375,293576,-.666102409362793,218447,.3104076385498047,88084,.1371259689331055,54250952,.0811405181884766,52887,-1.321946144104004,177576,.0512828826904297,274027,-1.831033706665039,21116,-.986384391784668,49312272,.366790771484375,932550,.9284629821777344,204219,-.2614383697509766,131501,.7196006774902344,1639955,-.1570196151733398,674745,-.6668844223022461,563697,.314396858215332,784338,23094,1.110635757446289,21834,-.0969991683959961,209638,.5681009292602539,162519,60367,.6368961334228516,11580,-.3493423461914063,2226332,-.0099630355834961,185303,.9231843948364258,matched (3),979257,.80423963,109726.88,209571.95
201401,901520,648,4736,929792,01,0,0,0,0,0,0,0,0,0,0,0,380458,-.0033960342407227,449354,-.562164306640625,250767,.2804889678955078,81524,-1.915853500366211,791514,-.5969657897949219,935730,-.5728750228881836,29830,.0555191040039063,0,2288685,-.6921472549438477,4250296,.013824462890625,12802,-1.653956413269043,8906,-1.340782165527344,3733,-.1648473739624023,269725,-.0724983215332031,25679,-.4939937591552734,10952540,972949,.4301090240478516,34073,2.420272827148438,2909254,.4650535583496094,277211,-.3863821029663086,117663,-.1579570770263672,515558,-.0751934051513672,87913,.0657215118408203,378853,179062,.037531852722168,445693,-.4419918060302734,164572,-.5787878036499023,187324,-.1537036895751953,49208,-.5822353363037109,37909756,-.3584117889404297,263159,1.60460090637207,94705,-.6286325454711914,113586,-.8806657791137695,48423,.8299436569213867,29078614,-.5281696319580078,1152300,.2115926742553711,215561,.054051399230957,52922,-.9101953506469727,2174261,.2820196151733398,618611,-.0868587493896484,326744,-.5453405380249023,568156,7030,-1.189386367797852,20305,-.072601318359375,297688,.3506631851196289,440544,62726,.0383338928222656,3890,-1.090869903564453,1740991,-.2459011077880859,204116,.0966958999633789,matched (3),954446.44,.80423963,85782,198088.28
201402,901520,649,4736,1249249,02,1,0,0,0,0,0,0,0,0,0,0,323345,-.1626558303833008,504931,.1166114807128906,256192,.0214033126831055,436891,1.678786277770996,864301,.0879735946655273,1468316,.4505443572998047,26338,-.1245021820068359,158341,1467041,-.4447298049926758,3401765,-.2226934432983398,16293,.2411346435546875,9772,.0927963256835938,11895,1.158905982971191,505224,.627598762512207,7562,-1.222537994384766,6281377,894961,-.0835514068603516,58310,.5372686386108398,2813520,-.0334606170654297,372909,.2965555191040039,134061,.1304702758789063,948560,.6096954345703125,128796,.3818826675415039,1472480,221924,.2146024703979492,670100,.4077968597412109,341127,.7289066314697266,324811,.5504035949707031,71905,.3792896270751953,44801260,.1670265197753906,719981,1.006466865539551,149926,.4593753814697266,76728,-.3922939300537109,35918,-.298736572265625,21387300,-.3072071075439453,585529,-.6770000457763672,335899,.4435663223266602,43280,-.2011289596557617,1639809,-.282109260559082,1586271,.9416646957397461,679878,.7327365875244141,731854,18259,.9544715881347656,55354,1.00288200378418,87929,-1.219515800476074,1644507,52776,-.1727199554443359,14960,1.346970558166504,1940120,.1082954406738281,262119,.2501106262207031,matched (3),1170646.4,.80423963,159758.86,239589.88
201403,901520,650,4736,1219666,03,0,1,0,0,0,0,0,0,0,0,0,474643,.3838434219360352,887883,.564417839050293,233201,-.0940265655517578,335253,-.2647981643676758,1375487,.4646415710449219,1608402,.0911245346069336,49484,.6306362152099609,166861,1454024,-.0089130401611328,5751045,.5250864028930664,22484,.3220682144165039,73754,2.021213531494141,19937,.5164594650268555,615710,.1977739334106445,21049,1.023716926574707,5331365,1288573,.3645105361938477,26544,-.7869701385498047,2766284,-.0169315338134766,267024,-.3339967727661133,139957,.0430402755737305,597597,-.4620285034179688,156715,.1961984634399414,824064,116414,-.6451816558837891,649635,-.0310163497924805,254618,-.2924909591674805,237175,-.3144454956054688,67065,-.0696830749511719,52936772,.1668624877929688,840232,.1544532775878906,127368,-.1630611419677734,98941,.2542572021484375,18815,-.6465835571289063,28814424,.2980785369873047,336322,-.5544462203979492,312963,-.0707254409790039,42538,-.0172920227050781,1918236,.1568269729614258,1208204,-.2722511291503906,578664,-.1611909866333008,604059,11878,-.4299697875976563,49452,-.1127462387084961,67349,-.2666416168212891,1389231,68209,.2565202713012695,21805,.3767595291137695,2548465,.2727413177490234,168823,-.4399480819702148,matched (3),1397198.1,.80423963,123462,217078.98
201404,901520,651,4736,627461,04,0,0,1,0,0,0,0,0,0,0,0,473917,-.001530647277832,739158,-.1833286285400391,315300,.3016233444213867,256765,-.2667245864868164,1062859,-.2578449249267578,952965,-.5234184265136719,46214,-.0683660507202148,248636,1791721,.2088422775268555,3238514,-.5742664337158203,18945,-.1712636947631836,16232,-1.513750076293945,1314,-2.71950101852417,370470,-.5080032348632813,993,-3.053877353668213,2886848,992110,-.2614564895629883,1166,-3.125224590301514,2993160,.0788249969482422,219896,-.194183349609375,52133,-.9875373840332031,71415,-2.124408721923828,97233,-.4773187637329102,14840,102614,-.1261787414550781,447912,-.3718137741088867,98371,-.9510183334350586,467531,.6786670684814453,113745,.5282964706420898,44342340,-.1771583557128906,443159,-.6397495269775391,194120,.4213953018188477,76339,-.2593402862548828,18663,-.0081119537353516,21215504,-.3061428070068359,247769,-.305572509765625,283130,-.1001787185668945,35208,-.1891250610351563,1599178,-.1819171905517578,669296,-.5906639099121094,324755,-.5776510238647461,471428,1121,-2.360466957092285,13750,-1.279963493347168,35352,-.6445331573486328,1301376,66735,-.0218467712402344,15642,-.3321800231933594,2375243,-.0703907012939453,214544,.2396640777587891,matched (3),737492.56,.80423963,79344.063,195386.53
201405,901520,652,4736,966766,05,0,0,0,1,0,0,0,0,0,0,0,747665,.4559230804443359,450920,-.4942216873168945,359476,.1311225891113281,605356,.8576555252075195,1155927,.0839395523071289,1167282,.202855110168457,74524,.4778385162353516,124963,2986614,.5109634399414063,3456444,.0651254653930664,30002,.4597234725952148,7844,-.7272357940673828,9929,2.022383213043213,318949,-.1497411727905273,2780,1.029475688934326,3375580,981318,-.0109376907348633,3201,1.009884357452393,3726655,.2191810607910156,290070,.2769680023193359,155919,1.095539093017578,379348,1.669946670532227,155277,.4681005477905273,315519,147862,.3653049468994141,526848,.1623153686523438,99589,.0123062133789063,202336,-.8375358581542969,122982,.0780792236328125,36740932,-.18804931640625,509087,.1386899948120117,180270,-.0740203857421875,397423,1.64981746673584,76189,1.406674385070801,27706896,.2669486999511719,302527,.1996736526489258,272858,-.0369548797607422,105198,1.094571113586426,1442103,-.1033868789672852,2065658,1.126977920532227,378650,.1535415649414063,588018,11714,2.346563339233398,17482,.2401323318481445,98795,1.027691841125488,1602314,64003,-.0417995452880859,4132,-1.331197738647461,2678795,.1202669143676758,439419,.7169389724731445,matched (3),1198494.9,.80423963,100762.98,205020.97
201406,901520,653,4736,602453,06,0,0,0,0,1,0,0,0,0,0,0,562422,-.284703254699707,444258,-.0148839950561523,212978,-.5234584808349609,235655,-.9434480667114258,975256,-.1699581146240234,817998,-.3555727005004883,80850,.0814743041992188,121840,1911090,-.4464664459228516,3573011,.0331687927246094,11515,-.9576129913330078,8569,.0884017944335938,4688,-.750452995300293,298996,-.064600944519043,26784,2.265353202819824,2064901,852706,-.1404819488525391,13930,1.470582008361816,3254574,-.1354494094848633,262095,-.1014156341552734,703152,1.506236076354981,214123,-.5719032287597656,108850,-.3552398681640625,299232,131539,-.1169757843017578,512121,-.028350830078125,67623,-.3871040344238281,254275,.2284870147705078,42528,-1.061875343322754,49677336,.3016586303710938,318217,-.4698858261108398,205974,.1332941055297852,96941,-1.410898208618164,50407,-.4130868911743164,36955332,.2880287170410156,264370,-.1348209381103516,285303,.0446004867553711,13667,-2.040860176086426,1272316,-.1252632141113281,674753,-1.118857383728027,380136,.0039167404174805,491137,5441,-.7668218612670898,17685,.0115451812744141,37524,-.9680662155151367,897699,45285,-.3459548950195313,16217,1.367298126220703,3031874,.1238136291503906,27370,-2.776005744934082,matched (3),734550,.80423963,135794.33,224322.36
201407,901520,654,4736,853239,07,0,0,0,0,0,1,0,0,0,0,0,434315,-.2584819793701172,1100427,.907048225402832,394199,.6156673431396484,242131,.0271100997924805,1282281,.2736959457397461,886413,.0803232192993164,106737,.2777719497680664,163639,3650415,.6471672058105469,4067721,.129673957824707,56279,1.586670875549316,13095,.4240798950195313,1998,-.8528594970703125,329780,.0979948043823242,39668,.3927402496337891,2884906,1150490,.2995290756225586,32721,.8539714813232422,3305113,.0154094696044922,318230,.1940670013427734,323835,-.7753391265869141,74202,-1.059760093688965,222951,.7169818878173828,263087,276432,.7426614761352539,787335,.4300928115844727,763472,2.423928260803223,231226,-.0950212478637695,63534,.4014129638671875,48799628,-.0178260803222656,547959,.5434675216674805,194732,-.0561256408691406,171290,.5692548751831055,7621,-1.889223098754883,24102216,-.4274063110351563,1237651,1.543621063232422,273222,-.0432672500610352,91390,1.900152206420898,1712038,.2968454360961914,552135,-.2005538940429688,315433,-.1865835189819336,468153,31564,1.758054733276367,62898,1.268797874450684,126131,1.212340354919434,467858,62254,.3182468414306641,15376,-.0532522201538086,2671594,-.1265048980712891,392562,2.663246154785156,matched (3),880139.69,.80423963,107653.66,208493.95
201408,901520,655,4736,834435,08,0,0,0,0,0,0,1,0,0,0,0,418101,-.0380468368530273,597031,-.6114845275878906,264448,-.3992109298706055,188995,-.2477579116821289,971306,-.2777538299560547,377236,-.8543119430541992,42869,-.9122190475463867,137871,1968286,-.6176776885986328,3067995,-.2820587158203125,61008,.080683708190918,10356,-.2346649169921875,7706,1.349852561950684,281142,-.1595649719238281,3659,-2.383354187011719,1778232,809293,-.3517827987670898,1422,-3.135952472686768,2880946,-.1373519897460938,245268,-.2604227066040039,339360,.0468273162841797,59448,-.2216892242431641,91325,-.8925275802612305,143501,233575,-.168461799621582,520295,-.4142580032348633,189358,-1.394236564636231,190401,-.1942625045776367,13945,-1.516454696655273,30720460,-.4627933502197266,287322,-.6455974578857422,138448,-.3411293029785156,78877,-.7754678726196289,49032,1.861565589904785,24146048,.0018177032470703,515369,-.8760871887207031,283609,.0373125076293945,28514,-1.164741516113281,1281890,-.2893495559692383,455401,-.1926145553588867,521434,.5026369094848633,205595,3532,-2.190153121948242,41741,-.4100303649902344,78650,-.4723129272460938,250229,56278,-.1009187698364258,3649,-1.4383544921875,2442459,-.0896701812744141,76342,-1.637471199035645,matched (3),748405.94,.80423963,104782.63,207026.13
201409,901520,656,4736,955971,09,0,0,0,0,0,0,0,1,0,0,0,464125,.1044301986694336,1007646,.5234031677246094,232339,-.1294469833374023,375299,.6860027313232422,1361829,.3379421234130859,856403,.8198699951171875,55570,.2594947814941406,205810,2531563,.251673698425293,4628710,.4112539291381836,71134,.153559684753418,20387,.6773319244384766,1810,-1.448672771453857,305294,.0824146270751953,19716,1.684240341186523,3393350,953824,.1643180847167969,235498,5.10963773727417,3277727,.1290311813354492,361485,.3878688812255859,550819,.4843454360961914,54949,-.0786962509155273,140343,.4296646118164063,7511,262897,.1182594299316406,601982,.1458311080932617,230453,.1964073181152344,223858,.1618795394897461,55547,1.382108688354492,48128368,.4489421844482422,253542,-.1250734329223633,139023,.0041446685791016,410930,1.650532722473145,85697,.558344841003418,28676656,.1719627380371094,571341,.1031026840209961,315269,.1058292388916016,88864,1.136712074279785,1471145,.1377058029174805,907540,.6895589828491211,697221,.2905197143554688,1149670,4516,.245762825012207,43993,.052546501159668,105276,.2915773391723633,337521,73438,.2661380767822266,30276,2.115901947021484,2755863,.1207246780395508,460353,1.796771049499512,matched (3),990905.56,.80423963,119337.42,214759.95
201410,901520,657,4736,920747,10,0,0,0,0,0,0,0,0,1,0,0,380743,-.198028564453125,804724,-.2248735427856445,214952,-.0777835845947266,242264,-.4376955032348633,1143294,-.1749153137207031,851828,-.0053567886352539,64954,.1560354232788086,156566,2515938,-.0061912536621094,5324430,.1400270462036133,24248,-1.076231002807617,13247,-.431126594543457,31347,2.851791858673096,158961,-.6526165008544922,6758,-1.070703506469727,3015605,778312,-.2033519744873047,108331,-.7765102386474609,3858404,.1631031036376953,340433,-.060002326965332,301473,-.6027259826660156,43252,-.2393617630004883,82342,-.533207893371582,17707,175508,-.404078483581543,519238,-.1478643417358398,475057,.7233877182006836,261796,.1565532684326172,26754,-.7305459976196289,39747924,-.191314697265625,131316,-.6579227447509766,139065,.0003023147583008,228170,-.5883321762084961,73844,-.1488628387451172,23037414,-.218963623046875,410069,-.331660270690918,311000,-.0136337280273438,24458,-1.290149688720703,1356773,-.0809316635131836,647695,-.3373174667358398,325420,-.7619857788085938,588513,17464,1.352514266967773,20780,-.7500391006469727,200557,.6445131301879883,740729,67722,-.0810308456420898,19374,-.4464235305786133,2466612,-.1108846664428711,29024,-2.763871192932129,matched (3),761912.5,.80423963,81577.469,196304.11
201411,901520,658,4736,780367,11,0,0,0,0,0,0,0,0,0,1,0,437606,.1391944885253906,460258,-.5587120056152344,174906,-.2061653137207031,776905,1.165289878845215,1119447,-.0210781097412109,841105,-.0126686096191406,53668,-.190861701965332,171153,1291052,-.6671886444091797,3983955,-.2900304794311523,39973,.4998703002929688,15199,.1374578475952148,12608,-.9107866287231445,185900,.156550407409668,12488,.6140413284301758,3091619,692956,-.1161603927612305,19386,-1.720640182495117,2891555,-.2884588241577148,429742,.2329673767089844,285525,-.0543508529663086,48829,.1212806701660156,22833,-1.282674789428711,10542,303571,.5479316711425781,691270,.286168098449707,353780,-.2947597503662109,63156,-1.421957969665527,24898,-.0718965530395508,35922096,-.1012039184570313,421079,1.165213584899902,135890,-.0230960845947266,62264,-1.298707008361816,13200,-1.721737861633301,26190560,.1282787322998047,621717,.4161596298217773,270706,-.138758659362793,53804,.7883901596069336,1120596,-.191248893737793,871904,.2972593307495117,361899,.1062488555908203,481676,4342,-1.391806602478027,19544,-.0613231658935547,100809,-.687870979309082,240555,64714,-.0454330444335938,9429,-.7201414108276367,2104727,-.1586599349975586,8099,-1.276382446289063,matched (3),697368.88,.80423963,100616.18,204948.86
201412,901520,659,4736,872096,12,0,0,0,0,0,0,0,0,0,0,1,487308,.1075773239135742,504763,.0923023223876953,154514,-.1239643096923828,221891,-1.253131866455078,1183750,.055851936340332,1741485,.7277774810791016,72779,.3046102523803711,174871,1131423,-.1319808959960938,3579010,-.1071882247924805,43822,.0919313430786133,16347,.07281494140625,70698,1.724085807800293,194675,.0461225509643555,15938,.2439374923706055,4589238,634261,-.088505744934082,24371,.2288427352905273,3338490,.1437244415283203,508553,.1683845520019531,187955,-.4181270599365234,226336,1.533696174621582,820,-3.326657772064209,18537,275503,-.0970172882080078,550554,-.2276058197021484,242613,-.3772068023681641,91777,.3737545013427734,7657,-1.179166793823242,43847380,.1993618011474609,66269,-1.849098205566406,169597,.2215795516967773,46154,-.2994003295898438,25324,.6515359878540039,47291808,.5909385681152344,2363840,1.33555793762207,271166,.0016975402832031,82337,.4254732131958008,1177297,.0493612289428711,542590,-.4743251800537109,371147,.0252323150634766,502543,5072,.155400276184082,12376,-.4569091796875,102575,.0173664093017578,325719,39068,-.504673957824707,7407,-.2413644790649414,2405099,.1334056854248047,328366,3.702388763427734,matched (3),1185022.9,.80423963,102545.73,205903
201501,901520,660,4736,967162,01,0,0,0,0,0,0,0,0,0,0,0,330749,-.3875370025634766,538208,.0641555786132813,165681,.0697793960571289,289899,.2673463821411133,866797,-.3116378784179688,742988,-.8518133163452148,25126,-1.06352424621582,102128,1095652,-.0321264266967773,4544729,.2388811111450195,19348,-.8175468444824219,9693,-.5226402282714844,93181,.2761259078979492,340459,.5589637756347656,3059,-1.650617599487305,5428692,844943,.2868080139160156,26855,.0970573425292969,3511170,.0504302978515625,2594,-5.278368949890137,192422,.0234880447387695,31553,-1.970352172851563,3614,1.483266353607178,15808,200014,-.3202114105224609,690152,.2259864807128906,472126,.6657781600952148,156477,.5335474014282227,51973,1.915103912353516,31178344,-.3409919738769531,446725,1.908221244812012,91443,-.6177091598510742,93848,.7096929550170898,41752,.4999942779541016,22364164,-.7488784790039063,2478680,.0474386215209961,253992,-.0654287338256836,19142,-1.458935737609863,1370526,.151972770690918,1707709,1.146553993225098,396599,.0663280487060547,401348,6947,.3145751953125,22507,.5980672836303711,286573,1.027399063110352,395704,43209,.1007452011108398,8297,.1134681701660156,2059819,-.154973030090332,85567,-1.344829559326172,matched (3),1234658.3,.80423963,100437.4,204861.14
201502,901520,661,4736,691021,02,1,0,0,0,0,0,0,0,0,0,0,400022,.190159797668457,497241,-.0791702270507813,145450,-.1302318572998047,269123,-.0743637084960938,679568,-.24334716796875,948368,.2440624237060547,37550,.4017696380615234,123651,1163079,.0597209930419922,6326460,.3307733535766602,30913,.4685878753662109,4696,-.7246923446655273,62274,-.4029998779296875,361195,.0591230392456055,2608,-.1595048904418945,4166215,1063818,.2303504943847656,18677,-.3631591796875,3186754,-.0969467163085938,2574,-.0077400207519531,234324,.1970138549804688,44803,.3506069183349609,56015,2.740803718566895,13052,316383,.4585666656494141,436504,-.4581136703491211,1085783,.8328104019165039,142380,-.0944099426269531,26288,-.6816120147705078,36625652,.1610260009765625,138709,-1.169565200805664,105932,.1470813751220703,36363,-.9481239318847656,13863,-1.102523803710938,22053576,-.0139846801757813,994069,-.9136753082275391,199783,-.2400703430175781,24710,.2553234100341797,1400642,.0217361450195313,442852,-1.349672317504883,332354,-.1767253875732422,542010,19192,1.016182899475098,12288,-.6052036285400391,78256,-1.298007011413574,767598,32372,-.2887554168701172,3326,-.91412353515625,1760899,-.1567935943603516,21131,-1.398558616638184,matched (3),854338.44,.80423963,103207.86,206233.56
201503,901520,662,4736,1440209,03,0,1,0,0,0,0,0,0,0,0,0,370676,-.0761909484863281,343902,-.368718147277832,197144,.3041019439697266,606200,.8120412826538086,974793,.3607683181762695,1267618,.2901525497436523,124842,1.201375961303711,191651,1218681,.0466985702514648,6258770,-.0107574462890625,35244,.1311187744140625,17728,1.328433990478516,84429,.3043670654296875,348382,-.0361185073852539,6600,.9284858703613281,3285603,1399445,.2742118835449219,111662,1.78818416595459,3668755,.1408500671386719,4749,.6124734878540039,361663,.4340085983276367,77799,.5518531799316406,108209,.6584453582763672,9749,409910,.2589836120605469,460019,.0524702072143555,872905,-.2182302474975586,528961,1.31241512298584,62896,.872370719909668,38496832,.0498275756835938,247234,.5779571533203125,133708,.2328605651855469,241463,1.893163681030273,24097,.5528640747070313,36283992,.4979019165039063,669217,-.3956985473632813,259818,.2627487182617188,30134,.1984462738037109,1558080,.1065235137939453,702964,.4620704650878906,407044,.2027206420898438,723149,5514,-1.247202873229981,26329,.7620487213134766,111463,.3537063598632813,1531802,71797,.7965488433837891,7853,.8591251373291016,2078642,.1658897399902344,103766,1.591397285461426,matched (3),1182895.8,.80423963,87929.195,199027.53
