period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1462c826,growth1462c826,Y1774c124,growth1774c124,Y1827c352,growth1827c352,Y1853c752,growth1853c752,Y1859c826,growth1859c826,Y1887c620,growth1887c620,Y1969c246,growth1969c246,Y2022c705,growth2022c705,Y2049c616,growth2049c616,Y2072c616,growth2072c616,Y2106c757,growth2106c757,Y2271c381,Y2397c757,growth2397c757,Y2550c348,growth2550c348,Y2637c757,growth2637c757,Y2644c826,growth2644c826,Y2661c348,growth2661c348,Y2675c381,Y2787c203,Y2979c826,growth2979c826,Y3029c826,growth3029c826,Y3102c826,growth3102c826,Y3129c620,growth3129c620,Y3141c752,growth3141c752,Y3262c703,growth3262c703,Y3355c826,growth3355c826,Y3410c440,growth3410c440,Y3419c348,growth3419c348,Y3451c616,growth3451c616,Y3463c752,growth3463c752,Y3502c348,growth3502c348,Y3583c752,growth3583c752,Y3592c642,Y3744c826,growth3744c826,Y3754c616,growth3754c616,Y4174c703,growth4174c703,Y4316c124,growth4316c124,Y4380c484,growth4380c484,Y4434c826,growth4434c826,Y4455c348,growth4455c348,Y4485c208,growth4485c208,Y4601c752,growth4601c752,Y4607c826,growth4607c826,Y4609c208,growth4609c208,Y4797c348,growth4797c348,Y4928c608,Y613c757,growth613c757,Y638c352,growth638c352,Y658c208,growth658c208,Y966c620,growth966c620,_merge,x,r2,s,sf
201306,841480,641,3851,30269632,06,0,0,0,0,1,0,0,0,0,0,0,35605656,-.0347805023193359,2476705,-.2631740570068359,171965,-.6785621643066406,328464,.3264389038085938,34441832,.0505180358886719,13755899,.1293220520019531,3062109,.0016202926635742,28531,.3645515441894531,7452712,.0705146789550781,19753366,.0911636352539063,1035571,.0080852508544922,5759557,5240692,.0322637557983398,507625,.0416240692138672,2195526,.3207359313964844,2448816,.2099723815917969,305848,.0013046264648438,2674676,464298,16344010,.1216678619384766,4278503,.0277423858642578,190799,-.2698640823364258,856457,.4438152313232422,708643,-.4023761749267578,3884980,-.1236362457275391,3658831,.4092235565185547,1277204,.8610515594482422,295912,.3494138717651367,150190,1.026981353759766,5467718,.0121192932128906,39700788,-.0903167724609375,4195639,.0113735198974609,693363,13180482,.1583309173583984,29876916,.1258792877197266,368731,.0101537704467773,4087599,-.2705459594726563,6066482,-.4339761734008789,53810380,.0795860290527344,1399232,.1460132598876953,3203344,.0170345306396484,10217319,.0840377807617188,58656752,.0538139343261719,7957438,.1424283981323242,539462,1.390876770019531,430564,43437,-.5555458068847656,7832,1.009846687316895,1035785,.280400276184082,270444,.6600236892700195,matched (3),29538526,.92735356,603173.56,1855193.4
201307,841480,642,3851,29137936,07,0,0,0,0,0,1,0,0,0,0,0,28638352,-.2177581787109375,2867083,.1463661193847656,86424,-.6880254745483398,226349,-.372349739074707,31567462,-.0871448516845703,10541142,-.2661800384521484,2094265,-.3799009323120117,15774,-.5926275253295898,6931485,-.0725030899047852,18594108,-.0604782104492188,766453,-.3009347915649414,5413485,4969847,-.0530643463134766,593097,.1556158065795898,1426007,-.4315433502197266,2355286,-.0389423370361328,273565,-.1115484237670898,2958317,557660,15727491,-.0384502410888672,4983978,.1526250839233398,392405,.721074104309082,493677,-.5509233474731445,352283,-.6989173889160156,3612860,-.0726184844970703,903816,-1.398273468017578,1023568,-.2213783264160156,269296,-.0942506790161133,79998,-.6298999786376953,4613352,-.1699066162109375,44665068,.1178207397460938,4593722,.0906448364257813,683391,9865235,-.2897186279296875,26740328,-.1109142303466797,244528,-.4107370376586914,6155761,.4094305038452148,4512420,-.2959451675415039,39688920,-.3043956756591797,1065990,-.2720193862915039,3189179,-.0044317245483398,8275706,-.2107601165771484,60200428,.0259780883789063,5914763,-.2966556549072266,392229,-.3187265396118164,372083,12903,-1.213851928710938,8556,.0884151458740234,1007029,-.0281553268432617,223421,-.1910066604614258,matched (3),26594134,.92735356,864303.5,1955746.6
201308,841480,643,3851,33248892,08,0,0,0,0,0,0,1,0,0,0,0,37526164,.2702922821044922,3880388,.3026399612426758,429204,1.602666854858398,321591,.3512029647827148,33166442,.0494117736816406,5339803,-.6800975799560547,2497741,.1761837005615234,12927,-.1990451812744141,5819493,-.174860954284668,19543140,.0497798919677734,982654,.2484836578369141,2650540,3492969,-.3526372909545898,468413,-.2360076904296875,1182125,-.1875648498535156,2392680,.015751838684082,165395,-.5032024383544922,751735,780071,18164898,.1440811157226563,4333671,-.1398134231567383,162035,-.8844823837280273,502166,.0170497894287109,654803,.6198997497558594,3500465,-.0316038131713867,2205515,.8920907974243164,482466,-.7521390914916992,321625,.1775751113891602,70132,-.131622314453125,5415815,.1603689193725586,41285400,-.0786819458007813,4601822,.0017614364624023,901846,11157048,.1230525970458984,23228046,-.1408119201660156,278633,.1305656433105469,6236459,.0130233764648438,3632402,-.2169389724731445,48270036,.19573974609375,717983,-.3952131271362305,3203358,.0044364929199219,8485378,.025019645690918,49166332,-.2024707794189453,7342661,.2162494659423828,87258,-1.50297737121582,478372,16306,.2340736389160156,6358,-.2969188690185547,1221059,.1927146911621094,71678,-1.136874198913574,matched (3),32797890,.92735356,751730.5,1908670.5
201309,841480,644,3851,33346536,09,0,0,0,0,0,0,0,1,0,0,0,38067764,.0143280029296875,3925818,.0116395950317383,621522,.3702392578125,232129,-.3259878158569336,36521800,.0963706970214844,11231840,.7435626983642578,2764171,.1013545989990234,14341,.1038045883178711,6604791,.126582145690918,20288492,.0374298095703125,1089542,.1032552719116211,6548649,5558366,.4645528793334961,679190,.3715505599975586,1791432,.4157018661499023,2087338,-.1365242004394531,332601,.6986064910888672,3017542,1116645,16731529,-.0821971893310547,4661697,.0729646682739258,181664,.1143465042114258,646050,.2519464492797852,695619,.0604677200317383,4036542,.1424932479858398,2144781,-.027923583984375,466575,-.0334920883178711,381148,.1698007583618164,596776,2.141162872314453,5552955,.0250062942504883,45546744,.0982303619384766,5093619,.101536750793457,700917,9312210,-.1807441711425781,29050534,.2236766815185547,253597,-.0941495895385742,5271350,-.1681251525878906,5370309,.3909912109375,57984976,.1833724975585938,1058869,.3885107040405273,3200557,-.0008754730224609,9689136,.1326608657836914,59849576,.196624755859375,7664902,.0429506301879883,693807,2.073325157165527,769069,39101,.8746147155761719,3734,-.5322341918945313,1583220,.2597417831420898,163654,.8255701065063477,matched (3),32977928,.92735356,665578.13,1876411
201310,841480,645,3851,42188704,10,0,0,0,0,0,0,0,0,1,0,0,48513124,.2424678802490234,4417066,.1179008483886719,724617,.1534719467163086,363619,.4488134384155273,35063748,-.040740966796875,14816734,.2770061492919922,3204412,.1477880477905273,27159,.6385860443115234,7762844,.1615533828735352,22680162,.1114349365234375,1563420,.3611183166503906,7104528,6115361,.0954990386962891,611048,-.1057262420654297,1605208,-.1097621917724609,1953887,-.0660686492919922,489828,.387110710144043,2860549,1062201,18326210,.0910377502441406,6403074,.3173990249633789,356724,.6748037338256836,833664,.2549533843994141,726303,.0431652069091797,4757458,.1643247604370117,1150320,-.6229972839355469,713013,.4240808486938477,422136,.1021404266357422,877364,.3853797912597656,6583172,.1701869964599609,48646832,.0658473968505859,6097672,.1799182891845703,1215228,15550235,.5127487182617188,33618592,.1460418701171875,645267,.9339179992675781,7618526,.3682956695556641,11271958,.7414331436157227,58103920,.0020484924316406,939219,-.119908332824707,3578355,.1115789413452148,13251911,.3131370544433594,69927536,.1556243896484375,9011451,.1618452072143555,340270,-.7124547958374023,2487915,82657,.7485513687133789,4739,.2383460998535156,1748824,.0994834899902344,250025,.4238071441650391,matched (3),42752232,.92735356,786127.69,1922477.8
201311,841480,646,3851,27328866,11,0,0,0,0,0,0,0,0,0,1,0,48352536,-.0033168792724609,2984731,-.3919658660888672,321481,-.8127050399780273,432731,.1740102767944336,35421960,.0101642608642578,12513873,-.1689205169677734,2812612,-.1304159164428711,23167,-.1589803695678711,7105137,-.0885305404663086,20430928,-.1044406890869141,1418929,-.0969734191894531,4470531,4675654,-.2684345245361328,537180,-.1288414001464844,1482187,-.0797348022460938,2252161,.1420688629150391,320637,-.4237442016601563,2113204,748668,17256934,-.0601177215576172,4949559,-.2574796676635742,222740,-.4709568023681641,1110157,.2864265441894531,657757,-.0991315841674805,5538124,.151942253112793,2199028,.647974967956543,1237373,.5512466430664063,379718,-.1058988571166992,670479,-.2689294815063477,5998822,-.0929536819458008,43387440,-.1144180297851563,5944275,-.0254783630371094,917625,11900167,-.2675228118896484,32242960,-.041778564453125,455379,-.3485345840454102,3845798,-.6836013793945313,7561577,-.3992385864257813,45973164,-.2341747283935547,803883,-.1555948257446289,3412020,-.0475988388061523,8728156,-.4175882339477539,69462264,-.0066757202148438,7627295,-.1667633056640625,633291,.6211910247802734,997285,38806,-.7561244964599609,8596,.5954713821411133,1818600,.0391225814819336,162273,-.432281494140625,matched (3),28116440,.92735356,1028230.7,2033514.8
201312,841480,647,3851,27325832,12,0,0,0,0,0,0,0,0,0,0,1,36516328,-.2807579040527344,2501933,-.1764459609985352,61153,-1.65955924987793,269336,-.4741573333740234,26140724,-.3038387298583984,10796701,-.1475963592529297,2275626,-.211857795715332,18855,-.2059507369995117,4768548,-.3987770080566406,14443455,-.3468074798583984,957349,-.3934898376464844,4242550,3431262,-.3094406127929688,307198,-.5588407516479492,1344963,-.0971517562866211,2139296,-.0514125823974609,202013,-.4619779586791992,1835897,682981,17107772,-.0086822509765625,3900804,-.2381162643432617,214536,-.0375280380249023,763630,-.3741741180419922,353150,-.621943473815918,2006351,-1.015337944030762,1907389,-.1422805786132813,625764,-.6817731857299805,289994,-.2695684432983398,664412,-.009089469909668,5270485,-.1294412612915039,30639750,-.3478717803955078,3124819,-.6430521011352539,771511,7238931,-.4970788955688477,26069402,-.2125377655029297,339606,-.2933435440063477,4734273,.2078466415405273,3661457,-.7252187728881836,43992184,-.0440464019775391,814475,.0130901336669922,2902557,-.161712646484375,7762112,-.1172990798950195,45601128,-.4208507537841797,6387382,-.1774091720581055,522337,-.1926174163818359,362350,51401,.2810831069946289,20,-6.063320159912109,1594893,-.1312599182128906,147969,-.0922765731811523,matched (3),28337058,.92735356,942052.31,1991327.9
201401,841480,648,3851,32377820,01,0,0,0,0,0,0,0,0,0,0,0,43246008,.1691436767578125,3695090,.3899412155151367,215529,1.259716033935547,394563,.3818197250366211,37323192,.3561210632324219,12853344,.1743621826171875,3168100,.330876350402832,43697,.8405017852783203,9173203,.6542453765869141,25688282,.5757942199707031,1276939,.2880535125732422,4903830,5565505,.4836587905883789,405865,.2785272598266602,1999644,.3966026306152344,2650795,.2143821716308594,289656,.3603620529174805,2963626,899085,17979736,.049713134765625,6083930,.4444684982299805,378799,.5685281753540039,691546,-.0991535186767578,854142,.8832054138183594,5059984,.9250450134277344,4839280,.9310312271118164,766107,.2023487091064453,327186,.1206684112548828,274547,-.8837804794311523,6223188,.1661605834960938,45695832,.3997097015380859,8828752,1.038637161254883,965596,13458761,.6201562881469727,35916924,.3204460144042969,258384,-.2733392715454102,5402910,.1321096420288086,5733276,.4484262466430664,53423764,.194244384765625,1525063,.6272468566894531,3534405,.1969528198242188,10262028,.2791957855224609,68434456,.40594482421875,7355840,.141169548034668,510836,-.0222644805908203,505290,90457,.5652170181274414,10484,6.261873245239258,1822156,.133213996887207,275084,.6200733184814453,matched (3),30508524,.92735356,929841.81,1985580.5
201402,841480,649,3851,29154774,02,1,0,0,0,0,0,0,0,0,0,0,39622416,-.0875091552734375,3279804,-.1192216873168945,44101,-1.586612701416016,334529,-.1650552749633789,31491898,-.1698837280273438,9178680,-.3367195129394531,2520776,-.2285652160644531,27629,-.4584131240844727,7449790,-.2081012725830078,23087628,-.1067390441894531,1217155,-.0479497909545898,4498742,5010243,-.1051025390625,484847,.1778135299682617,1512041,-.2795095443725586,2371987,-.1111316680908203,349185,.1869077682495117,2912332,859076,20751982,.1433963775634766,5513990,-.0983619689941406,247945,-.4237985610961914,528252,-.2693557739257813,568376,-.4073143005371094,5466820,.0773344039916992,5035053,.0396575927734375,649677,-.1648464202880859,440857,.298192024230957,74310,-1.306877136230469,5561064,-.1124935150146484,43726444,-.0440540313720703,5214219,-.5266246795654297,886478,22679312,.5218238830566406,36674600,.0208759307861328,311963,.1884374618530273,4155142,-.2625913619995117,4439896,-.2556562423706055,47336896,-.1209659576416016,1387172,-.0947685241699219,3693951,.0441522598266602,9988916,-.0269737243652344,63042072,-.0820751190185547,7075796,-.0388145446777344,424243,-.1857423782348633,334459,33858,-.9826993942260742,1407,-2.008390426635742,965651,-.6349735260009766,189817,-.3710165023803711,matched (3),28750070,.92735356,1066328.9,2053042
201403,841480,650,3851,25026920,03,0,1,0,0,0,0,0,0,0,0,0,34993704,-.1242275238037109,2671778,-.2050390243530273,38842,-.1269798278808594,375851,.1164693832397461,35912760,.1313610076904297,10165493,.1021156311035156,2396474,-.050567626953125,25573,-.0773296356201172,8173938,.0927648544311523,22962152,-.0054492950439453,1691471,.3290824890136719,4228001,5994952,.1794328689575195,533366,.0953741073608398,1825210,.1882352828979492,1275268,-.6205711364746094,296992,-.1618967056274414,2748153,828943,13158567,-.4555683135986328,5467123,-.0085363388061523,205200,-.1892223358154297,852824,.4789791107177734,626678,.0976495742797852,5223496,-.0455303192138672,3205998,-.4514007568359375,624356,-.0397548675537109,433295,-.0173025131225586,71171,-.0431594848632813,6169347,.1038036346435547,50340964,.1408653259277344,7183879,.3204498291015625,835787,21196814,-.0676021575927734,38216944,.0411949157714844,601150,.6559600830078125,5392953,.260746955871582,9247512,.7337236404418945,59832840,.2342643737792969,1172994,-.1677074432373047,3292583,-.1150245666503906,9930661,-.0058498382568359,63627628,.009246826171875,6842887,-.0334701538085938,305845,-.3272275924682617,529753,29392,-.1414527893066406,5289,1.324169158935547,1184624,.2043781280517578,175058,-.0809431076049805,matched (3),26478570,.92735356,1023470.7,2031112.1
201404,841480,651,3851,38124228,04,0,0,1,0,0,0,0,0,0,0,0,38259588,.0892276763916016,3237995,.1922101974487305,115742,1.091860771179199,310568,-.1907901763916016,38475796,.0689373016357422,11899108,.1574630737304688,3147691,.2726707458496094,73195,1.051589965820313,7495333,-.086669921875,23682888,.0309047698974609,1521869,-.1056594848632813,3788244,5770646,-.0381336212158203,640507,.1830520629882813,1999766,.0913352966308594,1840810,.3670492172241211,354761,.177739143371582,3584599,957189,12701322,-.0353679656982422,5279261,-.0349664688110352,164025,-.2239656448364258,720530,-.1685657501220703,733070,.1568078994750977,4818171,-.0807723999023438,4839130,.4117116928100586,772789,.2132854461669922,335234,-.2565898895263672,306435,1.459919929504395,5668369,-.084691047668457,47666168,-.054595947265625,7912841,.0966482162475586,904012,11164316,-.6411285400390625,40202904,.0506591796875,424127,-.348811149597168,5194682,-.0374574661254883,10353054,.1129264831542969,51245192,-.1549320220947266,1352825,.1426353454589844,3582377,.0843544006347656,8598966,-.1439847946166992,64196276,.0088958740234375,8419697,.2073640823364258,284630,-.0718879699707031,1445966,83621,1.045572280883789,7413,.3376064300537109,1039135,-.1310367584228516,232669,.2845001220703125,matched (3),37921292,.92735356,1079190.5,2059751.5
201405,841480,652,3851,38355284,05,0,0,0,1,0,0,0,0,0,0,0,41303052,.0765419006347656,3480055,.0720939636230469,300195,.953068733215332,340780,.09283447265625,35988076,-.0668411254882813,15749766,.2803630828857422,3350379,.062403678894043,23026,-1.156502723693848,9423251,.2288999557495117,23336304,-.0147418975830078,1207728,-.2311983108520508,4786038,6347921,.0953435897827148,671416,.0471286773681641,1594308,-.2265911102294922,1697797,-.0808744430541992,376368,.0591230392456055,3325525,599403,20250520,.4664745330810547,5834630,.1000251770019531,224292,.3129301071166992,1062639,.3885231018066406,971398,.2814950942993164,5040910,.045191764831543,5010632,.0348272323608398,1172343,.4167537689208984,379096,.1229610443115234,81075,-1.329630851745606,5981212,.0537214279174805,51046980,.0685234069824219,9148443,.1450967788696289,1089113,12327352,.0990982055664063,40644552,.0109272003173828,340840,-.2186203002929688,6143548,.1677665710449219,6481466,-.4683351516723633,59334568,.1465702056884766,1540486,.1299028396606445,3444403,-.039276123046875,9647371,.1150426864624023,67989776,.0574131011962891,9048119,.0719842910766602,649582,.825139045715332,1054784,99945,.1783246994018555,7123,-.0399065017700195,1021133,-.0174760818481445,417796,.5853767395019531,matched (3),37843248,.92735356,903491.13,1973377.9
201406,841480,653,3851,33295602,06,0,0,0,0,1,0,0,0,0,0,0,34850832,-.16986083984375,2871573,-.1921882629394531,108181,-1.020626068115234,285114,-.1783485412597656,36950968,.0264034271240234,14977655,-.0502662658691406,3254611,-.0290002822875977,36281,.4546699523925781,8083359,-.1533727645874023,21101568,-.1006622314453125,1207470,-.000213623046875,3941476,6271756,-.0120716094970703,640895,-.0465230941772461,1514265,-.051508903503418,2024957,.1762170791625977,273603,-.3188896179199219,2710631,451799,18278074,-.10247802734375,5758139,-.0131969451904297,132334,-.5276203155517578,865140,-.2056188583374023,944598,-.0279769897460938,5000895,-.007969856262207,4235529,-.1680536270141602,408144,-1.055139541625977,300316,-.2329540252685547,42582,-.6439428329467773,5877348,-.01751708984375,47512520,-.0717525482177734,8088287,-.1231670379638672,913642,11471293,-.0719738006591797,38176160,-.0626544952392578,308755,-.0988645553588867,3918417,-.4497146606445313,5033417,-.2528467178344727,57526968,-.0309391021728516,1213304,-.2387504577636719,3454283,.002863883972168,8551018,-.1206340789794922,63232928,-.0725326538085938,8672901,-.0423545837402344,524345,-.2141799926757813,263525,52968,-.6349315643310547,5824,-.2013416290283203,712710,-.359593391418457,256794,-.4867191314697266,matched (3),31738092,.92735356,781673.5,1920660.8
201407,841480,654,3851,31276976,07,0,0,0,0,0,1,0,0,0,0,0,41538236,.1755390167236328,2697813,-.0624189376831055,302958,1.029788017272949,195910,-.3752336502075195,37447240,.0133419036865234,12432884,-.1862144470214844,2590268,-.2283115386962891,25163,-.3659191131591797,7310513,-.100494384765625,18206268,-.1475830078125,1031333,-.1576747894287109,2455265,5346190,-.1596717834472656,633912,-.0109548568725586,1822791,.1854381561279297,1976130,-.0244083404541016,327565,.1800088882446289,2374714,1006412,19842214,.0821094512939453,6707396,.1525964736938477,124074,-.0644502639770508,668361,-.2580633163452148,467192,-.7040185928344727,3550431,-.3425474166870117,3437529,-.2087554931640625,539424,.2788820266723633,718851,.8728189468383789,85526,.6973886489868164,4710045,-.2214088439941406,52143352,.0930023193359375,3919954,-.7243375778198242,808384,10485853,-.0898208618164063,37254712,-.0244331359863281,310880,.0068588256835938,3876153,-.0108442306518555,5963121,.16949462890625,61000416,.0586280822753906,1524467,.228297233581543,3259924,-.0579109191894531,5655866,-.4133577346801758,63732332,.0078678131103516,6757845,-.2494993209838867,590032,.1180276870727539,477091,41494,-.2441396713256836,6264,.0728321075439453,1126308,.4576263427734375,193728,-.2818193435668945,matched (3),33578812,.92735356,1026911.1,2032847.9
201408,841480,655,3851,34089948,08,0,0,0,0,0,0,1,0,0,0,0,30419752,-.3115234375,3019429,.1126260757446289,206114,-.3851642608642578,238265,.1957283020019531,31088622,-.1860923767089844,6496911,-.6490182876586914,2645215,.020991325378418,39598,.4534034729003906,5345880,-.3129873275756836,20391488,.1133518218994141,966170,-.0652675628662109,1005461,4961827,-.0746097564697266,315034,-.6992301940917969,1731890,-.0511550903320313,1813810,-.0857105255126953,229984,-.3536767959594727,734664,450313,18830280,-.0523452758789063,5165176,-.2612714767456055,803369,1.867935180664063,818383,.2025022506713867,336962,-.3267707824707031,2803736,-.2361164093017578,3732720,.0823841094970703,576810,.0670108795166016,203605,-1.261472702026367,60700,-.3428773880004883,5306612,.1192560195922852,39961920,-.2660694122314453,5284148,.2986316680908203,1143470,9372524,-.11224365234375,30027448,-.2156658172607422,349409,.1168355941772461,5281848,.3094329833984375,5967073,.0006628036499023,46141472,-.2791690826416016,1362564,-.1122760772705078,3037605,-.0706348419189453,7835206,.3259344100952148,56457004,-.1212139129638672,7531258,.1083583831787109,485436,-.19512939453125,420913,35210,-.1642179489135742,6512,.0388269424438477,1262217,.1139240264892578,69852,-1.020076751708984,matched (3),34924876,.92735356,1091607.9,2066284.5
201409,841480,656,3851,40974732,09,0,0,0,0,0,0,0,1,0,0,0,37314000,.2042770385742188,3457795,.135563850402832,674554,1.185622215270996,392913,.5002050399780273,35832292,.1420078277587891,11104830,.5360536575317383,2179070,-.1938543319702148,18156,-.7797775268554688,5564439,.0400705337524414,19634796,-.0378131866455078,1418673,.3841371536254883,5453290,6504761,.2707595825195313,612662,.6651334762573242,1679249,-.0308666229248047,1619192,-.1135025024414063,423460,.6104488372802734,3131293,1094764,21792300,.1460914611816406,5966934,.1442937850952148,163387,-1.592692375183106,893076,.08734130859375,560462,.5087919235229492,3486156,.2178468704223633,4046627,.0807466506958008,582919,.0105352401733398,531498,.9595174789428711,431406,1.961106300354004,5485624,.033177375793457,48335092,.1902313232421875,6271450,.1712961196899414,875337,11867596,.2360286712646484,39691420,.279022216796875,472699,.3022165298461914,4598878,-.1384639739990234,10378164,.5534467697143555,47968072,.0388240814208984,1596491,.1584396362304688,3717205,.2019033432006836,8409737,.0707626342773438,59252140,.0483226776123047,7528523,-.0003633499145508,572730,.1653671264648438,452326,22267,-.4582242965698242,11117,.5348291397094727,1624165,.2521247863769531,129701,.6188535690307617,matched (3),41458928,.92735356,1070038.5,2054971.1
201410,841480,657,3851,46912784,10,0,0,0,0,0,0,0,0,1,0,0,44869324,.1843852996826172,4896103,.3478078842163086,925477,.3162574768066406,411938,.0472841262817383,36667056,.0230293273925781,13488613,.1944656372070313,2232923,.0244131088256836,21294,.1594247817993164,6649330,.1781196594238281,23883520,.1958847045898438,1463683,.0312337875366211,3961575,6885594,.0568971633911133,850767,.3283243179321289,3170906,.6356706619262695,2351466,.3731117248535156,389922,-.0825119018554688,2398903,1077276,20577132,-.0573768615722656,5976948,.0016765594482422,212525,.2629384994506836,1017790,.1307172775268555,769347,.3167800903320313,3937426,.1217279434204102,4133663,.0212802886962891,754583,.2581167221069336,354896,-.403874397277832,851932,.6804571151733398,5633642,.0266256332397461,47506488,-.0172920227050781,5745323,-.087620735168457,957259,14347597,.1897716522216797,44090336,.1051063537597656,593180,.2270383834838867,14869894,1.173525810241699,11055960,.0632667541503906,61254484,.2445011138916016,1603063,.0041084289550781,3887413,.0447711944580078,8471515,.007319450378418,74524984,.2293319702148438,7342084,-.0250759124755859,762877,.28668212890625,685563,77781,1.250790596008301,4456,-.9142236709594727,1913073,.1637163162231445,186797,.3647899627685547,matched (3),44796300,.92735356,920716.75,1981323.6
201411,841480,658,3851,33047154,11,0,0,0,0,0,0,0,0,0,1,0,39331080,-.1317386627197266,3140584,-.44403076171875,360817,-.9419384002685547,194673,-.7495517730712891,30671506,-.1785449981689453,13311561,-.0132122039794922,2118157,-.052764892578125,19893,-.0680580139160156,5614969,-.1690797805786133,19835128,-.1857337951660156,1272256,-.1401643753051758,3766778,5086272,-.3028860092163086,579911,-.3832635879516602,1507662,-.7434577941894531,1395851,-.5215349197387695,227753,-.5376853942871094,2338802,901289,19127544,-.0730514526367188,5543475,-.0752878189086914,180025,-.1659641265869141,686859,-.3932600021362305,698635,-.0964136123657227,3991087,.0135364532470703,3019418,-.3141002655029297,527099,-.3587770462036133,246633,-.3639230728149414,694072,-.2049312591552734,4677414,-.1860103607177734,43253500,-.0937881469726563,4481931,-.2483329772949219,767626,12019300,-.1770687103271484,36090984,-.2001972198486328,445809,-.2856073379516602,3769071,-1.372509956359863,6392039,-.547917366027832,54754732,-.1121730804443359,1224926,-.2690362930297852,3177962,-.2015037536621094,7393250,-.1361417770385742,61717048,-.1885738372802734,5969503,-.2069597244262695,570453,-.2906665802001953,491433,179067,.8338632583618164,4431,-.0056266784667969,1321483,-.3699560165405273,176519,-.0565938949584961,matched (3),32104578,.92735356,801726.69,1928909
201412,841480,659,3851,29208450,12,0,0,0,0,0,0,0,0,0,0,1,29305236,-.2942485809326172,2949339,-.0628271102905273,177553,-.709101676940918,313746,.4772624969482422,28699968,-.066436767578125,6507442,-.7156877517700195,1661304,-.2429437637329102,22937,.1423835754394531,5114174,-.0934200286865234,14875741,-.2877235412597656,1089163,-.1553821563720703,2402645,2998401,-.5284662246704102,361185,-.4734840393066406,1129934,-.2884006500244141,1013981,-.3196201324462891,147955,-.4313535690307617,1571829,880216,16402645,-.1536865234375,4261479,-.263005256652832,246728,.315190315246582,607478,-.1228132247924805,258680,-.9935359954833984,2539238,-.4521999359130859,3203842,.0592870712280273,678053,.2518377304077148,284159,.141632080078125,518708,-.291234016418457,4133636,-.1235885620117188,33287988,-.2618808746337891,2247357,-.6902990341186523,563786,11530032,-.0415592193603516,29585180,-.1987705230712891,358333,-.2184276580810547,3624990,-.0389766693115234,5483843,-.1532468795776367,52767992,-.0369586944580078,1075029,-.1305322647094727,3010782,-.0540399551391602,5418121,-.3108186721801758,50589504,-.1988162994384766,5290336,-.1207818984985352,501528,-.1287708282470703,260783,152897,-.1579952239990234,5673,.2470932006835938,1413465,.0672893524169922,141222,-.2230949401855469,matched (3),30662618,.92735356,841798.94,1945905.9
201501,841480,660,3851,32757436,01,0,0,0,0,0,0,0,0,0,0,0,38559448,.2744350433349609,3961898,.2951421737670898,245753,.3250579833984375,405527,.2566041946411133,31706480,.0996246337890625,8014854,.2083501815795898,2466132,.3950481414794922,18907,-.1932191848754883,6591602,.2537803649902344,20081302,.3000583648681641,1311421,.1857023239135742,3468885,4339010,.3695669174194336,495534,.3162450790405273,1374775,.1961307525634766,2104381,.730137825012207,248342,.5178985595703125,2594994,632166,19324920,.1639518737792969,4896651,.1389350891113281,74859,-1.192679405212402,700556,.1425590515136719,574301,.7975616455078125,4658400,.6068077087402344,4112555,.2496938705444336,611833,-.1027660369873047,226665,-.2260608673095703,290629,-.5792942047119141,5166738,.2230844497680664,45314108,.3084220886230469,4698167,.7374181747436523,660740,13287617,.1418781280517578,36536600,.2110424041748047,446590,.2201786041259766,4323320,.1761722564697266,8221152,.4049043655395508,43242104,-.1990909576416016,1164602,.0800313949584961,3199094,.0606679916381836,6914440,.2438631057739258,59557440,.1631984710693359,6563195,.2155961990356445,331402,-.4143276214599609,702146,45652,-1.208717346191406,3446,-.498504638671875,1155302,-.2016820907592773,78586,-.5861396789550781,matched (3),34638588,.92735356,1065143.4,2052426.5
201502,841480,661,3851,31930920,02,1,0,0,0,0,0,0,0,0,0,0,37600800,-.025177001953125,3150303,-.2292251586914063,25606,-2.261500358581543,246120,-.4993686676025391,29532996,-.0710124969482422,5019956,-.4678745269775391,1910898,-.2550773620605469,24294,.250697135925293,6093797,-.0785255432128906,17259872,-.1514053344726563,1056510,-.2161407470703125,3312458,4771780,.0950736999511719,527304,.0621414184570313,1196912,-.138545036315918,1578228,-.2877187728881836,277195,.1099147796630859,2158664,1306502,18739268,-.0307731628417969,4853299,-.0088930130004883,278919,1.315314292907715,671550,-.0422859191894531,502526,-.1335067749023438,3540996,-.2742633819580078,4532912,.0973196029663086,505739,-.1904392242431641,239597,.055485725402832,328774,.1233234405517578,4092797,-.2330131530761719,45229604,-.0018672943115234,3680563,-.2441072463989258,926219,11115359,-.1785049438476563,36062856,-.0130519866943359,352742,-.2359046936035156,3857422,-.1140251159667969,8056950,-.0201759338378906,42437172,-.0187892913818359,1252841,.0730342864990234,2528264,-.2353343963623047,6633170,-.041529655456543,65278348,.0917186737060547,8070801,.2067747116088867,771449,.8449382781982422,259670,45540,-.0024566650390625,4496,.2659740447998047,1094114,-.0544166564941406,96996,.2104759216308594,matched (3),28977938,.92735356,725604.31,1898532.5
