period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c222,Y1214c792,growth1214c792,Y1239c792,growth1239c792,Y1267c792,growth1267c792,Y1305c705,growth1305c705,Y1387c152,growth1387c152,Y1728c32,Y1758c344,Y1775c818,Y1820c586,growth1820c586,Y1901c68,growth1901c68,Y2120c757,growth2120c757,Y2493c124,growth2493c124,Y262c352,growth262c352,Y2762c440,growth2762c440,Y2830c586,growth2830c586,Y284c36,Y2914c68,growth2914c68,Y2979c484,growth2979c484,Y3092c608,Y3149c208,growth3149c208,Y3411c705,growth3411c705,Y3422c344,Y3486c152,growth3486c152,Y3597c688,growth3597c688,Y361c792,growth361c792,Y3702c68,growth3702c68,Y3726c68,growth3726c68,Y3834c352,growth3834c352,Y3850c344,Y3855c348,growth3855c348,Y4021c344,Y4184c586,Y4285c376,Y4322c344,Y4381c344,Y4422c344,Y4515c428,growth4515c428,Y4533c428,growth4533c428,Y4667c251,growth4667c251,Y4688c818,Y4719c348,growth4719c348,Y4833c428,growth4833c428,Y4881c124,growth4881c124,Y4976c344,Y543c268,growth543c268,Y573c68,growth573c68,Y617c428,growth617c428,Y829c440,growth829c440,Y937c484,growth937c484,_merge,x,r2,s,sf
201310,901850,645,4758,369989,10,0,0,0,0,0,0,0,0,1,0,0,50327,1468548,-.2328195571899414,563354,.0763216018676758,573725,-.6091699600219727,121122,-.2108726501464844,930746,-.3647365570068359,3192142,0,7914429,28505,-1.458758354187012,5084,-.125880241394043,7034675,-.1010837554931641,1978,-.4624552726745606,9039,-1.54212760925293,10937,.2256155014038086,45743,-1.034251213073731,472493,7344,-.0069208145141602,779791,.2698392868041992,41321,3407930,-.1050539016723633,3537,-1.027234077453613,0,176512,.9707727432250977,288364,.2606592178344727,706266,-.6855192184448242,24275,-.7278423309326172,5611,.2257757186889648,13224,-.7699031829833984,0,833547,-.1527976989746094,0,19279,4114000,0,0,0,2219,-.4727039337158203,3977165,-.2212944030761719,1564355,-1.604196548461914,178419,20604,-.5830783843994141,214873,-.0998506546020508,368230,.7985715866088867,0,45383,-.4554405212402344,23636,-.5436296463012695,5497,-.4947986602783203,582618,-.2299432754516602,148364,-.0765666961669922,matched (3),493086.78,.93101412,88867.781,164252.67
201311,901850,646,4758,1075315,11,0,0,0,0,0,0,0,0,0,1,0,72770,2002658,.3102016448974609,1060809,.632878303527832,1105586,.655980110168457,105206,-.1408777236938477,1324900,.3531055450439453,2333525,16437037,9238741,182948,1.859123229980469,5487,.0762834548950195,8328048,.1687774658203125,4418,.8036007881164551,15881,.5635747909545898,8248,-.2821807861328125,68719,.406987190246582,608841,6912,-.0606250762939453,290461,-.9875564575195313,29296,3557575,.0429744720458984,3379,-.0456991195678711,645007,137946,-.2465267181396484,265420,-.0829095840454102,1319702,.6251688003540039,56700,.84832763671875,11538,.720916748046875,27813,.7434701919555664,3367980,210827,-1.374652862548828,218036,31303,2955000,18857732,14936398,28933454,6079,1.007783889770508,3631251,-.0909919738769531,1940365,.2154026031494141,551404,24223,.1618165969848633,148478,-.3696107864379883,333294,-.0996828079223633,449098,243186,1.678689002990723,105845,1.499204635620117,6783,.2102174758911133,796536,.3127412796020508,246688,.5084552764892578,matched (3),1067633.4,.93101412,57866.754,149766.53
201312,901850,647,4758,2670856,12,0,0,0,0,0,0,0,0,0,0,1,313674,1641561,-.1988277435302734,562349,-.6346645355224609,485559,-.8228302001953125,129381,.2068405151367188,711448,-.6217899322509766,3035918,17579796,10707236,202818,.1031064987182617,18376,1.208663940429688,8697604,.0434188842773438,27842,1.840858459472656,55107,1.24415397644043,375773,3.819014549255371,199147,1.064017295837402,638993,12596,.6001205444335938,640804,.7912540435791016,24665,2637379,-.2992935180664063,46878,2.629968643188477,693813,126239,-.0886850357055664,277357,.0439920425415039,1472201,.1093530654907227,61707,.0846223831176758,17044,.3901519775390625,5036,-1.708891868591309,3448755,314432,.3997306823730469,115132,8803,4653000,24019156,16412200,29544940,47330,2.052303314208984,2755730,-.2758951187133789,3832284,.6805849075317383,672753,56714,.8507184982299805,214751,.3690423965454102,800626,.876368522644043,504994,50719,-1.567525863647461,37665,-1.033244132995606,10126,.4006862640380859,894082,.1155252456665039,41612,-1.779735565185547,matched (3),2634486.5,.93101412,137007.08,194556.91
201401,901850,648,4758,536626,01,0,0,0,0,0,0,0,0,0,0,0,14417,2472426,.4095525741577148,876539,.4438591003417969,1145620,.8584003448486328,136119,.0507688522338867,1195275,.518829345703125,2371987,16856220,9299707,157195,-.25482177734375,17747,-.0348291397094727,8665735,-.0036716461181641,20519,-.3051939010620117,9115,-1.799355506896973,21612,-2.85573673248291,62341,-1.161423683166504,613311,6533,-.6565132141113281,1004084,.4491071701049805,19184,873793,-1.104697227478027,66635,.3516817092895508,220220,111469,-.1244306564331055,147255,-.6331396102905273,1149156,-.2477312088012695,49036,-.2298421859741211,3517,-1.578189849853516,6525,.259028434753418,2558979,554306,.5669488906860352,240809,2882,2806000,22478012,13635624,25136558,5354,-2.179300308227539,3961181,.3628597259521484,1018383,-1.325244903564453,448403,29371,-.6580133438110352,164432,-.2669820785522461,190519,-1.435642242431641,370359,93061,.6069545745849609,25957,-.3722896575927734,12539,.2137374877929688,685593,-.2655134201049805,136992,1.191534042358398,matched (3),525853.19,.93101412,86167.516,162807.55
201402,901850,649,4758,465425,02,1,0,0,0,0,0,0,0,0,0,0,10900,1554989,-.4637317657470703,990692,.1224222183227539,543444,-.7457742691040039,130465,-.0424251556396484,1267369,.0585670471191406,1435712,8974829,7880711,201039,.2460117340087891,2461,-1.975648880004883,6608080,-.271082878112793,1904,-2.377394676208496,7894,-.1438188552856445,10590,-.7133378982543945,50698,-.2067327499389648,516676,34263,1.657199859619141,609363,-.4994163513183594,5924,576172,-.416438102722168,29475,-.8156871795654297,136913,45640,-.8929624557495117,191172,.2610073089599609,914073,-.2288722991943359,15003,-1.184304237365723,2932,-.1819233894348145,13798,.7488832473754883,1847435,234871,-.8586807250976563,111506,171836,2676000,14870827,7677145,18028608,903,-1.779876232147217,4077011,.0288219451904297,1384107,.3068389892578125,288580,21197,-.3261480331420898,209477,.2421169281005859,154131,-.2119483947753906,836323,102561,.0972023010253906,10969,-.8613681793212891,7157,-.5607528686523438,519530,-.2773599624633789,93730,-.3795042037963867,matched (3),545006,.93101412,107553.48,175069.14
201403,901850,650,4758,652467,03,0,1,0,0,0,0,0,0,0,0,0,235913,1749939,.1181125640869141,592827,-.5135011672973633,495461,-.092437744140625,507693,1.358772277832031,749334,-.5255136489868164,3197975,14640895,9091916,133664,-.4081697463989258,2812,.1333284378051758,8861290,.2933988571166992,23926,2.531008720397949,8965,.1272258758544922,3774,-1.03177547454834,86026,.5287628173828125,358631,16618,-.7235794067382813,908073,.3989105224609375,2678,805453,.3349990844726563,100434,1.225957870483398,179166,18506,-.9026889801025391,491222,.9437227249145508,1647197,.5889196395874023,35352,.8571043014526367,2819,-.0393023490905762,25083,.5976667404174805,2171593,1266206,1.684743881225586,128999,50481,3268000,20532492,12873410,34013224,8385,2.228477001190186,5067816,.2175455093383789,3918939,1.040765762329102,601586,40433,.645787239074707,275166,.272761344909668,322930,.7396326065063477,1128291,28827,-1.269145011901856,18594,.5277652740478516,12978,.5951652526855469,399408,-.2629413604736328,131099,.3355340957641602,matched (3),742399.5,.93101412,78436.453,158851.28
201404,901850,651,4758,1123166,04,0,0,1,0,0,0,0,0,0,0,0,1408,1408570,-.217005729675293,757106,.2446002960205078,1300597,.9650897979736328,183031,-1.020221710205078,870206,.1495447158813477,2434434,16356571,7667234,224699,.5194330215454102,7567,.9899005889892578,6798846,-.2649393081665039,53679,.8080568313598633,38286,1.451755523681641,11038,1.073208808898926,61502,-.3355798721313477,715661,29052,.5586013793945313,708368,-.2483606338500977,12611,935641,.1498270034790039,129709,.2557926177978516,211707,48819,.9700241088867188,567341,.1440639495849609,1102708,-.40130615234375,39520,.1114521026611328,16753,1.782195091247559,32453,.2576026916503906,3101409,1136462,-.1081047058105469,280451,17519,3998000,20706792,15891957,26164236,106,-4.370760440826416,4109695,-.2095613479614258,1984939,-.6802330017089844,260583,72866,.5889759063720703,232542,-.168304443359375,283835,-.1290426254272461,599109,124202,1.460597038269043,145048,2.054225921630859,15578,.1826038360595703,645532,.4800920486450195,174005,.2831315994262695,matched (3),1078786.1,.93101412,66829.82,153452.53
201405,901850,652,4758,747867,05,0,0,0,1,0,0,0,0,0,0,0,290274,2099740,.3992385864257813,772177,.0197105407714844,973715,-.2894601821899414,134614,-.3072443008422852,1144008,.2735633850097656,3214261,15849918,7357297,208180,-.0763587951660156,1532,-1.597222805023193,7729377,.1282749176025391,48117,-.1093864440917969,18210,-.7431135177612305,4120,-.9854907989501953,131193,.7575998306274414,611535,30117,.0360021591186523,515417,-.3179874420166016,60054,648538,-.366511344909668,116366,-.1085529327392578,92325,182120,1.316546440124512,296244,-.6497764587402344,1366842,.2147340774536133,40890,.0340785980224609,9210,-.5982875823974609,21263,-.4228248596191406,3439430,896007,-.237727165222168,158117,22144,3303000,23967704,13833653,27295012,4713,3.794641017913818,5036265,.2033166885375977,2770966,.3336076736450195,359051,27840,-.9621486663818359,243452,.0458488464355469,392730,.3247289657592773,2293515,34050,-1.294079780578613,68810,-.7457160949707031,15104,-.0309000015258789,675829,.0458650588989258,94443,-.6110877990722656,matched (3),543602,.93101412,88513.719,164061.38
201406,901850,653,4758,651298,06,0,0,0,0,1,0,0,0,0,0,0,267296,1655365,-.2377920150756836,643048,-.1829938888549805,838220,-.1498374938964844,158614,.1640625,976421,-.1583995819091797,1987958,14861352,6511952,243472,.1565990447998047,1190,-.2526206970214844,6154036,-.2279195785522461,38014,-.2356815338134766,26681,.3819808959960938,5569,.3013620376586914,53746,-.892399787902832,613391,23919,-.2304172515869141,313861,-.4960260391235352,3523,711404,.0925197601318359,79802,-.3771915435791016,111461,86729,-.741877555847168,371741,.2270135879516602,991227,-.321314811706543,36820,-.1048440933227539,27218,1.083588600158691,34248,.4766597747802734,2633709,1881686,.7419748306274414,186944,10008,2586000,19505776,13014813,24069600,432,-2.389654636383057,4537669,-.1042518615722656,2105684,-.2745552062988281,132666,21773,-.2458028793334961,310266,.2425107955932617,254944,-.4320783615112305,1613450,101811,1.095288276672363,42761,-.4757223129272461,10793,-.3360614776611328,639310,-.0555505752563477,94436,-.0000734329223633,matched (3),686818.5,.93101412,60968.875,150992.25
201407,901850,654,4758,1157686,07,0,0,0,0,0,1,0,0,0,0,0,138273,1721198,.0389986038208008,884898,.3192529678344727,949398,.124547004699707,373136,.8554697036743164,1127043,.1434593200683594,2520859,18872912,7132078,249430,.0241756439208984,12623,2.36156702041626,7524676,.2010793685913086,60332,.4619083404541016,64102,.8765239715576172,3665,-.4183864593505859,78179,.3747310638427734,703066,32780,.3151454925537109,839809,.9842243194580078,31581,653119,-.0854806900024414,57466,-.3283548355102539,107253,178193,.7200794219970703,490485,.2771978378295898,1302254,.2729082107543945,48802,.2817296981811523,14559,-.6256694793701172,14180,-.8817958831787109,4054858,856319,-.7872800827026367,348482,23400,4615000,26384616,14876987,27203770,191,-.8161520957946777,4950447,.0870647430419922,5351217,.9326839447021484,512618,27898,.2478837966918945,164011,-.6374969482421875,611273,.8745002746582031,1231183,66277,-.4292755126953125,117521,1.010991096496582,10658,-.0125875473022461,330617,-.6594295501708984,358723,1.334628105163574,matched (3),1104467,.93101412,79754.406,159506.17
201408,901850,655,4758,351722,08,0,0,0,0,0,0,1,0,0,0,0,129989,1513199,-.1287946701049805,876041,-.0100593566894531,816665,-.1505985260009766,86458,-1.462284088134766,1230084,.0874843597412109,2336207,15291245,12592193,273251,.0912132263183594,1235,-2.324449062347412,6324227,-.1737995147705078,15225,-1.376923561096191,52305,-.2033834457397461,8999,.898284912109375,46862,-.5117940902709961,507343,17946,-.6024513244628906,223112,-1.325501441955566,37701,1414218,.7725725173950195,41155,-.3338479995727539,90698,79178,-.8111686706542969,320546,-.4253692626953125,979108,-.2852096557617188,65314,.2914352416992188,9142,-.4653301239013672,4397,-1.170909881591797,3652098,510420,-.5174093246459961,207471,8669,3094000,23315620,13378461,23818192,2353,2.511172771453857,3839565,-.2541189193725586,1792447,-1.093742370605469,703580,12014,-.8424816131591797,286937,.5593290328979492,429176,-.3536767959594727,1147633,50341,-.2750225067138672,136111,.1468534469604492,12851,.1871109008789063,314638,-.0495376586914063,227917,-.4535694122314453,matched (3),549541.88,.93101412,73907.828,156664.67
201409,901850,656,4758,1311316,09,0,0,0,0,0,0,0,1,0,0,0,441695,1671917,.0997447967529297,192785,-1.513837814331055,1222159,.4031448364257813,94366,.0875215530395508,995575,-.2115163803100586,2016068,15504277,9536915,279029,.0209245681762695,5481,1.490216732025147,8092635,.2465658187866211,41992,1.01453971862793,38137,-.3159065246582031,20212,.8091630935668945,49987,.0645561218261719,790971,29534,.4981756210327148,746328,1.207491874694824,67056,959818,-.3875885009765625,93220,.8176164627075195,93610,71118,-.1073589324951172,332258,.0358858108520508,1445508,.3895740509033203,50697,-.2533397674560547,10111,.1007452011108398,60380,2.619735717773438,2894551,339929,-.4064970016479492,243009,23756,3153000,22847632,16212188,25362182,7047,1.096910953521729,4783065,.2197227478027344,3569302,.6887884140014648,927458,24595,.7164697647094727,316120,.0968599319458008,317359,-.3018341064453125,899709,104702,.7322978973388672,171227,.2295188903808594,38878,1.107007026672363,669584,.7552337646484375,194866,-.1566696166992188,matched (3),1312342.4,.93101412,82140.758,160712.66
201410,901850,657,4758,753080,10,0,0,0,0,0,0,0,0,1,0,0,64657,1207337,-.3255538940429688,35803,-1.683543205261231,541834,-.8134145736694336,138436,.3832273483276367,875669,-.1283330917358398,2401366,14530150,6714625,267747,-.0412731170654297,2940,-.6228780746459961,6096955,-.2831649780273438,12155,-1.239738464355469,36430,-.0457925796508789,11151,-.5947475433349609,46282,-.0770101547241211,718347,23505,-.2283296585083008,17079,-3.777316093444824,27797,637452,-.4092645645141602,122951,.2768239974975586,112166,142688,.6963205337524414,187580,-.5717058181762695,1079027,-.2924013137817383,43502,-.1530599594116211,9712,-.0402622222900391,7874,-2.037092208862305,2548351,213982,-.4628448486328125,240252,13247,2948000,20791928,14423746,25015084,3969,-.5740880966186523,3828082,-.2227182388305664,840747,-1.445835113525391,392931,54916,.8032617568969727,236427,-.2904825210571289,205187,-.4361114501953125,989041,57650,-.5967273712158203,106368,-.4760847091674805,21128,-.6098299026489258,451230,-.394679069519043,134870,-.3680000305175781,matched (3),876891,.93101412,68831.938,154335
201411,901850,658,4758,1331658,11,0,0,0,0,0,0,0,0,0,1,0,497213,2246138,.6207952499389648,995839,3.325553894042969,645528,.1751089096069336,193815,.3364963531494141,1292015,.3889703750610352,2397677,16315069,7793972,297252,.1045379638671875,10847,1.305479049682617,6719451,.0972175598144531,4755,-.9385433197021484,25756,-.3467254638671875,11868,.06231689453125,80771,.5568656921386719,747689,23444,-.0025978088378906,128677,2.019455909729004,90850,653983,.0256023406982422,72525,-.5278549194335938,92426,165642,.1491680145263672,278806,.3963108062744141,1126707,.0432395935058594,45817,.0518484115600586,23460,.8819351196289063,18514,.8549613952636719,2467155,800630,1.319506645202637,216961,74524,3262000,20027030,14953733,25553106,1283,-1.129312992095947,4199632,.0926332473754883,1359261,.4804058074951172,183991,12103,-1.512351036071777,328140,.3278007507324219,214635,.0450172424316406,1571541,121681,.7470121383666992,7951,-2.593606948852539,10771,-.673741340637207,584197,.2582607269287109,148913,.0990505218505859,matched (3),1220063.1,.93101412,80709.797,159986.02
201412,901850,659,4758,856630,12,0,0,0,0,0,0,0,0,0,0,1,267360,3181504,.3481416702270508,366462,-.9996910095214844,582099,-.1034278869628906,39052,-1.602010726928711,922923,-.3364124298095703,1837113,15218822,8834766,129211,-.8331336975097656,10227,-.0588579177856445,8156399,.1937961578369141,15237,1.164529800415039,55910,.7750759124755859,10550,-.1177206039428711,48533,-.5093746185302734,403100,30245,.2547159194946289,402331,1.139969825744629,70156,664414,.0158243179321289,59178,-.2033815383911133,105910,206987,.2228269577026367,135194,-.7238054275512695,1647660,.3800573348999023,61615,.2962503433227539,13012,-.5894250869750977,17656,-.0474519729614258,3623172,265481,-1.103855133056641,167237,7142,3370000,23523726,17482224,27906310,213,-1.795663833618164,3493057,-.1842193603515625,3192452,.8538484573364258,542829,41501,1.232263565063477,311454,-.0521888732910156,324821,.4143352508544922,1100503,48618,-.9174089431762695,178196,3.109585762023926,17495,.4850578308105469,562382,-.0380563735961914,178124,.1791172027587891,matched (3),1033250.8,.93101412,84799.984,162087.91
201501,901850,660,4758,803555,01,0,0,0,0,0,0,0,0,0,0,0,76443,3105787,-.0240859985351563,740489,.7034158706665039,823395,.3467950820922852,93621,.8743610382080078,834656,-.1005258560180664,2467698,14143676,6166012,323642,.9181909561157227,4667,-.7845144271850586,6551632,-.2190885543823242,30404,.6908473968505859,26851,-.7334403991699219,2308,-1.519743919372559,66809,.3195943832397461,610051,28665,-.0536537170410156,1233080,1.1199951171875,28987,640329,-.0369234085083008,22168,-.9819002151489258,258192,212207,.024907112121582,28046,-1.57286548614502,1850766,.1162433624267578,53574,-.1398420333862305,15778,.1927452087402344,14979,-.1644258499145508,2451913,209924,-.2347984313964844,204128,2639,2350000,21913308,15633038,21805700,1026,1.572130680084229,2836079,-.2083549499511719,1983855,-.4757480621337891,175822,25550,-.4850797653198242,44849,-1.937950134277344,280934,-.1451549530029297,821456,173476,1.272045135498047,136447,-.2669477462768555,6077,-1.057404518127441,297025,-.6383647918701172,136416,-.2667703628540039,matched (3),935648.75,.93101412,87560.234,163548.92
201502,901850,661,4758,376177,02,1,0,0,0,0,0,0,0,0,0,0,59135,1605621,-.6597566604614258,1165111,.4532604217529297,815406,-.0097494125366211,451493,1.573305130004883,1484375,.5757293701171875,1481193,10043473,9187695,360660,.1082973480224609,3664,-.2419614791870117,5568032,-.1626729965209961,83,-5.903489112854004,56180,.7382583618164063,1058,-.780001163482666,49626,-.2973232269287109,529026,8556,-1.209044456481934,244513,-1.618001937866211,22404,374230,-.5371122360229492,124772,1.727838516235352,78278,515094,.8867864608764648,11831,-.8631229400634766,1344026,-.3199300765991211,28810,-.6203413009643555,24824,.4531936645507813,28529,.6442718505859375,1764031,246620,.1611032485961914,77456,10201,2737000,14436048,8999478,16714991,627,-.4924764633178711,3726985,.2731771469116211,1217032,-.4886264801025391,679290,22123,-.1440200805664063,161118,1.278835296630859,215360,-.26580810546875,409595,94823,-.6040267944335938,15478,-2.176516532897949,7918,.2646284103393555,101838,-1.070433616638184,111658,-.2002687454223633,matched (3),217190.86,.93101412,99226.445,170080.41
201503,901850,662,4758,814778,03,0,1,0,0,0,0,0,0,0,0,0,95453,2066301,.2522487640380859,1436352,.2092905044555664,1283635,.4537649154663086,123637,-1.295209884643555,1051370,-.3449001312255859,2563921,12354236,10115359,280883,-.2499971389770508,1304,-1.033118724822998,6802693,.2002773284912109,29673,5.879152297973633,111318,.6838293075561523,13475,2.544456005096436,90878,.6050033569335938,450805,67109,2.059685707092285,328846,.2963218688964844,48788,626640,.5155019760131836,162892,.2665996551513672,286009,264964,-.6647548675537109,19490,.4991788864135742,1929761,.3617267608642578,26809,-.0719842910766602,902,-3.314951419830322,28592,.0022058486938477,1479314,281336,.1317014694213867,111000,14513,3182000,20261588,9934703,29308584,9162,2.681873321533203,6859576,.61004638671875,4658739,1.342329978942871,742921,44671,.7027072906494141,329310,.7148628234863281,362315,.52020263671875,1012860,168877,.5771589279174805,94437,1.808513641357422,14820,.6268386840820313,354960,1.248621940612793,59397,-.6311969757080078,matched (3),683338.75,.93101412,91492.023,165687.19
201504,901850,663,4758,607117,04,0,0,1,0,0,0,0,0,0,0,0,65648,1237494,-.5126714706420898,910565,-.4557962417602539,1257613,-.0204801559448242,116233,-.0617532730102539,760543,-.3238162994384766,1740196,14626469,8640815,165771,-.5273303985595703,1537,.1643962860107422,6062990,-.1151151657104492,13285,-.8036022186279297,49959,-.8011875152587891,9979,-.3003530502319336,81269,-.1117534637451172,462356,20910,-1.166090965270996,388313,.1662216186523438,105222,537689,-.1530914306640625,47765,-1.226794242858887,254727,46546,-1.739152908325195,19295,-.0100555419921875,1109291,-.553675651550293,49240,.6079683303833008,12201,2.604658603668213,16272,-.5636816024780273,2426987,256729,-.0915288925170898,161083,15634,3028000,21632892,12687310,21078470,960,-2.255886554718018,4185581,-.4940004348754883,4279098,-.0850028991699219,401931,64665,.3698959350585938,202639,-.4855737686157227,258223,-.3386907577514648,895870,4691,-3.583525657653809,69931,-.3004245758056641,14032,-.0546369552612305,135235,-.9649906158447266,248827,1.432514190673828,matched (3),424702.47,.93101412,56182.469,149123.86
201505,901850,664,4758,964760,05,0,0,0,1,0,0,0,0,0,0,0,607875,1311931,.0584115982055664,171328,-1.670485496520996,1071062,-.1605653762817383,588521,1.622015953063965,848808,.1098003387451172,2052493,13856902,11410734,196024,.1676292419433594,8557,1.716917514801025,6577802,.0814971923828125,78834,1.780709266662598,54700,.0906610488891602,2728,-1.296914577484131,98197,.1892108917236328,879693,21665,.0354709625244141,519649,.2913417816162109,151760,700474,.2644767761230469,29251,-.4903793334960938,226910,178705,1.345294952392578,31645,.4947338104248047,1967164,.5728721618652344,60132,.1998357772827148,20234,.5058460235595703,16446,.0106363296508789,2810532,302619,.1644535064697266,279821,36646,2927000,21438976,13790194,22373204,820,-.1576290130615234,3875220,-.0770435333251953,6046104,.3456716537475586,647035,83678,.2577552795410156,204326,.0082912445068359,387442,.4057426452636719,801077,105160,3.109837532043457,75366,.0748472213745117,23363,.5098123550415039,498265,1.304117202758789,303683,.1992263793945313,matched (3),834293.19,.93101412,55151.363,148738.45
201506,901850,665,4758,553013,06,0,0,0,0,1,0,0,0,0,0,0,180642,1214610,-.0770769119262695,118849,-.3657264709472656,1068397,-.0024909973144531,274847,-.7613983154296875,1126485,.2830238342285156,2159205,14820094,10661872,149736,-.2693634033203125,4389,-.6676483154296875,6156356,-.0662155151367188,8202,-2.262966156005859,64145,.1592817306518555,2634,-.0350651741027832,61027,-.4756593704223633,457658,9902,-.7829618453979492,395368,-.2733364105224609,46174,519276,-.2993221282958984,14096,-.7300233840942383,243373,143342,-.2205028533935547,27365,-.1453151702880859,1378930,-.35528564453125,35514,-.5266151428222656,7833,-.9490184783935547,15303,-.0720329284667969,2841557,721613,.8690147399902344,132044,43852,2912000,23711844,15060236,20724464,3054,1.314902782440186,3247359,-.1767597198486328,5147307,-.1609401702880859,381443,22062,-1.33311939239502,414612,.7076263427734375,342582,-.1230545043945313,784045,67998,-.436004638671875,39640,-.64251708984375,11174,-.7375631332397461,461884,-.0758180618286133,181706,-.5135936737060547,matched (3),693286.88,.93101412,55650.953,148924.42
201507,901850,666,4758,958559,07,0,0,0,0,0,1,0,0,0,0,0,338555,1358289,.1118030548095703,207536,.5574512481689453,1124885,.0515213012695313,181427,-.4153614044189453,1421277,.2324542999267578,2383433,14968637,12835342,240761,.4749307632446289,2158,-.7099199295043945,6417991,.0416202545166016,11474,.3357057571411133,87815,.3140869140625,2700,.0247483253479004,81643,.2910394668579102,857879,18569,.6287565231323242,509477,.2535676956176758,51966,237894,-.7806100845336914,22345,.4607114791870117,204505,273208,.6450004577636719,52933,.6597623825073242,1130249,-.1988697052001953,63973,.5885343551635742,10682,.3102149963378906,27834,.5982093811035156,2906167,506541,-.3538837432861328,151247,34001,2636000,23526552,15546143,22829308,3856,.2331781387329102,3099944,-.0464582443237305,9550934,.6181650161743164,385606,32944,.4009523391723633,437499,.0537309646606445,578629,.5241498947143555,568823,3645,-2.926121711730957,58190,.3838748931884766,9980,-.113006591796875,416774,-.1027698516845703,217046,.1777191162109375,matched (3),1004543.1,.93101412,85083.227,162236.28
201508,901850,667,4758,606888,08,0,0,0,0,0,0,1,0,0,0,0,75650,1426827,.0492267608642578,884768,1.450020790100098,787595,-.3564519882202148,66618,-1.001877784729004,1201661,-.167851448059082,1750691,13397221,10815422,239676,-.0045166015625,1490,-.3704056739807129,5392106,-.1741695404052734,11232,-.0213174819946289,72231,-.1953630447387695,2351,-.1384110450744629,107651,.2765388488769531,333090,9022,-.721827507019043,701187,.3193902969360352,208171,382059,.473750114440918,18400,-.1942520141601563,56078,222891,-.2035512924194336,98582,.621861457824707,590618,-.6490230560302734,52370,-.2001276016235352,8457,-.2335662841796875,17131,-.4853687286376953,2570023,331509,-.4239501953125,150520,9176,2586000,19922260,12513232,21451996,37444,2.273216247558594,2950525,-.0494012832641602,3282830,-1.067933082580566,214792,35640,.0786600112915039,298607,-.3819456100463867,343411,-.521733283996582,544095,71509,2.976467132568359,122985,.7483491897583008,14249,.3561029434204102,595434,.3567466735839844,239441,.0981979370117188,matched (3),607832.38,.93101412,61091.813,151041.92
201509,901850,668,4758,908240,09,0,0,0,0,0,0,0,1,0,0,0,127964,1478815,.0357885360717773,373749,-.8617410659790039,668341,-.1641855239868164,124657,.6265907287597656,1116612,-.0734052658081055,2367774,14205935,9841339,338595,.3455171585083008,6390,1.455957889556885,6346106,.1629056930541992,12625,.116912841796875,77004,.0639877319335938,7996,1.224100112915039,77357,-.3304634094238281,724354,14577,.4797792434692383,571780,-.2040205001831055,32176,407827,.0652675628662109,24580,.2895832061767578,307930,110835,-.6986398696899414,17916,-1.705194473266602,1404772,.8664608001708984,48829,-.0700092315673828,108266,2.549596786499023,15240,-.1169662475585938,2443430,365442,.0974521636962891,151849,20413,2244000,20083888,13337360,26723356,6225,-1.794272422790527,3121352,.0562829971313477,5599268,.5339298248291016,283123,58537,.496190071105957,270455,-.0990228652954102,271901,-.233489990234375,546674,41033,-.5554466247558594,16214,-2.026187896728516,6930,-.7208261489868164,328211,-.5956335067749023,156523,-.4251041412353516,matched (3),713034.81,.93101412,63056.168,151847.08
201510,901850,669,4758,1198649,10,0,0,0,0,0,0,0,0,1,0,0,119650,1738548,.161808967590332,1387740,1.311847686767578,660130,-.0123615264892578,141461,.1264581680297852,1120879,.0038137435913086,1984921,26885786,14590482,358558,.0572853088378906,6788,.0604219436645508,6991238,.0968160629272461,33220,.967473030090332,58334,-.2776718139648438,9500,.1723508834838867,146628,.6394672393798828,368423,23361,.471623420715332,606267,.0585660934448242,39819,682112,.5143508911132813,27596,.1157369613647461,214060,268234,.8838167190551758,22453,.2257299423217773,1319455,-.0626564025878906,71781,.3852958679199219,12059,-2.194779396057129,23374,.4277009963989258,4641708,435956,.1764335632324219,256182,25452,2964000,32266252,30308354,44151516,2899,-.7642078399658203,4076375,.266942024230957,1749105,-1.163531303405762,608876,40875,-.3591403961181641,422644,.4464244842529297,286420,.0520210266113281,1212348,46437,.1237192153930664,98816,1.807384490966797,17576,.9306745529174805,429868,.2698211669921875,199957,.244898796081543,matched (3),1251967.6,.93101412,94933.141,167611.92
