period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y107c124,growth107c124,Y1094c792,growth1094c792,Y1212c300,growth1212c300,Y1214c191,Y1344c372,growth1344c372,Y1626c608,Y1742c792,growth1742c792,Y1756c826,growth1756c826,Y2073c705,Y2162c381,Y2213c381,Y2266c428,Y2638c428,growth2638c428,Y2641c826,growth2641c826,Y2757c251,growth2757c251,Y2868c251,growth2868c251,Y2871c705,growth2871c705,Y2984c124,growth2984c124,Y2986c484,growth2986c484,Y3008c381,Y3012c620,growth3012c620,Y3019c246,growth3019c246,Y3057c68,growth3057c68,Y3127c752,growth3127c752,Y3147c586,growth3147c586,Y356c246,growth356c246,Y3735c826,growth3735c826,Y3790c792,growth3790c792,Y3826c600,growth3826c600,Y3833c620,growth3833c620,Y3879c807,Y3912c68,growth3912c68,Y4029c428,growth4029c428,Y4225c688,growth4225c688,Y4266c688,growth4266c688,Y4289c554,Y4365c251,growth4365c251,Y4378c251,growth4378c251,Y4395c218,Y4626c222,growth4626c222,Y4770c68,growth4770c68,Y4885c300,growth4885c300,Y4937c251,growth4937c251,Y4990c792,growth4990c792,Y4992c300,growth4992c300,Y544c300,growth544c300,Y560c703,growth560c703,Y933c124,Y965c586,growth965c586,Y992c68,growth992c68,_merge,x,r2,s,sf
201309,760900,644,3592,2067302,09,0,0,0,0,0,0,0,1,0,0,0,4254575,.0341157913208008,558067,.829768180847168,179824,2.918822288513184,13874,5729641,.1675729751586914,990227,48576,.5003337860107422,4108927,-.0452480316162109,79008,1230953,458677,10554,25071,-.4553985595703125,979713,.1142129898071289,13955895,.2826633453369141,1125223,.2050867080688477,34587,-.440587043762207,7847106,-.1146631240844727,258621,.0758457183837891,65338,72342,2.884170532226563,27777,2.272687435150147,15336,.0855903625488281,63224,.8315534591674805,2716,-3.419668197631836,3871,-1.436301231384277,1751148,.0374593734741211,12678397,.5166034698486328,219446,.8729324340820313,234849,1.107671737670898,18634,44097,-1.139164924621582,28316,-.577397346496582,780076,-.2592964172363281,25747,.3509712219238281,150963,342296,.4340305328369141,304054,.5064144134521484,765343,73617,.4955978393554688,107990,1.259341239929199,97374,.7512664794921875,6402075,.2001380920410156,535668,.883213996887207,349064,.4344158172607422,74629,.509272575378418,1213929,.3354511260986328,174729,82220,.6921987533569336,125663,-.2570619583129883,matched (3),1948685.4,.92442697,110565.8,214224.08
201310,760900,645,3592,2000303,10,0,0,0,0,0,0,0,0,1,0,0,5071109,.1755647659301758,93227,-1.789441108703613,596357,1.198860168457031,14919,3916271,-.3805131912231445,810205,75906,.4463663101196289,4864821,.1688680648803711,214648,989117,22771,7109,32124,.2478914260864258,2246594,.8299102783203125,11991730,-.1516838073730469,579683,-.6632547378540039,7734,-1.497851371765137,7095492,-.1006851196289063,171759,-.409271240234375,152563,10380,-1.941524505615234,38192,.3184185028076172,71087,1.533700942993164,136844,.7721576690673828,65217,3.178560256958008,13608,1.257144927978516,1736733,-.008265495300293,5775706,-.7862386703491211,113262,-.661402702331543,191817,-.2024011611938477,11861,71472,.4829139709472656,25956,-.0870246887207031,663052,-.1625375747680664,76100,1.08372974395752,110022,706966,.725306510925293,210690,-.3668174743652344,0,49302,-.4009113311767578,196127,.5967235565185547,64752,-.4079952239990234,5126784,-.2221431732177734,334926,-.4696054458618164,367882,.0525064468383789,101170,.3042726516723633,797713,-.4198684692382813,176325,54796,-.4057817459106445,233999,.6217136383056641,matched (3),1992358.4,.92442697,110336.8,214105.98
201311,760900,646,3592,1876836,11,0,0,0,0,0,0,0,0,0,1,0,4079694,-.2175369262695313,524603,1.727603912353516,52799,-2.424346923828125,8824,5180572,.2797756195068359,1132359,75626,-.0036954879760742,4074491,-.1772832870483398,232182,867119,134881,7755,13319,-.8804111480712891,710561,-1.151115417480469,14209991,.1697273254394531,1141132,.6772947311401367,3260,-.8638992309570313,9251425,.2653188705444336,130518,-.2745809555053711,121293,10371,-.0008668899536133,104386,1.00546932220459,9713,-1.990439414978027,206793,.4128761291503906,7214,-2.20169734954834,7664,-.5741243362426758,1874035,.0760879516601563,1287253,-1.501150131225586,68736,-.4994306564331055,139766,-.3165721893310547,4302,27001,-.9734315872192383,1707,-2.721665382385254,304726,-.777440071105957,23518,-1.174282073974609,13767,633884,-.1091165542602539,188869,-.1093349456787109,680131,35692,-.3230381011962891,91857,-.7585296630859375,67747,.0452156066894531,3811752,-.2963895797729492,417616,.2206535339355469,352972,-.0413732528686523,156956,.4391632080078125,850401,.0639591217041016,141297,14142,-1.354467391967773,206425,-.1253795623779297,matched (3),1876232.5,.92442697,101262.02,209573.75
201312,760900,647,3592,2179192,12,0,0,0,0,0,0,0,0,0,0,1,4819801,.1667108535766602,300240,-.5580596923828125,16371,-1.170980453491211,7109,3805906,-.3083620071411133,893409,18691,-1.397758483886719,4375967,.0713815689086914,218309,648899,234261,8435,20401,.4263916015625,749216,.0529727935791016,11751561,-.1899585723876953,1103210,-.0337972640991211,12144,1.315108299255371,15596979,.5222988128662109,325827,.91485595703125,157079,13855,.2896327972412109,34192,-1.116104125976563,9998,.0289201736450195,82437,-.9196834564208984,9631,.2889633178710938,7743,.0102548599243164,1480735,-.2355556488037109,2590141,.6992015838623047,122762,.5799751281738281,80547,-.5511283874511719,139375,65845,.8914289474487305,7141,1.43111515045166,745775,.8950109481811523,37192,.4583272933959961,66757,502139,-.2329883575439453,282637,.4031105041503906,1650397,67901,.6431236267089844,105168,.1353263854980469,47174,-.3619365692138672,5188462,.3083477020263672,434602,.0398683547973633,143705,-.8986263275146484,223746,.3545465469360352,1015201,.1771335601806641,111150,45744,1.173911094665527,151937,-.3064718246459961,matched (3),2257435,.92442697,102114.73,209987.09
201401,760900,648,3592,2664442,01,0,0,0,0,0,0,0,0,0,0,0,4576182,-.0518684387207031,398364,.2827844619750977,75431,1.527706146240234,194007,3208528,-.170741081237793,1689082,93568,1.61064624786377,6459710,.3894567489624023,220632,2233842,337406,14179,23573,.1445188522338867,1561138,.7341423034667969,13390022,.130523681640625,1076660,-.0243606567382813,18266,.4082059860229492,19712662,.2341842651367188,343229,.0520305633544922,201579,12073,-.1376752853393555,28461,-.1834564208984375,76923,2.040419578552246,95059,.1424627304077148,22832,.8631763458251953,15299,.6809988021850586,1871024,.23394775390625,3660770,.3459615707397461,111854,-.0930538177490234,124628,.4364919662475586,7093,44521,-.3913421630859375,8271,.1469030380249023,430806,-.5487661361694336,24144,-.4320573806762695,31330,699305,.3312091827392578,540060,.6475162506103516,990760,72273,.0623998641967773,124398,.1679267883300781,66503,.3434038162231445,4679393,-.1032686233520508,529755,.1979837417602539,238753,.5076665878295898,123173,-.5969219207763672,569034,-.5789012908935547,122891,85686,.627629280090332,353468,.8443269729614258,matched (3),2687935.3,.92442697,98267.133,208143.2
201402,760900,649,3592,2248095,02,1,0,0,0,0,0,0,0,0,0,0,4583892,.0016841888427734,404157,.0144367218017578,418979,1.714602470397949,9416,3926323,.2018909454345703,900337,64210,-.3765296936035156,4579598,-.3439731597900391,191459,1755927,275715,24340,18009,-.269230842590332,1105489,-.3451271057128906,8722858,-.428563117980957,1117530,.0372581481933594,67180,1.302333831787109,11119709,-.5725421905517578,356503,.0379447937011719,284214,25021,.7287445068359375,50749,.5783567428588867,7494,-2.328701972961426,196592,.7266330718994141,12647,-.5907430648803711,7350,-.7330875396728516,1978132,.0556669235229492,2784340,-.2736625671386719,93005,-.1845407485961914,124969,.0027322769165039,19685,17424,-.9381122589111328,11357,.3170785903930664,354405,-.1952180862426758,32294,.2908458709716797,14147,485307,-.3653049468994141,547895,.0144033432006836,971973,42397,-.5333728790283203,10476,-2.474398612976074,48880,-.3078784942626953,7746826,.504115104675293,795263,.4062576293945313,285111,.1774492263793945,72638,-.528101921081543,568806,-.0004005432128906,77070,85390,-.0034608840942383,291453,-.1929140090942383,matched (3),2378209.3,.92442697,92800.422,205618.78
201403,760900,650,3592,2239616,03,0,1,0,0,0,0,0,0,0,0,0,4524571,-.013026237487793,196547,-.7209014892578125,113272,-1.308028221130371,24926,6014003,.426386833190918,1059355,37468,-.5386714935302734,4505421,-.0163297653198242,163375,890097,71310,9836,29993,.5100927352905273,1607615,.3744640350341797,9136745,.0463571548461914,404805,-1.015471458435059,40179,-.5140304565429688,8926036,-.2197475433349609,240962,-.3917036056518555,329509,5873,-1.449350357055664,18757,-.9953250885009766,25628,1.229582786560059,98678,-.6892681121826172,58578,1.532938957214356,17605,.8734827041625977,1823439,-.0814285278320313,440723,-1.843349456787109,68514,-.3056154251098633,113200,-.0989093780517578,8269,13189,-.2784652709960938,8350,-.3075723648071289,304393,-.1521205902099609,32175,-.0036916732788086,0,478370,-.0143976211547852,270395,-.7061996459960938,891779,24278,-.5575065612792969,38903,1.311984062194824,80183,.4949426651000977,6379139,-.1942501068115234,374015,-.7543764114379883,376300,.2775087356567383,90530,.2201938629150391,549999,-.0336236953735352,184470,29986,-1.04649829864502,222387,-.2704591751098633,matched (3),2193340.3,.92442697,87749.531,203389.14
201404,760900,651,3592,3068159,04,0,0,1,0,0,0,0,0,0,0,0,4615544,.0199069976806641,327448,.5104274749755859,168865,.3993072509765625,0,6608566,.0942764282226563,1113119,106824,1.047695159912109,5019130,.1079750061035156,411262,827946,417954,15701,48420,.4789485931396484,1447260,-.1050796508789063,8128479,-.1169309616088867,504191,.2195501327514648,96179,.8728666305541992,10352854,.1482906341552734,300368,.2203693389892578,332305,27942,1.559765815734863,15743,-.1751708984375,3573,-1.970279693603516,276316,1.029683113098145,122405,.7369766235351563,11445,-.4306297302246094,1880612,.0308732986450195,2718275,1.8193359375,181608,.9748125076293945,236157,.7353410720825195,11154,38712,1.076766014099121,14672,.5636796951293945,1448918,1.560253143310547,125570,1.361673355102539,70786,294557,-.4849119186401367,319991,.1684093475341797,1152138,96146,1.376296997070313,83916,.7687444686889648,75043,-.0662498474121094,5890358,-.079716682434082,458630,.2039480209350586,184640,-.7119789123535156,57868,-.4475173950195313,787784,.3593082427978516,228435,40906,.3105459213256836,209685,-.0588130950927734,matched (3),2817210.5,.92442697,117317.27,217785.45
201405,760900,652,3592,2698050,05,0,0,0,1,0,0,0,0,0,0,0,5200885,.1193990707397461,136641,-.8739719390869141,498428,1.082359313964844,17155,3987873,-.5051088333129883,1007557,84027,-.2400436401367188,4607737,-.0855197906494141,281708,1090360,191072,8024,46241,-.046046257019043,1560736,.0754852294921875,8756820,.0744590759277344,381934,-.2777070999145508,69355,-.3269729614257813,17294818,.5131454467773438,142391,-.7464313507080078,337450,16436,-.5306568145751953,19160,.1964292526245117,17202,1.571619987487793,68582,-1.393515586853027,38552,-1.155327796936035,5772,-.6845340728759766,1873537,-.0037698745727539,503426,-1.686315536499023,135596,-.292170524597168,376832,.4673023223876953,6349,22885,-.5256681442260742,5658,-.9528703689575195,749340,-.6593799591064453,28236,-1.492265701293945,21849,389741,.2800102233886719,439986,.3184499740600586,1328523,68969,-.3322105407714844,27690,-1.108744621276856,62924,-.1761341094970703,6704494,.1294612884521484,460525,.0041227340698242,448594,.8877096176147461,100859,.5555591583251953,676012,-.1530132293701172,202640,54808,.2925596237182617,234534,.1119937896728516,matched (3),2572619.5,.92442697,102885.05,210362.77
201406,760900,653,3592,3315309,06,0,0,0,0,1,0,0,0,0,0,0,5036710,-.0320758819580078,266877,.6694307327270508,545565,.0903635025024414,17388,5139146,.2536287307739258,1153683,88383,.0505409240722656,4962730,.07421875,318858,2333803,377897,18299,56564,.2015056610107422,1763347,.1220560073852539,12958739,.3919382095336914,1283478,1.212080955505371,97536,.3409833908081055,18025958,.0414047241210938,184685,.2600746154785156,226691,9052,-.5964889526367188,95473,1.60601806640625,7653,-.8099279403686523,118710,.5486536026000977,22985,-.5171661376953125,9400,.4876909255981445,2082540,.1057605743408203,443062,-.1277275085449219,128222,-.0559167861938477,276165,-.3108005523681641,396819,182613,2.076888084411621,66027,2.456993103027344,387656,-.6590747833251953,69427,.8996782302856445,44490,571757,.3832321166992188,386998,-.1283235549926758,745995,42904,-.4746923446655273,24002,-.1429338455200195,96071,.4231605529785156,8723876,.2632856369018555,654790,.3519477844238281,454927,.0140190124511719,110671,.0928382873535156,982345,.3737316131591797,133892,26774,-.716404914855957,196829,-.1752653121948242,matched (3),3234838.5,.92442697,133856.28,227122.58
201407,760900,654,3592,2485780,07,0,0,0,0,0,1,0,0,0,0,0,4598733,-.0909719467163086,390118,.3796615600585938,58226,-2.237490653991699,26831,5090971,-.0094184875488281,792805,78158,-.1229467391967773,6874580,.3258752822875977,214746,762558,308842,3324,50870,-.1060991287231445,1776586,.0074806213378906,16093639,.2166538238525391,1017350,-.2323722839355469,110605,.1257438659667969,15988322,-.1199531555175781,331908,.5862064361572266,141676,61750,1.920108795166016,40725,-.8520011901855469,4342,-.5667629241943359,349587,1.080068588256836,42755,.6206445693969727,5122,-.6071653366088867,1966350,-.0574092864990234,690519,.4437341690063477,117008,-.0915212631225586,171588,-.4759025573730469,258559,15157,-2.488906860351563,36050,-.6051568984985352,640537,.5021886825561523,60500,-.1376323699951172,30697,407931,-.337615966796875,499099,.2543849945068359,1413209,76751,.5816011428833008,99569,1.422713279724121,63266,-.4177398681640625,6148803,-.3498058319091797,678562,.0356616973876953,506763,.1079063415527344,88137,-.2276697158813477,635397,-.4356927871704102,147243,63167,.8583507537841797,180665,-.0856904983520508,matched (3),2798992.8,.92442697,103979.26,210900.09
201408,760900,655,3592,2446464,08,0,0,0,0,0,0,1,0,0,0,0,4216440,-.0867900848388672,239774,-.4867525100708008,20678,-1.035261154174805,90,4670957,-.0861043930053711,1354616,51827,-.4108219146728516,4859714,-.3468513488769531,172687,349887,78178,8253,49621,-.0248594284057617,1484613,-.179539680480957,12256484,-.272369384765625,1146896,.1198577880859375,38801,-1.047519683837891,9740584,-.4955577850341797,200525,-.5039186477661133,51681,14713,-1.434362411499023,19684,-.7270355224609375,5051,.1512517929077148,219569,-.4650850296020508,11433,-1.318982124328613,9229,.58880615234375,2052575,.0429162979125977,386748,-.5796699523925781,147181,.2294216156005859,163331,-.0493173599243164,7203,40048,.9716157913208008,24459,-.387908935546875,332033,-.6570720672607422,192716,1.158574104309082,30,350606,-.1514358520507813,411530,-.1929225921630859,745842,69411,-.1005210876464844,40077,-.9100484848022461,40535,-.4451818466186523,5642194,-.0859842300415039,680251,.0024852752685547,482508,-.0490455627441406,54706,-.4769182205200195,593119,-.0688552856445313,224626,35010,-.5901479721069336,187118,.03509521484375,matched (3),2628482.8,.92442697,104099.35,210959.33
201409,760900,656,3592,1756803,09,0,0,0,0,0,0,0,1,0,0,0,4081460,-.0325355529785156,217976,-.0953121185302734,368895,2.881441116333008,15145,4148393,-.1186428070068359,1258758,51381,-.0086421966552734,4805543,-.0112094879150391,207976,1542873,509884,8317,18415,-.9912481307983398,1390311,-.0656270980834961,11421658,-.0705432891845703,590096,-.6645298004150391,35775,-.0811967849731445,6521228,-.4012384414672852,143965,-.3313694000244141,41188,20893,.350682258605957,10989,-.582911491394043,14249,1.037099838256836,182985,-.1822624206542969,43105,1.32713508605957,6796,-.3060169219970703,2100738,.023193359375,425291,.0950002670288086,65641,-.8074626922607422,64108,-.9352102279663086,16327,21421,-.625706672668457,9656,-.9294185638427734,62343,-1.67258358001709,15724,-2.50602912902832,1236,352542,.0055074691772461,440739,.0685710906982422,533364,62479,-.1052150726318359,100397,.918330192565918,61913,.4235639572143555,6186627,.0921163558959961,523070,-.2627458572387695,364270,-.281102180480957,61999,.1251449584960938,529839,-.1128215789794922,129690,71921,.7199344635009766,184187,-.0157880783081055,matched (3),1786567.6,.92442697,106098.47,211952.94
201410,760900,657,3592,1884270,10,0,0,0,0,0,0,0,0,1,0,0,4487809,.09490966796875,451985,.7292642593383789,672600,.6006393432617188,4877,5905467,.3531570434570313,1214142,66074,.2515068054199219,5978278,.2183628082275391,292265,927181,261753,1720,27456,.399418830871582,1141082,-.1975498199462891,10642657,-.0706424713134766,607593,.0292205810546875,10739,-1.203367233276367,10839641,.5081472396850586,163996,.1302719116210938,81665,7225,-1.061866760253906,30122,1.008360862731934,5170,-1.013813972473145,742566,1.400707244873047,40575,-.0604867935180664,4989,-.3090982437133789,2035045,-.0317707061767578,691646,.4863004684448242,173331,.9710025787353516,244794,1.339848518371582,23128,22917,.0675077438354492,18636,.6575155258178711,264380,1.444736480712891,86366,1.703405380249023,485152,499905,.349247932434082,402596,-.0905189514160156,759574,136414,.7808647155761719,66187,-.4166479110717773,60771,-.0186176300048828,5472499,-.1226539611816406,758462,.371577262878418,464947,.2440280914306641,35194,-.5662431716918945,532100,.0042581558227539,269176,51813,-.3279275894165039,321985,.5585536956787109,matched (3),1955158.6,.92442697,85481.336,202420.91
201411,760900,658,3592,2048460,11,0,0,0,0,0,0,0,0,0,1,0,4602466,.0252275466918945,206437,-.7836532592773438,197227,-1.226795196533203,18265,3762637,-.4507579803466797,1634193,85912,.2625484466552734,7139541,.177515983581543,305726,925365,425397,4774,27486,.0010919570922852,1387320,.1953964233398438,13041322,.2032527923583984,908221,.401982307434082,5787,-.6182680130004883,12689618,.1575736999511719,235269,.3608875274658203,140414,10786,.4007015228271484,33169,.0963602066040039,16487,1.159699440002441,293224,-.9291753768920898,33773,-.1834907531738281,3742,-.2876157760620117,1545546,-.2751407623291016,1346312,.6660499572753906,103834,-.5124101638793945,246181,.0056495666503906,24785,36964,.4780654907226563,33210,.5777559280395508,891732,1.215778350830078,88006,.0188112258911133,3741,335684,-.3982477188110352,245484,-.4947023391723633,870810,50474,-.9942359924316406,89662,.3035621643066406,103062,.5282182693481445,5029441,-.0844268798828125,913777,.1862936019897461,444259,-.0455160140991211,75736,.7663784027099609,685601,.2534646987915039,107423,6789,-2.032337188720703,188568,-.5350465774536133,matched (3),1878434.8,.92442697,87565.367,203309.75
201412,760900,659,3592,2769008,12,0,0,0,0,0,0,0,0,0,0,1,4906018,.0638704299926758,341869,.5044317245483398,272473,.3231840133666992,783,3964228,.0521907806396484,1320868,79249,-.0807294845581055,3786102,-.6343116760253906,550736,955517,222809,6394,61563,.8063850402832031,994976,-.3324108123779297,13265528,.0170459747314453,1007763,.1040000915527344,16758,1.063261985778809,18306612,.3664779663085938,321626,.3126602172851563,146556,37774,1.253372192382813,49317,.3966531753540039,24053,.3776874542236328,157594,-.6209144592285156,47741,.3461294174194336,4863,.2620353698730469,1707534,.0996732711791992,1619271,.1846065521240234,145598,.3380565643310547,213506,-.1424016952514648,205663,66410,.5859031677246094,94818,1.049108505249023,1055841,.1689271926879883,74135,-.1715173721313477,270840,520916,.4394187927246094,285957,.1526098251342773,856452,83205,.4998483657836914,199974,.8021411895751953,54588,-.6355171203613281,6723160,.2902488708496094,654461,-.3337745666503906,264770,-.5175457000732422,245569,1.176323890686035,852441,.2178077697753906,199141,47907,1.953957557678223,297037,.4543981552124023,matched (3),2760984.3,.92442697,86565.148,202880.97
201501,760900,660,3592,2605566,01,0,0,0,0,0,0,0,0,0,0,0,4342139,-.122096061706543,237552,-.3640413284301758,63447,-1.457334518432617,15795,4727611,.1761093139648438,963669,17051,-1.536385536193848,6702235,.5711040496826172,559490,1049939,297624,1438,32679,-.6333284378051758,1554780,.4463710784912109,10671127,-.2176265716552734,914258,-.0973749160766602,121169,1.978310585021973,16726660,-.0902576446533203,173398,-.6177997589111328,255994,5139,-1.994762420654297,6407,-2.040878295898438,22712,-.0573663711547852,125840,-.225010871887207,167122,1.252933502197266,9291,.6473913192749023,2241445,.2720699310302734,1165291,-.329005241394043,95301,-.4238100051879883,104929,-.7103815078735352,21050,71198,.0696163177490234,25876,-1.298644065856934,44300,-3.171108245849609,22047,-1.212711334228516,66825,685567,.2746572494506836,602831,.7457952499389648,541273,72171,-.1422691345214844,99421,-.6988248825073242,115930,.7531728744506836,4715116,-.3547840118408203,376593,-.5526466369628906,295051,.1082868576049805,97382,-.9249362945556641,338103,-.9247531890869141,183313,31770,-.4107389450073242,135818,-.7825412750244141,matched (3),2475479.8,.92442697,105067.4,211438.69
201502,760900,661,3592,2391230,02,1,0,0,0,0,0,0,0,0,0,0,4185686,-.0366964340209961,213237,-.1079816818237305,47530,-.288844108581543,11044,3977612,-.1727390289306641,1158339,63198,1.310063362121582,5328017,-.229461669921875,710761,723742,280665,8918,19261,-.5286502838134766,1339257,-.1492185592651367,9179564,-.1505622863769531,671600,-.3084497451782227,138447,.13330078125,13067089,-.2469081878662109,145089,-.1782426834106445,291461,1850,-1.02167272567749,3774,-.5292558670043945,11127,-.7135181427001953,109905,-.1353950500488281,112657,-.3943767547607422,10806,.1510553359985352,1986699,-.1206464767456055,1164781,-.0004377365112305,87826,-.0816822052001953,79559,-.2767848968505859,15989,37645,-.6372642517089844,18841,-.3172798156738281,97530,.7891750335693359,10212,-.7696132659912109,56550,327005,-.7402706146240234,291468,-.7267065048217773,745975,40791,-.5705766677856445,144294,.3724899291992188,32672,-1.266468048095703,7281933,.4346227645874023,591326,.451202392578125,240732,-.2034645080566406,75642,-.2526302337646484,304113,-.1059513092041016,109012,19037,-.5121383666992188,122185,-.1057796478271484,matched (3),1996473.9,.92442697,80488.125,200363.42
201503,760900,662,3592,2623816,03,0,1,0,0,0,0,0,0,0,0,0,5138187,.2050294876098633,598897,1.032685279846191,299444,1.840566635131836,17133,5255619,.2786169052124023,1416268,88605,.337916374206543,5235234,-.0175676345825195,532209,764518,324126,13222,26580,.3220758438110352,1605781,.1814947128295898,7871491,-.1537313461303711,531868,-.2332677841186523,145329,.0485124588012695,14272181,.0882167816162109,302681,.7353324890136719,476225,30584,2.805290699005127,45736,2.4947509765625,18249,.4947357177734375,133606,.1952791213989258,110773,-.0168647766113281,11870,.0939121246337891,2000098,.0067224502563477,2577103,.794133186340332,141030,.4736146926879883,117671,.3913936614990234,20424,18736,-.6977529525756836,24514,.2632083892822266,107847,.1005535125732422,23498,.8333520889282227,224049,370284,.1242942810058594,542976,.6221351623535156,1151956,260633,1.85465145111084,445500,1.127344131469727,65744,.6992502212524414,7790371,.0674915313720703,841678,.3530302047729492,487333,.7052631378173828,35354,-.7606000900268555,315960,.0382165908813477,187953,93434,1.59087085723877,293801,.8773670196533203,matched (3),2363108,.92442697,103586.26,210706.61
201504,760900,663,3592,1330692,04,0,0,1,0,0,0,0,0,0,0,0,3448643,-.3987188339233398,109726,-1.697103500366211,12320,-3.190703392028809,3723,5087732,-.032465934753418,1308353,25767,-1.23509407043457,3931210,-.2864646911621094,500037,570842,169311,12055,103857,1.362855911254883,1131350,-.3501987457275391,5490175,-.3602876663208008,323592,-.4969120025634766,152531,.0483684539794922,11734874,-.1957473754882813,199685,-.4159383773803711,161553,12490,-.8955478668212891,29513,-.4380550384521484,6885,-.9747657775878906,103433,-.2559709548950195,49284,-.8098831176757813,13778,.1490592956542969,1515164,-.2776727676391602,932527,-1.016523361206055,116588,-.1903257369995117,156659,.2861785888671875,1667,54670,1.070867538452148,12590,-.6663408279418945,125864,.1544885635375977,15191,-.4362125396728516,46430,277187,-.2895774841308594,318415,-.5337095260620117,331152,44178,-1.774886131286621,41579,-2.371602058410645,27929,-.8561029434204102,5291414,-.3868026733398438,581076,-.3705167770385742,327801,-.396540641784668,77016,.7786016464233398,347283,.0945243835449219,121239,66266,-.3435783386230469,163027,-.5889873504638672,matched (3),1666501.8,.92442697,96293.078,207218.53
201505,760900,664,3592,2252215,05,0,0,0,1,0,0,0,0,0,0,0,5037152,.3788595199584961,157643,.3623466491699219,249903,3.009848594665527,11008,7592210,.4002904891967773,1575501,66326,.9454870223999023,4946419,.2297163009643555,558416,741512,236866,6132,55498,-.6266679763793945,1641567,.3722400665283203,6292014,.1363210678100586,292400,-.1013603210449219,165950,.0843181610107422,22900078,.6685752868652344,303515,.4186897277832031,265891,3643,-1.232121467590332,18810,-.4504423141479492,20566,1.094294548034668,74051,-.3341703414916992,158050,1.165311813354492,31659,.8319492340087891,1939448,.2468795776367188,673045,-.3260860443115234,165031,.3474864959716797,166833,.062922477722168,10138,31499,-.5513591766357422,20013,.4634790420532227,167232,.2841806411743164,19198,.2341032028198242,63589,550878,.6868209838867188,498321,.4478883743286133,655674,127950,1.063412666320801,62704,.4108304977416992,25206,-.1025838851928711,5543189,.0464849472045898,602378,.0360040664672852,424615,.2587766647338867,89741,.1529150009155273,302438,-.1382637023925781,130035,118181,.5785408020019531,289953,.5758037567138672,matched (3),2406593.5,.92442697,93190.078,205794.92
201506,760900,665,3592,1814357,06,0,0,0,0,1,0,0,0,0,0,0,3996660,-.2313814163208008,528377,1.209477424621582,70076,-1.271492958068848,534,4139933,-.6064434051513672,1496305,96674,.3767633438110352,5391564,.0861721038818359,879978,1228763,254765,6262,43166,-.2512931823730469,1297226,-.2354230880737305,11456939,.5993146896362305,813445,1.023155212402344,147139,-.1203088760375977,25094496,.0915069580078125,277574,-.0893430709838867,253168,42826,2.464338302612305,13065,-.3644514083862305,10920,-.6330432891845703,195773,.9722023010253906,122260,-.2567615509033203,45591,.3646879196166992,1674563,-.1468515396118164,1112888,.5029020309448242,108669,-.4178266525268555,167185,.0021076202392578,23598,79468,.9253988265991211,28036,.3371067047119141,87980,-.64227294921875,3391,-1.733680725097656,12569,316775,-.5533218383789063,384221,-.2600259780883789,736539,31018,-1.417071342468262,106165,.5265693664550781,98541,1.363390922546387,5404468,-.0253438949584961,568432,-.0580034255981445,576606,.3059759140014648,57398,-.4469184875488281,419005,.3260059356689453,110261,113661,-.038996696472168,201610,-.3633842468261719,matched (3),2023127,.92442697,113006.91,215494.14
201507,760900,666,3592,1631002,07,0,0,0,0,0,1,0,0,0,0,0,3774333,-.0572357177734375,153138,-1.238471031188965,465509,1.893551826477051,20903,4601275,.1056537628173828,1123484,98150,.0151519775390625,5965986,.1012382507324219,592682,948198,259159,2237,28124,-.4284296035766602,1777520,.3149909973144531,13348623,.1528167724609375,588699,-.3233633041381836,137890,-.0649213790893555,20264120,-.2137966156005859,190837,-.3746681213378906,141718,3822,-2.41637134552002,1412,-2.224930286407471,1063,-2.329500675201416,132140,-.3930940628051758,96015,-.2416458129882813,10001,-1.517024993896484,1839926,.0941734313964844,4184541,1.324438095092773,120464,.1030445098876953,647806,1.354490280151367,7090,12247,-1.870073318481445,17396,-.4772491455078125,239885,1.003049850463867,23604,1.940291404724121,111243,397611,.2272825241088867,326122,-.1639471054077148,441007,80039,.9479455947875977,24287,-1.475053787231445,56606,-.5543575286865234,5562571,.028834342956543,658532,.1471309661865234,222382,-.9527626037597656,6323,-2.205815315246582,377512,-.1042804718017578,104895,37584,-1.10664176940918,136949,-.3867263793945313,matched (3),1568695,.92442697,95567.023,206882.14
