period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1231c124,growth1231c124,Y1463c208,growth1463c208,Y1587c807,growth1587c807,Y1727c826,growth1727c826,Y1755c752,growth1755c752,Y2054c826,growth2054c826,Y2073c152,growth2073c152,Y229c246,growth229c246,Y231c124,growth231c124,Y245c124,growth245c124,Y2709c36,Y2842c208,growth2842c208,Y284c124,growth284c124,Y2857c792,growth2857c792,Y2857c826,growth2857c826,Y2863c826,growth2863c826,Y2871c807,growth2871c807,Y2881c124,growth2881c124,Y2917c554,Y2919c152,growth2919c152,Y2943c300,growth2943c300,Y2943c381,Y2953c381,Y2955c826,growth2955c826,Y2973c826,growth2973c826,Y3008c124,growth3008c124,Y3284c703,growth3284c703,Y336c124,growth336c124,Y3571c586,growth3571c586,Y3769c586,growth3769c586,Y3848c586,growth3848c586,Y3946c818,Y4073c344,Y4175c826,growth4175c826,Y4329c381,Y4635c620,growth4635c620,Y4637c440,growth4637c440,Y4919c208,growth4919c208,Y4922c208,growth4922c208,Y4924c191,growth4924c191,Y4924c208,growth4924c208,Y4924c757,growth4924c757,Y4942c826,growth4942c826,Y4966c124,growth4966c124,Y4969c124,growth4969c124,Y4978c191,growth4978c191,Y4982c251,growth4982c251,Y661c372,growth661c372,Y717c300,growth717c300,Y754c752,growth754c752,_merge,x,r2,s,sf
201306,841370,641,3839,26535606,06,0,0,0,0,1,0,0,0,0,0,0,1150409,.2534198760986328,416060,1.586579322814941,410923,-.7155704498291016,1709921,-.2368011474609375,735510,-.5279321670532227,1487546,1.82691764831543,382276,-.2176523208618164,51561,-1.807120323181152,4639110,-.4894495010375977,770039,-.2978887557983398,536184,987236,.2684926986694336,795708,.7692031860351563,1022560,-.4934730529785156,9327079,-.4376811981201172,25172334,-.1170558929443359,3867,-.5545425415039063,2570549,.3899526596069336,256404,4393949,.1916532516479492,84632,-.5113763809204102,304943,1468569,9038352,-.3469715118408203,1831948,-1.307602882385254,238421,-.7330417633056641,3163423,.130925178527832,29697462,-.3172588348388672,2863998,-.162938117980957,189132,.0083093643188477,2138134,-.4340276718139648,5038604,6619133,18228704,-.1713390350341797,19588540,177521,-.5128536224365234,463393,-.8743610382080078,120112,-.2405214309692383,2522225,-.0669784545898438,1179483,-.5730123519897461,6083585,-.3776588439941406,7889252,-.2306556701660156,3502680,-.0100698471069336,4573873,-.2283229827880859,1725635,.0933465957641602,1261814,.0310525894165039,3963928,-.3364105224609375,1693894,-.2413215637207031,1443237,.5375471115112305,285600,-.0691041946411133,matched (3),25040822,.92074353,884007.13,2313568
201307,841370,642,3839,23382050,07,0,0,0,0,0,1,0,0,0,0,0,917229,-.2265157699584961,22851,-2.901834487915039,238625,-.5435123443603516,2812742,.4977130889892578,1116494,.417384147644043,1657107,.1079463958740234,330221,-.1463804244995117,12936,-1.38275146484375,4125008,-.1174545288085938,903857,.1602296829223633,350866,1859492,.6331491470336914,400061,-.6876153945922852,798584,-.2472248077392578,8847485,-.0527896881103516,24196920,-.039520263671875,8045,.7325725555419922,3976673,.4363260269165039,110247,4944091,.1179647445678711,102645,.1929645538330078,442143,1275601,6178786,-.3803548812866211,712873,-.9438323974609375,316372,.2828807830810547,2770836,-.1325054168701172,27830466,-.0649299621582031,2127997,-.2970371246337891,278027,.3852729797363281,727985,-1.077408790588379,2081868,7979320,17995876,-.0128555297851563,18562980,174761,-.0156698226928711,340110,-.3093061447143555,82849,-.3714056015014648,2054894,-.2049169540405273,749455,-.4534854888916016,3896270,-.4455747604370117,6476531,-.1973161697387695,3150431,-.1059894561767578,3124866,-.3809690475463867,1337056,-.2551250457763672,492873,-.9400548934936523,3568760,-.1050176620483398,2301774,.3066501617431641,1177572,-.2034339904785156,137108,-.7338228225708008,matched (3),20636420,.92074353,907106.94,2322492.5
201308,841370,643,3839,20646390,08,0,0,0,0,0,0,1,0,0,0,0,1021418,.1075897216796875,14921,-.4262247085571289,75907,-1.145383834838867,2064925,-.3090658187866211,1081603,-.0317487716674805,917492,-.5911855697631836,337382,.021453857421875,12525,-.03228759765625,4428842,.071070671081543,453948,-.6886882781982422,340872,1509327,-.2086391448974609,163934,-.8921527862548828,659695,-.1910619735717773,8519665,-.0377559661865234,22706560,-.0635719299316406,2770,-1.066204071044922,3748078,-.0592021942138672,46972,3754573,-.2752189636230469,9734,-2.35565185546875,438458,689405,3678695,-.5185632705688477,698497,-.0203723907470703,149697,-.7483053207397461,1998568,-.3267183303833008,21191244,-.2725429534912109,1552882,-.3150691986083984,146762,-.6389064788818359,218288,-1.204464912414551,1600957,7511283,19726878,.0918407440185547,13803894,169036,-.0333080291748047,262405,-.2593803405761719,136601,.5000448226928711,2172618,.0557079315185547,402882,-.6207027435302734,4140754,.0608577728271484,4824485,-.2944812774658203,2630420,-.1803960800170898,2227469,-.3385248184204102,1264154,-.0560674667358398,347074,-.350712776184082,3125920,-.1324892044067383,1993584,-.1437463760375977,622111,-.6380910873413086,319297,.8453521728515625,matched (3),22288542,.92074353,943445,2336924.8
201309,841370,644,3839,21737356,09,0,0,0,0,0,0,0,1,0,0,0,1361640,.2874984741210938,272740,2.905749320983887,143869,.6393938064575195,1851304,-.1092033386230469,1619830,.4038763046264648,3918636,1.451855659484863,111765,-1.104817390441895,3364,-1.314596176147461,3945137,-.1156549453735352,397032,-.1339654922485352,109943,1410470,-.0677413940429688,632352,1.349982261657715,449428,-.3838024139404297,6701225,-.240086555480957,18845436,-.1863822937011719,6683,.8807201385498047,2696826,-.3291683197021484,74225,2195904,-.5363807678222656,47319,1.581287384033203,448626,576220,1593635,-.8365402221679688,335939,-.7320013046264648,60019,-.9139518737792969,2591891,.2599573135375977,22354412,.053436279296875,1637153,.0528469085693359,195080,.2845973968505859,320866,.3852081298828125,1680972,6311404,18014964,-.0907802581787109,30784786,288149,.5333662033081055,839052,1.162384033203125,204745,.4047012329101563,1976518,-.0945959091186523,362479,-.1056766510009766,3308262,-.2244548797607422,5021467,.0400180816650391,2450741,-.0707530975341797,1169164,-.6445770263671875,854755,-.3913431167602539,270379,-.2497138977050781,2570451,-.1956472396850586,2790919,.3364372253417969,962097,.4359970092773438,353040,.1004600524902344,matched (3),20128824,.92074353,820680.44,2290119
201310,841370,645,3839,19624840,10,0,0,0,0,0,0,0,0,1,0,0,1007175,-.3015413284301758,113376,-.8778095245361328,96343,-.4009885787963867,1715048,-.0764493942260742,1687018,.0406417846679688,1959995,-.6928014755249023,313112,1.030161857604981,3177,-.0571928024291992,4302263,.0866575241088867,531516,.2917165756225586,208074,698294,-.703038215637207,473468,-.2893619537353516,464773,.0335731506347656,6542548,-.0239639282226563,18767124,-.0041637420654297,3766,-.5735540390014648,2594386,-.0387248992919922,85870,2050715,-.0684051513671875,47660,.0071802139282227,533896,870138,2143541,.2964410781860352,474009,.3442964553833008,24564,-.8933792114257813,2794594,.0752992630004883,20862060,-.069091796875,1931745,.1654644012451172,229168,.161046028137207,145971,-.7876157760620117,1866928,0,16020110,-.1173572540283203,29170538,212559,-.3042583465576172,742452,-.122314453125,79329,-.9481620788574219,1927690,-.0250139236450195,355491,-.0194673538208008,3300185,-.0024442672729492,4373244,-.1382169723510742,2096820,-.1559686660766602,1661370,.351353645324707,891780,.0424041748046875,316371,.1570911407470703,2896395,.1193857192993164,2522894,-.1009645462036133,955786,-.0065813064575195,286313,-.2094955444335938,matched (3),19390082,.92074353,585328.38,2216695.3
201311,841370,646,3839,18881704,11,0,0,0,0,0,0,0,0,0,1,0,968195,-.0394706726074219,374944,1.196066856384277,297192,1.126463890075684,1318961,-.2625970840454102,1266437,-.2867555618286133,1887618,-.0376262664794922,158671,-.6797275543212891,2294,-.3256406784057617,3348035,-.250767707824707,626705,.1647424697875977,175800,616882,-.12396240234375,615572,.2624673843383789,394976,-.1627235412597656,8163851,.2213897705078125,15551288,-.1879634857177734,6841,.5969209671020508,2251847,-.1415996551513672,34716,845187,-.8863859176635742,9930,-1.56853199005127,322832,564851,1525182,-.3403453826904297,555321,.158320426940918,224045,2.210564613342285,2140433,-.2666788101196289,22314728,.0673141479492188,1808937,-.0656843185424805,193197,-.1707448959350586,295953,.7067928314208984,1298046,6421220,15853900,-.0104293823242188,22975436,213864,.0061206817626953,500894,-.3935642242431641,90015,.126373291015625,2868759,.397557258605957,185713,-.649296760559082,4954152,.4062471389770508,4113922,-.0611286163330078,1791738,-.1572351455688477,2536605,.4231834411621094,670798,-.2847509384155273,217646,-.3740453720092773,2422704,-.1785831451416016,2228985,-.1238603591918945,605270,-.4568595886230469,191599,-.4016809463500977,matched (3),19803156,.92074353,906898.63,2322411
201312,841370,647,3839,23374278,12,0,0,0,0,0,0,0,0,0,0,1,825611,-.1593093872070313,129053,-1.066553115844727,209258,-.3508110046386719,919904,-.3603305816650391,1299421,.0257120132446289,2613839,.3255043029785156,287246,.593505859375,207881,4.506669044494629,3886894,.1492366790771484,838121,.2906866073608398,253467,1057095,.5386028289794922,953733,.4378318786621094,999559,.9284887313842773,9583218,.1602964401245117,18950852,.1977043151855469,6926,.0123481750488281,3009652,.2900733947753906,69270,1919765,.8204002380371094,12542,.2335224151611328,507210,1418655,2209027,.3704385757446289,1401519,.9257659912109375,594541,.9759426116943359,1863703,-.1384429931640625,26805764,.1833705902099609,3913081,.7715854644775391,293723,.4189262390136719,488585,.5013132095336914,1785377,7540151,13109575,-.1900730133056641,22551714,165205,-.258152961730957,624716,.2209033966064453,57215,-.453160285949707,2190276,-.2698526382446289,494198,.9787330627441406,6252559,.2327651977539063,6001249,.3775911331176758,1769542,-.0124654769897461,3076550,.1929826736450195,1374153,.7171249389648438,586763,.9917507171630859,2831651,.1559762954711914,1424382,-.4478082656860352,655094,.0791044235229492,197605,.0308647155761719,matched (3),23734660,.92074353,909982.81,2323617.3
201401,841370,648,3839,39786960,01,0,0,0,0,0,0,0,0,0,0,0,469813,-.5637893676757813,270618,.7404851913452148,77149,-.997828483581543,2023693,.7884101867675781,1325738,.020050048828125,3503250,.2928705215454102,345163,.1836776733398438,74194,-1.030282974243164,4762520,.2031669616699219,1305531,.443202018737793,1739120,2647178,.91796875,767924,-.2166929244995117,1522512,.4208030700683594,14240276,.3960609436035156,27163988,.3600444793701172,18340,.9738025665283203,4854834,.4781513214111328,76108,3794469,.6813421249389648,285675,3.125771522521973,653586,2230001,6628619,1.098844528198242,3324063,.8636312484741211,995761,.5157175064086914,2155748,.1455726623535156,31262000,.1537857055664063,3123192,-.2254695892333984,364517,.2159366607666016,646250,.2796726226806641,1965008,7105140,21595100,.4991245269775391,28121252,491148,1.089558601379395,1164047,.6223602294921875,90016,.4531707763671875,2499149,.131922721862793,802530,.4848337173461914,8703182,.3306980133056641,8831475,.3863544464111328,2976939,.5201749801635742,4322567,.3400402069091797,2541535,.6149301528930664,660812,.1188488006591797,5117741,.591853141784668,1846273,.2594308853149414,852722,.2636547088623047,1219124,1.819618225097656,matched (3),37996164,.92074353,1190306.5,2447030.5
201402,841370,649,3839,28463624,02,1,0,0,0,0,0,0,0,0,0,0,781944,.5094480514526367,113416,-.8696460723876953,430294,1.718729972839356,1849146,-.0901994705200195,1298090,-.0210752487182617,2976978,-.1627826690673828,242362,-.3535842895507813,258773,1.249268531799316,14206089,1.092893600463867,1280357,-.01947021484375,1269971,2159959,-.203404426574707,320955,-.8723897933959961,2012361,.2789468765258789,19190928,.2983646392822266,26581396,-.0216808319091797,6055,-1.108200073242188,4125685,-.1627435684204102,298216,7977659,.7431001663208008,115208,-.9081153869628906,521355,4707022,9051581,.3115425109863281,7689021,.8386049270629883,620014,-.4737644195556641,2421402,.1162090301513672,35876136,.1376686096191406,3067290,-.0180606842041016,199496,-.6027793884277344,845527,.2687740325927734,461334,4461072,20570882,-.0485897064208984,21757702,417114,-.163386344909668,1153651,-.0089702606201172,88209,-.0202779769897461,3009123,.1856985092163086,1047466,.2663593292236328,8592381,-.012812614440918,9215614,.042576789855957,3058748,.0271100997924805,4850008,.1151313781738281,1896264,-.292881965637207,402883,-.4948234558105469,7300223,.3551912307739258,2380108,.2539768218994141,751508,-.1263513565063477,197515,-1.820073127746582,matched (3),29838490,.92074353,835395.19,2295433.3
201403,841370,650,3839,34317256,03,0,1,0,0,0,0,0,0,0,0,0,1284262,.4961566925048828,370718,1.184379577636719,1772053,1.415425300598145,1888474,.0210447311401367,959503,-.3022336959838867,3741344,.2285366058349609,836562,1.238868713378906,20368,-2.541986465454102,3566254,-1.38215446472168,1230106,-.0400390625,852379,1629703,-.2816915512084961,486915,.4167890548706055,2455581,.1990547180175781,23689620,.2105979919433594,31543786,.1711654663085938,28798,1.559421539306641,3104443,-.2843971252441406,0,6940863,-.1392192840576172,112815,-.0209894180297852,706946,2437393,14581116,.4767875671386719,7697317,.0010786056518555,913796,.3878650665283203,2417535,-.0015983581542969,37756308,.0510807037353516,3912728,.2434406280517578,341152,.536534309387207,1625931,.6538753509521484,400319,6057100,25776072,.2255687713623047,21112072,2369634,1.737132072448731,1156724,.002659797668457,148707,.5222682952880859,3276602,.0851583480834961,1754822,.5159940719604492,7789424,-.098109245300293,12062045,.2691650390625,4592097,.4063310623168945,5128883,.0559072494506836,2063784,.0846548080444336,913323,.8184432983398438,6136259,-.1736898422241211,2503717,.0506305694580078,1388238,.61370849609375,1029653,1.651162147521973,matched (3),35195472,.92074353,1525746.4,2626600.5
201404,841370,651,3839,30071904,04,0,0,1,0,0,0,0,0,0,0,0,1713964,.2886247634887695,112514,-1.192364692687988,1061554,-.5124053955078125,2277349,.1872425079345703,1093488,.1307125091552734,3291637,-.1280593872070313,242775,-1.237166404724121,668780,3.491490364074707,5618472,.4545440673828125,1205804,-.019953727722168,794248,1267822,-.2510976791381836,479112,-.0161552429199219,2474391,.0076313018798828,23591304,-.0041580200195313,28356170,-.1065330505371094,14695,-.6727991104125977,3068124,-.0117683410644531,142106,5319426,-.2660608291625977,61853,-.6009893417358398,593332,2007424,14459215,-.0083942413330078,7629622,-.0088338851928711,1255108,.3173694610595703,2537335,.048365592956543,36764208,-.0266284942626953,3308457,-.1677532196044922,286898,-.1732015609741211,2948056,.5950660705566406,243370,5547240,29159032,.1233177185058594,18727024,588471,-1.392963409423828,1178967,.0190467834472656,85179,-.5572223663330078,3300545,.0072803497314453,2231915,.2404918670654297,10006977,.2505159378051758,11576894,-.0410518646240234,3766898,-.198084831237793,8054216,.4513082504272461,1909175,-.0778694152832031,1453156,.4644031524658203,4906530,-.2236480712890625,2091370,-.179957389831543,454884,-1.115748405456543,258883,-1.380600929260254,matched (3),29304218,.92074353,1252673.5,2477966.8
201405,841370,652,3839,34284656,05,0,0,0,1,0,0,0,0,0,0,0,1183698,-.3701658248901367,199259,.571528434753418,467008,-.8211421966552734,2776405,.1981449127197266,1462571,.2908229827880859,4047795,.206787109375,278099,.1358423233032227,790009,.1665887832641602,7506782,.2897472381591797,1139435,-.0566139221191406,579547,1620795,.2456169128417969,623412,.2632732391357422,1689705,-.3814411163330078,22213272,-.0601882934570313,24248770,-.1564788818359375,22976,.4469432830810547,2439206,-.2293939590454102,356970,6778508,.2423915863037109,111666,.5907516479492188,643659,2796248,15250261,.0532646179199219,9761324,.2463903427124023,641812,-.6706819534301758,2566603,.0114688873291016,42002344,.1332015991210938,3229525,-.0241470336914063,155371,-.6133108139038086,2803679,-.0502138137817383,913405,8796841,32487740,.1080989837646484,23702886,684718,.1514797210693359,706688,-.5118045806884766,147877,.5516252517700195,2794598,-.1663990020751953,1423231,-.4499301910400391,9976485,-.0030517578125,9684349,-.1785011291503906,4542217,.1871633529663086,8109473,.0068368911743164,1706384,-.1122951507568359,1009414,-.3643674850463867,4125445,-.1733932495117188,2950289,.3440837860107422,573690,.2320470809936523,338043,.2667970657348633,matched (3),33649276,.92074353,1014912.6,2366680.3
201406,841370,653,3839,31477114,06,0,0,0,0,1,0,0,0,0,0,0,853220,-.3273811340332031,202649,.0168695449829102,620643,.2844095230102539,2387076,-.151087760925293,1328537,-.0961170196533203,3951385,-.0241060256958008,195218,-.3538599014282227,76852,-2.33016300201416,4445919,-.5238208770751953,928007,-.2052488327026367,426474,1204974,-.2964591979980469,531173,-.1601200103759766,1409865,-.1810598373413086,17109566,-.2610530853271484,23150978,-.0463275909423828,2893,-2.072156429290772,3624146,.3959465026855469,149611,8538525,.2308320999145508,42028,-.9771757125854492,593318,1713036,13735950,-.1045799255371094,3626837,-.9900674819946289,379653,-.5250377655029297,1978978,-.2600030899047852,30326596,-.3257007598876953,1689650,-.6478137969970703,265461,.5356521606445313,3080658,.0942106246948242,315252,8643784,29106392,-.1099052429199219,21448850,277886,-.9017963409423828,916576,.2600555419921875,132574,-.1092395782470703,2187140,-.2450933456420898,1405896,-.0122547149658203,8976879,-.1055793762207031,8403399,-.1418743133544922,3839838,-.1679849624633789,5204518,-.4435062408447266,1630446,-.0455226898193359,885516,-.1309547424316406,5059266,.2040481567382813,2114040,-.3333015441894531,1094145,.6456394195556641,314567,-.0719757080078125,matched (3),28762388,.92074353,1134540.1,2420394.5
201407,841370,654,3839,23761076,07,0,0,0,0,0,1,0,0,0,0,0,942835,.0998735427856445,34032,-1.784173965454102,323088,-.6528310775756836,3074657,.2531242370605469,1029552,-.2549552917480469,3662029,-.0760488510131836,137960,-.3471536636352539,64000,-.1829986572265625,4408604,-.0084285736083984,792934,-.1572990417480469,443184,2092851,.5520696640014648,885520,.5110874176025391,1200016,-.161158561706543,13665084,-.22479248046875,24725292,.0657882690429688,2495,-.148005485534668,3618464,-.0015687942504883,93685,9285430,.083857536315918,445410,2.360658645629883,598401,1604339,8739339,-.4521827697753906,2419253,-.4049015045166016,247392,-.4282827377319336,2060869,.0405473709106445,26336342,-.1410751342773438,1707875,.0107288360595703,223870,-.1704025268554688,1049644,-1.076692581176758,3987084,7435297,29840216,.0248985290527344,18490352,256843,-.0787458419799805,730108,-.227452278137207,110035,-.1863422393798828,2444253,.11114501953125,964834,-.3764734268188477,5612377,-.4696779251098633,7115563,-.1663522720336914,3680249,-.042449951171875,3546344,-.3836097717285156,1932337,.1698760986328125,630682,-.3393688201904297,4121423,-.2050228118896484,2037341,-.0369558334350586,922413,-.1707363128662109,270109,-.1523714065551758,matched (3),24006702,.92074353,843792.56,2298502.5
201408,841370,655,3839,22853608,08,0,0,0,0,0,0,1,0,0,0,0,667056,-.3460168838500977,16751,-.7088432312011719,170041,-.6418857574462891,2709565,-.1264047622680664,1016249,-.013005256652832,2570603,-.353877067565918,191927,.3301515579223633,36757,-.5545539855957031,4255204,-.0354156494140625,394920,-.697056770324707,158055,1490360,-.3395099639892578,632292,-.3368244171142578,771324,-.4419822692871094,9486350,-.364990234375,19873168,-.2184562683105469,6605,.9735379219055176,4254963,.1620359420776367,67308,4708380,-.6791019439697266,67162,-1.891887664794922,638163,934137,4543058,-.6542339324951172,942385,-.9428005218505859,113958,-.7751445770263672,1841974,-.1122894287109375,19236754,-.3141269683837891,1208104,-.3461980819702148,185142,-.1899423599243164,1040260,-.0089797973632813,2192393,9383095,26899538,-.1037464141845703,14694374,246008,-.0431013107299805,334109,-.7817249298095703,109912,-.0011186599731445,2270543,-.0737209320068359,444328,-.7753934860229492,4361585,-.2521381378173828,3883771,-.6054773330688477,2636237,-.3336277008056641,1792332,-.6823997497558594,1081513,-.5803689956665039,551645,-.1338968276977539,2875891,-.3598365783691406,1605440,-.2382478713989258,1044203,.1240167617797852,275222,.0187520980834961,matched (3),21900280,.92074353,859521.38,2304323.3
201409,841370,656,3839,21983798,09,0,0,0,0,0,0,0,1,0,0,0,936811,.3396072387695313,80445,1.56911563873291,78225,-.7764501571655273,2291173,-.167724609375,1350076,.2840423583984375,5116160,.6882638931274414,174196,-.0969343185424805,33681,-.0873947143554688,3965232,-.0705776214599609,370834,-.0629281997680664,78026,1115338,-.2898597717285156,458547,-.3212881088256836,682772,-.1219472885131836,8445600,-.1162090301513672,14967938,-.2834587097167969,5139,-.2509679794311523,2293512,-.6180019378662109,156155,3899402,-.1885213851928711,59232,-.125645637512207,700004,831151,3567293,-.2417936325073242,603719,-.4453048706054688,89435,-.2423181533813477,1884231,.0226812362670898,21893088,.1293487548828125,3325556,1.012584686279297,275002,.3956546783447266,304342,-1.229074478149414,415135,8446860,22480608,-.1794567108154297,27760116,338496,.319148063659668,690584,.726069450378418,145094,.2777023315429688,1858233,-.2003927230834961,509943,.1377363204956055,4273784,-.0203361511230469,4419378,.1291923522949219,2114287,-.2206354141235352,1252190,-.3586235046386719,874989,-.2119045257568359,433325,-.2414169311523438,2999111,.0419540405273438,2474636,.4326963424682617,1531753,.3831586837768555,299456,.0843896865844727,matched (3),22754670,.92074353,667640.69,2239837.5
201410,841370,657,3839,21875022,10,0,0,0,0,0,0,0,0,1,0,0,1106817,.1667623519897461,170912,.753575325012207,186755,.870208740234375,2725352,.1735343933105469,1509842,.1118440628051758,3489036,-.3827791213989258,111024,-.450434684753418,33087,-.0177936553955078,4250244,.0694122314453125,510413,.3194656372070313,224979,918510,-.1941604614257813,686276,.4032173156738281,868566,.2406826019287109,9040905,.0681133270263672,15710981,.0484485626220703,4822,-.0636701583862305,2749349,.1812801361083984,85347,2084125,-.6264734268188477,37620,-.4539260864257813,410935,727676,2261638,-.4557180404663086,1115051,.6135463714599609,104139,.1522150039672852,2101339,.1090555191040039,22396112,.0227165222167969,4033378,.192967414855957,209951,-.2699041366577148,261322,-.1523981094360352,687195,6856503,18452114,-.1974735260009766,25406528,438605,.2590875625610352,1116336,.4802703857421875,81654,-.5748910903930664,1918285,.0318050384521484,372829,-.3131790161132813,4764600,.1087141036987305,4218222,-.0465860366821289,2373259,.1155462265014648,1183377,-.0565214157104492,735020,-.1743135452270508,426848,-.0150604248046875,2805095,-.0668792724609375,1954321,-.2360506057739258,812512,-.6340370178222656,270162,-.1029462814331055,matched (3),19374844,.92074353,685702,2245287.5
201411,841370,658,3839,18211850,11,0,0,0,0,0,0,0,0,0,1,0,1092202,-.0132923126220703,6455,-3.276293754577637,25501,-1.991080284118652,1867187,-.3781652450561523,755336,-.6925973892211914,2688258,-.2607316970825195,58318,-.6438350677490234,7023,-1.549949645996094,3475039,-.2013711929321289,651471,.2440118789672852,119138,715070,-.2503719329833984,332427,-.7248601913452148,622999,-.3322982788085938,9191405,.016510009765625,14723030,-.0649471282958984,2485,-.6629157066345215,1897027,-.3710765838623047,133351,2538576,.1972541809082031,30048,-.2247390747070313,369401,757695,2731666,.1888227462768555,955482,-.1544399261474609,125203,.1842098236083984,1858509,-.1227998733520508,14948340,-.4042873382568359,3139775,-.250452995300293,153306,-.3144378662109375,228391,-.1346940994262695,1353423,5433405,17451264,-.0557670593261719,20397096,344989,-.2400875091552734,891201,-.2252378463745117,76427,-.0661554336547852,1912789,-.00286865234375,233907,-.4661970138549805,6267078,.2740964889526367,4531418,.0716218948364258,1709329,-.3281631469726563,3407236,1.057529449462891,819458,.1087455749511719,252572,-.5247316360473633,2674330,-.0477380752563477,1506445,-.2602901458740234,494375,-.4968366622924805,159707,-.5256805419921875,matched (3),16922170,.92074353,862503.56,2305437.3
201412,841370,659,3839,24518396,12,0,0,0,0,0,0,0,0,0,0,1,1065135,-.0250940322875977,319008,3.900361061096191,283885,2.409852027893066,1611147,-.147486686706543,517753,-.3776645660400391,3014532,.1145505905151367,131746,.8149652481079102,207402,3.385468482971191,3669633,.0544862747192383,1026280,.4544639587402344,423178,1506967,.7454738616943359,688793,.728520393371582,772509,.2150983810424805,10866767,.1674404144287109,19062584,.2583160400390625,8635,1.245550632476807,2213226,.1541633605957031,208891,2847894,.1149759292602539,77112,.9424629211425781,551267,1314052,3521717,.2540369033813477,1901859,.6883716583251953,438837,1.254191398620606,1651712,-.1179628372192383,24767994,.5049514770507813,3880837,.2118997573852539,151273,-.0133495330810547,336613,.3878746032714844,642103,10068963,17558304,.0061149597167969,17505710,219995,-.4499073028564453,1183080,.2833070755004883,276486,1.285824775695801,1935921,.0120201110839844,416714,.5774765014648438,6912155,.0979709625244141,6945038,.4269924163818359,2630512,.4310779571533203,2671874,-.2431221008300781,858754,.0468387603759766,507860,.6985101699829102,3951528,.3904037475585938,2164562,.3624649047851563,966140,.6700143814086914,202172,.2357778549194336,matched (3),24801004,.92074353,1069238.8,2390481
201501,841370,660,3839,35444956,01,0,0,0,0,0,0,0,0,0,0,0,1434367,.2976217269897461,377259,.1677150726318359,42413,-1.901114463806152,2509153,.4429988861083984,714576,.3221912384033203,3158113,.0465307235717773,95335,-.3234786987304688,52109,-1.381321907043457,4298377,.1581459045410156,1357149,.279444694519043,1149208,2195602,.3763570785522461,718490,.0422115325927734,1383361,.5826282501220703,17074492,.4518775939941406,20664388,.0806827545166016,1024,-2.132106781005859,3885797,.5628767013549805,215912,2811969,-.0126943588256836,179302,.8438119888305664,643184,2428430,8384446,.8674297332763672,4613120,.8860721588134766,739338,.5216274261474609,2164136,.2702093124389648,28809110,.1511402130126953,1777848,-.7806472778320313,214758,.3504257202148438,481528,.3580303192138672,772140,7927567,24694246,.3410434722900391,21620758,381595,.5507545471191406,1694355,.3591804504394531,65958,-1.43314266204834,3431411,.5723886489868164,1085280,.9571933746337891,12178958,.5664281845092773,9526210,.3160190582275391,2768998,.0513067245483398,3660101,.3147106170654297,1313715,.4251317977905273,536154,.0542154312133789,6014624,.4200906753540039,1802839,-.1828556060791016,983700,.0180120468139648,1061871,1.658668518066406,matched (3),34448296,.92074353,1322545.5,2514011.8
201502,841370,661,3839,36954808,02,1,0,0,0,0,0,0,0,0,0,0,880548,-.4879341125488281,184419,-.7157211303710938,370357,2.167012214660645,3346776,.2880525588989258,733577,.0262432098388672,3899498,.2108726501464844,399557,1.432958602905273,392458,2.019092559814453,14342027,1.2049560546875,1287705,-.0525245666503906,1386127,1668802,-.2743501663208008,507789,-.3470859527587891,1526551,.0984945297241211,18978350,.105712890625,22809584,.0987701416015625,12879,2.531881332397461,3558583,-.0879650115966797,393898,5609686,.6906099319458008,116679,-.4296445846557617,715210,2637948,11239828,.2930850982666016,5223095,.1241855621337891,821539,.1054239273071289,2367881,.0899744033813477,32413700,.117889404296875,2578573,.3718328475952148,297425,.3256502151489258,1030491,.7608261108398438,1191047,4359010,28467398,.1421890258789063,22613956,429968,.1193513870239258,1287283,-.2747678756713867,152991,.8413610458374023,3048539,-.1183090209960938,2241172,.7251615524291992,12803769,.0500297546386719,8934214,-.0641593933105469,3930928,.3503904342651367,5167382,.3448762893676758,2001680,.4211282730102539,793908,.3925457000732422,6613183,.0948715209960938,1804053,.0006732940673828,581749,-.5252819061279297,682870,-.4414825439453125,matched (3),35355984,.92074353,1110611.9,2409271
