period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1104c752,growth1104c752,Y1438c484,growth1438c484,Y1483c376,Y1574c752,growth1574c752,Y1714c826,growth1714c826,Y1722c268,growth1722c268,Y1750c152,growth1750c152,Y1762c818,Y1846c826,growth1846c826,Y1982c352,growth1982c352,Y2078c300,growth2078c300,Y2219c124,Y2219c348,growth2219c348,Y2313c792,growth2313c792,Y2404c348,growth2404c348,Y2485c222,growth2485c222,Y2555c620,growth2555c620,Y2611c752,growth2611c752,Y271c757,growth271c757,Y2946c203,Y2950c300,growth2950c300,Y3102c36,Y3214c586,Y3431c246,growth3431c246,Y3534c792,growth3534c792,Y3582c152,Y3735c600,growth3735c600,Y3799c381,Y3816c757,growth3816c757,Y3990c826,growth3990c826,Y4018c616,growth4018c616,Y4022c428,growth4022c428,Y4112c620,Y4123c484,growth4123c484,Y4138c703,growth4138c703,Y4199c222,growth4199c222,Y4317c300,growth4317c300,Y4321c705,growth4321c705,Y4395c818,Y4438c428,growth4438c428,Y4466c68,growth4466c68,Y4472c705,growth4472c705,Y4484c807,growth4484c807,Y4694c792,growth4694c792,Y4697c152,growth4697c152,Y4777c376,Y4790c608,Y4796c352,growth4796c352,Y496c251,growth496c251,Y990c251,growth990c251,_merge,x,r2,s,sf
201309,840490,644,3792,502587,09,0,0,0,0,0,0,0,1,0,0,0,51841,-2.033778190612793,301649,-.1916408538818359,2321000,11845,-1.690502166748047,2329444,-.3159847259521484,180167,-.7169284820556641,399461,.3268985748291016,95735,1051223,.0094575881958008,26582,-2.269492149353027,173511,.0928611755371094,45170,195379,.2157316207885742,10858,-1.487734794616699,3848,.2222995758056641,146130,-.2891693115234375,5134,-1.20908260345459,15229,.506718635559082,17827,.9671792984008789,103686,974137,.2117176055908203,38867,540290,1211398,.1485157012939453,964293,-.0649890899658203,12593,30747,-.6939926147460938,90753,6885950,.8641376495361328,916483,1.590853691101074,393165,.2253236770629883,6197,.1736764907836914,966421,279578,.3636255264282227,116353,.1216955184936523,200289,.0438661575317383,988873,.4869308471679688,97533,-.0715856552124023,581820,203778,-.7869739532470703,3152,-.0510234832763672,2922868,1.80538272857666,259924,1.814491271972656,22099,-1.855260848999023,114354,.4857015609741211,1115000,121930,467822,2.146883010864258,10701999,1.966219902038574,44969,-.5868940353393555,matched (3),546298.75,.83091044,461949.59,728751.94
201310,840490,645,3792,697956,10,0,0,0,0,0,0,0,0,1,0,0,259349,1.609992980957031,298260,-.0112991333007813,2821000,137935,2.454875946044922,4221465,.5945520401000977,163409,-.0976285934448242,633983,.4619064331054688,175573,1113149,.0572385787963867,238064,2.192305564880371,393983,.8200664520263672,39320,206338,.0545749664306641,3637,-1.093743324279785,17991,1.542317390441895,331748,.8198785781860352,22652,1.484363555908203,17456,.1364822387695313,76601,1.457896232604981,190706,1420127,.3769493103027344,151181,377628,1217342,.0048942565917969,796121,-.1916437149047852,3254,60724,.680546760559082,1906064,12788105,.6190319061279297,239858,-1.340497016906738,923914,.8543891906738281,303862,3.892508506774902,2246822,580593,.7307682037353516,189190,.4861230850219727,174313,-.1389083862304688,1134191,.1371088027954102,141217,.3701066970825195,450990,1266513,1.826991081237793,8365,.9760189056396484,579495,-1.618163108825684,240498,-.0776777267456055,139052,1.839316368103027,772657,1.910536766052246,1146000,560623,174876,-.9840106964111328,9433826,-.126129150390625,73589,.4925222396850586,matched (3),1285825.9,.83091044,384998.75,682573.06
201311,840490,646,3792,565766,11,0,0,0,0,0,0,0,0,0,1,0,125960,-.7222099304199219,711163,.8689365386962891,3051000,57890,-.8682374954223633,3344841,-.232762336730957,142033,-.1401968002319336,326380,-.6639595031738281,48428,891204,-.2223749160766602,381154,.4706640243530273,347505,-.1255283355712891,36401,184591,-.1113739013671875,19492,1.678844451904297,1791,-2.3070969581604,194163,-.5356769561767578,6006,-1.327489852905273,19297,.1002664566040039,98253,.2489356994628906,187510,977466,-.3735380172729492,88989,322932,1197508,-.0164270401000977,891857,.1135549545288086,10599,43172,-.3411464691162109,7473402,5006866,-.9377040863037109,725945,1.107427597045898,444840,-.7309036254882813,42704,-1.9622802734375,1933262,368781,-.4538469314575195,141506,-.290410041809082,123309,-.3461599349975586,1009515,-.1164493560791016,220534,.4457540512084961,1267434,209035,-1.801521301269531,11438,.3128843307495117,330435,-.5617475509643555,184716,-.2638921737670898,211265,.4182643890380859,329982,-.8507966995239258,774000,155632,62288,-1.032308578491211,8515883,-.1023693084716797,24976,-1.080580711364746,matched (3),832322,.83091044,339836.69,658157.19
201312,840490,647,3792,266257,12,0,0,0,0,0,0,0,0,0,0,1,427022,1.220870971679688,199453,-1.271323204040527,3478000,49248,-.1616764068603516,1862085,-.5857229232788086,300232,.7484960556030273,282903,-.1429586410522461,35332,624300,-.3559427261352539,179940,-.750579833984375,325307,-.066009521484375,54162,71976,-.9418096542358398,194380,2.299811363220215,32334,2.893345355987549,119604,-.4845123291015625,18453,1.122467994689941,12847,-.4068393707275391,48522,-.7055282592773438,167129,1282939,.2719449996948242,69107,387790,790546,-.4152746200561523,754594,-.1671257019042969,1358,58088,.2967662811279297,488791,4727953,-.0573177337646484,1459636,.6984682083129883,376183,-.1676397323608398,24778,-.544337272644043,2913190,202141,-.6012372970581055,164219,.1488590240478516,76032,-.4835386276245117,637265,-.4600400924682617,144082,-.4256696701049805,724890,1202100,1.749323844909668,3498,-1.184749603271484,380967,.1423025131225586,140207,-.2756996154785156,61399,-1.235719680786133,231627,-.3539104461669922,623000,289501,81020,.2629270553588867,7145600,-.1754360198974609,6140,-1.403090476989746,matched (3),300981.22,.83091044,296006.94,636633.38
201401,840490,648,3792,727680,01,0,0,0,0,0,0,0,0,0,0,0,260217,-.4953203201293945,353873,.573359489440918,3018000,78574,.4671726226806641,4370925,.8532781600952148,91149,-1.192059516906738,363433,.2504911422729492,113516,610441,-.0224494934082031,211982,.1638774871826172,123579,-.9678888320922852,37294,278520,1.353157043457031,77046,-.9254121780395508,22913,-.3444147109985352,100536,-.1736698150634766,20635,.1117620468139648,8628,-.3980979919433594,99122,.7143335342407227,81010,1160191,-.1005687713623047,63067,497909,1026025,.2607240676879883,956088,.2366695404052734,11577,67955,.1568870544433594,320714,5752335,.1961135864257813,4418044,1.107509613037109,771682,.7184972763061523,3227,-2.038402557373047,254468,350706,.5509834289550781,86615,-.6397275924682617,146122,.6532878875732422,1104363,.5498390197753906,135107,-.0643148422241211,1245414,2046293,.5319604873657227,6201,.5725193023681641,664348,.5560941696166992,197061,.3403940200805664,87633,.3557643890380859,75374,-1.122665405273438,1659000,111913,93539,.1436824798583984,4619970,-.4361085891723633,1177066,5.255955696105957,matched (3),969289.88,.83091044,194050.36,596101.94
201402,840490,649,3792,5728671,02,1,0,0,0,0,0,0,0,0,0,0,720015,1.017756462097168,300354,-.1639766693115234,4232000,98989,.2309675216674805,3728020,-.1590976715087891,156970,.5435590744018555,608388,.5152177810668945,105520,942897,.4347753524780273,416988,.6765565872192383,278736,.8133840560913086,28799,96242,-1.062623977661133,162915,.7488260269165039,10710,-.7605266571044922,212753,.7496156692504883,10161,-.7084321975708008,9237,.0682048797607422,10368,-2.257627487182617,96627,1055524,-.0945472717285156,61905,457615,904874,-.1256513595581055,177719,-1.682645797729492,47878,130148,.6498260498046875,468669,7909596,.3184700012207031,6922191,.44903564453125,353698,-.7801294326782227,15375,1.561189651489258,2358515,466898,.2861623764038086,354438,1.409060478210449,159845,.0897626876831055,1178418,.0649042129516602,184697,.3126487731933594,746989,2869518,.3381137847900391,72486,2.458683013916016,561150,-.168818473815918,526362,.9824752807617188,93906,.0691366195678711,148107,.6754722595214844,1222000,112176,148161,.4599208831787109,7135532,.4346990585327148,51576,-3.127723693847656,matched (3),4943042.5,.83091044,385426.94,682814.69
201403,840490,650,3792,205884,03,0,1,0,0,0,0,0,0,0,0,0,667521,-.0757007598876953,273050,-.095306396484375,3180000,113020,.1325559616088867,2970483,-.2271528244018555,244408,.442784309387207,489399,-.2176351547241211,60285,1589100,.5219659805297852,322224,-.2578105926513672,192766,-.3687877655029297,48238,130290,.3028974533081055,3835,-3.749059677124023,43215,1.39500904083252,5271,-3.697911262512207,1418,-1.969308853149414,11692,.235687255859375,4604,-.811798095703125,79297,1084016,.0266351699829102,178779,358756,1074536,.1718482971191406,1083339,1.807599067687988,45616,23959,-1.692327499389648,483894,10229111,.2571620941162109,8635550,.2211551666259766,511454,.3688144683837891,12922,-.1738119125366211,1889126,233621,-.6924114227294922,228011,-.4411392211914063,119787,-.2884902954101563,1519564,.2542505264282227,217617,.1640205383300781,709815,1452261,-.6810226440429688,1414,-3.936970710754395,440277,-.242584228515625,176739,-1.091315269470215,1046974,2.411365509033203,84928,-.5561313629150391,1826000,910245,117338,-.2332401275634766,8529606,.1784563064575195,20400,-.9275217056274414,matched (3),420460.28,.83091044,345098.66,660889.56
201404,840490,651,3792,149640,04,0,0,1,0,0,0,0,0,0,0,0,116062,-1.749446868896484,126816,-.7669181823730469,2289000,70035,-.4785690307617188,3641020,.2035398483276367,220146,-.104548454284668,380284,-.2522592544555664,28259,1129141,-.341710090637207,312301,-.0312795639038086,202465,.0490903854370117,33432,119152,-.0893630981445313,45400,2.471343040466309,45534,.052271842956543,921,-1.744515895843506,8039,1.735056877136231,9634,-.1936063766479492,8274,.5861921310424805,65077,983546,-.0972633361816406,21552,428727,973810,-.0984277725219727,648205,-.5135965347290039,15518,29487,.2076053619384766,710206,5594682,-.6034221649169922,7925605,-.0857887268066406,217198,-.8564481735229492,4815,-.9871950149536133,786971,462060,.6819953918457031,129270,-.5674915313720703,215436,.586949348449707,857097,-.5726280212402344,119583,-.5987262725830078,800736,2801764,.6571273803710938,38710,3.309675216674805,590464,.2935047149658203,506363,1.052579879760742,44328,-3.162043571472168,28380,-1.096118927001953,1521000,182942,77482,-.415013313293457,4521129,-.6347818374633789,5430,-1.323596000671387,matched (3),404685.22,.83091044,363042.41,670434
201405,840490,652,3792,441337,05,0,0,0,1,0,0,0,0,0,0,0,310063,.9826517105102539,311700,.8993043899536133,3141000,171835,.8975391387939453,3655201,.0038871765136719,258845,.1619386672973633,395025,.0380306243896484,56799,1807091,.4702606201171875,126382,-.904658317565918,153545,-.2765741348266602,48776,126229,.0576982498168945,45714,.006892204284668,66182,.3739490509033203,79515,4.458240985870361,22294,1.020012855529785,15359,.4664030075073242,12326,.3985929489135742,104807,785755,-.2245197296142578,176496,1174715,1133995,.1522855758666992,921354,.3516378402709961,2018,37532,.2412443161010742,817417,9428419,.52191162109375,8999853,.1271085739135742,1890434,2.163752555847168,248950,3.945516586303711,1080807,525594,.1288337707519531,919338,1.961750984191895,128568,-.5162057876586914,1363239,.4640674591064453,260586,.7789220809936523,2480790,982691,-1.047709465026856,39406,.0178203582763672,697337,.1663599014282227,267497,-.6381454467773438,131150,1.084725379943848,373753,2.577910423278809,1741000,155183,141464,.6019992828369141,12827549,1.04283332824707,125123,3.137358665466309,matched (3),809644.63,.83091044,262390.31,621715.88
201406,840490,653,3792,163921,06,0,0,0,0,1,0,0,0,0,0,0,209014,-.3943748474121094,240354,-.2599287033081055,4286000,99872,-.5426454544067383,3627915,-.0074930191040039,97921,-.9720678329467773,374475,-.0534238815307617,5994,1229661,-.384979248046875,26278,-1.570577621459961,263678,.5407352447509766,43759,99443,-.2385139465332031,86562,.6384563446044922,24336,-1.00045108795166,8324,-2.256802558898926,28350,.2403097152709961,5382,-1.048641204833984,89600,1.983644485473633,63038,526898,-.3996372222900391,36742,623308,1068589,-.0594081878662109,367896,-.9180440902709961,414,32521,-.1433076858520508,710346,3953448,-.8691396713256836,4048775,-.798792839050293,410049,-1.528285026550293,17036,-2.681923866271973,553557,272779,-.6558666229248047,513029,-.5833215713500977,68466,-.6301212310791016,813638,-.5161027908325195,231854,-.1168251037597656,62655,976937,-.0058727264404297,34581,-.1306142807006836,424319,-.4967832565307617,240143,-.1078739166259766,55454,-.8607873916625977,251011,-.3980979919433594,1063000,61447,86572,-.4910688400268555,9156164,-.3371677398681641,6479,-2.960731506347656,matched (3),466012.91,.83091044,232449.48,609684.13
201407,840490,654,3792,239717,07,0,0,0,0,0,1,0,0,0,0,0,321726,.4312992095947266,394628,.4958314895629883,4619000,38713,-.9477138519287109,5382682,.3945283889770508,207613,.7515144348144531,493246,.2754831314086914,88783,1605314,.2665805816650391,490937,2.927583694458008,291745,.1011514663696289,111572,152103,.4249734878540039,10600,-2.100007057189941,29562,.1945323944091797,8323,-.0001201629638672,24971,-.1269121170043945,8505,.4575939178466797,133955,.4021482467651367,77159,1041857,.6817522048950195,65232,693293,1081805,.0122919082641602,798634,.7751026153564453,4988,52346,.4759893417358398,957370,5929362,.4053287506103516,2079424,-.6663236618041992,1175072,1.052807807922363,199735,2.461663246154785,1513450,447505,.495025634765625,2131382,1.424193382263184,164799,.8783893585205078,1003299,.2095327377319336,225296,-.0286922454833984,560003,1272418,.2642526626586914,62339,.5892829895019531,764821,.5891561508178711,199077,-.1875429153442383,582466,2.351716995239258,236844,-.0580949783325195,2307000,143425,161740,.6250143051147461,28287872,1.128005981445313,75104,2.450307846069336,matched (3),372559.16,.83091044,341180.28,658852
201408,840490,655,3792,182724,08,0,0,0,0,0,0,1,0,0,0,0,9710,-3.500543594360352,360645,-.0900497436523438,4238000,88697,.8290510177612305,3942069,-.3114814758300781,171866,-.1889610290527344,429874,-.1375160217285156,60996,1466381,-.0905218124389648,359927,-.3104143142700195,110990,-.9664402008056641,17434,139738,-.0847883224487305,28098,.9748449325561523,5400,-1.700090408325195,677,-2.509107112884522,27727,.1046915054321289,6812,-.2219686508178711,53235,-.9227876663208008,74563,474911,-.7856321334838867,13045,460558,630646,-.5396413803100586,578074,-.3232011795043945,28022,18042,-1.065173149108887,28155,7173140,.1904268264770508,477767,-1.470723152160645,1662810,.3471794128417969,59127,-1.217304229736328,265827,545873,.1986980438232422,100512,-3.054248809814453,69879,-.8579616546630859,717846,-.3347930908203125,152036,-.3932981491088867,181869,1210186,-.050145149230957,14872,-1.433106422424316,428680,-.5789308547973633,746495,1.321697235107422,155809,-1.318639755249023,28612,-2.11357593536377,1407000,76644,97467,-.5064764022827148,1787668,-2.761521339416504,70322,-.0657892227172852,matched (3),-151479.75,.83091044,298263.28,637685.63
201409,840490,656,3792,863230,09,0,0,0,0,0,0,0,1,0,0,0,417751,3.761729240417481,339094,-.0616168975830078,3243000,114927,.2590713500976563,4065767,.0308971405029297,363218,.7482881546020508,579037,.2978744506835938,78683,1475594,.0062627792358398,139574,-.9473056793212891,127770,.1407918930053711,23229,140699,.0068531036376953,30988,.0979013442993164,35463,1.882090568542481,11251,2.81054162979126,31484,.1270732879638672,19505,1.051985740661621,3952,-2.600494384765625,100274,1178277,.9086809158325195,105513,896659,908832,.3654155731201172,756148,.2685356140136719,33000,32732,.5956506729125977,1002784,13829499,.6564598083496094,1654490,1.242124557495117,1835962,.09906005859375,306130,1.644322395324707,768990,636405,.1534490585327148,283256,1.036074638366699,81915,.1589174270629883,941306,.2710132598876953,204857,.2981948852539063,820125,640976,-.6355371475219727,56879,1.341445922851563,989758,.8367500305175781,395487,-.6352701187133789,1279846,2.105863571166992,102913,1.280057907104492,2928000,108891,246210,.926671028137207,20377840,2.433535575866699,63185,-.1070175170898438,matched (3),1463996.6,.83091044,330297.22,653282.63
201410,840490,657,3792,566018,10,0,0,0,0,0,0,0,0,1,0,0,412490,-.0126743316650391,263621,-.251765251159668,2697000,91665,-.2261571884155273,5013212,.2094745635986328,258956,-.3383445739746094,484214,-.1788396835327148,58344,861115,-.5385875701904297,377441,.9948186874389648,73854,-.5481414794921875,45060,139243,-.010401725769043,11900,-.957061767578125,32029,-.1018476486206055,16429,.3785905838012695,23093,-.3099498748779297,15876,-.2058629989624023,20703,1.656057357788086,98083,1157025,-.0182008743286133,77648,806492,861365,-.0536413192749023,979496,.2588005065917969,3915,55563,.5291643142700195,930881,9079943,-.4207363128662109,1318808,-.2267646789550781,1504909,-.1988363265991211,26147,-2.460275650024414,1560003,310829,-.7165918350219727,545139,.6546897888183594,116557,.3526983261108398,319920,-1.079197883605957,266925,.2646560668945313,467201,1998005,1.136912345886231,23421,-.887293815612793,505105,-.672694206237793,375563,-.051692008972168,61422,-3.036726951599121,158010,.4287738800048828,4251000,53274,61994,-1.379147529602051,5824764,-1.252328872680664,6541,-2.267976760864258,matched (3),534939.31,.83091044,293344.38,635399.75
201411,840490,658,3792,444689,11,0,0,0,0,0,0,0,0,0,1,0,246379,-.5153408050537109,182606,-.3671808242797852,2282000,41176,-.8002843856811523,3672458,-.3112154006958008,242321,-.0663948059082031,580655,.1816291809082031,74657,716713,-.1835527420043945,140613,-.9874029159545898,47875,-.4334964752197266,35639,140448,.0086164474487305,139287,2.45999813079834,61668,.6551227569580078,37187,.8169107437133789,18672,-.2125043869018555,8235,-.6564149856567383,9579,-.7707052230834961,92842,734628,-.4542436599731445,33737,853775,674684,-.2442741394042969,776138,-.2327079772949219,16773,78509,.3456954956054688,1288722,15408475,.5288505554199219,3036217,.8338842391967773,1055233,-.3549709320068359,351743,2.599165916442871,2402040,358881,.1437473297119141,328294,-.5071315765380859,74468,-.4480113983154297,611195,.6473455429077148,142493,-.6276750564575195,338150,2466665,.2107181549072266,40952,.5587682723999023,609694,.1881904602050781,171698,-.782689094543457,1525576,3.212359428405762,652817,1.418639183044434,2530000,74793,60022,-.0323266983032227,2166771,-.9888801574707031,56112,2.149259567260742,matched (3),74391.883,.83091044,292562.53,635039.19
201412,840490,659,3792,434554,12,0,0,0,0,0,0,0,0,0,0,1,95973,-.9428043365478516,251997,.3220863342285156,1710000,23206,-.5734453201293945,2813655,-.2663774490356445,405016,.5136632919311523,546381,-.0608396530151367,20020,654275,-.0911474227905273,57263,-.8983564376831055,189350,1.375003814697266,35213,116250,-.1890945434570313,40244,-1.241575241088867,23326,-.9721965789794922,999,-3.616959095001221,13166,-.3493881225585938,6687,-.2082281112670898,40232,1.435089111328125,66944,1211540,.5002832412719727,0,340600,641525,-.0503969192504883,543577,-.3561582565307617,0,38836,-.7038650512695313,1386842,14763232,-.0427780151367188,2030848,-.4021587371826172,387881,-1.000818252563477,15694,-3.109622001647949,1015880,462363,.2533597946166992,247995,-.2805013656616211,59121,-.2307825088500977,852616,.3328933715820313,85099,-.5154781341552734,501830,1060709,-.8439302444458008,15236,-.9887399673461914,231977,-.9663181304931641,242501,.3452682495117188,115794,-2.578314781188965,175572,-1.313247680664063,1450000,41098,94052,.4491367340087891,15817252,1.987863540649414,8014,-1.946160316467285,matched (3),-609948.31,.83091044,249702.3,616468.31
201501,840490,660,3792,2647934,01,0,0,0,0,0,0,0,0,0,0,0,773179,2.086443901062012,113679,-.7960386276245117,2250000,56011,.8811378479003906,3550573,.2326250076293945,60601,-1.899615287780762,339062,-.4771337509155273,61349,1001735,.4259614944458008,148838,.9552040100097656,55082,-1.234774589538574,58928,132063,.1275367736816406,85371,.7520456314086914,25646,.0948190689086914,87981,4.478121280670166,19219,.3782625198364258,8513,.241429328918457,19871,-.7054014205932617,82713,811128,-.4012212753295898,265488,698938,462536,-.3271236419677734,1465338,.9916696548461914,6419,89619,.8362188339233398,77569,17130968,.1487483978271484,4439876,.7821731567382813,612838,.457402229309082,41535,.9732580184936523,1127096,325326,-.3515224456787109,143939,-.5440187454223633,124528,.7449436187744141,364576,-.8495750427246094,321285,1.328514099121094,711091,6042914,1.739949226379395,51184,1.211766242980957,274054,.1666860580444336,123199,-.6772041320800781,30155,-1.345461845397949,326814,.6213417053222656,1565000,147626,48496,-.6623659133911133,2415468,-1.879208564758301,68572,2.146694183349609,matched (3),2280775.3,.83091044,315127.5,645745.56
201502,840490,661,3792,314105,02,1,0,0,0,0,0,0,0,0,0,0,303285,-.9358377456665039,295096,.9539213180541992,2724000,49391,-.1257801055908203,4213837,.1712646484375,148011,.892974853515625,544283,.4732866287231445,122608,1057700,.0543622970581055,491281,1.194157600402832,152753,1.019999504089356,23489,162909,.2099123001098633,41181,-.729029655456543,28393,.1017551422119141,27627,-1.158327102661133,13385,-.3617649078369141,10644,.2234020233154297,7299,-1.001523971557617,140215,1011874,.2211332321166992,27226,567910,592956,.2483959197998047,837307,-.5596504211425781,1665,50709,-.5694637298583984,455813,27056912,.4570541381835938,4159445,-.0652446746826172,452381,-.3035764694213867,612740,2.691404342651367,1063840,651195,.6939811706542969,157270,.0885744094848633,90548,-.3186502456665039,257944,-.3459920883178711,293472,-.0905466079711914,695933,2026071,-1.092787742614746,48570,-.0524215698242188,414711,.4142570495605469,324506,.9685029983520508,73141,.8860387802124023,33808,-2.268693923950195,1424000,103271,64874,.2909650802612305,2238194,-.0762243270874023,47629,-.3644418716430664,matched (3),940377.5,.83091044,246120.03,615026.06
201503,840490,662,3792,225522,03,0,1,0,0,0,0,0,0,0,0,0,57193,-1.668241500854492,228292,-.2566747665405273,3537000,45824,-.0749607086181641,3584070,-.1618747711181641,187931,.2387886047363281,445007,-.2013797760009766,109016,695779,-.4188194274902344,230638,-.7561674118041992,176361,.1437101364135742,51763,135260,-.1859931945800781,13016,-1.151798248291016,16386,-.5497150421142578,22229,-.2173957824707031,12997,-.0294160842895508,6915,-.4313039779663086,87581,2.484827041625977,126781,841630,-.1842184066772461,696637,431456,791979,.2894144058227539,718042,-.1536626815795898,6223,50230,-.009490966796875,12471,12463569,-.7751331329345703,8998879,.7717189788818359,421503,-.0706977844238281,49015,-2.525814056396484,375565,235471,-1.017221450805664,430999,1.00814151763916,146733,.4827346801757813,346152,.2941350936889648,278408,-.0526943206787109,489801,238623,-2.138969421386719,12125,-1.387736320495606,427268,.0298299789428711,88638,-1.297743797302246,143959,.6771392822265625,181830,1.682374954223633,1491000,68167,63806,-.0165996551513672,1861818,-.1841154098510742,8573,-1.714824676513672,matched (3),442969.81,.83091044,423378.88,704933.75
201504,840490,663,3792,266877,04,0,0,1,0,0,0,0,0,0,0,0,367737,1.860937118530273,447236,.6724605560302734,6128000,60326,.2749557495117188,3858363,.0737438201904297,251533,.291499137878418,449169,.0093097686767578,84239,1527435,.7863130569458008,143014,-.4779062271118164,254311,.3660249710083008,50911,113584,-.1746559143066406,19843,.4216728210449219,43939,.9863748550415039,7419,-1.097353935241699,9265,-.338475227355957,7627,.0980024337768555,8991,-2.276340484619141,135951,917845,.0866880416870117,100355,616111,788717,-.0041265487670898,848761,.1672496795654297,12745,59674,.1722841262817383,878554,8908966,-.3357505798339844,11888572,.2784767150878906,471890,.1129188537597656,74894,.4239473342895508,1302153,222495,-.0566825866699219,247458,-.5548648834228516,154117,.0490970611572266,424051,.2029762268066406,327423,.1621646881103516,798594,900342,1.327890396118164,47285,1.360923767089844,431821,.0105991363525391,366187,1.418583869934082,119344,-.1875190734863281,540546,1.089507102966309,1751000,145961,40885,-.4450836181640625,7935582,1.449803352355957,82124,2.259613037109375,matched (3),473036.22,.83091044,323295.34,649770.56
201505,840490,664,3792,213380,05,0,0,0,1,0,0,0,0,0,0,0,38224,-2.263904571533203,187784,-.8677940368652344,2903000,72374,.1820840835571289,3294430,-.1580095291137695,230452,-.0875310897827148,389870,-.1415863037109375,98515,1052490,-.3724308013916016,193124,.3003902435302734,105690,-.878046989440918,65846,146778,.256378173828125,4775,-1.424457550048828,19554,-.8096227645874023,62705,2.134397506713867,6419,-.3669815063476563,4314,-.569828987121582,27078,1.102498054504395,123623,976198,.0616369247436523,622727,559631,664199,-.1718263626098633,990868,.1548032760620117,33149,28989,-.721980094909668,592212,4044976,-.7895832061767578,4992473,-.8676462173461914,915077,.6622629165649414,11864,-1.842565536499023,856775,421998,.6400957107543945,374853,.4152936935424805,74588,-.7257318496704102,315170,-.2967414855957031,304721,-.0718564987182617,522981,3260359,1.28681755065918,80190,.5282058715820313,427243,-.0106582641601563,82564,-1.489570617675781,67702,-.5668935775756836,199626,-.9961338043212891,2632000,104293,113753,1.023265838623047,5350838,-.39410400390625,8774,-2.236437797546387,matched (3),-81929.508,.83091044,356968.84,667164.69
201506,840490,665,3792,305989,06,0,0,0,0,1,0,0,0,0,0,0,299766,2.059538841247559,356630,.6414070129394531,3107000,98189,.3050470352172852,4215562,.2465496063232422,354107,.4295558929443359,458971,.1631736755371094,118097,1730708,.4973716735839844,199646,.0332126617431641,68980,-.4266939163208008,55770,153688,.0460033416748047,29629,1.825359344482422,81513,1.427582740783691,163056,.9556522369384766,23425,1.294541358947754,10157,.856297492980957,54685,.7028675079345703,128705,645655,-.4134006500244141,11615,400854,671873,.0114879608154297,947260,-.0450077056884766,56661,39028,.29736328125,1001146,7232556,.5811166763305664,2245215,-.7991304397583008,1647710,.5881328582763672,611291,3.94206428527832,666184,553135,.2706012725830078,1407905,1.323324203491211,111636,.403264045715332,378416,.1828813552856445,466298,.4254283905029297,774195,5923452,.5970821380615234,3037,-3.273529052734375,977501,.8276462554931641,98527,.1767568588256836,109263,.4786415100097656,50345,-1.377546310424805,2691000,67488,114754,.0087614059448242,7121357,.2858457565307617,19888,.818324089050293,matched (3),-452317.56,.83091044,291057.63,634347.31
201507,840490,666,3792,75085,07,0,0,0,0,0,1,0,0,0,0,0,36549,-2.104349136352539,242602,-.3852767944335938,2005000,36198,-.9978904724121094,3797734,-.1043787002563477,167866,-.7464332580566406,395887,-.147857666015625,26255,1491455,-.1487789154052734,381973,.6488046646118164,69375,.0057096481323242,35582,257663,.516728401184082,19891,-.3984861373901367,19882,-1.410947799682617,12919,-2.535394668579102,12846,-.6007709503173828,8786,-.1450042724609375,4587,-2.478363037109375,125616,573909,-.1177940368652344,230335,350671,787956,.1593723297119141,922410,-.0265836715698242,11963,59881,.4280796051025391,769245,5605628,-.2548208236694336,1120852,-.6947116851806641,1118752,-.3871726989746094,17630,-3.545970916748047,645783,544085,-.0164966583251953,517901,-1.00007438659668,74854,-.3997039794921875,332520,-.1292934417724609,280296,-.5089788436889648,630654,5918214,-.000885009765625,5922,.6678047180175781,862083,-.1256475448608398,551435,1.722193717956543,108000,-.0116262435913086,288568,1.746031761169434,2059000,235011,225294,.6746158599853516,27838390,1.363316535949707,2693,-1.999460697174072,matched (3),337979.88,.83091044,239182.41,612282.75
201508,840490,667,3792,3368751,08,0,0,0,0,0,0,1,0,0,0,0,321963,2.175783157348633,496583,.7163286209106445,2276000,77594,.7624855041503906,4622947,.1966285705566406,169882,.0119380950927734,475654,.1835613250732422,119669,1077599,-.3250160217285156,426200,.10955810546875,58618,-.1684846878051758,69339,50339,-1.632872581481934,96964,1.584072113037109,22589,.1276483535766602,15598,.1884431838989258,23728,.6136236190795898,16034,.6015520095825195,16377,1.272651672363281,293648,676685,.1647348403930664,51328,682871,655439,-.1841363906860352,527335,-.5591535568237305,15813,27757,-.7688713073730469,1806,7208839,.2515363693237305,921818,-.1954965591430664,1006491,-.105743408203125,39928,.8174762725830078,221999,679090,.2216482162475586,725166,.3366165161132813,184244,.9007205963134766,287020,-.1471481323242188,306308,.0887451171875,743277,2802032,-.7476892471313477,27467,1.534310340881348,1121535,.2631025314331055,92762,-1.782486915588379,222048,.7207622528076172,125442,-.8330869674682617,2326000,211943,36545,-1.818861961364746,2528352,-2.398847579956055,37706,2.639163494110107,matched (3),2646700,.83091044,257569.97,619696.88
