period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1036c705,growth1036c705,Y1188c705,growth1188c705,Y1472c554,Y1485c300,growth1485c300,Y1596c705,growth1596c705,Y1672c705,growth1672c705,Y1685c688,growth1685c688,Y1711c348,Y1751c191,growth1751c191,Y1807c705,growth1807c705,Y1851c586,growth1851c586,Y1856c705,growth1856c705,Y1858c191,growth1858c191,Y2052c620,growth2052c620,Y2105c440,growth2105c440,Y2565c757,growth2565c757,Y2636c348,growth2636c348,Y2739c705,growth2739c705,Y2967c642,Y2987c251,growth2987c251,Y3029c352,growth3029c352,Y303c440,growth303c440,Y3072c642,Y3304c300,growth3304c300,Y3313c620,growth3313c620,Y342c440,growth342c440,Y3458c620,growth3458c620,Y3461c620,growth3461c620,Y3476c372,growth3476c372,Y3520c191,growth3520c191,Y3532c372,growth3532c372,Y3583c703,growth3583c703,Y3689c208,growth3689c208,Y3750c792,growth3750c792,Y3775c372,growth3775c372,Y3839c372,growth3839c372,Y3893c124,growth3893c124,Y38c208,Y3926c203,Y3968c705,growth3968c705,Y4223c344,Y4405c344,Y4506c616,growth4506c616,Y4564c124,growth4564c124,Y4620c616,growth4620c616,Y4649c757,growth4649c757,Y829c381,Y907c208,growth907c208,Y907c616,growth907c616,Y958c826,growth958c826,_merge,x,r2,s,sf
201410,730419,657,3386,1420271,10,0,0,0,0,0,0,0,0,1,0,0,251420,.2559938430786133,539901,.0011682510375977,170450,1265518,.2817611694335938,122544,-.1373558044433594,194838,-.3182916641235352,652892,.0039806365966797,35634,1598257,-.2072267532348633,248989,.1633777618408203,93198,-.9531116485595703,2214492,.0393743515014648,72008,.7852210998535156,757824,.5576801300048828,2264949,.3258647918701172,30257,-.1127433776855469,3253591,-.0807781219482422,34750,.0933151245117188,104033,2078869,.01568603515625,38364,.6397056579589844,974027,.3844995498657227,778273,56522,.4051027297973633,450173,.3687047958374023,39419,.5152502059936523,136266,2.109794616699219,1028898,.027623176574707,1816871,.1851177215576172,106755,2.289233207702637,279424,.8428325653076172,3224607,.073765754699707,161480,-.4016962051391602,7754098,-.1362209320068359,140196,-.1082687377929688,2343595,.0781116485595703,58393,-.3258810043334961,218828,361121,738735,.042820930480957,50192,18357328,1531,-1.152645111083984,3508493,.5343246459960938,1378766,.1474552154541016,123549,-1.224028587341309,792446,27597,-.9966831207275391,90679,4.741783142089844,70225,-.1861581802368164,matched (3),2077813.9,.80936474,497982.72,992858.31
201411,730419,658,3386,3089281,11,0,0,0,0,0,0,0,0,0,1,0,231580,-.0822000503540039,390049,-.3251142501831055,489466,641462,-.6794872283935547,154778,.2335214614868164,256611,.2753925323486328,457214,-.3562602996826172,5553,1611228,.0080833435058594,228175,-.0872964859008789,141008,.4140901565551758,2720530,.2058038711547852,98306,.3113079071044922,449487,-.522343635559082,2155597,-.0494842529296875,10634,-1.045671463012695,2493796,-.2659530639648438,16176,-.7646503448486328,47123,1964855,-.0564060211181641,58183,.4164743423461914,1059660,.0842647552490234,921532,70268,.2176856994628906,532223,.1674308776855469,75286,.6470460891723633,214415,.4533052444458008,878296,-.1582603454589844,1749542,-.0377616882324219,159982,.4045248031616211,192484,-.3727169036865234,3803899,.1652154922485352,161042,-.002716064453125,8347063,.0736875534057617,92978,-.4106788635253906,1799475,-.264190673828125,58090,-.0052032470703125,263961,409555,593468,-.2189559936523438,90448,20269552,9176,1.790670394897461,2775948,-.2341938018798828,1117127,-.2104291915893555,1258446,2.320995330810547,5904976,135926,1.594404220581055,82112,-.0992412567138672,36008,-.667963981628418,matched (3),3452753.3,.80936474,460523.06,974608.81
201412,730419,659,3386,250826,12,0,0,0,0,0,0,0,0,0,0,1,165778,-.3342752456665039,258221,-.4124565124511719,202262,856570,.2891864776611328,108758,-.3528661727905273,226145,-.1263847351074219,217991,-.7406978607177734,5234,1302739,-.2125272750854492,203140,-.1162166595458984,171797,.1974964141845703,1833951,-.3943548202514648,47567,-.7259454727172852,395879,-.1269989013671875,1871076,-.1415538787841797,26472,.9120311737060547,1608796,-.4383201599121094,13485,-.181950569152832,46452,1831234,-.0704278945922852,13312,-1.47492790222168,514536,-.722437858581543,551658,30448,-.8362960815429688,290359,-.6059446334838867,22612,-1.202814102172852,37606,-1.740750312805176,608336,-.3672561645507813,1258794,-.3291997909545898,33151,-1.573988914489746,131223,-.3831148147583008,1891027,-.6989059448242188,154105,-.0440311431884766,8601050,.0299749374389648,111896,.1852073669433594,1622258,-.1036758422851563,52126,-.1083297729492188,165481,220034,578460,-.0256137847900391,214898,15157684,4812,-.6454782485961914,3051604,.0946750640869141,939052,-.1736440658569336,74455,-2.827438354492188,295043,97580,-.3314380645751953,1948,-3.741281509399414,57677,.4711179733276367,matched (3),1600173,.80936474,293670.72,907757.31
201501,730419,660,3386,2651793,01,0,0,0,0,0,0,0,0,0,0,0,310347,.6270418167114258,484951,.6302328109741211,327534,851838,-.0055398941040039,121136,.1077880859375,121801,-.6187877655029297,316016,.3713397979736328,10111,1738175,.2883663177490234,110883,-.6054201126098633,141487,-.1941051483154297,2376562,.2591829299926758,37558,-.2362527847290039,476224,.1847801208496094,2647651,.3471593856811523,9650,-1.009129524230957,2338158,.3738775253295898,26015,.6570949554443359,73873,2767297,.4128808975219727,29808,.8061113357543945,836611,.4860935211181641,864571,764438,3.22312068939209,446593,.4305295944213867,82933,1.299552917480469,149660,1.381202697753906,786065,.256312370300293,1467905,.153681755065918,178677,1.684507369995117,192381,.3825798034667969,3238676,.5380439758300781,179106,.1503429412841797,7332045,-.1596298217773438,186861,.5127954483032227,2038639,.2284631729125977,586675,2.420807838439941,219283,563728,664499,.1386642456054688,266081,16159526,1372,-1.254843711853027,4593999,.409083366394043,1293980,.3206071853637695,446330,1.790863990783691,454359,79827,-.2008113861083984,21845,2.417168617248535,73389,.2409152984619141,matched (3),3176047.8,.80936474,763871.69,1149469.8
201502,730419,661,3386,1824503,02,1,0,0,0,0,0,0,0,0,0,0,238773,-.2621784210205078,337749,-.3617448806762695,304818,1658167,.666071891784668,101519,-.1766681671142578,221717,.5990133285522461,378927,.1815500259399414,1279,1560965,-.1075315475463867,160354,.3689079284667969,123728,-.1341228485107422,2348947,-.011688232421875,32235,-.1528339385986328,371226,-.2490777969360352,1776663,-.3989362716674805,31945,1.197057723999023,3229172,.3228626251220703,32284,.2158985137939453,78654,2442159,-.1249885559082031,24349,-.2022857666015625,846417,.011652946472168,472600,139440,-1.701506614685059,188411,-.8630218505859375,22050,-1.32472038269043,209512,.3364143371582031,744654,-.0541200637817383,1247418,-.1627597808837891,31597,-1.732517242431641,40585,-1.556079864501953,3858408,.1750898361206055,147033,-.1973199844360352,6242109,-.1609363555908203,152350,-.2041845321655273,1542257,-.2790355682373047,73350,-2.079228401184082,136234,248958,711922,.068934440612793,98049,9063338,28064,3.018218040466309,3173137,-.370030403137207,4147561,1.164797782897949,2614193,1.76765251159668,762404,61658,-.2582588195800781,5940,-1.302262306213379,231021,1.146734237670898,matched (3),1904864.1,.80936474,580940.5,1036953.6
201503,730419,662,3386,4601715,03,0,1,0,0,0,0,0,0,0,0,0,360937,.4131898880004883,533007,.4562311172485352,137183,558251,-1.088659286499023,135179,.2863540649414063,246978,.1078968048095703,552593,.3772783279418945,2972,1739573,.1083354949951172,191262,.1762609481811523,229801,.6191282272338867,2390631,.0175905227661133,106029,1.19066047668457,678650,.6032953262329102,1761103,-.0087966918945313,51159,.4709224700927734,3405227,.0530853271484375,72367,.8071784973144531,121205,1585258,-.4321355819702148,37845,.4410076141357422,729214,-.1490449905395508,750735,132434,-.0515499114990234,421689,.8056421279907227,70127,1.156994819641113,167093,-.2262296676635742,995151,.2899751663208008,1757518,.3428268432617188,839762,3.280055999755859,182097,1.501141548156738,4601183,.1760587692260742,206558,.3399238586425781,7524654,.1868667602539063,79438,-.6512041091918945,1750807,.1268301010131836,95119,.2598857879638672,471478,405435,782331,.0943098068237305,226316,13161017,31711,.1221761703491211,5730053,.5910043716430664,4864930,.1595315933227539,5389431,.7234840393066406,881139,105413,.5362834930419922,67749,2.434100151062012,81859,-1.037509918212891,matched (3),4344115.5,.80936474,555401.19,1022864.3
201504,730419,663,3386,2196289,04,0,0,1,0,0,0,0,0,0,0,0,318930,-.1237316131591797,506274,-.0514564514160156,400336,1271310,.8229942321777344,97982,-.3218154907226563,155652,-.4616765975952148,498620,-.1027774810791016,3719,1286977,-.3013439178466797,175273,-.0872993469238281,169171,-.3063030242919922,2260682,-.0558910369873047,120664,.1292963027954102,359351,-.6358060836791992,2166156,.2070140838623047,24765,-.7255067825317383,3142605,-.0802593231201172,36906,-.6733760833740234,47602,1386516,-.1339530944824219,24721,-.4258460998535156,538382,-.3033990859985352,584444,100066,-.2802543640136719,242482,-.5533409118652344,26441,-.9753913879394531,4084,-3.711474418640137,702033,-.3489141464233398,1623698,-.0791969299316406,366872,-.8281059265136719,146523,-.2173576354980469,3232873,-.3529415130615234,169038,-.2004575729370117,6629911,-.1265935897827148,83619,.0512943267822266,1993246,.1296873092651367,56236,-.5255718231201172,118143,621570,1062743,.306330680847168,163069,18537432,21177,-.40374755859375,4461845,-.2501621246337891,4300925,-.1232223510742188,1011202,-1.673299789428711,855073,121908,.145380973815918,46079,-.3854522705078125,29467,-1.021727561950684,matched (3),1970770,.80936474,471509.09,979847.81
201505,730419,664,3386,5490574,05,0,0,0,1,0,0,0,0,0,0,0,193187,-.501312255859375,297798,-.5306625366210938,582784,1470033,.1452369689941406,110868,.1235561370849609,263536,.5265674591064453,475662,-.0471363067626953,7343,1549312,.1855154037475586,151509,-.1457004547119141,162512,-.0401582717895508,2222772,-.016911506652832,340893,1.038558959960938,321029,-.1127681732177734,2122277,-.0204648971557617,8165,-1.109574317932129,2495211,-.2306785583496094,30418,-.1933393478393555,33807,1494554,.0750341415405273,32182,.2637548446655273,960999,.5794048309326172,916586,383826,1.344359397888184,271009,.1112251281738281,83377,1.148456573486328,144922,3.569119453430176,760785,.0803699493408203,2134170,.273371696472168,319521,-.1381893157958984,20474,-1.968026161193848,3249834,.0052328109741211,169972,.0055103302001953,7105946,.069340705871582,93843,.115351676940918,2101086,.0526905059814453,282036,1.612478256225586,175402,500235,753418,-.3439884185791016,174413,20321274,7431,-1.047255516052246,5204333,.1539287567138672,2825510,-.4201412200927734,2925015,1.062159538269043,708244,101288,-.1852989196777344,74626,.4821319580078125,71700,.8892202377319336,matched (3),5229868,.80936474,681808.06,1096650.9
201506,730419,665,3386,1459395,06,0,0,0,0,1,0,0,0,0,0,0,195978,.01434326171875,275084,-.0793390274047852,376613,1045542,-.3407487869262695,111616,.0067243576049805,178698,-.3884925842285156,582515,.2026472091674805,3905,1660286,.069178581237793,233349,.4318904876708984,240692,.392765998840332,2488030,.112736701965332,102544,-1.201276779174805,382550,.1753273010253906,1346723,-.4548149108886719,50562,1.823343276977539,2432937,-.0252742767333984,26960,-.1206808090209961,10249,1447325,-.0321111679077148,48394,.4079685211181641,811651,-.1689023971557617,858568,158416,-.8849649429321289,267083,-.0145931243896484,101470,.1963901519775391,19625,-1.999391555786133,875588,.1405448913574219,1350400,-.457676887512207,1238,-5.55332612991333,44133,.7680521011352539,4000247,.2077522277832031,185285,.0862607955932617,6142555,-.14569091796875,104290,.1055526733398438,1808636,-.1498813629150391,85122,-1.197949409484863,287649,388512,606114,-.2175521850585938,37322,12679035,7220,-.0288057327270508,4040421,-.2531423568725586,2461258,-.1380167007446289,3803602,.2626485824584961,957900,96664,-.046727180480957,34373,-.7752180099487305,68075,-.0518808364868164,matched (3),1072069.1,.80936474,407945.53,950894.56
201507,730419,666,3386,1934745,07,0,0,0,0,0,1,0,0,0,0,0,228363,.1529340744018555,334966,.1969528198242188,580582,657013,-.4645872116088867,140257,.2284116744995117,348275,.6672954559326172,624485,.0695724487304688,9818,1710246,.0296478271484375,273465,.1586380004882813,127999,-.631495475769043,2782909,.1120052337646484,55287,-.6177539825439453,765721,.6939592361450195,1611179,.1792917251586914,62143,.20623779296875,2741836,.1195287704467773,61108,.8182888031005859,146555,2297296,.4620161056518555,38093,-.2393455505371094,840556,.0349931716918945,820335,87404,-.5946836471557617,494578,.616145133972168,48365,-.7409868240356445,157443,2.082259178161621,1029348,.1617851257324219,1215822,-.10498046875,41697,3.516932010650635,131585,1.09244441986084,4595971,.1388235092163086,166425,-.1073503494262695,7574768,.2095813751220703,89098,-.1574382781982422,2037925,.119359016418457,113660,.2891254425048828,348910,485724,688333,.1272048950195313,70211,18318962,8033,.1067028045654297,3232504,-.2230920791625977,2766197,.1168012619018555,537380,-1.956997871398926,9128586,63962,-.4129514694213867,76670,.8022394180297852,63527,-.0691452026367188,matched (3),1861276.5,.80936474,498981.97,993359.94
201508,730419,667,3386,1846572,08,0,0,0,0,0,0,1,0,0,0,0,116640,-.671844482421875,192205,-.5554666519165039,242633,363362,-.5923042297363281,95195,-.3875484466552734,178683,-.6673793792724609,412978,-.4135332107543945,4175,1222390,-.3358297348022461,218009,-.2266368865966797,179858,.3401451110839844,1940097,-.3607587814331055,101164,.6042051315307617,261337,-1.075007438659668,1438675,-.1132431030273438,33419,-.6203136444091797,1638570,-.5148038864135742,23142,-.9709939956665039,170093,1277788,-.5866022109985352,41484,.0852775573730469,648060,-.2600803375244141,624564,892,-4.584829807281494,194618,-.9326658248901367,18022,-.9871826171875,34117,-1.529267311096191,654030,-.4535274505615234,1052554,-.1442012786865234,45692,.0914936065673828,626,-5.348057270050049,2830604,-.4846897125244141,199704,.1822919845581055,6703661,-.1221685409545898,182706,.7181415557861328,1282788,-.4628963470458984,218003,.6512975692749023,263348,343706,733905,.0641069412231445,20261,23581704,3439,-.8483772277832031,2832544,-.1320819854736328,2124528,-.2639236450195313,2719973,1.621671676635742,264087,220179,1.236151695251465,46625,-.4973735809326172,26025,-.8924074172973633,matched (3),2476481.5,.80936474,405139.19,949694
201509,730419,668,3386,609662,09,0,0,0,0,0,0,0,1,0,0,0,219051,.6302127838134766,355265,.6143016815185547,378004,640030,.5661153793334961,117072,.2068614959716797,149026,-.181492805480957,405006,-.0194921493530273,10814,1552354,.2389650344848633,318226,.3782253265380859,132225,-.3076629638671875,2676559,.3217935562133789,81897,-.2112808227539063,365716,.3360462188720703,1147931,-.2257614135742188,32944,-.0143156051635742,2935859,.5831756591796875,23575,.0185375213623047,75517,1546024,.1905555725097656,25739,-.4773006439208984,1059633,.491694450378418,551692,185692,5.338378429412842,324275,.5105533599853516,46916,.9567651748657227,32223,-.0571155548095703,757617,.1470251083374023,1092813,.0375356674194336,293808,1.861003875732422,22074,3.562804698944092,4531365,.4705324172973633,193378,-.0321893692016602,5806872,-.1436119079589844,53331,-1.23136043548584,2135389,.509613037109375,179539,-.1941165924072266,258079,340339,705983,-.0387887954711914,50160,18276656,933,-1.304530620574951,2617174,-.0790796279907227,2285178,.0728940963745117,887560,-1.119900703430176,469939,73799,-1.093095779418945,8881,-1.658223152160645,106234,1.406586647033691,matched (3),691758.69,.80936474,469300.56,978786.94
201510,730419,669,3386,1230614,10,0,0,0,0,0,0,0,0,1,0,0,233770,.065032958984375,387002,.0855655670166016,504303,926599,.3700056076049805,105738,-.1018247604370117,221652,.3969879150390625,443486,.090764045715332,9057,1725906,.1059789657592773,212984,-.4015445709228516,280175,.7509098052978516,2488492,-.0728549957275391,100525,.2049446105957031,386978,.0565109252929688,1758577,.4265432357788086,49846,.4141292572021484,3040102,.0348911285400391,32348,.3163661956787109,114709,1647864,.0637931823730469,35560,.3232135772705078,1207161,.1303491592407227,803044,66503,-1.02684211730957,474111,.3798494338989258,9853,-1.560583114624023,80834,.9197168350219727,796720,.0503253936767578,1165269,.0641975402832031,534041,.5975456237792969,104036,1.550336837768555,3904607,-.1488656997680664,240408,.2176904678344727,6328374,.0860013961791992,102003,.6484842300415039,2107368,-.013209342956543,273380,.4204702377319336,319968,256070,848285,.1836261749267578,233862,34520676,17358,2.923403263092041,3130532,.179107666015625,1286965,-.5741567611694336,3279670,1.307021141052246,1018961,200460,.9992694854736328,7344,-.1900300979614258,92627,-.1370639801025391,matched (3),2299061,.80936474,363650.19,932749.88
201511,730419,670,3386,1213821,11,0,0,0,0,0,0,0,0,0,1,0,146115,-.4699440002441406,271523,-.3543834686279297,266248,913772,-.0139398574829102,117758,.1076669692993164,329998,.3979778289794922,325605,-.3089809417724609,8940,1701610,-.0141773223876953,203309,-.0464897155761719,375166,.2919540405273438,2153776,-.1444540023803711,69167,-.3738822937011719,765361,.6819801330566406,1558334,-.1208877563476563,24134,-.725316047668457,2594260,-.1585893630981445,13940,-.8417901992797852,103400,1416268,-.151453971862793,41325,.1502466201782227,1710267,.3483781814575195,877651,41466,-.4723730087280273,358545,-.2793874740600586,114742,2.454910278320313,45461,-.5755424499511719,796056,-.0008335113525391,1531517,.2733058929443359,419077,-.2424173355102539,75345,-.3226594924926758,3744170,-.041956901550293,167440,-.3617124557495117,6280279,-.00762939453125,92930,-.0931558609008789,2279037,.078312873840332,20088,-2.610739707946777,200401,312650,880098,.0368165969848633,84816,15167104,16840,-.0302963256835938,2113639,-.392791748046875,597446,-.7673788070678711,1154289,-1.044258117675781,491812,187637,-.066105842590332,60394,2.107006072998047,47230,-.6735506057739258,matched (3),2810359.3,.80936474,374580.41,937065.31
201512,730419,671,3386,1143119,12,0,0,0,0,0,0,0,0,0,0,1,114932,-.2400531768798828,161878,-.5172033309936523,223396,551614,-.5047321319580078,94383,-.2212705612182617,109869,-1.099797248840332,200079,-.4869728088378906,1344,1056874,-.4762592315673828,197343,-.0297842025756836,215331,-.5551919937133789,1934434,-.1074075698852539,30072,-.8329296112060547,480409,-.4657106399536133,1359704,-.1363496780395508,15921,-.4159832000732422,1588698,-.490386962890625,15291,.0925016403198242,31880,1676226,.1685190200805664,17411,-.8643655776977539,1549553,-.0986833572387695,688753,3444,-2.488240242004395,356744,-.005035400390625,27015,-1.446293830871582,160351,1.260510444641113,691195,-.1412477493286133,1080803,-.3485536575317383,34035,-2.510665893554688,28763,-.9629878997802734,2729968,-.3159103393554688,128943,-.2612543106079102,5643981,-.1068239212036133,72535,-.247776985168457,1699923,-.2931699752807617,72739,1.286754608154297,277013,704199,826545,-.062779426574707,73021,17407684,7735,-.7780008316040039,2231161,.0541105270385742,294324,-.707982063293457,1101963,-.046391487121582,669156,61208,-1.120231628417969,166671,1.015131950378418,45947,-.0275411605834961,matched (3),679892.63,.80936474,358736.94,930845.38
201601,730419,672,3386,2429414,01,0,0,0,0,0,0,0,0,0,0,0,228825,.6886167526245117,275713,.5325174331665039,243616,961737,.5558919906616211,115130,.1987009048461914,257438,.8514900207519531,293864,.3844051361083984,1373,1354958,.2484550476074219,207424,.0498218536376953,407624,.6381683349609375,2404136,.2173757553100586,51761,.5430421829223633,355776,-.3003358840942383,1124179,-.1902141571044922,41182,.9503622055053711,4065701,.939671516418457,18086,.1678743362426758,89085,2265665,.3013238906860352,31230,.5842771530151367,757299,-.7159633636474609,353634,17275,1.612626075744629,347891,-.0251293182373047,65279,.8822784423828125,30797,-1.649948120117188,706322,.0216493606567383,1656623,.4270763397216797,242982,1.965598106384277,55312,.653900146484375,4137739,.4158592224121094,191048,.3931541442871094,5334528,-.0563898086547852,130926,.5905628204345703,2065390,.1947364807128906,177394,.8914957046508789,203520,356364,1060620,.249354362487793,94874,14733929,10740,.3282194137573242,3439284,.4327411651611328,521914,.5728216171264648,1795919,.4884243011474609,276841,84584,.3234672546386719,151755,-.093754768371582,192398,1.432077407836914,matched (3),1761897.3,.80936474,486042.38,986923.56
201602,730419,673,3386,748858,02,1,0,0,0,0,0,0,0,0,0,0,106243,-.7672281265258789,221532,-.2187938690185547,138493,825360,-.1529207229614258,122795,.0644540786743164,183385,-.3391914367675781,514838,.560734748840332,2569,1639441,.1905851364135742,197779,-.0476150512695313,250279,-.4877691268920898,2315539,-.0375480651855469,41330,-.2250480651855469,417741,.1605596542358398,1664934,.3927326202392578,17755,-.8413333892822266,4030138,-.0087852478027344,45312,.9184331893920898,67878,2684347,.1695690155029297,59509,.6447486877441406,913968,.1880369186401367,500949,59782,1.24144458770752,471685,.3044223785400391,33590,-.6644420623779297,70813,.8326253890991211,773932,.0914125442504883,1981259,.1789512634277344,37646,-1.864760398864746,20929,-.9718542098999023,4819135,.1524457931518555,185181,-.0311908721923828,5572512,.0436458587646484,54548,-.8755512237548828,2096972,.0151748657226563,59418,-1.093775749206543,322291,333513,759981,-.3333148956298828,57133,8072801,6177,-.5531425476074219,3104221,-.1024999618530273,1643357,1.146993637084961,454831,-1.373346328735352,5375572,81469,-.0375223159790039,51754,-1.075765609741211,57572,-1.20652961730957,matched (3),-152238.25,.80936474,544843,1017170
201603,730419,674,3386,1850267,03,0,1,0,0,0,0,0,0,0,0,0,197868,.6218709945678711,227944,.0285329818725586,309162,1320914,.4702596664428711,129866,.0559873580932617,317660,.5493936538696289,692085,.2958564758300781,4140,1616188,-.0142850875854492,181531,-.085723876953125,466696,.6231021881103516,2692570,.150853157043457,107456,.9554929733276367,516473,.2121620178222656,1653779,-.0067224502563477,76843,1.465096473693848,5748526,.3551425933837891,37842,-.1801519393920898,73704,2472693,-.0821294784545898,47806,-.2189769744873047,1336821,.3802547454833984,548684,17297,-1.240171432495117,769348,.489232063293457,84604,.9237527847290039,31986,-.7947444915771484,884975,.1340751647949219,1340417,-.390751838684082,41229,.0909147262573242,27313,.2662277221679688,4921034,.0209236145019531,188751,.0190944671630859,6130704,.095463752746582,134675,.903782844543457,1834277,-.1338434219360352,587941,2.29202938079834,593988,591415,1042574,.3161544799804688,73541,14164386,19217,1.13496208190918,3485510,.1158514022827148,2666112,.4838800430297852,1545038,1.222877502441406,878517,67687,-.185328483581543,94119,.5980587005615234,215889,1.321727752685547,matched (3),1285150.9,.80936474,489603.72,988682.31
201604,730419,675,3386,108911,04,0,0,1,0,0,0,0,0,0,0,0,213525,.0761537551879883,269880,.1688776016235352,182170,1077447,-.2037296295166016,137950,.0603876113891602,279620,-.1275491714477539,648898,-.0644330978393555,3807,1621505,.0032844543457031,189599,.0434856414794922,568820,.1978855133056641,2462434,-.0893459320068359,58812,-.6027355194091797,519097,.0050678253173828,1712968,.0351638793945313,13843,-1.713984489440918,5805761,.0099067687988281,81527,.7675142288208008,67184,1684484,-.3838491439819336,33530,-.354710578918457,960420,-.3306798934936523,573243,66334,1.344169616699219,380632,-.7037105560302734,84567,-.0004367828369141,115735,1.286005020141602,772846,-.1354799270629883,1240356,-.0775823593139648,5966,-1.933064460754395,31686,.1485118865966797,3972918,-.2140178680419922,209694,.1052207946777344,5670806,-.0779781341552734,89447,-.4092178344726563,2298415,.2255687713623047,532093,-.0998086929321289,252099,245824,893184,-.1546554565429688,73446,11699459,6850,-1.031546592712402,2174899,-.4716320037841797,2065532,-.2552337646484375,1051512,-.3848190307617188,891866,33114,-.7149381637573242,54907,-.5389194488525391,114171,-.6370668411254883,matched (3),-843480.63,.80936474,364896.41,933236.44
201605,730419,676,3386,353836,05,0,0,0,1,0,0,0,0,0,0,0,162596,-.2724857330322266,272753,.010589599609375,261855,1056018,-.0200891494750977,186281,.3003654479980469,242078,-.1441717147827148,784859,.1902284622192383,11109,1641643,.0123424530029297,130325,-.3748807907104492,419626,-.3042001724243164,3073470,.2216567993164063,52755,-.1086874008178711,584014,.1178340911865234,1709093,-.0022640228271484,18105,.2684087753295898,5243891,-.1017866134643555,44328,-.6093177795410156,12759,1668646,-.0094461441040039,59494,.5734348297119141,1183322,.2087106704711914,575775,78601,.1696815490722656,283722,-.2938385009765625,36154,-.849757194519043,288135,.9121255874633789,676741,-.1327905654907227,1152874,-.0731401443481445,25442,1.450324058532715,74193,.850794792175293,4281957,.0749092102050781,136269,-.4310188293457031,6152494,.0815258026123047,114364,.2457399368286133,1849039,-.2175531387329102,93504,-1.738813400268555,286013,196981,989543,.1024503707885742,55972,12637331,2562,-.9834599494934082,2946395,.3036003112792969,1706751,-.1907958984375,748009,-.3405694961547852,2062232,207676,1.836023330688477,4783,-2.440572738647461,83125,-.3173513412475586,matched (3),1034758.4,.80936474,420886.59,956517.88
201606,730419,677,3386,1179068,06,0,0,0,0,1,0,0,0,0,0,0,209758,.2546863555908203,246465,-.1013469696044922,315707,1016598,-.0380439758300781,183583,-.0145893096923828,289877,.1801967620849609,772792,-.0154943466186523,4297,1705835,.0383577346801758,270102,.7287683486938477,521328,.2170162200927734,2722628,-.1212091445922852,164845,1.139347076416016,536125,-.0855579376220703,2225476,.264007568359375,62980,1.246628761291504,4604614,-.1300048828125,74100,.5137996673583984,72225,2519641,.4121036529541016,44822,-.2831764221191406,1419106,.18170166015625,590971,66237,-.1711454391479492,321888,.1262092590332031,47565,.2743101119995117,132129,-.7796497344970703,734379,.0817365646362305,1188395,.0303459167480469,58223,.8278789520263672,37829,-.6735935211181641,4594107,.0703649520874023,196904,.3680858612060547,6224068,.011566162109375,144139,.2313919067382813,2483233,.2948951721191406,136253,.3765087127685547,280374,708747,1195293,.18890380859375,61444,14449503,2932,.1348962783813477,2955699,.0031518936157227,1480927,-.1419239044189453,1365540,.6018905639648438,857413,240036,.1448097229003906,137847,3.361076354980469,95511,.1388959884643555,matched (3),1713281.3,.80936474,479310.25,983625.56
201607,730419,678,3386,483384,07,0,0,0,0,0,1,0,0,0,0,0,189258,-.1028432846069336,242002,-.0182743072509766,239955,382360,-.9778547286987305,163401,-.116459846496582,254355,-.1307258605957031,564289,-.3144435882568359,4034,1598988,-.0646839141845703,222420,-.1942319869995117,312158,-.5128698348999023,2690221,-.0119743347167969,103036,-.4699277877807617,509305,-.0513200759887695,1918033,-.1486701965332031,22656,-1.022392272949219,4180260,-.0966854095458984,38764,-.647923469543457,107015,2468949,-.0203237533569336,50335,.116002082824707,517689,-1.008407592773438,494519,94672,.3571796417236328,285920,-.1184921264648438,181975,1.341772079467773,16946,-2.053747177124023,729041,-.0072956085205078,868384,-.313725471496582,24521,-.8647499084472656,70578,.6236419677734375,2972115,-.4355010986328125,168963,-.1530370712280273,5904430,-.0527210235595703,122824,-.1600255966186523,2602396,.0468711853027344,78442,-.5521535873413086,348615,422661,1224276,.0239582061767578,41695,13002809,21040,1.970740795135498,2535415,-.1533775329589844,1984165,.2925300598144531,3494062,.93951416015625,1092364,58796,-1.406715393066406,30890,-1.495711326599121,60286,-.4601421356201172,matched (3),1392119.8,.80936474,484076.5,985956.88
201608,730419,679,3386,262771,08,0,0,0,0,0,0,1,0,0,0,0,75345,-.9210338592529297,144523,-.5155067443847656,235674,961668,.922307014465332,138412,-.1659727096557617,207444,-.2038698196411133,476065,-.1700115203857422,2688,1337763,-.1783723831176758,181758,-.2018909454345703,278546,-.113926887512207,2438688,-.0981626510620117,85392,-.1878252029418945,237614,-.7623996734619141,2226515,.1491365432739258,11506,-.677556037902832,3422568,-.1999826431274414,30990,-.2238273620605469,119867,1700715,-.3727436065673828,21284,-.8607454299926758,1282518,.9072055816650391,470803,19984,-1.555486679077148,250590,-.1318931579589844,52979,-1.233973503112793,18233,.0732011795043945,659582,-.100123405456543,771238,-.1186361312866211,33328,.3068675994873047,37875,-.6224269866943359,3976392,.2911014556884766,145435,-.1499500274658203,4987650,-.1687374114990234,33957,-1.28565788269043,1751638,-.3958816528320313,69222,-.1250410079956055,274943,326050,1066295,-.1381597518920898,25736,12094221,15206,-.3247356414794922,2415779,-.048335075378418,1335742,-.3957109451293945,3777100,.0778923034667969,484620,117261,.6903285980224609,12615,-.8955459594726563,68905,.1336288452148438,matched (3),391221.72,.80936474,403082.19,948818.31
