period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1461c191,growth1461c191,Y1466c344,Y1485c268,growth1485c268,Y1618c300,growth1618c300,Y1707c705,growth1707c705,Y1806c348,growth1806c348,Y1814c191,growth1814c191,Y1991c381,Y1999c757,growth1999c757,Y2000c616,growth2000c616,Y2074c826,growth2074c826,Y2093c191,growth2093c191,Y2139c757,growth2139c757,Y2269c484,growth2269c484,Y2324c251,growth2324c251,Y2398c642,Y2939c300,growth2939c300,Y3024c757,growth3024c757,Y3025c757,growth3025c757,Y3087c620,growth3087c620,Y3159c352,growth3159c352,Y3385c381,Y3420c620,growth3420c620,Y3424c757,growth3424c757,Y3461c191,growth3461c191,Y3517c688,growth3517c688,Y3533c703,Y3606c807,growth3606c807,Y3717c688,growth3717c688,Y3746c191,growth3746c191,Y3754c428,growth3754c428,Y3758c191,growth3758c191,Y3808c792,growth3808c792,Y3850c616,growth3850c616,Y3878c620,growth3878c620,Y399c348,Y4243c757,growth4243c757,Y4398c688,growth4398c688,Y4533c705,growth4533c705,Y4577c484,growth4577c484,Y4608c620,growth4608c620,Y4610c222,growth4610c222,Y4614c191,growth4614c191,Y4741c251,growth4741c251,Y4773c620,growth4773c620,Y4818c300,growth4818c300,Y4932c703,growth4932c703,Y4959c620,growth4959c620,Y5000c818,Y514c348,growth514c348,_merge,x,r2,s,sf
201302,841620,637,3860,94021,02,1,0,0,0,0,0,0,0,0,0,0,1361543,-.2164011001586914,676387,23755,-1.199412345886231,9916956,-.1634578704833984,190894,.3600015640258789,2541943,.5249853134155273,46502,-.0568456649780273,2975290,20471136,.0837192535400391,456869,-.7926998138427734,877810,-.4161396026611328,810309,-.5023670196533203,2190069,.1969614028930664,194181,.1860580444335938,647003,.0544376373291016,341940,665320,-.4639663696289063,9353552,.1681833267211914,1909778,.4557285308837891,790325,.144566535949707,24215,-1.168787002563477,766740,349562,-.2129182815551758,4988515,.2648391723632813,198201,-.0284023284912109,234249,1.264292716979981,18421,314632,.2588768005371094,14894,-.5478248596191406,632093,.5640993118286133,669289,-.0432348251342773,419957,.900578498840332,160667824,.0095005035400391,1903750,.1297597885131836,1464557,.6395492553710938,35044,34363156,.046661376953125,157763,-.0241909027099609,7620677,.2120018005371094,785547,.5265474319458008,4317756,-.1059675216674805,36998,-.4879035949707031,1290802,.1116437911987305,869938,-.0815696716308594,591316,-.8881416320800781,67442,-.9467926025390625,620368,-.120635986328125,1971255,-.0567998886108398,44877,44315,-.3816318511962891,matched (3),177839.3,.77454299,145085.48,295632.5
201303,841620,638,3860,57860,03,0,1,0,0,0,0,0,0,0,0,0,1739307,.244868278503418,909597,42149,.5734176635742188,11224597,.1238613128662109,44546,-1.455195426940918,1118003,-.8213844299316406,41517,-.1133918762207031,3550062,23627284,.1433868408203125,669667,.3823833465576172,549075,-.4691953659057617,1528907,.634892463684082,2182008,-.0036869049072266,188406,-.0301914215087891,560136,-.1441707611083984,406599,647753,-.026759147644043,10287973,.0952186584472656,1889668,-.0105857849121094,401045,-.678370475769043,22463,-.0751028060913086,1132963,329370,-.0594987869262695,4257295,-.158503532409668,308550,.4426021575927734,400137,.5354223251342773,132509,268662,-.1579494476318359,20185,.303980827331543,476045,-.2835235595703125,757926,.1243696212768555,226245,-.6185340881347656,172311744,.0699653625488281,1819228,-.0454130172729492,1395790,-.0480918884277344,27623,34828624,.0134544372558594,226641,.3622732162475586,6782151,-.1165704727172852,673127,-.1544466018676758,4838704,.1139116287231445,50806,.3171501159667969,1382858,.0688886642456055,798751,-.0853729248046875,651906,.0975494384765625,77407,.1378087997436523,579308,-.0684785842895508,2962194,.4072599411010742,43963,98083,.7944908142089844,matched (3),183352.28,.77454299,159315.83,302870.13
201304,841620,639,3860,44462,04,0,0,1,0,0,0,0,0,0,0,0,1649473,-.0530309677124023,759389,92012,.7807083129882813,11165149,-.00531005859375,115324,.9512224197387695,1962815,.562835693359375,75801,.6020078659057617,4661344,35559912,.4088172912597656,530527,-.2329092025756836,631229,.1394338607788086,1666469,.0861539840698242,2084350,-.0457887649536133,164881,-.1333751678466797,711214,.2387933731079102,377201,959655,.3930644989013672,11385320,.101348876953125,2277236,.1865606307983398,543833,.3045682907104492,71413,1.156610488891602,1590215,282035,-.1551504135131836,5081938,.177058219909668,212206,-.3743257522583008,292606,-.3129796981811523,22571,363891,.3034000396728516,28087,.3303670883178711,588963,.2128505706787109,729648,-.0380229949951172,233884,.0332069396972656,166757536,-.0327644348144531,1676837,-.0815038681030273,1214881,-.1388149261474609,24575,30331366,-.1382560729980469,171028,-.2815399169921875,6638224,-.0214500427246094,1081443,.4741172790527344,6794991,.33953857421875,42671,-.174494743347168,1543409,.1098413467407227,748937,-.0643939971923828,636887,-.0233078002929688,149722,.659703254699707,837624,.3687353134155273,1440268,-.7211008071899414,50306,44791,-.7838068008422852,matched (3),116421.56,.77454299,153214.31,299705.53
201305,841620,640,3860,68026,05,0,0,0,1,0,0,0,0,0,0,0,1721064,.0424861907958984,948818,32514,-1.040247917175293,13176520,.1656398773193359,129212,.1137094497680664,1661247,-.1668109893798828,64186,-.1663265228271484,5179312,26734194,-.2852764129638672,739940,.332697868347168,398358,-.4603176116943359,1609568,-.0347414016723633,2070412,-.0067100524902344,73160,-.8125753402709961,993928,.334691047668457,423992,624158,-.4301700592041016,12310401,.0781192779541016,2671630,.1597270965576172,561792,.0324897766113281,30756,-.8423948287963867,593290,305312,.0793027877807617,4627246,-.0937309265136719,282648,.2866439819335938,202353,-.3688135147094727,2297,551103,.4150676727294922,17842,-.4537515640258789,490681,-.1825685501098633,630950,-.1453361511230469,184226,-.2386617660522461,168259344,.0089664459228516,1781957,.0608034133911133,1316946,.0806694030761719,10492,31315656,.0319347381591797,260598,.4211521148681641,7235155,.0861072540283203,1082501,.0009784698486328,6782604,-.0018243789672852,30577,-.3332719802856445,1579527,.02313232421875,906676,.1911306381225586,187707,-1.221710205078125,143621,-.0416021347045898,871914,.0401210784912109,1562760,.0816240310668945,83825,50154,.1130905151367188,matched (3),170225.84,.77454299,105642.7,278404.66
201306,841620,641,3860,91108,06,0,0,0,0,1,0,0,0,0,0,0,1549774,-.104832649230957,1515142,85262,.9640579223632813,9836864,-.2922992706298828,133461,.0323543548583984,1011265,-.4963665008544922,70026,.0870819091796875,4898342,28331010,.058013916015625,598940,-.2114076614379883,886220,.7996139526367188,1635146,.0157661437988281,2365657,.1333084106445313,227943,1.136446952819824,1430334,.3639993667602539,344697,774182,.2154035568237305,12813368,.0400447845458984,2372031,-.1189422607421875,580672,.0330543518066406,41970,.3108701705932617,197664,211996,-.3647670745849609,5185781,.1139583587646484,730311,.9492683410644531,298579,.3890209197998047,55075,407593,-.3016529083251953,18646,.0440769195556641,477498,-.0272350311279297,592934,-.0621433258056641,185738,.008173942565918,156338080,-.073486328125,2054627,.1423816680908203,1853668,.3418512344360352,663231,35748376,.1323871612548828,199504,-.2671451568603516,7826695,.0785884857177734,933344,-.1482553482055664,7422891,.0902070999145508,39428,.2542285919189453,1614183,.021702766418457,902721,-.0043716430664063,435627,.8419046401977539,203041,.3462295532226563,1214865,.3316974639892578,2007071,.2502231597900391,29044,105570,.7442760467529297,matched (3),361112.91,.77454299,128148.54,287699.19
201307,841620,642,3860,453737,07,0,0,0,0,0,1,0,0,0,0,0,2391626,.433863639831543,2071230,110970,.2635307312011719,13826829,.3404731750488281,93600,-.3547782897949219,1945415,.6542730331420898,82926,.1690816879272461,6317928,29741220,.0485763549804688,880920,.3858051300048828,1317156,.3962650299072266,1544692,-.0569076538085938,2131474,-.1042413711547852,181550,-.227564811706543,697360,-.7183618545532227,396612,1013956,.2698078155517578,14143964,.0987987518310547,2656540,.1132774353027344,718398,.2128381729125977,23859,-.564793586730957,1684887,437049,.7234783172607422,5718734,.0978279113769531,539857,-.3021659851074219,310554,.0393238067626953,51024,610601,.4041748046875,22256,.1769790649414063,590470,.2123594284057617,663809,.1129112243652344,269099,.3707418441772461,167766848,.0705547332763672,2188624,.0631790161132813,1830109,-.012791633605957,967842,43874040,.2048187255859375,216103,.079920768737793,18394928,.8545341491699219,2651608,1.044147491455078,7259902,-.0222015380859375,31812,-.2146329879760742,2623337,.4856185913085938,918595,.0174312591552734,464446,.0640583038330078,337748,.5088930130004883,1753705,.3670978546142578,2758686,.3180780410766602,61380,30246,-1.250009536743164,matched (3),446259.69,.77454299,218170.31,337560.47
201308,841620,643,3860,336167,08,0,0,0,0,0,0,1,0,0,0,0,1853441,-.2549295425415039,636446,38826,-1.050169944763184,8005836,-.5464401245117188,205388,.7858705520629883,1290112,-.4107456207275391,74923,-.1014871597290039,3043318,26102520,-.1305007934570313,953295,.0789575576782227,739503,-.5772514343261719,1308562,-.1658954620361328,1619325,-.2748050689697266,66802,-.9997978210449219,420609,-.5055980682373047,217299,1023813,.009674072265625,8630761,-.4939546585083008,1802498,-.3878507614135742,579174,-.2154207229614258,47697,.6927070617675781,1055456,348675,-.2259054183959961,5717856,-.0001535415649414,205892,-.9639520645141602,247609,-.2265071868896484,44828,342674,-.5776643753051758,16633,-.2912225723266602,380372,-.4397697448730469,648008,-.0240907669067383,107540,-.9172163009643555,80927680,-.7290191650390625,2076887,-.0524024963378906,1173044,-.4447727203369141,654862,28328484,-.4374561309814453,182423,-.1694269180297852,5388834,-1.227745056152344,1169804,-.8183307647705078,4615219,-.453007698059082,46928,.3887710571289063,1624244,-.4794044494628906,800836,-.1371889114379883,440114,-.0538110733032227,203996,-.5041999816894531,739373,-.8636837005615234,2409318,-.1354103088378906,59247,64344,.7548789978027344,matched (3),557947.56,.77454299,122417.61,285192.66
201309,841620,644,3860,319295,09,0,0,0,0,0,0,0,1,0,0,0,1827689,-.0139913558959961,947011,78031,.6980161666870117,8102249,.0119705200195313,130083,-.4567289352416992,1490896,.1446475982666016,79750,.0624351501464844,5097788,32351888,.2146396636962891,645042,-.3906087875366211,1235317,.5131044387817383,1586929,.1928720474243164,2221310,.3160877227783203,14600,-1.520711898803711,1258249,1.095772743225098,344632,659084,-.4404382705688477,12138745,.341069221496582,2524997,.337066650390625,513950,-.1194772720336914,25959,-.6083507537841797,628611,340628,-.0233488082885742,5788398,.0122613906860352,270666,.273533821105957,218519,-.1249780654907227,8928,466343,.3081426620483398,18265,.0935983657836914,514940,.3029012680053711,644041,-.0061407089233398,74910,-.3615751266479492,194330784,.8760051727294922,2183706,.0501527786254883,1033448,-.1267013549804688,93755,38443212,.3053150177001953,253336,.3283882141113281,6664719,.212498664855957,1433247,.2031068801879883,6351862,.3193893432617188,42505,-.0989923477172852,2339097,.3647222518920898,712930,-.1162729263305664,497148,.1218538284301758,169039,-.1879711151123047,1308459,.5708036422729492,4153671,.5446481704711914,10492,56610,-.1280574798583984,matched (3),269586.31,.77454299,131082.72,289018.09
201310,841620,645,3860,484336,10,0,0,0,0,0,0,0,0,1,0,0,1975555,.0777969360351563,0,80424,.0302066802978516,11207046,.32440185546875,68491,-.6414699554443359,2441166,.493098258972168,80804,.0131301879882813,5917497,34650400,.0686378479003906,1029218,.4672393798828125,837407,-.3887729644775391,1432781,-.1021833419799805,2245951,.0110321044921875,86391,1.777862548828125,1404170,.1097249984741211,644899,1304211,.6825027465820313,14393121,.17034912109375,3195587,.2355308532714844,779669,.416743278503418,40709,.4499311447143555,800039,470166,.3222951889038086,6440830,.1068019866943359,291331,.0735740661621094,251645,.1411466598510742,48790,685772,.3856229782104492,14556,-.2269840240478516,604260,.1599540710449219,762709,.1691141128540039,135822,.595057487487793,162008368,-.1819133758544922,2953540,.3019809722900391,1690852,.4923315048217773,31244,37036340,-.0372829437255859,315441,.2192554473876953,8065571,.1907768249511719,302977,-1.554040908813477,6987645,.0953950881958008,82731,.6659727096557617,2170375,-.0748653411865234,1082095,.4172706604003906,641720,.2552642822265625,159591,-.0575151443481445,835823,-.4481887817382813,7557777,.5985851287841797,15981,97470,.5433588027954102,matched (3),428719.59,.77454299,120784.21,284495.34
201311,841620,646,3860,963210,11,0,0,0,0,0,0,0,0,0,1,0,1816158,-.0841255187988281,834571,88109,.0912618637084961,11624397,.0365619659423828,122415,.580714225769043,1594233,-.4260826110839844,85061,.0513420104980469,4519310,31491588,-.0955905914306641,1273571,.2130250930786133,1065379,.2407760620117188,1925153,.2953882217407227,2576645,.137359619140625,137411,.4640922546386719,1687875,.1840238571166992,247565,906889,-.3633337020874023,10453408,-.3198223114013672,2744431,-.1521968841552734,812913,.0417547225952148,72587,.5783367156982422,643195,416836,-.1203937530517578,4829166,-.2879838943481445,308165,.0561752319335938,317701,.2330913543701172,18162,448663,-.4242725372314453,17413,.1792144775390625,640465,.0581893920898438,598809,-.2419338226318359,213113,.4504776000976563,182473712,.1189594268798828,2369796,-.2202005386352539,1425367,-.1708030700683594,92020,39419568,.0623626708984375,339231,.0727100372314453,8700186,.075739860534668,1298476,1.455289840698242,7737159,.1018915176391602,60126,-.3191518783569336,2108870,-.02874755859375,1069765,-.0114593505859375,1184397,.6128368377685547,275845,.5472249984741211,1341686,.4732656478881836,11651775,.4328813552856445,25199,101494,.0404548645019531,matched (3),987725.06,.77454299,131966.98,289420.22
201312,841620,647,3860,651658,12,0,0,0,0,0,0,0,0,0,0,1,2105491,.1478252410888672,1588847,99285,.119420051574707,11628845,.0003833770751953,121443,-.0079717636108398,1065707,-.4027538299560547,55507,-.4268598556518555,3575466,21471846,-.3829765319824219,953682,-.2892494201660156,899685,-.169041633605957,1486018,-.2589054107666016,2306047,-.1109533309936523,221212,.4761457443237305,1024191,-.4995670318603516,645075,898643,-.0091342926025391,8292498,-.2315778732299805,2547533,-.0744485855102539,869499,.0672931671142578,33000,-.7882785797119141,334508,363504,-.13690185546875,3939404,-.2036447525024414,210015,-.3834562301635742,402398,.2363309860229492,10511,408601,-.0935335159301758,35338,.7077417373657227,500507,-.2465724945068359,697284,.1522502899169922,480359,.8127107620239258,157230048,-.1488971710205078,2185027,-.0811758041381836,4740645,1.201744079589844,19605,41954796,.0623302459716797,287843,-.1642665863037109,6557133,-.2827911376953125,480094,-.994964599609375,5699276,-.3056955337524414,50984,-.1649312973022461,1585587,-.2851972579956055,1443721,.2997846603393555,1154857,-.0252571105957031,615659,.8028535842895508,801071,-.5157327651977539,12540076,.0734710693359375,44748,74529,-.3088111877441406,matched (3),933657.31,.77454299,180828.97,314718.75
201401,841620,648,3860,124123,01,0,0,0,0,0,0,0,0,0,0,0,1630523,-.2556486129760742,289838,18810,-1.663605690002441,10102169,-.1407375335693359,167145,.3194169998168945,820809,-.261103630065918,48759,-.1296186447143555,2533530,21193876,-.013031005859375,861878,-.1012163162231445,1092427,.1941127777099609,1441992,-.0300750732421875,2071997,-.1070222854614258,35658,-1.825148582458496,726843,-.3429479598999023,518119,878942,-.0221672058105469,6283178,-.2774753570556641,1186420,-.7641849517822266,579409,-.4059085845947266,20375,-.4821987152099609,368894,271895,-.290374755859375,4371349,.1040430068969727,216742,.0315284729003906,108171,-1.313728332519531,6278,281461,-.3727445602416992,9317,-1.333118438720703,517210,.0328273773193359,660974,-.0534782409667969,82662,-1.759773254394531,125245776,-.2274322509765625,1717702,-.2406406402587891,1138006,-1.426896095275879,15548,29052912,-.3674736022949219,195228,-.3882474899291992,5935997,-.0995187759399414,207386,-.8394002914428711,5725485,.0045881271362305,41452,-.206974983215332,2086202,.2743902206420898,976053,-.3914623260498047,589807,-.67193603515625,129997,-1.555181503295898,532734,-.4079275131225586,4589982,-1.005053520202637,9994,102063,.3144016265869141,matched (3),231689.11,.77454299,126657.29,287038.06
201402,841620,649,3860,261161,02,1,0,0,0,0,0,0,0,0,0,0,1680553,.0302228927612305,983550,117532,1.832322120666504,11017306,.0867156982421875,298550,.5800752639770508,1077053,.271693229675293,136128,1.026705741882324,3389858,22128436,.04315185546875,956092,.1037406921386719,568307,-.6534957885742188,1634684,.1254243850708008,2318986,.1126174926757813,115536,1.175608634948731,810074,.1084156036376953,472754,969673,.0982398986816406,9552619,.418940544128418,1937141,.4902725219726563,1012836,.5585012435913086,26365,.2577285766601563,781593,363706,.2909297943115234,4656793,.0632553100585938,311509,.3627204895019531,117531,.0829887390136719,10272,453442,.4768733978271484,18534,.6877660751342773,639028,.2114992141723633,825102,.2217922210693359,244325,1.083739280700684,152518768,.1970100402832031,2001075,.1526975631713867,1246199,.0908203125,28536,33006332,.1275806427001953,212685,.0856447219848633,6660542,.1151666641235352,856524,1.418300628662109,7224787,.2325897216796875,41583,.0031547546386719,2257818,.0790538787841797,890067,-.0922203063964844,612940,.0384712219238281,377312,1.065561294555664,946914,.5751857757568359,3263168,-.3411779403686523,13495,194294,.6437826156616211,matched (3),-140786.45,.77454299,122732.44,285327.94
201403,841620,650,3860,41980,03,0,1,0,0,0,0,0,0,0,0,0,1696728,.0095787048339844,990773,31598,-1.313616752624512,11153100,.0122509002685547,211788,-.3433513641357422,1070391,-.0062046051025391,77384,-.5648155212402344,4619978,27338152,.2114200592041016,735583,-.2621908187866211,732901,.2543487548828125,1739466,.062129020690918,2275164,-.019078254699707,9332,-2.516132354736328,990778,.2013645172119141,440563,673986,-.3637495040893555,12063771,.2333908081054688,2698063,.3313207626342773,863478,-.159541130065918,42918,.4872541427612305,391875,291983,-.2196502685546875,4685777,.0062046051025391,437460,.3395576477050781,128652,.0904092788696289,341,531639,.1590967178344727,32025,.546910285949707,560790,-.1306018829345703,850539,.0303630828857422,531874,.7779073715209961,168563008,.1000213623046875,2601875,.262547492980957,1004226,-.2158803939819336,24419,38644608,.1577072143554688,200128,-.0608549118041992,8042711,.1885652542114258,791534,-.0789098739624023,7705220,.0643806457519531,25636,-.4836940765380859,2430443,.073674201965332,839541,-.058441162109375,600764,-.0200643539428711,197058,-.6495742797851563,716500,-.2788295745849609,2665852,-.2021751403808594,8839,112776,-.5439691543579102,matched (3),189549.56,.77454299,120254.18,284270.72
201404,841620,651,3860,278373,04,0,0,1,0,0,0,0,0,0,0,0,1995770,.162327766418457,1010922,84651,.985443115234375,12333984,.1006412506103516,297031,.3382511138916016,983800,-.0843563079833984,60504,-.2460708618164063,3711753,30808674,.1195125579833984,515131,-.3562421798706055,957971,.2678070068359375,1524456,-.1319408416748047,2584139,.1273403167724609,53602,1.748136520385742,789907,-.2265748977661133,636717,1078112,.4697580337524414,13024724,.0766429901123047,2431721,-.1039342880249023,1026027,.172480583190918,43162,.0056695938110352,639581,247215,-.1664371490478516,6143466,.2708568572998047,350334,-.2220983505249023,178979,.3301572799682617,10157,718544,.3012628555297852,22279,-.3628721237182617,792116,.3453617095947266,983655,.1454048156738281,470647,-.1222982406616211,175936256,.0428123474121094,2265863,-.1382761001586914,1746373,.5533237457275391,87378,38839212,.0050239562988281,204413,.0211849212646484,7825654,-.0273590087890625,7104585,2.194522857666016,8050008,.0437755584716797,66587,.9545125961303711,2744644,.1215782165527344,790539,-.0601406097412109,880325,.3820886611938477,73013,-.9928607940673828,733628,.0236234664916992,3145398,.1654167175292969,28669,74287,-.4174671173095703,matched (3),134949.94,.77454299,150873.3,298515.53
201405,841620,652,3860,120947,05,0,0,0,1,0,0,0,0,0,0,0,1811637,-.0967988967895508,909938,37542,-.8130769729614258,9794468,-.2305412292480469,268952,-.09930419921875,963284,-.0210742950439453,71643,.1689863204956055,3628901,30582234,-.0073776245117188,736308,.3572273254394531,796475,-.1846218109130859,1884047,.2117843627929688,2481696,-.0404500961303711,27005,-.6855640411376953,785034,-.0061883926391602,406962,736973,-.3804159164428711,12608925,-.0324459075927734,2835523,.1536264419555664,806349,-.2409324645996094,30469,-.3482513427734375,330687,291548,.1649465560913086,5063450,-.1933412551879883,325748,-.0727634429931641,263950,.3884906768798828,7885,383427,-.628077507019043,25120,.1200189590454102,497882,-.4643449783325195,703722,-.3348913192749023,234040,-.6986169815063477,164433440,-.0676155090332031,2408835,.0611867904663086,1229854,-.3506460189819336,74942,34365672,-.1223716735839844,146252,-.3348112106323242,7312579,-.0678119659423828,931518,-2.031680107116699,8004315,-.0056924819946289,44923,-.393559455871582,2606961,-.0514659881591797,986970,.2219247817993164,626329,-.3404150009155273,211205,1.062191963195801,847113,.1438322067260742,2977531,-.0548458099365234,18064,59430,-.2231369018554688,matched (3),347392.63,.77454299,111277.77,280591.38
201406,841620,653,3860,256897,06,0,0,0,0,1,0,0,0,0,0,0,1882835,.0385475158691406,926896,137430,1.297654151916504,12914323,.276519775390625,68393,-1.369261741638184,994720,.0321130752563477,86717,.1909542083740234,3808378,31336020,.0243492126464844,889739,.1892795562744141,821937,.031468391418457,1644207,-.1361637115478516,2104023,-.1650915145874023,37563,.3299970626831055,755693,-.0380916595458984,506163,1171522,.4635076522827148,12929244,.0250873565673828,2628672,-.0757474899291992,923112,.1352338790893555,92258,1.107879638671875,489716,241997,-.186279296875,5310363,.047612190246582,396796,.1972980499267578,350186,.2827053070068359,36005,524228,.3127765655517578,29538,.1620140075683594,549601,.0988292694091797,743711,.0552692413330078,146088,-.4712820053100586,174673424,.0604114532470703,2642147,.0924491882324219,1532947,.2202968597412109,42806,38968148,.1256847381591797,252741,.5470342636108398,7630097,.0425052642822266,852805,-.0882844924926758,7079859,-.1227273941040039,46361,.0315084457397461,3047418,.1561088562011719,1247107,.2339420318603516,906966,.3702287673950195,616778,1.071680068969727,833289,-.016453742980957,4205312,.3452539443969727,56808,117679,.6831607818603516,matched (3),187041.84,.77454299,103717.06,277679.69
201407,841620,654,3860,1240882,07,0,0,0,0,0,1,0,0,0,0,0,2189870,.1510639190673828,3095957,39632,-1.243477821350098,11833315,-.0874176025390625,233868,1.229486465454102,1137488,.1341161727905273,65732,-.277064323425293,5115133,31318670,-.0005531311035156,958887,.0748443603515625,799786,-.0273199081420898,1599034,-.0278587341308594,2547909,.1914224624633789,37677,.0030307769775391,776497,.0271568298339844,549355,1231590,.0500020980834961,14608656,.1221237182617188,3093426,.1628007888793945,1318112,.3562049865722656,55246,-.5127935409545898,1514973,410400,.5282068252563477,5449606,.025883674621582,287021,-.3238668441772461,383258,.0902433395385742,54141,505627,-.0361270904541016,28439,-.0379161834716797,604020,.0944147109985352,987152,.2831707000732422,350613,.8754730224609375,154701792,-.1214179992675781,2997543,.1262006759643555,1932025,.2313766479492188,316087,39660024,.0175991058349609,329389,.2648744583129883,9378333,.2063016891479492,1058944,.216496467590332,8009511,.1233758926391602,51282,.1008806228637695,3134622,.0282144546508789,1045277,-.176544189453125,845372,-.0703277587890625,247433,-.9133701324462891,994844,.1772050857543945,6323564,.4079351425170898,8199,81512,-.3672103881835938,matched (3),1007780.6,.77454299,142556.11,294399.44
201408,841620,655,3860,310039,08,0,0,0,0,0,0,1,0,0,0,0,1556176,-.3416109085083008,12976,19120,-.7289018630981445,7949941,-.3977556228637695,145214,-.4765491485595703,845276,-.2969150543212891,82158,.2230587005615234,2257513,22350730,-.3373565673828125,902875,-.0601882934570313,1054506,.2764835357666016,1268634,-.2314586639404297,1934767,-.2752866744995117,20687,-.5995445251464844,489583,-.4612388610839844,233989,606716,-.7080001831054688,8405832,-.5526895523071289,2127783,-.3741989135742188,647753,-.7104463577270508,30107,-.6070375442504883,339092,331956,-.2121295928955078,4563895,-.1773672103881836,268773,-.0656881332397461,132347,-1.063281059265137,21692,358937,-.3426523208618164,12999,-.7828893661499023,359992,-.5175247192382813,791206,-.2212648391723633,137266,-.9377622604370117,106819824,-.3703556060791016,2217846,-.3012561798095703,545690,-1.264272689819336,110107,31609218,-.2268943786621094,190184,-.5492477416992188,5369898,-.5575933456420898,805570,-.2734775543212891,3465026,-.8379096984863281,33927,-.4131278991699219,1770070,-.5714893341064453,836235,-.2231273651123047,214151,-1.373095512390137,112519,-.7880172729492188,620247,-.4724674224853516,3377965,-.627009391784668,92501,113223,.3286094665527344,matched (3),222925.53,.77454299,140149.31,293241.53
201409,841620,656,3860,329975,09,0,0,0,0,0,0,0,1,0,0,0,1992446,.24713134765625,1559445,69837,1.295429229736328,10803857,.3067388534545898,233708,.4758644104003906,817119,-.0338783264160156,66449,-.2122097015380859,4724986,30482976,.3103103637695313,989337,.0914506912231445,1210711,.1381359100341797,1438602,.1257305145263672,2217419,.136357307434082,43219,.7367744445800781,786117,.4735517501831055,373425,1020362,.5198516845703125,11434272,.3076887130737305,2629004,.2115249633789063,1075954,.5074539184570313,30706,.0197000503540039,1317851,334611,.0079660415649414,5781517,.2364902496337891,339752,.234349250793457,166163,.2275419235229492,14356,451577,.2295989990234375,24224,.622471809387207,544236,.4133005142211914,715621,-.1004085540771484,220734,.4750375747680664,174470544,.4906120300292969,2570933,.1477317810058594,1757876,1.169810295104981,26244,35589416,.1185989379882813,187152,-.0160713195800781,7011750,.2667779922485352,1467378,.5996828079223633,7444765,.7647914886474609,63325,.6240682601928711,3278122,.6162509918212891,856945,.0244636535644531,411764,.6537685394287109,414985,1.305120468139648,1908458,1.123932838439941,6529426,.6590452194213867,15008,89918,-.2304611206054688,matched (3),408507.16,.77454299,132991.45,289888.78
201410,841620,657,3860,379027,10,0,0,0,0,0,0,0,0,1,0,0,1757691,-.125361442565918,2467788,76561,.091923713684082,10991529,.0172214508056641,335946,.3628778457641602,1271074,.44183349609375,96937,.3776264190673828,4803151,32334004,.0589504241943359,1541504,.4434785842895508,1351888,.1102943420410156,1506718,.0462627410888672,2609576,.1628437042236328,142848,1.195501327514648,915503,.1523685455322266,408860,909985,-.1144838333129883,12565989,.0943794250488281,3451997,.2723474502563477,1176013,.0889215469360352,26906,-.1321086883544922,436755,436589,.2660236358642578,5528329,-.0447807312011719,237935,-.3562183380126953,394947,.8657827377319336,35075,553366,.2032737731933594,37604,.4397659301757813,583216,.0691747665405273,738525,.0315046310424805,270599,.2036800384521484,166163216,-.0487861633300781,2884154,.1149635314941406,1161513,-.4143829345703125,172901,40265028,.1234359741210938,209824,.1143484115600586,7753901,.1006088256835938,2400191,.4920711517333984,7251667,-.026280403137207,64617,.020197868347168,2768095,-.1691112518310547,1011309,.1656274795532227,645522,.4496088027954102,319920,-.2601718902587891,1358312,-.340052604675293,7224241,.1011228561401367,1353,140473,.4461174011230469,matched (3),353925.84,.77454299,106163.38,278602.66
201411,841620,658,3860,189314,11,0,0,0,0,0,0,0,0,0,1,0,1612363,-.0863008499145508,650893,70647,-.0803918838500977,8286104,-.2825441360473633,367313,.089263916015625,929467,-.3130064010620117,51963,-.6235294342041016,3625221,27622500,-.1574878692626953,798235,-.6581106185913086,1231317,-.0934181213378906,1487425,-.0128879547119141,1968466,-.2819328308105469,35800,-1.383832931518555,966640,.0543527603149414,202526,991745,.0860376358032227,10610585,-.1691417694091797,2937251,-.1614789962768555,1151868,-.0207443237304688,31083,.1443119049072266,669002,339857,-.2504673004150391,5000918,-.1002645492553711,205959,-.1443204879760742,174512,-.8167581558227539,87,454798,-.1961660385131836,19606,-.6512746810913086,412014,-.3474998474121094,634942,-.1511211395263672,192249,-.3418464660644531,173299920,.04205322265625,2807215,-.0270395278930664,1207826,.0390987396240234,65340,35782028,-.1180381774902344,269285,.2495012283325195,6729742,-.1416587829589844,3134724,.2669925689697266,6564339,-.099578857421875,68024,.0513830184936523,3052616,.09783935546875,1296537,.2484512329101563,1374169,.7555456161499023,137546,-.8441123962402344,959772,-.3473024368286133,12484179,.5470209121704102,21252,112674,-.2205171585083008,matched (3),337270.66,.77454299,117146.65,282970.16
