period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1162c826,growth1162c826,Y1199c484,growth1199c484,Y1485c376,Y1622c586,growth1622c586,Y1771c344,Y1888c826,growth1888c826,Y2049c68,growth2049c68,Y2108c620,growth2108c620,Y2160c752,growth2160c752,Y2224c344,Y2717c344,Y271c36,Y2789c208,growth2789c208,Y2871c344,Y2883c428,growth2883c428,Y2897c251,growth2897c251,Y2912c440,growth2912c440,Y3109c300,growth3109c300,Y3110c792,growth3110c792,Y3150c428,growth3150c428,Y3152c792,growth3152c792,Y3300c124,growth3300c124,Y3329c372,Y3487c124,growth3487c124,Y350c246,growth350c246,Y3674c124,growth3674c124,Y4194c442,Y4195c251,growth4195c251,Y4246c381,Y427c344,Y4299c688,growth4299c688,Y4342c600,growth4342c600,Y437c251,growth437c251,Y4389c428,growth4389c428,Y4437c600,Y4441c251,growth4441c251,Y4703c222,growth4703c222,Y4732c352,Y4755c428,growth4755c428,Y4808c268,growth4808c268,Y487c484,growth487c484,Y4925c484,growth4925c484,Y5024c124,growth5024c124,Y516c152,growth516c152,Y654c705,growth654c705,Y718c484,growth718c484,Y887c620,growth887c620,Y894c203,Y933c484,growth933c484,Y937c191,growth937c191,_merge,x,r2,s,sf
201309,293329,644,1292,614074,09,0,0,0,0,0,0,0,1,0,0,0,1433201,1.458427429199219,87180,-2.05064868927002,530000,2301562,-.0497512817382813,4022860,1153522,-.099766731262207,1095225,.3585186004638672,38913,-.0343284606933594,8153,-.2134561538696289,1721636,344048,509907,953995,.1127128601074219,677114,1596478,-.5532541275024414,17230040,.0560188293457031,13787,.5475406646728516,44729,.2911977767944336,3050737,-.620147705078125,1482551,.3087034225463867,949296,-.1457271575927734,4136770,-.2206029891967773,51069,828827,.563593864440918,96146,-.6211824417114258,177352,-.9424858093261719,2167600,97135080,-.1912384033203125,99856,65415,96178,.7986259460449219,51669,-2.043825149536133,1752859,-.061004638671875,1902029,1.079541206359863,902237,14608492,.1578540802001953,1092,.3249998092651367,67642,865776,-.525970458984375,7246,-.7107934951782227,7488113,.3494348526000977,2688031,-.1507701873779297,121804,-.3037862777709961,3605109,-.1786985397338867,14436,.2274646759033203,40732,-.9684467315673828,534234,-.288818359375,722902,118575,-.8885526657104492,19687,-.2245750427246094,matched (3),525867.88,.80747455,155247.63,404895.66
201310,293329,645,1292,1478274,10,0,0,0,0,0,0,0,0,1,0,0,1517125,.0569067001342773,576192,1.888465881347656,1361000,2584991,.1161346435546875,0,1760769,.4229307174682617,1362447,.21832275390625,144124,1.309346199035645,12001,.3866033554077148,0,0,628285,1028400,.0751008987426758,0,2541050,.4647769927978516,14961836,-.1411514282226563,11674,-.1663627624511719,166510,1.314434051513672,4177757,.3143911361694336,1371652,-.0777492523193359,964583,.0159749984741211,5405609,.267521858215332,236471,1062544,.2484102249145508,253736,.9704265594482422,262545,.3922863006591797,2362370,134433472,.3249664306640625,34838,0,535302,1.716629981994629,244820,1.555665016174316,2639905,.4094953536987305,1552526,-.203038215637207,1239125,18687750,.2462654113769531,4927,1.50671911239624,6597,1803248,.7337179183959961,9296,.2491350173950195,12577606,.5186014175415039,3886678,.3687458038330078,135613,.107391357421875,3769543,.0446023941040039,21076,.3784103393554688,58953,.3697271347045898,1102990,.7249460220336914,1284030,324472,1.006653785705566,166751,2.136543273925781,matched (3),1783398.5,.80747455,260210.48,455574.53
201311,293329,646,1292,788283,11,0,0,0,0,0,0,0,0,0,1,0,1434810,-.0557842254638672,865774,.4071826934814453,315000,2532852,-.0203762054443359,3442921,1752977,-.0044345855712891,709712,-.6521787643432617,51605,-1.027055740356445,6382,-.6315078735351563,992202,292607,428014,883608,-.1517457962036133,979745,579218,-1.478653907775879,14101301,-.0592365264892578,3773,-1.129493713378906,13028,-2.547954559326172,5013575,.1823749542236328,1358347,-.0097465515136719,1493830,.4374027252197266,4283692,-.2326221466064453,21766,830422,-.2464876174926758,406127,.4703712463378906,40609,-1.866433143615723,1431505,109752920,-.2028369903564453,16462,64222,92688,-1.753591537475586,32625,-2.015444755554199,1930299,-.3130683898925781,374603,-1.421772003173828,1008465,14916039,-.2254314422607422,3352,-.3851728439331055,2212,964116,-.6261329650878906,4851,-.6503992080688477,4490188,-1.030024528503418,2209222,-.5649137496948242,128694,-.0523672103881836,3108886,-.1926898956298828,20303,-.0373668670654297,70841,.1836967468261719,632725,-.5557441711425781,398204,200980,-.4789943695068359,89874,-.6180925369262695,matched (3),631241.69,.80747455,184521.22,416997.28
201312,293329,647,1292,896359,12,0,0,0,0,0,0,0,0,0,0,1,988415,-.372685432434082,923808,.06488037109375,817000,3303815,.2657318115234375,3211477,1466507,-.1784324645996094,437933,-.482792854309082,103540,.6963396072387695,3212,-.6865882873535156,1944943,392204,599312,648200,-.309814453125,1270448,1173998,.7064914703369141,15567098,.0988941192626953,4133,.0911331176757813,126118,2.270116806030273,5385515,.071563720703125,1437711,.0567836761474609,1036163,-.365818977355957,4584504,.0678672790527344,21650,503511,-.5003280639648438,226943,-.5819673538208008,132987,1.186262130737305,2287971,159232032,.37213134765625,107592,56535,101677,.0925617218017578,42294,.2595672607421875,1982724,.0267963409423828,423645,.1230287551879883,1371398,18686184,.2253475189208984,1822,-.6096224784851074,24544,1166065,.1901788711547852,34046,1.948527336120606,7204298,.4727840423583984,2924631,.2805271148681641,132099,.0261135101318359,3968506,.2441253662109375,24175,.1745500564575195,36830,-.6541252136230469,693653,.0919361114501953,580112,337102,.5171804428100586,59489,-.4126176834106445,matched (3),852280.06,.80747455,173015.22,412035.09
201401,293329,648,1292,1001085,01,0,0,0,0,0,0,0,0,0,0,0,1298792,.2730875015258789,1293266,.3364219665527344,1047000,2587285,-.2444686889648438,4076460,1965444,.2928352355957031,454942,.0381040573120117,80163,-.2558956146240234,4930,.4284458160400391,2618584,336318,572959,523158,-.2143154144287109,1219597,2795714,.8676729202270508,17551124,.1199569702148438,8353,.703618049621582,74439,-.5272378921508789,6688449,.2166690826416016,1714550,.1760978698730469,1454862,.3393869400024414,4646640,.0134620666503906,217212,530749,.0526828765869141,666928,1.077983856201172,533151,1.388552665710449,2695573,140636192,-.1241874694824219,79703,116978,17993,-1.731818199157715,217234,1.636329650878906,2602427,.2719736099243164,1084443,.9399261474609375,712444,23699924,.2376861572265625,19712,2.381292819976807,53782,1480899,.239013671875,10246,-1.200824737548828,5986997,-.1850881576538086,3616210,.2122583389282227,136106,.0298824310302734,3567181,-.1066141128540039,42391,.5616178512573242,66661,.5933074951171875,874051,.2311668395996094,806541,258245,-.2664766311645508,149128,.9190139770507813,matched (3),1321391,.80747455,187436.34,418295.41
201402,293329,649,1292,771063,02,1,0,0,0,0,0,0,0,0,0,0,1073453,-.1905546188354492,392165,-1.193243026733398,971000,2179742,-.1714029312133789,1906765,1532672,-.2487058639526367,597931,.2733049392700195,14093,-1.738384246826172,17396,1.260900497436523,4209412,119293,576265,445358,-.1610050201416016,1051855,2921854,.0441303253173828,16263960,-.0761661529541016,2958,-1.038107872009277,94980,.2436866760253906,2921818,-.8281764984130859,1604547,-.0663089752197266,1079777,-.29815673828125,5367087,.1441411972045898,10859,872085,.4965982437133789,359973,-.6166534423828125,140680,-1.332316398620606,1828458,109469632,-.2505283355712891,40548,20264,15540,-.1465654373168945,74291,-1.072985649108887,2165809,-.1836509704589844,483441,-.807891845703125,369053,18147440,-.2669410705566406,3231,-1.808435440063477,18420,1555262,.0489950180053711,16018,.4468250274658203,5065672,-.1671028137207031,2166687,-.5122270584106445,103933,-.2696876525878906,2816892,-.2361412048339844,26815,-.4579753875732422,38757,-.5423088073730469,279614,-1.139728546142578,609369,197795,-.2666778564453125,79139,-.6335992813110352,matched (3),967673.5,.80747455,205109.77,426507.53
201403,293329,650,1292,1048134,03,0,1,0,0,0,0,0,0,0,0,0,960384,-.111302375793457,683395,.5553903579711914,975000,2459063,.1205739974975586,3349964,1615792,.0528125762939453,920625,.4315776824951172,89132,1.844440460205078,23695,.3090238571166992,4234551,152973,608236,583725,.2705516815185547,1182275,3062902,.047144889831543,21072608,.2590236663818359,4240,.3600502014160156,36112,-.967041015625,4845084,.5057592391967773,1895954,.1668806076049805,1269067,.1615276336669922,4564081,-.1620683670043945,18694,559065,-.4446210861206055,577753,.4731178283691406,1163967,2.113101005554199,1457399,124758248,.1307296752929688,49623,58529,68121,1.47786808013916,100615,.3033113479614258,2587600,.1779365539550781,809773,.5158243179321289,523353,18230476,.0045642852783203,4247,.2734203338623047,7292,1237649,-.2284307479858398,10513,-.4211006164550781,4066903,-.2196054458618164,2273824,.0482635498046875,95621,-.0833539962768555,2322987,-.1927804946899414,31051,.1466703414916992,41489,.0681171417236328,792096,1.041272163391113,553046,214642,.0817403793334961,44403,-.5778989791870117,matched (3),449112.16,.80747455,176589.77,413548.78
201404,293329,651,1292,1660687,04,0,0,1,0,0,0,0,0,0,0,0,1221832,.2407732009887695,821746,.1843576431274414,1361000,3139843,.2443923950195313,4346943,2109868,.2667999267578125,926317,.0061635971069336,97509,.0898256301879883,11010,-.7664594650268555,5969284,287815,570843,268304,-.7773094177246094,1243163,2801118,-.0893440246582031,20728560,-.0164623260498047,6149,.3717260360717773,210111,1.76101016998291,5536945,.1334781646728516,2044498,.0754299163818359,1303530,.0267934799194336,7692374,.5220117568969727,85985,582645,.0413122177124023,818205,.347966194152832,334853,-1.24589729309082,3097631,127413624,.0210609436035156,22463,64786,36337,-.628448486328125,205077,.7120847702026367,3329520,.2520980834960938,885040,.0888786315917969,692724,16344238,-.1092185974121094,2088,-.7100057601928711,9638,1407418,.1285438537597656,14240,.3034429550170898,8902218,.7834177017211914,2379110,.0452632904052734,200543,.7406368255615234,3967563,.5352983474731445,19229,-.4792118072509766,82688,.6896467208862305,897589,.125030517578125,1454332,241498,.117889404296875,121520,1.006772041320801,matched (3),1888947.4,.80747455,188292,418679.53
201405,293329,652,1292,675619,05,0,0,0,1,0,0,0,0,0,0,0,372092,-1.18896484375,565103,-.3744230270385742,809000,1713115,-.6058597564697266,3475507,1632982,-.2562170028686523,1240436,.2920017242431641,28519,-1.229373931884766,29045,.9700422286987305,3126014,170092,719374,306521,.1331653594970703,276331,2732661,-.0247430801391602,20222792,-.0247020721435547,3589,-.5384159088134766,158954,-.2790212631225586,3602316,-.429865837097168,1652405,-.2129201889038086,1964054,.4099349975585938,4645118,-.5044126510620117,364,315365,-.6138477325439453,692651,-.1665868759155273,246958,-.304473876953125,1348289,111280600,-.1353836059570313,71499,24741,228678,1.8394775390625,192411,-.0637521743774414,2793976,-.1753625869750977,1884186,.7556180953979492,668524,17275036,.0553874969482422,1137,-.6078133583068848,128825,960060,-.3825168609619141,15830,.1058521270751953,5722216,-.4419431686401367,2496993,.0483608245849609,124062,-.4802474975585938,3335647,-.1734857559204102,48500,.9251441955566406,70538,-.1589231491088867,605001,-.3944826126098633,585410,273879,.1258258819580078,17544,-1.935366630554199,matched (3),993063.69,.80747455,189164.53,419072.66
201406,293329,653,1292,824858,06,0,0,0,0,1,0,0,0,0,0,0,1038554,1.026443481445313,710311,.2286949157714844,1298000,1964803,.1370792388916016,2969522,1157675,-.343994140625,836874,-.3935441970825195,53510,.629298210144043,53674,.6140823364257813,1452640,210435,572541,553688,.5913152694702148,643583,2830384,.0351362228393555,21604272,.0660800933837891,3654,.017949104309082,76545,-.7307357788085938,4715016,.2691745758056641,2226095,.2980175018310547,1652246,-.1728754043579102,6045666,.2635250091552734,175320,323513,.0255088806152344,514117,-.2980747222900391,229255,-.0743827819824219,1452137,122477344,.0958709716796875,109947,56606,73521,-1.134743690490723,191509,-.0046987533569336,2497443,-.1121988296508789,1164970,-.4808006286621094,945024,14820725,-.1532363891601563,2152,.6380043029785156,72677,1219572,.2392597198486328,25309,.4692525863647461,5235334,-.0889253616333008,5109354,.7159862518310547,95385,-.2628602981567383,3911741,.1593160629272461,27787,-.5569953918457031,93315,.2798290252685547,515932,-.1592550277709961,542165,190296,-.3641061782836914,19147,.0874338150024414,matched (3),818258.88,.80747455,143164.34,400418.13
201407,293329,654,1292,1161712,07,0,0,0,0,0,1,0,0,0,0,0,1826328,.5644779205322266,809894,.1312007904052734,2359000,2629609,.29144287109375,3259923,2516923,.7766227722167969,1419338,.5282716751098633,83857,.449244499206543,7039,-2.031462669372559,1686528,352182,749537,1052494,.6423168182373047,658505,3286710,.14947509765625,22883738,.0575351715087891,14037,1.345873832702637,160661,.7414178848266602,6808413,.3674068450927734,2272772,.0207509994506836,1962761,.1722164154052734,6414979,.0592947006225586,41622,340675,.0516901016235352,619597,.1866178512573242,276823,.1885433197021484,2037672,146548768,.1794319152832031,144924,101560,205745,1.029067039489746,145942,-.2717256546020508,2645170,.0574684143066406,1295106,.1058979034423828,689349,16717597,.1204357147216797,7063,1.188472270965576,55989,1061574,-.1387472152709961,28811,.1295976638793945,6599598,.2315778732299805,4745212,-.0739374160766602,145218,.4203147888183594,6197774,.4602079391479492,26970,-.0298433303833008,118069,.2352886199951172,711449,.3213281631469727,839517,442710,.844334602355957,70370,1.301620483398438,matched (3),1700833.4,.80747455,196180.2,422285.84
201408,293329,655,1292,899546,08,0,0,0,0,0,0,1,0,0,0,0,467954,-1.361692428588867,637192,-.239832878112793,518000,3724231,.3480253219604492,3707354,977073,-.9462308883666992,1024846,-.325648307800293,28784,-1.069293022155762,6667,-.0542964935302734,1424303,337325,629856,1485051,.3442859649658203,771135,4800629,.3788595199584961,17807172,-.250823974609375,11312,-.2158327102661133,30231,-1.670429229736328,14616535,.7639942169189453,2068973,-.0939483642578125,1598764,-.2051210403442383,6164712,-.039794921875,39956,675618,.6846981048583984,238283,-.9556102752685547,141366,-.6720256805419922,1679722,100550992,-.3766918182373047,99598,67715,123651,-.5091743469238281,107682,-.3040266036987305,2678119,.0123786926269531,2619637,.7044429779052734,379000,10412771,-.4734287261962891,822,-2.150884628295898,123423,891868,-.174189567565918,12590,-.8278541564941406,13627549,.7250852584838867,3208977,-.3911838531494141,94469,-.4299640655517578,4278999,-.3704710006713867,28614,.0591707229614258,91972,-.2497854232788086,449693,-.4587383270263672,758026,303117,-.3787965774536133,47080,-.4019184112548828,matched (3),843716.81,.80747455,254605.66,452396.63
201409,293329,656,1292,898450,09,0,0,0,0,0,0,0,1,0,0,0,1887028,1.394388198852539,476653,-.2902822494506836,1126000,2419333,-.4313688278198242,3455865,1037576,.0600814819335938,947994,-.0779495239257813,55972,.6650314331054688,17962,.9910888671875,1240887,277407,535113,1152584,-.2534427642822266,920859,2453676,-.6711597442626953,19893584,.1107959747314453,4849,-.8470916748046875,65249,.769343376159668,8721405,-.5163726806640625,1816441,-.1301727294921875,1257767,-.2398929595947266,4155536,-.3943996429443359,102576,515588,-.270319938659668,364123,.4240331649780273,463513,1.187481880187988,1888139,91494568,-.0943851470947266,211869,28716,147523,.1765203475952148,223288,.7292795181274414,2591517,-.0328712463378906,1676306,-.4464435577392578,610316,17836314,.5382022857666016,1842,.8068666458129883,67021,1517244,.5313320159912109,125328,2.298030853271484,4230013,-1.169889450073242,3204290,-.0014610290527344,171171,.594390869140625,4728828,.0999584197998047,35479,.2150449752807617,30201,-1.113609313964844,372767,-.1876115798950195,453688,342631,.1225357055664063,98829,.7415428161621094,matched (3),825686.75,.80747455,247549.45,448463.38
201410,293329,657,1292,820729,10,0,0,0,0,0,0,0,0,1,0,0,1034369,-.6012115478515625,667298,.3364477157592773,934000,2661760,.0954961776733398,3321776,1295761,.2222108840942383,815404,-.1506643295288086,101480,.5950107574462891,4556,-1.371813774108887,1247797,159751,621343,977216,-.1650533676147461,507388,2239927,-.0911436080932617,15425060,-.2544040679931641,5104,.0512523651123047,53390,-.200587272644043,6070853,-.3622808456420898,1899125,.0445137023925781,988901,-.2404985427856445,5647755,.3068170547485352,49313,452549,-.1304111480712891,306727,-.1715335845947266,147806,-1.14293384552002,1822915,115202048,.23040771484375,40089,61385,71213,-.7283086776733398,182873,-.1996698379516602,2346838,-.0991744995117188,977596,-.5392513275146484,472120,21446040,.1843032836914063,1567,-.1616888046264648,110837,1218878,-.2189645767211914,21397,-1.767683029174805,3744504,-.1219158172607422,2438672,-.2730369567871094,128279,-.2884550094604492,4373600,-.0780916213989258,25568,-.3275995254516602,69261,.8300075531005859,403706,.0797338485717773,729792,279189,-.2047653198242188,53805,-.6080245971679688,matched (3),820242.44,.80747455,152866.13,403988.5
201411,293329,658,1292,1006727,11,0,0,0,0,0,0,0,0,0,1,0,1443874,.3335380554199219,377494,-.5696821212768555,1720000,3373094,.236842155456543,3004900,1474432,.1291742324829102,835048,.0238056182861328,35302,-1.055922508239746,12960,1.045422554016113,2546769,105726,480911,659125,-.3937950134277344,521539,2038514,-.0942220687866211,11948793,-.2553634643554688,11633,.8238210678100586,112199,.7426509857177734,6103702,.0053958892822266,2280432,.1829719543457031,1465181,.3931398391723633,5512027,-.0243263244628906,7658,498471,.096649169921875,325113,.0582141876220703,63578,-.8436336517333984,2442178,113313680,-.0165290832519531,65121,64569,104339,.3819704055786133,196500,.0718698501586914,1821274,-.2535324096679688,1998304,.7149581909179688,406485,14784957,-.3719291687011719,3162,.7020416259765625,15548,1277376,.0468778610229492,9436,-.8187189102172852,8663296,.83880615234375,2581262,.0568246841430664,144010,.1156749725341797,4001513,-.0889139175415039,26877,.0499296188354492,72605,.0471515655517578,565182,.3364601135253906,376300,374300,.2931690216064453,201481,1.320328712463379,matched (3),1324489.1,.80747455,164360.3,408476.41
201412,293329,659,1292,2939153,12,0,0,0,0,0,0,0,0,0,0,1,850526,-.5292301177978516,674721,.580744743347168,1517000,3679912,.0870590209960938,3664072,1658848,.1178512573242188,752099,-.1046209335327148,25263,-.3345985412597656,3409,-1.335448265075684,2992400,579967,467718,851669,.2562847137451172,600471,2879308,.3453283309936523,15253263,.2441635131835938,7538,-.4338884353637695,74204,-.413456916809082,7428340,.1964073181152344,1347886,-.5258274078369141,1472504,.0049848556518555,3604686,-.4246978759765625,25603,630739,.235346794128418,541198,.509613037109375,149090,.8522834777832031,2381479,137189616,.1912059783935547,77415,49614,97657,-.0661840438842773,245532,.2227649688720703,2139012,.1608076095581055,1723699,-.1478261947631836,916711,18439202,.2208690643310547,522,-1.801292419433594,173047,1425258,.1095447540283203,26638,1.037806510925293,7646820,-.1248054504394531,3862299,.4029836654663086,138658,-.037872314453125,4109859,.0267162322998047,40230,.4033422470092773,60398,-.1840782165527344,641174,.1261539459228516,454662,325054,-.1410665512084961,95382,-.7478055953979492,matched (3),2379572.3,.80747455,170250.64,410881.91
201501,293329,660,1292,1645465,01,0,0,0,0,0,0,0,0,0,0,0,602566,-.3446578979492188,809666,.1823225021362305,979000,2724562,-.3005809783935547,3299768,1221871,-.3057403564453125,656978,-.1352176666259766,80097,1.153897285461426,2961,-.1408920288085938,2402823,310263,517519,440098,-.6602001190185547,931678,2030902,-.3490695953369141,17186280,.1193180084228516,7026,-.0703392028808594,75140,.0125350952148438,8654217,.1527442932128906,1994404,.3918075561523438,1250193,-.163665771484375,5732929,.4639921188354492,35778,590358,-.0661630630493164,654927,.1907377243041992,219483,.3867244720458984,1735329,114984152,-.1765708923339844,73647,69731,9503,-2.329854011535645,234215,-.0471878051757813,2010764,-.06182861328125,657785,-.9633502960205078,954340,13598261,-.3045368194580078,9485,2.899799346923828,68809,1068696,-.2879142761230469,21635,-.2080259323120117,9384278,.2047462463378906,3370135,-.1363096237182617,164355,.170018196105957,3387815,-.1932029724121094,25498,-.4560127258300781,110619,.6051359176635742,578128,-.1035060882568359,887721,127793,-.9335794448852539,40136,-.8656158447265625,matched (3),1397457.9,.80747455,139852.55,399246.03
201502,293329,661,1292,1597467,02,1,0,0,0,0,0,0,0,0,0,0,483664,-.2198066711425781,835113,.0309457778930664,702000,2667721,-.0210838317871094,1878581,1124309,-.0832147598266602,410232,-.4709272384643555,101299,.2348384857177734,8132,1.010279655456543,608070,185086,444996,281868,-.4455585479736328,735584,2916655,.3619575500488281,19197064,.1106452941894531,6702,-.0472116470336914,96216,.2472429275512695,6056833,-.3568601608276367,1658881,-.1842021942138672,1717496,.3175687789916992,5363379,-.0666322708129883,116606,487948,-.1905202865600586,545346,-.1831026077270508,157504,-.3318243026733398,1907263,101558160,-.1241626739501953,8322,66706,9207,-.0316438674926758,292229,.2212982177734375,2396201,.1753692626953125,397525,-.5036201477050781,244347,17681008,.2625484466552734,908,-2.346222400665283,9446,1022837,-.043858528137207,11159,-.6620664596557617,7648130,-.2045745849609375,2211574,-.4212484359741211,118078,-.3306827545166016,2508784,-.3003873825073242,14789,-.5447168350219727,81055,-.3109636306762695,293889,-.6765928268432617,171707,395133,1.128810882568359,11764,-1.227230072021484,matched (3),1603072.5,.80747455,206786.81,427316.56
201503,293329,662,1292,793687,03,0,1,0,0,0,0,0,0,0,0,0,1671936,1.240346908569336,212395,-1.369119644165039,976000,2158820,-.2116622924804688,2053559,1259471,.1135234832763672,566523,.3227939605712891,53633,-.6359119415283203,9727,.1790990829467773,2588892,304155,577406,276686,-.0185556411743164,984771,2139071,-.3100662231445313,20475756,.0644855499267578,3777,-.5734758377075195,25888,-1.312815666198731,5743461,-.0531244277954102,1539731,-.0745353698730469,1329903,-.2557611465454102,3128172,-.5391454696655273,45198,603475,.2124958038330078,373565,-.3783283233642578,1148609,1.986856460571289,1728097,118359344,.1530933380126953,14424,27192,31031,1.215023040771484,60277,-1.578586578369141,1738220,-.3210229873657227,977981,.9002323150634766,527175,14389396,-.2059993743896484,437,-.7313113212585449,6887,997538,-.0250453948974609,6498,-.5407514572143555,9204958,.1852817535400391,2559466,.1460943222045898,114973,-.0266485214233398,2732005,.0852375030517578,12251,-.1882762908935547,70190,-.1439218521118164,530789,.5911626815795898,386860,196759,-.6972436904907227,25647,.7793827056884766,matched (3),1135648,.80747455,179019.47,414592.13
201504,293329,663,1292,1394446,04,0,0,1,0,0,0,0,0,0,0,0,9230940,1.708578109741211,465875,.7854700088500977,658000,2522177,.1555604934692383,3037796,1368367,.0829257965087891,666030,.1618175506591797,66835,.220062255859375,12366,.2400445938110352,1525240,106671,599964,188789,-.3822536468505859,770719,2303819,.0741968154907227,20873064,.0192165374755859,1869,-.7035269737243652,129555,1.610325813293457,6446194,.1154279708862305,1415948,-.0838079452514648,1681163,.234379768371582,3423906,.0903329849243164,172495,631873,.0459833145141602,448732,.1833333969116211,261304,-1.480622291564941,1369894,111341040,-.061126708984375,41968,77109,13663,-.8202953338623047,121243,.6988458633422852,1805507,.0379800796508789,1232054,.2309474945068359,420089,19045600,.2803440093994141,867,.6851058006286621,35900,1742724,.5579147338867188,14162,.7790670394897461,9417465,.0228233337402344,2271087,-.1195402145385742,110348,-.0410585403442383,2984680,.0884571075439453,13965,.1309471130371094,71440,.0176515579223633,305746,-.551609992980957,367491,182255,-.0765724182128906,17382,-.3889913558959961,matched (3),778962.44,.80747455,137365.84,398381.78
201505,293329,664,1292,1395714,05,0,0,0,1,0,0,0,0,0,0,0,7746240,-.1753520965576172,790937,.5293006896972656,720000,1941509,-.2616567611694336,3463049,1317260,-.0380640029907227,1197563,.5867090225219727,51039,-.2696371078491211,19531,.4570522308349609,2073001,99416,607600,321889,.5335769653320313,855959,2631042,.1328115463256836,21150592,.0132083892822266,6178,1.195591449737549,121875,-.0611095428466797,7559897,.159367561340332,1563483,.099116325378418,1764969,.0486478805541992,3971180,.1482810974121094,273010,564506,-.112736701965332,402234,-.1093921661376953,405743,.4400348663330078,1583400,74330360,-.4040794372558594,64055,57610,2932,-1.53900671005249,316529,.9596176147460938,2112181,.1568794250488281,468923,-.965998649597168,678927,19235336,.0099124908447266,12932,2.702420711517334,46384,1009455,-.5460386276245117,31636,.8037338256835938,6836659,-.3202667236328125,2370204,.0427179336547852,123441,.1121244430541992,3557830,.1756582260131836,9819,-.3522348403930664,150009,.7418375015258789,274118,-.109196662902832,366109,370286,.7088689804077148,21077,.1927471160888672,matched (3),1445078.3,.80747455,191627.81,420190.28
201506,293329,665,1292,947681,06,0,0,0,0,1,0,0,0,0,0,0,405838,-2.949008941650391,539974,-.3816976547241211,527000,2633453,.3048305511474609,3236584,1595381,.191558837890625,1178340,-.0161819458007813,43047,-.1702976226806641,24063,.2086725234985352,1963182,80150,506059,501863,.4441204071044922,920720,2609256,-.0083150863647461,21854396,.0327339172363281,5368,-.1405391693115234,78079,-.4452753067016602,5219521,-.3704519271850586,1580564,.0108661651611328,1398650,-.2326259613037109,3273365,-.1932439804077148,41299,479117,-.164006233215332,315049,-.2443056106567383,732807,.5911626815795898,2055327,123673352,.509124755859375,35827,19382,7800,.9784388542175293,1246,-5.537476062774658,1954334,-.0776710510253906,417386,-.1164274215698242,580621,12314958,-.4459342956542969,1105,-2.459858894348145,164170,1077992,.0656890869140625,12873,-.8991632461547852,5480393,-.2211227416992188,2912355,.2059860229492188,101806,-.1926937103271484,2151655,-.5029134750366211,9820,.0001020431518555,56014,-.9850931167602539,811005,1.084715843200684,459100,230244,-.4751358032226563,4357,-1.576397895812988,matched (3),506092.63,.80747455,189061.86,419026.31
201507,293329,666,1292,1082517,07,0,0,0,0,0,1,0,0,0,0,0,914712,.8126544952392578,1046046,.6612520217895508,805000,2751777,.0439510345458984,3468324,2153611,.3000335693359375,1144310,-.0293045043945313,82021,.6446828842163086,3514,-1.923919677734375,1477061,211653,688784,814578,.4843425750732422,2138843,2746848,.0513896942138672,22793596,.0420780181884766,3449,-.4423713684082031,49803,-.44964599609375,6443004,.2105894088745117,1705161,.0758771896362305,1737513,.2169475555419922,3805067,.1505146026611328,61940,423915,-.1224126815795898,332896,.0551023483276367,504973,-.3723773956298828,1358996,128162304,.0356540679931641,65541,46523,18023,.8375253677368164,218863,5.168508052825928,1997375,.0217838287353516,698529,.5149650573730469,587187,12653073,.0270862579345703,4268,1.351300239562988,40353,902023,-.1782150268554688,10471,-.2065229415893555,5793156,.0555000305175781,2961721,.0168085098266602,142771,.3381729125976563,3372583,.4494419097900391,30129,1.121067047119141,58690,.0466670989990234,621540,-.2660741806030273,546004,454495,.6800470352172852,67391,2.738727569580078,matched (3),848955.5,.80747455,233654.25,440945.53
201508,293329,667,1292,994298,08,0,0,0,0,0,0,1,0,0,0,0,452830,-.7030916213989258,735650,-.3520183563232422,875000,1649858,-.5115575790405273,2916687,1806195,-.1759243011474609,1332853,.1525192260742188,48953,-.5161142349243164,6086,.5492353439331055,1095304,180834,687361,683967,-.1747598648071289,904034,3989185,.3731327056884766,19913412,-.1350860595703125,17898,1.646604537963867,4240,-2.463511466979981,3294857,-.6706323623657227,1926180,.1218795776367188,1322126,-.2732143402099609,3352570,-.1266059875488281,21578,662613,.4466581344604492,309381,-.0732564926147461,266101,-.6406288146972656,1032401,90320240,-.3499355316162109,24705,45119,6907,-.9591131210327148,196611,-.1072196960449219,1818575,-.093780517578125,405786,-.5431509017944336,393971,11012071,-.1389083862304688,11001,.9468402862548828,792416,887411,-.0163326263427734,49033,1.54388427734375,3912701,-.3924493789672852,2607341,-.1274394989013672,150609,.0534448623657227,2554083,-.2779865264892578,6749,-1.496094703674316,64176,.089360237121582,408563,-.4195537567138672,369338,297643,-.4232921600341797,8250,-2.100298881530762,matched (3),1030056.6,.80747455,323269.94,494309.75
