period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1029c428,growth1029c428,Y1128c826,growth1128c826,Y1155c616,growth1155c616,Y1156c484,growth1156c484,Y1161c705,growth1161c705,Y1321c620,growth1321c620,Y1365c152,Y1498c586,growth1498c586,Y1525c600,growth1525c600,Y1770c586,growth1770c586,Y1781c124,growth1781c124,Y1851c440,growth1851c440,Y1901c703,growth1901c703,Y2046c428,growth2046c428,Y2116c757,growth2116c757,Y2308c344,Y2375c703,growth2375c703,Y2381c372,Y2504c124,growth2504c124,Y2509c348,growth2509c348,Y2554c208,growth2554c208,Y2638c352,growth2638c352,Y2669c807,Y2854c703,growth2854c703,Y3092c440,growth3092c440,Y3133c124,growth3133c124,Y3426c36,Y3775c600,growth3775c600,Y3886c484,growth3886c484,Y3987c600,growth3987c600,Y399c124,growth399c124,Y4022c68,growth4022c68,Y4041c616,growth4041c616,Y4254c152,growth4254c152,Y428c152,growth428c152,Y4405c372,growth4405c372,Y4457c600,growth4457c600,Y4470c586,growth4470c586,Y4489c36,Y4638c586,growth4638c586,Y4641c68,Y4839c68,growth4839c68,Y4886c246,growth4886c246,Y4961c376,Y4989c440,growth4989c440,Y4998c36,Y581c124,growth581c124,Y612c600,growth612c600,Y612c826,growth612c826,Y741c208,growth741c208,_merge,x,r2,s,sf
201308,841319,643,3833,1792894,08,0,0,0,0,0,0,1,0,0,0,0,23390,2.681680679321289,127570,.6948099136352539,304656,.8216800689697266,294974,.8062543869018555,36773,.0971965789794922,26629,1.277822494506836,4526,2343721,.1741771697998047,160035,-.5443305969238281,225031,-.3801145553588867,5063484,-.1530981063842773,675328,.9493227005004883,84544,.161564826965332,61380,-1.572271347045898,13885,.7083139419555664,462918,53691,.5819482803344727,27942,132203,1.057329177856445,245536,-.9022970199584961,876304,.1166362762451172,23943,-1.600611686706543,24020,22294,1.063876152038574,87897,-.1767940521240234,193660,.5588293075561523,11375225,281556,.1267890930175781,5613052,.0400161743164063,6855543,.2385454177856445,3982717,.1868104934692383,88578,-.3923282623291016,783918,.4196929931640625,1920949,.0598621368408203,390964,1.176990509033203,736967,.0481557846069336,5213,.9605112075805664,217755,-.19677734375,767787,24449,-.2109212875366211,241600,39088,.847895622253418,401363,-.0084953308105469,341000,328469,-.0056314468383789,62141,13541979,.0160293579101563,236694,.2689619064331055,7566971,-.0620784759521484,194313,.471928596496582,matched (3),1734104.4,.87494093,120649.55,240289.3
201309,841319,644,3833,1047721,09,0,0,0,0,0,0,0,1,0,0,0,4686,-1.607729911804199,126094,-.0116367340087891,240357,-.2370586395263672,195682,-.4103965759277344,15957,-.8348655700683594,11864,-.8084926605224609,2426,1936438,-.1908903121948242,159769,-.0016632080078125,151828,-.3934898376464844,4955756,-.0215053558349609,438989,-.4307241439819336,104196,.2090024948120117,1245,-3.897948741912842,3739,-1.311990737915039,416438,18464,-1.067422866821289,41647,68783,-.6533823013305664,498889,.7089405059814453,657402,-.2874164581298828,32105,.2933359146118164,27201,19483,-.1347751617431641,26986,-1.18084716796875,116985,-.504058837890625,2478307,371263,.2765798568725586,5547596,-.0117301940917969,6394017,-.0696945190429688,3583813,-.1055364608764648,48028,-.6120996475219727,1123968,.360316276550293,1481149,-.2600011825561523,115484,-1.219483375549316,689179,-.067042350769043,2489,-.7392740249633789,218682,.0042476654052734,658345,12824,-.6452703475952148,233996,13771,-1.043251037597656,619147,.433476448059082,200000,313913,-.0453271865844727,94742,13194183,-.0260181427001953,109227,-.7733392715454102,7390224,-.0236339569091797,175206,-.1035070419311523,matched (3),1226049.3,.87494093,98531.891,229980.8
201310,841319,645,3833,1224304,10,0,0,0,0,0,0,0,0,1,0,0,26811,1.744233131408691,152649,.1911134719848633,266266,.1023712158203125,648777,1.19859790802002,21670,.3060312271118164,22443,.6374702453613281,3810,1964239,.0142555236816406,234784,.3849363327026367,172900,.1299648284912109,4306048,-.1405296325683594,494413,.1188974380493164,144572,.3275032043457031,1668,.2924900054931641,70769,2.94060230255127,0,64145,1.245323181152344,65687,90597,.2754640579223633,356377,-.3363943099975586,972442,.391514778137207,91052,1.042418479919434,45632,5203,-1.320306777954102,51142,.6392879486083984,248594,.7537755966186523,18256020,539080,.3729534149169922,6213115,.1132974624633789,5167619,-.2129507064819336,5016288,.3362627029418945,163708,1.226300239562988,866374,-.2603034973144531,1803752,.1970510482788086,339722,1.078995704650879,735102,.0645084381103516,7951,1.161417007446289,123454,-.5717496871948242,384848,22023,.5407686233520508,266043,36591,.9772377014160156,716879,.1465644836425781,636000,383601,.2004871368408203,45794,12903987,-.0222396850585938,448191,1.41179084777832,4587780,-.4767618179321289,190796,.0852422714233398,matched (3),1206895.6,.87494093,121867.39,240903.09
201311,841319,646,3833,1578335,11,0,0,0,0,0,0,0,0,0,1,0,26381,-.0161685943603516,126088,-.1911611557006836,291783,.0915145874023438,335293,-.6600837707519531,25572,.1655683517456055,11572,-.6623907089233398,7169,3038038,.4361066818237305,258992,.0981321334838867,359207,.7311849594116211,4891898,.1275596618652344,408242,-.1915111541748047,297829,.7227420806884766,828,-.7003674507141113,4849,-2.680648803710938,540725,80097,.2220926284790039,98721,47798,-.6394367218017578,1011324,1.043025970458984,861142,-.121551513671875,61561,-.3914022445678711,53392,7840,.410003662109375,75176,.3852262496948242,189196,-.2730379104614258,7580317,290007,-.6199588775634766,8060283,.2602863311767578,7065825,.3128576278686523,4593310,-.0880889892578125,280260,.5376338958740234,1058929,.2006959915161133,1777145,-.0148601531982422,4583914,2.602181434631348,1321263,.586334228515625,7884,-.0084629058837891,216617,.5622615814208984,472347,36208,.4971923828125,296120,9164,-1.384519577026367,691218,-.0364513397216797,450000,467598,.1980066299438477,78914,14629669,.1255149841308594,280466,-.4687671661376953,6475373,.344609260559082,219310,.1392812728881836,matched (3),1357928.8,.87494093,119268.76,239598.98
201312,841319,647,3833,1570018,12,0,0,0,0,0,0,0,0,0,0,1,26242,-.0052824020385742,147857,.1592655181884766,261766,-.1085596084594727,395725,.1657142639160156,6498,-1.370002746582031,13019,.1178216934204102,5404,2569966,-.1673192977905273,197255,-.2723007202148438,286304,-.2268438339233398,3439795,-.352168083190918,512486,.2274131774902344,97753,-1.114075660705566,2460,1.088903427124023,9002,.6186742782592773,391333,4577,-2.862195014953613,67003,56991,.1759090423583984,140482,-1.973936080932617,609142,-.3462076187133789,17054,-1.28364372253418,14867,3522,-.8002099990844727,50755,-.392822265625,129936,-.3757410049438477,5651522,181974,-.4660415649414063,8047261,-.0016164779663086,8038242,.1289405822753906,4253566,-.07684326171875,57583,-1.582490921020508,1046227,-.0120677947998047,2181605,.205052375793457,955617,-1.567952156066895,1073973,-.2072238922119141,3732,-.7478904724121094,92230,-.8538446426391602,364050,33790,-.0691146850585938,35364,8566,-.0674819946289063,737442,.0647315979003906,1090000,277566,-.521550178527832,56222,12763817,-.1364364624023438,185908,-.4112005233764648,6066225,-.0652694702148438,103248,-.753352165222168,matched (3),1422973.8,.87494093,97525.477,229551.42
201401,841319,648,3833,1712389,01,0,0,0,0,0,0,0,0,0,0,0,36213,.322056770324707,221135,.4025278091430664,296110,.1232795715332031,534894,.3013496398925781,60224,2.22657585144043,13115,.0073471069335938,6527,2381978,-.0759611129760742,339320,.5424470901489258,392836,.3163375854492188,4885921,.3509464263916016,939140,.6056909561157227,280077,1.052620887756348,4578,.6211004257202148,19157,.7552213668823242,514652,112183,3.199088096618652,93561,115036,.7023525238037109,383063,1.003120422363281,1082681,.5751438140869141,107995,1.845700263977051,19733,4169,.1686468124389648,208646,1.413628578186035,320809,.903803825378418,10646415,523719,1.05709171295166,6998109,-.1396923065185547,13492770,.5179443359375,4229209,-.0057430267333984,494823,2.150973320007324,1756786,.5182962417602539,1470857,-.3942155838012695,12822609,2.59660816192627,473005,-.8200139999389648,7501,.6980915069580078,99858,.079463005065918,466343,53219,.4542503356933594,895955,7178,-.1767807006835938,579013,-.2418622970581055,970000,319248,.1399087905883789,97859,12035749,-.0587329864501953,290219,.4453840255737305,8615579,.3508358001708984,22275,-1.533669471740723,matched (3),1334258.5,.87494093,113386.72,236725.97
201402,841319,649,3833,1484012,02,1,0,0,0,0,0,0,0,0,0,0,26072,-.3285560607910156,202233,-.0893535614013672,42866,-1.932651519775391,466924,-.1359024047851563,14875,-1.398388862609863,10004,-.2707719802856445,1704,2421345,.0163917541503906,275128,-.2097072601318359,386258,-.0168867111206055,4180967,-.1558160781860352,597666,-.4519329071044922,250457,-.1117773056030273,8821,.6558732986450195,24724,.2551069259643555,360560,19797,-1.734601020812988,40672,91118,-.2330904006958008,342276,-.1125822067260742,782678,-.3244743347167969,62269,-.5506210327148438,52173,12300,1.081923484802246,34081,-1.811898231506348,137061,-.8504199981689453,5143685,248767,-.7444391250610352,5004251,-.3353519439697266,8209466,-.4968671798706055,3670416,-.1417102813720703,25841,-2.952238082885742,2031042,.1450624465942383,855659,-.5417289733886719,2651644,-1.576029777526856,293110,-.4785575866699219,16057,.7611083984375,89628,-.1080808639526367,334033,46778,-.129002571105957,42907,5141,-.3337726593017578,371010,-.4450960159301758,638000,255180,-.2239990234375,37470,11029900,-.0872726440429688,255046,-.1291913986206055,7405741,-.1513166427612305,133056,1.78730583190918,matched (3),1321974.8,.87494093,107389.28,233912.58
201403,841319,650,3833,1171179,03,0,1,0,0,0,0,0,0,0,0,0,7192,-1.28789234161377,188409,-.070805549621582,173262,1.396725654602051,360155,-.2596321105957031,41037,1.014792442321777,19947,.690093994140625,4569,2725040,.1181602478027344,239959,-.1367683410644531,269434,-.3601818084716797,4588584,.0930290222167969,462679,-.2559986114501953,182537,-.3163347244262695,2071,-1.449103355407715,11283,-.7844772338867188,568336,19927,.0065450668334961,76061,61445,-.394012451171875,600984,.5629510879516602,662167,-.1672039031982422,27381,-.8216142654418945,14876,4671,-.968226432800293,14769,-.8362102508544922,125038,-.0918083190917969,626760,289828,.15277099609375,4040213,-.2139902114868164,4617653,-.5754013061523438,3609967,-.016606330871582,18585,-.3296070098876953,1988624,-.0211057662963867,2410089,1.035547256469727,1518422,-.5575084686279297,250962,-.1552467346191406,4594,-1.25139331817627,11756,-2.031304359436035,314253,14004,-1.206069946289063,89734,4701,-.089472770690918,468430,.2331581115722656,371000,202240,-.232513427734375,25231,12447078,.1208763122558594,372405,.3785371780395508,8723163,.1637258529663086,56800,-.8512344360351563,matched (3),1037388.8,.87494093,107139.23,233797.89
201404,841319,651,3833,1571297,04,0,0,1,0,0,0,0,0,0,0,0,31231,1.468441963195801,265428,.3427286148071289,299202,.5463142395019531,446848,.2156839370727539,43909,.0676450729370117,14183,-.3410348892211914,4923,3352718,.2072877883911133,229712,-.0436420440673828,669962,.9108972549438477,4961232,.0780830383300781,778323,.5201082229614258,548619,1.100451469421387,10016,1.576151847839356,22045,.6697883605957031,1108487,82964,1.426331520080566,2368453,87187,.3499126434326172,929617,.4362039566040039,765810,.1454172134399414,81317,1.088505744934082,63328,7615,.4887466430664063,38477,.9575300216674805,165060,.2776918411254883,22857852,204497,-.3487339019775391,5964459,.3895206451416016,6319080,.3136873245239258,3976941,.0968151092529297,163452,2.174163818359375,2089251,.0493621826171875,2241754,-.0724048614501953,2663369,.561920166015625,268794,.0686435699462891,36945,2.084678649902344,302707,3.248401641845703,533120,148931,2.364140510559082,976046,14796,1.146581649780273,312759,-.4039545059204102,600000,245562,.1940937042236328,41865,14381009,.1444225311279297,174518,-.7579536437988281,9176452,.0506582260131836,128814,.8188333511352539,matched (3),1570127.3,.87494093,206949.11,293275.59
201405,841319,652,3833,1542165,05,0,0,0,1,0,0,0,0,0,0,0,29186,-.0677223205566406,191486,-.3265285491943359,161730,-.6151905059814453,763625,.535858154296875,18116,-.8853235244750977,24146,.5320749282836914,6779,2566307,-.267303466796875,368600,.4728860855102539,608622,-.0960235595703125,5949246,.181610107421875,470190,-.5040044784545898,245368,-.8046445846557617,2994,-1.207572937011719,17702,-.2194080352783203,699290,50489,-.4966516494750977,53633,54791,-.4645290374755859,823053,-.1217517852783203,729763,-.0482149124145508,35161,-.8384180068969727,23595,4184,-.5988521575927734,6204,-1.82486629486084,213197,.2559070587158203,1770970,392626,.6523036956787109,4646954,-.2496061325073242,5922470,-.0648202896118164,5326085,.2921028137207031,79340,-.7227764129638672,1959315,-.0642099380493164,1951999,-.1384048461914063,2911446,.0890579223632813,332762,.2134828567504883,4842,-2.032101631164551,3877247,2.550115585327148,515738,36170,-1.415253639221191,598917,5309,-1.02495288848877,391494,.2245378494262695,260000,314986,.2489786148071289,21597,12973624,-.1029891967773438,153149,-.1306161880493164,8686115,-.0549135208129883,76541,-.520543098449707,matched (3),1617200,.87494093,135096.77,247858.38
201406,841319,653,3833,962087,06,0,0,0,0,1,0,0,0,0,0,0,10500,-1.022314071655273,123054,-.4421911239624023,70759,-.8266487121582031,237932,-1.166091918945313,23022,.239654541015625,8418,-1.053746223449707,6138,2155960,-.1742315292358398,194960,-.6369180679321289,555773,-.0908374786376953,6027778,.0131139755249023,504056,.0695505142211914,217859,-.1189117431640625,969,-1.128101348876953,15937,-.1050348281860352,340002,37833,-.2885732650756836,52498,92590,.5246543884277344,341170,-.8806400299072266,662173,-.0971927642822266,58742,.5132179260253906,50359,2423,-.5462608337402344,35611,1.74746036529541,143931,-.3928823471069336,16956312,411774,.0476179122924805,4390774,-.056706428527832,6403855,.0781469345092773,6390472,.1821918487548828,70490,-.1182718276977539,2389219,.1983709335327148,1114626,-.5603351593017578,2887935,-.0081081390380859,427304,.2500677108764648,4543,-.0637407302856445,473864,-2.101960182189941,324519,68466,.6381072998046875,1060157,2610,-.7100534439086914,294164,-.2858333587646484,378000,148032,-.7550992965698242,58820,12325659,-.0512351989746094,95445,-.4728612899780273,7637425,-.1286659240722656,146145,.6467733383178711,matched (3),1097429.3,.87494093,110668.01,235435.86
201407,841319,654,3833,1110928,07,0,0,0,0,0,1,0,0,0,0,0,47263,1.504352569580078,164072,.2876815795898438,45599,-.4393939971923828,385086,.4814825057983398,71058,1.127045631408691,25337,1.101893424987793,12720,2749764,.2432785034179688,219442,.1182937622070313,581839,.0458335876464844,5157164,-.1559915542602539,431417,-.1556119918823242,135218,-.476959228515625,231641,5.476679801940918,18113,.1279869079589844,254131,46428,.2047204971313477,53258,31264,-1.085713386535645,626160,.6072254180908203,507544,-.2659435272216797,44460,-.2785654067993164,50420,41460,2.839722633361816,132882,1.316806793212891,328164,.8241796493530273,2639629,262905,-.4486818313598633,5924945,.2996654510498047,7547287,.1642875671386719,6614692,.03448486328125,122591,.5533828735351563,1627331,-.3840246200561523,1774716,.4651212692260742,3809278,.2768983840942383,431449,.0096540451049805,13712,1.104683876037598,85119,-1.716870307922363,740146,54346,-.2309656143188477,373374,13412,1.636799812316895,365992,.2184743881225586,380000,272252,.6092996597290039,70007,13625601,.1002674102783203,155970,.4911136627197266,8919202,.155146598815918,58779,-.9108152389526367,matched (3),1257751.1,.87494093,90288.789,226571.63
201408,841319,655,3833,1162089,08,0,0,0,0,0,0,1,0,0,0,0,37393,-.2342443466186523,251595,.4275150299072266,247285,1.690655708312988,428712,.1073179244995117,35041,-.7069768905639648,14946,-.5278224945068359,6711,3444271,.2251977920532227,348360,.4621486663818359,584902,.0052509307861328,4848358,-.0617465972900391,430719,-.0016193389892578,260313,.6549959182739258,15648,-2.694846153259277,30148,.5094890594482422,416639,55067,.1706476211547852,24292,98655,1.149161338806152,216269,-1.063083648681641,610073,.183995246887207,30077,-.3908290863037109,43490,60945,.3852424621582031,48086,-1.016469955444336,334853,.0201778411865234,11290865,307013,.1550970077514648,8071994,.3092288970947266,7977746,.0554676055908203,6596716,-.002720832824707,76509,-.4714450836181641,1968176,.1901655197143555,1521462,-.1539688110351563,4008605,.0510034561157227,599520,.3289794921875,13965,.0182828903198242,446509,1.657408714294434,608525,85147,.4490079879760742,332516,21335,.4641990661621094,423117,.1450376510620117,404000,339453,.2206077575683594,125236,12066107,-.121551513671875,395665,.930903434753418,9657691,.0795478820800781,60902,.0354814529418945,matched (3),1366741.1,.87494093,100747.91,230938.91
201409,841319,656,3833,1147368,09,0,0,0,0,0,0,0,1,0,0,0,2771,-2.602275371551514,117221,-.7637596130371094,59094,-1.431411743164063,395540,-.0805330276489258,17338,-.703618049621582,13745,-.0837688446044922,2190,2222717,-.4379825592041016,173430,-.6974630355834961,448652,-.2651968002319336,3607676,-.2955760955810547,335424,-.25006103515625,151797,-.5393400192260742,7503,-.7350397109985352,28415,-.0592021942138672,402813,36554,-.409759521484375,11705,48486,-.7103538513183594,325065,.4075021743774414,616115,.0098552703857422,56974,.6388349533081055,21065,46137,-.2783565521240234,46044,-.0433940887451172,291884,-.1373348236083984,1727050,375879,.2023773193359375,6773898,-.175323486328125,6571449,-.1939210891723633,6228734,-.057398796081543,84883,.1038656234741211,1725524,-.1315765380859375,1111095,-.3143253326416016,4121557,.0277881622314453,499593,-.1823358535766602,6739,-.728642463684082,46755,-2.256538391113281,511187,34756,-.8960275650024414,2118022,8278,-.9467477798461914,438652,.0360574722290039,378000,314247,-.0771570205688477,62761,13135455,.0849151611328125,131973,-1.097970008850098,8233094,-.1595926284790039,48035,-.2373361587524414,matched (3),1171718.3,.87494093,84467.367,224315.34
201410,841319,657,3833,1423607,10,0,0,0,0,0,0,0,0,1,0,0,20954,2.023121356964111,150462,.2496500015258789,96481,.4902162551879883,306765,-.2541694641113281,20039,.1447792053222656,14144,.0286159515380859,15732,2724856,.2036857604980469,282574,.4881668090820313,311960,-.363372802734375,4598997,.2427740097045898,369017,.0954475402832031,166542,.0927028656005859,2440,-1.123305320739746,40400,.3519134521484375,641303,53413,.3792638778686523,56627,45047,-.0735683441162109,348650,.0700435638427734,485895,-.2374410629272461,36656,-.4410181045532227,37442,14839,-1.134356498718262,135684,1.080731391906738,584319,.6940898895263672,3953614,473850,.231623649597168,6811704,.0055656433105469,6952716,.0563974380493164,7625808,.2023649215698242,83233,-.0196304321289063,2271737,.2750139236450195,1997454,.5865278244018555,4235290,.0272207260131836,318128,-.4513397216796875,4216,-.469024658203125,89572,.6501216888427734,602188,56689,.4892282485961914,832231,6619,-.2236566543579102,535220,.1989717483520508,387000,333755,.0602283477783203,83902,13788493,.0485191345214844,305216,.8384218215942383,9236213,.1149702072143555,67207,.3358478546142578,matched (3),1338458.8,.87494093,94882.516,228441.08
201411,841319,658,3833,1655508,11,0,0,0,0,0,0,0,0,0,1,0,27779,.2819509506225586,224497,.4001522064208984,171391,.5746011734008789,370679,.1892538070678711,12173,-.4984598159790039,6680,-.7501726150512695,6712,2406659,-.124176025390625,244352,-.1453304290771484,463197,.3952779769897461,4436732,-.0359201431274414,644509,.5576457977294922,166164,-.0022716522216797,1888,-.2564797401428223,6201,-1.874119758605957,507050,35408,-.4111166000366211,18547,188525,1.431524276733398,227999,-.4247274398803711,763511,.451934814453125,62432,.5325002670288086,6521,16563,.1099128723144531,43580,-1.135729789733887,155868,-1.321436882019043,2562546,233815,-.7063608169555664,7015984,.0295486450195313,7118224,.0235261917114258,5878403,-.2602529525756836,344829,1.421404838562012,2009169,-.1228227615356445,1790877,-.1091680526733398,4056898,-.0430335998535156,845141,.9770498275756836,7414,.5644826889038086,114544,.2459163665771484,386802,24873,-.8237972259521484,17695,8621,.264256477355957,710133,.2827739715576172,772000,367263,.0956707000732422,151271,14272543,.0345039367675781,200240,-.4215030670166016,6322040,-.3790903091430664,37722,-.5775337219238281,matched (3),1623747.8,.87494093,98219.766,229847.25
201412,841319,659,3833,1683638,12,0,0,0,0,0,0,0,0,0,0,1,28530,.0266761779785156,155706,-.3658933639526367,31250,-1.70192813873291,191265,-.6616764068603516,27711,.8226089477539063,8474,.237884521484375,3053,2956887,.205897331237793,307397,.2295303344726563,886543,.6491765975952148,3635087,-.199284553527832,415956,-.4379091262817383,111406,-.3997945785522461,5517,1.072315692901611,17689,1.048232078552246,971668,26335,-.2960395812988281,90720,41731,-1.507986068725586,122454,-.6216058731079102,635616,-.1833333969116211,19670,-1.154982566833496,13342,12330,-.2951364517211914,27992,-.4426803588867188,307812,.6804790496826172,3126252,428518,.6058025360107422,6224232,-.1197404861450195,9781977,.3178834915161133,5177044,-.1270513534545898,686288,.6882486343383789,3142281,.4472274780273438,1544510,-.1479988098144531,3595051,-.1208600997924805,1369536,.4827241897583008,94499,2.545219421386719,86386,-.2821331024169922,478316,48289,.6634206771850586,11868,11195,.261265754699707,711218,.0015268325805664,844000,172009,-.7585315704345703,69233,12305445,-.1482963562011719,158231,-.2354602813720703,7789959,.2087936401367188,52445,.3295211791992188,matched (3),1888766.1,.87494093,155682.84,259653.2
201501,841319,660,3833,1777581,01,0,0,0,0,0,0,0,0,0,0,0,15272,-.6249351501464844,205093,.2754936218261719,256858,2.106504440307617,290506,.417963981628418,47259,.5338134765625,17158,.7054615020751953,5791,3166527,.0684986114501953,380355,.2129650115966797,607079,-.3786706924438477,4150493,.132594108581543,239211,-.5532331466674805,163304,.3824319839477539,13879,.9225425720214844,18568,.048497200012207,423462,31938,.1928977966308594,34317,79961,.650294303894043,52697,-.8431768417358398,386533,-.4973773956298828,99532,1.621383666992188,8481,13002,.0530681610107422,87188,1.136148452758789,295750,-.0399742126464844,1640056,158801,-.992680549621582,6396662,.0273256301879883,10876367,.1060504913330078,4424702,-.1570310592651367,33657,-3.015076637268066,1506893,-.7348995208740234,1268275,-.1970491409301758,3732726,.0375804901123047,808356,-.5272254943847656,2839,-3.505137443542481,214801,.9108867645263672,499192,51490,.0641841888427734,1186916,1621,-1.93242359161377,396443,-.584446907043457,1115000,309600,.5877351760864258,63025,13846226,.1179714202880859,165319,.0438213348388672,6623936,-.1621456146240234,47506,-.0989093780517578,matched (3),1656830.4,.87494093,132564.05,246487.05
201502,841319,661,3833,701347,02,1,0,0,0,0,0,0,0,0,0,0,6541,-.847930908203125,156444,-.2707653045654297,129907,-.6817045211791992,195960,-.3937129974365234,34141,-.3251438140869141,7555,-.8202543258666992,870,2328447,-.30743408203125,160636,-.861964225769043,745511,.2054109573364258,4513329,.0838079452514648,404542,.5254096984863281,262833,.4759054183959961,3343,-1.423507690429688,1900,-2.279585838317871,76084,87444,1.0072021484375,66964,71591,-.110569953918457,276914,1.659149169921875,369519,-.0450143814086914,25733,-1.352705001831055,15185,9991,-.2634181976318359,5823,-2.70625114440918,205520,-.3639717102050781,3001764,223297,.340850830078125,5086676,-.229151725769043,3222137,-1.216547012329102,3514850,-.2302055358886719,75984,.8143024444580078,1408786,-.0673208236694336,1491044,.1618185043334961,3319832,-.1172246932983398,571139,-.3473691940307617,4831,.5316019058227539,207256,-.0357580184936523,466525,59485,.1443367004394531,110529,660,-.8985586166381836,251602,-.4546833038330078,795000,214936,-.3649415969848633,48438,12735315,-.0836334228515625,130989,-.2327642440795898,6301825,-.0498504638671875,20357,-.8474311828613281,matched (3),625642.38,.87494093,94657.734,228347.81
201503,841319,662,3833,1658319,03,0,1,0,0,0,0,0,0,0,0,0,39945,1.809412956237793,138363,-.1228170394897461,334636,.9462242126464844,390557,.6896629333496094,57344,.5185689926147461,18293,.8843088150024414,11802,1877058,-.2154960632324219,304009,.6379156112670898,809380,.0821990966796875,5565531,.2095565795898438,449863,.1061878204345703,80097,-1.18828010559082,1345,-.9104747772216797,5725,1.102988243103027,290296,58608,-.4001274108886719,79538,25622,-1.027517318725586,541863,.6713056564331055,647635,.5611248016357422,68118,.9734678268432617,6691,11019,.097935676574707,11768,.7035684585571289,366321,.5779666900634766,960247,332873,.3992576599121094,4181645,-.1959199905395508,3465461,.0728006362915039,3572552,.0162830352783203,48133,-.4565553665161133,1558768,.1011667251586914,2043755,.315312385559082,4915935,.3925676345825195,805054,.3432760238647461,5717,.1683902740478516,228221,.0963602066040039,161327,62497,.0493936538696289,815472,15422,3.151309967041016,294151,.1562442779541016,921000,319651,.3968896865844727,176348,16936668,.2851009368896484,271435,.7286100387573242,6815478,.0783567428588867,29718,.3783283233642578,matched (3),1776591.9,.87494093,138469.19,249712.55
201504,841319,663,3833,1371266,04,0,0,1,0,0,0,0,0,0,0,0,23568,-.527613639831543,250777,.5946836471557617,23874,-2.640253067016602,387558,-.0077085494995117,24239,-.8611049652099609,11841,-.4349508285522461,2060,2496866,.2853307723999023,288046,-.0539369583129883,778318,-.0391330718994141,3732437,-.3995304107666016,429522,-.0462703704833984,192150,.8750381469726563,4972,1.307428359985352,5404,-.0577030181884766,238298,32451,-.5911397933959961,56782,29541,.1423273086547852,630776,.1519374847412109,628004,-.0307807922363281,57795,-.1643390655517578,55669,6862,-.4736213684082031,2844,-1.420172691345215,217158,-.5228843688964844,707836,184174,-.5918798446655273,5877111,.3403606414794922,4216617,.1961870193481445,2422597,-.3884401321411133,66000,.3156871795654297,1418125,-.0945596694946289,1344769,-.4185667037963867,5855730,.1749391555786133,319975,-.9226665496826172,6829,.177734375,35659,-1.85631275177002,347924,39353,-.4625463485717773,229247,8219,-.6293458938598633,247747,-.1716852188110352,122000,254264,-.228856086730957,29418,14941982,-.12530517578125,196367,-.3237380981445313,6922421,.0155696868896484,32002,.0740451812744141,matched (3),1530917.1,.87494093,111907.28,236020.92
201505,841319,664,3833,1472460,05,0,0,0,1,0,0,0,0,0,0,0,36260,.4308252334594727,101082,-.9086322784423828,118658,1.603455543518066,503266,.2612533569335938,14316,-.526585578918457,12224,.0318336486816406,5502,2908696,.1526689529418945,173220,-.5085573196411133,1354983,.5544090270996094,4436082,.1727094650268555,324462,-.2805051803588867,76159,-.9254531860351563,2572,-.6591386795043945,6959,.2528963088989258,465067,42064,.2594614028930664,82140,32386,.0919475555419922,1059984,.5190582275390625,474344,-.280613899230957,84415,.3788423538208008,10628,9203,.2935304641723633,11981,1.4381103515625,242831,.1117401123046875,2234737,452054,.8979206085205078,5454902,-.0745506286621094,1844377,-.8268909454345703,4263353,.565216064453125,73172,.1031579971313477,2058436,.3726110458374023,1786384,.2839717864990234,3492511,-.5167999267578125,599528,.6279001235961914,2128,-1.165996074676514,121044,1.222151756286621,449412,119626,1.111798286437988,3658078,4638,-.5721654891967773,320033,.2560157775878906,153000,152641,-.510284423828125,47115,15012959,.0047378540039063,261889,.2879352569580078,7522583,.0831432342529297,43924,.3166627883911133,matched (3),1797595.3,.87494093,100556.91,230855.64
201506,841319,665,3833,2355107,06,0,0,0,0,1,0,0,0,0,0,0,21953,-.5018110275268555,193619,.6499605178833008,27206,-1.472807884216309,465827,-.0773038864135742,24996,.5573387145996094,13896,.128199577331543,6250,2287247,-.2403564453125,308027,.5756244659423828,1177999,-.1399717330932617,4436951,.0001964569091797,374147,.1424808502197266,111285,.3792715072631836,2490,-.0324010848999023,29849,1.45611572265625,258457,86564,.7216911315917969,54109,52654,.4860153198242188,647299,-.4932003021240234,478039,.0077600479125977,69798,-.1901397705078125,22873,28841,1.142268180847168,12106,.0103797912597656,277600,.1338157653808594,2596746,276273,-.4924116134643555,5814789,.0638904571533203,2593346,.3408069610595703,5226386,.2036638259887695,72058,-.0153417587280273,3091320,.406651496887207,1319382,-.3030300140380859,3399283,-.0270566940307617,570306,-.0499696731567383,2690,.2343587875366211,814610,1.906556129455566,455760,145654,.196864128112793,481157,6679,.36468505859375,333764,.0420103073120117,253000,286603,.6300086975097656,178606,13637314,-.0961036682128906,173042,-.4143857955932617,7684582,.0213069915771484,66074,.4083147048950195,matched (3),2044160.4,.87494093,102296.27,231618.58
