period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1162c554,Y1359c203,Y1382c251,growth1382c251,Y1499c620,growth1499c620,Y1702c616,growth1702c616,Y1714c68,growth1714c68,Y1731c440,growth1731c440,Y1822c554,Y1847c757,growth1847c757,Y1913c222,growth1913c222,Y1944c372,Y2084c688,growth2084c688,Y2089c484,growth2089c484,Y2151c440,growth2151c440,Y2165c203,Y2584c705,growth2584c705,Y2623c642,Y2641c246,growth2641c246,Y2653c300,growth2653c300,Y2661c484,growth2661c484,Y2852c642,Y3069c484,growth3069c484,Y3178c484,growth3178c484,Y3311c807,growth3311c807,Y3385c484,growth3385c484,Y3392c826,growth3392c826,Y3413c246,growth3413c246,Y3422c586,growth3422c586,Y3429c372,growth3429c372,Y3475c600,growth3475c600,Y3531c642,Y3542c32,Y3572c807,growth3572c807,Y3709c642,Y3732c688,growth3732c688,Y382c442,Y3867c484,growth3867c484,Y3941c705,growth3941c705,Y3945c620,growth3945c620,Y4138c703,growth4138c703,Y415c757,growth415c757,Y4284c246,growth4284c246,Y4313c703,growth4313c703,Y4383c600,growth4383c600,Y4483c218,Y4980c440,Y4993c440,growth4993c440,Y667c246,growth667c246,Y841c152,growth841c152,Y975c484,growth975c484,_merge,x,r2,s,sf
201211,722850,634,3372,673938,11,0,0,0,0,0,0,0,0,0,1,0,21284,475,8531556,-.0545082092285156,375310,-.4404296875,266639,-.6122064590454102,108120,-.1091794967651367,2290757,-.2653093338012695,21533,112112,-.097681999206543,53020,.0210418701171875,2061,80925,-.7616920471191406,1732666,-.6198225021362305,18005,-.2202844619750977,1410836,183865,-.4700613021850586,582429,460859,.8610935211181641,349948,-.2945518493652344,657802,-.1301555633544922,303427,3716021,.1826114654541016,4421504,-.233515739440918,8075,-1.150690078735352,388672,.2051467895507813,2718553,-.1874532699584961,329218,-.3213748931884766,34489,.0750608444213867,3279742,.0461807250976563,15992,-.1100826263427734,15361,70336,349755,-.1931371688842773,27210,314395,-.9315938949584961,168047,4713733,.2482767105102539,552583,.5492744445800781,682460,.0665931701660156,171569,-.0554265975952148,30375,.4028511047363281,2139544,-.1576213836669922,40622,.8469781875610352,64929,.300532341003418,2415972,13398,99629,-.1881523132324219,3668359,-.0962972640991211,470210944,-.4204578399658203,50219,-.7533178329467773,matched (3),1183203.4,.87216765,318310.97,685041.69
201212,722850,635,3372,1023009,12,0,0,0,0,0,0,0,0,0,0,1,40186,567,8684713,.0177927017211914,380345,.0133266448974609,312035,.1572189331054688,75268,-.3621864318847656,1870797,-.2025175094604492,13358,154600,.3213424682617188,77035,.3735904693603516,5486,74574,-.081730842590332,1645412,-.0516700744628906,19762,.0931110382080078,1164700,198101,.0745754241943359,533544,111727,-1.417034149169922,266097,-.2739238739013672,412753,-.4660539627075195,229110,3898324,.0478925704956055,3495023,-.2351398468017578,14341,.5743503570556641,348735,-.1084232330322266,2071330,-.2719087600708008,77779,-1.442848205566406,75430,.7825641632080078,3539120,.0761137008666992,22543,.3433361053466797,36411,44906,460711,.275538444519043,24011,488186,.4400463104248047,168870,2325763,-.7064323425292969,433881,-.2418327331542969,929343,.3087739944458008,25264,-1.915605545043945,20062,-.4147920608520508,2148656,.0042495727539063,67727,.5111751556396484,17983,-1.283867835998535,2661764,10580,182938,.6076936721801758,2003153,-.6050224304199219,421502176,-.1093578338623047,36264,-.3255681991577148,matched (3),-28496.217,.87216765,284669.16,670072.19
201301,722850,636,3372,1667614,01,0,0,0,0,0,0,0,0,0,0,0,25404,997,6813661,-.2426347732543945,623009,.4934825897216797,346904,.1059331893920898,57677,-.2661962509155273,2870650,.4281740188598633,15965,174762,.122584342956543,50630,-.4197158813476563,31429,111059,.3982696533203125,2049439,.2195749282836914,22386,.1246757507324219,1363140,246695,.2193756103515625,703806,250774,.8084936141967773,356471,.2923917770385742,559147,.303563117980957,202827,3281231,-.172327995300293,7212438,.7244672775268555,27614,.6552000045776367,250259,-.3318157196044922,2561062,.2122316360473633,574364,1.999391555786133,139378,.6139850616455078,5352141,.4136190414428711,12671,-.5761089324951172,61126,73584,432168,-.0639562606811523,16485,789768,.4810428619384766,217546,2621999,.1198892593383789,184350,-.8559341430664063,36373,-3.24065113067627,392011,2.741909980773926,50436,.9218778610229492,2281530,.0600042343139648,78928,.153050422668457,20837,.147303581237793,2832325,32535,135074,-.3033246994018555,2743043,.3143453598022461,670775936,.4646110534667969,126141,1.246574401855469,matched (3),2117589.3,.87216765,373967.81,712609.38
201302,722850,637,3372,401368,02,1,0,0,0,0,0,0,0,0,0,0,9477,234,5712642,-.1762475967407227,531162,-.1594944000244141,471498,.3068666458129883,19663,-1.076120376586914,2592824,-.1017913818359375,11858,132182,-.2792453765869141,13035,-1.356905937194824,22657,34474,-1.169856071472168,1422957,-.3648290634155273,18329,-.1999521255493164,1260842,119855,-.7218694686889648,593195,149987,-.5140037536621094,288673,-.2109584808349609,613803,.09326171875,264972,1954772,-.5179443359375,4238927,-.5314970016479492,6063,-1.516118049621582,323902,.2579441070556641,2302219,-.1065492630004883,354412,-.4828033447265625,66548,-.7392663955688477,3061173,-.5586986541748047,11205,-.122955322265625,17811,38330,637037,.3880128860473633,88797,600632,-.2737569808959961,155563,1381761,-.6405782699584961,1010470,1.701333999633789,32056,-.1263427734375,151602,-.9500312805175781,43679,-.1438379287719727,1997749,-.1328258514404297,44714,-.5682487487792969,83807,1.391786575317383,2357640,32431,136575,.0110511779785156,3244404,.1678638458251953,683823936,.0192642211914063,80535,-.4487085342407227,matched (3),301660.44,.87216765,296208.63,675055.38
201303,722850,638,3372,1171170,03,0,1,0,0,0,0,0,0,0,0,0,14283,1000,10057367,.5656232833862305,570146,.0708255767822266,351189,-.2945899963378906,97450,1.600601196289063,2927854,.1215219497680664,12054,76046,-.5528411865234375,80728,1.823447227478027,4798,143367,1.425202369689941,1837954,.2559165954589844,20330,.1036138534545898,3601830,190762,.4647436141967773,475672,169552,.1226110458374023,301788,.0444307327270508,761091,.2150783538818359,233776,1875998,-.041132926940918,4904213,.1457843780517578,6217,.0250825881958008,507870,.4497842788696289,3802456,.5017738342285156,238219,-.3972692489624023,312994,1.548260688781738,3343238,.0881414413452148,17588,.4508562088012695,35169,100132,447930,-.3521909713745117,138080,601724,.0018167495727539,159650,2776534,.6978445053100586,196757,-1.636200904846191,481279,2.708963394165039,254757,.5190515518188477,94162,.7681493759155273,2130316,.0642499923706055,22752,-.675633430480957,21502,-1.360370635986328,2778143,54785,140242,.0264959335327148,3987743,.206294059753418,293779808,-.8448696136474609,227351,1.037803649902344,matched (3),1472322.6,.87216765,441769.56,750413.56
201304,722850,639,3372,1357754,04,0,0,1,0,0,0,0,0,0,0,0,61301,7348,13690286,.3083820343017578,640371,.1161556243896484,424001,.188410758972168,74223,-.2722654342651367,3233439,.0992765426635742,14429,138250,.5977249145507813,94816,.160853385925293,20150,111075,-.2552022933959961,3028024,.4992570877075195,23884,.1611108779907227,1781280,230254,.1881561279296875,673725,190177,.1147956848144531,323533,.0695762634277344,794458,.04290771484375,345230,2426512,.2573137283325195,5226110,.063572883605957,28354,1.517480850219727,523105,.0295572280883789,5183948,.3099203109741211,430083,.5907869338989258,153072,-.715275764465332,2672739,-.2238359451293945,18054,.0261507034301758,141401,151947,550236,.2057104110717773,30514,725448,.1869907379150391,148825,2687375,-.0326385498046875,398731,.7063169479370117,714951,.3957662582397461,260514,.0223464965820313,173542,.6114025115966797,4030161,.6375360488891602,149880,1.885181427001953,24956,.1489677429199219,3136143,120655,252418,.5877170562744141,6320742,.4606113433837891,578147904,.6770000457763672,65705,-1.241320610046387,matched (3),1579547.9,.87216765,282990.03,669360.56
201305,722850,640,3372,810762,05,0,0,0,1,0,0,0,0,0,0,0,66991,609,7133570,-.6518754959106445,586392,-.0880594253540039,322966,-.2721881866455078,46348,-.4708957672119141,2731648,-.1686410903930664,6000,120415,-.1381196975708008,50378,-.6323843002319336,3821,80061,-.3274164199829102,1906817,-.4624748229980469,22384,-.0648622512817383,1171130,138237,-.5102128982543945,842342,245499,.2553377151489258,468506,.3702478408813477,627161,-.2364568710327148,239686,1942991,-.2222261428833008,5315592,.0169763565063477,26365,-.0727310180664063,247152,-.7497787475585938,5177158,-.0013113021850586,690317,.4731731414794922,70071,-.7813987731933594,4477300,.5159158706665039,41474,.8316993713378906,38384,104101,583896,.0593757629394531,113470,634453,-.1340265274047852,215135,2349381,-.1344127655029297,473196,.1712226867675781,168499,-1.445283889770508,168191,-.437556266784668,157057,-.0998106002807617,2912475,-.324803352355957,41677,-1.279885292053223,7013,-1.26934814453125,5662722,76580,106731,-.8607749938964844,4810218,-.2730941772460938,800593600,.3255233764648438,144595,.788762092590332,matched (3),832970.88,.87216765,300878.63,677117.56
201306,722850,641,3372,795738,06,0,0,0,0,1,0,0,0,0,0,0,15453,318,7022681,-.0156660079956055,570143,-.028101921081543,407200,.2317571640014648,223916,1.575092315673828,2944601,.075068473815918,13657,153496,.2427310943603516,24985,-.7012786865234375,4479,132746,.5056486129760742,1922480,.0081806182861328,21860,-.0236883163452148,1101893,135783,-.0179119110107422,687646,246227,.0029611587524414,315851,-.3942785263061523,703283,.1145553588867188,205671,1706021,-.1300649642944336,4062199,-.2689199447631836,1910,-2.62493371963501,109356,-.8153953552246094,4285005,-.1891336441040039,463543,-.3982515335083008,13096,-1.677202224731445,4502258,.005558967590332,8303,-1.608449935913086,23852,75099,673828,.1432523727416992,13493,1055981,.5094623565673828,131517,1619854,-.3718156814575195,239163,-.6823635101318359,36559,-1.528002738952637,243855,.3714733123779297,147573,-.0622854232788086,2249273,-.2583961486816406,8780,-1.557473182678223,16370,.8476848602294922,2386403,14213,96702,-.0986776351928711,4074391,-.1660213470458984,446540544,-.5838241577148438,168991,.1559085845947266,matched (3),974487.88,.87216765,285590.88,670464.25
201307,722850,642,3372,939547,07,0,0,0,0,0,1,0,0,0,0,0,77556,488,12375367,.5665626525878906,625729,.0930309295654297,275420,-.3910074234008789,38722,-1.754862785339356,3034906,.0302066802978516,14797,167515,.0873985290527344,31665,.2369365692138672,39,98109,-.3023586273193359,1819695,-.0549468994140625,24165,.1002473831176758,1685189,220568,.4851484298706055,707314,470697,.6479606628417969,628112,.6874475479125977,610154,-.1420478820800781,247094,3634378,.7562742233276367,5593256,.3198375701904297,12321,1.86420202255249,187373,.5384931564331055,5800935,.3028964996337891,153559,-1.104814529418945,99323,2.026069641113281,4675233,.0377006530761719,27835,1.209677696228027,84785,99690,683344,.0140228271484375,50175,818037,-.2553176879882813,237130,2104245,.2616205215454102,555913,.8434658050537109,99071,.9969100952148438,442423,.5956926345825195,188075,.2425174713134766,2419264,.0728559494018555,5070,-.5491352081298828,26327,.4751443862915039,3337384,22318,103103,.0640945434570313,3975666,-.0245294570922852,488131168,.0890541076660156,116050,-.375823974609375,matched (3),1073160.3,.87216765,297121.94,675456.63
201308,722850,643,3372,1136616,08,0,0,0,0,0,0,1,0,0,0,0,26786,3116,5983231,-.7267475128173828,404203,-.4370002746582031,222743,-.2122783660888672,30957,-.2238092422485352,2831150,-.0694971084594727,24514,89019,-.6322231292724609,34218,.0775394439697266,4239,101343,.0324316024780273,1912304,.0496397018432617,23853,-.012995719909668,1558241,145718,-.4145336151123047,311015,416976,-.1211862564086914,291251,-.7685327529907227,575990,-.0576210021972656,257908,2033281,-.5807867050170898,4359079,-.2493009567260742,9014,-.3125267028808594,377611,.7007627487182617,2488607,-.8462953567504883,219682,.3580961227416992,100568,.0124568939208984,5844040,.2231426239013672,24088,-.1445808410644531,55343,146363,459507,-.3968439102172852,103525,723104,-.1233549118041992,146824,2242876,.0638017654418945,261444,-.7543916702270508,167922,.5276622772216797,103021,-1.457333564758301,69288,-.9985694885253906,2072753,-.1545858383178711,13359,.9688491821289063,22435,-.15997314453125,3855760,14244,137117,.2851057052612305,3442884,-.1438827514648438,674527488,.3234291076660156,210622,.596043586730957,matched (3),1027242.7,.87216765,323528.72,687481.69
201309,722850,644,3372,970045,09,0,0,0,0,0,0,0,1,0,0,0,88743,960,10169681,.5304508209228516,496133,.2049264907836914,405179,.5983104705810547,14309,-.7717103958129883,2765664,-.023402214050293,4373,78536,-.1252927780151367,29277,-.155949592590332,2000,85035,-.1754474639892578,1557073,-.2055015563964844,19129,-.2207040786743164,1583703,267072,.6058454513549805,581065,282671,-.3887443542480469,286862,-.0151844024658203,502243,-.1370058059692383,247685,1858575,-.0898408889770508,3807043,-.1354074478149414,6495,-.3277463912963867,122471,-1.12598991394043,3018087,.1928997039794922,242760,.0998926162719727,69006,-.3766403198242188,5357843,-.0868606567382813,24409,.0132379531860352,110935,37267,545181,.1709632873535156,66460,709427,-.0190954208374023,154582,2204051,-.0174617767333984,573367,.7853059768676758,100409,-.5142478942871094,116353,.1216955184936523,194634,1.032849311828613,3035575,.3815231323242188,70939,1.66963005065918,7307,-1.12178897857666,2212592,34161,89133,-.4307041168212891,3536619,.0268621444702148,439188928,-.4290828704833984,159989,-.2749595642089844,matched (3),646976.88,.87216765,237851.16,651562.25
201310,722850,645,3372,1152771,10,0,0,0,0,0,0,0,0,1,0,0,89631,6251,14197193,.3336334228515625,670953,.3018550872802734,581864,.3619070053100586,249893,2.86014461517334,3092615,.1117362976074219,21431,143535,.6030216217041016,35543,.1939411163330078,2163,173842,.715083122253418,2025824,.2631692886352539,26202,.3146295547485352,1694750,169760,-.4531326293945313,630978,384523,.3077201843261719,781378,1.002058029174805,531290,.0562238693237305,251990,1871594,.0069799423217773,4316249,.1255331039428711,6424,-.010991096496582,113685,-.0744428634643555,5732718,.641566276550293,343236,.3463449478149414,180467,.9613542556762695,5620319,.0478267669677734,34654,.3504619598388672,221516,66374,594378,.0863981246948242,125961,1059479,.4010753631591797,218977,6238226,1.040399551391602,608217,.0590057373046875,187633,.6252365112304688,189190,.4861230850219727,207525,.0641307830810547,3086618,.0166759490966797,75923,.0678997039794922,18779,.9439058303833008,0,29949,176618,.6838588714599609,4421672,.2233467102050781,534306368,.1960391998291016,251734,.4532680511474609,matched (3),1189310,.87216765,308085.72,680350.63
201311,722850,646,3372,718874,11,0,0,0,0,0,0,0,0,0,1,0,87095,2185,8854853,-.4720792770385742,437538,-.4275350570678711,290488,-.6946744918823242,102488,-.8912868499755859,3042899,-.0162067413330078,5928,134069,-.0682249069213867,48048,.301457405090332,0,102225,-.530970573425293,1107817,-.6035852432250977,24207,-.079193115234375,1622463,122635,-.3251733779907227,655892,322751,-.1751232147216797,454404,-.5420722961425781,580223,.088104248046875,272812,789160,-.8635768890380859,5555095,.2523288726806641,29989,1.540789604187012,199991,.5648412704467773,4022346,-.3543243408203125,256660,-.2906665802001953,143904,-.2264013290405273,4856280,-.1461153030395508,79588,.8314495086669922,127797,63393,384300,-.4360923767089844,232533,633398,-.5144338607788086,141393,4588448,-.307154655456543,315159,-.6574544906616211,4317,-3.771927833557129,141506,-.290410041809082,13264,-2.750197410583496,3018874,-.0221920013427734,4156,-2.905166625976563,29713,.4588460922241211,2152074,5078,131853,-.2923011779785156,3607690,-.2034502029418945,451700512,-.1679496765136719,167374,-.40814208984375,matched (3),1404914.4,.87216765,232531.78,649639.31
201312,722850,647,3372,1691760,12,0,0,0,0,0,0,0,0,0,0,1,120396,648,12846342,.3720941543579102,405749,-.0754289627075195,471812,.4850187301635742,108238,.0545864105224609,2582545,-.1640348434448242,19769,133597,-.0035266876220703,85981,.5819253921508789,1743,89006,-.1384725570678711,1059201,-.0448770523071289,22021,-.0946455001831055,1006357,161644,.27618408203125,771497,181445,-.5759286880493164,1877832,1.418886184692383,514721,-.1197872161865234,211416,3152795,1.385075569152832,4947256,-.1158819198608398,3764,-2.075348854064941,336892,.5214900970458984,4213787,.0464963912963867,146417,-.5612936019897461,69601,-.7263669967651367,5067354,.042546272277832,33614,-.8619203567504883,64917,13497,893376,.8435840606689453,264068,737212,.1517763137817383,209394,2910838,-.4551010131835938,874683,1.020784378051758,426792,4.59373664855957,164219,.1488590240478516,26414,.6888399124145508,2621276,-.1412229537963867,5386,.2592496871948242,81839,1.013169288635254,2837511,4266,243253,.6124143600463867,4352554,.1876945495605469,571857984,.2358722686767578,169204,.0108737945556641,matched (3),1510979.6,.87216765,245395.31,654353.94
201401,722850,648,3372,1562655,01,0,0,0,0,0,0,0,0,0,0,0,95237,18949,9324868,-.3203754425048828,567632,.3357381820678711,440231,-.0692806243896484,76529,-.3466625213623047,3078025,.1755123138427734,9178,142989,.0679407119750977,75547,-.1293706893920898,24656,149976,.5217723846435547,1364237,.2530813217163086,21773,-.0113258361816406,1196154,195730,.1913394927978516,580617,274986,.4157676696777344,804787,-.847294807434082,573376,.1079168319702148,178685,1857362,-.5291318893432617,4227583,-.1572027206420898,21349,1.735523223876953,135104,-.9137182235717773,6849895,.4858722686767578,285912,.6692256927490234,289449,1.425199508666992,4757061,-.0631895065307617,20719,-.483891487121582,257860,66770,589726,-.415349006652832,163132,302023,-.8923721313476563,234978,1296813,-.8085308074951172,560618,-.4448213577270508,139320,-1.119523048400879,86615,-.6397275924682617,62657,.8637819290161133,3475252,.2820053100585938,4067,-.2808971405029297,17422,-1.54702091217041,162717,2508,175184,-.3282651901245117,3480198,-.2236728668212891,554618560,-.0306110382080078,145495,-.1509637832641602,matched (3),2119741.3,.87216765,335210.5,693055.75
201402,722850,649,3372,1025289,02,1,0,0,0,0,0,0,0,0,0,0,62100,450,7419956,-.228510856628418,464519,-.2004709243774414,366515,-.1832609176635742,176301,.8345232009887695,2729562,-.1201467514038086,7708,96742,-.3907203674316406,83744,.1030092239379883,6422,121170,-.2132816314697266,1030032,-.281005859375,24976,.1372442245483398,1428938,241997,.2121896743774414,502680,183947,-.4020719528198242,451139,-.5788021087646484,572089,-.0022478103637695,229037,1491069,-.2196636199951172,4012010,-.0523386001586914,8700,-.8976821899414063,128846,-.0474262237548828,5865151,-.1552057266235352,385587,.2990827560424805,36043,-2.083266258239746,4063230,-.1576509475708008,80997,1.363360404968262,262003,93009,391836,-.4088153839111328,66124,461396,.4237537384033203,125943,1161827,-.1099157333374023,401616,-.3335437774658203,65474,-.7551212310791016,354438,1.409060478210449,44276,-.3472328186035156,2904668,-.1793479919433594,8256,.7080345153808594,7868,-.7949295043945313,428753,8280,155825,-.1171035766601563,3215552,-.0790901184082031,452591968,-.2032890319824219,74559,-.6685504913330078,matched (3),1632765.8,.87216765,263211.41,661241.63
201403,722850,650,3372,1240399,03,0,1,0,0,0,0,0,0,0,0,0,0,1604,11483491,.4367361068725586,620791,.2899923324584961,561633,.4268093109130859,26682,-1.888203620910645,3477674,.242222785949707,0,159692,.5011987686157227,101293,.1902532577514648,330,95551,-.2375335693359375,1747042,.5283346176147461,19878,-.228302001953125,1812425,288058,.1742362976074219,715378,217231,.1663131713867188,437191,-.0314054489135742,664392,.1495780944824219,308885,3408352,.8267354965209961,4922207,.2044649124145508,8877,.0201406478881836,240124,.6225366592407227,6203592,.0561008453369141,439098,.1299562454223633,688507,2.949812889099121,7945300,.6706018447875977,10229,-2.069185256958008,394196,251592,496515,.2367706298828125,75719,693944,.4081344604492188,198127,1586416,.3114833831787109,459637,.1349411010742188,116506,.5762901306152344,228011,-.4411392211914063,79838,.5895566940307617,3833345,.2774190902709961,3603,-.8291740417480469,146962,2.927370071411133,633979,34503,136261,-.1341609954833984,4296089,.2897052764892578,482820512,.0646533966064453,224946,1.104269981384277,matched (3),1091197.9,.87216765,342322.91,696523.63
201404,722850,651,3372,2052905,04,0,0,1,0,0,0,0,0,0,0,0,78373,8145,9587399,-.1804599761962891,569696,-.0858917236328125,711357,.2363262176513672,214198,2.082911491394043,3839996,.0991077423095703,13443,170769,.0670652389526367,14342,-1.954825401306152,2823,125703,.274261474609375,1637982,-.0644598007202148,24296,.2006988525390625,1813868,373140,.2587919235229492,931717,321214,.3911466598510742,591698,.3026256561279297,766326,.142735481262207,339263,3470034,.0179357528686523,5437954,.0996456146240234,33758,1.335753440856934,144143,-.5103492736816406,6300979,.0155763626098633,330591,-.2838411331176758,321181,-.7625207901000977,4284424,-.6175947189331055,37805,1.307214736938477,447253,89827,610189,.2061548233032227,343383,531690,-.2663307189941406,222565,3273811,.7244768142700195,386756,-.1726436614990234,1392758,2.481098175048828,129270,-.5674915313720703,68741,-.1496543884277344,4337703,.1236066818237305,5586,.4384965896606445,27494,-1.676206588745117,1284532,330503,193213,.3492212295532227,4770263,.1046962738037109,816540608,.5254325866699219,129266,-.5539884567260742,matched (3),2401571,.87216765,323016.06,687240.56
201405,722850,652,3372,1810979,05,0,0,0,1,0,0,0,0,0,0,0,76851,8061,9434627,-.0160636901855469,699143,.2047519683837891,521474,-.3105154037475586,129724,-.5014915466308594,3717719,-.0323610305786133,9545,118213,-.367823600769043,77798,1.690923690795898,12095,118141,-.0620431900024414,1978992,.1891231536865234,22542,-.0749320983886719,1973519,312253,-.1781396865844727,822447,268561,-.1790294647216797,731519,.2121267318725586,609891,-.228327751159668,245524,3374319,-.0279712677001953,5084562,-.0671939849853516,5926,-1.739867210388184,205057,.3524818420410156,7279376,.1443395614624023,291193,-.1268959045410156,111816,-1.055150032043457,4056891,-.0545692443847656,24589,-.4301424026489258,304623,14662,748393,.2041597366333008,156916,651752,.2036037445068359,186166,2798746,-.1567831039428711,668073,.5466032028198242,437602,-1.157731056213379,919338,1.961750984191895,43200,-.4645051956176758,3266283,-.28369140625,46110,2.110766410827637,35477,.2549171447753906,1130937,56669,92401,-.7376556396484375,4339165,-.0947189331054688,338713888,-.8799209594726563,370154,1.052046775817871,matched (3),1670424,.87216765,337145.66,693993.81
201406,722850,653,3372,1076886,06,0,0,0,0,1,0,0,0,0,0,0,42536,396,14956763,.4607772827148438,643856,-.0823793411254883,490065,-.0621213912963867,17300,-2.014702796936035,3326636,-.1111488342285156,6136,108885,-.0821962356567383,22230,-1.252673149108887,6358,71526,-.5018177032470703,1789086,-.1008825302124023,21485,-.0480251312255859,1365485,282093,-.1015777587890625,614783,251596,-.0652532577514648,968353,.2804737091064453,725204,.1731729507446289,240223,4031857,.1780338287353516,4771117,-.0636281967163086,40590,1.924171447753906,271526,.2807703018188477,6520532,-.1100883483886719,262539,-.1035861968994141,150604,.2977991104125977,4745507,.1567821502685547,29504,.1822271347045898,283985,198524,819244,.0904541015625,107125,1021044,.4489164352416992,136118,2034620,-.3188619613647461,320953,-.7331018447875977,193376,-.8166732788085938,513029,-.5833215713500977,30537,-.3469009399414063,2946252,-.103118896484375,15956,-1.06119441986084,28494,-.2191905975341797,7682307,87978,128252,.3278589248657227,4597760,.057887077331543,584776512,.5460739135742188,139858,-.9732913970947266,matched (3),1359483.4,.87216765,256054.47,658425.44
201407,722850,654,3372,2132819,07,0,0,0,0,0,1,0,0,0,0,0,44260,216,15341715,.0254116058349609,806943,.2257776260375977,615170,.227360725402832,107565,1.827388763427734,4010030,.1868371963500977,14572,142739,.270726203918457,7962,-1.026762962341309,3421,138616,.661646842956543,1848760,.0328102111816406,2481,-2.158692836761475,1469715,362557,.2509450912475586,619826,261901,.0401420593261719,760445,-.2416925430297852,639446,-.1258506774902344,269069,3278755,-.2067632675170898,6452615,.301905632019043,23453,-.54852294921875,354327,.2661619186401367,14973177,.831303596496582,237875,-.0986547470092773,75052,-.69647216796875,5207562,.0929126739501953,58333,.6816425323486328,461434,213104,694496,-.1651954650878906,145445,1024436,.0033168792724609,249352,3253154,.4693155288696289,575463,.5838794708251953,373966,.6595287322998047,2131382,1.424193382263184,64693,.7507133483886719,3746624,.240321159362793,53005,1.20055103302002,103375,1.288669586181641,1410238,20975,163094,.2403297424316406,6301859,.3152751922607422,714250304,.2000026702880859,228350,.4902515411376953,matched (3),2005293.6,.87216765,512612.38,794186.13
