period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1203c792,growth1203c792,Y1269c68,growth1269c68,Y1288c152,growth1288c152,Y1292c124,growth1292c124,Y1380c705,growth1380c705,Y1577c246,growth1577c246,Y1617c807,growth1617c807,Y1659c752,growth1659c752,Y1850c251,growth1850c251,Y2175c792,growth2175c792,Y2212c124,growth2212c124,Y232c300,growth232c300,Y2618c251,growth2618c251,Y2660c484,growth2660c484,Y3133c440,growth3133c440,Y3214c688,growth3214c688,Y3238c300,growth3238c300,Y3339c191,growth3339c191,Y3453c807,Y3464c68,growth3464c68,Y3582c440,growth3582c440,Y3692c554,Y3732c348,growth3732c348,Y3893c251,Y3907c348,growth3907c348,Y3946c251,growth3946c251,Y4006c616,growth4006c616,Y4013c620,growth4013c620,Y4030c218,Y4089c68,Y4140c757,growth4140c757,Y4170c688,growth4170c688,Y422c152,growth422c152,Y4256c218,Y4276c344,Y4470c32,Y4514c705,growth4514c705,Y467c246,growth467c246,Y4737c703,growth4737c703,Y4764c484,growth4764c484,Y4765c152,growth4765c152,Y4793c484,growth4793c484,Y4851c203,Y579c498,Y605c208,growth605c208,Y647c620,growth647c620,Y668c352,growth668c352,Y897c124,growth897c124,Y954c620,growth954c620,Y966c124,growth966c124,_merge,x,r2,s,sf
201309,841239,644,3829,1330471,09,0,0,0,0,0,0,0,1,0,0,0,866441,-.3942842483520508,269621,-.3992862701416016,379016,-.3459377288818359,2523749,.7626457214355469,1833058,.6430454254150391,5826215,.1283302307128906,59348,-.5992679595947266,3021837,-.2774257659912109,5040846,-.0128622055053711,37016,.0386676788330078,75978,-.1919641494750977,8503,-.3269176483154297,612046,1.311644554138184,31332,-.5649995803833008,31924,-.4504432678222656,2814898,2.080103874206543,64724,.7238340377807617,8308,1.270921230316162,6657,161105,.0552196502685547,3374,-1.960119247436523,545431,1532533,-.3266706466674805,154743,6539214,.6163578033447266,6298374,-.1866788864135742,303507,-.2220306396484375,1075096,1.175481796264648,33295,2179,2902623,1.061773300170898,90420,-.0015029907226563,803884,-.5566806793212891,1024328,214519,1603530,2700576,.2884855270385742,202196,-.1663093566894531,77787,.2187433242797852,273488,.2856712341308594,922394,-.1432151794433594,4273900,.3319902420043945,314474,193424,65165,-.325129508972168,2489558,-.0378894805908203,86006,-.0827531814575195,27492,-.0873355865478516,125195,2.881394386291504,1666223,.1498146057128906,matched (3),1222624.8,.89989918,89919.828,190710.09
201310,841239,645,3829,980937,10,0,0,0,0,0,0,0,0,1,0,0,581515,-.3987579345703125,222193,-.1934709548950195,710778,.6287813186645508,1722602,-.3819093704223633,941574,-.6661882400512695,3597185,-.4822158813476563,67795,.1330699920654297,4057166,.2946195602416992,5075611,.0068731307983398,213804,1.753708839416504,146288,.6551332473754883,3503,-.8867988586425781,432928,-.3462362289428711,88350,1.036666870117188,63139,.6819801330566406,1334589,-.746302604675293,42235,-.4268827438354492,4762,-.5565509796142578,9412,154396,-.0425357818603516,16357,1.578557014465332,446380,1878047,.2033100128173828,131347,3969651,-.4991388320922852,10465348,.5077781677246094,265544,-.1336240768432617,1900898,.5699167251586914,0,9184,981799,-1.083983421325684,118252,.2683525085449219,1349998,.5184040069580078,0,0,2439650,2449815,-.0974521636962891,569361,1.035277366638184,69313,-.1153411865234375,261500,-.0448236465454102,1391698,.4113073348999023,3097631,-.3218889236450195,378902,186237,35547,-.6060667037963867,2834495,.1297588348388672,95756,.107386589050293,171656,1.831597328186035,237605,.6407365798950195,1536420,-.0811042785644531,matched (3),1293703.4,.89989918,100837.91,196094.48
201311,841239,646,3829,921923,11,0,0,0,0,0,0,0,0,0,1,0,557929,-.0414047241210938,200990,-.1002912521362305,293858,-.8832635879516602,1645960,-.0455121994018555,972975,.0328054428100586,1950350,-.6121425628662109,60192,-.1189489364624023,2559007,-.4608650207519531,4477076,-.1254768371582031,161003,-.2836360931396484,168034,.1385889053344727,13956,1.382289886474609,234274,-.6140804290771484,40330,-.7842111587524414,71744,.1277656555175781,290269,-1.525569915771484,35806,-.1651344299316406,4602,-.0341768264770508,7091,131847,-.1578788757324219,5977,-1.00673770904541,435444,1698756,-.1003360748291016,11591,2274162,-.5570669174194336,7922560,-.2783546447753906,251047,-.0561408996582031,1303873,-.3769874572753906,66163,5845,1214081,.2123556137084961,117563,-.0058441162109375,946722,-.354853630065918,475521,488125,3404045,2905020,.1704273223876953,220322,-.9494247436523438,63204,-.0922651290893555,196841,-.2840385437011719,619045,-.8101015090942383,4441435,.3603401184082031,193755,216881,47335,.2863941192626953,2202266,-.2523765563964844,114416,.1780376434326172,179461,.0444660186767578,126369,-.6314029693603516,1233786,-.2193679809570313,matched (3),672121.63,.89989918,70170.625,182232.48
201312,841239,647,3829,1496637,12,0,0,0,0,0,0,0,0,0,0,1,703203,.2314138412475586,105943,-.6403532028198242,375645,.2455482482910156,3128936,.642369270324707,1698110,.5569124221801758,4915636,.9244117736816406,74652,.2152976989746094,3692398,.3666572570800781,5379609,.1836452484130859,229704,.3553686141967773,282894,.5209064483642578,28741,.7224149703979492,205551,-.1307973861694336,67600,.5165128707885742,28178,-.9345626831054688,39769,-1.987720489501953,104819,1.074119567871094,32170,1.944543838500977,4257,236731,.5852823257446289,14172,.8633499145507813,304443,1374764,-.211613655090332,287050,5998528,.9699020385742188,16624919,.7411880493164063,1102908,1.48006534576416,3461708,.9764232635498047,112317,15439,1883145,.4389562606811523,238384,.7069091796875,1493203,.4556741714477539,943266,345389,5755988,3068139,.054631233215332,442169,.6966028213500977,203207,1.167857170104981,130318,-.4124183654785156,1095318,.5706214904785156,9082323,.7153530120849609,228290,266731,22475,-.7448463439941406,2613082,.1710433959960938,286279,.9171257019042969,128066,-.3374128341674805,55285,-.8267049789428711,1676371,.306544303894043,matched (3),1253181.3,.89989918,97392.32,194345.13
201401,841239,648,3829,1383342,01,0,0,0,0,0,0,0,0,0,0,0,1016400,.3683767318725586,134561,.2391157150268555,300885,-.2219161987304688,1199244,-.9590015411376953,855976,-.685028076171875,4911092,-.0009241104125977,49396,-.4129676818847656,1402309,-.9681568145751953,4687626,-.1376895904541016,198954,-.1437187194824219,318898,.1197986602783203,3065,-2.238277435302734,241526,.1612834930419922,31925,-.7502193450927734,22448,-.2273397445678711,172723,1.468601226806641,45881,-.8261833190917969,15273,-.7449483871459961,5521,27789,-2.142284393310547,2867,-1.598002433776856,401572,1207161,-.1300106048583984,181391,1344263,-1.495667457580566,8249270,-.7007780075073242,552317,-.6915836334228516,360374,-2.262374877929688,44540,3670,709137,-.9766502380371094,75556,-1.149008750915527,1265130,-.1657485961914063,550222,337713,2799639,2854169,-.0722904205322266,370837,-.1759300231933594,49874,-1.404725074768066,274981,.7467241287231445,1157589,.0552949905395508,3107132,-1.072629928588867,286926,43904,22967,.0216550827026367,1972997,-.2809762954711914,57845,-1.599199295043945,37250,-1.234893798828125,288536,1.652318954467773,2697426,.4756669998168945,matched (3),1411969.6,.89989918,104302.98,197898.66
201402,841239,649,3829,1511104,02,1,0,0,0,0,0,0,0,0,0,0,1448136,.3540105819702148,108406,-.2161340713500977,476931,.4606428146362305,1553072,.2585439682006836,1300239,.418060302734375,4754469,-.0324115753173828,46988,-.0499773025512695,3140847,.8063726425170898,4468862,-.0477924346923828,133513,-.3988742828369141,103051,-1.129647254943848,95500,3.439079284667969,280397,.1492290496826172,52530,.4979953765869141,30345,.3014297485351563,362139,.7403392791748047,47155,.0273885726928711,24672,.4795827865600586,27395,140217,1.618551254272461,14408,1.614517211914063,406336,1222700,.0127897262573242,15314,893852,-.4080610275268555,8144499,-.012782096862793,564827,.0223979949951172,230317,-.4476861953735352,53098,9786,775014,.0888328552246094,113821,.4097528457641602,1877552,.3947935104370117,1211258,288693,2452238,2930092,.0262527465820313,383554,.0337181091308594,59847,.1822919845581055,151208,-.5980453491210938,762825,-.4170665740966797,4198532,.3010339736938477,288663,184064,19673,-.1548118591308594,1957584,-.007843017578125,88768,.4282588958740234,219404,1.773262977600098,182725,-.4568376541137695,1891385,-.3549890518188477,matched (3),1585873.8,.89989918,87926.492,189778.38
201403,841239,650,3829,823259,03,0,1,0,0,0,0,0,0,0,0,0,738039,-.6740360260009766,447600,1.41801643371582,485590,.0179929733276367,1715501,.0994701385498047,832197,-.4462337493896484,6350263,.2894115447998047,62064,.2782735824584961,3455614,.0955076217651367,4033820,-.1024198532104492,42773,-1.13829231262207,111586,.0795717239379883,18157,-1.660070419311523,407933,.3748970031738281,15778,-1.202767372131348,53348,.5642051696777344,124973,-1.063930511474609,1244,-3.63510799407959,18519,-.2868719100952148,13107,8117,-2.849230766296387,7763,-.6184148788452148,0,1265569,.0344600677490234,4494,1915548,.7622184753417969,6755472,-.1869897842407227,231827,-.890528678894043,1033844,1.501582145690918,12658,4517,722013,-.0708379745483398,282128,.9077339172363281,1904403,.0142002105712891,571491,262829,1483672,2813838,-.0404844284057617,171894,-.8026027679443359,149072,.9126377105712891,206535,.3118133544921875,447967,-.5323085784912109,3963951,-.0574932098388672,166118,186392,18522,-.0602874755859375,2981902,.4208498001098633,80360,-.0995101928710938,74756,-1.076684951782227,112507,-.4849672317504883,1507395,-.2269258499145508,matched (3),906585.69,.89989918,82225.031,187205.02
201404,841239,651,3829,1473386,04,0,0,1,0,0,0,0,0,0,0,0,1215096,.4985818862915039,772960,.5463275909423828,612654,.2324361801147461,1496865,-.1363325119018555,1855191,.8016738891601563,3574539,-.5746603012084961,63364,.0207300186157227,4184033,.1912755966186523,5126555,.239720344543457,63495,.395054817199707,127356,.1321907043457031,291516,2.776039123535156,269445,-.414738655090332,40938,.9534416198730469,51515,-.0349636077880859,354487,1.042573928833008,81863,4.186715126037598,41144,.7982807159423828,41775,50642,1.830821037292481,8325,.0698947906494141,233829,1621587,.2478837966918945,175189,3074475,.4731302261352539,12738152,.6342477798461914,502083,.7727746963500977,2081569,.6998386383056641,91076,5687,451795,-.4688148498535156,2032463,1.974642753601074,1783606,-.0655317306518555,975539,353945,1977892,4143113,.3868980407714844,364138,.7506551742553711,205162,.3193702697753906,138140,-.4022016525268555,1725698,1.348667144775391,4257505,.071441650390625,198762,184973,39346,.7534351348876953,2086966,-.3568496704101563,133280,.5059356689453125,227481,1.112836837768555,214158,.6436986923217773,2177771,.3679180145263672,matched (3),1507230.5,.89989918,88251.664,189929.25
201405,841239,652,3829,1044474,05,0,0,0,1,0,0,0,0,0,0,0,1201665,-.0111150741577148,219789,-1.257558822631836,218886,-1.02924919128418,633953,-.8591537475585938,623490,-1.090410232543945,3022434,-.1677742004394531,58105,-.086644172668457,2553948,-.4936351776123047,4759188,-.0743570327758789,130261,.7185783386230469,125409,-.0154056549072266,2554,-4.737434387207031,256495,-.04925537109375,48365,.166717529296875,27115,-.6417856216430664,1444973,1.405174255371094,56557,-.3697977066040039,40033,-.0273733139038086,9070,129053,.9354419708251953,10147,.1979150772094727,407499,1887127,.1516504287719727,165052,2939061,-.0450439453125,13517403,.0593776702880859,433684,-.1464500427246094,1251868,-.5084848403930664,41226,51308,481931,.0645723342895508,205352,-2.292278289794922,1270455,-.3392620086669922,714621,240766,1493806,2485403,-.511012077331543,135726,-.9868946075439453,102676,-.6922216415405273,272286,.6785850524902344,1319513,-.2683687210083008,3771511,-.1212072372436523,215207,183553,27942,-.3422632217407227,2082716,-.0020380020141602,115501,-.1431722640991211,179689,-.2358388900756836,159886,-.2922534942626953,2083264,-.0443658828735352,matched (3),1119582.4,.89989918,70596.344,182396.83
201406,841239,653,3829,1622048,06,0,0,0,0,1,0,0,0,0,0,0,1453185,.1900491714477539,139707,-.4531211853027344,228877,.0446338653564453,653479,.0303363800048828,938418,.4088630676269531,1409505,-.7628231048583984,63940,.0956935882568359,2006710,-.2411441802978516,5194883,.0875968933105469,103602,-.2289829254150391,89924,-.332615852355957,3969,.4408531188964844,323407,.2318019866943359,36228,-.2889442443847656,31824,.1601333618164063,142380,-2.317346572875977,9173,-1.818984985351563,27163,-.3878488540649414,7720,185882,.3648891448974609,10917,.0731430053710938,449527,1978552,.0473098754882813,3761,2320467,-.2363214492797852,16926532,.2249031066894531,186384,-.8445062637329102,2047011,.4917430877685547,59243,8386,764920,.461970329284668,234528,.1328496932983398,977998,-.2616233825683594,352092,1057804,3405039,4066787,.4924182891845703,384197,1.04051685333252,96844,-.058476448059082,47047,-1.755705833435059,1449132,.0937023162841797,3865259,.0245532989501953,260845,155570,24099,-.1479606628417969,2725083,.2688255310058594,157747,.3117132186889648,273412,.4197521209716797,149148,-.0695219039916992,1896488,-.0939321517944336,matched (3),1488362.6,.89989918,87608.727,189631.36
201407,841239,654,3829,2839588,07,0,0,0,0,0,1,0,0,0,0,0,2134817,.3846235275268555,390183,1.027069091796875,635476,1.021188735961914,1181216,.5919885635375977,1389894,.392786979675293,8912831,1.844252586364746,74055,.1468629837036133,2922369,.3758983612060547,5379165,.0348596572875977,108826,.0491933822631836,144186,.4721393585205078,5703,.3624782562255859,235707,-.3163213729858398,50648,.3350677490234375,20979,-.4166994094848633,98787,-.3655338287353516,62986,1.926648139953613,92488,1.225223541259766,14767,162269,-.1358566284179688,9491,-.1399774551391602,474144,1445850,-.3136682510375977,20502,1923707,-.1875143051147461,23549452,.3302211761474609,476652,.9389772415161133,1174328,-.5556840896606445,33544,27386,1650169,.7688617706298828,519171,.7946577072143555,1355294,.3262662887573242,892501,1404194,2537460,4805622,.1669330596923828,188545,-.7118186950683594,100128,.0333480834960938,243935,1.645754814147949,1568721,.0792951583862305,5633723,.3767414093017578,280213,209904,54555,.8170385360717773,1599598,-.5327463150024414,132823,-.1719751358032227,9320,-3.378816604614258,178242,.1782035827636719,2321560,.2022361755371094,matched (3),2479318,.89989918,102630.62,197022.34
201408,841239,655,3829,1883010,08,0,0,0,0,0,0,1,0,0,0,0,1366352,-.4462366104125977,201898,-.6588535308837891,349730,-.5972127914428711,764985,-.434443473815918,561146,-.9070014953613281,2605106,-1.230018615722656,136645,.6125783920288086,2826280,-.0334329605102539,3612478,-.3981399536132813,83513,-.2647476196289063,78854,-.6035060882568359,13606,.8695182800292969,167900,-.3392210006713867,40952,-.212498664855957,5700,-1.303055763244629,30297,-1.181917190551758,11537,-1.697353363037109,82503,-.1142444610595703,13464,60044,-.9941778182983398,5596,-.5282917022705078,577125,1335504,-.0793886184692383,4930,1393341,-.3225498199462891,10171020,-.8395595550537109,208704,-.8258695602416992,604605,-.6638765335083008,53379,9979,681829,-.8838539123535156,240366,-.7700700759887695,1354698,-.0004396438598633,838281,248613,2299315,3532510,-.3077774047851563,135200,-.3325815200805664,82339,-.1956052780151367,216752,-.1181478500366211,1297957,-.1894693374633789,4568046,-.2096853256225586,232994,205995,24100,-.8169975280761719,1638511,.0240354537963867,93457,-.3515157699584961,101380,2.386713027954102,159303,-.1123342514038086,2115572,-.0929145812988281,matched (3),1695897.5,.89989918,107404.36,199550.64
201409,841239,656,3829,1547149,09,0,0,0,0,0,0,0,1,0,0,0,1761706,.2541379928588867,170366,-.1698141098022461,612539,.5604515075683594,568872,-.2962007522583008,764172,.3088111877441406,2516638,-.0345487594604492,76186,-.5842084884643555,2695943,-.0472135543823242,5180585,.3605241775512695,66410,-.2291545867919922,218620,1.019737243652344,9505,-.3586921691894531,291710,.5523910522460938,40786,-.0040616989135742,57462,2.31065845489502,130791,1.462552070617676,57795,1.611343383789063,59817,-.3215446472167969,12288,216535,1.282673835754395,6495,.1489801406860352,473695,1435375,.072117805480957,10986,3530611,.9297666549682617,8589962,-.1689491271972656,265467,.2405729293823242,1100001,.5984916687011719,36061,1400,718034,.0517377853393555,273256,.1282463073730469,1235202,-.0923442840576172,653349,502981,6680076,3366501,-.0481348037719727,359819,.9788455963134766,92776,.1193437576293945,162616,-.2873630523681641,854852,-.4176177978515625,4011289,-.1299724578857422,288588,204348,19717,-.2007303237915039,2045771,.2219867706298828,90245,-.0349740982055664,166005,.4931421279907227,121583,-.2702112197875977,1950846,-.0810623168945313,matched (3),1497551.3,.89989918,78218.086,185480
201410,841239,657,3829,955241,10,0,0,0,0,0,0,0,0,1,0,0,910703,-.659820556640625,241187,.3476238250732422,282313,-.7745962142944336,2125577,1.318143844604492,1358652,.5754556655883789,1783620,-.3442792892456055,70298,-.0804347991943359,2169164,-.2174062728881836,5127387,-.0103216171264648,57551,-.1431770324707031,188937,-.1459217071533203,14841,.4455757141113281,266250,-.0913238525390625,56602,.3277053833007813,43716,-.2734098434448242,361020,1.01533317565918,30928,-.6252403259277344,11932,-1.612066268920898,8145,174524,-.2156896591186523,12938,.6891365051269531,653023,1986293,.3248434066772461,11607,2515909,-.338836669921875,7671056,-.1131401062011719,488370,.6095829010009766,521344,-.7466564178466797,27308,5618,1749675,.8906688690185547,584192,.7598199844360352,1104627,-.1117267608642578,618679,414176,3814842,1734098,-.663386344909668,444977,.2124223709106445,96047,.0346498489379883,121991,-.2874441146850586,1427287,.5126018524169922,5016437,.223607063293457,368043,176968,26084,.2798404693603516,1920776,-.0630455017089844,86683,-.0402698516845703,123383,-.2967252731323242,99242,-.2030353546142578,1920303,-.0157794952392578,matched (3),850391.88,.89989918,69518.219,181982.27
201411,841239,658,3829,1116154,11,0,0,0,0,0,0,0,0,0,1,0,339378,-.9871025085449219,269497,.1109848022460938,120255,-.8534021377563477,566806,-1.321782112121582,933192,-.3756370544433594,4979678,1.02672004699707,52320,-.2953643798828125,2210658,.0189485549926758,4231579,-.1920204162597656,211743,1.302701950073242,219891,.1517181396484375,26225,.5693187713623047,266449,.0007467269897461,25163,-.8106698989868164,49024,.1145954132080078,494211,.3140287399291992,71398,.8366079330444336,16606,.330540657043457,354,106610,-.492884635925293,13057,.0091552734375,431874,1465462,-.3040990829467773,516928,3295855,.2700309753417969,8540153,.107325553894043,41271,-2.470912933349609,1077566,.7260494232177734,78381,15316,1253898,-.3331727981567383,290383,-.6990289688110352,1297038,.1605758666992188,1315097,106680,3049801,1946630,.1156120300292969,225633,-.6791133880615234,67057,-.3592948913574219,174446,.3576679229736328,1181450,-.1890325546264648,7320810,.3780012130737305,254772,198186,22900,-.1301851272583008,2274248,.1689205169677734,139796,.4779262542724609,129692,.0498695373535156,125064,.2312641143798828,2563203,.2887744903564453,matched (3),1150951,.89989918,100202.29,195768.39
201412,841239,659,3829,1895996,12,0,0,0,0,0,0,0,0,0,0,1,927105,1.004952430725098,528618,.6737089157104492,388838,1.173548698425293,1628611,1.055465698242188,1703038,.601557731628418,5282579,.0590496063232422,70673,.300684928894043,1877889,-.163142204284668,4328233,.0225839614868164,151855,-.3324470520019531,267858,.1973247528076172,54904,.7388734817504883,119191,-.8044557571411133,50757,.7016744613647461,57720,.1632938385009766,739558,.4030904769897461,88712,.2171249389648438,44272,.9805879592895508,23704,509457,1.564167976379395,19132,.3820381164550781,459083,1637828,.1112003326416016,61199,4541169,.3205194473266602,25842222,1.107230186462402,150612,1.294547080993652,1127508,.0453052520751953,60878,17313,1373329,.0909805297851563,573308,.6802225112915039,1601267,.2107114791870117,645917,315515,969267,2141406,.095362663269043,145598,-.4380598068237305,81221,.1916303634643555,304528,.5571479797363281,1315123,.1071872711181641,6762334,-.0793523788452148,283185,282064,34688,.415257453918457,1435388,-.4602146148681641,318781,.8243198394775391,188337,.3730707168579102,150094,.1824359893798828,2668038,.0400857925415039,matched (3),1988229.8,.89989918,102436.18,196921.14
201501,841239,660,3829,1481598,01,0,0,0,0,0,0,0,0,0,0,0,576279,-.4754753112792969,298463,-.571619987487793,430030,.1006917953491211,905330,-.5871829986572266,840965,-.7056188583374023,1460376,-1.285720825195313,35527,-.6877708435058594,1872926,-.0026464462280273,4149954,-.0420627593994141,169263,.1085281372070313,214084,-.2240877151489258,12599,-1.471968650817871,292669,.8983154296875,18339,-1.018019676208496,28546,-.7040863037109375,491405,-.4087839126586914,71731,-.2124719619750977,6738,-1.882589340209961,3031,173973,-1.074445724487305,11914,-.4736480712890625,424045,1303452,-.2283554077148438,530616,2975685,-.4227104187011719,8608707,-1.099235534667969,49494,-1.112855911254883,719988,-.4485301971435547,67071,4518,887209,-.4369125366210938,15401,-3.616990089416504,1231805,-.2623138427734375,1243418,280064,1950775,1847404,-.1476812362670898,228213,.4494295120239258,60101,-.3011474609375,156325,-.6668262481689453,954255,-.3207540512084961,4162932,-.4851493835449219,349134,117130,13625,-.9344873428344727,1392718,-.0301780700683594,60675,-1.65897274017334,113170,-.5093421936035156,115983,-.2578182220458984,2253995,-.1686391830444336,matched (3),1357659.8,.89989918,103818.76,197643.86
201502,841239,661,3829,1028316,02,1,0,0,0,0,0,0,0,0,0,0,305001,-.6362771987915039,399386,.2912826538085938,211562,-.7093362808227539,594979,-.4197731018066406,1560158,.6179924011230469,5532947,1.332026481628418,61262,.5448665618896484,848505,-.7917814254760742,4901416,.1664276123046875,86688,-.6691389083862305,56658,-1.32933521270752,8507,-.3927278518676758,216547,-.3012351989746094,106440,1.758551597595215,23746,-.1841030120849609,427307,-.1397666931152344,33000,-.7764158248901367,15158,.810765266418457,1339,45899,-1.332456588745117,4695,-.9312162399291992,304736,993025,-.2720155715942383,276676,1248615,-.8684396743774414,6170727,-.3329572677612305,96836,.6711673736572266,950970,.2782478332519531,33519,10745,365889,-.8857507705688477,6578,-.8507022857666016,1347232,.0895709991455078,448537,162665,1613922,2836018,.428619384765625,190253,-.1819248199462891,58763,-.0225133895874023,86316,-.5939216613769531,750737,-.2398757934570313,3859194,-.0757608413696289,208194,96558,23056,.5260190963745117,1293271,-.0740823745727539,72771,.1817865371704102,106072,-.0647726058959961,79683,-.3753871917724609,2067777,-.0862302780151367,matched (3),1018490.2,.89989918,94501.617,192912.72
201503,841239,662,3829,1679241,03,0,1,0,0,0,0,0,0,0,0,0,800352,.9647369384765625,780518,.6700286865234375,571503,.9937515258789063,1238152,.73284912109375,929822,-.5175495147705078,1992459,-1.021350860595703,54130,-.1237707138061523,1875051,.7929153442382813,3970337,-.2106733322143555,124797,.3643732070922852,129794,.8289146423339844,156911,2.914789199829102,368392,.5313405990600586,192249,.5912103652954102,27851,.159454345703125,1002481,.8527307510375977,54214,.4964323043823242,56500,1.315711975097656,3326,106638,.8429965972900391,6691,.3542652130126953,273939,1344656,.3031377792358398,156516,1457192,.1544771194458008,10025267,.4852914810180664,78570,-.2090282440185547,817951,-.1506805419921875,65778,9826,923391,.9257230758666992,14774,.809138298034668,1368164,.0154180526733398,661287,404744,1823157,3082781,.0834312438964844,383662,.7014074325561523,85013,.3692913055419922,206104,.870366096496582,965848,.2519512176513672,3979311,.0306501388549805,366094,195545,37651,.4904336929321289,1469729,.1279029846191406,73353,.007965087890625,125627,.1691989898681641,148741,.624150276184082,2023256,-.0217657089233398,matched (3),1535006.5,.89989918,90999.969,191221.75
201504,841239,663,3829,1685196,04,0,0,1,0,0,0,0,0,0,0,0,983435,.2060003280639648,536677,-.3745613098144531,308233,-.6174144744873047,918102,-.299067497253418,1295560,.3317050933837891,2548608,.2461776733398438,58622,.0797214508056641,2617500,.3335838317871094,4893275,.2090110778808594,56113,-.799321174621582,203012,.4473171234130859,160690,.0237979888916016,312033,-.1660385131835938,127968,-.4070110321044922,28871,.0359687805175781,295490,-1.221597671508789,73031,.2979440689086914,10257,-1.706279754638672,7070,139650,.2696990966796875,4120,-.4849100112915039,244821,818905,-.4959249496459961,337631,1205137,-.1899185180664063,8180956,-.2032995223999023,188555,.8753995895385742,780679,-.0466375350952148,40302,9846,525268,-.5641441345214844,3712,-1.381298065185547,1642250,.1825971603393555,925054,290591,1350265,3122852,.0129146575927734,440904,.1390647888183594,104694,.2082376480102539,259207,.2292461395263672,1344952,.3311071395874023,6123399,.4310092926025391,202857,173592,31108,-.1908941268920898,1776017,.189295768737793,81985,.1112537384033203,223392,.5756111145019531,130889,-.1278572082519531,3133179,.4373397827148438,matched (3),1529728.1,.89989918,93709.086,192525.72
201505,841239,664,3829,1334620,05,0,0,0,1,0,0,0,0,0,0,0,902984,-.0853471755981445,89357,-1.792757034301758,246225,-.224609375,769352,-.1767597198486328,841496,-.4315166473388672,3023503,.1708688735961914,44885,-.2670068740844727,2367722,-.1002912521362305,3829711,-.2450733184814453,72005,.2493686676025391,145007,-.3364830017089844,9741,-2.803133010864258,254423,-.2041110992431641,82501,-.4389705657958984,27079,-.0640792846679688,737779,.915008544921875,26103,-1.028833389282227,6435,-.4662084579467773,16452,53519,-.9591026306152344,3745,-.0954313278198242,416088,1098835,.2940378189086914,210111,1135166,-.059814453125,6076106,-.2974443435668945,334988,.5747051239013672,1447509,.6174345016479492,29406,697,2395647,1.517499923706055,1855,-.6936860084533691,876693,-.6276655197143555,565717,162694,1308834,3181960,.0187511444091797,407812,-.0780200958251953,79748,-.2721700668334961,256866,-.0090723037719727,876621,-.4280385971069336,3592402,-.5332965850830078,140258,97633,40152,.2552070617675781,1208840,-.3847122192382813,114515,.3341693878173828,186804,-.178868293762207,155314,.1710996627807617,2081801,-.4088144302368164,matched (3),1239914,.89989918,94710.828,193015.3
201506,841239,665,3829,2058249,06,0,0,0,0,1,0,0,0,0,0,0,884397,-.0207986831665039,405293,1.511971473693848,593200,.8792858123779297,1518028,.6796188354492188,1285555,.4237642288208008,7345089,.8876161575317383,66895,.3990211486816406,3650272,.4328737258911133,3957744,.0328855514526367,127531,.5716238021850586,95521,-.4174365997314453,30764,1.150001525878906,277128,.0854816436767578,75866,-.0838413238525391,129390,1.564072608947754,879301,.1754837036132813,47166,.5916233062744141,68703,2.368041038513184,25567,66973,.2242536544799805,4782,.2444372177124023,339084,1440680,.2708644866943359,136407,3618611,1.159311294555664,8107264,.288395881652832,700633,.737889289855957,2209200,.4227867126464844,38988,14754,3991984,.5106344223022461,1635,-.1262421607971191,1268458,.3694000244140625,1794095,171425,2464617,3197608,.0049057006835938,93988,-1.467639923095703,110996,.330622673034668,101913,-.9244356155395508,1871856,.758610725402832,4148080,.143824577331543,305621,229907,28357,-.3477983474731445,1905427,.4550447463989258,134440,.1604118347167969,117674,-.4621419906616211,183762,.1681928634643555,2286459,.0937709808349609,matched (3),1951613.5,.89989918,102072.06,196731.97
201507,841239,666,3829,1028809,07,0,0,0,0,0,1,0,0,0,0,0,1761544,.6890401840209961,100233,-1.397112846374512,455502,-.2641315460205078,1055082,-.3637933731079102,1135792,-.1238603591918945,716999,-2.326712608337402,59520,-.1168117523193359,2392921,-.4222869873046875,4058226,.0250711441040039,35325,-1.283768653869629,53375,-.5820035934448242,5738,-1.679234504699707,238048,-.1520071029663086,122232,.4769525527954102,28908,-1.498712539672852,606490,-.3714389801025391,22386,-.7452373504638672,7493,-2.215824127197266,1851,71167,.0607395172119141,16856,1.259847640991211,423153,1271011,-.1253023147583008,116597,3356924,-.0750646591186523,15116951,.6230573654174805,242168,-1.062353134155273,634401,-1.24770450592041,29645,1811,866537,-1.527538299560547,1479,-.1002764701843262,1180975,-.0714616775512695,558014,270158,1639492,3162989,-.0108861923217773,252269,.9873294830322266,107089,-.0358343124389648,80809,-.2320308685302734,1212936,-.4338865280151367,4577416,.0984888076782227,195279,171545,25295,-.1142673492431641,950020,-.6959781646728516,116788,-.1407575607299805,45992,-.9394502639770508,119812,-.4277181625366211,1796683,-.2410621643066406,matched (3),1059406,.89989918,94113.953,192723.11
