period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1075c348,growth1075c348,Y1298c348,growth1298c348,Y1357c372,growth1357c372,Y1425c124,growth1425c124,Y1504c826,growth1504c826,Y1585c348,Y1726c554,Y1726c757,growth1726c757,Y1838c826,growth1838c826,Y1900c124,growth1900c124,Y1977c440,growth1977c440,Y1980c826,growth1980c826,Y2099c222,growth2099c222,Y2368c826,growth2368c826,Y2481c191,growth2481c191,Y2503c826,growth2503c826,Y2897c36,Y2930c440,growth2930c440,Y2963c36,Y3035c233,Y3087c372,growth3087c372,Y3115c620,growth3115c620,Y3209c124,growth3209c124,Y3216c191,growth3216c191,Y3295c705,growth3295c705,Y3328c705,growth3328c705,Y3340c616,growth3340c616,Y3392c616,growth3392c616,Y3395c616,growth3395c616,Y3463c826,growth3463c826,Y3484c616,growth3484c616,Y3541c440,growth3541c440,Y3703c372,growth3703c372,Y3714c300,growth3714c300,Y3717c152,growth3717c152,Y4285c616,growth4285c616,Y4425c484,growth4425c484,Y4452c616,growth4452c616,Y4459c616,growth4459c616,Y4473c703,growth4473c703,Y4636c222,growth4636c222,Y464c620,growth464c620,Y4688c428,growth4688c428,Y4943c124,growth4943c124,Y4988c826,growth4988c826,Y5026c251,growth5026c251,Y5027c36,Y773c246,growth773c246,Y780c616,growth780c616,Y838c620,growth838c620,_merge,x,r2,s,sf
201110,901510,621,4735,5193174,10,0,0,0,0,0,0,0,0,1,0,0,465154,.0690317153930664,173833,-1.078579902648926,1054878,-.4018039703369141,306289,-.3143653869628906,969317,.1961669921875,34525,2214513,3512830,-.0516128540039063,4369541,-.1609201431274414,8364633,-.0277929306030273,614498,-.0086269378662109,4709473,.0729970932006836,695321,-.3138751983642578,5922694,.0444707870483398,174394,.4975194931030273,226534,-.0967521667480469,7959205,176341,4.129319667816162,14792682,2162670,943006,-.2228603363037109,2222006,.0771989822387695,5413091,-.1108589172363281,58659,-.1739072799682617,3754998,.0251741409301758,243549,-.7555723190307617,7225684,-.1426076889038086,9341097,-.2519397735595703,954053,-.3188028335571289,13969404,-.0515213012695313,9405054,-.0892219543457031,804378,-.0729846954345703,653225,-.2166404724121094,475105,.0152425765991211,61894,-.4512548446655273,9226827,-.1978664398193359,5899926,.6518688201904297,2469141,-.1311054229736328,625162,.1294479370117188,1293613,.242335319519043,29937,-.7986927032470703,95597,-.0880022048950195,48162,-.7119569778442383,27067596,-.0663738250732422,1923873,-.0639801025390625,961284,-.2454509735107422,432206,110827,-.6479129791259766,119051,-.3504648208618164,448885,.0228185653686523,matched (3),5382691.5,.92781305,404047.06,815332.94
201111,901510,622,4735,3412419,11,0,0,0,0,0,0,0,0,0,1,0,393626,-.1669673919677734,372587,.7623758316040039,728636,-.3700056076049805,149846,-.7149209976196289,701862,-.3228540420532227,380,2229774,3749577,.065220832824707,4730645,.0794029235839844,10148747,.1933374404907227,467122,-.2742147445678711,3879812,-.1937894821166992,779793,.114654541015625,5480791,-.0775423049926758,100837,-.5478124618530273,274203,.1909732818603516,7255867,71220,-.9066457748413086,16236604,1855369,855522,-.0973615646362305,2626639,.1672945022583008,4507292,-.1831235885620117,31787,-.6126832962036133,3574003,-.0494012832641602,154577,-.4546260833740234,9487933,.2723779678344727,7009926,-.2870969772338867,1150784,.1874790191650391,15005215,.0715293884277344,7479361,-.2290992736816406,540559,-.397465705871582,892950,.3126087188720703,366432,-.2597227096557617,123714,.6925497055053711,8959639,-.0293865203857422,5304146,-.1064510345458984,2352661,-.0483236312866211,613571,-.0187149047851563,967790,-.2901792526245117,13269,-.813664436340332,100234,.0473661422729492,101089,.7414312362670898,25256024,-.0692729949951172,1491721,-.2544097900390625,990469,.0299091339111328,511882,155026,.3356227874755859,195559,.4963102340698242,370498,-.1919183731079102,matched (3),3485213.3,.92781305,406427.66,816515.31
201112,901510,623,4735,2599140,12,0,0,0,0,0,0,0,0,0,0,1,376010,-.0457859039306641,225440,-.5024166107177734,48269,-2.714385032653809,232700,.4401426315307617,1170256,.5112409591674805,33593,1148321,3023007,-.2153911590576172,3839272,-.2087783813476563,7657469,-.2816677093505859,391413,-.1768274307250977,2157755,-.5867185592651367,1049766,.2972936630249023,2009606,-1.003310203552246,81775,-.20953369140625,139780,-.6737985610961914,5651549,11964,-1.783871650695801,14497123,1219664,659500,-.2602291107177734,1759128,-.4008865356445313,3815021,-.1667499542236328,17588,-.5918407440185547,1999809,-.5806350708007813,308405,.6907215118408203,5203891,-.6006135940551758,5335385,-.2729654312133789,328542,-1.253533363342285,11581564,-.2589836120605469,5541665,-.2998523712158203,486934,-.1044750213623047,532301,-.5173215866088867,258809,-.3477230072021484,66579,-.6195831298828125,6978331,-.2499189376831055,2120652,-.9167652130126953,1815072,-.2594223022460938,378961,-.4818630218505859,832241,-.1508932113647461,12135,-.0893373489379883,56405,-.5749492645263672,62578,-.4795875549316406,22424536,-.1189079284667969,1026698,-.3735828399658203,1123734,.1262340545654297,413239,17291,-2.19340705871582,209062,.0667686462402344,316379,-.1579074859619141,matched (3),2571832.8,.92781305,373458.59,800615.44
201201,901510,624,4735,4139251,01,0,0,0,0,0,0,0,0,0,0,0,489577,.2639265060424805,550785,.8932905197143555,81925,.5290145874023438,248974,.0675983428955078,818369,-.3576650619506836,44767,2194002,3093576,.023076057434082,4082681,.0614709854125977,8081775,.053929328918457,441620,.1206865310668945,3939174,.601902961730957,458220,-.8289728164672852,5344758,.9781770706176758,95363,.1537189483642578,190036,.3071441650390625,8884852,45366,1.332860946655273,14321374,1592593,725186,.0949459075927734,2214772,.2303304672241211,5811925,.4209651947021484,49005,1.02470588684082,4569562,.8263654708862305,417348,.3025074005126953,8370203,.4752712249755859,7746968,.3729400634765625,593520,.5914058685302734,14928601,.2538642883300781,6109958,.0976247787475586,685328,.3417682647705078,616065,.146143913269043,486118,.6303615570068359,89233,.2928609848022461,8551426,.2032880783081055,2137828,.0080671310424805,2092987,.1424674987792969,658409,.552393913269043,983735,.1672344207763672,80935,1.897553443908691,182669,1.175117492675781,76509,.2009944915771484,25667980,.1350879669189453,1683237,.4943714141845703,1484385,.2783432006835938,453454,201292,2.454570770263672,227698,.0853891372680664,263116,-.1843452453613281,matched (3),4043824.5,.92781305,327489.69,780232.81
201202,901510,625,4735,3823507,02,1,0,0,0,0,0,0,0,0,0,0,341563,-.3600101470947266,393163,-.3371200561523438,879941,2.374050140380859,178271,-.3340444564819336,794743,-.0292940139770508,45848,1591763,3594346,.1500339508056641,3447984,-.1689643859863281,6919609,-.1552524566650391,477849,.0788450241088867,2823218,-.3330936431884766,1168293,.9359493255615234,3979698,-.2949104309082031,91454,-.0418539047241211,178998,-.0598392486572266,6280381,85545,.6342802047729492,13478165,1034923,942383,.2619838714599609,1952469,-.1260547637939453,3992608,-.3754673004150391,36376,-.2980136871337891,3592663,-.2405233383178711,296290,-.3425817489624023,8301669,-.0082216262817383,8036552,.0366983413696289,639286,.0742807388305664,13640406,-.0902423858642578,5885668,-.0373992919921875,489115,-.3372993469238281,737451,.1798467636108398,322322,-.4109001159667969,50203,-.5751762390136719,8007848,-.0656766891479492,2234374,.0441703796386719,1881168,-.1066999435424805,441972,-.3985805511474609,933421,-.0524997711181641,15518,-1.651646614074707,118211,-.4352045059204102,64335,-.173304557800293,23726792,-.0786399841308594,1466818,-.1376237869262695,1106796,-.2935314178466797,437351,162840,-.2119884490966797,121587,-.6273899078369141,191788,-.3162050247192383,matched (3),4354781,.92781305,398713.5,812703.06
201203,901510,626,4735,3211491,03,0,1,0,0,0,0,0,0,0,0,0,559049,.4927053451538086,543591,.3239727020263672,1481959,.521265983581543,295896,.5067033767700195,549786,-.3684902191162109,24514,1446732,2956890,-.1952238082885742,5155124,.4022016525268555,6392651,-.0792093276977539,424918,-.1173982620239258,2855106,.0112314224243164,900577,-.2602634429931641,5382739,.3019914627075195,267643,1.073817253112793,238329,.2862777709960938,5118593,61261,-.3338994979858398,12360447,1447080,663416,-.3510103225708008,2100035,.0728597640991211,4275220,.0683908462524414,20572,-.5699777603149414,4707324,.2702255249023438,218377,-.3051166534423828,10110430,.1971111297607422,10180904,.2365140914916992,760107,.1731081008911133,13637745,-.0001945495605469,7424723,.232295036315918,406866,-.1841144561767578,607375,-.1940536499023438,247479,-.264225959777832,84216,.5173101425170898,7948247,-.0074701309204102,2620435,.1593790054321289,1964383,.0432853698730469,538483,.197509765625,1087504,.1527843475341797,2216,-1.946296215057373,125460,.0595159530639648,87986,.3130731582641602,24669186,.0389499664306641,586390,-.916865348815918,924400,-.180079460144043,430297,32026,-1.626219749450684,280149,.834691047668457,191515,-.0014238357543945,matched (3),2950068.8,.92781305,378402.34,802933.44
201204,901510,627,4735,6514028,04,0,0,1,0,0,0,0,0,0,0,0,409483,-.3113422393798828,21125,-3.247739791870117,1855874,.2249908447265625,448487,.4158716201782227,841673,.4258623123168945,29983,1629577,3187919,.075230598449707,5137824,-.003361701965332,7552887,.1667804718017578,470315,.101506233215332,5544557,.6637077331542969,523459,-.542576789855957,4994902,-.0747795104980469,105738,-.9286890029907227,258898,.0827817916870117,6197621,14925,-1.412105560302734,14657903,1703808,854918,.2536039352416992,1911632,-.0939970016479492,4468869,.0443000793457031,45147,.7859926223754883,4229037,-.1071453094482422,309616,.3491106033325195,8717835,-.1481962203979492,12686006,.2199859619140625,1074322,.3459854125976563,13309482,-.0243644714355469,6977505,-.0621242523193359,560319,.3200225830078125,527704,-.1406106948852539,358915,.371760368347168,46698,-.5896835327148438,8113011,.0205173492431641,3276934,.2235679626464844,1782247,-.0973024368286133,606522,.1189851760864258,1132948,.0409374237060547,44217,2.993405818939209,73897,-.5293149948120117,80969,-.0831108093261719,26967090,.0890636444091797,649022,.1014814376831055,1033822,.111872673034668,484580,128645,1.390507698059082,114760,-.8924779891967773,172293,-.1057701110839844,matched (3),4919215,.92781305,405080.5,815845.56
201205,901510,628,4735,5997680,05,0,0,0,1,0,0,0,0,0,0,0,408174,-.0032014846801758,18992,-.1064395904541016,1061585,-.5585927963256836,590812,.2756185531616211,441703,-.6447534561157227,38789,2578259,4020397,.2320117950439453,4127197,-.2190303802490234,9618908,.2418003082275391,383804,-.2032709121704102,5423785,-.0220222473144531,801594,.4261436462402344,3766317,-.2823200225830078,71979,-.3845901489257813,217130,-.1759376525878906,5523135,4064,-1.300869941711426,17323284,1583726,1099523,.2516260147094727,1963195,.026616096496582,4149540,-.0741376876831055,14188,-1.157526969909668,3858180,-.0917787551879883,181435,-.5344352722167969,7592188,-.1382513046264648,10635565,-.1762962341308594,616871,-.5547847747802734,13578801,.0200328826904297,8342394,.1786594390869141,861395,.4300470352172852,521289,-.0122308731079102,272086,-.2769680023193359,26671,-.560124397277832,8823592,.0839605331420898,1914720,-.5373363494873047,2051506,.1406984329223633,481249,-.2313566207885742,1025647,-.0994987487792969,18699,-.8606395721435547,105087,.352116584777832,73199,-.1008844375610352,25404716,-.0596828460693359,524432,-.2131509780883789,1294247,.2246665954589844,425487,108847,-.1671133041381836,168659,.385035514831543,150798,-.1332550048828125,matched (3),6115503,.92781305,492236.06,862444.25
201206,901510,629,4735,6901153,06,0,0,0,0,1,0,0,0,0,0,0,312273,-.2678155899047852,265413,2.637269020080566,15409,-4.232566833496094,307797,-.6520576477050781,698125,.4577608108520508,22158,1871140,4046641,.0065069198608398,6484758,.4518556594848633,7972826,-.1876916885375977,425246,.1025362014770508,3210104,-.5244913101196289,864159,.0751543045043945,4065095,.0763397216796875,75674,.0500602722167969,232694,.0692272186279297,5160120,6739,.5057439804077148,14012988,1607775,806932,-.309391975402832,1520173,-.2557487487792969,4486526,.0780811309814453,29007,.7151403427124023,3484822,-.1017780303955078,351717,.6619291305541992,8338192,.0937261581420898,9911072,-.0705509185791016,694960,.1191940307617188,12695002,-.0673027038574219,7811186,-.0657939910888672,813164,-.0576200485229492,585489,.1161432266235352,264361,-.0288019180297852,50735,.6430397033691406,7286160,-.1914529800415039,1996832,.0419902801513672,1965638,-.0427570343017578,579549,.1858654022216797,1234115,.1850299835205078,22627,.190673828125,96276,-.0875692367553711,99254,.3045005798339844,25116572,-.0114078521728516,669321,.2439479827880859,1191298,-.0828857421875,527428,87770,-.2152233123779297,176071,.0430088043212891,87571,-.5434913635253906,matched (3),7289900.5,.92781305,406397.56,816500.31
201207,901510,630,4735,8849095,07,0,0,0,0,0,1,0,0,0,0,0,521972,.5137357711791992,2076,-4.850843906402588,1235853,4.384565353393555,354707,.1418514251708984,1090979,.4464321136474609,42110,2182446,4827981,.1765413284301758,4563822,-.3512945175170898,9342438,.1585283279418945,394069,-.0761423110961914,4600309,.3598203659057617,1194897,.3240585327148438,4165277,.0243453979492188,95152,.2290410995483398,176265,-.277735710144043,9614608,23099,1.231877326965332,16672925,1635602,883013,.0901002883911133,1920499,.2337608337402344,5241629,.1555538177490234,39681,.3133354187011719,3806434,.0882759094238281,513329,.3780899047851563,8435096,.0115547180175781,8687102,-.1318130493164063,1034382,.397705078125,12940161,.0191287994384766,7750627,-.0077829360961914,1011479,.218235969543457,507915,-.1421337127685547,325354,.2075977325439453,111016,.7830581665039063,7762827,.0633697509765625,1879535,-.0605373382568359,2353635,.1801443099975586,542627,-.0658273696899414,1079884,-.1335000991821289,84847,1.32170581817627,107508,.1103458404541016,142996,.3651342391967773,27348496,.0851345062255859,860122,.2508106231689453,1196105,.0040273666381836,773331,120494,.3168802261352539,197673,.1157264709472656,91227,.0409011840820313,matched (3),8461220,.92781305,443944.5,835823.25
201208,901510,631,4735,6194054,08,0,0,0,0,0,0,1,0,0,0,0,274437,-.6428918838500977,117056,4.032208919525147,46328,-3.283770561218262,75454,-1.547768592834473,765132,-.3547821044921875,31632,1937623,3905120,-.2121400833129883,4471496,-.0204372406005859,3266983,-1.050700187683106,372524,-.0562248229980469,3433663,-.2924957275390625,926442,-.2544631958007813,4500870,.0774879455566406,48812,-.6674995422363281,133258,-.2797012329101563,8937083,21837,-.0561838150024414,17523812,1857694,830935,-.0607881546020508,998035,-.6545524597167969,744240,-1.952024459838867,24137,-.497126579284668,2983423,-.243621826171875,159792,-1.167043685913086,5966982,-.3461589813232422,8067500,-.0739955902099609,606763,-.533421516418457,13274626,.0255184173583984,5167409,-.4054021835327148,622890,-.4847993850708008,721948,.3516387939453125,232091,-.3377838134765625,21804,-1.627580642700195,6768321,-.1370935440063477,1622658,-.1469593048095703,2052834,-.1367397308349609,462808,-.1591100692749023,820446,-.2747611999511719,37496,-.8166160583496094,86618,-.2160577774047852,139547,-.0244150161743164,2962566,-2.222605705261231,815955,-.0527143478393555,1111040,-.0737743377685547,487943,8940,-2.601064682006836,197413,-.0013160705566406,37266,-.8952693939208984,matched (3),5924867.5,.92781305,430304.34,828658.94
201209,901510,632,4735,6265467,09,0,0,0,0,0,0,0,1,0,0,0,463385,.5238361358642578,122307,.0438823699951172,1098763,3.166193962097168,475983,1.841858863830566,741160,-.0318317413330078,46323,1200976,3454804,-.122523307800293,5924346,.2813472747802734,8947629,1.007521629333496,485604,.2650928497314453,3950743,.1402759552001953,1166971,.2308149337768555,4600271,.0218448638916016,54472,.109710693359375,246938,.6168508529663086,9063547,84731,1.355875968933106,16613194,1781862,863495,.0384359359741211,1828647,.6055431365966797,6187412,2.117908477783203,82284,1.226430892944336,4470357,.4043970108032227,286840,.5850515365600586,8378852,.3394689559936523,8148467,.0099859237670898,687177,.1244535446166992,13094385,-.013671875,8214857,.4635725021362305,577547,-.0755796432495117,771747,.0667037963867188,383595,.5024576187133789,74701,1.231399536132813,7250434,.0688085556030273,1996547,.2073535919189453,1982698,-.0347623825073242,501201,.0796947479248047,1193092,.374455451965332,90405,.88006591796875,97132,.11456298828125,88545,-.4548912048339844,28148650,2.251442909240723,770991,-.0566825866699219,1175832,.0566797256469727,740202,70802,2.069352149963379,252777,.2472095489501953,164651,1.485746383666992,matched (3),7222581,.92781305,394900.41,810839.13
201210,901510,633,4735,6542082,10,0,0,0,0,0,0,0,0,1,0,0,477482,.02996826171875,128222,.0472288131713867,588972,-.6235618591308594,415480,-.1359472274780273,831069,.1144962310791016,25105,2220231,4281960,.2146453857421875,6360575,.0710487365722656,9937982,.1049747467041016,645362,.2844171524047852,4118256,.0415258407592773,1342046,.1397838592529297,5070061,.0972375869750977,112931,.7290897369384766,329500,.2884387969970703,9935041,208253,.8992719650268555,20765148,2011346,913473,.0562658309936523,1917500,.0474462509155273,6106134,-.0132226943969727,83097,.009831428527832,4593740,.027226448059082,493160,.5419092178344727,9143130,.0872917175292969,9676729,.1718931198120117,735128,.0674533843994141,14727248,.1175174713134766,9523746,.1478452682495117,1434616,.9098625183105469,742263,-.0389528274536133,406385,.057713508605957,26627,-1.031567573547363,7708044,.0612030029296875,3162545,.4599580764770508,1845929,-.0714759826660156,696008,.3283538818359375,1369303,.1377534866333008,8285,-2.389853477478027,113127,.1524410247802734,132760,.4050321578979492,30997164,.0963973999023438,492405,-.4483757019042969,1332080,.1247653961181641,759339,58993,-.1824684143066406,234116,-.076690673828125,216619,.2743120193481445,matched (3),6786076.5,.92781305,361214.5,794977.81
201211,901510,634,4735,5204922,11,0,0,0,0,0,0,0,0,0,1,0,343418,-.3295774459838867,240551,.6291685104370117,563036,-.0450353622436523,206909,-.6971559524536133,646942,-.2504568099975586,23347,2478526,4573159,.0657930374145508,4198960,-.4152822494506836,10129272,.0190658569335938,697759,.0780630111694336,3690625,-.1096334457397461,857815,-.4475622177124023,4494226,-.1205596923828125,100581,-.1158132553100586,236306,-.3324489593505859,9306692,36703,-1.735895156860352,20720384,1724583,637355,-.3599271774291992,1720476,-.1084213256835938,5496594,-.1051654815673828,97808,.1629981994628906,2843158,-.4797792434692383,247806,-.6881875991821289,7951842,-.1395988464355469,8193176,-.1664218902587891,1183564,.4762411117553711,13394645,-.0948448181152344,7720857,-.2098636627197266,729422,-.6764001846313477,707490,-.0479803085327148,290259,-.3365268707275391,52884,.6861753463745117,7353967,-.0470247268676758,3000568,-.0525751113891602,2078399,.1186151504516602,432178,-.4765233993530273,1075425,-.2415857315063477,72826,2.173626899719238,72027,-.4514703750610352,67652,-.6741657257080078,26459162,-.158294677734375,663994,.2989721298217773,1041557,-.2460250854492188,745418,32083,-.6090927124023438,126366,-.6166343688964844,136194,-.4640598297119141,matched (3),5298877.5,.92781305,339433.41,785320.81
201212,901510,635,4735,5187387,12,0,0,0,0,0,0,0,0,0,0,1,322765,-.0620241165161133,165545,-.3736886978149414,1172711,.7337303161621094,256933,.2165365219116211,526672,-.2056779861450195,24580,1465178,3460867,-.2786846160888672,1729241,-.8871536254882813,7931257,-.2446174621582031,546218,-.2448558807373047,2580571,-.3577852249145508,823378,-.0409727096557617,2357638,-.6451330184936523,57974,-.550969123840332,183826,-.2511377334594727,7270814,24618,-.3993806838989258,15675849,1048672,609864,-.0440902709960938,1356641,-.2375888824462891,4904728,-.1139287948608398,54752,-.5801925659179688,2826549,-.0058584213256836,262263,.05670166015625,5249945,-.4151859283447266,5113265,-.4714632034301758,728035,-.4859371185302734,10052835,-.2870006561279297,5176757,-.3997468948364258,367140,-.6865091323852539,609517,-.1490564346313477,205154,-.3470134735107422,48873,-.0788764953613281,4454806,-.501255989074707,2208656,-.3064174652099609,1401988,-.393707275390625,384523,-.1168336868286133,871626,-.2101106643676758,27036,-.9909038543701172,62649,-.1394929885864258,61113,-.1016521453857422,25596848,-.0331325531005859,651393,-.019160270690918,911019,-.1339082717895508,365274,55454,.5472278594970703,79969,-.4575433731079102,20832,-1.877590179443359,matched (3),4898102.5,.92781305,332550.72,782370.63
201301,901510,636,4735,6108002,01,0,0,0,0,0,0,0,0,0,0,0,368157,.1315851211547852,295849,.5806064605712891,1172867,.0001325607299805,260102,.0122585296630859,786287,.4007434844970703,45578,2953826,4719550,.3101940155029297,4126234,.8696823120117188,9668097,.1980209350585938,662433,.192901611328125,4147401,.4744710922241211,1004743,.199070930480957,4443339,.6337451934814453,93173,.4744634628295898,221124,.1847333908081055,7903828,139521,1.734737396240234,17706882,1611236,683495,.113983154296875,1694385,.2223081588745117,6405097,.2668943405151367,117009,.7594366073608398,3555483,.2294340133666992,277807,.0575790405273438,8046274,.4269914627075195,8245058,.4777755737304688,1359659,.6246404647827148,15277700,.4185390472412109,5465653,.0543050765991211,659026,.5850200653076172,571812,-.0638570785522461,422829,.7232074737548828,68137,.3322954177856445,9051171,.7089099884033203,4175328,.6368083953857422,2285967,.4888982772827148,590029,.4281673431396484,1018608,.1558313369750977,61772,.8262805938720703,146523,.8496341705322266,103287,.5247869491577148,31503148,.2076187133789063,785929,.1877536773681641,1789973,.6753921508789063,965759,90544,.4902820587158203,145523,.5986948013305664,215620,2.337027549743652,matched (3),5462023,.92781305,378100.59,802791.25
201302,901510,637,4735,3022430,02,1,0,0,0,0,0,0,0,0,0,0,600148,.4886665344238281,558942,.6361961364746094,701770,-.5136003494262695,217617,-.1783370971679688,113046,-1.939526557922363,28601,1610487,4835498,.0242710113525391,3925222,-.0499420166015625,8947730,-.0774326324462891,419559,-.4567155838012695,2620627,-.4590682983398438,799702,-.2282476425170898,2699908,-.4981880187988281,131324,.3432102203369141,161666,-.3131904602050781,7814472,16967,-2.106945037841797,15043367,1205289,733129,.0701026916503906,1902427,.1158103942871094,5673774,-.1212396621704102,120275,.0275306701660156,3572118,.0046672821044922,402866,.3716773986816406,6905866,-.1528377532958984,8810375,.0663166046142578,350513,-1.355591773986816,13595253,-.1166725158691406,7880354,.3658895492553711,490483,-.2953729629516602,778170,.3081350326538086,451490,.0655851364135742,46202,-.3884973526000977,8126453,-.1077690124511719,2790752,-.4028816223144531,1774157,-.2534637451171875,567214,-.0394344329833984,973259,-.0455417633056641,67801,.0931272506713867,85689,-.5364580154418945,88808,-.1510353088378906,27217000,-.1462459564208984,481212,-.4905586242675781,1317077,-.3067855834960938,455805,48819,-.6177167892456055,108269,-.29571533203125,118227,-.6009111404418945,matched (3),3583205.5,.92781305,407266.91,816933.38
201303,901510,638,4735,1923775,03,0,1,0,0,0,0,0,0,0,0,0,449100,-.2899303436279297,172222,-1.177261352539063,212831,-1.193107604980469,198699,-.0909452438354492,713645,1.84259033203125,7006,1292521,4714244,-.025395393371582,4531917,.1437215805053711,5453111,-.495213508605957,415794,-.0090141296386719,3629999,.3258190155029297,731709,-.0888557434082031,4621240,.537445068359375,124213,-.0556697845458984,164082,.0148334503173828,4216463,14349,-.1675891876220703,10844908,1116512,636108,-.1419534683227539,1780053,-.0664873123168945,3780799,-.405919075012207,31081,-1.353184700012207,3483999,-.0249776840209961,321686,-.2250280380249023,8262385,.1793422698974609,7910082,-.1077919006347656,1182340,1.215853691101074,13367599,-.0168876647949219,5765715,-.312443733215332,835721,.5329046249389648,610607,-.2424917221069336,392218,-.1407356262207031,47304,.0235719680786133,8874435,.0880498886108398,1680489,-.5072259902954102,3010346,.5287294387817383,510275,-.1057872772216797,956616,-.0172481536865234,41151,-.49932861328125,84008,-.0198125839233398,70552,-.2301263809204102,21656448,-.2285385131835938,466180,-.0317363739013672,1155779,-.1306400299072266,218614,2182,-3.107877254486084,80363,-.2980642318725586,30315,-1.360963821411133,matched (3),2906864.3,.92781305,449035.25,838538.25
201304,901510,639,4735,4692860,04,0,0,1,0,0,0,0,0,0,0,0,473782,.0535011291503906,619016,1.279346466064453,2450940,2.443728446960449,317643,.4691362380981445,507794,-.3403100967407227,53097,1816662,4932341,.0452251434326172,4634828,.0224542617797852,5917052,.0816516876220703,420511,.0112810134887695,4590020,.2346515655517578,789146,.0755681991577148,3676359,-.2287397384643555,57542,-.7694835662841797,221913,.3019189834594727,6587478,20157,.3398714065551758,15922401,1640182,714419,.1161012649536133,2019870,.1263895034790039,6919287,.6043777465820313,130857,1.437508583068848,3331363,-.0447988510131836,291562,-.0983238220214844,8306475,.0053215026855469,7055159,-.1143789291381836,966039,-.2020473480224609,14449128,.0778007507324219,6144078,.0635595321655273,394797,-.7499237060546875,809517,.2819843292236328,559009,.3543481826782227,108446,.8296575546264648,8923679,.0055341720581055,2642717,.4527225494384766,2219515,-.3047657012939453,496909,-.0265426635742188,1099837,.1395149230957031,8103,-1.625014305114746,98329,.1574077606201172,198520,1.034540176391602,24938938,.1411266326904297,777073,.5109624862670898,1206706,.0431194305419922,475789,108887,3.910068988800049,137285,.5355043411254883,28266,-.0699825286865234,matched (3),5037703.5,.92781305,386928.66,806986.69
201305,901510,640,4735,4309037,05,0,0,0,1,0,0,0,0,0,0,0,253447,-.6255922317504883,290494,-.7565479278564453,384561,-1.852124214172363,239019,-.2843847274780273,194977,-.9571943283081055,39883,2413305,4443686,-.1043300628662109,5164981,.108302116394043,7858821,.2837982177734375,417720,-.0066595077514648,3626335,-.235661506652832,731723,-.0755491256713867,5525160,.4073896408081055,91141,.4598932266235352,121927,-.5988626480102539,6923988,19122,-.0527124404907227,16796408,1413324,691822,-.0321407318115234,2383337,.1654691696166992,4307261,-.4740104675292969,88553,-.3905038833618164,2962176,-.117457389831543,127675,-.8257646560668945,7493083,-.1030550003051758,6842126,-.0306606292724609,1445704,.4031476974487305,14523517,.0051345825195313,4427563,-.3276395797729492,714473,.5931739807128906,598420,-.3021450042724609,339871,-.4975996017456055,68547,-.4587326049804688,8306288,-.0716953277587891,1890288,-.335078239440918,1803250,-.2076988220214844,472559,-.0502443313598633,947650,-.1489315032958984,29183,1.281352043151856,109861,.110896110534668,132447,-.4047079086303711,26853318,.0739593505859375,697369,-.108220100402832,1024280,-.1639041900634766,719798,29281,-1.313372611999512,92529,-.3945369720458984,99569,1.259190559387207,matched (3),4738162,.92781305,461593.31,845329.63
201306,901510,641,4735,5435634,06,0,0,0,0,1,0,0,0,0,0,0,393254,.439300537109375,3368,-4.457263946533203,1187602,1.127589225769043,262639,.0942373275756836,644559,1.195685386657715,50540,1674913,4529776,.0191888809204102,5998964,.1496858596801758,9093790,.1459550857543945,367531,-.1280040740966797,4530118,.2225255966186523,869440,.1724472045898438,4285587,-.2540550231933594,77150,-.166656494140625,228277,.6271371841430664,6136971,33226,.5524930953979492,15704220,1455789,781283,.1216087341308594,2229341,-.0667963027954102,4956375,.1403722763061523,121792,.3187131881713867,3732462,.2311439514160156,357850,1.03062629699707,7547361,.0072174072265625,8582025,.2265710830688477,894681,-.479884147644043,14080464,-.0309810638427734,6624194,.4028797149658203,843371,.1658620834350586,657878,.0947275161743164,406401,.1787738800048828,95188,.328333854675293,11370454,.3140048980712891,2474563,.2693347930908203,2025189,.1160726547241211,633515,.293121337890625,1120088,.1671772003173828,29168,-.000514030456543,133659,.1960763931274414,84105,-.4541168212890625,26363262,-.0184173583984375,1257556,.5896110534667969,1350567,.2765350341796875,640864,4925,-1.782613754272461,102472,.1020679473876953,145571,.3798131942749023,matched (3),5825219.5,.92781305,417437.47,822051
