period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y129c381,Y1497c191,growth1497c191,Y1595c68,growth1595c68,Y1708c757,growth1708c757,Y1900c586,growth1900c586,Y1927c191,growth1927c191,Y2166c208,growth2166c208,Y2207c124,growth2207c124,Y2295c344,Y2307c222,growth2307c222,Y2401c300,growth2401c300,Y2495c703,growth2495c703,Y2646c705,growth2646c705,Y2914c68,growth2914c68,Y3157c152,growth3157c152,Y3431c484,growth3431c484,Y3699c124,growth3699c124,Y3735c268,growth3735c268,Y3748c124,growth3748c124,Y3757c440,growth3757c440,Y3908c208,growth3908c208,Y3955c484,growth3955c484,Y4005c372,growth4005c372,Y4019c440,growth4019c440,Y4089c191,growth4089c191,Y4174c222,growth4174c222,Y4196c484,growth4196c484,Y4271c600,growth4271c600,Y4396c484,growth4396c484,Y4425c218,Y4526c300,growth4526c300,Y4526c484,growth4526c484,Y4528c376,Y4581c68,growth4581c68,Y4620c222,growth4620c222,Y462c752,growth462c752,Y4667c752,Y471c484,growth471c484,Y4759c208,growth4759c208,Y4917c484,growth4917c484,Y4961c600,growth4961c600,Y4977c300,growth4977c300,Y4984c246,growth4984c246,Y5034c757,growth5034c757,Y533c208,growth533c208,Y606c705,growth606c705,Y621c191,growth621c191,Y668c792,growth668c792,Y694c752,growth694c752,Y749c348,growth749c348,_merge,x,r2,s,sf
201306,901920,641,4761,27235580,06,0,0,0,0,1,0,0,0,0,0,0,193667,293360,.2722673416137695,224243,-.2297124862670898,7276418,.9353885650634766,390333,-.0171775817871094,10906,.0184154510498047,2775150,-.2615118026733398,112457,1.011269569396973,1149900,728974,-.276947021484375,25663,.85821533203125,15170,-.5066108703613281,51603,-.0499124526977539,11797,-.1380977630615234,75425,-.1130685806274414,3254974,-.0481624603271484,1510223,-.1144981384277344,24329,-.8211221694946289,4515666,.098607063293457,103976,.0533113479614258,5065104,-.3438100814819336,9281446,-.6303615570068359,419265,-1.354220390319824,20356,-.7338905334472656,22750,-.9339971542358398,50932,-.0246486663818359,38870376,-.0696086883544922,334953,-.7743806838989258,10458424,-.5038547515869141,304513,2852570,.1291894912719727,113952088,-.000335693359375,1895000,5544041,-.1335420608520508,1745013,-.3892507553100586,107469,-.261693000793457,1816257,390518,.8461027145385742,24987524,-.0538177490234375,6915289,-.2163515090942383,75349,-.154149055480957,1447829,-.1494674682617188,101700,-2.920061111450195,261866,-3.14375114440918,2149108,-.1719932556152344,970313,.3459835052490234,198936,.2789545059204102,476429,.1994409561157227,12621549,-.2676200866699219,864860,.3530597686767578,matched (3),26694822,.92614591,738584.44,1711450.3
201307,901920,642,4761,24010704,07,0,0,0,0,0,1,0,0,0,0,0,244491,551416,.6310882568359375,201525,-.106816291809082,1493913,-1.583239555358887,384262,-.0156755447387695,135066,2.516449928283691,2724590,-.0183868408203125,27387,-1.412502288818359,1245819,2541728,1.248961448669434,19953,-.2516708374023438,8696,-.5564565658569336,71639,.328059196472168,18848,.4685611724853516,93629,.2162017822265625,3920491,.1860322952270508,1141701,-.2797384262084961,70450,1.063234329223633,4990423,.0999679565429688,113365,.0864524841308594,5994433,.1684560775756836,11972871,.2546272277832031,254787,-.4980754852294922,46598,.8281822204589844,24024,.0544881820678711,42565,-.1794586181640625,37803548,-.0278282165527344,650979,.6644868850708008,9295904,-.1178340911865234,231330,2652047,-.0728883743286133,132660088,.1520118713378906,0,7838890,.3463735580444336,3068853,.5645418167114258,52548,-.7154760360717773,1943068,27413,-2.656455993652344,21384832,-.1556949615478516,6432870,-.0723142623901367,28363,-.9770450592041016,1122600,-.2544174194335938,15304,-1.893912315368652,1245877,1.559762001037598,2636235,.2042989730834961,843464,-.140101432800293,114033,-.5564956665039063,480335,.0081653594970703,17875228,.3480110168457031,823335,-.0492048263549805,matched (3),25273726,.92614591,834050.19,1754763.4
201308,901920,643,4761,29378348,08,0,0,0,0,0,0,1,0,0,0,0,169742,408744,-.2994003295898438,324458,.4762430191040039,3909415,.9619884490966797,535715,.3322772979736328,132094,-.0222492218017578,4161771,.4236230850219727,41389,.4129467010498047,1496342,1673131,-.4181480407714844,26643,.2891473770141602,12816,.3878307342529297,82156,.1369800567626953,11270,-.5142621994018555,246564,.9682807922363281,3305094,-.1707515716552734,1714097,.406367301940918,30328,-.8428316116333008,4347392,-.137944221496582,105459,-.0722904205322266,6414581,.0677433013916016,16590022,.3261566162109375,58347,-1.474020004272461,26737,-.5555095672607422,33306,.3266849517822266,55031,.2568645477294922,34591680,-.0887908935546875,402388,-.4810600280761719,12371772,.2858448028564453,312292,1992619,-.2858819961547852,131889600,-.0058250427246094,973000,6135871,-.2449455261230469,2137331,-.3617458343505859,182586,1.245494842529297,563510,210551,2.038710594177246,22782860,.0633258819580078,7330111,.1305694580078125,81877,1.060132026672363,831525,-.3001413345336914,163327,2.367639541625977,234642,-1.669533729553223,2475434,-.0629358291625977,862597,.022430419921875,93333,-.2003145217895508,395377,-.1946439743041992,11716119,-.4224510192871094,1207747,.383148193359375,matched (3),30907860,.92614591,767242.25,1724011.5
201309,901920,644,4761,25485800,09,0,0,0,0,0,0,0,1,0,0,0,284433,497169,.1958408355712891,111241,-1.070457458496094,5291470,.302708625793457,401785,-.2876853942871094,85603,-.4337940216064453,3463205,-.183746337890625,27294,-.4163484573364258,1095489,606832,-1.014199256896973,8569,-1.13437557220459,2070,-1.823145389556885,35371,-.8427276611328125,7395,-.4213399887084961,73765,-1.206736564636231,2871667,-.1405725479125977,1652988,-.0363016128540039,60766,.6949586868286133,4393768,.0106115341186523,156855,.3970003128051758,6096806,-.0508089065551758,9628688,-.5440540313720703,19748,-1.083355903625488,29511,.0987148284912109,27459,-.1930437088012695,40126,-.3158721923828125,34701000,.0031566619873047,586427,.3766307830810547,18439576,.3990802764892578,271485,2477349,.2177391052246094,125262392,-.0515537261962891,702000,7368524,.1830654144287109,2140967,.0016994476318359,147215,-.215327262878418,2547271,339638,.4781522750854492,26357588,.1457481384277344,6989450,-.0475883483886719,28192,-1.066179275512695,1382185,.5081596374511719,18794,-2.162216186523438,913003,1.358677864074707,2182278,-.1260471343994141,633766,-.3082675933837891,30636,-1.113997459411621,230016,-.5416908264160156,13515658,.14288330078125,830351,-.3746633529663086,matched (3),25261964,.92614591,806678.63,1741920
201310,901920,645,4761,23118900,10,0,0,0,0,0,0,0,0,1,0,0,271148,477063,-.0412807464599609,273062,.8979997634887695,4063952,-.2639398574829102,659291,.4952478408813477,102888,.1839208602905273,3446231,-.004913330078125,18213,-.4045314788818359,0,417777,-.3733043670654297,29974,1.252179145812988,64409,3.437704563140869,38267,.0786962509155273,7344,-.0069208145141602,168021,.8232040405273438,3409438,.1716547012329102,1592209,-.0374622344970703,45336,-.2929286956787109,4478432,.0190849304199219,104796,-.4033069610595703,6680790,.0914707183837891,23366732,.886566162109375,201624,2.323352813720703,54335,.6104049682617188,24145,-.1286172866821289,54538,.3068733215332031,48080788,.3261127471923828,387136,-.4152717590332031,25853520,.3379478454589844,0,2683407,.0798988342285156,127867320,.0205821990966797,2166000,7682745,.0417594909667969,2925926,.3123540878295898,176277,.1801624298095703,82294,108067,-1.145129203796387,26191228,-.0063323974609375,9846321,.3426952362060547,188810,1.901702880859375,904733,-.4237813949584961,729532,3.658864974975586,225046,-1.400433540344238,2653827,.1956338882446289,632794,-.0015344619750977,19116,-.4716501235961914,296673,.254481315612793,13508455,-.0005321502685547,931175,.1145992279052734,matched (3),27776444,.92614591,961962.44,1819045.5
201311,901920,646,4761,17465164,11,0,0,0,0,0,0,0,0,0,1,0,250574,454708,-.0479936599731445,195730,-.3329629898071289,2324774,-.5585336685180664,440858,-.4024419784545898,39497,-.9574165344238281,3947618,.1358308792114258,23996,.275752067565918,1699201,899586,.7669868469238281,10680,-1.031957626342773,39131,-.4983386993408203,77957,.7115688323974609,6912,-.0606250762939453,94777,-.5725622177124023,3006105,-.1259021759033203,1356830,-.1599712371826172,33327,-.3077335357666016,4494105,.0034942626953125,95865,-.0890741348266602,6036277,-.1014480590820313,10143326,-.8344974517822266,72389,-1.024350166320801,58168,.0681667327880859,26973,.1107597351074219,34016,-.4720668792724609,48502232,.00872802734375,334696,-.1455535888671875,19243332,-.2952823638916016,387260,2289827,-.1586112976074219,117027352,-.0885848999023438,626000,5486302,-.3367223739624023,2515179,-.1512670516967773,128543,-.3157930374145508,407964,416816,1.349893569946289,27323392,.0423183441162109,7278618,-.3021564483642578,44367,-1.448245048522949,1349871,.4001245498657227,2038,-5.880434036254883,742906,1.19426441192627,2156248,-.2076330184936523,750997,.1712560653686523,33735,.5680103302001953,374842,.2338743209838867,14195181,.0495853424072266,670197,-.3288755416870117,matched (3),18923762,.92614591,995662.13,1837089.5
201312,901920,647,4761,23364660,12,0,0,0,0,0,0,0,0,0,0,1,85172,299840,-.4164066314697266,155799,-.2281694412231445,7896553,1.222804069519043,497576,.1210250854492188,7623,-1.645053863525391,4232395,.0696563720703125,32015,.2883167266845703,1833416,1037404,.1425418853759766,57575,1.68471622467041,45718,.1555776596069336,48149,-.4818563461303711,12596,.6001205444335938,142908,.4106740951538086,2504752,-.1824550628662109,1231868,-.0966196060180664,33027,-.0090427398681641,4113530,-.0884857177734375,148812,.4397430419921875,6768814,.1145381927490234,14162051,.3337497711181641,250634,1.241939544677734,69778,.1819839477539063,42242,.4485788345336914,21173,-.4741048812866211,60903416,.2276782989501953,541031,.4802541732788086,19006174,-.0123996734619141,126628,2219577,-.0311594009399414,100225976,-.1549816131591797,1626000,13110399,.8711509704589844,1721693,-.3790359497070313,133062,.0345516204833984,141780,43701,-2.255273818969727,30858412,.1216678619384766,7027928,-.0350484848022461,174048,1.36683464050293,1606074,.1737833023071289,8360,1.411489486694336,2409278,1.176512718200684,2552494,.168701171875,1039651,.3252391815185547,141574,1.434286117553711,307245,-.1988592147827148,14300663,.0074043273925781,857813,.2468147277832031,matched (3),24765182,.92614591,808973.56,1742984
201401,901920,648,4761,26862348,01,0,0,0,0,0,0,0,0,0,0,0,115990,424038,.3465747833251953,216865,.3307085037231445,4861268,-.4851274490356445,589882,.1701745986938477,9368,.2061290740966797,3838040,-.0978069305419922,125265,1.364227294921875,1261370,626052,-.5050430297851563,62331,.0793704986572266,53182,.1512279510498047,91198,.6387319564819336,6533,-.6565132141113281,90164,-.4605703353881836,2759853,.0969867706298828,1417530,.1403846740722656,21865,-.4124383926391602,4770579,.1481866836547852,126363,-.1635255813598633,6130471,-.0990543365478516,17055316,.1858959197998047,43367,-1.754295349121094,162695,.8465585708618164,15174,-1.023832321166992,44630,.7456798553466797,53983588,-.1206092834472656,1085427,.6962518692016602,12127063,-.4493255615234375,129212,2982245,.2953596115112305,108674200,.0809268951416016,928000,8542744,-.4283227920532227,1739303,.0101757049560547,254209,.6473417282104492,516429,45507,.0404949188232422,25452276,-.1926040649414063,9491052,.3004579544067383,149703,-.1506776809692383,1448750,-.1030912399291992,104838,2.528957366943359,278344,-2.158224105834961,2465802,-.0345535278320313,506146,-.7198152542114258,190931,.2990894317626953,236462,-.2618579864501953,13282492,-.0738601684570313,682826,-.2281465530395508,matched (3),25600924,.92614591,852245.38,1763484.4
201402,901920,649,4761,20921000,02,1,0,0,0,0,0,0,0,0,0,0,79537,456931,.0747089385986328,165377,-.2710475921630859,5593228,.1402578353881836,675192,.1350746154785156,9312,-.0059957504272461,4085027,.0623674392700195,19034,-1.884204864501953,467699,796549,.2408552169799805,36427,-.5371494293212891,16964,-1.142626762390137,84209,-.0797309875488281,34263,1.657199859619141,44366,-.7091569900512695,4496382,.4880962371826172,1646779,.1499052047729492,12950,-.5237913131713867,3502152,-.3090896606445313,122234,-.0332212448120117,6672202,.0846786499023438,15823873,-.0749416351318359,26789,-.4817075729370117,20740,-2.059813499450684,45224,1.092044830322266,39750,-.1157960891723633,47001128,-.1385078430175781,459303,-.8600187301635742,10552291,-.1390953063964844,245075,2297213,-.2609796524047852,103638560,-.0474433898925781,1724000,7222835,-.1678352355957031,1538273,-.1228237152099609,293733,.1445140838623047,1006358,568534,2.525195121765137,22635522,-.1172847747802734,4843275,-.6727590560913086,71573,-.7379350662231445,2374948,.4942741394042969,3115451,3.39171314239502,376176,.3011989593505859,1837289,-.2942266464233398,586199,.1468343734741211,62137,-1.122570037841797,331519,.3378973007202148,11275921,-.1637763977050781,1827321,.9843664169311523,matched (3),19220740,.92614591,947988.88,1811694.8
201403,901920,650,4761,17865938,03,0,1,0,0,0,0,0,0,0,0,0,109047,340663,-.2936382293701172,112513,-.3851585388183594,4323634,-.2574605941772461,232183,-1.067471504211426,5330,-.557952880859375,4106087,.0051412582397461,9804,-.6634359359741211,1238852,486899,-.4922323226928711,11886,-1.119948387145996,37493,.7930612564086914,104532,.216191291809082,16618,-.7235794067382813,61339,.3239421844482422,5107655,.127467155456543,1507063,-.088658332824707,17521,.3023042678833008,3689746,.0521793365478516,132994,.0843667984008789,6018918,-.1030426025390625,12915555,-.2030868530273438,96456,1.281095504760742,14500,-.3579158782958984,42414,-.0641498565673828,25773,-.4332828521728516,53633832,.1320095062255859,281149,-.4908246994018555,10968166,.0386543273925781,108087,3415276,.3965616226196289,129859008,.2255382537841797,2121000,4922831,-.3833637237548828,1379017,-.1092891693115234,358703,.1998233795166016,549356,278452,-.7138156890869141,24256404,.0691585540771484,4733123,-.023005485534668,36601,-.6706428527832031,1645128,-.367156982421875,4670740,.4049434661865234,282860,-.2851047515869141,1789154,-.0265483856201172,734935,.2261219024658203,97017,.4455442428588867,76870,-1.461568832397461,11489093,.0187282562255859,1748389,-.0441560745239258,matched (3),17245142,.92614591,915879,1795101.5
201404,901920,651,4761,23696672,04,0,0,1,0,0,0,0,0,0,0,0,194378,371102,.0855827331542969,157824,.3384113311767578,2342768,-.6127634048461914,464261,.6929216384887695,28917,1.691079139709473,6359975,.4375543594360352,27039,1.01448917388916,1308739,1048768,.7673149108886719,55231,1.536163330078125,5694,-1.88474178314209,115098,.0962915420532227,29052,.5586013793945313,117191,.6473894119262695,4200225,-.1956024169921875,1521704,.0096673965454102,51674,1.081554412841797,4029993,.0882072448730469,144138,.0804672241210938,6401086,.0615596771240234,12774277,-.0109996795654297,145557,.4114809036254883,18453,.2410783767700195,8345,-1.625815391540527,57756,.8069000244140625,57435216,.0684776306152344,287851,.0235576629638672,15068019,.3175773620605469,218871,3424569,.0027170181274414,119509112,-.0830554962158203,1250000,5385064,.0897455215454102,1958525,.3508205413818359,374945,.0442848205566406,972380,208700,-.2883472442626953,22814472,-.0612850189208984,5492829,.1488580703735352,42710,.15435791015625,1369410,-.1834383010864258,208141,-3.110857009887695,409131,.3690834045410156,2654926,.3946743011474609,671601,-.0901174545288086,65633,-.3908071517944336,141856,.612696647644043,17213376,.4042892456054688,987854,-.5709152221679688,matched (3),23808574,.92614591,758682.25,1720219.1
201405,901920,652,4761,24529484,05,0,0,0,1,0,0,0,0,0,0,0,181364,342853,-.0791749954223633,319570,.7054958343505859,5131260,.7840185165405273,649372,.3355588912963867,85552,1.084693908691406,3928002,-.4818935394287109,72402,.9849538803100586,1741127,1250825,.1761875152587891,41754,-.2797298431396484,26437,1.535351753234863,126945,.0979700088500977,30117,.0360021591186523,138162,.1646223068237305,4007103,-.0470695495605469,1974247,.2603569030761719,45261,-.1325092315673828,4568809,.12548828125,143769,-.0025634765625,6053882,-.0557680130004883,13561138,.0597743988037109,285575,.6739368438720703,99060,1.680499076843262,43030,1.64023494720459,63510,.0949697494506836,63935760,.1072196960449219,1036393,1.281059265136719,9973676,-.4126262664794922,207946,3434751,.0029687881469727,126952504,.0604190826416016,773000,7227416,.2942523956298828,2595712,.2816686630249023,507140,.3020076751708984,1240706,212670,.0188436508178711,24740236,.0810356140136719,7727972,.3414030075073242,45756,.0688896179199219,1674722,.2012672424316406,583358,1.030585289001465,3547166,2.159868240356445,1915611,-.3263797760009766,765476,.130833625793457,162551,.9069128036499023,598011,1.438796997070313,12536321,-.3170566558837891,1302688,.2766504287719727,matched (3),24457412,.92614591,962657.75,1819413.4
201406,901920,653,4761,20187298,06,0,0,0,0,1,0,0,0,0,0,0,140848,368457,.0720224380493164,113192,-1.037890434265137,2430158,-.7473955154418945,600399,-.0784120559692383,40359,-.7513093948364258,3427777,-.1362190246582031,44786,-.4803380966186523,960214,930755,-.295562744140625,8218,-1.625468254089356,20286,-.2648334503173828,136054,.0692977905273438,23919,-.2304172515869141,61037,-.8169469833374023,3440543,-.1524391174316406,1487988,-.2827625274658203,22387,-.7039651870727539,3877376,-.1640939712524414,138551,-.0369691848754883,5625472,-.073394775390625,10562354,-.2499122619628906,285194,-.0013351440429688,24209,-1.409001350402832,31507,-.3116874694824219,52225,-.1956357955932617,57577556,-.1047458648681641,321219,-1.171379089355469,9658119,-.0321502685546875,144626,3387236,-.0139303207397461,113723928,-.1100387573242188,572000,7151419,-.0105705261230469,1501617,-.5473175048828125,139193,-1.292925834655762,605810,110009,-.6591796875,24658128,-.0033245086669922,7531664,-.025731086730957,21711,-.7455034255981445,1673650,-.0006399154663086,159646,-1.295842170715332,1527832,-.8422994613647461,2280254,.1742496490478516,657857,-.1515102386474609,105209,-.4350423812866211,356178,-.5181789398193359,13527425,.0760879516601563,954349,-.3111562728881836,matched (3),22254556,.92614591,764052.81,1722594.5
201407,901920,654,4761,27966700,07,0,0,0,0,0,1,0,0,0,0,0,378494,556033,.411503791809082,197673,.5575284957885742,2683739,.0992555618286133,633008,.0528888702392578,143248,1.266762733459473,4512994,.2750492095947266,9966,-1.502716064453125,1117021,983055,.0546684265136719,57914,1.952632904052734,21420,.0543937683105469,132831,-.0239744186401367,32780,.3151454925537109,169834,1.023341178894043,4104861,.1765422821044922,1581012,.0606403350830078,76340,1.226716995239258,4284514,.0998477935791016,188668,.3087501525878906,6018642,.0675573348999023,16338045,.4362010955810547,440810,.4354448318481445,7915858,5.789898872375488,39991,.2384443283081055,44006,-.1712350845336914,61550216,.0667209625244141,363435,.1234779357910156,15150280,.4502201080322266,309428,4020204,.1713190078735352,122428416,.0737533569335938,1330000,6716330,-.0627689361572266,3130646,.7346963882446289,155144,.1084928512573242,974270,292240,.9770135879516602,23288432,-.0571498870849609,8229978,.0886678695678711,57204,.9688043594360352,1384994,-.1893110275268555,66719,-.8724689483642578,596540,-.9404582977294922,2107264,-.0788965225219727,934216,.3507204055786133,132932,.2338886260986328,605456,.5305509567260742,16520496,.1998825073242188,959362,.0052394866943359,matched (3),26746380,.92614591,732400.38,1708790.6
201408,901920,655,4761,25259660,08,0,0,0,0,0,0,1,0,0,0,0,227147,466984,-.1745328903198242,197765,.0004653930664063,1543196,-.5533561706542969,845716,.2897005081176758,39118,-1.297994613647461,4290556,-.0505447387695313,29473,1.084295272827148,1090543,411835,-.8700418472290039,23957,-.8826990127563477,2341,-2.213746547698975,78742,-.5229015350341797,17946,-.6024513244628906,87871,-.6589517593383789,3597264,-.1319980621337891,1496992,-.0546073913574219,20278,-1.325660705566406,4138818,-.0345964431762695,171709,-.0941877365112305,5469976,-.0955877304077148,15898944,-.0272445678710938,124241,-1.266390800476074,2261945,-1.252642631530762,9672,-1.419419288635254,65746,.4014730453491211,48960820,-.2288322448730469,607637,.51397705078125,14794255,-.0237789154052734,141467,2331793,-.5446949005126953,140900464,.1405277252197266,757000,5783515,-.1495304107666016,1535524,-.7123680114746094,95074,-.4896984100341797,208554,306261,.0468616485595703,19912818,-.1565933227539063,8674793,.052638053894043,38864,-.3865556716918945,1147319,-.1882686614990234,66083,-.009577751159668,307301,-.6633186340332031,1993227,-.0556354522705078,621192,-.4080677032470703,143541,.0767831802368164,278536,-.7764339447021484,11333961,-.3767967224121094,936591,-.024022102355957,matched (3),24494358,.92614591,753723.94,1718038
201409,901920,656,4761,26614144,09,0,0,0,0,0,0,0,1,0,0,0,311277,491685,.0515432357788086,213771,.0778255462646484,4899580,1.155294418334961,868703,.0268182754516602,86886,.7980146408081055,4960623,.1451148986816406,31419,.0639381408691406,1086726,1770122,1.458181381225586,36929,.4327363967895508,48073,3.022141933441162,88645,.1184635162353516,29534,.4981756210327148,111107,.234623908996582,3764577,.0454616546630859,1919696,.2487087249755859,25718,.2376546859741211,4206581,.016240119934082,161040,-.06414794921875,6423546,.1606960296630859,18366720,.1442890167236328,69852,-.5758447647094727,2549288,.1195888519287109,31652,1.185565948486328,30524,-.7672863006591797,46709280,-.0470771789550781,867452,.3559818267822266,19454484,.2738380432128906,179235,5506934,.859370231628418,107281992,-.2725944519042969,1159000,6131793,.0584754943847656,1688666,.0950679779052734,175688,.6140537261962891,1684894,386461,.2325935363769531,24619448,.2121734619140625,7414373,-.1570014953613281,78688,.7054224014282227,2026883,.5690717697143555,111690,.524815559387207,1983803,1.864943504333496,2594311,.2635660171508789,687849,.1019287109375,55178,-.9560565948486328,533469,.6498537063598633,12522271,.0997047424316406,1352062,.3671398162841797,matched (3),26577282,.92614591,835464.69,1755436.1
201410,901920,657,4761,25103868,10,0,0,0,0,0,0,0,0,1,0,0,206542,479743,-.0245876312255859,178546,-.180058479309082,2824824,-.5507040023803711,685953,-.2361927032470703,97524,.1155014038085938,4520318,-.0929489135742188,75321,.8743457794189453,1370915,1342895,-.2762212753295898,473,-4.357656955718994,42471,-.1238985061645508,87475,-.0132865905761719,23505,-.2283296585083008,80397,-.323516845703125,3713905,-.0135517120361328,2061894,.0714588165283203,18836,-.3114213943481445,4244904,.009068489074707,219701,.3106145858764648,7065143,.0952033996582031,19720428,.0711135864257813,54432,-.2494258880615234,2019093,-.2331657409667969,29336,-.0759859085083008,48498,.4630098342895508,63251224,.3031711578369141,761115,-.1307754516601563,17598082,-.1002883911132813,142308,10192217,.6156158447265625,118641064,.1006431579589844,1450000,9030258,.3870944976806641,2752658,.4886274337768555,141914,-.2134885787963867,1321267,55241,-1.94532585144043,24236114,-.0156917572021484,8433120,.1287469863891602,218621,1.021848678588867,1328805,-.4222192764282227,14184,-2.063612937927246,177980,-2.411100387573242,2494236,-.0393381118774414,585166,-.1616735458374023,47067,-.1589927673339844,324038,-.4985408782958984,14264189,.1302433013916016,851554,-.4623231887817383,matched (3),24871522,.92614591,982491.69,1829984.9
201411,901920,658,4761,23954638,11,0,0,0,0,0,0,0,0,0,1,0,182897,343987,-.3326473236083984,281208,.4542484283447266,4494160,.4643335342407227,574651,-.1770458221435547,14533,-1.903676986694336,4497392,-.0050849914550781,8829,-2.143716812133789,1444930,603792,-.7993535995483398,8296,2.864433765411377,30137,-.3430681228637695,164930,.6341676712036133,23444,-.0025978088378906,58666,-.3151168823242188,2770823,-.2929391860961914,1429876,-.3660373687744141,36108,.6507444381713867,3563389,-.1750068664550781,250621,.1316738128662109,4988858,-.347966194152832,19589708,-.0066509246826172,18581,-1.074812889099121,476931,-1.443032264709473,19603,-.403132438659668,30385,-.4675741195678711,49824120,-.2386150360107422,414098,-.6086816787719727,11966183,-.3857040405273438,11824,3093062,-1.192462921142578,100007184,-.1708602905273438,1178000,5816835,-.4398250579833984,2111768,-.2650413513183594,82891,-.537693977355957,367340,53137,-.0388317108154297,23178160,-.0446338653564453,7374140,-.1341876983642578,39640,-1.707500457763672,852416,-.4439601898193359,19802,.3336687088012695,242207,.3081216812133789,2445292,-.0198183059692383,616828,.0526952743530273,53009,.1188898086547852,804732,.9096488952636719,5251983,-.9991464614868164,723338,-.1631870269775391,matched (3),24138124,.92614591,1025321,1853331.6
201412,901920,659,4761,31874154,12,0,0,0,0,0,0,0,0,0,0,1,225479,379534,.0983409881591797,249758,-.1186027526855469,1490791,-1.103472709655762,769230,.2916269302368164,12286,-.1679611206054688,5437698,.1898584365844727,37161,1.437217712402344,1742842,1118829,.6168088912963867,253730,3.420496940612793,33343,.1010942459106445,145162,-.1276702880859375,30245,.2547159194946289,219119,1.317754745483398,2859108,.0313653945922852,1612890,.1204395294189453,46587,.2548074722290039,4164862,.1559715270996094,146326,-.5381050109863281,7895103,.4590349197387695,17243936,-.1275424957275391,63338,1.226346015930176,67601,-1.95374870300293,22521,.1387653350830078,67381,.7964143753051758,59646812,.1799411773681641,384730,-.0735607147216797,12588632,.0507087707519531,62729,8347516,.992802619934082,105093624,.0496082305908203,1722000,8460185,.3746147155761719,2759427,.2674980163574219,98464,.1721639633178711,980047,195027,1.300264358520508,23348576,.0073261260986328,8552827,.1482820510864258,103758,.9622220993041992,2023829,.8646717071533203,7461,-.9760932922363281,4912039,3.009652137756348,2699403,.0988664627075195,830028,.2968683242797852,71830,.3038406372070313,822159,.0214242935180664,14788684,1.035256385803223,385615,-.6290369033813477,matched (3),31382488,.92614591,804627.94,1740971.3
201501,901920,660,4761,27063508,01,0,0,0,0,0,0,0,0,0,0,0,131380,324870,-.1555194854736328,98523,-.9302024841308594,3926267,.9683828353881836,543585,-.3472042083740234,1906,-1.86345386505127,4147458,-.2708597183227539,22376,-.5072708129882813,1025017,902996,-.214320182800293,8756,-3.366531372070313,5722,-1.762529373168945,34819,-1.427687644958496,28665,-.0536537170410156,114662,-.6476259231567383,3001793,.0487003326416016,1249068,-.2556295394897461,20256,-.8328704833984375,4119744,-.0108928680419922,118182,-.2136106491088867,4935790,-.4697294235229492,12103920,-.3539314270019531,109237,.5450344085693359,28337,-.8694543838500977,19631,-.1373386383056641,49737,-.3036136627197266,50217588,-.1720752716064453,560296,.3759231567382813,8020976,-.4507341384887695,21093,3938941,-.7510519027709961,93196936,-.1201362609863281,1335000,7540488,-.1150846481323242,2883541,.0439958572387695,153970,.4470672607421875,872617,67675,-1.058421134948731,22058536,-.0568370819091797,7191054,-.1734237670898438,198635,.6494083404541016,1768172,-.135045051574707,125402,2.821834564208984,2321030,-.7496786117553711,1923093,-.3390960693359375,459820,-.5906238555908203,84155,.1583585739135742,517702,-.4625339508056641,13496266,-.0914497375488281,285700,-.2998971939086914,matched (3),28554696,.92614591,796000,1737000.5
201502,901920,661,4761,20174512,02,1,0,0,0,0,0,0,0,0,0,0,87027,183099,-.5733976364135742,242207,.8995027542114258,2061036,-.6444807052612305,767974,.3455696105957031,2,-6.859614849090576,4516084,.085148811340332,11062,-.7044734954833984,711090,644406,-.3373889923095703,23103,.9702234268188477,110,-3.951593399047852,56371,.4817914962768555,8556,-1.209044456481934,88297,-.2612829208374023,3689563,.2062978744506836,1385929,.1039724349975586,15999,-.2359247207641602,3874201,-.0614509582519531,93081,-.2387561798095703,5097339,.0322055816650391,10430768,-.1487693786621094,104259,-.0466423034667969,73853,.9579086303710938,33889,.5459814071655273,31945,-.4427337646484375,35430960,-.3487796783447266,380294,-.3875207901000977,7965230,-.0069742202758789,42127,3166877,-.218165397644043,91600968,-.01727294921875,941000,4492531,-.5178709030151367,1545737,-.6235179901123047,148294,-.0375614166259766,396447,412618,1.807806015014648,18893430,-.1548862457275391,6479227,-.1042366027832031,25380,-2.057507514953613,1084823,-.4885292053222656,106781,-.1607446670532227,404083,-1.748146057128906,2013757,.0460672378540039,495006,.0737342834472656,55950,-.4082021713256836,72957,-1.959529876708984,10621085,-.2395706176757813,454621,.4645223617553711,matched (3),21698546,.92614591,774285.19,1727157.4
