period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1450c688,growth1450c688,Y1617c807,growth1617c807,Y1698c372,growth1698c372,Y1789c152,Y1809c807,growth1809c807,Y2050c268,growth2050c268,Y2118c642,Y2125c703,growth2125c703,Y2577c792,growth2577c792,Y2742c348,growth2742c348,Y2750c251,growth2750c251,Y2821c554,Y2927c222,growth2927c222,Y2962c268,growth2962c268,Y3024c792,growth3024c792,Y3158c440,growth3158c440,Y3215c703,growth3215c703,Y327c440,growth327c440,Y3339c484,growth3339c484,Y3388c208,Y3511c208,growth3511c208,Y3583c807,growth3583c807,Y3730c222,growth3730c222,Y3980c600,growth3980c600,Y4039c620,growth4039c620,Y4040c440,growth4040c440,Y4140c620,growth4140c620,Y4146c484,growth4146c484,Y4198c348,growth4198c348,Y4431c428,growth4431c428,Y4445c688,growth4445c688,Y4484c792,growth4484c792,Y4539c826,growth4539c826,Y4681c484,growth4681c484,Y4701c191,growth4701c191,Y472c792,growth472c792,Y4736c616,growth4736c616,Y4761c124,growth4761c124,Y47c124,growth47c124,Y4887c440,growth4887c440,Y4974c705,growth4974c705,Y4975c218,Y581c688,growth581c688,Y614c484,growth614c484,Y651c428,growth651c428,Y675c484,growth675c484,Y694c792,growth694c792,Y712c348,growth712c348,Y712c688,growth712c688,Y729c703,growth729c703,_merge,x,r2,s,sf
201306,840721,641,3800,10281582,06,0,0,0,0,1,0,0,0,0,0,0,976208,.1014919281005859,59570,-.0141515731811523,327380,-.0983524322509766,82875,11962,.4345579147338867,698568,-.0939245223999023,148680,254239,.0745058059692383,760808,-.3585958480834961,325890,.0341739654541016,399917,.1992225646972656,10993,182722,4.465551853179932,14628,.4632987976074219,17648688,-.097747802734375,169346,-.0678339004516602,464924,-.4739599227905273,2329070,.8225240707397461,1408989,.3482704162597656,281374,55236,-.2172021865844727,107260,-.3403606414794922,9873,.7705097198486328,527717,.1028308868408203,4655118,.1617164611816406,1305589,-.1084709167480469,667402,1.306244850158691,8875504,.1090707778930664,35248632,.0800457000732422,11101,-.2367963790893555,16893,1.690028190612793,22072746,.3156108856201172,180777,-.5373411178588867,41614,-.3459596633911133,4988,.2292776107788086,576248,-.3313331604003906,758122,.8008556365966797,17949324,.1697006225585938,187006,.2331247329711914,12936,-.1237430572509766,246640,-.3147525787353516,84440,297348,.2502412796020508,807819,.103428840637207,201651,-.0678691864013672,8807899,-.1751556396484375,20912140,-.3898525238037109,9394412,.0586013793945313,4633579,-.2067241668701172,22594,.7599477767944336,matched (3),11768267,.82285452,827705.88,1463077
201307,840721,642,3800,8838569,07,0,0,0,0,0,1,0,0,0,0,0,1019054,.0429534912109375,63883,.0699014663696289,65727,-1.605610847473145,51193,16954,.3487691879272461,664150,-.0505247116088867,94359,230284,-.0989608764648438,1081890,.3520841598510742,327533,.0050287246704102,403832,.0097417831420898,9524,11635,-2.753947257995606,9704,-.4103994369506836,17330416,-.0181980133056641,46432,-1.293955802917481,1651417,1.267515182495117,2675674,.13873291015625,1363636,-.0327177047729492,180517,35394,-.445073127746582,67103,-.4690265655517578,7711,-.2471561431884766,377993,-.333683967590332,5405717,.1494903564453125,1272279,-.0258445739746094,278349,-.8745174407958984,3101870,-1.051290512084961,31678840,-.1067771911621094,4681,-.8635234832763672,67776,1.389308929443359,26359486,.1774845123291016,77140,-.8516426086425781,28006,-.3960180282592773,18935,1.333976745605469,822223,.355473518371582,226117,-1.209792137145996,14706720,-.199249267578125,175006,-.0663204193115234,15676,.1921167373657227,328046,.2852239608764648,105212,194275,-.425628662109375,864033,.0672721862792969,244541,.1928443908691406,8498931,-.0357084274291992,85232120,1.405048370361328,7619191,-.2094449996948242,3138067,-.3897218704223633,15085,-.4039831161499023,matched (3),8308090,.82285452,713286.38,1401525.9
201308,840721,643,3800,7989336,08,0,0,0,0,0,0,1,0,0,0,0,887728,-.1379642486572266,108060,.5256328582763672,99161,.4112348556518555,79697,10768,-.4539251327514648,450397,-.3883790969848633,81204,207218,-.1055421829223633,853242,-.237421989440918,456229,.3314065933227539,552392,.3132591247558594,6973,2969,-1.365793228149414,4833,-.6970701217651367,14679490,-.1660118103027344,123321,.976801872253418,540431,-1.117022514343262,2056889,-.2630071640014648,1428808,.0466852188110352,546482,124595,1.258525848388672,54129,-.2148590087890625,8074,.0460014343261719,354148,-.0651607513427734,3137053,-.5441732406616211,1270410,-.001469612121582,42470,-1.880077362060547,2059902,-.4093465805053711,25549960,-.2150135040283203,16815,1.278759002685547,27140,-.9151992797851563,19731464,-.2896137237548828,167656,.7762928009033203,20787,-.298090934753418,4125,-1.523945808410645,785543,-.0456371307373047,345826,.4248828887939453,10816702,-.3072128295898438,107946,-.483189582824707,14650,-.0676908493041992,268499,-.2003059387207031,116920,247388,.2416839599609375,571452,-.4134302139282227,191626,-.2438373565673828,5737720,-.392878532409668,49026080,-.5530261993408203,8741528,.1374149322509766,4324623,.3207178115844727,23531,.4446182250976563,matched (3),6919807,.82285452,697423.13,1393519.4
201309,840721,644,3800,6972938,09,0,0,0,0,0,0,0,1,0,0,0,774588,-.1363344192504883,59348,-.5992679595947266,135941,.3154754638671875,16417,15138,.3406295776367188,658563,.3799314498901367,33090,405160,.6705102920532227,882805,.0340614318847656,451015,-.0114946365356445,309447,-.5794715881347656,16600,9380,1.150354385375977,6912,.3577909469604492,14463526,-.0148220062255859,94124,-.270176887512207,582886,.0756254196166992,577947,-1.269467353820801,1513743,.0577449798583984,110588,31168,-1.385676383972168,104809,.6607694625854492,8480,.0490608215332031,255025,-.3283538818359375,5997952,.6481342315673828,1632912,.2510251998901367,27841,-.4222879409790039,1119539,-.6097412109375,40228208,.4539318084716797,19487,.1474761962890625,9119,-1.090648651123047,9146457,-.7688484191894531,444702,.975489616394043,21274,.0231571197509766,2374,-.5524897575378418,399407,-.6763935089111328,651089,.6327104568481445,18615642,.5429115295410156,84429,-.2457199096679688,29339,.6944770812988281,89985,-1.093204498291016,148918,323579,.2684850692749023,973715,.5329380035400391,165411,-.1471118927001953,6850460,.1772537231445313,69570896,.3499946594238281,9663660,.1002874374389648,6549358,.4150419235229492,19764,-.1744565963745117,matched (3),7013250.5,.82285452,622691.31,1357660.4
201310,840721,645,3800,5746811,10,0,0,0,0,0,0,0,0,1,0,0,631972,-.2034854888916016,67795,.1330699920654297,339541,.9153738021850586,88803,14099,-.0711050033569336,526535,-.2237424850463867,63853,330841,-.2026433944702148,667862,-.2790231704711914,391995,-.1402511596679688,399004,.2541847229003906,21557,28853,1.123634338378906,10132,.3824405670166016,12745672,-.1264381408691406,129734,.3208723068237305,1127865,.6600894927978516,138523,-1.428445816040039,1236878,-.2019948959350586,79397,259749,2.12032413482666,67460,-.4406042098999023,4183,-.7066812515258789,86168,-1.085062980651856,4291589,-.3347616195678711,1306812,-.2227745056152344,599174,3.069042205810547,815513,-.3168554306030273,36312044,-.1024188995361328,17706,-.0958433151245117,171600,2.934805870056152,29572016,1.1734619140625,237218,-.6284246444702148,36030,.5268669128417969,1991,-.1759395599365234,267370,-.4013481140136719,417752,-.4437580108642578,15119828,-.2079963684082031,233900,1.018982887268066,19729,-.3968276977539063,87080,-.0328159332275391,0,221124,-.3807201385498047,804130,-.1913576126098633,250304,.4142427444458008,5615822,-.1987276077270508,57737152,-.1864452362060547,5820711,-.5069503784179688,5396690,-.1935815811157227,23777,.1848564147949219,matched (3),6835828.5,.82285452,842562.63,1471532.9
201311,840721,646,3800,5152755,11,0,0,0,0,0,0,0,0,0,1,0,584481,-.0781211853027344,60192,-.1189489364624023,263246,-.2545051574707031,31687,7718,-.6025485992431641,474184,-.1047229766845703,15248,249697,-.2813901901245117,1117122,.514430046081543,346518,-.1233148574829102,734573,.6103181838989258,11602,10278,-1.032208442687988,7801,-.2614469528198242,14756386,.146484375,87767,-.3908004760742188,1093392,-.031041145324707,196192,.3480567932128906,954933,-.2587041854858398,72501,36878,-1.95210075378418,13271,-1.625953674316406,3527,-.1705808639526367,28305,-1.113260269165039,5740949,.2909679412841797,1654655,.2360019683837891,147535,-1.401486396789551,1074949,.2762117385864258,34171160,-.0607662200927734,7780,-.8223476409912109,5536,-3.433894157409668,24190472,-.2008705139160156,170293,-.3314590454101563,25591,-.3421115875244141,484,-1.414307117462158,588647,.7891931533813477,341966,-.2001762390136719,12885870,-.1598758697509766,51117,-1.520776748657227,23675,.1823301315307617,58986,-.3895273208618164,137925,220144,-.0044412612915039,771202,-.0418100357055664,179600,-.3319435119628906,4493001,-.2230672836303711,30590726,-.6352043151855469,5256274,-.1020002365112305,3914399,-.3211240768432617,6801,-1.251648902893066,matched (3),4333364,.82285452,647120.25,1369036.9
201312,840721,647,3800,7281951,12,0,0,0,0,0,0,0,0,0,0,1,630494,.0757789611816406,74652,.2152976989746094,155103,-.5290002822875977,65941,23489,1.112977027893066,654303,.3219757080078125,27409,217528,-.1379203796386719,962175,-.1493148803710938,380355,.0931711196899414,523806,-.3381681442260742,16769,37591,1.296759605407715,7164,-.0851840972900391,15415987,.0437278747558594,67917,-.2563991546630859,1286258,.1624517440795898,591591,1.10372257232666,1625689,.5320453643798828,74688,131232,1.269351959228516,112927,2.141160011291504,14949,1.444196701049805,208726,1.997983932495117,7947557,.3252401351928711,1090986,-.4165105819702148,505236,1.230959892272949,995548,-.0767354965209961,49312272,.366790771484375,45724,1.771066665649414,16142,1.070152282714844,43425840,.5850963592529297,434493,.9366598129272461,26906,.0501089096069336,559,.1440644264221191,546952,-.0734653472900391,404071,.1668787002563477,20743536,.476104736328125,178605,1.251059532165527,39985,.5240850448608398,169106,1.053226470947266,55244,260581,.1686315536499023,1190638,.4342937469482422,217695,.1923627853393555,4814632,.0691385269165039,69669120,.82305908203125,6910392,.2736043930053711,7788001,.687922477722168,22379,1.19105339050293,matched (3),6083979,.82285452,841859.44,1471130.4
201401,840721,648,3800,5895707,01,0,0,0,0,0,0,0,0,0,0,0,371631,-.5286016464233398,49396,-.4129676818847656,122457,-.2363290786743164,49724,9099,-.9483671188354492,559479,-.1565647125244141,18618,284001,.2666501998901367,958019,-.004328727722168,398745,.0472164154052734,544657,.0390348434448242,6720,2538,-2.695388317108154,8663,.1899929046630859,13206010,-.1547317504882813,66174,-.0259981155395508,675624,-.643855094909668,223222,-.9746494293212891,1108297,-.3831071853637695,36491,216206,.4992647171020508,59766,-.6363048553466797,4644,-1.169068336486816,113832,-.6062984466552734,4181945,-.6420879364013672,993399,-.0937051773071289,83866,-1.795805931091309,1593367,.470311164855957,29078614,-.5281696319580078,16557,-1.015813827514648,1997,-2.089777946472168,22560100,-.6548709869384766,474192,.0874319076538086,47346,.5651330947875977,724,.2586417198181152,356898,-.4269113540649414,385274,-.0476360321044922,14470418,-.3601284027099609,127751,-.3350934982299805,19278,-.7295398712158203,243777,.365727424621582,270026,179213,-.3743381500244141,848703,-.3385353088378906,246725,.1251792907714844,4212119,-.1336936950683594,32144890,-.7735023498535156,6859270,-.0074253082275391,1596763,-1.584605216979981,12939,-.547877311706543,matched (3),5933370,.82285452,652369.25,1371525.8
201402,840721,649,3800,5200811,02,1,0,0,0,0,0,0,0,0,0,0,607102,.4907951354980469,46988,-.0499773025512695,35354,-1.242348670959473,9920,15842,.554499626159668,673190,.1850214004516602,11925,180414,-.4537239074707031,1114337,.1511468887329102,366382,-.0846452713012695,491510,-.1026735305786133,5846,1434,-.5709090232849121,819,-2.358732223510742,11887357,-.1051979064941406,48954,-.3014068603515625,831785,.2079372406005859,418111,.6275806427001953,1028455,-.0747671127319336,43047,343503,.4629640579223633,45206,-.2792062759399414,3180,-.3786954879760742,134120,.1640110015869141,5719874,.3131704330444336,950266,-.0443906784057617,40057,-.7389163970947266,970694,-.4955930709838867,21387300,-.3072071075439453,17012,.0271100997924805,7793,1.361579895019531,10208882,-.7929248809814453,612913,.2566108703613281,11846,-1.385492324829102,1184,.4918627738952637,543206,.420039176940918,306108,-.2300167083740234,13893045,-.0407180786132813,76887,-.5077457427978516,16626,-.1479969024658203,255893,.0485057830810547,78069,223994,.2230434417724609,423495,-.6951675415039063,135928,-.5961494445800781,6970202,.5036783218383789,26259120,-.202239990234375,6076344,-.1211977005004883,2111547,.2794418334960938,22437,.5504655838012695,matched (3),5163830.5,.82285452,629675.56,1360877.9
201403,840721,650,3800,7229461,03,0,1,0,0,0,0,0,0,0,0,0,923171,.4191179275512695,62064,.2782735824584961,371540,2.352245330810547,95573,19048,.1842975616455078,391538,-.5419445037841797,13118,283833,.4531316757202148,927290,-.1837482452392578,448253,.2016811370849609,532887,.0808267593383789,0,7778,1.690832138061523,2414,1.08095645904541,15155514,.242889404296875,108576,.7965688705444336,693986,-.1811227798461914,401826,-.0397281646728516,1183758,.1406364440917969,65487,383549,.1102714538574219,115215,.9355697631835938,3386,.0627679824829102,165067,.2076168060302734,6111534,.0662307739257813,1337251,.3416299819946289,279217,1.941685676574707,4606232,1.557153701782227,28814424,.2980785369873047,11425,-.3981151580810547,16662,.7599048614501953,19327446,.6382675170898438,500552,-.2025117874145508,25621,.7714223861694336,478,-.90704345703125,628358,.1456212997436523,490453,.4713916778564453,19347858,.3311920166015625,104165,.3036394119262695,17354,.0428552627563477,267867,.0457315444946289,466712,367956,.4963445663452148,525411,.2156391143798828,139661,.0270929336547852,1312211,-1.669930458068848,54368752,.7277755737304688,7668989,.2327814102172852,4633487,.7858896255493164,18581,-.1885719299316406,matched (3),8209054.5,.82285452,765234.5,1428664.1
201404,840721,651,3800,7466586,04,0,0,1,0,0,0,0,0,0,0,0,1021696,.1014041900634766,63364,.0207300186157227,216318,-.5409069061279297,10051,19619,.029536247253418,734047,.6284904479980469,49877,205456,-.3231534957885742,948712,.0228385925292969,467159,.0413122177124023,420653,-.2365007400512695,7466,22664,1.069478034973145,5296,.7856664657592773,15312687,.0103168487548828,40522,-.9856052398681641,791093,.1309642791748047,447816,.108363151550293,1115632,-.0592727661132813,66785,82049,-1.542150497436523,139472,.1910638809204102,2659,-.2416987419128418,341345,.7265424728393555,3237951,-.6352376937866211,878058,-.420659065246582,342188,.2033710479736328,3233135,-.3539571762084961,21215504,-.3061428070068359,12066,.0545873641967773,30809,.6146755218505859,20535936,.0606498718261719,799517,.468297004699707,40316,.4533357620239258,2475,1.64438533782959,481709,-.2657699584960938,296812,-.5022306442260742,14919493,-.2599124908447266,116738,.1139554977416992,25212,.3734970092773438,253788,-.0539913177490234,56427,297667,-.2119874954223633,774401,.387908935546875,191295,.3145990371704102,4545277,1.242375373840332,24466516,-.7984848022460938,8439932,.0957889556884766,4771877,.0294294357299805,43014,.839385986328125,matched (3),6856714,.82285452,610570.81,1352144.3
201405,840721,652,3800,8142461,05,0,0,0,1,0,0,0,0,0,0,0,836242,-.2003011703491211,58105,-.086644172668457,314126,.3730449676513672,28523,31675,.479029655456543,477046,-.4309606552124023,35327,302414,.3865652084350586,963451,.015416145324707,331367,-.3434438705444336,521882,.215632438659668,24688,24863,.0926027297973633,8021,.4151115417480469,19101896,.2211074829101563,42971,.058680534362793,634347,-.2208194732666016,1253310,1.02916145324707,1001617,-.1078052520751953,53669,135468,.5014190673828125,101854,-.3143234252929688,7937,1.09358549118042,199248,-.5383434295654297,3835827,.1694450378417969,1546657,.5661382675170898,244525,-.3360424041748047,794579,-1.403395652770996,27706896,.2669486999511719,5743,-.7424097061157227,19453,-.4598054885864258,11285944,-.5986175537109375,368771,-.7738323211669922,64295,.4667339324951172,3572,.366884708404541,321970,-.4028816223144531,589725,.6865577697753906,16366065,.0925407409667969,86656,-.2979860305786133,43741,.5509653091430664,129640,-.6717386245727539,548975,404191,.3059120178222656,796066,.027592658996582,147924,-.2571182250976563,4345660,-.0449113845825195,11996644,-.7126789093017578,8406515,-.00396728515625,3294386,-.3705196380615234,9076,-1.555891990661621,matched (3),6894340.5,.82285452,818803.88,1458059.4
201406,840721,653,3800,10121053,06,0,0,0,0,1,0,0,0,0,0,0,961212,.139277458190918,63940,.0956935882568359,358019,.1307916641235352,104941,21049,-.4086751937866211,559576,.1595668792724609,47049,233345,-.2592792510986328,1145874,.1734018325805664,348745,.0511150360107422,547232,.0474319458007813,38491,3531,-1.951799392700195,18836,.8537063598632813,17207208,-.1044597625732422,315395,1.993300437927246,507374,-.2233476638793945,1885820,.408574104309082,944518,-.0586957931518555,79130,508115,1.321971893310547,132507,.2630949020385742,2480,-1.16327714920044,398709,.6936817169189453,5166340,.2977790832519531,1387966,-.1082563400268555,54030,-1.509778022766113,1224198,.4322290420532227,36955332,.2880287170410156,4502,-.2434597015380859,54058,1.022056579589844,7360033,-.4274940490722656,216672,-.5317907333374023,21607,-1.090464591979981,9908,1.020216941833496,232308,-.3263940811157227,305609,-.6573495864868164,20881184,.2436389923095703,64156,-.300628662109375,10390,-1.437441825866699,147950,.1321134567260742,502735,360118,-.1154565811157227,798450,.0029897689819336,177249,.1808567047119141,12782159,1.078873634338379,21426744,.5800132751464844,8862902,.0528678894042969,7311493,.7972278594970703,22034,.8869533538818359,matched (3),9491933,.82285452,818955.63,1458144.5
201407,840721,654,3800,9776571,07,0,0,0,0,0,1,0,0,0,0,0,1055235,.0933237075805664,74055,.1468629837036133,180176,-.6866521835327148,12989,8331,-.9268693923950195,1249035,.8029470443725586,11839,195798,-.1754341125488281,582490,-.6766109466552734,384744,.0982370376586914,628436,.1383609771728516,7478,11545,1.184671401977539,9161,-.7208147048950195,16385230,-.0489482879638672,144422,-.7810859680175781,688324,.3050107955932617,2264990,.1832075119018555,1338952,.3489675521850586,40676,255355,-.6880531311035156,29460,-1.503602027893066,9863,1.380531787872315,325213,-.2037515640258789,4750706,-.0838708877563477,1529451,.0970697402954102,57990,.0707311630249023,1222426,-.0014486312866211,24102216,-.4274063110351563,15237,1.219204902648926,240327,1.491943359375,8227594,.1114292144775391,192224,-.1197242736816406,77449,1.276601791381836,9411,-.0514631271362305,203840,-.1307287216186523,75705,-1.395462989807129,14901726,-.337371826171875,88770,.3247308731079102,28189,.9980878829956055,304764,.7226629257202148,470246,346768,-.0377750396728516,789003,-.01190185546875,148577,-.17645263671875,8977280,-.3533535003662109,38073472,.5748786926269531,8257108,-.0707998275756836,4027403,-.5963258743286133,27139,.2083845138549805,matched (3),9955459,.82285452,851217.13,1476505.3
201408,840721,655,3800,5774483,08,0,0,0,0,0,0,1,0,0,0,0,792423,-.2864236831665039,136645,.6125783920288086,99000,-.5988140106201172,134274,7417,-.1162090301513672,256452,-1.583185195922852,32307,226669,.1464071273803711,1070200,.6082887649536133,388813,.0105199813842773,428789,-.3822689056396484,14352,44369,1.346288681030273,8827,-.037139892578125,17917560,.0894012451171875,156529,.0805015563964844,630415,-.0878810882568359,2172749,-.0415763854980469,805333,-.5083866119384766,40357,204650,-.2213535308837891,72774,.9043254852294922,36320,1.30357837677002,460615,.3480815887451172,3431260,-.3253660202026367,1171996,-.2662010192871094,97918,.523859977722168,2328151,.6442375183105469,24146048,.0018177032470703,7120,-.7608194351196289,8316,-3.363819122314453,3802919,-.7717247009277344,117487,-.4923334121704102,33491,-.8383426666259766,2045,-1.526481151580811,476624,.8493919372558594,352131,1.537158966064453,11701856,-.241729736328125,4026,-3.09327507019043,31250,.1030874252319336,149371,-.713104248046875,109801,209996,-.5015678405761719,652106,-.1905632019042969,143317,-.0360441207885742,10544559,.1609115600585938,29061620,-.2700996398925781,8290045,.0039806365966797,2945939,-.3126945495605469,16734,-.4835290908813477,matched (3),6286581.5,.82285452,821418.13,1459529
201409,840721,656,3800,6953761,09,0,0,0,0,0,0,0,1,0,0,0,854320,.0752105712890625,76186,-.5842084884643555,205466,.7301607131958008,24537,16603,.8058090209960938,827816,1.171849250793457,15377,194741,-.151820182800293,1280012,.1790237426757813,507873,.2671337127685547,348839,-.206355094909668,34136,1840,-3.182775497436523,16137,.6033000946044922,14473017,-.2134952545166016,91491,-.5370006561279297,665982,.0548839569091797,407645,-1.673352241516113,1220283,.4155817031860352,104427,373446,.6014719009399414,127073,.5574026107788086,6507,-1.719490051269531,228362,-.7016305923461914,6358884,.6169252395629883,2536099,.7719192504882813,340512,1.246319770812988,1154112,-.7017440795898438,28676656,.1719627380371094,15965,.8074913024902344,23668,1.045942306518555,3896465,.0243005752563477,119657,.0183019638061523,22466,-.3992738723754883,1284,-.4654178619384766,201053,-.8631591796875,336809,-.0444869995117188,16906268,.3679370880126953,66148,2.799121856689453,33744,.0767831802368164,139896,-.0655336380004883,221120,355001,.5250320434570313,448625,-.3740196228027344,186870,.2653541564941406,11404275,.0783786773681641,28314014,-.02606201171875,9811364,.1684865951538086,3512091,.1757841110229492,28826,.5438356399536133,matched (3),6502213,.82285452,795433.56,1445064.6
201410,840721,657,3800,4168274,10,0,0,0,0,0,0,0,0,1,0,0,782198,-.0881977081298828,70298,-.0804347991943359,627986,1.117237091064453,0,5838,-1.045194625854492,710288,-.1531200408935547,48099,199017,.0217189788818359,383597,-1.205032348632813,437625,-.148869514465332,460836,.2784318923950195,4215,5159,1.030977249145508,1551,-2.342215061187744,14244361,-.0159244537353516,146388,.4700202941894531,928048,.3318214416503906,37518,-2.385575294494629,864920,-.3442010879516602,53586,130336,-1.052657127380371,90188,-.342864990234375,13126,.701716423034668,110811,-.7231054306030273,4812572,-.278620719909668,1248906,-.7083587646484375,288217,-.1667366027832031,1843757,.4684743881225586,23037414,-.218963623046875,10252,-.4429254531860352,32299,.3109121322631836,2351098,-.5051870346069336,110530,-.0793428421020508,20297,-.1015300750732422,585,-.7861232757568359,139825,-.3631763458251953,323915,-.0390348434448242,17356636,.0262908935546875,37271,-.5736799240112305,23020,-.3824386596679688,130309,-.0709905624389648,160867,306766,-.1460351943969727,753347,.5183382034301758,120421,-.4394187927246094,9857262,-.1457786560058594,20359848,-.3297920227050781,8129733,-.188014030456543,5340515,.4191102981567383,22185,-.2618618011474609,matched (3),4922190,.82285452,528483.19,1317114.9
201411,840721,658,3800,7171587,11,0,0,0,0,0,0,0,0,0,1,0,485483,-.476963996887207,52320,-.2953643798828125,91356,-1.927753448486328,34646,16684,1.050061225891113,279533,-.9325504302978516,16555,221791,.1083459854125977,570102,.3962230682373047,344431,-.2394685745239258,532246,.1440639495849609,19257,32020,1.825617790222168,16669,2.374650478363037,15202849,.0651206970214844,304113,.7311382293701172,672601,-.3219318389892578,52755,.3408374786376953,913179,.054295539855957,18896,171983,.2772798538208008,51751,-.5554523468017578,2546,-1.640071392059326,77147,-.3621139526367188,4950975,.0283527374267578,1304730,.0437278747558594,85700,-1.212861061096191,1942420,.0521297454833984,26190560,.1282787322998047,12745,.2176656723022461,4035,-2.080029487609863,4565746,.6636991500854492,168048,.4189634323120117,39165,.6573104858398438,187,-1.140503406524658,330857,.8612937927246094,1165878,1.28074836730957,14788173,-.1601467132568359,60766,.4888153076171875,19836,-.14886474609375,99152,-.2732553482055664,74588,351632,.136500358581543,607563,-.2150697708129883,171429,.353175163269043,10700970,.0821247100830078,28258006,.3278121948242188,7361782,-.0992259979248047,4210199,-.2378120422363281,25384,.1347026824951172,matched (3),6469358,.82285452,783100.38,1438312.8
201412,840721,659,3800,8017351,12,0,0,0,0,0,0,0,0,0,0,1,708193,.3775730133056641,70673,.300684928894043,223596,.8950767517089844,69181,25694,.4318075180053711,1049528,1.322976112365723,42489,211092,-.0494422912597656,728686,.2454280853271484,435817,.2353286743164063,578984,.0841693878173828,3829,8604,-1.314133644104004,44367,.9789457321166992,13333047,-.1312370300292969,113406,-.986424446105957,665345,-.0108461380004883,78327,.395233154296875,1001495,.0923166275024414,0,226719,.2763156890869141,84908,.4951238632202148,15906,1.832172870635986,207482,.9893321990966797,6165178,.2193326950073242,1344531,.0300493240356445,1148310,2.595193862915039,2053736,.0557260513305664,47291808,.5909385681152344,25705,.7015466690063477,91465,3.120949745178223,8521106,.6239643096923828,1250089,2.006719589233398,19315,-.7069015502929688,457,.8935747146606445,400557,.1911697387695313,370641,-1.145995140075684,20846588,.3433628082275391,62001,.0201196670532227,54001,1.001503944396973,148957,.4070043563842773,127987,467053,.2838573455810547,648507,.0652170181274414,284512,.5066061019897461,4975458,-.7658166885375977,31769872,.1171417236328125,9414731,.2459745407104492,8829362,.7405729293823242,21224,-.1789865493774414,matched (3),9012496,.82285452,589892.88,1342933.8
201501,840721,660,3800,7772568,01,0,0,0,0,0,0,0,0,0,0,0,261580,-.995976448059082,35527,-.6877708435058594,85698,-.9590120315551758,63040,5253,-1.587457656860352,290346,-1.285022735595703,13027,189002,-.1105356216430664,466420,-.4461565017700195,365943,-.1747446060180664,369671,-.4486618041992188,1478,3140,-1.008004188537598,9200,-1.57329273223877,13197728,-.0102005004882813,186872,.4994487762451172,846592,.2409133911132813,38674,-.7057247161865234,1086861,.0818004608154297,110064,345084,.4200763702392578,11556,-1.994362831115723,8008,-.6862554550170898,134633,-.4324922561645508,3443969,-.5822925567626953,960608,-.3362340927124023,52855,-3.078494071960449,1801447,-.1310710906982422,22364164,-.7488784790039063,19340,-.2845096588134766,199,-6.130406856536865,7638139,-.1093921661376953,366087,-1.228098869323731,19255,-.0031108856201172,388,-.1636781692504883,295370,-.30462646484375,101795,-1.29227352142334,15903850,-.2706298828125,105742,.5338516235351563,13938,-1.35438346862793,128615,-.1468343734741211,358669,187988,-.910064697265625,541669,-.1800174713134766,157388,-.5920610427856445,7072824,.3517427444458008,26136836,-.1951732635498047,6323164,-.3980569839477539,111972,-4.367588996887207,16239,-.2677164077758789,matched (3),9305403,.82285452,868441.31,1486501.8
201502,840721,661,3800,2172533,02,1,0,0,0,0,0,0,0,0,0,0,347271,.2833652496337891,61262,.5448665618896484,95292,.1061162948608398,9250,5805,.0999202728271484,415884,.3593330383300781,8224,783658,1.422214508056641,434225,-.0715236663818359,416899,.130366325378418,220676,-.5159177780151367,893,320,-2.283657073974609,10935,.172764778137207,11000762,-.1820812225341797,84394,-.7949275970458984,442527,-.6487178802490234,40157,.0376291275024414,1042362,-.0418052673339844,71685,183271,-.6328220367431641,61988,1.67973518371582,890,-2.196974754333496,174176,.2575139999389648,3956170,.1386518478393555,709863,-.302495002746582,31159,-.5284500122070313,1764562,-.0206871032714844,22053576,-.0139846801757813,15584,-.2159309387207031,522,.9643626213073731,7386961,-.0334377288818359,335897,-.0860662460327148,15553,-.2135171890258789,1568,1.396551132202148,554364,.6295919418334961,173095,.5308799743652344,14146009,-.1171283721923828,51227,-.7247352600097656,25055,.5864543914794922,145804,.1254396438598633,73531,190215,.0117769241333008,815559,.4092187881469727,179574,.1318731307983398,3499811,-.7035512924194336,18491898,-.3460121154785156,6615799,.0452413558959961,297705,.9778537750244141,11834,-.3164396286010742,matched (3),3383104,.82285452,556547.75,1328624.4
