period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1086c616,Y1449c826,growth1449c826,Y1463c208,growth1463c208,Y1503c208,growth1503c208,Y1665c233,Y1712c428,growth1712c428,Y1722c208,growth1722c208,Y1778c484,growth1778c484,Y1779c124,growth1779c124,Y1846c222,Y1898c268,Y1973c428,growth1973c428,Y2059c208,growth2059c208,Y2139c233,Y2141c616,growth2141c616,Y2174c703,growth2174c703,Y2190c792,growth2190c792,Y2203c191,growth2203c191,Y2322c233,Y2420c348,growth2420c348,Y2632c484,growth2632c484,Y2635c484,growth2635c484,Y2683c616,growth2683c616,Y2887c36,Y2922c440,growth2922c440,Y2958c826,growth2958c826,Y2982c68,growth2982c68,Y3115c246,growth3115c246,Y3157c705,growth3157c705,Y3233c251,growth3233c251,Y3435c246,growth3435c246,Y3521c826,growth3521c826,Y3584c826,growth3584c826,Y3597c428,growth3597c428,Y3752c757,growth3752c757,Y3900c792,growth3900c792,Y419c428,growth419c428,Y4256c616,growth4256c616,Y4276c68,growth4276c68,Y4437c376,Y4468c348,growth4468c348,Y4480c757,growth4480c757,Y4626c826,growth4626c826,Y4753c757,growth4753c757,Y4980c440,Y5003c222,growth5003c222,Y5012c586,growth5012c586,Y850c233,Y948c757,growth948c757,Y991c344,_merge,x,r2,s,sf
201310,760692,645,3586,1968529,10,0,0,0,0,0,0,0,0,1,0,0,128688,17706498,.04608154296875,113376,-.8778095245361328,3950102,-.0562105178833008,114289,1555953,.0650177001953125,3192986,-.0262079238891602,12622277,-.1340923309326172,4470420,-.4204311370849609,100561,3414,96497,-.5048427581787109,1666577,-.0101051330566406,113103,727024,.1153898239135742,764556,.3848400115966797,7180867,-.403447151184082,81114,-.4771251678466797,23452,157589,.1707172393798828,1805204,-.0990219116210938,10421312,.0900669097900391,80270,-.4250640869140625,755195,204025,-.6457223892211914,178190,-.7167835235595703,199187,.512812614440918,1317860,-.0845537185668945,317617,.0038833618164063,6344957,.0260496139526367,2097310,-.0805120468139648,865512,-.2479228973388672,96362888,-.0020236968994141,1216263,-.2510747909545898,1260846,-.1071720123291016,37428000,-.2660655975341797,523932,-.3237056732177734,3570228,.1408987045288086,332180,.7562122344970703,1557000,1410154,.1697101593017578,14083712,-.0462608337402344,2731919,-.3411741256713867,13401357,.1729507446289063,29949,482967,.4853744506835938,183432,-.7950458526611328,217780,409774,-.0179557800292969,0,matched (3),2158648.3,.90899533,362434.66,722572.81
201311,760692,646,3586,1992493,11,0,0,0,0,0,0,0,0,0,1,0,150021,15099223,-.1592884063720703,374944,1.196066856384277,4000189,.0125999450683594,149400,69854,-3.103436470031738,3286072,.0287361145019531,11089202,-.1294898986816406,5669552,.2376279830932617,19826,21140,89623,-.0739002227783203,1557015,-.0680017471313477,132034,759441,.0436229705810547,192377,-1.379837989807129,9341108,.263005256652832,91475,.1202106475830078,120160,131943,-.1776208877563477,1905654,.0541515350341797,9618465,-.0801677703857422,61962,-.2588739395141602,997053,379252,.6199579238891602,92742,-.6530294418334961,143960,-.3247089385986328,1363167,.0338020324707031,201945,-.4528512954711914,7475790,.1640090942382813,2299117,.0918703079223633,1181876,.3115367889404297,112182664,.152008056640625,726812,-.5148706436157227,1112809,-.1248960494995117,38053224,.0165672302246094,290558,-.5895586013793945,2722610,-.2710390090942383,172925,-.6528186798095703,714000,1839237,.2656517028808594,14752290,.0463790893554688,3984570,.3774251937866211,11377530,-.1637153625488281,5078,354979,-.3078899383544922,225684,.2072916030883789,87681,374108,-.0910606384277344,50669,matched (3),1437668,.90899533,312026.44,698650.88
201312,760692,647,3586,1987458,12,0,0,0,0,0,0,0,0,0,0,1,35330,9031564,-.5139179229736328,129053,-1.066553115844727,3408753,-.1599950790405273,80965,1443318,3.028292655944824,2230073,-.3876581192016602,9337652,-.1719169616699219,4422000,-.2485179901123047,62948,12959,133597,.3992156982421875,870497,-.5814609527587891,65274,706991,-.0715646743774414,881981,1.522713661193848,7703707,-.1927242279052734,53470,-.5369453430175781,65685,111799,-.1656665802001953,1580398,-.1871480941772461,8152441,-.1653671264648438,45005,-.3197479248046875,346582,424064,.1116838455200195,129562,.3343381881713867,186430,.2585201263427734,1328933,-.0254344940185547,169805,-.173344612121582,6760934,-.1005086898803711,1704459,-.2992773056030273,841740,-.3393869400024414,79788328,-.3407516479492188,891414,.2041416168212891,1017366,-.0896701812744141,32166052,-.1680736541748047,426769,.3844394683837891,2611615,-.0416221618652344,30924,-1.721325874328613,1267000,856689,-.7640304565429688,11715541,-.2304821014404297,4032530,.0119647979736328,9421002,-.1886978149414063,4266,275885,-.2520742416381836,264742,.1596202850341797,295259,330240,-.124725341796875,36773,matched (3),2508103,.90899533,329636.09,706691.25
201401,760692,648,3586,1873729,01,0,0,0,0,0,0,0,0,0,0,0,225480,15872710,.5638771057128906,270618,.7404851913452148,2978785,-.1348304748535156,146427,1407492,-.0251350402832031,2667242,.1790103912353516,12017435,.2523021697998047,7476597,.5251855850219727,142325,66,314784,.8570594787597656,1751692,.6992731094360352,116144,670140,-.0535306930541992,475792,-.6171903610229492,10794222,.3373088836669922,26805,-.6905326843261719,45308,228710,.7157516479492188,1394210,-.1253490447998047,7552684,-.0764141082763672,49477,.0947341918945313,826930,276503,-.4276628494262695,372755,1.056761741638184,76360,-.8925962448120117,1719770,.2578144073486328,121113,-.3379268646240234,5590667,-.1900625228881836,2648296,.4406681060791016,1100462,.2680139541625977,126704024,.4624767303466797,1378198,.4357233047485352,1405905,.3234643936157227,33559392,.0424041748046875,607002,.3522891998291016,2418514,-.0768156051635742,59518,.6547460556030273,3222000,936152,.0887022018432617,15477004,.2784404754638672,4855179,.1856517791748047,11054654,.1599102020263672,2508,270532,-.0195941925048828,162849,-.4859323501586914,140352,380138,.1407146453857422,28733,matched (3),2648754,.90899533,409082.44,747061.63
201402,760692,649,3586,924134,02,1,0,0,0,0,0,0,0,0,0,0,159924,16415189,.0336055755615234,113416,-.8696460723876953,2788126,-.0661458969116211,112804,165184,-2.142504692077637,2342558,-.1298017501831055,9634872,-.2209682464599609,6544859,-.1330986022949219,42324,1750,223551,-.3422470092773438,1894050,.0781354904174805,68315,717474,.0682497024536133,395588,-.1846075057983398,7952523,-.3055210113525391,139401,1.64876651763916,102,125331,-.601496696472168,1738030,.2204246520996094,6704459,-.1191301345825195,18453,-.9862813949584961,612786,243563,-.1268463134765625,489902,.2732839584350586,152013,.688507080078125,1673471,-.0272912979125977,134899,.1078023910522461,5356273,-.0428295135498047,3135197,.1687755584716797,1009650,-.0861263275146484,124309072,-.0190830230712891,672334,-.7177772521972656,1217911,-.1435441970825195,24363354,-.3202362060546875,604116,-.004765510559082,2907030,.1839790344238281,80404,.3007850646972656,642000,1297945,.3267602920532227,14648625,-.0550098419189453,3337307,-.3748817443847656,13773648,.2199058532714844,8280,449432,.507594108581543,265328,.4881429672241211,784255,317496,-.1800689697265625,26877,matched (3),1394936.5,.90899533,295756.5,691537.75
201403,760692,650,3586,2686536,03,0,1,0,0,0,0,0,0,0,0,0,281268,16671611,.0154991149902344,370718,1.184379577636719,3362537,.1873254776000977,184210,165232,.0002908706665039,2747501,.1594486236572266,10633938,.0986614227294922,8389265,.2482738494873047,3254,10688,330555,.3911333084106445,1905227,.0058832168579102,114167,724751,.0100917816162109,590301,.4002599716186523,9255377,.1517162322998047,179764,.2542905807495117,10616,172706,.3206329345703125,1941632,.1107759475708008,7875571,.1609926223754883,259139,2.642138481140137,776828,856082,1.256991386413574,1044157,.7567605972290039,524004,1.237532615661621,1834520,.091883659362793,276064,.7161064147949219,11676176,.7792825698852539,3199039,.0201587677001953,1112057,.0966081619262695,133052176,.0679702758789063,1604208,.8696298599243164,1383011,.1271257400512695,34324440,.3427772521972656,690093,.1330604553222656,3547878,.1992177963256836,221451,1.013137817382813,1300000,1393432,.0709877014160156,15735172,.0715522766113281,4649500,.3315954208374023,16215687,.1632213592529297,34503,460495,.024317741394043,377328,.3521480560302734,900608,354486,.110203742980957,37855,matched (3),2380731.5,.90899533,348281.25,715578.38
201404,760692,651,3586,1964373,04,0,0,1,0,0,0,0,0,0,0,0,154009,16655034,-.0009937286376953,112514,-1.192364692687988,3031488,-.1036415100097656,133765,163661,-.0095539093017578,2522942,-.08526611328125,7783927,-.3119897842407227,6589017,-.2415494918823242,80615,2009,240111,-.319671630859375,1797351,-.0582876205444336,109958,664837,-.0862865447998047,656091,.1056661605834961,8075713,-.1363449096679688,163534,-.0946245193481445,124020,146667,-.163426399230957,1693143,-.1369419097900391,9762972,.2148303985595703,153077,-.5264244079589844,741952,193106,-1.489127159118652,1286017,.2083396911621094,789881,.4103832244873047,2282935,.2186784744262695,238409,-.1466445922851563,7796539,-.4038715362548828,2644557,-.1903467178344727,964290,-.1425752639770508,125867880,-.0555076599121094,1629361,.0155582427978516,1094532,-.2339363098144531,34929120,.0174636840820313,757060,.092616081237793,3377019,-.0493564605712891,61345,-1.283687591552734,1026000,1333963,-.0436162948608398,16004110,.0169467926025391,4918770,.0562992095947266,13008227,-.22039794921875,330503,841449,.6028232574462891,233751,-.4788579940795898,2727,436008,.2069911956787109,21639,matched (3),2108757.3,.90899533,330382.72,707039.81
201405,760692,652,3586,1439004,05,0,0,0,1,0,0,0,0,0,0,0,171847,19176898,.1409931182861328,199259,.571528434753418,3072619,.0134763717651367,117139,148052,-.1002330780029297,3054056,.191044807434082,13551856,.5544614791870117,4655189,-.3474216461181641,87157,456,287875,.1814250946044922,1461386,-.2069282531738281,64687,943329,.3498735427856445,80702,-2.095536231994629,8857656,.0924215316772461,68417,-.87139892578125,94788,93857,-.4463920593261719,2367133,.3350925445556641,9132916,-.06671142578125,199685,.2658004760742188,476731,306121,.4607410430908203,891363,-.3665533065795898,664058,-.1735124588012695,2045912,-.1096181869506836,314199,.2760381698608398,5881707,-.2818326950073242,3604900,.3097906112670898,965341,.0010890960693359,124523320,-.0107402801513672,1402386,-.1500129699707031,1242414,.1267299652099609,34523576,-.0116786956787109,742581,-.0193109512329102,2666396,-.2362661361694336,69359,.1227817535400391,1330000,1072703,-.2179718017578125,14952048,-.0679969787597656,3661491,-.2951879501342773,11359485,-.135528564453125,56669,606425,-.3275442123413086,236487,.0116367340087891,516322,414233,-.0512313842773438,24107,matched (3),920862.31,.90899533,435115.84,761628.75
201406,760692,653,3586,2149216,06,0,0,0,0,1,0,0,0,0,0,0,213630,18365032,-.0432567596435547,202649,.0168695449829102,3222117,.0475082397460938,149484,220952,.4003810882568359,3548616,.1500873565673828,9886453,-.3153572082519531,3944333,-.1657018661499023,104488,11721,254354,-.1237993240356445,1506012,.0300798416137695,92329,726989,-.2605037689208984,76543,-.0529098510742188,10026125,.1239118576049805,223583,1.184161186218262,21555,112973,.1853761672973633,1585121,-.4010181427001953,9732244,.0635604858398438,291590,.3786077499389648,518700,529234,.547450065612793,845741,-.0525388717651367,582386,-.1312360763549805,2314742,.1234550476074219,424563,.3010339736938477,8646616,.3853206634521484,3301009,-.0880661010742188,1140302,.1665678024291992,133788392,.0717658996582031,1047117,-.2921342849731445,1465865,.1653890609741211,35978676,.0412845611572266,556149,-.2890958786010742,3028310,.1272773742675781,20273,-1.230005264282227,1850000,1236444,.1420574188232422,15025781,.0049190521240234,4185963,.1338663101196289,17201164,.4149246215820313,87978,464847,-.2658729553222656,202318,-.1560525894165039,346724,520974,.2292709350585938,45754,matched (3),2722183.5,.90899533,298773.5,692833.44
201407,760692,654,3586,1639802,07,0,0,0,0,0,1,0,0,0,0,0,82837,17106300,-.0710029602050781,34032,-1.784173965454102,3846868,.1772212982177734,77197,96482,-.8285884857177734,2541952,-.3336257934570313,12526793,.2367038726806641,3479380,-.1254262924194336,127841,372,247632,-.0267839431762695,884216,-.5325193405151367,60209,621351,-.1570158004760742,75343,-.0158023834228516,9081422,-.0989627838134766,296171,.281153678894043,20277,354996,1.144957542419434,1969854,.2172985076904297,8346606,-.153590202331543,278956,-.0442943572998047,1052900,199466,-.9757871627807617,329053,-.9439945220947266,456022,-.2445926666259766,2561407,.1012582778930664,268830,-.4569807052612305,4874739,-.5731010437011719,2765159,-.1771306991577148,1225505,.0720596313476563,125804304,-.0615310668945313,865539,-.1904439926147461,1373933,-.0647678375244141,32042926,-.1158504486083984,713285,.248845100402832,2834779,-.0660409927368164,129303,1.85286808013916,1154000,910795,-.3056764602661133,16256861,.0787467956542969,4953395,.1683359146118164,15110079,-.1296157836914063,20975,394590,-.1638603210449219,60198,-1.212202072143555,100165,430827,-.1899929046630859,34335,matched (3),1343727,.90899533,329808.91,706771.88
201408,760692,655,3586,1966641,08,0,0,0,0,0,0,1,0,0,0,0,224995,16374602,-.0437145233154297,16751,-.7088432312011719,2534874,-.4171161651611328,145795,117378,.1960430145263672,2977897,.1582851409912109,13432734,.06982421875,3829200,.0958023071289063,87994,4969,234396,-.054931640625,1362371,.4322805404663086,67575,752760,.1918506622314453,91358,.1927347183227539,9554674,.0507984161376953,50796,-1.763118743896484,12470,224897,-.4564638137817383,1432965,-.3182134628295898,8376296,.0035505294799805,143507,-.6646709442138672,580742,682667,1.230363845825195,454602,.3232040405273438,167061,-1.004181861877441,1677887,-.4230213165283203,271638,.0103902816772461,6482655,.2850637435913086,3517423,.240631103515625,1082369,-.1242008209228516,141397824,.1168498992919922,977107,.1212444305419922,1191865,-.1421585083007813,26080102,-.2059040069580078,523220,-.3098793029785156,2770199,-.0230445861816406,93051,-.3290109634399414,1187000,1027199,.1202726364135742,11736905,-.3257770538330078,4346178,-.1307764053344727,8014521,-.6341066360473633,11144,497874,.2324991226196289,189394,1.146190643310547,883477,346270,-.2184877395629883,31071,matched (3),2460482,.90899533,305569.53,695791.13
201409,760692,656,3586,2224302,09,0,0,0,0,0,0,0,1,0,0,0,70758,16634438,.0157432556152344,80445,1.56911563873291,3413415,.2975692749023438,232652,297929,.9314556121826172,2829092,-.0512609481811523,8836530,-.4187994003295898,3168912,-.1892681121826172,3483,8615,266860,.1297121047973633,1557662,.1339597702026367,64095,755858,.0041074752807617,139750,.4250698089599609,8944506,-.0659904479980469,43105,-.1641788482666016,18443,237696,.0553503036499023,1575569,.0948705673217773,8807233,.0501680374145508,55172,-.955927848815918,480081,160032,-1.450633049011231,285184,-.4662876129150391,227142,.3072166442871094,2231347,.2850704193115234,372141,.3148031234741211,8402562,.2594060897827148,3355333,-.0471773147583008,886687,-.1994152069091797,132460224,-.0652942657470703,904112,-.0776433944702148,1195603,.0031318664550781,32624352,.2238864898681641,540077,.0317096710205078,3193798,.1422920227050781,182212,.6720237731933594,1094000,1036425,.008941650390625,14147958,.1868324279785156,4683961,.0748472213745117,14680990,.6052980422973633,59464,316480,-.4530868530273438,166605,-.1282033920288086,1496318,300528,-.1416778564453125,35162,matched (3),1884672.4,.90899533,289519.63,688893.44
201410,760692,657,3586,2489392,10,0,0,0,0,0,0,0,0,1,0,0,252826,16714870,.0048236846923828,170912,.753575325012207,4003395,.1594295501708984,101718,156557,-.6434354782104492,3125796,.0997323989868164,10784459,.1992120742797852,3821840,.1873435974121094,183676,324,97202,-1.009932518005371,1503953,-.0350894927978516,84426,705726,-.0686273574829102,142777,.0214290618896484,7794576,-.1376113891601563,67400,.4470062255859375,53376,287752,.1911067962646484,2302629,.3794345855712891,10018758,.1288862228393555,119952,.7766361236572266,1186210,191111,.1774797439575195,377476,.2803716659545898,340265,.404149055480957,1417528,-.4536914825439453,260681,-.3559751510620117,10915835,.2616777420043945,2795253,-.1826286315917969,1146839,.2572727203369141,154521664,.1540508270263672,923038,.0207176208496094,1261399,.0535707473754883,32972084,.0106029510498047,340478,-.4613609313964844,3870076,.1920633316040039,77020,-.8611059188842773,693000,1602770,.4359560012817383,15141591,.0678749084472656,5052145,.0756692886352539,9352236,-.4509372711181641,46272,402380,.2401371002197266,281263,.5236644744873047,3109613,363423,.1900262832641602,47840,matched (3),2858760,.90899533,455349.44,773366.44
201411,760692,658,3586,1892349,11,0,0,0,0,0,0,0,0,0,1,0,114993,12836136,-.2640342712402344,6455,-3.276293754577637,2390388,-.5156869888305664,243831,197576,.2327032089233398,2466379,-.2369375228881836,8647259,-.2208642959594727,3813392,-.0022125244140625,65757,4052,199268,.7178592681884766,1450771,-.0360012054443359,73304,711587,.0082712173461914,99392,-.3622121810913086,9107467,.1556663513183594,68052,.0096263885498047,72660,200340,-.3620834350585938,1854260,-.2165660858154297,7711224,-.2617826461791992,68060,-.5667018890380859,618616,508368,.9783515930175781,57429,-1.882957458496094,238233,-.356475830078125,1186055,-.1782817840576172,186444,-.3351669311523438,8096730,-.2987537384033203,2988062,.0667018890380859,975870,-.1614360809326172,141174256,-.0903396606445313,719798,-.2487001419067383,1000050,-.2321720123291016,33417454,.0134162902832031,339644,-.0024528503417969,3060278,-.2347688674926758,113482,.3875789642333984,1664000,1516635,-.0552396774291992,12982958,-.1538066864013672,4082550,-.2130908966064453,8779097,-.0632419586181641,22198,538295,.2910099029541016,280873,-.0013875961303711,409271,330300,-.0955657958984375,48513,matched (3),1193104,.90899533,325257.38,704659.44
201412,760692,659,3586,1863744,12,0,0,0,0,0,0,0,0,0,0,1,60400,11998464,-.0674858093261719,319008,3.900361061096191,2807238,.1607456207275391,64937,172718,-.1344623565673828,2340696,-.0523033142089844,8366012,-.0330648422241211,4393253,.1415510177612305,28981,20181,213531,.0691308975219727,754642,-.6536073684692383,63707,535546,-.2842111587524414,106587,.0698890686035156,9610734,.0537872314453125,40408,-.5212440490722656,56021,115998,-.546442985534668,1335316,-.3283176422119141,7290815,-.0560617446899414,36449,-.6244754791259766,786082,180716,-1.034278869628906,76622,.288334846496582,180859,-.2755317687988281,1145981,-.0343713760375977,102344,-.5997915267944336,4429462,-.6031818389892578,2065729,-.3691415786743164,897713,-.0834789276123047,110556768,-.2444648742675781,437647,-.4975576400756836,1158508,.1470832824707031,37522156,.1158542633056641,343072,.0100431442260742,2281548,-.2936515808105469,35365,-1.165921211242676,1159000,702558,-.7695207595825195,11671132,-.1065196990966797,3168592,-.2534351348876953,7479954,-.1601476669311523,1691,360400,-.4011926651000977,219303,-.2474489212036133,1147732,282675,-.1557035446166992,43538,matched (3),1837579.9,.90899533,310792.97,698100.88
201501,760692,660,3586,2067548,01,0,0,0,0,0,0,0,0,0,0,0,188137,13210873,.0962619781494141,377259,.1677150726318359,2509096,-.112278938293457,115675,129618,-.2870693206787109,2734706,.1555757522583008,8476636,.0131368637084961,4825903,.0939273834228516,83909,96,228687,.068572998046875,1572217,.7339992523193359,70506,709770,.2816543579101563,165095,.4375600814819336,8625317,-.108180046081543,15228,-.9758920669555664,20538,122614,.0554685592651367,2244767,.5194339752197266,6828077,-.0655727386474609,52269,.3604888916015625,382842,365753,.7050313949584961,525997,1.926411628723145,190873,.0538911819458008,1178582,.028050422668457,151196,.3902378082275391,6827855,.4327316284179688,2423263,.1596317291259766,1141540,.2402830123901367,121047584,.0906543731689453,361747,-.1904678344726563,1171282,.0109653472900391,54195316,.3676624298095703,415378,.1912479400634766,2440423,.067317008972168,89049,.9234638214111328,1426000,864593,.2075309753417969,14292385,.2026081085205078,3911310,.2105855941772461,8713483,.1526451110839844,28664,726614,.7011814117431641,321024,.3810615539550781,249146,255049,-.1028423309326172,40744,matched (3),1835900.4,.90899533,247978.08,672492.19
201502,760692,661,3586,1545610,02,1,0,0,0,0,0,0,0,0,0,0,155873,13502902,.0218639373779297,184419,-.7157211303710938,2895582,.1432638168334961,69116,101988,-.2397356033325195,2613225,-.0454387664794922,7664512,-.100712776184082,3448522,-.3360519409179688,1891,2453,211942,-.0760421752929688,964131,-.4890155792236328,57134,636666,-.1086959838867188,81246,-.7090396881103516,6885953,-.2252178192138672,49239,1.173550605773926,16123,341704,1.024903297424316,2056036,-.0878219604492188,6533857,-.0440454483032227,37179,-.3406591415405273,856357,98989,-1.306949615478516,684480,.2633638381958008,152375,-.2252635955810547,1234773,.0465755462646484,125789,-.1839714050292969,3709944,-.6099929809570313,2083838,-.1509037017822266,855260,-.2887277603149414,125396312,.0352954864501953,581571,.474787712097168,1030745,-.1278162002563477,35387108,-.4262466430664063,350051,-.1711101531982422,2708668,.1042861938476563,27953,-1.158662796020508,1014000,943186,.0870046615600586,12582493,-.1274204254150391,3764890,-.0381536483764648,7177362,-.193939208984375,16103,484001,-.4063091278076172,237784,-.3001527786254883,44230,295159,.1460580825805664,39198,matched (3),1025441,.90899533,205752.61,658093.25
201503,760692,662,3586,1661394,03,0,1,0,0,0,0,0,0,0,0,0,133980,13559798,.0042057037353516,309477,.5176734924316406,3012680,.0396442413330078,1976,301365,1.083466529846191,2956616,.1234607696533203,8615269,.1169347763061523,4004552,.1494855880737305,44318,7074,235966,.1073751449584961,1177451,.1998805999755859,94664,789868,.2156209945678711,28039,-1.063884735107422,8342071,.1918277740478516,42783,-.1405448913574219,15795,173000,-.6806535720825195,1278450,-.4751310348510742,6542508,.0013236999511719,826920,3.101963996887207,999981,112297,.1261386871337891,1484798,.7743749618530273,914448,1.791975975036621,1452683,.1625251770019531,234525,.6229562759399414,5548721,.4025506973266602,2541297,.1984634399414063,1030912,.186793327331543,117540040,-.0647010803222656,927375,.4666252136230469,1070737,.0380649566650391,38625216,.0875568389892578,523432,.4023284912109375,3340626,.2097005844116211,37953,.3058242797851563,1485000,758281,-.2182092666625977,13476814,.06866455078125,3791555,.0070571899414063,7923579,.0989103317260742,372976,533480,.0973348617553711,291323,.2030696868896484,56892,309317,.0468530654907227,53458,matched (3),2867408.5,.90899533,379880.19,731479
201504,760692,663,3586,3209515,04,0,0,1,0,0,0,0,0,0,0,0,155658,14158317,.0431919097900391,255297,-.1924562454223633,3116487,.0338764190673828,282830,166621,-.5926008224487305,2499927,-.1677837371826172,7171149,-.1834697723388672,3809196,-.050013542175293,53720,3592,213907,-.0981464385986328,1307960,.1051168441772461,185796,547824,-.3659124374389648,37460,.2896766662597656,6715370,-.2169122695922852,205478,1.569197654724121,90736,169564,-.0200605392456055,2017770,.4563446044921875,7275342,.1061697006225586,919829,.1064796447753906,990417,168912,.4082307815551758,1301937,-.1314258575439453,1049479,.1377286911010742,1509576,.038416862487793,278427,.1715936660766602,5509679,-.0070619583129883,3371370,.2826442718505859,1220724,.1690006256103516,130499544,.1045913696289063,479354,-.6599187850952148,1171852,.0902385711669922,43717748,.1238498687744141,589264,.1184673309326172,2522935,-.2807350158691406,363066,2.258235931396484,1806000,1538536,.7075319290161133,12094739,-.1082000732421875,3459811,-.0915622711181641,9258559,.1557064056396484,47100,763228,.3581352233886719,276133,-.0535497665405273,450185,295843,-.0445384979248047,49350,matched (3),2865443.3,.90899533,371098.97,726957.38
201505,760692,664,3586,3010542,05,0,0,0,1,0,0,0,0,0,0,0,153098,12526243,-.1224765777587891,102153,-.9159555435180664,2863753,-.0845737457275391,98605,164416,-.0133218765258789,2623447,.0482273101806641,9366152,.2670354843139648,2985929,-.2435064315795898,99996,3319,245296,.1369247436523438,965523,-.3035545349121094,98335,599456,.0900688171386719,70606,.6338415145874023,8708389,.2598876953125,177473,-.1465206146240234,70495,126172,-.2955846786499023,1598801,-.2327394485473633,8148948,.113398551940918,1037089,.1199855804443359,503735,169147,.0013904571533203,1211538,-.0719623565673828,796478,-.2758502960205078,1601728,.0592536926269531,238481,-.1548662185668945,5735880,.0402355194091797,2032709,-.5059490203857422,821068,-.3965930938720703,127385656,-.0241508483886719,647285,.3003473281860352,1229177,.0477590560913086,36449184,-.1818351745605469,418252,-.3427906036376953,2472129,-.0203428268432617,47446,-2.034992218017578,589000,687398,-.8056726455688477,11567139,-.0446014404296875,4477980,.2579584121704102,7825101,-.1682119369506836,8602,634787,-.1842670440673828,147760,-.6252937316894531,923832,354648,.1812973022460938,33555,matched (3),2779001.8,.90899533,317513.69,701118.75
201506,760692,665,3586,3265969,06,0,0,0,0,1,0,0,0,0,0,0,191938,15043623,.1831283569335938,193556,.639094352722168,4134359,.3671998977661133,140295,201427,.2030277252197266,2805000,.0669145584106445,10924966,.1539497375488281,3655907,.2024326324462891,70987,6100,249811,.0182390213012695,1443459,.4021282196044922,64855,638382,.0629148483276367,146851,.7323036193847656,7476955,-.152461051940918,282433,.4646234512329102,82869,173086,.3161420822143555,2438237,.4220218658447266,9139855,.1147546768188477,1249343,.1861991882324219,796975,348697,.7234354019165039,1089021,-.1066122055053711,436054,-.6024332046508789,1740812,.0832691192626953,291837,.2019062042236328,10863071,.6386280059814453,2216023,.0863447189331055,1166239,.3509330749511719,154347104,.191986083984375,717783,.1033811569213867,1427115,.1493101119995117,51329216,.3423404693603516,579609,.3262701034545898,3097925,.2256526947021484,230199,1.579352378845215,1260000,1412367,.7201089859008789,15247929,.276275634765625,5071627,.1244888305664063,9539105,.1980619430541992,21925,626747,-.0127468109130859,710524,1.570413589477539,856791,388615,.0914630889892578,33801,matched (3),3536665.5,.90899533,274656.91,682780.38
201507,760692,666,3586,2794858,07,0,0,0,0,0,1,0,0,0,0,0,135038,15182913,.00921630859375,182522,-.0586957931518555,2769420,-.4006948471069336,83640,195688,-.0289058685302734,2560003,-.091395378112793,10383380,-.0508441925048828,3948768,.0770597457885742,170070,4136,109836,-.82171630859375,750114,-.6545724868774414,102725,737263,.144007682800293,79808,-.6097946166992188,8386547,.1148033142089844,93863,-1.101605415344238,21907,275117,.4634084701538086,1922802,-.237492561340332,8068635,-.124659538269043,701986,-.5764589309692383,703043,259012,-.2973289489746094,779240,-.3347148895263672,400683,-.0845956802368164,1514140,-.1395044326782227,248645,-.1601696014404297,5290021,-.7195472717285156,2419540,.0878629684448242,1082482,-.0745277404785156,144731216,-.0643272399902344,403081,-.5770301818847656,1336094,-.0659046173095703,41129668,-.2215309143066406,533228,-.083404541015625,3435418,.1034059524536133,28569,-2.08662223815918,974000,686272,-.7217483520507813,14051209,-.0817356109619141,4392746,-.1437063217163086,7279154,-.2703838348388672,51431,392745,-.4673824310302734,112469,-1.843324661254883,596246,436366,.1158924102783203,24889,matched (3),2916922,.90899533,241586.44,670161.63
201508,760692,667,3586,2393091,08,0,0,0,0,0,0,1,0,0,0,0,123357,13110679,-.1467437744140625,93189,-.6722412109375,2363998,-.1582832336425781,172829,197163,.0075092315673828,2854979,.1090564727783203,10319874,-.0061359405517578,3872557,-.0194883346557617,122287,12770,248634,.8169937133789063,981762,.2691230773925781,63287,690972,-.0648460388183594,40670,-.67413330078125,7240057,-.1470003128051758,46415,-.7042140960693359,33937,268328,-.0249862670898438,1645445,-.1557722091674805,8318281,.0304718017578125,608048,-.1436595916748047,533887,591244,.8253536224365234,284377,-1.008018493652344,256741,-.4451026916503906,1327133,-.1318264007568359,205396,-.1910867691040039,2793706,-.638453483581543,1583694,-.4238176345825195,863329,-.2262153625488281,128629032,-.1179447174072266,377046,-.0667705535888672,1069048,-.2229814529418945,31526764,-.2658920288085938,426893,-.2224159240722656,2593352,-.2811870574951172,135472,1.556443214416504,788000,1155581,.5210838317871094,11692758,-.1837387084960938,5102331,.1497421264648438,10065283,.3240776062011719,20604,345617,-.1278295516967773,281685,.9181118011474609,588832,294031,-.3947963714599609,34668,matched (3),2435296.3,.90899533,281152.31,685419
