period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c428,growth1058c428,Y1383c344,Y1600c208,growth1600c208,Y1686c752,growth1686c752,Y1806c703,growth1806c703,Y1906c208,growth1906c208,Y1924c208,growth1924c208,Y1967c208,Y2073c124,growth2073c124,Y2093c268,growth2093c268,Y2361c752,growth2361c752,Y2364c752,growth2364c752,Y2380c484,growth2380c484,Y2404c554,Y2452c152,growth2452c152,Y2467c124,growth2467c124,Y2481c752,growth2481c752,Y2674c218,Y2764c484,growth2764c484,Y2795c208,growth2795c208,Y2816c344,Y2831c124,growth2831c124,Y2925c152,growth2925c152,Y2962c372,growth2962c372,Y3038c152,growth3038c152,Y3150c757,growth3150c757,Y3176c752,Y3238c484,growth3238c484,Y3291c372,growth3291c372,Y343c208,Y3465c32,Y3570c705,growth3570c705,Y3762c484,growth3762c484,Y3768c152,growth3768c152,Y3925c826,growth3925c826,Y3975c152,growth3975c152,Y4082c36,Y4163c32,Y4272c36,Y4391c428,growth4391c428,Y4514c348,growth4514c348,Y4584c376,Y4607c152,growth4607c152,Y4706c208,growth4706c208,Y4754c152,growth4754c152,Y4918c152,growth4918c152,Y4924c484,growth4924c484,Y573c757,growth573c757,Y664c124,growth664c124,Y873c124,growth873c124,_merge,x,r2,s,sf
201311,722300,646,3348,2005805,11,0,0,0,0,0,0,0,0,0,1,0,740,-3.541781425476074,6006281,36959,-1.083527565002441,5032015,.3114719390869141,1073206,-.1989068984985352,827624,-.1449518203735352,1261764,.2017650604248047,22156,12127288,-.0290966033935547,476870,1.845352172851563,252680,-.0620555877685547,6534,-2.235443115234375,192214,-.5887050628662109,9832,152638,-.4210014343261719,36585,-.2806873321533203,386692,-.0215177536010742,35844,9326027,-.2942066192626953,1819207,-.0220317840576172,1958698,9993951,-.0443019866943359,1051777,-.622502326965332,58420,-.1068525314331055,510124,1.126995086669922,148642,-.2673377990722656,12307,3130947,-.1578989028930664,125209,-.5195770263671875,1098128,268131,52215,1.390727996826172,410430,-.4081039428710938,188474,-.3995227813720703,1493065,.4534702301025391,71331,-.261713981628418,304797,439060,3724450,5696200,-.1284103393554688,15788284,-.0203189849853516,4991000,3369161,.0068063735961914,230536,-.4862442016601563,502846,-.1990556716918945,263588,-.8364095687866211,4710616,.2026157379150391,924598,-.0658197402954102,177248,-.416722297668457,376995,-.0832738876342773,matched (3),1749145.6,.87073952,121942.07,265994
201312,722300,647,3348,2454439,12,0,0,0,0,0,0,0,0,0,0,1,1154,.4443392753601074,4640599,155736,1.438352584838867,3648350,-.3215446472167969,1005306,-.0653581619262695,1172197,.3480758666992188,1724207,.3122568130493164,124257,11344419,-.0667324066162109,88253,-1.68703556060791,174969,-.3675155639648438,30742,1.548610687255859,131932,-.3763227462768555,8348,278067,.5997934341430664,126573,1.241180419921875,265360,-.3765411376953125,81130,9393986,.0072612762451172,1684628,-.0768556594848633,2258092,13190666,.2775287628173828,1980330,.6327829360961914,69925,.1797647476196289,195616,-.958500862121582,113938,-.2658863067626953,12389,3001627,-.0421810150146484,119987,-.0426006317138672,1100647,199771,4732,-2.401021957397461,488117,.1733493804931641,196331,.0408420562744141,2393686,.4720029830932617,80094,.115870475769043,454110,484216,3809286,6145523,.0759239196777344,12792514,-.2104091644287109,2276000,4000645,.1717920303344727,210772,-.089630126953125,395598,-.2398853302001953,595770,.8154678344726563,5815086,.210637092590332,1172730,.2377309799194336,199856,.1200475692749023,385778,.0230302810668945,matched (3),2248572,.87073952,157689.33,284163.44
201401,722300,648,3348,2524763,01,0,0,0,0,0,0,0,0,0,0,0,568,-.7088680267333984,6817594,84934,-.606287956237793,4321551,.1693391799926758,1077852,.0696783065795898,1004394,-.1544952392578125,1543863,-.1104803085327148,230853,10538867,-.0736560821533203,263200,1.092705726623535,223704,.2457151412963867,171013,1.716109275817871,282234,.7604494094848633,7898,84250,-1.194073677062988,185473,.3820905685424805,430460,.4837665557861328,12200,11443856,.1973838806152344,2658303,.4561433792114258,2607694,19215436,.3762054443359375,2463644,.2183771133422852,122042,.5569419860839844,335214,.5386161804199219,126408,.1038599014282227,268845,2937812,-.021489143371582,155200,.2573308944702148,782518,310601,93323,2.981719017028809,537302,.0960054397583008,290662,.3923587799072266,2775448,.1479778289794922,702878,2.171981811523438,159258,1095754,3921611,7111563,.1459980010986328,17879568,.3347988128662109,7622000,3945272,-.0139379501342773,474725,.8119583129882813,586251,.3933496475219727,552183,-.0759754180908203,8598212,.3910989761352539,1205725,.0277462005615234,272295,.3092889785766602,386114,.0008707046508789,matched (3),2662708.8,.87073952,162872.34,287072.03
201402,722300,649,3348,2271842,02,1,0,0,0,0,0,0,0,0,0,0,10493,2.916342258453369,7830934,83540,-.0165481567382813,4257124,-.0150203704833984,1098687,.0191450119018555,687074,-.3796977996826172,1570278,.0169658660888672,107532,11637161,.0991344451904297,122338,-.7661256790161133,284958,.2420177459716797,61733,-1.0189208984375,217556,-.260279655456543,25609,131963,.4487323760986328,84774,-.7829208374023438,522346,.1934757232666016,6699,10473358,-.0886192321777344,1917038,-.3269071578979492,1360250,15182967,-.2355403900146484,3144391,.2439794540405273,96086,-.2391214370727539,347399,.0357046127319336,143222,.1248817443847656,0,2543613,-.1440801620483398,172777,.1072874069213867,989186,202349,26968,-1.241415977478027,693151,.2546873092651367,133368,-.7790489196777344,2135128,-.2622852325439453,222400,-1.150705337524414,86587,288641,3560507,3913384,-.5973196029663086,15046763,-.1724948883056641,7560000,3415994,-.1440496444702148,343615,-.3232135772705078,485505,-.1885585784912109,689881,.2226390838623047,5585030,-.4314641952514648,1028615,-.1588668823242188,199948,-.3088293075561523,366848,-.0511846542358398,matched (3),2349072.8,.87073952,131021.79,270277
201403,722300,650,3348,2500284,03,0,1,0,0,0,0,0,0,0,0,0,4273,-.8983926773071289,8614078,24657,-1.22026538848877,4711152,.1013383865356445,1229178,.1122303009033203,901629,.2717609405517578,1131536,-.3276767730712891,232187,16754938,.3644886016845703,240284,.6750335693359375,249892,-.131312370300293,179741,1.068697929382324,252733,.1498775482177734,0,57520,-.830388069152832,64714,-.2700109481811523,300244,-.5537347793579102,8622,15440990,.3881912231445313,1492026,-.250645637512207,1985304,12056890,-.2305374145507813,1090263,-1.059201240539551,124460,.2587413787841797,453597,.2667350769042969,170321,.1732883453369141,1715,2865591,.1191892623901367,223257,.256321907043457,1111020,897549,28265,.0469732284545898,448263,-.4358682632446289,253050,.6404752731323242,2145153,.0046834945678711,538755,.8847827911376953,378412,767071,3958997,4153046,.0594396591186523,16985820,.1212158203125,7024000,2161591,-.4576234817504883,217939,-.4553070068359375,708162,.3774833679199219,450618,-.425898551940918,4499322,-.2161636352539063,808022,-.2413797378540039,285997,.3579244613647461,382732,.0423870086669922,matched (3),2305747.3,.87073952,120663.79,265410.44
201404,722300,651,3348,2788849,04,0,0,1,0,0,0,0,0,0,0,0,16603,1.357267379760742,9112264,130627,1.667284965515137,4779939,.0144948959350586,1381550,.1168603897094727,753171,-.1799106597900391,1675271,.3923988342285156,51427,14692320,-.1313667297363281,426883,.5746879577636719,261024,.0435829162597656,74163,-.8852510452270508,150068,-.521245002746582,8514,63106,.0926828384399414,64159,-.0086135864257813,453543,.4124946594238281,11038,13250923,-.1529579162597656,2328680,.4451665878295898,1355729,11266263,-.0678234100341797,580101,-.6309719085693359,83167,-.4031343460083008,352659,-.2517070770263672,126606,-.2966041564941406,1155418,3259344,.1287517547607422,234618,.0496349334716797,1595868,258642,63348,.8070192337036133,530161,.1678009033203125,80404,-1.146523475646973,2963782,.3232555389404297,551875,.0240612030029297,728626,439039,4088195,3997848,-.0380849838256836,18922828,.1079902648925781,7508000,2622835,.1934108734130859,218595,.0030059814453125,556118,-.2416925430297852,886813,.6770143508911133,4423616,-.0169687271118164,1039056,.2514781951904297,316013,.0998020172119141,394446,.0301475524902344,matched (3),2783523,.87073952,140100.11,274792.63
201405,722300,652,3348,2461252,05,0,0,0,1,0,0,0,0,0,0,0,45688,1.012252807617188,7451181,16857,-2.047579765319824,2813069,-.5301513671875,968103,-.3556232452392578,665753,-.1233730316162109,1576449,-.0608005523681641,134427,13544199,-.0813674926757813,121426,-1.257205009460449,295312,.1234207153320313,273111,1.30361270904541,237380,.4585733413696289,6590,143509,.8215818405151367,43260,-.3941354751586914,438558,-.0335979461669922,9446,12208743,-.0819149017333984,1502714,-.4380292892456055,832852,13887506,.2091770172119141,1334807,.8333396911621094,128084,.4318361282348633,223019,-.4582452774047852,136115,.0724201202392578,1100958,3044439,-.0682096481323242,208276,-.1190948486328125,1324095,286965,16130,-1.367961883544922,689322,.2625274658203125,391422,1.582722663879395,2035532,-.3757085800170898,128888,-1.454378128051758,1049125,329918,4803057,4676411,.1567745208740234,15004710,-.2320060729980469,9059000,2893222,.0981149673461914,191249,-.1336450576782227,459964,-.1898326873779297,799033,-.1042318344116211,4628446,.0452632904052734,575359,-.5910730361938477,229331,-.32061767578125,406991,.0313091278076172,matched (3),2156772,.87073952,135217.39,272335.63
201406,722300,653,3348,2711667,06,0,0,0,0,1,0,0,0,0,0,0,18696,-.8935260772705078,5565489,49832,1.083891868591309,4310943,.4268808364868164,977652,.0098152160644531,882892,.2822837829589844,341893,-1.52843189239502,149460,13311616,-.0173206329345703,171835,.3472299575805664,288104,-.0247116088867188,449,-6.410610675811768,627640,.9723043441772461,5439,299807,.7367410659790039,48187,.1078605651855469,315165,-.3303956985473633,16164,13130936,.0728187561035156,1835933,.2002801895141602,889321,12235568,-.1266422271728516,1725051,.2564697265625,64747,-.6821994781494141,594977,.9812660217285156,172398,.2363052368164063,1419438,3118486,.0240306854248047,111733,-.6227521896362305,1286067,198425,45905,1.045892715454102,696587,.0104846954345703,93379,-1.433119773864746,2752763,.3018474578857422,318582,.9049367904663086,122929,408321,4459819,5623319,.1843910217285156,15460019,.0298938751220703,7098000,2718792,-.0621824264526367,242524,.2375249862670898,621130,.3003921508789063,890748,.1086587905883789,3975147,-.1521596908569336,982222,.5348234176635742,167545,-.3139142990112305,552150,.305027961730957,matched (3),2558407.8,.87073952,96921.922,255493.25
201407,722300,654,3348,2888299,07,0,0,0,0,0,1,0,0,0,0,0,60196,1.169296264648438,6365352,13209,-1.3277587890625,3574326,-.1873807907104492,1470455,.4081735610961914,1064306,.1868753433227539,359519,.0502691268920898,346379,14219417,.0659713745117188,353886,.7224407196044922,292398,.0147943496704102,2786,1.825339317321777,447244,-.338862419128418,23726,234027,-.2477025985717773,55821,.1470613479614258,411469,.2666378021240234,4010,16909682,.2529144287109375,2680314,.3783807754516602,1939035,16521551,.3003177642822266,2711333,.452183723449707,108068,.5122737884521484,684137,.1396350860595703,131871,-.2679815292358398,540071,3323502,.0636720657348633,171700,.4296369552612305,1436174,223568,57411,.2236623764038086,819774,.1628360748291016,230705,.9044733047485352,2721453,-.011439323425293,260327,-.2019414901733398,497704,248550,3993769,10599196,.6338558197021484,16644135,.0738010406494141,6302000,2987614,.0942869186401367,359742,.3942861557006836,425418,-.3784675598144531,764256,-.1531581878662109,5676424,.3562602996826172,834314,-.1632080078125,188825,.1195688247680664,419563,-.2746057510375977,matched (3),3233577,.87073952,113735.82,262333.34
201408,722300,655,3348,2227267,08,0,0,0,0,0,0,1,0,0,0,0,25087,-.8752565383911133,4805419,25286,.6493520736694336,3297158,-.0807151794433594,737540,-.6900062561035156,752902,-.3461427688598633,821196,.8259944915771484,206355,10043541,-.3476791381835938,141464,-.9169301986694336,213627,-.3138837814331055,95509,3.534614086151123,288533,-.4382944107055664,24761,141893,-.5003633499145508,82345,.3887672424316406,291309,-.3453493118286133,32092,13653283,-.2139053344726563,1285790,-.7345600128173828,1462239,12085541,-.3126564025878906,1211942,-.8052167892456055,43979,-.8990488052368164,247834,-1.015398979187012,89483,-.3877754211425781,1066395,2766301,-.1835088729858398,89342,-.6532773971557617,1117116,489357,6556,-2.169856071472168,613158,-.2904062271118164,184000,-.2262039184570313,1379919,-.6791410446166992,208868,-.2202367782592773,287339,191151,4438642,7829073,-.3029336929321289,15255880,-.0870933532714844,10646000,2100161,-.3524608612060547,228797,-.4525518417358398,577364,.3053998947143555,1155781,.4136285781860352,4157922,-.3113059997558594,792379,-.051569938659668,318739,.5235519409179688,298046,-.3419656753540039,matched (3),2005087.9,.87073952,152569.02,281354.31
201409,722300,656,3348,2770792,09,0,0,0,0,0,0,0,1,0,0,0,44625,.5759449005126953,4761315,29789,.1638879776000977,4191397,.2399730682373047,1082337,.3835573196411133,904222,.1831398010253906,932377,.1269760131835938,222508,13316991,.2821102142333984,208675,.38873291015625,285844,.2912149429321289,168953,.570399284362793,172386,-.5150737762451172,1390,175086,.2102041244506836,42825,-.6537961959838867,326258,.1133041381835938,9475,14992885,.0935955047607422,3252633,.9280910491943359,2018717,11428234,-.0559215545654297,820513,-.3900489807128906,80413,.6034641265869141,541225,.7810764312744141,176073,.6768503189086914,1289175,3356294,.1933269500732422,170910,.6486654281616211,1334135,313187,20606,1.145201683044434,726510,.1696300506591797,243583,.280522346496582,2041910,.3918609619140625,43790,-1.562296867370606,481591,609124,3879412,12651662,.479945182800293,16580361,.0832538604736328,4748000,3214422,.425633430480957,194965,-.1600151062011719,600264,.0388975143432617,670826,-.5440216064453125,4250024,.0219087600708008,1254796,.4596881866455078,161356,-.6807594299316406,417086,.3360443115234375,matched (3),2516066.8,.87073952,105479.62,258860.77
201410,722300,657,3348,2808005,10,0,0,0,0,0,0,0,0,1,0,0,29413,-.4168577194213867,7574151,79836,.9858360290527344,3910928,-.0692596435546875,1093051,.0098505020141602,911755,.008296012878418,1220601,.2693605422973633,111545,13129435,-.0141830444335938,224978,.0752248764038086,281482,-.0153779983520508,80068,-.7467441558837891,224475,.2640285491943359,18032,224579,.2489500045776367,49074,.1362075805664063,238411,-.3136930465698242,16974,12052736,-.2182846069335938,2801246,-.1493997573852539,1324292,11637588,.0181522369384766,1636243,.6902284622192383,150778,.6286325454711914,112456,-1.571272850036621,98084,-.5850744247436523,2623,3270883,-.0257778167724609,154812,-.0989255905151367,1379256,201793,35156,.5342130661010742,821259,.1225862503051758,103052,-.860224723815918,3549398,.5528926849365234,235906,1.684028625488281,609366,221478,4151783,6898611,-.6064691543579102,15409730,-.0732192993164063,6285000,3020151,-.0623407363891602,199603,.0235099792480469,881864,.3846683502197266,1061879,.459284782409668,5644364,.2837333679199219,1299799,.0352373123168945,385391,.8706455230712891,536185,.2511873245239258,matched (3),2730445.5,.87073952,149653.14,279783.88
201411,722300,658,3348,2935985,11,0,0,0,0,0,0,0,0,0,1,0,42737,.3736276626586914,7845014,336381,1.43826961517334,2504962,-.4455013275146484,835184,-.2690763473510742,983616,.0758647918701172,1055157,-.1456537246704102,78969,9666908,-.3061485290527344,316492,.3412952423095703,275809,-.020359992980957,73711,-.0827236175537109,552209,.9001617431640625,0,251180,.1119422912597656,42703,-.1390600204467773,262444,.0960416793823242,22554,11908422,-.0120449066162109,2358709,-.1719503402709961,1629236,11360986,-.0240554809570313,1471879,-.1058635711669922,100654,-.4041194915771484,276761,.9005918502807617,533309,1.693276405334473,240979,3191925,-.0244359970092773,230112,.3963546752929688,1198431,182086,25480,-.3219013214111328,528000,-.4417428970336914,397391,1.349687576293945,1694078,-.7396392822265625,50323,-1.544971466064453,256447,137028,4675536,9127275,.2799463272094727,14049944,-.0923805236816406,4058000,4012491,.2841053009033203,226822,.1278352737426758,676768,-.26470947265625,1197811,.1204557418823242,5322126,-.0587844848632813,1136314,-.1344203948974609,338673,-.1292238235473633,409217,-.2702341079711914,matched (3),2901691.3,.87073952,199323.5,309213.19
201412,722300,659,3348,2832537,12,0,0,0,0,0,0,0,0,0,0,1,1993,-3.065423488616943,6280246,13924,-3.184630393981934,2023683,-.2133541107177734,694494,-.1844682693481445,780248,-.231623649597168,1020722,-.0331792831420898,86513,11512582,.1747322082519531,489560,.4362087249755859,189454,-.3755626678466797,918,-4.3857102394104,259858,-.7537908554077148,6655,103613,-.8855066299438477,33245,-.2503652572631836,235867,-.1067695617675781,3838,13384852,.1168766021728516,1477244,-.4679365158081055,1810378,11744211,.0331764221191406,671327,-.785038948059082,32175,-1.140499114990234,183530,-.4107761383056641,71393,-2.01090145111084,4064,2987796,-.0660877227783203,39473,-1.762948989868164,1035720,138856,21364,-.1761865615844727,782441,.3933229446411133,126132,-1.147592544555664,1570463,-.0757684707641602,8839,-1.739288330078125,106951,798931,4217627,9316750,.0205478668212891,11530829,-.1975955963134766,6968000,4538289,.1231374740600586,302684,.2885236740112305,503069,-.2966012954711914,1086954,-.0971164703369141,6034569,.1256313323974609,1023536,-.1045265197753906,631706,.6233892440795898,349580,-.1575136184692383,matched (3),2749214.5,.87073952,148760.77,279307.56
201501,722300,660,3348,2934816,01,0,0,0,0,0,0,0,0,0,0,0,2115,.0594139099121094,7602159,23947,.5422286987304688,2332860,.1421756744384766,695505,.0014543533325195,1058424,.3049240112304688,1556457,.4219017028808594,185418,11790298,.0238361358642578,139780,-1.253437042236328,197273,.0404424667358398,104127,4.7311692237854,504696,.6638212203979492,7404,363725,1.255735397338867,25171,-.2782115936279297,379372,.4752492904663086,37603,13747176,.0267105102539063,2860653,.6608724594116211,2508717,17046376,.3725757598876953,3566851,1.670182228088379,188852,1.769773483276367,447673,.8916845321655273,212668,1.091532707214356,469558,2939583,-.0162687301635742,249649,1.844439506530762,1196919,369872,119103,1.718281745910645,809087,.0334873199462891,371159,1.079301834106445,3034443,.6586570739746094,142242,2.778355598449707,180735,266459,4505481,13117892,.3421630859375,14396253,.2219448089599609,7954000,3361897,-.300044059753418,430616,.3525276184082031,753298,.4037332534790039,1197069,.0964975357055664,7542286,.2230205535888672,1026318,.0027141571044922,732704,.1483182907104492,401560,.1386251449584961,matched (3),2852119.8,.87073952,108333.73,260036.81
201502,722300,661,3348,1763633,02,1,0,0,0,0,0,0,0,0,0,0,419,-1.618939399719238,7115392,17691,-.3027868270874023,2375695,.0181951522827148,691550,-.0057029724121094,956188,-.1015815734863281,1619934,.0399742126464844,34325,9681793,-.1970291137695313,170653,.1995620727539063,182139,-.0798187255859375,15906,-1.878914833068848,326799,-.4346113204956055,900,188293,-.6583986282348633,67134,.9809980392456055,226148,-.5173273086547852,5233,12199476,-.1194400787353516,1736764,-.4990262985229492,1864937,11591312,-.38568115234375,1959938,-.5987701416015625,79473,-.8655462265014648,283806,-.4557714462280273,123041,-.5472145080566406,478,2708293,-.0819482803344727,115277,-.7727184295654297,1270545,145247,23909,-1.605733871459961,608694,-.2845907211303711,224186,-.5041542053222656,1191985,-.9344072341918945,124915,-.1298961639404297,483099,81015,4127563,11131077,-.1642360687255859,13582320,-.0581989288330078,6341000,2838691,-.1691627502441406,483213,.1152410507202148,485909,-.4384393692016602,880246,-.3074302673339844,6226572,-.1916990280151367,870050,-.1651821136474609,421423,-.553105354309082,402895,.0033187866210938,matched (3),1800722,.87073952,117208.01,263857.28
201503,722300,662,3348,2438657,03,0,1,0,0,0,0,0,0,0,0,0,10320,3.203968524932861,8498433,70963,1.389102935791016,2676099,.1190700531005859,720079,.0404253005981445,947220,-.0094232559204102,1027075,-.4556713104248047,142267,11787767,.1968154907226563,268487,.4531707763671875,287252,.4555902481079102,82156,1.641922950744629,149503,-.7820291519165039,1328,304402,.4803495407104492,37608,-.5794734954833984,321240,.3509988784790039,7104,14422494,.1673946380615234,2173795,.2244501113891602,808523,15641867,.2996959686279297,2821578,.3643836975097656,98073,.2102947235107422,169874,-.5132341384887695,157144,.2446451187133789,1166823,2955715,.0874214172363281,82173,-.3385114669799805,1074700,205213,55699,.8457069396972656,814777,.2915992736816406,275518,.2061767578125,1214624,.0188140869140625,210790,.523228645324707,69622,559658,4252026,11444507,.0277690887451172,14960312,.0966320037841797,9051000,2796993,-.0147981643676758,311747,-.4382658004760742,569252,.1583013534545898,995336,.1228790283203125,6254784,.0045204162597656,892400,.0253639221191406,791829,.6307086944580078,404348,.0036001205444336,matched (3),2408841.8,.87073952,107449.81,259669.8
201504,722300,663,3348,2548465,04,0,0,1,0,0,0,0,0,0,0,0,26077,.9269695281982422,6488383,81637,.1401233673095703,3233246,.1891269683837891,801582,.1072263717651367,771661,-.204986572265625,815624,-.2305164337158203,74941,13302425,.1208839416503906,291368,.0817842483520508,230211,-.2213640213012695,167227,.7107324600219727,263523,.5668249130249023,4573,147819,-.7223606109619141,25196,-.4005317687988281,191727,-.5161161422729492,255374,16436313,.1307048797607422,2155033,-.0086679458618164,740797,12052086,-.2607135772705078,580160,-1.581748008728027,69177,-.3490438461303711,224968,.2809009552001953,132225,-.1726579666137695,850003,3216477,.0845460891723633,29980,-1.008296012878418,1722435,173851,34736,-.4721851348876953,583409,-.3340263366699219,149532,-.6111421585083008,2462316,.7066679000854492,459548,.7793817520141602,17812,373845,3261031,12650482,.1001853942871094,15529452,.0373363494873047,9506000,2399370,-.1533384323120117,382044,.2033443450927734,613926,.0755519866943359,517003,-.6550321578979492,4584173,-.3107366561889648,908569,.0179567337036133,664712,-.1749916076660156,452536,.1125917434692383,matched (3),2547347.8,.87073952,144872.72,277256.28
201505,722300,664,3348,2778224,05,0,0,0,1,0,0,0,0,0,0,0,23278,-.1135454177856445,6887166,73101,-.1104402542114258,3309299,.023249626159668,840975,.0479745864868164,1263134,.4928064346313477,1448748,.5745019912719727,180026,14131848,.0604839324951172,181951,-.4708490371704102,263253,.134119987487793,58115,-1.056927680969238,359614,.3108901977539063,5662,197248,.2884731292724609,37495,.39752197265625,274637,.3593778610229492,395727,13436020,-.2015533447265625,1087000,-.6843843460083008,859243,12483744,.0351886749267578,830117,.3582630157470703,88462,.2459049224853516,331708,.3882970809936523,174842,.2793779373168945,735959,3066823,-.0476446151733398,231153,2.042549133300781,1004457,195041,59748,.5423593521118164,800887,.3168315887451172,326724,.7816047668457031,4780569,.663456916809082,97368,-1.551746368408203,165309,550789,4028536,13751356,.0834407806396484,15063633,-.0304546356201172,10588000,2628924,.0913686752319336,498098,.2652606964111328,801011,.2659997940063477,689118,.2873640060424805,5000905,.0870094299316406,609037,-.3999919891357422,1074069,.4798555374145508,446451,-.0135383605957031,matched (3),2610970.8,.87073952,133249.98,271364.16
201506,722300,665,3348,2436186,06,0,0,0,0,1,0,0,0,0,0,0,37083,.4656505584716797,6647506,79082,.0786428451538086,3013013,-.0937957763671875,399125,-.7452869415283203,1122568,-.1179771423339844,498882,-1.066085815429688,170164,9204091,-.4287834167480469,36704,-1.600852012634277,262159,-.0041646957397461,58405,.0049772262573242,461278,.2489700317382813,4725,207339,.0498933792114258,35253,-.0616569519042969,445960,.4847784042358398,323073,15965390,.1724834442138672,1738207,.4694318771362305,656646,11279090,-.1014766693115234,509869,-.4874134063720703,72778,-.1951589584350586,354647,.0668678283691406,67761,-.9478960037231445,289004,2992021,-.0246925354003906,231495,.0014791488647461,767792,224327,40768,-.3822383880615234,807330,.0080127716064453,162962,-.6955986022949219,2231810,-.7617464065551758,83513,-.1534948348999023,206232,250339,3661503,11713858,-.1603641510009766,17949488,.1752777099609375,9369000,2323655,-.1234331130981445,429331,-.1485691070556641,540762,-.3928956985473633,796799,.1451902389526367,5182930,.0357513427734375,823328,.3014755249023438,832373,-.2549285888671875,555739,.2189693450927734,matched (3),2829276.5,.87073952,131595.39,270555.53
201507,722300,666,3348,2760763,07,0,0,0,0,0,1,0,0,0,0,0,36178,-.0247077941894531,7523310,29563,-.9839611053466797,3499824,.1497716903686523,1195138,1.096742630004883,1324027,.1650590896606445,718042,.3641586303710938,141664,11866606,.2540798187255859,90421,.9015903472900391,222575,-.1636867523193359,31278,-.6244869232177734,262796,-.5626230239868164,14549,99999,-.7291946411132813,45016,.2444677352905273,321680,-.3266716003417969,145,17790204,.1082248687744141,2591875,.3995275497436523,1758063,13897984,.2087936401367188,3026977,1.781166076660156,111176,.4237003326416016,365817,.031010627746582,67668,-.001373291015625,451125,3599565,.1848640441894531,49684,-1.538875579833984,1543493,237645,84082,.7238950729370117,754643,-.0674877166748047,203817,.2237052917480469,1154242,-.6593685150146484,351409,1.436947822570801,876391,892931,4236537,9441889,-.2156162261962891,24128772,.2958431243896484,10160000,3450025,.3952398300170898,363305,-.1669855117797852,926783,.5387401580810547,901131,.1230478286743164,5663388,.0886516571044922,941825,.134465217590332,920257,.100372314453125,442653,-.2275123596191406,matched (3),2339308.5,.87073952,133958.36,271712.69
201508,722300,667,3348,2270320,08,0,0,0,0,0,0,1,0,0,0,0,15720,-.8335170745849609,7211964,92506,1.140749931335449,2868996,-.1987504959106445,923725,-.2576026916503906,889067,-.3982610702514648,1156818,.4769001007080078,123744,11446383,-.0360527038574219,1650,-4.003700733184815,206450,-.0752058029174805,134590,1.459318161010742,141803,-.6169395446777344,14435,265487,.976405143737793,37995,-.1695632934570313,288257,-.1097049713134766,18153,14852322,-.1804924011230469,1341374,-.658686637878418,895916,10878125,-.2449893951416016,2821670,-.0702352523803711,57571,-.6580953598022461,729296,.689946174621582,503964,2.007891654968262,1038920,3002319,-.1814279556274414,80720,.4853029251098633,1069659,311407,47271,-.5758962631225586,498467,-.414708137512207,152775,-.2882556915283203,1509564,.268376350402832,401319,.1328058242797852,435279,640277,3686581,8821152,-.0680036544799805,17226474,-.3369560241699219,9294000,3285225,-.0489463806152344,307588,-.1664810180664063,627241,-.3903884887695313,1126346,.22308349609375,4284976,-.2789077758789063,849327,-.1033754348754883,870026,-.0561304092407227,367628,-.1857147216796875,matched (3),2591915,.87073952,130712.35,270127.13
201509,722300,668,3348,1985508,09,0,0,0,0,0,0,0,1,0,0,0,18955,.1871337890625,7692284,30659,-1.104347229003906,2833567,-.012425422668457,798751,-.1453657150268555,738911,-.1849946975708008,1060292,-.0871286392211914,65473,10695392,-.0678615570068359,657,-.9208464622497559,305469,.391789436340332,107398,-.2256908416748047,424974,1.097589492797852,4782,229977,-.1435861587524414,36834,-.0310335159301758,453844,.4539012908935547,31989,14149843,-.0484523773193359,2468088,.6097488403320313,1527858,10213918,-.0630035400390625,1406596,-.6961565017700195,21847,-.9689559936523438,550017,-.282130241394043,155161,-1.178041458129883,591944,3244319,.0775203704833984,215931,.9839725494384766,1175841,175014,43947,-.0729122161865234,529443,.0602884292602539,589163,1.349736213684082,796522,-.6393213272094727,86272,-1.537251472473145,60899,387428,4171128,10046334,.1300554275512695,20206148,.1595382690429688,7567000,2634777,-.2206363677978516,412007,.2922792434692383,784655,.2239131927490234,1234071,.0913400650024414,5964185,.330657958984375,1177477,.3266849517822266,844210,-.0301218032836914,443380,.1873550415039063,matched (3),2030518.8,.87073952,150755.56,280375.09
201510,722300,669,3348,1892995,10,0,0,0,0,0,0,0,0,1,0,0,3868,-1.589329719543457,12201214,25399,-.1882171630859375,2765413,-.0243463516235352,1006912,.2315950393676758,992808,.2953596115112305,941758,-.1185512542724609,142610,12690720,.1710586547851563,133542,5.314487457275391,224093,-.3097867965698242,92281,-.1517038345336914,131834,-1.17048454284668,6035,217624,-.0552101135253906,71454,.662632942199707,454554,.0015630722045898,7819,13615870,-.0384674072265625,2453104,-.0060892105102539,3578460,10574417,.0346870422363281,2003596,.3537712097167969,93561,1.454550743103027,301860,-.5999860763549805,277793,.5824127197265625,472457,3083099,-.0509710311889648,138330,-.4453163146972656,1413275,234635,77815,.57135009765625,405010,-.267913818359375,248344,-.8638877868652344,961740,.1884899139404297,132957,.432520866394043,550188,347790,3668929,9984464,-.0061779022216797,16048929,-.2303447723388672,5752000,3189277,.1909952163696289,667574,.482609748840332,590338,-.2845487594604492,997640,-.212681770324707,6358377,.0640010833740234,888785,-.2812738418579102,506124,-.5116195678710938,320597,-.3242416381835938,matched (3),2184098.5,.87073952,99548.641,256501.22
