period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1107c381,Y1222c586,Y1288c124,growth1288c124,Y1312c208,growth1312c208,Y1445c792,growth1445c792,Y1449c68,growth1449c68,Y1472c586,growth1472c586,Y1653c484,growth1653c484,Y1715c554,Y2000c246,growth2000c246,Y2052c705,growth2052c705,Y2266c152,growth2266c152,Y2284c688,growth2284c688,Y2298c251,Y2485c792,growth2485c792,Y2632c246,growth2632c246,Y2764c372,growth2764c372,Y2788c352,growth2788c352,Y2939c792,growth2939c792,Y3020c752,growth3020c752,Y3252c807,growth3252c807,Y327c124,growth327c124,Y3346c616,growth3346c616,Y3427c218,Y3434c124,growth3434c124,Y3467c68,growth3467c68,Y3476c586,growth3476c586,Y3591c222,growth3591c222,Y3701c191,growth3701c191,Y3708c484,growth3708c484,Y4240c348,growth4240c348,Y4291c792,growth4291c792,Y4422c757,growth4422c757,Y4515c616,growth4515c616,Y4528c372,growth4528c372,Y458c757,growth458c757,Y4654c620,growth4654c620,Y4700c251,growth4700c251,Y4801c484,growth4801c484,Y4818c616,growth4818c616,Y4819c208,growth4819c208,Y4894c208,growth4894c208,Y4929c344,Y496c826,growth496c826,Y4986c484,growth4986c484,Y561c208,growth561c208,Y648c792,Y723c484,growth723c484,Y862c600,growth862c600,Y864c124,growth864c124,_merge,x,r2,s,sf
201209,841231,632,3828,2495586,09,0,0,0,0,0,0,0,1,0,0,0,2144913,28520,1302740,.2976846694946289,245089,1.076008796691895,1476499,.0946025848388672,496699,-.0984058380126953,2255520,-.1787691116333008,23036638,-.2738208770751953,288333,301839,-.4963579177856445,249032,.168675422668457,33353,-.0120401382446289,25222,2.04721736907959,30123,299535,1.447853088378906,1121100,1.131261825561523,3894618,-.0703210830688477,76289,-.4885072708129883,544663,.0465078353881836,201685,-.3844900131225586,1893025,.3847360610961914,4735011,3.800253868103027,1088992,.2047395706176758,179273,8681507,.7874650955200195,21016,1.218961715698242,115291,.7339992523193359,66804,2.616208076477051,89416,.0848503112792969,2015648,.2182130813598633,964,1.86714506149292,10142054,.1854114532470703,5354417,-.2219839096069336,1001497,.0815620422363281,3203183,.352818489074707,173048,.4552907943725586,116681,-.9440584182739258,4011,-.705535888671875,1190407,-.3710546493530273,4251356,.8754253387451172,4342783,-.1491279602050781,183467,.4869413375854492,2966020,22457496,1.962009429931641,69445,-.0062294006347656,1994205,.3409357070922852,217692,271706,-.5204286575317383,361545,.573237419128418,67347,-4.419318199157715,matched (3),2366162,.87895769,98363.844,224589.33
201210,841231,633,3828,2240623,10,0,0,0,0,0,0,0,0,1,0,0,1915974,23451,2061197,.4588174819946289,789273,1.169490814208984,1146821,-.2526798248291016,403878,-.2068719863891602,2804939,.2180013656616211,25845258,.1150417327880859,248968,497786,.5002765655517578,185485,-.2946071624755859,50972,.4241294860839844,17699,-.3542089462280273,126821,233536,-.2488946914672852,1046561,-.0688009262084961,3751719,-.0373811721801758,110046,.3663702011108398,242995,-.8071269989013672,197944,-.0187225341796875,1156911,-.4924230575561523,3647368,-.2609786987304688,1127401,.0346622467041016,101056,10452408,.1856365203857422,10038,-.7389059066772461,80372,-.3607931137084961,70552,.0545873641967773,72971,-.2032375335693359,2032004,.008082389831543,29853,3.432949542999268,9379615,-.0781517028808594,9144920,.5352773666381836,938778,-.064671516418457,1905279,-.5195159912109375,88061,-.6755390167236328,227166,.6662368774414063,3269,-.2045564651489258,1182356,-.0067863464355469,1864325,-.8243389129638672,6269608,.3671979904174805,249179,.3061370849609375,2536948,10735086,-.7381076812744141,113172,.4883737564086914,1337243,-.3996353149414063,204760,328312,.1892433166503906,184703,-.6716375350952148,6922,-2.275154113769531,matched (3),2066562.6,.87895769,98522.344,224658.8
201211,841231,634,3828,2711090,11,0,0,0,0,0,0,0,0,0,1,0,4049543,17042,2884805,.3361701965332031,495430,-.4656867980957031,1541669,.2958717346191406,1007449,.9140644073486328,2671484,-.0487480163574219,27847948,.0746307373046875,274273,300008,-.5063610076904297,388571,.739501953125,11155,-1.519389152526856,21054,.1735820770263672,98763,121799,-.6509637832641602,1115330,.0636405944824219,4007130,.0658607482910156,117219,.063145637512207,561640,.8378200531005859,244463,.2110795974731445,863499,-.292515754699707,3748057,.0272321701049805,1179783,.045414924621582,201207,12745481,.1983451843261719,9506,-.0544548034667969,98358,.2019481658935547,75918,.07330322265625,79348,.0837802886962891,1869919,-.0831279754638672,79803,.9832754135131836,9984530,.0624980926513672,8216340,-.1070737838745117,624159,-.4081745147705078,2722412,.3568897247314453,302130,1.232827186584473,381551,.5185642242431641,4208,.2525033950805664,2709587,.8292865753173828,2270176,.1969585418701172,6991350,.1089601516723633,180195,-.324131965637207,2537990,17749836,.5028591156005859,35554,-1.157855987548828,1561604,.1551027297973633,344382,234255,-.3375539779663086,244811,.28173828125,57628,2.119303703308106,matched (3),2679296.5,.87895769,109911.92,229881.61
201212,841231,635,3828,2573727,12,0,0,0,0,0,0,0,0,0,0,1,1521321,11427,3017339,.0449180603027344,282827,-.5605907440185547,1431766,-.0739564895629883,961884,-.0462827682495117,1971137,-.3040227890014648,27685372,-.0058536529541016,159589,247836,-.1910419464111328,193457,-.6974210739135742,25427,.8239240646362305,33202,.4555196762084961,17271,89764,-.3051881790161133,557816,-.692875862121582,3176107,-.2324190139770508,58055,-.7026538848876953,332475,-.5242958068847656,167168,-.3800649642944336,2804508,1.177990913391113,3245503,-.1439676284790039,513796,-.8312587738037109,44706,10813235,-.1644058227539063,1472,-1.865301132202148,119012,.1906099319458008,18036,-1.437283515930176,54318,-.3789873123168945,1127181,-.5061750411987305,26520,-1.101661682128906,7682042,-.262150764465332,7938104,-.0344505310058594,336363,-.6182136535644531,1831190,-.3965520858764648,137830,-.7848358154296875,422085,.1009616851806641,3615,-.1518955230712891,5681861,.740483283996582,1552795,-.3798007965087891,5457804,-.2476272583007813,193833,.0729570388793945,2233019,16206,-6.998749732971191,26497,-.2940216064453125,1271941,-.2051687240600586,184422,226993,-.0314912796020508,172806,-.3483171463012695,23328,-.9043540954589844,matched (3),2266808,.87895769,122141.75,235973.58
201301,841231,636,3828,2745487,01,0,0,0,0,0,0,0,0,0,0,0,2636645,72986,926753,-1.180442810058594,375160,.2825174331665039,1217016,-.1625070571899414,529206,-.5975160598754883,3054675,.4380626678466797,26079832,-.0597419738769531,244855,381554,.4314851760864258,429276,.7970447540283203,134225,1.663705825805664,22216,-.4017972946166992,25167,201254,.8073835372924805,864942,.4386329650878906,3947667,.21746826171875,21382,-.9988412857055664,441956,.2846450805664063,193716,.1473941802978516,3163730,.1205234527587891,3446919,.0602102279663086,1291186,.9214897155761719,83309,12426624,.1390705108642578,21860,2.698036193847656,104377,-.1312150955200195,112897,1.8341064453125,56434,.0382165908813477,1675456,.3963661193847656,5029,-1.662677764892578,9176804,.1777944564819336,5771024,-.3188247680664063,820327,.8915119171142578,3266551,.5787687301635742,149228,.0794544219970703,711727,.5224876403808594,1435,-.9239273071289063,5740275,.010228157043457,1121078,-.3257665634155273,5798458,.0605459213256836,469053,.8837184906005859,2700937,18113240,7.019017219543457,43725,.5008888244628906,1351509,.0606775283813477,170449,236731,.0420055389404297,236214,.3125686645507813,86993,1.316173553466797,matched (3),2652776,.87895769,126329.13,238167.95
201302,841231,637,3828,2042430,02,1,0,0,0,0,0,0,0,0,0,0,1174109,37088,1555450,.5178327560424805,369857,-.0142364501953125,1185125,-.0265531539916992,506924,-.0430173873901367,2606100,-.1588191986083984,24483108,-.0631790161132813,165429,322867,-.1670122146606445,272870,-.4531049728393555,31419,-1.452104568481445,26507,.1765966415405273,39022,342790,.5325498580932617,410294,-.74578857421875,4526413,.136805534362793,98622,1.528744697570801,370658,-.1759300231933594,141615,-.3132810592651367,2075759,-.4214248657226563,4205812,.1989870071411133,936032,-.3216667175292969,311751,9997229,-.2175331115722656,2019,-2.382055759429932,120017,.1396245956420898,7416,-2.722836494445801,71226,.2327861785888672,1420890,-.1648025512695313,769,-1.877885818481445,8833908,-.0380821228027344,5650958,-.0210247039794922,763155,-.0722417831420898,2841001,-.1395788192749023,152109,.0191221237182617,118859,-1.789756774902344,4475,1.137341499328613,2781624,-.7244720458984375,1663365,.3945522308349609,5046736,-.1388511657714844,123584,-1.333794593811035,869741,11572783,-.4479885101318359,17551,-.9128093719482422,1041534,-.2605276107788086,26062,248094,.0468835830688477,214089,-.0983467102050781,39920,-.7789497375488281,matched (3),2167908,.87895769,83954.711,218662.56
201303,841231,638,3828,1354679,03,0,1,0,0,0,0,0,0,0,0,0,1415889,18270,1705508,.0920982360839844,256026,-.3678369522094727,1523681,.2512807846069336,609815,.1847944259643555,2210457,-.1646547317504883,25997888,.0600318908691406,189435,365087,.1228952407836914,179550,-.4185409545898438,15525,-.7049617767333984,11606,-.8258867263793945,28702,242554,-.3458938598632813,283608,-.3692808151245117,4222432,-.06951904296875,91177,-.0784912109375,350227,-.0566987991333008,155457,.093256950378418,1001989,-.7283401489257813,6115958,.3744344711303711,570548,-.4950523376464844,130858,10402367,.0397243499755859,927,-.7784042358398438,20600,-1.76234245300293,63514,2.14762020111084,65710,-.0806074142456055,1291497,-.0954809188842773,35210,3.823994636535645,9685593,.092041015625,6703440,.1707954406738281,563527,-.3032464981079102,3077731,.0800361633300781,210568,.3252105712890625,145600,.2029256820678711,5782,.2562437057495117,4437993,.4671669006347656,2055414,.211634635925293,5884956,.1536579132080078,130288,.0528268814086914,2312986,10058259,-.1402606964111328,100065,1.74070930480957,1061077,.018589973449707,131868,189555,-.2691287994384766,200815,-.0640077590942383,7432,-1.681082725524902,matched (3),1536917.9,.87895769,86302.609,219574.73
201304,841231,639,3828,2354864,04,0,0,1,0,0,0,0,0,0,0,0,878076,44764,2613213,.4267168045043945,458603,.5829057693481445,1871910,.2058296203613281,623093,.021540641784668,2978182,.2981128692626953,28902068,.1058979034423828,218744,334037,-.0888833999633789,401709,.8052740097045898,33342,.7643661499023438,18090,.4438371658325195,58682,75036,-1.173255920410156,1100089,1.35555362701416,4552628,.0752935409545898,124475,.3113021850585938,411142,.1603574752807617,451007,1.06511402130127,1865863,.6217365264892578,8552625,.3353366851806641,1207412,.7496376037597656,145433,10402447,7.62939453125e-06,21850,3.1600022315979,41653,.7040824890136719,67549,.0615930557250977,88851,.3017101287841797,2132217,.5013599395751953,52889,.406865119934082,13715108,.3478584289550781,7198093,.0711956024169922,1109196,.6771755218505859,2113771,-.3757190704345703,165002,-.2438507080078125,421487,1.062925338745117,25531,1.485143661499023,7649578,.5444478988647461,1381005,-.3976659774780273,6303363,.0686845779418945,128435,-.0143251419067383,2467770,11508083,.1346549987792969,68821,-.3743114471435547,1052506,-.0081100463867188,538101,303492,.4706764221191406,324027,.4784431457519531,32401,1.472393989562988,matched (3),2359993.5,.87895769,90473.242,221247.22
201305,841231,640,3828,2164702,05,0,0,0,1,0,0,0,0,0,0,0,3474931,3426,2706914,.0352287292480469,226432,-.7057399749755859,1458603,-.2494802474975586,550969,-.1230173110961914,2531721,-.1624135971069336,33183364,.1381340026855469,191248,412998,.2121906280517578,333687,-.1855249404907227,38550,.1451387405395508,30766,.5310506820678711,57991,181973,.885890007019043,439093,-.9184350967407227,3589963,-.2375621795654297,95244,-.2676630020141602,356841,-.1416482925415039,215783,-.7372102737426758,1025661,-.5983858108520508,20444380,.8714704513549805,734801,-.4966354370117188,223998,11373197,.0892200469970703,5825,-1.322041511535645,32496,-.2482566833496094,61145,-.099604606628418,68943,-.2536811828613281,2067808,-.0306730270385742,44514,-.1723918914794922,12967000,-.0560894012451172,8273391,.1392288208007813,1193524,.0732755661010742,2432131,.140294075012207,145163,-.1281003952026367,382165,-.097935676574707,27080,.0589017868041992,7069964,-.0787944793701172,1948767,.3443851470947266,5893867,-.0671710968017578,117954,-.0851278305053711,2467509,13415692,.1533756256103516,65812,-.0447063446044922,1729410,.4966058731079102,136221,199331,-.4203891754150391,288994,-.1144208908081055,50486,.443507194519043,matched (3),2179723.8,.87895769,105652.29,227875.69
201306,841231,641,3828,1604218,06,0,0,0,0,1,0,0,0,0,0,0,1095676,16216,1992246,-.3065462112426758,289433,.245478630065918,1580540,.0802879333496094,433437,-.2399320602416992,2109307,-.1825399398803711,28973264,-.1356735229492188,187147,336515,-.2047996520996094,201304,-.5053873062133789,25038,-.4315614700317383,1676,-2.910000324249268,93180,68963,-.9702882766723633,429413,-.0222921371459961,4475700,.2205209732055664,34893,-1.004156112670898,405862,.12872314453125,162601,-.2829732894897461,805492,-.2416391372680664,20413416,-.0015163421630859,722351,-.0170879364013672,35025,10398542,-.0895938873291016,244,-3.172746181488037,8492,-1.341992378234863,4162,-2.687252998352051,53337,-.2566499710083008,1442056,-.3604192733764648,70171,.4551315307617188,11182765,-.1480331420898438,8267522,-.0007104873657227,520660,-.8295688629150391,2467617,.0144853591918945,117205,-.213932991027832,135062,-1.040119171142578,34529,.2430038452148438,3803247,-.6200008392333984,1646737,-.168400764465332,5527444,-.0641870498657227,145712,.2113370895385742,1903086,1022898,-2.573785781860352,71769,.0866498947143555,1348575,-.2487316131591797,146676,205638,.0311508178710938,121357,-.8676700592041016,9275,-1.694374084472656,matched (3),1919309.6,.87895769,117539.81,233624.77
201307,841231,642,3828,2071661,07,0,0,0,0,0,1,0,0,0,0,0,1516888,829,2330942,.1570100784301758,240881,-.1836204528808594,1390980,-.1277580261230469,881205,.7095441818237305,3265163,.43695068359375,32348892,.1102046966552734,312593,555769,.5017099380493164,338824,.520665168762207,63004,.9228038787841797,16562,2.290701389312744,23884,70261,.0186471939086914,934474,.7775640487670898,5816017,.2619524002075195,42431,.1955938339233398,399126,-.0167360305786133,259116,.4659757614135742,676247,-.1748952865600586,26430146,.2583122253417969,557210,-.2595691680908203,168896,12263066,.1649246215820313,16657,4.22341775894165,70729,2.119730949401856,11640,1.028451919555664,84222,.4568262100219727,1529961,.0591726303100586,36095,-.6647806167602539,15819719,.3468818664550781,8968731,.0814094543457031,697781,.2928085327148438,2869441,.1508646011352539,126200,.073944091796875,252432,.6254081726074219,30006,-.1404018402099609,3543989,-.0706014633178711,1762579,.0679826736450195,5880755,.0619592666625977,123789,-.1630535125732422,2293155,9452786,2.223670959472656,90727,.2344026565551758,1777611,.2762212753295898,342847,251453,.2011384963989258,282571,.8451938629150391,8755,-.0576972961425781,matched (3),2205927,.87895769,124804.94,237363
201308,841231,643,3828,2384755,08,0,0,0,0,0,0,1,0,0,0,0,5051478,14397,2809716,.1868104934692383,431284,.582463264465332,912352,-.4217376708984375,539278,-.4910593032836914,3138736,-.03948974609375,34329760,.0594329833984375,264733,440694,-.2320022583007813,305630,-.1031055450439453,199572,1.152976036071777,41528,.9192562103271484,24983,167222,.8671054840087891,232246,-1.392186164855957,5957579,.0240488052368164,73336,.5471715927124023,313636,-.2410440444946289,304311,.1607751846313477,645811,-.046051025390625,12399164,-.7568759918212891,768170,.3210687637329102,181514,9753376,-.2289772033691406,3457,-1.572429656982422,116011,.4948291778564453,75953,1.875667572021484,72286,-.1528253555297852,1631115,.064021110534668,8833,-1.407659530639648,13091149,-.1893196105957031,6381476,-.3403444290161133,446653,-.4461231231689453,2612448,-.0938301086425781,104316,-.1904439926147461,235268,-.0704164505004883,43124,.3626823425292969,5180742,.379694938659668,2121208,.1852073669433594,6444116,.0914821624755859,404518,1.184118270874023,2475856,14968108,.4596118927001953,11291,-2.08384895324707,1986291,.1109991073608398,491740,241157,-.0418071746826172,342736,.1930303573608398,6788,-.2544689178466797,matched (3),2378823.8,.87895769,128228.64,239180.91
201309,841231,644,3828,2199170,09,0,0,0,0,0,0,0,1,0,0,0,1152400,8414,1876913,-.4034547805786133,199579,-.7705564498901367,1162769,.2425327301025391,443445,-.1956577301025391,2001318,-.4500141143798828,29779682,-.1421852111816406,283589,426322,-.0331563949584961,251201,-.1961221694946289,101495,-.6761646270751953,9379,-1.487894058227539,43661,68628,-.8906221389770508,637394,1.009590148925781,5041576,-.1669454574584961,59334,-.2118682861328125,467804,.399815559387207,226592,-.2948999404907227,623624,-.0349597930908203,4317924,-1.054854393005371,1009202,.2729043960571289,147039,10934252,.1142864227294922,1735,-.6893935203552246,30206,-1.345643997192383,8015,-2.248800277709961,67821,-.0637588500976563,1563938,-.0420570373535156,661,-2.592496395111084,14254413,.0851306915283203,6216556,-.0261831283569336,713330,.4681615829467773,3005255,.1400747299194336,308685,1.084897041320801,98724,-.8683977127075195,19275,-.8052711486816406,7257543,.3370933532714844,1562530,-.3056793212890625,6336309,-.0168704986572266,131478,-1.123857498168945,2353126,5475066,-1.005718231201172,15006,.2844438552856445,1652189,-.1841678619384766,206264,181731,-.2829208374023438,351953,.0265369415283203,10360,.4227962493896484,matched (3),1803682.8,.87895769,109073.27,229481.8
201310,841231,645,3828,2448358,10,0,0,0,0,0,0,0,0,1,0,0,2742864,78674,3617592,.6561803817749023,211180,.0565013885498047,1242710,.0664911270141602,924454,.7346296310424805,2726600,.3092498779296875,37163168,.2214908599853516,303328,471065,.0998020172119141,253681,.0098237991333008,76272,-.2857036590576172,44661,1.560626983642578,80365,455796,1.893344879150391,664766,.0420475006103516,4617807,-.087799072265625,118846,.694645881652832,403572,-.1476936340332031,322784,.3538331985473633,562591,-.1029949188232422,4363078,.0104036331176758,1103802,.0896005630493164,0,18766548,.5401763916015625,14367,2.113926410675049,49211,.4880762100219727,78506,2.2818603515625,70803,.04302978515625,2121339,.3048410415649414,79313,4.787403583526611,11011019,-.2581710815429688,7418804,.1768016815185547,521829,-.3126039505004883,4134905,.3191022872924805,191989,-.4748830795288086,5513999,4.022717475891113,8045,-.8737573623657227,12083088,.509765625,2716644,.5530910491943359,5318357,-.1751317977905273,193728,.3876161575317383,0,10058977,.6082611083984375,45680,1.113210678100586,1696575,.0265102386474609,401135,310706,.5363197326660156,376775,.068150520324707,38678,1.317318916320801,matched (3),2367187,.87895769,141261.3,246413.63
201311,841231,646,3828,2071739,11,0,0,0,0,0,0,0,0,0,1,0,2223945,10045,3191808,-.1252212524414063,274471,.2621345520019531,1210945,-.0258941650390625,750859,-.2079849243164063,2246895,-.1935062408447266,32243008,-.1420154571533203,308408,323750,-.3750247955322266,226087,-.1151571273803711,37602,-.7072486877441406,14963,-1.093520164489746,84267,191910,-.8650188446044922,799355,.1843700408935547,4493533,-.0272808074951172,97759,-.1953239440917969,373121,-.0784521102905273,317863,-.0153636932373047,650624,.1453790664672852,3972076,-.0938892364501953,1077496,-.0241212844848633,229086,11971981,-.4495067596435547,1589,-2.201828956604004,142322,1.061975479125977,1833,-3.757221221923828,83408,.1638422012329102,1678064,-.2344074249267578,2448,-3.47813081741333,12491858,.1261806488037109,6510945,-.1305332183837891,381178,-.3140735626220703,2463422,-.5179128646850586,157115,-.2004604339599609,284322,-2.964938163757324,68250,2.138126373291016,7152815,-.5243015289306641,1692341,-.4732847213745117,5547056,.0421028137207031,170679,-.1266708374023438,2564698,4876647,-.7240076065063477,33608,-.3068962097167969,1528071,-.1046056747436523,375963,194264,-.4696292877197266,223874,-.520564079284668,5150,-2.016274452209473,matched (3),2256292,.87895769,84690,218945.92
201312,841231,647,3828,2833210,12,0,0,0,0,0,0,0,0,0,0,1,2591606,87390,2450426,-.2643251419067383,315747,.1400957107543945,1355874,.1130456924438477,494450,-.4177722930908203,2388153,.0609703063964844,33827384,.0479679107666016,446957,341607,.0536890029907227,405754,.5848274230957031,38552,.0249500274658203,34790,.84375,51967,304776,.4625511169433594,4317,-5.221244812011719,5436932,.1905755996704102,52262,-.6262350082397461,666457,.5800724029541016,319043,.0037059783935547,512960,-.2377338409423828,4164779,.0473747253417969,849680,-.2375345230102539,269699,12832580,.0694179534912109,41137,3.253803253173828,97662,-.3765802383422852,73551,3.692025184631348,116254,.3320331573486328,1864262,.105224609375,3155,.2537169456481934,11402805,-.091217041015625,9245479,.3506507873535156,421585,.1007547378540039,2162104,-.1304693222045898,287386,.6038484573364258,1382621,1.581628799438477,90887,.2864398956298828,11131391,.4422626495361328,3038367,.5852069854736328,5678199,.0233669281005859,232863,.3106660842895508,2620250,24703040,1.622467994689941,48944,.3759126663208008,1715162,.1155014038085938,514348,242065,.2199878692626953,276252,.2102298736572266,17774,1.238739967346191,matched (3),2947087.8,.87895769,139818.09,245589.13
201401,841231,648,3828,2398970,01,0,0,0,0,0,0,0,0,0,0,0,953551,40394,1569814,-.4453048706054688,264589,-.1767635345458984,1500015,.1010284423828125,405894,-.1973543167114258,3639241,.4212551116943359,35601116,.0511074066162109,149564,378992,.1038541793823242,392633,-.032872200012207,22718,-.5288505554199219,50056,.3638124465942383,50368,185409,-.4970130920410156,1002513,5.447705268859863,4677629,-.1504230499267578,15814,-1.195374488830566,526144,-.2364006042480469,151601,-.7440738677978516,1441481,1.033228874206543,3841962,-.0806808471679688,1479571,.5546474456787109,1210019,9808862,-.2687015533447266,35247,-.1545276641845703,196902,.7011938095092773,3104,-3.165287017822266,57687,-.7007455825805664,1151562,-.481745719909668,50927,2.781404495239258,13033216,.1336402893066406,6809590,-.3058032989501953,599764,.3525152206420898,3459163,.469944953918457,179949,-.4681529998779297,188401,-1.993163108825684,27119,-1.209383010864258,9622880,-.1456241607666016,1355857,-.8068857192993164,4846671,-.1583423614501953,71834,-1.176092147827148,2135559,6177094,-1.386077880859375,19275,-.9318685531616211,1911422,.1083402633666992,756382,241225,-.0034761428833008,284506,.0294408798217773,9330,-.6445016860961914,matched (3),2450982,.87895769,102240.75,226314.14
