period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1074c372,growth1074c372,Y1090c620,growth1090c620,Y1120c688,growth1120c688,Y1516c251,growth1516c251,Y1656c554,Y1665c608,Y1703c484,growth1703c484,Y1745c300,growth1745c300,Y1766c608,Y1794c826,growth1794c826,Y1844c616,growth1844c616,Y2053c300,growth2053c300,Y2125c203,Y2224c484,growth2224c484,Y2565c752,growth2565c752,Y2637c208,growth2637c208,Y2674c807,growth2674c807,Y2731c233,Y2902c616,growth2902c616,Y3022c208,growth3022c208,Y3032c703,growth3032c703,Y3263c757,growth3263c757,Y3416c752,growth3416c752,Y3495c826,growth3495c826,Y3498c608,Y3542c703,growth3542c703,Y3561c484,growth3561c484,Y3592c352,growth3592c352,Y3701c600,growth3701c600,Y3728c484,growth3728c484,Y3778c484,growth3778c484,Y3789c36,Y3849c600,growth3849c600,Y3917c586,growth3917c586,Y3970c222,growth3970c222,Y3981c484,growth3981c484,Y4004c757,growth4004c757,Y4156c372,growth4156c372,Y422c484,growth422c484,Y4338c826,growth4338c826,Y4375c428,growth4375c428,Y4377c608,Y4386c608,Y4611c218,Y4822c348,growth4822c348,Y4943c36,Y883c251,Y963c348,growth963c348,Y969c32,Y980c218,_merge,x,r2,s,sf
201402,840910,649,3810,78738,02,1,0,0,0,0,0,0,0,0,0,0,2129984,.8191471099853516,258129,.1080894470214844,202627,.5801458358764648,2395091,.0918712615966797,2931034,816329,1216477,.0645341873168945,127698,.196136474609375,1426256,3922900,-.1818523406982422,1154547,-.3733663558959961,1481081,.2253561019897461,1504223,566386,.541290283203125,42951,2.229232788085938,1586943,.0176105499267578,62238,-.3665857315063477,27589,1275067,1.145539283752441,75377,.4375209808349609,313728,.1511459350585938,4025747,.7063512802124023,1958834,.0023822784423828,4105283,-.0893945693969727,97730,2709386,-.0485210418701172,5650812,.0170888900756836,27480,.1506872177124023,97835,.2215471267700195,983645,.4068069458007813,3747009,.2188892364501953,180968,371838,-.2569198608398438,240752,.6192684173583984,50649,-.6661310195922852,1414117,-.2223520278930664,248967,.7150545120239258,303439,1.572919845581055,792464,-.1003856658935547,11828602,1.205441474914551,345457,.1905879974365234,22975,75800,2011120,348792,.1672697067260742,17915456,95918,12784,3.510529041290283,25397,1500836,matched (3),38183.977,.70522672,25802.623,64505.316
201403,840910,650,3810,19973,03,0,1,0,0,0,0,0,0,0,0,0,317167,-1.904440879821777,237207,-.0845270156860352,120610,-.5188045501708984,2246507,-.0640439987182617,0,1057153,1208673,-.0064363479614258,160444,.2282772064208984,1620785,3763435,-.041499137878418,1323646,.1366815567016602,1358254,-.0865716934204102,1453169,424416,-.2885618209838867,19486,-.7903633117675781,1677986,.0557851791381836,14253,-1.473998069763184,77020,815193,-.4473285675048828,131625,.5574550628662109,300942,-.0416088104248047,3302909,-.1979074478149414,2400706,.2034139633178711,3669623,-.1121854782104492,192076,1902084,-.3537721633911133,3331209,-.5284643173217773,20707,-.2829866409301758,64245,-.4205780029296875,754255,-.2655353546142578,3417699,-.0919904708862305,88951,218317,-.5325107574462891,490184,.7110137939453125,43952,-.1418218612670898,1389793,-.0173501968383789,235614,-.0551252365112305,213126,-.353297233581543,951744,.1831493377685547,3135070,-1.327869415283203,92711,-1.315381050109863,38760,434039,1834544,333511,-.0447998046875,13878579,244899,11570,-.0997791290283203,6945,68303,matched (3),100090.98,.70522672,26086.84,64619.527
201404,840910,651,3810,105517,04,0,0,1,0,0,0,0,0,0,0,0,1673065,1.662983894348145,188217,-.2313375473022461,176604,.38134765625,4465454,.6869935989379883,2888507,543874,1759641,.3755865097045898,249126,.4400138854980469,2262331,4741252,.2309694290161133,2070791,.447540283203125,991211,-.315028190612793,1516610,439997,.0360536575317383,94654,1.580531120300293,1649188,-.0173110961914063,88597,1.827130317687988,85489,572412,-.3535661697387695,58626,-.8087787628173828,333956,.1040916442871094,2523184,-.2692813873291016,2178260,-.0972366333007813,4379608,.1768703460693359,294737,2510799,.2776508331298828,6597710,.6833877563476563,37341,.5896205902099609,86249,.2945346832275391,1120465,.3957691192626953,3829026,.113642692565918,200309,425549,.6674318313598633,50474,-2.273322105407715,58953,.2936429977416992,1958990,.3432741165161133,257642,.0893764495849609,574872,.9922637939453125,1392616,.3806428909301758,3652059,.1526393890380859,48325,-.6515378952026367,97157,531379,2569269,362474,.0832767486572266,26462798,199453,9993,-.1465301513671875,17174,171747,matched (3),83423.43,.70522672,44661.02,74092.961
201405,840910,652,3810,22274,05,0,0,0,1,0,0,0,0,0,0,0,1600724,-.0442008972167969,288625,.4275331497192383,104047,-.5290670394897461,2921588,-.4242429733276367,3572399,858639,1287503,-.3124046325683594,100187,-.9109210968017578,2548839,4832012,.0189619064331055,1045871,-.6830806732177734,1073883,.080108642578125,1505099,254483,-.5475339889526367,67517,-.3378486633300781,1450790,-.1281747817993164,92208,.0399484634399414,41684,402248,-.3527898788452148,140665,.8752031326293945,326470,-.0226707458496094,2217726,-.1290397644042969,2474722,.1276016235351563,3240623,-.3011941909790039,434215,2624321,.0442209243774414,6679594,.0123348236083984,7859,-1.558432579040527,55027,-.4494152069091797,921198,-.1958246231079102,3656400,-.0461311340332031,123388,216065,-.677800178527832,84053,.5099887847900391,89473,.4171962738037109,1059058,-.6150493621826172,245019,-.0502357482910156,229815,-.9168729782104492,1031114,-.3005437850952148,4654866,.2426223754882813,135506,1.03106689453125,32056,344042,2352756,355517,-.0193796157836914,23698276,40130,5346,-.6255369186401367,49506,3461799,matched (3),-1208.6945,.70522672,40766.348,71812.641
201406,840910,653,3810,111462,06,0,0,0,0,1,0,0,0,0,0,0,1360158,-.1628551483154297,223624,-.255162239074707,208050,.6929359436035156,2710693,-.0749235153198242,4326766,1504784,2325191,.5910978317260742,123444,.2087497711181641,2086389,3915775,-.2102499008178711,1644140,.4523677825927734,987676,-.0836811065673828,1588446,312042,.2039041519165039,82977,.2061843872070313,1904272,.2719907760620117,89265,-.0324373245239258,24401,403478,.0030527114868164,36957,-1.336626052856445,329698,.0098390579223633,2291351,.0326595306396484,2529244,.0217924118041992,4491398,.3263988494873047,113455,1472430,-.5779075622558594,7896123,.1673145294189453,49637,1.843076705932617,64894,.1649312973022461,1128177,.2026834487915039,3965037,.0810356140136719,155898,389836,.5901470184326172,72204,-.151951789855957,47414,-.6350193023681641,874740,-.1912088394165039,136592,-.5843372344970703,230965,.0049915313720703,732149,-.3424110412597656,5354244,.1399755477905273,181419,.2917928695678711,71229,294865,2560717,375532,.0547704696655273,16307442,37995,8462,.4592370986938477,55809,162811,matched (3),87411.266,.70522672,26952.914,64973.992
201407,840910,654,3810,204646,07,0,0,0,0,0,1,0,0,0,0,0,497879,-1.004999160766602,242815,.0823335647583008,230662,.103175163269043,2520163,-.072880744934082,4835316,661997,3177937,.3124294281005859,283122,.8300895690917969,2485605,5021908,.2487964630126953,2289679,.3311939239501953,1485629,.408238410949707,1724161,442101,.3484001159667969,64668,-.2492971420288086,1954505,.0260372161865234,105737,.1693458557128906,59958,663608,.4975700378417969,237696,1.861237525939941,339190,.0283832550048828,2863163,.2227849960327148,1902788,-.2846002578735352,4526455,.0077753067016602,135607,2394984,.4864616394042969,8618698,.0875616073608398,8447,-1.77092456817627,94722,.3781909942626953,1145935,.0156183242797852,3807952,-.0404233932495117,94832,443525,.1290273666381836,93208,.2553377151489258,147305,1.133587837219238,1018901,.1525535583496094,163537,.1800403594970703,751134,1.179318428039551,858940,.1597146987915039,5410422,.0104379653930664,507037,1.027774810791016,105168,305194,2875991,427074,.1286134719848633,18129228,375415,16718,.6809005737304688,104699,1896558,matched (3),230372.03,.70522672,37024.867,69756.727
201408,840910,655,3810,149670,08,0,0,0,0,0,0,1,0,0,0,0,1788445,1.278744697570801,125146,-.6628189086914063,131097,-.5650167465209961,2107732,-.1787109375,2792747,548936,2575912,-.2100286483764648,75579,-1.320698738098145,3795463,3703569,-.3045129776000977,912754,-.9197006225585938,811002,-.6053228378295898,1217172,426638,-.0356025695800781,538270,2.119093894958496,1774939,-.0963706970214844,47698,-.7960653305053711,48682,548235,-.1909875869750977,158787,-.4034290313720703,238828,-.3508167266845703,1958056,-.379974365234375,1588288,-.1806631088256836,3518998,-.2517633438110352,157501,2340862,-.0228567123413086,6227213,-.3250045776367188,33253,1.370333671569824,68799,-.3197565078735352,1322243,.1431083679199219,3887893,.0207757949829102,126764,464932,.0471372604370117,59015,-.4570417404174805,43917,-1.210204124450684,1035643,.0162982940673828,402199,.8999080657958984,255318,-1.079074859619141,1222699,.3531169891357422,4757672,-.1285686492919922,329397,-.4313201904296875,36293,196707,2489406,324257,-.2754201889038086,17762004,162190,8182,-.7145490646362305,31155,1367464,matched (3),202638.05,.70522672,49650.156,77202.969
201409,840910,656,3810,67023,09,0,0,0,0,0,0,0,1,0,0,0,424384,-1.43846321105957,247550,.6821317672729492,200543,.4250917434692383,1836312,-.137852668762207,2594156,274152,2363370,-.0861148834228516,173351,.8301401138305664,3038553,3343424,-.1023015975952148,1198250,.2721519470214844,1172447,.3685779571533203,1310933,408975,-.0422811508178711,67216,-2.080449104309082,1865444,.0497331619262695,37138,-.250248908996582,34798,1042237,.642420768737793,133229,-.1754941940307617,296044,.2147645950317383,2551138,.26458740234375,1736534,.0892343521118164,3392657,-.0365629196166992,91586,1858701,-.2306413650512695,6810866,.0895900726318359,6492,-1.633574485778809,90740,.2768087387084961,940706,-.3404541015625,4070163,.0458154678344727,84977,416631,-.1096897125244141,63390,.0715141296386719,18064,-.8883800506591797,964396,-.0712766647338867,130010,-1.129335403442383,573442,.8091468811035156,1013897,-.1872587203979492,5744614,.1885042190551758,465736,.3463554382324219,49906,158128,2499516,394840,.1969442367553711,17642738,179477,3567,-.8302116394042969,17388,137917,matched (3),80399.234,.70522672,16379.134,61346.852
201410,840910,657,3810,93222,10,0,0,0,0,0,0,0,0,1,0,0,1850523,1.47258472442627,256531,.0356369018554688,216382,.0760164260864258,2102984,.1355972290039063,2913650,368730,2682840,.1267871856689453,89745,-.6583461761474609,4458112,4310898,.2541513442993164,2257249,.6332845687866211,1151590,-.017949104309082,1745039,360203,-.1269865036010742,19327,-1.246408462524414,1676123,-.1070156097412109,33304,-.1089630126953125,21914,531547,-.6733331680297852,214564,.4765386581420898,277148,-.0659570693969727,2557606,.0025320053100586,1806095,.0392751693725586,4049059,.1768712997436523,110386,2544247,.3139562606811523,7842336,.1410179138183594,28924,1.494100570678711,71049,-.2446279525756836,1772056,.633265495300293,4095081,.006103515625,128668,554363,.285618782043457,57785,-.0925769805908203,84911,1.54768180847168,1136527,.1642313003540039,114997,-.1227054595947266,218258,-.9659786224365234,1203746,.1716365814208984,4878281,-.1634693145751953,287135,-.4836664199829102,60341,366804,1978798,318401,-.2151689529418945,18317596,244678,8370,.8529281616210938,12739,331507,matched (3),77024.555,.70522672,31354.873,66920.016
201411,840910,658,3810,125975,11,0,0,0,0,0,0,0,0,0,1,0,277542,-1.897251129150391,198015,-.258906364440918,241322,.1090869903564453,748311,-1.033293724060059,3323472,705049,959197,-1.028534889221191,153176,.5346145629882813,3649394,3497935,-.2089738845825195,1377537,-.4938497543334961,1231524,.067108154296875,1398495,433508,.1852426528930664,12420,-.442194938659668,1186134,-.3457841873168945,92513,1.021671295166016,18071,513601,-.0343446731567383,149035,-.3644266128540039,267309,-.0361461639404297,2198552,-.1512727737426758,2588528,.3599224090576172,3961145,-.0219516754150391,369540,2344988,-.0815544128417969,6194518,-.2358722686767578,21792,-.2831287384033203,76119,.0689277648925781,1109315,-.4683980941772461,3535179,-.1470222473144531,106675,557476,.0055990219116211,157727,1.00413703918457,125063,.3872146606445313,1120530,-.0141754150390625,98259,-.1572990417480469,148396,-.3857936859130859,1178357,-.0213174819946289,5204197,.0646724700927734,323243,.1184520721435547,171810,544222,2199157,250919,-.2381820678710938,18483388,57586,22083,.9701547622680664,20470,2194254,matched (3),49344.777,.70522672,23784.893,63725.047
201412,840910,659,3810,44146,12,0,0,0,0,0,0,0,0,0,0,1,1048284,1.328937530517578,178565,-.1033906936645508,67311,-1.276808738708496,3639729,1.581846237182617,1215889,243486,1749374,.600916862487793,58210,-.9675302505493164,2404198,2545869,-.3177003860473633,1148792,-.1815862655639648,826581,-.3987092971801758,1276172,237961,-.5998039245605469,38677,1.135937690734863,1186216,.0000686645507813,58914,-.4512701034545898,15074,588593,.1362876892089844,143817,-.035639762878418,244599,-.0887851715087891,1254161,-.5613327026367188,1333389,-.663365364074707,4337278,.0907144546508789,184232,834674,-1.032994270324707,3123723,-.6846389770507813,6760,-1.170519828796387,92999,.2002906799316406,972825,-.1312942504882813,4484589,.2378826141357422,50256,1119992,.697657585144043,159784,.0129566192626953,370371,1.085687637329102,1175470,.0478658676147461,289609,1.080924987792969,130276,-.1302289962768555,940499,-.2254657745361328,3715999,-.336817741394043,217259,-.3973150253295898,53436,359759,1699415,320292,.2441034317016602,15430460,2832,1189,-2.921695709228516,159,305740,matched (3),57409.645,.70522672,39505.203,71104.297
201501,840910,660,3810,91449,01,0,0,0,0,0,0,0,0,0,0,0,1681982,.4728183746337891,171875,-.0381851196289063,79693,.168858528137207,1943892,-.6272172927856445,2446207,541297,2297957,.2727622985839844,133757,.8319673538208008,2438287,2719968,.0661478042602539,1021446,-.1174917221069336,839745,.0158004760742188,1245089,641246,.9913063049316406,9993,-1.353360176086426,1268924,.0674009323120117,40572,-.3730010986328125,23249,599738,.0187578201293945,169718,.1655969619750977,265383,.0815544128417969,1668001,.2851591110229492,1683425,.2331066131591797,5027023,.1475811004638672,33924,2085565,.9157543182373047,5889743,.6341867446899414,7930,.1596298217773438,125870,.3026609420776367,1189268,.2008895874023438,3779161,-.1711444854736328,18998,802955,-.3327779769897461,188674,.1661977767944336,27645,-2.595060348510742,1174986,-.0004119873046875,394633,.3094244003295898,223854,.5413389205932617,678690,-.3262462615966797,4241502,.1322698593139648,231938,.0653800964355469,17669,149937,2791093,238322,-.2956104278564453,17467980,8049,9624,2.091147422790527,98322,1352524,matched (3),124721.64,.70522672,28431.129,65600.984
201502,840910,661,3810,205743,02,1,0,0,0,0,0,0,0,0,0,0,365384,-1.526779174804688,204810,.1753158569335938,13332,-1.78801441192627,1968290,.0124731063842773,2696219,686247,1558107,-.3885488510131836,196496,.384617805480957,2505538,3804024,.3354396820068359,833791,-.2029914855957031,1289366,.428807258605957,1273048,730849,.130793571472168,20331,.710261344909668,1928887,.4187746047973633,49715,.2032289505004883,35911,633976,.0555181503295898,262801,.4372587203979492,264690,-.0026149749755859,1086083,-.4290475845336914,2826437,.5181865692138672,4030931,-.2208309173583984,118810,2006413,-.038691520690918,6971429,.1686077117919922,24530,1.129243850708008,70956,-.5731897354125977,720026,-.5018062591552734,3923073,.0373725891113281,131464,311497,-.9469089508056641,247497,.2713785171508789,68348,.9051666259765625,1362100,.1477718353271484,153353,-.9452142715454102,282289,.2319374084472656,821928,.1914882659912109,4391425,.0347356796264648,55228,-1.434999465942383,18760,700105,2048879,287235,.1866779327392578,19271512,84160,8729,-.0976095199584961,36313,2013233,matched (3),200905.66,.70522672,26922.152,64961.238
201503,840910,662,3810,56831,03,0,1,0,0,0,0,0,0,0,0,0,286055,-.2447652816772461,149653,-.3137636184692383,93778,1.950762748718262,1315887,-.4026546478271484,2564692,1240886,1335783,-.1539535522460938,111284,-.5685567855834961,1851335,3738403,-.0174016952514648,762492,-.089390754699707,1193691,-.0771007537841797,1099085,733943,.0042247772216797,19455,-.0440425872802734,1099236,-.5623283386230469,19351,-.9435625076293945,31524,357231,-.5736284255981445,261143,-.0063295364379883,257878,-.0260725021362305,1582357,.376338005065918,2228168,-.2378368377685547,3853742,-.044952392578125,73688,2243458,.1116704940795898,4189179,-.5093154907226563,19516,-.2286615371704102,48138,-.3879880905151367,1196384,.5077714920043945,4016546,.0235471725463867,125750,200014,-.4430027008056641,54436,-1.514372825622559,103254,.4125804901123047,1173877,-.1487159729003906,526231,1.232997894287109,185091,-.422083854675293,665931,-.2104663848876953,4052919,-.0802164077758789,135959,.9008827209472656,26515,202947,2251001,372456,.2598180770874023,16833904,26000,5969,-.380070686340332,26100,285883,matched (3),103816.8,.70522672,23935.613,63781.453
201504,840910,663,3810,323688,04,0,0,1,0,0,0,0,0,0,0,0,1271047,1.491412162780762,173583,.1483364105224609,27676,-1.220364570617676,1574591,.1794853210449219,3689415,541714,2189093,.4939699172973633,198715,.5797863006591797,3061782,2670062,-.3365564346313477,923012,.1910495758056641,1070793,-.1086502075195313,1217439,909639,.2146167755126953,212530,2.390978813171387,1085917,-.0121908187866211,37161,.6525154113769531,43658,430440,.1864252090454102,231253,-.1215553283691406,293249,.128535270690918,1690362,.0660266876220703,2363828,.0591020584106445,2949696,-.2673425674438477,231636,2670124,.1741056442260742,7805159,.6222801208496094,32384,.5064296722412109,109715,.8238143920898438,961026,-.2190570831298828,14972910,1.315820693969727,382042,434312,.7753763198852539,402125,1.999736785888672,43760,-.8584718704223633,1221877,.0400762557983398,434016,-.1926584243774414,391256,.7485141754150391,758586,.1302700042724609,4450271,.0935277938842773,99822,-.308964729309082,25404,319469,2435982,282894,-.2750463485717773,20229736,159253,5843,-.0213356018066406,33512,365952,matched (3),290921.5,.70522672,52006.684,78739.164
201505,840910,664,3810,59942,05,0,0,0,1,0,0,0,0,0,0,0,305776,-1.424742698669434,241647,.3308219909667969,77560,1.030486106872559,1459770,-.0757169723510742,3001377,513595,2104974,-.0391845703125,64922,-1.118684768676758,2720920,3125624,.1575326919555664,895674,-.0300655364990234,802529,-.2883872985839844,1161204,954947,.0486078262329102,52243,-1.403177261352539,1598782,.3868179321289063,30095,-.2109003067016602,19328,221478,-.6644840240478516,386920,.5147056579589844,255317,-.1385164260864258,2116742,.2249355316162109,2185949,-.0782318115234375,4000715,.3047704696655273,117290,1804053,-.3920888900756836,5583701,-.3349332809448242,3678,-2.175295829772949,50238,-.7811145782470703,929245,-.0336294174194336,3800235,-1.371179580688477,334699,185941,-.8483343124389648,97361,-1.418336868286133,56194,.2500896453857422,995266,-.2051334381103516,360271,-.1862249374389648,339955,-.1405487060546875,643708,-.164210319519043,4773968,.0702133178710938,136920,.3160085678100586,68556,181416,3074338,439336,.4401922225952148,21059804,149875,4905,-.1749887466430664,12179,189929,matched (3),85640.211,.70522672,37183.137,69840.859
201506,840910,665,3810,26688,06,0,0,0,0,1,0,0,0,0,0,0,199216,-.4284639358520508,215661,-.1137704849243164,57797,-.2941150665283203,1305410,-.1117620468139648,1979589,380491,1072373,-.6744289398193359,180385,1.021906852722168,3165925,2601546,-.1835289001464844,794401,-.1199884414672852,717990,-.1113119125366211,1296220,731751,-.2662153244018555,55261,.0561618804931641,1806362,.1220722198486328,82559,1.009153366088867,13824,422751,.6464595794677734,327864,-.165618896484375,295606,.1465215682983398,2068678,-.0229682922363281,2661130,.1967000961303711,3823424,-.0453262329101563,308413,1870028,.0359182357788086,5419432,-.0298604965209961,28528,2.048517227172852,82420,.49505615234375,1249868,.2964210510253906,3401290,-.1109085083007813,284424,153628,-.1908950805664063,74690,-.2650794982910156,31471,-.5797433853149414,945482,-.0513153076171875,102320,-1.25875186920166,197684,-.5421438217163086,543616,-.1690025329589844,5181014,.081822395324707,106359,-.2525768280029297,55386,322240,2232270,405388,-.0804204940795898,17548128,24195,6542,.2879877090454102,24589,2507405,matched (3),71829.906,.70522672,20505.018,62574.883
201507,840910,666,3810,331738,07,0,0,0,0,0,1,0,0,0,0,0,1708511,2.148987770080566,252871,.1591720581054688,93066,.4763717651367188,1740166,.2874631881713867,2100941,540958,1353685,.2329568862915039,116630,-.4360876083374023,5863239,3275642,.2304086685180664,926309,.1536197662353516,814147,.1256856918334961,1421121,858900,.1602115631103516,93950,.5306949615478516,1378006,-.2706766128540039,61764,-.2901926040649414,20460,596134,.3436822891235352,343777,.047393798828125,339412,.1381874084472656,1930122,-.0693264007568359,1644130,-.4815387725830078,5193497,.3062610626220703,450048,2259790,.1893177032470703,5679972,.0469551086425781,30907,.0800971984863281,169668,.7220163345336914,896513,-.332280158996582,3970112,.1546392440795898,140463,156071,.0157766342163086,212093,1.043678283691406,74598,.8630466461181641,1251056,.2800483703613281,253572,.9075431823730469,267309,.3017358779907227,1075681,.6824665069580078,4543183,-.1313724517822266,389718,1.298603057861328,29677,634547,3064955,333083,-.1964521408081055,21403030,267404,8833,.3002519607543945,63638,304599,matched (3),251258.58,.70522672,30228.645,66399.781
201508,840910,667,3810,21259,08,0,0,0,0,0,0,1,0,0,0,0,392228,-1.47153377532959,119074,-.7531347274780273,26387,-1.26043701171875,1135432,-.426966667175293,2588504,567760,773039,-.5602569580078125,110360,-.0552587509155273,3698375,2445815,-.2921352386474609,946511,.0215749740600586,1059311,.2632322311401367,921635,439007,-.6711368560791016,16034,-1.768051147460938,1180353,-.1548242568969727,21346,-1.062456130981445,16278,433242,-.3191690444946289,124666,-1.014354705810547,246402,-.3202505111694336,1185529,-.4873943328857422,1849387,.1176424026489258,3891687,-.2885646820068359,87194,2396177,.0586032867431641,5232990,-.0819635391235352,17771,-.5534152984619141,44452,-1.339433670043945,854583,-.0478992462158203,3016104,-.2748279571533203,120962,312658,.6947994232177734,96574,-.7867155075073242,164283,.7894773483276367,858441,-.3766250610351563,253635,.0002479553222656,76584,-1.250017166137695,650097,-.5035877227783203,4340516,-.0456352233886719,216270,-.5888957977294922,29662,302145,2327388,305701,-.085784912109375,19568990,55728,4104,-.7665328979492188,64189,189783,matched (3),26697.922,.70522672,28892.041,65802.055
201509,840910,668,3810,146743,09,0,0,0,0,0,0,0,1,0,0,0,2012916,1.635496139526367,233252,.6723747253417969,84097,1.159099578857422,1147381,.0104684829711914,3333307,700974,1162698,.4081687927246094,139842,.2367658615112305,2450490,2732925,.1109933853149414,1387073,.3821678161621094,1356952,.2476224899291992,1456969,213036,-.7230539321899414,64152,1.386544227600098,1921541,.4873142242431641,55805,.9609994888305664,14146,635584,.3832483291625977,316965,.9331531524658203,266863,.0797710418701172,1793748,.4141178131103516,2675038,.3691091537475586,4688743,.1863212585449219,225450,1808219,-.2815322875976563,2996308,-.5576019287109375,30082,.5263595581054688,60964,.3158731460571289,1099980,.2524337768554688,3597111,.1761646270751953,232815,488760,.4467611312866211,183234,.6404542922973633,64549,-.9341659545898438,956958,.1086416244506836,141829,-.5812740325927734,276695,1.284527778625488,775069,.1758298873901367,5323858,.2042055130004883,333208,.4322395324707031,84705,904745,2898502,327072,.0675735473632813,18390144,170174,6382,.4415197372436523,71781,2518171,matched (3),55401.488,.70522672,30876.814,66697.359
201510,840910,669,3810,43915,10,0,0,0,0,0,0,0,0,1,0,0,863504,-.8463411331176758,223842,-.0411787033081055,97415,.1470088958740234,1028086,-.1097831726074219,2470826,575826,932176,-.2209768295288086,126342,-.1015205383300781,2276719,3651264,.2897014617919922,937108,-.3921518325805664,1188436,-.1326026916503906,1162785,599250,1.034217834472656,140343,.7828340530395508,851767,-.8135700225830078,84823,.4187030792236328,11588,364629,-.5556640625,208859,-.4171323776245117,285375,.0670690536499023,1709646,-.0480203628540039,3442378,.2521991729736328,4706072,.0036897659301758,953149,968829,-.6240100860595703,3314781,.1010103225708008,11637,-.949737548828125,86467,.3494796752929688,1058557,-.0383853912353516,3798646,.0545139312744141,138025,551722,.1211729049682617,150520,-.1966676712036133,128569,.6890411376953125,933362,-.0249662399291992,41408,-1.231147766113281,39462,-1.947577476501465,1398951,.5905265808105469,4682171,-.1284370422363281,243888,-.3120574951171875,50936,1093069,2117584,378820,.1468801498413086,20806886,35303,6223,-.0252294540405273,34795,103414,matched (3),38367.641,.70522672,36221.684,69333.766
201511,840910,670,3810,18716,11,0,0,0,0,0,0,0,0,0,1,0,692205,-.2211160659790039,171669,-.2653722763061523,104773,.0728158950805664,1087163,.055872917175293,2507835,475661,571915,-.4885311126708984,60918,-.7294635772705078,4303338,2413483,-.4140024185180664,1077340,.1394519805908203,646985,-.6080703735351563,1148051,960925,.4722175598144531,5302,-3.276005744934082,1519753,.5789899826049805,40119,-.7487163543701172,5506,333903,-.0880298614501953,217868,.0422306060791016,264194,-.0771207809448242,1704398,-.0030746459960938,1985342,-.5503711700439453,3984826,-.1663608551025391,545206,2131005,.7882614135742188,2695764,-.2067098617553711,8597,-.3027763366699219,51048,-.5269966125488281,816355,-.2598133087158203,3155544,-.1854839324951172,57833,360527,-.4254770278930664,49253,-1.117125511169434,21070,-1.808615684509277,696328,-.2929725646972656,408091,2.288016319274902,226547,1.747613906860352,1858492,.2840423583984375,3728476,-.2277622222900391,136257,-.5821666717529297,83391,914859,1598440,312962,-.19097900390625,19062436,81316,4785,-.2627668380737305,158,319600,matched (3),40049.918,.70522672,35924.746,69179.102
201512,840910,671,3810,69377,12,0,0,0,0,0,0,0,0,0,0,1,300117,-.8357095718383789,132017,-.2626380920410156,48833,-.7633895874023438,1173800,.0766744613647461,2101197,187268,1217299,.7553997039794922,40869,-.3991575241088867,2391400,2303927,-.0464563369750977,801268,-.2960548400878906,999397,.4348287582397461,1194194,310475,-1.129793167114258,2588,-.717198371887207,995375,-.4231834411621094,43716,.0858640670776367,7072,497943,.3996353149414063,266658,.2020769119262695,188945,-.3352279663085938,907535,-.6302347183227539,2602476,.2706718444824219,3965585,-.0048398971557617,454446,1300314,-.493988037109375,3175115,.1636629104614258,5434,-.4587383270263672,38908,-.2715663909912109,829087,.0154762268066406,3606230,.1335020065307617,81773,159074,-.8181972503662109,104929,.7563133239746094,167264,2.071722984313965,840559,.1882467269897461,186825,-.7813177108764648,346184,.4240179061889648,1442944,-.2530803680419922,3954434,.058837890625,278551,.7150583267211914,52506,1421455,1617916,270664,-.1452035903930664,15488379,53242,6242,.2658147811889648,36938,1689517,matched (3),92892.563,.70522672,30756.072,66641.547
201601,840910,672,3810,149565,01,0,0,0,0,0,0,0,0,0,0,0,1282789,1.452619552612305,247879,.6300106048583984,147238,1.103644371032715,1772811,.4123201370239258,2103076,0,1222284,.0040864944458008,174080,1.449143409729004,0,2691463,.1554698944091797,884992,.0993824005126953,1429975,.3582601547241211,999598,363678,.1581649780273438,45040,2.85666561126709,1165380,.1576824188232422,34067,-.249384880065918,0,393226,-.2361011505126953,325662,.1998929977416992,267385,.347233772277832,1364426,.4077568054199219,2961317,.1291713714599609,5354232,.3002338409423828,0,2006333,.4337024688720703,4667014,.3851757049560547,37053,1.919673919677734,96193,.905156135559082,1227379,.3923110961914063,7477724,.7292661666870117,207565,141791,-.115015983581543,153878,.3828763961791992,70274,-.8671712875366211,1437930,.5368919372558594,13168,-2.652382850646973,8155,-3.74833869934082,1802042,.2222356796264648,4119720,.0409479141235352,272272,-.0227994918823242,0,0,2490370,271514,.0031356811523438,17622436,144395,10191,.4902048110961914,41888,1089092,matched (3),177412.95,.70522672,35488.27,68953.445
