period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1166c203,Y1233c616,growth1233c616,Y1276c826,growth1276c826,Y1322c616,growth1322c616,Y137c246,growth137c246,Y1459c36,Y1486c752,growth1486c752,Y1502c440,growth1502c440,Y1505c218,Y1508c792,growth1508c792,Y1823c152,growth1823c152,Y1911c600,Y1924c792,growth1924c792,Y2052c688,growth2052c688,Y2095c348,growth2095c348,Y2117c68,growth2117c68,Y2441c208,growth2441c208,Y2523c807,growth2523c807,Y2668c705,growth2668c705,Y2941c344,Y2954c246,growth2954c246,Y3117c440,growth3117c440,Y3197c152,growth3197c152,Y3216c792,growth3216c792,Y3479c826,growth3479c826,Y3523c705,growth3523c705,Y3695c807,growth3695c807,Y3742c68,growth3742c68,Y3918c68,growth3918c68,Y4019c620,growth4019c620,Y4084c586,growth4084c586,Y4085c208,growth4085c208,Y412c348,growth412c348,Y4231c268,Y4247c251,growth4247c251,Y4388c32,Y4569c440,growth4569c440,Y4837c440,Y4892c36,Y4966c233,Y4981c152,growth4981c152,Y526c124,growth526c124,Y540c268,Y545c222,growth545c222,Y550c642,Y620c233,Y652c428,growth652c428,Y699c703,growth699c703,Y719c440,growth719c440,Y983c586,growth983c586,_merge,x,r2,s,sf
201309,901490,644,4734,423135,09,0,0,0,0,0,0,0,1,0,0,0,175685,262515,-.1659832000732422,9312691,-.0158843994140625,95625,.0419883728027344,157520,-.101649284362793,2305900,1288788,-.0012025833129883,174811,-.259943962097168,904908,313045,.0298948287963867,50228,-1.256555557250977,20837,6022905,-.2546844482421875,73778,-.1704645156860352,1557283,-.0593605041503906,69473,-.0377817153930664,577661,-.0699911117553711,196307,.8090934753417969,158353,-.0343446731567383,69215,32476,-.695622444152832,755535,.5436916351318359,1244283,-.1449909210205078,6380096,-.5480842590332031,1937918,.4981975555419922,9840,-1.684477806091309,13603,-.3215436935424805,61796,-1.320300102233887,209980,.5443201065063477,913518,.1768875122070313,2890328,-.3384685516357422,510307,-.0294227600097656,41685,-.3772182464599609,52005,386184,-.0655107498168945,1985616,171192,-.2586297988891602,9000,135405,5353,84528,-1.270123481750488,128336,-.0760307312011719,35608,3230,-1.866453170776367,55151092,367817,40636,-.440526008605957,516701,.1132402420043945,2642441,-.0235557556152344,80206,-.2581377029418945,matched (3),543522.56,.83343625,100944.94,221069.63
201310,901490,645,4734,857653,10,0,0,0,0,0,0,0,0,1,0,0,494487,261058,-.0055656433105469,8893199,-.0460910797119141,75757,-.2329034805297852,257402,.4910860061645508,2282099,1085558,-.1716079711914063,162572,-.0725841522216797,0,365309,.1543960571289063,215978,1.45860481262207,11838,6690417,.1051063537597656,140424,.6436061859130859,2046169,.2730264663696289,57413,-.1906671524047852,821774,.35247802734375,389534,.6852712631225586,325428,.7203149795532227,0,38983,.1826238632202148,870552,.1417016983032227,2327588,.6262731552124023,7469094,.1575908660888672,2668506,.3199043273925781,24031,.8928890228271484,15517,.1316461563110352,123169,.6897182464599609,250825,.1777429580688477,1329916,.3755674362182617,3969703,.3173208236694336,657635,.2536373138427734,58460,.3382015228271484,81758,892322,.8375129699707031,1891730,537186,1.143558502197266,30650,177235,39896,284134,1.212363243103027,392279,1.117321014404297,16098,31864,2.288994789123535,194845,756203,55976,.3202686309814453,428225,-.1878156661987305,2056408,-.2507419586181641,141068,.5646438598632813,matched (3),861810.06,.83343625,130123.92,235826.48
201311,901490,646,4734,548163,11,0,0,0,0,0,0,0,0,0,1,0,158091,170909,-.4236116409301758,7205538,-.2104368209838867,35191,-.7667398452758789,90109,-1.049618721008301,1839116,1146402,.0545339584350586,140375,-.1468038558959961,487898,577611,.4581575393676758,125490,-.5429506301879883,17224,4489774,-.3988733291625977,91795,-.4251089096069336,1796463,-.1301498413085938,24339,-.8581905364990234,702930,-.1562080383300781,392518,.0076313018798828,291566,-.1098747253417969,63852,20335,-.6507816314697266,615797,-.3462104797363281,2118574,-.0940895080566406,13670687,.6044807434082031,2028937,-.2740068435668945,17365,-.3248882293701172,10176,-.4219045639038086,178373,.3703193664550781,62971,-1.382081031799316,1129320,-.1634998321533203,3133413,-.2365684509277344,520228,-.2343826293945313,28862,-.7058172225952148,51758,470114,-.6408510208129883,834159,333806,-.4757843017578125,7158,202623,4993,54271,-1.65545654296875,414125,.054194450378418,28564,7358,-1.465688705444336,36994468,783959,58901,.0509347915649414,216922,-.6801109313964844,1865717,-.097315788269043,58735,-.8762063980102539,matched (3),475748.75,.83343625,128545.15,234959.05
201312,901490,647,4734,1012993,12,0,0,0,0,0,0,0,0,0,0,1,56844,299261,.560185432434082,10628336,.3886728286743164,224655,1.853775024414063,21914,-1.413894653320313,1450685,1162076,.0135793685913086,144341,.0278615951538086,1167588,336667,-.5398063659667969,178738,.3536949157714844,18438,3531506,-.2400779724121094,211680,.8355178833007813,1056844,-.5305318832397461,46756,.652862548828125,1403718,.6916227340698242,343276,-.1340475082397461,333034,.1329774856567383,105799,94985,1.541375160217285,898413,.3777132034301758,2163073,.020787239074707,9784133,-.3344917297363281,2418777,.1757497787475586,24396,.3399629592895508,27822,1.005795478820801,211289,.1693506240844727,162106,.9455766677856445,2014091,.57855224609375,10115249,1.171921730041504,602085,.1461315155029297,67591,.8509492874145508,67576,1620177,1.237315177917481,2312607,456571,.3131847381591797,35455,253087,74360,39306,-.3226127624511719,109112,-1.333792686462402,40360,15932,.7725410461425781,4788488,499042,100765,.5369329452514648,552215,.9343996047973633,2583038,.3253211975097656,110380,.6308927536010742,matched (3),997211.5,.83343625,139592.78,241180.53
201401,901490,648,4734,987695,01,0,0,0,0,0,0,0,0,0,0,0,133085,541351,.5927515029907227,8004563,-.2835111618041992,97213,-.8376607894897461,48361,.7915687561035156,1768437,884801,-.2726001739501953,221402,.4278011322021484,439147,291712,-.1433277130126953,272141,.4203987121582031,15764,2209415,-.4689970016479492,86453,-.8954744338989258,1665982,.4551267623901367,40812,-.1359663009643555,723712,-.6624870300292969,129196,-.9772043228149414,325334,-.0233917236328125,72890,254020,.9836940765380859,644315,-.3324422836303711,1023502,-.7483005523681641,9297575,-.0510101318359375,3187369,.2759342193603516,29373,.1856565475463867,27249,-.0208101272583008,148912,-.3498716354370117,89299,-.5962600708007813,996345,-.7038297653198242,6728997,-.407618522644043,576392,-.0436105728149414,39132,-.546534538269043,34359,747359,-.7737455368041992,2160336,93717,-1.583464622497559,311,133970,23490,51448,.2691946029663086,72952,-.4025735855102539,109674,14329,-.106043815612793,5087804,338318,58828,-.538172721862793,329219,-.5172147750854492,1473852,-.5610866546630859,161006,.3775129318237305,matched (3),926978.56,.83343625,121420.6,231138.19
201402,901490,649,4734,545949,02,1,0,0,0,0,0,0,0,0,0,0,296966,276335,-.6724538803100586,8848212,.1002035140991211,83331,-.1540842056274414,46039,-.0492048263549805,1876641,1013132,.1354389190673828,188484,-.1609668731689453,1041788,223681,-.2655458450317383,70653,-1.348539352416992,16195,2434928,.0971899032592773,85510,-.0109672546386719,1589429,-.0470390319824219,22414,-.5992908477783203,646816,-.1123313903808594,213872,.5040473937988281,287117,-.1249628067016602,39208,133446,-.6437158584594727,553570,-.1518001556396484,1828273,.5801420211791992,6747930,-.3205165863037109,3226000,.0120468139648438,17176,-.5365629196166992,25143,-.0804376602172852,139201,-.0674362182617188,165370,.6161947250366211,1189023,.1767940521240234,2427137,-1.019713401794434,543954,-.0579233169555664,29269,-.2904109954833984,158620,617495,-.1908740997314453,1409561,1875946,2.996588706970215,8515,133683,7904,16981,-1.108476638793945,107567,.3883123397827148,43989,9957,-.3640098571777344,5380739,709489,27041,-.7772636413574219,299704,-.0939273834228516,1365362,-.0764598846435547,92180,-.5576982498168945,matched (3),402154.84,.83343625,74279.703,210236.47
201403,901490,650,4734,483431,03,0,1,0,0,0,0,0,0,0,0,0,213177,781635,1.039773941040039,8229918,-.0724391937255859,31692,-.9667568206787109,36006,-.2458038330078125,1505124,1274557,.2295522689819336,113103,-.5107145309448242,958221,200254,-.1106338500976563,121908,.5454864501953125,13661,4685393,.6545324325561523,227135,.9769105911254883,1338208,-.1720438003540039,47337,.7476062774658203,494958,-.2675886154174805,193308,-.1010932922363281,259330,-.1017885208129883,36520,136491,.0225610733032227,628523,.1269845962524414,1483563,-.2089252471923828,5057195,-.2884244918823242,3710093,.1398143768310547,11136,-.4333295822143555,26322,.0458259582519531,81604,-.5340414047241211,65166,-.9312477111816406,818301,-.3736572265625,2620335,.0765895843505859,531192,-.0237417221069336,85279,1.069398880004883,77134,548799,-.1179389953613281,455329,308263,-1.805914878845215,2788,97343,72054,19224,.1240644454956055,258836,.8780813217163086,67255,9042,-.0963954925537109,18341316,546711,26687,-.0131778717041016,298730,-.0032558441162109,3807919,1.025663375854492,213013,.8376102447509766,matched (3),845968.81,.83343625,117383.56,229043.22
201404,901490,651,4734,799288,04,0,0,1,0,0,0,0,0,0,0,0,242890,426946,-.6047306060791016,11102330,.2993793487548828,126627,1.38518238067627,88969,.90460205078125,2027855,938127,-.3064689636230469,190935,.5236339569091797,1447389,295409,.3887739181518555,72701,-.516911506652832,26996,6910885,.3886480331420898,140632,-.4793977737426758,1774677,.2822866439819336,21448,-.7916603088378906,626739,.2360572814941406,263021,.3079490661621094,269042,.0367660522460938,47191,45438,-1.099909782409668,766397,.1983280181884766,2618913,.5683126449584961,12677154,.9189901351928711,4322467,.1527690887451172,15016,.2989330291748047,37243,.3470582962036133,115238,.3451213836669922,163695,.9210672378540039,1747792,.7588787078857422,3641723,.3291549682617188,740281,.3319063186645508,51133,-.5114984512329102,5304,740947,.300196647644043,638160,210422,-.3818387985229492,2504,197083,285517,17852,-.0740432739257813,154202,-.5179309844970703,102634,10312,.1314277648925781,12335884,878464,109019,1.407345771789551,394805,.2788524627685547,3317785,-.1377859115600586,216740,.0173454284667969,matched (3),812020.56,.83343625,126016.44,233585.19
201405,901490,652,4734,792439,05,0,0,0,1,0,0,0,0,0,0,0,100651,129841,-1.190346717834473,12572227,.1243343353271484,101680,-.2194156646728516,65549,-.3054895401000977,2218872,1570081,.5149974822998047,141917,-.2966899871826172,616639,255609,-.1447114944458008,135243,.6207180023193359,18008,4928646,-.3380336761474609,444122,1.14995288848877,1757797,-.009556770324707,2161,-2.295060634613037,1196753,.6468372344970703,231393,-.1281166076660156,289679,.0739059448242188,54259,36385,-.2221918106079102,660026,-.1494207382202148,2087772,-.2266616821289063,8414311,-.4098682403564453,3942431,-.0920286178588867,5354,-1.031272888183594,17814,-.7374792098999023,134309,.1531438827514648,67770,-.8818855285644531,1041904,-.517303466796875,3344523,-.0851325988769531,696633,-.0607709884643555,79879,.4460830688476563,66346,300591,-.9021787643432617,1423749,284915,.3030757904052734,25331,321350,58280,50065,1.031206130981445,176658,.1359519958496094,78229,22195,.7665596008300781,16870752,288883,42580,-.9401378631591797,271944,-.3727960586547852,2481143,-.2905778884887695,58849,-1.30372428894043,matched (3),671992.38,.83343625,92169.234,217202.83
201406,901490,653,4734,463263,06,0,0,0,0,1,0,0,0,0,0,0,279532,138475,.0643787384033203,11407069,-.0972557067871094,85984,-.1676692962646484,20082,-1.182973861694336,1477647,1235542,-.2396173477172852,163010,.1385688781738281,621508,255202,-.0015935897827148,127543,-.0586204528808594,20077,4019173,-.2039880752563477,95463,-1.537361145019531,1555138,-.1224966049194336,1598,-.3018178939819336,657808,-.598454475402832,122390,-.6369047164916992,192038,-.4110803604125977,46256,23256,-.4475936889648438,1055170,.46917724609375,1974704,-.0556793212890625,9514397,.1228733062744141,2155705,-.6036796569824219,30221,1.730693817138672,28262,.4615335464477539,81795,-.4959268569946289,499802,1.998092651367188,891121,-.1563253402709961,3340752,-.0011281967163086,731130,.0483331680297852,53543,-.4000272750854492,64290,653766,.7769994735717773,3608495,208545,-.3120355606079102,764,221277,73611,16684,-1.098872184753418,176645,-.0000734329223633,39603,30689,.3240365982055664,17102674,644695,87303,.7180004119873047,235627,-.143345832824707,2154656,-.1410884857177734,106228,.5906133651733398,matched (3),558434,.83343625,123694.34,232340.67
201407,901490,654,4734,203065,07,0,0,0,0,0,1,0,0,0,0,0,262353,200297,.3691120147705078,11076252,-.0294303894042969,37323,-.8345518112182617,26290,.2693643569946289,1519387,1084395,-.1304874420166016,45892,-1.267520904541016,489781,187120,-.3103055953979492,118500,-.0735397338867188,7317,3922083,-.0244531631469727,99481,.0412282943725586,1543343,-.0076141357421875,855,-.6254067420959473,1250722,.6425628662109375,118422,-.0329580307006836,161322,-.174290657043457,67410,56654,.8903989791870117,547871,-.6554174423217773,1815011,-.0843267440795898,8324330,-.1336240768432617,2275669,.0541563034057617,30131,-.0029830932617188,15444,-.6042976379394531,196983,.878901481628418,99123,-1.617850303649902,808292,-.0975570678710938,1942683,-.5421257019042969,447262,-.4914474487304688,46682,-.1371269226074219,125722,447597,-.3788566589355469,2924817,1314737,1.84123706817627,3883,147032,33171,56841,1.225808143615723,157844,-.1125354766845703,104073,8027,-1.341093063354492,11984337,512576,88450,.0130529403686523,275635,.1568269729614258,2093995,-.0285568237304688,237251,.8035306930541992,matched (3),430775.69,.83343625,66359.531,207570.44
201408,901490,655,4734,776518,08,0,0,0,0,0,0,1,0,0,0,0,231180,282703,.3445949554443359,9964157,-.1058082580566406,68916,.6132793426513672,54515,.7292871475219727,1462181,1056540,-.0260229110717773,112964,.9007787704467773,953910,248371,.2831735610961914,138091,.1529998779296875,10487,4632212,.1664113998413086,109183,.0930585861206055,1577018,.0215854644775391,17321,3.008573532104492,1368406,.0899257659912109,167870,.3489351272583008,318035,.6787595748901367,42148,29126,-.6653308868408203,920180,.5185298919677734,1387163,-.2688312530517578,11510962,.3241167068481445,2337628,.0268621444702148,23871,-.2328901290893555,15614,.0109472274780273,149562,-.2754068374633789,107143,.0778026580810547,1079669,.2894868850708008,1415349,-.3166942596435547,580840,.2613306045532227,33746,-.3244962692260742,179484,461788,.0312128067016602,3311128,3499902,.9790983200073242,38355,179692,112092,15217,-1.317844390869141,179736,.1298818588256836,5030,13076,.4879674911499023,4281977,457983,71455,-.2133693695068359,442577,.4735374450683594,3372715,.4766445159912109,263152,.1036128997802734,matched (3),545831.13,.83343625,78873.344,211903.05
201409,901490,656,4734,1155348,09,0,0,0,0,0,0,0,1,0,0,0,114781,456674,.4795732498168945,8627259,-.144068717956543,87073,.2338581085205078,34434,-.4594316482543945,2228278,1120363,.0586528778076172,152432,.2996492385864258,993008,328914,.2808723449707031,204041,.3904075622558594,14627,2682698,-.5462112426757813,157448,.3660697937011719,1617215,.0251693725585938,996,-2.85592794418335,994650,-.3190107345581055,223119,.284515380859375,248407,-.2470932006835938,44275,51052,.561213493347168,973055,.0558710098266602,1925537,.3279447555541992,14793129,.2508640289306641,4066883,.5537405014038086,71278,1.093923568725586,43032,1.013776779174805,222190,.3958215713500977,223737,.7363071441650391,1079832,.0001506805419922,7467672,1.663207054138184,852857,.3841171264648438,25141,-.2943620681762695,932562,627043,.3059091567993164,3070321,1154472,-1.109091758728027,8511,210099,130785,252215,2.807868003845215,218823,.1967744827270508,18431,22087,.5242109298706055,13782735,848604,71474,.0002651214599609,528359,.1771612167358398,4340328,.2522315979003906,146905,-.5829458236694336,matched (3),1286790.6,.83343625,125144.87,233116.14
201410,901490,657,4734,640442,10,0,0,0,0,0,0,0,0,1,0,0,205793,238389,-.6500654220581055,8871099,.0278720855712891,43854,-.6858806610107422,18562,-.6179275512695313,1926547,1385322,.2122802734375,132179,-.1425619125366211,468567,379092,.1419830322265625,147220,-.3263931274414063,5413,4558447,.5301589965820313,139246,-.1228532791137695,1796597,.105189323425293,454,-.7856497764587402,629215,-.4579181671142578,90829,-.8987264633178711,383310,.4337759017944336,42677,34005,-.406336784362793,832895,-.1555328369140625,2539978,.2769508361816406,10029102,-.388671875,3019172,-.2978944778442383,79561,.1099357604980469,45415,.0538978576660156,132289,-.5185432434082031,331279,.3924894332885742,987195,-.0896930694580078,5411880,-.321986198425293,602441,-.3476018905639648,24002,-.0463628768920898,7432,691024,.0971593856811523,2226843,745122,-.4378509521484375,1255,194625,24447,113464,-.7987957000732422,411035,.6304149627685547,3930,11509,-.651860237121582,2761675,660914,55514,-.2526979446411133,402671,-.2716560363769531,2868455,-.4141769409179688,83495,-.5649986267089844,matched (3),674761.63,.83343625,121772.89,231323.44
201411,901490,658,4734,823911,11,0,0,0,0,0,0,0,0,0,1,0,276231,373330,.4485588073730469,8566586,-.0349292755126953,99520,.8194923400878906,32715,.5667171478271484,1901516,971339,-.3550128936767578,156566,.1693210601806641,559433,359002,-.0544509887695313,29380,-1.611613273620606,19136,2946947,-.4362125396728516,129498,-.0725765228271484,1792036,-.0025424957275391,9061,2.993637084960938,695451,.1000881195068359,407463,1.500971794128418,492981,.2516260147094727,40922,53767,.4581518173217773,706593,-.1644525527954102,2614002,.0287265777587891,13680478,.3104782104492188,2044104,-.3900232315063477,6373,-2.524453163146973,28269,-.4740762710571289,245785,.6194677352905273,369877,.1102094650268555,1163123,.163996696472168,3444857,-.4517145156860352,720318,.1787023544311523,30053,.2248249053955078,33275,365445,-.6370582580566406,2323300,807865,.0808467864990234,21763,287777,49653,148635,.2700080871582031,268410,-.4261627197265625,43071,14308,.2176895141601563,17036736,892097,107351,.6594686508178711,530584,.2758579254150391,3721372,.260319709777832,121327,.3737020492553711,matched (3),731291.44,.83343625,124298.13,232662.67
201412,901490,659,4734,483503,12,0,0,0,0,0,0,0,0,0,0,1,143726,151913,-.8991546630859375,7340657,-.1544408798217773,68050,-.3801155090332031,14544,-.8106546401977539,1547349,994732,.0237979888916016,129633,-.1887702941894531,803327,306398,-.1584434509277344,122911,1.431145668029785,6182,1530456,-.6552038192749023,118054,-.0925226211547852,1145573,-.4474477767944336,980,-2.224181652069092,904182,.2624692916870117,207277,-.6758937835693359,317572,-.4397659301757813,23229,16049,-1.209012985229492,544343,-.2608757019042969,1828165,-.357569694519043,10075300,-.3058834075927734,2326338,.1293363571166992,16602,.9574527740478516,55345,.6718206405639648,210085,-.1569452285766602,261923,-.3451194763183594,1155798,-.0063180923461914,3050373,-.1216182708740234,414863,-.5517444610595703,2780,-2.380511283874512,177642,694344,.6418514251708984,2304114,62781,-2.554741859436035,642,108336,4821,13807,-2.376317977905273,240642,-.1092052459716797,2514,9984,-.3598346710205078,507706,504823,65539,-.4934587478637695,410104,-.2575674057006836,2975410,-.2237110137939453,85083,-.3548622131347656,matched (3),490861.09,.83343625,78965.375,211937.33
201501,901490,660,4734,1122978,01,0,0,0,0,0,0,0,0,0,0,0,382337,339322,.8036413192749023,8696931,.1695413589477539,291919,1.456233024597168,48890,1.212393760681152,1872665,714700,-.3306102752685547,81652,-.4622411727905273,810184,135357,-.8169689178466797,286894,.8476524353027344,22912,780574,-.6732912063598633,68018,-.5513706207275391,1779590,.4404783248901367,1134,.1459536552429199,964125,.0641908645629883,421467,.7096853256225586,313054,-.0143289566040039,7979,19953,.2177324295043945,555242,.0198249816894531,975969,-.6276369094848633,6542741,-.4317302703857422,3121905,.2941474914550781,34859,.7417879104614258,15947,-1.244316101074219,94421,-.799748420715332,170333,-.4302959442138672,761303,-.4175148010253906,3335596,.0893869400024414,593795,.358586311340332,29549,2.363598823547363,292520,411760,-.522526741027832,4476551,148473,.8607501983642578,0,176022,24466,49404,1.274855613708496,356281,.3924093246459961,89487,25286,.9292669296264648,13305316,915510,95333,.3747310638427734,253765,-.4800014495849609,4270891,.3614406585693359,93305,.0922470092773438,matched (3),1412149.3,.83343625,127119.74,234182.25
201502,901490,661,4734,519505,02,1,0,0,0,0,0,0,0,0,0,0,124479,307044,-.0999584197998047,11122998,.2460451126098633,76620,-1.337617874145508,40302,-.193171501159668,1524219,833676,.1539821624755859,125064,.4263591766357422,268950,249658,.6121759414672852,92411,-1.132866859436035,13873,937212,.1828794479370117,91648,.2981834411621094,1482932,-.1823616027832031,308,-1.303406715393066,263749,-1.296223640441895,291563,-.3684854507446289,268036,-.1552543640136719,3361,233936,2.461668014526367,478888,-.1479377746582031,1169376,.1807947158813477,6039165,-.0800905227661133,2114830,-.3894691467285156,6850,-1.627062797546387,15558,-.0246953964233398,187754,.6873693466186523,38503,-1.487018585205078,664220,-.136418342590332,1518514,-.7869186401367188,339131,-.5601482391357422,46327,.4496755599975586,288448,650500,.4573001861572266,2000753,11971,-2.517915725708008,23309,204533,18183,4107,-2.487339019775391,80098,-1.49246883392334,23565,8802,-1.055272102355957,5439491,375045,98882,.0365505218505859,261025,.0282068252563477,2108520,-.705836296081543,205803,.7910451889038086,matched (3),432644.53,.83343625,78638.148,211815.63
201503,901490,662,4734,1082516,03,0,1,0,0,0,0,0,0,0,0,0,410423,538223,.5612821578979492,10859297,-.0239925384521484,106618,.3303937911987305,25779,-.4468412399291992,1568565,670138,-.2183609008789063,114344,-.0896139144897461,445322,339309,.3068199157714844,139342,.4106855392456055,5929,795196,-.1643209457397461,96425,.0508098602294922,1703669,.1387624740600586,197,-.4468960762023926,493891,.6273174285888672,294363,.0095577239990234,358766,.2915487289428711,5221,404119,.5466623306274414,474473,-.0092620849609375,1967965,.5205297470092773,9194305,.4203195571899414,2833703,.2926101684570313,48592,1.959210395812988,10528,-.3905363082885742,40852,-1.525177001953125,27028,-.3538627624511719,966133,.3746881484985352,4567692,1.101275444030762,516926,.421513557434082,52208,.1195106506347656,473957,620186,-.0477218627929688,1845788,182831,2.726075172424316,4767,208940,79809,21745,1.666690826416016,239493,1.095273017883301,27929,34340,1.361331939697266,484308,501099,63244,-.4469270706176758,278413,.0644893646240234,2976638,.3448085784912109,114956,-.5823698043823242,matched (3),991254.44,.83343625,115738.45,228204.48
201504,901490,663,4734,1208243,04,0,0,1,0,0,0,0,0,0,0,0,215073,448507,-.1823492050170898,17033596,.450164794921875,62435,-.535125732421875,39466,.4258794784545898,1691409,980594,.3806743621826172,120213,.050053596496582,679285,247660,-.314854621887207,195228,.3372364044189453,12859,3326526,1.431095123291016,60939,-.4588918685913086,1166493,-.3787822723388672,317,.4756979942321777,567140,.1382913589477539,307781,.0445747375488281,241010,-.397831916809082,14912,33594,-2.487361907958984,386843,-.2041854858398438,1910721,-.0295200347900391,5730929,-.4727077484130859,2654214,-.0654354095458984,66334,.311244010925293,25628,.8896465301513672,214640,1.659006118774414,298885,2.40318489074707,2479458,.9424943923950195,1499627,-1.113791465759277,708746,.3155975341796875,76277,.3791351318359375,1297440,644840,.0389833450317383,2006980,1241281,1.915336608886719,34122,170814,280677,45600,.7405242919921875,151760,-.4562234878540039,27522,38624,.1175632476806641,14236173,716105,91412,.3683767318725586,297339,.0657672882080078,3376858,.1261510848999023,201736,.5624103546142578,matched (3),1292802.9,.83343625,139681.89,241232.11
201505,901490,664,4734,1148907,05,0,0,0,1,0,0,0,0,0,0,0,229104,310375,-.3681430816650391,10442656,-.489288330078125,130677,.7386026382446289,27152,-.3739891052246094,1681122,1107413,.1216239929199219,69624,-.5461559295654297,676761,254359,.0266895294189453,171164,-.1315450668334961,2081,2139962,-.4411401748657227,91298,.4042558670043945,1252118,.0708351135253906,3,-4.660289287567139,266154,-.75653076171875,325523,.0560445785522461,138336,-.5551528930664063,3877,26633,-.2321968078613281,322517,-.1818628311157227,1714693,-.108245849609375,7566990,.2779178619384766,2224727,-.1765146255493164,17441,-1.335879325866699,14652,-.5591087341308594,206997,-.0362577438354492,199525,-.404118537902832,2426581,-.0215568542480469,1515993,.0108547210693359,602829,-.1618633270263672,41906,-.5989418029785156,280980,433191,-.3978233337402344,2781997,626066,-.684443473815918,3337,180969,245850,6883,-1.890852928161621,217144,.3582601547241211,36468,11018,-1.254343986511231,2428124,616793,62720,-.3766965866088867,248403,-.1798200607299805,2121346,-.4648952484130859,172161,-.1585292816162109,matched (3),880727.13,.83343625,103388.23,222195.92
201506,901490,665,4734,517352,06,0,0,0,0,1,0,0,0,0,0,0,196329,216671,-.359400749206543,6548651,-.466639518737793,78337,-.5117092132568359,47370,.5565385818481445,2351139,617307,-.584416389465332,109971,.4571075439453125,467435,232497,-.089869499206543,59836,-1.05101490020752,9491,1957564,-.0890874862670898,58670,-.4422006607055664,1337911,.0662727355957031,717,5.476463317871094,638686,.8753376007080078,183520,-.5731096267700195,236382,.5357637405395508,3030,31298,.1614036560058594,470597,.3778457641601563,1627849,-.0519752502441406,9774477,.2559795379638672,1588054,-.3371248245239258,37666,.7699346542358398,13657,-.0703239440917969,149955,-.3223686218261719,146087,-.3117380142211914,2036745,-.1751308441162109,1916661,.2345132827758789,493238,-.2006416320800781,71195,.5299930572509766,24389,457977,.0556402206420898,4241381,471599,-.2833261489868164,426,176024,6751,27681,1.391691207885742,76786,-1.039538383483887,12017,31816,1.060439109802246,10609987,413955,95462,.4200477600097656,232836,-.0647182464599609,3431472,.4809389114379883,173638,.0085420608520508,matched (3),647324.38,.83343625,91136.273,216766.52
201507,901490,666,4734,760029,07,0,0,0,0,0,1,0,0,0,0,0,331945,164087,-.2779836654663086,8884075,.3050012588500977,47386,-.5026931762695313,53016,.112605094909668,1907401,687641,.1079006195068359,72437,-.4174995422363281,545198,236874,.018651008605957,79957,.289881706237793,3496,2011564,.0272121429443359,65354,.1078901290893555,818931,-.4908647537231445,1476,.722015380859375,217410,-1.077628135681152,198677,.0793561935424805,229874,-.0279178619384766,1224,32782,.0463247299194336,763140,.4834394454956055,1747415,.0708780288696289,11785891,.1871280670166016,1865901,.1612348556518555,145495,1.351383209228516,24544,.5862150192260742,148819,-.0076045989990234,419168,1.054069519042969,756614,-.9902544021606445,3313335,.5473709106445313,455854,-.0788192749023438,35163,-.7054281234741211,38947,326784,-.337519645690918,1490281,116332,-1.399681091308594,31823,171384,62944,48693,.564788818359375,178538,.8437795639038086,12659,18729,-.5298957824707031,14202093,1404342,98702,.0333776473999023,273429,.1607074737548828,2828536,-.1932306289672852,147254,-.1648130416870117,matched (3),765265.75,.83343625,85254.633,214360.09
201508,901490,667,4734,1840773,08,0,0,0,0,0,0,1,0,0,0,0,113138,116130,-.3456869125366211,8938025,.0060539245605469,123707,.9595890045166016,55105,.0386466979980469,1289730,697177,.0137729644775391,110700,.4241065979003906,603923,249701,.0527362823486328,96668,.1897926330566406,4068,3194716,.46258544921875,82907,.2379007339477539,877275,.0688209533691406,7420,1.614842891693115,850417,1.36394214630127,83760,-.8637247085571289,459834,.6933345794677734,8245,40603,.2139625549316406,468358,-.4882078170776367,2034794,.1522579193115234,8965658,-.2735023498535156,1577756,-.1677408218383789,34504,-1.439065933227539,11383,-.7683467864990234,173945,.1560077667236328,33925,-2.514119148254395,519510,-.3759670257568359,3505928,.0564994812011719,570550,.2244281768798828,12748,-1.014619827270508,44278,590066,.5909347534179688,3320412,269249,.8391885757446289,366,148787,49096,373898,2.038448333740234,131483,-.3059244155883789,20880,10286,-.5992898941040039,27498416,423917,52594,-.6295032501220703,458067,.5159740447998047,4463139,.4560937881469727,154719,.0494508743286133,matched (3),1503106.9,.83343625,118966.88,229858.69
