period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1093c826,growth1093c826,Y1194c620,growth1194c620,Y1288c300,growth1288c300,Y1442c348,growth1442c348,Y1514c620,growth1514c620,Y1527c826,growth1527c826,Y1694c616,growth1694c616,Y1714c705,growth1714c705,Y1733c616,growth1733c616,Y1733c705,growth1733c705,Y1737c616,growth1737c616,Y1755c251,growth1755c251,Y1769c203,Y1814c616,growth1814c616,Y1815c826,growth1815c826,Y1966c616,growth1966c616,Y1973c620,growth1973c620,Y2085c807,growth2085c807,Y2486c616,growth2486c616,Y2585c826,growth2585c826,Y2603c792,growth2603c792,Y2677c348,growth2677c348,Y2693c233,Y2696c300,growth2696c300,Y3042c152,growth3042c152,Y3251c620,growth3251c620,Y3303c757,growth3303c757,Y3435c352,growth3435c352,Y3439c642,Y3441c348,growth3441c348,Y3502c251,growth3502c251,Y3520c616,growth3520c616,Y3537c372,growth3537c372,Y3709c826,growth3709c826,Y3752c616,growth3752c616,Y3768c616,growth3768c616,Y3876c203,Y4180c233,Y4256c348,growth4256c348,Y4258c620,growth4258c620,Y4260c348,growth4260c348,Y4410c620,growth4410c620,Y442c616,Y4467c300,growth4467c300,Y4614c705,growth4614c705,Y4937c620,growth4937c620,Y4980c246,growth4980c246,Y5003c428,growth5003c428,Y648c620,growth648c620,Y651c616,growth651c616,_merge,x,r2,s,sf
201503,722220,662,3345,445418,03,0,1,0,0,0,0,0,0,0,0,0,1009469,.4494342803955078,320060,.1364545822143555,480726,.4146490097045898,363233,1.093017578125,144507,.1542081832885742,4128218,.1779804229736328,10936383,.2270383834838867,1729328,.1050291061401367,6283080,.4034347534179688,440494,.124176025390625,2765594,.5741672515869141,10907195,.0954418182373047,1586517,1148497,.1559047698974609,7763454,.1771745681762695,1255364,.4937734603881836,2472252,.1026210784912109,427624,.1974153518676758,676967,.6100969314575195,52490444,.0771102905273438,19279,1.998900413513184,151146,.0797948837280273,23677,238142,1.112651824951172,246329,.8438043594360352,1693618,1.422269821166992,1879472,.2492008209228516,514533,.978271484375,252796,778095,.0251941680908203,147291264,.1054210662841797,9634218,.0135002136230469,100357,.5989131927490234,505685,.5601997375488281,7457842,.0429925918579102,829679,-.0217857360839844,5743250,583954,1020832,.0409564971923828,12683517,.0646457672119141,8433985,.1145286560058594,4290483,-.03350830078125,235075,140575,.1261129379272461,21177442,.0964031219482422,296208,-.2351894378662109,268820,.54095458984375,130533,.3470697402954102,784414,.3862667083740234,1648522,.1674232482910156,matched (3),312218.22,.81358963,40363.594,99847.586
201504,722220,663,3345,411165,04,0,0,1,0,0,0,0,0,0,0,0,549444,-.6082725524902344,730442,.8251409530639648,978340,.7105598449707031,265723,-.3125905990600586,173267,.1815052032470703,3763536,-.0924873352050781,11179686,.022003173828125,1707139,-.012913703918457,4763790,-.2768163681030273,436841,-.0083274841308594,2078009,-.2858448028564453,8904134,-.2029075622558594,1311683,972292,-.1665525436401367,3680981,-.7462482452392578,1041828,-.1864490509033203,2157151,-.1363410949707031,418580,-.0213766098022461,420867,-.4753055572509766,50732724,-.0340595245361328,5971,-1.172101974487305,124311,-.1954593658447266,21004,214058,-.1066207885742188,83915,-1.076863288879395,692691,-.894038200378418,1967191,.0456151962280273,194378,-.9734554290771484,336645,729468,-.0645332336425781,124847208,-.1653213500976563,9685999,.0053596496582031,43033,-.846766471862793,217460,-.8438987731933594,7206624,-.0342655181884766,728917,-.1294784545898438,5367988,133830,1048645,.026881217956543,10998760,-.1425209045410156,7100532,-.1720991134643555,4137589,-.0362863540649414,172495,11928,-2.466853141784668,19685948,-.0730304718017578,549581,.6180944442749023,389164,.3699588775634766,195962,.4062938690185547,689439,-.129058837890625,1566633,-.0509500503540039,matched (3),298632.31,.81358963,50147.828,104187.94
201505,722220,664,3345,80031,05,0,0,0,1,0,0,0,0,0,0,0,1008703,.607513427734375,415475,-.5642271041870117,7131670,1.986443519592285,108339,-.8971891403198242,124611,-.3296365737915039,4292684,.1315536499023438,12487533,.1106319427490234,1880506,.0967216491699219,5339823,.1141481399536133,454962,.040644645690918,2376754,.1343250274658203,10264018,.1421298980712891,961808,971693,-.0006160736083984,4767689,.2586822509765625,1262465,.1920890808105469,2903079,.2969837188720703,349980,-.1789913177490234,225718,-.6230306625366211,47533124,-.0651454925537109,8987,.4088649749755859,143122,.1409101486206055,7586,137320,-.4439325332641602,38515,-.7787570953369141,1131060,.490325927734375,1412434,-.3312921524047852,325204,.5146484375,217548,668841,-.0867691040039063,121965128,-.0233554840087891,9489315,-.0205135345458984,52837,.2052440643310547,256159,.163783073425293,6617606,-.0852670669555664,670862,-.0829963684082031,5047045,318215,975695,-.0721044540405273,10271081,-.068450927734375,6804791,-.0425434112548828,3836232,-.07562255859375,168224,17245,.3686342239379883,16813248,-.1577377319335938,525654,-.0445127487182617,153349,-.9312849044799805,151223,-.2591648101806641,489233,-.3430385589599609,1518743,-.0310459136962891,matched (3),143828.2,.81358963,72724.859,116744.28
201506,722220,665,3345,251270,06,0,0,0,0,1,0,0,0,0,0,0,1264153,.2257366180419922,483862,.1523771286010742,791024,-2.198972702026367,508906,1.546998023986816,177559,.3541059494018555,5905448,.3189630508422852,14365329,.1400871276855469,2026300,.0746707916259766,6107600,.1343421936035156,475818,.0448217391967773,3221225,.3040266036987305,12800376,.2208290100097656,1665346,1070109,.0964756011962891,5025931,.0527496337890625,1268460,.0047378540039063,2930017,.0092363357543945,448462,.2479476928710938,429714,.6438331604003906,49876976,.0481338500976563,21593,.8765897750854492,146989,.0266609191894531,47355,183899,.2920722961425781,105022,1.003122329711914,1131967,.0008020401000977,1839022,.2639198303222656,294281,-.0999183654785156,330526,986866,.3889884948730469,145522544,.1765956878662109,9103327,-.0415267944335938,90808,.5415363311767578,182395,-.3396234512329102,6644109,.0039968490600586,741467,.100067138671875,5886475,446960,1175719,.1864852905273438,12030681,.1581287384033203,7469095,.0931472778320313,4695995,.2022199630737305,256116,39897,.8387784957885742,18395624,.0899448394775391,584605,.106292724609375,167135,.086085319519043,130337,-.1486320495605469,578066,.1668491363525391,1766899,.1513433456420898,matched (3),287142.34,.81358963,40693.215,99981.289
201507,722220,666,3345,191544,07,0,0,0,0,0,1,0,0,0,0,0,833579,-.4164285659790039,429218,-.1198348999023438,484134,-.4909658432006836,215401,-.8597621917724609,138997,-.2448501586914063,4830210,-.2009849548339844,16261827,.1240043640136719,2008437,-.008854866027832,6044978,-.0103063583374023,389525,-.2001075744628906,2921673,-.0976057052612305,11009062,-.1507549285888672,1358767,1196005,.1112260818481445,4979359,-.0093097686767578,1216803,-.0415763854980469,2760506,-.0595941543579102,409950,-.0897884368896484,275878,-.4431610107421875,49837228,-.0007972717285156,8327,-.9528656005859375,140094,-.0480442047119141,14400,21598,-2.141785621643066,218871,.7343130111694336,937693,-.1882896423339844,1838215,-.0004386901855469,264323,-.1073627471923828,330452,576065,-.5383138656616211,131536880,-.101043701171875,8227010,-.1012172698974609,154717,.5328502655029297,323809,.573979377746582,7611245,.1358966827392578,537145,-.3223628997802734,6609245,161996,1060087,-.1035289764404297,12837409,.0649032592773438,6802989,-.0934114456176758,2855139,-.4975900650024414,416743,38284,-.0412683486938477,17676424,-.0398807525634766,536037,-.0867328643798828,81429,-.7190704345703125,88491,-.3872222900390625,647928,.1140909194946289,1747208,-.0112075805664063,matched (3),209422.94,.81358963,38605.387,99149.875
201508,722220,667,3345,144849,08,0,0,0,0,0,0,1,0,0,0,0,747755,-.1086530685424805,336946,-.2420415878295898,57622,-2.128458023071289,171578,-.2274627685546875,79724,-.5558815002441406,3667504,-.2753791809082031,13773522,-.1660728454589844,1750536,-.1374340057373047,4389904,-.319920539855957,326707,-.1758642196655273,2383723,-.2034921646118164,7590594,-.3718090057373047,1254230,473033,-.927577018737793,4770214,-.0429096221923828,1053147,-.144444465637207,1929936,-.3579273223876953,399890,-.024846076965332,422039,.4251394271850586,41246536,-.1891956329345703,416,-2.996573448181152,23094,-1.802741050720215,18181,92626,1.455968856811523,11636,-2.934378623962402,892346,-.0495681762695313,1221366,-.4088258743286133,221909,-.1749048233032227,195211,934872,.4841890335083008,99935800,-.2747592926025391,7726454,-.0627727508544922,40151,-1.348950386047363,391650,.1902151107788086,4970866,-.4260330200195313,406276,-.2792348861694336,4604774,403577,890951,-.1738166809082031,10673146,-.1846332550048828,6510679,-.0439186096191406,3803525,.2868080139160156,155007,20958,-.6025123596191406,16392964,-.0753803253173828,292781,-.6047782897949219,100803,.2134370803833008,108460,.2034807205200195,459427,-.3437995910644531,1527984,-.1340694427490234,matched (3),149175.88,.81358963,45302.129,101944.13
201509,722220,668,3345,312622,09,0,0,0,0,0,0,0,1,0,0,0,2314088,1.129694938659668,345471,.0249853134155273,1125976,2.972501754760742,222846,.2614431381225586,180451,.8168878555297852,4002214,.087336540222168,15045938,.0883598327636719,2050161,.1579961776733398,5714935,.2637758255004883,346432,.0586223602294922,3120271,.2692556381225586,10412540,.31610107421875,1370262,1353002,1.050915718078613,4468446,-.0653505325317383,1118223,.0599584579467773,2702109,.3365459442138672,425689,.0625190734863281,352071,-.1812648773193359,51038100,.2130050659179688,9612,3.140082359313965,148600,1.861685752868652,35638,102265,.0989980697631836,73192,1.838981628417969,893427,.0012102127075195,1803600,.3898153305053711,513967,.8398923873901367,250172,1361946,.3762598037719727,134092232,.2940006256103516,8650714,.1129913330078125,130573,1.179285049438477,205776,-.643580436706543,7831089,.4545078277587891,647171,.4655771255493164,5660365,275278,989650,.1050615310668945,13536573,.2376651763916016,6911953,.0598087310791016,3576822,-.0614538192749023,213300,21765,.0377826690673828,20544042,.2257194519042969,371560,.2382850646972656,184480,.6043729782104492,124515,.1380443572998047,527365,.1379127502441406,1555238,.0176792144775391,matched (3),215965.44,.81358963,46912.98,102670.09
201510,722220,669,3345,370719,10,0,0,0,0,0,0,0,0,1,0,0,738283,-1.142443656921387,530105,.428166389465332,1174727,.0423851013183594,250768,.118046760559082,95905,-.6321010589599609,4462072,.1087656021118164,14017117,-.0708293914794922,2363281,.1421327590942383,6599045,.1438417434692383,421145,.1952905654907227,2774326,-.1175117492675781,10546934,.0128250122070313,1214256,994101,-.3082418441772461,4685523,.0474367141723633,1000059,-.1116819381713867,2816255,.0413751602172852,536483,.2313261032104492,556619,.4580478668212891,51120352,.0016098022460938,2974,-1.173104763031006,303906,.7154598236083984,38178,131008,.2476902008056641,133170,.598541259765625,758737,-.1634092330932617,1842483,.0213289260864258,556729,.0799188613891602,263214,880868,-.4357614517211914,136313152,.0164260864257813,7975300,-.0812921524047852,118000,-.1012477874755859,286503,.3309602737426758,7324754,-.0668420791625977,689374,.0631742477416992,6480698,238199,1030521,.0404691696166992,12478572,-.0813827514648438,7092995,.0258550643920898,6159601,.5435380935668945,385990,78756,1.286051750183106,21560846,.0483074188232422,444681,.1796474456787109,69751,-.9726095199584961,182784,.3838787078857422,628592,.1755895614624023,1549344,-.0037965774536133,matched (3),327918.31,.81358963,46444.605,102456.93
201511,722220,670,3345,290997,11,0,0,0,0,0,0,0,0,0,1,0,326068,-.8172206878662109,125924,-1.437396049499512,596202,-.6782112121582031,285833,.1308794021606445,82638,-.1488885879516602,4234442,-.0523614883422852,12904444,-.0827064514160156,2145115,-.096858024597168,6234093,-.0568914413452148,569613,.3019800186157227,3067809,.100555419921875,9727337,-.0808963775634766,1119420,790683,-.2289419174194336,3831592,-.201197624206543,810329,-.2103738784790039,2680564,-.0493812561035156,529523,-.0130577087402344,512509,-.0825624465942383,46336560,-.0982513427734375,7047,.862694263458252,101506,-1.096600532531738,43248,224952,.5406293869018555,144683,.0829181671142578,481352,-.4550561904907227,1535696,-.1821298599243164,452614,-.2070388793945313,204202,584156,-.4107398986816406,127606912,-.0659999847412109,6562901,-.1949167251586914,98722,-.1783771514892578,301328,.050450325012207,7194106,-.0179977416992188,652122,-.0555524826049805,5616484,382857,873218,-.1656351089477539,11666819,-.0672645568847656,6509295,-.08587646484375,3582417,-.5419750213623047,135038,78526,-.002924919128418,16946678,-.2408065795898438,430839,-.0316228866577148,65343,-.065281867980957,105409,-.5504570007324219,364205,-.5457649230957031,1560110,.0069246292114258,matched (3),282223.75,.81358963,45709.324,102125.73
201512,722220,671,3345,73624,12,0,0,0,0,0,0,0,0,0,0,1,738509,.8175268173217773,76326,-.5006647109985352,145473,-1.410589218139648,404710,.3477630615234375,70434,-.1597929000854492,3853150,-.0943603515625,8107157,-.4648256301879883,1495325,-.3608493804931641,3629926,-.5408210754394531,364690,-.4459095001220703,2191455,-.3363971710205078,9545239,-.0188980102539063,928833,734893,-.0731716156005859,2959807,-.2581558227539063,546204,-.3944482803344727,2095163,-.2463960647583008,469561,-.1201791763305664,425009,-.1872081756591797,43135692,-.0715808868408203,2867,-.8993358612060547,84002,-.1892766952514648,39238,112185,-.6957378387451172,143506,-.0081682205200195,479014,-.0048694610595703,1040109,-.3896579742431641,128974,-1.255428314208984,145295,150529,-1.356012344360352,110427544,-.1445941925048828,4311947,-.4200429916381836,34491,-1.051609039306641,267645,-.1185379028320313,5279610,-.3094100952148438,610383,-.0661449432373047,4757027,334790,932373,.0655479431152344,9451657,-.2105579376220703,4758291,-.3133420944213867,3938977,.094883918762207,263277,56865,-.322749137878418,15483687,-.0902843475341797,515898,.1801748275756836,83232,.2419815063476563,103913,-.0142936706542969,515762,.3479280471801758,1392783,-.1134529113769531,matched (3),192016.95,.81358963,39165.57,99369.328
201601,722220,672,3345,352558,01,0,0,0,0,0,0,0,0,0,0,0,1274493,.5456705093383789,263427,1.238761901855469,4446485,3.419878959655762,145611,-1.022232055664063,63047,-.1107959747314453,3073648,-.2260265350341797,9172396,.1234521865844727,1736484,.1495180130004883,4756489,.2702970504760742,371829,.0193862915039063,2413130,.0963582992553711,11037058,.1452159881591797,834090,1035931,.3433303833007813,4104956,.3270711898803711,705466,.2558660507202148,2467346,.1635122299194336,350840,-.2914676666259766,460877,.0810213088989258,43295544,.0037002563476563,44951,2.752306938171387,108928,.2598457336425781,0,125830,.1147823333740234,213797,.3986501693725586,970666,.7062530517578125,1546379,.3965902328491211,391006,1.109111785888672,227626,467969,1.134245872497559,122790880,.1061229705810547,6580781,.4227638244628906,133954,1.35679817199707,305298,.131627082824707,6761477,.2473897933959961,611048,.0010881423950195,6028178,0,992608,.0626029968261719,9841137,.0403804779052734,6734143,.3473014831542969,4638225,.1634101867675781,186526,122680,.7688989639282227,16623162,.0710105895996094,375082,-.3187646865844727,141954,.5338716506958008,131671,.2367525100708008,709655,.3191337585449219,1545572,.104090690612793,matched (3),389534.66,.81358963,51283.25,104739.16
201602,722220,673,3345,185017,02,1,0,0,0,0,0,0,0,0,0,0,377676,-1.216266632080078,321815,.2002010345458984,924022,-1.571133613586426,370702,.9344596862792969,86478,.316009521484375,3009762,-.0210037231445313,9542776,.0395851135253906,1703761,-.0190238952636719,5447705,.1356849670410156,331177,-.1157808303833008,2228085,-.0797815322875977,11639428,.0531406402587891,1507847,952108,-.0843772888183594,3571057,-.1393337249755859,1402262,.6869831085205078,2801949,.1271724700927734,445797,.2395334243774414,907450,.6775064468383789,47314484,.0887660980224609,7604,-1.776898384094238,131449,.187932014465332,9665,105783,-.1735420227050781,97318,-.7870426177978516,842680,-.1413955688476563,1440426,-.0709772109985352,398938,.0200834274291992,202359,809470,.5479774475097656,138281104,.118804931640625,6062343,-.082056999206543,101595,-.2765026092529297,322797,.0557355880737305,8822621,.2660770416259766,588325,-.0378952026367188,5967131,367363,1058050,.0638465881347656,10784180,.0915088653564453,7788682,.1454811096191406,3347805,-.3260269165039063,317503,19691,-1.829418182373047,18960600,.1315650939941406,720378,.6526317596435547,270095,.6432704925537109,91504,-.3639240264892578,569822,-.2194547653198242,1346370,-.1379823684692383,matched (3),231354.52,.81358963,51945.813,105065.16
201603,722220,674,3345,360919,03,0,1,0,0,0,0,0,0,0,0,0,1267178,1.210511207580566,419574,.2652626037597656,2879079,1.136489868164063,307410,-.1872158050537109,94438,.0880537033081055,4199788,.3331727981567383,13132030,.3192691802978516,2078470,.1987943649291992,5923807,.0837850570678711,675797,.7132396697998047,2310499,.036320686340332,11515231,-.0107269287109375,1511006,951426,-.0007162094116211,3696383,.0344934463500977,1491509,.061701774597168,2624089,-.065582275390625,517776,.1496791839599609,622576,-.3767719268798828,49832608,.0518531799316406,15774,.7296886444091797,95954,-.3147497177124023,20411,108226,.022831916809082,235394,.8832759857177734,1271414,.4112977981567383,1659801,.141758918762207,451654,.124110221862793,273937,1103836,.3101673126220703,145598304,.0515632629394531,7813009,.2536935806274414,143284,.3438348770141602,472560,.3811407089233398,8023447,-.0949506759643555,703857,.179295539855957,6891816,365424,1194847,.1215906143188477,13149411,.1982975006103516,7992188,.0257930755615234,3957239,.1672420501708984,338368,40349,.7174053192138672,20641030,.0849170684814453,742781,.0306253433227539,440505,.4891481399536133,166256,.5971460342407227,635958,.1098079681396484,1660200,.2095260620117188,matched (3),420657.25,.81358963,43250.988,101049.34
201604,722220,675,3345,162426,04,0,0,1,0,0,0,0,0,0,0,0,1277396,.008030891418457,437581,.042022705078125,2185888,-.2754487991333008,566173,.6107168197631836,136819,.3707151412963867,3935534,-.0649871826171875,14694608,.1124267578125,2248660,.0787019729614258,6882723,.1500349044799805,369016,-.6050529479980469,3335110,.3670425415039063,11597440,.0071125030517578,1098881,896236,-.059758186340332,4278077,.146148681640625,1824616,.2015810012817383,2551735,-.0279598236083984,419295,-.210968017578125,486436,-.246760368347168,50473888,.012786865234375,2289,-1.930248260498047,150067,.4472131729125977,29961,169560,.4489850997924805,20749,-2.428762435913086,613274,-.7290735244750977,1709215,.0293359756469727,410977,-.0943794250488281,198421,1703917,.434138298034668,138555200,-.0495834350585938,6448108,-.1920032501220703,130858,-.0907163619995117,312055,-.4149847030639648,8394473,.0452051162719727,678827,-.0362091064453125,6427551,223293,1118210,-.066288948059082,10375509,-.2369289398193359,7531481,-.0593729019165039,4154946,.0487527847290039,3569,12210,-1.195311546325684,20184124,-.0223846435546875,1126306,.4162969589233398,217529,-.7055892944335938,137754,-.1880598068237305,1069253,.5195837020874023,1637804,-.0135822296142578,matched (3),165059.23,.81358963,51531.512,104860.95
201605,722220,676,3345,393024,05,0,0,0,1,0,0,0,0,0,0,0,1086364,-.1619873046875,288935,-.4150600433349609,3279740,.4057426452636719,247254,-.8284826278686523,148960,.0850191116333008,4306614,.0901050567626953,14721708,.0018424987792969,2224240,-.0109195709228516,6207570,-.1032447814941406,459702,.2197389602661133,2382833,-.3362159729003906,13088769,.1209697723388672,1765227,1024247,.1335086822509766,4217090,-.0143585205078125,1548300,-.1642112731933594,2491990,-.0236921310424805,466078,.1057777404785156,669736,.3197774887084961,46380412,-.0845794677734375,8657,1.330253601074219,150505,.0029144287109375,9205,79602,-.7561674118041992,113968,1.70341968536377,956147,.4441003799438477,1504294,-.1277103424072266,184261,-.8021841049194336,301314,1538384,-.1021966934204102,139054016,.0035953521728516,6329905,-.0185012817382813,141806,.0803470611572266,505221,.481816291809082,8187471,-.024968147277832,774989,.1324825286865234,6667228,318849,1201908,.0721817016601563,11788685,.1276912689208984,9544176,.2368392944335938,4333773,.0421390533447266,127701,24237,.6856250762939453,21371692,.0571727752685547,401361,-1.031837463378906,215044,-.0114898681640625,186498,.3029518127441406,718705,-.3972644805908203,1521887,-.0734052658081055,matched (3),259222.31,.81358963,61885.203,110318.17
201606,722220,677,3345,605207,06,0,0,0,0,1,0,0,0,0,0,0,1188178,.0895843505859375,515035,.5780324935913086,956711,-1.23201847076416,397796,.4755229949951172,230605,.4370279312133789,4593225,.0644302368164063,16418322,.1090755462646484,2286528,.0276193618774414,6150115,-.0092992782592773,518376,.120121955871582,4322881,.5956315994262695,13633114,.0407485961914063,1935658,1112566,.0827112197875977,3679948,-.1362466812133789,1664593,.072422981262207,2833234,.1283378601074219,446284,-.0433969497680664,884318,.2779331207275391,47732320,.0287322998046875,23765,1.009844779968262,165672,.096013069152832,26232,173453,.7788667678833008,159765,.3377866744995117,417162,-.829437255859375,1946466,.2576923370361328,290617,.455653190612793,184346,1557075,.0120763778686523,145237312,.0435066223144531,6573568,.0377712249755859,169625,.1791305541992188,410450,-.2077417373657227,8792149,.071253776550293,825185,.0627584457397461,6806345,143999,1040024,-.1446666717529297,12550560,.0626258850097656,8412122,-.1262569427490234,5890344,.3068761825561523,201477,90999,1.322968482971191,22997812,.0733318328857422,520594,.2601089477539063,157049,-.3142843246459961,115951,-.4752531051635742,671956,-.0672588348388672,1564090,.0273532867431641,matched (3),487674.56,.81358963,40064.301,99726.977
201607,722220,678,3345,308964,07,0,0,0,0,0,1,0,0,0,0,0,629232,-.635676383972168,326099,-.4570341110229492,653367,-.3813619613647461,149995,-.9753379821777344,114294,-.7019319534301758,3436198,-.2902164459228516,15081742,-.0849132537841797,2018321,-.1247682571411133,5882395,-.0445060729980469,433827,-.1780548095703125,3192587,-.3030900955200195,12273744,-.1050395965576172,1711865,1060542,-.0478887557983398,3553830,-.0348730087280273,1415477,-.162114143371582,2727399,-.0380706787109375,466289,.0438499450683594,517528,-.5357522964477539,46085820,-.0351047515869141,2842,-2.123705387115479,81678,-.7072248458862305,30827,145291,-.1771678924560547,81389,-.674464225769043,311566,-.2918634414672852,1685133,-.1441717147827148,381708,.2726497650146484,263951,1151457,-.3017816543579102,121895056,-.1752090454101563,5296172,-.2160720825195313,131631,-.2535877227783203,402447,-.0196914672851563,8006544,-.0935993194580078,699299,-.1655292510986328,5563774,297828,1021234,-.0182323455810547,11590059,-.0796184539794922,6747238,-.2205410003662109,3472893,-.5283269882202148,139473,15546,-1.767045021057129,19716956,-.1539211273193359,494104,-.0522241592407227,147297,-.0641069412231445,86323,-.2950716018676758,657967,-.0210380554199219,1493156,-.0464115142822266,matched (3),304681.56,.81358963,29215.842,95884.758
201608,722220,679,3345,253748,08,0,0,0,0,0,0,1,0,0,0,0,396964,-.4606542587280273,65405,-1.606601715087891,146515,-1.495011329650879,157832,.0509300231933594,111370,-.0259160995483398,2986809,-.1401596069335938,14449769,-.0428066253662109,1968827,-.0248279571533203,5550921,-.0580005645751953,265971,-.4892587661743164,3092941,-.0317096710205078,10279363,-.1773242950439453,1494615,543098,-.669245719909668,3076094,-.1443653106689453,1295266,-.0887508392333984,1406497,-.6622467041015625,437692,-.0632896423339844,741123,.3591022491455078,41399516,-.1072349548339844,20569,1.97927713394165,47930,-.5330429077148438,3050,165195,.1283884048461914,43880,-.6177816390991211,146690,-.7532892227172852,1342569,-.227259635925293,136555,-1.027928352355957,198665,1667288,.3701705932617188,111019240,-.0934581756591797,4546417,-.1526451110839844,83583,-.45416259765625,344212,-.1563053131103516,6702147,-.1778316497802734,541273,-.2561540603637695,5359274,392896,948265,-.0741329193115234,8566080,-.3023366928100586,8929278,.2802028656005859,5077544,.3798398971557617,133276,106270,1.922179222106934,16515612,-.1771736145019531,468672,-.0528430938720703,131195,-.1157665252685547,110027,.2426300048828125,559020,-.1629695892333984,1668397,.1109704971313477,matched (3),249655.48,.81358963,41858.047,100461.02
201609,722220,680,3345,412670,09,0,0,0,0,0,0,0,1,0,0,0,612833,.4342470169067383,307475,1.547795295715332,1878834,2.551279067993164,539357,1.228845596313477,144272,.2588424682617188,4983010,.5118284225463867,16175226,.1128025054931641,2505680,.2411222457885742,6491343,.1565055847167969,498619,.6284551620483398,3770973,.1982107162475586,11083716,.0753383636474609,1810103,1073292,.6811962127685547,4036783,.2717876434326172,1526009,.1639404296875,2612562,.6192293167114258,504901,.1428461074829102,583743,-.2387056350708008,48830480,.1650848388671875,11873,-.5495185852050781,141151,1.080088615417481,8611,237428,.3627376556396484,79450,.5936698913574219,424801,1.063299179077148,1968687,.382781982421875,413486,1.107895851135254,208934,1672978,.0034074783325195,136376352,.2057151794433594,6480317,.3544301986694336,89934,.0732364654541016,458351,.2863779067993164,8065576,.1851768493652344,640412,.1681880950927734,7134208,297969,1150645,.1934442520141602,11179144,.266240119934082,7240847,-.2095975875854492,5515021,.0826482772827148,186409,250410,.85711669921875,22145888,.2933464050292969,490580,.0456857681274414,192976,.3858814239501953,118576,.0748281478881836,1162951,.7325315475463867,1586669,-.0502262115478516,matched (3),442202.13,.81358963,42794.75,100854.91
201610,722220,681,3345,177060,10,0,0,0,0,0,0,0,0,1,0,0,412881,-.394932746887207,282868,-.0834140777587891,728070,-.9480094909667969,291303,-.6160135269165039,137461,-.0483598709106445,3646642,-.3122282028198242,15474398,-.0442943572998047,2262344,-.1021585464477539,5507812,-.164301872253418,381794,-.2669610977172852,3361068,-.1150741577148438,11006783,-.0069656372070313,1311371,793603,-.3019027709960938,3229495,-.2231225967407227,1335128,-.1336288452148438,2488511,-.0486469268798828,483616,-.0430707931518555,384890,-.4165029525756836,41885524,-.1534137725830078,11771,-.0086278915405273,108164,-.2661819458007813,15167,114278,-.7312307357788086,167061,.7432308197021484,776234,.6028327941894531,1716881,-.1368570327758789,409185,-.0104560852050781,220744,1373176,-.197479248046875,128403984,-.0602359771728516,6552664,.0111017227172852,276299,1.122406959533691,332661,-.3205118179321289,6971957,-.1457090377807617,577852,-.1027946472167969,6115671,187606,1254554,.0864572525024414,10450372,-.067413330078125,6771369,-.0670347213745117,5585574,.0127115249633789,226510,87855,-1.047411918640137,19293960,-.1378593444824219,293955,-.5121622085571289,114251,-.5241680145263672,159762,.298130989074707,940354,-.2124595642089844,1489719,-.06304931640625,matched (3),219911.53,.81358963,47997.41,103170.12
201611,722220,682,3345,102842,11,0,0,0,0,0,0,0,0,0,1,0,728398,.56768798828125,123151,-.831568717956543,881624,.1913681030273438,406933,.334284782409668,114286,-.184636116027832,4587218,.2294673919677734,17465896,.121063232421875,2188028,-.0334005355834961,6744632,.2025794982910156,531980,.3317251205444336,2634171,-.2436895370483398,10127196,-.0832862854003906,1670631,614626,-.2555685043334961,4559679,.3449268341064453,938318,-.3526935577392578,2332511,-.0647392272949219,457783,-.054896354675293,539988,.3385887145996094,41735100,-.0035991668701172,19557,.5076942443847656,110399,.0204524993896484,9431,132552,.148341178894043,36842,-1.511720657348633,634435,-.2017192840576172,1800834,.0477409362792969,404371,-.0118350982666016,222020,1684972,.2046222686767578,123986080,-.0350131988525391,7897383,.1866598129272461,139696,-.6820144653320313,271817,-.2019948959350586,7286228,.0440902709960938,387527,-.3995323181152344,5054188,396408,1084094,-.1460351943969727,12022703,.1401596069335938,6748098,-.0034427642822266,4727394,-.1668128967285156,128889,44009,-.6912937164306641,20936628,.0817070007324219,263176,-.1106033325195313,85898,-.2852373123168945,109224,-.380284309387207,625170,-.408233642578125,1543953,.0357589721679688,matched (3),190695.64,.81358963,34967.91,97790.977
