period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1105c792,growth1105c792,Y1108c348,growth1108c348,Y1387c428,growth1387c428,Y1393c752,growth1393c752,Y1466c705,Y1672c752,growth1672c752,Y1677c757,growth1677c757,Y1848c372,growth1848c372,Y2002c826,growth2002c826,Y2364c616,growth2364c616,Y2425c233,Y2438c826,growth2438c826,Y2521c440,Y2631c251,growth2631c251,Y2774c152,growth2774c152,Y2955c792,growth2955c792,Y2981c608,Y3012c792,growth3012c792,Y3038c600,growth3038c600,Y3058c703,growth3058c703,Y3087c372,growth3087c372,Y3133c752,growth3133c752,Y3146c440,Y3275c440,growth3275c440,Y3391c703,growth3391c703,Y3393c703,growth3393c703,Y3410c348,growth3410c348,Y3487c484,growth3487c484,Y3598c757,growth3598c757,Y3691c348,growth3691c348,Y3736c554,Y3760c484,growth3760c484,Y3767c152,growth3767c152,Y3897c372,growth3897c372,Y4024c348,Y4270c208,growth4270c208,Y428c752,growth428c752,Y4371c203,Y4447c608,Y4882c32,Y4884c554,Y4952c36,Y4990c208,growth4990c208,Y5002c152,growth5002c152,Y5021c442,Y627c251,growth627c251,Y747c124,growth747c124,Y872c372,growth872c372,Y905c705,growth905c705,Y959c752,growth959c752,_merge,x,r2,s,sf
201309,760410,644,3576,195210,09,0,0,0,0,0,0,0,1,0,0,0,182873,-.0593185424804688,78291,2.316100120544434,249050,-.0008106231689453,37073,.1874217987060547,6929,240282,-.1713638305664063,604884,-.0269927978515625,251598,-.1632356643676758,4139834,.0313596725463867,1665684,.1610565185546875,9210,1151516,-.5478591918945313,242,1018599,-.0004854202270508,172966,-.3970813751220703,93149,-1.375134468078613,702536,389328,.3261594772338867,158778,-1.479203224182129,13516,-.3228836059570313,875443,.033045768737793,261665,.3956499099731445,13234,2604598,-.1200141906738281,1216491,.4036874771118164,269779,-.4013328552246094,3037667,-.0043821334838867,12365,-1.516357421875,297743,-.1506557464599609,87330,-.1688728332519531,43193,1339420,-.3427619934082031,609492,.2122583389282227,768388,.0200223922729492,178563,3666589,.2114334106445313,831605,-.4468584060668945,1762783,378846,176276,48513,3211284,258871,-.1489839553833008,20323,.1021242141723633,49062,3916824,.0127353668212891,522560,-.2827949523925781,193969,.3459882736206055,63479,-.3786487579345703,59071,-.3386898040771484,matched (3),174453.22,.84045327,30134.939,80720.797
201310,760410,645,3576,237217,10,0,0,0,0,0,0,0,0,1,0,0,285485,.4453973770141602,7564,-2.337032318115234,280085,.1174392700195313,104426,1.035590171813965,4392,395882,.499302864074707,926661,.4265508651733398,209409,-.1835432052612305,5169087,.2220401763916016,2084548,.2243156433105469,22662,918688,-.2258882522583008,119809,1255711,.2092742919921875,239130,.3239126205444336,185446,.688563346862793,1300097,240440,-.4819517135620117,259722,.4921045303344727,18844,.3323211669921875,941855,.0731210708618164,412247,.4545574188232422,2513,2941913,.1217813491821289,2405133,.6816349029541016,314205,.1524419784545898,3073332,.0116720199584961,56625,1.521580696105957,368545,.2133321762084961,160138,.6063423156738281,78713,2197202,.4949483871459961,832305,.3115730285644531,734451,-.045170783996582,19319,3588499,-.0215282440185547,1438423,.5479450225830078,3095508,265252,322648,117662,3719531,452276,.5579624176025391,33219,.491368293762207,55278,5042110,.2525434494018555,876058,.5166921615600586,158707,-.2006378173828125,134180,.7484731674194336,99126,.5176515579223633,matched (3),295366.63,.84045327,54593.012,92672.156
201311,760410,646,3576,65491,11,0,0,0,0,0,0,0,0,0,1,0,228236,-.2238092422485352,20742,1.008760452270508,229241,-.2003192901611328,14283,-1.989409446716309,6766,307531,-.2525396347045898,666742,-.3291845321655273,206285,-.0150308609008789,4680571,-.0992755889892578,1434049,-.3740501403808594,8245,877463,-.0459117889404297,46787,1018894,-.208984375,32690,-1.989938735961914,41135,-1.505904197692871,313417,209009,-.1400928497314453,272999,.0498561859130859,10390,-.5953512191772461,1020395,.0800933837890625,369371,-.1098203659057617,2754,2389359,-.2080345153808594,1174326,-.7169113159179688,212954,-.3889694213867188,2867900,-.0691814422607422,93452,.5009965896606445,282467,-.2660007476806641,72502,-.7924222946166992,38512,1837127,-.1789817810058594,528017,-.4550704956054688,898145,.2012081146240234,82324,4358549,.1944055557250977,865766,-.5076885223388672,5481715,78224,237654,91133,3192341,453597,.0029163360595703,28749,-.1445188522338867,37465,3506138,-.3633098602294922,420970,-.7328710556030273,114024,-.3306512832641602,91234,-.3857545852661133,79618,-.219151496887207,matched (3),77474.75,.84045327,44683.512,87202.914
201312,760410,647,3576,112230,12,0,0,0,0,0,0,0,0,0,0,1,252588,.10137939453125,10898,-.6435813903808594,226520,-.0119409561157227,20036,.3384609222412109,8294,192099,-.4705657958984375,493934,-.3000011444091797,209377,.0148782730102539,3328790,-.3408107757568359,1456246,.0153608322143555,5564,1140054,.2617969512939453,134837,1047612,.0277957916259766,217261,1.894030570983887,1877631,3.820906639099121,414957,465763,.801300048828125,293110,.071080207824707,4125,-.9237775802612305,638630,-.4686193466186523,260007,-.3510932922363281,2295,3483224,.3769330978393555,1512571,.2531166076660156,272113,.2451410293579102,2003932,-.3584690093994141,95548,.022181510925293,301476,.0651283264160156,84089,.1482620239257813,27639,1748744,-.0493049621582031,726922,.3196907043457031,891848,-.0070362091064453,46956,2864116,-.4198799133300781,1571357,.5960807800292969,2585767,458831,111144,91637,3027363,294766,-.4310274124145508,93020,1.174211502075195,27912,3968998,.1239986419677734,525029,.2208919525146484,86130,-.2805509567260742,121545,.2868576049804688,58731,-.3042716979980469,matched (3),168345.02,.84045327,46319.039,88052.18
201401,760410,648,3576,128133,01,0,0,0,0,0,0,0,0,0,0,0,255897,.0130147933959961,15426,.3474750518798828,192411,-.1631994247436523,28194,.341578483581543,12752,260680,.3052835464477539,942111,.645721435546875,279055,.2872724533081055,5563935,.5136966705322266,1931925,.2826547622680664,16394,1424983,.22308349609375,167311,1087078,.0369796752929688,749120,1.237799644470215,495267,-1.332669258117676,1038696,88100,-1.665205001831055,267810,-.0902700424194336,10075,.8929910659790039,958796,.4063529968261719,326466,.2276172637939453,2603,3394382,-.0258369445800781,1540153,.018071174621582,343466,.2328710556030273,2253192,.1172361373901367,21696,-1.482501029968262,341168,.1236848831176758,102131,.1943807601928711,17270,1420763,-.2077045440673828,610176,-.1750717163085938,1015785,.1301212310791016,22549,3153337,.0962018966674805,2453501,.4455766677856445,1607899,495885,402980,142304,3965809,453298,.4303684234619141,159282,.5378618240356445,72502,4009611,.0101804733276367,375990,-.3338909149169922,166253,.6576528549194336,147583,.1941061019897461,51920,-.1232643127441406,matched (3),245622.56,.84045327,41467.57,85599.602
201402,760410,649,3576,103339,02,1,0,0,0,0,0,0,0,0,0,0,258058,.0084095001220703,34248,.7975740432739258,346310,.5877008438110352,26017,-.0803585052490234,6942,517111,.6849632263183594,883554,-.0641708374023438,111844,-.9143037796020508,3908416,-.3531742095947266,1079062,-.5824251174926758,2506,993525,-.3606557846069336,185897,1084254,-.0026016235351563,679587,-.0974140167236328,887950,.5838184356689453,605012,204144,.8403530120849609,300239,.1143007278442383,11284,.1133289337158203,919904,-.0414094924926758,165802,-.6775312423706055,4012,3304471,-.0268449783325195,1447307,-.0621776580810547,515456,.4059638977050781,3252374,.3670377731323242,17282,-.2274627685546875,172564,-.6816072463989258,95303,-.0691957473754883,25054,1828603,.2523584365844727,646615,.0580034255981445,736077,-.3220815658569336,21793,2161236,-.3777809143066406,2398202,-.0227975845336914,1732651,353004,164665,55344,2930749,347891,-.2646608352661133,38392,-1.42282772064209,216824,4204946,.0475673675537109,362674,-.0360574722290039,123726,-.2954416275024414,96939,-.4203090667724609,71740,.3233442306518555,matched (3),206243.69,.84045327,42552.32,86130.32
201403,760410,650,3576,47400,03,0,1,0,0,0,0,0,0,0,0,0,272705,.055206298828125,48195,.3416271209716797,329460,-.0498790740966797,45052,.5490665435791016,3082,252854,-.7154445648193359,753747,-.1588954925537109,376527,1.213884353637695,4299616,.0953941345214844,1685835,.4461688995361328,16543,1646022,.5048580169677734,72675,566132,-.6498193740844727,199619,-1.225074768066406,1029030,.147456169128418,448128,143935,-.3494634628295898,365508,.1967096328735352,11618,.0291690826416016,909368,-.0115194320678711,244280,.3875207901000977,1942,2628709,-.2287836074829102,1888251,.2659463882446289,922655,.5822038650512695,2681970,-.1928339004516602,108715,1.839064598083496,443777,.944554328918457,69990,-.3087081909179688,0,1815885,-.0069789886474609,395306,-.4920902252197266,646128,-.1303377151489258,19633,3067682,.3502416610717773,1123499,-.7582712173461914,2251406,108059,61059,0,2707117,326846,-.0623998641967773,16101,-.8689670562744141,60841,3962951,-.0592727661132813,474288,.2683095932006836,112113,-.0985622406005859,96361,-.0059804916381836,118165,.4990339279174805,matched (3),94706.617,.84045327,38099.824,84019.813
201404,760410,651,3576,67603,04,0,0,1,0,0,0,0,0,0,0,0,96792,-1.035825729370117,26082,-.6140098571777344,251499,-.2700166702270508,10245,-1.481027603149414,4997,330906,.2690219879150391,696672,-.0787420272827148,424545,.1200284957885742,2727340,-.4551992416381836,1616829,-.0417938232421875,18429,1930952,.1596517562866211,172735,1283295,.8183584213256836,160152,-.2202863693237305,503992,-.713810920715332,845440,415531,1.060194969177246,204007,-.583134651184082,7331,-.4604434967041016,949018,.0426778793334961,343598,.3411569595336914,77032,2418542,-.0833282470703125,2445016,.2584009170532227,566489,-.487797737121582,2457818,-.0872774124145508,23954,-1.512594223022461,361722,-.2044458389282227,96675,.3230018615722656,14936,2374491,.2682104110717773,318980,-.2145318984985352,1009009,.4457263946533203,21878,3970750,.2580327987670898,1571498,.3355817794799805,1654218,46206,430694,36135,3777720,309873,-.0533266067504883,16464,.0222949981689453,144722,4504368,.1280593872070313,671563,.3477935791015625,85156,-.2750215530395508,116316,.1882095336914063,284573,.8789081573486328,matched (3),22329.691,.84045327,52093.242,91221.922
201405,760410,652,3576,206779,05,0,0,0,1,0,0,0,0,0,0,0,278054,1.05525016784668,49075,.6321039199829102,269824,.0703315734863281,24939,.889643669128418,1274,367391,.1045923233032227,665610,-.0456104278564453,433326,.0204715728759766,5018753,.6098546981811523,1566469,-.0316429138183594,34912,1574330,-.2041835784912109,236035,1192151,-.0736713409423828,187405,.1571483612060547,602831,.1790761947631836,864791,208744,-.6884479522705078,487397,.8709249496459961,19734,.9902315139770508,1013883,.0661153793334961,388985,.1240682601928711,82633,2384476,-.0141849517822266,1758268,-.3297224044799805,912409,.4766302108764648,2901951,.1661090850830078,92159,1.347379684448242,261503,-.3244304656982422,83272,-.1492424011230469,23971,3342035,.341796875,474481,.3970928192138672,891495,-.1238241195678711,71070,3091504,-.2502975463867188,2853518,.5965232849121094,4388169,176632,4400,73183,3563865,495182,.4687623977661133,61974,1.325538635253906,96497,4083746,-.0980329513549805,589875,-.1296968460083008,156141,.6062746047973633,152485,.2707548141479492,249084,-.1331996917724609,matched (3),137542.95,.84045327,35279.219,82778.953
201406,760410,653,3576,79587,06,0,0,0,0,1,0,0,0,0,0,0,242583,-.1364707946777344,5109,-2.262345314025879,280497,.038792610168457,7475,-1.204869270324707,11835,401282,.0882377624511719,826253,.2161970138549805,420963,-.0289449691772461,3740777,-.2938880920410156,1567179,.000452995300293,1691,1049573,-.4054470062255859,109652,1278296,.0697689056396484,311264,.5073690414428711,254139,-.8637552261352539,128359,283002,.3043451309204102,454293,-.0703363418579102,17921,-.096369743347168,784885,-.2560052871704102,244447,-.4645423889160156,75253,2136486,-.1098175048828125,1307303,-.2963628768920898,416937,-.7831535339355469,2898345,-.0012435913085938,78802,-.1565771102905273,451347,.5457906723022461,62232,-.2912425994873047,14239,2251875,-.3948173522949219,670020,.3450860977172852,796022,-.1132726669311523,19923,2881549,-.0703296661376953,1038490,-1.010785102844238,1983683,231572,5929,55087,3568514,665543,.2956781387329102,24779,-.9167184829711914,152459,4569655,.1124229431152344,552149,-.0660934448242188,80111,-.6673469543457031,129364,-.1644353866577148,279133,.1138982772827148,matched (3),118954.09,.84045327,43744.418,86725.469
201407,760410,654,3576,100376,07,0,0,0,0,0,1,0,0,0,0,0,223944,-.0799484252929688,1457,-1.254624366760254,308417,.0948896408081055,13051,.5573005676269531,255,230956,-.5524377822875977,616435,-.2929487228393555,385612,-.0877132415771484,4792918,.2478466033935547,1244168,-.2308101654052734,4312,1439072,.3156156539916992,37909,1260769,-.0138063430786133,212232,-.3829612731933594,205292,-.2134485244750977,308405,290091,.0247402191162109,626101,.3207693099975586,11843,-.4142370223999023,1227726,.4473819732666016,278174,.1292486190795898,52908,2518594,.1645383834838867,2060036,.4547567367553711,717524,.5428714752197266,2461976,-.1631755828857422,305582,1.355279922485352,455978,.0102081298828125,84384,.3045082092285156,25980,3081072,.3135147094726563,701186,.0454654693603516,841066,.0550432205200195,25086,2886036,.001556396484375,3046132,1.076105117797852,1862695,285122,79175,94314,4169392,652701,-.0194845199584961,53057,.7613697052001953,324299,4328738,-.0541620254516602,743094,.2970046997070313,101659,.2382106781005859,47961,-.9922418594360352,142680,-.6710844039916992,matched (3),102155.2,.84045327,40554.738,85161.141
201408,760410,655,3576,102697,08,0,0,0,0,0,0,1,0,0,0,0,293369,.2700357437133789,7428,1.628876686096191,223177,-.3234872817993164,15508,.1724920272827148,7255,251598,.0856056213378906,550349,-.1134004592895508,354899,-.0829982757568359,4421842,-.0805835723876953,1129812,-.0964155197143555,386,1210377,-.1730670928955078,101631,1020377,-.2115497589111328,96389,-.7892875671386719,333777,.4860401153564453,305871,122110,-.8652715682983398,702539,.1151885986328125,13694,.1452217102050781,1151048,-.0644912719726563,214496,-.2599554061889648,59882,2873754,.1319189071655273,1214582,-.5283231735229492,278139,-.9476852416992188,1841763,-.2902402877807617,76891,-1.379829406738281,205542,-.7967939376831055,76112,-.1031713485717773,36679,2486716,-.2143144607543945,422767,-.5059518814086914,746788,-.1188888549804688,89294,4114053,.3545246124267578,671171,-1.512603759765625,2023096,83630,53447,47093,4464391,445338,-.3822851181030273,64038,.1881103515625,327100,3672735,-.1643390655517578,773515,.0401229858398438,114744,.1210803985595703,85100,.5734386444091797,153336,.0720272064208984,matched (3),137919.55,.84045327,44581.117,87150.492
201409,760410,656,3576,157737,09,0,0,0,0,0,0,0,1,0,0,0,257410,-.1307611465454102,8801,.1696090698242188,243902,.088801383972168,18944,.2001304626464844,10957,373688,.3955888748168945,1102311,.6946115493774414,439542,.2138996124267578,5276299,.1766691207885742,1374501,.1960391998291016,11103,959916,-.2318410873413086,125924,1458299,.3570985794067383,117712,.1998481750488281,367970,.0975284576416016,470004,259538,.7539806365966797,215166,-1.183290481567383,91842,1.903111457824707,1174842,.0204610824584961,555270,.9511632919311523,37732,2868800,-.0017251968383789,1434820,.1666393280029297,408846,.3852176666259766,3054793,.5059881210327148,169056,.7878408432006836,429586,.7371711730957031,152953,.6979246139526367,38595,2735544,.095367431640625,563896,.2880487442016602,812776,.0846738815307617,290409,3389206,-.1938133239746094,1330010,.6839170455932617,1844304,228982,302750,59047,4246203,548398,.2081680297851563,64305,.0041608810424805,67657,3376504,-.0840959548950195,790621,.0218734741210938,105373,-.0851974487304688,112100,.2755641937255859,271250,.5704097747802734,matched (3),168536.25,.84045327,40416.242,85095.273
201410,760410,657,3576,143826,10,0,0,0,0,0,0,0,0,1,0,0,234553,-.0929889678955078,7295,-.1876764297485352,252916,.0362911224365234,22640,.1782312393188477,4563,341671,-.0895729064941406,577375,-.646672248840332,292320,-.4078836441040039,6071784,.1404266357421875,1783416,.2604398727416992,731,1274029,.2830934524536133,98418,1253365,-.1514387130737305,118536,.0069761276245117,501271,.3091449737548828,1749793,214393,-.1910924911499023,224193,.0410976409912109,12599,-1.986452102661133,1290418,.0938320159912109,402137,-.322662353515625,3837,2736249,-.0473060607910156,1297011,-.1009769439697266,388995,-.0497722625732422,2399195,-.2415781021118164,195707,.1463890075683594,675981,.453343391418457,111963,-.3119621276855469,50643,2655413,-.0297307968139648,436427,-.2562484741210938,769496,-.0547199249267578,137038,3186687,-.0616140365600586,2331095,.561152458190918,1670040,56628,203477,64907,4396261,545480,-.005335807800293,48811,-.2756824493408203,237321,3540675,.0474767684936523,626223,-.2331123352050781,103352,-.0193662643432617,78074,-.3617343902587891,269610,-.0060644149780273,matched (3),169483.22,.84045327,47790.855,88835.234
201411,760410,658,3576,16572,11,0,0,0,0,0,0,0,0,0,1,0,206300,-.1283502578735352,14940,.716853141784668,175782,-.3638134002685547,11880,-.644862174987793,8119,332915,-.0259609222412109,438831,-.2743768692016602,308757,.0547056198120117,5078583,-.178619384765625,871748,-.715785026550293,3574,1631538,.2473392486572266,126143,669433,-.6271562576293945,55816,-.7531557083129883,127984,-1.365241050720215,730780,135461,-.4591274261474609,305499,.3094387054443359,20770,.4998922348022461,967989,-.2875003814697266,317120,-.2375125885009766,716,1987729,-.3195953369140625,1381424,.0630521774291992,351241,-.1020936965942383,7667632,1.161873817443848,71732,-1.003681182861328,946385,.3364839553833008,87979,-.2410707473754883,42782,1765414,-.4082145690917969,303240,-.3640966415405273,704309,-.0885181427001953,18043,2298794,-.3265972137451172,660700,-1.260793685913086,4260535,71444,38854,96642,3897054,277492,-.6758737564086914,47535,-.0264892578125,122798,2767094,-.2465200424194336,440239,-.3523883819580078,84449,-.2019920349121094,78062,-.0001535415649414,206958,-.264460563659668,matched (3),35028.973,.84045327,60643.492,96360.602
201412,760410,659,3576,67891,12,0,0,0,0,0,0,0,0,0,0,1,144422,-.3565912246704102,4698,-1.156905174255371,168845,-.0402631759643555,31729,.9823751449584961,8870,344950,.0355119705200195,505434,.1413030624389648,390372,.2345447540283203,5680215,.1119565963745117,1553207,.5775766372680664,17952,1308549,-.2206039428710938,227499,1002621,.4039421081542969,382225,1.923948287963867,820858,1.858445167541504,1106347,229495,.5271978378295898,230391,-.2821683883666992,6646,-1.139494895935059,939187,-.0302066802978516,357013,.1184921264648438,1151,2094279,.0522165298461914,1109431,-.2192668914794922,255184,-.3194875717163086,1848342,-1.422718048095703,85093,.1708078384399414,958741,.0129718780517578,60991,-.3663721084594727,31185,2379545,.2985239028930664,709275,.8497180938720703,639044,-.0972442626953125,422564,2355731,.0244665145874023,2453461,1.311954498291016,4847021,332283,197187,116326,4065573,439519,.4598884582519531,40140,-.169093132019043,215568,3056770,.0995607376098633,318582,-.3234376907348633,86422,.0230941772460938,94570,.1918363571166992,189192,-.0897541046142578,matched (3),42745.219,.84045327,33963.418,82226.797
201501,760410,660,3576,46399,01,0,0,0,0,0,0,0,0,0,0,0,208065,.3651103973388672,4821,.0258445739746094,196522,.1517934799194336,29116,-.0859432220458984,5728,299796,-.1402969360351563,577277,.132904052734375,333314,-.1580142974853516,3994430,-.3520879745483398,501847,-1.129781723022461,115,1143039,-.1352291107177734,22999,904245,-.1032733917236328,313623,-.1978178024291992,140436,-1.765598297119141,1310089,156888,-.3803491592407227,192552,-.1794118881225586,6396,-.0383424758911133,729773,-.2522802352905273,208377,-.5384225845336914,4006,1753895,-.1773700714111328,1266044,.132049560546875,386015,.4138908386230469,1650936,-.1129474639892578,109760,.2545509338378906,252199,-1.335402488708496,106387,.5563573837280273,18409,2179638,-.0877504348754883,444264,-.4678239822387695,813284,.2411069869995117,12223,2360094,.0018510818481445,535809,-1.521476745605469,1746531,1251296,244955,38927,4494529,419484,-.0466556549072266,24700,-.485569953918457,772845,2963013,-.0311517715454102,120181,-.9748811721801758,68087,-.2384557723999023,88847,-.0624237060546875,196040,.0355567932128906,matched (3),24739.207,.84045327,33524.02,82046.281
201502,760410,661,3576,182836,02,1,0,0,0,0,0,0,0,0,0,0,88606,-.8536510467529297,34157,1.957985877990723,209152,.062286376953125,22962,-.2374467849731445,6690,421562,.3408641815185547,795123,.3201751708984375,369645,.1034574508666992,4835350,.1910524368286133,1589272,1.152735710144043,1963,1563882,.313481330871582,195186,1041519,.1413354873657227,378130,.187047004699707,637754,1.513200759887695,1023430,177233,.1219329833984375,433648,.8118667602539063,6492,.0148983001708984,872191,.1782741546630859,291207,.3346853256225586,2280,2268980,.2574911117553711,1458557,.1415500640869141,358612,-.0736351013183594,2316232,.3386001586914063,106662,-.0286312103271484,429264,.5318536758422852,100703,-.0549077987670898,20779,1698473,-.2494287490844727,445082,.0018396377563477,659964,-.2088947296142578,23777,1970535,-.1803970336914063,1093310,.7131872177124023,1867712,1068278,126906,120592,4170109,372422,-.1189975738525391,59516,.8794422149658203,52618,3035787,.0242643356323242,305236,.9320859909057617,86170,.2355356216430664,87596,-.0141811370849609,200795,.0239658355712891,matched (3),145422.16,.84045327,39364.336,84600.727
201503,760410,662,3576,64267,03,0,1,0,0,0,0,0,0,0,0,0,69974,-.2360754013061523,27960,-.2001924514770508,193182,-.0794286727905273,15353,-.4025306701660156,4781,313387,-.2965278625488281,595069,-.2898197174072266,348352,-.0593290328979492,4609380,-.0478601455688477,541982,-1.075798988342285,31749,878504,-.5767059326171875,170142,687178,-.4158420562744141,286234,-.2784290313720703,257566,-.90667724609375,1079521,98488,-.5875301361083984,249698,-.5519809722900391,7385,.128880500793457,835569,-.0428953170776367,208495,-.3341197967529297,8778,1873607,-.1914653778076172,1117072,-.2667360305786133,339274,-.0554332733154297,2264292,-.0226802825927734,190935,.5822677612304688,424608,-.0109062194824219,81626,-.2100276947021484,14898,1750678,.0302734375,434246,-.0246477127075195,578263,-.1321563720703125,18904,1904615,-.0340251922607422,1819265,.5092229843139648,1271057,346719,176202,30558,3205554,318837,-.1553478240966797,45759,-.2628564834594727,42936,3630516,.1789035797119141,257033,-.1718807220458984,73313,-.1615839004516602,82241,-.0630807876586914,176149,-.1309547424316406,matched (3),66306.906,.84045327,25979.334,79263.219
201504,760410,663,3576,148166,04,0,0,1,0,0,0,0,0,0,0,0,530572,2.025832176208496,143886,1.638246536254883,228963,.1699275970458984,15717,.023432731628418,7730,268002,-.1564445495605469,545367,-.0872182846069336,437150,.2270622253417969,2857491,-.4781494140625,1524690,1.034314155578613,25219,1173626,.2896327972412109,9765,937721,.3108587265014648,74191,-1.350166320800781,460345,.5806999206542969,491794,270405,1.00998592376709,370296,.3940505981445313,11014,.3997163772583008,729710,-.1354656219482422,284875,.3121356964111328,91554,2404440,.2494516372680664,1473701,.2770652770996094,543946,.4720420837402344,2104868,-.0730094909667969,16380,-2.45587158203125,469621,.1007595062255859,89796,.0953922271728516,13685,2383547,.3085861206054688,366696,-.1690778732299805,727240,.2292280197143555,10632,2448976,.2513904571533203,1406232,-.2575187683105469,2164974,1119246,366987,45877,3378269,324672,.0181360244750977,27027,-.5265522003173828,158557,3670293,.0108966827392578,376032,.3804702758789063,104297,.352503776550293,84773,.0303230285644531,200857,.1312627792358398,matched (3),233697.67,.84045327,40058.934,84926.148
201505,760410,664,3576,54412,05,0,0,0,1,0,0,0,0,0,0,0,73995,-1.969958305358887,59523,-.8826589584350586,171147,-.2910375595092773,16416,.043513298034668,584,216282,-.214411735534668,460049,-.1701259613037109,274579,-.4650373458862305,4429008,.4382314682006836,579921,-.9666547775268555,2259,448648,-.9616146087646484,83033,832659,-.1188278198242188,49659,-.401463508605957,389644,-.1667423248291016,454687,214609,-.2311029434204102,256619,-.3667097091674805,8843,-.2195415496826172,644665,-.1239166259765625,265530,-.0703229904174805,111589,2175785,-.0999269485473633,1049767,-.3392086029052734,438558,-.215357780456543,2274670,.0775823593139648,58358,1.270535469055176,338912,-.3261852264404297,68383,-.2724161148071289,23974,2273686,-.0471868515014648,300536,-.1989650726318359,752481,.03411865234375,7735,2443217,-.002354621887207,1570413,.1104249954223633,1518352,609768,135004,75766,3460166,360440,.1045103073120117,24995,-.078160285949707,472099,3007178,-.1992692947387695,606476,.4779901504516602,106091,.0170555114746094,101214,.1772594451904297,117787,-.5337152481079102,matched (3),68298.242,.84045327,37876.652,83918.852
201506,760410,665,3576,67650,06,0,0,0,0,1,0,0,0,0,0,0,254883,1.236806869506836,18735,-1.15596866607666,171894,.0043554306030273,10520,-.4449787139892578,8187,333382,.4327058792114258,816974,.5742740631103516,443289,.4789829254150391,4447716,.0042152404785156,1396316,.8787012100219727,6694,640622,.3562002182006836,169626,1034714,.2172565460205078,69861,.3413276672363281,658711,.5250511169433594,785913,208909,-.0269193649291992,347835,.3041353225708008,9790,.1017351150512695,761882,.1670608520507813,466517,.5635671615600586,72732,1910071,-.1302490234375,1277600,.1964149475097656,581578,.2822532653808594,2445874,.0725679397583008,88520,.4166316986083984,288049,-.1626100540161133,49596,-.3212137222290039,23705,3225864,.3497982025146484,489311,.4874305725097656,637570,-.1657114028930664,35430,2691386,.09674072265625,2319042,.3898153305053711,1534828,1120469,233159,109661,3902097,614746,.5338830947875977,23875,-.0458440780639648,92238,3960057,.2752561569213867,472673,-.2492609024047852,121096,.1322860717773438,89995,-.1174821853637695,133256,.1233940124511719,matched (3),225559.8,.84045327,45841.77,87802.055
201507,760410,666,3576,136080,07,0,0,0,0,0,1,0,0,0,0,0,197691,-.2540988922119141,37565,.6956787109375,212723,.2131128311157227,23546,.8056783676147461,6704,253385,-.274378776550293,432075,-.6370077133178711,578408,.2660579681396484,4512961,.0145626068115234,1702346,.1981697082519531,8835,1142266,.5783300399780273,365118,862741,-.1817665100097656,519367,2.006103515625,377236,-.5574131011962891,1193583,365327,.558894157409668,383354,.0972309112548828,9937,.0149040222167969,875290,.138763427734375,398293,-.158106803894043,51731,1592237,-.1820011138916016,1491411,.1547393798828125,248447,-.8505153656005859,2754976,.1190061569213867,111599,.2316837310791016,197636,-.3767032623291016,88991,.584625244140625,25394,2579051,-.2237796783447266,509454,.0403413772583008,743862,.1541910171508789,878139,2232207,-.1870651245117188,1203899,-.6555891036987305,1744792,4618420,242409,94723,3132095,334718,-.6079206466674805,52383,.7857503890991211,66178,4442188,.1148891448974609,647123,.3141326904296875,121214,.0009737014770508,87604,-.0269279479980469,172555,.2584447860717773,matched (3),228521.67,.84045327,51776.543,91041.438
201508,760410,667,3576,85362,08,0,0,0,0,0,0,1,0,0,0,0,223439,.1224327087402344,19647,-.6481475830078125,130136,-.4914102554321289,67295,1.050129890441895,3073,221313,-.1353321075439453,424947,-.0166349411010742,288160,-.6967639923095703,4501195,-.0026102066040039,745504,-.8257017135620117,5009,833869,-.314692497253418,15788,832685,-.0354585647583008,91620,-1.73496150970459,217741,-.549565315246582,499784,268026,-.3097085952758789,280031,-.3140583038330078,9034,-.0952701568603516,799708,-.0903081893920898,352392,-.1224441528320313,32743,1911717,.1828622817993164,837289,-.5773086547851563,199043,-.2217092514038086,1738179,-.4605712890625,29433,-1.332795143127441,193311,-.0221271514892578,92543,.0391378402709961,22561,2525358,-.0210380554199219,406346,-.22613525390625,601489,-.2124471664428711,6269,2418383,.0801076889038086,764239,-.4544401168823242,1056335,3337581,294941,51186,3324476,360476,.0741367340087891,34196,-.4264736175537109,100011,2850392,-.443690299987793,380458,-.5311613082885742,95426,-.2392063140869141,69795,-.227264404296875,142315,-.1926736831665039,matched (3),187207.05,.84045327,37260.594,83642.602
