period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1083c642,Y1588c554,Y1682c233,Y1740c703,growth1740c703,Y1900c124,growth1900c124,Y1909c600,growth1909c600,Y2129c826,growth2129c826,Y2137c36,Y2162c826,growth2162c826,Y2654c484,growth2654c484,Y2758c372,growth2758c372,Y2761c826,growth2761c826,Y2765c792,growth2765c792,Y2765c826,growth2765c826,Y2796c124,growth2796c124,Y2800c348,growth2800c348,Y2800c826,growth2800c826,Y2811c792,growth2811c792,Y2815c124,growth2815c124,Y2889c152,growth2889c152,Y2919c124,growth2919c124,Y3089c124,growth3089c124,Y3091c826,growth3091c826,Y326c381,Y3451c616,growth3451c616,Y3482c642,Y3702c124,growth3702c124,Y3725c124,growth3725c124,Y3753c124,growth3753c124,Y4384c124,growth4384c124,Y4384c826,growth4384c826,Y4602c586,growth4602c586,Y4625c152,growth4625c152,Y4843c752,growth4843c752,Y4947c36,Y4954c36,Y4954c381,Y4954c826,growth4954c826,Y4960c191,growth4960c191,Y4960c203,Y4960c68,growth4960c68,Y4960c826,growth4960c826,Y4962c752,growth4962c752,Y4978c36,Y5026c124,growth5026c124,Y566c757,growth566c757,Y586c352,growth586c352,Y597c246,growth597c246,Y670c208,growth670c208,Y767c428,growth767c428,_merge,x,r2,s,sf
201310,901910,645,4760,51696932,10,0,0,0,0,0,0,0,0,1,0,0,1359229,4396873,3481450,60376,-.1685047149658203,11110915,.2326021194458008,584370,.5802440643310547,21440700,.0412578582763672,2285020,26708276,-.1975669860839844,4335006,-.0952291488647461,2154511,.2742605209350586,15729797,.2831668853759766,3304907,-.2851343154907227,46570004,-.0998477935791016,670047,.3737087249755859,668687,-.0532121658325195,17704318,.0442752838134766,2266215,.1347665786743164,1017203,-.5020084381103516,3146847,.5262088775634766,7546652,-.2582798004150391,10111262,.1660404205322266,16912864,.0932960510253906,10785732,877364,.3853797912597656,1462474,3478372,.216273307800293,4701731,.2575874328613281,26573920,.0009040832519531,26742954,.2030143737792969,24228624,.1394596099853516,93281,1.185081481933594,18620096,.3830280303955078,753267,.6839485168457031,42574736,114227768,170447760,340925760,.0893268585205078,1513978,.3030939102172852,4376622,660459,.7396478652954102,87191400,.1099967956542969,7672627,.4332304000854492,23305868,1659218,.591700553894043,14438248,.1714534759521484,1496804,.3049211502075195,1407074,.7718515396118164,10942618,.0886974334716797,1134707,.1970853805541992,matched (3),48620008,.90184456,2238475,5521329.5
201311,901910,646,4760,32084118,11,0,0,0,0,0,0,0,0,0,1,0,640739,5029492,4105883,48226,-.2246932983398438,10297931,-.0759849548339844,527156,-.1030378341674805,18572028,-.1436347961425781,1888419,20545468,-.2623348236083984,4158381,-.0415964126586914,1896753,-.1274204254150391,14411406,-.0875377655029297,1863291,-.573063850402832,40930488,-.1290817260742188,238076,-1.034757614135742,592438,-.1210699081420898,12837871,-.3214092254638672,1975108,-.1374874114990234,388000,-.96380615234375,1187536,-.9745197296142578,6143788,-.205662727355957,7966879,-.2383565902709961,15262728,-.1026611328125,8434018,670479,-.2689294815063477,1267606,3057444,-.1289844512939453,4847097,.0304489135742188,24327444,-.0883235931396484,18846474,-.349945068359375,24127236,-.0041942596435547,92076,-.0130023956298828,8514847,-.7824296951293945,790858,.0486984252929688,29986312,103139688,124713536,325027520,-.0477542877197266,812721,-.6221084594726563,2375911,371061,-.576568603515625,42327416,-.7226715087890625,4722813,-.4852542877197266,19555702,888949,-.6240615844726563,11509483,-.2267093658447266,1033002,-.3708629608154297,646501,-.7776927947998047,10770215,-.0158805847167969,629274,-.5895633697509766,matched (3),32235136,.90184456,1598943.9,5294424.5
201312,901910,647,4760,31273136,12,0,0,0,0,0,0,0,0,0,0,1,247006,1718650,1050777,123722,.942138671875,7573773,-.3072509765625,903163,.5384063720703125,17094584,-.0828952789306641,1421661,16001625,-.2499485015869141,2763421,-.4086570739746094,781303,-.8869361877441406,5769624,-.9154129028320313,865750,-.7665033340454102,22981364,-.5771923065185547,179930,-.2800226211547852,323737,-.6043148040771484,5234522,-.8971242904663086,494754,-1.384317398071289,193199,-.6972846984863281,743079,-.4688339233398438,5265155,-.1543312072753906,5881497,-.3034811019897461,11043969,-.3235282897949219,6397387,664412,-.009089469909668,701948,1896755,-.4774351119995117,2913497,-.5090255737304688,20806672,-.1563320159912109,14286674,-.2769985198974609,22564100,-.0669803619384766,112054,.1963672637939453,7116249,-.1794309616088867,320573,-.9030084609985352,22721480,57853184,80274256,204367504,-.4639892578125,215032,-1.329600334167481,705391,103228,-1.279425621032715,6916863,-1.811472892761231,3085512,-.4256868362426758,12210548,713992,-.2191677093505859,6569530,-.5607290267944336,1080313,.0447816848754883,615515,-.0491151809692383,9252458,-.1518955230712891,426963,-.3878688812255859,matched (3),30272318,.90184456,1603866.9,5295913.5
201401,901910,648,4760,28441640,01,0,0,0,0,0,0,0,0,0,0,0,152490,1231035,1960285,115938,-.0649814605712891,8540176,.1200895309448242,825176,-.090306282043457,16850884,-.0143585205078125,1296891,15447729,-.0352287292480469,3527638,.2441596984863281,636748,-.2045888900756836,5088660,-.1255922317504883,503580,-.5418539047241211,16568459,-.3271827697753906,62358,-1.059675216674805,129889,-.9132518768310547,3302538,-.4605846405029297,231268,-.7604837417602539,51700,-1.318263053894043,114653,-1.868891716003418,3854719,-.3118124008178711,5263891,-.1109409332275391,13686798,.2145462036132813,3140966,274547,-.8837804794311523,770932,2358534,.2178955078125,2994324,.0273637771606445,21907496,.0515556335449219,15840040,.1032123565673828,19276692,-.1574649810791016,158243,.3451499938964844,4541623,-.4490957260131836,513656,.4714441299438477,19096318,64707064,89843392,186621312,-.0908393859863281,29278,-1.993950843811035,354120,12833,-2.084920883178711,1733270,-1.383952140808106,1819828,-.5279760360717773,10110419,820913,.1395454406738281,10484277,.4674348831176758,764927,-.3452253341674805,559110,-.0961132049560547,10060483,.0837268829345703,332884,-.2489032745361328,matched (3),34422284,.90184456,1289645.6,5209366
201402,901910,649,4760,21443954,02,1,0,0,0,0,0,0,0,0,0,0,218207,396686,1849412,1443987,2.52210807800293,8108122,-.051915168762207,399216,-.7260942459106445,13263697,-.2393722534179688,1007814,13256525,-.1529731750488281,2477225,-.353489875793457,271912,-.8508949279785156,2354159,-.7708311080932617,433294,-.1503257751464844,10394667,-.4662075042724609,51278,-.1956300735473633,66286,-.6727008819580078,2157266,-.4258489608764648,125236,-.613377571105957,34643,-.4003620147705078,76648,-.4026870727539063,3277414,-.1622428894042969,6227065,.168034553527832,12564001,-.0855960845947266,1770073,74310,-1.306877136230469,704303,2533024,.0713739395141602,2492987,-.1832361221313477,21053662,-.0397548675537109,11186712,-.3478126525878906,16339412,-.1653156280517578,104472,-.4152126312255859,3077455,-.3891820907592773,206136,-.9130172729492188,17390740,54977396,81139520,168850416,-.1000690460205078,10700,-1.006592750549316,438519,1128,-2.431573390960693,1424656,-.1960792541503906,1040535,-.5590066909790039,7497128,1181513,.3641338348388672,10434680,-.0047435760498047,1173804,.4282245635986328,379356,-.3878707885742188,6890891,-.3784151077270508,533720,.4720773696899414,matched (3),27136920,.90184456,886016.06,5124386
201403,901910,650,4760,19295946,03,0,1,0,0,0,0,0,0,0,0,0,231532,0,1497984,46090,-3.444567680358887,6110899,-.2827920913696289,391697,-.0190143585205078,12880180,-.0293407440185547,718833,9318494,-.3524875640869141,1197632,-.7267923355102539,305054,.1150102615356445,1870800,-.2298173904418945,192583,-.8108892440795898,8761021,-.1709804534912109,11185,-1.522688865661621,62734,-.0550756454467773,2118724,-.0180282592773438,37985,-1.193008422851563,8520,-1.402679443359375,106851,.3322114944458008,3088619,-.059330940246582,6569018,.0534591674804688,12790304,.017852783203125,1875240,71171,-.0431594848632813,664872,1861747,-.3078985214233398,1890251,-.2767724990844727,23444864,.1075763702392578,9717641,-.1407852172851563,14853040,-.0953750610351563,146087,.3352832794189453,1931247,-.4659366607666016,240226,.1530437469482422,15657064,43978808,55692180,159167040,-.0590572357177734,17808,.509404182434082,530410,390,-1.062054634094238,1609675,.1221017837524414,374604,-1.021620750427246,7469049,544851,-.7740392684936523,10029983,-.0395545959472656,1317065,.1151561737060547,488127,.2520999908447266,11513699,.5133371353149414,945626,.5719757080078125,matched (3),27976568,.90184456,1160465.8,5178898.5
201404,901910,651,4760,27730248,04,0,0,1,0,0,0,0,0,0,0,0,129258,305013,2998136,47641,.0330982208251953,8301323,.3063411712646484,167762,-.8479413986206055,15052095,.1558265686035156,1030107,12319725,.2791996002197266,3378492,1.037082672119141,264100,-.1441612243652344,1261447,-.3941059112548828,177235,-.0830507278442383,9065644,.0341796875,27206,.8888645172119141,39165,-.4711198806762695,1915441,-.100865364074707,22311,-.5321111679077148,49592,1.761412620544434,66226,-.4783620834350586,3804812,.2085428237915039,6560587,-.0012845993041992,11298495,-.1240177154541016,2024838,306435,1.459919929504395,726343,2233910,.1822376251220703,2727931,.3668336868286133,25796398,.0955848693847656,10343478,.0624141693115234,18166284,.2013626098632813,208411,.3553104400634766,2303132,.1761035919189453,146950,-.4914875030517578,17665088,67801160,68514896,167132000,.048828125,1539,-2.448514938354492,804066,1389,1.270192623138428,1379957,-.1539802551269531,172334,-.7764348983764648,8793438,634190,.1518363952636719,7811348,-.2500019073486328,1030710,-.2451581954956055,620202,.2394704818725586,11152372,-.0318851470947266,1105146,.1558856964111328,matched (3),30579804,.90184456,866422.25,5121034.5
201405,901910,652,4760,32941492,05,0,0,0,1,0,0,0,0,0,0,0,264638,1437130,1795460,50596,.0601787567138672,9776743,.1635904312133789,381760,.8222455978393555,16908028,.11627197265625,975014,14669877,.1745948791503906,4938497,.3796319961547852,123595,-.7593173980712891,1476107,.1571483612060547,315881,.5778894424438477,11116728,.2039585113525391,25972,-.0464191436767578,44121,.1191520690917969,1848571,-.0355358123779297,162080,1.983010292053223,201081,1.39987850189209,98543,.3974199295043945,4166800,.09088134765625,6037528,-.0830850601196289,13404026,.1708850860595703,2122918,81075,-1.329630851745606,748910,2632705,.1642589569091797,3432669,.2297954559326172,26731310,.0356006622314453,8020186,-.25439453125,15529644,-.1568164825439453,185994,-.1137981414794922,2506057,.0844411849975586,213805,.3749713897705078,20381556,115432920,69670536,184427024,.0984706878662109,22723,2.692244529724121,1400497,6369,1.522858619689941,3314865,.8763647079467773,656925,1.338134765625,12156331,882588,.330510139465332,11928194,.4233264923095703,1005604,-.0246591567993164,566472,-.0906181335449219,12490666,.1133289337158203,1299425,.1619443893432617,matched (3),35326940,.90184456,694849.56,5094813.5
201406,901910,653,4760,30094256,06,0,0,0,0,1,0,0,0,0,0,0,233397,4898906,2059957,33151,-.4228000640869141,8838209,-.100921630859375,165658,-.8348665237426758,15692776,-.0745887756347656,792779,12458100,-.1634254455566406,3912930,-.2327747344970703,430974,1.24903678894043,2062989,.334747314453125,1102636,1.250093460083008,23987332,.7690753936767578,93243,1.278190612792969,59451,.2982168197631836,3501553,.6387939453125,604419,1.316177368164063,213779,.0612354278564453,181256,.6094179153442383,7308105,.5618362426757813,5871989,-.027801513671875,14054814,.0474090576171875,2043512,42582,-.6439428329467773,600392,2478597,-.0603189468383789,2901935,-.1679611206054688,25481354,-.0478897094726563,9490202,.1682987213134766,16020808,.0311374664306641,169010,-.0957565307617188,2978780,.1728029251098633,205126,-.0414400100708008,18952740,84082880,64864280,182421552,-.0109329223632813,17686,-.2506036758422852,1361377,13118,.7225427627563477,4938363,.3986167907714844,447630,-.3836021423339844,12789205,800572,-.0975322723388672,12643328,.0582256317138672,1088988,.0796604156494141,458083,-.2123775482177734,10663399,-.1581649780273438,1090766,-.1750421524047852,matched (3),29907744,.90184456,1031859.6,5151606
201407,901910,654,4760,30457218,07,0,0,0,0,0,1,0,0,0,0,0,359055,8071397,2100336,99690,1.100993156433106,10175043,.1408538818359375,291665,.5656805038452148,21134878,.2977256774902344,930599,18211164,.3796634674072266,6118430,.4470186233520508,712043,.5020914077758789,4276804,.7290506362915039,2714422,.9008750915527344,42672888,.5760383605957031,417624,1.499372482299805,163167,1.009621620178223,6754907,.6570625305175781,1493486,.9046001434326172,735564,1.235694885253906,455897,.9223566055297852,5309303,-.319523811340332,6984287,.1734695434570313,15546047,.1008415222167969,5610303,85526,.6973886489868164,911292,2767974,.1104221343994141,3293191,.1264791488647461,25926944,.0173358917236328,12114260,.2441234588623047,20896076,.2656726837158203,40638,-1.425253868103027,5934113,.6892032623291016,218932,.0651369094848633,25390884,87510248,76872792,230676720,.2346954345703125,84687,1.566188812255859,1683466,11238,-.1546850204467773,17078016,1.240758895874023,756217,.5243606567382813,13087599,968931,.1908674240112305,12001106,-.0521316528320313,1639224,.4089736938476563,583414,.241847038269043,11289696,.0570735931396484,1296496,.172785758972168,matched (3),33117244,.90184456,1241080.1,5197556
201408,901910,655,4760,43980984,08,0,0,0,0,0,0,1,0,0,0,0,534307,10142798,2203819,64168,-.4405612945556641,9710487,-.0467319488525391,358177,.2054204940795898,20964460,-.0080966949462891,966996,29621454,.4864654541015625,6619039,.0786447525024414,854987,.1829471588134766,7220968,.5237827301025391,3588979,.2792882919311523,48690720,.1319236755371094,703008,.5207862854003906,325759,.6913843154907227,11877767,.5643987655639648,2099167,.3404273986816406,1929973,.9646234512329102,1486879,1.182167053222656,7769923,.3807992935180664,8112509,.1497440338134766,18683444,.1838321685791016,4214807,60700,-.3428773880004883,960177,2772065,.0014772415161133,3327632,.0104045867919922,26952258,.0387840270996094,13663499,.1203441619873047,16400235,-.2422657012939453,218621,1.682635307312012,8406135,.3482446670532227,310440,.3492298126220703,33250744,87618744,83562712,258651680,.1144657135009766,591550,1.943783760070801,2110312,111514,2.294849395751953,40746992,.8695888519287109,3065270,1.399562835693359,15328128,724445,-.2907876968383789,13749149,.1359786987304688,986091,-.5082292556762695,803674,.3202962875366211,11439331,.0131664276123047,1371544,.0562715530395508,matched (3),42176084,.90184456,778381.5,5106876.5
201409,901910,656,4760,37167104,09,0,0,0,0,0,0,0,1,0,0,0,916540,6275882,1989054,42402,-.4143085479736328,9641085,-.007171630859375,440150,.2060890197753906,24134538,.1408157348632813,1122327,27814900,-.06292724609375,7413481,.1133499145507813,2721881,1.157992362976074,12388346,.5397663116455078,3227987,-.1060085296630859,48216972,-.0097770690917969,734154,.0433511734008789,542848,.5106716156005859,18727902,.4553470611572266,2491546,.1713628768920898,1161961,-.5073966979980469,2853610,.6519060134887695,11893758,.4257545471191406,10111428,.2202596664428711,20484992,.0920543670654297,7309142,431406,1.961106300354004,950218,3535304,.2432069778442383,3578791,.0727634429931641,26547486,-.0151309967041016,17086048,.2235336303710938,20392852,.2178878784179688,93822,-.8459396362304688,15655396,.6218538284301758,304788,-.0183744430541992,42676320,111218832,137240944,352728736,.3102169036865234,1357417,.830592155456543,4430776,623406,1.721048355102539,80814488,.6847743988037109,5725862,.6248579025268555,22719912,714515,-.0138015747070313,16258215,.1676216125488281,1051140,.0638818740844727,848208,.0539321899414063,10394417,-.0957870483398438,1178293,-.1518707275390625,matched (3),38226360,.90184456,1099469,5165572.5
201410,901910,657,4760,64089648,10,0,0,0,0,0,0,0,0,1,0,0,729393,4503788,2032557,64128,.4136848449707031,11239164,.1533699035644531,1216498,1.016615867614746,25748120,.0647163391113281,2061159,29034730,.0429210662841797,10390642,.3376054763793945,3614687,.2836818695068359,17295384,.3336849212646484,3198505,-.0091753005981445,46589004,-.0343456268310547,796357,.0813283920288086,577952,.0626611709594727,21932036,.1579341888427734,2508720,.0068693161010742,1162538,.0004959106445313,2875379,.0075998306274414,7506742,-.4602127075195313,10574058,.0447368621826172,22899836,.1114368438720703,7557456,851932,.6804571151733398,1177698,3634025,.0275411605834961,5524120,.4340991973876953,28031726,.0544013977050781,18274616,.0672512054443359,27044808,.2823104858398438,362746,1.352303504943848,12933278,-.1910114288330078,658494,.7703390121459961,44888072,142455824,150158704,394385408,.1116294860839844,1400389,.0311670303344727,4683107,715078,.1371936798095703,98768944,.2006282806396484,6693030,.1560735702514648,24070320,964664,.300175666809082,13864422,-.1592731475830078,1178973,.1147680282592773,1313131,.4370441436767578,10816681,.0398197174072266,1191822,.0114164352416992,matched (3),74323240,.90184456,2275067,5536266
201411,901910,658,4760,39663544,11,0,0,0,0,0,0,0,0,0,1,0,720605,3576485,2490758,41528,-.4345130920410156,9342245,-.1848583221435547,619302,-.6751384735107422,24259390,-.0595569610595703,1394660,25874208,-.1152458190917969,7969744,-.2652530670166016,2927198,-.2109594345092773,15986920,-.0786685943603516,2006066,-.4665079116821289,36725980,-.2378807067871094,195155,-1.406253814697266,522993,-.0999231338500977,12859024,-.5339031219482422,1263800,-.6856489181518555,203514,-1.742626190185547,1077811,-.9812526702880859,7496622,-.0013494491577148,8408118,-.2292060852050781,18359788,-.2209663391113281,5746795,694072,-.2049312591552734,1041585,2668780,-.3087196350097656,3970415,-.3302536010742188,22310356,-.2282867431640625,11873669,-.4311904907226563,25882452,-.0439281463623047,48032,-2.021835327148438,9239560,-.3363094329833984,536903,-.2041378021240234,26176280,105133184,100332424,342069152,-.1423149108886719,1052765,-.2853298187255859,2280691,468837,-.4221372604370117,44040552,-.8076725006103516,3520042,-.6425943374633789,21462200,928851,-.0378313064575195,14521115,.0462779998779297,983548,-.1812324523925781,662802,-.6836929321289063,9200371,-.1618461608886719,819243,-.3748579025268555,matched (3),38550428,.90184456,1377734,5231869.5
201412,901910,659,4760,31977008,12,0,0,0,0,0,0,0,0,0,0,1,262059,1827560,1406493,16290,-.9358158111572266,10046553,.0726833343505859,473611,-.2682065963745117,17673970,-.31671142578125,1240723,18049396,-.3601360321044922,6820949,-.1556539535522461,1209794,-.8835954666137695,5664850,-1.037490844726563,888278,-.8146467208862305,23275606,-.4560775756835938,177531,-.0946483612060547,322580,-.4832162857055664,5668876,-.8190546035766602,952809,-.2824640274047852,144942,-.3394012451171875,97839,-2.399364471435547,5459610,-.3170747756958008,7353306,-.1340475082397461,15688288,-.1572494506835938,3645792,518708,-.291234016418457,534803,2461888,-.0806922912597656,3741082,-.0594949722290039,21863844,-.0202159881591797,10070828,-.1646804809570313,21031720,-.2075347900390625,128628,.9850568771362305,5713875,-.4805974960327148,378383,-.3499107360839844,22284116,58291200,78886280,216486560,-.4574851989746094,326736,-1.170022964477539,686668,107685,-1.471044540405273,6672072,-1.887181282043457,2388693,-.387725830078125,11279938,815818,-.1297578811645508,8427860,-.5440597534179688,666693,-.3888368606567383,558961,-.1703968048095703,9046705,-.0168418884277344,473073,-.5491304397583008,matched (3),32592534,.90184456,1441765.3,5249095
201501,901910,660,4760,31468614,01,0,0,0,0,0,0,0,0,0,0,0,343512,1201465,955476,19708,.1904726028442383,7523409,-.289210319519043,509627,.0732927322387695,14249030,-.2154045104980469,1141415,14849762,-.1951274871826172,3124659,-.7806730270385742,403918,-1.096993446350098,3656298,-.4378299713134766,688251,-.2551307678222656,14337075,-.48455810546875,67388,-.9686784744262695,130373,-.9059514999389648,4090549,-.3263120651245117,340874,-1.027901649475098,167380,.1439332962036133,8588,-2.432957649230957,4395298,-.2168416976928711,6486581,-.1254138946533203,14433435,-.0833663940429688,1425959,290629,-.5792942047119141,496423,2440665,-.0086584091186523,2694174,-.3282833099365234,21485854,-.0174388885498047,11133583,.1003246307373047,18352480,-.1362667083740234,292137,.8202981948852539,4728306,-.1893301010131836,237493,-.4657688140869141,21845848,64133612,79065640,183474064,-.1654548645019531,90706,-1.281529426574707,120838,39929,-.9921073913574219,1165935,-1.744406700134277,1352415,-.5688552856445313,9724576,1029316,.2324590682983398,12641937,.4054756164550781,1077792,.4803400039672852,563851,.0087099075317383,8265064,-.0903635025024414,397427,-.1742382049560547,matched (3),33212670,.90184456,1296464.8,5211058.5
201502,901910,661,4760,29339444,02,1,0,0,0,0,0,0,0,0,0,0,208611,783536,796389,44601,.8167314529418945,6165770,-.1990060806274414,431138,-.1672515869140625,17725132,.2182960510253906,855394,11708775,-.2376461029052734,2480186,-.2309913635253906,359038,-.1177835464477539,2091675,-.5584859848022461,286296,-.8771276473999023,9342294,-.4282970428466797,34851,-.6593847274780273,54244,-.8769073486328125,2505550,-.4901704788208008,166117,-.7188205718994141,62534,-.9845561981201172,63565,2.001697540283203,2793365,-.4532890319824219,5816623,-.1090164184570313,13115726,-.0957355499267578,1991158,328774,.1233234405517578,346724,2107201,-.1469097137451172,2286901,-.1638946533203125,20366292,-.0535144805908203,7867990,-.3471641540527344,18965804,.0328731536865234,628870,.7667016983032227,4659342,-.0146932601928711,284270,.1797866821289063,20607298,76848656,74668656,180444208,-.0166511535644531,12074,-2.016569137573242,150492,940,-3.748978137969971,1273713,.0884122848510742,950876,-.3522634506225586,8963436,727910,-.3464727401733398,10829585,-.1547374725341797,970953,-.1043910980224609,416236,-.3035373687744141,6932410,-.1758298873901367,264255,-.4080972671508789,matched (3),44706476,.90184456,2433926.5,5603419.5
201503,901910,662,4760,42114692,03,0,1,0,0,0,0,0,0,0,0,0,123189,529222,1023573,47736,.0679302215576172,7673187,.218719482421875,469440,.0851125717163086,13368496,-.2820835113525391,684007,9802861,-.1776638031005859,1781034,-.3311395645141602,301675,-.1740779876708984,2804344,.2932052612304688,174519,-.4949922561645508,7619052,-.2038993835449219,20768,-.5176687240600586,56901,.0478200912475586,2485073,-.0082063674926758,40820,-1.403520584106445,34380,-.5982351303100586,165871,.9591474533081055,3061716,.0917291641235352,6957342,.1790781021118164,14610121,.1079025268554688,1463196,122662,-.9859380722045898,730697,2988514,.3494157791137695,3334638,.377166748046875,26993236,.2817058563232422,9796709,.2192440032958984,20209988,.0635395050048828,290137,-.7735710144042969,2933257,-.4627609252929688,188454,-.4110708236694336,17205592,42749968,75018560,186278368,.0318202972412109,41196,1.227287292480469,87792,1368,.3752250671386719,1501823,.1647434234619141,338468,-1.032954216003418,8431596,737091,.0125341415405273,11545921,.0640506744384766,1410612,.3735008239746094,511828,.2067365646362305,8452118,.1982088088989258,649788,.8997316360473633,matched (3),36666100,.90184456,1108851.9,5167578
201504,901910,663,4760,30083172,04,0,0,1,0,0,0,0,0,0,0,0,17617,1280227,1447505,24020,-.6867990493774414,8001441,.0418891906738281,316405,-.3945169448852539,11240684,-.1733608245849609,633810,10211480,.0408382415771484,1992793,.1123428344726563,266872,-.1225814819335938,1861307,-.4098911285400391,89129,-.6719484329223633,5309607,-.3611345291137695,25597,.2090616226196289,21439,-.9761009216308594,1587625,-.4480628967285156,41306,.011836051940918,52138,.4164190292358398,38879,-1.450756072998047,2564710,-.1771306991577148,4654020,-.4020662307739258,8298381,-.5656538009643555,1527309,67784,-.5931062698364258,515828,1950227,-.4268302917480469,2197057,-.4172449111938477,23828664,-.1246967315673828,7623862,-.2507638931274414,14845514,-.3084793090820313,153807,-.6346549987792969,2894049,-.0134563446044922,121000,-.4430637359619141,17485820,51537960,50994492,131288968,-.3498420715332031,1977,-3.036760807037354,325288,490,-1.026699542999268,1377002,-.0867710113525391,130014,-.956787109375,8335789,655069,-.1179704666137695,9007074,-.248321533203125,822778,-.539093017578125,459567,-.1077041625976563,8766796,.0365543365478516,874640,.2971658706665039,matched (3),27506324,.90184456,1242321.3,5197852.5
201505,901910,664,4760,34731436,05,0,0,0,1,0,0,0,0,0,0,0,44578,1982272,1142890,25656,.0658903121948242,9021251,.1199607849121094,121118,-.9602584838867188,13065176,.1504116058349609,998680,13233876,.2592678070068359,4262242,.7602577209472656,237515,-.1165380477905273,1978147,.0608816146850586,478689,1.680965423583984,10101735,.6431894302368164,88767,1.243539810180664,18463,-.1494426727294922,2308344,.3742904663085938,160471,1.357105255126953,63245,.1931219100952148,142003,1.295393943786621,3366769,.2721080780029297,4877695,.0469417572021484,11359241,.3139715194702148,1850625,106943,.4559698104858398,498104,2392774,.2045068740844727,3150891,.3605661392211914,27835154,.1554088592529297,8504502,.1093130111694336,21026748,.3480968475341797,214558,.3328819274902344,2754647,-.0493669509887695,170510,.3430032730102539,20506064,94037600,65254356,177587408,.30206298828125,16538,2.124080181121826,240676,1236,.9252300262451172,4372060,1.155325889587402,135281,.0397119522094727,9824430,1289936,.6776065826416016,11137131,.2122745513916016,999671,.1947402954101563,421387,-.0867328643798828,9827524,.1142168045043945,916749,.0470218658447266,matched (3),29075980,.90184456,1241135.8,5197569.5
201506,901910,665,4760,43870344,06,0,0,0,0,1,0,0,0,0,0,0,350507,3470620,1854494,31436,.2031764984130859,9841167,.0869922637939453,297588,.8989448547363281,17763080,.3071708679199219,1073418,15095253,.1315994262695313,6855554,.4752645492553711,266842,.1164264678955078,2240365,.1244783401489258,1023618,.7600479125976563,22726056,.8108043670654297,287624,1.175639152526856,40479,.7850141525268555,3448593,.4014368057250977,877493,1.698955535888672,261329,1.418764114379883,118204,-.183436393737793,4227188,.2275838851928711,6170763,.2351493835449219,13189039,.1493549346923828,2766516,105559,-.013026237487793,622209,2636394,.096959114074707,3333704,.0563983917236328,28559348,.0256862640380859,9953761,.1573543548583984,17810796,-.1659908294677734,273072,.241154670715332,3043627,.0997600555419922,271954,.4668397903442383,22113552,80610984,76913928,193172448,.0841197967529297,9615,-.5423364639282227,316389,23721,2.954480171203613,5914574,.30218505859375,323466,.8717403411865234,10966454,1023210,-.2316474914550781,13601022,.199859619140625,1313814,.2732629776000977,460596,.0889692306518555,10988039,.1116199493408203,813126,-.1199474334716797,matched (3),38904360,.90184456,1165258,5179974.5
201507,901910,666,4760,37896664,07,0,0,0,0,0,1,0,0,0,0,0,345813,3252393,1061472,24284,-.2581357955932617,6949555,-.3478965759277344,200506,-.3948659896850586,17698720,-.0036296844482422,939486,19546418,.2584133148193359,8155454,.1736278533935547,607521,.8227300643920898,5289913,.8591632843017578,2002466,.6710357666015625,33189924,.3787345886230469,338775,.1636819839477539,66881,.502131462097168,7321137,.7527990341186523,1404315,.4702358245849609,989819,1.331742286682129,291421,.9023571014404297,5440402,.2523155212402344,5739435,-.0724620819091797,17689852,.2936038970947266,3429928,141307,.2916650772094727,779517,2486941,-.0583581924438477,3518202,.0538663864135742,27391256,-.0417613983154297,11080972,.1072788238525391,23450704,.2750968933105469,62666,-1.471916198730469,4834167,.4626588821411133,212501,-.2466869354248047,22620338,81226744,71184328,244534752,.2357749938964844,123749,2.554930686950684,454111,83919,1.263491630554199,16852688,1.047090530395508,1457870,1.505637168884277,12059184,927690,-.0980024337768555,15420771,.1255702972412109,908144,-.3692865371704102,438734,-.0486278533935547,10455629,-.0496673583984375,868069,.0653848648071289,matched (3),34795520,.90184456,1552431.9,5280564
201508,901910,667,4760,46198784,08,0,0,0,0,0,0,1,0,0,0,0,299372,8252284,1517198,36095,.396336555480957,7087457,.019648551940918,307134,.4264402389526367,19848868,.114654541015625,1145260,31158828,.4663047790527344,9185906,.1189823150634766,901292,.3944425582885742,8091717,.4250383377075195,2872950,.3609600067138672,46247640,.3317642211914063,476495,.341120719909668,260861,1.361072540283203,11847178,.4813232421875,1671749,.174321174621582,1381175,.3331670761108398,1280939,1.480579376220703,8545253,.4515237808227539,6685908,.1526412963867188,17699928,.0005702972412109,3805512,405682,1.054635047912598,827026,3017772,.1934652328491211,4999411,.3513698577880859,27973132,.0210208892822266,14765059,.2870349884033203,20864336,-.1168594360351563,334766,1.675612449645996,10720508,.7964506149291992,512379,.8801183700561523,36087212,83745680,92652320,277786112,.1274929046630859,509375,1.414929389953613,1502838,292848,1.249801635742188,45218968,.9870071411132813,2076669,.3537893295288086,14860641,1002820,.0778741836547852,15318463,-.0066566467285156,1134370,.2224302291870117,595880,.3061456680297852,9941850,-.0503883361816406,870553,.0028572082519531,matched (3),47750260,.90184456,1378996,5232202
