period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1829c826,growth1829c826,Y1855c792,growth1855c792,Y22c124,growth22c124,Y251c191,Y253c428,growth253c428,Y264c757,growth264c757,Y2728c757,growth2728c757,Y2735c251,growth2735c251,Y2738c752,growth2738c752,Y2738c792,growth2738c792,Y2739c752,growth2739c752,Y2741c251,growth2741c251,Y2763c705,growth2763c705,Y2778c251,growth2778c251,Y2780c620,growth2780c620,Y2780c757,growth2780c757,Y2846c251,growth2846c251,Y2846c757,growth2846c757,Y2857c792,growth2857c792,Y2865c620,growth2865c620,Y2955c251,growth2955c251,Y2955c826,growth2955c826,Y2973c203,Y2973c757,growth2973c757,Y2975c246,growth2975c246,Y2975c752,growth2975c752,Y2975c757,growth2975c757,Y2975c807,growth2975c807,Y328c757,growth328c757,Y336c442,Y3800c752,growth3800c752,Y3848c376,Y3977c251,growth3977c251,Y3982c703,growth3982c703,Y3992c440,growth3992c440,Y4620c703,growth4620c703,Y4632c792,growth4632c792,Y4644c208,growth4644c208,Y4691c124,growth4691c124,Y4691c826,growth4691c826,Y4743c705,growth4743c705,Y4924c792,growth4924c792,Y4942c251,growth4942c251,Y4966c251,growth4966c251,Y4992c246,growth4992c246,Y660c208,growth660c208,Y660c300,growth660c300,Y660c705,growth660c705,Y660c752,growth660c752,Y917c586,growth917c586,_merge,x,r2,s,sf
201207,841590,630,3858,43102620,07,0,0,0,0,0,1,0,0,0,0,0,2434249,-.6367330551147461,140476,-.5823307037353516,1561505,-.3640060424804688,63675,543465,-.2058496475219727,4856548,-.4752740859985352,5411916,-.0668783187866211,29756920,.2938156127929688,2282945,-.2282629013061523,1801171,.4454069137573242,475968,-.0523843765258789,15118631,-.0558338165283203,4486217,.145421028137207,3361541,-.2428951263427734,1108323,-.3254661560058594,6349619,-.4176511764526367,14849206,-.1557502746582031,2615078,-.4487991333007813,646891,-.7270374298095703,119985,-.6655244827270508,11425557,-.6871051788330078,5417134,-.9732093811035156,176189,219803,-.8206720352172852,4108863,.0415353775024414,11969444,.5725746154785156,11558646,-.0475730895996094,358347,.1967563629150391,8155561,-.3205327987670898,777098,3358519,-.2396974563598633,4412000,9374608,-.2779312133789063,1065001,-.7696132659912109,3603016,.0078611373901367,284447,-.1747217178344727,295192,-.875788688659668,1629092,-.1990375518798828,13971514,-.275482177734375,18568816,-.1559848785400391,66838,-.1060943603515625,2963180,-.4760723114013672,6824425,-.1240701675415039,7567288,-.1133527755737305,810670,-.0649499893188477,8077393,-.3425588607788086,6326186,-.3094549179077148,3683742,.3127126693725586,7574855,-.3077478408813477,525122,.1127805709838867,matched (3),35916172,.90805501,2110094.5,6586061.5
201208,841590,631,3858,32102496,08,0,0,0,0,0,0,1,0,0,0,0,2259467,-.0745096206665039,57187,-.8987102508544922,4568078,1.073442459106445,78574,117689,-1.529919624328613,5667645,.1544456481933594,4487297,-.1873531341552734,25018400,-.1734504699707031,2950543,.2565231323242188,1622979,-.1041736602783203,466624,-.0198268890380859,11452702,-.2777023315429688,3759208,-.1768016815185547,2556917,-.2735977172851563,690128,-.4737262725830078,3878191,-.4930257797241211,10112857,-.3841381072998047,2304317,-.1265096664428711,675871,.0438241958618164,129775,.0784358978271484,2383119,-1.567442893981934,5140558,-.0524053573608398,80079,125602,-.5596132278442383,3870995,-.0596342086791992,11490782,-.0408115386962891,9632031,-.1823406219482422,344065,-.0406713485717773,7432724,-.0928077697753906,421017,1865059,-.5882072448730469,1060000,8888320,-.0532665252685547,716415,-.3964719772338867,3098502,-.1508522033691406,316937,.1081562042236328,251654,-.159571647644043,1665816,.0222921371459961,608134,-3.134381294250488,11831592,-.4507102966308594,27803,-.8771276473999023,3315699,.1124057769775391,3399522,-.6968727111816406,5293895,-.3572797775268555,581895,-.3315715789794922,6009660,-.2957010269165039,3898672,-.4840612411499023,1908984,-.6573581695556641,6453704,-.1601800918579102,344112,-.422663688659668,matched (3),29302884,.90805501,1817648,6498273
201209,841590,632,3858,26344294,09,0,0,0,0,0,0,0,1,0,0,0,2403832,.0619354248046875,10262,-1.717878341674805,1329623,-1.234197616577148,52223,94743,-.2168779373168945,5135212,-.0986528396606445,4136321,-.0814437866210938,23537638,-.0610103607177734,2109917,-.3353404998779297,947887,-.5377836227416992,586990,.2294845581054688,10029063,-.1327381134033203,3125901,-.1844854354858398,1869456,-.3131542205810547,298627,-.837681770324707,1473488,-.9677362442016602,9113298,-.1040725708007813,2060960,-.1116132736206055,467948,-.367645263671875,54395,-.8695297241210938,1208243,-.6792430877685547,2248563,-.8268699645996094,30933,40343,-1.135700225830078,1404593,-1.013764381408691,6219901,-.6137905120849609,6657521,-.3693466186523438,343739,-.0009479522705078,1952140,-1.336965560913086,262227,1305017,-.3570766448974609,248000,8389383,-.0577707290649414,383424,-.6251182556152344,1311535,-.8597202301025391,278240,-.130218505859375,343191,.3102321624755859,1348267,-.2114953994750977,7613206,2.527244567871094,12419304,.0484790802001953,15138,-.607935905456543,2301236,-.3652219772338867,1564917,-.7758016586303711,3599377,-.3857936859130859,464876,-.2245187759399414,4879361,-.2083539962768555,1629612,-.8722944259643555,774328,-.9023313522338867,4836368,-.2884893417358398,342251,-.0054225921630859,matched (3),25326294,.90805501,1465305,6408652.5
201210,841590,633,3858,25449742,10,0,0,0,0,0,0,0,0,1,0,0,2019088,-.1744184494018555,48471,1.552517890930176,1028824,-.2564783096313477,12654,78722,-.1852455139160156,3918634,-.2703781127929688,3788726,-.0877771377563477,20382920,-.1439037322998047,1984360,-.0613527297973633,761194,-.2193470001220703,423381,-.3267354965209961,8372005,-.1805944442749023,2701654,-.1458587646484375,2451619,.2711009979248047,280598,-.0622720718383789,1128195,-.2670135498046875,8667047,-.0502071380615234,1819701,-.1244993209838867,457908,-.0216884613037109,33330,-.4898147583007813,706512,-.5365819931030273,2527106,.1167831420898438,22082,19149,-.7451677322387695,1344703,-.043574333190918,4272974,-.3754444122314453,5711448,-.1532745361328125,210313,-.4912853240966797,730287,-.9832439422607422,203199,1622048,.217473030090332,106000,8666152,.0324583053588867,331823,-.1445398330688477,857333,-.4251270294189453,189967,-.3816337585449219,322521,-.0621185302734375,1519022,.1192474365234375,8577219,.1192255020141602,8885629,-.3348169326782227,11963,-.2353897094726563,1530570,-.407806396484375,1081526,-.3694601058959961,2817875,-.2447776794433594,527614,.1265935897827148,3887906,-.2271442413330078,1171695,-.329890251159668,236016,-1.188096046447754,3992281,-.1918020248413086,213262,-.4730224609375,matched (3),24461948,.90805501,1510151.4,6419055
201211,841590,634,3858,20107306,11,0,0,0,0,0,0,0,0,0,1,0,1457126,-.3261795043945313,12841,-1.328322410583496,636273,-.4805440902709961,5411,74839,-.0505838394165039,4158851,.0594959259033203,3860732,.0188274383544922,19010828,-.0696887969970703,1815431,-.0889730453491211,886108,.1519508361816406,300534,-.3427114486694336,7985379,-.0472812652587891,2355950,-.1369199752807617,1799653,-.3091545104980469,230433,-.1969633102416992,1337409,.1701154708862305,8270340,-.0468521118164063,1649204,-.0983791351318359,345860,-.280634880065918,32174,-.0352993011474609,876191,.2152433395385742,2598062,.0276908874511719,9339,65258,1.226099014282227,1047676,-.249598503112793,2804534,-.4210720062255859,4708551,-.1930923461914063,174668,-.1857099533081055,606945,-.1849994659423828,138016,932352,-.5537347793579102,86000,7836330,-.1006546020507813,329592,-.0067453384399414,1140266,.2851905822753906,53720,-1.263065338134766,175541,-.6082954406738281,2079996,.3142986297607422,8998401,.0479373931884766,13762444,.4375085830688477,9740,-.2055778503417969,2074815,.3042316436767578,1337871,.2127065658569336,2819274,.0004959106445313,418924,-.2306747436523438,3599178,-.0771646499633789,530284,-.7927942276000977,147856,-.4676599502563477,3922341,-.0176734924316406,399922,.6287479400634766,matched (3),24295174,.90805501,1883139.5,6516895
201212,841590,635,3858,22247172,12,0,0,0,0,0,0,0,0,0,0,1,5763476,1.37507438659668,30302,.8585700988769531,675015,.0591068267822266,45620,91270,.1984834671020508,4776844,.1385412216186523,3296203,-.158085823059082,22062492,.1488704681396484,2394619,.2769012451171875,946877,.0663299560546875,292867,-.0258426666259766,11144840,.3333654403686523,2622745,.1072769165039063,3335931,.6171579360961914,458394,.6877689361572266,1375046,.0277528762817383,13216232,.4687690734863281,1621146,-.0171594619750977,552742,.4688577651977539,46962,.3781805038452148,1500857,.5382080078125,1615786,-.4749441146850586,36838,27713,-.8564472198486328,1822646,.5537147521972656,4381688,.4461965560913086,6171629,.2705821990966797,44452,-1.368476867675781,945393,.4431619644165039,156362,1223400,.2716789245605469,128000,8782810,.1140260696411133,528842,.4728336334228516,1192662,.0449256896972656,286120,1.672626495361328,400269,.8242635726928711,1397020,-.3980245590209961,11414278,.2378177642822266,16942258,.2078666687011719,72547,2.007993698120117,1444106,-.3623819351196289,1327462,-.0078105926513672,2851289,.0112924575805664,403618,-.0372209548950195,2983203,-.1877079010009766,164701,-1.169281005859375,206821,.3356142044067383,2940375,-.288151741027832,526376,.2747459411621094,matched (3),31027528,.90805501,1926972.5,6529696
201301,841590,636,3858,32400072,01,0,0,0,0,0,0,0,0,0,0,0,3749724,-.4298582077026367,36888,.1966724395751953,1037865,.4301862716674805,52339,160414,.5639362335205078,5437289,.1295003890991211,5304254,.4757375717163086,31443860,.3543243408203125,4413402,.6114215850830078,2260394,.8701257705688477,683940,.8481512069702148,15727531,.3444347381591797,3936214,.4059982299804688,3738140,.1138362884521484,827218,.5903396606445313,7237675,1.660812377929688,24717314,.6260585784912109,4629219,1.049254417419434,1198790,.7741765975952148,79449,.5257759094238281,3047629,.7083272933959961,5479262,1.221149444580078,85880,355746,2.552314758300781,5442155,1.09388542175293,9854872,.8105306625366211,14483406,.8530406951904297,319727,1.973056793212891,669437,-.3451633453369141,137588,3217971,.9671173095703125,516000,12010199,.3129606246948242,909928,.5426759719848633,1098786,-.0819816589355469,260841,-.0925006866455078,738255,.6121530532836914,1409883,.0091657638549805,14525270,.2410240173339844,20099664,.1708927154541016,20831,-1.24779224395752,4249306,1.079265594482422,1085417,-.2013044357299805,4096597,.3623847961425781,671040,.5083599090576172,4483052,.4073066711425781,1023040,1.82640266418457,286997,.3276185989379883,4354686,.3927154541015625,539921,.0254068374633789,matched (3),40689052,.90805501,2115743,6587873.5
201302,841590,637,3858,33813300,02,1,0,0,0,0,0,0,0,0,0,0,4742673,.2349185943603516,46791,.2378053665161133,1309909,.2327919006347656,57473,226425,.3446550369262695,5132286,-.0577287673950195,5221691,-.0156869888305664,23643332,-.2851219177246094,4813651,.0868101119995117,3177515,.3405599594116211,1499203,.7848186492919922,14830040,-.0587577819824219,4611801,.1583986282348633,5008343,.2925167083740234,2180095,.96905517578125,8519755,.1630878448486328,28747340,.1510410308837891,5576402,.1861562728881836,910629,-.274932861328125,379226,1.563016891479492,6379003,.7386484146118164,9651050,.5660953521728516,321816,607441,.5350379943847656,6525448,.1815347671508789,11701599,.1717605590820313,14490648,.0004997253417969,373945,.156641960144043,696681,.0398902893066406,362905,4060988,.2326755523681641,1085000,15260894,.2395362854003906,976325,.070429801940918,2171160,.6810550689697266,352199,.3002853393554688,735648,-.0035381317138672,1902362,.2995891571044922,13943641,-.0408649444580078,20318824,.0108451843261719,14564,-.3578891754150391,3893660,-.0874061584472656,4442415,1.409233093261719,6109952,.3997621536254883,614449,-.0881023406982422,6515251,.3738412857055664,1512744,.3911466598510742,494621,.5443201065063477,5994298,.3195562362670898,211821,-.9356813430786133,matched (3),34527452,.90805501,2117676.5,6588494.5
201303,841590,638,3858,34235828,03,0,1,0,0,0,0,0,0,0,0,0,5038489,.0605058670043945,112917,.8809614181518555,2589135,.681365966796875,66820,321691,.3511781692504883,8177301,.4658107757568359,5759096,.0979585647583008,21510050,-.0945606231689453,4389145,-.0923213958740234,4438003,.3341045379638672,924202,-.4837579727172852,12989189,-.132537841796875,5350538,.1485786437988281,5442106,.0830612182617188,2055889,-.0586605072021484,11432716,.2940912246704102,27690430,-.0374584197998047,6366653,.1325292587280273,1679828,.6123113632202148,431502,.1291399002075195,8542615,.2920551300048828,9494814,-.0163211822509766,624766,537958,-.1214742660522461,5385959,-.1919145584106445,10793178,-.080810546875,16612431,.1366481781005859,587218,.4512872695922852,1553859,.8021697998046875,769546,4824612,.1723041534423828,1361000,13991073,-.0868740081787109,2217071,.8201465606689453,2946944,.3055076599121094,522450,.3943328857421875,929661,.2340688705444336,1989896,.0449857711791992,14308549,.0258331298828125,22540458,.1037635803222656,17979,.2106513977050781,8098692,.7323532104492188,3787627,-.1594581604003906,6650389,.0847568511962891,835206,.3069524765014648,8664684,.2851095199584961,2210869,.379460334777832,1158674,.8512392044067383,7880489,.2735815048217773,342636,.4809274673461914,matched (3),40646436,.90805501,2381109,6677828
201304,841590,639,3858,37372256,04,0,0,1,0,0,0,0,0,0,0,0,5119704,.0159902572631836,11715,-2.265782356262207,5427650,.7401828765869141,91971,478228,.3964958190917969,8489639,.0374841690063477,6380724,.1025009155273438,26454000,.2068862915039063,4592277,.0452413558959961,3538053,-.2266273498535156,637332,-.3716402053833008,13035500,.0035591125488281,4656716,-.1388864517211914,4800187,-.1255111694335938,2351338,.1342763900756836,9771000,-.1570606231689453,24926610,-.1051502227783203,5306809,-.1820831298828125,2315999,.3211498260498047,399295,-.077570915222168,6976125,-.2025737762451172,12103447,.2427444458007813,762717,743948,.3241910934448242,2903300,-.6179475784301758,6052341,-.5784702301025391,11927264,-.3313236236572266,739797,.2309799194335938,3351033,.7685270309448242,1058380,7543408,.4469432830810547,4208000,16996702,.1945991516113281,3025222,.3107976913452148,3063506,.0387916564941406,1043372,.6916837692260742,299305,-1.133357048034668,2091243,.0496768951416016,16848282,.16339111328125,12519818,-.5879993438720703,25929,.3661575317382813,4245706,-.6457948684692383,3296556,-.1388616561889648,7836342,.1640968322753906,1022721,.2025432586669922,10047241,.1480426788330078,4208735,.6437768936157227,1915759,.502838134765625,8984038,.1310586929321289,454907,.2834243774414063,matched (3),47884672,.90805501,1999074.6,6551336.5
201305,841590,640,3858,41285008,05,0,0,0,1,0,0,0,0,0,0,0,2961946,-.5472507476806641,93627,2.078448295593262,6777976,.2221717834472656,78546,619328,.2585477828979492,9035094,.0622692108154297,5571074,-.1356935501098633,25433504,-.0393390655517578,3862600,-.1730356216430664,5092080,.364109992980957,701713,.0962343215942383,9881055,-.2770557403564453,4987978,.068720817565918,5052555,.051239013671875,2021127,-.1513290405273438,7896252,-.2130298614501953,18851044,-.2793674468994141,4224865,-.2280025482177734,1674949,-.3240585327148438,315843,-.2344560623168945,11159119,.4697637557983398,12787236,.0549583435058594,725381,634692,-.1588315963745117,2352283,-.2104616165161133,5750592,-.0511417388916016,10272332,-.1493740081787109,671354,-.0970792770385742,6782432,.7050666809082031,1725782,5335682,-.346257209777832,4850000,16519465,-.0284786224365234,3737008,.2113008499145508,3534535,.1430215835571289,1263012,.1910419464111328,449212,.406031608581543,2086986,-.0020380020141602,18457166,.0912036895751953,23762880,.6408119201660156,24564,-.0540800094604492,6613453,.4431982040405273,4254435,.2550840377807617,8481504,.0791158676147461,875955,-.1549072265625,10937010,.0848541259765625,9495205,.813624382019043,2831367,.3906450271606445,10567182,.1623039245605469,521079,.1358089447021484,matched (3),47038256,.90805501,1435758.6,6401961.5
201306,841590,641,3858,45688388,06,0,0,0,0,1,0,0,0,0,0,0,400072,-2.001956939697266,138577,.3921070098876953,2814352,-.8789463043212891,83987,624613,.0084972381591797,8282180,-.0870094299316406,6044842,.0816173553466797,28379866,.1096115112304688,3310883,-.1541252136230469,3407789,-.4016227722167969,706158,.0063142776489258,11006959,.1079082489013672,3974148,-.2272205352783203,5033041,-.0038700103759766,1922790,-.0498781204223633,10440950,.2793464660644531,15341801,-.2059879302978516,3408052,-.2148466110229492,1022560,-.4934730529785156,186235,-.5282354354858398,12588861,.1205558776855469,9038352,-.3469715118408203,281080,440089,-.3661632537841797,3198285,.3072290420532227,6250750,.0833988189697266,10612029,.0325336456298828,326371,-.7212619781494141,11731639,.5479536056518555,1208000,4494595,-.1715412139892578,3231000,19343028,.1577930450439453,1810221,-.7248363494873047,4122176,.1537990570068359,1297907,.0272531509399414,584170,.2626972198486328,2120633,.0159940719604492,15137202,-.1982975006103516,23481772,-.0118999481201172,70579,1.055450439453125,3519005,-.6309280395507813,4702169,.1000614166259766,9373000,.0999460220336914,1101097,.2287473678588867,11757163,.0723114013671875,8867354,-.0684108734130859,2995749,.0564346313476563,12762718,.1887760162353516,526272,.0099163055419922,matched (3),45952888,.90805501,1815643.5,6497712.5
201307,841590,642,3858,43315592,07,0,0,0,0,0,1,0,0,0,0,0,3712541,2.227827072143555,105419,-.2734823226928711,1639087,-.540593147277832,71755,465466,-.294093132019043,7925739,-.0439910888671875,5830450,-.0361108779907227,35396768,.2209415435791016,2648691,-.223149299621582,2342741,-.3747425079345703,627405,-.1182470321655273,11359784,.0315513610839844,4387804,.0990180969238281,5095183,.0122709274291992,1642129,-.1577835083007813,7457539,-.3365097045898438,13563280,-.1232147216796875,2901516,-.1609077453613281,798584,-.2472248077392578,96953,-.6527833938598633,10313972,-.1993141174316406,6178786,-.3803548812866211,153562,258004,-.534001350402832,3653898,.1331796646118164,8717834,.3326692581176758,11939783,.117889404296875,288201,-.1243772506713867,12083394,.0295429229736328,883269,3810183,-.1651983261108398,0,15523828,-.2199573516845703,1436804,-.2310276031494141,4182770,.014592170715332,473462,-1.00843620300293,347731,-.5187625885009766,1536952,-.3219137191772461,14227750,-.0619602203369141,22746296,-.0318222045898438,43491,-.4841785430908203,5349917,.4189033508300781,6295025,.2917366027832031,8877658,-.0542964935302734,1018854,-.0776281356811523,11299106,-.0397396087646484,8298808,-.0662641525268555,2880308,-.0392971038818359,9068456,-.3417263031005859,220593,-.8694992065429688,matched (3),41410820,.90805501,1885191.6,6517488.5
201308,841590,643,3858,48248476,08,0,0,0,0,0,0,1,0,0,0,0,2678015,-.3266401290893555,65642,-.4737272262573242,1816785,.1029291152954102,80446,95024,-1.588910102844238,6869535,-.1430187225341797,4888311,-.1762475967407227,29771156,-.1730804443359375,2927042,.0999259948730469,1569085,-.4008283615112305,631865,.0070838928222656,9187853,-.2121982574462891,4921478,.1147804260253906,3737794,-.3097991943359375,506501,-1.176222801208496,4274515,-.5565547943115234,9282554,-.3792285919189453,2605097,-.1077632904052734,659695,-.1910619735717773,104803,.0778560638427734,3494820,-1.082217216491699,3678695,-.5185632705688477,67023,113585,-.8204240798950195,2851175,-.2480630874633789,6995631,-.2200851440429688,8477571,-.3424530029296875,409428,.3511028289794922,8209109,-.3865871429443359,591357,2705002,-.3425741195678711,538000,10960545,-.3480739593505859,807970,-.5756511688232422,2669608,-.4490413665771484,736086,.4412746429443359,493471,.3500347137451172,1726626,.116368293762207,11750239,-.1913204193115234,15905042,-.3577651977539063,32252,-.2989740371704102,3418124,-.4479894638061523,2751643,-.8275613784790039,5029703,-.56817626953125,693877,-.3841390609741211,8333524,-.3044376373291016,4987369,-.5092029571533203,2437819,-.1667928695678711,7162314,-.2359695434570313,292117,.2808351516723633,matched (3),30032002,.90805501,1544022.5,6427107.5
201309,841590,644,3858,29222188,09,0,0,0,0,0,0,0,1,0,0,0,2208757,-.1926460266113281,36609,-.5839223861694336,1322888,-.3172512054443359,49436,65498,-.3721094131469727,5857950,-.159296989440918,3970530,-.20794677734375,30902196,.0372867584228516,2524196,-.1480693817138672,1838266,.158329963684082,368884,-.5381937026977539,7625726,-.1863536834716797,4212725,-.1554994583129883,1778568,-.7426872253417969,865646,.53594970703125,1723499,-.9083137512207031,8548059,-.082432746887207,2404984,-.0799264907836914,449428,-.3838024139404297,149504,.3552408218383789,1218899,-1.05333423614502,1593635,-.8365402221679688,53409,189023,.5093173980712891,1655272,-.5437660217285156,3733608,-.6279106140136719,6931408,-.2013607025146484,363564,-.118804931640625,2121688,-1.353033065795898,366666,1521225,-.575587272644043,322000,10412735,-.0512714385986328,334202,-.8827800750732422,1510026,-.5698051452636719,285051,-.9486780166625977,291092,-.5278253555297852,2094154,.1929798126220703,9053317,-.2607421875,12419173,-.2473964691162109,12042,-.9851799011230469,2560516,-.2888832092285156,2402573,-.1356582641601563,2995745,-.5181684494018555,667106,-.0393457412719727,4636254,-.5863790512084961,1591642,-1.142143249511719,488199,-1.608136177062988,5384511,-.2853069305419922,363927,.2197990417480469,matched (3),30042168,.90805501,1422637,6399031.5
201310,841590,645,3858,27100968,10,0,0,0,0,0,0,0,0,1,0,0,1666475,-.2817192077636719,26520,-.3223943710327148,864284,-.4256706237792969,19300,133577,.7126579284667969,4692572,-.2218189239501953,3651861,-.0836629867553711,26972750,-.1359996795654297,2021491,-.2220869064331055,877950,-.7389888763427734,434223,.1630764007568359,7795500,.0220193862915039,3725978,-.1227798461914063,2231125,.2266969680786133,297612,-1.067685127258301,1302401,-.280146598815918,7058319,-.191497802734375,1901512,-.2348947525024414,464773,.0335731506347656,38144,-1.365954399108887,1270382,.0413703918457031,2143541,.2964410781860352,35073,31150,-1.803054809570313,1100325,-.4083595275878906,3178744,-.1608896255493164,4146513,-.5137948989868164,249902,-.3748865127563477,870773,-.8905858993530273,230253,924244,-.4982948303222656,215000,7011646,-.3954572677612305,231835,-.3657197952270508,1122783,-.2963161468505859,592114,.7310304641723633,179782,-.4818935394287109,2014531,-.0387630462646484,7782445,-.1512613296508789,13174048,.0590076446533203,25674,.7570791244506836,1518960,-.5221824645996094,1846165,-.2634296417236328,3128874,.0434799194335938,481892,-.3252296447753906,4959768,.0674514770507813,506949,-1.144110679626465,98061,-1.605133056640625,4745751,-.126276969909668,177105,-.720210075378418,matched (3),22587290,.90805501,1820504.1,6499072.5
201311,841590,646,3858,25028484,11,0,0,0,0,0,0,0,0,0,1,0,1985925,.1753740310668945,12085,-.7859344482421875,836704,-.0324306488037109,11872,132343,-.0092811584472656,4418292,-.0602273941040039,3587264,-.0178470611572266,26871200,-.0037727355957031,2130379,.052464485168457,752727,-.1538867950439453,269697,-.4762592315673828,7209833,-.0781011581420898,3401879,-.0910015106201172,1550821,-.3637208938598633,269734,-.0983543395996094,1511409,.1488323211669922,8583890,.1956806182861328,1670838,-.1293239593505859,394976,-.1627235412597656,24958,-.4241743087768555,1672398,.2749404907226563,1525182,-.3403453826904297,25731,78233,.9208774566650391,1317654,.1802473068237305,1955494,-.4858427047729492,4271642,.0297298431396484,156742,-.4664678573608398,690225,-.2323637008666992,172350,1279656,.3253707885742188,126000,5985649,-.158207893371582,438404,.637115478515625,668232,-.5189304351806641,357699,-.5040073394775391,426001,.862696647644043,1415090,-.3531932830810547,9452960,.1944570541381836,15747598,.1784400939941406,11628,-.7920627593994141,1929474,.2392215728759766,1723012,-.0690364837646484,2880363,-.0827569961547852,509029,.0547857284545898,4810284,-.0306024551391602,324411,-.4463987350463867,244072,.9118728637695313,4230065,-.1150321960449219,214768,.192814826965332,matched (3),21335192,.90805501,1793655.4,6491603
201312,841590,647,3858,29739796,12,0,0,0,0,0,0,0,0,0,0,1,1774207,-.1127309799194336,17924,.3941755294799805,572785,-.3789606094360352,56098,112801,-.1597709655761719,5193204,.1615972518920898,3799716,.0575370788574219,27917332,.0381927490234375,2038298,-.044184684753418,2074355,1.013703346252441,380221,.3434534072875977,7762705,.0738849639892578,3409436,.0022182464599609,1977119,.2428560256958008,530546,.6764698028564453,1663263,.0957393646240234,13452155,.4492521286010742,1903093,.1301555633544922,999559,.9284887313842773,129585,1.64714241027832,2301404,.3192605972290039,2209027,.3704385757446289,23698,31008,-.925445556640625,1406993,.0656013488769531,3416791,.5580587387084961,5734700,.2945375442504883,171512,.0900516510009766,972338,.3426856994628906,173196,1185477,-.076446533203125,310000,7954373,.2843570709228516,1111131,.92999267578125,732408,.0917024612426758,145718,-.8980188369750977,486249,.1322784423828125,1303731,-.0819625854492188,11786431,.2206211090087891,15802802,.0034980773925781,12907,.1043529510498047,1596882,-.1891946792602539,1889110,.0920314788818359,2860937,-.0067663192749023,409073,-.2186117172241211,3969437,-.1921319961547852,167458,-.6612787246704102,150852,-.4811639785766602,3910804,-.0784740447998047,256129,.1761236190795898,matched (3),25840482,.90805501,1592238.4,6438861
201401,841590,648,3858,42880096,01,0,0,0,0,0,0,0,0,0,0,0,4885361,1.012888908386231,21430,.1786518096923828,963245,.5197973251342773,53327,210513,.6239213943481445,6239840,.1836042404174805,4883801,.2509965896606445,39463100,.3461189270019531,4366230,.761784553527832,3406677,.4960870742797852,1222668,1.168038368225098,11587445,.4005908966064453,4609732,.3016233444213867,4130619,.7367868423461914,616781,.1506080627441406,7301017,1.479231834411621,21803268,.4829196929931641,4491683,.8587465286254883,1522512,.4208030700683594,115963,-.1110658645629883,5249589,.8246307373046875,6628619,1.098844528198242,197779,387242,2.52480411529541,5127082,1.293082237243652,9194505,.9899044036865234,13788419,.8772926330566406,195835,.1326198577880859,630609,-.4330167770385742,180769,3085634,.9566116333007813,398000,12620813,.4616260528564453,683568,-.4858074188232422,1348928,.6107273101806641,380511,.9598426818847656,599214,.2088985443115234,1871140,.3613176345825195,12714274,.0757770538330078,24324820,.4313106536865234,21874,.5275297164916992,3560445,.8018321990966797,2509326,.2839088439941406,4674757,.49102783203125,714156,.5572080612182617,4045806,.0190563201904297,770783,1.526674270629883,296821,.6768302917480469,5388766,.3205738067626953,491322,.6514177322387695,matched (3),45204664,.90805501,2079274.5,6576252
201402,841590,649,3858,35461672,02,1,0,0,0,0,0,0,0,0,0,0,5616185,.1394100189208984,38562,.5874748229980469,1323430,.3176746368408203,51834,212538,.0095739364624023,6365733,.0199747085571289,4340355,-.1179676055908203,33078576,-.1764812469482422,4796712,.0940303802490234,4871860,.3577384948730469,870114,-.3401670455932617,11817967,.0196990966796875,5427257,.163264274597168,5264324,.2425251007080078,2418597,1.366428375244141,9845315,.2989826202392578,24915088,.1334152221679688,6185986,.3200597763061523,2012361,.2789468765258789,202657,.5582437515258789,6798212,.258509635925293,9051581,.3115425109863281,202178,387820,.0014915466308594,6857117,.2907505035400391,9154980,-.0043087005615234,16464036,.1773509979248047,405482,.7278032302856445,711252,.1203403472900391,332922,2531829,-.19781494140625,1566000,12698723,.0061531066894531,1221789,.5807456970214844,2346301,.5535297393798828,613571,.4777803421020508,666012,.1056890487670898,2036035,.0844564437866211,12035041,-.0549030303955078,22935624,-.0588054656982422,19292,-.1256084442138672,4881568,.3155813217163086,2906861,.147059440612793,6638847,.3507604598999023,948336,.2836074829101563,5186807,.2484378814697266,1168316,.4159116744995117,304055,.0240793228149414,5473775,.0156517028808594,261027,-.6324758529663086,matched (3),41119432,.90805501,2462037,6707111
