period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1034c191,Y1038c218,Y1074c757,growth1074c757,Y1317c124,growth1317c124,Y1398c757,growth1398c757,Y1521c246,growth1521c246,Y1730c826,growth1730c826,Y1759c124,growth1759c124,Y1791c124,growth1791c124,Y1845c36,Y1965c484,growth1965c484,Y1969c124,growth1969c124,Y2038c372,growth2038c372,Y2073c620,growth2073c620,Y2091c484,growth2091c484,Y2161c300,growth2161c300,Y2858c208,growth2858c208,Y2932c752,growth2932c752,Y2936c124,growth2936c124,Y2938c344,Y3059c68,growth3059c68,Y3108c372,growth3108c372,Y3157c152,growth3157c152,Y3256c616,growth3256c616,Y3306c246,growth3306c246,Y3394c620,growth3394c620,Y342c352,growth342c352,Y3550c344,Y3709c124,growth3709c124,Y3755c826,growth3755c826,Y3952c68,growth3952c68,Y4063c586,growth4063c586,Y4219c191,growth4219c191,Y4262c826,growth4262c826,Y4263c600,growth4263c600,Y4348c222,growth4348c222,Y4475c208,growth4475c208,Y4480c152,growth4480c152,Y4522c792,growth4522c792,Y4666c124,growth4666c124,Y482c826,growth482c826,Y4997c348,growth4997c348,Y5005c616,growth5005c616,Y539c752,growth539c752,Y559c616,growth559c616,Y583c208,growth583c208,Y588c208,growth588c208,Y666c348,growth666c348,Y760c428,growth760c428,Y895c484,growth895c484,_merge,x,r2,s,sf
201306,292800,641,1268,622504,06,0,0,0,0,1,0,0,0,0,0,0,15467,719421,349625,-1.860744476318359,684782,-.3837976455688477,114660,-.5667362213134766,792797,.2298803329467773,42680760,-.2247543334960938,36257104,-.0089340209960938,5993527,-.1688756942749023,341395,3784787,.0065517425537109,4646595,.0132761001586914,70446,-.1119394302368164,794726,-.1488094329833984,15561292,.0022315979003906,94578,-1.381791114807129,6707675,-.1476449966430664,3289762,-.0660305023193359,589683,.1518154144287109,43357,38842,-.9431543350219727,1022476,-.1045932769775391,75425,-.1130685806274414,24869200,-.0869216918945313,204271,-.4090576171875,212336,-.2721309661865234,20967,-.4427413940429688,509207,6675873,-.1245098114013672,14019457,.0142154693603516,3371747,.3053035736083984,89413,-.1536703109741211,214382,.6498317718505859,3418990,-.1368236541748047,17929,-.6949024200439453,46186,-.2707271575927734,4015220,.0398712158203125,1865800,-.1703386306762695,24727,-.423884391784668,1097912,-.5015945434570313,1035233,-.1589641571044922,137251,-.2573394775390625,3777886,.1530551910400391,2190845,-.2781152725219727,380864,.2804059982299805,1527260,.0046987533569336,72724,-.2223730087280273,3399836,.0360441207885742,36233,-.1832275390625,7730681,-.0189332962036133,matched (3),859090.5,.77977359,197620.59,568898
201307,292800,642,1268,1974504,07,0,0,0,0,0,1,0,0,0,0,0,67899,273574,2170024,1.825633049011231,620057,-.0992898941040039,594729,1.646134376525879,889545,.115142822265625,51157976,.1811695098876953,40609080,.1133575439453125,6503645,.0816822052001953,509512,4223676,.109715461730957,5642509,.1941938400268555,45085,-.4462966918945313,1098830,.3240041732788086,19552162,.2283000946044922,134616,.353001594543457,13381808,.690643310546875,3968431,.1875553131103516,486649,-.1920413970947266,73338,94094,.884791374206543,1079076,.0538778305053711,93629,.2162017822265625,21634082,-.1393604278564453,249017,.1980743408203125,306880,.3682870864868164,83653,1.383727073669434,570400,7342558,.0951871871948242,10295226,-.3087673187255859,2858805,-.1650276184082031,256024,1.052005767822266,272751,.2407999038696289,3446310,.0079584121704102,39094,.7795495986938477,61928,.2932958602905273,5119656,.2429952621459961,2749749,.3878202438354492,95547,1.351722717285156,1160483,.0554265975952148,1777443,.5405492782592773,103401,-.2831974029541016,5573599,.3888759613037109,3209958,.3819704055786133,163881,-.8433017730712891,1596754,.0444974899291992,115326,.4610919952392578,3249900,-.0451030731201172,25291,-.3595218658447266,8540802,.0996580123901367,matched (3),1564084.1,.77977359,268688.94,597314.63
201308,292800,643,1268,1290691,08,0,0,0,0,0,0,1,0,0,0,0,22834,445046,1086895,-.6914138793945313,513696,-.1881790161132813,148312,-1.388788223266602,249869,-1.269773483276367,39077356,-.2693748474121094,39949444,-.0163764953613281,6171366,-.0524425506591797,170740,4040168,-.0444192886352539,4452180,-.2369346618652344,59735,.2813682556152344,941503,-.1545238494873047,17783590,-.0948104858398438,42760,-1.146822929382324,13187854,-.0146007537841797,4212028,.0595741271972656,531652,.0884456634521484,82333,115092,.2014379501342773,1111243,.0293741226196289,246564,.9682807922363281,14989887,-.3668937683105469,334920,.2963705062866211,149865,-.7167224884033203,7286,-2.440722465515137,359613,5680083,-.2567214965820313,10176271,-.0116214752197266,2185394,-.2686080932617188,51125,-1.610998153686523,236296,-.1434736251831055,3511735,.0188064575195313,22065,-.5719766616821289,35057,-.5689973831176758,5094017,-.0050210952758789,2479583,-.103419303894043,31312,-1.115616798400879,766731,-.4144554138183594,867239,-.717616081237793,94635,-.0885868072509766,3539122,-.4541616439819336,2985610,-.072453498840332,439883,.9873676300048828,1643000,.0285511016845703,55210,-.7366189956665039,3267357,.0053567886352539,45878,.5955371856689453,8333286,-.02459716796875,matched (3),1211281.9,.77977359,272100.31,598856.94
201309,292800,644,1268,316811,09,0,0,0,0,0,0,0,1,0,0,0,35484,310409,812980,-.2903738021850586,497805,-.0314235687255859,85125,-.5551967620849609,463856,.6186380386352539,42683928,.0882778167724609,38254976,-.0433425903320313,5804444,-.0612955093383789,229846,3748730,-.0748691558837891,3291210,-.3021392822265625,90624,.4168014526367188,1213044,.2534103393554688,13335503,-.2878456115722656,17059,-.9189252853393555,9960545,-.2806644439697266,4521218,.0708370208740234,477737,-.106928825378418,54761,55927,-.721684455871582,1416669,.2428293228149414,73765,-1.206736564636231,26379786,.5652217864990234,238409,-.3399038314819336,106130,-.3450698852539063,34243,1.547527313232422,496752,8101712,.3551101684570313,10015894,-.0158843994140625,2004150,-.0865755081176758,82840,.4826374053955078,133185,-.5733461380004883,4192394,.1771612167358398,16607,-.2841682434082031,29861,-.1604213714599609,5331859,.0456333160400391,1569346,-.4574317932128906,51990,.507049560546875,576871,-.2845172882080078,680328,-.2427396774291992,184881,.6696853637695313,4280850,.190272331237793,3031220,.0151605606079102,213007,-.7251834869384766,1234810,-.2856073379516602,70638,.2464237213134766,2377912,-.3177585601806641,30292,-.4151020050048828,7861952,-.058222770690918,matched (3),315275.59,.77977359,278069.13,601592.44
201310,292800,645,1268,818684,10,0,0,0,0,0,0,0,0,1,0,0,61868,0,2247548,1.016888618469238,506141,.016606330871582,294261,1.24034595489502,611262,.2759513854980469,46210176,.0793781280517578,41470104,.0806999206542969,6625277,.132267951965332,448619,4146115,.1007547378540039,4483456,.3091392517089844,164134,.593963623046875,1021576,-.1717863082885742,15936764,.1781978607177734,431899,3.231513977050781,11698779,.1608543395996094,4358597,-.0366315841674805,474826,-.0061120986938477,0,76945,.3190431594848633,1438105,.0150175094604492,168021,.8232040405273438,28573552,.0798835754394531,308058,.2562999725341797,350826,1.195625305175781,36130,.0536413192749023,0,8284808,.0223484039306641,10702514,.0663051605224609,4009463,.6934375762939453,101963,.2076988220214844,143165,.0722579956054688,4949967,.1661090850830078,19595,.1654500961303711,63999,.7623138427734375,4565890,-.1550865173339844,2048195,.2663002014160156,80984,.4432001113891602,658752,.1327285766601563,828536,.1970853805541992,175929,-.0496320724487305,5003577,.1560020446777344,3033328,.0006952285766602,251799,.1673059463500977,1735666,.3404741287231445,109735,.4405002593994141,2729373,.1378498077392578,36381,.1831626892089844,7882941,.0026664733886719,matched (3),651121.31,.77977359,293037.44,608655.88
201311,292800,646,1268,702182,11,0,0,0,0,0,0,0,0,0,1,0,51954,241699,1480438,-.4175014495849609,646435,.2446575164794922,349975,.1733951568603516,542614,-.1191282272338867,42017568,-.0951118469238281,38529596,-.0735454559326172,6232775,-.061070442199707,210868,3679859,-.1192970275878906,3751655,-.178196907043457,62250,-.9695243835449219,618241,-.502223014831543,12725897,-.2249889373779297,54842,-2.063735961914063,10902330,-.0705089569091797,3477193,-.2259244918823242,448396,-.0572710037231445,40872,30734,-.9177207946777344,1449461,.0078659057617188,94777,-.5725622177124023,24785064,-.1422405242919922,306640,-.0046138763427734,579976,.5026969909667969,30183,-.179844856262207,287493,6750788,-.2047643661499023,10342884,-.0341796875,2810841,-.3551740646362305,1541804,2.716098785400391,75421,-.6409120559692383,3524109,-.3397531509399414,36970,.6348323822021484,65737,.02679443359375,6194083,.3049812316894531,1596353,-.2492380142211914,55412,-.37945556640625,284962,-.8379917144775391,1565247,.636138916015625,136558,-.253331184387207,4080785,-.2038640975952148,2034351,-.3994836807250977,105276,-.8720455169677734,1150915,-.4108333587646484,118109,.0735397338867188,2364012,-.143712043762207,20629,-.5673484802246094,8679229,.0962314605712891,matched (3),730543.88,.77977359,500563.09,731542.5
201312,292800,647,1268,956678,12,0,0,0,0,0,0,0,0,0,0,1,56875,694135,2831704,.6485404968261719,562366,-.1393194198608398,369298,.053741455078125,653764,.1863489151000977,40413996,-.0389118194580078,34753560,-.1031455993652344,4791112,-.2630596160888672,356839,2700464,-.3094511032104492,3354318,-.1119489669799805,63134,.0141010284423828,536666,-.1415023803710938,11977564,-.0606040954589844,73443,.29205322265625,7605887,-.3600540161132813,3414956,-.0180606842041016,320413,-.3360662460327148,64097,30386,-.011387825012207,935243,-.438140869140625,142908,.4106740951538086,28645428,.1447525024414063,114376,-.9861831665039063,234729,-.9045553207397461,35832,.1715631484985352,636991,6755523,.0007009506225586,9656383,-.0686798095703125,3052090,.0823431015014648,82907,-2.922988891601563,216602,1.054976463317871,3760429,.0649051666259766,9908,-1.316764831542969,36238,-.5955533981323242,4029229,-.4300193786621094,1709696,.0685939788818359,99865,.5890235900878906,374105,.2721805572509766,738861,-.7506895065307617,76095,-.5847673416137695,4299985,.0523223876953125,2405978,.1677799224853516,222503,.7483549118041992,2239557,.6657209396362305,11882,-2.29658317565918,2379622,.0065813064575195,33562,.4866971969604492,6135218,-.3468875885009766,matched (3),939678.25,.77977359,291308.34,607825.31
201401,292800,648,1268,1370717,01,0,0,0,0,0,0,0,0,0,0,0,63443,1227602,1413928,-.6945066452026367,914586,.4863185882568359,233394,-.4588756561279297,517601,-.2335424423217773,45328096,.1147518157958984,38584236,.1045627593994141,6244960,.2650127410888672,204079,2933612,.0828104019165039,4007967,.1780357360839844,96157,.4207229614257813,940967,.5615320205688477,15252780,.2417259216308594,91989,.2251596450805664,14153193,.6210174560546875,4312461,.2333440780639648,347407,.0808858871459961,36912,112269,1.306916236877441,1026659,.0932588577270508,90164,-.4605703353881836,27802716,-.0298595428466797,327654,1.052467346191406,341352,.3744821548461914,66541,.6189765930175781,888765,8241664,.1988420486450195,12621172,.2677555084228516,1639184,-.6216278076171875,8038,-2.333539009094238,231667,.0672388076782227,4384664,.1535806655883789,31508,1.156899452209473,72393,.6920013427734375,5002143,.2162914276123047,2179027,.2425632476806641,72459,-.3207988739013672,980377,.9634008407592773,1162772,.4534521102905273,322834,1.445156097412109,4503521,.0462474822998047,3111671,.2572031021118164,109037,-.7132530212402344,1556151,-.3640632629394531,119745,2.31033992767334,2711859,.1306924819946289,38843,.1461334228515625,8578724,.335240364074707,matched (3),1914719.3,.77977359,344225.28,634887.44
201402,292800,649,1268,987521,02,1,0,0,0,0,0,0,0,0,0,0,46678,122874,2400493,.5293025970458984,675315,-.3032922744750977,174494,-.290837287902832,298517,-.5503778457641602,43781656,-.0347137451171875,36529708,-.054718017578125,5752701,-.0821056365966797,133787,2593921,-.1230630874633789,4580868,.1336050033569336,66967,-.3617820739746094,766269,-.2053747177124023,14596716,-.0439643859863281,49795,-.6137542724609375,12232915,-.1458091735839844,3327894,-.2591695785522461,342658,-.0137643814086914,28646,13599,-2.110901832580566,774273,-.2821407318115234,44366,-.7091569900512695,28454092,.0231590270996094,422970,.2553424835205078,131083,-.9570837020874023,85874,.2550630569458008,400210,7855118,-.0480375289916992,10643633,-.1704120635986328,680818,-.8786592483520508,359859,3.801531791687012,214753,-.0758123397827148,2781044,-.455286979675293,28843,-.088374137878418,36173,-.6937971115112305,5094804,.0183544158935547,1295932,-.519648551940918,65581,-.0997343063354492,452949,-.7721576690673828,563921,-.7236480712890625,119209,-.9962596893310547,4325542,-.0403213500976563,1883400,-.5020809173583984,113292,.0382814407348633,1173524,-.2822036743164063,72746,-.4983911514282227,2165011,-.2252082824707031,35354,-.0941171646118164,7303428,-.1609420776367188,matched (3),1162388,.77977359,307038.78,615519.19
201403,292800,650,1268,1175381,03,0,1,0,0,0,0,0,0,0,0,0,41139,566053,1999537,-.1827583312988281,732728,.0815954208374023,411248,.8573055267333984,553361,.6171846389770508,53300332,.1967277526855469,37014200,.0131759643554688,6029000,.0469121932983398,268232,3239240,.22216796875,5248515,.1360559463500977,55444,-.1888265609741211,522320,-.3832530975341797,11727000,-.218902587890625,477947,2.261585235595703,12192844,-.0032806396484375,4893231,.3855133056640625,366988,.0685968399047852,34462,54094,1.38072681427002,1096212,.347691535949707,61339,.3239421844482422,28049340,-.0143280029296875,345621,-.2019577026367188,363053,1.018718719482422,46452,-.6144618988037109,496348,7275300,-.0766801834106445,11873182,.1093196868896484,3244188,1.561325073242188,51373,-1.946599960327148,264516,.2084131240844727,3554239,.2453145980834961,30725,.0632095336914063,63793,.5673303604125977,4699468,-.0807714462280273,2076001,.4712133407592773,57185,-.1369943618774414,802428,.5718622207641602,1181527,.7396488189697266,160307,.2962121963500977,4710023,.0851545333862305,1735991,-.0815000534057617,125418,.1016836166381836,1010417,-.1496486663818359,163468,.8096437454223633,3099103,.3586864471435547,68481,.6611452102661133,8632109,.1671457290649414,matched (3),1371727,.77977359,218953.7,576655.69
201404,292800,651,1268,1208697,04,0,0,1,0,0,0,0,0,0,0,0,47783,44776,2141193,.0684471130371094,844993,.1425533294677734,174263,-.8586301803588867,548361,-.0090770721435547,56865924,.0647544860839844,40541812,.0910320281982422,6156328,.0208988189697266,227396,3329317,.0274286270141602,5159726,-.0170612335205078,200374,1.284811973571777,1149601,.7888898849487305,12866651,.0927448272705078,146351,-1.183491706848145,12253808,.0049877166748047,4762048,-.0271749496459961,416738,.1271286010742188,46488,106300,.675541877746582,1301251,.1714649200439453,117191,.6473894119262695,32497046,.1471843719482422,269271,-.2496252059936523,255799,-.3501567840576172,36156,-.2505769729614258,584253,5600724,-.2615890502929688,10999786,-.0764064788818359,1979402,-.4940700531005859,54983,.0679121017456055,308708,.1544942855834961,4207687,.1687717437744141,33371,.0826101303100586,46899,-.3076467514038086,4872817,.0362224578857422,1429580,-.3730621337890625,46916,-.1979331970214844,1633371,.710759162902832,764821,-.4349212646484375,191635,.178502082824707,4517441,-.0417470932006836,2575989,.3946552276611328,304985,.8886098861694336,1223813,.1916084289550781,58829,-1.021982192993164,3860406,.2196598052978516,66833,-.0243597030639648,7597428,-.1276798248291016,matched (3),1704006.9,.77977359,218705.06,576561.31
201405,292800,652,1268,1488812,05,0,0,0,1,0,0,0,0,0,0,0,53309,208814,1144821,-.6261148452758789,1070776,.2368106842041016,401628,.8349599838256836,552801,.0080642700195313,54361488,-.0450401306152344,41178988,.015594482421875,6403499,.0393638610839844,426478,3589267,.0751800537109375,6057357,.1603899002075195,72141,-1.021563529968262,1171269,.0186729431152344,12946639,.0061969757080078,83648,-.5593910217285156,8197035,-.4020652770996094,5199897,.0879611968994141,483055,.1476726531982422,46577,24695,-1.459664344787598,1457042,.1130828857421875,138162,.1646223068237305,36088680,.1048297882080078,365336,.3050994873046875,395462,.4356622695922852,130053,1.280099868774414,620889,6866423,.2037477493286133,12313740,.1128406524658203,3336918,.5222530364990234,81861,.3979978561401367,288712,-.0669660568237305,3725263,-.1217756271362305,39337,.1644783020019531,34018,-.3211069107055664,4666939,-.0431680679321289,1864585,.2656574249267578,170995,1.293275833129883,1506028,-.0811700820922852,1362129,.5771627426147461,138981,-.3212556838989258,5565964,.2087249755859375,2732626,.0590295791625977,149631,-.7120895385742188,1091399,-.1145105361938477,87261,.3942680358886719,3304140,-.1555957794189453,45817,-.3775415420532227,8810046,.1480836868286133,matched (3),1649932.4,.77977359,353399.25,639907.88
201406,292800,653,1268,1576107,06,0,0,0,0,1,0,0,0,0,0,0,29568,219928,1029112,-.1065521240234375,759384,-.3436307907104492,149399,-.9889049530029297,626610,.1253261566162109,57929036,.0635623931884766,41815076,.0153274536132813,5691807,-.1178159713745117,291088,3795142,.0557737350463867,6696015,.1002388000488281,80957,.1152963638305664,1239112,.0563068389892578,13030139,.0064296722412109,334106,1.384840965270996,10818531,.2774887084960938,4125701,-.2314033508300781,455739,-.0582103729248047,67495,86523,1.253809928894043,1253668,-.1503353118896484,61037,-.8169469833374023,29142594,-.2137775421142578,317873,-.1391658782958984,140148,-1.037355422973633,85329,-.4214277267456055,778563,7557267,.0958662033081055,12354285,.0032863616943359,1942053,-.5413017272949219,44089,-.6188116073608398,389407,.2991952896118164,4408654,.1684322357177734,22771,-.5466775894165039,71428,.7418003082275391,5330639,.1329669952392578,1436135,-.261082649230957,37028,-1.529960632324219,1669937,.1033105850219727,1371305,.0067138671875,139585,.0043363571166992,4924638,-.1224193572998047,3510172,.250401496887207,291279,.6661090850830078,860323,-.2379083633422852,34344,-.9324760437011719,3675301,.1064586639404297,73132,.4676113128662109,9255308,.0493049621582031,matched (3),1693491.4,.77977359,255859.97,591654.75
201407,292800,654,1268,1875647,07,0,0,0,0,0,1,0,0,0,0,0,40317,895044,1739797,.5250720977783203,499469,-.4189624786376953,206146,.3219633102416992,240263,-.9585905075073242,59688728,.0299243927001953,45064688,.0748424530029297,6168465,.0804214477539063,510748,4277338,.1196098327636719,5294316,-.2348785400390625,180995,.8045511245727539,1272583,.0266542434692383,15395447,.1668052673339844,591171,.5706472396850586,16867936,.44415283203125,4831315,.1578826904296875,502600,.097874641418457,78197,95636,.1001386642456055,1243661,-.0080137252807617,169834,1.023341178894043,36376232,.2217140197753906,317234,-.0020122528076172,324273,.8388862609863281,69891,-.1995782852172852,779115,7780265,.0290803909301758,11434788,-.0773429870605469,2942264,.4154329299926758,84227,.6473045349121094,166593,-.8490715026855469,4540879,.0295515060424805,35279,.437800407409668,64604,-.1004133224487305,5867654,.0959844589233398,2117661,.3883562088012695,73531,.6860332489013672,883722,-.6363992691040039,1177140,-.152674674987793,134850,-.034510612487793,6845073,.3292779922485352,1322684,-.9760017395019531,294554,.0111808776855469,1952028,.8193168640136719,100812,1.07682991027832,4074166,.1030311584472656,95209,.2638082504272461,10206196,.0977973937988281,matched (3),2373349.3,.77977359,273946.94,599698.25
201408,292800,655,1268,1378718,08,0,0,0,0,0,0,1,0,0,0,0,15309,431641,952885,-.6020298004150391,566508,.125946044921875,678917,1.191914558410645,457751,.6445913314819336,48627624,-.2049503326416016,40519596,-.1063137054443359,5548055,-.1060018539428711,460093,3825950,-.1115245819091797,5101592,-.0370807647705078,137035,-.278233528137207,1092928,-.1521883010864258,12703961,-.1921577453613281,347922,-.5301275253295898,14482375,-.1524810791015625,4874576,.0089149475097656,492805,-.0196809768676758,62832,93200,-.0258016586303711,1684782,.3035764694213867,87871,-.6589517593383789,27564576,-.2773838043212891,162165,-.671025276184082,233187,-.3297443389892578,22035,-1.154304504394531,490641,8811073,.1244192123413086,10385287,-.0962696075439453,2623813,-.1145505905151367,81489,-.0330467224121094,230204,.3234119415283203,3816381,-.1738185882568359,16584,-.7548503875732422,77210,.1782522201538086,4504877,-.2642946243286133,1941169,-.0870218276977539,67727,-.0822219848632813,557971,-.4598350524902344,1048134,-.1160764694213867,95795,-.3419523239135742,4639808,-.3888559341430664,2244821,.5289621353149414,175785,-.5162010192871094,1596673,-.2009468078613281,98055,-.0277280807495117,2951879,-.3222246170043945,93245,-.0208444595336914,9344941,-.0881595611572266,matched (3),1571883.8,.77977359,251829.11,589922.81
201409,292800,656,1268,1300329,09,0,0,0,0,0,0,0,1,0,0,0,29053,171088,1046508,.0937204360961914,750039,.2806339263916016,242309,-1.030284881591797,406529,-.1186695098876953,48615720,-.0002460479736328,42586980,.0497627258300781,5419210,-.0234975814819336,315206,2854841,-.292790412902832,4807339,-.0594091415405273,162424,.1699743270874023,1074041,-.0174322128295898,11723129,-.0803489685058594,152698,-.8235158920288086,12146304,-.1759071350097656,4054860,-.184117317199707,523125,.0597066879272461,52006,19093,-1.585426330566406,1562896,-.0750961303710938,111107,.234623908996582,20789280,-.2820930480957031,333861,.7221107482910156,178109,-.2694454193115234,67216,1.115279197692871,616425,7848670,-.1156654357910156,10061301,-.0316944122314453,5714728,.7784185409545898,36434,-.8049659729003906,174669,-.2760725021362305,3150937,-.1916027069091797,25172,.4172945022583008,23080,-1.207562446594238,5241541,.1514549255371094,1919065,-.0114517211914063,35933,-.6338291168212891,370591,-.4092082977294922,722814,-.3716144561767578,95581,-.0022363662719727,5609204,.1897363662719727,1475668,-.4195146560668945,149485,-.1620655059814453,1643434,.0288658142089844,47770,-.7191314697265625,2774454,-.0619878768920898,122940,.2764663696289063,7703775,-.1931257247924805,matched (3),1071210,.77977359,289356.91,606892.44
201410,292800,657,1268,1495767,10,0,0,0,0,0,0,0,0,1,0,0,29499,321330,1694904,.4821672439575195,794489,.0575733184814453,218930,-.1014623641967773,600207,.3896188735961914,49597296,.019989013671875,43167272,.0135345458984375,5621811,.0367040634155273,544598,4732901,.5055217742919922,5304353,.098383903503418,111446,-.3766708374023438,1078401,.0040512084960938,12110503,.0325088500976563,106086,-.3642120361328125,17209108,.3484134674072266,4566661,.118865966796875,607373,.149322509765625,62465,91865,1.570999145507813,1461140,-.0673227310180664,80397,-.323516845703125,39824612,.6500473022460938,375346,.1171236038208008,352730,.6833076477050781,76329,.1271419525146484,603960,8015940,.0210886001586914,11989613,.1753444671630859,5984294,.0460910797119141,49151,.2993946075439453,328517,.6316957473754883,3599814,.1331825256347656,38407,.4225072860717773,40509,.5625581741333008,5575063,.0616884231567383,1880846,-.0201168060302734,102046,1.043767929077148,744946,.6982126235961914,740889,.0246982574462891,129871,.3065671920776367,6220659,.1034669876098633,2162538,.382171630859375,154020,.0298862457275391,1991221,.1919593811035156,91454,.6494388580322266,2771775,-.0009660720825195,68494,-.5849504470825195,7977488,.0349130630493164,matched (3),1023548,.77977359,283802.56,604263.94
201411,292800,658,1268,1471644,11,0,0,0,0,0,0,0,0,0,1,0,67162,487406,968181,-.559962272644043,764289,-.038752555847168,161186,-.3061923980712891,262306,-.8277626037597656,47060432,-.0525035858154297,37082624,-.1519336700439453,4992398,-.1187381744384766,224560,3385359,-.335078239440918,4229649,-.2264089584350586,94290,-.1671648025512695,839565,-.2503509521484375,10227851,-.1689586639404297,59568,-.5771312713623047,10901851,-.4565067291259766,3965279,-.1412057876586914,397475,-.42401123046875,37978,24640,-1.315949440002441,1371450,-.0633487701416016,58666,-.3151168823242188,25486818,-.4463233947753906,279650,-.2943096160888672,197482,-.5800561904907227,26104,-1.072964668273926,591231,7061591,-.1267623901367188,10777571,-.1065731048583984,2184458,-1.007770538330078,33967,-.3695077896118164,1005573,1.118723869323731,4248788,.1657514572143555,16563,-.8410682678222656,51509,.2402324676513672,3780330,-.3884925842285156,1789121,-.0499973297119141,89669,-.1292991638183594,723241,-.0295686721801758,663662,-.1100778579711914,107897,-.1853647232055664,3920474,-.4616632461547852,3162152,.3799705505371094,43809,-1.257243156433106,1218080,-.4914712905883789,56507,-.4814720153808594,2460453,-.1191425323486328,61733,-.1039276123046875,7054876,-.1229038238525391,matched (3),339953.78,.77977359,276117.75,600693
201412,292800,659,1268,3656977,12,0,0,0,0,0,0,0,0,0,0,1,34026,695693,1750879,.5924539566040039,941874,.2089252471923828,331188,.7201271057128906,321856,.2045927047729492,42949704,-.0914020538330078,39278472,.0575275421142578,4403145,-.1255970001220703,305269,4046745,.1784534454345703,4303562,.0173244476318359,96248,.0205535888671875,711697,-.1652317047119141,10979525,.0709171295166016,108137,.5962800979614258,10380611,-.0489921569824219,4002657,.0093822479248047,351628,-.1225576400756836,46972,11792,-.7369499206542969,1104671,-.2163209915161133,219119,1.317754745483398,23334124,-.0882453918457031,305941,.0898532867431641,203945,.0322036743164063,86717,1.2005615234375,729483,8203168,.1498498916625977,8882183,-.19342041015625,4125391,.6357936859130859,9858,-1.237106323242188,258555,-1.358203887939453,4148776,-.0238199234008789,32737,.6813344955444336,69217,.2954893112182617,4355847,.1417074203491211,1798095,.0050029754638672,84611,-.0580606460571289,588502,-.2061624526977539,782963,.1653127670288086,52054,-.7288951873779297,3097957,-.2354698181152344,3977222,.2293310165405273,125126,1.049482345581055,1497325,.2064037322998047,62472,.1003541946411133,2507632,.0189933776855469,68851,.109126091003418,7524290,.0644168853759766,matched (3),3120875.5,.77977359,277128.22,601158.13
201501,292800,660,1268,2732823,01,0,0,0,0,0,0,0,0,0,0,0,29309,277960,1647326,-.0609645843505859,736797,-.2455587387084961,229648,-.3661384582519531,265399,-.1928701400756836,40199024,-.0661869049072266,36169584,-.08245849609375,5056885,.1384315490722656,261432,4322589,.0659418106079102,5949932,.3239364624023438,62824,-.4265909194946289,809864,.1292142868041992,12880634,.1596927642822266,260936,.8808765411376953,13158284,.2371120452880859,3276170,-.2002830505371094,252135,-.3326091766357422,89476,191025,2.784983634948731,1129909,.0225896835327148,114662,-.6476259231567383,27719156,.1722068786621094,149195,-.7181377410888672,140227,-.3745880126953125,63437,-.3126029968261719,1046588,6397485,-.2486152648925781,10623937,.1790618896484375,2225124,-.6173486709594727,52291,1.668540954589844,177689,-.3750734329223633,3335769,-.2181100845336914,23785,-.3194503784179688,93428,.2999448776245117,5164566,.1703023910522461,2136661,.1725168228149414,91857,.0821685791015625,724500,.2079019546508789,1293348,.5019035339355469,67600,.261326789855957,4863048,.4509220123291016,2586885,-.4301290512084961,219974,.5641880035400391,1358059,-.0976238250732422,254250,1.403599739074707,1988995,-.2317085266113281,90031,.2682094573974609,7300753,-.0301589965820313,matched (3),3147804,.77977359,246840.03,587810.38
201502,292800,661,1268,2584733,02,1,0,0,0,0,0,0,0,0,0,0,30620,362348,1448028,-.1289510726928711,1147242,.4428033828735352,245530,.0668716430664063,416121,.4497413635253906,41860516,.0405006408691406,31158068,-.1491451263427734,4584585,-.0980510711669922,280914,4005882,-.0760908126831055,5075193,-.1590156555175781,114417,.5995121002197266,799806,-.0124969482421875,11562557,-.1079521179199219,163092,-.4699611663818359,12461867,-.0543785095214844,2672762,-.2035627365112305,252040,-.0003776550292969,21649,10887,-2.864835739135742,1081152,-.0441102981567383,88297,-.2612829208374023,23921352,-.1473522186279297,313402,.7422323226928711,122652,-.1339111328125,56771,-.1110210418701172,498182,6029564,-.059229850769043,12089459,.1292247772216797,2153214,-.0328512191772461,40497,-.2555961608886719,172822,-.0277729034423828,3065200,-.0845909118652344,16598,-.3597736358642578,43493,-.7645912170410156,3485777,-.3931303024291992,1631770,-.2695789337158203,66590,-.3216781616210938,630125,-.1395635604858398,1131162,-.1339883804321289,110901,.4950294494628906,4126257,-.1642942428588867,1406402,-.6094198226928711,19952,-2.400179862976074,1283915,-.0561418533325195,60933,-1.428543090820313,2095190,.0520143508911133,31092,-1.063203811645508,7232899,-.0093374252319336,matched (3),2256969.5,.77977359,282208.84,603517.06
