period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1159c484,growth1159c484,Y1167c792,growth1167c792,Y1247c752,growth1247c752,Y1390c222,growth1390c222,Y1429c440,Y1436c440,growth1436c440,Y1540c222,growth1540c222,Y1594c440,growth1594c440,Y1619c586,growth1619c586,Y1653c152,growth1653c152,Y1663c600,growth1663c600,Y1702c586,growth1702c586,Y1821c752,growth1821c752,Y1887c152,Y2056c586,growth2056c586,Y2439c792,growth2439c792,Y2736c32,Y2881c124,growth2881c124,Y2909c826,growth2909c826,Y2939c268,growth2939c268,Y2984c32,Y3066c620,growth3066c620,Y3228c124,growth3228c124,Y3318c208,growth3318c208,Y3414c586,growth3414c586,Y3462c152,growth3462c152,Y3497c826,growth3497c826,Y3772c348,growth3772c348,Y379c428,growth379c428,Y3924c752,growth3924c752,Y3962c344,Y4002c554,Y4141c616,growth4141c616,Y4177c600,growth4177c600,Y4215c268,growth4215c268,Y4270c372,growth4270c372,Y4489c222,growth4489c222,Y4608c222,growth4608c222,Y4634c300,growth4634c300,Y4749c757,growth4749c757,Y4881c752,growth4881c752,Y488c428,growth488c428,Y5019c554,Y610c757,growth610c757,Y655c484,growth655c484,Y810c203,Y853c826,growth853c826,Y88c300,growth88c300,Y970c616,growth970c616,Y984c124,_merge,x,r2,s,sf
201210,841221,633,3826,5240234,10,0,0,0,0,0,0,0,0,1,0,0,15389951,-.0186290740966797,472268,-.6286125183105469,864951,-.08489990234375,130232,.0755128860473633,807,222619,-.744868278503418,233952,.1526317596435547,54953,-.0516862869262695,98987,-.4559307098388672,668822,-.8556852340698242,651916,-.0712423324584961,452604,-.0649824142456055,88418,.2025794982910156,87490,110504,-.0133304595947266,13143820,-.1081943511962891,231711,1873510,-.3904075622558594,2512231,-.135502815246582,1666,-.4982619285583496,1940214,271093,.8613548278808594,1069495,.1022062301635742,172749,-.2533750534057617,99672,-.4818840026855469,5762557,.0960702896118164,1236712,.9141979217529297,304513,-.6048116683959961,5132,-1.304776191711426,1145098,.9161558151245117,467542,35880,1699114,-1.048096656799316,159309,-.3629894256591797,448879,.1419687271118164,407376,-.191279411315918,183518,.009800910949707,619032,-.2077665328979492,32474,-.8979806900024414,5394086,-.0978384017944336,9743,-.6216259002685547,357466,.4403781890869141,246478,679541,.6686344146728516,2941326,.0979280471801758,98602,1638165,.0561647415161133,29256,-.0490894317626953,282118,-1.015973091125488,52047,matched (3),4241809,.92950249,573930,1295992
201211,841221,634,3826,6441289,11,0,0,0,0,0,0,0,0,0,1,0,21280024,.3240547180175781,908282,.6540079116821289,1161421,.2947263717651367,48500,-.9877538681030273,12055,222594,-.0001125335693359,182447,-.2486562728881836,77280,.3409576416015625,255124,.9467611312866211,1175578,.5639972686767578,923646,.3484125137329102,535810,.16876220703125,97788,.1007261276245117,491094,114013,.0312604904174805,12964566,-.0137310028076172,510408,2064080,.0968713760375977,2693871,.0698080062866211,10753,1.864758968353272,1966168,152685,-.5740852355957031,1006626,-.060582160949707,225144,.2649002075195313,420983,1.440708160400391,5889683,.0218210220336914,1371181,.1032161712646484,350756,.1413774490356445,22046,1.457635879516602,1073678,-.0644006729125977,2309972,79581,2249490,.2805967330932617,305281,.6503868103027344,620672,.3240499496459961,228822,-.5767917633056641,202963,.1007118225097656,900342,.3746175765991211,82202,.9287395477294922,6733190,.2217464447021484,18113,.6200809478759766,377754,.0552024841308594,393989,630850,-.0743494033813477,2992714,.0173206329345703,154731,1050796,-.4440279006958008,45116,.4331521987915039,313626,.1058759689331055,138728,matched (3),6644688.5,.92950249,446379.19,1244770.6
201212,841221,635,3826,5666226,12,0,0,0,0,0,0,0,0,0,0,1,10989320,-.6608448028564453,713599,-.2412328720092773,690693,-.5197038650512695,66882,.3213663101196289,6050,216847,-.0261573791503906,232218,.2412166595458984,53886,-.360565185546875,62511,-1.406407356262207,1298863,.0997295379638672,703950,-.2716217041015625,407010,-.2749423980712891,92661,-.0538539886474609,74973,215073,.6346654891967773,12727768,-.0184345245361328,55947,3047726,.3897104263305664,2262356,-.1745729446411133,1365,-2.064030170440674,1466910,105506,-.3696088790893555,691207,-.375920295715332,192540,-.1564359664916992,125334,-1.211610794067383,6230305,.0562229156494141,1339715,-.0232152938842773,347636,-.0089349746704102,20560,-.0697841644287109,741397,-.3703088760375977,2354420,177431,1330014,-.5255136489868164,97851,-1.137786865234375,535223,-.1481189727783203,124705,-.6069936752319336,153530,-.2791280746459961,404336,-.8005285263061523,20411,-1.393105506896973,2621398,-.9433412551879883,9381,-.6579437255859375,338584,-.1094703674316406,247877,270474,-.8468914031982422,2790977,-.069788932800293,12073,1013564,-.0360755920410156,42392,-.0622777938842773,158376,-.6832294464111328,72589,matched (3),4496852,.92950249,425811.28,1237543.9
201301,841221,636,3826,6191171,01,0,0,0,0,0,0,0,0,0,0,0,18504284,.5210781097412109,641284,-.1068496704101563,1231955,.5786619186401367,37847,-.5693778991699219,12426,285620,.2754707336425781,209696,-.1020174026489258,90597,.5195503234863281,282703,1.509054183959961,1362074,.0475196838378906,733726,.0414285659790039,571657,.3397016525268555,84298,-.0945892333984375,149822,172243,-.222071647644043,13811368,.0817050933837891,197539,4325857,.350214958190918,2932098,.2593116760253906,3140,.8330683708190918,2200977,184724,.5600948333740234,962594,.3311920166015625,240101,.2207555770874023,5512,-3.124053955078125,5597697,-.1070699691772461,1442679,.0740451812744141,338316,-.0271759033203125,25879,.2300844192504883,607964,-.198420524597168,2849679,20365,2881757,.7732105255126953,435652,1.49339771270752,564502,.0532598495483398,302932,.8875570297241211,132310,-.1487483978271484,691892,.5371837615966797,116891,1.74516773223877,3344709,.2436714172363281,42688,1.515232086181641,508953,.4075832366943359,277341,543049,.6970233917236328,3383981,.1926603317260742,5347,1471941,.3731088638305664,77468,.6029052734375,834557,1.661929130554199,81542,matched (3),5671190,.92950249,423716.69,1236824.6
201302,841221,637,3826,7251963,02,1,0,0,0,0,0,0,0,0,0,0,13365063,-.3253574371337891,936366,.3785343170166016,701794,-.5627174377441406,103292,1.004007339477539,14521,323825,.1255407333374023,182808,-.1372222900390625,63150,-.3609075546264648,129439,-.7811870574951172,2075593,.4212379455566406,920595,.2268848419189453,813242,.3524894714355469,76930,-.0914621353149414,109588,331939,.6560449600219727,10798237,-.2461090087890625,419707,3741287,-.1451807022094727,3100781,.0559358596801758,4898,.4446039199829102,2607941,369244,.6925945281982422,1229988,.2451286315917969,301686,.2283267974853516,397740,4.278870582580566,5943983,.0600242614746094,572045,-.9250392913818359,310463,-.0859155654907227,50076,.6601095199584961,717809,.1660881042480469,1759598,23111,3586428,.2187566757202148,864101,.6848459243774414,690655,.2016963958740234,484678,.4699764251708984,114750,-.1423921585083008,559243,-.2128458023071289,47473,-.9010801315307617,2172875,-.4313287734985352,21509,-.6854467391967773,503840,-.010096549987793,215296,245053,-.7957248687744141,3190706,-.0588102340698242,16876,2055509,.3339414596557617,84998,.0927629470825195,956889,.1367864608764648,177654,matched (3),5879546.5,.92950249,545826.38,1283793.5
201303,841221,638,3826,4301079,03,0,1,0,0,0,0,0,0,0,0,0,17270744,.2563686370849609,592393,-.4578361511230469,1047512,.4005327224731445,42675,-.883946418762207,11336,320221,-.0111923217773438,128192,-.3549070358276367,34463,-.6056270599365234,124310,-.040431022644043,1838775,-.1211471557617188,858543,-.0697832107543945,469165,-.5500736236572266,81068,.0523920059204102,149257,121426,-1.005646705627441,15024138,.3302764892578125,254304,2381485,-.4517049789428711,2494949,-.2173852920532227,1614,-1.110111236572266,3849738,194201,-.6425638198852539,1145916,-.07080078125,271505,-.1054058074951172,57639,-1.931598663330078,4240584,-.3376779556274414,559219,-.0226764678955078,310411,-.0001668930053711,22193,-.8137645721435547,644659,-.1074819564819336,1179094,25013,1524118,-.8557415008544922,1319884,.423609733581543,518407,-.2868795394897461,300600,-.4777040481567383,133191,.1490287780761719,686703,.205317497253418,77281,.4872865676879883,4447070,.7161951065063477,7299,-1.080734252929688,313365,-.4748907089233398,263694,116254,-.7456979751586914,2841930,-.1157588958740234,8422,1325942,-.4384002685546875,61862,-.3177213668823242,1174451,.204869270324707,39816,matched (3),4591887,.92950249,570892.13,1294649.5
201304,841221,639,3826,7771380,04,0,0,1,0,0,0,0,0,0,0,0,17471816,.0115756988525391,1047305,.5698051452636719,1829013,.5573587417602539,119863,1.032736778259277,16863,383985,.1815919876098633,444453,1.243314743041992,106972,1.132680892944336,230644,.6180973052978516,1477931,-.2184562683105469,1248400,.3743810653686523,711122,.415888786315918,109821,.3035640716552734,276324,122086,.0054206848144531,16820822,.1129589080810547,495327,2655936,.1090726852416992,2270947,-.0940713882446289,3976,.9015607833862305,4005235,123402,-.4534463882446289,747986,-.42657470703125,289162,.0630064010620117,88303,.42657470703125,5961762,.3406648635864258,1231263,.7892541885375977,405411,.2670040130615234,16686,-.2852067947387695,1023865,.4626178741455078,2044060,160938,1157928,-.2747831344604492,666841,-.6827478408813477,1274233,.8993387222290039,308744,.0267314910888672,332078,.9135856628417969,937054,.3108386993408203,84684,.0914783477783203,12903432,1.06524658203125,7095,-.0283470153808594,418313,.2888612747192383,228294,336391,1.062497138977051,3617153,.2412042617797852,77152,1728944,.2653884887695313,114629,.6167945861816406,609424,-.6560420989990234,182525,matched (3),8370807.5,.92950249,543694.06,1282888.4
201305,841221,640,3826,7183567,05,0,0,0,1,0,0,0,0,0,0,0,19330412,.1010894775390625,1111828,.0597858428955078,1307421,-.3357200622558594,64832,-.6145505905151367,13656,377775,-.0163040161132813,240927,-.6123504638671875,113411,.0584516525268555,127205,-.5950756072998047,1459560,-.0125083923339844,1122498,-.1063060760498047,624460,-.1299562454223633,101153,-.0822181701660156,120413,230723,.6364927291870117,21936188,.2655200958251953,147195,1740491,-.4226303100585938,2283532,.0055265426635742,22532,1.734660148620606,3678391,527242,1.452212333679199,796983,.0634489059448242,279736,-.0331411361694336,81264,-.0830717086791992,6948401,.1531448364257813,999783,-.2082576751708984,315473,-.250828742980957,15231,-.0912370681762695,666885,-.4287223815917969,1436641,100089,6772165,1.766188621520996,955749,.3599433898925781,611029,-.734954833984375,288596,-.0674839019775391,278101,-.1773853302001953,655987,-.3565998077392578,79995,-.0569620132446289,4969116,-.9542503356933594,7268,.0240907669067383,244658,-.5363683700561523,194379,281513,-.178095817565918,3466911,-.0424232482910156,16906,1175140,-.3861236572265625,106234,-.0760564804077148,1536638,.9248380661010742,106889,matched (3),8474842,.92950249,685109.25,1348915.9
201306,841221,641,3826,7085224,06,0,0,0,0,1,0,0,0,0,0,0,15572189,-.2161922454833984,817090,-.3080120086669922,1065682,-.2044410705566406,54428,-.1749200820922852,9138,237424,-.464451789855957,147409,-.4912824630737305,75942,-.4010486602783203,87890,-.3697137832641602,1081759,-.2995462417602539,1110902,-.0103845596313477,473171,-.277430534362793,98772,-.0238199234008789,143651,112677,-.7166929244995117,17005676,-.2545909881591797,64073,2570549,.3899526596069336,2247087,-.0160894393920898,4191,-1.681997299194336,3386712,241427,-.781092643737793,1137048,.3553571701049805,227708,-.2057819366455078,268506,1.195170402526856,4495357,-.4354658126831055,603387,-.504979133605957,212918,-.3931655883789063,13803,-.0984468460083008,642484,-.0372753143310547,811010,90554,2134088,-1.154781341552734,206008,-1.534580230712891,474757,-.2523412704467773,228604,-.233036994934082,234569,-.1702346801757813,579152,-.1245756149291992,75888,-.0527057647705078,2101986,-.8603591918945313,6523,-.1081466674804688,325322,.2849540710449219,265709,262642,-.0693864822387695,2814742,-.2083940505981445,170057,2248338,.6488037109375,88455,-.1831502914428711,1374852,-.1112508773803711,53887,matched (3),7573216,.92950249,553986.63,1287284.3
201307,841221,642,3826,8710434,07,0,0,0,0,0,1,0,0,0,0,0,16166698,.0374660491943359,867034,.0593290328979492,1358396,.2426891326904297,116047,.7571163177490234,15727,286742,.1887359619140625,156439,.0594549179077148,109795,.3686447143554688,100879,.1378355026245117,1858730,.5413045883178711,504267,-.7898216247558594,594672,.2285528182983398,70366,-.3391036987304688,255628,131191,.1521291732788086,18569616,.0879802703857422,358914,3976673,.4363260269165039,2405754,.0682287216186523,79293,2.940210342407227,4265233,183387,-.274968147277832,1231569,.0798540115356445,232575,.021148681640625,16547,-2.78666877746582,6585851,.3818778991699219,565653,-.0645780563354492,251225,.1654415130615234,7553,-.6029415130615234,647639,.007990837097168,1730318,105383,2570824,.1861867904663086,235497,.1337833404541016,694485,.3803672790527344,307274,.2957487106323242,228469,-.0263490676879883,942748,.4872341156005859,66621,-.1302385330200195,4398524,.7383861541748047,66440,2.320964813232422,266414,-.1997642517089844,327799,557195,.7521238327026367,3031339,.0741338729858398,68211,2147401,-.0459327697753906,71151,-.2176895141601563,1423357,.0346717834472656,50650,matched (3),9366763,.92950249,656460.5,1334593.5
201308,841221,643,3826,10183494,08,0,0,0,0,0,0,1,0,0,0,0,18817344,.1518268585205078,1304427,.4084405899047852,965996,-.3408994674682617,159751,.3196210861206055,18901,469662,.4934301376342773,215566,.3206005096435547,77863,-.3436641693115234,236099,.8503293991088867,1118057,-.50830078125,712590,.3458003997802734,432923,-.3174495697021484,144815,.7217464447021484,816400,132711,.0115194320678711,18585412,.0008506774902344,307869,3748078,-.0592021942138672,3131870,.2637672424316406,1324,-4.09249210357666,5752664,164072,-.1112937927246094,1243275,.0094594955444336,328477,.3452539443969727,135137,2.10008430480957,6926991,.0505027770996094,480816,-.1624965667724609,275852,.0935153961181641,26451,1.253349304199219,535832,-.1895122528076172,219308,131004,2505261,-.0258331298828125,492834,.7384738922119141,639565,-.0823822021484375,326307,.0600986480712891,299243,.2698554992675781,731982,-.2530431747436523,75213,.1213045120239258,15544807,1.262456893920898,125700,.637598991394043,500113,.6297826766967773,362225,498656,-.1109991073608398,3083552,.0170783996582031,53603,2154760,.0034208297729492,91150,.2477016448974609,784396,-.5958595275878906,67385,matched (3),9617401,.92950249,650710.63,1331774.6
201309,841221,644,3826,9057039,09,0,0,0,0,0,0,0,1,0,0,0,15830341,-.1728515625,1152524,-.1238088607788086,1206950,.222691535949707,122097,-.2688007354736328,6756,421318,-.1086254119873047,171326,-.2296981811523438,64609,-.1865968704223633,122243,-.6582403182983398,1803920,.4783697128295898,695215,-.0246849060058594,489830,.1234979629516602,88298,-.4947395324707031,130511,130674,-.015467643737793,18207110,-.0205650329589844,286278,2696826,-.3291683197021484,3429120,.0906734466552734,5192,1.366461753845215,4841300,126977,-.2562990188598633,786122,-.4583921432495117,413855,.2310495376586914,57876,-.8479862213134766,5469181,-.2362966537475586,544096,.1236410140991211,283109,.0259675979614258,53778,.7095708847045898,1000356,.6242904663085938,1241062,158332,3208312,.2473516464233398,236950,-.7323226928710938,1351795,.7484006881713867,270320,-.188232421875,201012,-.3978919982910156,482921,-.4159030914306641,46171,-.4879722595214844,7141380,-.7778196334838867,16152,-2.051854133605957,290108,-.5445804595947266,248634,1154808,.8397731781005859,2823415,-.0881357192993164,20383,1690282,-.2427845001220703,58411,-.4450016021728516,711582,-.0974235534667969,106792,matched (3),8965336,.92950249,475800,1255621.4
201310,841221,645,3826,7687659,10,0,0,0,0,0,0,0,0,1,0,0,13877778,-.1316394805908203,943330,-.2002935409545898,1153201,-.0455551147460938,75599,-.4793729782104492,24882,386263,-.0868692398071289,160809,-.0633516311645508,19159,-1.215580940246582,85009,-.3632535934448242,1710136,-.0533895492553711,1088895,.4486970901489258,571157,.1536064147949219,126869,.3624382019042969,81782,224027,.5390605926513672,13171992,-.3237209320068359,260948,2594386,-.0387248992919922,3208624,-.0664615631103516,48674,2.238025665283203,4002228,249168,.6741209030151367,1328005,.5243215560913086,413825,-.0000724792480469,134845,.8458232879638672,6200822,.1255521774291992,910108,.5144376754760742,200709,-.3439760208129883,53077,-.0131206512451172,822936,-.1952323913574219,0,75483,1700120,-.6350460052490234,280132,.1674118041992188,768157,-.5651950836181641,417162,.433868408203125,110436,-.5989284515380859,687260,.3528594970703125,41377,-.1096267700195313,7487314,.0473041534423828,13092,-.2100429534912109,347785,.181330680847168,295165,834416,-.3249578475952148,3508633,.2172794342041016,56956,1325371,-.2432022094726563,49243,-.1707372665405273,605780,-.1609735488891602,94141,matched (3),9328056,.92950249,553763.63,1287188.3
201311,841221,646,3826,6329621,11,0,0,0,0,0,0,0,0,0,1,0,10381158,-.2902965545654297,749519,-.2299842834472656,1313691,.1302995681762695,65261,-.1470479965209961,15982,159836,-.8823699951171875,138294,-.1508350372314453,73825,1.34892463684082,208816,.8986959457397461,1035365,-.5018186569213867,1109570,.0188093185424805,545896,-.0452356338500977,78250,-.4832468032836914,79682,200463,-.1111373901367188,19095576,.3713645935058594,17236,2251847,-.1415996551513672,2744010,-.1564216613769531,2196,-3.098507404327393,4579409,190841,-.2666864395141602,788650,-.5211105346679688,240845,-.541290283203125,26724,-1.618563652038574,4530574,-.3138332366943359,471119,-.658452033996582,165724,-.1915321350097656,50735,-.0451278686523438,844190,.0254983901977539,1822724,31703,7016580,1.417576789855957,368816,.2750368118286133,626133,-.2044315338134766,296694,-.3407735824584961,147703,.2907676696777344,577982,-.1731700897216797,81645,.6796550750732422,4939208,-.4160051345825195,8053,-.4859561920166016,135189,-.9449100494384766,251347,677721,-.2079963684082031,3194682,-.0937385559082031,35144,1835837,.3258075714111328,56832,.1433324813842773,495292,-.2013692855834961,77442,matched (3),7154947.5,.92950249,571626.31,1294973.4
201312,841221,647,3826,6828951,12,0,0,0,0,0,0,0,0,0,0,1,16924980,.4887981414794922,533479,-.3400125503540039,787208,-.5121030807495117,147678,.8166389465332031,9681,173274,.0807256698608398,164631,.1743249893188477,97149,.2745485305786133,196490,-.0608415603637695,1461998,.3450498580932617,233103,-1.560247421264648,524299,-.0403671264648438,87637,.1132946014404297,177847,120750,-.5069065093994141,18384952,-.0379238128662109,191864,3009652,.2900733947753906,2841439,.0348901748657227,4928,.8082957267761231,3073781,207212,.0823020935058594,856435,.0824556350708008,174374,-.3229513168334961,40833,.4239282608032227,4868418,.0719203948974609,932474,.6827306747436523,109517,-.4142436981201172,85961,.5272769927978516,455011,-.6180553436279297,3970316,287342,4059118,-.5473098754882813,599944,.4865379333496094,658567,.0505037307739258,300933,.0141868591308594,75843,-.6665382385253906,645993,.1112461090087891,149126,.6024112701416016,3511720,-.341099739074707,18048,.8069896697998047,179449,.2832174301147461,292976,751760,.1036815643310547,3673709,.139714241027832,80924,997563,-.6099405288696289,35213,-.4786844253540039,501386,.0122289657592773,47559,matched (3),6769473,.92950249,469357.72,1253194.4
201401,841221,648,3826,10164736,01,0,0,0,0,0,0,0,0,0,0,0,19784156,.1560916900634766,1360779,.9363927841186523,1430195,.5970735549926758,69431,-.7547006607055664,24675,249824,.3658819198608398,173222,.0508670806884766,53785,-.5912513732910156,224482,.133183479309082,1397174,-.0453519821166992,621617,.9808435440063477,545564,.0397586822509766,83966,-.0427913665771484,57134,281908,.8478584289550781,26117230,.3510627746582031,202570,4854834,.4781513214111328,3646743,.2495241165161133,7231,.3834438323974609,4957777,240668,.1496753692626953,1151627,.2961521148681641,319747,.606328010559082,752244,2.913570404052734,6079768,.2221975326538086,1323188,.3499574661254883,133262,.1962375640869141,71796,-.1800642013549805,941805,.7274761199951172,1957442,73808,1780639,-.8239936828613281,779359,.2616357803344727,311188,-.749669075012207,534412,.5742788314819336,340602,1.502049446105957,773861,.1806039810180664,171785,.1414518356323242,2360423,-.3972644805908203,42368,.8533592224121094,224298,.2230844497680664,282140,892167,.1712360382080078,3293219,-.1093368530273438,3874,2080279,.7349424362182617,66022,.6285724639892578,798880,.4658346176147461,133761,matched (3),9783540,.92950249,803051.5,1412477
201402,841221,649,3826,8344174,02,1,0,0,0,0,0,0,0,0,0,0,16569739,-.1773033142089844,806858,-.5226650238037109,1188940,-.184748649597168,60096,-.1443901062011719,8879,418331,.5155162811279297,161442,-.0704278945922852,75205,.3352231979370117,155923,-.3644323348999023,1320666,-.0563154220581055,1105195,.5754528045654297,584114,.0682754516601563,72971,-.1403493881225586,37538,195677,-.3651161193847656,15104733,-.5475864410400391,226332,4125685,-.1627435684204102,3813693,.0447635650634766,8360,.1450815200805664,3743164,271258,.1196527481079102,2089815,.5959005355834961,270427,-.1675281524658203,751029,-.0016164779663086,5062182,-.1831684112548828,730422,-.5941762924194336,207942,.444941520690918,56564,-.2384567260742188,612097,-.4309072494506836,1369073,11733,2911145,.4915742874145508,618238,-.231597900390625,845389,.9994001388549805,441355,-.1913175582885742,145330,-.8517074584960938,643066,-.185145378112793,56393,-1.113898277282715,5004027,.7514019012451172,13086,-1.174850463867188,216300,-.0363092422485352,185888,475637,-.628997802734375,3453355,.0474815368652344,28742,1506723,-.3225650787353516,46321,-.3543920516967773,690493,-.1458053588867188,58829,matched (3),9403923,.92950249,639512.44,1326339.1
201403,841221,650,3826,7576742,03,0,1,0,0,0,0,0,0,0,0,0,16489321,-.0048656463623047,787443,-.0243558883666992,960438,-.2134284973144531,84110,.3361825942993164,7604,273874,-.4236040115356445,177609,.0954380035400391,19495,-1.350059509277344,71456,-.7802810668945313,1301083,-.0149393081665039,758203,-.3768253326416016,327949,-.5772380828857422,86051,.1648778915405273,55986,221664,.1246976852416992,19441760,.2524147033691406,446505,3104443,-.2843971252441406,3868097,.0141639709472656,2225,-1.32370138168335,3126298,211071,-.2508764266967773,1381422,-.4139623641967773,283167,.0460348129272461,25869,-3.368398666381836,4918326,-.0288295745849609,905195,.2145280838012695,187098,-.105626106262207,45451,-.2187376022338867,934249,.4228525161743164,1329782,0,1718974,-.5268192291259766,340872,-.5953664779663086,723659,-.1554765701293945,563623,.2445363998413086,141592,-.026057243347168,651875,.013606071472168,52150,-.078221321105957,9978002,.6901407241821289,9665,-.3030319213867188,139399,-.439326286315918,0,354698,-.2933883666992188,3546889,.0267238616943359,13815,1511458,.0031375885009766,76916,.5071182250976563,1444570,.7381610870361328,663,matched (3),6907202.5,.92950249,443050.63,1243580.9
201404,841221,651,3826,9758174,04,0,0,1,0,0,0,0,0,0,0,0,10583316,-.4434337615966797,1287100,.4913558959960938,969169,.0090494155883789,88190,.047368049621582,15629,489373,.5804567337036133,254074,.3580417633056641,70456,1.284830093383789,299500,1.433032989501953,2462045,.6377954483032227,943370,.2185068130493164,703428,.7631082534790039,111780,.261591911315918,71987,353900,.4678516387939453,18377264,-.0563087463378906,460531,3068124,-.0117683410644531,14414005,1.315438270568848,8073,1.288768291473389,2607255,281292,.2871990203857422,1461598,.0564165115356445,435273,.429936408996582,431627,2.814516067504883,4959387,.0083141326904297,1137314,.2282733917236328,336841,.5879783630371094,34609,-.2725210189819336,532447,-.5622596740722656,4117921,113970,3133196,.6003265380859375,541564,.4629535675048828,594406,-.1967582702636719,375761,-.4054317474365234,66832,-.750767707824707,829382,.2408275604248047,62685,.1839981079101563,12554890,.2297267913818359,8104,-.1761531829833984,192787,.3242454528808594,177706,277326,-.2460727691650391,3426049,-.034663200378418,48614,1301366,-.1496601104736328,77179,.003413200378418,1510047,.0443296432495117,139335,matched (3),8951440,.92950249,507466.38,1267959.6
201405,841221,652,3826,9696016,05,0,0,0,1,0,0,0,0,0,0,0,13039188,.2086811065673828,1370810,.0630102157592773,565533,-.538670539855957,74114,-.17388916015625,15211,485857,-.0072107315063477,178948,-.3505306243896484,58536,-.1853466033935547,194885,-.4297046661376953,571184,-1.461036682128906,462381,-.713068962097168,443574,-.4611015319824219,96866,-.1432037353515625,15998,335932,-.0521059036254883,20300648,.0995388031005859,111097,2439206,-.2293939590454102,4198665,-1.233433723449707,6080,-.2835206985473633,2502044,169739,-.505131721496582,1572639,.0732250213623047,295953,-.385772705078125,40232,-2.372899055480957,4691559,-.0555171966552734,394729,-1.058224678039551,127089,-.9747238159179688,22411,-.4345617294311523,673652,.2352304458618164,775336,82494,3170853,.0119466781616211,40848,-2.584603309631348,391940,-.4164533615112305,683668,.5985183715820313,45690,-.3803033828735352,551868,-.4073715209960938,60655,-.0329198837280273,5962321,-.7446508407592773,6995,-.1471624374389648,135896,-.349696159362793,332281,159704,-.5518722534179688,3266517,-.0476827621459961,88149,1060119,-.2050333023071289,127921,.5052862167358398,1048762,-.3645305633544922,84948,matched (3),9224968,.92950249,612867.31,1313699.3
201406,841221,653,3826,9925010,06,0,0,0,0,1,0,0,0,0,0,0,13902838,.0641326904296875,889143,-.4328994750976563,580543,.0261955261230469,66022,-.1156167984008789,16636,398100,-.1992111206054688,182017,.0170049667358398,69364,.1697263717651367,200413,.0279703140258789,1593343,1.025877952575684,614515,.2844438552856445,869578,.6731433868408203,67429,-.3622531890869141,17335,203407,-.5016994476318359,24054878,.1696834564208984,158295,3624146,.3959465026855469,3562090,-.1644191741943359,12007,.6804847717285156,4351624,186229,.0927152633666992,1481101,-.0599699020385742,336825,.1293630599975586,52589,.2678442001342773,4685780,-.0012331008911133,1540559,1.361701011657715,181001,.3536148071289063,23242,.0364093780517578,583235,-.1441240310668945,858173,86306,7443793,.8533802032470703,421175,2.33319091796875,913637,.8463239669799805,702656,.0273952484130859,268039,1.769253730773926,741835,.2958173751831055,70908,.1561813354492188,2621206,-.8218250274658203,5233,-.2902107238769531,130502,-.0405006408691406,217760,422563,.9730167388916016,3356571,.0271949768066406,22162,1495447,.3440437316894531,147878,.1449747085571289,1435057,.313593864440918,118621,matched (3),10253384,.92950249,607459.13,1311185
201407,841221,654,3826,10833395,07,0,0,0,0,0,1,0,0,0,0,0,18961616,.3103237152099609,1532206,.5442056655883789,1039817,.5828361511230469,98181,.396824836730957,12829,444861,.111058235168457,289803,.4651012420654297,56961,-.1970014572143555,232280,.1475629806518555,1505370,-.0567951202392578,528742,-.1503324508666992,567609,-.42657470703125,85784,.2407569885253906,63728,168320,-.1893424987792969,15726942,-.4249610900878906,199352,3618464,-.0015687942504883,2892459,-.2082405090332031,9681,-.2153244018554688,4463679,206213,.1019325256347656,2358060,.4650535583496094,358848,.0633354187011719,45327,-.1486043930053711,4932891,.0513935089111328,1280999,-.1845054626464844,231715,.2470064163208008,25163,.0794134140014648,740967,.2393665313720703,1791873,115040,3170654,-.8534431457519531,514513,.2001724243164063,480948,-.6416740417480469,855844,.1972208023071289,223100,-.1835126876831055,753189,.0151891708374023,46678,-.4181108474731445,6343331,.8837690353393555,12024,.8319196701049805,266934,.7156124114990234,213089,1031173,.8921136856079102,3500019,.0418491363525391,150915,1510836,.0102376937866211,148467,.0039749145507813,1053331,-.3092470169067383,24114,matched (3),11740757,.92950249,741389.5,1378353.3
201408,841221,655,3826,11440019,08,0,0,0,0,0,0,1,0,0,0,0,16642937,-.1304302215576172,913152,-.5175609588623047,300730,-1.24058723449707,40560,-.8840303421020508,12195,291348,-.423243522644043,118877,-.8911123275756836,55378,-.0281839370727539,94971,-.8943719863891602,1211891,-.2168569564819336,437288,-.1899089813232422,937431,.5017099380493164,95799,.1104202270507813,206056,104678,-.4749774932861328,21248328,.3009014129638672,95004,4254963,.1620359420776367,3280144,.1257801055908203,4996,-.6615276336669922,5689649,110487,-.6240119934082031,2443162,.0354547500610352,324034,-.10205078125,166959,1.303845405578613,4337131,-.1287126541137695,960068,-.28839111328125,148088,-.4477014541625977,43967,.5580644607543945,421746,-.5635528564453125,2663701,238336,1441808,-.7880392074584961,488574,-.0517301559448242,686157,.3553476333618164,385151,-.7984523773193359,88117,-.9289541244506836,660718,-.1309890747070313,22856,-.7140588760375977,6927009,.0880241394042969,418268,3.549217224121094,140002,-.6453447341918945,276679,1109926,.0735960006713867,3621987,.0342540740966797,65534,1195727,-.2339086532592773,135438,-.0918493270874023,855217,-.2083578109741211,116543,matched (3),11244658,.92950249,1093327.3,1595482.4
