period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y10c642,Y1241c620,growth1241c620,Y1341c826,growth1341c826,Y1487c246,growth1487c246,Y1535c124,growth1535c124,Y1683c807,growth1683c807,Y1721c705,growth1721c705,Y1733c484,growth1733c484,Y1759c484,growth1759c484,Y1778c688,growth1778c688,Y1883c484,growth1883c484,Y1988c440,growth1988c440,Y1991c705,growth1991c705,Y2075c484,growth2075c484,Y2159c222,growth2159c222,Y232c642,Y2362c484,growth2362c484,Y2420c757,growth2420c757,Y2551c208,growth2551c208,Y2714c484,growth2714c484,Y2925c352,growth2925c352,Y2958c191,growth2958c191,Y3334c344,Y337c757,growth337c757,Y3414c484,growth3414c484,Y3436c484,growth3436c484,Y3475c484,growth3475c484,Y3517c246,growth3517c246,Y3596c222,growth3596c222,Y3812c233,Y3885c246,growth3885c246,Y3894c268,growth3894c268,Y4081c792,growth4081c792,Y4087c268,Y4112c705,growth4112c705,Y4493c208,growth4493c208,Y4590c554,Y4625c372,growth4625c372,Y4737c68,growth4737c68,Y4757c554,Y4789c620,growth4789c620,Y487c300,growth487c300,Y4944c807,growth4944c807,Y5020c124,growth5020c124,Y524c703,growth524c703,Y584c348,growth584c348,Y587c703,growth587c703,Y594c703,growth594c703,Y669c616,growth669c616,Y694c608,_merge,x,r2,s,sf
201307,730424,642,3389,206641,07,0,0,0,0,0,1,0,0,0,0,0,3713896,59111,.2674789428710938,5505809,.4793415069580078,1532531,.4151678085327148,123272,-.5132102966308594,158327,1.252835273742676,179850,-.7332096099853516,6529703,-.1119909286499023,19769300,.0339260101318359,4744384,.0778989791870117,15925137,.1650390625,844788,-.0237951278686523,592746,.1855888366699219,1578714,.0904664993286133,15202,-3.865574836730957,39397,815980,-.0196113586425781,273972,.8264436721801758,128563,4.840545654296875,1522505,.0535602569580078,111609,.3829536437988281,9863,.082606315612793,3642201,1206955,-1.228527069091797,2670834,-.7823705673217773,481614,.1944990158081055,5337559,.1129388809204102,859696,-.1170167922973633,77749,-.8221893310546875,1252253,2149646,-1.527853965759277,10739,1.26202392578125,1201235,-.0953836441040039,11608,2799552,1.247970581054688,75916,-.7364931106567383,2074655,2239495,.1221904754638672,14810,.0637016296386719,1424611,604807,.0247716903686523,274327,.3957014083862305,502452,.362828254699707,216157,.0857448577880859,8901652,.0419015884399414,6475,.8376145362854004,490288,.0629386901855469,290555,.0775089263916016,19290300,.1478195190429688,83206712,matched (3),191890.23,.81371069,90278.914,210870.88
201308,730424,643,3389,390864,08,0,0,0,0,0,0,1,0,0,0,0,4000440,34312,-.5439214706420898,6751545,.2039670944213867,1465151,-.0449628829956055,156109,.2361612319946289,88378,-.5830392837524414,299446,.5098114013671875,6815856,.0428905487060547,19784544,.0007705688476563,3584770,-.2802667617797852,14265457,-.1100578308105469,920663,.0860080718994141,245581,-.8811397552490234,1871292,.170018196105957,350696,3.138493537902832,112350,1165434,.3564586639404297,55336,-1.599602699279785,143655,.1109952926635742,1554514,.0208063125610352,97963,-.1304121017456055,9019,-.0894565582275391,4205935,1363938,.1222753524780273,2908554,.0852651596069336,648850,.2980585098266602,5661664,.0589494705200195,1035718,.1862707138061523,111005,.3560895919799805,1199883,803338,-.9842824935913086,26907,.9185047149658203,677724,-.5723648071289063,2379,2066689,-.3035116195678711,142018,.6263265609741211,3746006,2825781,.2325344085693359,26700,.5893611907958984,1590021,536613,-.1196327209472656,523317,.6458673477172852,397537,-.2342119216918945,215522,-.0029420852661133,9202900,.0332813262939453,1505,-1.459155082702637,743859,.4168586730957031,294292,.0127801895141602,16525019,-.1547260284423828,74286696,matched (3),103871.43,.81371069,82613.406,207704.64
201309,730424,644,3389,377805,09,0,0,0,0,0,0,0,1,0,0,0,3417555,58291,.5299520492553711,5156122,-.2695865631103516,1157272,-.2358922958374023,186208,.1763095855712891,115580,.2683401107788086,141278,-.7512044906616211,6091726,-.1123199462890625,18836494,-.0491046905517578,2681491,-.2903213500976563,13567667,-.0501518249511719,793869,-.1481752395629883,589568,.8757638931274414,1274453,-.3841123580932617,3676,-4.55809497833252,136630,957674,-.1963415145874023,201423,1.291983604431152,125244,-.137150764465332,1505227,-.0322198867797852,112382,.1373138427734375,1588,-1.736858367919922,7536917,635784,-.7632722854614258,2596555,-.1134700775146484,427482,-.4172887802124023,5349439,-.0567264556884766,997856,-.0372409820556641,98937,-.1150922775268555,1316807,170147,-1.552112579345703,10075,-.9823293685913086,474107,-.3573074340820313,2030,896030,-.835728645324707,138592,-.0244197845458984,3911882,3133778,.10345458984375,17574,-.418243408203125,1570827,677286,.2328166961669922,516461,-.013188362121582,386575,-.0279626846313477,151112,-.35504150390625,8956035,-.027191162109375,2248,.4012479782104492,639252,-.1515522003173828,276264,-.0632162094116211,23042424,.3324623107910156,31561760,matched (3),352852,.81371069,89171.258,210399.03
201310,730424,645,3389,411999,10,0,0,0,0,0,0,0,0,1,0,0,3844048,106955,.6069602966308594,5556019,.0746974945068359,1263442,.0877742767333984,304375,.4913959503173828,74607,-.4377288818359375,185973,.274871826171875,7238613,.1724977493286133,22977448,.1987171173095703,3408537,.2399101257324219,18608592,.3159332275390625,808738,.0185565948486328,555466,-.0595827102661133,1815661,.3539333343505859,13267,1.283454895019531,61113,1219289,.24151611328125,270091,.2933521270751953,4963,-3.228253364562988,1180797,-.2427539825439453,177130,.4549808502197266,1255,-.2353396415710449,0,1060202,.5113554000854492,3596500,.325775146484375,697271,.4892616271972656,6361032,.1731986999511719,1389608,.3311681747436523,91377,-.0794887542724609,1490985,175538,.0311927795410156,106440,2.357523918151856,762792,.4755525588989258,468312,1795693,.6951723098754883,246673,.5765295028686523,4860508,5306867,.5267620086669922,33702,.6511363983154297,1285539,498022,-.3074493408203125,651012,.2315282821655273,485238,.2273139953613281,316374,.7389039993286133,9609911,.0704689025878906,6356,1.039358139038086,892525,.3337554931640625,392654,.3515720367431641,25488420,.1008872985839844,82683960,matched (3),393347.25,.81371069,114137.82,222134.39
201311,730424,646,3389,78114,11,0,0,0,0,0,0,0,0,0,1,0,2569230,96898,-.0987491607666016,3853449,-.3659133911132813,1214145,-.039799690246582,105458,-1.059947967529297,27073,-1.013697624206543,423689,.8233976364135742,6333633,-.1335554122924805,20263444,-.1256942749023438,2646319,-.2531137466430664,13636190,-.3108959197998047,834042,.0308084487915039,297759,-.6235227584838867,1554953,-.1550045013427734,709994,3.979976654052734,60586,799918,-.4215145111083984,133994,-.7009639739990234,115882,3.150562286376953,1042622,-.12445068359375,150044,-.1659555435180664,526,-.8695898056030273,7098954,998018,-.0604438781738281,2990793,-.184422492980957,344338,-.7055501937866211,5592260,-.1288070678710938,1036652,-.293025016784668,122942,.2967185974121094,1605187,30252,-1.758293151855469,30496,-1.249985694885254,392282,-.6650047302246094,3517,615355,-1.070947647094727,74268,-1.200384140014648,4337820,2910431,-.6007003784179688,5699,-1.777266502380371,1332458,448228,-.105341911315918,379209,-.540440559387207,266195,-.6004104614257813,242153,-.2673559188842773,8163783,-.1630878448486328,4530,-.3386774063110352,530996,-.5193004608154297,362098,-.0810136795043945,23757992,-.0703067779541016,45157656,matched (3),210925.5,.81371069,99540.008,214998.73
201312,730424,647,3389,391049,12,0,0,0,0,0,0,0,0,0,0,1,3362528,97406,.0052289962768555,8155804,.7497615814208984,972923,-.2214908599853516,142058,.2979230880737305,158738,1.768717765808106,169797,-.9143953323364258,6959153,.0941839218139648,23979100,.1683635711669922,3540091,.2909832000732422,13840490,.0148715972900391,1034501,.2153911590576172,275659,-.0771198272705078,1744729,.1151533126831055,717571,.010615348815918,169097,772576,-.0347785949707031,142992,.0649938583374023,164219,.348628044128418,1654398,.4616985321044922,1533733,2.324531555175781,12825,3.193850040435791,7591261,1258455,.2318687438964844,3047630,.0188255310058594,700811,.7106142044067383,5299454,-.0537796020507813,1143473,.0980739593505859,160442,.2662200927734375,1385751,21543,-.3395118713378906,32194,.0541849136352539,662044,.5233516693115234,23387,949068,.4332818984985352,143964,.6618833541870117,20427184,5153643,.5714025497436523,97988,2.844554901123047,1263279,918157,.7170658111572266,570306,.408085823059082,640019,.8772687911987305,188480,-.2505769729614258,7386248,-.1000881195068359,16000,1.261866569519043,463904,-.1350765228271484,320845,-.1209564208984375,22689620,-.0460109710693359,92171032,matched (3),560364.13,.81371069,124769.53,227779.89
201401,730424,648,3389,28773,01,0,0,0,0,0,0,0,0,0,0,0,3378856,52,-7.535399436950684,3540334,-.8345088958740234,1159557,.1754884719848633,111464,-.2425336837768555,12080,-2.575703620910645,163786,-.0360431671142578,5594771,-.2182254791259766,21177060,-.1242637634277344,3291502,-.0728082656860352,13802051,-.0027809143066406,665375,-.4413242340087891,155353,-.5734653472900391,1191319,-.3815374374389648,57254,-2.528374671936035,163641,490651,-.4539976119995117,190507,.2868995666503906,107905,-.4199495315551758,1226487,-.2992830276489258,114413,-2.595645904541016,1210,-2.360775470733643,5690800,936672,-.2953062057495117,2600910,-.1585025787353516,598183,-.1583414077758789,5368594,.0129623413085938,766239,-.4003314971923828,142568,-.1181135177612305,1061364,17584,-.2030611038208008,4952,-1.871989250183106,603820,-.0920562744140625,50,687840,-.3219242095947266,189040,.272395133972168,6638746,2733021,-.6342964172363281,14073,-1.940587043762207,1130778,510263,-.5874423980712891,229703,-.9093856811523438,212171,-1.104104995727539,170160,-.1022529602050781,8908511,.1873874664306641,4687,-1.227795600891113,346973,-.290431022644043,308125,-.0404529571533203,15498687,-.3811511993408203,109255888,matched (3),124419.26,.81371069,123287.27,226971.34
201402,730424,649,3389,84191,02,1,0,0,0,0,0,0,0,0,0,0,3791437,1460,3.334948301315308,5245046,.3930625915527344,1098282,-.054290771484375,203982,.6043300628662109,112650,2.232734680175781,252695,.4336223602294922,6903737,.210230827331543,20574364,-.0288734436035156,3508221,.0637645721435547,14223008,.0300426483154297,765798,.1405677795410156,259950,.5147895812988281,1393215,.1565523147583008,15916,-1.280172348022461,478776,879285,.5833759307861328,214334,.1178464889526367,228919,.7521171569824219,769083,-.4667110443115234,68781,-.5088872909545898,1332,.0960612297058105,3542265,1854196,.6828727722167969,2760058,.0593900680541992,512477,-.1546411514282227,5670021,.05462646484375,1503550,.6740894317626953,24060,-1.779268264770508,1312675,68363,1.357842445373535,11510,.8434247970581055,689590,.1328210830688477,101211,998513,.3727102279663086,37300,-1.622964859008789,16018293,2484367,-.0953893661499023,33048,.8537025451660156,1320072,481935,-.0571165084838867,253307,.0978145599365234,332788,.4501123428344727,158210,-.0728158950805664,7843116,-.1273708343505859,2841,-.5006365776062012,527614,.4191179275512695,281655,-.0898227691650391,15936884,.0278797149658203,130122752,matched (3),156642.88,.81371069,95133.531,212994.44
201403,730424,650,3389,193425,03,0,1,0,0,0,0,0,0,0,0,0,5077604,72,-3.009525775909424,4436210,-.1674833297729492,1310390,.1765775680541992,811663,1.381052970886231,173131,.4297628402709961,359710,.3531150817871094,6440678,-.0694293975830078,23032364,.1128559112548828,2430871,-.3668594360351563,11526261,-.2102317810058594,1459202,.6447267532348633,701076,.9921274185180664,1623315,.1528568267822266,7242,-.7874279022216797,184546,909264,.0335264205932617,204835,-.0453300476074219,76809,-1.092046737670898,1425145,.6168308258056641,184482,.9866247177124023,17673,2.585356712341309,7332296,4314381,.8445034027099609,2945690,.0650920867919922,527320,.0285520553588867,6666770,.1619434356689453,921074,-.4900436401367188,42026,.5577373504638672,1120639,72944,.0648603439331055,40299,1.253110885620117,1259075,.6020355224609375,32538,2121092,.7534198760986328,91390,.8961429595947266,0,3439701,.3253660202026367,1248,-3.276418209075928,0,482420,.0010061264038086,224023,-.1228532791137695,341300,.0252561569213867,226391,.3583402633666992,8622269,.0947122573852539,7678,.9942030906677246,707477,.2933406829833984,358562,.2414188385009766,19559054,.2048015594482422,59241288,matched (3),29321.473,.81371069,112834.76,221467.66
201404,730424,651,3389,1056963,04,0,0,1,0,0,0,0,0,0,0,0,5662148,1970,3.309122562408447,9537965,.7654800415039063,1440015,.0943288803100586,191531,-1.444035530090332,110583,-.4482822418212891,367741,.0220804214477539,7636605,.1703195571899414,22601306,-.0188941955566406,4173023,.5403909683227539,17888490,.4395294189453125,968442,-.4099569320678711,500555,-.3368988037109375,1623183,-.0000810623168945,32458,1.500049591064453,363266,939351,.0325546264648438,233420,.1306343078613281,221482,1.059020042419434,1231921,-.1456995010375977,133573,-.3229036331176758,100162,1.734750747680664,7221052,6255498,.3715066909790039,3602216,.2012062072753906,592358,.1163034439086914,6374403,-.0448455810546875,1041991,.1233482360839844,130571,1.133628845214844,1509639,25894,-1.035680770874023,22440,-.5854816436767578,985433,-.245051383972168,11437,1744502,-.1954622268676758,37408,-.8932514190673828,26232504,3861441,.1156558990478516,18676,2.70569658279419,1340404,576452,.1780767440795898,322806,.3653030395507813,406023,.1736488342285156,211140,-.0697422027587891,9200911,.0649538040161133,3347,-.8302946090698242,637169,-.104670524597168,379667,.0571928024291992,23036536,.1636447906494141,70090064,matched (3),1003528,.81371069,128005.82,229568.58
201405,730424,652,3389,335965,05,0,0,0,1,0,0,0,0,0,0,0,5572561,10243,1.648561477661133,5076330,-.6306924819946289,1126977,-.2451152801513672,303251,.4595117568969727,219190,.6841726303100586,356109,-.0321416854858398,7284158,-.0472517013549805,23643428,.0450782775878906,2978444,-.3372392654418945,15560067,-.1394500732421875,884090,-.0911293029785156,420800,-.1735601425170898,1772819,.0881814956665039,773178,3.170562744140625,216737,1025166,.0874204635620117,237952,.0192298889160156,705,-5.749898910522461,1062206,-.1482267379760742,216440,.4826650619506836,37058,-.9943046569824219,6521424,6126172,-.0208911895751953,3789527,.0506916046142578,552508,-.0696430206298828,6593003,.0337190628051758,1063652,.0205755233764648,121133,-.0750284194946289,1425664,11740,-.7910099029541016,19020,-.1653537750244141,548916,-.5851354598999023,30090,2202766,.2332448959350586,173700,1.535445213317871,13746315,3685365,-.0466709136962891,15679,-.1749172210693359,1483470,564967,-.0201244354248047,413703,.2480964660644531,644744,.4624433517456055,212860,.008112907409668,9429605,.0245513916015625,2406,-.3300991058349609,562215,-.1251506805419922,333951,-.1282997131347656,17444296,-.2780704498291016,73769176,matched (3),401067.59,.81371069,108258.12,219171.31
201406,730424,653,3389,208840,06,0,0,0,0,1,0,0,0,0,0,0,3791855,692,-2.694764137268066,8109174,.4684076309204102,1309245,.1499118804931641,380443,.2267751693725586,201380,-.0847454071044922,389260,.0890102386474609,6650205,-.0910539627075195,20983964,-.1193275451660156,2377264,-.2254514694213867,14780921,-.0513706207275391,926288,.046626091003418,410643,-.0244331359863281,1721042,-.0296411514282227,1298,-6.389684677124023,146865,1153766,.1181764602661133,132987,-.581817626953125,147915,5.346195220947266,1644300,.4369668960571289,161446,-.2931423187255859,8619,-1.458515167236328,5561704,3081719,-.6870822906494141,3271464,-.1470041275024414,327449,-.5231361389160156,5853524,-.1189651489257813,1072435,.0082235336303711,79798,-.4173908233642578,1126779,29523,.9221677780151367,247959,2.567771911621094,514898,-.0639772415161133,4133,2528118,.137761116027832,35123,-1.59847354888916,22035188,3491308,-.0540924072265625,22669,.3686761856079102,1415734,510293,-.1017827987670898,351484,-.1629838943481445,925104,.3610525131225586,156052,-.3104448318481445,8968929,-.0500869750976563,16260,1.91074275970459,455244,-.2110500335693359,257768,-.2589349746704102,16896526,-.0319042205810547,60314720,matched (3),388054.81,.81371069,106939.66,218523.08
201407,730424,654,3389,225424,07,0,0,0,0,0,1,0,0,0,0,0,4598269,669,-.0338020324707031,3734544,-.7753696441650391,1248389,-.0475969314575195,50025,-2.028813362121582,124679,-.4794511795043945,462906,.1732769012451172,8869943,.288020133972168,24494648,.1546974182128906,2979561,.2258262634277344,14034688,-.0518054962158203,1314585,.3500909805297852,547247,.287175178527832,1722472,.0008306503295898,710701,6.305426597595215,83396,1085676,-.0608282089233398,185613,.3334121704101563,140798,-.049311637878418,2538221,.4341487884521484,193003,.1785345077514648,24184,1.031722068786621,4085126,662187,-1.537694931030273,4093037,.2240505218505859,718166,.7853689193725586,6793088,.1488609313964844,748065,-.3601980209350586,101166,.2372646331787109,1456154,376604,2.546024322509766,25406,-2.278278350830078,314417,-.4932479858398438,4264,1368669,-.6136360168457031,57980,.5012416839599609,4339043,3562701,.0202417373657227,15262,-.3956317901611328,1443083,629607,.2101106643676758,552665,.4525880813598633,470546,-.6760120391845703,164294,.0514678955078125,9852804,.0939884185791016,12139,-.2922849655151367,474197,.0407886505126953,447471,.5515518188476563,22049986,.266204833984375,67573752,matched (3),607795.94,.81371069,112115.11,221101.88
201408,730424,655,3389,262455,08,0,0,0,0,0,0,1,0,0,0,0,3652695,1366,.7138581275939941,11381636,1.114374160766602,1431877,.1371326446533203,191956,1.344743728637695,173562,.3307924270629883,465564,.0057249069213867,8796755,-.0082845687866211,21069440,-.1506309509277344,1852519,-.4752302169799805,20352636,.3716773986816406,1157606,-.127166748046875,468915,-.1544780731201172,1582873,-.0845193862915039,726198,.021571159362793,110590,1150475,.0579719543457031,51895,-1.274441719055176,177093,.2293491363525391,1798043,-.3447647094726563,353285,.6045694351196289,41398,.537541389465332,5338925,1533117,.8395099639892578,2964901,-.322443962097168,438831,-.4925861358642578,5591522,-.1946535110473633,1390506,.6199331283569336,137971,.3102807998657227,1616576,17150,-3.08919620513916,18915,-.2950296401977539,972829,1.129487991333008,9981,1846978,.2997112274169922,62418,.0737552642822266,4691633,3375587,-.0539493560791016,31885,.7367696762084961,1471278,777076,.2104425430297852,500932,-.0982818603515625,236078,-.6897315979003906,255352,.4409856796264648,9873311,.0020809173583984,28426,.8508806228637695,506756,.0664072036743164,351170,-.2423410415649414,18463650,-.1775093078613281,90725424,matched (3),382462.75,.81371069,104208.43,217199.53
201409,730424,656,3389,82402,09,0,0,0,0,0,0,0,1,0,0,0,3777163,36,-3.636123180389404,6579103,-.5481023788452148,1199794,-.1768360137939453,193577,.0084085464477539,171669,-.0109663009643555,269865,-.5453271865844727,7634875,-.1416568756103516,19514464,-.0766677856445313,2479398,.2914695739746094,21536816,.0565547943115234,1061662,-.0865182876586914,384432,-.1986551284790039,1819397,.1392641067504883,4649,-5.051170349121094,129064,893501,-.2527828216552734,198466,1.341395378112793,157641,-.1163549423217773,1689909,-.0620241165161133,199927,-.5693225860595703,1907,-3.077701568603516,5438618,1132467,-.3029041290283203,3351145,.1224584579467773,390371,-.1170167922973633,5858963,.0467205047607422,1007531,-.3221645355224609,58474,-.8584613800048828,1339440,18825,.0931882858276367,3918,-1.574374198913574,222679,-1.474477767944336,755,1432081,-.2544221878051758,44961,-.3280582427978516,4181936,3085484,-.0898609161376953,8070,-1.373982429504395,1326225,950599,.2015542984008789,438817,-.1323881149291992,439094,.6205511093139648,141431,-.5908308029174805,8734112,-.1225996017456055,2517,-2.424236297607422,581934,.1383275985717773,364630,.0376129150390625,18047156,-.0228157043457031,60177768,matched (3),274068.69,.81371069,83422.727,208027.86
201410,730424,657,3389,637515,10,0,0,0,0,0,0,0,0,1,0,0,3534114,1362,3.633190631866455,11347551,.5451040267944336,1216915,.0141687393188477,242833,.2266988754272461,150106,-.1342267990112305,237379,-.1282634735107422,9028794,.1676931381225586,23747760,.1963310241699219,3538862,.3557901382446289,20811996,-.0342350006103516,1178327,.1042604446411133,482570,.2273597717285156,1719296,-.0565900802612305,1312821,5.643280982971191,57692,1139925,.2435703277587891,144486,-.3174352645874023,47663,-1.196165084838867,1851309,.0912179946899414,403109,.7012548446655273,2470,.2586870193481445,3725585,1365250,.1869392395019531,4110533,.2042503356933594,868404,.7995595932006836,6324797,.0765056610107422,1099586,.0874309539794922,111250,.6431980133056641,1438595,245496,2.568094253540039,20158,1.638020515441895,640989,1.057281494140625,19025,1818641,.2389612197875977,48826,.0824680328369141,4459527,3710051,.1843376159667969,43764,1.690658569335938,1381876,1399301,.3866357803344727,554987,.2348623275756836,360019,-.1985569000244141,216005,.4234895706176758,9949397,.130274772644043,10481,1.426496505737305,654384,.1173372268676758,273118,-.2889795303344727,18691156,.0350627899169922,57624212,matched (3),508603.25,.81371069,111806.72,220945.66
201411,730424,658,3389,399693,11,0,0,0,0,0,0,0,0,0,1,0,2655573,165,-2.110764026641846,5360007,-.7500371932983398,974923,-.2217159271240234,84609,-1.054333686828613,199028,.2821035385131836,209530,-.124791145324707,8110222,-.1072940826416016,18411478,-.2545127868652344,2483667,-.354069709777832,18147980,-.1369705200195313,1052894,-.112553596496582,389426,-.2144527435302734,2030191,.1662149429321289,18263,-4.275055885314941,47428,1053319,-.0790166854858398,137923,-.0464868545532227,9287,-1.635540008544922,1638605,-.1220474243164063,102625,-1.368125915527344,1156,-.7592525482177734,3536837,1141933,-.1786155700683594,2938702,-.3355846405029297,610396,-.3525495529174805,4871973,-.2609786987304688,508553,-.7711191177368164,98046,-.1263437271118164,1090649,15980,-2.731942176818848,10480,-.6541328430175781,245413,-.9600696563720703,15883,740288,-.8988056182861328,65981,.3011035919189453,3030368,3314233,-.1128196716308594,6277,-1.941920280456543,1304903,1071344,-.267059326171875,325676,-.5330419540405273,356919,-.0086479187011719,178408,-.1912288665771484,8387490,-.1707696914672852,6892,-.4192028045654297,716474,.0906476974487305,319842,.1579227447509766,16919382,-.0995903015136719,72612448,matched (3),300347.56,.81371069,110431.77,220253.08
201412,730424,659,3389,1123774,12,0,0,0,0,0,0,0,0,0,0,1,2895401,1152,1.943309307098389,7317978,.3113689422607422,1051134,.0752668380737305,231195,1.005221366882324,244978,.2077236175537109,271565,.2593345642089844,9023568,.1067142486572266,22339716,.1933917999267578,2724188,.0924348831176758,19001496,.04595947265625,743001,-.3486003875732422,465946,.1793956756591797,2496150,.2066192626953125,92786,1.625418663024902,160039,610298,-.5457534790039063,120041,-.1388616561889648,124924,2.599090576171875,1621634,-.010411262512207,2519980,3.200924873352051,12030,2.342437744140625,5686287,1646723,.3660650253295898,3187693,.081329345703125,706691,.1464853286743164,5378107,.0988368988037109,589745,.1481199264526367,76261,-.2512750625610352,1252917,14330,-.108983039855957,90761,2.158761024475098,507366,.7262897491455078,11524,2573686,1.246055603027344,36685,-.5869989395141602,3566004,3725986,.1171054840087891,19819,1.149749755859375,1368620,1283625,.1807746887207031,347213,.0640354156494141,658212,.6120185852050781,212776,.1761665344238281,8640741,.0297470092773438,26942,1.363325119018555,501686,-.3563680648803711,429507,.2948112487792969,19128640,.1227264404296875,117976800,matched (3),1138400.3,.81371069,116316.02,223261.42
201501,730424,660,3389,272540,01,0,0,0,0,0,0,0,0,0,0,0,3205502,1078,-.0663919448852539,2282314,-1.165143966674805,1004608,-.0452718734741211,71847,-1.168723106384277,122554,-.6926174163818359,326179,.1832447052001953,7664617,-.1632251739501953,20731634,-.0747051239013672,1513225,-.5879278182983398,14226390,-.2894191741943359,715009,-.0384025573730469,157228,-1.086372375488281,1308411,-.6459360122680664,44984,-.7239894866943359,121767,484098,-.2316598892211914,89956,-.28851318359375,1707,-4.29296875,1420862,-.1321697235107422,145850,-2.849427223205566,2685,-1.499722957611084,5212454,1459691,-.1205625534057617,2530210,-.2309951782226563,423617,-.5117635726928711,3996837,-.2968330383300781,667888,.1244306564331055,124514,.4902563095092773,968492,17006,.1712112426757813,4364,-3.03484058380127,106537,-1.560740470886231,2515,614593,-1.432134628295898,110326,1.101071357727051,1719442,2139915,-.5545654296875,9690,-.7155466079711914,885405,716572,-.5829648971557617,185448,-.6271638870239258,324117,-.7084226608276367,124989,-.5320138931274414,7053962,-.2028989791870117,942,-3.353436470031738,299351,-.516357421875,227148,-.6370363235473633,12616612,-.4161720275878906,24617048,matched (3),341668.38,.81371069,105120.87,217638.78
201502,730424,661,3389,1203360,02,1,0,0,0,0,0,0,0,0,0,0,3384093,17541,2.789433002471924,4771345,.7374382019042969,877926,-.1347904205322266,88281,.2059860229492188,148134,.1895656585693359,292538,-.1088523864746094,7358265,-.0407905578613281,19421208,-.0652961730957031,1459267,-.0363082885742188,20880258,.3837051391601563,753482,.0524101257324219,186247,.1693763732910156,1565793,.1795787811279297,45038,.0011997222900391,238007,517613,.0669403076171875,100147,.1073188781738281,227782,4.893651962280273,1341314,-.0576143264770508,151792,.0399322509765625,333091,4.820735454559326,2297539,2190605,.4059534072875977,3487846,.3209819793701172,580816,.3156042098999023,4901911,.2041225433349609,675115,.0107622146606445,41626,-1.09569263458252,719561,23147,.3082990646362305,596905,4.918368339538574,746596,1.947031974792481,282611,2226687,1.287309646606445,27940,-1.373379707336426,3507465,2434530,.1289873123168945,9787,.0099601745605469,1265078,622071,-.1414241790771484,143735,-.2548027038574219,403876,.2200031280517578,147359,.1646461486816406,5824394,-.1915349960327148,65035,4.234675407409668,419923,.3384542465209961,340801,.4056968688964844,15385959,.1984405517578125,88304352,matched (3),1282032.1,.81371069,119959.79,225181.25
201503,730424,662,3389,1331534,03,0,1,0,0,0,0,0,0,0,0,0,4583960,10246,-.5376529693603516,2837101,-.5198450088500977,988097,.1182184219360352,342523,1.355813980102539,395565,.9821977615356445,450661,.4321212768554688,8737773,.1718311309814453,21130480,.0843505859375,1897850,.262786865234375,30201312,.3690814971923828,1035411,.3178491592407227,264463,.3506278991699219,1948380,.2186059951782227,554975,2.511416435241699,280877,469933,-.0966377258300781,137687,.3183431625366211,134574,-.5262746810913086,1380341,.0286808013916016,195816,.254664421081543,13923,-3.174874305725098,4842737,4864443,.7977743148803711,4147779,.1732892990112305,685206,.1652860641479492,5276353,.0736093521118164,812590,.1853437423706055,59025,.3492364883422852,898476,4599,-1.616026878356934,20768,-3.358344078063965,848797,.1282958984375,847,1209867,-.6100044250488281,35449,.2380352020263672,3964668,3048684,.2249565124511719,69513,1.960458755493164,1392593,681105,.0906620025634766,183276,.2430219650268555,657591,.4874753952026367,175991,.1775608062744141,7788994,.2906570434570313,37400,-.5532550811767578,446006,.0602617263793945,453829,.2864217758178711,17583892,.1335277557373047,94226472,matched (3),1184046.9,.81371069,140788.94,236934.11
201504,730424,663,3389,1433497,04,0,0,1,0,0,0,0,0,0,0,0,4684688,708,-2.67219877243042,4897333,.5459079742431641,1079171,.0881671905517578,29688,-2.445595741271973,98758,-1.387642860412598,385522,-.1561174392700195,9544489,.0883083343505859,21130092,-.0000171661376953,1204560,-.4546070098876953,23448828,-.2530651092529297,1159845,.1134872436523438,423450,.4707345962524414,1651386,-.1653833389282227,555985,.0018186569213867,183889,490075,.0419683456420898,172323,.2243881225585938,24425,-1.706507682800293,2360487,.5365371704101563,284233,.3726186752319336,33455,.8766593933105469,5902128,5740659,.1656217575073242,4841501,.1546516418457031,460153,-.3981609344482422,5620833,.0632448196411133,666016,-.1989126205444336,173492,1.078169822692871,1023564,55146,2.484146118164063,27657,.2864656448364258,866488,.0206279754638672,20056,1054441,-.1374988555908203,50030,.3445281982421875,8154780,3557588,.1543731689453125,43059,-.47894287109375,1505819,1175579,.5457992553710938,365692,.6907978057861328,365174,-.5882091522216797,180457,.025059700012207,6332597,-.2070016860961914,22948,-.4884395599365234,454858,.0196523666381836,299535,-.4154891967773438,18026864,.0248813629150391,67649856,matched (3),1210573.4,.81371069,110909.88,220493.17
