period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1098c705,growth1098c705,Y1139c826,growth1139c826,Y1366c554,Y1425c440,growth1425c440,Y1478c484,growth1478c484,Y1694c826,growth1694c826,Y1759c233,Y1770c352,growth1770c352,Y1816c208,growth1816c208,Y1817c440,growth1817c440,Y2077c616,growth2077c616,Y2105c484,growth2105c484,Y212c381,Y2881c352,growth2881c352,Y2930c208,growth2930c208,Y3034c705,growth3034c705,Y3040c703,growth3040c703,Y3112c703,growth3112c703,Y3157c191,growth3157c191,Y3286c484,growth3286c484,Y3411c616,growth3411c616,Y3591c208,growth3591c208,Y3692c642,Y3755c620,growth3755c620,Y3812c484,growth3812c484,Y3842c484,growth3842c484,Y3858c233,Y3867c352,growth3867c352,Y3902c554,Y3923c191,growth3923c191,Y4008c826,growth4008c826,Y419c152,growth419c152,Y422c620,growth422c620,Y4260c348,growth4260c348,Y4261c352,growth4261c352,Y4320c484,growth4320c484,Y4338c348,growth4338c348,Y4376c208,growth4376c208,Y4377c208,growth4377c208,Y4528c703,growth4528c703,Y4688c826,growth4688c826,Y4723c826,growth4723c826,Y516c352,growth516c352,Y544c348,growth544c348,Y589c208,growth589c208,Y595c352,growth595c352,Y607c372,growth607c372,Y657c352,growth657c352,Y759c826,growth759c826,Y848c807,growth848c807,_merge,x,r2,s,sf
201210,293723,633,1332,2165258,10,0,0,0,0,0,0,0,0,1,0,0,33882,2.346076965332031,113157,.4901294708251953,229276,128815,.0214996337890625,25150794,.334869384765625,15392505,.1166629791259766,1619051,232243,.4127292633056641,22341,-.4884195327758789,71233,-.3837757110595703,8479425,.2951126098632813,7182454,.3333778381347656,16385539,69272,.5437507629394531,629849,.3954639434814453,525609,-.016143798828125,272054,.1420497894287109,678902,.4832143783569336,208228,.0281200408935547,944857,.0301952362060547,329694,.2624225616455078,1567480,.2628049850463867,483794,1442333,.0422954559326172,84807936,.1758918762207031,45987716,.1445255279541016,609908,326275,.4108572006225586,1603817,62030,2.129116058349609,2558522,3.337964057922363,443619,.9090118408203125,2314684,.4451723098754883,7307268,.1488981246948242,146971,.7224836349487305,2734313,.4097881317138672,2087776,.2271661758422852,561709,.941136360168457,1155789,.3124408721923828,10954042,.1441631317138672,6279504,.1995840072631836,1272368,.2756252288818359,90137,-.4141578674316406,63339,1.360346794128418,1237512,.0319910049438477,1615338,.2434473037719727,106273,.4222850799560547,1158154,.3840065002441406,1819935,1.644013404846191,4067770,.1099863052368164,matched (3),2005926.9,.88278431,152340.34,281610.75
201211,293723,634,1332,1149966,11,0,0,0,0,0,0,0,0,0,1,0,30418,-.10784912109375,59246,-.6470785140991211,92135,36833,-1.251982688903809,21966478,-.1353721618652344,14552610,-.0561103820800781,1491973,124536,-.6231889724731445,14752,-.4150457382202148,28412,-.9191446304321289,8137727,-.0411319732666016,8744591,.1967945098876953,13858922,35024,-.6820068359375,635948,.0096368789672852,455558,-.1430339813232422,237047,-.1377420425415039,538537,-.2316207885742188,145995,-.3550605773925781,998816,.055537223815918,516941,.4497642517089844,1393403,-.1177196502685547,473064,1599829,.1036348342895508,83661744,-.0136070251464844,37778888,-.1966228485107422,210238,325182,-.0033550262451172,1795984,49604,-.2235469818115234,131047,-2.971629142761231,2254352,1.625651359558106,2218796,-.0423088073730469,5995628,-.1978397369384766,116740,-.23028564453125,3443747,.2306795120239258,1791623,-.1529779434204102,401439,-.3359279632568359,1394647,.1878585815429688,9204022,-.1740684509277344,5961154,-.0520267486572266,2105674,.5037555694580078,124252,.3209810256958008,2976,-3.057920932769775,1175866,-.0510978698730469,1550863,-.0407323837280273,216639,.7122211456298828,1125739,-.0283870697021484,1639086,-.1046619415283203,3034669,-.2929925918579102,matched (3),1601011.5,.88278431,149570.06,280121.84
201212,293723,635,1332,573497,12,0,0,0,0,0,0,0,0,0,0,1,3394,-2.193025588989258,25548,-.8411388397216797,441606,37345,.0138044357299805,18804164,-.1554393768310547,29230710,.6974506378173828,1599020,251274,.7019491195678711,5515,-.9839067459106445,26229,-.0799465179443359,6012227,-.3027162551879883,7393134,-.1678838729858398,11855891,18440,-.6415119171142578,373337,-.5326356887817383,413848,-.0960245132446289,124078,-.6473484039306641,276179,-.6678066253662109,118495,-.2087020874023438,980643,-.0183629989624023,331902,-.443089485168457,1022456,-.3095417022705078,368708,1421003,-.1185331344604492,69548992,-.1847496032714844,38470912,.0181503295898438,451538,224894,-.3687562942504883,1533187,30659,-.481144905090332,1486309,2.428495407104492,4646035,.7231512069702148,1821814,-.1971321105957031,5110538,-.1597251892089844,36838,-1.153419494628906,2024938,-.5310211181640625,1399039,-.2473363876342773,519026,.2568979263305664,1142719,-.1992311477661133,7138569,-.2541275024414063,4865744,-.2030448913574219,1399213,-.4087257385253906,46470,-.9835052490234375,51707,2.855013370513916,1205984,.0252914428710938,1208310,-.2495889663696289,72508,-1.094535827636719,967502,-.1514778137207031,352171,-1.537776947021484,1620520,-.627354621887207,matched (3),669006.88,.88278431,164186.89,288191.56
201301,293723,636,1332,520221,01,0,0,0,0,0,0,0,0,0,0,0,5526,.4874553680419922,81802,1.163742065429688,247531,40848,.0896587371826172,23143092,.2076187133789063,13466621,-.7750072479248047,1445256,106021,-.8629074096679688,6073,.0963811874389648,120774,1.527055740356445,8578688,.3554859161376953,8143560,.0966758728027344,17512880,28627,.4398288726806641,342365,-.086604118347168,574088,.3272838592529297,147030,.1697263717651367,467609,.5265827178955078,234196,.6812877655029297,1205647,.2065639495849609,292908,-.1249809265136719,978661,-.0437774658203125,412804,1097355,-.2584609985351563,72920360,.0473365783691406,41660904,.0796623229980469,289306,228476,.0158023834228516,1087538,15841,-.6603250503540039,300928,-1.597180366516113,567190,-2.10307502746582,2150848,.1660299301147461,6626179,.2597236633300781,53110,.3658351898193359,1707886,-.1702823638916016,2226761,.4647626876831055,371267,-.3350324630737305,577629,-.6822338104248047,7414454,.0379190444946289,6705407,.3206949234008789,826259,-.5267572402954102,132864,1.050518989562988,7766,-1.895837783813477,935728,-.2537269592285156,937911,-.2533226013183594,58870,-.2083654403686523,691354,-.3360652923583984,444720,.2333278656005859,775548,-.7369327545166016,matched (3),895495.69,.88278431,139311.83,274781.41
201302,293723,637,1332,867752,02,1,0,0,0,0,0,0,0,0,0,0,42107,2.030749320983887,51634,-.4601211547851563,89423,64285,.4534683227539063,22096760,-.0462646484375,13032979,-.0327301025390625,1646791,224309,.7493877410888672,6653,.0912151336669922,124202,.0279884338378906,6402044,-.29266357421875,8660796,.061579704284668,13851159,151317,1.665026664733887,526251,.429901123046875,492744,-.1527929306030273,137997,-.0634040832519531,584448,.2230358123779297,88664,-.9713039398193359,1321205,.0915279388427734,314870,.072300910949707,1817879,.6192407608032227,486015,1109532,.0110359191894531,81414224,.1101818084716797,40181588,-.0361557006835938,365168,293970,.2520465850830078,1519912,17251,.0852689743041992,603803,.6963777542114258,4519681,2.075502395629883,1980335,-.0825967788696289,7200568,.0831317901611328,48201,-.09698486328125,2796319,.4930477142333984,2298130,.0315475463867188,264375,-.3395528793334961,1001845,.5506668090820313,9490443,.2468538284301758,4941296,-.3052864074707031,910126,.096674919128418,147889,.1071367263793945,67190,2.157769203186035,940580,.0051727294921875,1056425,.1189908981323242,149587,.9325466156005859,1016333,.3853044509887695,1416646,1.158602714538574,1235898,.4659833908081055,matched (3),872096.5,.88278431,107197.86,259977.72
201303,293723,638,1332,710624,03,0,1,0,0,0,0,0,0,0,0,0,41224,-.0211935043334961,27050,-.6464929580688477,188853,81694,.239654541015625,22462980,.0164375305175781,15256087,.1574954986572266,1165853,157105,-.3561105728149414,18876,1.042823791503906,63105,-.6771097183227539,5262729,-.1959676742553711,7857314,-.0973625183105469,12505061,28970,-1.653116226196289,351584,-.4033298492431641,433505,-.1280860900878906,157647,.1331262588500977,479588,-.1977405548095703,198954,.8082189559936523,1131442,-.1550512313842773,282886,-.1071157455444336,1484456,-.2026224136352539,428899,1332437,.1830711364746094,82080648,.0081520080566406,40161992,-.0004863739013672,354682,248612,-.1675844192504883,2327837,10287,-.5169897079467773,438842,-.3191089630126953,655326,-1.931063652038574,2492138,.2298755645751953,7015322,-.0260639190673828,74561,.4362373352050781,2316736,-.1881446838378906,2061913,-.1084613800048828,232302,-.1293296813964844,697515,-.3620748519897461,9152793,-.0362262725830078,5972275,.1894998550415039,607629,-.4040184020996094,109744,-.2983121871948242,4439,-2.717095375061035,866410,-.0821390151977539,1139695,.0758695602416992,44081,-1.22184944152832,702211,-.3697223663330078,959974,-.3891420364379883,1624806,.273590087890625,matched (3),724929.75,.88278431,105072.5,259108.61
201304,293723,639,1332,1242296,04,0,0,1,0,0,0,0,0,0,0,0,700,-4.075695514678955,29791,.0965194702148438,338606,110465,.3017187118530273,27756352,.2115955352783203,17467032,.1353359222412109,1539023,230067,.3814563751220703,88211,1.541840553283691,235631,1.31746768951416,6844168,.2627477645874023,9419843,.1813735961914063,16141917,47362,.4915590286254883,367422,.044062614440918,561772,.2591924667358398,312241,.6834163665771484,503041,.0477437973022461,144742,-.318120002746582,1416579,.2247514724731445,298249,.0528850555419922,1621151,.0880880355834961,1230114,1266503,-.0507497787475586,86555208,.0530796051025391,48922900,.1973228454589844,376878,296711,.1768646240234375,1913830,30306,1.080465316772461,339413,-.2569217681884766,2166097,1.195549011230469,1576848,-.4577131271362305,7916376,.1208372116088867,75087,.0070295333862305,3061939,.2788887023925781,1612855,-.2456283569335938,324618,.3346099853515625,739142,.0579662322998047,8157208,-.1151571273803711,5996243,.0040054321289063,1248175,.7198734283447266,107915,-.0168066024780273,14993,1.217153549194336,1400441,.4801845550537109,1408890,.2120418548583984,96067,.779017448425293,1220622,.552882194519043,1437742,.4039230346679688,1676543,.031346321105957,matched (3),1434390.4,.88278431,100271.13,257199.02
201305,293723,640,1332,1043211,05,0,0,0,1,0,0,0,0,0,0,0,24091,3.538513660430908,101,-5.686841487884522,113108,200140,.5943183898925781,22775472,-.1977806091308594,17298364,-.0097026824951172,1326319,153365,-.4055500030517578,31300,-1.036113739013672,86311,-1.004310607910156,6616177,-.033879280090332,9099081,-.0346450805664063,12547337,25185,-.6315717697143555,314216,-.1564302444458008,533462,-.0517082214355469,213563,-.3798427581787109,577940,.138798713684082,313326,.7722911834716797,1300896,-.0851917266845703,330431,.1024684906005859,1787453,.0976552963256836,395477,1155672,-.0915775299072266,85936024,-.0071792602539063,42976108,-.1296005249023438,500910,399532,.2975358963012695,2038932,8564,-1.263778686523438,401911,.1690130233764648,787843,-1.011383056640625,1718765,.0861778259277344,8010636,.011836051940918,71693,-.0462541580200195,2001590,-.4251060485839844,1331982,-.1913375854492188,288123,-.1192607879638672,715581,-.0323953628540039,8839396,.0803165435791016,3077813,-.6669139862060547,693144,-.588200569152832,78029,-.3242635726928711,43086,1.055615425109863,1271860,-.0963068008422852,1437654,.0202102661132813,59774,-.4744749069213867,961674,-.2384405136108398,555352,-.9512262344360352,1664736,-.0070676803588867,matched (3),886338.44,.88278431,126439.75,268484.72
201306,293723,641,1332,1111762,06,0,0,0,0,1,0,0,0,0,0,0,33597,.3325977325439453,14467,4.964504718780518,142770,201322,.0058879852294922,20416968,-.1093177795410156,16381991,-.0544300079345703,1565007,202117,.276026725769043,61012,.6674518585205078,79827,-.0780954360961914,7242901,.0905036926269531,7478242,-.1961755752563477,13889758,12198,-.7249765396118164,189473,-.5058345794677734,562814,.0535612106323242,220583,.0323419570922852,523350,-.0992193222045898,412757,.2756147384643555,1360385,.0447149276733398,339035,.0257062911987305,1294368,-.3227691650390625,541228,1111500,-.0389719009399414,72427840,-.1710128784179688,42483400,-.0115299224853516,362856,210396,-.6413030624389648,2298115,19952,.8457622528076172,564142,.3390750885009766,5440373,1.932304382324219,1826471,.0607795715332031,8171054,.0198278427124023,78251,.087529182434082,2405204,.1836929321289063,1259781,-.055729866027832,357000,.2143478393554688,508581,-.3414707183837891,9101353,.0292043685913086,3762112,.2007617950439453,881645,.2405519485473633,166690,.7590560913085938,5803,-2.004823684692383,1505379,.1685638427734375,1484559,.0321054458618164,71223,.1752443313598633,963681,.0020847320556641,750312,.3008861541748047,1781312,.067683219909668,matched (3),1190620.1,.88278431,73161.977,247890.52
201307,293723,642,1332,1446598,07,0,0,0,0,0,1,0,0,0,0,0,36454,.0816144943237305,27551,.6441688537597656,567733,205189,.0190258026123047,25808106,.2343215942382813,18474182,.1201915740966797,1565990,212931,.0521211624145508,27076,-.8124227523803711,115381,.3683786392211914,7536733,.0397672653198242,9378056,.226374626159668,16726665,48636,1.383091926574707,280461,.3921890258789063,656773,.1543893814086914,378445,.5397968292236328,359223,-.376307487487793,468679,.1270589828491211,1344121,-.0120277404785156,360198,.0605497360229492,1326050,.0241823196411133,555900,1369063,.2084159851074219,78267712,.077545166015625,45601800,.0708332061767578,640449,307689,.3800983428955078,2985542,31718,.4635543823242188,134037,-1.437190055847168,210462,-3.252298355102539,1377565,-.2820682525634766,8628652,.0544910430908203,74302,-.0517845153808594,2962397,.2083635330200195,1810848,.3628568649291992,260214,-.3162317276000977,621378,.2003154754638672,9278811,.0193099975585938,7257481,.6570520401000977,976029,.1017026901245117,117757,-.3475131988525391,21558,1.312372207641602,1676503,.107666015625,1571583,.0569658279418945,125373,.5654783248901367,889666,-.0799140930175781,791073,.0529012680053711,2520041,.3469257354736328,matched (3),1399094.4,.88278431,119469.04,265273.22
201308,293723,643,1332,136317,08,0,0,0,0,0,0,1,0,0,0,0,20064,-.5971240997314453,4253,-1.868413925170898,210412,140898,-.3758955001831055,26176708,.0141830444335938,19069222,.0317020416259766,1501568,134101,-.4623746871948242,10834,-.9159584045410156,108091,-.0652666091918945,7492438,-.005894660949707,8916898,-.0504245758056641,9821449,37796,-.2521600723266602,264723,-.0577507019042969,576168,-.1309394836425781,214243,-.5689601898193359,455157,.236699104309082,528582,.1202793121337891,1102032,-.1985845565795898,400943,.1071653366088867,948923,-.3346328735351563,475074,823620,-.5081720352172852,83531104,.0650844573974609,43013124,-.0584430694580078,515004,276693,-.1061811447143555,1866983,19236,-.5001001358032227,197763,.3889532089233398,948399,1.505470275878906,1757339,.2434835433959961,8139484,-.0583620071411133,52856,-.3405666351318359,2715559,-.087000846862793,1498187,-.1895389556884766,322089,.2133235931396484,431923,-.3636922836303711,4988519,-.6205940246582031,6533360,-.1051120758056641,786110,-.216395378112793,72592,-.4837684631347656,15626,-.3218107223510742,1525818,-.0941801071166992,1440827,-.0868663787841797,59126,-.7516231536865234,691805,-.2515420913696289,397569,-.6880216598510742,2756605,.0897245407104492,matched (3),436029.19,.88278431,114363.61,263013.44
201309,293723,644,1332,1227070,09,0,0,0,0,0,0,0,1,0,0,0,35995,.5844535827636719,111941,3.270347595214844,216044,162953,.1454257965087891,22431568,-.1544017791748047,18524420,-.0289859771728516,1474914,217209,.4822664260864258,12747,.1626071929931641,52304,-.7259006500244141,8999555,.1832809448242188,5891906,-.41436767578125,15798199,31029,-.1972818374633789,568918,.7650518417358398,580049,.0067138671875,273271,.2433528900146484,486528,.0666522979736328,383131,-.3218202590942383,1161724,.0527496337890625,429245,.0682086944580078,992584,.0449848175048828,457583,1273220,.4355945587158203,78905800,-.0569648742675781,41679320,-.0314998626708984,506356,257664,-.0712518692016602,1894397,26948,.3371248245239258,321201,.4849977493286133,5758068,1.803582191467285,1589959,-.100092887878418,8577433,.0524082183837891,65333,.2119264602661133,2293626,-.1688642501831055,1591940,.0606975555419922,399225,.2146978378295898,1031867,.8708772659301758,9038928,.5944023132324219,7446916,.1308794021606445,1460315,.6193103790283203,129732,.5806159973144531,17138,.0923624038696289,1588359,.0401706695556641,1449298,.0058622360229492,85602,.3700380325317383,918878,.283848762512207,180934,-.787236213684082,2928376,.0604476928710938,matched (3),849037.38,.88278431,100826.59,257416.08
201310,293723,645,1332,1240486,10,0,0,0,0,0,0,0,0,1,0,0,17408,-.7264509201049805,61,-7.514853954315186,601814,171473,.05096435546875,26227592,.1563434600830078,20288304,.0909557342529297,2115377,198095,-.0921134948730469,13226,.0368881225585938,108416,.7289028167724609,10425138,.1470451354980469,8788407,.3998537063598633,16718337,53019,.5357284545898438,583091,.0246067047119141,511844,-.1250934600830078,298077,.086888313293457,802663,.5006399154663086,443652,.1466636657714844,1279309,.0964145660400391,687836,.4715232849121094,1100557,.1032600402832031,636214,1953257,.4279499053955078,86996456,.0976123809814453,45879288,.0960102081298828,437250,310324,.1859607696533203,1905282,70176,.9570980072021484,1743061,1.691330909729004,2207201,-.9588766098022461,2118855,.2871675491333008,9710834,.1241073608398438,76000,.1512355804443359,2417470,.0525875091552734,1806149,.1262435913085938,670833,.5189952850341797,1482476,.3623437881469727,9053948,.0016593933105469,8486479,.1306743621826172,842174,-.5504207611083984,124994,-.0372047424316406,69181,1.395427703857422,2213018,.3316564559936523,1520980,.0482749938964844,183764,.7639436721801758,1166033,.2382097244262695,943700,1.651676177978516,3478869,.1722593307495117,matched (3),1409748.6,.88278431,113319.63,262561.19
201311,293723,646,1332,802129,11,0,0,0,0,0,0,0,0,0,1,0,42785,.8992586135864258,13,-1.545924425125122,210280,69471,-.9035167694091797,24786968,-.0564937591552734,10362999,-.6718044281005859,1601557,200915,.0141353607177734,15342,.1484098434448242,16268,-1.896775245666504,11800821,.1239490509033203,7477852,-.1614875793457031,14466975,32948,-.4757194519042969,551601,-.0555181503295898,536894,.0477809906005859,261018,-.1327629089355469,615749,-.2650947570800781,270242,-.495722770690918,1023380,-.2232093811035156,348524,-.6798439025878906,1299519,.1661777496337891,591528,1684728,-.1478948593139648,82111392,-.0577907562255859,39526740,-.1490364074707031,368831,414474,.289393424987793,1382677,31027,-.8161487579345703,192927,-2.201086044311523,474207,-1.537837028503418,1884132,-.1174087524414063,8144079,-.1759510040283203,55787,-.3091917037963867,2052422,-.1637001037597656,1918778,.0604915618896484,538404,-.2199115753173828,1207304,-.2053232192993164,6391534,-.3482265472412109,7890947,-.072758674621582,723411,-.1520090103149414,41864,-1.093839645385742,66846,-.0343351364135742,1894771,-.1552591323852539,1409699,-.0759782791137695,173039,-.0601348876953125,752001,-.4386253356933594,867724,-.0839347839355469,2846608,-.2005786895751953,matched (3),949352.69,.88278431,128407.15,269416.84
201312,293723,647,1332,1081716,12,0,0,0,0,0,0,0,0,0,0,1,18404,-.8436203002929688,24041,7.522566795349121,181586,64288,-.0775365829467773,20355420,-.1969718933105469,12113505,.1560802459716797,2587016,119930,-.5159740447998047,10922,-.3398151397705078,76975,1.554280281066895,6981573,-.5248947143554688,5907135,-.2357845306396484,12942094,15388,-.7613430023193359,233549,-.8594331741333008,463257,-.1475181579589844,167562,-.4432353973388672,403921,-.4216203689575195,110145,-.8975200653076172,1337205,.2674713134765625,386722,.103999137878418,962247,-.3004789352416992,399398,1699272,.0085964202880859,72896672,-.1190338134765625,37147768,-.0620746612548828,348925,219144,-.6372814178466797,2059187,9301,-1.20473575592041,574424,1.091055870056152,5090688,2.37352466583252,2020651,.0699529647827148,6213402,-.2705821990966797,57835,.0360527038574219,1595973,-.2515373229980469,1639955,-.1570196151733398,543732,.0098476409912109,1205924,-.0011434555053711,6858742,.0705499649047852,6762144,-.1543760299682617,825684,.1322345733642578,74274,.5733346939086914,29767,-.808990478515625,2922305,.4332742691040039,1232237,-.1345453262329102,47807,-1.286345481872559,965371,.2497749328613281,466183,-.6212949752807617,2863827,.0060300827026367,matched (3),948378.06,.88278431,118403.55,264795.09
201401,293723,648,1332,1492994,01,0,0,0,0,0,0,0,0,0,0,0,76411,1.423559188842773,128005,1.672308921813965,1132377,54732,-.160923957824707,25244852,.2152748107910156,18376152,.4167327880859375,1769888,178259,.3963298797607422,22652,.7294692993164063,101812,.2796468734741211,10586525,.4163074493408203,8825382,.4014701843261719,16676965,26781,.5541048049926758,306286,.2711277008056641,1175494,.9311609268188477,146740,-.1326913833618164,579088,.3602352142333984,403083,1.297344207763672,1247625,-.0693397521972656,409390,.0569620132446289,1035564,.0734310150146484,480683,1241798,-.3136396408081055,78729664,.0769767761230469,37879892,.0195159912109375,2374450,265555,.1920928955078125,2085337,5141,-.5928745269775391,1204987,.7408561706542969,780772,-1.874885559082031,2677370,.2814149856567383,8501216,.3135004043579102,74242,.2497358322143555,1949779,.2002325057983398,2174261,.2820196151733398,818733,.4093008041381836,635592,-.6404447555541992,6788286,-.0103254318237305,9487464,.3386306762695313,984138,.1755542755126953,116811,.4527959823608398,49465,.5078649520874023,1404115,-.7329654693603516,1212008,-.0165529251098633,198405,1.423138618469238,797553,-.1909637451171875,1524409,1.184783935546875,2209227,-.2595157623291016,matched (3),1416420.8,.88278431,127078.73,268786.22
201402,293723,649,1332,1129322,02,1,0,0,0,0,0,0,0,0,0,0,32885,-.8431100845336914,61477,-.7334060668945313,217803,40932,-.2905368804931641,22405388,-.1193199157714844,18274158,-.0055656433105469,1281946,246091,.3224639892578125,14359,-.45587158203125,126762,.2191839218139648,8258137,-.2483835220336914,6827859,-.2566204071044922,12304880,41271,.4324674606323242,263225,-.1515102386474609,610872,-.6545562744140625,191441,.2659177780151367,546051,-.0587425231933594,322208,-.2239446640014648,1437689,.1417951583862305,519043,.2373189926147461,964777,-.0708045959472656,554725,1656502,.2881479263305664,78263960,-.0059318542480469,39752156,.0482444763183594,571404,257992,-.0288934707641602,1901347,42071,2.102110862731934,323249,-1.315800666809082,695382,-.1158218383789063,2076626,-.2540903091430664,7937922,-.0685577392578125,67894,-.0893821716308594,1962445,.006474494934082,1639809,-.282109260559082,396536,-.7249908447265625,497577,-.2448062896728516,9219663,.3061408996582031,6448353,-.3861455917358398,1095906,.1075706481933594,76236,-.426722526550293,26764,-.6142082214355469,770800,-.5997333526611328,1196886,-.0125551223754883,157238,-.2325496673583984,889606,.1092300415039063,253850,-1.792618751525879,1359755,-.4853382110595703,matched (3),1052428.6,.88278431,112093.36,262034.27
201403,293723,650,1332,1781562,03,0,1,0,0,0,0,0,0,0,0,0,76439,.8434762954711914,215897,1.256137847900391,0,124638,1.11350154876709,22208296,-.0088367462158203,19888902,.0846729278564453,1307711,260575,.0571889877319336,47448,1.195257186889648,148493,.1582260131835938,10948971,.2820463180541992,7643704,.1128711700439453,13398353,44243,.0695371627807617,404808,.4304037094116211,758690,.2167062759399414,204569,.0663251876831055,603169,.0994853973388672,170278,-.6377649307250977,1620969,.1199865341186523,492319,-.0528602600097656,1245343,.2552690505981445,492673,2010201,.1935262680053711,89582784,.1350765228271484,43729236,.0953521728515625,668095,215856,-.1783170700073242,0,15080,-1.025989532470703,738886,.82672119140625,2128156,1.118550300598145,2846619,.3153877258300781,9449390,.1742982864379883,71317,.0491867065429688,2714529,.324427604675293,1918236,.1568269729614258,476002,.1826553344726563,1218856,.8959169387817383,9340972,.0130710601806641,7468146,.1468219757080078,2391107,.7801752090454102,42898,-.5750093460083008,38005,.3506603240966797,898984,.1538362503051758,1614428,.2992572784423828,230087,.3806962966918945,958765,.0748672485351563,441034,.5523786544799805,2359209,.5510215759277344,matched (3),1631116.4,.88278431,186834.42,301668.94
201404,293723,651,1332,809421,04,0,0,1,0,0,0,0,0,0,0,0,49076,-.4431228637695313,110595,-.6689262390136719,869648,343709,1.014382362365723,26669576,.1830577850341797,21702260,.0872554779052734,1746535,199087,-.2691488265991211,35801,-.2816581726074219,385673,.9544525146484375,10209489,-.0699272155761719,7532398,-.0146684646606445,12366279,40537,-.0874824523925781,382273,-.0572776794433594,693122,-.0903873443603516,126661,-.4793910980224609,541189,-.108428955078125,725294,1.44914436340332,1882889,.1497831344604492,969810,.677973747253418,1228181,-.0138769149780273,466226,1756754,-.1347665786743164,87788168,-.0202369689941406,43399360,-.0075721740722656,629873,259700,.1849155426025391,2483749,6111,-.9032783508300781,333507,-.7954807281494141,1221689,-.5550212860107422,2044686,-.3308877944946289,8477291,-.1085586547851563,47965,-.396662712097168,2348176,-.1449794769287109,1599178,-.1819171905517578,400546,-.1725931167602539,1207694,-.0092000961303711,8454417,-.0997219085693359,9923457,.2842550277709961,1430333,-.5138492584228516,89088,.730799674987793,31525,-.1869373321533203,750340,-.1807384490966797,1470691,-.0932483673095703,119433,-.6557016372680664,912525,-.0494308471679688,2316944,1.658882141113281,2395767,.0153770446777344,matched (3),937883.13,.88278431,142727.14,276528.63
201405,293723,652,1332,750787,05,0,0,0,1,0,0,0,0,0,0,0,60265,.2053813934326172,117102,.0571699142456055,277603,245393,-.3369350433349609,23388100,-.1312961578369141,20806012,-.04217529296875,1584109,248885,.2232494354248047,43320,.190638542175293,143461,-.988926887512207,9032070,-.1225357055664063,7551252,.0024995803833008,14177279,12611,-1.167645454406738,211540,-.5917205810546875,755607,.0863151550292969,257436,.7092571258544922,724584,.2918291091918945,512315,-.3476371765136719,1826909,-.030181884765625,571856,-.5282135009765625,1193882,-.0283241271972656,499663,1572085,-.1110658645629883,92028096,.0471668243408203,46120080,.0608043670654297,410993,194403,-.2895936965942383,1890921,10075,.4999666213989258,245933,-.3046045303344727,4239154,1.244129180908203,1615754,-.235443115234375,7841883,-.0779123306274414,69523,.3711862564086914,2177378,-.0755176544189453,1442103,-.1033868789672852,490630,.2028617858886719,911629,-.2812347412109375,8034076,-.0509967803955078,8328762,-.1751871109008789,999362,-.3585453033447266,60822,-.3816728591918945,28117,-.1144065856933594,655582,-.1350030899047852,1319129,-.108759880065918,81048,-.3877134323120117,947546,.0376605987548828,288475,-2.083395957946777,2313493,-.0349445343017578,matched (3),1047960.9,.88278431,160306.42,285998.59
201406,293723,653,1332,1138037,06,0,0,0,0,1,0,0,0,0,0,0,36304,-.5068235397338867,139334,.1738290786743164,404870,297021,.1909418106079102,21735636,-.073272705078125,23351084,.1154022216796875,1642816,276082,.1037063598632813,18587,-.8461523056030273,327625,.8258066177368164,9907874,.0925483703613281,7487081,-.0085344314575195,14407969,10151,-.2169971466064453,290916,.3186197280883789,635825,-.1725978851318359,349293,.3051395416259766,561756,-.2545299530029297,437436,-.1580095291137695,1355196,-.2986793518066406,605118,.0565366744995117,1523498,.2437992095947266,555194,1687229,.0706853866577148,87383472,-.051788330078125,44813016,-.0287494659423828,1074722,359720,.6153926849365234,2411631,42977,1.450608253479004,237853,-.0334062576293945,495033,-2.147494316101074,1693707,.0471181869506836,8348760,.0626344680786133,63688,-.0876617431640625,2329235,.0674190521240234,1272316,-.1252632141113281,539712,.0953445434570313,1038321,.130126953125,8265795,.0284337997436523,9118163,.0905542373657227,1071491,.0696887969970703,130587,.7640876770019531,34273,.1979837417602539,608429,-.0746431350708008,1913191,.371800422668457,158630,.6715326309204102,1233887,.2640485763549805,1793805,1.827486038208008,2249851,-.0278949737548828,matched (3),1352196.1,.88278431,105583.6,259316.28
