period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1083c372,growth1083c372,Y1383c68,growth1383c68,Y1437c752,growth1437c752,Y1479c344,Y1578c484,growth1578c484,Y1690c826,growth1690c826,Y1782c442,Y1826c32,Y1851c124,growth1851c124,Y1856c208,growth1856c208,Y2046c484,growth2046c484,Y2051c208,growth2051c208,Y2120c372,growth2120c372,Y2282c440,Y25c428,growth25c428,Y2723c251,growth2723c251,Y2723c348,growth2723c348,Y2739c344,Y2782c251,growth2782c251,Y2875c251,growth2875c251,Y2968c484,growth2968c484,Y2995c484,growth2995c484,Y3010c348,growth3010c348,Y3096c484,growth3096c484,Y3317c484,growth3317c484,Y3386c792,growth3386c792,Y3448c32,Y3526c705,growth3526c705,Y3578c554,Y3695c586,growth3695c586,Y3968c32,Y4112c208,Y4197c300,growth4197c300,Y4244c372,growth4244c372,Y4329c222,growth4329c222,Y4354c208,growth4354c208,Y440c752,growth440c752,Y4513c705,growth4513c705,Y451c300,growth451c300,Y4580c152,growth4580c152,Y4755c32,Y4807c32,Y488c428,growth488c428,Y4974c36,Y5040c792,growth5040c792,Y514c208,growth514c208,Y530c208,growth530c208,Y78c757,growth78c757,Y933c705,growth933c705,Y966c300,growth966c300,_merge,x,r2,s,sf
201507,293790,666,1338,4977469,07,0,0,0,0,0,1,0,0,0,0,0,48504,1.634891510009766,737222,.1507749557495117,601305,-.6790380477905273,12488700,1154793,-.2135829925537109,26226690,-.0613861083984375,1248150,15239419,12583199,-.0038299560546875,7929572,.0965604782104492,140405,.7074003219604492,1383668,-.3211784362792969,8606416,.000676155090332,24490,367653,.0567522048950195,4405401,.3428211212158203,105974,1.450778007507324,4891343,5443286,.184326171875,573739,-.6016988754272461,278713,.6762876510620117,472558,-.4047126770019531,45254,-.2674646377563477,490948,.1026334762573242,3510428,-.0430879592895508,686052,-1.080914497375488,1043770,501688,.0737285614013672,1877686,234383,-.5949373245239258,382833,966360,926737,-1.435306549072266,3632691,.0359048843383789,1681988,.2766094207763672,2208199,-.1160726547241211,1985490,.0619020462036133,81851,-.5454187393188477,1816316,-.2119827270507813,170891072,.365386962890625,4649379,56288,102163,-.4844236373901367,2745822,2029791488,-.0554561614990234,939529,-.0960788726806641,4029206,.0206441879272461,198009,-.0310611724853516,5715,-1.515771865844727,154205,-1.781746864318848,matched (3),4888082,.91889381,242828.67,995478.75
201508,293790,667,1338,7112896,08,0,0,0,0,0,0,1,0,0,0,0,77118,.4636898040771484,1112503,.4114789962768555,899180,.4023809432983398,13480632,1419285,.2062320709228516,25102960,-.043792724609375,1412196,14629547,10352837,-.1951026916503906,6048309,-.2708196640014648,64931,-.7712059020996094,1560846,.1204900741577148,8537592,-.0080289840698242,4362,335343,-.0919857025146484,7258106,.4992876052856445,135580,.246368408203125,5891722,6685249,.2055206298828125,748719,.2661895751953125,182101,-.4256210327148438,747478,.4585437774658203,71709,.4603252410888672,446436,-.0950422286987305,2583902,-.3064365386962891,1159702,.5249652862548828,1783610,351857,-.3547534942626953,1669406,239388,.0211296081542969,465280,2162127,1526894,.4993209838867188,4574840,.2305984497070313,1435528,-.1584444046020508,2369761,.0706119537353516,1296163,-.426457405090332,194926,.8677196502685547,1114515,-.4883909225463867,144070000,-.1707267761230469,4962924,77605,68467,-.4002170562744141,1696031,1798723968,-.1208553314208984,589301,-.4664411544799805,4070300,.0101470947265625,146974,-.2980566024780273,9789,.5381650924682617,227385,.388361930847168,matched (3),5193324.5,.91889381,381271.38,1037969.2
201509,293790,668,1338,8492225,09,0,0,0,0,0,0,0,1,0,0,0,126813,.4973773956298828,1154673,.0372047424316406,1189623,.2799091339111328,13705471,1161569,-.2003812789916992,29646990,.1663742065429688,681850,10408140,12559913,.1932506561279297,8437970,.3329629898071289,144246,.7981948852539063,1689455,.0791778564453125,9422387,.0986099243164063,18116,341113,.0170602798461914,5594408,-.2603511810302734,168305,.2162160873413086,3860185,6165438,-.0809440612792969,1259088,.5197792053222656,254449,.334538459777832,594311,-.2293014526367188,114411,.4671812057495117,431035,-.0351066589355469,2557794,-.0101556777954102,6281906,1.689510345458984,1988698,594885,.5251436233520508,2053828,346076,.3685722351074219,471611,1851992,9092349,1.784197807312012,3990652,-.1366176605224609,1215283,-.1665554046630859,2511670,.0581588745117188,1046744,-.2137241363525391,91036,-.7613649368286133,1397541,.2262945175170898,123196440,-.1565189361572266,5897186,57126,160395,.8512868881225586,2044201,1892084608,.0506019592285156,750334,.2415809631347656,4617159,.126063346862793,197716,.2965755462646484,44788,1.520681381225586,584511,.9441308975219727,matched (3),7152939,.91889381,399986,1044988.5
201510,293790,669,1338,7420986,10,0,0,0,0,0,0,0,0,1,0,0,94927,-.2896060943603516,785030,-.3858509063720703,1056180,-.1189775466918945,27402212,993115,-.1566810607910156,26484176,-.1128120422363281,1499831,9134308,13909799,.1020832061767578,6921959,-.1980428695678711,193154,.2919673919677734,1609092,-.0487356185913086,8889845,-.0581798553466797,6566,295677,-.1429462432861328,3459452,-.4806575775146484,170679,.0140066146850586,4807229,5885778,-.0464200973510742,1051183,-.1804714202880859,356216,.3364372253417969,376428,-.4566764831542969,89835,-.2418222427368164,501848,.1521081924438477,1817839,-.341496467590332,3025951,-.7304477691650391,2036859,687968,.1453742980957031,2580909,287053,-.1869916915893555,455454,1361186,5231875,-.5526628494262695,2567477,-.4410305023193359,1077499,-.1203346252441406,2429264,-.0333595275878906,1085258,.0361337661743164,107121,.1627044677734375,1352049,-.0330924987792969,149268448,.1919651031494141,5676700,135742,101855,-.4540891647338867,2165658,1754387968,-.0755596160888672,953775,.2399091720581055,3823056,-.1887292861938477,174594,-.1243686676025391,14288,-1.142520904541016,787718,.2983646392822266,matched (3),6542768,.91889381,335231.25,1021955.1
201511,293790,670,1338,6085386,11,0,0,0,0,0,0,0,0,0,1,0,67859,-.3356761932373047,703575,-.1095466613769531,892735,-.1681241989135742,13891657,843656,-.1631011962890625,24452796,-.079803466796875,931554,8488749,13688078,-.0160694122314453,6370882,-.0829610824584961,113732,-.5296430587768555,1300583,-.2128572463989258,8792025,-.0110635757446289,9958,305544,.0328264236450195,2473712,-.3353900909423828,136224,-.2254838943481445,3975140,6189829,.0503683090209961,698676,-.4084844589233398,79122,-1.504546165466309,517348,.3179893493652344,76913,-.1553001403808594,456933,-.0937604904174805,1679368,-.0792312622070313,501469,-1.797438621520996,1506966,542705,-.2371768951416016,2174239,204059,-.3412570953369141,276218,3207975,4612166,-.126072883605957,3528037,.3178176879882813,1719171,.4672002792358398,3010799,.2146167755126953,1290864,.1734943389892578,85393,-.2266950607299805,1543066,.1321496963500977,136921152,-.0863399505615234,5707929,137989,108652,.0645999908447266,1932081,1727558528,-.0154094696044922,453023,-.7444849014282227,3590916,-.0626430511474609,141000,-.2137031555175781,13893,-.0280342102050781,770691,-.0218524932861328,matched (3),6306298,.91889381,336481.16,1022365.8
201512,293790,671,1338,6735524,12,0,0,0,0,0,0,0,0,0,0,1,233449,1.235531806945801,970111,.3212356567382813,740674,-.1867294311523438,15061828,1253014,.3955621719360352,24141590,-.0128078460693359,1021801,11309888,11565814,-.1684703826904297,6492652,.0189332962036133,193457,.5312108993530273,1494140,.138737678527832,9795452,.1080732345581055,11049,310907,.017399787902832,3378484,.3117074966430664,174662,.2485523223876953,6644440,6308164,.0189371109008789,810282,.1481952667236328,196496,.9096508026123047,591563,.1340522766113281,135958,.569671630859375,482771,.0550050735473633,2059183,.2038917541503906,1127789,.8104724884033203,1406349,456156,-.1737308502197266,3099500,303240,.3961153030395508,447026,2722817,4328887,-.0633869171142578,21657580,1.814613342285156,1111249,-.4363584518432617,2781453,-.0792322158813477,1395587,.0780029296875,50043,-.5343818664550781,2124388,.3197126388549805,150220880,.0927009582519531,5083882,150241,82971,-.2696590423583984,3410210,1969313024,.1309757232666016,560418,.2127399444580078,3364937,-.064997673034668,146141,.0358123779296875,13696,-.0142812728881836,695968,-.1019840240478516,matched (3),7558677.5,.91889381,422434.56,1053785.1
201601,293790,672,1338,3963213,01,0,0,0,0,0,0,0,0,0,0,0,96947,-.8787994384765625,325781,-1.091185569763184,1035578,.3351545333862305,13122463,973029,-.2528934478759766,22613908,-.0653705596923828,588415,10593034,10524506,-.0943489074707031,7633716,.1619033813476563,95471,-.706233024597168,1277577,-.1565847396850586,8663472,-.122802734375,6309,318897,.0253744125366211,4528174,.2928915023803711,122768,-.3525562286376953,6338545,5971384,-.054865837097168,660574,-.2042732238769531,147024,-.2900466918945313,298662,-.6834554672241211,99933,-.3078460693359375,397227,-.1950340270996094,1956241,-.0512847900390625,1335538,.1690750122070313,1412688,540105,.1689291000366211,2197221,268606,-.1212787628173828,408557,887125,2357148,-.6078577041625977,3116629,-1.938602447509766,1456742,.2707185745239258,2503280,-.1053714752197266,1115832,-.2237148284912109,107447,.7641153335571289,2905178,.3130111694335938,134964960,-.1070919036865234,4049626,107223,93501,.119481086730957,2454018,1581030016,-.2196083068847656,493328,-.1275081634521484,2723641,-.2114400863647461,154831,.0577621459960938,10652,-.2513561248779297,500559,-.3295783996582031,matched (3),5762807,.91889381,369017.06,1033530.8
201602,293790,673,1338,4565351,02,1,0,0,0,0,0,0,0,0,0,0,117480,.1921043395996094,863782,.9750957489013672,1122603,.0806903839111328,11746245,1027296,.0542716979980469,29145050,.2537193298339844,0,12997022,11745623,.1097755432128906,8059172,.0542364120483398,134342,.3415660858154297,1544054,.1894454956054688,8734765,.0081949234008789,9718,322417,.0109777450561523,2713758,-.5119848251342773,175672,.3583221435546875,2133875,6566317,.0949745178222656,885511,.293055534362793,253475,.5446701049804688,568550,.6437768936157227,99007,-.0093097686767578,465953,.159576416015625,2500144,.2453241348266602,6882368,1.639628410339356,1690898,560339,.036778450012207,1793072,376742,.3383140563964844,472687,2155903,2980781,.2347326278686523,4647697,.3996191024780273,1394052,-.0439882278442383,3129897,.2233982086181641,1164330,.0425453186035156,89805,-.1793575286865234,3245704,.1108369827270508,127788904,-.0546360015869141,3780446,85568,96220,.0286655426025391,2464618,1357836544,-.1521854400634766,639557,.2596015930175781,3227566,.1697587966918945,100695,-.4302377700805664,9765,-.0869436264038086,418514,-.1790151596069336,matched (3),5722358.5,.91889381,501414.28,1087855
201603,293790,674,1338,5045190,03,0,1,0,0,0,0,0,0,0,0,0,274148,.8473997116088867,1068717,.2128934860229492,1098122,-.0220489501953125,12263793,1247328,.1940736770629883,30482488,.0448665618896484,0,15934190,11202582,-.0473365783691406,8950559,.1049051284790039,201737,.4065761566162109,1604613,.0384712219238281,9676488,.1023874282836914,34010,320336,-.0064754486083984,2294023,-.1680269241333008,106801,-.4976511001586914,4225623,5176427,-.2378387451171875,766901,-.1438074111938477,90481,-1.030125617980957,427199,-.2858400344848633,186430,.6328649520874023,483347,.0366506576538086,2393079,-.0437679290771484,1404668,-1.58916187286377,1746639,602411,.0723972320556641,1255787,192123,-.6734247207641602,568425,2719067,2804173,-.0610761642456055,5558193,.1789016723632813,1079925,-.2553234100341797,2403516,-.2640676498413086,1275127,.0909004211425781,121388,.3013515472412109,2593144,-.2244606018066406,132031024,.0326576232910156,4514747,113437,101377,.0522089004516602,2059549,1271094784,-.0660133361816406,651773,.0189199447631836,3748240,.1495580673217773,182776,.5961647033691406,18940,.6624717712402344,855488,.7149620056152344,matched (3),5746387,.91889381,436109.09,1059341
201604,293790,675,1338,5142206,04,0,0,1,0,0,0,0,0,0,0,0,249458,-.0943775177001953,422854,-.9271869659423828,858316,-.2463846206665039,14696150,1262508,.0120964050292969,29589824,-.0297203063964844,1208685,18143912,10791914,-.0373477935791016,9548070,.0646228790283203,160363,-.2295246124267578,1717054,.0677280426025391,8814586,-.0932903289794922,15598,343538,.0699272155761719,2436608,.0602998733520508,87404,-.2004270553588867,2660120,5063396,-.0220775604248047,579093,-.2808942794799805,225892,.9149169921875,550082,.2528181076049805,97509,-.6481113433837891,545687,.1213102340698242,2599020,.0825538635253906,1952019,.3290634155273438,1577807,582768,-.0331506729125977,1627259,332555,.5486698150634766,343902,1116180,3010803,.0710973739624023,3263817,-.5323753356933594,1429883,.2807016372680664,2497461,.0383424758911133,916966,-.3297309875488281,144425,.1737689971923828,2056261,-.2319822311401367,116567552,-.1245651245117188,4105079,107867,208132,.7193260192871094,1528893,1192474240,-.0638484954833984,329969,-.6806974411010742,3531701,-.0595064163208008,143336,-.2430696487426758,25195,.2853689193725586,530484,-.4778823852539063,matched (3),5666845.5,.91889381,408616.5,1048322.3
201605,293790,676,1338,6487740,05,0,0,0,1,0,0,0,0,0,0,0,368839,.3910694122314453,1014438,.8750629425048828,1135331,.2797079086303711,12807861,1200423,-.0504264831542969,23298312,-.2390499114990234,1283133,15952995,11232666,.0400295257568359,8858999,-.0749053955078125,64446,-.9116125106811523,1305154,-.2742891311645508,9406312,.0649738311767578,19163,467416,.3079214096069336,1314413,-.6172170639038086,34411,-.932164192199707,3761322,5011749,-.0102519989013672,410684,-.3436393737792969,262654,.1507806777954102,794385,.3675003051757813,83916,-.1501283645629883,511550,-.0645999908447266,2911525,.1135425567626953,4259054,.7801828384399414,1747137,663763,.1301364898681641,1805265,375870,.1224384307861328,463800,2315292,2862683,-.0504474639892578,3675533,.118800163269043,1713193,.1807661056518555,2798610,.1138477325439453,802920,-.1328153610229492,125948,-.1368913650512695,2181407,.0590810775756836,146677008,.2297611236572266,5087364,102234,66627,-1.139062881469727,2042387,1248355840,.0457973480224609,494062,.4036626815795898,3775193,.0666713714599609,258770,.5907478332519531,7703,-1.18503475189209,770107,.3727397918701172,matched (3),6404675,.91889381,505458.03,1089724.8
201606,293790,677,1338,5457741,06,0,0,0,0,1,0,0,0,0,0,0,29947,-2.510931015014648,776155,-.2677383422851563,1232089,.0817861557006836,11799605,1515293,.2329349517822266,22274908,-.0449199676513672,1140381,15541424,10198748,-.0965614318847656,7965738,-.1062841415405273,40442,-.4659585952758789,1009029,-.2573328018188477,8752725,-.072016716003418,9898,414356,-.1204938888549805,2282805,.5520153045654297,25670,-.2930536270141602,3564007,5467049,.0869541168212891,1019822,.9095592498779297,228631,-.138728141784668,466778,-.5317144393920898,76144,-.0971899032592773,515062,.0068416595458984,2364781,-.2079916000366211,3582886,-.1728782653808594,1414306,512424,-.2587728500366211,2713127,486727,.2584600448608398,535479,1340768,3149161,.0953769683837891,3139268,-.1577081680297852,1279209,-.2921171188354492,2308096,-.1926994323730469,666986,-.18548583984375,115400,-.0874652862548828,2418664,.1032447814941406,123017936,-.1759033203125,4782335,88832,72500,.0844764709472656,1808573,1266990592,.0148162841796875,432314,-.1335086822509766,3632905,-.0384187698364258,249785,-.0353384017944336,3852,-.6930179595947266,233769,-1.192195892333984,matched (3),6098515.5,.91889381,426161.94,1055284.9
201607,293790,678,1338,6646835,07,0,0,0,0,0,1,0,0,0,0,0,88093,1.078964233398438,658763,-.1639881134033203,806553,-.4236965179443359,12831768,1366739,-.1031808853149414,26245284,.1640243530273438,1381664,14888730,10736423,.0513763427734375,6388187,-.2206993103027344,185173,1.521421432495117,828248,-.1974315643310547,9131329,.0423460006713867,23896,418801,.0106706619262695,3446388,.411921501159668,90040,1.254931449890137,4350661,4830837,-.1237192153930664,799443,-.2434673309326172,100194,-.8250007629394531,434067,-.0726547241210938,99884,.2713832855224609,517123,.0039939880371094,2373368,.0036249160766602,6510978,.597320556640625,1388558,676670,.2780313491821289,1782244,215286,-.8157367706298828,391759,1785904,3898432,.2134380340576172,3363330,.0689420700073242,1522120,.1738624572753906,2299567,-.0037021636962891,698725,.0464878082275391,74362,-.4394588470458984,2938625,.1947269439697266,145255344,.1661643981933594,4231438,106090,75681,.0429410934448242,2148526,1330681344,.0490474700927734,487135,.1193885803222656,3420342,-.0602922439575195,150564,-.5062122344970703,25879,1.904839515686035,722618,1.128546714782715,matched (3),6614024,.91889381,355781.63,1028879.4
201608,293790,679,1338,9128557,08,0,0,0,0,0,0,1,0,0,0,0,265919,1.104798316955566,789547,.181096076965332,975789,.1904764175415039,11379601,1454043,.061920166015625,24904288,-.0524463653564453,706460,17551692,12410139,.1448726654052734,7717268,.1890096664428711,181027,-.02264404296875,1271661,.428767204284668,10060814,.0969371795654297,4938,530646,.236699104309082,5509375,.4691247940063477,178450,.6840543746948242,3494592,6458818,.2904262542724609,1049802,.2724409103393555,197942,.6808652877807617,319933,-.3050870895385742,219777,.7886037826538086,565074,.0886754989624023,2978913,.2272481918334961,3092929,-.7443714141845703,1574905,437201,-.4367904663085938,2590549,296378,.3196687698364258,438788,1801710,2531865,-.4316177368164063,5389035,.4714345932006836,1748747,.1387948989868164,2492473,.0805540084838867,1170687,.5160894393920898,128837,.5496025085449219,2616664,-.1160421371459961,162323504,.1110973358154297,5854225,120199,180313,.8681669235229492,2858512,1411871232,.0592250823974609,936627,.6537437438964844,4394535,.2506217956542969,257613,.5370702743530273,8084,-1.163544654846191,616033,-.1595802307128906,matched (3),8547680,.91889381,352262.81,1027667.9
201609,293790,680,1338,7191950,09,0,0,0,0,0,0,0,1,0,0,0,128612,-.7263917922973633,581340,-.3061237335205078,1000756,.0252647399902344,12499121,1258494,-.1444320678710938,27098290,.0844306945800781,1147216,15932130,10880637,-.1315288543701172,9241430,.18023681640625,157138,-.1415214538574219,1082168,-.1613578796386719,8782009,-.1359434127807617,2268,391448,-.3042421340942383,3816769,-.3670473098754883,158548,-.118250846862793,2195819,6855661,.0596284866333008,1012513,-.0361661911010742,196507,-.0072755813598633,523086,.4916343688964844,361791,.4984540939331055,554804,-.0183420181274414,2783646,-.0677967071533203,2179619,-.3499679565429688,1901171,564285,.2551660537719727,2123252,338879,.134007453918457,605801,1600852,4424683,.5582427978515625,3661829,-.3864040374755859,1249958,-.3357887268066406,2801218,.1167793273925781,833143,-.3401412963867188,92481,-.3315448760986328,1694070,-.4347658157348633,125828304,-.2546730041503906,5610729,102563,89782,-.6973094940185547,2541423,1167797760,-.1897964477539063,827531,-.1238384246826172,4312824,-.0187692642211914,126453,-.7115879058837891,30156,1.316496849060059,445782,-.3234701156616211,matched (3),7455373.5,.91889381,274892.78,1003781.9
201610,293790,681,1338,6206439,10,0,0,0,0,0,0,0,0,1,0,0,1954,-4.186921119689941,532988,-.0868368148803711,1021308,.0203285217285156,12417309,1100968,-.1337261199951172,25647812,-.0550117492675781,714859,12500901,13155788,.1898765563964844,7805890,-.168818473815918,274801,.5589227676391602,1363060,.2307662963867188,8388561,-.0458354949951172,6913,344167,-.1287260055541992,2702922,-.3450708389282227,150578,-.0515766143798828,2819066,4821331,-.352025032043457,926849,-.0883998870849609,114372,-.5412416458129883,198547,-.9687204360961914,196180,-.612034797668457,556968,.0038928985595703,2363023,-.1638202667236328,2608637,.1796779632568359,1482991,456016,-.2130317687988281,1965133,182472,-.6190462112426758,517399,1559689,3223602,-.3166999816894531,3339706,-.0920791625976563,1196061,-.0440769195556641,2430776,-.1418437957763672,1058331,.2392435073852539,79883,-.1464395523071289,1403314,-.1882972717285156,133315792,.0578022003173828,4340057,55661,28302,-1.154452323913574,1569080,1308211456,.1135406494140625,304593,-.9994697570800781,3628168,-.1728649139404297,82566,-.4262733459472656,10619,-1.043739318847656,175260,-.9335594177246094,matched (3),5006127,.91889381,344452.53,1025016.9
201611,293790,682,1338,10836569,11,0,0,0,0,0,0,0,0,0,1,0,414875,5.358098983764648,753653,.3464326858520508,1105216,.0789566040039063,11061861,1492809,.3044700622558594,22783156,-.1184368133544922,1284434,15005679,11832781,-.105987548828125,8996657,.1419744491577148,220492,-.2201862335205078,1120812,-.1956796646118164,8937756,.0634145736694336,59494,388720,.1217327117919922,2875182,.0617828369140625,140797,-.0671615600585938,4407456,4885472,.0132160186767578,1221182,.2757835388183594,141240,.2110042572021484,782529,1.371504783630371,128852,-.4203681945800781,552489,-.0080738067626953,2367994,.0021018981933594,2058964,-.2366256713867188,1356175,407118,-.1134243011474609,2457613,381620,.737828254699707,553585,2039449,3771052,.1568546295166016,3118698,-.0684671401977539,1342426,.1154451370239258,3048817,.2265434265136719,1115519,.0526266098022461,169583,.7527790069580078,2316719,.5013151168823242,158539872,.1732864379882813,6272499,97554,131610,1.536911010742188,2144024,1399371008,.0673618316650391,856295,1.033638000488281,3670407,.0115747451782227,175045,.7514457702636719,24456,.8342304229736328,881695,1.615575790405273,matched (3),9765951,.91889381,497520.22,1086065.6
201612,293790,683,1338,6880876,12,0,0,0,0,0,0,0,0,0,0,1,28619,-2.673906326293945,642751,-.159174919128418,847311,-.2657279968261719,11126008,1138947,-.2705554962158203,18507108,-.2078666687011719,453608,13741657,12578908,.0611476898193359,7218320,-.2202310562133789,104931,-.742558479309082,918892,-.1986398696899414,8137279,-.0938282012939453,280,351145,-.1016607284545898,2436916,-.1653833389282227,129928,-.0803394317626953,4052682,4793040,-.0191011428833008,1011523,-.1883621215820313,113680,-.2170734405517578,373075,-.7407512664794922,112310,-.1374015808105469,500975,-.0978775024414063,2136963,-.1026582717895508,1990859,-.0336360931396484,1366773,608900,.4025506973266602,2272088,312907,-.1985187530517578,599115,1240407,4706267,.2215414047241211,3148334,.0094575881958008,1449479,.076725959777832,2659979,-.1364355087280273,685211,-.4873485565185547,97377,-.5547523498535156,2302663,-.0060853958129883,148576000,-.064910888671875,5070928,54523,83936,-.4497890472412109,1936558,1816614656,.2609519958496094,241680,-1.265000343322754,3415100,-.0720958709716797,294600,.5205755233764648,8178,-1.095427513122559,166599,-1.666256904602051,matched (3),5840226,.91889381,359552.81,1030189.5
201701,293790,684,1338,8878209,01,0,0,0,0,0,0,0,0,0,0,0,203890,1.963509559631348,1070679,.5102910995483398,1010211,.175847053527832,11359567,1733248,.4198932647705078,31473988,.531005859375,2765942,13276807,13359289,.0601902008056641,8230546,.131230354309082,215959,.7217855453491211,1343089,.3795595169067383,7215876,-.1201725006103516,5653,552825,.4538421630859375,2391541,-.0187950134277344,101965,-.2423505783081055,4767918,4596660,-.041834831237793,1081027,.0664548873901367,123109,.0796823501586914,494701,.2821741104125977,174328,.4396762847900391,523029,.0430803298950195,2602607,.1971282958984375,1911730,-.040557861328125,1712232,642904,.0543413162231445,2606917,318179,.0167074203491211,407062,3582896,3757705,-.2250862121582031,4248734,.2997474670410156,1532574,.0557441711425781,2466177,-.0756492614746094,963790,.3411464691162109,130303,.2912721633911133,2500546,.0824422836303711,154616672,.0398521423339844,5203272,113084,90065,.0704774856567383,2760481,2191169024,.1874618530273438,723718,1.096787452697754,3423415,.0024318695068359,185843,-.4607172012329102,18905,.8379783630371094,851907,1.631887435913086,matched (3),8064942,.91889381,339330.72,1023307.1
201702,293790,685,1338,6371697,02,1,0,0,0,0,0,0,0,0,0,0,126987,-.4734964370727539,544780,-.6756658554077148,1048518,.0372180938720703,9340694,1005836,-.5441780090332031,26621538,-.1674404144287109,922338,11663558,11860208,-.1190223693847656,8603817,.0443534851074219,143471,-.4089555740356445,1351117,.0059595108032227,6984358,-.0326099395751953,2835,461936,-.1796150207519531,2281473,-.0471162796020508,71736,-.3516368865966797,1736215,6890881,.4048690795898438,753520,-.3609113693237305,117592,-.0458488464355469,280068,-.5689210891723633,206994,.1717510223388672,437301,-.1790151596069336,2368382,-.0943069458007813,1361782,-.3392143249511719,1853860,548045,-.1596384048461914,2448074,379555,.1763858795166016,425742,1939523,3254852,-.1436624526977539,2057468,-.7251453399658203,1425557,-.0723857879638672,2599937,.0528182983398438,683650,-.3434267044067383,79270,-.4970026016235352,2461827,-.0156049728393555,147650112,-.0461025238037109,3668504,55253,48996,-.6087932586669922,1905126,1911649408,-.1364688873291016,690694,-.0467052459716797,3557925,.038538932800293,61107,-1.112275123596191,3968,-1.561163902282715,254181,-1.209430694580078,matched (3),7127915,.91889381,281690.41,1005664.8
201703,293790,686,1338,7016025,03,0,1,0,0,0,0,0,0,0,0,0,108756,-.1549777984619141,639587,.1604404449462891,1083524,.0328407287597656,13671649,1546433,.4301319122314453,31620082,.1720714569091797,325003,16398016,14438233,.1966896057128906,9076399,.0534725189208984,242174,.5235233306884766,1479068,.090479850769043,8400090,.1845693588256836,17640,503578,.0863122940063477,1925767,-.1694974899291992,88058,.2050027847290039,4007127,6971057,.0115680694580078,1008008,.2909755706787109,230979,.6751060485839844,625999,.804316520690918,228600,.0992841720581055,574405,.2727136611938477,3273322,.3235988616943359,2235420,.4956350326538086,1552651,757292,.3233919143676758,2529863,321399,-.166316032409668,391027,2984689,3849763,.1678647994995117,3744616,.5988435745239258,1785274,.2250089645385742,2675547,.0286664962768555,1211887,.5724878311157227,172569,.7779378890991211,1741199,-.3463296890258789,210307072,.3537235260009766,5327923,159250,89740,.6051778793334961,2252477,1944528896,.0170516967773438,648281,-.0633726119995117,4306709,.1909961700439453,195674,1.163823127746582,6537,.4992160797119141,1239335,1.584283828735352,matched (3),6997927.5,.91889381,274890.69,1003781.4
201704,293790,687,1338,6032785,04,0,0,1,0,0,0,0,0,0,0,0,279529,.9439992904663086,1096486,.5390434265136719,724044,-.4031219482421875,9555529,1427216,-.080225944519043,29057040,-.0845317840576172,658894,15228603,11606619,-.2183036804199219,7139742,-.2400016784667969,213766,-.1247739791870117,1079728,-.3147029876708984,6594043,-.2420759201049805,76017,517691,.0276403427124023,1847244,-.0416297912597656,60790,-.370570182800293,3214588,5198373,-.2934207916259766,803464,-.2267990112304688,130811,-.5685739517211914,225772,-1.01982307434082,120184,-.6429500579833984,505699,-.1273937225341797,1869842,-.5599517822265625,1013659,-.790863037109375,1815136,638813,-.1701374053955078,1746605,340037,.056370735168457,502197,2353153,3386866,-.1281061172485352,3817515,.0192804336547852,1309819,-.3096828460693359,2275674,-.1618776321411133,548817,-.7921695709228516,120604,-.3582849502563477,1176925,-.3916692733764648,161369616,-.2648715972900391,4138005,44585,55545,-.4797229766845703,1304656,1808473856,-.0725364685058594,1009343,.4427309036254883,3223437,-.2897253036499023,174760,-.1130361557006836,27055,1.420393943786621,446574,-1.020725250244141,matched (3),8778162,.91889381,477206.56,1076911.5
201705,293790,688,1338,12304201,05,0,0,0,1,0,0,0,0,0,0,0,88789,-1.146842956542969,882971,-.2165737152099609,1264641,.5576915740966797,10422137,1125931,-.2371149063110352,34204572,.1630992889404297,1163057,16471386,15093011,.2626571655273438,7406674,.0367050170898438,239391,.1132164001464844,1252771,.1486492156982422,8042735,.1986026763916016,69627,618970,.1786775588989258,1458140,-.2365331649780273,42432,-.359522819519043,3498142,7185081,.3236608505249023,697651,-.1412134170532227,207413,.4609584808349609,398873,.569117546081543,119753,-.0035924911499023,643295,.2406625747680664,2557326,.3131084442138672,3251373,1.165511131286621,2092505,884803,.3257532119750977,2861706,527202,.4385290145874023,612631,3911934,3405550,.0055017471313477,7143855,.626652717590332,1565765,.1784858703613281,2682120,.1643314361572266,661244,.1863584518432617,118446,-.0180549621582031,3028440,.9451427459716797,193269712,.180389404296875,5501367,152550,149623,.9909257888793945,1664943,1818181760,.0053539276123047,1539116,.4219083786010742,3900558,.1906709671020508,170760,-.0231542587280273,40604,.4059944152832031,673517,.4109077453613281,matched (3),11148999,.91889381,551312.88,1111736.5
