period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1026c348,growth1026c348,Y1168c208,growth1168c208,Y1385c218,Y1487c620,growth1487c620,Y1499c826,growth1499c826,Y1538c428,Y1958c251,Y2017c251,growth2017c251,Y2049c222,growth2049c222,Y2094c792,growth2094c792,Y2136c251,growth2136c251,Y2307c705,growth2307c705,Y2361c705,growth2361c705,Y2452c152,growth2452c152,Y2455c251,growth2455c251,Y2970c372,growth2970c372,Y2995c484,growth2995c484,Y3013c826,growth3013c826,Y3020c124,growth3020c124,Y303c705,Y3070c642,Y3085c372,growth3085c372,Y3384c752,growth3384c752,Y3418c586,growth3418c586,Y3604c152,growth3604c152,Y362c152,growth362c152,Y3788c246,growth3788c246,Y3806c705,growth3806c705,Y3812c208,growth3812c208,Y3949c68,growth3949c68,Y3974c792,growth3974c792,Y4002c124,growth4002c124,Y4160c484,growth4160c484,Y4208c826,growth4208c826,Y423c124,growth423c124,Y4359c705,growth4359c705,Y4456c246,growth4456c246,Y4467c152,growth4467c152,Y4889c440,growth4889c440,Y488c428,growth488c428,Y4890c381,Y4890c688,growth4890c688,Y497c372,growth497c372,Y541c208,growth541c208,Y631c348,growth631c348,Y633c752,growth633c752,Y680c344,Y694c246,growth694c246,Y776c218,Y917c586,growth917c586,_merge,x,r2,s,sf
201309,841381,644,3840,8385094,09,0,0,0,0,0,0,0,1,0,0,0,64712,-1.017227172851563,350785,-.1126298904418945,501036,2364341,-.0413579940795898,3132643,.4851303100585938,10513,3831,177675,-.1405239105224609,864886,.0913572311401367,2988464,.2305326461791992,2506661,-.0756359100341797,8644,.0413331985473633,169282,.6497840881347656,325285,-.1863250732421875,959321,1.839546203613281,57722,-.4255208969116211,305447,-.7533788681030273,2299414,-.0512924194335938,8583915,-.1068325042724609,103511,293976,53106,-.3298816680908203,475489,.0580625534057617,28865,.8102197647094727,209930,-.209564208984375,2120058,-.0197086334228516,1658102,.9022665023803711,17497,-1.103382110595703,20100872,.0041370391845703,725011,2.753900527954102,8464580,-.0851860046386719,577213,-.4411725997924805,1730412,.1680011749267578,8084529,.2708902359008789,491450,-.3985767364501953,3021,.6188497543334961,203944,.0514631271362305,75676,-1.390835762023926,8325,.6156301498413086,290108,-.5445804595947266,565862,11968,-.9237823486328125,486504,.199467658996582,27604,-.1971902847290039,988585,.0949878692626953,408111,-.1223077774047852,74832,4324752,-.3372631072998047,191951,363927,.2197990417480469,matched (3),8671954,.89838207,463279.28,978772.06
201310,841381,645,3840,7062370,10,0,0,0,0,0,0,0,0,1,0,0,17020,-1.335556983947754,228483,-.4287118911743164,0,3624045,.4270915985107422,3093084,-.0127086639404297,29380,8999,238601,.2948369979858398,1024794,.1696491241455078,1981440,-.4109354019165039,2112922,-.1708793640136719,5175,-.513026237487793,212788,.2287311553955078,232542,-.3356313705444336,728442,-.2753181457519531,90135,.4456710815429688,636791,.7346649169921875,3138810,.3111896514892578,8979459,.0450496673583984,77889,271461,121239,.8254737854003906,303613,-.4485893249511719,4124,-1.945805549621582,172030,-.1991052627563477,2105356,-.0069589614868164,1012024,-.4937210083007813,15621,-.1134138107299805,22093566,.0945224761962891,123225,-1.772174835205078,8182893,-.033843994140625,1323874,.8301067352294922,786533,-.7884798049926758,8275705,.023371696472168,407640,-.186976432800293,7329,.8862514495849609,167998,-.1938934326171875,159311,.7443971633911133,9999,.1832218170166016,347785,.181330680847168,450026,41601,1.245887756347656,457383,-.0617237091064453,10104,-1.00502872467041,1104120,.110529899597168,353956,-.1423664093017578,0,3519656,-.2059917449951172,0,177105,-.720210075378418,matched (3),6825793.5,.89838207,482710.06,988117.44
201311,841381,646,3840,7379921,11,0,0,0,0,0,0,0,0,0,1,0,10792,-.4555845260620117,115720,-.6802883148193359,226811,2178175,-.5091037750244141,2417965,-.2462425231933594,8485,42545,150048,-.4638376235961914,1147454,.1130542755126953,3331695,.5196571350097656,2176353,.0295782089233398,4585,-.1210489273071289,159405,-.288848876953125,152638,-.4210014343261719,1053640,.3690986633300781,105595,.1583023071289063,296131,-.7656393051147461,2219795,-.3464288711547852,9060313,.0089645385742188,139419,135286,293026,.8824977874755859,440480,.3721113204956055,17404,1.439876556396484,81715,-.7444305419921875,2044143,-.029505729675293,1393285,.3197116851806641,961986,4.120384216308594,19581902,-.1206798553466797,135674,.0962429046630859,9521411,.1514968872070313,964365,-.3168478012084961,716992,-.0925703048706055,8534786,.0308256149291992,525746,.2544336318969727,13087,.5797805786132813,217448,.2580070495605469,135641,-.1608467102050781,10077,.0077705383300781,135189,-.9449100494384766,514777,30697,-.3039588928222656,514137,.1169681549072266,43004,1.448361396789551,520368,-.7522678375244141,407205,.1401443481445313,132534,1550633,-.8196992874145508,64623,214768,.192814826965332,matched (3),8451819,.89838207,587345.19,1043236.1
201312,841381,647,3840,10745058,12,0,0,0,0,0,0,0,0,0,0,1,80229,2.006080627441406,77607,-.3995161056518555,424155,2233847,.025238037109375,2080253,-.1504364013671875,13381,1919,397466,.9741535186767578,476115,-.8796415328979492,1758366,-.6390962600708008,3157238,.3720474243164063,5239,.1333398818969727,167750,.0510272979736328,278067,.5997934341430664,359149,-1.076269149780273,131494,.2193498611450195,314201,.0592308044433594,2155552,-.0293684005737305,7217538,-.2273902893066406,62556,61286,158620,-.6137495040893555,592968,.2972745895385742,26428,.4177236557006836,162025,.6845130920410156,1302933,-.4503602981567383,1573747,.1217947006225586,147638,-1.874237060546875,17669132,-.1027870178222656,69229,-.6728353500366211,7976833,-.177001953125,766984,-.22900390625,861253,.183323860168457,6714084,-.2399425506591797,750888,.3564386367797852,2611,-1.611886501312256,125120,-.5526866912841797,163281,.1854610443115234,9722,-.0358638763427734,179449,.2832174301147461,539648,43319,.344426155090332,568464,.1004486083984375,49801,.1467418670654297,466728,-.1087894439697266,310937,-.2697267532348633,218286,5054571,1.181629180908203,386490,256129,.1761236190795898,matched (3),10820452,.89838207,526961.94,1010473.1
201401,841381,648,3840,12874165,01,0,0,0,0,0,0,0,0,0,0,0,171951,.762324333190918,133995,.5461454391479492,589727,2500263,.1126708984375,3294354,.4597206115722656,12717,93555,554286,.3325719833374023,958209,.699406623840332,4129899,.8538684844970703,2820624,-.1127395629882813,7107,.3049497604370117,212152,.234827995300293,84250,-1.194073677062988,929642,.9510622024536133,51010,-.9469394683837891,592408,.6341629028320313,2180649,.0115756988525391,8117777,.1175422668457031,159005,236011,219870,.3265247344970703,495630,-.1793107986450195,1750322,4.193130493164063,78272,-.7275609970092773,1982499,.4197397232055664,700146,-.8099250793457031,160724,.084925651550293,20524816,.1498146057128906,86487,.2225742340087891,8955474,.1157245635986328,1009491,.2747354507446289,463946,-.6186199188232422,7032821,.0463800430297852,593489,-.2352380752563477,363,-1.973085403442383,126974,.01470947265625,177694,.084589958190918,7367,-.2773809432983398,224298,.2230844497680664,572345,44178,.0196352005004883,368231,-.4342279434204102,47027,-.0573129653930664,1155351,.9064130783081055,432617,.3302621841430664,133406,8048538,.4651975631713867,136134,491322,.6514177322387695,matched (3),12233423,.89838207,503413.75,998394.94
201402,841381,649,3840,11400264,02,1,0,0,0,0,0,0,0,0,0,0,15634,-2.397761344909668,107908,-.2165241241455078,355288,1867882,-.291590690612793,2549175,-.2564401626586914,14653,24950,862157,.4417562484741211,275506,-1.246457099914551,2811401,-.3845701217651367,2497953,-.1214866638183594,12720,.5820951461791992,201850,-.0497779846191406,131963,.4487323760986328,482692,-.6554203033447266,50041,-.0191793441772461,451931,-.2706661224365234,2138919,-.0193214416503906,7400605,-.0924949645996094,145052,103953,170183,-.2561616897583008,538202,.0824050903320313,16388,-4.671005249023438,133483,.5337839126586914,1227967,-.4789981842041016,402092,-.5546083450317383,22406,-1.970359802246094,18461368,-.1059532165527344,74557,-.1484298706054688,8601476,-.0403318405151367,502801,-.6970071792602539,1192964,.9444284439086914,4094607,-.5409164428710938,446578,-.2844047546386719,3849,2.361165523529053,122715,-.0341176986694336,90603,-.6735754013061523,4831,-.4219570159912109,216300,-.0363092422485352,418322,30100,-.3837013244628906,233681,-.4547529220581055,57083,.1937847137451172,783417,-.3884944915771484,399341,-.0800371170043945,92148,3231112,-.9126644134521484,180462,261027,-.6324758529663086,matched (3),11088784,.89838207,425628.88,961523.31
201403,841381,650,3840,9704336,03,0,1,0,0,0,0,0,0,0,0,0,68686,1.480096817016602,67306,-.4720296859741211,427867,1766292,-.0559234619140625,2708859,.0607576370239258,11855,6239,609642,-.3465652465820313,1309509,1.558798789978027,2185708,-.2517433166503906,3405428,.3098993301391602,10349,-.2062854766845703,178296,-.124079704284668,57520,-.830388069152832,216338,-.8025369644165039,54276,.0812397003173828,164348,-1.011543273925781,1970345,-.08209228515625,5398519,-.3154363632202148,156454,259681,77470,-.7869844436645508,636967,.1684837341308594,15820,-.0352745056152344,103994,-.2496404647827148,1192419,-.0293760299682617,322142,-.2216882705688477,330312,2.690709114074707,21045212,.1309928894042969,47192,-.4573392868041992,10120983,.1626768112182617,755453,.4071235656738281,1133214,-.0513839721679688,4994258,.1986179351806641,572549,.2484846115112305,790,-1.583535671234131,330168,.9897365570068359,41777,-.7741413116455078,6688,.325261116027832,139399,-.439326286315918,442415,11184,-.9900407791137695,355427,.4193630218505859,59662,.0441884994506836,576659,-.3064146041870117,348414,-.1364240646362305,79189,1567930,-.7230701446533203,121667,274230,.0493440628051758,matched (3),8469393,.89838207,472772.66,983301.13
201404,841381,651,3840,11400664,04,0,0,1,0,0,0,0,0,0,0,0,75662,.0967311859130859,93157,.3250370025634766,656523,1905437,.0758295059204102,3111014,.1384210586547852,13131,79713,486870,-.2248744964599609,382483,-1.230723381042481,2250871,.0293779373168945,1962713,-.5510425567626953,13336,.2535772323608398,224378,.2298870086669922,63106,.0926828384399414,256344,.169677734375,68724,.2360162734985352,550408,1.208673477172852,1698546,-.1484355926513672,8586649,.4640836715698242,154206,296145,167559,.7714452743530273,543151,-.1593303680419922,40816,.9477996826171875,65798,-.4577436447143555,1343206,.1190757751464844,210532,-.4253549575805664,199280,-.5053272247314453,23891696,.1268577575683594,19110,-.9040126800537109,7485174,-.3016862869262695,759426,.0052452087402344,477750,-.8637247085571289,5807012,.1507768630981445,559573,-.0229244232177734,9348,2.470884799957275,450666,.3111257553100586,96622,.8384599685668945,11197,.5153312683105469,192787,.3242454528808594,263168,36361,1.179012298583984,227210,-.4474458694458008,42731,-.333770751953125,793859,.3196554183959961,349561,.0032863616943359,222122,6467128,1.416975975036621,172223,386664,.3435888290405273,matched (3),10719707,.89838207,462091.09,978210.25
201405,841381,652,3840,13173821,05,0,0,0,1,0,0,0,0,0,0,0,199378,.9689264297485352,139287,.4022502899169922,541402,2187765,.1381683349609375,3282635,.0536975860595703,28913,13120,504514,.0355978012084961,1125035,1.078885078430176,2078269,-.0797824859619141,2288432,.153538703918457,7662,-.554194450378418,170919,-.2721424102783203,143509,.8215818405151367,617827,.8796882629394531,86112,.225550651550293,487769,-.1208181381225586,2049823,.1879806518554688,8985442,.0453968048095703,231846,518783,137430,-.1982212066650391,624991,.1403493881225586,4946,-2.110495567321777,51874,-.2377719879150391,1945976,.3707046508789063,424930,.7022867202758789,24290,-2.104645729064941,23159552,-.0311241149902344,103709,1.691376686096191,9041455,.1888952255249023,1571455,.7271938323974609,763681,.4690618515014648,7711843,.28369140625,636748,.1291999816894531,10260,.0930900573730469,405932,-.1045408248901367,502350,1.648490905761719,14267,.2423028945922852,135896,-.349696159362793,447492,23782,-.4245681762695313,930364,1.409701347351074,43100,.0085983276367188,899367,.1247854232788086,585150,.5151901245117188,109673,7191740,.106201171875,116075,621134,.4739904403686523,matched (3),12666518,.89838207,437543.41,966856.38
201406,841381,653,3840,9468138,06,0,0,0,0,1,0,0,0,0,0,0,7019,-3.346582412719727,46870,-1.08915901184082,434797,2424686,.1028223037719727,2710699,-.1914396286010742,12324,1282,519768,.0297870635986328,733951,-.4271268844604492,2367878,.1304588317871094,2130649,-.0714397430419922,4769,-.4741363525390625,165595,-.0316448211669922,299807,.7367410659790039,381904,-.4810390472412109,52959,-.4861307144165039,641323,.2736911773681641,1919130,-.0658817291259766,8020533,-.1136007308959961,232085,86955,68917,-.690211296081543,606857,-.0294437408447266,20699,1.431506156921387,104193,.6974267959594727,1405043,-.3256959915161133,164395,-.9496526718139648,34826,.3602991104125977,19028510,-.1964683532714844,805541,2.049924850463867,9974200,.0981826782226563,1556641,-.0094718933105469,942289,.2101621627807617,6548537,-.1635150909423828,631267,-.0086450576782227,4107,-.9155597686767578,327883,-.2135295867919922,105091,-1.564470291137695,3326,-1.456178665161133,130502,-.0405006408691406,415151,13662,-.5543107986450195,421572,-.7915849685668945,57890,.2950220108032227,915203,.0174541473388672,450321,-.261906623840332,129600,7705203,.0689630508422852,162682,353389,-.5639772415161133,matched (3),10083500,.89838207,539843.81,1017250.4
201407,841381,654,3840,11586119,07,0,0,0,0,0,1,0,0,0,0,0,17220,.8974514007568359,282591,1.796623229980469,644963,3266139,.2979059219360352,2868769,.056675910949707,21314,49090,507420,-.024043083190918,1487577,.7064609527587891,2772095,.1576089859008789,2123733,-.0032520294189453,11557,.8851547241210938,298610,.5895929336547852,234027,-.2477025985717773,639593,.5156631469726563,202155,1.339516639709473,886578,.3238363265991211,2532600,.277374267578125,9256621,.1433343887329102,165965,410768,194107,1.035506248474121,268203,-.8165493011474609,58185,1.033542633056641,156999,.4099950790405273,1630394,.1487541198730469,428429,.9578533172607422,47064,.3011445999145508,20727392,.0855159759521484,984402,.2005205154418945,9786998,-.0189476013183594,1647872,.0569553375244141,1239855,.2744379043579102,7281732,.1061267852783203,633822,.0040397644042969,2054,-.6929035186767578,499243,.4204368591308594,251395,.8721990585327148,13685,1.414529800415039,266934,.7156124114990234,439140,27481,.6988773345947266,647304,.4288253784179688,85137,.3857173919677734,881866,-.0371055603027344,544764,.1903915405273438,239696,8785024,.1311521530151367,206542,534677,.414093017578125,matched (3),12115856,.89838207,556595.06,1026238.4
201408,841381,655,3840,9880147,08,0,0,0,0,0,0,1,0,0,0,0,20721,.1850757598876953,176155,-.4726362228393555,475999,1716130,-.6435365676879883,2810286,-.0205965042114258,14108,6358,360026,-.3431625366210938,569627,-.9599218368530273,2808950,.0132074356079102,1590916,-.2888650894165039,2187,-1.664760112762451,182585,-.4919223785400391,141893,-.5003633499145508,197815,-1.173500061035156,104472,-.6601161956787109,158435,-1.722024917602539,1980517,-.2458877563476563,10241722,.1011314392089844,137840,116247,445323,.8303909301757813,327542,.1998720169067383,36140,-.4762277603149414,70826,-.7960138320922852,1210250,-.2979955673217773,724655,.5255708694458008,505941,2.374911308288574,17832110,-.1504535675048828,9563,-4.634132385253906,8593516,-.1300468444824219,1321406,-.2207889556884766,1111409,-.1093664169311523,6939535,-.0481338500976563,446876,-.3494873046875,1140,-.5887608528137207,312625,-.4680891036987305,239965,-.0465326309204102,4250,-1.169381141662598,140002,-.6453447341918945,345358,39669,.3670749664306641,640532,-.0105171203613281,40781,-.7360458374023438,416569,-.7499885559082031,386238,-.3438987731933594,165431,6342519,-.3257722854614258,189444,515017,-.0374622344970703,matched (3),9478324,.89838207,534646.69,1014501.9
201409,841381,656,3840,10822897,09,0,0,0,0,0,0,0,1,0,0,0,114398,1.708536148071289,265387,.4098243713378906,667284,3750594,.7818422317504883,3093145,.0959024429321289,9357,10766,381844,.0588350296020508,571664,.0035696029663086,3014980,.0707826614379883,2292599,.3653764724731445,22736,2.341418743133545,242204,.2825641632080078,175086,.2102041244506836,544429,1.012405395507813,153444,.3844165802001953,596718,1.32610034942627,2372712,.1806755065917969,8597947,-.1749467849731445,194459,348731,204032,-.7805233001708984,657568,.6969318389892578,84154,.8452482223510742,176554,.9134006500244141,1363249,.119044303894043,724505,-.0002069473266602,99748,-1.623772621154785,20031988,.1163291931152344,267020,3.329421997070313,10567608,.2067852020263672,1306872,-.0110597610473633,605171,-.6078720092773438,7647575,.0971536636352539,660542,.3907794952392578,2739,.8765645027160645,407679,.2654762268066406,156068,-.430201530456543,9619,.8168210983276367,264498,.6361770629882813,410463,39145,-.0132970809936523,771806,.1864337921142578,41913,.0273799896240234,697456,.5153875350952148,410313,.0604667663574219,196610,2919842,-.7757463455200195,213773,475200,-.0804643630981445,matched (3),11358774,.89838207,411887.88,955520.13
201410,841381,657,3840,9604454,10,0,0,0,0,0,0,0,0,1,0,0,6690,-2.839070320129395,51535,-1.638927459716797,484203,2902103,-.2564783096313477,2635700,-.1600399017333984,14578,90665,329364,-.1478481292724609,542311,-.0527114868164063,1496472,-.7004823684692383,1766421,-.2607307434082031,10695,-.7541732788085938,168938,-.3602485656738281,224579,.2489500045776367,405080,-.2956533432006836,107828,-.3527975082397461,683782,.1361942291259766,2517886,.0593852996826172,9583887,.1085596084594727,220731,221257,135099,-.4122695922851563,624672,-.0513210296630859,29680,-1.04217529296875,129672,-.3086185455322266,2269248,.509577751159668,1005623,.3278732299804688,66729,-.402008056640625,18946992,-.0556850433349609,401649,.4082546234130859,7905172,-.2902755737304688,1232358,-.0587072372436523,797608,.2761058807373047,5036446,-.4176883697509766,399886,-.5018815994262695,2172,-.2319445610046387,470094,.1424522399902344,318114,.7121181488037109,9786,.0172128677368164,139048,-.6430149078369141,359708,32415,-.1886520385742188,823210,.064478874206543,38466,-.0858211517333984,533228,-.2684898376464844,358927,-.1338014602661133,103929,4613931,.4575510025024414,244912,448653,-.0574865341186523,matched (3),8536364,.89838207,374183.19,939883.06
201411,841381,658,3840,8505996,11,0,0,0,0,0,0,0,0,0,1,0,7256,.0812149047851563,100556,.6684532165527344,539579,2386144,-.1957569122314453,2549931,-.0330829620361328,9938,5004,337188,.0234766006469727,481331,-.1192846298217773,1467866,-.0193014144897461,1575502,-.1143817901611328,57870,1.688423156738281,199028,.1639137268066406,251180,.1119422912597656,625253,.4340724945068359,125672,.15313720703125,590951,-.1459054946899414,2541671,.0094022750854492,7141600,-.2941465377807617,167175,245589,219123,.4836254119873047,424716,-.3858060836791992,42916,.3687715530395508,36132,-1.277829170227051,1244816,-.6004610061645508,1820680,.5936031341552734,6485,-2.331147193908691,21160602,.1104946136474609,246884,-.4866600036621094,6650567,-.1728153228759766,988034,-.2209672927856445,884732,.1036672592163086,6069237,.1865329742431641,632829,.4590215682983398,3480,.4713845252990723,311658,-.4110260009765625,147324,-.769775390625,2527,-1.353919982910156,130184,-.0658702850341797,296262,22446,-.3675088882446289,782304,-.0509681701660156,38995,.0136585235595703,404821,-.2755041122436523,275404,-.2648801803588867,106780,3430667,-.29632568359375,132251,185727,-.8819713592529297,matched (3),8274032.5,.89838207,433926.16,965224.81
201412,841381,659,3840,10596217,12,0,0,0,0,0,0,0,0,0,0,1,70911,2.279597282409668,112454,.1118297576904297,391015,1936514,-.2087888717651367,2701083,.057586669921875,5110,38072,443992,.2751665115356445,784775,.4888420104980469,1692889,.1426277160644531,2662947,.5248594284057617,3022,-2.952280998229981,105578,-.6339950561523438,103613,-.8855066299438477,188271,-1.200274467468262,89791,-.3361902236938477,464229,-.2413558959960938,2038398,-.2206573486328125,8150008,.1320819854736328,138294,349587,141470,-.4375448226928711,922752,.77593994140625,100128,.8472051620483398,150696,1.428085327148438,1061772,-.1590480804443359,418296,-1.470775604248047,109143,2.823166847229004,22112888,.0440196990966797,112111,-.7894287109375,9327517,.3382663726806641,1011957,.0239238739013672,2145626,.8859024047851563,7128066,.1608066558837891,697993,.0980081558227539,1823,-.6465492248535156,333671,.0682487487792969,295193,.6949949264526367,24588,2.275225639343262,201639,.437530517578125,555468,41705,.6195087432861328,876103,.1132402420043945,58108,.398869514465332,649645,.4729804992675781,374450,.3072195053100586,204712,4731909,.3215742111206055,348934,463056,.9135704040527344,matched (3),11681800,.89838207,583279.06,1040952.2
201501,841381,660,3840,8983775,01,0,0,0,0,0,0,0,0,0,0,0,127045,.5831155776977539,87468,-.2512712478637695,286875,1309553,-.3912038803100586,2617050,-.0316047668457031,13450,13658,622920,.3386116027832031,438900,-.5811252593994141,2091776,.2115764617919922,1893374,-.3410730361938477,2882,-.0474338531494141,126758,.1828298568725586,363725,1.255735397338867,365241,.6626749038696289,193282,.7666654586791992,385451,-.1859636306762695,1731679,-.1630725860595703,7288859,-.1116714477539063,114710,242931,169312,.1796550750732422,456480,-.7038154602050781,57630,-.5524063110351563,68061,-.7948598861694336,1362758,.2495708465576172,212660,-.6764945983886719,32007,-1.226704597473145,17217018,-.2502613067626953,144321,.2525501251220703,6203682,-.4078254699707031,842692,-.183039665222168,2964742,.3233585357666016,5106175,-.3335895538330078,689649,-.0120258331298828,542,-1.212972640991211,102154,-1.183673858642578,182612,-.4802656173706055,1782,-2.624522209167481,95859,-.7436008453369141,509131,252,-5.108947277069092,934692,.0647335052490234,19269,-1.103805541992188,558558,-.1510677337646484,267349,-.3369035720825195,125496,4101119,-.1430692672729492,164390,407151,-.1286640167236328,matched (3),10950509,.89838207,414082.88,956468.38
201502,841381,661,3840,7147000,02,1,0,0,0,0,0,0,0,0,0,0,54376,-.8486185073852539,58585,-.4007940292358398,417350,1521714,.150151252746582,2066909,-.2359933853149414,2763,1398,583759,-.0649299621582031,425707,-.0305204391479492,1741835,-.1830739974975586,1897571,.0022144317626953,3866,.2937355041503906,100863,-.2285165786743164,188293,-.6583986282348633,349301,-.0446233749389648,77799,-.9100217819213867,525599,.310124397277832,1721701,-.0057783126831055,4044730,-.588932991027832,138970,395122,147988,-.1346120834350586,470595,.0304527282714844,28523,-.7033329010009766,132477,.6660051345825195,1769957,.2614450454711914,191067,-.1070709228515625,14368,-.8009510040283203,15502481,-.1048984527587891,5114,-3.340058326721191,5183341,-.1796932220458984,1108057,.2737617492675781,841180,-1.259739875793457,4568057,-.1113624572753906,307091,-.8090391159057617,2335,1.460501194000244,208632,.7140903472900391,23839,-2.036041259765625,8735,1.589601516723633,122306,.243647575378418,424928,41,-1.81585693359375,568085,-.4979457855224609,10442,-.6126613616943359,713211,.2444190979003906,231530,-.1438455581665039,57488,5520328,.2971773147583008,235101,385717,-.0540809631347656,matched (3),7413085.5,.89838207,400145.84,950517.63
201503,841381,662,3840,13649718,03,0,1,0,0,0,0,0,0,0,0,0,10988,-1.599119186401367,142445,.8884773254394531,547958,1494646,-.0179481506347656,2462609,.1751670837402344,7867,46670,839581,.3634147644042969,497059,.1549568176269531,1864486,.0680456161499023,1977214,.0411138534545898,1427,-.9966459274291992,152620,.4141874313354492,304402,.4803495407104492,373187,.0661458969116211,92626,.1744413375854492,522103,-.0066738128662109,2347390,.3099908828735352,6088104,.4089221954345703,237187,260637,205766,.3296089172363281,565598,.1838855743408203,26386,-.0778770446777344,144365,.0859355926513672,1602373,-.0994701385498047,277986,.3749465942382813,236143,2.799433708190918,18105068,.1551914215087891,78687,2.73349666595459,6791954,.2702884674072266,1141725,.0299320220947266,1562244,.6190729141235352,5107815,.1116838455200195,691744,.8120718002319336,4648,.6884245872497559,237024,.127589225769043,63018,.9720983505249023,5365,-.4874420166015625,190139,.4412298202514648,771900,620,2.716147422790527,1350311,.865818977355957,70524,1.910117149353027,544174,-.2705078125,230294,-.0053529739379883,220300,982458,-1.72613525390625,299194,543277,.3425159454345703,matched (3),12709340,.89838207,514552.72,1004057.6
201504,841381,663,3840,10893222,04,0,0,1,0,0,0,0,0,0,0,0,163893,2.702410697937012,191026,.2934532165527344,1098069,1874212,.2262992858886719,2176409,-.1235456466674805,5483,14472,586458,-.3588018417358398,704231,.3483982086181641,2372810,.2410898208618164,1408809,-.3389434814453125,41232,3.363640785217285,131783,-.146794319152832,147819,-.7223606109619141,315057,-.1693258285522461,148887,.4746179580688477,81381,-1.858722686767578,2275585,-.03106689453125,7809787,.2490415573120117,210158,237837,196314,-.0470247268676758,502027,-.1192293167114258,454529,2.846427917480469,72943,-.6826667785644531,1645548,.0265884399414063,170768,-.4872646331787109,25501,-2.225719451904297,16185180,-.1120948791503906,11253,-1.944843292236328,5575328,-.1973867416381836,987560,-.1450576782226563,1884507,.1875429153442383,4938231,-.0337648391723633,853048,.2096004486083984,3535,-.2737236022949219,211750,-.1127548217773438,352670,1.722111701965332,4312,-.2184944152832031,107494,-.5703201293945313,443799,210,-1.082612037658691,646934,-.7358465194702148,56957,-.2136564254760742,441955,-.2080612182617188,350749,.4207143783569336,207953,5333340,1.691676139831543,89950,493571,-.0959529876708984,matched (3),12113380,.89838207,500133.94,996745.25
201505,841381,664,3840,9155393,05,0,0,0,1,0,0,0,0,0,0,0,8719,-2.933709144592285,40984,-1.539227485656738,476521,1811325,-.0341300964355469,2215917,.0179901123046875,3622,75822,568329,-.0314006805419922,514357,-.3141889572143555,1671967,-.3500738143920898,1656789,.1621360778808594,9494,-1.468555450439453,135277,.0261678695678711,197248,.2884731292724609,282600,-.1087217330932617,64922,-.8300008773803711,501299,1.818060874938965,2190487,-.0381135940551758,6922562,-.1205921173095703,160704,137981,214469,.0884504318237305,202023,-.9102725982666016,37327,-2.499544143676758,84620,.1484928131103516,1532110,-.0714282989501953,255308,.4021644592285156,13266,-.6535129547119141,16160810,-.0015068054199219,51318,1.517406463623047,6490376,.1519689559936523,559619,-.5679817199707031,1130462,-.5110397338867188,6991188,.3476438522338867,586026,-.3754520416259766,2804,-.2316660881042481,315372,.3983469009399414,141065,-.9163112640380859,990,-1.471451759338379,148710,.3245630264282227,379788,28,-2.014902830123901,542013,-.1769542694091797,29415,-.660792350769043,728970,.5004243850708008,349287,-.0041770935058594,92768,3549631,-.4071340560913086,336214,464914,-.059814453125,matched (3),8882372,.89838207,497060.09,995206.44
201506,841381,665,3840,11092691,06,0,0,0,0,1,0,0,0,0,0,0,171205,2.977356910705566,231120,1.729755401611328,712252,2042270,.1200037002563477,2331943,.0510358810424805,10014,59232,616598,.0815162658691406,703961,.3138055801391602,2551352,.4226226806640625,1708792,.0309057235717773,34929,1.302658081054688,136845,.0115242004394531,207339,.0498933792114258,336232,.1737689971923828,98961,.421539306640625,708304,.3456707000732422,2416222,.0980815887451172,6962331,.0057287216186523,193752,202170,281830,.2731380462646484,428185,.7511739730834961,42746,.1355581283569336,61522,-.3187761306762695,2126642,.3278989791870117,429460,.5200576782226563,34786,.9640102386474609,19971748,.2117290496826172,150895,1.078542709350586,6365574,-.0194158554077148,1654289,1.083870887756348,1607885,.3522930145263672,7397955,.0565528869628906,550502,-.0625333786010742,4751,.5273079872131348,322200,.0214195251464844,181397,.2514667510986328,2598,.9647922515869141,165835,.1089944839477539,230895,205,1.990805387496948,731838,.3002691268920898,33299,.1240224838256836,608294,-.180974006652832,421050,.1868581771850586,152641,8461749,.8687114715576172,407381,700610,.4100990295410156,matched (3),11143413,.89838207,486283.06,989867.81
