period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1198c642,Y1205c642,Y1246c428,growth1246c428,Y1288c152,growth1288c152,Y1402c752,growth1402c752,Y1480c208,growth1480c208,Y1489c344,Y1500c826,growth1500c826,Y1505c586,growth1505c586,Y1525c68,growth1525c68,Y1587c300,growth1587c300,Y1622c300,growth1622c300,Y1657c752,growth1657c752,Y1766c586,growth1766c586,Y1910c203,Y1969c484,growth1969c484,Y2004c152,growth2004c152,Y2104c152,growth2104c152,Y2157c428,growth2157c428,Y2375c191,growth2375c191,Y2545c152,growth2545c152,Y2646c32,Y2701c300,growth2701c300,Y2822c688,Y2935c208,growth2935c208,Y3142c300,growth3142c300,Y3348c807,Y3416c586,growth3416c586,Y3442c703,growth3442c703,Y3537c440,growth3537c440,Y3567c381,Y3597c642,Y3758c608,Y3937c246,growth3937c246,Y3976c600,growth3976c600,Y3977c428,growth3977c428,Y4264c218,Y4445c688,growth4445c688,Y4453c246,growth4453c246,Y4454c616,growth4454c616,Y4484c376,Y4635c152,growth4635c152,Y464c620,growth464c620,Y465c620,growth465c620,Y4660c757,growth4660c757,Y5009c32,Y660c152,growth660c152,Y870c300,growth870c300,Y978c792,growth978c792,Y982c757,growth982c757,_merge,x,r2,s,sf
201309,730630,644,3409,1076540,09,0,0,0,0,0,0,0,1,0,0,0,239864,92448,20251,1.083372116088867,379016,-.3459377288818359,316582,.2489509582519531,114352,.6831235885620117,424195,72944016,.2476921081542969,286074,-.5532808303833008,339823,.2454252243041992,3120696,.321009635925293,299182,.0972633361816406,1685054,.362060546875,91242,-.1290855407714844,485932,3610401,.1768045425415039,1222950,.1683778762817383,108413,-2.094354629516602,24824,.1124839782714844,161380,.7218999862670898,26597,-.9937124252319336,42464,471972,-.1091203689575195,23058,24387,.2548885345458984,788,-1.194153308868408,19679,493993,.4723339080810547,178640,-.2566509246826172,49990,.4858026504516602,3394303,1440356,304189,52257,-.3198537826538086,539109,-.0166568756103516,395048,-.3157453536987305,252953,9119,-1.090648651123047,19301,-.8394136428833008,2972640,.181117057800293,2101000,201134,.4096746444702148,94178,.0749664306640625,884232,.2126951217651367,448233,2.037928581237793,62789,442773,1.347733497619629,149965,.4776201248168945,944253,.5650215148925781,550687,-.0133590698242188,matched (3),2364020.5,.86724472,948807.94,1955575.6
201310,730630,645,3409,1159391,10,0,0,0,0,0,0,0,0,1,0,0,194314,28116,66146,1.183660507202148,710778,.6287813186645508,540363,.5346584320068359,36351,-1.146059989929199,0,73983104,.0141429901123047,291512,.0188302993774414,562947,.5047607421875,2545028,-.2039146423339844,388988,.2624959945678711,1711644,.0156564712524414,92464,.0133047103881836,355505,3560421,-.0139398574829102,1232717,.0079555511474609,432516,1.383671760559082,33945,.3129310607910156,147016,-.0932207107543945,52613,.6821651458740234,34327,507061,.071711540222168,1763,38315,.4517908096313477,6818,2.157823085784912,7073,404606,-.1996068954467773,136411,-.2697010040283203,60389,.1889839172363281,4701369,824433,211947,55863,.0667285919189453,369180,-.3786334991455078,401730,.0167732238769531,0,171600,2.934805870056152,24161,.2245826721191406,3260534,.0924406051635742,1739000,295491,.3846673965454102,184184,.6707487106323242,1307242,.390955924987793,127537,-1.256906509399414,17189,1289137,1.068671226501465,208373,.3289270401000977,976355,.0334320068359375,649281,.1646995544433594,matched (3),210793.39,.86724472,990508.31,1976144.3
201311,730630,646,3409,1188831,11,0,0,0,0,0,0,0,0,0,1,0,157415,85670,37273,-.5735950469970703,293858,-.8832635879516602,259517,-.7334184646606445,82891,.824305534362793,582878,61171216,-.1901588439941406,238017,-.2027387619018555,237100,-.8647041320800781,2330912,-.0878820419311523,410359,.0534839630126953,1945010,.1278133392333984,163776,.5716800689697266,508172,4013306,.1197366714477539,839162,-.3845729827880859,676057,.4466571807861328,41149,.1924581527709961,104326,-.3430204391479492,65553,.2198953628540039,49123,1049110,.7270660400390625,3295,117002,1.116350173950195,1440,-1.554922580718994,1851,415011,.025390625,162786,.1767644882202148,96024,.4637908935546875,3003154,1058403,440599,85050,.4203376770019531,378440,.0247735977172852,241340,-.5095739364624023,64516,5536,-3.433894157409668,44636,.6138010025024414,2921464,-.1098060607910156,237000,204246,-.3693132400512695,110181,-.5138111114501953,1526398,.1549911499023438,386881,1.109710693359375,18840,878958,-.3829917907714844,202010,-.0310125350952148,473803,-.7230339050292969,554426,-.1579322814941406,matched (3),1415838.5,.86724472,697235.63,1846666.5
201312,730630,647,3409,1488661,12,0,0,0,0,0,0,0,0,0,0,1,140428,11662,80741,.7729768753051758,375645,.2455482482910156,302831,.1543521881103516,44649,-.6186952590942383,642740,73145584,.1787738800048828,336631,.3466453552246094,588539,.9091615676879883,3379416,.3714437484741211,343752,-.1771116256713867,984966,-.680415153503418,255205,.4435672760009766,445097,3210277,-.2232580184936523,1495914,.578089714050293,317868,-.7546405792236328,22678,-.5958042144775391,135931,.2646265029907227,76101,.1492023468017578,242042,432343,-.8864784240722656,51722,32260,-1.288363456726074,8021,1.717420101165772,14352,555767,.2920446395874023,183638,.1205301284790039,45957,-.7368917465209961,3419716,580966,504804,615570,1.97930908203125,409476,.0788202285766602,663360,1.011111259460449,145701,16142,1.070152282714844,29396,-.4176816940307617,2862609,-.0203514099121094,642000,209110,.0235357284545898,104334,-.0545272827148438,1103603,-.3243303298950195,884399,.8267908096313477,60462,904352,.0284824371337891,135064,-.4025678634643555,766024,.4804210662841797,935504,.5231513977050781,matched (3),-1190321.6,.86724472,1028210.9,1995308.9
201401,730630,648,3409,1089252,01,0,0,0,0,0,0,0,0,0,0,0,158357,6578,79831,-.0113344192504883,300885,-.2219161987304688,347573,.1378002166748047,44050,-.0135059356689453,910026,80381280,.094329833984375,483676,.3624277114868164,471431,-.2218704223632813,6663532,.6789464950561523,277927,-.2125625610351563,1912267,.6634378433227539,193852,-.2749719619750977,297115,2822929,-.1285820007324219,1087658,-.3187112808227539,1094723,1.23661994934082,36541,.4770393371582031,214195,.4547395706176758,34339,-.7957792282104492,73824,327779,-.2768793106079102,9744,58990,.6035404205322266,3227,-.9105100631713867,3445,435270,-.2443828582763672,150498,-.1990165710449219,15835,-1.065483093261719,2276368,542374,264090,63335,-2.274110794067383,307824,-.2853498458862305,337678,-.6752252578735352,180689,1997,-2.089777946472168,43499,.3918790817260742,3413262,.1759347915649414,110000,129540,-.4788713455200195,130154,.2211217880249023,1537813,.3317804336547852,582755,-.4171409606933594,35493,536114,-.5228719711303711,173772,.2519950866699219,682811,-.114995002746582,910006,-.0276336669921875,matched (3),1652423.6,.86724472,787381.56,1882553.9
201402,730630,649,3409,1415463,02,1,0,0,0,0,0,0,0,0,0,0,142717,11162,15182,-1.659801483154297,476931,.4606428146362305,350232,.0076208114624023,103941,.8584976196289063,251501,47452440,-.5270538330078125,373770,-.2577743530273438,500371,.0595769882202148,7912787,.1718301773071289,346801,.2213926315307617,1969149,.0293111801147461,273885,.3456134796142578,355757,2315213,-.1982736587524414,914904,-.1729631423950195,687434,-.4652900695800781,19531,-.6264324188232422,126892,-.5235500335693359,124504,1.288055419921875,101574,382914,.1554708480834961,2031,26002,-.8191947937011719,3521,.0871915817260742,13944,224033,-.6641731262207031,162750,.0782651901245117,68604,1.466128349304199,2746052,744109,281795,326685,1.640558242797852,441507,.3606662750244141,377409,.111236572265625,166072,7793,1.361579895019531,33122,-.2725400924682617,3479065,.0190954208374023,1110000,120777,-.0700435638427734,154410,.1708927154541016,678907,-.817631721496582,700952,.1846723556518555,39071,807728,.4098777770996094,138475,-.2270545959472656,782396,.1361427307128906,1012237,.1064662933349609,matched (3),691710.63,.86724472,970760.88,1966320.5
201403,730630,650,3409,1531189,03,0,1,0,0,0,0,0,0,0,0,0,149025,23732,19409,.2456264495849609,485590,.0179929733276367,151057,-.8409385681152344,96711,-.0720958709716797,492637,68307896,.3642978668212891,423239,.1242961883544922,286210,-.558624267578125,12225100,.4350118637084961,718732,.7287378311157227,1245873,-.4577646255493164,146404,-.6263389587402344,296624,3301965,.355015754699707,649218,-.3430500030517578,138670,-1.600869178771973,42706,.7823371887207031,181324,.3569488525390625,104113,-.1788606643676758,72912,258430,-.3931856155395508,3026,18441,-.343597412109375,7503,.7565584182739258,16189,561287,.9184389114379883,253951,.4449262619018555,86774,.2349557876586914,2901154,1282787,647728,173130,-.634953498840332,209535,-.7453031539916992,524728,.3295507431030273,158905,16662,.7599048614501953,44180,.2880744934082031,3123315,-.1078681945800781,676000,47969,-.9233913421630859,124204,-.2176856994628906,1305583,.6539201736450195,42363,-2.806163787841797,23359,811480,.0046348571777344,161373,.1530294418334961,430902,-.5964803695678711,801476,-.2334623336791992,matched (3),-1324305.6,.86724472,1050257.5,2006758.6
201404,730630,651,3409,2647596,04,0,0,1,0,0,0,0,0,0,0,0,145641,144711,21181,.0873680114746094,612654,.2324361801147461,250779,.5069150924682617,83434,-.1476716995239258,493104,75699576,.1027469635009766,604834,.3570165634155273,200549,-.3556671142578125,15160681,.2152137756347656,185924,-1.352150917053223,1909896,.4272127151489258,194247,.2827606201171875,543336,3465262,.0482711791992188,837779,.2549858093261719,334438,.8803548812866211,34791,-.2049808502197266,190905,.0514907836914063,117984,.1250724792480469,86817,191487,-.2998056411743164,59735,50011,.9976663589477539,2513,-1.093825817108154,12537,323905,-.5497817993164063,290099,.1330804824829102,121387,.3356771469116211,4743006,2066179,194637,270405,.4458780288696289,881999,1.437299728393555,483887,-.081028938293457,196057,30809,.6146755218505859,57310,.2602024078369141,3539780,.1251697540283203,1113000,55908,.1531524658203125,165314,.2859210968017578,1711479,.2707080841064453,203069,1.567270278930664,4709,1007131,.2160015106201172,167244,.0357351303100586,745555,.548248291015625,963909,.1845417022705078,matched (3),1000194.2,.86724472,887406.81,1926533.3
201405,730630,652,3409,2241951,05,0,0,0,1,0,0,0,0,0,0,0,229470,37518,73801,1.24826717376709,218886,-1.02924919128418,188714,-.2843389511108398,71351,-.1564445495605469,429974,76019576,.0042190551757813,542667,-.1084575653076172,188279,-.0631332397460938,10290415,-.3874931335449219,557522,1.098164558410645,1701314,-.1156482696533203,247142,.2408323287963867,301668,3135390,-.1000347137451172,1003360,.1803550720214844,424298,.2379837036132813,32479,-.0687656402587891,143703,-.2840280532836914,99767,-.1677122116088867,35094,236375,.2105998992919922,6611,5865,-2.143239974975586,1905,-.2769951820373535,8866,264013,-.2044525146484375,142532,-.7106552124023438,38808,-1.140357971191406,2156590,1244783,156601,39609,-1.920864105224609,814969,-.07904052734375,217674,-.7988529205322266,177280,19453,-.4598054885864258,27618,-.7300071716308594,4020465,.1273326873779297,2303000,101013,.5915422439575195,143789,-.1394996643066406,1248592,-.3153409957885742,46701,-1.469779968261719,1020,565293,-.5775175094604492,141796,-.165064811706543,893798,.1813507080078125,751789,-.2485408782958984,matched (3),932285.88,.86724472,1144295.3,2057535.3
201406,730630,653,3409,2290783,06,0,0,0,0,1,0,0,0,0,0,0,144628,68659,21229,-1.246004104614258,228877,.0446338653564453,254614,.2995157241821289,62288,-.1358423233032227,500779,76302776,.0037174224853516,595967,.09368896484375,595698,1.151808738708496,15654779,.4195632934570313,294764,-.6373271942138672,1474607,-.1430091857910156,223258,-.1016349792480469,520797,3295319,.0497493743896484,1091186,.0839109420776367,518542,.2005853652954102,47757,.3855323791503906,105791,-.3062829971313477,99936,.0016927719116211,65262,498277,.7457370758056641,1103,43060,1.993592262268066,6021,1.150771141052246,2111,573062,.7749958038330078,192558,.3008308410644531,71269,.6078348159790039,2724590,1463909,813804,16287,-.8886890411376953,915745,.1165876388549805,273529,.2284097671508789,222650,54058,1.022056579589844,30836,.1102151870727539,2772291,-.3717231750488281,741000,154703,.4262580871582031,161050,.113368034362793,1252018,.0027399063110352,6900760,4.995620727539063,49005,1041887,.611445426940918,143881,.0145969390869141,1003481,.1157512664794922,699276,-.0724105834960938,matched (3),1205342.9,.86724472,1217417.9,2099082.3
201407,730630,654,3409,2631319,07,0,0,0,0,0,1,0,0,0,0,0,221498,72997,54371,.9404630661010742,635476,1.021188735961914,276121,.081089973449707,112122,.5878190994262695,583693,92362944,.1910171508789063,647187,.0824499130249023,279641,-.7562274932861328,10162846,-.432037353515625,476540,.4803762435913086,1452019,-.015437126159668,237903,.0635356903076172,590436,3973345,.1871051788330078,1681299,.4323015213012695,683036,.2755270004272461,53215,.1082143783569336,196256,.6179542541503906,69028,-.3700180053710938,39771,466711,-.0654458999633789,21753,68651,.4664411544799805,6954,.1440639495849609,20429,440589,-.2628812789916992,346111,.5863618850708008,74864,.0492124557495117,3939634,3102064,146525,70108,1.45966911315918,744855,-.2065486907958984,219863,-.2184028625488281,239293,240327,1.491943359375,42361,.3175449371337891,3796422,.3143844604492188,1286000,324622,.7411537170410156,130106,-.2133655548095703,1937914,.4368553161621094,252452,-3.308165550231934,75477,476380,-.7825736999511719,181798,.2339096069335938,612473,-.4937257766723633,810096,.1471071243286133,matched (3),4924660.5,.86724472,1227694.3,2105059
201408,730630,655,3409,1225707,08,0,0,0,0,0,0,1,0,0,0,0,120151,71973,45003,-.1891021728515625,349730,-.5972127914428711,203772,-.3038368225097656,77652,-.3673505783081055,477310,78850816,-.1581687927246094,409137,-.4585847854614258,212650,-.2738590240478516,1382784,-1.994639396667481,256450,-.6196174621582031,1176832,-.2101287841796875,167067,-.3534688949584961,383491,3042521,-.2669219970703125,791660,-.7531900405883789,513693,-.2849225997924805,27423,-.6629581451416016,55128,-1.26976203918457,67335,-.0248317718505859,17455,422096,-.1004781723022461,16819,47393,-.3705615997314453,1973,-1.259762287139893,14768,476374,.0780906677246094,163620,-.7492132186889648,59557,-.2287397384643555,1087450,1587325,183947,57445,-.1992092132568359,636821,-.1567010879516602,262452,.17706298828125,121244,8316,-3.363819122314453,67766,.4698324203491211,3514938,-.0770368576049805,624000,100183,-1.175662994384766,48401,-.9888296127319336,1797348,-.0752992630004883,429170,.5306320190429688,64113,597811,.2270593643188477,53367,-1.225703239440918,380901,-.4749650955200195,795414,-.0182895660400391,matched (3),1729620.4,.86724472,842106.25,1906090.9
201409,730630,656,3409,2533134,09,0,0,0,0,0,0,0,1,0,0,0,247875,81931,57762,.2496023178100586,612539,.5604515075683594,228170,.1130886077880859,98115,.2339029312133789,505071,69592120,-.1249046325683594,472923,.1448822021484375,534258,.9212312698364258,2621959,.6398229598999023,560597,.7820682525634766,1617959,.3183393478393555,177365,.0598154067993164,388382,3944582,.2596569061279297,1223231,.4351186752319336,680920,.2818193435668945,35749,.2651405334472656,118480,.7650871276855469,79701,.1686019897460938,174329,576224,.3112640380859375,0,32716,-.370610237121582,5731,1.066335201263428,360,402426,-.1686916351318359,826524,1.619682312011719,84136,.3455009460449219,3524507,1915308,389965,84027,.3803110122680664,327868,-.6638774871826172,328965,.2258834838867188,109464,23668,1.045942306518555,36136,-.6287708282470703,4759458,.3031120300292969,467000,326107,1.180227279663086,124566,.9453153610229492,2137682,.1734094619750977,1677868,1.363426208496094,91358,946762,.459773063659668,169804,1.157452583312988,924604,.8868255615234375,712382,-.1102485656738281,matched (3),4580092,.86724472,917157.56,1940416.9
201410,730630,657,3409,2308751,10,0,0,0,0,0,0,0,0,1,0,0,160715,2353,62360,.0765924453735352,282313,-.7745962142944336,221154,-.0312309265136719,114867,.1576347351074219,594190,59785208,-.1518936157226563,365235,-.2583913803100586,333207,-.4721145629882813,2279857,-.1398086547851563,194759,-1.057239532470703,1030950,-.4506845474243164,174609,-.015660285949707,600343,4508788,.1336851119995117,1040442,-.1618499755859375,657119,-.0355796813964844,44696,.2233619689941406,280703,.8625526428222656,35467,-.8096790313720703,166720,393233,-.3820943832397461,6364,8264,-1.375955581665039,8842,.4336233139038086,15125,519012,.2544155120849609,80861,-2.324497222900391,124057,.3883066177368164,5445692,972093,249687,68684,-.2016220092773438,198233,-.5031681060791016,64532,-1.628789901733398,209248,32299,.3109121322631836,25929,-.3319272994995117,4052597,-.1607761383056641,747000,145178,-.80926513671875,188000,.4116067886352539,1306732,-.492192268371582,687840,-.8917226791381836,11405,1009072,.0637388229370117,147417,-.1413793563842773,676348,-.312657356262207,680170,-.0462722778320313,matched (3),3250740.3,.86724472,972664.31,1967260.9
201411,730630,658,3409,1107838,11,0,0,0,0,0,0,0,0,0,1,0,91952,29934,133019,.757568359375,120255,-.8534021377563477,273919,.2139730453491211,101308,-.1256093978881836,520662,55702356,-.0707359313964844,233241,-.4484682083129883,336871,.0109357833862305,970593,-.8539609909057617,407967,.7394237518310547,1200033,.1518688201904297,221906,.2397041320800781,406027,4409448,-.0222787857055664,967937,-.0722332000732422,259360,-.9296483993530273,23465,-.6443748474121094,75592,-1.311946868896484,74541,.7427463531494141,7620,286069,-.3181686401367188,5871,41413,1.611686706542969,2472,-1.274486064910889,155,344278,-.4104776382446289,145174,.5852012634277344,52530,-.8593568801879883,2173108,852798,173456,23157,-1.08721923828125,508338,.9417037963867188,61695,-.0449590682983398,120226,4035,-2.080029487609863,22730,-.1316766738891602,3206837,-.2340726852416992,346000,119763,-.1924457550048828,72984,-.946202278137207,1081054,-.1895933151245117,866414,.2308063507080078,67532,805775,-.2249822616577148,138848,-.0598859786987305,614262,-.0962867736816406,668340,-.0175457000732422,matched (3),622793.69,.86724472,1021684,1991953.3
201412,730630,659,3409,1168348,12,0,0,0,0,0,0,0,0,0,0,1,95572,4162,6461,-3.024707794189453,388838,1.173548698425293,275200,.0046653747558594,40072,-.9274873733520508,633304,59697088,.0692615509033203,409156,.5620241165161133,515915,.4262418746948242,1317668,.3057117462158203,205570,-.6854000091552734,2015030,.518284797668457,257502,.1487741470336914,461893,4762887,.0771045684814453,1246799,.2531671524047852,290056,.1118574142456055,41736,.5758543014526367,155389,.7205810546875,116677,.4480600357055664,76184,466895,.4898710250854492,13741,39091,-.0577030181884766,9804,1.377763271331787,2599,287409,-.1805429458618164,84446,-.5418205261230469,86073,.4938116073608398,1307952,990724,253125,34935,.4111919403076172,530418,.0425186157226563,58192,-.0584545135498047,132822,91465,3.120949745178223,38374,.5236949920654297,3219298,.0038776397705078,1630000,160147,.2905778884887695,104096,.3550739288330078,1076588,-.0041399002075195,220253,-1.369585990905762,69669,916803,.1290884017944336,154288,.1054410934448242,578097,-.0606794357299805,666956,-.0020723342895508,matched (3),1049832,.86724472,977396.25,1969604.8
201501,730630,660,3409,1221695,01,0,0,0,0,0,0,0,0,0,0,0,120089,11905,66703,2.334465980529785,430030,.1006917953491211,147924,-.6207990646362305,93411,.8463306427001953,808698,83861288,.3398799896240234,538949,.2755241394042969,315798,-.4908390045166016,5302227,1.392263412475586,320394,.4437656402587891,1186972,-.5292282104492188,190830,-.2996444702148438,638682,3433642,-.3272323608398438,895045,-.3314609527587891,388602,.2924814224243164,24771,-.5216903686523438,133067,-.1550788879394531,45582,-.9398965835571289,150152,494291,.0570201873779297,69,36533,-.0676765441894531,3934,-.9131336212158203,0,290472,.0106010437011719,181893,.7673063278198242,9539,-2.199807167053223,3155306,518344,315624,36837,.053013801574707,71000,-2.010985374450684,134212,.8356723785400391,199094,199,-6.130406856536865,52049,.304804801940918,4102732,.2424898147583008,1778000,138031,-.1486139297485352,120506,.1463861465454102,1506542,.3360204696655273,5800627,3.270944595336914,85228,394247,-.8439149856567383,167925,.0846967697143555,400515,-.3669900894165039,842756,.2339534759521484,matched (3),1313225.8,.86724472,939399.63,1951028.3
201502,730630,661,3409,1575922,02,1,0,0,0,0,0,0,0,0,0,0,143433,33486,19306,-1.239834785461426,211562,-.7093362808227539,201273,.3079633712768555,40416,-.8377828598022461,568568,84682288,.0097427368164063,590784,.0918292999267578,174511,-.5931148529052734,8745775,.5004434585571289,395856,.2114982604980469,1534365,.2567110061645508,174375,-.0901756286621094,372278,3218098,-.0648317337036133,610012,-.3833951950073242,808180,.7322292327880859,25223,.0180826187133789,137217,.0307111740112305,63233,.3273134231567383,939287,144320,-1.231091499328613,76,13490,-.9962673187255859,11504,1.073038101196289,2516,291906,.0049247741699219,133779,-.3072290420532227,72312,2.025601387023926,5552723,838539,71864,33487,-.0953454971313477,433784,1.809866905212402,265217,.6811275482177734,75320,522,.9643626213073731,29940,-.5529899597167969,2888316,-.3509788513183594,398000,149997,.0831365585327148,97287,-.2140350341796875,1750119,.149867057800293,7206144,.2169675827026367,6764,688326,.5572843551635742,81385,-.7243270874023438,563093,.340693473815918,596894,-.3449382781982422,matched (3),2771809,.86724472,914323.56,1939078.9
201503,730630,662,3409,2292449,03,0,1,0,0,0,0,0,0,0,0,0,264051,41509,111781,1.756126403808594,571503,.9937515258789063,263696,.2701349258422852,91649,.8187398910522461,605664,83164208,-.0180892944335938,637775,.0765352249145508,661005,1.33177375793457,10483603,.1812419891357422,183245,-.7702264785766602,2020025,.2749929428100586,211039,.1908349990844727,480163,4373053,.306671142578125,817859,.2932119369506836,179556,-1.504297256469727,26607,.0534181594848633,216204,.4546585083007813,51158,-.2119073867797852,238297,313922,.7771110534667969,925,50328,1.31661319732666,2618,-1.480284690856934,8743,568960,.6673774719238281,167636,.2256059646606445,122382,.5261573791503906,9872695,1268223,178713,124016,1.309252738952637,255692,-.5285730361938477,664309,.9181995391845703,214717,1609,1.1257004737854,42593,.3524942398071289,3369975,.154231071472168,610000,203973,.307373046875,111661,.1378021240234375,2317381,.2807540893554688,293847,-3.199629783630371,47461,607277,-.1252775192260742,119952,.3879013061523438,652031,.1466464996337891,708798,.1718311309814453,matched (3),1826195.5,.86724472,838568.56,1904530.6
201504,730630,663,3409,1629509,04,0,0,1,0,0,0,0,0,0,0,0,122135,2946,50966,-.7853832244873047,308233,-.6174144744873047,283719,.0731868743896484,55311,-.5049943923950195,560863,77570360,-.0696315765380859,483355,-.2772340774536133,547534,-.1883373260498047,10329810,-.0147781372070313,363213,.6841659545898438,1076169,-.6297025680541992,128342,-.4973440170288086,351344,3629981,-.1862335205078125,463344,-.5682210922241211,579642,1.171923637390137,31937,.1825904846191406,161524,-.2915687561035156,32720,-.4469327926635742,102056,162433,-.6588783264160156,4123,10699,-1.548411369323731,3968,.4158515930175781,43347,162656,-1.252172470092773,102960,-.4874544143676758,102816,-.1742067337036133,2298435,987034,244412,43429,-1.049283027648926,435058,.5315055847167969,1020349,.4291524887084961,167141,91,-2.872508525848389,15966,-.9812278747558594,3028983,-.1066780090332031,414000,31797,-1.858615875244141,124787,.1111412048339844,1355055,-.5365962982177734,5570201,2.942127227783203,16373,288120,-.7456073760986328,90154,-.2855720520019531,468141,-.3313217163085938,663338,-.0662860870361328,matched (3),1511405.4,.86724472,858099.06,1913210.3
201505,730630,664,3409,2401103,05,0,0,0,1,0,0,0,0,0,0,0,121122,81930,51900,.0181598663330078,246225,-.224609375,171588,-.5028877258300781,57637,.0411930084228516,479296,80239760,.0338325500488281,467658,-.0330142974853516,511994,-.0671110153198242,10121439,-.0203781127929688,455607,.2266407012939453,1426505,.2818202972412109,233766,.5996217727661133,499772,4040509,.1071434020996094,760942,.4960880279541016,936677,.4799270629882813,27079,-.1650066375732422,111273,-.3726663589477539,60589,.6161270141601563,20230,33983,-1.56440544128418,727,15512,.3714637756347656,5749,.3707637786865234,5710,292385,.5864343643188477,277298,.9907522201538086,13346,-2.04172420501709,3818687,1748666,320122,62412,.3626298904418945,452501,.0393104553222656,266206,-1.343629837036133,237258,775,2.142003536224365,20498,.2498655319213867,3659449,.1890859603881836,1280000,70582,.7974033355712891,207281,.5074672698974609,2276879,.5189638137817383,18701,-5.696609497070313,13817,595978,.7268266677856445,95805,.0607948303222656,638775,.3107824325561523,591565,-.1145133972167969,matched (3),4452912.5,.86724472,1079300.3,2022109.9
201506,730630,665,3409,2492645,06,0,0,0,0,1,0,0,0,0,0,0,155098,15945,54218,.0436944961547852,593200,.8792858123779297,227092,.2802591323852539,54239,-.0607643127441406,458876,83817240,.0436210632324219,528229,.1217927932739258,657568,.2502346038818359,9541386,-.0590171813964844,381706,-.1769800186157227,1654334,.1481704711914063,245535,.0491189956665039,355365,5462034,.3014497756958008,796488,.045654296875,773210,-.1917877197265625,36867,.308558464050293,177873,.4690828323364258,105260,.5523204803466797,96240,44119,.2610301971435547,401,11841,-.2700462341308594,1861,-1.127912044525147,7006,362143,.2139673233032227,474178,.5364894866943359,93264,1.944217681884766,5956094,1932527,327891,40014,-.4445276260375977,307908,-.3849887847900391,399452,.4058237075805664,140670,3481,1.502212047576904,25856,.2322158813476563,4443951,.1942310333251953,503000,97644,.3245525360107422,90380,-.830052375793457,2968077,.2651090621948242,357964,2.951855659484863,14131,373006,-.4686098098754883,101061,.0534095764160156,725316,.1270551681518555,771616,.2657155990600586,matched (3),6007431.5,.86724472,859370.19,1913780.8
201507,730630,666,3409,4111161,07,0,0,0,0,0,1,0,0,0,0,0,137846,103527,74686,.3202800750732422,455502,-.2641315460205078,178646,-.2399492263793945,33331,-.486912727355957,529497,95490304,.1303844451904297,585406,.1027755737304688,175978,-1.318188667297363,6832550,-.3339414596557617,229947,-.5068016052246094,1161727,-.3534908294677734,156665,-.4493293762207031,471281,3716433,-.3850564956665039,949118,.1753215789794922,206117,-1.32210636138916,20015,-.6108341217041016,109254,-.4873943328857422,55333,-.6430644989013672,102131,139777,1.153157234191895,1043,71151,1.79323673248291,1918,.0301690101623535,5820,469492,.2596120834350586,553507,.1546916961669922,55108,-.5261392593383789,3013195,1482404,372270,34836,-.1385784149169922,177180,-.5526342391967773,419834,.0497655868530273,103279,4363,.2258405685424805,11783,-.7858848571777344,4766370,.0700407028198242,719000,358484,1.300556182861328,120529,.287867546081543,2090584,-.3504714965820313,369136,.0307321548461914,96821,555111,.3975734710693359,124327,.2071914672851563,372307,-.6668891906738281,530226,-.37518310546875,matched (3),4985797,.86724472,933143.06,1948023.5
201508,730630,667,3409,4501621,08,0,0,0,0,0,0,1,0,0,0,0,151836,15984,43473,-.5411529541015625,177482,-.9425315856933594,229272,.2495031356811523,77814,.8478336334228516,562486,76114000,-.2267913818359375,527605,-.1039571762084961,426548,.8853654861450195,2242798,-1.113973617553711,235278,.022918701171875,1397866,.1850395202636719,178139,.1284542083740234,488377,4137983,.1074438095092773,1054735,.1055116653442383,227524,.0988121032714844,22192,.1032495498657227,30312,-1.282132148742676,50386,-.0936555862426758,13880,397282,1.044598579406738,1960,51705,-.3192501068115234,1643,-.1547589302062988,8656,663064,.3452205657958984,159773,-1.242520332336426,34959,-.4551191329956055,2141706,4416324,133853,54965,.4560451507568359,224859,.238306999206543,550805,.2715215682983398,109051,365,-2.48101806640625,15797,.2931613922119141,4752037,-.0030117034912109,950000,338884,-.0562267303466797,32406,-1.313547134399414,2115014,.0116186141967773,2210041,1.78960132598877,36019,663231,.1779556274414063,96741,-.2508783340454102,478719,.2513952255249023,599818,.1233224868774414,matched (3),3266063.8,.86724472,1176456.5,2075593.8
