period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1117c586,growth1117c586,Y1288c757,growth1288c757,Y1310c428,growth1310c428,Y1397c208,growth1397c208,Y1428c68,growth1428c68,Y1591c826,growth1591c826,Y1594c428,growth1594c428,Y1689c428,growth1689c428,Y1724c792,growth1724c792,Y1904c600,growth1904c600,Y1912c703,growth1912c703,Y1916c428,growth1916c428,Y2142c218,Y246c757,growth246c757,Y2486c344,Y2552c344,Y2731c600,growth2731c600,Y2794c703,growth2794c703,Y3240c688,growth3240c688,Y3308c208,growth3308c208,Y3332c752,growth3332c752,Y3348c233,Y344c152,growth344c152,Y3450c818,Y3476c68,growth3476c68,Y3480c208,growth3480c208,Y3544c268,growth3544c268,Y3550c268,growth3550c268,Y3918c352,growth3918c352,Y3980c428,Y4003c484,growth4003c484,Y4295c222,growth4295c222,Y4302c268,growth4302c268,Y4589c152,growth4589c152,Y4631c344,Y4656c586,growth4656c586,Y4843c352,growth4843c352,Y4886c233,Y4939c600,growth4939c600,Y4960c608,Y4988c484,growth4988c484,Y5012c484,growth5012c484,Y596c428,growth596c428,Y598c616,growth598c616,Y607c807,growth607c807,Y676c620,growth676c620,Y707c608,Y793c208,growth793c208,Y896c372,growth896c372,Y984c208,_merge,x,r2,s,sf
201309,902140,644,4768,21570184,09,0,0,0,0,0,0,0,1,0,0,0,514138,-.251490592956543,3359151,-.5711240768432617,35607,-.2751131057739258,556078,-1.323904037475586,66064,-.3465566635131836,8963638,.0280561447143555,401987,-.5560455322265625,103569,-.9021539688110352,2743476,.0200691223144531,98890,-.1969614028930664,51718,.5537166595458984,23262,-.8388605117797852,137995,542493,.9538602828979492,921799,3765220,11010,.7337427139282227,104312,.304438591003418,27972,1.309788703918457,653371,-.0802974700927734,574094,.0845041275024414,96466,456367,-.8656435012817383,62915,1378222,-.1284818649291992,584936,-.1022195816040039,542,-1.512243747711182,2786,-1.836507320404053,28093,-1.315635681152344,182768,178525,-1.150347709655762,13264,-.4766998291015625,88119,1.892579078674316,26364156,-.2313442230224609,14553727,716682,-1.140169143676758,7805,-.015131950378418,89205,7130,-.9503192901611328,1525192,17077,-.5603933334350586,30044,.333308219909668,317531,-.2166805267333984,1707983,.5649843215942383,51381,-.1999855041503906,228912,-.1777553558349609,15749680,188634,.1857376098632813,39335,-.915135383605957,51977,matched (3),26719702,.84694231,1431811.1,2850819.3
201310,902140,645,4768,17497170,10,0,0,0,0,0,0,0,0,1,0,0,368442,-.3332080841064453,9802517,1.070951461791992,206115,1.755892753601074,1727554,1.133553504943848,71423,.0779962539672852,4746129,-.6358461380004883,705044,.5618410110473633,84623,-.2020320892333984,2740651,-.0010309219360352,109685,.1036043167114258,20165,-.9418573379516602,45613,.6733713150024414,0,33748,-2.777254104614258,0,0,22412,.7107925415039063,78931,-.2788124084472656,4872,-1.747699737548828,686800,.0498981475830078,581822,.013371467590332,72307,769111,.5219383239746094,27664,2274705,.5010557174682617,433596,-.2993888854980469,209,-.9529318809509277,9440,1.220348834991455,38962,.3270664215087891,345022,192760,.0767173767089844,3505,-1.330863952636719,24863,-1.265307426452637,19603456,-.2963008880615234,0,3547777,1.599444389343262,9349,.1805047988891602,70943,27090,1.334853172302246,1204537,17680,.0347013473510742,21797,-.3208904266357422,452475,.354156494140625,1413892,-.1889667510986328,28244,-.5983877182006836,239920,.0469675064086914,16711428,131006,-.3645658493041992,121886,1.13097095489502,24230,matched (3),17706232,.84694231,1682671.3,2984706
201311,902140,646,4768,18646308,11,0,0,0,0,0,0,0,0,0,1,0,313070,-.1628561019897461,10782632,.0952968597412109,62606,-1.191573143005371,1129136,-.4252538681030273,51124,-.3343658447265625,4050831,-.1584072113037109,792292,.1166696548461914,10598,-2.077541351318359,2994326,.0885238647460938,234820,.7612066268920898,35245,.558375358581543,25378,-.5863103866577148,75038,1492627,3.789371490478516,862172,3481325,6820,-1.189737319946289,109905,.3310422897338867,27006,1.712554931640625,941711,.3156557083129883,767155,.276524543762207,72595,155334,-1.599658012390137,7817,1314563,-.5483455657958984,110998,-1.362601280212402,188,-.1058921813964844,72755,2.042141914367676,93640,.8768711090087891,313154,336153,.5561208724975586,33547,2.258757591247559,14253,-.5564126968383789,24132336,.2078475952148438,15707996,6134059,.5475349426269531,13242,.3481245040893555,91176,15799,-.5392179489135742,337419,19133,.0789804458618164,18022,-.1901788711547852,387037,-.1562118530273438,1292515,-.0897560119628906,52626,.6223297119140625,391618,.4899816513061523,18457426,239591,.6036901473999023,134077,.0953283309936523,40642,matched (3),17574454,.84694231,1345936.5,2808671
201312,902140,647,4768,18294078,12,0,0,0,0,0,0,0,0,0,0,1,742791,.863987922668457,14748527,.3132057189941406,27199,-.8336811065673828,1022108,-.0995855331420898,15119,-1.218301773071289,2775613,-.3780508041381836,665161,-.174901008605957,25477,.8771114349365234,2893971,-.0340890884399414,243322,.0355663299560547,36179,.0261545181274414,16483,-.4315528869628906,37941,3390828,.8205366134643555,840883,3424342,5654,-.1874961853027344,134179,.1995582580566406,8687,-1.134231567382813,466440,-.7025690078735352,439105,-.5579509735107422,54913,635264,1.408463478088379,2843,2227639,.5274381637573242,243361,.7850332260131836,1139,1.801464080810547,35054,-.7302074432373047,20386,-1.524609565734863,384122,628531,.625819206237793,1514,-3.098192691802979,93283,1.878669738769531,19342570,-.2212448120117188,14155388,3021803,-.708003044128418,1162,-2.433250904083252,91695,44654,1.038997650146484,43262,10517,-.5984220504760742,37031,.7201614379882813,276360,-.3368158340454102,2077791,.4747152328491211,52488,-.0026264190673828,185466,-.7474155426025391,14007498,187941,-.2428045272827148,53293,-.9226093292236328,27285,matched (3),17053940,.84694231,1382152.5,2826204.5
201401,902140,648,4768,15755640,01,0,0,0,0,0,0,0,0,0,0,0,649495,-.1342201232910156,17509078,.1715774536132813,21172,-.2505006790161133,1247628,.1993770599365234,14527,-.0399436950683594,3511953,.2353010177612305,432916,-.4294853210449219,172967,1.915324211120606,1959522,-.3899297714233398,154543,-.4539127349853516,25509,-.3494472503662109,11046,-.4002609252929688,91861,3066768,-.1004505157470703,656534,3809160,2082,-.9990344047546387,260421,.6631250381469727,8737,.0057392120361328,735833,.4558734893798828,581291,.280512809753418,122520,940559,.3924331665039063,44528,1979138,-.118281364440918,112547,-.771174430847168,155,-1.994481086730957,27866,-.2294826507568359,66046,1.175502777099609,117916,448607,-.3372383117675781,8648,1.742573261260986,74648,-.2228536605834961,19541792,.0102462768554688,9969118,8615270,1.047682762145996,996,-.1541509628295898,67018,16216,-1.012946128845215,6581,34080,1.175718307495117,4946,-2.013175964355469,293070,.0587072372436523,1443343,-.3643436431884766,42455,-.2121391296386719,79218,-.8506679534912109,16730574,69662,-.9924736022949219,61559,.144190788269043,18790,matched (3),16003654,.84694231,1384439,2827323.5
201402,902140,649,4768,12372372,02,1,0,0,0,0,0,0,0,0,0,0,465075,-.3339958190917969,7794531,-.8092975616455078,24980,.1653957366943359,1119202,-.1086282730102539,17290,.1741199493408203,2966200,-.1688909530639648,500922,.1459064483642578,156673,-.0989398956298828,2525070,.2535686492919922,57053,-.9964923858642578,47361,.6187677383422852,24639,.8022623062133789,9462,2247496,-.3108072280883789,514257,3060060,2353,.1223621368408203,108966,-.8712635040283203,10130,.1479349136352539,730333,-.007502555847168,691842,.1741065979003906,57835,723822,-.2619285583496094,10012,1244790,-.4636945724487305,102356,-.094914436340332,193,.2192649841308594,3765,-2.001659393310547,65676,-.0056171417236328,90076,470292,.047205924987793,819,-2.356999397277832,59463,-.2274293899536133,10003754,-.6695938110351563,7195513,5128867,-.518651008605957,1521,.4233760833740234,29782,15310,-.0574913024902344,140,13085,-.957244873046875,7838,.4604043960571289,285167,-.0273370742797852,1487674,.0302524566650391,71594,.5225658416748047,112012,.3464021682739258,9952349,241690,1.244001388549805,24364,-.9268894195556641,31012,matched (3),15977990,.84694231,1087105.1,2694231.8
201403,902140,650,4768,23010364,03,0,1,0,0,0,0,0,0,0,0,0,1085854,.8479232788085938,5906986,-.2772865295410156,2690,-2.22853422164917,1261882,.1199884414672852,46100,.9806842803955078,4694251,.4590568542480469,1020324,.7114248275756836,403915,.9470434188842773,3043371,.1866970062255859,97828,.5392303466796875,82136,.5505771636962891,22584,-.0870895385742188,32449,2470733,.0946979522705078,1021914,3630925,3899,.5050292015075684,131206,.1857328414916992,35231,1.246424674987793,1406310,.6552238464355469,1486411,.7647619247436523,207878,1664229,.8325719833374023,35721,1601323,.2518634796142578,12993,-2.064045906066895,839,1.469520568847656,30750,2.100141525268555,169343,.9471921920776367,837844,680032,.3687868118286133,19419,3.165923118591309,121010,.7105188369750977,24563614,.8983058929443359,9872041,7892410,.4310169219970703,2592,.5330619812011719,51251,20669,.3001279830932617,8468,20900,.4682826995849609,11377,.3726100921630859,384173,.2980184555053711,1781773,.1803951263427734,61858,-.1461696624755859,185567,.5048103332519531,15992102,315294,.2658491134643555,85815,1.259087562561035,20881,matched (3),26813208,.84694231,1483988,2877378.5
201404,902140,651,4768,21898656,04,0,0,1,0,0,0,0,0,0,0,0,886308,-.2030582427978516,8982743,.4191703796386719,26905,2.302771091461182,1282320,.0160665512084961,16828,-1.007768630981445,6113801,.2642107009887695,787671,-.2587947845458984,384751,-.0486078262329102,2824235,-.0747280120849609,95748,-.0214910507202148,49372,-.5089931488037109,27727,.205164909362793,58409,1832385,-.2988958358764648,772585,3373071,3108,-.226740837097168,117123,-.1135444641113281,20889,-.5227041244506836,451541,-1.136058807373047,849131,-.559906005859375,47487,1202230,-.3251838684082031,15578,2136324,.2882566452026367,12421,-.0450220108032227,669,-.2264266014099121,21268,-.3686857223510742,108411,-.4459962844848633,863120,771150,.1257429122924805,15802,-.20611572265625,11880,-2.321017265319824,20652252,-.1734428405761719,10026241,7443733,-.0585298538208008,1662,-.4444079399108887,44256,10493,-.6779260635375977,16854,9343,-.8051214218139648,7501,-.4165573120117188,333816,-.1405029296875,1482605,-.1838083267211914,52281,-.168208122253418,151607,-.2021245956420898,15249004,368545,.1560573577880859,36202,-.8630790710449219,44684,matched (3),22508536,.84694231,1458908.1,2864524.3
201405,902140,652,4768,23376740,05,0,0,0,1,0,0,0,0,0,0,0,737453,-.1838617324829102,9753634,.0823345184326172,50791,.635406494140625,1581930,.2099752426147461,41705,.9075765609741211,5043583,-.1924324035644531,1024623,.2629995346069336,156494,-.8995790481567383,3016352,.0658102035522461,196548,.7191867828369141,55269,.1128292083740234,33267,.182159423828125,38614,799035,-.8299694061279297,684224,3360187,24662,2.071284294128418,77987,-.406682014465332,9713,-.7657575607299805,982065,.7769918441772461,1956025,.8344554901123047,148361,1346403,.1132583618164063,73801,2378244,.1072759628295898,114477,2.220985412597656,242,-1.016846179962158,18060,-.1635046005249023,240443,.7965536117553711,281179,584111,-.2777919769287109,19468,.2086362838745117,69611,1.76806640625,11077651,-.622894287109375,13168395,6333022,-.1615943908691406,5411,1.180412292480469,63292,47427,1.508482933044434,30483,16807,.5871677398681641,10953,.3785772323608398,182769,-.6023674011230469,1393446,-.0620212554931641,41885,-.221705436706543,72943,-.7316131591796875,17961924,94665,-1.359218597412109,82366,.8220577239990234,62755,matched (3),21742114,.84694231,1318451.4,2795604
201406,902140,653,4768,21522572,06,0,0,0,0,1,0,0,0,0,0,0,462333,-.4669170379638672,9688523,-.0066986083984375,14195,-1.274828910827637,1037875,-.4214706420898438,19944,-.7376928329467773,7215704,.3581428527832031,393805,-.9562244415283203,310225,.6842803955078125,3404743,.1211214065551758,181015,-.0823259353637695,42009,-.2743282318115234,8275,-1.391326904296875,101422,2899,-5.619038581848145,673091,2822884,1030,-3.175704956054688,59320,-.2735958099365234,26072,.9873971939086914,949265,-.0339698791503906,949831,-.7223854064941406,72318,1135045,-.1707649230957031,56393,1577677,-.4104089736938477,9767,-2.46136474609375,1364,1.729238986968994,9512,-.6411447525024414,113929,-.7469081878662109,250866,559677,-.0427312850952148,2067,-2.242674350738525,28515,-.8924922943115234,9567924,-.1465129852294922,12678221,8115717,.2480249404907227,445,-2.498115062713623,20052,21887,-.7732982635498047,121162,17337,.0310478210449219,5901,-.6184911727905273,126228,-.3701333999633789,1582089,.1269664764404297,36842,-.1282892227172852,107095,.384037971496582,14618699,204825,.7718114852905273,17755,-1.534504890441895,14283,matched (3),20263778,.84694231,1295734.4,2784962.3
201407,902140,654,4768,25586012,07,0,0,0,0,0,1,0,0,0,0,0,685600,.3940086364746094,9490953,-.0206031799316406,25897,.6012372970581055,1194074,.1401958465576172,73125,1.29924201965332,7799569,.0778093338012695,425359,.0770778656005859,157054,-.6807079315185547,2544288,-.2913188934326172,128208,-.3449268341064453,56406,.2946910858154297,9848,.1740293502807617,19860,24817,2.147163391113281,857396,3107326,5096,1.598896980285645,80886,.3100948333740234,48575,.6222467422485352,789487,-.1843042373657227,336390,-1.038012504577637,47873,1574201,.3270759582519531,4612,1661890,.052001953125,37166,1.336384773254395,547,-.9137282371520996,19198,.7022514343261719,84453,-.2993803024291992,110142,705221,.2311515808105469,7789,1.326613903045654,87556,1.121848106384277,12426440,.2614097595214844,13387324,2370188,-1.230833053588867,4683,2.353620052337647,33755,38390,.5619039535522461,368987,26279,.4159269332885742,7904,.2922468185424805,393263,1.136388778686523,1667635,.0526599884033203,79294,.7665243148803711,225820,.7460222244262695,16804508,55339,-1.308677673339844,84915,1.564983367919922,41404,matched (3),25799516,.84694231,1399967,2834959.3
201408,902140,655,4768,28838968,08,0,0,0,0,0,0,1,0,0,0,0,725429,.0564689636230469,4419185,-.7643833160400391,3475,-2.008532524108887,541274,-.7912006378173828,9355,-2.056259155273438,7907027,.0136833190917969,472316,.1047153472900391,309781,.6792755126953125,3106919,.1997814178466797,130214,.0155258178710938,30764,-.6062297821044922,28771,1.072099685668945,123551,122930,1.600086212158203,899241,3181097,4590,-.1045761108398438,84122,.0392265319824219,10137,-1.566916465759277,795773,.0079307556152344,724505,.7672176361083984,68459,1622013,.0299196243286133,33415,1102120,-.4107198715209961,160686,1.464057922363281,1361,.9115262031555176,25939,.3009414672851563,76319,-.1012735366821289,144745,431853,-.4904260635375977,24183,1.132937431335449,4270,-3.020664215087891,11422128,-.0842742919921875,14464367,4319038,.6000633239746094,5628,.1838150024414063,57640,18949,-.7060461044311523,999059,28939,.0964202880859375,6837,-.1450204849243164,309012,-.2410984039306641,1249148,-.2889442443847656,27511,-1.058576583862305,40213,-1.725547790527344,16812532,337482,1.80803394317627,45420,-.6256980895996094,17898,matched (3),25107236,.84694231,1063142.9,2684652.8
201409,902140,656,4768,34659240,09,0,0,0,0,0,0,0,1,0,0,0,807004,.1065654754638672,8838448,.6931562423706055,64559,2.921984672546387,2451179,1.510398864746094,30032,1.166352272033691,8205112,.0370054244995117,384854,-.2047843933105469,324437,.0462265014648438,3288394,.056767463684082,63365,-.7202672958374023,51014,.5057544708251953,67197,.8482608795166016,76277,230701,.6295070648193359,1064900,3967089,13263,1.061099052429199,151374,.5874862670898438,31325,1.12822437286377,554925,-.3604812622070313,1196139,.5013656616210938,112996,1696253,.0447540283203125,50636,1506912,.3128271102905273,288181,.584136962890625,275,-1.599203586578369,26353,.0158348083496094,102479,.2947368621826172,169724,598571,.3264598846435547,5962,-1.400243759155273,89495,3.042569160461426,18202840,.4660263061523438,12481452,2714360,-.4644765853881836,8692,.4346485137939453,72835,22210,.1587915420532227,2403802,29861,.0313634872436523,33527,1.590002059936523,567607,.6080493927001953,2023327,.4822816848754883,29035,.0539159774780273,175586,1.47393798828125,16234813,421751,.2229032516479492,129723,1.049448966979981,41224,matched (3),31041816,.84694231,980057.38,2652847.5
201410,902140,657,4768,32720116,10,0,0,0,0,0,0,0,0,1,0,0,707734,-.1312599182128906,7333061,-.1867189407348633,7561,-2.144576072692871,1153410,-.7538471221923828,108397,1.283536911010742,6795979,-.1884260177612305,404060,.0486993789672852,180436,-.5867156982421875,3134243,-.0480117797851563,278279,1.47971248626709,40087,-.2410478591918945,10748,-1.83290958404541,58500,114658,-.6991691589355469,865033,3666335,8894,-.399601936340332,121401,-.2206544876098633,19958,-.4507865905761719,910416,.4950685501098633,1099560,-.0841894149780273,196810,3194493,.6330070495605469,2053,1550354,.0284204483032227,124165,-.8419780731201172,244,-.119603157043457,9532,-1.016927719116211,20094,-1.629237174987793,9254,587107,-.0193376541137695,14101,.86083984375,33338,-.9874849319458008,18996414,.0426712036132813,12310375,2840082,.0452766418457031,8033,-.0788450241088867,115139,30565,.3193130493164063,1703369,25122,-.1728096008300781,7082,-1.554794311523438,459401,-.2115058898925781,1825468,-.1029071807861328,137415,1.554503440856934,157893,-.1062107086181641,20950636,252652,-.5124015808105469,31015,-1.430931091308594,45312,matched (3),31248552,.84694231,1384898,2827548.3
201411,902140,658,4768,25953294,11,0,0,0,0,0,0,0,0,0,1,0,518755,-.3106365203857422,5537720,-.2808094024658203,77238,2.323888778686523,1007470,-.135279655456543,39354,-1.013202667236328,4804161,-.3468494415283203,360045,-.1153345108032227,337148,.6251459121704102,3011957,-.0397977828979492,223577,-.2188682556152344,49691,.2147722244262695,6805,-.457061767578125,151904,2305327,3.00102424621582,1147373,3014612,4892,-.5977754592895508,107131,-.1250467300415039,19263,-.0354442596435547,649677,-.3374261856079102,858208,-.2478189468383789,119648,1264975,-.9263763427734375,64240,2147619,.3258762359619141,213062,.5399723052978516,225,-.0810675621032715,4281,-.8004674911499023,70239,1.251482963562012,15433,799795,.309147834777832,37868,.9878606796264648,70760,.7525959014892578,16969488,-.1128330230712891,13291941,1885639,-.4095659255981445,5944,-.3011751174926758,104681,157395,1.63890266418457,317763,16119,-.4437456130981445,13397,.6374740600585938,496879,.0784235000610352,1480757,-.2092828750610352,19985,-1.928023338317871,148956,-.0582666397094727,24037206,30553,-2.112550735473633,125480,1.397675514221191,23953,matched (3),27114632,.84694231,1410976.8,2840412.5
201412,902140,659,4768,14918706,12,0,0,0,0,0,0,0,0,0,0,1,766216,.3900318145751953,5011916,-.0997648239135742,4350,-2.876715660095215,1112459,.0991306304931641,7004,-1.726116180419922,4621079,-.038853645324707,269346,-.2902326583862305,154483,-.7804374694824219,2987436,-.008173942565918,159250,-.3392810821533203,23817,-.7354249954223633,23800,1.252028465270996,12208,2671584,.1474494934082031,813510,3241519,3149,-.440516471862793,106579,-.0051660537719727,25154,.2668313980102539,458718,-.3480396270751953,322793,-.9778347015380859,74166,1076719,-.1611337661743164,29267,1676277,-.2477846145629883,397253,.6229896545410156,159,-.347196102142334,28574,1.898310661315918,60294,-.1526718139648438,31090,709374,-.1199722290039063,7161,-1.665456771850586,104445,.3893661499023438,22383844,.2769222259521484,13631419,1088308,-.5496425628662109,11668,.6744670867919922,93542,141939,-.1033611297607422,75183,16818,.0424509048461914,7723,-.5508279800415039,501978,.0102090835571289,1415273,-.0452308654785156,107681,1.68419075012207,89375,-.5108098983764648,19148320,740378,3.187698364257813,73053,-.5409612655639648,25721,matched (3),19020748,.84694231,1173186.5,2730101.5
201501,902140,660,4768,27152068,01,0,0,0,0,0,0,0,0,0,0,0,360463,-.7540740966796875,11335672,.816136360168457,251958,4.059085845947266,1283736,.1432008743286133,75180,2.373403549194336,3815685,-.1915082931518555,265130,-.0157766342163086,239934,.4402790069580078,2707726,-.0983066558837891,99308,-.4722490310668945,53258,.80474853515625,19570,-.1956882476806641,71318,2704589,.0122776031494141,673841,3896011,27647,2.172431945800781,159664,.4041852951049805,12843,-.6722183227539063,946867,.7247228622436523,417864,.2581443786621094,83158,990681,-.0832815170288086,359791,1440162,-.1518192291259766,343850,-.1443672180175781,1106,1.939600944519043,1263,-3.11900806427002,70767,.1601600646972656,68521,643968,-.0967340469360352,486076,4.217715263366699,36563,-1.049623489379883,15474408,-.3691501617431641,11308570,1256235,.1434946060180664,1453,-2.083219051361084,165193,73009,-.6648149490356445,45525,17999,.0678672790527344,2504,-1.126312732696533,267747,-.6285133361816406,1619760,.1349554061889648,36030,-1.094820976257324,216510,.8847951889038086,15877478,208698,-1.26627254486084,57453,-.2402181625366211,45149,matched (3),26423198,.84694231,2390152.3,3433644.5
201502,902140,661,4768,20423076,02,1,0,0,0,0,0,0,0,0,0,0,624832,.5500926971435547,13206871,.1527824401855469,606,-6.030137538909912,1101768,-.152857780456543,2114,-3.571302890777588,4198710,.0956573486328125,292949,.0997791290283203,141626,-.5271739959716797,2950465,.0858535766601563,43415,-.8274211883544922,23907,-.8009767532348633,14977,-.267481803894043,30838,2203170,-.205052375793457,408831,2594228,30147,.0865688323974609,63481,-.9223318099975586,16458,.2480125427246094,508683,-.621333122253418,611474,.3807163238525391,93072,1699038,.5394248962402344,7623,1054655,-.3115425109863281,72855,-1.551734924316406,156,-1.958649158477783,14460,2.437896728515625,46482,-.4203271865844727,118139,693793,.0745248794555664,3091,-5.057869911193848,39007,.0647039413452148,14376180,-.0736160278320313,6444060,4048241,1.170163154602051,1200,-.1913089752197266,67270,114505,.4500360488891602,10288,15161,-.1715898513793945,1783,-.339592456817627,265649,-.0078668594360352,1560563,-.0372314453125,28910,-.2201642990112305,187850,-.1419925689697266,15198382,75650,-1.014771461486816,72130,.2275028228759766,35322,matched (3),19378826,.84694231,921526.69,2631786.3
201503,902140,662,4768,31550632,03,0,1,0,0,0,0,0,0,0,0,0,974341,.4442787170410156,14264426,.0770320892333984,226304,5.922754764556885,1131566,.0266857147216797,83626,3.677772045135498,5112299,.1968717575073242,346929,.1691207885742188,179279,.2357540130615234,3311954,.1155757904052734,108366,.9147090911865234,33802,.346348762512207,31379,.7396230697631836,23348,2174285,-.0131969451904297,950761,3902894,4444,-1.914530754089356,180788,1.046585083007813,18440,.1137104034423828,610888,.1830883026123047,584349,-.0453739166259766,38104,2366660,.3314180374145508,134399,2408686,.8258676528930664,142059,.6677713394165039,1820,2.456735610961914,18545,.2488136291503906,128833,1.019452095031738,524690,1024576,.3898601531982422,2507,-.2094078063964844,48108,.2097082138061523,19535496,.3066616058349609,7935532,4393462,.0818357467651367,3486,1.066433429718018,163498,142570,.2192144393920898,13956,25829,.532771110534668,28992,2.788722991943359,441947,.5090141296386719,1673066,.0696115493774414,51393,.5753145217895508,191590,.0197134017944336,18198084,119293,.4554653167724609,88875,.2087612152099609,36666,matched (3),27923906,.84694231,1095063.9,2697452.8
201504,902140,663,4768,26952784,04,0,0,1,0,0,0,0,0,0,0,0,515326,-.6369609832763672,8033608,-.5741357803344727,35477,-1.852994918823242,1527078,.2997541427612305,6473,-2.558713912963867,5038918,-.0144577026367188,338896,-.0234260559082031,279285,.4432897567749023,3037917,-.0863666534423828,102340,-.0572137832641602,64385,.6443605422973633,11998,-.9613990783691406,23164,1918787,-.1250066757202148,830558,3812465,6142,.3235960006713867,84224,-.7638454437255859,31302,.5291604995727539,700626,.1370601654052734,411422,-.3508787155151367,176660,2901421,.2037210464477539,28327,1876312,-.2497730255126953,66901,-.7530279159545898,702,-.9526581764221191,7072,-.9640569686889648,61448,-.740325927734375,878458,593769,-.5455436706542969,5566,.7975893020629883,15235,-1.149853706359863,24523976,.2274169921875,9042964,4578265,.0412025451660156,3680,.0541572570800781,63915,71514,-.6899394989013672,60977,36346,.3415861129760742,4773,-1.804044723510742,396826,-.107691764831543,1370693,-.1993417739868164,45485,-.1221199035644531,89256,-.7638483047485352,17450088,114553,-.0405445098876953,174113,.6724739074707031,38516,matched (3),25835868,.84694231,1332478.6,2802246.8
201505,902140,664,4768,22426352,05,0,0,0,1,0,0,0,0,0,0,0,1056206,.7176380157470703,20159596,.9200468063354492,26895,-.2769441604614258,1225511,-.2199983596801758,22032,1.224855422973633,3545987,-.351374626159668,274142,-.2120475769042969,72090,-1.354317665100098,3256774,.0695648193359375,35491,-1.05902099609375,61354,-.0482196807861328,6872,-.5572843551635742,32039,818902,-.8514842987060547,800413,3007041,2451,-.9186549186706543,59842,-.3417720794677734,15060,-.7316398620605469,758289,.0790910720825195,281227,-.3804569244384766,38917,3013496,.0378999710083008,11947,1388480,-.3010978698730469,66968,.0010004043579102,612,-.1372013092041016,5132,-.3206472396850586,71688,.1541318893432617,750338,529690,-.1141986846923828,5545,-.003779411315918,88718,1.761867523193359,19971608,-.2053394317626953,10119764,2205986,-.7301464080810547,512,-1.972342967987061,130625,90164,.2317371368408203,22392,15746,-.8364973068237305,3646,-.2693452835083008,147738,-.9880580902099609,1340759,-.0220804214477539,25354,-.5844459533691406,194482,.7788305282592773,14349523,100232,-.1335506439208984,78528,-.7962493896484375,56664,matched (3),24798202,.84694231,1164564.5,2726407.5
201506,902140,665,4768,23392024,06,0,0,0,0,1,0,0,0,0,0,0,1214875,.139958381652832,6215432,-1.176645278930664,39052,.3729534149169922,1491751,.1965923309326172,14806,-.3974628448486328,4724365,.2869167327880859,298757,.0859842300415039,338211,1.545754432678223,3281102,.0074424743652344,168816,1.559530258178711,80987,.2776279449462891,63799,2.228281974792481,32245,23291,-3.559897422790527,425074,3415626,6546,.982358455657959,101944,.5327157974243164,12687,-.1714649200439453,942857,.2178497314453125,547051,.665379524230957,76804,2729485,-.0989875793457031,16124,1407881,.0138759613037109,67863,.0132761001586914,480,-.2429461479187012,14147,1.014006614685059,121448,.5271625518798828,439004,698384,.2764778137207031,19676,1.266502380371094,70077,-.2358684539794922,20917052,.0462532043457031,12623746,1649509,-.2906961441040039,1049,.7172679901123047,363410,90983,.0090427398681641,202230,12844,-.203709602355957,7675,.7443380355834961,181503,.2058324813842773,1305018,-.0270195007324219,70213,1.018596649169922,3058040,2.755189895629883,17711488,858588,2.147802352905273,176749,.8112754821777344,91712,matched (3),22913952,.84694231,1170672.6,2729022
201507,902140,666,4768,19306698,07,0,0,0,0,0,1,0,0,0,0,0,537392,-.815669059753418,7123563,.1363725662231445,9229,-1.442543029785156,1361468,-.0913867950439453,32483,.7856845855712891,2872541,-.4975366592407227,315797,.0554695129394531,363247,.0714130401611328,3105092,-.0551357269287109,35790,-1.551140785217285,74038,-.0897102355957031,42087,-.4159984588623047,117922,98774,1.444766998291016,600263,2424825,619,-2.358504295349121,109567,.072113037109375,19212,.4149580001831055,389339,-.8844642639160156,373810,-.3807945251464844,44089,2461044,-.1035280227661133,8879,1477210,.0480690002441406,139045,.7173070907592773,473,-.0146908760070801,11394,-.2164154052734375,103005,-.164708137512207,422385,600269,-.1513919830322266,679,-3.366533279418945,58553,-.179661750793457,17250424,-.1927280426025391,13294722,3853567,.8485212326049805,3005,1.052440166473389,81399,93448,.0267324447631836,1475574,16650,.2595329284667969,6888,-.1081876754760742,288624,.4638519287109375,1461748,.1134166717529297,29630,-.8627462387084961,180590,-2.829299926757813,19444642,286834,-1.096385955810547,36456,-1.578624725341797,59277,matched (3),18980860,.84694231,1373484.4,2821975.8
