period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1058c440,growth1058c440,Y1210c792,growth1210c792,Y1686c440,growth1686c440,Y1756c484,growth1756c484,Y1771c818,Y1805c218,Y1858c703,growth1858c703,Y1913c152,growth1913c152,Y1970c152,Y2120c372,growth2120c372,Y2149c372,growth2149c372,Y2156c484,growth2156c484,Y2174c152,growth2174c152,Y2459c32,Y2589c152,growth2589c152,Y2621c586,growth2621c586,Y2735c251,growth2735c251,Y2775c251,growth2775c251,Y2863c208,growth2863c208,Y2883c233,Y2904c554,Y2940c752,growth2940c752,Y3343c344,Y3453c616,growth3453c616,Y3490c208,growth3490c208,Y353c124,growth353c124,Y3550c792,growth3550c792,Y3712c152,growth3712c152,Y3772c191,growth3772c191,Y3810c208,Y3887c233,Y3973c428,growth3973c428,Y4018c381,Y4081c484,growth4081c484,Y418c484,growth418c484,Y4294c826,growth4294c826,Y4358c818,Y4447c381,Y458c233,Y4679c826,growth4679c826,Y475c826,growth475c826,Y4770c68,growth4770c68,Y4947c152,growth4947c152,Y528c428,growth528c428,Y622c757,growth622c757,Y720c586,growth720c586,Y722c300,growth722c300,Y841c124,growth841c124,Y917c818,Y91c36,_merge,x,r2,s,sf
201310,902139,645,4767,792542,10,0,0,0,0,0,0,0,0,1,0,0,216031,1.627471923828125,382706,.7861051559448242,2906603,.0867471694946289,1934405,.3050508499145508,259295,0,70166,-.0585651397705078,2357520,-.3281230926513672,2984170,10339278,.1579532623291016,23964,-1.175375938415527,3981,-.2918176651000977,20975,-.3609943389892578,1605985,844399,-.309718132019043,1331567,-.0169038772583008,26972750,-.1359996795654297,2055437,-.3792629241943359,3007726,-.1181459426879883,1767327,8103,500931,.4854764938354492,0,415952,-.698328971862793,237960,.0106258392333984,39294968,-.2584571838378906,384700,.2687644958496094,285069,-.2199153900146484,214581,-.042816162109375,5495,307240,68469,-.3598718643188477,907280,604733,-.4124050140380859,319674,1.81356143951416,5239961,.4412984848022461,108017,12133957,13745,1091281,-.081242561340332,81698,-.3478593826293945,196127,.5967235565185547,9528237,.2856531143188477,678853,-.0427923202514648,157120,-.0611333847045898,12563,-2.164492607116699,395899,-.3211174011230469,1913869184,-.2796058654785156,1174388,131488,matched (3),1004130.9,.92000735,66692.25,154878.02
201311,902139,646,4767,631008,11,0,0,0,0,0,0,0,0,0,1,0,181644,-.1733732223510742,259993,-.3866128921508789,2722517,-.0654287338256836,1148650,-.5212125778198242,207239,8154,156808,.8041582107543945,1357567,-.5519161224365234,1844941,9522304,-.0823135375976563,20478,-.157200813293457,3220,-.2121515274047852,43789,.7360506057739258,1068960,345829,-.8926811218261719,1281136,-.0386085510253906,26871200,-.0037727355957031,1429515,-.3631534576416016,2227925,-.3001136779785156,1602245,2662,235358,-.7553606033325195,146547,974123,.8509683609008789,87465,-1.000864028930664,32852844,-.1790580749511719,365977,-.0498933792114258,249962,-.1314229965209961,138524,-.4376440048217773,2861,153003,115599,.5237464904785156,574256,418630,-.3677988052368164,310944,-.0276889801025391,4502750,-.1516256332397461,59482,9992450,7488,381824,-1.05014705657959,73338,-.1079502105712891,91857,-.7585296630859375,6822176,-.3340816497802734,807819,.1739339828491211,142262,-.099339485168457,52360,1.427387237548828,291941,-.3046073913574219,1428273152,-.2926597595214844,736241,123976,matched (3),639394.69,.92000735,55521.578,150406.08
201312,902139,647,4767,948554,12,0,0,0,0,0,0,0,0,0,0,1,48433,-1.321867942810059,435259,.5152873992919922,2925659,.0719633102416992,1900884,.5037317276000977,278035,126892,48801,-1.167270660400391,1944624,.359375,3163428,10689476,.1156234741210938,10935,-.6273832321166992,4456,.3248701095581055,67123,.4271440505981445,1118570,617301,.5794124603271484,1350832,.0529727935791016,27917332,.0381927490234375,1976119,.3237991333007813,2758867,.213749885559082,1467703,6936,306502,.2641162872314453,233518,1057355,.0819873809814453,88269,.009150505065918,33503372,.0196075439453125,336711,-.0833454132080078,148375,-.5215654373168945,134602,-.0287208557128906,0,221832,26501,-1.472945213317871,843897,854519,.7135505676269531,227064,-.3143815994262695,3145377,-.3587551116943359,21815,7113052,19501,245802,-.4404335021972656,92599,.2331991195678711,105168,.1353263854980469,10066030,.3889884948730469,769254,-.0489168167114258,179681,.2335119247436523,58383,.108881950378418,265007,-.0967950820922852,2270073344,.4633445739746094,560979,116545,matched (3),734980.25,.92000735,71411.172,156967.83
201401,902139,648,4767,1363367,01,0,0,0,0,0,0,0,0,0,0,0,123121,.9329862594604492,568076,.2663135528564453,3168217,.0796489715576172,1105048,-.5424299240112305,541800,30787,110630,.8184404373168945,1987150,.021632194519043,1441001,10782348,.0086498260498047,11480,.0486383438110352,4115,-.0796127319335938,23403,-1.053662300109863,1306495,1471961,.8689947128295898,1417181,.0479488372802734,39463100,.3461189270019531,2359428,.1772851943969727,5051151,.6047954559326172,1818100,9417,537382,.5614852905273438,643746,768503,-.3190813064575195,448484,1.625483512878418,36841124,.0949687957763672,520692,.4359340667724609,199000,.2935619354248047,165807,.2085018157958984,6767,436202,71994,.9994001388549805,1590475,1160900,.3064126968383789,313259,.3217983245849609,8922623,1.042656898498535,22340,12952606,17579,765342,1.135796546936035,86555,-.0674982070922852,124398,.1679267883300781,6268151,-.4736852645874023,848680,.0982608795166016,355024,.6810026168823242,138809,.8660736083984375,288571,.0851850509643555,1783343104,-.2413215637207031,732197,125773,matched (3),1177342.4,.92000735,62618.223,153167.83
201402,902139,649,4767,851075,02,1,0,0,0,0,0,0,0,0,0,0,138157,.1152238845825195,461401,-.2079877853393555,3281824,.0352306365966797,1463713,.2810869216918945,258125,130219,46229,-.872584342956543,1276678,-.4424400329589844,952523,10620254,-.0151462554931641,120448,2.350611686706543,1106,-1.313889026641846,7946,-1.080195426940918,740634,1121469,-.2719564437866211,1369502,-.0342216491699219,33078576,-.1764812469482422,1384278,-.5332412719726563,4806913,-.049560546875,1418274,6041,269409,-.6904783248901367,356139,706642,-.0839195251464844,175105,-.9404869079589844,32855256,-.114501953125,786254,.4121208190917969,142219,-.3359365463256836,271425,.4928617477416992,10352,525101,40412,-.5774555206298828,1042944,424745,-1.005461692810059,117577,-.9799365997314453,4651223,-.6514596939086914,9976,12577087,6960,290844,-.9675359725952148,33469,-.950160026550293,10476,-2.474398612976074,6179459,-.0142507553100586,649852,-.2669382095336914,306832,-.1458845138549805,73836,-.6312522888183594,131048,-.7893781661987305,2083539968,.15557861328125,845996,164663,matched (3),866863,.92000735,74670.578,158477.25
201403,902139,650,4767,629111,03,0,1,0,0,0,0,0,0,0,0,0,81177,-.5317592620849609,272797,-.5255393981933594,2407217,-.3099279403686523,1948478,.2860727310180664,282514,30139,57874,.2246608734130859,3440341,.9913091659545898,1331669,9606193,-.1003551483154297,64155,-.6299161911010742,2868,.9528646469116211,41995,1.664881706237793,2075039,1327121,.1683721542358398,1225793,-.1108598709106445,30045522,-.0961723327636719,654836,-.7485485076904297,5414746,.1190710067749023,1063267,0,282161,.0462465286254883,242800,1770328,.91839599609375,72932,-.8758583068847656,45655472,.3290119171142578,443605,-.5723457336425781,195675,.319087028503418,261930,-.0356082916259766,7760,438854,37722,-.068882942199707,394660,573814,.3008155822753906,13493,-2.164922714233398,4942055,.0606508255004883,628,11380810,26233,266506,-.0873908996582031,39242,.1591281890869141,38903,1.311984062194824,5062109,-.1994476318359375,771427,.1714973449707031,367755,.1811161041259766,43769,-.5229206085205078,354191,.9942731857299805,1764242304,-.1663475036621094,782467,34979,matched (3),880897.13,.92000735,44408.063,146667.72
201404,902139,651,4767,897613,04,0,0,1,0,0,0,0,0,0,0,0,69438,-.1561975479125977,424799,.4428882598876953,2781795,.1446247100830078,1190587,-.4926023483276367,245826,37415,115652,.6923179626464844,2393533,-.3627996444702148,1875766,10982936,.1339340209960938,416586,1.870790481567383,4112,.3602948188781738,53440,.2410087585449219,2165092,636508,-.7347698211669922,1618753,.2780685424804688,29362640,-.0229892730712891,959487,.3820133209228516,4411220,-.2049751281738281,898306,9767,299253,.058812141418457,121785,3765728,.7547760009765625,125650,.5439729690551758,49077536,.0722770690917969,480880,.080683708190918,198069,.0121603012084961,197508,-.2822990417480469,4871,244837,77796,.723846435546875,1087172,332040,-.5470495223999023,139332,2.334689140319824,6169674,.2218647003173828,50708,15031413,74517,599676,.8109931945800781,75118,.6493120193481445,83916,.7687444686889648,5134345,.0141687393188477,793317,.0279808044433594,284599,-.2563362121582031,69445,.4616098403930664,376704,.0616235733032227,1768152320,.0022144317626953,700188,93183,matched (3),929777.19,.92000735,51788.219,149068.31
201405,902139,652,4767,841441,05,0,0,0,1,0,0,0,0,0,0,0,182459,.9660911560058594,417030,-.018458366394043,3089665,.1049661636352539,1458992,.2032995223999023,317411,24584,159973,.3244190216064453,1917483,-.2217569351196289,1858920,9161881,-.1812915802001953,106959,-1.359646797180176,3621,-.1271591186523438,16398,-1.181399345397949,1436264,741491,.1526660919189453,1010268,-.471440315246582,30735890,.0457077026367188,5162209,1.682721138000488,3263459,-.3013629913330078,1730607,9338,161798,-.6149406433105469,167110,1489398,-.9275693893432617,218762,.5544843673706055,59834400,.1981792449951172,534793,.10626220703125,190396,-.0395097732543945,193802,-.0189418792724609,4827,217024,75137,-.0347776412963867,585003,817230,.900665283203125,85807,-.4847593307495117,4359571,-.3472728729248047,30426,19584424,19265,606557,.011408805847168,94290,.2273149490356445,27690,-1.108744621276856,8305299,.4809417724609375,771443,-.0279598236083984,235996,-.1872653961181641,41708,-.5098428726196289,246934,-.4223384857177734,1770185600,.0011482238769531,690503,16405,matched (3),729440.38,.92000735,47561.465,147653.09
201406,902139,653,4767,853949,06,0,0,0,0,1,0,0,0,0,0,0,260047,.3543367385864258,498086,.1776151657104492,2734390,-.1221542358398438,1953897,.2920799255371094,6233,114214,125941,-.239192008972168,3149112,.4961071014404297,1959089,9881898,.075653076171875,31644,-1.217897415161133,3835,.0574188232421875,27800,.5278759002685547,1351889,336964,-.7886867523193359,1290484,.2448015213012695,40434984,.2742633819580078,11215397,.7759227752685547,3790952,.1498289108276367,1679914,10718,347160,.7634363174438477,187616,943057,-.457000732421875,150706,-.3726539611816406,68082568,.1291408538818359,448101,-.1768617630004883,302665,.4635210037231445,425806,.7871475219726563,20085,652065,1276975,2.83293628692627,1310114,584167,-.3357343673706055,196673,.829442024230957,26669170,1.811134338378906,60306,16523907,16753,478864,-.2363815307617188,99403,.0528078079223633,24002,-.1429338455200195,7097965,-.1570854187011719,813779,.0534257888793945,402645,.5342397689819336,51122,.2035226821899414,367147,.3966407775878906,1979055872,.1115360260009766,748666,6120,matched (3),937853.31,.92000735,124781.91,187376.27
201407,902139,654,4767,848544,07,0,0,0,0,0,1,0,0,0,0,0,55812,-1.538873672485352,454321,-.0919694900512695,2596259,-.0518369674682617,1510780,-.2571992874145508,261443,47689,72140,-.5572042465209961,1367136,-.8344030380249023,1639001,8569805,-.1424589157104492,26187,-.1892852783203125,4639,.1903295516967773,26323,-.0545921325683594,501072,1257478,1.316886901855469,1095125,-.164149284362793,40295000,-.0034675598144531,7990125,-.339080810546875,5363579,.3470144271850586,1442211,6097,530393,.423832893371582,82992,675655,-.3334436416625977,130593,-.1432456970214844,56876128,-.1798458099365234,231593,-.6600370407104492,251291,-.1860151290893555,262868,-.4823322296142578,17200,1081991,551051,-.8404216766357422,1224608,324262,-.5886344909667969,193315,-.0172214508056641,5508494,-1.577216148376465,32622,15587732,18861,303950,-.4545536041259766,88877,-.1119289398193359,99569,1.422713279724121,7390109,.0403337478637695,798154,-.0193872451782227,371409,-.0807514190673828,82481,.4783525466918945,645285,.563929557800293,1764304000,-.1148643493652344,472209,12707,matched (3),802815.13,.92000735,65542.156,154386.27
201408,902139,655,4767,1046729,08,0,0,0,0,0,0,1,0,0,0,0,239168,1.455177307128906,575800,.2369565963745117,3799562,.3808145523071289,1787200,.1680240631103516,720842,77815,107086,.3950233459472656,2320617,.5291156768798828,2985312,9232663,.0745019912719727,32014,.2009105682373047,6182,.2871427536010742,22647,-.150416374206543,1004450,793153,-.4608469009399414,1351868,.2106189727783203,38455032,-.0467376708984375,3571014,-.8053569793701172,3654550,-.3836584091186523,1916928,8083,220294,-.8786554336547852,334924,481689,-.338383674621582,374132,1.052523612976074,61271688,.0744419097900391,277849,.1820964813232422,104467,-.8777408599853516,265361,.0094394683837891,41734,568151,37433,-2.689274787902832,708335,567873,.5603456497192383,181251,-.0644378662109375,5643122,.0241460800170898,100194,10956779,11361,619125,.7114439010620117,105548,.1719121932983398,40077,-.9100484848022461,10181832,.3204631805419922,826187,.034520149230957,151045,-.8997259140014648,148551,.5883607864379883,474172,-.3081216812133789,2430334720,.3202743530273438,1145537,8405,matched (3),1113746.9,.92000735,88198.898,165282.75
201409,902139,656,4767,1018833,09,0,0,0,0,0,0,0,1,0,0,0,488853,.7148962020874023,369981,-.4423084259033203,3389411,-.1142292022705078,1965628,.0951614379882813,163857,72141,53646,-.6912250518798828,3090475,.2864913940429688,793375,8946088,-.0315303802490234,27059,-.1681537628173828,4726,-.2685623168945313,65878,1.067777633666992,927286,1575267,.6861639022827148,1083450,-.2213363647460938,31304980,-.2057132720947266,1889419,-.6365795135498047,2918902,-.2247657775878906,1679923,12227,397263,.5896358489990234,47609,697741,.370549201965332,125794,-1.089962959289551,78930880,.2532558441162109,466697,.5186023712158203,172285,.500279426574707,181527,-.3796873092651367,11074,289894,68495,.6042079925537109,975588,650423,.1357250213623047,233931,.2551431655883789,5732466,.0157079696655273,237495,17161936,22488,322967,-.6507568359375,79721,-.2806329727172852,100397,.918330192565918,8919236,-.1323947906494141,761729,-.0812301635742188,290936,.6555252075195313,50884,-1.071379661560059,359771,-.2761020660400391,1598675840,-.418853759765625,1085656,13928,matched (3),882745.13,.92000735,61435.453,152688.11
201410,902139,657,4767,573665,10,0,0,0,0,0,0,0,0,1,0,0,176580,-1.018287658691406,349450,-.0570917129516602,2143077,-.4584140777587891,1576644,-.2205133438110352,330153,33507,43605,-.2072353363037109,2472329,-.2231636047363281,118822,7980092,-.1142663955688477,20828,-.2617216110229492,2094,-.8140029907226563,48678,-.3025779724121094,649041,724142,-.7771930694580078,1188528,.092564582824707,27703972,-.1222000122070313,1664476,-.1267595291137695,2752191,-.0588102340698242,1941362,5866,292388,-.3065166473388672,197736,775757,.1059913635253906,148678,.1671371459960938,60391928,-.2677173614501953,320404,-.3760976791381836,200000,.1491670608520508,216696,.1770915985107422,36940,367743,40772,-.5187644958496094,540288,355233,-.6048488616943359,99852,-.8513374328613281,9948728,.5512990951538086,68564,11377263,8835,502855,.4427518844604492,44549,-.5819435119628906,66187,-.4166479110717773,6717869,-.2834396362304688,668743,-.1301908493041992,161865,-.5863399505615234,66256,.26397705078125,259263,-.3276252746582031,1513723008,-.0546035766601563,662880,136641,matched (3),550486.31,.92000735,49237.715,148201.53
201411,902139,658,4767,741187,11,0,0,0,0,0,0,0,0,0,1,0,251564,.3539228439331055,273886,-.2436485290527344,2211212,.0312986373901367,1561272,-.0097980499267578,259808,224952,119823,1.010844230651856,1701773,-.3734903335571289,352818,9188497,.1410017013549805,22460,.0754375457763672,1760,-.173762321472168,57494,.1664533615112305,1459412,464672,-.4436550140380859,420435,-1.039180755615234,21699732,-.2442760467529297,2620829,.4539804458618164,2890394,.0489959716796875,1408967,3647,379491,.2607488632202148,340341,458686,-.5254735946655273,157524,.0577945709228516,43542092,-.3271274566650391,282088,-.1273632049560547,165688,-.1882114410400391,95248,-.8220119476318359,13014,165111,61850,.4167165756225586,908106,643727,.5945005416870117,289894,1.065826416015625,12658154,.2408561706542969,179506,14730485,8993,785892,.4465169906616211,36063,-.2113218307495117,89662,.3035621643066406,8185566,.197601318359375,620210,-.0753421783447266,222736,.3192243576049805,55019,-.185847282409668,481307,.6186628341674805,1508495232,-.0034599304199219,988164,307467,matched (3),654485.13,.92000735,67702.156,155315.56
201412,902139,659,4767,969901,12,0,0,0,0,0,0,0,0,0,0,1,253646,.0082426071166992,357184,.2655391693115234,1442637,-.4270687103271484,1750378,.1143312454223633,445697,53646,41211,-1.06731128692627,2574244,.4138851165771484,1064167,10197472,.10418701171875,58740,.9613847732543945,12289,1.943390846252441,19579,-1.07722282409668,1781802,560445,.1873989105224609,402104,-.0445795059204102,31248008,.364654541015625,2423085,-.0784492492675781,3398929,.1620674133300781,1733490,10080,569280,.4055414199829102,602502,655848,.3575630187988281,175453,.1077938079833984,52597452,.1889400482177734,208086,-.3042678833007813,215868,.2645606994628906,169301,.5751943588256836,121498,570669,87990,.3525104522705078,768494,512139,-.2286777496337891,174128,-.5097246170043945,7303098,-.5500020980834961,84304,12969743,13719,356937,-.7892599105834961,121081,1.211192131042481,199974,.8021411895751953,8456834,.0326023101806641,688143,.103938102722168,311590,.3357009887695313,15770,-1.249568939208984,388282,-.2147741317749023,1750444032,.1487560272216797,568381,321087,matched (3),922411.75,.92000735,62308.277,153041.38
201501,902139,660,4767,683860,01,0,0,0,0,0,0,0,0,0,0,0,111,-7.734164714813232,445415,.2207555770874023,885699,-.4878501892089844,1414866,-.2127971649169922,378983,2033,31746,-.2609376907348633,3123764,.1934823989868164,920929,8704631,-.1582841873168945,112277,.6478481292724609,8906,-.3219795227050781,26991,.3210458755493164,1515923,707829,.2334709167480469,385813,-.0413579940795898,33882928,.0809574127197266,1207786,-.6962528228759766,6199076,.6009397506713867,1387876,11518,489421,-.1511497497558594,752095,633325,-.0349454879760742,130972,-.2923879623413086,45190728,-.1517772674560547,521789,.9193124771118164,160875,-.2940387725830078,39621,-1.452319145202637,22073,288681,19377,-1.51313591003418,634784,1118898,.7815027236938477,363207,.7351827621459961,6822187,-.0681180953979492,11643,11847306,27474,242266,-.3875226974487305,87083,-.3295984268188477,99421,-.6988248825073242,8270589,-.0222692489624023,670563,-.02587890625,228334,-.3108787536621094,85945,1.695597648620606,266392,-.3767623901367188,1098569088,-.4658603668212891,796687,213137,matched (3),401720.88,.92000735,59629.73,151970.55
201502,902139,661,4767,653797,02,1,0,0,0,0,0,0,0,0,0,0,630,1.736189365386963,244476,-.599888801574707,1110869,.2265205383300781,1347874,-.0485057830810547,347350,46495,34241,.0756568908691406,3065265,-.0189046859741211,879865,6862855,-.2377309799194336,91946,-.1997671127319336,3337,-.9816532135009766,7712,-1.252725601196289,827554,389818,-.596522331237793,361098,-.0662031173706055,27532212,-.2075557708740234,1032021,-.1572694778442383,3443283,-.5879745483398438,1260870,4649,332825,-.3856058120727539,106003,282002,-.8090696334838867,216294,.5016555786132813,42475968,-.0619525909423828,377849,-.3227691650390625,269037,.51422119140625,135956,1.232972145080566,73434,329480,40106,.7274389266967773,542807,644811,-.5511417388916016,95827,-1.332428932189941,6827033,.0007095336914063,151427,10296747,17705,817670,1.216422080993652,104145,.1789226531982422,144294,.3724899291992188,9919379,.1817846298217773,574261,-.1550331115722656,279121,.200836181640625,120851,.340850830078125,325154,.1993293762207031,968194688,-.1263294219970703,820259,145831,matched (3),563378.44,.92000735,77904.555,160026.44
201503,902139,662,4767,912904,03,0,1,0,0,0,0,0,0,0,0,0,75905,4.791518211364746,639119,.960972785949707,1874775,.523345947265625,1460831,.0804767608642578,850102,86552,50029,.3791790008544922,3420399,.109623908996582,2028074,7455573,.0828380584716797,110237,.1814308166503906,4328,.2600336074829102,36117,1.543986320495606,1073401,1382774,1.266167640686035,379065,.048558235168457,28976530,.0511302947998047,1165383,.1215305328369141,4763601,.3245782852172852,1425595,5416,346789,.0410995483398438,284150,486296,.5449037551879883,189219,-.1337337493896484,58484660,.3198261260986328,570642,.4122676849365234,135020,-.6894264221191406,213003,.448974609375,45992,159215,44028,.0932998657226563,985885,895681,.3286266326904297,200559,.7385644912719727,6787611,-.0057907104492188,92883,11532359,26456,693977,-.1640195846557617,65196,-.4683856964111328,445500,1.127344131469727,7998741,-.2152061462402344,660678,.1401824951171875,296239,.0595207214355469,96884,-.221043586730957,714986,.7879648208618164,1046323200,.0776042938232422,505443,102289,matched (3),676139.19,.92000735,65188.762,154236.56
201504,902139,663,4767,363081,04,0,0,1,0,0,0,0,0,0,0,0,128749,.5283823013305664,526146,-.1945114135742188,1759175,-.0636434555053711,1503807,.0289945602416992,70776,3556,38583,-.259791374206543,3443149,.0066289901733398,1399991,6548688,-.1296968460083008,54253,-.7089738845825195,5373,.2162809371948242,5111,-1.955368995666504,784508,839431,-.4991235733032227,392425,.034637451171875,23762980,-.1983585357666016,1111450,-.0473842620849609,3958079,-.1852455139160156,1236122,3158,305446,-.1269435882568359,468488,288823,-.5210037231445313,162337,-.1532306671142578,50729892,-.1422500610351563,328353,-.55267333984375,126482,-.0653228759765625,167662,-.2393560409545898,9690,651598,47989,.086146354675293,1617077,645362,-.3277730941772461,57251,-1.253664016723633,5664055,-.1809597015380859,66797,14628713,18633,688730,-.0075893402099609,39423,-.5030488967895508,41579,-2.371602058410645,4796203,-.5114593505859375,619189,-.0648565292358398,235772,-.2283010482788086,35733,-.9974403381347656,329270,-.7753849029541016,1392634880,.2859153747558594,901432,33525,matched (3),367770.78,.92000735,57334.34,151084.64
201505,902139,664,4767,461064,05,0,0,0,1,0,0,0,0,0,0,0,43786,-1.078551292419434,120505,-1.473887443542481,1702173,-.0329399108886719,1453900,-.0337505340576172,308352,35220,76437,.68365478515625,4211999,.2015504837036133,2059138,9355268,.3566751480102539,257098,1.555798530578613,3360,-.4694452285766602,50866,2.297800064086914,853730,455812,-.6106433868408203,379078,-.0346031188964844,23296176,-.0198383331298828,4344616,1.363271713256836,3662411,-.07763671875,1421561,7483,349047,.1334333419799805,298351,470697,.4884004592895508,155241,-.0446958541870117,54268816,.0674343109130859,635279,.6599750518798828,168733,.2882175445556641,239536,.3567543029785156,11125,635144,26636,-.5887088775634766,855839,965302,.4026298522949219,199333,1.247531890869141,7950927,.3391485214233398,211197,11989656,17498,416623,-.5026683807373047,36729,-.0707826614379883,62704,.4108304977416992,6737624,.3398828506469727,721287,.1526269912719727,321342,.3096408843994141,53668,.406743049621582,392541,.1757621765136719,1471027840,.0547637939453125,698250,27786,matched (3),401426.97,.92000735,38601.789,145015.31
201506,902139,665,4767,503598,06,0,0,0,0,1,0,0,0,0,0,0,63238,.3675918579101563,540278,1.500391960144043,1995413,.1589460372924805,1863895,.2484188079833984,521837,41812,129628,.5282020568847656,2344999,-.5856523513793945,1983638,8600601,-.0841083526611328,263588,.0249300003051758,3945,.1605072021484375,11235,-1.510161399841309,2434285,639593,.3387517929077148,347183,-.0878896713256836,34519492,.3932342529296875,10620670,.893864631652832,4040535,.0982551574707031,1698657,10739,281990,-.2133340835571289,300157,304055,-.4370059967041016,158545,.0210599899291992,61721276,.1286792755126953,672575,.0570497512817383,255477,.4148149490356445,324372,.303187370300293,15426,388808,21587,-.2101716995239258,865032,1123376,.1516523361206055,249923,.2261762619018555,9924995,.2217683792114258,258126,17286656,16810,764293,.6067695617675781,11612,-1.151527404785156,106165,.5265693664550781,6862708,.0183944702148438,833928,.1451101303100586,169749,-.6381855010986328,120251,.8067636489868164,600208,.4246358871459961,1188772224,-.2130413055419922,831200,48672,matched (3),601593.13,.92000735,52626.336,149361.55
201507,902139,666,4767,442333,07,0,0,0,0,0,1,0,0,0,0,0,135949,.7653741836547852,752987,.3319644927978516,1884368,-.0572586059570313,952983,-.6708269119262695,651995,48021,103599,-.2241411209106445,1557962,-.4089059829711914,1922168,8606416,.000676155090332,30226,-2.165684700012207,930,-1.445019245147705,40047,1.27101993560791,1468657,461799,-.3257026672363281,294184,-.1656465530395508,33948868,-.0166683197021484,6567259,-.4807052612304688,5508279,.30987548828125,1616728,9385,255376,-.0991353988647461,479696,448480,.3886556625366211,82923,-.6481266021728516,58332852,-.0564632415771484,547239,-.2062282562255859,137726,-.6178665161132813,250503,-.2584209442138672,60090,232400,68502,1.154770851135254,1205201,803168,-.3355293273925781,327094,.2690944671630859,8808435,-.1193466186523438,141507,13305821,16215,548142,-.3324165344238281,183368,2.759455680847168,24287,-1.475053787231445,10471778,.422581672668457,806080,-.0339641571044922,260278,.42742919921875,130650,.0829410552978516,262268,-.8279094696044922,1399892224,.1634750366210938,712500,15274,matched (3),390634.66,.92000735,61061.094,152537.86
201508,902139,667,4767,345915,08,0,0,0,0,0,0,1,0,0,0,0,120620,-.1196346282958984,230924,-1.18195915222168,1375462,-.3148031234741211,2057659,.7697277069091797,939785,24482,78018,-.2835874557495117,2252362,.3686008453369141,2160454,8537592,-.0080289840698242,221847,1.993285179138184,2154,.8398971557617188,16322,-.8975400924682617,1306749,580332,.2284708023071289,421685,.3600530624389648,35514596,.0450878143310547,4905181,-.291804313659668,4019201,-.3151693344116211,1600719,4492,241092,-.0575580596923828,342127,417974,-.0704450607299805,127447,.4297885894775391,58419608,.0014858245849609,377997,-.3699989318847656,192046,.3324689865112305,225414,-.1055316925048828,43814,307567,182419,.9794435501098633,511155,653837,-.2057056427001953,148152,-.7920083999633789,7010515,-.2282991409301758,63789,11096342,12537,610059,.1070213317871094,46391,-1.3743896484375,36784,.4151220321655273,10659091,.0177288055419922,725755,-.1049709320068359,284613,.0893802642822266,58955,-.7957477569580078,486782,.6184492111206055,1173996160,-.1759834289550781,395223,10811,matched (3),234453.59,.92000735,76604.578,159397.63
201509,902139,668,4767,224313,09,0,0,0,0,0,0,0,1,0,0,0,184693,.4260501861572266,79831,-1.062176704406738,1671432,.1948909759521484,2034357,-.0113897323608398,599918,69779,37505,-.7324657440185547,3561215,.4581222534179688,830626,9422387,.0986099243164063,58503,-1.33290958404541,4308,.6931471824645996,7392,-.7921152114868164,1100700,532600,-.0858297348022461,396425,-.0617713928222656,31631152,-.1158008575439453,2288839,-.7622470855712891,3257370,-.2101631164550781,1782045,16555,295912,.2048835754394531,73413,379988,-.0952796936035156,154984,.1956214904785156,55520452,-.0508995056152344,164172,-.8339719772338867,99489,-.6576881408691406,102690,-.786224365234375,23988,216961,110263,-.5034379959106445,1387670,514845,-.2389926910400391,83024,-.5791091918945313,7251264,.0337648391723633,50906,14615008,5578,557320,-.0904159545898438,81685,.565765380859375,77824,.7493867874145508,8784093,-.1934700012207031,723475,-.0031461715698242,267744,-.0610990524291992,40507,-.3752994537353516,415193,-.1590728759765625,992585536,-.1678543090820313,432498,16635,matched (3),217788.97,.92000735,40917.73,145648.91
201510,902139,669,4767,223671,10,0,0,0,0,0,0,0,0,1,0,0,94053,-.6748371124267578,263698,1.194892883300781,1548367,-.0764799118041992,1313412,-.4375514984130859,311036,22689,73934,.6786985397338867,2222584,-.4714317321777344,1165075,8889845,-.0581798553466797,67210,.1387443542480469,3142,-.3156137466430664,11367,.4303159713745117,855767,316618,-.5200748443603516,389982,-.0163869857788086,24959488,-.2368888854980469,2850182,.2193374633789063,3447185,.0566377639770508,1452157,8659,290900,-.0170822143554688,267135,259340,-.3819990158081055,101918,-.4191532135009766,46453712,-.1782951354980469,395197,.8784694671630859,97571,-.0194664001464844,127366,.2153501510620117,18684,216485,31331,-1.258259773254395,952856,501623,-.0260171890258789,167870,.7040596008300781,10083000,.3296756744384766,41087,10269211,4555,418181,-.2872257232666016,71674,-.1307430267333984,99203,.2427186965942383,7972618,-.0969295501708984,664286,-.085352897644043,111406,-.8768501281738281,8643,-1.54472541809082,293721,-.3461132049560547,783224960,-.2368927001953125,1177820,38020,matched (3),316503.63,.92000735,56862.816,150906.34
