period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1021c218,Y1288c705,growth1288c705,Y1387c807,growth1387c807,Y1449c32,Y1479c124,growth1479c124,Y1492c124,growth1492c124,Y1661c484,growth1661c484,Y1730c32,Y1980c344,Y1982c203,Y1991c124,growth1991c124,Y1992c376,Y223c124,growth223c124,Y2282c484,growth2282c484,Y2362c208,Y245c352,growth245c352,Y266c554,Y2694c792,growth2694c792,Y2915c792,growth2915c792,Y2965c152,growth2965c152,Y3144c152,growth3144c152,Y326c208,Y3298c600,growth3298c600,Y3463c428,growth3463c428,Y3469c792,growth3469c792,Y3670c372,growth3670c372,Y3724c32,Y3835c376,Y3971c484,growth3971c484,Y3987c440,growth3987c440,Y4140c68,growth4140c68,Y4175c484,growth4175c484,Y4195c36,Y4198c348,growth4198c348,Y4292c124,growth4292c124,Y4322c344,Y4472c32,Y4478c818,Y4494c124,growth4494c124,Y4645c484,growth4645c484,Y4685c484,growth4685c484,Y4710c124,growth4710c124,Y4724c32,Y4806c484,growth4806c484,Y4926c352,growth4926c352,Y4976c246,growth4976c246,Y556c554,Y663c428,growth663c428,Y665c428,growth665c428,Y667c807,growth667c807,_merge,x,r2,s,sf
201306,901819,641,4751,41472964,06,0,0,0,0,1,0,0,0,0,0,0,219559,114565,1.668587684631348,200705,.7078895568847656,2116615,15640528,.1128768920898438,19107068,.01702880859375,24793800,.0277595520019531,4119451,1451153,730943,3869463,.0409049987792969,1646000,5847441,.1599044799804688,509673,.6915369033813477,14956,78333,.3435239791870117,845552,94676,-.9564676284790039,1054806,-.2738113403320313,6444026,.2479686737060547,439594,.4478950500488281,2417623,4097583,-.0921134948730469,257970,.236328125,3316325,.058711051940918,66147,.7263631820678711,1650042,844000,7354262,.2527236938476563,13718415,.1407032012939453,7628,1.298016548156738,8558984,.0740213394165039,77114072,35248632,.0800457000732422,4044115,-.0727424621582031,21825924,373003,5653159,498967,-.1852855682373047,17576920,-.14129638671875,260673,-.1465215682983398,958639,.5678195953369141,136664,1006205,.3347673416137695,128961,.7134275436401367,1541702,.5494976043701172,190654,1500144,-.0099678039550781,1170028,.0589828491210938,923854,.3681564331054688,matched (3),41713988,.79738718,1036062.7,2400869.8
201307,901819,642,4751,40990080,07,0,0,0,0,0,1,0,0,0,0,0,159693,353382,1.126407623291016,117519,-.5352363586425781,2486560,14433003,-.0803489685058594,18552670,-.0294456481933594,27700646,.1108627319335938,4111164,1288815,1238868,4117938,.0622377395629883,0,6268204,.0694856643676758,578191,.1261348724365234,157,57812,-.3037729263305664,1128216,73116,-.2584133148193359,1174158,.1071939468383789,5949182,-.079899787902832,338557,-.2611589431762695,2199245,6641331,.482914924621582,263150,.0198802947998047,3711772,.1126518249511719,76582,.1464824676513672,1721541,0,5516001,-.2876272201538086,11288231,-.1949787139892578,8186,.0705995559692383,7920365,-.0775442123413086,62492824,31678840,-.1067771911621094,4514750,.1100873947143555,23782066,677425,3747300,1087028,.7786626815795898,20943952,.1752643585205078,410915,.4551200866699219,924087,-.036707878112793,40448,2015004,.6944351196289063,77046,-.5151071548461914,1791555,.1501970291137695,64590,1407817,-.0635204315185547,1312928,.1152324676513672,878999,-.0497703552246094,matched (3),41259560,.79738718,1201282.4,2476656.8
201308,901819,643,4751,39175288,08,0,0,0,0,0,0,1,0,0,0,0,219432,602,-6.375047206878662,96515,-.1969013214111328,1969987,13532152,-.0644474029541016,21872676,.1646251678466797,25974570,-.0643386840820313,3237658,961664,905113,4033127,-.0208110809326172,1752000,6075670,-.0311975479125977,419623,-.3205471038818359,15000,41699,-.3267192840576172,882260,140127,.6505022048950195,981619,-.179102897644043,5006548,-.1725072860717773,330198,-.0249996185302734,2846290,4646348,-.3572311401367188,136585,-.6557769775390625,3311407,-.1141357421875,34985,-.783442497253418,1458666,787000,5949336,.0756263732910156,1206235,-2.23625659942627,1387,-1.77528190612793,7531165,-.0503873825073242,43739492,25549960,-.2150135040283203,4003557,-.1201667785644531,22959024,636875,3817155,918613,-.1683378219604492,16857740,-.217041015625,284154,-.3688697814941406,816146,-.1242132186889648,10023,960289,-.7411422729492188,168597,.7831087112426758,1947147,.0832805633544922,45839,1041395,-.3014793395996094,1247425,-.0511789321899414,575960,-.4227447509765625,matched (3),39234836,.79738718,1227509.8,2489483.8
201309,901819,644,4751,38449796,09,0,0,0,0,0,0,0,1,0,0,0,155813,244499,6.00670862197876,90314,-.06640625,1599077,12010798,-.1192626953125,17812012,-.2053661346435547,25070872,-.0354099273681641,3570223,837253,861412,4638192,.1397829055786133,523000,3912063,-.4402275085449219,249585,-.519556999206543,3871,46364,.1060466766357422,291511,12030,-2.455145835876465,1510849,.4312229156494141,4961470,-.0090446472167969,235784,-.3367767333984375,1632420,4179522,-.1058845520019531,92834,-.386134147644043,3226199,-.0260686874389648,33138,-.0542392730712891,1555162,746000,5404580,-.0960330963134766,1048442,-.1401987075805664,627,-.7939519882202148,6578075,-.1353073120117188,52165616,40228208,.4539318084716797,4047277,.0108613967895508,20722528,504408,2571370,845972,-.0823783874511719,17064412,.0121860504150391,220914,-.2517433166503906,634115,-.2523632049560547,16595,1042191,.0818462371826172,67513,-.915191650390625,1008108,-.658289909362793,159990,842409,-.2120504379272461,739586,-.5227460861206055,537145,-.0697708129882813,matched (3),35430492,.79738718,1210060.9,2480926.8
201310,901819,645,4751,41069916,10,0,0,0,0,0,0,0,0,1,0,0,0,235828,-.0361080169677734,181118,.6958560943603516,2266011,13866618,.1436786651611328,19026998,.0659866333007813,26206818,.0443115234375,5011530,0,1094966,5488119,.1682605743408203,2102000,6311033,.4782352447509766,275658,.0993614196777344,28197,48614,.0473880767822266,452550,21315,.5720071792602539,918081,-.4981412887573242,6008604,.1914901733398438,215655,-.0892362594604492,2431752,4471487,.0675239562988281,120452,.2604389190673828,3360311,.0407285690307617,34426,.0381317138671875,2094202,861000,9467542,.5606222152709961,1231003,.1605243682861328,8962,2.659802436828613,7797761,.1700944900512695,57424352,36312044,-.1024188995361328,5577098,.3206233978271484,0,1332329,4005466,1215347,.3622980117797852,18527916,.0822830200195313,304380,.3205032348632813,790781,.2207908630371094,19829,1166002,.1122560501098633,278020,1.415372848510742,1322100,.2711467742919922,162918,1051039,.2212686538696289,888605,.1835622787475586,313170,-.5395212173461914,matched (3),40097036,.79738718,1070437.9,2415903
201311,901819,646,4751,40542748,11,0,0,0,0,0,0,0,0,0,1,0,296687,53086,-1.491189956665039,84854,-.7582168579101563,1944925,14246712,.0270404815673828,17327794,-.0935478210449219,23829436,-.0950965881347656,3237149,1779670,816026,5215880,-.050877571105957,922000,5032350,-.2264127731323242,227352,-.1926612854003906,21765,36572,-.2846288681030273,403865,59957,1.03421688079834,1124542,.202845573425293,4436950,-.3032245635986328,282690,.2706708908081055,2430139,3583816,-.2212924957275391,119693,-.006321907043457,3530257,.0493373870849609,14657,-.8538942337036133,1633337,830000,6396641,-.3920955657958984,829092,-.3952541351318359,2071,-1.464962005615234,5693588,-.3144960403442383,41851628,34171160,-.0607662200927734,3968007,-.3404045104980469,18857732,819822,5126867,592902,-.7177553176879883,14515851,-.2440376281738281,279608,-.0848875045776367,666093,-.1715917587280273,24437,1179672,.0116558074951172,133669,-.7323265075683594,1162317,-.1288061141967773,53590,828409,-.2380275726318359,688744,-.2547826766967773,287424,-.0857877731323242,matched (3),41352924,.79738718,1167394.4,2460398.3
201312,901819,647,4751,41218712,12,0,0,0,0,0,0,0,0,0,0,1,127390,246113,1.533877372741699,196936,.8419466018676758,1379347,12268156,-.1495189666748047,15731218,-.0966644287109375,21653818,-.0957412719726563,2336139,1890936,702832,3497770,-.3995819091796875,1619000,3888503,-.2578630447387695,178480,-.2420234680175781,19953,46034,.230097770690918,149015,125168,.7360296249389648,716664,-.4505233764648438,5684436,.2477645874023438,311595,.0973539352416992,2077558,5496448,.42767333984375,172477,.3653345108032227,3540692,.0029516220092773,26437,.5898466110229492,980795,928000,5644188,-.1251468658447266,2956756,1.271516799926758,6172,1.091991424560547,5707127,.0023746490478516,63699088,49312272,.366790771484375,4268446,.0729866027832031,24019156,1127375,4524267,719141,.193028450012207,14981563,.0315799713134766,447917,.4712190628051758,730292,.092015266418457,71559,938349,-.2288703918457031,236724,.571528434753418,665796,-.5571880340576172,203422,881313,.0619058609008789,743802,.0769052505493164,494462,.542510986328125,matched (3),41555836,.79738718,1110736.5,2434026.5
201401,901819,648,4751,43480600,01,0,0,0,0,0,0,0,0,0,0,0,181615,367265,.4002933502197266,291794,.3931694030761719,1433835,12386772,.0096225738525391,18617424,.1684513092041016,21829228,.0080680847167969,4033924,819185,1282110,3701811,.0566959381103516,1267000,4451607,.1352415084838867,284439,.4660425186157227,28896,39517,-.1526498794555664,151862,11379,-2.397887229919434,937191,.268280029296875,5036370,-.1210460662841797,406277,.2653303146362305,2218514,5623725,.022892951965332,187019,.0809459686279297,3734221,.0532169342041016,28595,.0784673690795898,1782562,856000,6882808,.1984004974365234,859179,-1.235870361328125,10791,.5586891174316406,7175109,.2289018630981445,58194568,29078614,-.5281696319580078,5010918,.1603689193725586,22478012,1083184,4305832,929177,.2562417984008789,17297276,.1437282562255859,723912,.4800615310668945,1027013,.3409652709960938,12734,1290353,.3185491561889648,67519,-1.254486083984375,885927,.2856521606445313,159314,851639,-.0342502593994141,839223,.120701789855957,258596,-.6482028961181641,matched (3),39018916,.79738718,1051789.5,2407698.3
201402,901819,649,4751,24085460,02,1,0,0,0,0,0,0,0,0,0,0,297964,113933,-1.170473098754883,80143,-1.292235374450684,1670160,11160515,-.104248046875,15420194,-.1884193420410156,18285934,-.1771163940429688,2237412,1111056,1001606,2507507,-.3895330429077148,1328000,3130501,-.3520727157592773,85702,-1.199643135070801,14908,37344,-.0565586090087891,143155,9211,-.2113714218139648,737489,-.2396364212036133,3501289,-.3635549545288086,201872,-.6994009017944336,1576123,2775356,-.7062158584594727,308364,.5000705718994141,3852497,.0311822891235352,15985,-.5815811157226563,1348126,823000,6503074,-.0567522048950195,4992192,1.759653091430664,13716,.2398509979248047,6729072,-.0641803741455078,51452776,21387300,-.3072071075439453,4364001,-.1382303237915039,14870827,921552,3493075,720261,-.2546863555908203,18285196,.0555419921875,289438,-.9167289733886719,760079,-.3009872436523438,492,970204,-.2851638793945313,103146,.423736572265625,204070,-1.468172073364258,10474,697093,-.2002439498901367,735197,-.1323385238647461,184883,-.3355436325073242,matched (3),27208708,.79738718,1403737.8,2580935.8
201403,901819,650,4751,38871308,03,0,1,0,0,0,0,0,0,0,0,0,371898,392999,1.23819637298584,225220,1.033265113830566,1858935,12973239,.1505069732666016,19413064,.2302665710449219,27659688,.4138431549072266,3169133,2037640,1038463,2932083,.1564245223999023,1607000,4333925,.3252811431884766,103707,.1906938552856445,21051,44475,.1747550964355469,0,129968,2.646889686584473,1295894,.5637054443359375,4831723,.3220720291137695,349925,.5500850677490234,2561866,4022584,.3711452484130859,443727,.3639287948608398,3523496,-.0892677307128906,16369,.0237388610839844,1303633,1040000,7322571,.1186866760253906,8702719,.555760383605957,10309,-.2855463027954102,6942542,.0312309265136719,70339008,28814424,.2980785369873047,5070926,.1501350402832031,20532492,1305740,3790721,748567,.0385475158691406,19929280,.0860996246337891,529816,.6045894622802734,1363058,.5840635299682617,15360,1730502,.5786600112915039,222803,.7701425552368164,719271,1.259775161743164,0,1006748,.3675622940063477,1106165,.4085159301757813,291962,.4569005966186523,matched (3),36864484,.79738718,1296886.9,2524413.8
201404,901819,651,4751,32913248,04,0,0,1,0,0,0,0,0,0,0,0,489604,40457,-2.273567199707031,482983,.762904167175293,1488805,12609997,-.0283985137939453,17741680,-.0900287628173828,23845256,-.1483898162841797,3186193,1773194,653962,3657689,.2211179733276367,1597000,4284312,-.0115137100219727,153831,.3942852020263672,26161,48370,.0839529037475586,161246,24341,-1.675126075744629,1619871,.2231454849243164,4061204,-.1737232208251953,258219,-.3039112091064453,2506808,8423982,.7391586303710938,189835,-.8490543365478516,3100977,-.1277370452880859,26935,.4980363845825195,1347377,983000,6753399,-.0809154510498047,3833665,-.8198137283325195,1368,-2.019667148590088,7330796,.0544157028198242,53468880,21215504,-.3061428070068359,4578290,-.102198600769043,20706792,683400,3713381,1269081,.5278873443603516,22085144,.1027145385742188,454446,-.1534509658813477,872217,-.4464473724365234,39500,1076420,-.4747705459594727,85430,-.9585905075073242,1277964,.5747852325439453,56729,1199013,.1747732162475586,988979,-.1119813919067383,576441,.6802492141723633,matched (3),35327132,.79738718,1037698.4,2401576
201405,901819,652,4751,40055308,05,0,0,0,1,0,0,0,0,0,0,0,680325,284117,1.949146270751953,159720,-1.106559753417969,1994422,12934901,.0254402160644531,15798380,-.1160087585449219,28431664,.1759166717529297,3359543,1716852,966815,3002229,-.1974763870239258,1881000,4952934,.1450204849243164,248470,.4794673919677734,33616,44020,-.0942363739013672,343387,183715,2.021223068237305,1254461,-.255640983581543,4885863,.1848659515380859,258483,.0010223388671875,2681722,5641089,-.401005744934082,401105,.7480678558349609,3519376,.1265668869018555,59240,.7881708145141602,1334175,719000,7536101,.1096591949462891,10203207,.9788799285888672,160957,4.767787456512451,8126343,.10302734375,64240664,27706896,.2669486999511719,5014908,.091090202331543,23967704,1276262,2743587,709839,-.5810098648071289,28981868,.2717647552490234,520437,.135589599609375,1660596,.6438932418823242,69422,828158,-.2621927261352539,342209,1.387724876403809,1034701,-.211155891418457,247793,1438553,.1821393966674805,1204086,.196803092956543,647558,.1163349151611328,matched (3),38876356,.79738718,1334738.1,2544066.8
201406,901819,653,4751,37838752,06,0,0,0,0,1,0,0,0,0,0,0,332867,112679,-.9248428344726563,150369,-.0603294372558594,1744678,12540014,-.031005859375,17814720,.1201171875,23273962,-.2001686096191406,2724100,1226115,781444,3834552,.2446975708007813,1790000,4710850,-.0501117706298828,660494,.977665901184082,26172,58974,.2924528121948242,854440,430217,.8509044647216797,1042266,-.1853084564208984,6703745,.3163204193115234,375306,.3729114532470703,1960221,4512022,-.2233314514160156,205506,-.6687479019165039,3256397,-.077662467956543,44916,-.2768030166625977,1979571,759000,6440418,-.1571111679077148,8535421,-.1784772872924805,38305,-1.435556411743164,7562003,-.0719747543334961,73674872,36955332,.2880287170410156,4972263,-.008540153503418,19505776,967315,1794844,981374,.3239154815673828,27115452,-.0665664672851563,399164,-.2652959823608398,762847,-.7778739929199219,9812,1155353,.3329572677612305,95707,-1.274130821228027,913582,-.1244945526123047,152889,1168434,-.2079734802246094,1046754,-.1400270462036133,489993,-.2788171768188477,matched (3),37408172,.79738718,1723156.6,2767673.8
201407,901819,654,4751,40904472,07,0,0,0,0,0,1,0,0,0,0,0,419304,216478,.6529455184936523,147800,-.0172328948974609,1583603,13124441,.0455513000488281,19113176,.0703525543212891,25663480,.0977344512939453,4087278,1766756,1098374,4327363,.120905876159668,1868000,5021881,.0639362335205078,1157120,.5607013702392578,20277,54283,-.0828857421875,1139829,73704,-1.764232635498047,730859,-.3549318313598633,5406340,-.2150936126708984,630068,.5180864334106445,1800649,5198001,.1415281295776367,289779,.3436431884765625,3956524,.1947441101074219,24374,-.6112766265869141,2484348,908000,6722438,.0428571701049805,8280749,-.0302906036376953,46092,.18505859375,8231805,.084869384765625,54136744,24102216,-.4274063110351563,5716623,.1395025253295898,26384616,1393702,2800630,565496,-.5512504577636719,30713948,.1246128082275391,900189,.8132314682006836,780918,.0234127044677734,5802,1567669,.3051843643188477,125009,.267094612121582,1461547,.4698781967163086,55985,1431395,.2029848098754883,994854,-.0508527755737305,728084,.3960256576538086,matched (3),44060032,.79738718,1176694.5,2464824.5
201408,901819,655,4751,41107780,08,0,0,0,0,0,0,1,0,0,0,0,194221,13161,-2.800230979919434,147620,-.0012178421020508,2332033,13559332,.0326004028320313,20683514,.0789585113525391,27940166,.0849971771240234,2995606,1640299,651816,3491070,-.2147502899169922,2189000,4665584,-.0735921859741211,595382,-.6644859313964844,21622,38908,-.3330106735229492,916686,84565,.1374635696411133,813415,.107020378112793,5504284,.0179538726806641,475429,-.2816104888916016,2515942,13481494,.9530439376831055,457868,.4574623107910156,2886729,-.315241813659668,62770,.9459600448608398,1361780,741000,8068288,.182490348815918,1482097,-1.720476150512695,6286,-1.992314338684082,9846851,.1791467666625977,48850980,24146048,.0018177032470703,5807723,.0158109664916992,23315620,1390836,4709470,760962,.296879768371582,26252972,-.1569366455078125,1165077,.2579383850097656,1036861,.283482551574707,73899,1292721,-.192840576171875,161862,.2583580017089844,1291525,-.1236724853515625,146841,1250764,-.1348953247070313,1119753,.1182670593261719,387686,-.6302204132080078,matched (3),39617248,.79738718,1377076.8,2566532.8
201409,901819,656,4751,40052756,09,0,0,0,0,0,0,0,1,0,0,0,302836,556822,3.744987487792969,129025,-.1346359252929688,2261439,14476177,.0654277801513672,20087116,-.0292568206787109,27456384,-.0174674987792969,3536793,1519590,899625,4137477,.1698780059814453,1062000,4221227,-.1000871658325195,212816,-1.028776168823242,17260,50889,.2684469223022461,440265,6498,-2.566025733947754,732714,-.1044855117797852,4878170,-.1207561492919922,225579,-.7455472946166992,2003411,4964974,-.9989099502563477,174067,-.9671401977539063,3059321,.0580692291259766,43040,-.3773469924926758,1936636,892000,7023326,-.1387042999267578,172258,-2.152219772338867,45021,1.968804359436035,9143715,-.0740852355957031,65949988,28676656,.1719627380371094,5375587,-.0773210525512695,22847632,3232136,3402963,754687,-.0082798004150391,23822192,-.0971622467041016,1125813,-.0342817306518555,1367025,.2764387130737305,12275,988653,-.2681608200073242,999779,1.82079029083252,1088177,-.1713199615478516,82503,818936,-.4235038757324219,744241,-.4084978103637695,447783,.1441125869750977,matched (3),41831776,.79738718,1811364.4,2823436
201410,901819,657,4751,37104920,10,0,0,0,0,0,0,0,0,1,0,0,230281,76825,-1.980714797973633,122643,-.0507278442382813,1821850,14861662,.0262813568115234,19531076,-.0280723571777344,32036376,.1542739868164063,3131192,1551074,970168,5695880,.3196573257446289,1420000,5707892,.3017244338989258,596301,1.030318260192871,26087,35351,-.3643207550048828,415626,7448,.1364507675170898,812080,.1028432846069336,6118969,.22662353515625,424498,.632237434387207,2342032,8181441,.4994602203369141,269951,.4387998580932617,2772345,-.0984992980957031,26046,-.5022659301757813,1754161,756000,8121281,.1452512741088867,1465524,2.140974998474121,39318,-.1354475021362305,8732567,-.0460081100463867,63116112,23037414,-.218963623046875,5296908,-.014744758605957,20791928,2437966,2647586,1060767,.3404445648193359,22435360,-.0599784851074219,1647150,.3805408477783203,1360922,-.0044736862182617,23873,2273699,.832819938659668,275026,-1.290668487548828,1499397,.3205595016479492,241409,813055,-.007206916809082,680829,-.0890541076660156,234500,-.6468534469604492,matched (3),39071980,.79738718,1339358.6,2546494
201411,901819,658,4751,34063748,11,0,0,0,0,0,0,0,0,0,1,0,279382,12135,-1.845437049865723,197900,.4784841537475586,1470860,13071820,-.128326416015625,17909652,-.0866680145263672,25174324,-.2410469055175781,2727974,1395551,746062,3876189,-.3848905563354492,1077000,5101152,-.1123838424682617,184378,-1.173757553100586,32048,38082,.0744152069091797,365315,40290,1.68815803527832,724286,-.1144123077392578,4321539,-.3477821350097656,289363,-.3832254409790039,1908105,1212236,-1.909400939941406,80897,-1.205063819885254,2830271,.0206785202026367,19961,-.2660837173461914,1434140,790000,6753262,-.1844625473022461,895819,-.4922294616699219,233,-5.128398895263672,7361999,-.1707277297973633,51827720,26190560,.1282787322998047,3926991,-.2992496490478516,20027030,1339285,1993819,498538,-.7550678253173828,19085664,-.1617012023925781,1246365,-.2788152694702148,1086708,-.2250099182128906,19213,808901,-1.033487319946289,73637,-1.317718505859375,756765,-.6837654113769531,108231,823158,.0123491287231445,484162,-.3408918380737305,168024,-.333348274230957,matched (3),34240376,.79738718,1547270.9,2661728.3
201412,901819,659,4751,40647688,12,0,0,0,0,0,0,0,0,0,0,1,367589,288328,3.168004989624023,107916,-.6064090728759766,1663537,16415002,.2277374267578125,22663392,.23541259765625,26156976,.0382900238037109,2837529,1692464,429620,3598611,-.0743045806884766,1641000,4544087,-.1156396865844727,362448,.6758928298950195,39880,42222,.1031999588012695,272190,69523,.5455541610717773,857375,.1686887741088867,4762562,.0971736907958984,215334,-.2954921722412109,2344054,2277939,.6308040618896484,217010,.9867668151855469,3477914,.2060604095458984,25324,.2379722595214844,1666448,833000,9006028,.2878684997558594,1076646,.1838674545288086,9338,3.69080924987793,6948042,-.0578718185424805,66587908,47291808,.5909385681152344,5170838,.2751617431640625,23523726,648976,4382388,991580,.6876192092895508,23017152,.1873016357421875,1640328,.2746648788452148,927650,-.1582536697387695,53711,1076671,.2859525680541992,120708,.494227409362793,630515,-.1825160980224609,17758,957180,.150843620300293,543626,.1158418655395508,264853,.4550676345825195,matched (3),42012784,.79738718,1084415.5,2422128.5
201501,901819,660,4751,39596656,01,0,0,0,0,0,0,0,0,0,0,0,305543,691083,.8741617202758789,96585,-.1109294891357422,1629934,11696435,-.3389110565185547,15966331,-.3502693176269531,25349100,-.0313720703125,4109806,2185747,1020588,3775163,.0478954315185547,1309000,5175195,.1300506591796875,495710,.3131103515625,13771,42063,-.0037727355957031,192561,24480,-1.043801307678223,736946,-.1513605117797852,4209775,-.1233758926391602,634699,1.080961227416992,1615585,1854535,-.2056369781494141,113120,-.651494026184082,2850156,-.1990585327148438,21778,-.150853157043457,1295554,786000,8552659,-.0516519546508789,1021813,-.0522727966308594,1053,-2.182448863983154,9311533,.2927942276000977,55175264,22364164,-.7488784790039063,4481338,-.1431131362915039,21913308,1247732,1808755,674017,-.3860435485839844,20961846,-.0935344696044922,965199,-.5303173065185547,729719,-.239995002746582,9602,981544,-.0925025939941406,118314,-.0200328826904297,556756,-.1244096755981445,175801,920403,-.039179801940918,571854,.0506219863891602,108986,-.8879547119140625,matched (3),41906924,.79738718,901274,2345857
201502,901819,661,4751,35216468,02,1,0,0,0,0,0,0,0,0,0,0,267907,49178,-2.642813682556152,80652,-.1802797317504883,1177751,12460550,.0632820129394531,14894486,-.0694904327392578,21799808,-.1508426666259766,3518998,788292,780633,2686916,-.3400497436523438,1095000,4005411,-.2562313079833984,68885,-1.973552703857422,5328,40640,-.0344161987304688,151714,10618,-.8353061676025391,473745,-.4418458938598633,3886358,-.0799369812011719,302556,-.7408847808837891,1570478,1766938,-.0483856201171875,95869,-.16546630859375,3027473,.0603542327880859,36749,.5232114791870117,1389684,1046000,8393962,-.0187301635742188,767594,-.2860727310180664,967,-.085200309753418,8756367,-.0614728927612305,49855480,22053576,-.0139846801757813,3914097,-.1353368759155273,14436048,1098185,2109171,439120,-.4284830093383789,23879368,.13031005859375,1479021,.4268016815185547,874999,.1815633773803711,27012,817256,-.1831741333007813,113960,-.0374946594238281,283294,-.6756420135498047,25343,743712,-.2131576538085938,613740,.0706882476806641,187641,.5433111190795898,matched (3),34251740,.79738718,1077193,2418903.5
201503,901819,662,4751,38832736,03,0,1,0,0,0,0,0,0,0,0,0,405020,239976,1.585092544555664,189184,.8525762557983398,1574342,13416102,.0738887786865234,15507823,.0403518676757813,24238228,.1060295104980469,4198014,848494,775698,3423503,.2422704696655273,2078000,5307041,.2813882827758789,83876,.1969013214111328,14136,47662,.1593818664550781,139014,7605,-.3337440490722656,730998,.433741569519043,3531061,-.0958738327026367,623494,.7230730056762695,1397638,1268065,-.331756591796875,278104,1.065011978149414,3274829,.0785369873046875,27821,-.2783203125,830741,778000,7900943,-.0605297088623047,7040931,2.216235160827637,7290,2.020060062408447,10467743,.1785173416137695,136305472,36283992,.4979019165039063,5081540,.2610292434692383,20261588,1303087,2691738,943804,.7651462554931641,27620874,.1455574035644531,1401836,-.0535974502563477,2035512,.8442792892456055,86982,1309117,.471156120300293,214363,.6318235397338867,453919,.4714336395263672,171587,1000269,.2963705062866211,809927,.2773723602294922,187694,.0002822875976563,matched (3),36963304,.79738718,1246195.3,2498750.3
201504,901819,663,4751,43543388,04,0,0,1,0,0,0,0,0,0,0,0,1143390,277358,.144770622253418,65072,-1.067225456237793,1967256,12434451,-.0759849548339844,16994808,.0915641784667969,29986972,.2128334045410156,4614341,1717037,870742,3459379,.0104246139526367,954000,5295792,-.0021219253540039,314923,1.322988510131836,1472,46265,-.0297489166259766,205323,13600,.581263542175293,1061295,.3728342056274414,5013650,.3505649566650391,310004,-.6987543106079102,2441949,2594333,.7158374786376953,311854,.1145401000976563,3676192,.1156120300292969,53310,.6503334045410156,1428279,806000,9070993,.1380987167358398,3757366,-.6280221939086914,14193,.6662454605102539,10726340,.0244045257568359,124007880,24271898,-.4020576477050781,5298292,.0417699813842773,21632892,1445426,3512032,950399,.006962776184082,32545068,.1640529632568359,1278608,-.0920114517211914,1171052,-.5528440475463867,17707,1044398,-.2259120941162109,129772,-.5018911361694336,724775,.4679422378540039,397383,875552,-.1331701278686523,642661,-.2313261032104492,380745,.7073163986206055,matched (3),41795428,.79738718,1169554,2461423.8
201505,901819,664,4751,39879816,05,0,0,0,1,0,0,0,0,0,0,0,565877,5433,-3.932818412780762,94949,.3778448104858398,1645249,12050271,-.0313835144042969,15742445,-.0765476226806641,21404346,-.3371696472167969,4458425,1460726,827881,3672924,.0598993301391602,1322000,5668726,.0680522918701172,311610,-.0105762481689453,12551,40995,-.1209354400634766,352853,53175,1.363518714904785,1039047,-.0211858749389648,4215926,-.1732940673828125,267388,-.1478843688964844,1972376,2205029,-.1625890731811523,130010,-.8749237060546875,3040125,-.1899785995483398,42943,-.2162504196166992,1060809,785000,7918169,-.1359214782714844,1876114,-.6945152282714844,1213,-2.459651947021484,9630980,-.1077175140380859,89453848,21142250,-.1380462646484375,4559267,-.1502227783203125,21438976,530541,2778723,1155723,.1955995559692383,27619532,-.1641025543212891,1441058,.1196060180664063,1235846,.0538530349731445,6156,589443,-.5720186233520508,105777,-.2044467926025391,867904,.1802206039428711,49584,1043370,.1753568649291992,643891,.0019121170043945,426808,.1142044067382813,matched (3),39241348,.79738718,724391.63,2283745.3
201506,901819,665,4751,44523860,06,0,0,0,0,1,0,0,0,0,0,0,702295,20360,1.321081161499023,139144,.3821697235107422,2364942,14718454,.2000141143798828,17983260,.1330814361572266,24950688,.1533069610595703,4668397,1261038,844460,3820026,.0392684936523438,2337000,5377547,-.0527324676513672,1094896,1.256662368774414,12697,62161,.4162778854370117,714859,96562,.5965967178344727,944409,-.0954990386962891,3086919,-.3116960525512695,220683,-.1919736862182617,2104619,3115072,.3455123901367188,155806,.180999755859375,3996822,.2736005783081055,61227,.3547143936157227,1171572,1334000,6644615,-.1753530502319336,10059051,1.679269790649414,57747,3.862975120544434,10180634,.0555019378662109,123527360,32745876,.4375038146972656,4671260,.0242671966552734,23711844,983284,3878136,506354,-.8252449035644531,31169304,.12091064453125,1359320,-.0583934783935547,1263223,.0219106674194336,5079,1711429,1.065906524658203,130090,.2068939208984375,1636924,.6344928741455078,133925,1225200,.1606483459472656,955713,.394927978515625,585591,.3162870407104492,matched (3),43756356,.79738718,1136294.4,2445795.3
