period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1157c826,growth1157c826,Y1197c152,growth1197c152,Y1231c124,growth1231c124,Y1231c218,Y1369c608,Y1428c484,growth1428c484,Y1457c344,Y1468c586,Y1492c124,growth1492c124,Y1566c251,growth1566c251,Y1626c600,growth1626c600,Y1705c381,Y1935c124,growth1935c124,Y1978c124,growth1978c124,Y2102c608,Y2104c300,growth2104c300,Y2134c428,growth2134c428,Y2271c348,growth2271c348,Y2694c807,growth2694c807,Y2744c68,growth2744c68,Y275c251,Y2784c705,growth2784c705,Y2795c300,growth2795c300,Y2857c807,growth2857c807,Y2897c620,growth2897c620,Y2957c344,Y3075c440,growth3075c440,Y3115c268,growth3115c268,Y3263c152,growth3263c152,Y3335c826,growth3335c826,Y3410c440,growth3410c440,Y3428c440,growth3428c440,Y3604c344,Y3687c600,growth3687c600,Y3833c218,Y4170c208,growth4170c208,Y4311c428,growth4311c428,Y4347c381,Y4405c620,growth4405c620,Y4542c203,Y4651c372,growth4651c372,Y4766c152,growth4766c152,Y4800c344,Y4919c208,growth4919c208,Y4976c428,growth4976c428,Y5002c428,growth5002c428,Y573c703,growth573c703,Y603c300,growth603c300,Y674c428,growth674c428,Y978c608,_merge,x,r2,s,sf
201201,722990,624,3377,2919048,01,0,0,0,0,0,0,0,0,0,0,0,2870094,.7025146484375,37108,-1.611338615417481,1138596,.1878995895385742,230190,2578421,1514659,.3781633377075195,723849,53378,15022119,.0067863464355469,827804,.0230836868286133,90329,.447906494140625,3988071,623104,.2174320220947266,1011353,-.2272472381591797,1242789,681655,.861882209777832,78358,.3520107269287109,1562,-3.711023807525635,34900,.1171140670776367,12726,-.6513862609863281,102479,579082,.4605093002319336,134135,.0237569808959961,5151,.4528732299804688,1431657,.2695989608764648,675802,60385,-.6530904769897461,122193,.2369499206542969,6045326,1.836045265197754,10397830,.4420537948608398,654314,.5005226135253906,1112021,.9686450958251953,1244596,25509,.8762922286987305,3334929,922591,-.5650444030761719,104494,-.4851207733154297,1329357,1419818,-.6353607177734375,1421886,1441527168,.6967964172363281,627768,.3568792343139648,1713561,170591,.6302785873413086,219576,-.0629644393920898,29466,-1.506923675537109,722090,.0784082412719727,3952311,.039942741394043,712893,-.1203756332397461,270394,matched (3),2829113.8,.91892946,260642.66,382667.38
201202,722990,625,3377,2288470,02,1,0,0,0,0,0,0,0,0,0,0,1570563,-.602910041809082,5448,-1.918584823608398,699012,-.4878835678100586,13580,3728125,1452951,-.0415935516357422,992186,29470,16012815,.0638656616210938,693784,-.1766157150268555,52076,-.5507545471191406,4080331,745596,.1794710159301758,1638469,.4824733734130859,1044846,374821,-.5980749130249023,46966,-.5118637084960938,96496,4.123534679412842,3497,-2.300581932067871,5645,-.8128776550292969,51851,233077,-.9100751876831055,91999,-.3770694732666016,14441,1.030879974365234,907254,-.4561653137207031,715307,42696,-.3466358184814453,37442,-1.182808876037598,2952177,-.7167425155639648,6647159,-.4474086761474609,384727,-.5310525894165039,1003124,-.1030607223510742,1678257,21877,-.1535959243774414,78774,1335412,.3698091506958008,82419,-.2373132705688477,1195106,1173418,-.190608024597168,1733309,922547776,-.4463176727294922,582018,-.0756692886352539,1153194,129688,-.2741365432739258,277773,.2351055145263672,23291,-.2351703643798828,531594,-.306269645690918,3011819,-.2717561721801758,632320,-.1199359893798828,213494,matched (3),1776884.5,.91892946,151759.84,318638.97
201203,722990,626,3377,3706559,03,0,1,0,0,0,0,0,0,0,0,0,246562,-1.85157585144043,310056,4.041504859924316,1078433,.4335966110229492,249846,4499250,2410633,.5062932968139648,1423442,69515,18982066,.17010498046875,1055658,.4197587966918945,22042,-.8597545623779297,4273309,1091501,.3811254501342773,1304636,-.2278385162353516,1298982,602256,.4742345809936523,36584,-.2498130798339844,97661,.0120010375976563,12673,1.287569046020508,26921,1.562136650085449,244905,357908,.4289073944091797,159613,.5509748458862305,26770,.6172103881835938,1343272,.3924407958984375,792825,278907,1.876772880554199,46817,.2234535217285156,6281105,.7550029754638672,9932065,.4015789031982422,590354,.4281883239746094,1133603,.1222820281982422,2300092,10153,-.7676658630371094,469219,1315638,-.014918327331543,192036,.8458662033081055,1661729,740030,-.4609851837158203,2400800,1510625920,.4931392669677734,598841,.0284948348999023,1130565,142663,.0953531265258789,426969,.4299077987670898,63258,.9991540908813477,1185702,.8022098541259766,3841082,.2432098388671875,876154,.326146125793457,2154102,matched (3),3674009.3,.91892946,208164.66,349044.78
201204,722990,627,3377,2518126,04,0,0,1,0,0,0,0,0,0,0,0,212621,-.1481027603149414,1954,-5.066874504089356,678953,-.462712287902832,95451,2398676,1200272,-.6973419189453125,1057934,45077,15339701,-.2130489349365234,796222,-.2820415496826172,140930,1.855314254760742,3130726,1500581,.31829833984375,1559763,.1786098480224609,836892,362916,-.5065116882324219,36072,-.014094352722168,15136,-1.864426612854004,234716,2.918902397155762,40045,.3970975875854492,192007,193676,-.6140899658203125,56912,-1.031246185302734,14947,-.5827713012695313,902401,-.3978042602539063,549781,197693,-.3441629409790039,104880,.8065700531005859,3450965,-.5988912582397461,8759284,-.1256542205810547,424802,-.3290996551513672,1066923,-.0606222152709961,2084653,8709,-.1534128189086914,21612,891462,-.3892145156860352,136028,-.3448219299316406,1320701,812335,.0932216644287109,2018840,1325801984,-.1305065155029297,917909,.4271020889282227,587424,306990,.7663297653198242,396694,-.0735464096069336,67034,.057978630065918,449214,-.9705905914306641,3372815,-.1300058364868164,711841,-.2076873779296875,1154619,matched (3),2293899.5,.91892946,150973.17,318265.03
201205,722990,628,3377,3035517,05,0,0,0,1,0,0,0,0,0,0,0,1308102,1.816821098327637,19239,2.287060737609863,638094,-.0620670318603516,182342,2546296,3147176,.9639577865600586,1433803,567647,16976644,.1013927459716797,1347603,.5262050628662109,77954,-.5921449661254883,3918959,1663198,.1028900146484375,2187242,.3381080627441406,1134807,344817,-.0511579513549805,37516,.0392513275146484,50542,1.205728530883789,89073,-.9689207077026367,31434,-.2421140670776367,559659,101901,-.6421842575073242,152432,.9852123260498047,21191,.3490657806396484,1035378,.1374626159667969,770888,268998,.3079891204833984,172323,.4965543746948242,2666243,-.2579841613769531,8113160,-.0766267776489258,578906,.3095169067382813,2791317,.9617347717285156,2204681,8422,-.0335092544555664,166273,976210,.090815544128418,171051,.2291011810302734,1440361,1005709,.2135353088378906,2095158,1433835008,.0783348083496094,1049925,.1343755722045898,1373344,170669,-.5870885848999023,207637,-.647374153137207,100025,.4002199172973633,557554,.216059684753418,4208770,.2214221954345703,1117738,.4512081146240234,260078,matched (3),3388352.8,.91892946,199761.33,344099.28
201206,722990,629,3377,3192329,06,0,0,0,0,1,0,0,0,0,0,0,444756,-1.078805923461914,239031,2.519654273986816,1179467,.6143331527709961,133803,3207525,1380196,-.82427978515625,1148653,68115,17107364,.0076713562011719,1765414,.2700576782226563,78738,.0100069046020508,4545635,1750016,.0508823394775391,2175307,-.0054721832275391,1040482,743355,.7681598663330078,100934,.9896993637084961,6889,-1.992878913879395,227652,.9383621215820313,27983,-.1162929534912109,219869,115968,.1293125152587891,169514,.1062164306640625,3710,-1.742544174194336,1405877,.3058948516845703,678295,273544,.0167579650878906,58586,-1.078874588012695,5930880,.7995023727416992,9032533,.1073465347290039,489950,-.1668367385864258,2095897,-.2865314483642578,2212406,39224,1.53844165802002,147155,1192838,.2004127502441406,146641,-.1539745330810547,1230153,504541,-.6897993087768555,2106873,1326744064,-.0776252746582031,783349,-.2928953170776367,2481600,259576,.4193229675292969,129183,-.4745607376098633,43960,-.8221397399902344,756361,.3049592971801758,4547088,.0773172378540039,785898,-.3522357940673828,2023146,matched (3),3567870.3,.91892946,199138.98,343738.38
201207,722990,630,3377,2520407,07,0,0,0,0,0,1,0,0,0,0,0,1838106,1.418964385986328,1478,-5.085903644561768,908783,-.260711669921875,181105,1887408,1240698,-.1065511703491211,1546214,2500,19979624,.1552028656005859,1717463,-.0275373458862305,184222,.8500156402587891,4002975,1282521,-.3107967376708984,1692487,-.2509708404541016,1507647,314778,-.8593053817749023,174317,.5464086532592773,540,-2.546111583709717,224839,-.0124330520629883,29517,.0533695220947266,192294,115115,-.0073833465576172,97252,-.5556297302246094,8473,.8258523941040039,1101903,-.2436227798461914,602107,249153,-.0933952331542969,190184,1.177495956420898,5845802,-.0144491195678711,7158977,-.2324666976928711,564186,.1410808563232422,1777376,-.1648435592651367,1605947,2932,-2.593604564666748,94874,938694,-.2396011352539063,120690,-.1947622299194336,894681,2253189,1.496453285217285,1955355,701782464,-.6368579864501953,707308,-.1021127700805664,2499250,196249,-.2796649932861328,348844,.9933938980102539,47494,.0773229598999023,394326,-.6513404846191406,4903023,.0753641128540039,896097,.1312217712402344,965061,matched (3),2736615,.91892946,148423.33,317063.44
201208,722990,631,3377,2153616,08,0,0,0,0,0,0,1,0,0,0,0,249416,-1.997368812561035,3169,.7627263069152832,42293,-3.067484855651856,175625,2439824,2583316,.7333993911743164,1325078,46663,3924483,-1.627477645874023,1191677,-.3654861450195313,53231,-1.241500854492188,2137760,128202,-2.302976608276367,1111701,-.4203071594238281,822742,699335,.7982616424560547,188970,.0807123184204102,6547,2.495193004608154,19852,-2.427080154418945,38912,.276336669921875,69539,154550,.294586181640625,56408,-.5446939468383789,5021,-.5232553482055664,1025569,-.0717906951904297,469411,287506,.1431770324707031,163572,-.1507387161254883,5982512,.0231170654296875,6445531,-.1049795150756836,415625,-.3056001663208008,1535706,-.1461477279663086,2127441,12198,1.425587177276611,85695,972036,.0349035263061523,142647,.1671485900878906,562340,702388,-1.165616035461426,1921306,684188032,-.025390625,1281750,.5945158004760742,1251499,162750,-.187169075012207,189132,-.6121788024902344,26754,-.5739192962646484,619077,.4510517120361328,5169572,.0529384613037109,890440,-.0063323974609375,418072,matched (3),2191213.8,.91892946,170070.41,327755.5
201209,722990,632,3377,2864642,09,0,0,0,0,0,0,0,1,0,0,0,1314404,1.662016868591309,271432,4.450295448303223,1316597,3.438183784484863,66687,3616532,1999413,-.256220817565918,1110317,234519,18054236,1.526145935058594,1725768,.3703107833862305,131613,.9052257537841797,4562557,506410,1.373740196228027,1223448,.0957813262939453,896974,560916,-.2205581665039063,60520,-1.138614654541016,9745,.3977470397949219,39146,.6789932250976563,43360,.1082344055175781,181821,240990,.4442377090454102,153420,1.000567436218262,14755,1.077953338623047,1132235,.0989456176757813,542456,327531,.1303386688232422,168309,.0285482406616211,4732248,-.2344398498535156,5309890,-.1938161849975586,607041,.3788127899169922,524811,-1.073707580566406,2406824,13652,.112614631652832,318342,1306199,.2954835891723633,263691,.6144046783447266,937081,510636,-.3188285827636719,2220626,851368768,.2186107635498047,551244,-.8438043594360352,2722585,149216,-.0868206024169922,252499,.2889614105224609,47440,.5727825164794922,1178315,.643610954284668,4196100,-.2086343765258789,796805,-.1111059188842773,190221,matched (3),2637300.3,.91892946,129223.51,308542.47
201210,722990,633,3377,2597848,10,0,0,0,0,0,0,0,0,1,0,0,3335189,.9311456680297852,52430,-1.644232749938965,604566,-.778294563293457,58595,1928036,1289182,-.4388456344604492,840433,7334,16583395,-.0849781036376953,1693444,-.0189085006713867,138745,.0527715682983398,3666881,288477,-.5627317428588867,712316,-.5409059524536133,863563,590654,.0516586303710938,101946,.5214700698852539,38961,1.385807037353516,35552,-.0963010787963867,17467,-.9092245101928711,173527,178871,-.2980899810791016,161332,.0502853393554688,21514,.3771219253540039,1220093,.0747337341308594,352035,316694,-.0336465835571289,107096,-.4520759582519531,8132678,.5414896011352539,7213646,.3064031600952148,770478,.2384147644042969,449128,-.1557302474975586,2511460,17296,.2365884780883789,281492,1265302,-.0318107604980469,101705,-.9527015686035156,756112,6192046,2.495363235473633,1877156,988959296,.1498088836669922,673715,.2006301879882813,3008635,94464,-.4571762084960938,409958,.4846477508544922,42092,-.1196088790893555,1149612,-.0246610641479492,4137006,-.0141830444335938,890820,.1115322113037109,111983,matched (3),2661676.5,.91892946,252719.16,377315.13
201211,722990,634,3377,1652484,11,0,0,0,0,0,0,0,0,0,1,0,144152,-3.141415596008301,61241,.1553382873535156,1097416,.5962028503417969,46176,1603552,810067,-.4646453857421875,809911,151749,17564016,.0574493408203125,989732,-.5370855331420898,191365,.3215446472167969,4156836,307526,.0639448165893555,908732,.2435283660888672,688869,998198,.5247220993041992,104783,.0274477005004883,40896,.0484714508056641,9134,-1.358993530273438,17398,-.0039577484130859,416756,113685,-.4532337188720703,55558,-1.066037178039551,4544,-1.554896354675293,767180,-.4639606475830078,475689,182511,-.5511255264282227,166282,.4399595260620117,280451,-3.367246627807617,6711136,-.0722064971923828,477547,-.4783487319946289,305886,-.3840951919555664,1413986,4455,-1.356448173522949,42086,1141269,-.1031703948974609,114061,.1146564483642578,722127,2085238,-1.088382720947266,1610517,936370752,-.0546417236328125,530169,-.2396116256713867,2512342,100200,.0589494705200195,303183,-.3017177581787109,83160,.6809091567993164,729009,-.4554939270019531,3531946,-.1581239700317383,931334,.0444755554199219,1199235,matched (3),1371373,.91892946,150558.39,318068.47
201212,722990,635,3377,2063128,12,0,0,0,0,0,0,0,0,0,0,1,28181,-1.632220268249512,51789,-.1676397323608398,1268855,.1451559066772461,84551,5922477,680251,-.1746559143066406,805560,71914,17688434,.0070590972900391,1091540,.0979108810424805,122929,-.4425754547119141,1814412,378388,.2073602676391602,454039,-.6938676834106445,968105,854246,-.1557331085205078,124896,.1755905151367188,7244,-1.73085880279541,22760,.9130010604858398,80615,1.533329010009766,276889,184038,.4817104339599609,141954,.9380760192871094,10198,.8083839416503906,860072,.1142940521240234,559877,278798,.4236764907836914,71573,-.8429670333862305,9003347,3.468953132629395,5292929,-.237396240234375,459979,-.0374822616577148,443741,.3720283508300781,1495186,8919,.6941566467285156,114329,1028525,-.1040143966674805,196015,.5414581298828125,862056,727972,-1.052374839782715,1262376,951154624,.0156650543212891,436305,-.194854736328125,1468473,85049,-.1639404296875,131330,-.8366241455078125,52098,-.4676399230957031,680867,-.0683193206787109,4381899,.2156333923339844,909994,-.0231800079345703,1519783,matched (3),1990766.8,.91892946,172310.03,328923.22
201301,722990,636,3377,2351393,01,0,0,0,0,0,0,0,0,0,0,0,242614,2.152823448181152,108946,.7436752319335938,1599781,.2317523956298828,134966,3186343,1489955,.7840394973754883,871892,36732,18689226,.0550365447998047,1038829,-.0494956970214844,231374,.6324281692504883,4707407,723449,.6481094360351563,876231,.6574468612670898,1098003,969115,.126164436340332,128169,.0258674621582031,8144,.1171073913574219,28046,.2088413238525391,22115,-1.293428421020508,294210,77613,-.8634071350097656,146153,.0291509628295898,6128,-.5093231201171875,997989,.1487264633178711,692143,65476,-1.448802947998047,166557,.8446197509765625,850514,-2.359511375427246,5341758,.0091829299926758,525991,.1341037750244141,722982,.4881429672241211,1496442,34789,1.361118316650391,234616,1157943,.1185188293457031,164456,-.1755485534667969,1353077,865012,.172480583190918,2230301,1443890048,.41741943359375,496274,.1287870407104492,2187159,119300,.338414192199707,166923,.2398195266723633,73640,.3460617065429688,834804,.2038307189941406,3749027,-.1559858322143555,695231,-.2691936492919922,396676,matched (3),2206486.8,.91892946,138062.78,312347.66
201302,722990,637,3377,1321925,02,1,0,0,0,0,0,0,0,0,0,0,294022,.1921825408935547,72380,-.4089231491088867,691557,-.8386764526367188,87011,5010811,1364008,-.08831787109375,469605,90257,15237245,-.2042045593261719,754610,-.3196477890014648,101291,-.8260374069213867,2679749,493584,-.3823366165161133,562718,-.4428510665893555,619170,604841,-.4714174270629883,203061,.4601573944091797,2790,-1.071239471435547,7151,-1.366593360900879,8866,-.914031982421875,279884,161258,.7312707901000977,233917,.4703121185302734,12051,.6762790679931641,967206,-.0313310623168945,334041,238171,1.291304588317871,95086,-.5605564117431641,6230531,1.991375923156738,5211004,-.0247821807861328,446537,-.163762092590332,464853,-.4416627883911133,1160685,16367,-.7540349960327148,42582,1072273,-.0768642425537109,183662,.1104545593261719,1265071,411010,-.7441263198852539,2427569,1066422720,-.3030319213867188,669011,.2986726760864258,686992,191982,.4757604598999023,88199,-.6379365921020508,27726,-.9768180847167969,627542,-.2853870391845703,2774031,-.3011951446533203,579869,-.1814422607421875,545711,matched (3),1353122.1,.91892946,120888.94,305145.66
201303,722990,638,3377,1575494,03,0,1,0,0,0,0,0,0,0,0,0,77201,-1.337242126464844,144926,.6942939758300781,995567,.3643665313720703,28353,4796077,609747,-.8051385879516602,709091,50133,15816801,.0373306274414063,405488,-.6211099624633789,108169,.0656967163085938,3523615,1457060,1.082483291625977,841073,.4019002914428711,984980,797492,.2765054702758789,103408,-.6748247146606445,12294,1.48306941986084,43243,1.799583435058594,9412,.0597620010375977,457876,189614,.1619844436645508,172929,-.3020849227905273,29886,.9082422256469727,1266633,.2697067260742188,1017348,119029,-.6936216354370117,115960,.1984634399414063,2837522,-.7865304946899414,5318807,.0204763412475586,401261,-.1069097518920898,837935,.5892190933227539,1183109,43207,.9707355499267578,67401,1090234,.0166120529174805,603889,1.190293312072754,959608,591555,.3641376495361328,2176201,1088787072,.0207557678222656,505725,-.2798080444335938,855377,155814,-.2087392807006836,444578,1.61752986907959,44084,.4637269973754883,561840,-.1105928421020508,3571260,.2526178359985352,612411,.0546016693115234,962369,matched (3),1644224.6,.91892946,165430.31,325371.97
201304,722990,639,3377,2847685,04,0,0,1,0,0,0,0,0,0,0,0,441017,1.742671012878418,194151,.2924127578735352,1002723,.0071620941162109,182761,7664598,1137447,.6234970092773438,679956,99900,17267756,.0877685546875,542620,.2913179397583008,121494,.1161708831787109,4099980,1897613,.2641754150390625,851144,.0119028091430664,930693,1241859,.4428930282592773,118156,.1333236694335938,26834,.7805585861206055,123691,1.05095100402832,16589,.5667543411254883,454995,208317,.0940713882446289,198446,.1376361846923828,42089,.3423967361450195,1859066,.3837118148803711,758159,193108,.4838829040527344,134609,.1491289138793945,6011852,.7508020401000977,10875513,.7152652740478516,751976,.6280918121337891,1198222,.3576536178588867,1996691,46639,.0764350891113281,40606,1440625,.2786846160888672,283929,-.7546663284301758,1588886,613013,.0356311798095703,2906011,883470144,-.2089633941650391,1086045,.7643051147460938,600761,166562,.0667047500610352,573331,.2543373107910156,99495,.8140106201171875,805909,.360753059387207,4300289,.1857633590698242,680236,.1050357818603516,236563,matched (3),2843559,.91892946,125809.88,307128.41
201305,722990,640,3377,2140419,05,0,0,0,1,0,0,0,0,0,0,0,338261,-.2652654647827148,94256,-.7226219177246094,892881,-.1160211563110352,74010,6695229,690252,-.4994850158691406,769454,124399,18784466,.0841884613037109,670352,.2113933563232422,56602,-.7638206481933594,3591509,2175674,.1367416381835938,793866,-.069666862487793,1012682,480100,-.9503698348999023,97691,-.1901960372924805,27494,.0242977142333984,499641,1.396102905273438,29148,.5636463165283203,353149,146798,-.3500041961669922,189951,-.0437517166137695,20411,-.7237129211425781,1788891,-.0384788513183594,731607,418621,.7737159729003906,85378,-.4552850723266602,4202843,-.35797119140625,7924127,-.3166017532348633,539896,-.3313274383544922,671689,-.5787982940673828,1598434,11875,-1.368001937866211,38082,1009584,-.3555393218994141,178196,-.4658403396606445,941078,526856,-.151458740234375,2889664,803700224,-.0946292877197266,954812,-.1287832260131836,1015822,152772,-.086421012878418,134917,-1.446803092956543,65688,-.415191650390625,1468859,.6002702713012695,4707323,.0904369354248047,770945,.1251773834228516,43724,matched (3),2325886,.91892946,138173.05,312396.41
201306,722990,641,3377,2993359,06,0,0,0,0,1,0,0,0,0,0,0,1199931,1.266201972961426,8005,-2.465948104858398,1150409,.2534198760986328,139045,5470485,1074504,.4425582885742188,923057,64530,19107068,.01702880859375,937369,.3352746963500977,135783,.8750133514404297,4296871,1385275,-.4514398574829102,1165864,.384303092956543,906183,836522,.5552577972412109,68171,-.3597908020019531,16014,-.5405044555664063,504421,.009521484375,49851,.536651611328125,508238,101783,-.3662137985229492,194071,.021458625793457,22797,.1105546951293945,1807881,.0105600357055664,1021424,497786,.1732044219970703,213056,.9144659042358398,5587642,.2847957611083984,4863702,-.4881124496459961,1277204,.8610515594482422,1684833,.9196262359619141,2349184,16667,.3389949798583984,80234,1040955,.0306005477905273,298694,.516535758972168,956203,422537,-.2206506729125977,3251525,814294784,.0130958557128906,917391,-.0399808883666992,1514458,120112,-.2405214309692383,219189,.4852743148803711,97171,.3915557861328125,1587543,.077702522277832,5658012,.1839532852172852,647776,-.174072265625,555065,matched (3),2724715.8,.91892946,124903.63,306758.28
201307,722990,642,3377,2452022,07,0,0,0,0,0,1,0,0,0,0,0,4779289,1.382027626037598,61320,2.036039352416992,917229,-.2265157699584961,102821,4578159,801918,-.2926082611083984,945670,19493,18552670,-.0294456481933594,523122,-.5832624435424805,66181,-.7186641693115234,3712719,1294765,-.0675687789916992,915429,-.2418251037597656,817428,897409,.0702590942382813,95461,.3366985321044922,20008,.2226696014404297,422780,-.1765594482421875,20819,-.8731718063354492,201092,120598,.1696195602416992,159325,-.1972780227661133,9559,-.869145393371582,1919022,.0596599578857422,664381,447835,-.1057453155517578,149596,-.3536167144775391,1735609,-1.169198989868164,8227945,.5257368087768555,1023568,-.2213783264160156,2268054,.2972555160522461,2201039,1574,-2.35981035232544,52155,1288485,.2133283615112305,274357,-.0849895477294922,636198,673364,.4660091400146484,2838897,612353408,-.2850131988525391,890949,-.0292463302612305,903460,82849,-.3714056015014648,36744,-1.785959243774414,28105,-1.240524291992188,1752557,.0988874435424805,6325428,.1115055084228516,941862,.3743143081665039,172241,matched (3),2486769,.91892946,133364.52,310299.56
201308,722990,643,3377,2643591,08,0,0,0,0,0,0,1,0,0,0,0,1084350,-1.483311653137207,181300,1.084047317504883,1021418,.1075897216796875,134771,7749264,1124644,.3382148742675781,1214839,19382,21872676,.1646251678466797,528154,.0095729827880859,79142,.1788501739501953,2144733,864852,-.4035263061523438,980937,.0691156387329102,1306710,565710,-.4614295959472656,102403,.0701990127563477,8888,-.8114299774169922,69202,-1.809822082519531,102016,1.589262962341309,277207,127647,.0568056106567383,114622,-.3293066024780273,11805,.2110404968261719,1924126,.0026559829711914,480713,424913,-.0525407791137695,176075,.1629724502563477,7115620,1.410933494567871,12434582,.4129457473754883,482466,-.7521390914916992,1097854,-.7255649566650391,2990618,11486,1.987509250640869,68072,1568850,.1968765258789063,244410,-.1155824661254883,320385,836719,.2172021865844727,3207475,702638464,.1375331878662109,1287783,.3683900833129883,1021863,136601,.5000448226928711,352586,2.261320114135742,44887,.46820068359375,1390170,-.2316493988037109,6386607,.0096254348754883,864127,-.0861396789550781,345328,matched (3),2544658.8,.91892946,117877.81,303965.31
201309,722990,644,3377,2114488,09,0,0,0,0,0,0,0,1,0,0,0,95793,-2.426546096801758,179506,-.009943962097168,1361640,.2874984741210938,33112,4207681,829491,-.3044090270996094,1167411,64500,17812012,-.2053661346435547,549230,.0391292572021484,221165,1.027665138244629,3975128,498067,-.551823616027832,723783,-.3040170669555664,771523,1395333,.902806282043457,131492,.2500295639038086,85911,2.268609046936035,40682,-.5312442779541016,10480,-2.275660514831543,195695,148624,.1521511077880859,143037,.2214632034301758,11307,-.0431013107299805,1921642,-.0012912750244141,874757,465302,.0908021926879883,109125,-.4784164428710938,4071512,-.5582771301269531,10186343,-.1994342803955078,466575,-.0334920883178711,1772017,.4787607192993164,2700886,2394,-1.568163871765137,301589,1299641,-.1882553100585938,229603,-.0624961853027344,751119,651302,-.2505149841308594,3657647,639799360,-.09368896484375,666275,-.6589746475219727,898161,204745,.4047012329101563,253351,-.3305187225341797,41900,-.0688629150390625,1431939,.0296030044555664,4974586,-.2498617172241211,770429,-.114771842956543,210196,matched (3),1909184.5,.91892946,149332.39,317490
201310,722990,645,3377,1336363,10,0,0,0,0,0,0,0,0,1,0,0,448966,1.544757843017578,124652,-.3646831512451172,1007175,-.3015413284301758,0,4845033,680333,-.1982297897338867,0,96814,19026998,.0659866333007813,808302,.386418342590332,154579,-.3582038879394531,3173624,352097,-.3468284606933594,674404,-.0706615447998047,910064,855056,-.4897212982177734,80227,-.4940862655639648,21988,-1.362814903259277,14803,-1.010955810546875,10084,-.0385189056396484,365680,115535,-.2518463134765625,218502,.4236927032470703,6353,-.5764951705932617,1685966,-.1308412551879883,0,333938,-.331730842590332,118967,.0863523483276367,1539200,-.9727516174316406,8753980,-.1515398025512695,713013,.4240808486938477,1281981,-.3237113952636719,0,5266,.7883052825927734,0,1307988,.0064020156860352,357541,.4428987503051758,577815,586976,-.1039886474609375,2872519,605911744,-.0544204711914063,381694,-.5570840835571289,0,79329,-.9481620788574219,138448,-.6042814254760742,44379,.0574808120727539,1256294,-.1308631896972656,5166064,.0377693176269531,792196,.0278615951538086,189001,matched (3),1011622.8,.91892946,187061.17,336885.16
201311,722990,646,3377,1587171,11,0,0,0,0,0,0,0,0,0,1,0,318500,-.3433246612548828,266067,.7582225799560547,968195,-.0394706726074219,68354,4881442,771782,.1261196136474609,917314,286912,17327794,-.0935478210449219,924116,.1339025497436523,73191,-.7476329803466797,4949591,405190,.1404495239257813,717891,.0624876022338867,1109172,1059240,.2141399383544922,147976,.6121902465820313,74548,1.220946311950684,18284,.2111968994140625,66779,1.890439033508301,493241,136355,.1656885147094727,114880,-.6429071426391602,7889,.2165422439575195,1306891,-.2546882629394531,463839,139220,-.8748998641967773,320493,.9910144805908203,4119257,.9844093322753906,7170213,-.1995725631713867,1237373,.5512466430664063,1136047,-.1208515167236328,2580965,15977,1.109879493713379,56802,1220757,-.0690193176269531,305199,-.1582860946655273,831132,1182361,.7002840042114258,3033241,588619520,-.0289535522460938,618643,.4829092025756836,1011962,90015,.126373291015625,285207,.7227201461791992,55528,.22412109375,1715024,.3112611770629883,4312540,-.1805839538574219,890468,.1169376373291016,690713,matched (3),2059830.9,.91892946,154136.78,319777.84
201312,722990,647,3377,1575689,12,0,0,0,0,0,0,0,0,0,0,1,690313,.7735223770141602,15212,-2.861663818359375,825611,-.1593093872070313,45605,5059975,764314,-.0097236633300781,1367714,64365,15731218,-.0966644287109375,769263,-.1834049224853516,116936,.4685544967651367,2466322,266367,-.4194812774658203,766353,.0653257369995117,506295,996655,-.0609025955200195,167415,.1234254837036133,5146,-2.673223495483398,32319,.5696287155151367,68529,.0258684158325195,349240,133585,-.0205240249633789,73821,-.4422454833984375,13555,.5412864685058594,2458458,.6318836212158203,385520,117189,-.1722679138183594,205927,-.4423389434814453,6921351,.5189380645751953,3551746,-.7024965286254883,625764,-.6817731857299805,947088,-.1819181442260742,2320491,7985,-.6935853958129883,201536,1322917,.0803680419921875,140451,-.7761049270629883,594849,886883,-.2875556945800781,2853645,581232832,-.0126285552978516,428717,-.3667306900024414,788503,57215,-.453160285949707,114515,-.9125089645385742,22939,-.8840484619140625,710266,-.8815431594848633,4325048,.0028963088989258,833598,-.0659952163696289,205311,matched (3),1930961.9,.91892946,147919,316827.66
