period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1316c300,growth1316c300,Y1467c208,growth1467c208,Y1514c826,growth1514c826,Y1684c251,growth1684c251,Y1747c208,growth1747c208,Y1764c300,growth1764c300,Y1803c251,growth1803c251,Y1808c300,growth1808c300,Y1818c251,growth1818c251,Y191c381,Y2000c348,growth2000c348,Y2121c300,growth2121c300,Y2150c246,growth2150c246,Y2217c620,growth2217c620,Y2308c381,Y2310c792,growth2310c792,Y2518c620,growth2518c620,Y2563c251,growth2563c251,Y2570c124,growth2570c124,Y2614c32,Y2643c251,growth2643c251,Y2654c620,growth2654c620,Y2799c792,growth2799c792,Y2963c251,growth2963c251,Y2972c352,growth2972c352,Y3013c752,growth3013c752,Y3120c268,growth3120c268,Y3134c251,growth3134c251,Y3372c757,growth3372c757,Y3433c620,growth3433c620,Y3462c620,growth3462c620,Y3594c352,growth3594c352,Y3721c381,Y3827c705,growth3827c705,Y3827c826,growth3827c826,Y3852c792,growth3852c792,Y3901c616,growth3901c616,Y404c208,growth404c208,Y4067c381,Y4085c300,growth4085c300,Y4152c372,Y4206c300,growth4206c300,Y4340c792,growth4340c792,Y4352c68,growth4352c68,Y4755c246,growth4755c246,Y4802c688,growth4802c688,Y4927c752,growth4927c752,Y4941c191,growth4941c191,Y4954c352,growth4954c352,Y872c705,growth872c705,_merge,x,r2,s,sf
201402,901480,649,4733,2316132,02,1,0,0,0,0,0,0,0,0,0,0,1865257,.5746612548828125,35319,1.494903564453125,2545656,.1679897308349609,16068006,-.1907253265380859,71486,-.3444700241088867,1006361,.1094827651977539,257620,-.3323183059692383,81855,-.672022819519043,1056231,-.054591178894043,8277086,215974,-.096583366394043,1147603,-.2600345611572266,4488951,-.2615261077880859,308261,-.0849876403808594,287449,391124,.5223474502563477,416401,.2478790283203125,2120640,-.1100292205810547,505843,.1084136962890625,47246,2391124,-.0781898498535156,315735,-.0477523803710938,11157,-1.196252822875977,31981568,-.0409088134765625,22286,-.4263057708740234,210755,-.0359344482421875,68013,-.0536842346191406,4012194,-.0129995346069336,2713299,-.2229518890380859,651793,.1792936325073242,6327252,.0609655380249023,71560,-.2729930877685547,710866,233711,.0271148681640625,22401736,-.0755290985107422,5203512,-.3041753768920898,3287287,-.0580425262451172,568771,.0167970657348633,6371636,100312,-1.065886497497559,9407,13915259,-.0554141998291016,1424888,-.5672922134399414,71880,-.5452508926391602,7088375,-.0727014541625977,59400,1.386765480041504,250473,-.8193845748901367,317714,-.0056552886962891,597254,.1301431655883789,380365,.0573463439941406,matched (3),2916328.8,.89506137,376906.66,1125358.8
201403,901480,650,4733,1761462,03,0,1,0,0,0,0,0,0,0,0,0,1850910,-.0077219009399414,1884,-2.931024074554443,2334357,-.0866518020629883,17154320,.0654201507568359,77886,.0857448577880859,1071695,.0629005432128906,326949,.2383184432983398,141713,.548853874206543,1298954,.206852912902832,8661785,195712,-.0985136032104492,1735781,.4137821197509766,5373603,.1798801422119141,181766,-.5282268524169922,229856,206275,-.6398143768310547,222846,-.6251678466796875,2175303,.0254497528076172,440643,-.1379909515380859,28010,2165401,-.0991582870483398,253977,-.2176599502563477,34292,1.122844696044922,32557052,.0178337097167969,25268,.125579833984375,184106,-.1351842880249023,87968,.2572746276855469,4004264,-.001978874206543,2397126,-.1238946914672852,390151,-.5131931304931641,6545007,.0338363647460938,146314,.7152185440063477,481223,271194,.1487493515014648,23025894,.0274810791015625,6079403,.1555719375610352,2962659,-.1039752960205078,603279,.0589017868041992,5617247,130664,.26434326171875,1422,12257553,-.1268424987792969,901328,-.4579792022705078,135613,.6348066329956055,7568207,.0655002593994141,60212,.0135774612426758,176623,-.3493337631225586,430075,.3028078079223633,741041,.2157135009765625,319953,-.1729574203491211,matched (3),1417517,.89506137,462271.59,1156749.3
201404,901480,651,4733,2061612,04,0,0,1,0,0,0,0,0,0,0,0,1254951,-.388580322265625,6969,1.308074474334717,2415263,.0340719223022461,17204792,.0029373168945313,91448,.1605243682861328,973315,-.0962896347045898,785000,.8758792877197266,150116,.0576047897338867,1337894,.0295372009277344,8978081,233749,.1776037216186523,1294904,-.2930212020874023,4169600,-.2536783218383789,219004,.1863698959350586,192463,494707,.874755859375,384631,.5458030700683594,2007881,-.0800876617431641,528743,.1822671890258789,121860,2826308,.2663660049438477,598544,.8572568893432617,91440,.9807710647583008,34548904,.0593833923339844,38049,.4093360900878906,205975,.1122426986694336,82504,-.0641260147094727,4374572,.0884485244750977,2962002,.2115945816040039,491501,.2309293746948242,5930536,-.0985879898071289,217737,.3975334167480469,693689,311420,.1383085250854492,24856720,.0765094757080078,4795371,-.2372550964355469,2840974,-.0419406890869141,390440,-.4351053237915039,7463809,122864,-.0615510940551758,1652,12031437,-.0186195373535156,1112903,.2108583450317383,53624,-.9278078079223633,7303031,-.0356674194335938,73237,.1958293914794922,98171,-.5873069763183594,542993,.2331371307373047,699031,-.0583610534667969,353156,.0987358093261719,matched (3),1120292.9,.89506137,667195.5,1252806.3
201405,901480,652,4733,2390344,05,0,0,0,1,0,0,0,0,0,0,0,1751590,.3334274291992188,13723,.6776018142700195,2863089,.1700925827026367,17827764,.0355701446533203,113290,.2141799926757813,846595,-.1394853591918945,758847,-.0338830947875977,184357,.2054653167724609,1807317,.3007469177246094,8461637,272489,.1533498764038086,1681476,.261235237121582,5099784,.2013778686523438,271250,.2139511108398438,391234,364648,-.3050336837768555,524886,.3108968734741211,2404674,.1803340911865234,1265559,.8727664947509766,227603,1940453,-.3760499954223633,684193,.1337394714355469,19602,-1.540051460266113,33703232,-.0247821807861328,51191,.2966890335083008,300787,.3786478042602539,101524,.2074480056762695,3888332,-.117828369140625,2734580,-.0798873901367188,733894,.4009008407592773,7059660,.1742820739746094,341103,.4488964080810547,615695,327341,.0498600006103516,25415420,.0222282409667969,6149111,.2486562728881836,2689431,-.0548171997070313,503584,.2544765472412109,5213338,190254,.4372825622558594,6623,12683361,.0527667999267578,1247898,.1144886016845703,187095,1.249619483947754,7339885,.0050344467163086,57902,-.2349491119384766,319339,1.179542541503906,525308,-.0331125259399414,736008,.0515460968017578,303869,-.1503133773803711,matched (3),2523468,.89506137,517008.63,1179691.4
201406,901480,653,4733,1744274,06,0,0,0,0,1,0,0,0,0,0,0,1656511,-.0558109283447266,1979,-1.936481952667236,2378147,-.1855792999267578,17241068,-.0334625244140625,89681,-.2336912155151367,1280621,.4138784408569336,781178,.0290031433105469,237837,.2547121047973633,1209752,-.40142822265625,9408192,179806,-.4157190322875977,1417477,-.1707935333251953,4623660,-.0980119705200195,222678,-.1973142623901367,273370,173880,-.7405662536621094,346807,-.4144124984741211,2560336,.0627241134643555,961816,-.2744455337524414,108681,3162502,.4884424209594727,558652,-.2027130126953125,16911,-.1476669311523438,35321460,.0468959808349609,40916,-.2240428924560547,143678,-.7388277053833008,91802,-.1006612777709961,3482151,-.1103296279907227,2675451,-.0218601226806641,595717,-.2085990905761719,6012485,-.1605587005615234,412029,.1889095306396484,777568,240605,-.3078460693359375,23407432,-.0823020935058594,6613940,.0728721618652344,2260134,-.1739053726196289,588594,.1559858322143555,6038816,212610,.1110992431640625,1248,12179636,-.0405254364013672,1019997,-.2016611099243164,85054,-.788330078125,6964946,-.052433967590332,67678,.1560096740722656,349851,.0912542343139648,472373,-.1062154769897461,597546,-.208409309387207,311214,.0238847732543945,matched (3),1191093.9,.89506137,666657.75,1252520
201407,901480,654,4733,2118228,07,0,0,0,0,0,1,0,0,0,0,0,2067959,.2218484878540039,12650,1.855065822601318,2462822,.0349864959716797,17775654,.0305347442626953,117419,.2694892883300781,1446579,.121856689453125,1125815,.3654594421386719,195421,-.1964292526245117,1567788,.2592496871948242,9416686,232102,.2552976608276367,1817567,.2486209869384766,5386739,.1527538299560547,169431,-.2732810974121094,295432,327237,.6323184967041016,103722,-1.207054138183594,2752156,.0722465515136719,904892,-.0610084533691406,139150,2285330,-.3248529434204102,636551,.1305379867553711,53565,1.152931213378906,38004956,.0732269287109375,17220,-.8654489517211914,153238,.064417839050293,138179,.4089164733886719,4681900,.2960538864135742,2740236,.0239267349243164,1858775,1.137907981872559,6419201,.0654563903808594,285904,-.3654375076293945,832104,303648,.2327127456665039,29840112,.2427997589111328,6760505,.0219182968139648,2768426,.202855110168457,474016,-.2164955139160156,6663827,225867,.0604867935180664,5648,12240672,.0049991607666016,1620341,.4628372192382813,68421,-.2176065444946289,6268794,-.1053056716918945,82208,.1944913864135742,264537,-.2795257568359375,785899,.5090599060058594,669060,.113041877746582,329634,.0575017929077148,matched (3),3337570,.89506137,830236.5,1346724.4
201408,901480,655,4733,1159082,08,0,0,0,0,0,0,1,0,0,0,0,76851,-3.292448997497559,3357,-1.326609611511231,2666387,.0794162750244141,10406090,-.5354385375976563,97241,-.1885557174682617,732210,-.6808900833129883,509914,-.7920207977294922,72571,-.9905910491943359,1055369,-.3957748413085938,5186253,224772,-.0320901870727539,1208251,-.4083251953125,4772508,-.121068000793457,3530,-3.871148109436035,50187,109365,-1.095993041992188,40035,-.951960563659668,1573648,-.5589885711669922,611977,-.3911209106445313,102372,1954516,-.1563682556152344,207752,-1.119719505310059,17891,-1.096597671508789,27001240,-.3418350219726563,15359,-.1143703460693359,176815,.1431112289428711,118353,-.1548786163330078,3622222,-.2566165924072266,1822342,-.4079217910766602,502112,-1.308850288391113,4123643,-.4425573348999023,76212,-1.322137832641602,412705,150609,-.7011823654174805,22607736,-.2775611877441406,5773444,-.1578292846679688,2019577,-.3153915405273438,454900,-.041163444519043,3854159,77014,-1.075959205627441,4856,9530215,-.2502956390380859,1873442,.1451406478881836,71839,.0487470626831055,6087420,-.0293598175048828,59534,-.3227052688598633,238265,-.1045980453491211,400679,-.6736679077148438,542098,-.2104263305664063,253814,-.2613811492919922,matched (3),580827.94,.89506137,684200.13,1261944.4
201409,901480,656,4733,2034294,09,0,0,0,0,0,0,0,1,0,0,0,2648231,3.539778709411621,10352,1.126132011413574,3403101,.243962287902832,15855194,.4211063385009766,194703,.6942825317382813,1228351,.5173606872558594,935790,.6071491241455078,165544,.824671745300293,1196643,.1256294250488281,9104429,270440,.1849641799926758,1392303,.1417856216430664,8986266,.6328248977661133,293373,4.420146942138672,223970,438027,1.387589454650879,294238,1.994634628295898,1814431,.1423759460449219,991841,.4828681945800781,117819,3055781,.4468927383422852,690618,1.201241493225098,124917,1.943351745605469,37183760,.3199901580810547,26697,.5528497695922852,263392,.3985395431518555,126572,.0671396255493164,5333191,.3868618011474609,2712071,.3975896835327148,581878,.1474380493164063,5746331,.3318243026733398,156935,.7223129272460938,617677,225824,.4050683975219727,22966182,.0157299041748047,6003794,.03912353515625,2615366,.2585163116455078,508172,.1107425689697266,6728824,349682,1.513036727905273,32369,13345886,.3367404937744141,3994602,.757166862487793,91575,.2427310943603516,7443287,.2010889053344727,59387,-.002471923828125,107911,-.7920770645141602,636381,.4626369476318359,852622,.4528694152832031,324527,.2457666397094727,matched (3),1434896.5,.89506137,663370.94,1250773.6
201410,901480,657,4733,2015215,10,0,0,0,0,0,0,0,0,1,0,0,1438977,-.6099586486816406,12230,.1667118072509766,3539712,.0393581390380859,15220094,-.0408802032470703,110893,-.5629100799560547,1280814,.0418233871459961,160008,-1.766167640686035,149079,-.1047611236572266,1487770,.2177581787109375,7409484,260155,-.0387725830078125,1379180,-.0094699859619141,5340496,-.5203781127929688,202368,-.3713569641113281,198969,217337,-.700831413269043,238010,-.2120761871337891,1731397,-.0468435287475586,661006,-.4057998657226563,124571,2541607,-.1842384338378906,572548,-.1874904632568359,11795,-2.359973907470703,33721336,-.0977420806884766,17412,-.4273920059204102,216875,-.1943225860595703,100714,-.2285261154174805,5694583,.0655660629272461,3457327,.2427835464477539,1145486,.6773233413696289,6215747,.0785245895385742,94486,-.5073795318603516,589839,251458,.1075201034545898,25062224,.0873394012451172,5887030,-.0196399688720703,2830269,.0789680480957031,460418,-.0986852645874023,5853029,260255,-.2953615188598633,27365,16910612,.2367324829101563,1792662,-.8012428283691406,222990,.8899688720703125,7586481,.0190544128417969,55609,-.065730094909668,167039,.4369211196899414,423376,-.4075374603271484,2017850,.8614711761474609,323579,-.002924919128418,matched (3),2687935.5,.89506137,663928.94,1251069.8
201411,901480,658,4733,1974381,11,0,0,0,0,0,0,0,0,0,1,0,384834,-1.318876266479492,11952,-.0229930877685547,2766179,-.2465782165527344,11758448,-.2580451965332031,155604,.3387489318847656,856212,-.4027328491210938,225172,.3416414260864258,146662,-.0163459777832031,734156,-.7063121795654297,6420068,236651,-.094691276550293,1626386,.1648712158203125,5180865,-.0303468704223633,201262,-.0054798126220703,163120,101158,-.764765739440918,165475,-.3634920120239258,1345300,-.2523117065429688,975292,.3889741897583008,147010,1705545,-.3989124298095703,134109,-1.451443672180176,22970,.6665134429931641,31825500,-.0578632354736328,15287,-.1301565170288086,164972,-.2735452651977539,66173,-.4200124740600586,4160069,-.3139839172363281,2734473,-.2345571517944336,464753,-.9020786285400391,5867495,-.0576581954956055,78050,-.1911020278930664,545721,194276,-.25799560546875,19475838,-.2521877288818359,8215015,.3332118988037109,2389057,-.1694736480712891,484661,.0513143539428711,4051013,167999,-.4377040863037109,14616,13990184,-.1895847320556641,1213347,-.3903188705444336,75251,-1.086297988891602,6670140,-.1287269592285156,39220,-.3491582870483398,403656,.8823356628417969,338201,-.2246198654174805,1343505,-.4067506790161133,271852,-.1741857528686523,matched (3),1493118,.89506137,627493.19,1232120.8
201412,901480,659,4733,2958470,12,0,0,0,0,0,0,0,0,0,0,1,1141467,1.087257385253906,11433,-.0443944931030273,2656217,-.0405635833740234,12407177,.0537033081054688,65674,-.8626108169555664,1191750,.3306598663330078,226514,.0059413909912109,177145,.188838005065918,781969,.0630941390991211,6859118,261521,.0999279022216797,881255,-.6127691268920898,6361477,.2052888870239258,240667,.1788063049316406,284302,131664,.2635698318481445,260759,.4547758102416992,1916062,.3536548614501953,990282,.0152530670166016,80639,1804124,.0561904907226563,161008,.1828012466430664,34128,.3959293365478516,36835664,.1462001800537109,15377,.0058698654174805,176605,.0681400299072266,190763,1.058758735656738,3511837,-.1693925857543945,1638612,-.5120887756347656,518404,.1092491149902344,4586695,-.2462673187255859,80258,.0278968811035156,526197,247254,.2411365509033203,25090488,.2533149719238281,7558503,-.0832910537719727,1817356,-.2735157012939453,412127,-.1621179580688477,2872807,176268,.0480470657348633,15632,15986705,.1334018707275391,2252784,.6187839508056641,130854,.553253173828125,7611162,.1319751739501953,57312,.3793230056762695,439087,.0841341018676758,405762,.1821260452270508,1472933,.0919742584228516,251626,-.0773134231567383,matched (3),3395778.8,.89506137,524118.84,1182824.8
201501,901480,660,4733,2076874,01,0,0,0,0,0,0,0,0,0,0,0,1851308,.4835786819458008,9088,-.2295494079589844,2313725,-.1380443572998047,14892394,.1825752258300781,61490,-.0658292770385742,871181,-.313328742980957,162376,-.3328914642333984,86300,-.7191381454467773,700889,-.1094655990600586,6058569,229437,-.1308860778808594,1148550,.2649087905883789,6073006,-.0464067459106445,110921,-.7745962142944336,128194,178795,.3059864044189453,468988,.5869808197021484,1812144,-.0557613372802734,799093,-.214512825012207,133206,2961443,.4956016540527344,139450,-.1437473297119141,20551,-.5072088241577148,35074384,-.0489959716796875,8150,-.6348543167114258,111529,-.4596309661865234,85354,-.8042240142822266,3242464,-.0798053741455078,2357345,.3636856079101563,411361,-.2312841415405273,4722205,.0291156768798828,57842,-.3275318145751953,562867,221048,-.1120367050170898,22498252,-.1090526580810547,4597538,-.4971523284912109,2456698,.3014354705810547,327831,-.2288331985473633,2582770,186802,.05804443359375,5497,12079533,-.2802448272705078,1876733,-.1826343536376953,72514,-.5903024673461914,6703090,-.1270465850830078,332,-5.151130676269531,431929,-.0164365768432617,297192,-.3113880157470703,548047,-.9886503219604492,243795,-.0316162109375,matched (3),1755936.4,.89506137,557724.56,1198094.5
201502,901480,661,4733,1474071,02,1,0,0,0,0,0,0,0,0,0,0,1512999,-.2017984390258789,999,-2.20795488357544,2354256,.0173664093017578,14141955,-.0517044067382813,79341,.2548809051513672,1047809,.1846075057983398,149271,-.0841512680053711,90629,.0489444732666016,728491,.0386257171630859,6856369,277051,.188572883605957,949159,-.1906795501708984,4021215,-.4122705459594727,68608,-.4804086685180664,161194,91458,-.6703596115112305,187608,-.9162225723266602,1998168,.0977201461791992,675486,-.1680450439453125,1675,2578511,-.1384639739990234,270581,.6628646850585938,8806,-.8474760055541992,38519832,.0937023162841797,21015,.9472179412841797,184650,.5041780471801758,50809,-.5187339782714844,3386767,.0435419082641602,1743620,-.3015718460083008,393403,-.0446367263793945,4185198,-.1207218170166016,48992,-.1660575866699219,649659,234689,.0598812103271484,21919784,-.0260467529296875,6393886,.3298215866088867,1903375,-.2551898956298828,338922,.0332717895507813,2695075,87285,-.7608709335327148,1952,11237982,-.0722141265869141,1790656,-.0469503402709961,66066,-.0931253433227539,6213006,-.0759239196777344,291,-.1318116188049316,217179,-.6875391006469727,388003,.2666349411010742,379665,-.3670711517333984,237339,-.0268383026123047,matched (3),2272966.3,.89506137,518646.69,1180410.1
201503,901480,662,4733,5637489,03,0,1,0,0,0,0,0,0,0,0,0,1655031,.0897254943847656,2372,.8647336959838867,2379627,.0107183456420898,15282839,.0775852203369141,75501,-.0496091842651367,1546062,.3890094757080078,228452,.425562858581543,170926,.6344566345214844,930376,.2446136474609375,7374209,242808,-.1319303512573242,1311936,.3236827850341797,4952018,.2082118988037109,343755,1.611519813537598,258643,190716,.7349052429199219,371367,.6828365325927734,2249121,.1183090209960938,621145,-.083867073059082,198582,2712325,.050593376159668,344971,.242889404296875,62836,1.965094566345215,38696720,.0045814514160156,42720,.7094306945800781,168765,-.0899553298950195,160047,1.147394180297852,4717885,.3314847946166992,1960955,.1174678802490234,858179,.7799787521362305,5547595,.2818107604980469,219548,1.499913215637207,617114,295678,.2310094833374023,21651400,-.0123195648193359,6903018,.0766162872314453,2267299,.1749610900878906,384831,.1270341873168945,3242606,275217,1.148381233215332,706096,10447783,-.0729103088378906,2910068,.4855947494506836,106822,.4805097579956055,7615916,.2035951614379883,631,.7739825248718262,373862,.5431652069091797,354374,-.0906600952148438,746400,.6759719848632813,270041,.129084587097168,matched (3),3743253,.89506137,653701.63,1245672.4
201504,901480,663,4733,3267559,04,0,0,1,0,0,0,0,0,0,0,0,1579533,-.0466899871826172,12872,1.691320896148682,1763956,-.2993841171264648,15050331,-.0153312683105469,67219,-.1161899566650391,927078,-.5114288330078125,190693,-.1806621551513672,114289,-.402501106262207,763595,-.1975517272949219,5801083,176436,-.3193130493164063,1019067,-.2526159286499023,3733396,-.2824773788452148,103405,-1.201275825500488,56127,127582,-.4020261764526367,336156,-.0996160507202148,2141927,-.0488338470458984,781074,.2291049957275391,162804,2242481,-.1902227401733398,437095,.236689567565918,6716,-2.236035346984863,32895212,-.1624279022216797,42545,-.0041046142578125,140300,-.1847238540649414,39220,-1.406280517578125,3255673,-.3709611892700195,1817656,-.0758838653564453,645807,-.2843122482299805,5319837,-.0419225692749023,130424,-.5207796096801758,797797,262655,-.1184291839599609,21484096,-.0077571868896484,6100145,-.1236457824707031,2244314,-.0101890563964844,384024,-.0020990371704102,2599566,195692,-.3410177230834961,87884,9877386,-.0561408996582031,2554085,-.1304826736450195,81620,-.2690896987915039,7640023,.0031604766845703,366,-.5446724891662598,242462,-.4330415725708008,387537,.0894584655761719,592315,-.2312231063842773,266498,-.0132074356079102,matched (3),4010713,.89506137,705859.88,1273817.9
201505,901480,664,4733,1785019,05,0,0,0,1,0,0,0,0,0,0,0,491897,-1.16661548614502,9715,-.2813835144042969,1982856,.116978645324707,12930193,-.1518344879150391,58566,-.1378011703491211,861970,-.0728168487548828,232496,.1982088088989258,107880,-.0577106475830078,746262,-.0229606628417969,8111881,226125,.2481298446655273,996260,-.0226345062255859,3622961,-.0300264358520508,175573,.5294017791748047,101792,66351,-.6538000106811523,518578,.4335155487060547,1508473,-.3506078720092773,743578,-.0491962432861328,46270,2197640,-.0201988220214844,383850,-.1298980712890625,13454,.6947832107543945,35229240,.0685482025146484,14689,-1.06346321105957,145706,.0378074645996094,87821,.8061132431030273,3492416,.0701942443847656,1706934,-.0628490447998047,1011406,.4485960006713867,4532580,-.1601505279541016,96824,-.2978963851928711,602887,271009,.03131103515625,19848432,-.0791893005371094,5868684,-.0386819839477539,2812354,.225621223449707,286221,-.293940544128418,2906557,133593,-.381744384765625,5606,9047194,-.0877933502197266,1762789,-.3707962036132813,115524,.3474035263061523,7578046,-.0081453323364258,419,.1352376937866211,94421,-.9430818557739258,329394,-.1625576019287109,453232,-.267634391784668,251702,-.0571212768554688,matched (3),920530.5,.89506137,503564.28,1173861.5
201506,901480,665,4733,2757541,06,0,0,0,0,1,0,0,0,0,0,0,2406764,1.5877685546875,22290,.8304672241210938,2166429,.0885419845581055,16460774,.2414150238037109,59421,.0144929885864258,1101049,.2447977066040039,220468,-.0531206130981445,87179,-.2130556106567383,999809,.2924880981445313,9281556,215332,-.0489072799682617,1030141,.033442497253418,3984273,.0950632095336914,307735,.5611839294433594,229269,74904,.1212482452392578,364805,-.3517274856567383,2539388,.5208253860473633,621498,-.1793413162231445,165938,2882462,.2712602615356445,442535,.1422672271728516,19336,.3626928329467773,42390224,.1850414276123047,22331,.4188766479492188,148250,.0173091888427734,118878,.3027973175048828,4259418,.1985387802124023,1784347,.0443534851074219,988572,-.0228347778320313,5086815,.1153602600097656,392161,1.398777961730957,658425,254479,-.0629339218139648,23010576,.1478290557861328,6537785,.1079673767089844,2465805,-.1315031051635742,405614,.348637580871582,3527473,233899,.5600919723510742,26753,9380385,.0361652374267578,1439684,-.2024736404418945,76965,-.4061269760131836,7972136,.0506973266601563,224,-.6262249946594238,144985,.4288663864135742,370915,.1187191009521484,661417,.3779802322387695,307529,.2003240585327148,matched (3),2865461,.89506137,549312.31,1194201.8
201507,901480,666,4733,1777648,07,0,0,0,0,0,1,0,0,0,0,0,1003160,-.8751277923583984,672,-3.501635074615479,2498551,.1426305770874023,15653179,-.0503063201904297,59172,-.0041990280151367,521287,-.7477178573608398,299082,.3049650192260742,54958,-.4613943099975586,927143,-.0754566192626953,8920451,205483,-.0468168258666992,890278,-.1459169387817383,4184601,.0490560531616211,272672,-.1209697723388672,90832,220685,1.08052921295166,350898,-.0388679504394531,1874683,-.3034839630126953,736726,.1700839996337891,110891,2389662,-.1874923706054688,459990,.0386857986450195,10370,-.623051643371582,38092276,-.1069049835205078,37688,.5233659744262695,154514,.0413846969604492,84998,-.3354701995849609,3870734,-.0956878662109375,2208787,.2133913040161133,890562,-.1044092178344727,5325727,.0458974838256836,241988,-.4827842712402344,490901,140891,-.5912322998046875,25664232,.1091442108154297,5133154,-.241877555847168,639377,-1.34977912902832,257540,-.4542274475097656,3389344,97038,-.8797874450683594,156041,4181541,-.8079404830932617,1444055,.0030307769775391,70641,-.0857400894165039,5641801,-.3457498550415039,133,-.5212969779968262,100159,-.3698711395263672,384193,.0351715087890625,511286,-.2574548721313477,301232,-.0206890106201172,matched (3),3600650.3,.89506137,691702.88,1266027.9
201508,901480,667,4733,2421387,08,0,0,0,0,0,0,1,0,0,0,0,611673,-.4947128295898438,24685,3.603692531585693,3516378,.3417205810546875,10357332,-.4129791259765625,76668,.2590360641479492,850026,.4889659881591797,180162,-.5068607330322266,58832,.0681161880493164,744397,-.2195339202880859,5020867,269274,.2703657150268555,701270,-.2386407852172852,4025165,-.0388450622558594,100423,-.9988784790039063,72434,90623,-.8900289535522461,305220,-.1394624710083008,1430081,-.2707080841064453,498655,-.3903017044067383,217249,873075,-1.006885528564453,446920,-.0288257598876953,36159,1.249008178710938,30944620,-.2078132629394531,48580,.2538700103759766,231378,.4037675857543945,428242,1.617060661315918,4433467,.135737419128418,1124149,-.6754169464111328,892806,.0025167465209961,4315809,-.2102642059326172,77555,-1.137901306152344,457724,238898,.528050422668457,17745080,-.3689899444580078,6669060,.2617588043212891,595754,-.0706663131713867,420036,.4891653060913086,2501520,110009,.1254596710205078,4110,6052104,.3697261810302734,1197710,-.1870431900024414,100197,.3495273590087891,6666644,.1669139862060547,166,.2216386795043945,410442,1.410475730895996,309596,-.215876579284668,645758,.2334957122802734,267989,-.1169347763061523,matched (3),2097408.5,.89506137,679392.88,1259344.5
201509,901480,668,4733,1761970,09,0,0,0,0,0,0,0,1,0,0,0,2206301,1.282875061035156,4019,-1.815162658691406,3698519,.0505008697509766,15640826,.4121894836425781,113737,.394404411315918,728132,-.1547842025756836,320560,.5762128829956055,51550,-.1321334838867188,882823,.1705503463745117,12797689,240264,-.1139907836914063,1108658,.458012580871582,6186350,.429779052734375,334616,1.203592300415039,176990,37177,-.8910179138183594,320087,.0475597381591797,1730172,.1904897689819336,460255,-.080134391784668,93361,2100091,.8777141571044922,425035,-.0502080917358398,30217,-.1795206069946289,38155880,.2094802856445313,19005,-.9385099411010742,151241,-.4251775741577148,84305,-1.625247001647949,4590563,.034820556640625,1957320,.5545492172241211,660782,-.3009452819824219,4398419,.0189599990844727,163721,.7471771240234375,785039,225168,-.0591897964477539,19290628,.0835113525390625,5152886,-.2579221725463867,492676,-.189976692199707,367620,-.1332902908325195,3384396,192198,.5579643249511719,4687,13922917,.8331308364868164,1598238,.2884902954101563,42827,-.8499698638916016,8374521,.2280769348144531,156,-.062131404876709,129618,-1.152643203735352,279473,-.1023626327514648,740752,.1372404098510742,335374,.2243003845214844,matched (3),1634883.5,.89506137,626135,1231429.6
201510,901480,669,4733,2635155,10,0,0,0,0,0,0,0,0,1,0,0,211096,-2.346759796142578,14150,1.258682250976563,4713826,.2425680160522461,15817472,.01123046875,108433,-.0477571487426758,1063728,.3790531158447266,225889,-.3500261306762695,171385,1.201360702514648,974333,.0986289978027344,13171807,265263,.0989828109741211,1023197,-.0802183151245117,4233409,-.3793373107910156,575613,.5424528121948242,316228,243052,1.877585411071777,356805,.1085968017578125,1834607,.0586090087890625,590185,.2486562728881836,276106,2346530,.110957145690918,521087,.2037458419799805,29011,-.0407295227050781,38626784,.0122661590576172,23768,.2236385345458984,156925,.0368928909301758,69022,-.2000160217285156,4533765,-.0124492645263672,2254774,.1414737701416016,797884,.1885395050048828,5491783,.2220077514648438,234049,.3573665618896484,739358,335481,.3987188339233398,17344750,-.1063289642333984,5494704,.0642280578613281,575923,.1561222076416016,451625,.2058019638061523,3118819,162794,-.1660404205322266,12746,13964356,.0029716491699219,1035079,-.4344244003295898,148017,1.240159034729004,8761295,.0451498031616211,138,-.1226024627685547,316974,.8942289352416992,358082,.2478561401367188,1464344,.6814966201782227,430447,.2495784759521484,matched (3),2369167.3,.89506137,687315.63,1263636.3
