period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1325c792,growth1325c792,Y1538c608,Y1590c620,growth1590c620,Y1720c352,growth1720c352,Y1793c554,Y1818c688,growth1818c688,Y1903c251,growth1903c251,Y1986c826,growth1986c826,Y2135c124,growth2135c124,Y2136c268,growth2136c268,Y2159c203,Y2510c616,growth2510c616,Y2557c442,Y2714c68,growth2714c68,Y2716c300,growth2716c300,Y3129c208,growth3129c208,Y3134c440,growth3134c440,Y3470c208,growth3470c208,Y3534c616,growth3534c616,Y3614c152,growth3614c152,Y3681c498,Y3701c428,growth3701c428,Y3714c600,growth3714c600,Y3743c300,growth3743c300,Y3743c826,growth3743c826,Y4060c152,growth4060c152,Y4156c616,growth4156c616,Y428c344,Y4321c246,growth4321c246,Y4540c757,growth4540c757,Y4637c268,growth4637c268,Y4638c32,Y465c620,growth465c620,Y4699c428,Y4724c191,growth4724c191,Y473c124,growth473c124,Y4754c688,growth4754c688,Y4831c372,Y4837c705,growth4837c705,Y4840c616,growth4840c616,Y491c440,growth491c440,Y4928c372,growth4928c372,Y4957c32,Y4975c498,Y527c246,growth527c246,Y613c208,growth613c208,Y614c807,growth614c807,Y646c203,Y738c826,growth738c826,Y885c703,growth885c703,_merge,x,r2,s,sf
201309,841690,644,3862,2009250,09,0,0,0,0,0,0,0,1,0,0,0,827740,-.0776901245117188,157004,1090219,.0134687423706055,25986,-.8538408279418945,812269,38278,.2597055435180664,49764616,-.1597099304199219,4213444,.0014066696166992,639452,.1747055053710938,2464,-.714627742767334,72920,1142669,.2459392547607422,2540,13061,-.6101303100585938,209697,.9882755279541016,865671,.0479354858398438,451824,-.1215400695800781,60533,1.082910537719727,286181,-.0609397888183594,117497,.0913705825805664,2725,49990,.502690315246582,341827,-.1442747116088867,162459,-.3983297348022461,4199267,.2027034759521484,273878,-.6856260299682617,3190853,-.9480628967285156,2434818,459492,.1970491409301758,35198,-.4735879898071289,10643,-1.28969669342041,1285756,884232,.2126951217651367,8696,27813,1.077586174011231,1563637,-.5231380462646484,261051,.5159635543823242,53081,53004,-.8114919662475586,40605,-.3109407424926758,410550,-.857365608215332,1371801,.6686391830444336,9291213,1965,569346,.3341236114501953,73761,.9765863418579102,82391,1.050683975219727,358924,655061,-.0792064666748047,45024,-.589756965637207,matched (3),2106707,.83836871,169615.11,401024.81
201310,841690,645,3862,1932663,10,0,0,0,0,0,0,0,0,1,0,0,525806,-.4537668228149414,265906,1069960,-.0187568664550781,19398,-.2923879623413086,937779,19739,-.6622791290283203,44839776,-.1042079925537109,5854508,.3289318084716797,524463,-.198237419128418,1641,-.4064803123474121,112558,1593575,.3326129913330078,2044,3851,-1.221297264099121,158755,-.2783012390136719,790249,-.0911569595336914,617210,.3119173049926758,38315,-.4573478698730469,139419,-.7191410064697266,31025,-1.331619262695313,230,40814,-.2027978897094727,188026,-.5977239608764648,347466,.7602405548095703,3079742,-.3100643157958984,545990,.6899175643920898,2990246,-.0649328231811523,0,487346,.0588521957397461,22691,-.4390201568603516,3060,-1.246487617492676,1644594,1307242,.390955924987793,7764,5616,-1.599884033203125,2656028,.5298175811767578,1137700,1.472047805786133,17672,7725,-1.925905227661133,14208,-1.05008602142334,710307,.5481996536254883,1250254,-.0927772521972656,1594327,565,615420,.0778160095214844,13321,-1.711488723754883,53558,-.4307107925415039,428097,436914,-.4049921035766602,123218,1.006759643554688,matched (3),1808276.4,.83836871,255150.47,444019.56
201311,841690,646,3862,2270039,11,0,0,0,0,0,0,0,0,0,1,0,1369971,.9576129913330078,435163,1283741,.1821575164794922,21734,.11370849609375,988144,46348,.8535823822021484,50443048,.1177482604980469,4707004,-.2181606292724609,678702,.257807731628418,5941,1.286571502685547,452614,1471304,-.0798311233520508,614,8115,.7453813552856445,54627,-1.066834449768066,979817,.2150182723999023,645353,.0445880889892578,34692,-.0993318557739258,165147,.1693525314331055,1670098,3.985844612121582,20447,55397,.3055000305175781,334549,.5762033462524414,152257,-.8250970840454102,3220030,.0445451736450195,340829,-.4712200164794922,6219181,.7322826385498047,3242845,537392,.0977535247802734,20707,-.0914974212646484,6748,.7908315658569336,1367861,1526398,.1549911499023438,0,506299,4.501507759094238,4656486,.5614290237426758,168645,-1.908967971801758,30980,54029,1.945058822631836,191486,2.601009368896484,686198,-.0345306396484375,1607865,.2515602111816406,5072011,2620,471503,-.2663793563842773,78870,1.778459548950195,52005,-.0294246673583984,329072,465686,.0637750625610352,100027,-.2085151672363281,matched (3),2325376.8,.83836871,206757.11,418091.03
201312,841690,647,3862,1994550,12,0,0,0,0,0,0,0,0,0,0,1,1153511,-.1719799041748047,79754,994122,-.2556743621826172,22935,.0537862777709961,640751,52303,.120875358581543,56327840,.1103439331054688,3974626,-.1691207885742188,619416,-.091404914855957,6578,.1018533706665039,104813,1447763,-.0161294937133789,507,14987,.613469123840332,83299,.4219083786010742,968140,-.0119895935058594,519785,-.2163820266723633,17487,-.6850519180297852,254749,.4334430694580078,393312,-1.44603443145752,20768,27941,-.6844301223754883,168761,-.684300422668457,126995,-.181422233581543,2473749,-.2636556625366211,368777,.0788116455078125,1803541,-1.237885475158691,2653761,384913,-.333709716796875,30076,.373255729675293,3070,-.7875680923461914,1795917,1103603,-.3243303298950195,7923,2154,-5.459801197052002,3249384,-.3597955703735352,192760,.1336498260498047,26988,1300,-3.727156162261963,75497,-.9307222366333008,541147,-.2374753952026367,947185,-.5291681289672852,2001252,1305,639155,.3042211532592773,128094,.4849634170532227,49069,-.0581130981445313,375469,545880,.1588878631591797,271181,.9973468780517578,matched (3),1633537,.83836871,239874.17,435420.75
201401,841690,648,3862,2407234,01,0,0,0,0,0,0,0,0,0,0,0,617991,-.6240911483764648,256203,1004640,.0105247497558594,84950,1.309398651123047,463601,16805,-1.135376930236816,67626280,.1828079223632813,5502096,.3251981735229492,667394,.0746030807495117,822,-2.079745292663574,806896,2037531,.3417196273803711,369,10999,-.3093786239624023,178528,.7623090744018555,380550,-.9337587356567383,750483,.3673009872436523,47790,1.005358695983887,423383,.5079984664916992,236444,-.5088920593261719,14743,63764,.8250942230224609,410615,.8891725540161133,215156,.5272159576416016,4336583,.5613517761230469,448397,.1954870223999023,4718507,.9617404937744141,2466830,579612,.4093408584594727,79442,.9713001251220703,8093,.9693212509155273,1953635,1537813,.3317804336547852,11520,4998,.8417115211486816,2186824,-.3960151672363281,155843,-.2125968933105469,20422,4184,1.16890287399292,28553,-.9723300933837891,799203,.3899240493774414,1233786,.264348030090332,2736599,7700,345414,-.6154031753540039,73050,-.5616207122802734,36698,-.2905054092407227,412377,1985890,1.291422843933106,114892,-.8587942123413086,matched (3),2420052,.83836871,203985.14,416727.19
201402,841690,649,3862,1150792,02,1,0,0,0,0,0,0,0,0,0,0,631773,.0220556259155273,370721,1102819,.0932407379150391,48903,-.5522241592407227,262777,23911,.3526620864868164,61052376,-.102264404296875,4683597,-.1610622406005859,451413,-.3909978866577148,8229,2.303679466247559,86530,1370273,-.396728515625,10,878,-2.527913570404053,160963,-.1035709381103516,553952,.3754606246948242,501735,-.402644157409668,40136,-.1745424270629883,191750,-.7920846939086914,47555,-1.603824615478516,44928,45894,-.3288545608520508,139195,-1.081780433654785,148236,-.3725576400756836,2921817,-.3948812484741211,271702,-.5009737014770508,2907748,-.4841136932373047,1341426,409289,-.3479375839233398,32092,-.9064207077026367,944,-2.148628234863281,776960,678907,-.817631721496582,5931,4139,-.1885833740234375,895209,-.8931484222412109,263757,.526179313659668,8525,28795,1.928934097290039,7946,-1.279093742370606,838471,.0479650497436523,902581,-.3125839233398438,3459758,927,302753,-.1318264007568359,63800,-.1353912353515625,62404,.5309076309204102,326159,607334,-1.18474292755127,92062,-.2215299606323242,matched (3),1857586.9,.83836871,216369.72,422927.25
201403,841690,650,3862,2272570,03,0,1,0,0,0,0,0,0,0,0,0,1031212,.4899606704711914,481026,1877895,.5322818756103516,79873,.4905986785888672,0,28330,.1695823669433594,44288996,-.3209953308105469,6050593,.2560892105102539,457522,.0134420394897461,4020,-.7163829803466797,92080,1663072,.1936559677124023,207,13249,2.714030742645264,110723,-.3741426467895508,462928,-.1795063018798828,632291,.2312774658203125,33193,-.1899347305297852,182618,-.0487966537475586,3560,-2.59212589263916,18767,57349,.2228212356567383,177846,.2450428009033203,241685,.4888296127319336,3441092,.1635828018188477,106296,-.9384775161743164,5322281,.604522705078125,2069930,929759,.8205041885375977,42020,.2695388793945313,17906,2.942765235900879,722141,1305583,.6539201736450195,6900,5630,.3076543807983398,1261860,.3432855606079102,289543,.0932760238647461,17687,4849,-1.781429290771484,61079,2.039499282836914,732771,-.1347475051879883,1381254,.4254884719848633,1857770,2166,474642,.4496440887451172,56681,-.1183137893676758,66890,.0694198608398438,469603,694007,.1334028244018555,80342,-.1361703872680664,matched (3),2311124.3,.83836871,132953,386947.16
201404,841690,651,3862,2809696,04,0,0,1,0,0,0,0,0,0,0,0,1580968,.427302360534668,444358,1581468,-.1717987060546875,76410,-.0443239212036133,581223,51419,.5960865020751953,39395488,-.1170845031738281,4423307,-.3132686614990234,713021,.4436864852905273,21317,1.668223381042481,461038,1910172,.1385269165039063,588,15790,.1754550933837891,181608,.4948186874389648,724956,.4485387802124023,658086,.0399856567382813,47024,.3483190536499023,392500,.7651405334472656,91745,3.249252319335938,18961,43492,-.2765789031982422,326782,.6083745956420898,171452,-.3433322906494141,3701365,.0729131698608398,349949,1.191559791564941,5973833,.1154870986938477,2127660,547195,-.5301198959350586,58472,.3304023742675781,10297,-.55328369140625,958391,1711479,.2707080841064453,6936,24725,1.479705810546875,1953052,.4368066787719727,260318,-.1064004898071289,16978,976740,5.305448532104492,56412,-.0794858932495117,769923,.0494575500488281,582790,-.862919807434082,2075399,7547,577995,.1970043182373047,56705,.0004234313964844,77283,.1444244384765625,622587,774644,.1099214553833008,93101,.1473932266235352,matched (3),2618561.8,.83836871,259606.34,446594.97
201405,841690,652,3862,2567263,05,0,0,0,1,0,0,0,0,0,0,0,1183165,-.2898445129394531,432463,1086783,-.3751316070556641,31289,-.8928470611572266,205262,26091,-.6784172058105469,48771924,.2135028839111328,5489843,.2160129547119141,655479,-.0841445922851563,6664,-1.162785530090332,129331,2088055,.0890398025512695,974,13655,-.1452713012695313,110313,-.4985284805297852,719648,-.0073480606079102,439716,-.4032068252563477,34837,-.2999782562255859,215155,-.6011781692504883,33978,-.9932994842529297,4909,39970,-.0844478607177734,116835,-1.028530120849609,131222,-.2674121856689453,3979156,.0723676681518555,258225,-.3039560317993164,1886871,-1.152468681335449,2061854,322991,-.5271806716918945,73591,.2299747467041016,16799,.489466667175293,731846,1248592,-.3153409957885742,8043,3419,-1.978466987609863,1831742,-.0641260147094727,178001,-.3801145553588867,5938,953364,-.0242242813110352,52674,-.0685596466064453,518509,-.3953332901000977,739843,.2386112213134766,2730918,1660,346563,-.511500358581543,28123,-.7012748718261719,52347,-.3895788192749023,444573,633363,-.201359748840332,86060,-.0786409378051758,matched (3),2669235.5,.83836871,256920.27,445038.91
201406,841690,653,3862,2639552,06,0,0,0,0,1,0,0,0,0,0,0,1410680,.1758785247802734,524436,1407823,.2588224411010742,34865,.1082172393798828,1088672,26978,.0334310531616211,63089232,.2573947906494141,5498472,.0015697479248047,570858,-.1382255554199219,747,-2.188409805297852,508104,2529995,.1919841766357422,1003,10955,-.2203102111816406,98079,-.117548942565918,821912,.1328706741333008,780263,.5735025405883789,54434,.4463090896606445,287664,.2904348373413086,47506,.3351421356201172,6604,69870,.558506965637207,243330,.7336559295654297,160686,.2025613784790039,4181213,.0495319366455078,254570,-.0142555236816406,5933042,1.14561653137207,2632698,437397,.3032169342041016,54025,-.3090753555297852,9792,-.5397539138793945,1231684,1252018,.0027399063110352,8895,4437,.2606306076049805,1257728,-.3759603500366211,179053,.0058927536010742,14976,510315,-.6249685287475586,12310,-1.453710556030273,596942,.1408624649047852,920132,.21807861328125,7518507,1220,534047,.4324188232421875,14508,-.6618871688842773,52562,.0040988922119141,476607,1289642,.7110757827758789,83029,-.0358543395996094,matched (3),2717243,.83836871,202234.84,415873.22
201407,841690,654,3862,3387591,07,0,0,0,0,0,1,0,0,0,0,0,1088852,-.2589473724365234,541373,1662696,.1663961410522461,137427,1.371608734130859,433143,66518,.9024505615234375,70060688,.1048126220703125,5688401,.0339593887329102,891542,.4458112716674805,3184,1.449828147888184,114387,2326127,-.0840120315551758,827,8784,-.2208633422851563,155445,.4605188369750977,803032,-.0232391357421875,644627,-.1909599304199219,38163,-.3551225662231445,1685925,1.768276214599609,68937,.3723373413085938,9031,74237,.0606269836425781,335215,.3203535079956055,361271,.810175895690918,4657895,.1079626083374023,376444,.3911933898925781,16325326,1.012181282043457,2574694,690622,.4567508697509766,31038,-.554234504699707,13935,.3528385162353516,1910244,1937914,.4368553161621094,7024,11079,.9150733947753906,2182699,.5512552261352539,233766,.2666387557983398,20376,75557,-1.910140991210938,17125,.3301277160644531,827573,.3266773223876953,1331867,.3698205947875977,7411855,4593,446637,-.1787376403808594,47400,1.183921813964844,100109,.6442661285400391,395563,846175,-.4213933944702148,97203,.1576118469238281,matched (3),3193439.5,.83836871,207687.41,418551.88
201408,841690,655,3862,2448845,08,0,0,0,0,0,0,1,0,0,0,0,1075870,-.0119943618774414,128114,1075274,-.4358644485473633,61617,-.802154541015625,171364,32858,-.7052764892578125,51842564,-.3011512756347656,5628011,-.0106735229492188,661769,-.2980356216430664,766,-1.424711227416992,111564,1284777,-.5936203002929688,814,12339,.3398323059082031,343244,.792149543762207,342290,-.8527355194091797,280237,-.8330354690551758,58963,.4350442886352539,370056,-1.516415596008301,90992,.2775783538818359,2600,60003,-.2128686904907227,251826,-.2860336303710938,255457,-.3465738296508789,4144725,-.1167278289794922,741417,.6777935028076172,4526782,-1.282707214355469,2421853,516401,-.2907085418701172,27922,-.1057977676391602,10710,-.2632255554199219,1703177,1797348,-.0752992630004883,7108,14237,.2507925033569336,1867672,-.1558694839477539,271383,.1492109298706055,27167,9383,-2.085987091064453,46272,.9939975738525391,652131,-.2382516860961914,585628,-.8216524124145508,1824533,665,492483,.0977134704589844,60772,.2485065460205078,40828,-.8968915939331055,381553,782756,-.0779047012329102,55052,-.5685234069824219,matched (3),2434806.8,.83836871,187794,409045.47
201409,841690,656,3862,2312477,09,0,0,0,0,0,0,0,1,0,0,0,1504158,.3351030349731445,351865,1418333,.2769060134887695,42336,-.375300407409668,332326,46035,.3372058868408203,54583596,.0515232086181641,5370084,-.0469121932983398,551384,-.1824846267700195,1836,.8741626739501953,155363,2150477,.5151052474975586,670,1878,-1.882557392120361,174423,-.6769580841064453,907831,.9753999710083008,476879,.5316267013549805,49103,-.1829900741577148,116911,-1.152240753173828,52681,-.5465164184570313,24550,37915,-.4590473175048828,445454,.5703554153442383,298990,.1573562622070313,3968309,-.0434961318969727,463546,-.4696569442749023,3357012,-.2989597320556641,3021169,506079,-.0201911926269531,6051,-1.529191017150879,2049,-1.653826236724854,1863400,2137682,.1734094619750977,5546,10030,-.3502635955810547,2593033,.3281354904174805,1412703,1.649728775024414,53842,7467,-.2284069061279297,68479,.3919897079467773,473604,-.3198738098144531,864986,.3900279998779297,9984108,4223,400523,-.2066888809204102,32018,-.6408300399780273,24135,-.5257053375244141,359691,906857,.1471633911132813,98703,.583836555480957,matched (3),2268059.8,.83836871,248973.39,440499
201410,841690,657,3862,2288122,10,0,0,0,0,0,0,0,0,1,0,0,726314,-.7280054092407227,709655,1277433,-.1046295166015625,25363,-.5123462677001953,205182,34153,-.2985515594482422,46862600,-.1525135040283203,6489972,.1894149780273438,601155,.086421012878418,68,-3.295836925506592,492115,1652882,-.2631692886352539,1833,8092,1.460669040679932,116472,-.4038324356079102,524380,-.5488424301147461,2360402,1.599324226379395,55686,.1258087158203125,451301,1.35072135925293,16527,-1.159259796142578,2470,71243,.6307497024536133,254793,-.5586423873901367,295073,-.0131874084472656,4966019,.224278450012207,195640,-.8626298904418945,3707369,.0992708206176758,2787806,601447,.1726455688476563,40693,1.905832290649414,1211,-.5259056091308594,1701389,1306732,-.492192268371582,11881,6072,-.5018930435180664,1518265,-.5352602005004883,193111,-1.989995002746582,17660,1418,-1.661245346069336,33869,-.7040262222290039,413109,-.1366596221923828,649098,-.2871294021606445,2834069,2445,377145,-.0601406097412109,50194,.4495964050292969,24729,.0243139266967773,328829,731645,-.2146892547607422,82445,-.1799840927124023,matched (3),2408704.8,.83836871,199128.8,414371.69
201411,841690,658,3862,2688715,11,0,0,0,0,0,0,0,0,0,1,0,1131336,.443171501159668,186414,966963,-.278447151184082,68940,.9999456405639648,399032,41680,.1991710662841797,49123720,.0471210479736328,5530851,-.159916877746582,457125,-.2738962173461914,7861,4.750161647796631,306890,1324013,-.2218532562255859,542,9172,.125279426574707,88980,-.2692394256591797,691850,.2771530151367188,514464,-1.52346134185791,57651,.0346784591674805,240018,-.6314210891723633,70963,1.457163810729981,2439,42708,-.5117101669311523,211352,-.1869268417358398,151446,-.6669940948486328,3060195,-.4841394424438477,390019,.6899194717407227,6148547,.5058937072753906,1581288,379053,-.4616622924804688,70307,.5468149185180664,9994,2.110538959503174,1283989,1081054,-.1895933151245117,19522,32523,1.67825984954834,2803334,.6132411956787109,179266,-.0743942260742188,36947,19070,2.598869323730469,77769,.831242561340332,495609,.1820755004882813,1053671,.4844522476196289,3940471,5228,232074,-.4855737686157227,39521,-.2390632629394531,69031,1.026578903198242,331623,1234606,.5232114791870117,106889,.2596597671508789,matched (3),2462499.3,.83836871,212283.11,420851.19
201412,841690,659,3862,3647510,12,0,0,0,0,0,0,0,0,0,0,1,1709140,.4125909805297852,212558,1292491,.290165901184082,137544,.6907072067260742,4905,35088,-.1721620559692383,59831240,.1971855163574219,5675673,.0258474349975586,546702,.1789474487304688,19668,.917078971862793,93767,1770676,.2906942367553711,1064,17664,.6553726196289063,42361,-.7421836853027344,590022,-.1592092514038086,711055,.3236246109008789,16181,-1.270569801330566,335452,.3347654342651367,92207,.2618770599365234,49580,132413,1.131539344787598,435731,.7235002517700195,159345,.05084228515625,2663392,-.1388788223266602,419301,.0723934173583984,2481034,-.9075403213500977,2896598,503947,.284794807434082,30625,-.8310546875,322,-3.435189247131348,1959675,1076588,-.0041399002075195,15452,14552,-.8042192459106445,2195535,-.2443838119506836,223499,.2205362319946289,44146,29049,.4208669662475586,23426,-1.199896812438965,545764,.0963993072509766,1186280,.1185417175292969,4385214,6451,359054,.4364166259765625,57288,.3712596893310547,82141,.1738815307617188,313260,525202,-.8547239303588867,112276,.0491695404052734,matched (3),3408697.3,.83836871,268869.41,452042.44
201501,841690,660,3862,3398477,01,0,0,0,0,0,0,0,0,0,0,0,1257111,-.3071737289428711,110907,897439,-.364781379699707,82064,-.516444206237793,18,1445,-3.189749717712402,56997340,-.04852294921875,5343373,-.0603322982788086,422805,-.256993293762207,896,-3.088808059692383,98846,1545306,-.1361398696899414,1535,7418,-.8676185607910156,37845,-.1127290725708008,584541,-.0093326568603516,377750,-.6325178146362305,32980,.7120637893676758,459062,.3137063980102539,28896,-1.160332679748535,8386,64064,-.726043701171875,439877,.0094699859619141,181887,.1323146820068359,3016244,.1244125366210938,281938,-.3969020843505859,1397000,-.5743484497070313,2481759,404254,-.2204275131225586,18983,-.4782724380493164,67,-1.569858551025391,2235933,1506542,.3360204696655273,4554,2400,-1.80225944519043,2064327,-.0616216659545898,14500,-2.735259056091309,7765,59748,.7211523056030273,21789,-.0724411010742188,350876,-.4417533874511719,784887,-.4130382537841797,2191284,114,343752,-.0435523986816406,105696,.6124753952026367,43471,-.6363430023193359,275755,615122,.1580371856689453,68992,-.4869699478149414,matched (3),3176500.3,.83836871,175440.5,403523.22
201502,841690,661,3862,3513313,02,1,0,0,0,0,0,0,0,0,0,0,1345833,.0681972503662109,354535,1072029,.1777639389038086,566708,1.932344436645508,2355,730,-.6828198432922363,56914112,-.0014610290527344,5847129,.0900936126708984,425747,.0069341659545898,18869,3.047335624694824,170157,1565641,.0130739212036133,6885,7554,.0181674957275391,136926,1.285942077636719,676241,.1457223892211914,379106,.0035839080810547,38047,.1429204940795898,323868,-.3488492965698242,140512,1.581589698791504,15020,38531,-.5084190368652344,248190,-.572300910949707,294880,.4831829071044922,3496002,.1476078033447266,345224,.2025060653686523,1914330,.3150405883789063,1736649,357006,-.1242904663085938,13150,-.3671226501464844,651,2.273816585540772,1492034,1750119,.149867057800293,4633,11330,1.551984786987305,2316914,.1154317855834961,16294,.1166486740112305,11025,12583,-1.55778980255127,36338,.5114583969116211,546899,.4438304901123047,829572,.0553703308105469,3013074,3391,210817,-.4889297485351563,8261,-2.549021720886231,50260,.1451148986816406,393930,244479,-.9226903915405273,75961,.0962295532226563,matched (3),3485327.8,.83836871,207326.22,418372.75
201503,841690,662,3862,3553536,03,0,1,0,0,0,0,0,0,0,0,0,1375840,.0220508575439453,485024,1638517,.4242382049560547,215924,-.9649181365966797,3227,370,-.6795415878295898,45257728,-.2291698455810547,5853913,.00115966796875,644915,.4152736663818359,3714,-1.625411033630371,168831,1790527,.1342144012451172,9912,12549,.507563591003418,145176,.0585060119628906,707556,.0452671051025391,419603,.1014928817749023,30762,-.2125415802001953,250608,-.2564458847045898,170955,.1961069107055664,23563,45702,.1706790924072266,143991,-.5444431304931641,222577,-.2812957763671875,4043611,.1455173492431641,305468,-.1223478317260742,2981936,.4432048797607422,3281017,397929,.1085205078125,27467,.7365636825561523,30781,3.856143474578857,1907582,2317381,.2807540893554688,10888,50497,1.494460105895996,1395633,-.5068874359130859,10013,-.486912727355957,17188,18597,.3906536102294922,41743,.1386680603027344,620877,.1268692016601563,1361164,.4951858520507813,2834886,1684,573201,1.000246047973633,14834,.5853767395019531,68002,.3023281097412109,526225,506950,.7292823791503906,85579,.1192197799682617,matched (3),3471902.5,.83836871,227651.5,428808.59
201504,841690,663,3862,2684138,04,0,0,1,0,0,0,0,0,0,0,0,1104591,-.2195892333984375,320980,1342978,-.1989021301269531,103208,-.7381801605224609,7054,367,-.0081415176391602,28813752,-.4515209197998047,3560286,-.4972696304321289,538348,-.1806135177612305,3646,-.0184793472290039,101955,1292367,-.3260345458984375,4215,11768,-.0642566680908203,47568,-1.115786552429199,552689,-.2470216751098633,358924,-.1561985015869141,17164,-.5834665298461914,227593,-.0963315963745117,13873,-2.511455535888672,8831,62416,.3116798400878906,84750,-.5300455093383789,157102,-.3483781814575195,2514710,-.474980354309082,111663,-1.006360054016113,2478255,-.1850175857543945,2040415,274348,-.3718757629394531,13365,-.7203454971313477,16638,-.615208625793457,1087598,1355055,-.5365962982177734,9616,294612,1.763745307922363,2375136,.5317058563232422,7986,-.2261943817138672,12436,924,-3.0020432472229,7500,-1.716629028320313,404226,-.4291591644287109,973921,-.3347654342651367,2818366,1787,209786,-1.005148887634277,18217,.2054328918457031,100721,.3928165435791016,515444,426400,-.17303466796875,51339,-.5109891891479492,matched (3),2480068.8,.83836871,207134.31,418277.69
201505,841690,664,3862,3559373,05,0,0,0,1,0,0,0,0,0,0,0,1663192,.4092636108398438,564584,1066936,-.2300987243652344,233711,.8173389434814453,7688,3294,2.194496631622315,39607632,.3181686401367188,5272829,.3927268981933594,632711,.1615085601806641,6874,.6341161727905273,101668,1667904,.255091667175293,14077,13260,.1193675994873047,10315,-1.528561592102051,792393,.3602619171142578,244364,-.3844518661499023,20678,.1862564086914063,439266,.6575469970703125,132663,2.257867813110352,1443,74878,.1820383071899414,139189,.4961271286010742,161611,.0282974243164063,3362291,.2904653549194336,110010,-.0149135589599609,2468113,-.0041007995605469,2213039,420328,.4266376495361328,16751,.2258186340332031,14599,-.1307363510131836,2240385,2276879,.5189638137817383,5030,23790,-2.516393661499023,2414283,.0163478851318359,15000,.6303606033325195,16208,21324,3.138876438140869,30136,1.390817642211914,444125,.0941324234008789,619868,-.4518232345581055,1740365,2803,199592,-.0498123168945313,20140,.1003532409667969,67567,-.3992338180541992,440106,332141,-.2498178482055664,60987,.172210693359375,matched (3),3761319.3,.83836871,275303.66,455898.78
201506,841690,665,3862,3255656,06,0,0,0,0,1,0,0,0,0,0,0,1067490,-.4434289932250977,476378,1451219,.3076133728027344,113245,-.7245311737060547,4013,4547,.3223648071289063,57676392,.3758277893066406,5107747,-.0318088531494141,495958,-.2435226440429688,29897,1.470011711120606,72986,1660366,-.0045289993286133,10397,5644,-.8541584014892578,157824,2.72788143157959,624051,-.2388248443603516,617762,.9274444580078125,30673,.3943119049072266,388536,-.1227197647094727,54369,-.8920183181762695,3626,42965,-.5554742813110352,261998,.6325044631958008,391075,.8837070465087891,4287776,.2431449890136719,84435,-.2645893096923828,4636833,.6305780410766602,1363540,546950,.2633218765258789,28644,.5364856719970703,12592,-.1478910446166992,1744969,2968077,.2651090621948242,14253,3708,-1.858772277832031,2233475,-.0778436660766602,15717,.0466928482055664,17181,5115,-1.427656173706055,52930,.5632495880126953,407019,-.0872459411621094,678498,.0903749465942383,4467830,474,334914,.5175981521606445,14892,-.3018836975097656,53727,-.2292041778564453,411986,332082,-.0001773834228516,68939,.1225605010986328,matched (3),3400156.5,.83836871,207603.88,418510.44
201507,841690,666,3862,2942153,07,0,0,0,0,0,1,0,0,0,0,0,1741905,.4896697998046875,867439,1246737,-.1518745422363281,78970,-.3604860305786133,829,1439,-1.150519371032715,66094944,.1362438201904297,5831805,.132568359375,584675,.1645650863647461,1345,-3.101364135742188,121443,2287136,.3202619552612305,3046,3844,-.3840799331665039,100610,-.4502286911010742,664392,.0626401901245117,545092,-.1251487731933594,34826,.1269817352294922,233442,-.5094518661499023,1834591,3.518782615661621,1850,38310,-.1146755218505859,145754,-.5864171981811523,71458,-1.699789047241211,3440484,-.2201557159423828,132050,.4471979141235352,4215916,-.0951652526855469,2394925,430394,-.2396564483642578,50253,.5621261596679688,6661,-.6367921829223633,2466627,2090584,-.3504714965820313,12092,4624,.2207670211791992,1889549,-.1672201156616211,6815,-.8356170654296875,8579,3748,-.3109550476074219,28149,-.6314582824707031,756730,.6201467514038086,745524,.0942058563232422,2661082,1162,232201,-.3662700653076172,87165,1.766978263854981,34506,-.4427824020385742,409568,398655,.1827144622802734,49408,-.3331089019775391,matched (3),3133466.5,.83836871,203266.97,416376.13
201508,841690,667,3862,3920566,08,0,0,0,0,0,0,1,0,0,0,0,2221718,.2433013916015625,610765,1336402,.0694513320922852,126359,.4700593948364258,3271,5923,1.414895057678223,49283548,-.2935028076171875,4678908,-.2202625274658203,400822,-.3775386810302734,2841,.7477622032165527,114483,1360157,-.5197000503540039,3558,18344,1.562788963317871,60250,-.5127487182617188,1244797,.6278553009033203,529508,-.0290060043334961,39446,.1245689392089844,348866,.4017543792724609,17732,-4.639205932617188,2153,39465,.0297040939331055,180973,.2164278030395508,103309,.3686141967773438,3418771,-.0063314437866211,318251,.8796606063842773,4026217,-.0460395812988281,2549509,369985,-.1512384414672852,22899,-.7859764099121094,6724,.0094137191772461,1533766,2115014,.0116186141967773,10493,7819,.5252962112426758,1980596,.0470590591430664,16905,.9084835052490234,28896,7003,.6251163482666016,7688,-1.297850608825684,466385,-.4839954376220703,676112,-.0977287292480469,7493681,1299,324536,.3347930908203125,9417,-2.225286483764648,33587,-.0269947052001953,391651,243000,-.4950351715087891,62071,.2281665802001953,matched (3),3463547,.83836871,155426.83,395232.97
