period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1168c300,growth1168c300,Y1198c440,growth1198c440,Y1223c36,Y1377c348,growth1377c348,Y1428c792,growth1428c792,Y144c124,growth144c124,Y144c484,Y1693c440,growth1693c440,Y1759c124,growth1759c124,Y1825c218,Y183c440,growth183c440,Y1889c586,growth1889c586,Y1900c124,growth1900c124,Y1909c124,growth1909c124,Y1914c124,growth1914c124,Y1960c203,Y1982c484,growth1982c484,Y223c124,growth223c124,Y2617c218,Y2741c36,Y2768c251,growth2768c251,Y2805c381,Y2882c246,growth2882c246,Y3011c344,Y3199c208,growth3199c208,Y3477c616,growth3477c616,Y3513c124,Y3589c233,Y3748c124,growth3748c124,Y3754c124,growth3754c124,Y3754c36,Y3754c586,growth3754c586,Y3771c752,growth3771c752,Y3771c826,growth3771c826,Y3803c484,growth3803c484,Y3845c484,growth3845c484,Y4093c484,growth4093c484,Y4321c68,growth4321c68,Y4480c218,Y451c484,growth451c484,Y4584c376,Y4632c152,growth4632c152,Y4638c484,growth4638c484,Y4690c32,Y482c124,growth482c124,Y4918c124,growth4918c124,Y4944c484,growth4944c484,Y4952c752,growth4952c752,Y4961c124,growth4961c124,Y612c620,growth612c620,_merge,x,r2,s,sf
201309,401699,644,1859,36818132,09,0,0,0,0,0,0,0,1,0,0,0,36800,.9980783462524414,99265,.4915533065795898,299716,1580590,.5494489669799805,454493,.0099697113037109,24489952,.1776485443115234,22852900,168641,.9643831253051758,38254976,-.0433425903320313,392843,17354464,-.0376338958740234,51534,.2934560775756836,8805050,.1045255661010742,37882964,-.0236949920654297,4063193,.2161397933959961,68329,12291248,-.0162830352783203,3912063,-.4402275085449219,189390,2848199,106141280,-.0596199035644531,19794804,690866,-.3659753799438477,8033320,20543,.0439853668212891,8663,.2475948333740234,116352,111229,4393768,.0106115341186523,8773616,.0503225326538086,6123480,217449,-.1618766784667969,257511,.1523475646972656,1921312,.1084461212158203,4893623,.8185548782348633,490941,-.3287105560302734,477026,-.7222938537597656,3468,.5881333351135254,816019,15283916,-.5690250396728516,3245000,114915,-.1405239105224609,2928702,-.2122316360473633,298935,389618,.2769174575805664,3959143,.0594825744628906,14340329,.0338382720947266,4386001,.1175012588500977,18035344,-.6274890899658203,424878,-.9535379409790039,matched (3),36864804,.89543676,834251.31,1783913.9
201310,401699,645,1859,39360564,10,0,0,0,0,0,0,0,0,1,0,0,65476,.5761861801147461,13942,-1.962887763977051,234830,1769690,.113006591796875,430523,-.0541810989379883,23075550,-.0594882965087891,23097750,218014,.2567873001098633,41470104,.0806999206542969,0,17045296,-.0179767608642578,9206,-1.722386360168457,11110915,.2326021194458008,40830004,.0749149322509766,3269595,-.2173032760620117,133209,13347780,.0824623107910156,6311033,.4782352447509766,0,2683455,106088784,-.0004940032958984,12021999,357321,-.6593122482299805,0,40524,.6793737411499023,14576,.5203151702880859,289219,178797,4478432,.0190849304199219,9691753,.0995264053344727,7288472,185633,-.1581926345825195,358476,.3307991027832031,2459329,.2468795776367188,5344197,.088078498840332,586748,.1782712936401367,456289,-.0444440841674805,14055,1.399399757385254,0,17463876,.1333351135253906,1830000,264612,.8340721130371094,3026617,.0328865051269531,474191,492011,.2333345413208008,4458504,.1187858581542969,14369008,.0019989013671875,5129631,.1566162109375,12290912,-.3834724426269531,517892,.1979646682739258,matched (3),39318024,.89543676,1109891.1,1928271.8
201311,401699,646,1859,40248924,11,0,0,0,0,0,0,0,0,0,1,0,28079,-.8466625213623047,38999,1.028630256652832,374998,2260168,.2446346282958984,735118,.5350303649902344,24896048,.0759353637695313,24187308,220033,.0092182159423828,38529596,-.0735454559326172,427371,15080054,-.1225013732910156,56409,1.812772750854492,10297931,-.0759849548339844,36892124,-.1014175415039063,3677375,.1175336837768555,147498,13958097,.0447101593017578,5032350,-.2264127731323242,136560,2380740,92950000,-.1322154998779297,8040547,437203,.2017631530761719,10861198,43584,.0727958679199219,8366,-.5552005767822266,597385,146499,4494105,.0034942626953125,8981764,-.076080322265625,7438454,278695,.406346321105957,270761,-.2806243896484375,2231291,-.0973081588745117,5500044,.0287446975708008,584912,-.0031337738037109,688715,.4117012023925781,29854,.7533407211303711,865194,15005658,-.1517086029052734,4991000,238658,-.1032333374023438,3371723,.1079778671264648,561512,295596,-.5095071792602539,4442343,-.003631591796875,12138787,-.1686687469482422,4386717,-.1564531326293945,6426646,-.6484079360961914,602250,.1509056091308594,matched (3),37687356,.89543676,763512,1751948.6
201312,401699,647,1859,35603388,12,0,0,0,0,0,0,0,0,0,0,1,19307,-.3745536804199219,2642,-2.691999435424805,76207,996270,-.8191766738891602,428990,-.5385980606079102,20233588,-.2073650360107422,21280540,148181,-.3953428268432617,34753560,-.1031455993652344,347300,16910658,.1145725250244141,57039,.0111064910888672,7573773,-.3072509765625,31814824,-.1480674743652344,2442007,-.4093790054321289,78788,11713507,-.1753177642822266,3888503,-.2578630447387695,117480,3055583,114500360,.2085170745849609,8762516,312088,-.3371124267578125,10991579,10730,-1.401646614074707,28861,1.238315582275391,84718,64767,4113530,-.0884857177734375,8767886,-.0240993499755859,5670403,257334,-.0797433853149414,283866,.0472650527954102,1627147,-.3157520294189453,3263614,-.5219211578369141,369320,-.4597978591918945,595343,-.1456899642944336,14419,-.7277717590332031,734033,18717328,.2210235595703125,2276000,154283,-.4362430572509766,3056693,-.0980901718139648,406428,305744,.0337543487548828,4253906,-.0433435440063477,15576706,.2493705749511719,3951946,-.1043729782104492,5993899,-.0697107315063477,596181,-.0101280212402344,matched (3),34169208,.89543676,768186.69,1753991
201401,401699,648,1859,37522440,01,0,0,0,0,0,0,0,0,0,0,0,114475,1.779888153076172,112642,3.752677917480469,176791,2079842,.7360296249389648,529637,.2107582092285156,24743216,.2012062072753906,34596860,231326,.4453935623168945,38584236,.1045627593994141,347406,19679456,.1516304016113281,62742,.0952959060668945,8540176,.1200895309448242,38378544,.1875667572021484,3521120,.3659582138061523,172382,11726351,.0010967254638672,4451607,.1352415084838867,188100,3333742,139023008,.194061279296875,9519442,630674,.7035045623779297,13317410,44421,1.420668601989746,7613,-1.332633972167969,131121,67319,4770579,.1481866836547852,10295113,.1605739593505859,8163152,337046,.2698450088500977,355430,.2248268127441406,2513481,.434840202331543,5128345,.4519481658935547,812418,.7883510589599609,607288,.0198650360107422,6502,-.7964372634887695,968759,18824808,.0057258605957031,7622000,224741,.3761606216430664,3886467,.2401666641235352,531473,204240,-.4034528732299805,3513923,-.1911048889160156,15539795,-.0023727416992188,5031796,.2415695190429688,6534774,.086395263671875,579331,-.0286703109741211,matched (3),37712948,.89543676,915958.81,1823555.4
201402,401699,649,1859,32590068,02,1,0,0,0,0,0,0,0,0,0,0,89782,-.2429714202880859,19762,-1.740453720092773,97367,1065594,-.6687602996826172,1069428,.7026872634887695,21259388,-.1517524719238281,28138796,184949,-.2237482070922852,36529708,-.054718017578125,209485,18014356,-.0884056091308594,12355,-1.624970436096191,8108122,-.051915168762207,36096908,-.0612907409667969,2816203,-.2233896255493164,143651,10540235,-.1066398620605469,3130501,-.3520727157592773,194407,2663948,92061760,-.4121799468994141,4966768,370902,-.5308513641357422,2176793,16673,-.9799213409423828,5853,-.2629032135009766,301847,91754,3502152,-.3090896606445313,8315082,-.2135992050170898,6210491,237001,-.3521556854248047,324830,-.09002685546875,1582601,-.4625988006591797,4960230,-.0333309173583984,636583,-.2439002990722656,496800,-.2008152008056641,1704,-1.339131355285645,627511,15407479,-.2003231048583984,7560000,169404,-.2826623916625977,2148959,-.5925168991088867,482337,188364,-.0809192657470703,3243749,-.0800037384033203,13102144,-.1706275939941406,4817803,-.0434589385986328,5988350,-.0873212814331055,571786,-.0131092071533203,matched (3),31831884,.89543676,764127.63,1752217.1
201403,401699,650,1859,31394192,03,0,1,0,0,0,0,0,0,0,0,0,19543,-1.524767875671387,30863,.4457979202270508,224815,643910,-.503727912902832,599732,-.5783958435058594,14337401,-.3939266204833984,22951892,214939,.1502742767333984,37014200,.0131759643554688,313615,21643136,.1835193634033203,21843,.569819450378418,6110899,-.2827920913696289,30289232,-.1754150390625,2685654,-.0474653244018555,217572,13514508,.248565673828125,4333925,.3252811431884766,175425,1662867,65212152,-.3448143005371094,2096179,93796,-1.374815940856934,4303402,9372,-.5760641098022461,23392,1.385439872741699,119901,129814,3689746,.0521793365478516,7910850,-.049835205078125,5810700,107459,-.79095458984375,327057,.0068321228027344,1976647,.2223329544067383,3140707,-.4570045471191406,502979,-.2355661392211914,115375,-1.460000038146973,9674,1.73646354675293,613829,23115100,.4056339263916016,7024000,34081,-1.603546142578125,1491590,-.3651409149169922,166041,398975,.7505226135253906,2542211,-.2436952590942383,11564196,-.1248626708984375,4010426,-.1834211349487305,5270733,-.1276464462280273,677375,.1694602966308594,matched (3),30676480,.89543676,864701.13,1798355.3
201404,401699,651,1859,37405592,04,0,0,1,0,0,0,0,0,0,0,0,66981,1.231792449951172,82977,.9890050888061523,81251,1247144,.6610517501831055,638911,.0632820129394531,23555284,.4964790344238281,28516106,194220,-.1013631820678711,40541812,.0910320281982422,367381,21555176,-.0040721893310547,55323,.9293088912963867,8301323,.3063411712646484,40186432,.2827377319335938,2508494,-.0682411193847656,120673,14270560,.0544338226318359,4284312,-.0115137100219727,157236,1711884,44486384,-.3824634552001953,2475288,108547,.1460609436035156,5539030,34185,1.294059753417969,13909,-.5198574066162109,111691,180714,4029993,.0882072448730469,10280513,.2620153427124023,7438865,381548,1.26712703704834,317908,-.0283718109130859,2450059,.2147092819213867,6584226,.740229606628418,380294,-.2796039581298828,513042,1.492170333862305,8642,-.1128082275390625,703792,20273422,-.1311759948730469,7508000,53260,.4464454650878906,2637340,.5699281692504883,366275,395970,-.0075607299804688,3499503,.3195867538452148,12766164,.0988845825195313,3813828,-.0502634048461914,5205300,-.0124921798706055,827469,.2001466751098633,matched (3),37301876,.89543676,937020.19,1834224.8
201405,401699,652,1859,41041408,05,0,0,0,1,0,0,0,0,0,0,0,103532,.4354715347290039,95218,.1376056671142578,300183,486732,-.9408979415893555,1036725,.4840564727783203,24252800,.0291824340820313,28732000,274803,.3470630645751953,41178988,.015594482421875,518329,21711692,.0072345733642578,20239,-1.005577087402344,9776743,.1635904312133789,51660596,.2511653900146484,2943777,.1600103378295898,146007,16980756,.1738815307617188,4952934,.1450204849243164,245765,1984157,49702016,.1108627319335938,4228800,476457,1.479194641113281,7710740,42103,.2083320617675781,17975,.2564449310302734,431055,187359,4568809,.12548828125,11552462,.1166477203369141,8055434,474307,.2176179885864258,401454,.2333307266235352,2828921,.1437835693359375,8421520,.2461128234863281,754005,.6844549179077148,939652,.6051511764526367,15638,.5930700302124023,1451134,31607470,.4440822601318359,9059000,73008,.3153829574584961,2777845,.0519046783447266,311060,516851,.2664165496826172,4215860,.1862325668334961,16561914,.2603073120117188,4445650,.1532926559448242,5942143,.1323919296264648,882954,.0649013519287109,matched (3),39750808,.89543676,863156.88,1797613.3
201406,401699,653,1859,40773304,06,0,0,0,0,1,0,0,0,0,0,0,56945,-.5977945327758789,65488,-.3743019104003906,400055,373803,-.2639846801757813,1250911,.1878061294555664,23429508,-.0345363616943359,24384382,236663,-.1494169235229492,41815076,.0153274536132813,356017,20264088,-.0690021514892578,7733,-.9621152877807617,8838209,-.100921630859375,48668844,-.0596561431884766,3314828,.1187124252319336,62809,13923309,-.1985149383544922,4710850,-.0501117706298828,199716,1941821,78926880,.4624767303466797,6206482,1121091,.8556795120239258,7707519,37629,-.1123437881469727,7000,-.9430713653564453,141958,80163,3877376,-.1640939712524414,10434003,-.1018295288085938,8250036,323342,-.383143424987793,425353,.057826042175293,2750826,-.0279941558837891,6850972,-.2063989639282227,620878,-.1942644119262695,554701,-.5270795822143555,3289,-1.559120178222656,1524833,33790732,.0667934417724609,7098000,143273,.6741828918457031,2354811,-.1652145385742188,468549,351481,-.3855991363525391,5697543,.3011817932128906,13578195,-.1986408233642578,5235955,.1636228561401367,10695002,.58770751953125,625754,-.3443155288696289,matched (3),42593336,.89543676,905799.44,1818473.6
201407,401699,654,1859,39443588,07,0,0,0,0,0,1,0,0,0,0,0,51242,-.1055269241333008,48545,-.2993764877319336,113748,814253,.7785425186157227,817650,-.4251928329467773,24871546,.0597286224365234,24572376,223442,-.0574855804443359,45064688,.0748424530029297,522663,19308028,-.0483283996582031,11965,.4364891052246094,10175043,.1408538818359375,47275752,-.0290412902832031,3905346,.1639413833618164,118013,16220263,.1526966094970703,5021881,.0639362335205078,189732,3804353,122059832,.4359893798828125,14088035,1611337,.362762451171875,9680184,10904,-1.238645553588867,5983,-.1569881439208984,275522,124444,4284514,.0998477935791016,11138620,.0653495788574219,8549545,648150,.6954116821289063,367477,-.1462583541870117,3219836,.1574296951293945,7175715,.0463113784790039,533259,-.1521272659301758,569585,.0264787673950195,18760,1.741143226623535,1316949,33143254,-.01934814453125,6302000,343987,.8758516311645508,3051490,.2591695785522461,610393,202838,-.5497474670410156,5304071,-.0715608596801758,17098964,.2305526733398438,3338677,-.4499750137329102,22309752,.7352466583251953,798299,.243525505065918,matched (3),40711004,.89543676,886532.88,1808953.9
201408,401699,655,1859,35618020,08,0,0,0,0,0,0,1,0,0,0,0,110015,.7640571594238281,86209,.5742835998535156,248011,1149900,.3451595306396484,810643,-.0086069107055664,28311172,.1295318603515625,7041503,186050,-.183135986328125,40519596,-.1063137054443359,439231,14535038,-.2839584350585938,154776,2.559992790222168,9710487,-.0467319488525391,36790232,-.2507667541503906,3866670,-.009953498840332,73177,14848891,-.0883369445800781,4665584,-.0735921859741211,339257,2463514,115934648,-.0514850616455078,18359712,939035,-.5399665832519531,8599856,7679,-.3506402969360352,9233,.4338617324829102,154514,181132,4138818,-.0345964431762695,10179440,-.0900478363037109,7362404,442821,-.3809566497802734,209134,-.563685417175293,2753140,-.1565885543823242,5258633,-.3108310699462891,934961,.561497688293457,738897,.2602500915527344,10446,-.5855083465576172,822070,21232100,-.4453239440917969,10646000,276690,-.2177057266235352,3259742,.0660181045532227,375223,280046,.3225460052490234,4626871,-.1365938186645508,18663748,.0875663757324219,4202390,.2300796508789063,28996144,.2621383666992188,731348,-.0875940322875977,matched (3),34457852,.89543676,753569.13,1747638.4
201409,401699,656,1859,32120000,09,0,0,0,0,0,0,0,1,0,0,0,95978,-.1364974975585938,73785,-.1556186676025391,142905,1005383,-.1343069076538086,901696,.1064491271972656,31048828,.0923042297363281,26887828,178241,-.0428791046142578,42586980,.0497627258300781,383472,11102916,-.2693538665771484,17205,-2.196778297424316,9641085,-.007171630859375,37355184,.0152397155761719,3171273,-.1982603073120117,102768,12258050,-.191741943359375,4221227,-.1000871658325195,165841,2199315,103715384,-.1113758087158203,15665541,552534,-.5303382873535156,6247905,155139,3.005832672119141,9222,-.0011920928955078,63928,99476,4206581,.016240119934082,11704302,.1395854949951172,6678338,318730,-.3288211822509766,256937,.2058553695678711,3166487,.1398801803588867,6342861,.1874589920043945,659627,-.3488302230834961,588202,-.22808837890625,19169,.6070756912231445,699101,16339735,-.2619152069091797,4748000,119389,-.840510368347168,2740685,-.1734409332275391,413888,247790,-.1223726272583008,4569620,-.0124502182006836,17564656,-.0606956481933594,4948877,.1635065078735352,18283928,-.4611396789550781,652407,-.1142206192016602,matched (3),32552024,.89543676,764690.13,1752462.4
201410,401699,657,1859,33187956,10,0,0,0,0,0,0,0,0,1,0,0,146407,.422271728515625,50504,-.3791027069091797,240040,1853177,.6115331649780273,574616,-.4505748748779297,31788528,.0235443115234375,30975444,249530,.3364429473876953,43167272,.0135345458984375,488205,10581123,-.0481376647949219,18196,.0560016632080078,11239164,.1533699035644531,42086084,.1192455291748047,5088987,.4729461669921875,91067,13755555,.1152591705322266,5707892,.3017244338989258,308220,2458554,94764376,-.0902576446533203,10265204,263445,-.7406702041625977,8529133,58148,-.9813299179077148,8137,-.1251697540283203,490400,101510,4244904,.009068489074707,12647270,.077484130859375,6663617,349676,.0926618576049805,407521,.4612617492675781,2910579,-.0842704772949219,7178194,.1237173080444336,674835,.0227928161621094,2032538,1.239970207214356,24774,.256500244140625,1169055,16806678,.0281772613525391,6285000,232902,.6682300567626953,3531070,.2533931732177734,552455,407966,.4986028671264648,4315014,-.0573301315307617,20805376,.1693229675292969,4831439,-.0240163803100586,10883713,-.5187549591064453,395395,-.5007829666137695,matched (3),33903580,.89543676,977656.06,1855312.6
201411,401699,658,1859,25521692,11,0,0,0,0,0,0,0,0,0,1,0,55952,-.9618968963623047,11740,-1.459051132202148,145964,1294003,-.359161376953125,491789,-.1556520462036133,23727070,-.2924900054931641,27820592,193072,-.2565164566040039,37082624,-.1519336700439453,313919,8658396,-.2005414962768555,28438,.4465246200561523,9342245,-.1848583221435547,34386816,-.2020435333251953,3569415,-.3546772003173828,43591,12463394,-.0986461639404297,5101152,-.1123838424682617,176014,2274557,92437912,-.0248546600341797,3360537,126909,-.7303743362426758,10054230,29279,-.6861209869384766,15139,.6208524703979492,2492,73221,3563389,-.1750068664550781,9956082,-.2392578125,6970014,293306,-.1757898330688477,305510,-.2881097793579102,2039565,-.3556156158447266,6034931,-.1734828948974609,644241,-.0463953018188477,561027,-1.287271499633789,6706,-1.306792259216309,823064,14753026,-.1303291320800781,4058000,219634,-.05865478515625,3107094,-.1279125213623047,396599,175474,-.843693733215332,3885432,-.1048660278320313,15929499,-.2670383453369141,4619633,-.0448284149169922,5343234,-.7114362716674805,356754,-.102839469909668,matched (3),27870876,.89543676,824641.44,1779440.1
201412,401699,659,1859,28224540,12,0,0,0,0,0,0,0,0,0,0,1,124647,.8009920120239258,74250,1.844435691833496,159681,1690178,.2670936584472656,701056,.3545379638671875,24883608,.0475940704345703,43123832,157836,-.2015066146850586,39278472,.0575275421142578,400595,9017092,.040593147277832,158834,1.720132827758789,10046553,.0726833343505859,35993500,.0456657409667969,2943614,-.1927642822265625,49108,13081570,.0484085083007813,4544087,-.1156396865844727,256518,1338404,113716032,.2071666717529297,6584516,501198,1.373531341552734,9922352,15806,-.616480827331543,9959,-.418797492980957,97789,88443,4164862,.1559715270996094,11333252,.1295585632324219,6359957,297919,.0156049728393555,341279,.1107177734375,2539318,.2191591262817383,6966935,.143610954284668,672964,.0436191558837891,658939,.1608619689941406,18201,.99847412109375,1269820,20578676,.3328075408935547,6968000,142673,-.4314069747924805,4911822,.4579563140869141,612504,265688,.4148321151733398,3744163,-.0370359420776367,21086712,.2804698944091797,3934087,-.1606369018554688,6905856,.2565383911132813,325060,-.0930366516113281,matched (3),30550158,.89543676,841498.31,1787314.5
201501,401699,660,1859,35016280,01,0,0,0,0,0,0,0,0,0,0,0,65632,-.6414222717285156,33166,-.8059120178222656,65393,1635035,-.0331697463989258,367131,-.6468696594238281,25241664,.0142860412597656,822467,199554,.2345285415649414,36169584,-.08245849609375,555525,7815892,-.1429634094238281,58587,-.9973468780517578,7523409,-.289210319519043,34459136,-.0435638427734375,3172644,.0749273300170898,99076,14236111,.0845775604248047,5175195,.1300506591796875,223426,2795510,120732560,.0598735809326172,7849013,719283,.3612537384033203,8838000,42593,.9912996292114258,56130,1.729193687438965,191693,154781,4119744,-.0108928680419922,12138392,.0686321258544922,8228724,318295,.0661563873291016,272531,-.2249479293823242,2097519,-.1911401748657227,6081230,-.1359682083129883,744506,.1010293960571289,831528,.2326345443725586,10655,-.5354471206665039,1227478,15814592,-.2633228302001953,7954000,229748,.4764270782470703,4415682,-.1064825057983398,521824,591359,.8001003265380859,4328225,.1449594497680664,18006548,-.1579074859619141,4059218,.0313119888305664,6202333,-.1074438095092773,361955,.1075105667114258,matched (3),34752184,.89543676,933866.5,1832615.8
201502,401699,661,1859,28130406,02,1,0,0,0,0,0,0,0,0,0,0,29701,-.7928829193115234,48165,.3731069564819336,161037,1205711,-.3045949935913086,417830,.1293563842773438,20683940,-.1991386413574219,33006808,114927,-.5517873764038086,31158068,-.1491451263427734,331209,6630880,-.1644220352172852,25836,-.8187437057495117,6165770,-.1990060806274414,32967870,-.0442409515380859,3104998,-.0215520858764648,68382,14649616,.0286331176757813,4005411,-.2562313079833984,161886,1931451,78608264,-.4291019439697266,5705705,520752,-.3229808807373047,5025038,14673,-1.065680503845215,28425,-.6804018020629883,197702,54573,3874201,-.0614509582519531,9457121,-.2496051788330078,6494937,381397,.1808624267578125,186085,-.3815488815307617,2054513,-.020716667175293,6662727,.0913209915161133,721295,-.031672477722168,595001,-.3347024917602539,8066,-.2783718109130859,1204828,20529596,.2609348297119141,6341000,174904,-.2727451324462891,3555652,-.2166233062744141,491457,580044,-.0193185806274414,3072608,-.3426313400268555,16568870,-.0832099914550781,4038861,-.0050277709960938,5449562,-.1293907165527344,329207,-.0948333740234375,matched (3),30275154,.89543676,700533.38,1725433.5
201503,401699,662,1859,35212908,03,0,1,0,0,0,0,0,0,0,0,0,43492,.3813962936401367,90041,.6256322860717773,116886,1377388,.1331195831298828,609963,.3783235549926758,25701154,.2171783447265625,33469298,193716,.5220956802368164,37139872,.1756191253662109,351660,6977187,.0509090423583984,88415,1.230273246765137,7673187,.218719482421875,43017400,.2660713195800781,3249733,.0455598831176758,98335,17207120,.1609077453613281,5307041,.2813882827758789,191400,1149757,53193768,-.3905353546142578,2878714,101361,-1.63658618927002,3514236,72433,1.596652984619141,46928,.5013456344604492,109134,119316,3981212,.0272464752197266,10291524,.0845527648925781,5151994,379161,-.0058794021606445,314442,.5245962142944336,2315500,.1195869445800781,5739864,-.1490926742553711,517510,-.3320198059082031,1041467,.5598230361938477,17236,.759343147277832,1580934,25430464,.214080810546875,9051000,62208,-1.033754348754883,2834825,-.2265586853027344,274322,579543,-.0008649826049805,3388814,.0979537963867188,17054084,.0288639068603516,4382971,.0817642211914063,6525639,.1802043914794922,369384,.1151504516601563,matched (3),32915496,.89543676,825327.25,1779758
201504,401699,663,1859,32964156,04,0,0,1,0,0,0,0,0,0,0,0,39656,-.0923347473144531,15395,-1.76622200012207,213472,1194831,-.1421842575073242,581765,-.0473318099975586,17352456,-.3928012847900391,23203792,170951,-.1250162124633789,34185968,-.0828762054443359,342155,8239986,.1663522720336914,57134,-.4366426467895508,8001441,.0418891906738281,39066556,-.0963382720947266,2646346,-.2053928375244141,51646,16389109,-.0487060546875,5295792,-.0021219253540039,78999,1290286,36049472,-.3890495300292969,1130565,54175,-.6264686584472656,5961988,52779,-.3165483474731445,9871,-1.559013366699219,53354,98193,3276064,-.1949434280395508,9876843,-.0411281585693359,6538447,254160,-.3999967575073242,311687,-.0088005065917969,2291674,-.0103425979614258,5860652,.0208253860473633,333752,-.4386301040649414,620392,-.5180339813232422,3819,-1.507012367248535,856566,22804940,-.1089706420898438,9506000,87050,.3359994888305664,2636065,-.07269287109375,219706,447972,-.2575082778930664,4906261,.3700323104858398,14080453,-.1916007995605469,2788656,-.4521675109863281,5334923,-.2014646530151367,349534,-.05523681640625,matched (3),31332902,.89543676,687919.75,1720350.9
201505,401699,664,1859,38384592,05,0,0,0,1,0,0,0,0,0,0,0,36743,-.0762948989868164,54421,1.262707710266113,246658,1689838,.3466281890869141,631538,.0820913314819336,20939968,.1879253387451172,24005644,241010,.3434610366821289,37814888,.1008872985839844,625297,8910016,.0781784057617188,91021,.4656906127929688,9021251,.1199607849121094,43823224,.1148967742919922,2494002,-.059290885925293,130349,18450204,.1184577941894531,5668726,.0680522918701172,145315,1922629,37175348,.0307540893554688,2980217,134390,.9085264205932617,6689961,27801,-.6410417556762695,8107,-.1968727111816406,357099,117840,3628616,.102208137512207,10082182,.0205764770507813,6855858,516368,.7088556289672852,374091,.182499885559082,2901521,.2359523773193359,5954198,.0158357620239258,614287,.6100635528564453,739795,.1760215759277344,4682,.2037372589111328,1549288,27231996,.1774158477783203,10588000,108171,.2172307968139648,2329009,-.1238441467285156,250798,208332,-.7655982971191406,6443084,.2724952697753906,15078640,.0684909820556641,3982470,.3563423156738281,5862092,.0942316055297852,480746,.3187389373779297,matched (3),37840536,.89543676,960833.44,1846503.3
201506,401699,665,1859,34293260,06,0,0,0,0,1,0,0,0,0,0,0,89492,.8902015686035156,87626,.4763269424438477,99715,1462050,-.1447935104370117,611830,-.031702995300293,19000922,-.0971717834472656,15934530,138154,-.5564689636230469,37750132,-.0017147064208984,537293,8847158,-.0070810317993164,26373,-1.238749504089356,9841167,.0869922637939453,55944664,.2441997528076172,3639887,.3780632019042969,50531,14596867,-.2342681884765625,5377547,-.0527324676513672,189310,1354178,73333024,.6793651580810547,4646063,706836,1.660052299499512,8402937,40205,.3689193725585938,3314,-.8945722579956055,95181,87885,3653217,.0067567825317383,11383089,.1213588714599609,6440001,640487,.2154083251953125,432175,.1443319320678711,2139844,-.3045024871826172,8088004,.3062849044799805,744462,.19219970703125,360998,-.7175006866455078,9326,.6890802383422852,1195426,36045620,.2803916931152344,9369000,136487,.2325162887573242,3153040,.3029241561889648,362608,245312,.1633977890014648,5521751,-.1543130874633789,17279516,.1362419128417969,3977246,-.001312255859375,12295530,.7407302856445313,581719,.190648078918457,matched (3),34208348,.89543676,737858.56,1740921.9
201507,401699,666,1859,34389516,07,0,0,0,0,0,1,0,0,0,0,0,109990,.2062406539916992,50021,-.5606346130371094,120465,1406018,-.0390777587890625,371814,-.4980611801147461,21032332,.1015739440917969,21892470,230558,.5121335983276367,39396496,.0426883697509766,455343,8867942,.0023469924926758,108802,1.417189598083496,6949555,-.3478965759277344,49052024,-.1314830780029297,3655831,.0043706893920898,57933,15073525,.0321331024169922,5077838,-.0573463439941406,240330,1948264,105725528,.3658351898193359,10794174,637929,-.1025714874267578,8922960,35879,-.1138391494750977,86928,3.266923904418945,131550,167561,4246143,.1504030227661133,11179057,-.0180854797363281,7057444,577489,-.1035394668579102,273768,-.4565496444702148,2931519,.3147878646850586,10818839,.2909078598022461,708988,-.048823356628418,581892,.477412223815918,13195,.3470325469970703,1437952,35270548,-.0217361450195313,10160000,225041,.5000524520874023,3477564,.0979652404785156,698572,427605,.555668830871582,5115414,-.0764360427856445,18669384,.0773639678955078,3217739,-.2119112014770508,28351438,.8354415893554688,479010,-.1942663192749023,matched (3),32367728,.89543676,605163.25,1688963
201508,401699,667,1859,33694412,08,0,0,0,0,0,0,1,0,0,0,0,37974,-1.063488006591797,28380,-.5667581558227539,288165,1568071,.1090850830078125,472049,.2386894226074219,21011368,-.0009975433349609,21357080,215340,-.0682849884033203,36816772,-.0677223205566406,814989,8116904,-.0884943008422852,2069,-3.962464809417725,7087457,.019648551940918,38230344,-.2492504119873047,3371943,-.0808334350585938,80276,14480235,-.0401554107666016,3929993,-.2562484741210938,216459,1590892,103662712,-.0197029113769531,11889534,621229,-.0265274047851563,7952151,52783,.3860368728637695,20002,-1.469247817993164,74869,108559,4386659,.032557487487793,11545271,.0322341918945313,6165958,399591,-.3682470321655273,218738,-.2244071960449219,2289338,-.247258186340332,9362781,-.1445465087890625,667972,-.0595922470092773,797231,.3148593902587891,9702,-.3075065612792969,613224,23833520,-.3919563293457031,9294000,188960,-.1747465133666992,2245945,-.4372062683105469,309225,49261,-2.161067008972168,5551819,.0818672180175781,17751596,-.0504093170166016,3672207,.1321144104003906,25826586,-.0932731628417969,360338,-.2846784591674805,matched (3),32967408,.89543676,1005233.8,1869991.6
