period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1187c757,growth1187c757,Y1201c372,growth1201c372,Y1202c600,growth1202c600,Y1360c586,growth1360c586,Y1467c124,growth1467c124,Y1526c68,growth1526c68,Y1542c826,growth1542c826,Y1611c352,growth1611c352,Y1853c586,growth1853c586,Y2003c752,growth2003c752,Y2530c233,Y2561c642,Y2631c586,growth2631c586,Y2635c586,growth2635c586,Y2773c381,Y2775c344,Y2921c586,growth2921c586,Y2926c705,growth2926c705,Y2932c268,growth2932c268,Y3029c586,growth3029c586,Y3140c152,growth3140c152,Y3254c484,growth3254c484,Y3452c36,Y3605c484,growth3605c484,Y3693c344,Y3694c344,Y3883c348,growth3883c348,Y4004c586,growth4004c586,Y4085c218,Y4160c381,Y4233c191,growth4233c191,Y4284c222,growth4284c222,Y4358c218,Y4402c752,growth4402c752,Y4403c554,Y4412c208,growth4412c208,Y4429c68,growth4429c68,Y4480c218,Y4581c372,growth4581c372,Y4617c792,growth4617c792,Y4745c586,growth4745c586,Y4820c68,growth4820c68,Y4938c233,Y4945c703,growth4945c703,Y496c348,growth496c348,Y4980c344,Y5005c268,growth5005c268,Y588c376,Y718c616,growth718c616,Y894c222,growth894c222,_merge,x,r2,s,sf
201302,901849,637,4757,3341326,02,1,0,0,0,0,0,0,0,0,0,0,480492,5.533483505249023,3946571,.4235572814941406,10717,.1750516891479492,452452,.1826248168945313,46809,-.1710281372070313,350865,-.6812381744384766,1247716,.0065746307373047,3159,.6537318229675293,119723,.0522069931030273,895848,.1051197052001953,2990466,74429,163037,-.7379903793334961,1136771,.3774566650390625,480376,64619,52465,.1798734664916992,34905,1.43613338470459,149683,.1504297256469727,447981,.1872615814208984,148194,.1546344757080078,6832617,.2493267059326172,208617,703099,.4897794723510742,33988,77227,1522843,3.666903495788574,406139,.2718791961669922,85879,1326402,16216,.6987123489379883,141158,.6088447570800781,740501,54793,-.2575807571411133,47314,2225249,-.4241142272949219,253081,.1353559494018555,959620,883375,1.924837112426758,52772,.4617757797241211,135897,.8461408615112305,188083,1.436395645141602,617747,344805,-.3521852493286133,1083400,.1407604217529297,135541,100731,.4993858337402344,220000,45698,6.002421855926514,181832,-.1267032623291016,matched (3),3522458,.91973144,152447.33,381491.13
201303,901849,638,4757,2633712,03,0,1,0,0,0,0,0,0,0,0,0,278403,-.545741081237793,3630397,-.0835046768188477,26548,.9071226119995117,195035,-.8415031433105469,49217,.0501632690429688,674433,.6534709930419922,915118,-.3100166320800781,2121,-.3983678817749023,62196,-.6548900604248047,722465,-.2151021957397461,1655412,388213,147568,-.0996885299682617,484207,-.8534345626831055,575485,238146,20183,-.9553060531616211,5747,-1.803952217102051,87445,-.5375099182128906,292320,-.4269018173217773,56431,-.9655036926269531,6467068,-.0549840927124023,337055,435826,-.4782543182373047,74931,66931,26382,-4.055652618408203,435316,.0693769454956055,46889,3499243,10402,-.444000244140625,46822,-1.103527069091797,332559,54045,-.0137453079223633,7651,1893340,-.1615266799926758,116180,-.7785682678222656,1769043,704730,-.2259349822998047,55528,.0509061813354492,26701,-1.627196311950684,41109,-1.520656585693359,772784,411964,.1779565811157227,692386,-.4477157592773438,398370,66204,-.419713020324707,103000,31239,-.3803873062133789,206720,.1282815933227539,matched (3),2952114.3,.91973144,174632.72,390886.03
201304,901849,639,4757,2949422,04,0,0,1,0,0,0,0,0,0,0,0,1225710,1.482205390930176,4682656,.2545232772827148,31838,.181706428527832,464216,.8671712875366211,127201,.9495296478271484,877493,.2631959915161133,1354090,.3918313980102539,881,-.8785853385925293,168439,.9962835311889648,847720,.159881591796875,279249,636253,229869,.4432201385498047,763791,.4557809829711914,356193,363763,66492,1.192240715026856,9775,.5311498641967773,198645,.8205099105834961,594807,.7103872299194336,49684,-.1273355484008789,7089851,.0919408798217773,1162697,485306,.1075363159179688,25903,70499,48168,.6020126342773438,462893,.0614233016967773,44392,889890,1969697,5.243637084960938,301870,1.863643646240234,265375,123240,.8243160247802734,17485,3577811,.636408805847168,128355,.0996589660644531,542561,287699,-.8959007263183594,47786,-.1501541137695313,106203,1.380651473999023,91046,.7951374053955078,716555,314482,-.2700090408325195,695487,.0044689178466797,184802,70078,.0568675994873047,181000,30445,-.0257453918457031,249106,.1865129470825195,matched (3),2831308.8,.91973144,139867.33,376640.63
201305,901849,640,4757,3225287,05,0,0,0,1,0,0,0,0,0,0,0,1303528,.061553955078125,4122528,-.1273984909057617,37362,.1599931716918945,320886,-.3692636489868164,17343,-1.992579460144043,922986,.0505456924438477,1465727,.0792217254638672,6348,1.974836826324463,45274,-1.313840866088867,1343460,.4604530334472656,219266,1226177,277799,.1893882751464844,1214861,.4640913009643555,421513,377584,62106,-.0682382583618164,3364,-1.066697120666504,369448,.6204900741577148,473256,-.2286005020141602,160948,1.175397872924805,10434883,.3864908218383789,226953,408722,-.1717443466186523,50062,116230,22990,-.7396354675292969,215595,-.764094352722168,100372,1027590,89992,-3.08591365814209,59303,-1.627336502075195,350537,60117,-.7178401947021484,50602,1176169,-1.112488746643066,160911,.2260513305664063,1657258,243324,-.1675205230712891,54895,.1386890411376953,107484,.0119895935058594,31191,-1.071234703063965,749905,383035,.197199821472168,1433171,.7230319976806641,383536,164081,.8507518768310547,130000,45482,.4013948440551758,222017,-.1151237487792969,matched (3),3794706,.91973144,122160.3,370430.06
201306,901849,641,4757,3930601,06,0,0,0,0,1,0,0,0,0,0,0,1128200,-.1444501876831055,3760448,-.0919284820556641,13472,-1.020040512084961,379779,.1685028076171875,75192,1.466856002807617,684342,-.2991561889648438,1541292,.0502700805664063,836,-2.027266025543213,62009,.3145465850830078,940664,-.3564176559448242,945282,824815,307556,.1017599105834961,932043,-.2650060653686523,771807,631820,70448,.1260318756103516,3783,.1173868179321289,345342,-.067474365234375,623805,.2762012481689453,53294,-1.105257034301758,7909378,-.2771062850952148,514188,391753,-.0424041748046875,94207,87393,57497,.9166736602783203,389593,.5917015075683594,27464,1553559,6029,-2.703140258789063,89414,.4106168746948242,385664,162446,.9940528869628906,55770,1354972,.1415185928344727,307143,.6464624404907227,817386,503836,.7278566360473633,24918,-.7898321151733398,87775,-.2025651931762695,137700,1.484947204589844,1032290,568036,.3940582275390625,818337,-.5603704452514648,343561,154215,-.0620126724243164,292000,31150,-.3785028457641602,223492,.0066213607788086,matched (3),3638275.8,.91973144,89590.383,361001.03
201307,901849,642,4757,3683499,07,0,0,0,0,0,1,0,0,0,0,0,878935,-.2496681213378906,4496689,.178802490234375,4104,-1.188651084899902,230350,-.4999895095825195,66373,-.1247549057006836,511635,-.2908468246459961,1209543,-.2423782348632813,3107,1.312784671783447,80894,.2658596038818359,681614,-.3221225738525391,1505050,1677837,204909,-.4060916900634766,968485,.0383539199829102,1853201,598591,21480,-1.187752723693848,5441,.3634452819824219,226518,-.4217109680175781,430853,-.3700704574584961,206000,1.352051734924316,5785735,-.3126535415649414,455831,316359,-.2137537002563477,98559,97178,451729,2.061349868774414,375943,-.0356655120849609,47753,667250,7341,.196894645690918,56470,-.4595680236816406,321435,273612,.5213651657104492,42919,1261788,-.0712509155273438,150054,-.7163181304931641,1693460,1204140,.8712701797485352,26753,.0710563659667969,59834,-.3832025527954102,43269,-1.15764045715332,622386,405402,-.3373050689697266,512627,-.4677257537841797,481082,236881,.4292097091674805,0,2641,-2.467656135559082,222186,-.0058612823486328,matched (3),3306024,.91973144,153043.08,381729.59
201308,901849,643,4757,4715720,08,0,0,0,0,0,0,1,0,0,0,0,278374,-1.149744987487793,3768496,-.1766653060913086,54276,2.582119941711426,361001,.4492807388305664,84606,.2427148818969727,548810,.0701408386230469,1575683,.2644462585449219,1232,-.9250192642211914,69819,-.1472330093383789,787538,.1444482803344727,1406494,416377,236776,.1445493698120117,678613,-.355682373046875,1197288,362555,60037,1.027838706970215,11347,.7349910736083984,143122,-.4591274261474609,513567,.1756134033203125,71403,-1.059535980224609,7585460,.2708377838134766,570841,448531,.3491001129150391,135892,146916,125528,-1.280553817749023,448657,.1768217086791992,96650,5739392,15019,.7158403396606445,90835,.4753351211547852,283181,260270,-.0499916076660156,66506,2035578,.4782495498657227,172971,.1421279907226563,1103746,886937,-.3057470321655273,89280,1.205130577087402,132619,.7959060668945313,100382,.8415460586547852,589992,581352,.3604764938354492,139621,-1.300616264343262,449503,230971,-.0252656936645508,166000,33646,2.544736862182617,202687,-.0918512344360352,matched (3),4432762.5,.91973144,139811.98,376620.09
201309,901849,644,4757,3832809,09,0,0,0,0,0,0,0,1,0,0,0,1501764,1.685429573059082,2811850,-.2928333282470703,7259,-2.011839866638184,370835,.0268764495849609,31753,-.9800176620483398,745686,.3065519332885742,1245127,-.2354516983032227,238,-1.644123554229736,115942,.5071840286254883,861909,.0902385711669922,1648238,85988,165846,-.3560552597045898,722295,.062382698059082,1081081,271045,65223,.0828514099121094,20435,.5882949829101563,168302,.1620626449584961,777427,.4146099090576172,170898,.8727273941040039,10634051,.3378276824951172,2283398,417790,-.0709991455078125,31294,62957,118190,-.0602350234985352,868086,.6600322723388672,19323,3229789,14017,-.0690450668334961,117419,.2567043304443359,257559,166290,-.4479866027832031,28827,1547460,-.2741641998291016,113941,-.4174423217773438,816019,998749,.1187295913696289,28187,-1.152915954589844,77496,-.5372543334960938,54160,-.617039680480957,837640,551021,-.0535831451416016,756314,1.689524650573731,362808,192265,-.1834173202514648,255000,51363,.4230232238769531,172153,-.1632795333862305,matched (3),4057903.3,.91973144,109869.98,366560.66
201310,901849,645,4757,3666942,10,0,0,0,0,0,0,0,0,1,0,0,121869,-2.511448860168457,2568138,-.0906610488891602,3305,-.7868061065673828,302180,-.2047338485717773,89544,1.0367431640625,507153,-.3854913711547852,1555386,.2224864959716797,8365,3.55954122543335,77275,-.4057197570800781,554546,-.4409999847412109,1291803,75375,124910,-.2834663391113281,1045519,.3698348999023438,600299,0,111466,.5359077453613281,13617,-.4059295654296875,130637,-.2533369064331055,439730,-.569828987121582,221578,.2597074508666992,15104592,.3509387969970703,470881,503033,.1856775283813477,0,0,101118,-.156005859375,248220,-1.251976013183594,0,639241,20063,.3586063385009766,90781,-.257298469543457,0,148845,-.1108274459838867,20761,1295007,-.1780986785888672,98864,-.1419363021850586,0,1432525,.3606910705566406,35038,.2175722122192383,87612,.1226921081542969,52599,-.0292463302612305,797476,465148,-.1694173812866211,360559,-.7408008575439453,0,64017,-1.099725723266602,137000,44423,-.1451606750488281,179870,.0438508987426758,matched (3),3009972.5,.91973144,162248.02,385512.28
201311,901849,646,4757,4449946,11,0,0,0,0,0,0,0,0,0,1,0,600510,1.594832420349121,3592852,.3357648849487305,33713,2.322447776794434,563426,.6230134963989258,41943,-.7584190368652344,585461,.1435871124267578,1241007,-.2258005142211914,1171,-1.966198444366455,102025,.2778472900390625,689513,.2178354263305664,1103390,288154,157719,.2332220077514648,1023566,-.0212202072143555,510972,574473,71244,-.4476089477539063,20072,.3880062103271484,138771,.0604019165039063,628605,.3573417663574219,86170,-.9444522857666016,6973875,-.7728281021118164,839973,373578,-.2975292205810547,58389,164407,1162423,2.441973686218262,553468,.8018884658813477,91604,2521409,12842,-.4461565017700195,53903,-.5212640762329102,242840,122617,-.1938400268554688,77951,1463154,.1220779418945313,324815,1.189511299133301,865194,1888244,.2762079238891602,18977,-.6132059097290039,341717,1.361064910888672,93249,.5725765228271484,901973,746352,.4728422164916992,126216,-1.049660682678223,346635,56986,-.1163434982299805,208000,51235,.1426658630371094,178109,-.0098390579223633,matched (3),4448607.5,.91973144,241624.94,425062.25
201312,901849,647,4757,4901029,12,0,0,0,0,0,0,0,0,0,0,1,963541,.4728355407714844,2914136,-.2093725204467773,64565,.6497888565063477,555151,-.014796257019043,66850,.4661397933959961,642513,.092987060546875,1571866,.2363395690917969,228,-1.63626766204834,104351,.0225419998168945,1026873,.3982877731323242,378444,68247,256899,.4878673553466797,982541,-.0409059524536133,762781,240239,78093,.0917892456054688,39387,.6741104125976563,150533,.0813579559326172,744542,.1692667007446289,113468,.2751989364624023,21973044,1.147644996643066,2931695,436172,.1549100875854492,96929,167792,300681,-1.352211952209473,171051,-1.17424201965332,28287,6570609,50288,1.365045547485352,107157,.6871089935302734,299569,247312,.7015848159790039,85559,1706144,.1536417007446289,486191,.4033451080322266,734033,2470189,.2686471939086914,45908,.8834123611450195,88036,-1.356237411499023,79234,-.162867546081543,911158,456668,-.491241455078125,29449,-1.45533561706543,425577,214296,1.324552536010742,315000,58874,.13897705078125,279435,.4503746032714844,matched (3),4731545,.91973144,168478.42,388175.56
201401,901849,648,4757,4057127,01,0,0,0,0,0,0,0,0,0,0,0,707181,-.3093280792236328,3067635,.0513334274291992,50984,-.2361612319946289,387523,-.3594646453857422,56450,-.1690959930419922,639829,-.004185676574707,1036545,-.4163703918457031,4038,2.874159336090088,173477,.5082845687866211,1174445,.13427734375,1799307,458785,253649,-.0127315521240234,1062797,.078516960144043,729330,345983,123446,.4579038619995117,35282,-.1100625991821289,80058,-.6314315795898438,1075391,.3676700592041016,107658,-.0525617599487305,16820586,-.2672119140625,568499,353388,-.2104701995849609,57692,96480,489121,.4865608215332031,805794,1.549866676330566,79703,3988088,14193,-1.265017509460449,124290,.1483221054077148,225040,3235,-4.336621284484863,21872,1314020,-.2611446380615234,343044,-.3487424850463867,968759,1999800,-.211247444152832,38770,-.1689929962158203,99228,.1196746826171875,40318,-.6756076812744141,719479,494153,.0788888931274414,27439,-.0706939697265625,203730,92115,-.8443202972412109,504000,28921,-.7108316421508789,244221,-.1346969604492188,matched (3),3847978.5,.91973144,138047.45,375968.63
201402,901849,649,4757,3148315,02,1,0,0,0,0,0,0,0,0,0,0,1092541,.4349746704101563,3943743,.2512235641479492,15414,-1.196235656738281,508788,.2722558975219727,58991,.0440292358398438,476408,-.294926643371582,1059197,.0216188430786133,6119,.4156494140625,85439,-.7082414627075195,892591,-.2744226455688477,32364,92914,359770,.3495140075683594,1100366,.0347394943237305,426640,250582,52249,-.8597831726074219,29109,-.1923255920410156,167705,.7394552230834961,699424,-.4301824569702148,116196,.0763187408447266,16311859,-.0307121276855469,1357940,376548,.0634784698486328,38892,156005,244250,-.6944179534912109,641642,-.2277975082397461,43183,1317142,12056,-.1631860733032227,49819,-.9142208099365234,424368,92677,3.355091094970703,16338,1498948,.1316719055175781,173057,-.6842374801635742,627511,2324714,.1505498886108398,18728,-.7276268005371094,107757,.08245849609375,25404,-.4618911743164063,903599,335940,-.3859128952026367,61573,.808258056640625,265481,153145,.5083475112915039,178000,24319,-.1733102798461914,161652,-.4126272201538086,matched (3),3594690.5,.91973144,117628.84,368960.5
201403,901849,650,4757,2872610,03,0,1,0,0,0,0,0,0,0,0,0,1506100,.3210172653198242,3497641,-.1200418472290039,2038,-2.023306846618652,327240,-.4413375854492188,70003,.1711530685424805,526452,.0998859405517578,1750194,.5022153854370117,735,-2.119283676147461,79986,-.0659513473510742,830738,-.0718135833740234,673926,394024,152946,-.8553800582885742,938654,-.1589517593383789,377593,168903,40936,-.2440109252929688,12693,-.8299970626831055,114710,-.3797988891601563,398523,-.5624923706054688,78098,-.3973140716552734,22442404,.3190593719482422,825428,163278,-.8355913162231445,149635,129435,656679,.9890031814575195,455808,-.3419589996337891,31732,272991,23394,.6629171371459961,78657,.456700325012207,290067,134533,.3726892471313477,0,1463020,-.0242605209350586,50771,-1.226296424865723,613829,1241608,-.6271896362304688,13070,-.3597002029418945,53511,-.6999912261962891,34252,.2988386154174805,710123,410149,.1995878219604492,110324,.5831975936889648,241360,95586,-.4713582992553711,80000,48168,.683436393737793,191923,.1716480255126953,matched (3),2830928.5,.91973144,179192.94,392944.53
201404,901849,651,4757,4359633,04,0,0,1,0,0,0,0,0,0,0,0,313749,-1.568685531616211,3688532,.0531396865844727,2927,.3620090484619141,765184,.8494224548339844,141650,.7048215866088867,741179,.3420820236206055,1317010,-.28436279296875,3808,1.644989013671875,141300,.5690336227416992,556454,-.4007301330566406,733695,1251050,267575,.5593147277832031,1099879,.15850830078125,430158,80774,107691,.9672555923461914,19526,.4306964874267578,256650,.8053054809570313,805686,.7039289474487305,93896,.1842241287231445,28127944,.2258110046386719,2454707,151099,-.0775184631347656,298912,172250,326351,-.6992225646972656,527695,.1464462280273438,29557,715125,27322,.15521240234375,123352,.4499454498291016,209226,137623,.0227088928222656,46060,1669950,.1322908401489258,92987,.6051349639892578,703792,1655886,.2879295349121094,11344,-.1416311264038086,172922,1.172952651977539,178864,1.652880668640137,980688,474811,.1463966369628906,523332,1.556795120239258,255727,65131,-.3836259841918945,13000,28254,-.5334596633911133,218083,.127781867980957,matched (3),4013585.3,.91973144,139592.17,376538.53
201405,901849,652,4757,4668028,05,0,0,0,1,0,0,0,0,0,0,0,182323,-.5428133010864258,3922045,.0613851547241211,25196,2.152707099914551,771522,.0082492828369141,26992,-1.657818794250488,776710,.0468244552612305,1375608,.0435314178466797,1639,-.8430180549621582,165602,.1587018966674805,614499,.0992231369018555,652593,1786417,512140,.6491985321044922,1200312,.0873813629150391,666984,275403,91944,-.158085823059082,18670,-.0448293685913086,325714,.238306999206543,760874,-.0572261810302734,64479,-.3758487701416016,29829418,.0587329864501953,4263223,281353,.6216745376586914,296114,146807,1239371,1.334385871887207,642541,.1969127655029297,48265,2398871,32552,.1751470565795898,76047,-.4836902618408203,272421,302459,.7874279022216797,224565,822434,-.7082805633544922,59399,-.4481821060180664,1451134,2067950,.2222213745117188,35717,1.146938323974609,178448,.0314569473266602,47401,-1.327982902526856,1114994,506462,.0645322799682617,918761,.562809944152832,234626,152057,.8478546142578125,341000,57485,.7102890014648438,222301,.0191564559936523,matched (3),4878676.5,.91973144,208304.27,407045.41
201406,901849,653,4757,3896173,06,0,0,0,0,1,0,0,0,0,0,0,835207,1.521900177001953,3169990,-.2128849029541016,12760,-.6803703308105469,368732,-.7382955551147461,54968,.7112112045288086,896720,.1436767578125,1201793,-.1350812911987305,1490,-.0953102111816406,83256,-.6876668930053711,785670,.2457294464111328,809114,997451,370799,-.3229379653930664,1457732,.194300651550293,1087868,140082,90965,-.0107049942016602,20405,.088862419128418,294223,-.1016817092895508,579635,-.272068977355957,26811,-.8775272369384766,16026224,-.6212692260742188,1078644,121883,-.8365488052368164,108276,128203,34681,-3.576167106628418,573290,-.114039421081543,96003,150270,14473,-.8105545043945313,44741,-.530461311340332,242135,203631,-.3956365585327148,35618,1596235,.6631345748901367,160416,.9934930801391602,1524833,796373,-.9542455673217773,35055,-.0187082290649414,206318,.1451215744018555,60219,.239344596862793,771426,295834,-.5376501083374023,765179,-.1829166412353516,217200,59920,-.9312448501586914,122000,44183,-.26318359375,195828,-.126795768737793,matched (3),3861317.5,.91973144,142530.14,377637.56
201407,901849,654,4757,4920914,07,0,0,0,0,0,1,0,0,0,0,0,759583,-.0949106216430664,4755877,.4056520462036133,31373,.899632453918457,554529,.4080486297607422,81902,.3987722396850586,794462,-.1210784912109375,1489380,.2145452499389648,7151,1.56847620010376,167746,.700531005859375,1256403,.4694709777832031,2043641,1230331,417460,.1185283660888672,1568822,.0734434127807617,1455738,101624,65017,-.3358259201049805,23284,.1319866180419922,144005,-.7144899368286133,793936,.3146038055419922,276115,2.332005500793457,18874450,.1635818481445313,1394892,243907,.6937255859375,110084,97716,149144,1.458720207214356,811272,.3472118377685547,98804,2309112,15610,.075627326965332,46503,.0386266708374023,372011,226117,.1047430038452148,21459,2728616,.5361471176147461,143672,-.1102380752563477,1316949,2006649,.9241542816162109,51227,.3793478012084961,114772,-.5864715576171875,76648,.2412357330322266,1051909,578561,.6707448959350586,757184,-.0105037689208984,258507,209492,1.251674652099609,352000,54261,.2054653167724609,196028,.0010213851928711,matched (3),4558002.5,.91973144,84860.641,359856.41
201408,901849,655,4757,3824573,08,0,0,0,0,0,0,1,0,0,0,0,496380,-.4254274368286133,2361381,-.70013427734375,4740,-1.889909744262695,672169,.1923913955688477,69423,-.1653060913085938,356053,-.8025856018066406,1623927,.0864877700805664,41427,1.756680488586426,160710,-.0428495407104492,1244804,-.0092744827270508,868244,558469,608716,.3771629333496094,1453931,-.076054573059082,1079661,142561,133940,.722743034362793,33893,.3754415512084961,196924,.3129692077636719,435811,-.5997934341430664,109898,-.9212646484375,14006595,-.2982807159423828,1610493,152230,-.4713945388793945,32366,145221,147613,-.0103178024291992,675780,-.1827354431152344,27163,3324198,10312,-.4146041870117188,155346,1.206137657165527,288446,140292,-.4773263931274414,63703,1012735,-.9911403656005859,92027,-.4454507827758789,822070,157811,-2.542823791503906,63265,.2110652923583984,104833,-.0905790328979492,56359,-.3074817657470703,985123,565047,-.0236349105834961,569246,-.2852935791015625,353811,131411,-.4663553237915039,213000,20645,-.9663324356079102,202423,.0321016311645508,matched (3),4322090.5,.91973144,138354.83,376081.59
201409,901849,656,4757,3391921,09,0,0,0,0,0,0,0,1,0,0,0,730824,.3868312835693359,2712264,.1385374069213867,6969,.3854341506958008,496495,-.3029365539550781,57657,-.1857061386108398,721011,.7055749893188477,1166918,-.3304815292358398,4671,-2.182559967041016,66078,-.8887662887573242,968811,-.2506637573242188,502299,56805,259855,-.8512277603149414,1000638,-.3736324310302734,791454,115919,96532,-.3275175094604492,48077,.3495960235595703,242648,.2087945938110352,977948,.8082475662231445,89452,-.2058506011962891,11345859,-.2106742858886719,522376,198070,.2632284164428711,100193,147025,129884,-.1279525756835938,1054378,.4448385238647461,51289,742976,20647,.6942625045776367,61787,-.921961784362793,236785,8560,-2.796626091003418,42370,582579,-.5529451370239258,251495,1.005341529846191,699101,758034,1.569330215454102,30288,-.7365798950195313,68858,-.4203214645385742,63743,.1231174468994141,910539,519002,-.0850009918212891,304518,-.6255817413330078,174065,107037,-.2051553726196289,385000,12611,-.4929037094116211,201642,-.0038661956787109,matched (3),3807189,.91973144,144575.3,378414.22
201410,901849,657,4757,4495773,10,0,0,0,0,0,0,0,0,1,0,0,504039,-.3715190887451172,4270527,.453953742980957,24378,1.252209663391113,238560,-.7329530715942383,78577,.3095674514770508,859461,.1756505966186523,1535637,.2745800018310547,4674,.0006427764892578,55863,-.167933464050293,1050829,.0812654495239258,1653661,270418,497383,.6492366790771484,1374133,.3171844482421875,562921,140197,58212,-.5057830810546875,62348,.2599277496337891,244309,.0068216323852539,643434,-.4186372756958008,139387,.4435520172119141,13774208,.1939449310302734,1676154,399200,.7008419036865234,68800,147093,323291,.9119110107421875,1060153,.005462646484375,90460,767296,30731,.3977012634277344,165523,.985417366027832,398246,586018,4.226250648498535,66301,2301090,1.373673439025879,225095,-.11090087890625,1169055,1044396,.3204660415649414,32232,.0622081756591797,78197,.1271848678588867,43140,-.3904085159301758,1003956,734993,.3479528427124023,449632,.3896989822387695,492096,166380,.4411001205444336,160000,943,-2.593258380889893,191041,-.0540056228637695,matched (3),4334409,.91973144,158003.92,383745.41
201411,901849,658,4757,4346974,11,0,0,0,0,0,0,0,0,0,1,0,517112,.0256052017211914,2545908,-.5172500610351563,39906,.4928455352783203,333500,.33502197265625,98069,.2215919494628906,836215,-.0274190902709961,1328694,-.144749641418457,954,-1.589107036590576,127354,.8240680694580078,1160477,.0992517471313477,416187,16005,272453,-.6018943786621094,747618,-.6086854934692383,342328,193915,42882,-.3056392669677734,110078,.5684576034545898,299339,.2031431198120117,586275,-.0930299758911133,121445,-.1377925872802734,10133619,-.3069400787353516,828447,290807,-.316802978515625,25653,130342,81538,-1.377483367919922,742369,-.3563222885131836,69242,323433,11800,-.9571723937988281,51845,-1.16085147857666,345604,137972,-1.446299552917481,25628,1646258,-.3348779678344727,210445,-.0672979354858398,823064,2094040,.6956558227539063,41684,.2571573257446289,58157,-.2960853576660156,29573,-.377589225769043,706196,544959,-.2991504669189453,155167,-1.06392765045166,178295,108574,-.4268426895141602,158000,41615,3.787149906158447,163408,-.1562376022338867,matched (3),3793788.8,.91973144,150736.11,380810.56
201412,901849,659,4757,4768547,12,0,0,0,0,0,0,0,0,0,0,1,21804,-3.166165351867676,3119052,.2030420303344727,62069,.4417200088500977,634941,.6438894271850586,47492,-.7251100540161133,885860,.0576725006103516,1313084,-.0118179321289063,3168,1.200191974639893,193224,.4168796539306641,1260229,.0824623107910156,1502119,17561,348132,.2451152801513672,1325968,.5730056762695313,511516,220013,80285,.6271305084228516,171581,.4438657760620117,238269,-.2281761169433594,749763,.2459678649902344,170281,.3379878997802734,13909785,.3167343139648438,947659,507422,.5566835403442383,91894,142312,52906,-.4325523376464844,2026634,1.004284858703613,129460,2411383,37250,1.149552345275879,98716,.6439876556396484,527343,515393,1.317878723144531,70514,2340731,.3519582748413086,344189,.4919662475585938,1269820,3366838,.474879264831543,78075,.6275520324707031,99524,.5372524261474609,46820,.4594488143920898,1080989,579270,.0610580444335938,1197733,2.043684005737305,232574,200639,.6140756607055664,332000,90035,.7717380523681641,271472,.5076084136962891,matched (3),4888696,.91973144,154582.86,382349.53
201501,901849,660,4757,4469278,01,0,0,0,0,0,0,0,0,0,0,0,844200,3.656295776367188,2541345,-.2048358917236328,30141,-.7223606109619141,624277,-.016937255859375,123240,.9535722732543945,766572,-.1446304321289063,1125327,-.1543045043945313,4390,.3262290954589844,124349,-.4407577514648438,1580778,.22662353515625,1072242,11557,237402,-.3828268051147461,1210788,-.0908718109130859,332392,94639,116038,.3683347702026367,38154,-1.503424644470215,111423,-.7600669860839844,773014,.0305395126342773,278032,.4902868270874023,16046881,.1429214477539063,2324523,618977,.1987247467041016,95086,130630,48711,-.0826120376586914,928874,-.7801580429077148,101157,465590,7666,-1.580856323242188,85090,-.1485366821289063,289596,223922,-.8336324691772461,23690,925907,-.9274444580078125,205427,-.5160999298095703,1227478,4429148,.2742328643798828,55616,-.339198112487793,269672,.9968080520629883,39232,-.1768178939819336,707788,525282,-.0978326797485352,1018054,-.1625375747680664,119580,117196,-.5376596450805664,427000,1225,-4.297257900238037,220841,-.2064151763916016,matched (3),5037013,.91973144,196124.33,400948.94
201502,901849,661,4757,3981441,02,1,0,0,0,0,0,0,0,0,0,0,314495,-.9874210357666016,3463084,.3094654083251953,4134,-1.986640930175781,626058,.0028486251831055,38848,-1.154477119445801,570608,-.2952260971069336,1255141,.1091747283935547,752,-1.76434850692749,85872,-.370234489440918,1456033,-.0822019577026367,994725,556594,492017,.7287588119506836,1257001,.0374574661254883,198322,87396,99200,-.1567792892456055,37247,-.0240592956542969,94534,-.1643743515014648,637656,-.1924982070922852,139020,-.6931190490722656,12880400,-.2198066711425781,2014796,263895,-.8525161743164063,40573,76114,110563,.8196802139282227,936298,.007960319519043,55777,720045,16018,.7369174957275391,56282,-.413334846496582,175409,214189,-.044438362121582,34241,1243077,.2945709228515625,118974,-.5461864471435547,1204828,2536816,-.5572977066040039,15235,-1.294876098632813,193633,-.3312416076660156,32648,-.1837091445922852,735117,448938,-.1570510864257813,1318554,.2586421966552734,146982,65910,-.5755577087402344,214000,704,-.5539178848266602,210841,-.0463390350341797,matched (3),4055369,.91973144,151297.47,381033.09
