period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1090c124,growth1090c124,Y1233c792,growth1233c792,Y1273c688,growth1273c688,Y1344c348,growth1344c348,Y1500c68,growth1500c68,Y1507c484,growth1507c484,Y1606c826,growth1606c826,Y1615c152,growth1615c152,Y1714c152,growth1714c152,Y1765c484,growth1765c484,Y1827c152,growth1827c152,Y1973c124,growth1973c124,Y1990c826,growth1990c826,Y2120c372,growth2120c372,Y2142c124,growth2142c124,Y2218c752,growth2218c752,Y2295c484,growth2295c484,Y230c376,Y2695c484,growth2695c484,Y2773c251,growth2773c251,Y2845c372,growth2845c372,Y2892c826,growth2892c826,Y2899c208,growth2899c208,Y2932c498,Y3064c208,growth3064c208,Y3088c152,growth3088c152,Y3120c208,growth3120c208,Y3440c124,growth3440c124,Y3474c124,growth3474c124,Y3727c616,growth3727c616,Y3926c32,Y403c124,growth403c124,Y4138c344,Y4197c484,growth4197c484,Y4215c124,growth4215c124,Y4259c152,growth4259c152,Y4328c124,growth4328c124,Y4392c191,growth4392c191,Y4459c620,growth4459c620,Y4466c124,growth4466c124,Y4477c124,growth4477c124,Y4580c68,growth4580c68,Y4752c484,growth4752c484,Y4918c152,growth4918c152,Y4930c152,growth4930c152,Y4989c616,growth4989c616,Y592c344,Y712c233,Y717c246,growth717c246,Y841c152,growth841c152,_merge,x,r2,s,sf
201208,760429,631,3578,384514,08,0,0,0,0,0,0,1,0,0,0,0,22713,-4.171230316162109,234677,-.4347562789916992,253582,.1205244064331055,25160,-.1387243270874023,1624228,.4673194885253906,5702493,-.2815542221069336,370388,-.4063558578491211,345353,-.6707277297973633,1905683,.0374860763549805,11992927,.2702445983886719,34577064,-.3987770080566406,2398028,.5752735137939453,559262,-.2516498565673828,9533859,.3915843963623047,48116,-3.750351905822754,99,-3.603519916534424,6626756,-.0326547622680664,588000,132551,-.4180622100830078,1561024,-.2605390548706055,131321,-.0472145080566406,3246143,-.1124238967895508,5743866,-.0814371109008789,105713,330038,.3242979049682617,1390418,.0508794784545898,693594,-.0815544128417969,111052,-2.409419059753418,4348080,-1.178921699523926,126448,-.3600902557373047,156258,1108940,-.1251745223999023,658462,267516736,-.0572853088378906,22545678,-.8493385314941406,4242436,-.1241207122802734,48505,-1.579568862915039,183954,-.183476448059082,26439,-.5058660507202148,11306357,-1.208187103271484,4027860,-.9599857330322266,16206482,-.0411701202392578,33774,-1.754696846008301,468872,.2987604141235352,7052659,.270843505859375,2381841,.1408977508544922,5030285,3660294,2620021,-.2411594390869141,406721696,-.2460784912109375,matched (3),314430.53,.87647891,262674.91,411349.5
201209,760429,632,3578,401748,09,0,0,0,0,0,0,0,1,0,0,0,1223383,3.986437797546387,212805,-.097834587097168,459956,.5954437255859375,31859,.2360639572143555,1620278,-.0024347305297852,4914170,-.1487798690795898,496693,.2934207916259766,364625,.0543022155761719,1044272,-.6015205383300781,10462200,-.1365489959716797,25309196,-.3120231628417969,865873,-1.01866340637207,289036,-.6600666046142578,6710994,-.3511028289794922,2499850,3.950370788574219,514,1.647103309631348,6050336,-.0910015106201172,713000,20644,-1.859542846679688,974803,-.4708623886108398,140175,.06524658203125,2527396,-.2502784729003906,5029812,-.1327505111694336,161828,529842,.4733705520629883,1467062,.0536575317382813,826229,.1749849319458008,1124423,2.31502628326416,15630366,1.279480934143066,243826,.6566238403320313,265081,1190644,.0710897445678711,681821,239671360,-.1099147796630859,42450348,.6327934265136719,2945818,-.364750862121582,185043,1.338921546936035,189772,.0311374664306641,40729,.4321002960205078,29662824,.9645290374755859,9783856,.8874988555908203,17511114,.0774250030517578,79995,.8622732162475586,427803,-.0916671752929688,5238929,-.2972879409790039,2239693,-.0615348815917969,5678613,3240942,2966617,.1242399215698242,531772448,.2680873870849609,matched (3),321323.63,.87647891,209774.81,379757.53
201210,760429,633,3578,504269,10,0,0,0,0,0,0,0,0,1,0,0,1129594,-.0797624588012695,265895,.2227258682250977,390835,-.1628456115722656,39026,.2029085159301758,2317126,.3577299118041992,5318176,.0790071487426758,530402,.0656633377075195,379226,.0392627716064453,2217857,.7532215118408203,13035889,.2199382781982422,42114580,.5092258453369141,1035259,.1786689758300781,813308,1.034558296203613,9259818,.3219375610351563,2956436,.1677541732788086,1284,.9155120849609375,6436808,.0619192123413086,533000,106225,1.638134956359863,1332897,.3128747940063477,100414,-.3335905075073242,4401467,.55474853515625,7275274,.3690986633300781,215373,600359,.1249494552612305,1312114,-.1116218566894531,704981,-.1587009429931641,1408884,.2255277633666992,15666590,.0023155212402344,103158,-.8601932525634766,510823,1572337,.2780694961547852,967585,308485632,.2524070739746094,39121924,-.0816535949707031,3974768,.2995796203613281,389390,.743992805480957,890227,1.545653343200684,56865,.333740234375,34207456,.1425495147705078,9812607,.0029335021972656,22539868,.2524490356445313,192405,.8776378631591797,626853,.3820486068725586,6497858,.2153558731079102,2475820,.1002330780029297,7784930,4584298,2026318,-.3812017440795898,715970624,.29742431640625,matched (3),435239.44,.87647891,193297.94,370910.22
201211,760429,634,3578,60389,11,0,0,0,0,0,0,0,0,0,1,0,1393380,.209874153137207,280537,.0536041259765625,370912,-.0523204803466797,5375,-1.98246955871582,2249299,-.0297088623046875,3785399,-.3399791717529297,168995,-1.143766403198242,398689,.0500497817993164,1299327,-.5346946716308594,11714782,-.1068553924560547,31388644,-.2939472198486328,914239,-.1243152618408203,477659,-.5322122573852539,8572669,-.0771055221557617,2968869,.0041961669921875,2052,.4688348770141602,4747906,-.3043298721313477,354000,69737,-.4208288192749023,1049754,-.2387990951538086,79199,-.2373371124267578,2590222,-.5301942825317383,6261719,-.1500263214111328,211504,459768,-.2668066024780273,1366177,.0403766632080078,463540,-.4192781448364258,918293,-.4280366897583008,15931279,.016754150390625,231135,.8067407608032227,436956,1424492,-.0987482070922852,664583,267914048,-.1410083770751953,48541804,.2157421112060547,4245603,.06591796875,276339,-.3429527282714844,187943,-1.555337905883789,38289,-.3955183029174805,33720560,-.0143356323242188,9601495,-.0217494964599609,21829674,-.0320148468017578,2687,-4.271176815032959,685906,.0900287628173828,5793752,-.1146926879882813,2434511,-.0168256759643555,6254142,3029076,1843666,-.0944652557373047,470210944,-.4204578399658203,matched (3),117310.81,.87647891,178354.39,363346.38
201212,760429,635,3578,268306,12,0,0,0,0,0,0,0,0,0,0,1,1383163,-.007359504699707,89591,-1.141450881958008,487527,.273381233215332,4314,-.2198925018310547,1443849,-.4433059692382813,3645075,-.0377740859985352,267879,.4606666564941406,510415,.2470426559448242,1784046,.3170366287231445,9721796,-.1864814758300781,176391616,1.726259231567383,1012203,.1017923355102539,526017,.0964365005493164,8304727,-.0317535400390625,2660236,-.1097660064697266,5396,.9668431282043457,3094862,-.4279594421386719,459000,103489,.3947343826293945,1215748,.1468038558959961,58274,-.3068084716796875,2438535,-.0603456497192383,6142863,-.0191640853881836,250495,621292,.3010797500610352,1508554,.0991344451904297,596250,.2517671585083008,774353,-.1704883575439453,12603838,-.234283447265625,210024,-.0957803726196289,393005,1572082,.0985851287841797,253694,299012352,.1098175048828125,31339410,-.4375476837158203,4483743,.0545740127563477,192243,-.3628683090209961,728406,1.354720115661621,38810,.0135154724121094,22014940,-.4263858795166016,10025368,.0431995391845703,24865140,.1301956176757813,1760,-.4231114387512207,699940,.0202541351318359,6395741,.0988521575927734,2098633,-.1484594345092773,7589498,3487214,2717212,.3878507614135742,421502176,-.1093578338623047,matched (3),624422.5,.87647891,174448.67,361445.22
201301,760429,636,3578,464338,01,0,0,0,0,0,0,0,0,0,0,0,1770533,.2469081878662109,260411,1.06700611114502,276041,-.5687961578369141,77484,2.888205528259277,2241251,.4397211074829102,4526019,.216465950012207,410672,.4272594451904297,946567,.6176176071166992,1364843,-.2678442001342773,10960580,.1199359893798828,53454656,-1.193872451782227,1074419,.0596513748168945,673123,.2465944290161133,8397349,.0110912322998047,2156550,-.209904670715332,22500,1.427857398986816,4120878,.2863225936889648,427000,189667,.6058053970336914,830075,-.3815984725952148,66985,.139312744140625,3877998,.4639215469360352,8438624,.3175287246704102,239292,733325,.1657876968383789,2145082,.3520269393920898,855189,.3606624603271484,1320869,.5340175628662109,14450992,.1367607116699219,200029,-.0487594604492188,361488,1494860,-.0503683090209961,472489,244810048,-.2000026702880859,41490584,.2805900573730469,4451809,-.0071477890014648,268173,.3328723907470703,287585,-.9293403625488281,37216,-.0419387817382813,26943416,.2020168304443359,11037660,.0961952209472656,18079744,-.3186740875244141,193725,4.701126098632813,775540,.102564811706543,4426611,-.3679981231689453,2024444,-.0359916687011719,6970979,2308737,1501019,-.5934619903564453,670775936,.4646110534667969,matched (3),585038.44,.87647891,195092.67,371848.72
201302,760429,637,3578,427245,02,1,0,0,0,0,0,0,0,0,0,0,1582407,-.1123332977294922,129596,-.6978397369384766,228039,-.1910333633422852,54371,-.3542404174804688,1935424,-.1467075347900391,4810456,.060948371887207,291361,-.3432321548461914,322813,-1.07576847076416,1033611,-.2779808044433594,10493985,-.0435028076171875,34903096,-.4262580871582031,926889,-.1477022171020508,540263,-.2198724746704102,8351778,-.0054416656494141,2457937,.1308126449584961,3454,-1.873982429504395,3540670,-.1517505645751953,327000,241873,.2431421279907227,451788,-.6083030700683594,34375,-.6671390533447266,2795689,-.3272409439086914,6441322,-.270085334777832,275660,535816,-.3137979507446289,1318416,-.4867467880249023,627379,-.3097715377807617,839749,-.45294189453125,13283541,-.0842361450195313,125085,-.4694690704345703,118458,1340437,-.1090364456176758,150093,252142688,.0295124053955078,31863680,-.2639999389648438,4115509,-.078547477722168,277902,.0356359481811523,187131,-.4297094345092773,58955,.4600353240966797,27058858,.0042762756347656,9527073,-.1471748352050781,15173777,-.1752223968505859,11248,-2.846249580383301,647347,-.1806764602661133,4602203,.0389013290405273,2369628,.1574382781982422,5304372,2187082,1800665,.182011604309082,683823936,.0192642211914063,matched (3),610228.63,.87647891,134497.73,343947.59
201303,760429,638,3578,156652,03,0,1,0,0,0,0,0,0,0,0,0,1510641,-.0464134216308594,79649,-.4867916107177734,255763,.1147346496582031,7514,-1.979063034057617,1653542,-.1574068069458008,3679487,-.2680177688598633,89834,-1.176599502563477,340792,.05419921875,1109496,.0708475112915039,8966737,-.1572799682617188,22748100,-.4280929565429688,1024842,.1004600524902344,525010,-.0286388397216797,8153105,-.0240764617919922,2124333,-.1458644866943359,10095,1.072506904602051,3513298,-.0077610015869141,385000,119143,-.7080879211425781,372495,-.1929893493652344,26014,-.2786941528320313,3065075,.0919933319091797,5979178,-.0744504928588867,92578,496029,-.0771570205688477,1326954,.0064544677734375,535011,-.1592636108398438,1022878,.1972723007202148,13514849,.0172634124755859,85548,-.3799161911010742,62747,1583132,.1664094924926758,1192439,306842848,.1963424682617188,36955048,.1482353210449219,3067234,-.2939863204956055,155423,-.5811176300048828,143070,-.2684755325317383,17918,-1.19096851348877,25868040,-.0450057983398438,9634836,.0112476348876953,23248256,.4266605377197266,56484,1.613766670227051,258518,-.9179172515869141,2810065,-.4933271408081055,1892072,-.2250604629516602,6012630,2425940,1505606,-.1789608001708984,293779808,-.8448696136474609,matched (3),556910.31,.87647891,161776.78,355502.5
201304,760429,639,3578,441286,04,0,0,1,0,0,0,0,0,0,0,0,1824478,.1887598037719727,143214,.5867099761962891,247453,-.0330305099487305,2907,-.9496464729309082,1935949,.1576786041259766,4241752,.1422023773193359,271239,1.105036735534668,281572,-.1908845901489258,1658722,.4021415710449219,11037238,.2077522277832031,31227104,.3168048858642578,1047830,.0221834182739258,503511,-.0418109893798828,8248322,.0116109848022461,2814884,.2814626693725586,4936,-.715484619140625,3847366,.0908336639404297,490000,124171,.0413351058959961,416243,.1110458374023438,26062,.0018434524536133,3783769,.2106485366821289,6879968,.1403303146362305,35281,418574,-.1697807312011719,848357,-.4473390579223633,624383,.1544771194458008,1504679,.3859596252441406,15544804,.1399364471435547,99098,.1470317840576172,372189,1864255,.1634559631347656,324302,299551488,-.0240497589111328,31562560,-.1577301025390625,3661114,.1769914627075195,370696,.8692312240600586,439783,1.122947692871094,34962,.6684560775756836,32429454,.2260589599609375,10363316,.0728855133056641,24775920,.0636425018310547,254992,1.507274627685547,606587,.8528823852539063,2988319,.0615034103393555,2512634,.2836589813232422,5635389,2961634,2132520,.348109245300293,578147904,.6770000457763672,matched (3),789579.56,.87647891,164576.83,356785.44
201305,760429,640,3578,505733,05,0,0,0,1,0,0,0,0,0,0,0,1416594,-.2530384063720703,365831,.9378318786621094,213468,-.1477336883544922,389,-2.011297702789307,2148246,.1040534973144531,3444662,-.2081499099731445,175802,-.4336414337158203,644613,.8282623291015625,1676474,.0106449127197266,10659636,-.0348110198974609,34203356,.0910358428955078,1207681,.1419801712036133,486500,-.0343685150146484,8595284,.0412044525146484,2412249,-.1543617248535156,17868,1.286456108093262,5226617,.3063755035400391,735000,158556,.2444477081298828,826551,.6859922409057617,67361,.9495878219604492,4273274,.1216602325439453,8571391,.2198162078857422,78937,282281,-.3939504623413086,1303579,.4295673370361328,599716,-.0403079986572266,1080598,-.3310651779174805,16362432,.0512619018554688,98805,-.0029611587524414,409378,1614606,-.1437702178955078,185267,360365376,.1848316192626953,35637504,.1214256286621094,3351679,-.0883064270019531,382629,.0316839218139648,378675,-.1496028900146484,51719,.3915634155273438,36400000,.1155014038085938,9620053,-.0744209289550781,18659172,-.2835350036621094,43700,-1.763883590698242,479924,-.2342205047607422,4267497,.3563156127929688,2165372,-.1487398147583008,6436797,3424574,1909370,-.1105308532714844,800593600,.3255233764648438,matched (3),620882.94,.87647891,113970.63,336451.5
201306,760429,641,3578,774919,06,0,0,0,0,1,0,0,0,0,0,0,1745267,.2086524963378906,153848,-.866206169128418,253040,.1700611114501953,43240,4.710942268371582,2241242,.0423784255981445,3624075,.0507726669311523,235959,.2942991256713867,378036,-.533660888671875,1897669,.1239337921142578,10703061,.0040664672851563,28193642,-.1932258605957031,897550,-.296788215637207,613639,.2321691513061523,8659036,.007390022277832,2504734,.037623405456543,311,-4.050973892211914,5045561,-.0352554321289063,940000,220222,.3285284042358398,2022283,.8947200775146484,89580,.2850656509399414,4091586,-.0434474945068359,7435932,-.1421060562133789,33534,341556,.1906089782714844,1533042,.162139892578125,552566,-.081883430480957,1099762,.0175790786743164,14918754,-.0923690795898438,129233,.2684688568115234,237827,1822153,.1209278106689453,371039,367824256,.0204868316650391,36903696,.0349140167236328,3635125,.0811824798583984,288447,-.2825546264648438,225425,-.5186910629272461,16774,-1.125994682312012,25263970,-.3651905059814453,9961019,.0348281860351563,18355502,-.0164089202880859,32685,-.2904319763183594,249819,-.6528911590576172,3402668,-.2264671325683594,2141569,-.0110530853271484,6507783,3769390,2595164,.3068761825561523,446540544,-.5838241577148438,matched (3),1016122.4,.87647891,152447.7,351355.38
201307,760429,642,3578,916805,07,0,0,0,0,0,1,0,0,0,0,0,2146794,.2070674896240234,354147,.8337469100952148,411795,.4869775772094727,1213,-3.57366943359375,2306976,.0289077758789063,3633997,.0027341842651367,207146,-.1302337646484375,526300,.3308820724487305,3192313,.5201196670532227,12850736,.1828708648681641,35684284,.2356128692626953,1029733,.1373863220214844,570006,-.0737600326538086,8680639,.0024909973144531,2479007,-.0103244781494141,755,.8869247436523438,3690057,-.3128662109375,0,262686,.1763238906860352,2075260,.0258598327636719,181812,.7078409194946289,4081729,-.0024118423461914,7493728,.0077419281005859,116847,140571,-.8877992630004883,1714918,.1121110916137695,648009,.1593313217163086,1319178,.181915283203125,13369230,-.1096630096435547,125708,-.0276546478271484,264817,1396740,-.2658777236938477,543438,368907360,.0029411315917969,42127524,.1323890686035156,3680488,.0124015808105469,438561,.4189872741699219,690312,1.119155883789063,31604,.633453369140625,33105532,.2703208923339844,10312672,.0346946716308594,21049916,.1369686126708984,177855,1.694052696228027,546822,.7833871841430664,4781307,.340153694152832,2431097,.1268043518066406,6961719,3318095,2937232,.1238183975219727,488131168,.0890541076660156,matched (3),1119044.1,.87647891,197129.06,372921.13
201308,760429,643,3578,923484,08,0,0,0,0,0,0,1,0,0,0,0,1862658,-.1419706344604492,223130,-.4619579315185547,161484,-.9361190795898438,1526,.22955322265625,3376866,.3810100555419922,3903741,.0716018676757813,297447,.361811637878418,640550,.1964559555053711,1866285,-.5367956161499023,11653163,-.0978240966796875,30592372,-.1539592742919922,984490,-.0449314117431641,628270,.0973234176635742,9062718,.0430746078491211,2687151,.0806236267089844,7493,2.29500675201416,6476670,.5625638961791992,621000,133639,-.6758174896240234,1713370,-.191624641418457,134122,-.3042230606079102,4944045,.1916627883911133,9362866,.2226848602294922,20405,159267,.1248693466186523,1808215,.0529747009277344,801581,.212681770324707,1527726,.1467714309692383,15626441,.1560077667236328,130083,.034210205078125,542163,1489226,.0641155242919922,789011,340923616,-.078887939453125,33690416,-.2234878540039063,4038467,.0928201675415039,525729,.1812877655029297,294925,-.8504219055175781,35337,.1116466522216797,31755132,-.0416450500488281,9390829,-.0936393737792969,17337234,-.1940402984619141,6544,-3.302420616149902,463342,-.1656579971313477,5091859,.0629291534423828,2246421,-.079005241394043,7277800,3709337,3792498,.2555570602416992,674527488,.3234291076660156,matched (3),825963.69,.87647891,161860.81,355540.75
201309,760429,644,3578,2257591,09,0,0,0,0,0,0,0,1,0,0,0,2048764,.0952320098876953,315976,.3479118347167969,292853,.5952644348144531,27729,2.899828910827637,1847160,-.6032981872558594,3118458,-.2245960235595703,384306,.2562036514282227,509056,-.2297697067260742,2358625,.2341289520263672,11761774,.00927734375,20951260,-.3785514831542969,984704,.0002174377441406,774129,.2087688446044922,8828601,-.0261726379394531,2749963,.0231056213378906,12768,.5329732894897461,4217837,-.4288835525512695,693000,43490,-1.122611045837402,1249787,-.3154888153076172,124115,-.0775413513183594,4989489,.0091495513916016,7538136,-.2167758941650391,112161,370220,.8435153961181641,1298573,-.3310737609863281,663436,-.1891536712646484,1544528,.0109376907348633,16057509,.0272121429443359,118944,-.0895195007324219,223934,1598486,.07080078125,814261,342834112,.0055885314941406,26997768,-.2214584350585938,4186037,.035888671875,476481,-.098358154296875,336928,.133148193359375,29889,-.1674404144287109,32594828,.0260982513427734,9850713,.0478096008300781,21107264,.1967601776123047,28464,1.470091819763184,688157,.3955516815185547,5464771,.0706796646118164,2946491,.2712774276733398,6085902,3131895,3116037,-.1964635848999023,439188928,-.4290828704833984,matched (3),1953428.8,.87647891,127600.45,341309.5
201310,760429,645,3578,2906980,10,0,0,0,0,0,0,0,0,1,0,0,1559424,-.2729206085205078,298021,-.058502197265625,377406,.2536506652832031,30350,.0903177261352539,2837260,.4291896820068359,3506836,.117375373840332,488030,.2389373779296875,681896,.2923192977905273,1942013,-.1943540573120117,13968182,.1719284057617188,31977984,.4228477478027344,828382,-.1728668212890625,716533,-.0773143768310547,10339278,.1579532623291016,3296247,.1811971664428711,97100,2.028799057006836,5122051,.1942319869995117,737000,133110,1.118644714355469,1269428,.0155935287475586,79581,-.4444332122802734,4097271,-.1970119476318359,8060894,.0670499801635742,176489,480487,.2607030868530273,1540086,.1705722808837891,907784,.3135738372802734,995584,-.4391441345214844,16826276,.0467662811279297,210267,.5697250366210938,186869,1756201,.0940952301025391,0,383347968,.1116962432861328,32244676,.1775989532470703,3863138,-.0802745819091797,361038,-.2774448394775391,387707,.1403799057006836,44994,.4090394973754883,32026872,-.017578125,10309190,.0454921722412109,26983568,.2456111907958984,286593,2.309423446655273,608378,-.1232204437255859,5953428,.0856447219848633,2715526,-.081629753112793,0,4206837,3131587,.0049781799316406,534306368,.1960391998291016,matched (3),2297153.3,.87647891,162425.31,355798.09
201311,760429,646,3578,2551190,11,0,0,0,0,0,0,0,0,0,1,0,1950675,.2238597869873047,268000,-.1061773300170898,182907,-.7243432998657227,2460,-2.512635231018066,1811486,-.4486913681030273,3785101,.0763587951660156,493967,.0120916366577148,406761,-.5166511535644531,997412,-.666316032409668,10270806,-.3074779510498047,21516208,-.396240234375,630715,-.2726202011108398,594618,-.1865053176879883,9522304,-.0823135375976563,3078442,-.0683612823486328,2127,-3.821028709411621,4769586,-.0712947845458984,473000,115377,-.1429710388183594,710230,-.5807332992553711,54121,-.3855533599853516,3183364,-.2523832321166992,7242137,-.1071081161499023,147130,399057,-.1856966018676758,1668517,.0800971984863281,560695,-.4818286895751953,980053,-.0157232284545898,15562498,-.0780773162841797,160073,-.2727479934692383,162380,1777579,.0121002197265625,140360,275325248,-.3309898376464844,29494886,-.0891361236572266,3552681,-.0837774276733398,450664,.2217388153076172,155074,-.9163475036621094,22031,-.7140789031982422,28658132,-.1111373901367188,9170972,-.1169929504394531,20464816,-.2765216827392578,8812,-3.481948852539063,263588,-.8364095687866211,10868126,.60186767578125,2094636,-.2596054077148438,6883201,2662861,2601763,-.1853504180908203,451700512,-.1679496765136719,matched (3),2090433.9,.87647891,143215.28,347449.16
201312,760429,647,3578,2936469,12,0,0,0,0,0,0,0,0,0,0,1,1451364,-.2956724166870117,244920,-.0900554656982422,367461,.6976385116577148,731,-1.213503360748291,2515209,.3282079696655273,3184012,-.1729307174682617,207934,-.8652477264404297,405569,-.0029354095458984,1091215,.0898828506469727,10666461,.0377998352050781,149684400,1.939722061157227,714867,.1252422332763672,732435,.2084550857543945,10689476,.1156234741210938,2439239,-.2327375411987305,5200,.8939456939697266,4205535,-.1258583068847656,492000,32092,-1.279598236083984,1410775,.6863059997558594,61971,.1354446411132813,4117672,.257349967956543,7093496,-.0207386016845703,238250,354105,-.1195106506347656,1806817,.0796308517456055,620914,.102015495300293,680607,-.3646211624145508,12301308,-.2351589202880859,186968,.1553077697753906,397370,1962889,.0991649627685547,235752,343748512,.2219562530517578,22407700,-.2748126983642578,4076828,.1376171112060547,596067,.2796306610107422,451227,1.068068504333496,16508,-.2886056900024414,24052982,-.1751785278320313,9233927,.0068416595458984,34191164,.5132598876953125,9529,.0782251358032227,595770,.8154678344726563,6334323,-.5398521423339844,2469350,.1645746231079102,8365394,3180234,2282547,-.1308975219726563,571857984,.2358722686767578,matched (3),2260937,.87647891,185683.8,366999.69
201401,760429,648,3578,3213488,01,0,0,0,0,0,0,0,0,0,0,0,2421534,.5118980407714844,442610,.5917577743530273,332557,-.0998058319091797,39959,4.001196384429932,1599787,-.4524850845336914,3526256,.1020946502685547,453545,.7798738479614258,650911,.4730825424194336,1750505,.4726123809814453,12724090,.1763916015625,98036952,-.4231853485107422,868545,.1947231292724609,789912,.0755472183227539,10782348,.0086498260498047,2580621,.0563440322875977,538461,4.640056610107422,4237850,.0076541900634766,511000,357121,2.409467697143555,783253,-.5884389877319336,46727,-.2823448181152344,5171854,.2279434204101563,8889245,.2256641387939453,82985,675691,.6461429595947266,1913436,.0573339462280273,1138093,.6059160232543945,1162322,.5351896286010742,14558942,.1684989929199219,680239,1.291506767272949,779417,1659531,-.1678829193115234,167729,304360768,-.1216964721679688,31618120,.3443260192871094,4118473,.0101633071899414,764697,.2491264343261719,228958,-.678431510925293,21381,.2586574554443359,28673084,.1756992340087891,9688201,.0480251312255859,24111744,-.3492679595947266,213829,3.110836982727051,552183,-.0759754180908203,4415008,-.3609733581542969,2307660,-.0677204132080078,6322285,2712403,2768797,.1931209564208984,554618560,-.0306110382080078,matched (3),3230370.8,.87647891,203161.97,376145.03
201402,760429,649,3578,2098966,02,1,0,0,0,0,0,0,0,0,0,0,1669984,-.3715877532958984,301166,-.3850278854370117,494079,.3958845138549805,60760,.4190769195556641,1749591,.0895109176635742,3791010,.0723953247070313,568137,.2252683639526367,391294,-.5089139938354492,961549,-.5991144180297852,9824051,-.2586631774902344,25309684,-1.354156494140625,1514069,.5557365417480469,822890,.0409011840820313,10620254,-.0151462554931641,2802920,.0826320648193359,294349,-.6039485931396484,4056563,-.0437192916870117,458000,465904,.2659053802490234,570130,-.3175907135009766,158719,1.222813606262207,4796033,-.0754423141479492,7007154,-.237910270690918,42404,484207,-.3332233428955078,1648534,-.1490135192871094,916391,-.2166662216186523,1045896,-.1055450439453125,13803385,-.0532913208007813,230086,-1.083991050720215,163479,1632632,-.0163412094116211,1199945,251902128,-.1891727447509766,28898112,-.0899543762207031,4213450,.0227994918823242,387492,-.679783821105957,149252,-.4279031753540039,41609,.6658143997192383,23314004,-.2069034576416016,8427749,-.1393795013427734,18622726,-.2583160400390625,114815,-.6218547821044922,689881,.2226390838623047,2944110,-.4052028656005859,2177018,-.0582780838012695,4685540,3144038,1943106,-.3541250228881836,452591968,-.2032890319824219,matched (3),2448801.3,.87647891,156063.95,352939.47
201403,760429,650,3578,1868333,03,0,1,0,0,0,0,0,0,0,0,0,1648138,-.0131673812866211,240760,-.2238607406616211,269695,-.6054039001464844,52012,-.15545654296875,1253355,-.3335580825805664,4025799,.0600910186767578,595241,.0466032028198242,267877,-.3789310455322266,1664846,.5489425659179688,9261855,-.058929443359375,29237156,.1442527770996094,2098939,.3266315460205078,860276,.0444307327270508,9606193,-.1003551483154297,2511461,-.109797477722168,169764,-.5503568649291992,4980844,.2052631378173828,620000,201747,-.8369655609130859,452782,-.2304544448852539,126362,-.2279844284057617,4275498,-.1148891448974609,7429338,.0585050582885742,122852,299972,-.4788236618041992,1215118,-.3050451278686523,612547,-.4028167724609375,963183,-.0823860168457031,13993797,.0137004852294922,132400,-.5526256561279297,130976,1552081,-.0505971908569336,189638,333052736,.2792606353759766,30995118,.0700531005859375,2924245,-.3652458190917969,441329,.1300954818725586,164203,.0954675674438477,27249,-.4232997894287109,26915466,.143646240234375,10686931,.2374916076660156,18685216,.0033493041992188,24956,-1.52620792388916,450618,-.425898551940918,2342703,-.2285013198852539,2465958,.1246242523193359,7050312,2677639,1783315,-.0858135223388672,482820512,.0646533966064453,matched (3),1840968.8,.87647891,158397.27,353977.41
201404,760429,651,3578,2589203,04,0,0,1,0,0,0,0,0,0,0,0,1950560,.1684703826904297,151197,-.4652166366577148,285691,.0576190948486328,2177,-3.173526763916016,1541722,.2070760726928711,3725479,-.0775279998779297,1500112,.9243288040161133,661990,.9047222137451172,1680008,.0090665817260742,10728385,.1469898223876953,30574758,.0447349548339844,2092641,-.0030050277709961,708619,-.1939353942871094,10982936,.1339340209960938,2566276,.0215911865234375,158572,-.0682010650634766,6429465,.2552919387817383,621000,130395,-.4364461898803711,438704,-.031585693359375,136199,.0749664306640625,4443840,.0386190414428711,7538257,.0145540237426758,49424,319257,.0623073577880859,1295951,.0644035339355469,899866,.3846197128295898,969339,.0063705444335938,15177050,.0811710357666016,254387,.6530294418334961,258055,1820628,.1595849990844727,600827,286041888,-.1521625518798828,41696824,.2965946197509766,4232749,.3698148727416992,463623,.049281120300293,219790,.2915687561035156,20840,-.2681427001953125,31819432,.1673755645751953,9572718,-.1101036071777344,19944256,.0652103424072266,260526,2.345588684082031,886813,.6770143508911133,4668099,.6894464492797852,3137024,.2406940460205078,6663416,3440705,1229470,-.3718910217285156,816540608,.5254325866699219,matched (3),2708333.5,.87647891,214618.64,382454.53
