period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1258c757,growth1258c757,Y1273c152,growth1273c152,Y1280c752,growth1280c752,Y1363c32,Y1436c191,growth1436c191,Y1511c152,growth1511c152,Y1540c222,growth1540c222,Y1623c484,growth1623c484,Y1652c376,Y1769c124,growth1769c124,Y1771c484,growth1771c484,Y1916c586,growth1916c586,Y1967c124,Y1968c124,growth1968c124,Y1992c124,growth1992c124,Y2015c703,growth2015c703,Y2056c586,growth2056c586,Y2132c752,growth2132c752,Y2419c124,growth2419c124,Y2509c484,growth2509c484,Y2690c826,growth2690c826,Y2855c792,growth2855c792,Y2934c251,growth2934c251,Y3008c484,growth3008c484,Y3114c124,growth3114c124,Y3136c586,growth3136c586,Y3276c616,growth3276c616,Y3333c300,growth3333c300,Y3584c124,growth3584c124,Y3677c218,Y3734c124,Y3771c484,growth3771c484,Y4237c440,Y4276c68,growth4276c68,Y4285c484,growth4285c484,Y4512c348,growth4512c348,Y4634c792,growth4634c792,Y476c208,growth476c208,Y4797c818,Y4849c344,Y4935c620,growth4935c620,Y4936c348,growth4936c348,Y4951c124,growth4951c124,Y4952c752,growth4952c752,Y561c124,growth561c124,Y583c68,growth583c68,Y583c826,growth583c826,Y829c268,growth829c268,Y842c251,growth842c251,Y89c251,_merge,x,r2,s,sf
201403,841391,650,3842,72149352,03,0,1,0,0,0,0,0,0,0,0,0,380641,-.4183273315429688,2016692,-.1205692291259766,303986,1.221648216247559,2856855,502912,.4090938568115234,765696,.1197414398193359,177609,.0954380035400391,8499910,.0392427444458008,3031000,3232425,.0028657913208008,2394326,-.0165605545043945,3789,-1.907164573669434,1091395,12251615,.011627197265625,8791436,.1054563522338867,57851,3.745252132415772,221664,.1246976852416992,1661008,.2131748199462891,262064,.0493659973144531,1877918,.1350345611572266,677317,-.5091772079467773,23953846,.0646228790283203,2517370,.1092967987060547,42757,-.6079864501953125,4937604,.2289609909057617,889359,-.2790937423706055,1264876,.3364706039428711,129319,.2129898071289063,119272640,.1203231811523438,282858,4193406,1357466,-.1174898147583008,15189,221451,1.013137817382813,38503300,.0330333709716797,13626819,.0364265441894531,885197,-.1974020004272461,271814,-.0909843444824219,847159,203652,1141118,.4704170227050781,16732,.0835399627685547,1707835,-.0343208312988281,4010426,-.1834211349487305,1591117,.0209674835205078,13787,1.721128940582275,20580206,-.0000171661376953,2387935,.5298576354980469,223168640,-.2752685546875,5867198,matched (3),68557056,.90353292,2303330.8,5088746
201404,841391,651,3842,93993056,04,0,0,1,0,0,0,0,0,0,0,0,746010,.672882080078125,2708583,.2949676513671875,95571,-1.157112121582031,2995215,548209,.0862417221069336,828675,.0790433883666992,254074,.3580417633056641,6538083,-.2624120712280273,2239000,5182828,.4721183776855469,4367869,.6011734008789063,7514,.6846656799316406,1201661,16000976,.2669906616210938,10397184,.1677570343017578,2250,-3.246940135955811,353900,.4678516387939453,2023511,.1974096298217773,327576,.2231311798095703,2037162,.0813941955566406,1215450,.5847301483154297,24623204,.0275592803955078,2347710,-.0697746276855469,146476,1.231328964233398,5505041,.1087837219238281,1993216,.8070030212402344,1064815,-.1721735000610352,216843,.5168914794921875,113132528,-.0528507232666016,286995,3592571,1613889,.1730270385742188,75136,61345,-1.283687591552734,45635048,.1699314117431641,19160230,.3407955169677734,586535,-.4115781784057617,345666,.2403545379638672,1020806,209760,1310221,.1381874084472656,17701,.0562982559204102,1823057,.0652885437011719,3813828,-.0502634048461914,2224906,.3352775573730469,25374,.6099987030029297,21108814,.0253620147705078,2674843,.1134614944458008,446424032,.6933422088623047,6284567,matched (3),88824648,.90353292,2666478.8,5263089.5
201405,841391,652,3842,91147456,05,0,0,0,1,0,0,0,0,0,0,0,298903,-.9146203994750977,1919359,-.3444347381591797,409058,1.453987121582031,2744474,733077,.2905941009521484,555981,-.3990936279296875,178948,-.3505306243896484,6701507,.024688720703125,1763000,4514561,-.1380424499511719,3545902,-.2084817886352539,9628,.2479076385498047,583183,17244066,.0748195648193359,10341415,-.0053787231445313,2660,.1673955917358398,335932,-.0521059036254883,1677440,-.187565803527832,330968,.0103015899658203,2447524,.1835193634033203,579661,-.7404260635375977,18829888,-.2682437896728516,2680391,.1325225830078125,92202,-.4628801345825195,5353771,-.027862548828125,1581508,-.2313699722290039,1037301,-.0261783599853516,169400,-.2469110488891602,123339504,.0863800048828125,207824,3164085,2238531,.3271732330322266,41726,69359,.1227817535400391,38927892,-.1589641571044922,17290162,-.1026992797851563,577881,-.0148639678955078,314592,-.0941963195800781,546787,159480,1160269,-.1215438842773438,16178,-.0899696350097656,1771779,-.0285301208496094,4445650,.1532926559448242,2100681,-.0574531555175781,7053,-1.280272483825684,20628092,-.0230369567871094,3503653,.2699155807495117,438525600,-.0178508758544922,8522463,matched (3),87335080,.90353292,2718860.3,5289821
201406,841391,653,3842,96242368,06,0,0,0,0,1,0,0,0,0,0,0,560017,.6278486251831055,1025020,-.6272792816162109,68774,-1.783030509948731,2763475,745554,.0168771743774414,353899,-.4517230987548828,182017,.0170049667358398,6817636,.0171804428100586,1885000,4331424,-.0414113998413086,3883315,.0908966064453125,28002,1.067600250244141,232125,18205612,.0542621612548828,9982259,-.0353469848632813,4667,.5621905326843262,203407,-.5016994476318359,1826551,.0851612091064453,448005,.3027830123901367,1779177,-.3189258575439453,1132937,.6701250076293945,13562143,-.3281631469726563,3701865,.3228740692138672,107467,.1532020568847656,5869925,.0920400619506836,1431305,-.09979248046875,1039125,.0017566680908203,239539,.3464536666870117,108195296,-.1310024261474609,86776,4821171,1701075,-.2745590209960938,38590,20273,-1.230005264282227,40494640,.0394573211669922,19082070,.0986118316650391,531219,-.084193229675293,291723,-.0754718780517578,152291,239786,1250088,.0745620727539063,13809,-.1583309173583984,1787684,.008936882019043,5235955,.1636228561401367,2283142,.0832910537719727,24607,1.249578475952148,21355060,.0346336364746094,1254146,-1.027351379394531,480754816,.0919380187988281,9540793,matched (3),88794768,.90353292,2883936.8,5376532
201407,841391,654,3842,99667440,07,0,0,0,0,0,1,0,0,0,0,0,702194,.2262420654296875,1666476,.4859991073608398,77132,.1146926879882813,3267692,615407,-.1918439865112305,727447,.7205295562744141,289803,.4651012420654297,9380136,.3190822601318359,2284000,4298273,-.0076837539672852,3543466,-.0915842056274414,5773,-1.579084396362305,653539,18387606,.0099468231201172,11207973,.1158161163330078,918,-1.626074314117432,168320,-.1893424987792969,1768173,-.0324831008911133,373477,-.1819486618041992,1773937,-.0029497146606445,627865,-.5902433395385742,16602790,.2022895812988281,4465323,.187504768371582,91549,-.1603097915649414,6190529,.0531787872314453,1430749,-.0003881454467773,1218748,.1594448089599609,355957,.3960933685302734,120378416,.1067028045654297,312914,5145043,2143613,.231231689453125,46200,129303,1.85286808013916,44408868,.0922698974609375,15855696,-.1852207183837891,159987,-1.200081825256348,318551,.087977409362793,2076105,117702,1394994,.109675407409668,24718,.5822105407714844,1706035,-.0467491149902344,3338677,-.4499750137329102,2220891,-.027644157409668,39240,.4666652679443359,22282872,.0425300598144531,2149559,.5388078689575195,502796000,.0448284149169922,7831094,matched (3),97562632,.90353292,2398833.3,5132680
201408,841391,655,3842,94458000,08,0,0,0,0,0,0,1,0,0,0,0,147638,-1.559446334838867,2580440,.4372491836547852,40870,-.6351222991943359,3181614,497630,-.2124271392822266,545913,-.2870817184448242,118877,-.8911123275756836,8192098,-.1354255676269531,1955000,4011703,-.0689973831176758,2987242,-.1707544326782227,11201,.662811279296875,116917,14987453,-.2044639587402344,10725623,-.0439891815185547,2782,1.108727931976318,104678,-.4749774932861328,1768871,.0003948211669922,344999,-.0793142318725586,2206409,.218165397644043,418110,-.406580924987793,18635194,.1154804229736328,3707126,-.1860847473144531,79720,-.1383533477783203,5928332,-.0432777404785156,1641325,.1373052597045898,862894,-.3452873229980469,218179,-.4894943237304688,116300112,-.0344676971435547,296400,5651711,1913614,-.1134986877441406,10722,93051,-.3290109634399414,43450252,-.0218219757080078,14230287,-.1081562042236328,366205,.8281002044677734,301660,-.0544815063476563,2148618,168203,1040520,-.2931690216064453,37098,.406031608581543,1707509,.0008630752563477,4202390,.2300796508789063,2372169,.0658969879150391,19737,-.6872014999389648,19415812,-.1377296447753906,3147758,.3814277648925781,348664704,-.3660755157470703,7101088,matched (3),86542920,.90353292,1754508.5,4865008
201409,841391,656,3842,96972096,09,0,0,0,0,0,0,0,1,0,0,0,660901,1.498841285705566,1666977,-.4369478225708008,77600,.6411714553833008,3673269,678307,.3097429275512695,578377,.0577669143676758,293653,.9043092727661133,6390127,-.2484159469604492,1919000,4075806,.0158529281616211,3039994,.0175046920776367,10085,-.1049537658691406,384841,20211492,.2990379333496094,11591557,.0776405334472656,2486,-.1124949455261231,276488,.971278190612793,2334884,.2776212692260742,297887,-.1468276977539063,2117307,-.0412216186523438,542655,.2607297897338867,18756684,.0064983367919922,2947241,-.2293872833251953,145604,.6023702621459961,6348716,.0685100555419922,2105173,.2488937377929688,1084530,.2286100387573242,331656,.4187831878662109,132332136,.1291408538818359,591817,5695678,1807855,-.0568523406982422,7127020,182212,.6720237731933594,44552244,.0250453948974609,16969140,.176025390625,978396,.9827213287353516,353506,.158599853515625,329277,448576,1266797,.1967706680297852,32900,-.1200904846191406,2008051,.1621294021606445,4948877,.1635065078735352,1536500,-.4342975616455078,45193,.8284473419189453,19523580,.0055351257324219,1925540,-.4914836883544922,380279776,.0867977142333984,8223962,matched (3),98450584,.90353292,2637794.5,5248615.5
201410,841391,657,3842,88136496,10,0,0,0,0,0,0,0,0,1,0,0,360856,-.6051254272460938,2324517,.3325004577636719,42381,-.6048679351806641,2999734,376612,-.588383674621582,405869,-.3541955947875977,275776,-.062809944152832,8974591,.3396444320678711,800000,4105929,.0073633193969727,2574444,-.1662225723266602,36554,1.287741661071777,200937,20729776,.0253200531005859,11936504,.0293254852294922,1741,-.3562154769897461,263074,-.0497322082519531,2277394,-.0249309539794922,381717,.2479658126831055,1623909,-.2653093338012695,635458,.157872200012207,11069306,-.527374267578125,2658761,-.1030092239379883,64835,-.8090448379516602,6150783,-.0316734313964844,1738573,-.1913328170776367,1371881,.2350358963012695,137280,-.8820762634277344,123969864,-.0652751922607422,179503,4383121,2007283,.1046409606933594,998574,77020,-.8611059188842773,48291528,.0805931091308594,13566282,-.2238101959228516,497458,-.6764030456542969,273335,-.2572021484375,487304,196587,1059369,-.1788177490234375,35510,.0763416290283203,1919243,-.0452337265014648,4831439,-.0240163803100586,2092766,.3089790344238281,17684,-.9382820129394531,23049052,.1660003662109375,1690441,-.1302175521850586,271189664,-.3380889892578125,4062006,matched (3),88197984,.90353292,3029556.8,5456025.5
201411,841391,658,3842,83485872,11,0,0,0,0,0,0,0,0,0,1,0,232393,-.4400491714477539,1574595,-.3895149230957031,169833,1.388115882873535,2774792,375382,-.0032720565795898,433244,.0652704238891602,394311,.3575515747070313,4968887,-.5912017822265625,799000,2766509,-.3948459625244141,3057670,.1720199584960938,4894,-2.010780334472656,275904,14927550,-.3283634185791016,9420709,-.2366924285888672,32,-3.996479034423828,133435,-.6788206100463867,1384176,-.4979267120361328,281301,-.3052549362182617,1456110,-.1090669631958008,666523,.0477285385131836,8925978,-.2152099609375,1950205,-.3099260330200195,128360,.6829929351806641,6045387,-.0172834396362305,1528642,-.1286849975585938,534148,-.9432649612426758,108368,-.2364892959594727,100970840,-.2052078247070313,239111,3602891,2002746,-.002263069152832,4481,113482,.3875789642333984,38471340,-.2273426055908203,12475270,-.0838394165039063,474106,-.0480804443359375,202708,-.2989320755004883,461295,102276,949722,-.1092596054077148,21934,-.481776237487793,1379793,-.3299970626831055,4619633,-.0448284149169922,1692745,-.2121353149414063,41362,.8497018814086914,20026704,-.1405582427978516,3270981,.6601009368896484,267649024,-.0131416320800781,13277729,matched (3),87930168,.90353292,3176358.5,5538886
201412,841391,659,3842,98119384,12,0,0,0,0,0,0,0,0,0,0,1,682446,1.077253341674805,3122074,.6844997406005859,101217,-.5175495147705078,3002179,299099,-.2271690368652344,627486,.3704204559326172,166679,-.8610706329345703,7212581,.3726301193237305,818000,4241140,.42724609375,2226906,-.3170394897460938,2444,-.6943745613098145,614055,15416610,.0322380065917969,8717863,-.0775356292724609,1075,3.514339923858643,216307,.4830846786499023,1546049,.1105976104736328,402719,.3588142395019531,1246933,-.1550817489624023,378311,-.5663585662841797,14829380,.5076446533203125,2349649,.1863317489624023,153181,.1767816543579102,4304630,-.339604377746582,2162844,.3470449447631836,677552,.2378139495849609,176409,.4872722625732422,104689688,.0361690521240234,208317,5772832,1837454,-.0861387252807617,415050,35365,-1.165921211242676,42592772,.1017723083496094,10562694,-.1664199829101563,951854,.6969804763793945,262047,.2567577362060547,1006754,203724,707591,-.2943029403686523,30490,.3293609619140625,1603797,.1504402160644531,3934087,-.1606369018554688,1496421,-.1232748031616211,24319,-.5311040878295898,21192364,.0565757751464844,1156502,-1.039690017700195,300567584,.1159954071044922,9857103,matched (3),95823104,.90353292,2949788.3,5412139.5
201501,841391,660,3842,102584704,01,0,0,0,0,0,0,0,0,0,0,0,445039,-.427520751953125,1734521,-.5877666473388672,70693,-.3589200973510742,3177865,554248,.6168375015258789,214099,-1.075283050537109,259368,.4421787261962891,8771430,.1956729888916016,1116000,3010851,-.3426094055175781,4314471,.6613607406616211,7580,1.131877422332764,738831,14301529,-.0750789642333984,10659334,.2010612487792969,2529,.8555035591125488,321374,.3959064483642578,1594596,.0309181213378906,388087,-.0370092391967773,1915207,.42913818359375,610212,.4780902862548828,16597170,.1126213073730469,2247238,-.0445642471313477,199292,.2631502151489258,5564746,.2567596435546875,2538915,.1603126525878906,907656,.2923784255981445,190021,.0743293762207031,120937928,.1442775726318359,530488,4568839,2070510,.1194143295288086,2204,89049,.9234638214111328,36827788,-.1454334259033203,14103276,.2890796661376953,932725,-.0203008651733398,217721,-.1853094100952148,743877,85831,927950,.2711114883422852,23719,-.2511224746704102,1809209,.1205158233642578,4059218,.0313119888305664,1814994,.1930055618286133,1499,-2.786459922790527,22549176,.0620574951171875,2821045,.8917074203491211,229872816,-.2681465148925781,6146246,matched (3),98914664,.90353292,2923540.3,5397878.5
201502,841391,661,3842,75650848,02,1,0,0,0,0,0,0,0,0,0,0,378207,-.1627206802368164,5367710,1.129670143127441,5501,-2.553416252136231,2508566,515642,-.072199821472168,567276,.9744071960449219,215798,-.1839056015014648,5213222,-.5203018188476563,879000,2320857,-.2602863311767578,3409621,-.2353734970092773,34363,1.511466979980469,408482,10860153,-.2752666473388672,8747734,-.1976404190063477,194,-2.567721366882324,300626,-.0667381286621094,1389300,-.1378202438354492,139854,-1.020630836486816,1977825,.0321722030639648,601495,-.0143880844116211,15600518,-.0619277954101563,2480865,.0989055633544922,269378,.3013448715209961,5196642,-.0684385299682617,2041062,-.218266487121582,778651,-.1533021926879883,145829,-.2646999359130859,110469080,-.0905418395996094,189476,5132249,2065488,-.0024280548095703,53733,27953,-1.158662796020508,39473616,.0693798065185547,13389640,-.0519256591796875,795741,-.1588363647460938,195060,-.1099071502685547,170863,80312,900424,-.0301122665405273,15938,-.3975706100463867,1207286,-.404515266418457,4038861,-.0050277709960938,1422782,-.2434682846069336,2803,.6258921623229981,20117432,-.1141128540039063,1470551,-.6514701843261719,130336800,-.5674037933349609,5661237,matched (3),76499160,.90353292,2057042.3,4982110.5
201503,841391,662,3842,93429560,03,0,1,0,0,0,0,0,0,0,0,0,524604,.3272018432617188,5269297,-.0185041427612305,198885,3.587797164916992,3338568,632584,.2044010162353516,845566,.3991603851318359,259921,.18603515625,7648657,.3833322525024414,1379000,3510764,.4138975143432617,3851893,.1219635009765625,355,-4.572617530822754,537503,14381870,.2808685302734375,10233782,.1568994522094727,842,1.467922210693359,313563,.0421333312988281,1376725,-.0090932846069336,418727,1.096620559692383,1671652,-.1681852340698242,518852,-.1477994918823242,21777862,.3335895538330078,3089908,.2195339202880859,140693,-.6495351791381836,5906179,.1279869079589844,1666236,-.2029037475585938,813032,.0432071685791016,122343,-.1756067276000977,132505312,.1818866729736328,66555,4303521,1809183,-.1324911117553711,219091,37953,.3058242797851563,43989084,.1083106994628906,15657715,.1564826965332031,1054535,.281580924987793,253118,.2605485916137695,513552,181877,1222399,.3057050704956055,20062,.2301216125488281,1440597,.1766824722290039,4382971,.0817642211914063,2113359,.395665168762207,7905,1.036805629730225,21108888,.0481071472167969,4038552,1.010249137878418,226484432,.5525531768798828,6240115,matched (3),89334248,.90353292,2568744,5214254.5
201504,841391,663,3842,78561128,04,0,0,1,0,0,0,0,0,0,0,0,778527,.3947601318359375,2604955,-.7044811248779297,78817,-.92559814453125,3170974,562393,-.1176128387451172,386178,-.7837076187133789,306045,.1633548736572266,7359463,-.0385427474975586,1716000,4246840,.1903409957885742,2545891,-.4140834808349609,3414,2.263522148132324,469357,12387862,-.1492519378662109,9921081,-.0310325622558594,733,-.1386346817016602,235006,-.2883892059326172,1199711,-.1376266479492188,442878,.0560750961303711,1735452,.0374555587768555,391571,-.2814521789550781,17830256,-.1999969482421875,2643247,-.1561336517333984,162021,.1411457061767578,6991320,.1686697006225586,2091780,.2274484634399414,492063,-.5021629333496094,90463,-.3018875122070313,126822832,-.0438308715820313,275095,3681433,1599239,-.1233482360839844,283705,363066,2.258235931396484,46841472,.0628261566162109,13802584,-.1261081695556641,686527,-.4292097091674805,250379,-.0108804702758789,432170,129480,1222464,.0000534057617188,21099,.0503978729248047,1389080,-.0364151000976563,2788656,-.4521675109863281,2149105,.0167722702026367,7826,-.0100440979003906,20755490,-.0168819427490234,1472731,-1.008768081665039,195580384,-.1467037200927734,6259258,matched (3),80492568,.90353292,2186648.8,5037006.5
201505,841391,664,3842,76123888,05,0,0,0,1,0,0,0,0,0,0,0,164988,-1.551530838012695,4536519,.554743766784668,177819,.8136367797851563,3324238,465450,-.1891956329345703,353344,-.0888566970825195,164816,-.6189031600952148,7708896,.0463876724243164,1034000,5794744,.3107767105102539,3494234,.3166332244873047,19336,1.734084129333496,389064,14101998,.1295986175537109,9632251,-.0295448303222656,2936,1.387657642364502,226612,-.036372184753418,1868296,.4429464340209961,495246,.111760139465332,1606031,-.0775022506713867,521507,.2865562438964844,16858016,-.0560703277587891,3720619,.3418817520141602,137600,-.1633749008178711,7335288,.0480279922485352,2449647,.157928466796875,496121,.0082130432128906,61186,-.391021728515625,116437408,-.0854377746582031,209704,4169956,1800880,.1187477111816406,465,47446,-2.034992218017578,45694776,-.0247840881347656,13106325,-.0517616271972656,687856,.0019340515136719,238618,-.0481119155883789,912567,173127,1440193,.1639080047607422,26256,.2186689376831055,1930942,.3293657302856445,3982470,.3563423156738281,1947133,-.0986928939819336,22066,1.036585807800293,20288524,-.0227565765380859,1944737,.2780084609985352,278678496,.3540878295898438,6253052,matched (3),76757664,.90353292,2475092.8,5168760.5
201506,841391,665,3842,71189648,06,0,0,0,0,1,0,0,0,0,0,0,882525,1.676914215087891,3586867,-.2348804473876953,119955,-.3936491012573242,4155748,655636,.3426008224487305,776422,.7872543334960938,159001,-.035919189453125,7167656,-.0727958679199219,1648000,5570721,-.0394268035888672,3397991,-.0279293060302734,10029,-.6564884185791016,529184,14697651,.0413722991943359,10018313,.0392971038818359,4179,.3530244827270508,213145,-.0612668991088867,2439843,.26690673828125,429611,-.1421747207641602,3054874,.6429729461669922,765287,.3835277557373047,12680071,-.2847957611083984,4752553,.2447919845581055,90097,-.4234647750854492,7306144,-.0039815902709961,1920203,-.2435131072998047,659262,.2843008041381836,39000,-.4503574371337891,125599664,.0757465362548828,171384,5741923,2030965,.1202354431152344,242366,230199,1.579352378845215,43611108,-.0466728210449219,13537546,.0323715209960938,531060,-.2587041854858398,205603,-.1489162445068359,903589,99362,1618870,.1169519424438477,14073,-.6236362457275391,1884782,-.024195671081543,3977246,-.001312255859375,1556182,-.2241230010986328,21240,-.038151741027832,19830752,-.0228214263916016,4307658,.7952671051025391,238405056,-.1560878753662109,6212100,matched (3),79002720,.90353292,2282242,5079235.5
201507,841391,666,3842,66718728,07,0,0,0,0,0,1,0,0,0,0,0,229772,-1.345699310302734,3385295,-.0578384399414063,36432,-1.191669464111328,5052160,695016,.0583286285400391,653718,-.1720199584960938,133866,-.1720705032348633,6318585,-.1260833740234375,1200000,3923840,-.3504543304443359,3116153,-.0865859985351563,1422,-1.953416347503662,339677,13721218,-.0687446594238281,9437823,-.0596885681152344,2079,-.6981854438781738,119333,-.5800542831420898,1716174,-.3518362045288086,346281,-.2156295776367188,3163192,.0348434448242188,682824,-.114013671875,14076113,.1044483184814453,5088468,.0682954788208008,123369,.3142929077148438,7188112,-.0162868499755859,1603053,-.1805210113525391,948119,.3633594512939453,2310,-2.826313972473145,113717592,-.0993824005126953,281823,4766249,2102925,.0348186492919922,1019960,28569,-2.08662223815918,46404412,.0620822906494141,14239447,.0505504608154297,386572,-.3175573348999023,229757,.1110744476318359,835654,171336,1014069,-.4677581787109375,34736,.9035186767578125,1599553,-.164088249206543,3217739,-.2119112014770508,3125592,.6973886489868164,5479,-1.354963302612305,17027084,-.1524276733398438,2922355,-.3880043029785156,266406784,.111053466796875,5538508,matched (3),67722624,.90353292,2373225.8,5120762
201508,841391,667,3842,68877256,08,0,0,0,0,0,0,1,0,0,0,0,987452,1.458040237426758,5478177,.4813318252563477,234772,1.863167762756348,3513295,228522,-1.112301826477051,313119,-.7360925674438477,216929,.4827308654785156,7598030,.1843938827514648,1442000,4516827,.1407394409179688,2117972,-.3861398696899414,19173,2.601438999176025,195982,14720705,.0703125,8540599,-.0998945236206055,3621,.554863452911377,252719,.7503604888916016,1828906,.0636205673217773,368633,.0625505447387695,3579877,.1237468719482422,576816,-.1687135696411133,15214255,.0777530670166016,5243606,.0300321578979492,76881,-.4729204177856445,7651422,.0624628067016602,1733138,.0780239105224609,967747,.0204906463623047,2643,.1346673965454102,121094248,.0628509521484375,79925,6245414,2194880,.0427980422973633,0,135472,1.556443214416504,42384048,-.0906219482421875,14982584,.050872802734375,489941,.2369670867919922,273185,.1731271743774414,170398,227284,1069699,.0534067153930664,56893,.4933958053588867,1627173,.017120361328125,3672207,.1321144104003906,1728633,-.5922927856445313,38181,1.941415786743164,16232301,-.0478019714355469,4460049,.4227695465087891,208262000,-.2462272644042969,6503427,matched (3),63990896,.90353292,2416903,5141150
201509,841391,668,3842,66080364,09,0,0,0,0,0,0,0,1,0,0,0,852581,-.1468601226806641,4298697,-.2424602508544922,116477,-.7009210586547852,2779325,533464,.8477592468261719,655029,.7380962371826172,186570,-.1507644653320313,5719017,-.284092903137207,1027000,5297686,.1594600677490234,2042907,-.0360851287841797,4062,-1.551827430725098,182190,14040334,-.0473213195800781,8508341,-.0037841796875,937,-1.351822376251221,228529,-.1006155014038086,1889801,.0327539443969727,354807,-.0382270812988281,2978034,-.1840658187866211,502734,-.1374626159667969,16532689,.0831069946289063,3551549,-.3896255493164063,87877,.1336793899536133,8011142,.0459423065185547,1282062,-.3014640808105469,534478,-.5936803817749023,106942,3.700371742248535,116784680,-.0362377166748047,309687,5931190,2161452,-.0153474807739258,510804,94327,-.3619976043701172,46907504,.1014060974121094,16035306,.0679035186767578,248183,-.6801185607910156,230446,-.1701326370239258,454285,75222,833369,-.2496557235717773,44869,-.2374258041381836,1742457,.0684518814086914,5202060,.348261833190918,1585392,-.0864992141723633,15461,-.904017448425293,15351388,-.0557975769042969,1315135,-1.221220016479492,265174080,.2415885925292969,6055300,matched (3),64573624,.90353292,2854037.5,5360553.5
201510,841391,669,3842,60661056,10,0,0,0,0,0,0,0,0,1,0,0,358112,-.8674221038818359,3525427,-.1983108520507813,76059,-.4261846542358398,3219709,508624,-.0476827621459961,614876,-.0632591247558594,133736,-.3329381942749023,4301005,-.284947395324707,845000,5081398,-.0416831970214844,1996835,-.0228099822998047,2390,-.5303826332092285,116912,13243928,-.0583953857421875,9030068,.059514045715332,1127,.18463134765625,227078,-.0063695907592773,1957958,.0354299545288086,208546,-.5314140319824219,2394559,-.2180643081665039,1004497,.6921815872192383,14358442,-.1410007476806641,2635257,-.2984027862548828,136308,.4389781951904297,7083080,-.1231250762939453,1387140,.0787744522094727,466084,-.1369247436523438,85807,-.2201862335205078,115349352,-.0123653411865234,155623,4558617,2365863,.0903635025024414,297408,44388,-.7537984848022461,44993528,-.0416603088378906,14927040,-.0716190338134766,905119,1.293899536132813,170425,-.3017206192016602,1240990,896476,1012826,.1950225830078125,26528,-.5255460739135742,2084073,.1790275573730469,4167405,-.2217607498168945,1815889,.1357431411743164,8121,-.6438674926757813,17426092,.1267623901367188,622337,-.7482128143310547,242216864,-.0905532836914063,6759562,matched (3),58965212,.90353292,2775058.3,5318924
201511,841391,670,3842,58632928,11,0,0,0,0,0,0,0,0,0,1,0,596571,.5103530883789063,1858119,-.640437126159668,95210,.2245759963989258,2624299,357217,-.3533658981323242,650683,.0566015243530273,210750,.4548044204711914,5342610,.2168655395507813,1974000,4028069,-.2322998046875,1904170,-.0475177764892578,1697,-.3424310684204102,806851,11275668,-.1608924865722656,7954881,-.126774787902832,447,-.9247560501098633,312367,.3188848495483398,1480822,-.2793045043945313,274154,.2735300064086914,2095677,-.1333217620849609,854632,-.1615715026855469,9535608,-.4093055725097656,2579930,-.0212182998657227,113902,-.1795778274536133,5793699,-.2009372711181641,1673413,.1876211166381836,599692,.2520503997802734,45630,-.6315345764160156,100206880,-.1407299041748047,194225,5166980,2260538,-.0455408096313477,107557,86640,.668792724609375,39308088,-.1350879669189453,14545128,-.0259170532226563,744710,-.1950712203979492,336494,.6802845001220703,1079145,265119,919886,-.0962495803833008,27946,.0520734786987305,1258394,-.5044870376586914,3390780,-.2062339782714844,1681799,-.0767107009887695,6610,-.2058696746826172,16028883,-.0835762023925781,735188,.1666440963745117,159086496,-.4203853607177734,4829968,matched (3),55665616,.90353292,1997293.9,4957740
201512,841391,671,3842,63571720,12,0,0,0,0,0,0,0,0,0,0,1,546832,-.0870571136474609,2411129,.2605304718017578,37763,-.9247550964355469,3079951,341411,-.0452566146850586,230767,-1.036613464355469,225067,.0657253265380859,5950328,.107731819152832,953000,4065615,.0092782974243164,1606526,-.1699714660644531,3638,.7625718116760254,322262,9458550,-.1757278442382813,7240515,-.0940933227539063,1063,.8662919998168945,301320,-.036005973815918,1515817,.0233573913574219,325679,.1722221374511719,2317169,.1004695892333984,863198,.0099735260009766,11823848,.2150859832763672,2607197,.0105133056640625,187655,.4992666244506836,4764205,-.1956405639648438,2154902,.2528800964355469,340983,-.5645837783813477,50506,.1015262603759766,95186408,-.0513992309570313,30655,4204673,1633114,-.3251142501831055,224475,99841,.1418170928955078,41738496,.0599937438964844,13268627,-.0918540954589844,899417,.1887521743774414,196222,-.5393333435058594,946490,563483,676212,-.3077430725097656,56028,.6955776214599609,1739719,.3238868713378906,4233465,.2219610214233398,1716903,.0206575393676758,12678,.6512842178344727,17127812,.0663108825683594,7199,-4.62618350982666,214531584,.2990093231201172,6153944,matched (3),61113980,.90353292,2418819.5,5142051.5
