period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1150c616,growth1150c616,Y1454c152,growth1454c152,Y1525c600,growth1525c600,Y1605c440,growth1605c440,Y1783c348,growth1783c348,Y1791c348,growth1791c348,Y1811c233,Y1836c124,growth1836c124,Y2010c208,growth2010c208,Y2012c688,growth2012c688,Y2110c124,growth2110c124,Y2137c68,growth2137c68,Y2219c440,growth2219c440,Y2393c826,growth2393c826,Y2627c124,growth2627c124,Y2687c440,Y2690c208,growth2690c208,Y2754c208,growth2754c208,Y2764c752,growth2764c752,Y2859c124,growth2859c124,Y3031c152,growth3031c152,Y3092c440,growth3092c440,Y3129c484,growth3129c484,Y3149c428,growth3149c428,Y3279c124,growth3279c124,Y3299c792,growth3299c792,Y3316c300,growth3316c300,Y3732c688,growth3732c688,Y3839c600,growth3839c600,Y3872c152,growth3872c152,Y4112c36,Y4164c586,growth4164c586,Y4175c32,Y4339c152,growth4339c152,Y4381c152,growth4381c152,Y4426c484,growth4426c484,Y4489c36,Y4679c124,growth4679c124,Y4733c608,Y4765c152,growth4765c152,Y4770c218,Y4824c600,growth4824c600,Y4988c484,growth4988c484,Y4990c36,Y519c484,growth519c484,Y583c826,growth583c826,Y590c300,growth590c300,Y623c616,growth623c616,Y721c124,Y749c233,_merge,x,r2,s,sf
201310,841360,645,3838,15646489,10,0,0,0,0,0,0,0,0,1,0,0,88342,-.8788547515869141,636350,.6749963760375977,234784,.3849363327026367,211889,-.0138168334960938,8540599,-.3237810134887695,1689214,.1576023101806641,26343,2525792,.3578605651855469,420302,.8401966094970703,3068,-.405247688293457,1597366,-.1039457321166992,47984,5.147410869598389,15728,-.0354776382446289,1427651,.4639196395874023,820111,.428985595703125,88812,72062,.6248960494995117,2142783,.0590839385986328,11486964,-.0867099761962891,3241797,.1353721618652344,14261,-.3804006576538086,51142,.6392879486083984,2208039,.2571392059326172,126216,.2555618286132813,9505467,-.0646648406982422,603434,.608027458190918,9295,-.6242313385009766,1059479,.4010753631591797,676949,-.1214761734008789,6569958,.0973920822143555,1509218,4012,-1.075499534606934,3934670,3887639,.2331609725952148,2348641,-.2996788024902344,771793,.4400806427001953,384848,47623,.5938234329223633,123629,1391698,.4113073348999023,0,265828,-2.500877380371094,17680,.0347013473510742,1043267,8750470,.7425632476806641,19090204,-.0763568878173828,52955,.2861537933349609,55863,-.7935171127319336,2438,2029516,matched (3),15925824,.82843125,1188646.3,2234512.3
201311,841360,646,3838,15688923,11,0,0,0,0,0,0,0,0,0,1,0,47389,-.6228256225585938,371407,-.5384502410888672,258992,.0981321334838867,200958,-.0529661178588867,12602421,.3890581130981445,1662693,-.0158252716064453,29861,1559680,-.4820737838745117,524897,.22222900390625,2531,-.192410945892334,1756612,.0950307846069336,18064,-.9769458770751953,17294,.0949172973632813,1294168,-.0981626510620117,823439,.0040493011474609,94858,116894,.4837408065795898,2098415,-.0209226608276367,10545231,-.0855388641357422,3418275,.0530080795288086,31490,.7921419143676758,75176,.3852262496948242,1917455,-.1411056518554688,123836,-.0190372467041016,8951024,-.0600986480712891,854718,.3481340408325195,13545,.3765411376953125,633398,-.5144338607788086,1145683,.5261602401733398,4691284,-.3368015289306641,2531309,45911,2.43741512298584,5014864,2076227,-.6272497177124023,2744515,.1557674407958984,1377411,.5792446136474609,472347,16697,-1.048087120056152,50093,619045,-.8101015090942383,337724,300334,.1220464706420898,19133,.0789804458618164,1504512,6901705,-.2373390197753906,19374776,.0147953033447266,28069,-.6347770690917969,149656,.9854373931884766,40327,1097467,matched (3),14626697,.82843125,869457.56,2082335.6
201312,841360,647,3838,11454621,12,0,0,0,0,0,0,0,0,0,0,1,4125,-2.441324234008789,265270,-.3365507125854492,197255,-.2723007202148438,110687,-.5963897705078125,8859400,-.3524103164672852,1019854,-.4887790679931641,23517,2006531,.2519264221191406,273373,-.6523647308349609,5061,.6929497718811035,704618,-.9134864807128906,9815,-.6100091934204102,877,-2.981607913970947,543447,-.8676910400390625,792975,-.0376977920532227,139249,94121,-.2166862487792969,2023152,-.0365257263183594,10041910,-.0489063262939453,3060995,-.1103954315185547,30402,-.0351619720458984,50755,-.392822265625,1480561,-.2585783004760742,39648,-1.138916969299316,4556112,-.6752986907958984,713242,-.1809501647949219,7218,-.6294393539428711,737212,.1517763137817383,353983,-1.174507141113281,2941542,-.4667720794677734,1529984,15878,-1.061770439147949,3431245,2336192,.1179704666137695,3026382,.0977630615234375,1311935,-.0487031936645508,364050,12119,-.3204545974731445,36256,1095318,.5706214904785156,274052,332106,.1005582809448242,10517,-.5984220504760742,1309457,5811199,-.1719818115234375,20132952,.0383872985839844,27322,-.0269737243652344,104413,-.3599853515625,37675,486434,matched (3),13102463,.82843125,1189805.9,2235129.3
201401,841360,648,3838,16057117,01,0,0,0,0,0,0,0,0,0,0,0,121215,3.380499839782715,417254,.452946662902832,339320,.5424470901489258,288976,.9596366882324219,9355247,.0544595718383789,1670767,.4936237335205078,30566,2059428,.0260210037231445,782808,1.05204963684082,3460,-.3802957534790039,1789808,.9322080612182617,31214,1.156954765319824,13817,2.757148265838623,1745807,1.16703987121582,813632,.0257167816162109,232284,95725,.0168981552124023,2974258,.3853378295898438,15912707,.4603500366210938,4224536,.322169303894043,37404,.2072696685791016,208646,1.413628578186035,1893102,.2457962036132813,74150,.6260490417480469,12042584,.9719791412353516,951288,.2879962921142578,12268,.5304155349731445,302023,-.8923721313476563,651651,.610260009765625,2792580,-.0519676208496094,1534635,60432,1.33658504486084,6334637,3025433,.2585315704345703,3705772,.2025241851806641,1681303,.2480659484863281,466343,49474,1.406672477722168,246403,1157589,.0552949905395508,293814,349112,.0499391555786133,34080,1.175718307495117,1465569,8221055,.3469114303588867,20996764,.0420093536376953,18428,-.3938207626342773,279788,.9856777191162109,64392,293882,matched (3),15762341,.82843125,1272206.5,2280060.3
201402,841360,649,3838,13739133,02,1,0,0,0,0,0,0,0,0,0,0,108477,-.111027717590332,254129,-.4958524703979492,275128,-.2097072601318359,224363,-.2530784606933594,11188029,.1789054870605469,1490607,-.1140995025634766,50180,1872317,-.0952520370483398,444583,-.5657501220703125,1671,-.727846622467041,1127464,-.4621381759643555,18222,-.5382375717163086,9686,-.3552179336547852,1392811,-.2258930206298828,598203,-.3075780868530273,53333,99509,.0387687683105469,3759243,.2342233657836914,13765876,-.1449241638183594,3853543,-.0919170379638672,35182,-.0612430572509766,34081,-1.811898231506348,721448,-.9647121429443359,6637,-2.413430213928223,21011024,.5565986633300781,722910,-.2745323181152344,25840,.7449302673339844,461396,.4237537384033203,476715,-.3125905990600586,2462784,-.1256742477416992,1458872,33179,-.5996017456054688,5888684,3390080,.1137990951538086,2502853,-.392460823059082,917873,-.6052646636962891,334033,44591,-.1039152145385742,213673,762825,-.4170665740966797,112110,320055,-.0868997573852539,13085,-.957244873046875,1206041,5942128,-.3246307373046875,20580548,-.0200214385986328,53091,1.058135986328125,177620,-.4543857574462891,37909,257439,matched (3),15841798,.82843125,1081629.1,2179469.5
201403,841360,650,3838,13000790,03,0,1,0,0,0,0,0,0,0,0,0,90136,-.1852188110351563,229959,-.0999412536621094,239959,-.1367683410644531,108266,-.7286739349365234,10294901,-.0831947326660156,1369924,-.0844278335571289,43880,2100974,.1152248382568359,294401,-.4121942520141602,3797,.8207888603210449,1453165,.2537736892700195,7829,-.8447942733764648,35686,1.304076194763184,862334,-.4794368743896484,802877,.2942714691162109,52069,84783,-.1601524353027344,2166575,-.5510702133178711,14586939,.0579338073730469,3294207,-.1568269729614258,15747,-.8038854598999023,14769,-.8362102508544922,1507046,.7366466522216797,25749,1.355735778808594,12039810,-.5568275451660156,884371,.2015914916992188,23071,-.1133480072021484,693944,.4081344604492188,488784,.0250024795532227,2279108,-.0775079727172852,1513667,2067,-2.775819301605225,5350580,2047685,-.5041427612304688,1736801,-.3653860092163086,718827,-.2444381713867188,314253,37868,-.1634254455566406,47992,447967,-.5323085784912109,373796,275710,-.1491432189941406,20900,.4682826995849609,911842,5239721,-.1257991790771484,20580206,-.0000171661376953,38994,-.3085994720458984,230595,.261016845703125,4444,478431,matched (3),14702778,.82843125,1110416.3,2193898.3
201404,841360,651,3838,18857822,04,0,0,1,0,0,0,0,0,0,0,0,164058,.5989007949829102,345572,.4072999954223633,229712,-.0436420440673828,281065,.9539947509765625,13754010,.2896804809570313,1951788,.3539905548095703,53401,2105741,.0022659301757813,188037,-.4483041763305664,5684,.4034442901611328,1313720,-.1008815765380859,32544,1.424757957458496,5954,-1.790695190429688,1776844,.7229518890380859,810752,.009760856628418,84020,142994,.5227069854736328,2683913,.2141284942626953,14149744,-.0304317474365234,3604930,.0901365280151367,20259,.2519493103027344,38477,.9575300216674805,1917907,.2410831451416016,36169,.3398065567016602,21002836,.5564384460449219,951482,.0731439590454102,29804,.2560663223266602,531690,-.2663307189941406,1279323,.9621658325195313,2517111,.0993280410766602,938185,42152,3.015183925628662,5442842,2606027,.2411165237426758,2955802,.5317249298095703,1291638,.5860452651977539,533120,55215,.3771286010742188,55483,1725698,1.348667144775391,236579,389105,.3444995880126953,9343,-.8051214218139648,1448130,6471297,.2111082077026367,21108814,.0253620147705078,48294,.2138996124267578,108438,-.7544841766357422,22512,1601368,matched (3),17214152,.82843125,1272983.1,2280493.8
201405,841360,652,3838,15427167,05,0,0,0,1,0,0,0,0,0,0,0,82452,-.6880035400390625,242366,-.3547525405883789,368600,.4728860855102539,478501,.5320730209350586,6242377,-.7899684906005859,1264110,-.4343776702880859,47810,2382583,.1235179901123047,276223,.3845701217651367,3579,-.4625720977783203,1454187,.1015844345092773,1185,-3.312850475311279,10190,.5373439788818359,982149,-.5928506851196289,1067290,.2749156951904297,49561,246711,.545414924621582,2280346,-.1629486083984375,12773392,-.1023311614990234,3399200,-.0587615966796875,32120,.4608802795410156,6204,-1.82486629486084,1691589,-.1255664825439453,52603,.3745708465576172,18041500,-.1519832611083984,779568,-.1992807388305664,28467,-.0458965301513672,651752,.2036037445068359,1484024,.1484260559082031,2449553,-.0272064208984375,838183,92817,.7893476486206055,4223755,2567319,-.0149650573730469,2810721,-.0503292083740234,752223,-.5406332015991211,515738,34616,-.4669189453125,41537,1319513,-.2683687210083008,294648,276498,-.3416461944580078,16807,.5871677398681641,1083512,3846129,-.5203094482421875,20628092,-.0230369567871094,54550,.1218099594116211,132491,.2003355026245117,131535,872291,matched (3),15029208,.82843125,1332146.9,2314040
201406,841360,653,3838,15986176,06,0,0,0,0,1,0,0,0,0,0,0,182490,.7944784164428711,482427,.6883811950683594,194960,-.6369180679321289,325832,-.3842763900756836,9926495,.4638462066650391,1439807,.1301403045654297,25093,1578353,-.4118032455444336,214078,-.2548685073852539,3958,.1006555557250977,1501958,.032322883605957,2738,.8374848365783691,1376,-2.00222635269165,1151441,.1590261459350586,942547,-.1242923736572266,56190,90632,-1.001410484313965,2412279,.056243896484375,14810362,.1479625701904297,2903036,-.1577835083007813,38543,.1822948455810547,35611,1.74746036529541,1801849,.0631446838378906,95779,.5992708206176758,10413454,-.5495758056640625,788132,.0109262466430664,4068,-1.945594787597656,1021044,.4489164352416992,523422,-1.042124748229981,4480456,.6038188934326172,1457126,72926,-.2411842346191406,4379714,3126506,.1970539093017578,2524414,-.1074314117431641,1255145,.5119733810424805,324519,37037,.067601203918457,241369,1449132,.0937023162841797,649942,362040,.2695512771606445,17337,.0310478210449219,947344,3755560,-.023829460144043,21355060,.0346336364746094,52394,-.0403251647949219,150815,.1295394897460938,694917,1087372,matched (3),15584191,.82843125,1174191.3,2226856.5
201407,841360,654,3838,17547304,07,0,0,0,0,0,1,0,0,0,0,0,99387,-.6076736450195313,391765,-.2081680297851563,219442,.1182937622070313,462649,.3505859375,8344115,-.1736507415771484,1719312,.1774158477783203,54879,2237870,.3491420745849609,449223,.7411794662475586,2307,-.5397906303405762,845787,-.5742578506469727,6470,.8599481582641602,4723,1.233263492584229,1181645,.0258932113647461,731777,-.2531099319458008,139200,98737,.0856523513793945,4053837,.5190925598144531,15903733,.0712261199951172,3749070,.2557506561279297,37756,-.0206298828125,132882,1.316806793212891,2304167,.245905876159668,149652,.4462690353393555,11464191,.09613037109375,969512,.2071266174316406,355,-2.438788414001465,1024436,.0033168792724609,1485131,1.04287052154541,4431982,-.0108776092529297,746813,74844,.0259609222412109,4323298,3709482,.1709766387939453,2905863,.140721321105957,1535765,.201777458190918,740146,63333,.5364894866943359,80155,1568721,.0792951583862305,394172,367639,.0153465270996094,26279,.4159269332885742,1615763,6458565,.5421695709228516,22282872,.0425300598144531,54352,.0366888046264648,233635,.4377059936523438,15317,1812019,matched (3),18061906,.82843125,953929.25,2118996.5
201408,841360,655,3838,14401718,08,0,0,0,0,0,0,1,0,0,0,0,78163,-.2402248382568359,414620,.0567007064819336,348360,.4621486663818359,248461,-.6216821670532227,6764039,-.2099361419677734,1843706,.0698528289794922,43707,2046500,-.0893926620483398,421982,-.0625572204589844,1184,-.6670494079589844,1263169,.4011116027832031,1667,-1.356150150299072,4330,-.0868768692016602,668052,-.5702972412109375,704856,-.0374822616577148,7288,63833,-.4361886978149414,3047598,-.2853107452392578,16218826,.0196189880371094,3541695,-.0569019317626953,21207,-.576812744140625,48086,-1.016469955444336,1591685,-.3699254989624023,113767,-.2741603851318359,12984459,.1245231628417969,1377252,.3510532379150391,2708,2.031847476959229,620975,-.5006065368652344,491062,-1.106688499450684,3028871,-.3806571960449219,1451865,3584,-3.03892707824707,3848177,3852701,.0378818511962891,3362727,.146021842956543,2541599,.5037651062011719,608525,62329,-.0159797668457031,54249,1297957,-.1894693374633789,388916,232639,-.4576129913330078,28939,.0964202880859375,1369533,8194703,.2380809783935547,19415812,-.1377296447753906,19365,-1.032013893127441,75994,-1.123105049133301,93921,2707942,matched (3),15107219,.82843125,974336.38,2128261.5
201409,841360,656,3838,16976556,09,0,0,0,0,0,0,0,1,0,0,0,114412,.3810091018676758,305003,-.3070411682128906,173430,-.6974630355834961,204967,-.1924371719360352,9138576,.3008842468261719,1336498,-.3217248916625977,23843,2124704,.037501335144043,485795,.1408243179321289,1692,.3570127487182617,1107685,-.1313514709472656,3936,.8591399192810059,12805,1.084268569946289,1002910,.4062957763671875,759268,.0743608474731445,85660,75366,.1660852432250977,3896450,.2457122802734375,14143317,-.1369304656982422,3055173,-.1477699279785156,61448,1.063859939575195,46044,-.0433940887451172,2171079,.3104305267333984,163630,.3634557723999023,10509992,-.21142578125,237996,-1.755592346191406,28729,2.361696720123291,730094,.1618824005126953,939585,.6488685607910156,3319677,.0916776657104492,1205172,10813,1.104269981384277,6036183,3733338,-.0314712524414063,2673484,-.2293701171875,1154268,-.7893276214599609,511187,65817,.0544509887695313,18597,854852,-.4176177978515625,496750,308231,.2813615798950195,29861,.0313634872436523,1505140,8011469,-.0226144790649414,19523580,.0055351257324219,78913,1.404878616333008,88148,.1483621597290039,33966,777815,matched (3),16351289,.82843125,1010851.9,2145224.3
201410,841360,657,3838,18130698,10,0,0,0,0,0,0,0,0,1,0,0,108934,-.0490636825561523,468816,.4298887252807617,282574,.4881668090820313,170175,-.1860218048095703,8796292,-.0381746292114258,1810002,.3032751083374023,39652,1676629,-.2368478775024414,744710,.4272079467773438,2682,.4606513977050781,1541008,.330164909362793,31487,2.079409599304199,5146,-.911616325378418,960811,-.0428838729858398,777845,.0241727828979492,117890,320867,1.448670387268066,2507576,-.4407491683959961,13381780,-.0553474426269531,3758142,.2070884704589844,31897,-.6556797027587891,135684,1.080731391906738,2348214,.0784311294555664,195413,.1775074005126953,12817344,.1984729766845703,1233294,1.645190238952637,19605,-.3821220397949219,798193,.089177131652832,1093119,.1513519287109375,3966044,.1779012680053711,5990130,48094,1.49240779876709,4449681,5265843,.3439388275146484,3775835,.3452386856079102,2287566,.6840219497680664,602188,69540,.0550241470336914,86644,1427287,.5126018524169922,379541,608009,.6793394088745117,25122,-.1728096008300781,1698924,8460963,.0545892715454102,23049052,.1660003662109375,99564,.2324552536010742,147296,.513427734375,65903,1317845,matched (3),19527408,.82843125,1082638.8,2179970.8
201411,841360,658,3838,10475877,11,0,0,0,0,0,0,0,0,0,1,0,67301,-.4815673828125,407554,-.1400365829467773,244352,-.1453304290771484,195515,.1388101577758789,13622316,.4373788833618164,1533653,-.165675163269043,34775,1443358,-.1498126983642578,178427,-1.428814888000488,5937,.7946410179138184,781006,-.6796092987060547,3815,-2.110634803771973,2978,-.5469675064086914,694626,-.3244037628173828,715988,-.0828638076782227,158856,134399,-.870213508605957,2775538,.1015281677246094,9850151,-.3064079284667969,2579045,-.3765048980712891,16434,-.6631593704223633,43580,-1.135729789733887,1590244,-.3897676467895508,183262,-.0641984939575195,9198694,-.3317375183105469,443154,-1.023526191711426,12536,-.4471807479858398,757551,-.0522594451904297,494512,-.7932186126708984,3691202,-.0718164443969727,1262437,51021,.0590801239013672,3545666,2939694,-.5829362869262695,2891436,-.2668676376342773,1507734,-.4168806076049805,386802,24245,-1.053691864013672,54312,1181450,-.1890325546264648,260671,360516,-.5226526260375977,16119,-.4437456130981445,1509858,8670166,.0244245529174805,20026704,-.1405582427978516,29932,-1.201872825622559,145505,-.0122337341308594,15142,539457,matched (3),13794600,.82843125,697297.25,2016528.9
201412,841360,659,3838,19643548,12,0,0,0,0,0,0,0,0,0,0,1,78415,.1528406143188477,334888,-.1963768005371094,307397,.2295303344726563,99963,-.67083740234375,6424901,-.7515277862548828,857087,-.5818681716918945,89709,1701518,.1645488739013672,274318,.4301080703735352,1854,-1.163858413696289,354008,-.7912635803222656,9440,.9060153961181641,18366,1.819249153137207,796051,.1362895965576172,590990,-.191864013671875,33709,67837,-.6837053298950195,2214795,-.2256851196289063,10756396,.0880146026611328,2605477,.0101966857910156,38317,.8465414047241211,27992,-.4426803588867188,1088516,-.3790721893310547,101768,-.588221549987793,9388377,.0204105377197266,314459,-.3430633544921875,14990,.1787796020507813,593390,-.2442398071289063,591675,.1793851852416992,2565609,-.3637561798095703,1949995,12631,-1.396082878112793,3084226,3073185,.0444087982177734,3543658,.2034063339233398,2344216,.4413433074951172,478316,16660,-.3751993179321289,84402,1315123,.1071872711181641,485441,418959,.1502361297607422,16818,.0424509048461914,1015191,7668021,-.122828483581543,21192364,.0565757751464844,28892,-.0353631973266602,167669,.1417808532714844,30924,1202311,matched (3),18514878,.82843125,765232.38,2041015.9
201501,841360,660,3838,22751212,01,0,0,0,0,0,0,0,0,0,0,0,173954,.7967758178710938,435198,.2620048522949219,380355,.2129650115966797,238886,.8711862564086914,11216995,.5572490692138672,1630380,.6430292129516602,17389,1830890,.0732812881469727,484957,.5697727203369141,198,-2.236833572387695,1436715,1.400794982910156,10191,.0765495300292969,34288,.6242942810058594,814319,.0226888656616211,952472,.4772615432739258,3346,44226,-.4277944564819336,3515535,.4620323181152344,12930848,.1841144561767578,4000111,.428706169128418,36860,-.0387668609619141,87188,1.136148452758789,977834,-.1072301864624023,152200,.4025001525878906,11529335,.2054214477539063,803049,.9375619888305664,1801,-2.119041442871094,12361,-3.871305465698242,609894,.0303277969360352,3918401,.423487663269043,4519216,6171,-.7162933349609375,4120317,2275401,-.3005580902099609,2739405,-.2574186325073242,2439951,.0400266647338867,499192,72177,1.466110229492188,94503,954255,-.3207540512084961,362586,477975,.1317853927612305,17999,.0678672790527344,1619783,8473239,.099853515625,22549176,.0620574951171875,31756,.0945167541503906,220457,.2737112045288086,25122,539489,matched (3),21716860,.82843125,968417.56,2125558.3
201502,841360,661,3838,17120648,02,1,0,0,0,0,0,0,0,0,0,0,102435,-.5295629501342773,326711,-.2867250442504883,160636,-.861964225769043,94991,-.9222040176391602,10022026,-.1126441955566406,1329014,-.204376220703125,50577,1853537,.012293815612793,409607,-.1688623428344727,530,.9846100807189941,923764,-.4416580200195313,558,-2.904901504516602,2833,-2.493459224700928,1143000,.3390598297119141,636190,-.4035634994506836,8242,60617,.3152627944946289,2733608,-.2515697479248047,14144385,.0897026062011719,2975765,-.2958211898803711,33635,-.0915594100952148,5823,-2.70625114440918,753046,-.2612142562866211,109842,-.3261528015136719,10391267,-.1039276123046875,167039,-1.570188522338867,54284,3.405887603759766,11845,-.0426397323608398,706133,.1465187072753906,2145525,-.602299690246582,1090638,28036,1.513628005981445,5586900,2887034,.2380733489990234,2205035,-.2169981002807617,1894007,-.2532825469970703,466525,50046,-.3661785125732422,84235,750737,-.2398757934570313,214678,324616,-.3869152069091797,15161,-.1715898513793945,1102166,7141610,-.1709747314453125,20117432,-.1141128540039063,36194,.1308116912841797,96582,-.8253107070922852,23195,211284,matched (3),15554322,.82843125,888314.31,2090279.4
201503,841360,662,3838,31575156,03,0,1,0,0,0,0,0,0,0,0,0,254033,.9082355499267578,361745,.101862907409668,304009,.6379156112670898,247808,.9588718414306641,11479944,.1358146667480469,1750975,.2757358551025391,35713,2460691,.2833461761474609,686770,.5168008804321289,1042,.6760201454162598,1438615,.4429798126220703,5174,2.227042198181152,15294,1.686124324798584,848621,-.2977991104125977,893560,.3397159576416016,91694,138778,.8282995223999023,2735852,.0008211135864258,15065686,.0631027221679688,5001880,.519312858581543,29447,-.1329755783081055,11768,.7035684585571289,1109411,.3874588012695313,192972,.563502311706543,13442102,.2574253082275391,726472,1.469972610473633,11991,-1.510073661804199,21115,.5780773162841797,956095,.3030538558959961,2187222,.0192480087280273,3402573,83251,1.088371276855469,7023702,4366866,.4138164520263672,3237155,.3839521408081055,1322807,-.3589391708374023,161327,45570,-.0936927795410156,160769,965848,.2519512176513672,325069,431747,.2851972579956055,25829,.532771110534668,1046933,4794358,-.3984975814819336,21108888,.0481071472167969,45344,.2253847122192383,163841,.5285043716430664,89638,149257,matched (3),27958526,.82843125,1146795.6,2212533.8
201504,841360,663,3838,21975424,04,0,0,1,0,0,0,0,0,0,0,0,53519,-1.557427406311035,508271,.3400754928588867,288046,-.0539369583129883,244592,-.0130624771118164,10494870,-.0897140502929688,1410737,-.2160606384277344,38323,1598739,-.4312267303466797,499458,-.3184757232666016,679,-.4282760620117188,1104806,-.2640113830566406,16823,1.17910099029541,12479,-.2034130096435547,844667,-.0046701431274414,756722,-.1662178039550781,32721,93550,-.3943796157836914,2250221,-.1954145431518555,11603836,-.2610855102539063,3693332,-.3032846450805664,15009,-.6739416122436523,2844,-1.420172691345215,1247432,.1172571182250977,103285,-.6250534057617188,13988994,.0398788452148438,799911,.0963001251220703,152,-4.368031024932861,19808,-.0638980865478516,997592,.0424871444702148,1459499,-.4045391082763672,1656317,51332,-.483546257019043,6743236,1730592,-.9255819320678711,2424211,-.289189338684082,1520669,.1393947601318359,347924,45442,-.0028133392333984,78346,1344952,.3311071395874023,301705,341898,-.2333278656005859,36346,.3415861129760742,856638,4796914,.0005321502685547,20755490,-.0168819427490234,44140,-.026911735534668,51854,-1.150464057922363,27157,1130841,matched (3),19923142,.82843125,1046108.3,2162061
201505,841360,664,3838,12063660,05,0,0,0,1,0,0,0,0,0,0,0,29831,-.5844879150390625,276815,-.6076650619506836,173220,-.5085573196411133,232584,-.0503396987915039,13213637,.2303619384765625,1053878,-.2916355133056641,42284,2066744,.2567586898803711,508717,.0183687210083008,114,-1.784422874450684,793679,-.3307456970214844,358,-3.849968910217285,2682,-1.537484645843506,727358,-.1495237350463867,888247,.1602544784545898,1476,65317,-.3592433929443359,1507251,-.4007415771484375,9854805,-.1633758544921875,3608583,-.0232143402099609,19851,.2796039581298828,11981,1.4381103515625,1087592,-.137120246887207,160813,.4427499771118164,7543734,-.6175537109375,227898,-1.25560188293457,10303,4.216310024261475,16011,-.2128095626831055,778402,-.2481012344360352,2534409,.5518674850463867,996194,30900,-.5075578689575195,5311669,3993908,.8363065719604492,2167741,-.1118202209472656,1965255,.2564716339111328,449412,46248,.0175819396972656,49402,876621,-.4280385971069336,265205,1094071,1.163148880004883,15746,-.8364973068237305,1260000,3740671,-.2487077713012695,20288524,-.0227565765380859,34729,-.2397918701171875,79295,.4247426986694336,24358,2190992,matched (3),11018445,.82843125,975921.94,2128987.8
201506,841360,665,3838,13704404,06,0,0,0,0,1,0,0,0,0,0,0,188704,1.844631195068359,384298,.328068733215332,308027,.5756244659423828,547147,.8554658889770508,8284184,-.4668998718261719,1274185,.1898298263549805,76036,2280984,.0986328125,351692,-.3691368103027344,1050,2.220346927642822,844973,.0626258850097656,34512,4.56852912902832,181,-2.695821285247803,788292,.0804500579833984,1167523,.2733898162841797,23081,83876,.2500877380371094,1663645,.0987234115600586,12598017,.2455806732177734,3149976,-.135920524597168,17615,-.1195030212402344,12106,.0103797912597656,1913691,.5650672912597656,109784,-.3817272186279297,13558785,.5863170623779297,902612,1.376394271850586,907,-2.430047988891602,26562,.5062055587768555,932774,.1809196472167969,2681814,.0565328598022461,3240317,100424,1.178645133972168,5983318,2932043,-.3090715408325195,3755114,.5494327545166016,1771357,-.1038761138916016,455760,98464,.7556724548339844,178563,1871856,.758610725402832,286471,338182,-1.174077033996582,12844,-.203709602355957,1432663,4964822,.2831125259399414,19830752,-.0228214263916016,70441,.7072010040283203,173372,.7822647094726563,42142,2333945,matched (3),16278486,.82843125,1058725.4,2168193.8
201507,841360,666,3838,13238122,07,0,0,0,0,0,1,0,0,0,0,0,130088,-.3719682693481445,191626,-.6958732604980469,285138,-.0772132873535156,207797,-.9681558609008789,10900783,.2744865417480469,2021705,.461634635925293,31326,1895414,-.1851701736450195,318286,-.0998048782348633,85,-2.513894081115723,1113038,.275543212890625,7082,-1.583750724792481,5715,3.452352523803711,707187,-.1085739135742188,931851,-.2254667282104492,7649,49626,-.5248250961303711,2242782,.2987070083618164,13906986,.0988521575927734,3123378,-.008479118347168,51174,1.06648063659668,60098,1.602274894714356,1810833,-.0552463531494141,102269,-.0709075927734375,9940468,-.3104190826416016,713280,-.2354183197021484,192,-1.552647113800049,15253,-.5547056198120117,639390,-.3776483535766602,2512817,-.065089225769043,1238411,57126,-.5641422271728516,4781499,4109575,.337620735168457,4495641,.1799898147583008,741906,-.8702783584594727,700546,27140,-1.288681983947754,263988,1212936,-.4338865280151367,260075,525239,.4402694702148438,16650,.2595329284667969,1429201,3440348,-.3668041229248047,17027084,-.1524276733398438,27273,-.948878288269043,82464,-.7430782318115234,204,1295355,matched (3),15411234,.82843125,1060800.9,2169208.3
201508,841360,667,3838,16273573,08,0,0,0,0,0,0,1,0,0,0,0,38777,-1.210384368896484,323725,.5243492126464844,253090,-.1192283630371094,242910,.1561288833618164,17444764,.4702053070068359,1342936,-.409083366394043,37190,2544740,.2945919036865234,481725,.4144229888916016,346,1.403787612915039,1277359,.1377019882202148,6909,-.0247316360473633,3008,-.6418190002441406,574408,-.2079553604125977,872502,-.0658082962036133,39087,64092,.2558050155639648,2207830,-.0157070159912109,13016048,-.0662097930908203,3044910,-.0254440307617188,20040,-.9375019073486328,32697,-.6086931228637695,1886309,.0408344268798828,226928,.7970256805419922,8423603,-.1655769348144531,877686,.2074146270751953,4,-3.871201038360596,22873,.4051809310913086,436245,-.3823108673095703,3013991,.1818609237670898,1246288,72097,.2327537536621094,5178638,4236699,.0304641723632813,2974349,-.4130830764770508,1389993,.6278314590454102,594035,2054,-2.581219673156738,143742,1544497,.2416543960571289,362641,384202,-.3126850128173828,27551,.5036287307739258,1619419,5933200,.5449905395507813,16232301,-.0478019714355469,37000,.3050203323364258,47338,-.5550479888916016,121138,1979111,matched (3),14762747,.82843125,1049206.6,2163561.8
