period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1171c616,growth1171c616,Y1330c251,growth1330c251,Y1384c807,growth1384c807,Y1397c620,growth1397c620,Y1454c807,growth1454c807,Y1483c222,growth1483c222,Y1503c807,growth1503c807,Y1624c152,Y1635c124,growth1635c124,Y1653c705,growth1653c705,Y1771c442,Y1818c152,growth1818c152,Y257c440,growth257c440,Y2630c300,growth2630c300,Y2654c246,growth2654c246,Y2739c68,Y2752c222,growth2752c222,Y2764c381,Y2826c620,growth2826c620,Y2826c757,growth2826c757,Y2927c752,growth2927c752,Y3032c554,Y3159c440,growth3159c440,Y3435c222,growth3435c222,Y3594c826,growth3594c826,Y3687c642,Y3695c348,growth3695c348,Y3882c246,growth3882c246,Y3896c381,Y4020c620,growth4020c620,Y4147c124,growth4147c124,Y4164c705,growth4164c705,Y4170c372,growth4170c372,Y4187c203,Y4235c68,growth4235c68,Y4265c818,Y4306c152,growth4306c152,Y4358c807,growth4358c807,Y4422c300,growth4422c300,Y4459c300,growth4459c300,Y4459c642,Y4494c246,growth4494c246,Y4532c372,growth4532c372,Y4724c484,growth4724c484,Y472c372,growth472c372,Y4745c300,growth4745c300,Y4819c251,growth4819c251,Y4819c440,growth4819c440,Y4892c152,growth4892c152,Y616c372,growth616c372,_merge,x,r2,s,sf
201308,300420,643,1378,2337933,08,0,0,0,0,0,0,1,0,0,0,0,1511196,.0218801498413086,2468513,.5192203521728516,5078467,-.2205142974853516,9845033,1.859279632568359,22422,.5137434005737305,933185,-.0125389099121094,150570,-.1404867172241211,54521,2313835,.0575180053710938,764718,-.2425241470336914,1267205,227933,.0278129577636719,54885,.187352180480957,41841,1.283474922180176,44402,.6540584564208984,16366,2129,-.3607993125915527,33188684,1126162,.3858766555786133,2702802,.0077896118164063,70037,-.6528453826904297,345108,186762,-.3376235961914063,92306,-1.048553466796875,39338968,-.2758502960205078,455016,243189,-.3036012649536133,3528335,1.831333160400391,1130764,642503,.807612419128418,3731179,.4059886932373047,899813,.0657558441162109,384433,.1037940979003906,68029,1006672,1.248958587646484,533980,11644071,1.376079559326172,21568,.0220794677734375,273457,.4609212875366211,20099,2.508415699005127,344157,258334,.0332727432250977,3778236,.2348709106445313,314925,.1298303604125977,114939,-.7272510528564453,73335,-.453557014465332,29726156,-.3117885589599609,1891531,.5026273727416992,201942,.8105506896972656,1567077,.2064838409423828,matched (3),2880661.3,.8697713,292512.38,546089.56
201309,300420,644,1378,1184418,09,0,0,0,0,0,0,0,1,0,0,0,1115132,-.3039283752441406,3605255,.3787765502929688,5425007,.066009521484375,1642526,-1.790732383728027,4243,-1.664772033691406,610520,-.4242925643920898,256412,.5323581695556641,49592,1593111,-.3732175827026367,442813,-.5463590621948242,884897,206450,-.0989933013916016,52291,-.0484161376953125,21183,-.6806774139404297,7355,-1.797904968261719,7852,5322,.916196346282959,30765404,894698,-.2300844192504883,2697192,-.0020771026611328,153369,.7838230133056641,251499,328936,.5660276412963867,203118,.7886781692504883,29197930,-.2981185913085938,328441,374303,.4312267303466797,303413,-2.453486442565918,1221302,394642,-.4873924255371094,3540050,-.0525827407836914,804825,-.1115617752075195,452806,.1636943817138672,10212,348984,-1.059379577636719,125230,2179144,-1.675865173339844,7911,-1.002956390380859,282203,.0314817428588867,7061,-1.046083450317383,392244,89178,-1.063618659973145,6081498,.4759941101074219,199410,-.4569711685180664,164482,.3583993911743164,70411,-.0406885147094727,38116560,.2486209869384766,1432679,-.2778406143188477,155271,-.2628078460693359,890712,-.564946174621582,matched (3),854676.31,.8697713,269893.97,534315.56
201310,300420,645,1378,959693,10,0,0,0,0,0,0,0,0,1,0,0,1651047,.3924369812011719,1920845,-.6296272277832031,8727971,.4755134582519531,3712806,.8155527114868164,27269,1.860480308532715,955295,.4477090835571289,189530,-.3022384643554688,74066,1417316,-.1169242858886719,701267,.4597406387329102,918113,180898,-.1321249008178711,73127,.3353738784790039,47657,.8108301162719727,6231,-.1658430099487305,1564,3688,-.366765022277832,28112712,718057,-.2199373245239258,2315569,-.1525564193725586,89151,-.542515754699707,240161,288913,-.1297369003295898,237719,.1573019027709961,21352344,-.3129348754882813,331347,347698,-.0737314224243164,522415,.5433673858642578,1093003,352416,-.1131668090820313,3144811,-.1183872222900391,719281,-.1123723983764648,506994,.1130352020263672,35259,61765,-1.731689453125,151934,2008422,-.0815820693969727,6748,-.1590080261230469,474519,.5196752548217773,9101,.2537975311279297,352672,312789,1.254894256591797,6466030,.0613107681274414,247736,.2170009613037109,33818,-1.581808090209961,75352,.0678215026855469,43064624,.1220531463623047,1262012,-.1268386840820313,111398,-.3320627212524414,1333784,.4037542343139648,matched (3),872327.31,.8697713,179717.53,494922.94
201311,300420,646,1378,1281451,11,0,0,0,0,0,0,0,0,0,1,0,1319529,-.2241344451904297,2967153,.4348373413085938,6335813,-.3203144073486328,5858111,.4560394287109375,5129,-1.670839309692383,1041625,.086517333984375,197330,.0403299331665039,86878,1697594,.1804475784301758,433542,-.4808998107910156,793490,107727,-.5183334350585938,85303,.1540117263793945,35095,-.3059711456298828,49845,2.079380989074707,37806,5405,.3822402954101563,27600616,398396,-.5891027450561523,2160082,-.0695085525512695,156044,.5598068237304688,262097,239567,-.1872930526733398,135780,-.5600528717041016,23977956,.1159725189208984,219580,362068,.0404977798461914,1692827,1.175692558288574,1182004,164362,-.7627410888671875,1558592,-.7019710540771484,1344747,.6257085800170898,418853,-.19097900390625,86019,210703,1.227112770080566,163088,6767281,1.214749336242676,6913,.0241575241088867,201135,-.8583250045776367,1733,-1.658530235290527,605170,291959,-.0689153671264648,5807279,-.1074495315551758,320731,.2582387924194336,40493,.1801366806030273,130461,.5489034652709961,43197456,.0030803680419922,1514426,.1823291778564453,128891,.1458578109741211,1240246,-.0727109909057617,matched (3),1015359.1,.8697713,224973.69,513092.09
201312,300420,647,1378,1326523,12,0,0,0,0,0,0,0,0,0,0,1,2033060,.4322671890258789,2411244,-.2074604034423828,8769043,.3250093460083008,3770596,-.4405937194824219,32688,1.852096557617188,1302582,.2235660552978516,212969,.0762691497802734,105105,952110,-.5782871246337891,563806,.2627220153808594,824065,131968,.2029590606689453,102132,.1800565719604492,49797,.3498964309692383,34247,-.3753194808959961,15675,7466,.3230352401733398,30122230,1465029,1.302184104919434,3014390,.3332509994506836,152027,-.0260801315307617,274879,218180,-.0935125350952148,182601,.2962675094604492,23371892,-.0256004333496094,270523,354129,-.0221710205078125,695356,-.8897314071655273,498672,2781569,2.828699111938477,1781058,.1334247589111328,859093,-.4480838775634766,361484,-.1473026275634766,28320,596850,1.041216850280762,318678,2948667,-.8307456970214844,8824,.2440719604492188,745134,1.309587478637695,2687,.4385714530944824,518763,384913,.2764043807983398,6405140,.0979881286621094,330352,.0295562744140625,146159,1.283565521240234,57248,-.8236818313598633,43778576,.0133628845214844,1759418,.1499462127685547,172297,.290252685546875,1242983,.0022048950195313,matched (3),1337779.5,.8697713,264345.06,531534.25
201401,300420,648,1378,1185085,01,0,0,0,0,0,0,0,0,0,0,0,1758661,-.1449899673461914,1588533,-.4173316955566406,5333427,-.4972333908081055,9701482,.9450454711914063,7099,-1.527053833007813,499206,-.9590845108032227,113774,-.6269321441650391,86576,2002321,.7433815002441406,745000,.2786731719970703,983364,986210,2.011309623718262,93739,-.0857515335083008,16578,-1.099878311157227,7743,-1.486809730529785,9963,5074,-.3862295150756836,41739232,1006182,-.3757123947143555,3715369,.209080696105957,136657,-.1065835952758789,307561,267298,.2030439376831055,42793,-1.450928688049316,29364232,.2282428741455078,201484,372103,.0495100021362305,196449,-1.264020919799805,909696,701728,-1.377224922180176,1215450,-.3820934295654297,807757,-.0616159439086914,260992,-.3257274627685547,27810,282274,-.7487878799438477,163356,1751833,-.52069091796875,4889,-.5904874801635742,401019,-.6195554733276367,1364,-.6780037879943848,570251,221648,-.5519275665283203,6852963,.0675802230834961,291722,-.1243581771850586,249678,.5354766845703125,49212,-.1512546539306641,41623188,-.0504875183105469,1411731,-.2201662063598633,78187,-.7901163101196289,1064592,-.1549224853515625,matched (3),852700.25,.8697713,285072.81,542141
201402,300420,649,1378,621508,02,1,0,0,0,0,0,0,0,0,0,0,1221463,-.3645029067993164,1451794,-.0900106430053711,6444975,.1893062591552734,5298468,-.6048612594604492,13289,.6269826889038086,828320,.5063810348510742,181830,.4688577651977539,108180,1177338,-.5310506820678711,534346,-.3323402404785156,838636,1223950,.2159700393676758,95682,.0205154418945313,22478,.3044605255126953,8734,.1204347610473633,3354,2736,-.6176328659057617,41575944,873007,-.1419744491577148,3889421,.0457820892333984,61117,-.8046846389770508,269966,727455,1.001188278198242,34891,-.2041463851928711,33081784,.1192054748535156,365841,358277,-.0378646850585938,186757,-.0505943298339844,601114,178002,-1.371750831604004,659651,-.6111583709716797,784270,-.0295076370239258,444629,.532750129699707,30568,161576,-.5579023361206055,121789,1476036,-.1713027954101563,4102,-.1755132675170898,323352,-.2152671813964844,3067,.8102779388427734,444085,122721,-.5911769866943359,4701047,-.3768959045410156,187436,-.4423637390136719,122774,-.7098264694213867,91785,.6233110427856445,38968128,-.0659141540527344,934353,-.4127178192138672,117012,.403172492980957,1034371,-.0287981033325195,matched (3),828655.06,.8697713,240810.7,520230.84
201403,300420,650,1378,1861534,03,0,1,0,0,0,0,0,0,0,0,0,1504251,.2082452774047852,3515994,.8845224380493164,8398721,.2647790908813477,6403925,.1894931793212891,11384,-.1547279357910156,1086088,.2709379196166992,253216,.3311710357666016,131972,1633940,.3277387619018555,890129,.5103225708007813,910596,409868,-1.094003677368164,113400,.169891357421875,21668,-.0367002487182617,21937,.9209508895874023,6310,8631,1.148863792419434,41427064,776710,-.1168766021728516,2989602,-.2631196975708008,176467,1.060343742370606,0,290594,-.9176254272460938,216326,1.824558258056641,35608504,.0736026763916016,265048,373752,.0422859191894531,388230,.7317895889282227,820102,401428,.8132333755493164,586642,-.1172962188720703,1053722,.2953300476074219,263143,-.5245428085327148,52572,301767,.6246795654296875,140311,907930,-.4859476089477539,8599,.7401714324951172,165644,-.6689004898071289,3670,.1794919967651367,535121,315586,.9445180892944336,7156979,.4203033447265625,575415,1.121654510498047,280702,.8269481658935547,83646,-.0928554534912109,47056208,.1885986328125,1563386,.5147552490234375,69445,-.5217409133911133,1226950,.1707382202148438,matched (3),2077474.3,.8697713,219390.33,510668.63
201404,300420,651,1378,1546710,04,0,0,1,0,0,0,0,0,0,0,0,1783719,.170405387878418,4242514,.1878337860107422,7424146,-.1233415603637695,8069939,.2312345504760742,31912,1.030773162841797,722597,-.4074859619140625,256886,.0143890380859375,201683,2058824,.23114013671875,914247,.0267343521118164,820079,327721,-.2236728668212891,116413,.0262231826782227,36074,.5097360610961914,12367,-.5731430053710938,1087,1262,-1.92266321182251,38140452,817329,.0509748458862305,2050768,-.3769264221191406,94348,-.6261434555053711,333944,366268,.2314386367797852,206419,-.0468788146972656,46714792,.2714748382568359,476306,329669,-.1255035400390625,283950,-.3127994537353516,1856545,307987,-.2649707794189453,708205,.1883182525634766,855284,-.2086496353149414,317185,.1867876052856445,106894,83805,-1.281162261962891,150073,3454414,1.336240768432617,36112,1.434979438781738,322574,.6664915084838867,6949,.6384057998657227,484007,141551,-.8017711639404297,6316870,-.1248645782470703,317565,-.5944089889526367,73569,-1.339069366455078,154815,.6156377792358398,47795200,.0155830383300781,1743262,.1089038848876953,95979,.3235940933227539,957253,-.2482194900512695,matched (3),1616665.6,.8697713,293958.91,546865.75
201405,300420,652,1378,1238188,05,0,0,0,1,0,0,0,0,0,0,0,1250154,-.355433464050293,1366989,-1.132545471191406,7238906,-.0252676010131836,5595073,-.3662586212158203,14576,-.7836055755615234,947496,.270970344543457,106365,-.8817558288574219,81642,1152997,-.5797700881958008,831001,-.0954694747924805,1182601,219063,-.4028034210205078,66419,-.5611610412597656,9646,-1.319029808044434,6346,-.6672067642211914,1181,2547,.7022185325622559,33428042,500659,-.490117073059082,1816275,-.1214265823364258,116635,.2120590209960938,418801,215717,-.5293979644775391,97823,-.7467479705810547,36442816,-.2483158111572266,198225,429527,.2645959854125977,575523,.7064809799194336,1195631,121996,-.9260692596435547,1554242,.7860097885131836,674719,-.2371377944946289,431047,.306732177734375,49269,65220,-.2507266998291016,126813,1963099,-.5651283264160156,15454,-.8487577438354492,223996,-.3647041320800781,523,-2.586771011352539,633410,170338,.185124397277832,4681089,-.2996931076049805,170543,-.6216955184936523,22523,-1.183687210083008,71550,-.7718343734741211,43938216,-.0841407775878906,1190239,-.3816032409667969,64214,-.4019079208374023,1177007,.2066621780395508,matched (3),1291496.4,.8697713,176417.83,493734.31
201406,300420,653,1378,2029705,06,0,0,0,0,1,0,0,0,0,0,0,1436845,.1391830444335938,2670571,.6696815490722656,7487019,.0336999893188477,5688056,.0164813995361328,19538,.2929849624633789,950403,.0030641555786133,176696,.5075540542602539,41980,2846285,.9036502838134766,695191,-.1784448623657227,1369873,39236,-1.719764709472656,67662,.0185413360595703,34539,1.275546073913574,20831,1.188617706298828,1413,5105,.6953039169311523,36985640,539616,.0749330520629883,2045372,.1187915802001953,305895,.9641933441162109,339672,256989,.1750659942626953,205540,.7424802780151367,44780012,.2060184478759766,377336,447697,.0414323806762695,677004,.1623973846435547,1094711,76663,-.464569091796875,3366505,.7728872299194336,855357,.2372226715087891,417121,-.0328407287597656,92731,403395,1.822150230407715,93033,2370360,.1885175704956055,12864,-.1834354400634766,306288,.3128976821899414,1801,1.236515998840332,676905,196146,.1410751342773438,5508395,.1627426147460938,188090,.0979337692260742,139563,1.823979377746582,123856,.5487232208251953,44603480,.0150279998779297,1515221,.2414064407348633,114404,.5775146484375,1375036,.1555051803588867,matched (3),1942729.9,.8697713,279160.28,539055.44
201407,300420,654,1378,2304906,07,0,0,0,0,0,1,0,0,0,0,0,1512427,.0512657165527344,4156688,.4424266815185547,8124615,.0817279815673828,5508511,-.032073974609375,22908,.1591253280639648,1079894,.1277313232421875,225243,.2427492141723633,143489,2320757,-.2041215896606445,998203,.3617706298828125,1555669,139930,1.271548271179199,57735,-.158660888671875,48114,.3314838409423828,31634,.417790412902832,6369,6681,.269047737121582,44389052,1147206,.7542266845703125,3233631,.4580268859863281,204855,-.40093994140625,219585,313979,.2002925872802734,105238,-.6694154739379883,57067340,.2424697875976563,434842,394237,-.1271648406982422,698352,.0310459136962891,2173691,520116,1.914632797241211,2101482,-.4712324142456055,1033386,.1890773773193359,595063,.3552913665771484,72072,108020,-1.317600250244141,143797,1281969,-.6146450042724609,23673,.6099023818969727,379238,.2136383056640625,4307,.8718996047973633,544261,189978,-.031951904296875,7186427,.2659206390380859,201803,.0703706741333008,169485,.1942481994628906,143283,.1457014083862305,44971880,.0082244873046875,1022010,-.3937892913818359,231187,.7034902572631836,1501183,.087773323059082,matched (3),1993619.6,.8697713,237382.8,518653
201408,300420,655,1378,1537749,08,0,0,0,0,0,0,1,0,0,0,0,1778860,.162257194519043,2244196,-.6163721084594727,5907643,-.3186511993408203,1039319,-1.667728424072266,17114,-.2915897369384766,986675,-.0902767181396484,222891,-.0104970932006836,128551,1861515,-.2205028533935547,896464,-.1074991226196289,1276906,340813,.8901910781860352,34599,-.5120391845703125,9161,-1.658617973327637,17746,-.5780725479125977,4574,2326,-1.055117607116699,35823424,768702,-.4003810882568359,2207487,-.3817510604858398,202322,-.0124416351318359,375312,373046,.1723756790161133,25269,-1.426646232604981,51013624,-.1121406555175781,155721,312155,-.2334518432617188,525842,-.283721923828125,908963,763414,.3837490081787109,1320571,-.4645786285400391,660424,-.4477138519287109,572777,-.0381708145141602,24301,88062,-.2042751312255859,389002,4588538,1.275164604187012,22161,-.0660009384155273,199613,-.6417837142944336,2429,-.5727620124816895,532787,153206,-.2151241302490234,6251689,-.1393423080444336,248085,.2064800262451172,87819,-.6574869155883789,123731,-.1467113494873047,29953428,-.4063930511474609,1204642,.1644105911254883,92042,-.9209814071655273,1597913,.0624456405639648,matched (3),1530443.3,.8697713,237149.36,518546.19
201409,300420,656,1378,1084107,09,0,0,0,0,0,0,0,1,0,0,0,912030,-.668055534362793,1551482,-.3691368103027344,7113966,.1858129501342773,3182731,1.119174003601074,13515,-.2360963821411133,844062,-.1561155319213867,130331,-.5366048812866211,53577,1512566,-.2075834274291992,652660,-.3174009323120117,895532,179543,-.6409187316894531,11251,-1.123367309570313,61829,1.909417152404785,65218,1.301575660705566,6208,9923,1.450705528259277,31628188,660876,-.1511373519897461,2713443,.2063636779785156,208805,.0315399169921875,444449,159817,-.8476724624633789,283595,2.41796875,42102088,-.1919937133789063,328627,483118,.4367609024047852,250332,-.742213249206543,981700,404762,-.6345014572143555,1464010,.1031150817871094,1037135,.4513349533081055,1714134,1.096166610717773,139133,158762,.5893650054931641,193945,2307535,-.6873817443847656,12296,-.5890598297119141,341133,.5358915328979492,1865,-.264218807220459,521923,244391,.4669857025146484,6161274,-.0145683288574219,192407,-.2541589736938477,221895,.9269266128540039,88785,-.3318920135498047,44315124,.3916816711425781,1256378,.0420503616333008,79460,-.1469917297363281,1626785,.0179071426391602,matched (3),1536556.8,.8697713,250219.52,524652.38
201410,300420,657,1378,1209564,10,0,0,0,0,0,0,0,0,1,0,0,978035,.0698728561401367,4558264,1.077732086181641,6934146,-.0256023406982422,9051688,1.045210838317871,17896,.2807769775390625,1091388,.2569799423217773,226485,.5526008605957031,177168,1642476,.0823974609375,1188863,.599696159362793,1021377,190701,.0602912902832031,15552,.3237314224243164,19259,-1.166393280029297,32900,-.6842632293701172,9827,11635,.1591625213623047,28534364,700230,.0578422546386719,1910615,-.3507938385009766,202104,-.032618522644043,454023,369152,.8371791839599609,100551,-1.036882400512695,34188824,-.2081985473632813,423384,484079,.0019865036010742,411066,.4959659576416016,988884,771466,.6449928283691406,1922087,.2722320556640625,869266,-.1765680313110352,431931,-1.378397941589356,61779,629073,1.376840591430664,219485,2214511,-.0411481857299805,12836,.0429792404174805,217641,-.4494256973266602,2744,.3861556053161621,655327,172486,-.3484535217285156,7690790,.2217397689819336,473182,.899867057800293,340786,.4290504455566406,116077,.268035888671875,41949420,-.0548610687255859,1426666,.1271076202392578,103979,.2689352035522461,2040613,.2266445159912109,matched (3),1802812.1,.8697713,224966.48,513088.94
201411,300420,658,1378,96978,11,0,0,0,0,0,0,0,0,0,1,0,1717127,.5628623962402344,227766,-2.996378898620606,6731626,-.0296411514282227,4726047,-.6498613357543945,1268,-2.647136688232422,701235,-.4423627853393555,138835,-.4893922805786133,154899,1418806,-.1463890075683594,640562,-.6184072494506836,1047599,135826,-.3393316268920898,13086,-.1726455688476563,66031,1.232145309448242,13325,-.9038305282592773,7346,5086,-.8275260925292969,25629238,521654,-.2944040298461914,1771304,-.075709342956543,184953,-.0886802673339844,216488,178125,-.7287235260009766,174090,.5489072799682617,23562256,-.37225341796875,349846,387099,-.223567008972168,384578,-.0666065216064453,626641,163665,-1.550470352172852,917509,-.7395038604736328,761727,-.1320610046386719,368240,-.1595306396484375,40829,151679,-1.422480583190918,127181,1289164,-.5410375595092773,10012,-.248469352722168,265276,.1979246139526367,1720,-.4670925140380859,572759,193104,.1129131317138672,5830492,-.276921272277832,315486,-.405364990234375,87548,-1.359066963195801,36896,-1.146150588989258,37652500,-.1080646514892578,1040267,-.3158626556396484,82173,-.2353620529174805,1827555,-.1102714538574219,matched (3),-58971.598,.8697713,229720.63,515191.13
201412,300420,659,1378,1845601,12,0,0,0,0,0,0,0,0,0,0,1,1816222,.0561056137084961,566161,.9105596542358398,8789169,.2667036056518555,5139207,.0838098526000977,22095,2.857911109924316,1005995,.3608894348144531,229115,.5009374618530273,0,1031104,-.3191852569580078,1748651,1.004254341125488,920396,491186,1.28544807434082,15584,.1747016906738281,89572,.3049182891845703,10635,-.2254915237426758,45770,5465,.0718717575073242,29507676,575684,.0985546112060547,1977070,.1099004745483398,196141,.0587320327758789,322160,282876,.4625234603881836,331299,.6434488296508789,21642624,-.0849819183349609,501812,388263,.0030021667480469,339823,-.1237220764160156,1062905,438392,.9852914810180664,2549538,1.022005081176758,797766,.0462274551391602,589202,.4700345993041992,93316,1042350,1.92746639251709,72739,1893068,.3842048645019531,22445,.8072843551635742,551679,.7321949005126953,12104,1.951211452484131,646609,265810,.3195524215698242,6832300,.1585597991943359,548987,.553959846496582,224734,.9427299499511719,60766,.498927116394043,39138272,.0387001037597656,1489250,.358795166015625,89804,.0888032913208008,2453268,.2944421768188477,matched (3),1121734.8,.8697713,298864.16,549518.06
201501,300420,660,1378,70427,01,0,0,0,0,0,0,0,0,0,0,0,1328200,-.3129329681396484,2483354,1.478487014770508,4117746,-.758213996887207,2735997,-.6304035186767578,7949,-1.022305488586426,935437,-.072718620300293,99407,-.8350009918212891,308400,893466,-.1432771682739258,535432,-1.183526039123535,710000,172567,-1.046036720275879,10348,-.4094514846801758,2587,-3.544543743133545,7898,-.2975406646728516,2228,2869,-.6444001197814941,40130388,753152,.2687082290649414,2691157,.3083553314208984,256863,.2697086334228516,352264,174501,-.4830780029296875,99684,-1.201015472412109,20118606,-.0730190277099609,372743,325191,-.1772699356079102,251556,-.3007593154907227,660373,347525,-.2322769165039063,444328,-1.747104644775391,766758,-.0396442413330078,463850,-.2392082214355469,88338,684937,-.4199056625366211,67522,2947751,.4428434371948242,5281,-1.446952819824219,193088,-1.049819946289063,7745,-.4464883804321289,344739,208451,-.243077278137207,5585834,-.2014274597167969,206987,-.9754190444946289,151243,-.3960294723510742,54430,-.1101150512695313,34669696,-.1212348937988281,581380,-.9406232833862305,28637,-1.142930030822754,1540403,-.4653768539428711,matched (3),522519.41,.8697713,244343.67,521875.63
201502,300420,661,1378,626372,02,1,0,0,0,0,0,0,0,0,0,0,1229100,-.0775432586669922,1277610,-.6646184921264648,6445482,.4480733871459961,8934486,1.183422088623047,888,-2.191829681396484,848403,-.0976581573486328,220509,.7967157363891602,18419,1043748,.1554651260375977,574577,.0705604553222656,736892,341130,.6814775466918945,19786,.6481809616088867,32414,2.528091907501221,14493,.6070556640625,1331,3128,.0864300727844238,40770864,859719,.1323385238647461,3801609,.3454532623291016,400035,.4430093765258789,318592,239727,.3175697326660156,158817,.4657468795776367,35016536,.5541744232177734,500172,439159,.3004484176635742,133595,-.6328525543212891,747891,37894,-2.216043472290039,2343451,1.662817001342773,736208,-.0406589508056641,302453,-.4276351928710938,87096,1297065,.6385326385498047,134953,1823773,-.4801349639892578,8228,.4434270858764648,226220,.1583623886108398,1412,-1.702040195465088,445080,121385,-.5407371520996094,5659172,.0130434036254883,301706,.3767976760864258,127539,-.1704654693603516,105729,.6639633178710938,37125052,.0684261322021484,823931,.3486824035644531,55703,.6653347015380859,1742249,.1231327056884766,matched (3),677681.31,.8697713,302669.16,551596.75
201503,300420,662,1378,1828988,03,0,1,0,0,0,0,0,0,0,0,0,1293625,.0511665344238281,3445723,.9921426773071289,6981409,.0798711776733398,5571921,-.4721775054931641,17969,3.007431030273438,1009970,.1743202209472656,139737,-.4561767578125,88012,2531668,.8860597610473633,907156,.4566802978515625,657932,84370,-1.397051811218262,16551,-.17852783203125,173832,1.679498672485352,2158,-1.904483795166016,1958,3096,-.0102825164794922,39453256,707970,-.1942043304443359,2695532,-.3438291549682617,217051,-.611419677734375,150663,329868,.3191919326782227,256730,.4802722930908203,25736900,-.3078937530517578,463046,389850,-.1190996170043945,372179,1.024561882019043,1381216,94210,.9107332229614258,1521352,-.4320249557495117,774343,.0505027770996094,443855,.3835716247558594,243977,1124702,-.1425867080688477,309189,3342715,.6058759689331055,5944,-.325160026550293,353669,.4468526840209961,2641,.6261506080627441,386084,159787,.2748746871948242,4891477,-.1457834243774414,453011,.406463623046875,228030,.5810546875,88338,-.1797084808349609,41615084,.1141719818115234,1050814,.2432336807250977,173466,1.135947227478027,1766123,.0136098861694336,matched (3),1556492.6,.8697713,220845.78,511295.59
201504,300420,663,1378,685112,04,0,0,1,0,0,0,0,0,0,0,0,1241114,-.0414390563964844,3073917,-.1141815185546875,4831522,-.3680896759033203,7296272,.2696237564086914,7719,-.8449630737304688,913944,-.0999059677124023,112701,-.2150230407714844,62060,2609892,.030430793762207,769249,-.1648998260498047,611958,124712,.3907957077026367,12466,-.2834415435791016,38801,-1.499643325805664,2059,-.0469613075256348,6724,2064,-.4054656028747559,30182862,368085,-.6540870666503906,1299920,-.7292928695678711,101469,-.7603788375854492,274311,164698,-.6945791244506836,191323,-.2940616607666016,16482942,-.4456005096435547,337011,340890,-.1342020034790039,203305,-.6046676635742188,637246,132606,.3418560028076172,817285,-.6213674545288086,669377,-.1456680297851563,287369,-.4347305297851563,81764,85972,-2.571250915527344,88020,1898223,-.5658655166625977,5412,-.0937643051147461,311246,-.127777099609375,3780,.3585662841796875,168831,67540,-.8611211776733398,3838944,-.2422971725463867,425280,-.0631694793701172,239953,.0509653091430664,165775,.6294612884521484,35023776,-.1724357604980469,1041169,-.009221076965332,41289,-1.435385704040527,1562331,-.1226081848144531,matched (3),518721.44,.8697713,288131.03,543755.31
201505,300420,664,1378,836510,05,0,0,0,1,0,0,0,0,0,0,0,1620220,.2665529251098633,3977750,.2577638626098633,5610108,.1494083404541016,4305363,-.5275030136108398,11050,.3587455749511719,1021137,.1109027862548828,230615,.7160110473632813,101915,3462949,.2828121185302734,1040019,.301579475402832,623899,168439,.3005666732788086,19940,.4697227478027344,39690,.0226535797119141,24733,2.485917568206787,13974,3409,.5017733573913574,31109320,391365,.0613260269165039,1485861,.1336917877197266,390387,1.347385406494141,246708,277800,.5227880477905273,192614,.0067253112792969,19192340,.1521854400634766,359164,405785,.1742639541625977,175966,-.1444168090820313,363862,114121,-.1501226425170898,1694135,.7289400100708008,669616,.0003566741943359,641782,.8034811019897461,12511,1208556,2.643159866333008,108122,2310228,.1964282989501953,42610,2.063470840454102,329251,.0562362670898438,1296,-1.070441246032715,156591,69299,.0257101058959961,4706610,.203770637512207,209275,-.7090978622436523,154822,-.438166618347168,84577,-.672968864440918,36672856,.0460090637207031,1101759,.0565633773803711,51605,.2230224609375,2033607,.2636327743530273,matched (3),812029.25,.8697713,266091.63,532405
201506,300420,665,1378,277105,06,0,0,0,0,1,0,0,0,0,0,0,1221078,-.2828283309936523,2497249,-.4655265808105469,7002623,.221714973449707,5362513,.2195720672607422,7701,-.3610801696777344,922471,-.1016168594360352,222737,-.0347576141357422,42654,2353044,-.3864107131958008,695618,-.4021940231323242,1042586,102737,-.4944019317626953,11646,-.5377655029296875,85054,.7621870040893555,6726,-1.302157402038574,6183,1329,-.9419922828674316,36263692,472470,.1883335113525391,2110509,.3509349822998047,421413,.0764741897583008,200873,262330,-.0572977066040039,107691,-.5814228057861328,32860336,.5377559661865234,333665,449522,.102360725402832,238804,.3053522109985352,1489191,956322,2.125835418701172,1731940,.0220699310302734,814999,.1964826583862305,418007,-.4287500381469727,63976,182252,-1.891791343688965,110418,1375674,-.518402099609375,8709,-1.587732315063477,678640,.7232704162597656,2561,.6811151504516602,177087,94274,.307774543762207,5344246,.1270532608032227,185184,-.1222991943359375,45921,-1.215353012084961,121562,.3627614974975586,41395656,.1211395263671875,815312,-.3010921478271484,43919,-.1612710952758789,2763203,.3065786361694336,matched (3),774590.75,.8697713,342149.13,574209.31
