period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1064c376,Y1246c372,growth1246c372,Y1257c152,growth1257c152,Y1266c705,growth1266c705,Y1421c620,growth1421c620,Y1511c124,growth1511c124,Y1640c124,growth1640c124,Y2154c208,growth2154c208,Y2208c300,growth2208c300,Y256c352,growth256c352,Y260c428,growth260c428,Y2797c124,growth2797c124,Y2832c68,growth2832c68,Y3083c344,Y3204c703,growth3204c703,Y3414c818,Y3422c152,growth3422c152,Y3429c352,growth3429c352,Y3545c124,growth3545c124,Y3612c246,Y3730c152,growth3730c152,Y3826c600,growth3826c600,Y3832c688,growth3832c688,Y3834c484,growth3834c484,Y3862c752,growth3862c752,Y3865c792,growth3865c792,Y3912c600,growth3912c600,Y3915c191,growth3915c191,Y3928c372,growth3928c372,Y4026c428,Y409c268,growth409c268,Y4144c152,Y4152c203,Y4392c586,growth4392c586,Y4405c372,growth4405c372,Y4431c372,growth4431c372,Y4490c124,growth4490c124,Y4536c268,Y4570c300,Y4739c152,growth4739c152,Y4757c300,growth4757c300,Y4805c705,growth4805c705,Y4818c376,Y4851c428,growth4851c428,Y4851c498,Y5021c124,growth5021c124,Y5029c428,growth5029c428,Y664c124,growth664c124,Y959c586,growth959c586,Y966c807,growth966c807,_merge,x,r2,s,sf
201311,400942,646,1815,997814,11,0,0,0,0,0,0,0,0,0,1,0,231000,266501,-.417755126953125,1116850,-.0680246353149414,239364,.0390539169311523,75619,-.9382352828979492,803053,-.1734151840209961,106222928,-.1555290222167969,3252,-.070918083190918,15438,-1.612645149230957,4224,-.0861434936523438,63348,-.4778289794921875,422632,-.4153738021850586,32450,-.47918701171875,29083,194050,1.203732490539551,8174422,302666,-.7030477523803711,378840,-1.449098587036133,204688,-.3544483184814453,27054,31140,-.2189216613769531,68736,-.4994306564331055,89644,-1.10821533203125,1341706,-.2102251052856445,725219,.0770483016967773,9036343,1.040117263793945,31189,-1.735011100769043,99904,-.9315013885498047,182641,-.2169961929321289,21051,43671,-.2161626815795898,238345,285582,6812343,-.3325796127319336,1321263,.586334228515625,82024,-.4698944091796875,1933118,-.1693191528320313,188980,371229,2651339,.4870977401733398,1366417,-.2428188323974609,21989,-.7278289794921875,2028000,12987,-.693878173828125,2587,2181939,.5560541152954102,9421,-1.464465141296387,177248,-.416722297668457,556532,.1869697570800781,27037,.7368831634521484,matched (3),1289601.3,.86756533,146629.47,345256.59
201312,400942,647,1815,1572271,12,0,0,0,0,0,0,0,0,0,0,1,339000,577836,.7739114761352539,1829310,.4934272766113281,280043,.1569585800170898,106167,.3393049240112305,777507,-.0323286056518555,63629224,-.5124664306640625,4988,.427764892578125,159877,2.33757209777832,6016,.3536405563354492,131101,.7273244857788086,482067,.1315813064575195,83599,.9463310241699219,53747,16856,-2.443408966064453,7742065,357292,.1659231185913086,548019,.3691959381103516,265087,.258570671081543,132329,30199,-.0306844711303711,122762,.5799751281738281,182793,.7125082015991211,1489744,.1046628952026367,968295,.2890625,6126281,-.388667106628418,112151,1.279781341552734,165578,.5052328109741211,73914,-.9046201705932617,1236,46248,.0573339462280273,73797,898375,6332361,-.0730628967285156,1073973,-.2072238922119141,144228,.5643835067749023,2019596,.0437631607055664,408718,430252,3238224,.1999607086181641,1727163,.234288215637207,32400,.3876161575317383,3259000,13996,.0748224258422852,6677,1973121,-.1005973815917969,50494,1.678913116455078,199856,.1200475692749023,876794,.4545478820800781,15280,-.5706615447998047,matched (3),1816217.1,.86756533,164271.94,353110.72
201401,400942,648,1815,1969561,01,0,0,0,0,0,0,0,0,0,0,0,39000,1070772,.6168451309204102,764104,-.872990608215332,182835,-.4263591766357422,168403,.4613466262817383,844275,.0823860168457031,75838416,.1755313873291016,9860,.6814508438110352,363710,.8219528198242188,7326,.1970071792602539,105430,-.2179203033447266,511615,.0594892501831055,31952,-.961796760559082,22151,33558,.6885690689086914,4226491,505197,.3463954925537109,620834,.1247529983520508,291063,.0934820175170898,243513,63415,.7418918609619141,111854,-.0930538177490234,453719,.909123420715332,1439287,-.0344572067260742,641993,-.4109592437744141,2071842,-1.084150314331055,136013,.1929044723510742,27696,-1.788154602050781,91480,.2132186889648438,465,1596,-3.366518020629883,137047,556248,9296419,.3839559555053711,473005,-.8200139999389648,163758,.1269950866699219,1888609,-.0670566558837891,483740,140390,4019405,.2161083221435547,1872731,.0809173583984375,105573,1.181243896484375,2039000,26150,.6250772476196289,2835,2666286,.3010702133178711,15741,-1.165585517883301,272295,.3092889785766602,1276384,.375514030456543,27413,.58447265625,matched (3),1896827.3,.86756533,156983.06,349779.34
201402,400942,649,1815,1599921,02,1,0,0,0,0,0,0,0,0,0,0,1000,95004,-2.422215461730957,679123,-.1179018020629883,154068,-.1711902618408203,77931,-.7705354690551758,821095,-.0278396606445313,82287560,.0816154479980469,8983,-.0931520462036133,25198,-2.66959285736084,5413,-.3026266098022461,70184,-.4069271087646484,535428,.0454940795898438,37186,.1516971588134766,17996,79,-6.051583290100098,2322390,531740,.0512065887451172,687724,.1023244857788086,232323,-.2254114151000977,11653,45091,-.3410177230834961,93005,-.1845407485961914,33405,-2.608772277832031,1067177,-.2991304397583008,427514,-.406590461730957,568921,-1.292450904846191,67021,-.7077445983886719,15135,-.6042776107788086,84697,-.0770406723022461,6823,80729,3.92359733581543,17818,1072089,8318167,-.1111869812011719,293110,-.4785575866699219,91315,-.5840749740600586,1867742,-.0111103057861328,419405,86296,1442054,-1.025065422058106,1282456,-.3786211013793945,15273,-1.933316230773926,1492000,16630,-.4526405334472656,2172,2291372,-.1515359878540039,4273,-1.303953170776367,199948,-.3088293075561523,991944,-.2521200180053711,537,-3.932775020599365,matched (3),1730637.3,.86756533,173508.48,357501.19
201403,400942,650,1815,1670853,03,0,1,0,0,0,0,0,0,0,0,0,136000,660669,1.939333915710449,1441539,.7526645660400391,139747,-.0975608825683594,100843,.2577409744262695,873088,.0613975524902344,111176744,.3009014129638672,6554,-.3152589797973633,17706,-.3528604507446289,5871,.0812215805053711,112284,.4699115753173828,376033,-.3533897399902344,23222,-.4708318710327148,28172,12476,5.062114715576172,5789402,260829,-.7122898101806641,548100,-.2269296646118164,393538,.5270490646362305,23227,4080,-2.402585983276367,68514,-.3056154251098633,108222,1.175478935241699,855739,-.2208070755004883,717094,.5172204971313477,7968592,2.639520645141602,85554,.2441415786743164,112643,2.007213592529297,17008,-1.605396270751953,1192,36200,-.8020381927490234,869083,341733,9982518,.1823940277099609,250962,-.1552467346191406,66132,-.322662353515625,1950878,.0435495376586914,480787,111364,1587829,.0962991714477539,1608050,.2262458801269531,70872,1.534789085388184,1924000,16850,.0131425857543945,3034,1819639,-.2305126190185547,56341,2.579106330871582,285997,.3579244613647461,925042,-.0698270797729492,14796,3.316113948822022,matched (3),1258154.5,.86756533,157459.39,349993.38
201404,400942,651,1815,3468011,04,0,0,1,0,0,0,0,0,0,0,0,662000,428506,-.432948112487793,1580944,.092310905456543,325226,.8446874618530273,61360,-.4968070983886719,900821,.0312700271606445,167676480,.4109153747558594,5658,-.1470041275024414,27590,.4435491561889648,7972,.3059101104736328,209006,.6213312149047852,602982,.4722108840942383,45812,.6794462203979492,31638,57859,1.534201622009277,6507892,618582,.8635644912719727,984782,.5859622955322266,443542,.1196155548095703,61490,84066,3.025505065917969,181608,.9748125076293945,38610,-1.030673027038574,1218131,.3531074523925781,708756,-.0116958618164063,5497402,-.3712320327758789,46824,-.6027517318725586,60964,-.6139402389526367,157674,2.226845741271973,81807,17414,-.7317848205566406,48165,501190,13061008,.2687950134277344,268794,.0686435699462891,1246644,2.936557769775391,1960881,.0051136016845703,365605,382358,1651513,.0393247604370117,1700878,.056121826171875,72674,.0251083374023438,1996000,25290,.4060583114624023,4687,2625595,.3666696548461914,72442,.2513637542724609,316013,.0998020172119141,1193733,.2550010681152344,3550,-1.427409172058106,matched (3),3329526.3,.86756533,230708.73,388495.09
201405,400942,652,1815,2594384,05,0,0,0,1,0,0,0,0,0,0,0,551000,435763,.0167932510375977,701261,-.8128976821899414,181914,-.5809869766235352,134190,.7824983596801758,803552,-.1142644882202148,111311080,-.4097080230712891,5898,.0415420532226563,23207,-.172999382019043,7520,-.0583686828613281,315821,.4128122329711914,543288,-.104248046875,46283,.010228157043457,730,9845,-1.771044731140137,4594426,260504,-.864811897277832,464522,-.7514114379882813,246182,-.5887222290039063,47346,18978,-1.488321304321289,135596,-.292170524597168,15134,-.9365673065185547,1559663,.2471523284912109,337891,-.740788459777832,904659,-1.804472923278809,42955,-.08624267578125,27106,-.8105287551879883,66435,-.8643054962158203,70083,1164,-2.7054123878479,104009,219682,10416122,-.2262763977050781,332762,.2134828567504883,217209,-1.747350692749023,1680559,-.1542673110961914,336677,23216,1324430,-.2207098007202148,1478240,-.1402921676635742,56327,-.2548093795776367,1717000,14545,-.55316162109375,6758,1677396,-.4480648040771484,19138,-1.331110000610352,229331,-.32061767578125,747541,-.4680509567260742,4622,.2638797760009766,matched (3),2250686,.86756533,199059.77,370576.16
201406,400942,653,1815,2781849,06,0,0,0,0,1,0,0,0,0,0,0,1231000,428693,-.016357421875,1086992,.4382896423339844,281196,.4355182647705078,172870,.2532835006713867,802083,-.0018291473388672,138616672,.2193832397460938,6032,.022465705871582,273300,2.466116905212402,7610,.011897087097168,184275,-.5387458801269531,459988,-.1664390563964844,34958,-.2806272506713867,12620,52147,1.667102813720703,5316452,459861,.5683059692382813,860554,.6165676116943359,330159,.2935037612915039,130408,31762,.5149898529052734,128222,-.0559167861938477,27796,.6079473495483398,1919332,.2075071334838867,570526,.5238361358642578,2168707,.87432861328125,118843,1.017649650573731,83735,1.127902030944824,108283,.4885244369506836,89412,16704,2.6637864112854,337461,787146,11957402,.1379966735839844,427304,.2500677108764648,211089,-.0285797119140625,1898555,.1219673156738281,342000,116012,1790995,.3017892837524414,1784333,.1881923675537109,94739,.5199518203735352,1865000,18480,.2394418716430664,6596,1686821,.0056028366088867,53328,1.024785995483398,167545,-.3139142990112305,1571439,.7429580688476563,40951,2.181549072265625,matched (3),2758448,.86756533,191323.3,366478.53
201407,400942,654,1815,2536712,07,0,0,0,0,0,1,0,0,0,0,0,612000,1581312,1.305269241333008,846273,-.2503271102905273,318018,.1230564117431641,202579,.1585903167724609,727271,-.0979137420654297,108804048,-.2421646118164063,6776,.1163082122802734,120674,-.8174781799316406,9080,.1766109466552734,107037,-.5432548522949219,591605,.2516384124755859,28178,-.2156057357788086,1133,16562,-1.146955490112305,2246300,464923,.0109481811523438,612462,-.3400897979736328,277849,-.1724967956542969,125293,45228,.3534460067749023,117008,-.0915212631225586,20565,-.3013010025024414,1024476,-.6277952194213867,4989539,2.168540000915527,607137,-1.273131370544434,63233,-.630976676940918,113074,.3003854751586914,17260,-1.836356163024902,61,14800,-.1210212707519531,38166,556170,27769166,.8425750732421875,431449,.0096540451049805,317717,.4088811874389648,1682482,-.1208229064941406,896301,34439,1642009,-.0868511199951172,1489256,-.1807680130004883,19103,-1.60128116607666,1783000,17678,-.0443687438964844,3695,1501640,-.1162872314453125,43904,-.1944561004638672,188825,.1195688247680664,942141,-.5115928649902344,2966,-2.625162124633789,matched (3),2462945.3,.86756533,273280.91,415191.97
201408,400942,655,1815,4449582,08,0,0,0,0,0,0,1,0,0,0,0,619000,370663,-1.450716972351074,985402,.1522073745727539,40445,-2.062165260314941,322902,.4662189483642578,853094,.1595706939697266,110423688,.0147762298583984,7486,.0996475219726563,161,-6.619443416595459,6677,-.3074054718017578,99307,-.0749588012695313,662597,.1133279800415039,32453,.1412515640258789,101192,99012,1.788129806518555,9588545,316033,-.3860254287719727,768773,.2273092269897461,438859,.4571008682250977,233864,43823,-.0315580368041992,147181,.2294216156005859,34591,.5200033187866211,1270341,.2151041030883789,332180,-2.709422111511231,3601549,1.780364036560059,147023,.8437623977661133,95645,-.1673984527587891,76534,1.48934268951416,4661,35738,.881587028503418,1302153,2425345,21932982,-.2359352111816406,599520,.3289794921875,1726362,1.692609786987305,1958779,.1520509719848633,107130,39128,1221531,-.2958154678344727,404086,-1.304404258728027,70812,1.310183525085449,1846000,21813,.2101850509643555,8719,2762156,.6094532012939453,45943,.0453958511352539,318739,.5235519409179688,1434295,.4202737808227539,3979,.2938165664672852,matched (3),4000666.5,.86756533,248433.73,399275.88
201409,400942,656,1815,1680116,09,0,0,0,0,0,0,0,1,0,0,0,325000,309276,-.1810588836669922,750783,-.2719335556030273,277878,1.927239418029785,281379,-.1376466751098633,954419,.1122331619262695,97875864,-.1206245422363281,6125,-.2006559371948242,161695,6.912063121795654,6951,.0402164459228516,223959,.8132476806640625,460049,-.3648338317871094,43266,.2875738143920898,65034,75796,-.2671957015991211,3539615,375457,.172297477722168,753042,-.0206747055053711,243183,-.5903644561767578,75319,37138,-.1655178070068359,65641,-.8074626922607422,437399,2.537251472473145,1071908,-.1698455810546875,897244,.9936504364013672,7005061,.6652688980102539,150774,.0251932144165039,80826,-.1683454513549805,48476,-.4566659927368164,35814,29985,-.1755170822143555,72106,211102,17657520,-.2168292999267578,499593,-.1823358535766602,2276669,.2766971588134766,1797304,-.086033821105957,67675,233684,3036139,.9104814529418945,2048151,1.623064994812012,36516,-.6622781753540039,1993000,23348,.0680055618286133,746,1789481,-.4340858459472656,23311,-.6784763336181641,161356,-.6807594299316406,1181292,-.1940641403198242,27721,1.941159248352051,matched (3),1830376.9,.86756533,158961.63,350671.78
201410,400942,657,1815,1466078,10,0,0,0,0,0,0,0,0,1,0,0,191000,431109,.3321266174316406,723547,-.0369510650634766,160507,-.5488452911376953,147765,-.6440792083740234,1115483,.155940055847168,103349080,.054412841796875,8156,.2863750457763672,33772,-1.566080093383789,6461,-.0731010437011719,104277,-.7644128799438477,534600,.1501855850219727,40096,-.0760908126831055,8246,13405,-1.732418060302734,2082749,294097,-.2442340850830078,721840,-.0423173904418945,287063,.1658878326416016,9772,35289,-.0510692596435547,173331,.9710025787353516,56501,-2.046586990356445,1186035,.1011753082275391,601203,-.4003944396972656,6519337,-.0718603134155273,255274,.526555061340332,66225,-.1992406845092773,25336,-.6488428115844727,9928,46313,.4347257614135742,33105,300750,12102891,-.3777179718017578,318128,-.4513397216796875,2145237,-.0594635009765625,1701205,-.0549507141113281,131061,362862,2049235,-.3931198120117188,1643900,-.2198657989501953,36505,-.0003013610839844,1584000,18570,-.2289638519287109,3439,2971895,.5072746276855469,51929,.8009519577026367,385391,.8706455230712891,1524827,.2552719116210938,13933,-.6879301071166992,matched (3),1582464,.86756533,187866.17,364685.63
201411,400942,658,1815,965496,11,0,0,0,0,0,0,0,0,0,1,0,112000,204770,-.7444734573364258,1108702,.4267797470092773,122026,-.2741031646728516,113284,-.2657251358032227,834499,-.2902107238769531,62681632,-.5000438690185547,7750,-.051060676574707,12127,-1.024197578430176,5653,-.1335983276367188,64233,-.4845333099365234,443578,-.1866445541381836,51268,.2457904815673828,2849,48797,1.292041778564453,1787203,293303,-.0027036666870117,1111070,.4312753677368164,368822,.2506122589111328,51653,67426,.6474590301513672,103834,-.5124101638793945,92666,.4947433471679688,1044388,-.1271839141845703,385161,-.4452714920043945,3830617,-.5317459106445313,98934,-.9478836059570313,70339,.0602684020996094,45071,.5760126113891602,5969,9152,-1.621450424194336,95009,328107,7970744,-.4176654815673828,845141,.9770498275756836,2239573,.0430355072021484,1514404,-.1163148880004883,359474,295566,2259664,.0977497100830078,1418755,-.1472921371459961,48628,.2867507934570313,1961000,16145,-.1399374008178711,3531,1582696,-.630070686340332,54153,.041935920715332,338673,-.1292238235473633,1109089,-.3183422088623047,5580,-.9150714874267578,matched (3),1332761.6,.86756533,128184.64,337836.06
201412,400942,659,1815,1373237,12,0,0,0,0,0,0,0,0,0,0,1,715000,401372,.6730012893676758,1361365,.2052984237670898,349287,1.05165958404541,126586,.1110239028930664,906566,.0828313827514648,61506024,-.0189323425292969,14133,.6008195877075195,170131,2.641134262084961,13578,.8762645721435547,105828,.499298095703125,551164,.217158317565918,79626,.4402742385864258,8543,69845,.3586091995239258,2663333,442111,.4103546142578125,1734919,.4456367492675781,359542,-.0254831314086914,194790,48668,-.3260087966918945,145598,.3380565643310547,234669,.9291744232177734,1232512,.1656227111816406,384021,-.0029640197753906,2873476,-.2875041961669922,116805,.1660528182983398,53207,-.2791357040405273,66063,.3823699951171875,27023,28433,1.133577346801758,178225,632790,10475339,.2732448577880859,1369536,.4827241897583008,644252,-1.245950698852539,1457393,-.0383729934692383,478723,201454,3455436,.4247322082519531,1610928,.1270313262939453,110226,.8183326721191406,2730000,17051,.0545988082885742,4082,1722498,.0846462249755859,65110,.18426513671875,631706,.6233892440795898,1166499,.0504684448242188,46450,2.11918830871582,matched (3),1399133.3,.86756533,172188.11,356862.22
201501,400942,660,1815,1333804,01,0,0,0,0,0,0,0,0,0,0,0,297000,945492,.856816291809082,620564,-.7856149673461914,289051,-.1892910003662109,63905,-.6835241317749023,548867,-.5018072128295898,61708464,.0032844543457031,8832,-.4701309204101563,195884,.1409540176391602,5803,-.8500757217407227,78537,-.2982454299926758,471402,-.1563215255737305,44000,-.5931510925292969,7668,8476,-2.109039306640625,2143772,483370,.0892210006713867,1134720,-.4245748519897461,186891,-.6543054580688477,0,32247,-.4115962982177734,95301,-.4238100051879883,3310,-4.261227607727051,1187878,-.0368852615356445,397755,.0351390838623047,4383200,.4222564697265625,80637,-.3705482482910156,68354,.2505102157592773,69552,.0514659881591797,3949,12797,-.7983388900756836,50150,297445,8244963,-.2394208908081055,808356,-.5272254943847656,344162,-.6269769668579102,1453392,-.0027484893798828,661880,173791,1895953,-.6002264022827148,1281918,-.2284536361694336,35873,-1.122547149658203,1985000,17010,-.0024070739746094,8292,1662227,-.0356178283691406,75050,.1420764923095703,732704,.1483182907104492,1134297,-.0279941558837891,397,-4.762195587158203,matched (3),1134402,.86756533,117560.53,333949.69
201502,400942,661,1815,1221457,02,1,0,0,0,0,0,0,0,0,0,0,0,289591,-1.183235168457031,630441,.0157909393310547,248725,-.1502552032470703,38671,-.5023078918457031,437298,-.2272415161132813,73703800,.1776332855224609,8346,-.0565996170043945,113369,-.546875,5403,-.0714206695556641,73459,-.0668420791625977,366808,-.2508726119995117,8329,-1.664446830749512,3164,8500,.0028266906738281,2342126,347765,-.3292551040649414,983554,-.1429681777954102,245228,.271662712097168,26613,26482,-.19696044921875,87826,-.0816822052001953,637,-1.647934436798096,1199748,.0099430084228516,390109,-.0194101333618164,235229,-2.92497444152832,122476,.4179573059082031,36067,-.6393222808837891,64780,-.0710773468017578,133335,9703,-.2767763137817383,79062,130783,6931720,-.1734943389892578,571139,-.3473691940307617,217107,-.4607219696044922,1309815,-.1040143966674805,106568,56522,1457162,-.2632312774658203,1257335,-.0193624496459961,28210,-.2403087615966797,2636000,12588,-.3010578155517578,4450,2234778,.2959842681884766,35418,-.7509346008300781,421423,-.553105354309082,1270657,.113520622253418,811,.7143316268920898,matched (3),898651.25,.86756533,141767.75,343220.03
201503,400942,662,1815,1412505,03,0,1,0,0,0,0,0,0,0,0,0,17000,494845,.5357742309570313,1722860,1.005321502685547,241240,-.0305547714233398,104995,.9988231658935547,628583,.3628530502319336,96781616,.2724037170410156,13568,.4859323501586914,16051,-1.954876899719238,9281,.541015625,92891,.2346992492675781,609598,.5079612731933594,20323,.8920106887817383,7824,18508,.77813720703125,1977418,408149,.1601057052612305,1291141,.2721090316772461,279320,.1301698684692383,49407,40430,.4231071472167969,141030,.4736146926879883,3467,1.694275379180908,1435863,.1796541213989258,836208,.762451171875,3161234,2.59815788269043,201151,.4961404800415039,102274,1.042277336120606,77305,.1767616271972656,235646,32268,1.201641082763672,34455,979716,4426936,-.4484004974365234,805054,.3432760238647461,745128,1.233165740966797,1526303,.1529626846313477,764539,274855,1681322,.1430892944335938,1555946,.2130889892578125,74652,.9731607437133789,2400000,14775,.1601924896240234,3333,1807055,-.2124433517456055,27991,-.2353372573852539,791829,.6307086944580078,634074,-.6951236724853516,21061,3.25691032409668,matched (3),1494779.3,.86756533,125503.38,336827.84
201504,400942,663,1815,1180863,04,0,0,1,0,0,0,0,0,0,0,0,567000,294528,-.5188703536987305,1299177,-.2822542190551758,310578,.2526426315307617,31202,-1.213431358337402,531587,-.1676006317138672,88643424,-.0878353118896484,8240,-.498713493347168,15161,-.0570440292358398,4671,-.6865968704223633,115349,.2165355682373047,413972,-.3870010375976563,25721,.2355537414550781,9884,45432,.8980140686035156,6861870,318334,-.2485313415527344,1528491,.1687545776367188,292153,.0449190139770508,89445,18960,-.7572402954101563,116588,-.1903257369995117,2780,-.2208385467529297,1139140,-.2314920425415039,580267,-.3653888702392578,772180,-1.409500122070313,142362,-.3456830978393555,55343,-.614105224609375,169368,.7843151092529297,11942,10278,-1.144070625305176,160418,421157,8432545,.6443910598754883,319975,-.9226665496826172,126433,-1.773843765258789,1401038,-.0856351852416992,394937,88278,1617044,-.0389804840087891,1343920,-.1464929580688477,30976,-.8796243667602539,1749000,40457,1.007303237915039,932,2484269,.3182792663574219,54205,.6608905792236328,664712,-.1749916076660156,958172,.4128618240356445,3785,-1.716377258300781,matched (3),1450172.6,.86756533,190511.67,366055.47
201505,400942,664,1815,2035567,05,0,0,0,1,0,0,0,0,0,0,0,641000,318359,.0778055191040039,877458,-.3924579620361328,240747,-.2546892166137695,109644,1.256756782531738,765521,.364689826965332,114046080,.2519798278808594,7261,-.1264829635620117,29200,.6554422378540039,6333,.3044013977050781,90089,-.2471647262573242,459997,.1054220199584961,16940,-.4176292419433594,8498,79608,.5608978271484375,4187138,281798,-.1219110488891602,2221305,.3738136291503906,362809,.2165994644165039,251414,21743,.1369600296020508,165031,.3474864959716797,8042,1.062227249145508,1319604,.1470575332641602,517999,-.1135158538818359,1634278,.7497396469116211,60698,-.8524618148803711,37714,-.383519172668457,182802,.076329231262207,1580210,23504,.8271656036376953,80705,5231333,5362355,-.4526948928833008,599528,.6279001235961914,56849,-.7993144989013672,1231595,-.1289033889770508,508866,69793,1354371,-.1772623062133789,1467444,.0879316329956055,18410,-.5203189849853516,2984000,57749,.3558664321899414,2309,2029786,-.2020473480224609,28671,-.6368875503540039,1074069,.4798555374145508,1155763,.1874885559082031,1872,-.704038143157959,matched (3),1662807.5,.86756533,111744.22,331946.81
201506,400942,665,1815,1578182,06,0,0,0,0,1,0,0,0,0,0,0,751000,546377,.5401296615600586,775460,-.1235723495483398,284648,.1675071716308594,90358,-.1934585571289063,599308,-.244781494140625,118214040,.0358943939208984,11639,.4718437194824219,106916,1.297874450683594,10694,.5239086151123047,122750,.309351921081543,552488,.1832113265991211,15588,-.0831766128540039,10690,49485,-.4754457473754883,5950301,385426,.3131589889526367,2594020,.1551141738891602,322919,-.1164751052856445,135230,60673,1.026206970214844,108669,-.4178266525268555,4318,-.6218862533569336,1289270,-.0232553482055664,515732,-.0043859481811523,1348081,-.1925191879272461,26581,-.825714111328125,71911,.6453981399536133,113572,-.4759664535522461,50,20000,-.1614389419555664,68877,754118,6337976,.1671562194824219,570306,-.0499696731567383,60130,.0561103820800781,1171449,-.0500688552856445,43316,124287,2682869,.6835498809814453,1762462,.1831893920898438,35424,.6544952392578125,2133000,57098,-.0113372802734375,2762,2085364,.027012825012207,13230,-.7733993530273438,832373,-.2549285888671875,865835,-.2888212203979492,3248,.5510315895080566,matched (3),1289905.4,.86756533,134746.19,340379.84
201507,400942,666,1815,1104299,07,0,0,0,0,0,1,0,0,0,0,0,264000,386475,-.3462419509887695,999649,.2539482116699219,549808,.6583156585693359,460388,1.628289222717285,496595,-.1880006790161133,88979440,-.2840919494628906,5302,-.7862777709960938,58874,-.5966434478759766,6635,-.4773244857788086,96658,-.2389707565307617,628666,.1291685104370117,12461,-.2238979339599609,25074,47542,-.0400552749633789,10892027,645387,.5155010223388672,2166021,-.1803169250488281,232232,-.3296642303466797,128854,15606,-1.357843399047852,120464,.1030445098876953,17118,1.377338409423828,1099068,-.1596136093139648,485215,-.0609951019287109,653090,-.7247228622436523,163516,1.816714286804199,93166,.2589530944824219,103505,-.0928173065185547,20371,28917,.3686981201171875,37815,281564,4105933,-.4341268539428711,723979,.2385892868041992,51047,-.163762092590332,1353607,.14453125,381708,420464,1893557,-.3484296798706055,466943,-1.328259468078613,70863,.693359375,2961000,64089,.115504264831543,821,2494585,.1791791915893555,58050,1.478817939758301,920257,.100372314453125,1709150,.6800575256347656,30749,2.247817993164063,matched (3),1004359.8,.86756533,121096.8,335210.88
201508,400942,667,1815,849930,08,0,0,0,0,0,0,1,0,0,0,0,1886000,243875,-.4604110717773438,1120869,.1144552230834961,199381,-1.014351844787598,429674,-.0690422058105469,491198,-.0109272003173828,92374920,.0374507904052734,10812,.7125730514526367,31645,-.6208200454711914,6757,.0182209014892578,83908,-.1414585113525391,428743,-.3827428817749023,57563,1.530276298522949,7244,73336,.4334373474121094,4571594,387621,-.509821891784668,2208591,.0194625854492188,457506,.6780529022216797,17923,33929,.7766141891479492,96344,-.2234258651733398,9125,-.6291122436523438,1193008,.0820150375366211,274330,-.5702600479125977,424759,-.4301929473876953,81881,-.6916437149047852,29189,-1.160590171813965,68790,-.4085607528686523,63,14014,-.7243728637695313,107019,1474563,4359385,.0598983764648438,643552,-.1177597045898438,48950,-.0419473648071289,1265430,-.0673608779907227,194561,674421,1099345,-.5437431335449219,280588,-.5093202590942383,45454,-.4440479278564453,1573000,49975,-.2487506866455078,2690,1579541,-.4569883346557617,43388,-.2911214828491211,870026,-.0561304092407227,1002155,-.533843994140625,4615,-1.89654541015625,matched (3),1162203.5,.86756533,207570.25,375216.34
201509,400942,668,1815,590601,09,0,0,0,0,0,0,0,1,0,0,0,797000,480709,.6786060333251953,872748,-.2502126693725586,316710,.4627695083618164,386051,-.1070575714111328,586999,.1781759262084961,87211248,-.0575218200683594,8489,-.2418851852416992,10046,-1.147405624389648,5382,-.2275190353393555,78964,-.0607280731201172,345551,-.2157173156738281,25685,-.8069725036621094,1537,73319,-.0002317428588867,2092877,362188,-.0678644180297852,1105060,-.6924552917480469,189283,-.8825473785400391,13344,19998,-.5286369323730469,74505,-.2570590972900391,7389,-.2110261917114258,1289074,.0774469375610352,320283,.1548728942871094,1978547,1.538596153259277,98692,.1867361068725586,112615,1.35018253326416,79923,.1500053405761719,18289,43329,1.128765106201172,0,291972,4814761,.0993547439575195,691906,.0724477767944336,80673,.4996051788330078,1375261,.0832319259643555,242843,87798,2070811,.6332263946533203,1378913,1.592164039611816,34078,-.2880487442016602,1063000,56535,.1233377456665039,2365,1183863,-.2883520126342773,41472,-.0451650619506836,844210,-.0301218032836914,914169,-.0918922424316406,26471,1.746738433837891,matched (3),950848.63,.86756533,106796.76,330314.16
