period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1342c124,growth1342c124,Y1384c792,growth1384c792,Y1389c616,growth1389c616,Y1423c792,growth1423c792,Y1425c818,Y1507c792,growth1507c792,Y150c124,growth150c124,Y1595c792,growth1595c792,Y1599c826,growth1599c826,Y1615c208,growth1615c208,Y1618c757,growth1618c757,Y1708c251,growth1708c251,Y1732c352,growth1732c352,Y222c203,Y2714c344,Y3035c792,growth3035c792,Y3099c124,growth3099c124,Y3162c124,growth3162c124,Y3186c36,Y3502c792,growth3502c792,Y351c442,Y3553c484,growth3553c484,Y376c440,growth376c440,Y3836c484,growth3836c484,Y4039c348,growth4039c348,Y4197c348,growth4197c348,Y4198c348,growth4198c348,Y4205c344,Y4398c251,growth4398c251,Y4419c124,growth4419c124,Y4420c752,growth4420c752,Y4486c344,Y4492c792,growth4492c792,Y4576c124,growth4576c124,Y4680c440,growth4680c440,Y4725c251,growth4725c251,Y4747c191,growth4747c191,Y4748c616,growth4748c616,Y4760c792,growth4760c792,Y4792c484,growth4792c484,Y4794c752,growth4794c752,Y4795c757,growth4795c757,Y4804c124,growth4804c124,Y4821c344,Y4835c792,growth4835c792,Y4843c372,growth4843c372,Y4882c251,growth4882c251,Y4927c620,growth4927c620,Y536c372,growth536c372,Y86c757,growth86c757,_merge,x,r2,s,sf
201110,901812,621,4748,3846937,10,0,0,0,0,0,0,0,0,1,0,0,550810,.7074127197265625,183282128,-.2455863952636719,3563372,-.8249502182006836,692861,.1628122329711914,763173,3667459,-.0593442916870117,1349561,.1522111892700195,1288103,.4287376403808594,577200,1.693251609802246,195420,-.2216405868530273,36023864,.1541633605957031,2727563,-.4608678817749023,417,-4.989599704742432,0,2813398,2363218,-.2078952789306641,72566,.256220817565918,917396,.1524677276611328,121631,18774080,.0143928527832031,76836,17459194,.0178680419921875,16727,.0292387008666992,1063421,.1759986877441406,1740333,-.1682310104370117,54716436,.0892734527587891,28916878,-.0632953643798828,19364726,25787072,.2564945220947266,26182084,.1756458282470703,44257864,.1896171569824219,120940760,1645429,-.5180683135986328,6481849,.4254846572875977,195899,-.7706689834594727,4529573,-.0611276626586914,67518,.3296356201171875,3505723,-.5131597518920898,4083557,-.2200708389282227,2510887,.3567905426025391,8475845,.5467443466186523,12844269,.1083202362060547,4497344,.4907245635986328,14395949,391889,-.796168327331543,93908,.7028207778930664,3567069,.0052070617675781,219541,.2561111450195313,1041202,-.223811149597168,38695,.0963706970214844,matched (3),4776733.5,.91872644,369691.66,760137.81
201111,901812,622,4748,3500404,11,0,0,0,0,0,0,0,0,0,1,0,13442,-3.713005065917969,192282352,.0479393005371094,3324772,-.0693063735961914,605418,-.1349105834960938,432939,2712558,-.3016061782836914,1494558,.1020517349243164,1255858,-.0253515243530273,1028136,.5773134231567383,240849,.209019660949707,32100684,-.1153049468994141,2331564,-.1568689346313477,101331,5.493061542510986,210769,2861980,2368157,.0020875930786133,95953,.2793617248535156,582790,-.4537124633789063,280605,17896692,-.0478610992431641,112759,17261110,-.0114097595214844,11158,-.4048671722412109,1031179,-.0307884216308594,3298229,.6393089294433594,54592344,-.0022697448730469,27438320,-.0524845123291016,17530772,29483608,.1339607238769531,23601756,-.1037540435791016,46417736,.0476493835449219,128442504,3602794,.7837085723876953,4291135,-.4124546051025391,357180,.6006412506103516,2136914,-.7512655258178711,107814,.468012809753418,6294512,.5852813720703125,4382362,.0706195831298828,2001262,-.2268581390380859,3809738,-.7996597290039063,11215084,-.1356372833251953,3099917,-.3721113204956055,13715483,527652,.2974586486816406,66496,-.3451738357543945,5488784,.4309625625610352,186680,-.1621437072753906,1253506,.1855688095092773,36231,-.0657958984375,matched (3),3371532.5,.91872644,366302.97,758495.56
201112,901812,623,4748,2656029,12,0,0,0,0,0,0,0,0,0,0,1,689404,3.937442779541016,203016560,.0543212890625,3576322,.0729341506958008,642555,.0595340728759766,1229767,3691144,.3080434799194336,2033391,.3078737258911133,1412031,.1172103881835938,99251,-2.337850570678711,296356,.2073907852172852,31763144,-.0105705261230469,4842518,.7308950424194336,28517,-1.267891883850098,79008,4329303,1986915,-.1755294799804688,123249,.2503480911254883,329095,-.5714807510375977,194808,19543716,.0880374908447266,114670,16263192,-.0595512390136719,22188,.6873950958251953,270423,-1.338470458984375,2278860,-.3697099685668945,55671656,.0195770263671875,41173000,.4058418273925781,22021754,28211560,-.0441017150878906,36230028,.4285678863525391,41376312,-.1149730682373047,123229152,2805300,-.2501993179321289,3454772,-.2167940139770508,416958,.1547451019287109,5316053,.9113683700561523,98144,-.0939712524414063,6574557,.0435295104980469,4269669,-.0260515213012695,2099789,.0480585098266602,4718016,.2138271331787109,19806916,.5687713623046875,4047538,.2667331695556641,11899793,365550,-.3670339584350586,63463,-.0466852188110352,3080631,-.5775718688964844,327712,.562739372253418,2036241,.4851608276367188,54229,.4033012390136719,matched (3),3062382.3,.91872644,417436.38,784468.44
201201,901812,624,4748,2640776,01,0,0,0,0,0,0,0,0,0,0,0,15970,-3.765115737915039,148975792,-.3095035552978516,3105350,-.1412086486816406,649177,.0102529525756836,975525,3584274,-.0293798446655273,985768,-.7240390777587891,920005,-.4284048080444336,79030,-.2278242111206055,179470,-.5015535354614258,29484732,-.0744342803955078,4481997,-.0773658752441406,8206,-1.245635032653809,35695,3885473,1698549,-.1568088531494141,76198,-.4808712005615234,119085,-1.016509056091309,78526,16636944,-.1610279083251953,70448,15723521,-.0337467193603516,17043,-.2638120651245117,672739,.9113702774047852,984510,-.8392868041992188,35692856,-.4445209503173828,25878692,-.4643630981445313,11252511,22091888,-.2445220947265625,21800768,-.5079441070556641,27527680,-.4075164794921875,90372800,2037804,-.3196382522583008,4406934,.2434225082397461,216758,-.6542034149169922,1898842,-1.029486656188965,129337,.2759857177734375,3112395,-.7478151321411133,4027854,-.0583028793334961,1333670,-.4539022445678711,5469191,.1477422714233398,12861578,-.4317874908447266,2507032,-.479008674621582,11565039,879969,.878483772277832,33660,-.6341466903686523,2390083,-.2538061141967773,231925,-.3457212448120117,1655019,-.2072935104370117,37250,-.3755645751953125,matched (3),2294585.3,.91872644,323335.25,738703.81
201202,901812,625,4748,4330125,02,1,0,0,0,0,0,0,0,0,0,0,474444,3.39143180847168,178947712,.1833095550537109,2752062,-.1207761764526367,696620,.0705347061157227,1114831,3725791,.0387229919433594,1300261,.2768993377685547,1257387,.3124113082885742,203688,.9467611312866211,328154,.6034755706787109,31475088,.0653247833251953,2061436,-.7766656875610352,54523,1.893756866455078,97884,1900384,1876404,.099583625793457,97605,.2475929260253906,657371,1.70841121673584,339143,19562024,.1619644165039063,78775,16949632,.0750865936279297,19799,.1498918533325195,1742566,.951756477355957,1455460,.3909330368041992,39734352,.1072654724121094,30070568,.1501274108886719,17515192,21653176,-.0200576782226563,22809156,.0452175140380859,33019786,.181915283203125,105181568,1738705,-.1587314605712891,6922095,.4515390396118164,458430,.7490253448486328,1999985,.0518951416015625,85574,-.4130401611328125,2711836,-.1377668380737305,3651105,-.0982036590576172,1052395,-.2368659973144531,5720107,.0448570251464844,9873349,-.264404296875,4066679,.4837265014648438,13283184,796901,-.099156379699707,42662,.2369985580444336,2103899,-.1275358200073242,734790,1.153171539306641,1379378,-.1821794509887695,34137,-.0872697830200195,matched (3),4106954,.91872644,337107.25,744834.81
201203,901812,626,4748,3431313,03,0,1,0,0,0,0,0,0,0,0,0,638868,.2975549697875977,196172448,.0919017791748047,5064846,.6099739074707031,895855,.2515382766723633,956264,3701529,-.0065336227416992,240289,-1.688477516174316,1704769,.3043937683105469,163749,-.2182540893554688,289802,-.1242856979370117,33783828,.0707855224609375,4023836,.6688327789306641,3327,-2.796551704406738,92539,3502894,1624359,-.1442441940307617,95838,-.0182695388793945,413735,-.4630231857299805,214904,18495168,-.0560798645019531,76341,17397644,.0260887145996094,26408,.2880353927612305,1428908,-.1984481811523438,3600560,.9057674407958984,44982368,.124053955078125,37521916,.2213783264160156,19391458,18172246,-.1752567291259766,33365108,.3803482055664063,40124016,.1948680877685547,96938328,1624951,-.0676631927490234,5116849,-.3021793365478516,539099,.1620922088623047,4618753,.8369855880737305,58238,-.3848438262939453,5164912,.6442623138427734,2678067,-.3099346160888672,2120570,.7006168365478516,4622462,-.2130594253540039,13424831,.3072662353515625,7077637,.5541133880615234,13102121,828779,.0392227172851563,78654,.6117496490478516,1985206,-.058070182800293,369522,-.6873750686645508,1380101,.0005245208740234,41326,.1911096572875977,matched (3),3024386.5,.91872644,363279.53,757040.06
201204,901812,627,4748,3005523,04,0,0,1,0,0,0,0,0,0,0,0,31857,-2.998440742492676,153851296,-.2430076599121094,4871743,-.0388727188110352,889866,-.0067081451416016,1178997,3220104,-.1393318176269531,718458,1.095264434814453,1332216,-.2465858459472656,313024,.6479454040527344,388911,.2941532135009766,28669368,-.164154052734375,4196862,.0421009063720703,1421,-.8507099151611328,75405,3029640,2311108,.3526134490966797,90080,-.0619611740112305,272976,-.4158411026000977,170023,15803822,-.1572589874267578,84092,17459786,.0035667419433594,19698,-.2931499481201172,513155,-1.024087905883789,1132327,-1.156814575195313,34220544,-.2734432220458984,24165920,-.4399814605712891,18308816,17815030,-.0198535919189453,20761786,-.474395751953125,33390256,-.1837120056152344,139219184,2392987,.3870649337768555,7780161,.4190378189086914,541290,.0040559768676758,1865174,-.9067707061767578,90348,.4391307830810547,2914817,-.5720806121826172,3666517,.3141469955444336,1197711,-.5712728500366211,5788003,.2248592376708984,10028894,-.2916355133056641,2886171,-.8970088958740234,10788883,332367,-.9137134552001953,169649,.7686729431152344,2200002,.1027355194091797,537270,.3742904663085938,1479789,.0697422027587891,33352,-.2143735885620117,matched (3),2992599.8,.91872644,294713.84,726631.88
201205,901812,628,4748,5548228,05,0,0,0,1,0,0,0,0,0,0,0,539558,2.829492568969727,188679664,.2040634155273438,3203304,-.4192686080932617,820697,-.0809164047241211,1886081,4084977,.2379026412963867,884268,.2076530456542969,1420061,.0638561248779297,101670,-1.124547958374023,530782,.3110008239746094,31029256,.0791015625,6927789,.5012035369873047,95924,4.21219539642334,172281,4027082,2513073,.0837793350219727,73677,-.2010068893432617,487159,.5792064666748047,264553,17247902,.0874385833740234,62807,19869442,.1292819976806641,15981,-.2091169357299805,912543,.5756568908691406,1789475,.4576482772827148,36705976,.0701122283935547,26968906,.1097412109375,18904222,17991744,.0098705291748047,21730436,.0455989837646484,47829876,.3593864440917969,151815872,2231820,-.0697250366210938,4259443,-.6024379730224609,630247,.1521568298339844,3230565,.5493030548095703,179942,.6889657974243164,4605276,.4573955535888672,4218790,.1403064727783203,3823578,1.160774230957031,6363141,.0947351455688477,11910520,.1719512939453125,3035080,.0503063201904297,12679173,1095989,1.193172454833984,41541,-1.407050132751465,2207228,.0032796859741211,371464,-.3690481185913086,1566494,.056941032409668,48411,.3726091384887695,matched (3),5707121,.91872644,398782.75,774703.38
201206,901812,629,4748,4242442,06,0,0,0,0,1,0,0,0,0,0,0,813237,.4102725982666016,164903904,-.1346874237060547,6879108,.7643060684204102,832210,.0139303207397461,1225527,3322804,-.206507682800293,1043620,.1656904220581055,1214725,-.1561822891235352,212211,.7358484268188477,219405,-.8834323883056641,29190172,-.0610980987548828,5457340,-.2385787963867188,134,-6.573471546173096,70697,4055467,2891748,.140355110168457,76485,.0374040603637695,217801,-.8050088882446289,177708,17093600,-.0089855194091797,61440,17045790,-.1532802581787109,28348,.5731563568115234,1440867,.4567651748657227,2389309,.2890815734863281,52254352,.3531837463378906,41359788,.4276237487792969,23440248,20021120,.1068744659423828,25431036,.157257080078125,38827268,-.208526611328125,160806752,3229296,.3694467544555664,6130592,.3641529083251953,602320,-.045323371887207,8002724,.9071245193481445,140512,-.2473411560058594,3859888,-.1765642166137695,3867844,-.0868511199951172,2010649,-.6427288055419922,4948897,-.2513570785522461,11658977,-.0213451385498047,3812774,.2281198501586914,13944724,521193,-.7432918548583984,39389,-.0531949996948242,3065951,.3286199569702148,256796,-.3691701889038086,1166898,-.2944917678833008,32688,-.3927192687988281,matched (3),3257280.8,.91872644,324391.63,739166.81
201207,901812,630,4748,3602771,07,0,0,0,0,0,1,0,0,0,0,0,135457,-1.792368888854981,158949536,-.0367755889892578,5125608,-.2942399978637695,1066607,.2481536865234375,1830136,4254122,.2470798492431641,1771086,.5288972854614258,1515391,.221156120300293,114451,-.6174335479736328,154164,-.3529024124145508,28277010,-.0317821502685547,5251828,-.0383853912353516,92296,6.534916400909424,138858,3640677,3327047,.140223503112793,71786,-.0634050369262695,283762,.2645540237426758,141972,19111844,.1116046905517578,61371,16715010,-.0195960998535156,42610,.4075326919555664,2004337,.3300685882568359,1175223,-.7095460891723633,38858728,-.2961902618408203,21845216,-.6383266448974609,20211234,19337656,-.0347328186035156,26167232,.0285377502441406,48637836,.2252788543701172,118910560,2301057,-.3388957977294922,5852372,-.0464448928833008,642540,.0646400451660156,2175361,-1.302587509155273,101625,-.3240032196044922,3020046,-.245366096496582,3450544,-.1141653060913086,1339355,-.4062700271606445,5836227,.1649188995361328,9879164,-.1656494140625,7081558,.6191368103027344,12951176,865148,.5067806243896484,61222,.4410200119018555,2950678,-.0383224487304688,248989,-.0308732986450195,980322,-.1742229461669922,45607,.3330535888671875,matched (3),4294199.5,.91872644,349869,750696.94
201208,901812,631,4748,2982217,08,0,0,0,0,0,0,1,0,0,0,0,6444,-3.045504570007324,166777344,.0480728149414063,3837023,-.2895517349243164,972419,-.0924510955810547,1091883,3414946,-.2197265625,1094292,-.4814853668212891,1201800,-.2318534851074219,82296,-.3298244476318359,178920,.1489219665527344,29555016,.0442028045654297,5245485,-.0012083053588867,43027,-.7631731033325195,113324,2871673,2815660,-.1668882369995117,738,-4.57750129699707,9407,-3.406682014465332,142397,15784621,-.1912727355957031,56470,20917952,.2243022918701172,15398,-1.017851829528809,717595,-1.027163505554199,2210399,.6317148208618164,45230836,.1518459320068359,24590204,.1183662414550781,21409148,19296780,-.0021152496337891,51345732,.6740741729736328,35086000,-.3266010284423828,100333256,1632105,-.3434982299804688,5371712,-.0857000350952148,828938,.2547168731689453,681306,-1.160938262939453,47367,-.7633638381958008,3421782,.1248893737792969,3119760,-.1007757186889648,1146270,-.155674934387207,6891288,.1661739349365234,17161098,.5522174835205078,3718242,-.6442432403564453,14298864,596595,-.3716621398925781,81299,.2836275100708008,2755801,-.0683269500732422,152664,-.4891691207885742,1124780,.1374616622924805,36355,-.2267293930053711,matched (3),3178026,.91872644,366824.88,758747.69
201209,901812,632,4748,2967121,09,0,0,0,0,0,0,0,1,0,0,0,825748,4.853140830993652,183507616,.0955963134765625,5677203,.3917617797851563,1426785,.383392333984375,1460505,3354213,-.0179452896118164,494861,-.7935857772827148,894860,-.2949075698852539,1429940,2.85506534576416,164168,-.0860481262207031,27590996,-.0687637329101563,4454058,-.1635522842407227,22941,-.6289024353027344,92248,2869346,2648397,-.0612421035766602,103141,4.939908027648926,524860,4.021677970886231,111534,22052996,.33441162109375,116354,15043472,-.3296642303466797,12651,-.1965007781982422,2180168,1.111251831054688,2205430,-.0022506713867188,48746416,.0748538970947266,25689982,.0437526702880859,18338704,22588576,.1575050354003906,30723000,-.5135707855224609,29520872,-.1727046966552734,107295008,2083224,.2440462112426758,7202219,.2932424545288086,1341110,.4811067581176758,4068856,1.787105560302734,44093,-.071624755859375,4684755,.3141517639160156,2737929,-.1305551528930664,1742968,.4190769195556641,5889443,-.1570968627929688,8866284,-.6603889465332031,2802843,-.2826166152954102,16085179,413381,-.3668689727783203,61774,-.2746515274047852,3816091,.3255186080932617,337701,.7939214706420898,1474332,.2706174850463867,25370,-.3597640991210938,matched (3),3263516.5,.91872644,372884,761695.5
201210,901812,633,4748,2615795,10,0,0,0,0,0,0,0,0,1,0,0,762047,-.0802822113037109,141632736,-.2590198516845703,4526824,-.2264385223388672,1127835,-.2351245880126953,1043895,3013067,-.1072578430175781,1195726,.8822317123413086,1256644,.3395318984985352,251490,-1.737984657287598,346471,.7469081878662109,31556392,.1342868804931641,3854991,-.1444473266601563,53980,.8556880950927734,121372,2399639,2251271,-.1624593734741211,57204,-.589472770690918,419875,-.223175048828125,253927,19231148,-.1369171142578125,120360,17541080,.1536006927490234,10987,-.1410236358642578,1099152,-.6848630905151367,3026406,.3164529800415039,42343920,-.14080810546875,25820880,.0050830841064453,14924763,29558638,.2689323425292969,20811940,-.3894844055175781,33223364,.1181564331054688,101491432,1513132,-.3197345733642578,6123013,-.1623353958129883,1004517,-.2889900207519531,2144187,-.6406011581420898,64593,.3818044662475586,4075958,-.1392078399658203,3317862,.1921195983886719,1426208,-.2005710601806641,6236615,.057276725769043,12527670,.3456840515136719,4640040,.5040884017944336,12162046,373341,-.1018772125244141,72309,.157465934753418,3617501,-.0534439086914063,558720,.5034875869750977,1203937,-.2026081085205078,26781,.0541248321533203,matched (3),2846444.3,.91872644,266925.75,715812.13
201211,901812,634,4748,3826989,11,0,0,0,0,0,0,0,0,0,1,0,2753565,1.28464412689209,211479040,.4008884429931641,3706474,-.1999397277832031,1068533,-.0540132522583008,1284006,4641365,.4320497512817383,1397779,.1561317443847656,1400169,.1081485748291016,675553,.9881277084350586,220359,-.4525413513183594,33923948,.0723457336425781,4776416,.2143220901489258,46470,-.1498069763183594,169997,3543841,2363953,.0488405227661133,71193,.2187709808349609,540026,.2516603469848633,277289,26620864,.325164794921875,158015,18055308,.0288944244384766,14861,.302027702331543,1714494,.4445791244506836,2211034,-.3139152526855469,46296084,.0892333984375,29476064,.1323947906494141,16344359,34946140,.1674308776855469,19567016,-.0616817474365234,54586208,.4965286254882813,108881736,2379905,.4528789520263672,8630649,.3432655334472656,1184050,.164433479309082,4216358,.6762113571166992,92775,.3620710372924805,4518581,.1030921936035156,3236608,-.0247955322265625,2328627,.490260124206543,8428291,.3011560440063477,19151972,.4244651794433594,4065083,-.1322879791259766,13438018,882406,.8601598739624023,72807,.0068635940551758,3151814,-.1378049850463867,443899,-.2300519943237305,1336409,.1043891906738281,22893,-.1568613052368164,matched (3),4543262,.91872644,295494.78,726948.94
201212,901812,635,4748,3119120,12,0,0,0,0,0,0,0,0,0,0,1,94057,-3.376750946044922,191636288,-.0985260009765625,3525679,-.0500078201293945,902774,-.1685695648193359,1645729,3544416,-.2696352005004883,1117179,-.2240781784057617,1417860,.0125560760498047,608209,-.1050128936767578,202422,-.0849027633666992,30606430,-.1029109954833984,3364668,-.3503608703613281,65124,.3374862670898438,129908,4912124,2092312,-.122065544128418,60590,-.1612653732299805,194226,-1.022594451904297,150960,22339232,-.1753501892089844,141822,15601805,-.1460533142089844,14288,-.0393209457397461,532547,-1.169201850891113,3518827,.4646673202514648,75491976,.4889698028564453,40718992,.3231163024902344,15248399,25570804,-.3123569488525391,26929656,.3193817138671875,41801216,-.2668571472167969,138474672,2096186,-.1269416809082031,9579990,.1043577194213867,1035317,-.1342334747314453,8255459,.6719026565551758,148516,.4705162048339844,6156390,.3092927932739258,4349531,.2955427169799805,1934287,-.1855401992797852,6830494,-.2101964950561523,18035794,-.0600471496582031,5809339,.3570318222045898,31530072,815301,-.0790948867797852,57933,-.2285242080688477,2874247,-.0921869277954102,918725,.7273902893066406,1810310,.3035125732421875,64181,1.030876159667969,matched (3),3642433.8,.91872644,394491.25,772503.06
201301,901812,636,4748,2676196,01,0,0,0,0,0,0,0,0,0,0,0,21923,-1.456364631652832,169027920,-.1255359649658203,2564105,-.3184633255004883,1075627,.1751871109008789,857806,3357636,-.0541362762451172,688296,-.4843425750732422,1293775,-.0915842056274414,654130,.0727882385253906,171548,-.165492057800293,31270804,.0214748382568359,4062354,.1884326934814453,38611,-.5227556228637695,119227,3763947,2550662,.1980829238891602,105752,.5569677352905273,140419,-.3243913650512695,83674,19073548,-.1580429077148438,84218,16133817,.0335311889648438,24740,.5490016937255859,237173,-.8088817596435547,3414136,-.0302028656005859,50117360,-.4096603393554688,35999600,-.1231861114501953,13089238,24398988,-.0469093322753906,17766438,-.4159164428710938,27889596,-.4046707153320313,110560072,1671329,-.2265005111694336,8165310,-.1597824096679688,1244977,.1844100952148438,5413332,-.4220094680786133,88913,-.5130348205566406,2863625,-.7654027938842773,2686486,-.4818344116210938,1573702,-.2063083648681641,3662732,-.6231880187988281,12849987,-.3390159606933594,3753929,-.4366636276245117,13450479,421233,-.6603717803955078,80085,.3238010406494141,2471076,-.1511373519897461,133547,-1.928533554077148,1411228,-.2490377426147461,29301,-.7840862274169922,matched (3),2810424.8,.91872644,308118.31,732171.06
201302,901812,637,4748,2471340,02,1,0,0,0,0,0,0,0,0,0,0,9533,-.8327770233154297,189744592,.1156158447265625,2185023,-.1599836349487305,1338249,.2184581756591797,1118928,2960271,-.1259565353393555,893296,.2606983184814453,1783051,.3207616806030273,166923,-1.365774154663086,199009,.1484870910644531,32478236,.0378856658935547,3577714,-.1270380020141602,2677,-2.668840408325195,219692,1459126,1660132,-.4294557571411133,57668,-.6063947677612305,181100,.2544183731079102,218875,18171424,-.0484523773193359,84124,14164631,-.1301689147949219,21483,-.1411590576171875,942868,1.380136489868164,2890441,-.1665153503417969,42691468,-.1603679656982422,29609824,-.1954021453857422,12633954,18536614,-.2747936248779297,18382708,.0340995788574219,26700060,-.0435886383056641,109914600,1342060,-.2194128036499023,4391104,-.6203136444091797,1130233,-.0966939926147461,4217062,-.2497262954711914,75551,-.1628503799438477,3393739,.1698446273803711,2641197,-.0170011520385742,1249581,-.2306222915649414,6141879,.5169210433959961,11033011,-.1524505615234375,3513862,-.0660867691040039,7806033,510965,.193115234375,58486,-.3143014907836914,1985628,-.2187185287475586,232197,.5531320571899414,1265565,-.1089420318603516,29585,.0096464157104492,matched (3),2366787.8,.91872644,312756.97,734135.25
201303,901812,638,4748,3913527,03,0,1,0,0,0,0,0,0,0,0,0,817598,4.451611518859863,176911152,-.0700321197509766,3849443,.5663022994995117,1594633,.1752815246582031,2002618,3492398,.1653079986572266,914294,.0232343673706055,1625252,-.0926637649536133,706893,1.443346977233887,328702,.5018014907836914,30415968,-.0656032562255859,4552049,.2408533096313477,49828,2.923880577087402,302024,3208943,2346750,.3461341857910156,76683,.284977912902832,721146,1.381792068481445,273880,20063612,.0990581512451172,99602,18780660,.2820796966552734,65598,1.116282463073731,3079027,1.183443069458008,5280347,.6025829315185547,76292320,.5805740356445313,40619900,.3161506652832031,17919168,18549188,.0006790161132813,33693816,.6059036254882813,33880996,.238189697265625,110178968,2843198,.7507238388061523,8479640,.6580867767333984,1345272,.1741724014282227,7335809,.5536289215087891,122618,.4842662811279297,4437569,.2681741714477539,5010391,.6402816772460938,2582879,.7260961532592773,5575652,-.0967206954956055,10255075,-.0731182098388672,4149774,.1663379669189453,14535281,794575,.4415063858032227,58709,.0038061141967773,2276608,.1367511749267578,243607,.0479707717895508,2079161,.4964456558227539,33605,.1274070739746094,matched (3),4331493.5,.91872644,404698.81,777765.25
201304,901812,639,4748,3562472,04,0,0,1,0,0,0,0,0,0,0,0,536011,-.4222164154052734,185989792,.0500450134277344,3099810,-.2165870666503906,1267487,-.2296075820922852,1556396,4239403,.1938343048095703,476781,-.6510944366455078,1477484,-.0953216552734375,1152396,.4887189865112305,240237,-.3135251998901367,33475038,.0958328247070313,5969809,.2711372375488281,43012,-.1470985412597656,103614,2924632,2362053,.006500244140625,143584,.6272401809692383,373928,-.6567783355712891,231706,18918840,-.0587501525878906,87899,16069765,-.1558895111083984,9536,-1.928470611572266,1226015,-.9208450317382813,4243951,-.2184972763061523,45790840,-.5104885101318359,35466304,-.1356735229492188,15185299,15463385,-.1819515228271484,18534256,-.5976943969726563,30989732,-.0891990661621094,103009888,1942498,-.3809547424316406,8438789,-.0048294067382813,1712261,.2412185668945313,2138423,-1.232698440551758,67513,-.5967540740966797,5504260,.2154159545898438,3000693,-.5126714706420898,2462737,-.0476312637329102,6557024,.1621274948120117,10322427,.0065460205078125,3107330,-.2892904281616211,14061371,719426,-.0993537902832031,44018,-.287994384765625,2243047,-.0148515701293945,193898,-.2282238006591797,1265901,-.496180534362793,28908,-.1505565643310547,matched (3),3367864.5,.91872644,387326.13,768868.75
201305,901812,640,4748,3080722,05,0,0,0,1,0,0,0,0,0,0,0,14771,-3.591488838195801,193710128,.0406703948974609,2936120,-.0542526245117188,1135222,-.1102075576782227,907450,4942784,.1535062789916992,1234426,.9513034820556641,982453,-.4080438613891602,650328,-.5721216201782227,193406,-.2168340682983398,28406756,-.1641731262207031,4269092,-.3353137969970703,47644,.1022777557373047,78887,4341199,2304822,-.0245285034179688,60323,-.8672065734863281,235162,-.4637889862060547,213311,21135192,.1107807159423828,96917,20037044,.2206439971923828,70152,1.995590209960938,1596738,.2641935348510742,5304480,.2230567932128906,41585172,-.0963401794433594,32537096,-.0862026214599609,12130988,17411548,.1186580657958984,19880864,.0701370239257813,38249552,.2104759216308594,100234936,2478691,.2437553405761719,7728818,-.0878820419311523,1081675,-.4593038558959961,5022100,.8537788391113281,56206,-.1832962036132813,3861907,-.3543615341186523,3006436,.0019121170043945,1165853,-.7478199005126953,4876555,-.2960977554321289,7611273,-.3046884536743164,2713669,-.1354618072509766,13563822,593805,-.1919031143188477,30454,-.3683815002441406,1873601,-.1799726486206055,88039,-.7895526885986328,1294131,.0220556259155273,24695,-.1575174331665039,matched (3),2831621.3,.91872644,362881.47,756849.13
201306,901812,641,4748,3863854,06,0,0,0,0,1,0,0,0,0,0,0,135167,2.213845252990723,177524736,-.0872516632080078,7007029,.8698253631591797,1197236,.053187370300293,1237584,3944248,-.2256708145141602,782019,-.45648193359375,1245810,.2374887466430664,85518,-2.028749465942383,279224,.3672218322753906,34647172,.1985893249511719,5716376,.2919340133666992,43519,-.0905590057373047,52202,3804223,1984434,-.1496696472167969,89511,.3946475982666016,159270,-.3896732330322266,162741,21723546,.0274581909179688,112775,15723539,-.2424240112304688,22350,-1.143837928771973,1639607,.026494026184082,5411699,.0200119018554688,64179048,.4339332580566406,35248632,.0800457000732422,11831635,18602648,.0661716461181641,30222996,.4188461303710938,38376212,.0033054351806641,96566840,2502488,.0095548629760742,6481823,-.1759548187255859,1262560,.1546306610107422,5642004,.1163911819458008,75849,.2997207641601563,4028399,.0422077178955078,3008966,.0008411407470703,1364969,.1576786041259766,3281842,-.3960342407226563,10575305,.3288908004760742,2578605,-.0510530471801758,14456203,754812,.2399177551269531,32146,.0540704727172852,2427660,.2590656280517578,45561,-.6587276458740234,1370826,.0575742721557617,44766,.5948486328125,matched (3),3737778.5,.91872644,310030.09,732977.69
201307,901812,642,4748,4756860,07,0,0,0,0,0,1,0,0,0,0,0,588936,1.471806526184082,201044432,.1244144439697266,2713267,-.9487600326538086,1267050,.056675910949707,1459106,4311483,.0890235900878906,1246545,.4662513732910156,1561670,.2259702682495117,240501,1.03399658203125,299388,.0697269439697266,31971172,-.0803813934326172,4520631,-.2346830368041992,52710,.1916074752807617,58222,4297955,2765472,.3318777084350586,126378,.3449163436889648,215356,.3016910552978516,423360,25188508,.1479911804199219,96784,18773068,.1772651672363281,38480,.5433120727539063,1463603,-.1135549545288086,6061604,.1134109497070313,44264904,-.3714847564697266,31678840,-.1067771911621094,12900694,21452612,.1425418853759766,20199228,-.4029579162597656,29257912,-.2712879180908203,127764776,1947580,-.250697135925293,4880203,-.2838144302368164,1268938,.0050392150878906,1283854,-1.480372428894043,101954,.2957773208618164,5132296,.2421846389770508,3365923,.1121063232421875,2310921,.5265140533447266,3931285,.1805610656738281,13080954,.2126350402832031,3073547,.1755838394165039,16267444,938531,.2178478240966797,111703,1.245555877685547,2784706,.1372146606445313,159552,1.253317832946777,1411375,.0291509628295898,36705,-.1985368728637695,matched (3),4567300.5,.91872644,345679.03,748753.38
