period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1180c440,Y1203c348,growth1203c348,Y1210c752,growth1210c752,Y1280c642,Y1366c620,growth1366c620,Y1390c498,Y1397c218,Y1528c203,Y1588c218,Y1726c586,growth1726c586,Y2011c688,growth2011c688,Y2038c372,growth2038c372,Y2098c703,Y2119c620,growth2119c620,Y2319c688,growth2319c688,Y2358c757,growth2358c757,Y2367c792,growth2367c792,Y2415c246,growth2415c246,Y2428c616,growth2428c616,Y2946c124,growth2946c124,Y3145c233,Y3235c792,growth3235c792,Y3716c300,growth3716c300,Y3727c440,growth3727c440,Y3798c372,growth3798c372,Y390c208,growth390c208,Y3927c554,Y3970c792,growth3970c792,Y4017c792,growth4017c792,Y4030c608,Y4166c251,growth4166c251,Y4183c484,growth4183c484,Y4214c68,Y4254c218,Y4301c586,growth4301c586,Y4411c620,growth4411c620,Y4467c807,Y4600c688,growth4600c688,Y4626c208,growth4626c208,Y4634c792,growth4634c792,Y4748c792,growth4748c792,Y4814c752,growth4814c752,Y4865c484,growth4865c484,Y492c554,Y4940c344,Y5018c703,growth5018c703,Y686c616,growth686c616,Y694c246,growth694c246,Y853c620,growth853c620,Y88c300,growth88c300,_merge,x,r2,s,sf
201310,841280,645,3830,443184,10,0,0,0,0,0,0,0,0,1,0,0,131,38133,.3484334945678711,267766,-.7132453918457031,98200,7419,-.2735309600830078,45329,0,28978,0,70162,-.8831672668457031,7242,-1.384082794189453,164134,.593963623046875,327,43780,-.1317052841186523,16061,-.1578884124755859,49915,-.3338069915771484,812480,-.1005468368530273,17385,-1.480597496032715,397027,.1753244400024414,365930,.0929574966430664,10158,86600,-.4296655654907227,58587,-.2937698364257813,49572,-1.187233924865723,25233,-.9235801696777344,3098317,.315669059753418,624331,3206767,-.1269693374633789,5365850,1.765074729919434,416121,1043808,.0255489349365234,569114,3.754589080810547,125325,0,13317046,1.118135452270508,92803,-.2423219680786133,4508,20843,.7472143173217773,927105,-.2297725677490234,273326,-.0544424057006836,2833089,.0223970413208008,1148525,.0259418487548828,14919,-.075749397277832,816562,0,61046,.0591135025024414,2387370,.0427331924438477,3519656,-.2059917449951172,19010,-.8377237319946289,49243,-.1707372665405273,matched (3),381599.72,.89358217,113168.77,214659.86
201311,841280,646,3830,448209,11,0,0,0,0,0,0,0,0,0,1,0,298,30476,-.2241411209106445,130974,-.7151145935058594,67629,24178,1.181399345397949,75124,3137054,81902,6940324,223743,1.15969181060791,31838,1.48076343536377,62250,-.9695243835449219,8433,65049,.3959636688232422,24137,.4073524475097656,57681,.1446056365966797,1003136,.2107954025268555,37863,.7783670425415039,485402,.2009725570678711,301764,-.1927967071533203,23937,117633,.306269645690918,132887,.8189868927001953,37351,-.2830657958984375,403103,2.771039009094238,10254925,1.1968994140625,592015,5152779,.4742727279663086,1167503,-1.525187492370606,443313,1122295,.0725002288818359,3371019,1.778889656066895,18132,1127414,6936919,-.6521883010864258,104077,.1146516799926758,2828,22065,.0569744110107422,959131,.0339603424072266,598206,.7832698822021484,2997493,.0564088821411133,1549960,.2997503280639648,22506,.4111461639404297,1325525,1905404,99366,.4871816635131836,1489318,-.4718742370605469,1550633,-.8196992874145508,21040,.1014604568481445,56832,.1433324813842773,matched (3),428137.38,.89358217,82743.258,200295.11
201312,841280,647,3830,623079,12,0,0,0,0,0,0,0,0,0,0,1,3622,1964,-2.741956233978272,91002,-.3641176223754883,94149,73996,1.11856746673584,110127,22862656,23698,9130946,142283,-.4526805877685547,19152,-.5082530975341797,63134,.0141010284423828,14,40922,-.4634733200073242,96395,1.384708404541016,16300,-1.263762474060059,1105706,.0973529815673828,104824,1.018307685852051,662151,.310516357421875,253550,-.1740837097167969,19241,101014,-.1523103713989258,117913,-.1195526123046875,16815,-.7980890274047852,532131,.2776975631713867,13821924,.2984981536865234,752098,9374605,.5984678268432617,347770,-1.211081504821777,341937,1239321,.0991878509521484,372167,-2.203627586364746,225958,678659,13675347,.678736686706543,141886,.3098936080932617,18136,8669,-.934239387512207,1364249,.3523321151733398,873040,.378046989440918,5773072,.6554279327392578,1751067,.1219968795776367,32407,.3645925521850586,534849,2006382,53817,-.61322021484375,1271937,-.1577777862548828,5054571,1.181629180908203,27099,.2530717849731445,35213,-.4786844253540039,matched (3),860954.44,.89358217,75652.125,197471.33
201401,841280,648,3830,583653,01,0,0,0,0,0,0,0,0,0,0,0,462,37110,2.938903331756592,163926,.5885343551635742,8650,5636,-2.574836730957031,27227,8266007,97836,13813861,131510,-.0787343978881836,35160,.6075019836425781,96157,.4207229614257813,13711,46376,.1251144409179688,20887,-1.529327392578125,32907,.7025203704833984,922789,-.1808385848999023,70956,-.3902225494384766,531472,-.2198429107666016,241049,-.0505609512329102,17284,132649,.2724475860595703,82428,-.3580217361450195,34469,.7177896499633789,376994,-.3446598052978516,12727681,-.0824775695800781,467860,4025431,-.845372200012207,490233,.3433399200439453,544567,1054088,-.1618871688842773,3159230,2.138740539550781,340133,439102,30926856,.8160305023193359,34990,-1.399962425231934,663,4269,-.7083740234375,910776,-.4040622711181641,1094252,.2258443832397461,3266779,-.5693998336791992,1748187,-.0016460418701172,15498,-.7376632690429688,1024566,1846494,97273,.5919322967529297,1316414,.0343704223632813,8048538,.4651975631713867,86142,1.156499862670898,66022,.6285724639892578,matched (3),531224.31,.89358217,80793.078,199497.39
201402,841280,649,3830,564797,02,1,0,0,0,0,0,0,0,0,0,0,3416,44432,.1800737380981445,552827,1.215629577636719,82228,81818,2.675323486328125,40831,7506787,48003,10541055,123307,-.0644063949584961,18775,-.6273832321166992,66967,-.3617820739746094,3364,55787,.1847591400146484,93235,1.495996475219727,38608,.1597738265991211,607192,-.4185552597045898,76276,.0722990036010742,296848,-.5824308395385742,329420,.3123331069946289,34255,157118,.1692905426025391,90265,.090825080871582,149606,1.467944145202637,156633,-.8783245086669922,9682985,-.2734088897705078,230263,3759713,-.0682888031005859,527593,.0734443664550781,88533,1468654,.331669807434082,141115,-3.108508110046387,41860,243098,4947538,-1.832734107971191,86653,.9068498611450195,8853,29017,1.916501998901367,778182,-.1573371887207031,1078377,-.0146141052246094,2025663,-.4779071807861328,1014825,-.5438632965087891,15111,-.0252876281738281,681136,1129583,52934,-.6084756851196289,1352407,.0269746780395508,3231112,-.9126644134521484,16254,-1.667657852172852,46321,-.3543920516967773,matched (3),375107.31,.89358217,91135.727,203905.38
201403,841280,650,3830,369648,03,0,1,0,0,0,0,0,0,0,0,0,132,33167,-.2924051284790039,540159,-.0231809616088867,133,13916,-1.771458625793457,82183,11668995,58530,6803732,138396,.1154422760009766,5997,-1.141266822814941,55444,-.1888265609741211,0,42852,-.263789176940918,46611,-.6932868957519531,11107,-1.245883941650391,379620,-.4696750640869141,83164,.0864553451538086,381483,.2508468627929688,282853,-.1524057388305664,8237,59996,-.9627189636230469,67224,-.2947196960449219,25710,-1.761124610900879,177849,.1270294189453125,9294739,-.0409202575683594,0,3157649,-.1745147705078125,695045,.2756509780883789,241282,1421439,-.0326766967773438,128997,-.0897855758666992,104886,112323,6155418,.2184419631958008,45204,-.650726318359375,2144,26001,-.109745979309082,745729,-.042597770690918,885197,-.1974020004272461,6851497,1.218569755554199,1685794,.5075206756591797,18795,.2181673049926758,0,2330489,39507,-.2925682067871094,1613200,.1763343811035156,1567930,-.7230701446533203,98226,1.798932075500488,76916,.5071182250976563,matched (3),131304.03,.89358217,118356.61,217439.58
201404,841280,651,3830,680464,04,0,0,1,0,0,0,0,0,0,0,0,12419,17391,-.6456022262573242,576180,.0645561218261719,139023,99390,1.966012001037598,92841,32741284,61741,9625349,278709,.7000494003295898,7184,.1805973052978516,200374,1.284811973571777,79,18670,-.8308343887329102,93057,.691375732421875,76643,1.931583404541016,767031,.7033567428588867,149498,.5864686965942383,458035,.1828794479370117,175896,-.4750347137451172,4958,123164,.7192392349243164,89931,.2910127639770508,39536,.4303312301635742,373857,.7429389953613281,9829494,.055938720703125,765897,3355377,.0607357025146484,263602,-.9695358276367188,294497,2238888,.4543094635009766,217444,.5221519470214844,1054233,272357,10512028,.535186767578125,47869,.0572824478149414,6580,7385,-1.258684158325195,916526,.2062282562255859,586535,-.4115781784057617,7639514,.1088666915893555,896841,-.6311140060424805,8756,-.7638511657714844,621301,1728278,66996,.5281553268432617,2045235,.2372922897338867,6467128,1.416975975036621,73661,-.2877979278564453,77179,.003413200378418,matched (3),746611.88,.89358217,112170.54,214135.27
201405,841280,652,3830,772620,05,0,0,0,1,0,0,0,0,0,0,0,7891,37849,.7776517868041992,624231,.0801000595092773,77779,22902,-1.467826843261719,38744,1823673,98898,11866738,148103,-.6322603225708008,14812,.7235813140869141,72141,-1.021563529968262,2106,28912,.4373388290405273,12769,-1.986191749572754,46680,-.4958429336547852,1168303,.4207801818847656,65610,-.8235549926757813,741786,.4821147918701172,409712,.8455619812011719,34644,132542,.0733823776245117,133459,.3947515487670898,25973,-.4201536178588867,437990,.1583223342895508,7605743,-.2564849853515625,411021,5093325,.4173669815063477,308898,.1585702896118164,431738,2510045,.1143217086791992,320332,.3874168395996094,3778,774687,6786025,-.4376535415649414,117321,.8964462280273438,4299,22736,1.12449836730957,1033276,.119898796081543,577881,-.0148639678955078,2782845,-1.009860038757324,979001,.0876541137695313,10431,.1750431060791016,1818213,1782520,68592,.0235424041748047,1980906,-.0319585800170898,7191740,.106201171875,32600,-.8151607513427734,127921,.5052862167358398,matched (3),759397.63,.89358217,104516.78,210227.13
201406,841280,653,3830,821803,06,0,0,0,0,1,0,0,0,0,0,0,5758,22354,-.5265989303588867,538382,-.1479520797729492,50870,17376,-.2761344909667969,59854,2005507,31958,14552362,273290,.6126251220703125,10883,-.3082361221313477,80957,.1152963638305664,6396,81905,1.041303634643555,62988,1.59592342376709,11541,-1.397409439086914,531036,-.788477897644043,164515,.9192743301391602,471925,-.4522409439086914,370113,-.1016464233398438,10235,93550,-.3484039306640625,107666,-.2147607803344727,24149,-.07281494140625,214411,-.7143011093139648,4852380,-.4494342803955078,579052,4807191,-.0578174591064453,248027,-.2194728851318359,378339,1712739,-.382206916809082,1129481,1.26015567779541,40600,479498,5130285,-.2797040939331055,58001,-.7044534683227539,5442,15942,-.3549928665161133,1186758,.1384906768798828,531219,-.084193229675293,3262467,.1590099334716797,1463245,.4018793106079102,31238,1.096853256225586,596303,2067685,56670,-.1909303665161133,2019960,.0195236206054688,7705203,.0689630508422852,54364,.5113897323608398,147878,.1449747085571289,matched (3),949846.63,.89358217,71336.75,195858.67
201407,841280,654,3830,1257511,07,0,0,0,0,0,1,0,0,0,0,0,12828,36887,.5008535385131836,282573,-.6446313858032227,102781,10130,-.5395879745483398,80660,14164726,77347,12127750,358042,.2701168060302734,53581,1.593992233276367,180995,.8045511245727539,30034,129261,.456273078918457,41007,-.4292011260986328,37474,1.177741050720215,457998,-.1479644775390625,180585,.0931997299194336,673032,.3549728393554688,601471,.485569953918457,14695,145686,.442957878112793,92045,-.1567564010620117,51393,.7552595138549805,204203,-.0487804412841797,4883395,.0063714981079102,768332,4184896,-.1386318206787109,12952469,3.955503463745117,609746,2950760,.5439691543579102,1312328,.1500444412231445,148288,1202202,21266104,1.421953201293945,62778,.0791444778442383,8560,23040,.3682746887207031,1250763,.0525293350219727,159987,-1.200081825256348,2214161,-.3876104354858398,697268,-.741241455078125,12969,-.8790740966796875,925182,1753377,50184,-.1215486526489258,1589912,-.2393989562988281,8785024,.1311521530151367,24951,-.7787885665893555,148467,.0039749145507813,matched (3),1437391.5,.89358217,94648.953,205499.66
201408,841280,655,3830,1059464,08,0,0,0,0,0,0,1,0,0,0,0,2133,8410,-1.478437423706055,53044,-1.672815322875977,28890,2992,-1.219559669494629,71624,8993692,10907,6800366,427505,.1773157119750977,24232,-.7935199737548828,137035,-.278233528137207,2804,32732,-1.373479843139648,59884,.378666877746582,34371,-.0864343643188477,725296,.4597148895263672,74964,-.8791942596435547,311844,-.7692899703979492,451508,-.2867851257324219,5730,69251,-.7437162399291992,45187,-.7114677429199219,17451,-1.080105781555176,166961,-.2013540267944336,677070,-1.975821495056152,592280,3883327,-.0747890472412109,1232252,-2.352442741394043,495678,554577,-1.671612739562988,706407,-.6193666458129883,2937,757680,2945296,-1.976905822753906,64754,.0309906005859375,10794,94532,1.411706924438477,1080373,-.1464481353759766,366205,.8281002044677734,2651011,.1800680160522461,1596984,.8287019729614258,10914,-.1725149154663086,1133817,1965927,31191,-.4755668640136719,1445617,-.0951423645019531,6342519,-.3257722854614258,8655,-1.05877685546875,135438,-.0918493270874023,matched (3),969067.19,.89358217,82339.227,200128.55
201409,841280,656,3830,1076981,09,0,0,0,0,0,0,0,1,0,0,0,5111,13598,.4805011749267578,412839,2.051936149597168,81712,10202,1.226641654968262,223899,1918790,24156,11183819,203563,-.7419900894165039,46084,.642791748046875,162424,.1699743270874023,156,47511,.3726081848144531,55726,-.0719633102416992,57270,.510563850402832,552442,-.2722311019897461,123315,.4977340698242188,296838,-.04931640625,405388,-.1077489852905273,24316,138568,.6936235427856445,87848,.6647987365722656,30582,.5610151290893555,127261,-.2715206146240234,2147893,1.154468536376953,806769,4950634,.242823600769043,2208689,.5835561752319336,347865,2619976,1.552715301513672,1383755,.6723642349243164,376802,832938,13955258,1.555646896362305,48245,-.2943038940429688,17607,53738,-.5648183822631836,978957,-.0985736846923828,978396,.9827213287353516,3949567,.3986644744873047,1695840,.0600614547729492,15308,.3383293151855469,1145121,2102453,183294,1.770961761474609,1693345,.1581697463989258,2919842,-.7757463455200195,37346,1.462088584899902,137752,.0169410705566406,matched (3),915193,.89358217,79250.586,198877.7
201410,841280,657,3830,704986,10,0,0,0,0,0,0,0,0,1,0,0,28430,41060,1.105111122131348,343604,-.183568000793457,55373,9914,-.0286359786987305,99194,10008220,62893,5835068,137126,-.395075798034668,29261,-.4542102813720703,111446,-.3766708374023438,2641,68522,.3661937713623047,41753,-.2886753082275391,42534,-.2974729537963867,1047678,.6399831771850586,10740,-2.440766334533691,366095,.2097063064575195,374653,-.0788440704345703,17527,77155,-.5855445861816406,103156,.1606340408325195,54601,.5796403884887695,24740,-1.637818336486816,1870514,-.1382741928100586,370089,2762872,-.5832452774047852,336429,-1.881767272949219,360753,2522985,-.0377225875854492,281396,-1.592793464660645,183806,612260,4968668,-1.03270435333252,52873,.0916013717651367,3349,10573,-1.625816345214844,1193421,.1980915069580078,497458,-.6764030456542969,3611869,-.0893802642822266,952538,-.5768041610717773,12245,-.2232580184936523,963265,1806878,85095,-.7673234939575195,1724365,.018153190612793,4613931,.4575510025024414,79548,.7561349868774414,83748,-.4976425170898438,matched (3),661187.38,.89358217,91915.922,204255.28
201411,841280,658,3830,558127,11,0,0,0,0,0,0,0,0,0,1,0,892,4362,-2.242103576660156,230718,-.3982934951782227,7027,9918,.0004034042358398,94410,16301952,8077,8962562,105701,-.2602853775024414,15569,-.6309738159179688,94290,-.1671648025512695,1911,35554,-.656102180480957,58799,.3423538208007813,58286,.3150577545166016,725872,-.3669586181640625,233150,3.077706336975098,345993,-.0564737319946289,257242,-.3759832382202148,9677,85106,.0980815887451172,113871,.0988235473632813,30780,-.5731868743896484,86996,1.257440567016602,2878065,.4309053421020508,394787,4574312,.504185676574707,1206327,1.276947975158691,252831,1129512,-.8036575317382813,156525,-.5865468978881836,1219,367163,5451089,.0926637649536133,36096,-.3817110061645508,6680,10314,-.0248012542724609,918001,-.2623805999755859,474106,-.0480804443359375,6181950,.5374078750610352,727391,-.2696657180786133,9075,-.2995948791503906,1000082,1765591,48431,-.5636281967163086,1422529,-.1924228668212891,3430667,-.29632568359375,20602,-1.350972175598145,50302,-.5097675323486328,matched (3),613763.31,.89358217,104129.15,210034.67
201412,841280,659,3830,792528,12,0,0,0,0,0,0,0,0,0,0,1,4602,7394,.5277385711669922,235474,.0204048156738281,38870,14200,.3588905334472656,116914,10491284,62049,14699399,175953,.5096025466918945,38957,.9171762466430664,96248,.0205535888671875,0,122890,1.240236282348633,44188,-.2856712341308594,27901,-.736699104309082,931861,.2498102188110352,34555,-1.909129142761231,349486,.0100440979003906,316195,.2063417434692383,14631,95404,.114222526550293,80560,-.3460636138916016,26546,-.1479864120483398,82360,-.0547618865966797,4683532,.486933708190918,483401,6735494,.3869342803955078,2491421,.7252731323242188,269953,1077182,-.0474367141723633,1042243,1.895915031433106,418192,572471,24213668,1.49110221862793,63933,.5716533660888672,20621,5783,-.5785799026489258,952008,.0363750457763672,951854,.6969804763793945,8619106,.3323478698730469,1018462,.3365850448608398,21075,.842564582824707,1069208,2051875,170006,1.255693435668945,1073704,-.2813215255737305,4731909,.3215742111206055,31506,.4247894287109375,38993,-.2546625137329102,matched (3),967812.56,.89358217,72564.031,196309
201501,841280,660,3830,734047,01,0,0,0,0,0,0,0,0,0,0,0,0,41959,1.736023902893066,507927,.7687368392944336,17294,2198,-1.865694046020508,11803,23775896,15748,11732306,375367,.7576866149902344,4782,-2.097599029541016,62824,-.4265909194946289,12572,61283,-.6957864761352539,4342,-2.32011890411377,2996,-2.23138427734375,800982,-.1513452529907227,82631,.8718318939208984,267174,-.2685632705688477,248501,-.2409114837646484,3103,102488,.0716257095336914,105922,.2737007141113281,14387,-.612553596496582,38542,-.7593517303466797,4351650,-.0734968185424805,610167,3183803,-.7493143081665039,703762,-1.264168739318848,520738,1502894,.3330440521240234,236684,-1.482404708862305,395129,1040017,10567150,-.8291664123535156,164736,.9465084075927734,0,6538,.1227092742919922,1118604,.1612634658813477,932725,-.0203008651733398,1620989,-1.670945167541504,716057,-.3522891998291016,9661,-.7799901962280273,821452,2259335,46763,-1.290740966796875,1753751,.4906425476074219,4101119,-.1430692672729492,13427,-.852910041809082,40944,.048823356628418,matched (3),875950.44,.89358217,74357.008,196978.8
201502,841280,661,3830,589220,02,1,0,0,0,0,0,0,0,0,0,0,98,58186,.3269519805908203,303166,-.516057014465332,120295,45149,3.022420883178711,32965,17825012,7548,8784670,317346,-.1679115295410156,1884,-.9314618110656738,114417,.5995121002197266,249,74347,.1932401657104492,9952,.8294391632080078,68444,3.128737449645996,603156,-.2836627960205078,79758,-.0353870391845703,231303,-.1441717147827148,174960,-.3508901596069336,10939,35295,-1.066004753112793,92605,-.1343603134155273,20822,.369685173034668,143530,1.31479549407959,3037538,-.3595085144042969,299617,2315082,-.3186311721801758,3912821,1.715574264526367,431789,2230075,.3946428298950195,646664,1.005101203918457,17687,366353,2671991,-1.374927520751953,35885,-1.524024963378906,9619,18802,1.056331634521484,802035,-.3326845169067383,795741,-.1588363647460938,3161932,.668147087097168,507907,-.3434610366821289,9279,-.0403432846069336,730216,1953471,32327,-.3691892623901367,900330,-.6667509078979492,5520328,.2971773147583008,77657,1.755034446716309,37983,-.0750665664672852,matched (3),710366.75,.89358217,78091.977,198418.86
201503,841280,662,3830,542361,03,0,1,0,0,0,0,0,0,0,0,0,121,33499,-.5521297454833984,329561,.0834808349609375,81117,7557,-1.787494659423828,24908,7703122,56963,6438138,189777,-.5141429901123047,1475,-.2447390556335449,120669,.0532016754150391,81,30817,-.88067626953125,8849,-.1174697875976563,41783,-.4935264587402344,940401,.4441308975219727,37909,-.7438087463378906,210313,-.0951309204101563,297244,.5299959182739258,4113,98728,1.028627395629883,90458,-.0234575271606445,42352,.7100057601928711,20257,-1.958043098449707,2006583,-.4146137237548828,635849,4751130,.7189369201660156,510004,-2.037595748901367,297165,1875297,-.1732683181762695,282383,-.8285627365112305,163050,930428,1967378,-.306121826171875,32075,-.1122417449951172,1516,7308,-.9449939727783203,535636,-.4036979675292969,1054535,.281580924987793,3337864,.0541477203369141,896330,.5680103302001953,16336,.5656166076660156,1007606,1944489,35058,.0811004638671875,1156470,.2503662109375,982458,-1.72613525390625,52010,-.4008665084838867,52453,.3227787017822266,matched (3),601429.88,.89358217,108893.94,212437.22
201504,841280,663,3830,1279635,04,0,0,1,0,0,0,0,0,0,0,0,2166,33978,.0141983032226563,312611,-.0528020858764648,110481,67306,2.186775207519531,48871,7067464,30309,9083033,209689,.0997762680053711,2803,.6420321464538574,74420,-.4833269119262695,3582,62891,.7133359909057617,16198,.604583740234375,11835,-1.261427879333496,870437,-.0773105621337891,70574,.6214733123779297,312317,.3954219818115234,264731,-.1158390045166016,5440,80862,-.1996250152587891,89470,-.010981559753418,27064,-.4478120803833008,158903,2.059793472290039,3313167,.5014715194702148,384626,4884537,.0276918411254883,1230102,.8804340362548828,841365,1740425,-.0746374130249023,2692730,2.255046844482422,567057,970916,3740551,.6425313949584961,61627,.6530227661132813,13560,16396,.8080682754516602,920029,.5409507751464844,686527,-.4292097091674805,5252616,.453394889831543,1193817,.2866020202636719,15974,-.0224084854125977,716672,1505556,21024,-.5113391876220703,1125677,-.0269880294799805,5333340,1.691676139831543,31341,-.5065088272094727,63780,.1955223083496094,matched (3),1173113.1,.89358217,78851.563,198719.03
201505,841280,664,3830,606869,05,0,0,0,1,0,0,0,0,0,0,0,302,8438,-1.39296817779541,306749,-.0189294815063477,99770,13111,-1.635797500610352,38759,4405703,46603,9720477,98915,-.7513647079467773,377,-2.006200313568115,91704,.2088413238525391,25,80334,.2447900772094727,6289,-.9460859298706055,35503,1.098555564880371,397715,-.7832603454589844,22319,-1.151223182678223,258224,-.1901912689208984,244017,-.0814762115478516,3707,58639,-.3213434219360352,78299,-.1333684921264648,16482,-.4959354400634766,161914,.0187711715698242,2440267,-.3057975769042969,540871,3765547,-.2601804733276367,804714,-.4243659973144531,503066,1070338,-.4861555099487305,359271,-2.01423454284668,155271,455041,5042871,.2987422943115234,67984,.0981721878051758,1097,18852,.1395816802978516,834781,-.0972356796264648,687856,.0019340515136719,2797889,-.6298608779907227,624762,-.6475400924682617,5774,-1.017597198486328,680276,1618166,32313,.429804801940918,1119354,-.0056324005126953,3549631,-.4071340560913086,27142,-.1438446044921875,84540,.2817850112915039,matched (3),504934.16,.89358217,63114.203,193015.77
201506,841280,665,3830,1100567,06,0,0,0,0,1,0,0,0,0,0,0,3629,64091,2.027558326721191,478005,.4435911178588867,65035,11003,-.1752834320068359,57253,4151962,35769,12266734,530188,1.678971290588379,1911,1.623136520385742,99768,.0842819213867188,5190,51043,-.4535245895385742,5223,-.18572998046875,91854,.9505834579467773,267064,-.3982467651367188,172342,2.044041633605957,397447,.4312334060668945,254248,.0410728454589844,10639,82208,.3378524780273438,109439,.3348321914672852,71586,1.468630790710449,197116,.1967267990112305,3001935,.2071495056152344,419089,4932703,.269993782043457,1846830,.8307390213012695,539264,1147634,.069727897644043,1532038,1.450277328491211,18685,782606,1584378,-1.157783508300781,111735,.4968576431274414,159,33430,.5728340148925781,900673,.0759725570678711,531060,-.2587041854858398,3477150,.2173480987548828,1077778,.5452861785888672,22437,1.357346534729004,1149476,1748796,33875,.0472078323364258,1211553,.0791511535644531,8461749,.8687114715576172,46683,.5422983169555664,136149,.4765253067016602,matched (3),1096350.4,.89358217,72904.664,196435.17
201507,841280,666,3830,612327,07,0,0,0,0,0,1,0,0,0,0,0,380,22551,-1.044524192810059,446908,-.0672683715820313,38134,18137,.4997854232788086,35470,2308073,27205,11651503,231560,-.8283929824829102,1890,-.011049747467041,75512,-.2785558700561523,1760,65927,.2558794021606445,4826,-.0790538787841797,19870,-1.530989646911621,450158,.5221099853515625,49563,-1.246235847473145,468869,.1652622222900391,169764,-.4039011001586914,8784,51738,-.4630603790283203,48539,-.8129997253417969,23500,-1.113899230957031,576801,1.073705673217773,1826307,-.4969606399536133,521008,4111625,-.1820688247680664,1161528,-.4637336730957031,435954,1125194,-.0197467803955078,907963,-.5231504440307617,174103,643082,2510372,.4602394104003906,17532,-1.852102279663086,8233,9029,-1.309011459350586,1069789,.1720743179321289,386572,-.3175573348999023,2783081,-.2226543426513672,498569,-.7709150314331055,16367,-.3154449462890625,695552,2331813,58116,.539764404296875,1172137,-.0330743789672852,4898973,-.5465297698974609,36733,-.2397050857543945,67368,-.7035799026489258,matched (3),415456.06,.89358217,70357.688,195504.19
201508,841280,667,3830,650170,08,0,0,0,0,0,0,1,0,0,0,0,635,52579,.8465375900268555,450234,.0074148178100586,16441,15477,-.1585988998413086,92492,9572036,58810,10038066,302988,.2688541412353516,2638,.3334441184997559,71855,-.0496416091918945,378,78720,.1773490905761719,1013,-1.561101913452148,104120,1.656332969665527,130871,-1.235386848449707,90266,.5995159149169922,262283,-.5808992385864258,247604,.3774213790893555,42993,61602,.1745023727416992,25975,-.6252326965332031,146067,1.827065467834473,177796,-1.176860809326172,2911929,.4665193557739258,722066,3241946,-.237645149230957,1223384,.051884651184082,776446,931588,-.1888198852539063,117774,-2.042435646057129,207443,779276,3639334,.3713693618774414,193752,2.402551651000977,6562,17267,.6483554840087891,753654,-.3502826690673828,489941,.2369670867919922,4083183,.3833179473876953,873315,.5605545043945313,15663,-.0439653396606445,506380,1743804,208188,1.276000022888184,1645019,.338923454284668,7016114,.3591842651367188,32185,-.1321744918823242,97319,.367823600769043,matched (3),733598.5,.89358217,97533.367,206844
201509,841280,668,3830,510620,09,0,0,0,0,0,0,0,1,0,0,0,421,1866,-3.338520050048828,204164,-.7908439636230469,56442,14627,-.0564851760864258,128876,2340209,38555,8163106,99056,-1.118007659912109,717,-1.302700519561768,51929,-.324772834777832,1520,65965,-.1767721176147461,16587,2.795702934265137,102147,-.0191307067871094,409148,1.139864921569824,60304,-.4033622741699219,397531,.4158487319946289,387810,.4486846923828125,4358,39839,-.4358482360839844,56775,.7819614410400391,105492,-.3254308700561523,456881,.9437856674194336,1826489,-.4664201736450195,704660,3802682,.1595335006713867,191360,-1.855219841003418,464821,1028677,.0991382598876953,449419,1.339187622070313,311308,443493,3723057,.0227441787719727,27026,-1.969779968261719,41,15671,-.0969858169555664,1089837,.3688497543334961,248183,-.6801185607910156,4086791,.0008831024169922,514890,-.5283432006835938,11455,-.3128747940063477,945984,2022357,42073,-1.599035263061523,1228568,-.2919034957885742,2228598,-1.14683723449707,10363,-1.133258819580078,47240,-.722752571105957,matched (3),669672.06,.89358217,99707.961,207878.23
201510,841280,669,3830,557288,10,0,0,0,0,0,0,0,0,1,0,0,1386,3834,.7201118469238281,355064,.5533742904663086,322973,20684,.3464908599853516,51814,12571544,58317,8591236,131384,.2824392318725586,5137,1.969149112701416,76944,.3932008743286133,10036,13994,-1.550496101379395,8061,-.7215814590454102,138722,.3060588836669922,379546,-.0751008987426758,116687,.6600971221923828,286588,-.3272275924682617,276971,-.3366031646728516,15263,32013,-.2187042236328125,59690,.0500679016113281,33050,-1.160613059997559,111725,-1.408382415771484,1890731,.0345678329467773,468769,4275957,.1173009872436523,275306,.3637266159057617,475159,2055861,.6924209594726563,822560,.6044654846191406,620704,698727,2084827,-.5798587799072266,19983,-.3019170761108398,11481,33480,.7591361999511719,1243163,.1316308975219727,905119,1.293899536132813,2977083,-.3168163299560547,1022897,.6864404678344727,11960,.0431413650512695,666992,4631275,46634,.1029233932495117,1456001,.1698446273803711,7759021,1.247483253479004,45915,1.488550186157227,18433,-.9410991668701172,matched (3),540624.19,.89358217,97851.523,206994.22
