period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1119c703,Y1144c251,growth1144c251,Y1480c792,growth1480c792,Y1493c484,growth1493c484,Y1660c616,growth1660c616,Y1727c152,growth1727c152,Y1754c218,Y1755c620,growth1755c620,Y1766c484,growth1766c484,Y1900c300,growth1900c300,Y1990c440,growth1990c440,Y2566c757,growth2566c757,Y25c246,growth25c246,Y2602c191,growth2602c191,Y2614c348,growth2614c348,Y2627c348,growth2627c348,Y2687c484,growth2687c484,Y2783c642,Y3034c124,growth3034c124,Y30c642,Y3417c616,growth3417c616,Y3511c703,growth3511c703,Y3520c376,Y3697c300,growth3697c300,Y3737c428,growth3737c428,Y3754c826,growth3754c826,Y3842c616,growth3842c616,Y392c348,growth392c348,Y3968c191,growth3968c191,Y400c348,growth400c348,Y4186c616,growth4186c616,Y4250c792,growth4250c792,Y4269c818,Y4293c705,growth4293c705,Y4354c428,growth4354c428,Y4384c246,growth4384c246,Y4415c642,Y4426c703,growth4426c703,Y4492c344,Y4679c246,growth4679c246,Y4826c124,growth4826c124,Y4981c484,growth4981c484,Y550c616,growth550c616,Y614c807,growth614c807,Y640c348,growth640c348,Y655c620,growth655c620,Y658c608,Y681c208,growth681c208,Y684c752,growth684c752,Y941c616,growth941c616,_merge,x,r2,s,sf
201509,760421,668,3577,559973,09,0,0,0,0,0,0,0,1,0,0,0,56421,753357,.3975400924682617,2587,-.7412562370300293,1567914,-.1202325820922852,1386064,.8609390258789063,481753,-.4292526245117188,828647,669484,-.0582542419433594,7379377,-.2840328216552734,905922,-.1321868896484375,13285,-.4424352645874023,452632,-.276331901550293,3431268,-.0759525299072266,46077,-.0309000015258789,88923,.3624286651611328,519925,.3950204849243164,419770,.1826143264770508,118325,3481737,.0060262680053711,2184280,949339,.3853397369384766,744723,2.452895164489746,1170000,49075,1.015443801879883,79172,.8393383026123047,18793968,.1406059265136719,16733726,.2862911224365234,11038,-.7132816314697266,242723,-.0013093948364258,1048165,.1410703659057617,530996,-.5565185546875,375564,-.452667236328125,434387,1045904,.0698099136352539,515543,.1259918212890625,793490,.7161598205566406,3133273,48311,-1.003755569458008,5149020,6789,.2215251922607422,1061711,-.3658761978149414,124743,1.081917762756348,336547,-.1906700134277344,68926,.7188949584960938,60737,.1565980911254883,464446,-.2318706512451172,395703,1359277,-.1050262451171875,762658,.0087080001831055,269694,.0592174530029297,matched (3),474822.31,.86724746,140648.19,379357.41
201510,760421,669,3577,796256,10,0,0,0,0,0,0,0,0,1,0,0,131194,1063256,.3445520401000977,5485,.751518726348877,1940276,.2130842208862305,816318,-.5294189453125,587386,.1982507705688477,996989,931726,.330531120300293,9758593,.2794589996337891,1247025,.3195629119873047,23070,.5518980026245117,571875,.2338409423828125,3765972,.0930767059326172,56397,.2021017074584961,89060,.0015392303466797,567119,.0868844985961914,46414,-2.202105522155762,152167,3768958,.0792675018310547,2212958,865400,-.0925741195678711,213764,-1.248139381408691,1035000,312041,1.849784851074219,53024,-.4008779525756836,19117872,.0170879364013672,16796188,.0037269592285156,34364,1.135665893554688,275752,.1275806427001953,1128008,.0734119415283203,655840,.2111625671386719,831564,.7948789596557617,269936,1142250,.0881175994873047,453957,-.1272182464599609,686836,-.1443452835083008,2500765,85453,.5703067779541016,7774665,10981,.4808626174926758,1193786,.11724853515625,67422,-.6152839660644531,712780,.7504348754882813,88716,.252406120300293,50175,-.1910362243652344,603026,.2611150741577148,496537,1799453,.2805299758911133,661584,-.1421728134155273,346980,.2519798278808594,matched (3),882408.94,.86724746,180720.55,395967.25
201511,760421,670,3577,501689,11,0,0,0,0,0,0,0,0,0,1,0,138230,848620,-.2254791259765625,56828,2.338011741638184,1583719,-.2030544281005859,943859,.1451730728149414,350171,-.5172605514526367,879975,547610,-.5314750671386719,9345999,-.0431995391845703,1373854,.0968589782714844,19098,-.1889495849609375,420672,-.3070669174194336,2841190,-.2817831039428711,79584,.3443975448608398,69649,-.2458419799804688,639571,.1202287673950195,37043,-.2255220413208008,146458,3204310,-.1623020172119141,2163576,919459,.0605936050415039,375069,.5622377395629883,799000,289315,-.075617790222168,28027,-.6375761032104492,18067408,-.0565147399902344,14906492,-.1193561553955078,57340,.511988639831543,281280,.0198488235473633,1227357,.0844097137451172,376108,-.5560407638549805,443098,-.6295175552368164,675665,1114946,-.0241937637329102,536935,.1678743362426758,586973,-.1571168899536133,3381633,98783,.1449594497680664,4756237,19545,.5765533447265625,1845143,.4354267120361328,72442,.0718145370483398,687514,-.0360898971557617,66397,-.2897882461547852,51240,.0210037231445313,410740,-.3839998245239258,367808,1254534,-.3607187271118164,547975,-.1884078979492188,301686,-.1398811340332031,matched (3),90995.063,.86724746,209581.48,409944.56
201512,760421,671,3577,487665,12,0,0,0,0,0,0,0,0,0,0,1,47523,690808,-.20574951171875,1936,-3.379405021667481,1422039,-.1076841354370117,884509,-.0649442672729492,748234,.7592935562133789,994028,661902,.1895542144775391,8565697,-.0871829986572266,1193875,-.1404151916503906,23126,.1913738250732422,533294,.2372198104858398,3040842,.0679111480712891,45125,-.5673770904541016,64890,-.0707740783691406,570208,-.1147966384887695,200052,1.686497688293457,147079,3635359,.1262111663818359,4099171,830680,-.1015405654907227,290844,-.2543230056762695,1367000,108361,-.9820480346679688,19888,-.3430519104003906,16131043,-.1133632659912109,11028506,-.3013134002685547,17472,-1.188399314880371,187288,-.406702995300293,891308,-.3199281692504883,235143,-.4696817398071289,891434,.699040412902832,509830,806390,-.3239936828613281,784132,.3787002563476563,528740,-.1044816970825195,2583494,54028,-.6034231185913086,6338687,21930,.1151361465454102,1693936,-.0855016708374023,48760,-.3958759307861328,484827,-.3492908477783203,31488,-.7460451126098633,86075,.5186986923217773,403773,-.0171070098876953,149680,1201894,-.0428647994995117,595739,.0835733413696289,232230,-.26165771484375,matched (3),425654.13,.86724746,172994.03,392501.06
201601,760421,672,3577,322898,01,0,0,0,0,0,0,0,0,0,0,0,64384,744391,.0747041702270508,3333,.5432491302490234,1285203,-.1011753082275391,735143,-.1849679946899414,466262,-.4729681015014648,788577,745118,.1184244155883789,7775563,-.0967798233032227,1614857,.3020420074462891,18064,-.2470359802246094,289216,-.6118993759155273,3035938,-.0016136169433594,44949,-.0039081573486328,64997,.0016469955444336,419706,-.3064470291137695,75458,-.9750003814697266,126986,2750334,-.2789850234985352,1190462,686209,-.1910629272460938,16075,-2.895522117614746,1385000,56301,-.6547555923461914,19939,.0025606155395508,17256862,.0674648284912109,12882876,.1554164886474609,11442,-.4233083724975586,224155,.1796903610229492,852137,-.0449428558349609,190492,-.2105836868286133,572694,-.442479133605957,1628521,1062427,.2757434844970703,428804,-.6035776138305664,627498,.1712436676025391,3190787,121549,.8108148574829102,5997569,10766,-.7114629745483398,1502620,-.1198444366455078,18992,-.9428920745849609,528213,.0857076644897461,44872,.3542070388793945,40501,-.7538919448852539,357223,-.122492790222168,0,1289442,.0703105926513672,566924,-.0495777130126953,307230,.2798681259155273,matched (3),640153.56,.86724746,156251.08,385414.75
201602,760421,673,3577,324085,02,1,0,0,0,0,0,0,0,0,0,0,84306,1013198,.3083000183105469,18462,1.711841583251953,1365970,.060948371887207,1006858,.3145246505737305,225533,-.7262811660766602,823338,1105302,.3943319320678711,8364991,.0730695724487305,1677430,.0380163192749023,27991,.4379615783691406,699576,.88330078125,3347959,.0978307723999023,76521,.5320367813110352,84667,.2643852233886719,630517,.4069862365722656,233035,1.127612113952637,230679,3194132,.149592399597168,2183746,839062,.2011022567749023,26307,.4925699234008789,1465000,211420,1.323134422302246,59269,1.089408874511719,18783136,.0847492218017578,17335746,.2968711853027344,36923,1.171544075012207,327842,.3801937103271484,918614,.0751190185546875,225028,.1666145324707031,1076791,.6313886642456055,250635,978645,-.0821418762207031,608313,.3496904373168945,912438,.3743791580200195,3239955,37189,-1.184304237365723,5194561,18764,.555546760559082,1875609,.2217226028442383,137985,1.983126640319824,10767716,3.01480770111084,47544,.0578422546386719,67213,.5065393447875977,613173,.5402870178222656,409674,1454330,.120335578918457,763568,.2977771759033203,278041,-.0998287200927734,matched (3),615198.75,.86724746,204648.34,407444.59
201603,760421,674,3577,318792,03,0,1,0,0,0,0,0,0,0,0,0,52423,775785,-.2669916152954102,6989,-.9713773727416992,1665093,.1980161666870117,773283,-.2639446258544922,456592,.7053241729736328,963124,658474,-.517949104309082,7409783,-.1212539672851563,1842650,.0939416885375977,30080,.0719776153564453,954374,.3105812072753906,3611649,.0758132934570313,59535,-.2510004043579102,114803,.3044919967651367,612979,-.0282096862792969,311938,.2916154861450195,416239,3418498,.0678863525390625,1302330,893292,.0626296997070313,25291,-.0393867492675781,1126000,98853,-.7602128982543945,40918,-.3705158233642578,18727552,-.0029640197753906,15680297,-.1003665924072266,77915,.7467832565307617,233095,-.3410854339599609,1106315,.1859235763549805,366048,.4865398406982422,707848,-.4195108413696289,238531,990995,.0125408172607422,401362,-.4158258438110352,737677,-.2126140594482422,3274067,79781,.7632722854614258,8999306,8970,-.7380542755126953,1966788,.0474681854248047,70920,-.6655921936035156,683079,-2.757696151733398,52368,.0966396331787109,61846,-.0832185745239258,597618,-.02569580078125,475789,1183113,-.2063961029052734,707302,-.0765438079833984,214630,-.2588529586791992,matched (3),668890.63,.86724746,185813.95,398317.66
201604,760421,675,3577,461604,04,0,0,1,0,0,0,0,0,0,0,0,80397,1217559,.4507284164428711,5923,-.1654939651489258,1187302,-.3381977081298828,1249652,.479975700378418,273548,-.5123128890991211,911443,814446,.2125835418701172,7228574,-.0247592926025391,1999440,.0816631317138672,52169,.5506277084350586,898859,-.0599298477172852,3444082,-.0475072860717773,64095,.0738019943237305,136071,.1699590682983398,438873,-.3341207504272461,236968,-.2748794555664063,477417,3459077,.0117998123168945,1543261,747364,-.1783618927001953,111228,1.481133460998535,1482000,158943,.4749116897583008,45135,.0980873107910156,17735308,-.0544376373291016,14744173,-.0615558624267578,30716,-.9308347702026367,324552,.3309993743896484,1052091,-.0502548217773438,206870,-.570673942565918,822818,.1505050659179688,384910,991267,.0002737045288086,514391,.2481193542480469,618719,-.1758546829223633,4012929,28233,-1.038793563842773,5654709,54796,1.809731483459473,1752705,-.1152410507202148,77301,.0861549377441406,23270556,3.52833366394043,75306,.3632640838623047,66717,.0758123397827148,701884,.1608161926269531,617823,1449644,.2031688690185547,879016,.2173452377319336,348937,.4859762191772461,matched (3),820015.19,.86724746,166551.13,389704.25
201605,760421,676,3577,1007565,05,0,0,0,1,0,0,0,0,0,0,0,117474,717188,-.5292654037475586,17789,1.099737167358398,1314147,.1015043258666992,808955,-.4348773956298828,503582,.6102695465087891,980845,964471,.1690711975097656,8671031,.18194580078125,1502388,-.2858114242553711,34518,-.4130077362060547,799438,-.1172170639038086,3497047,.0152616500854492,39119,-.4937582015991211,99164,-.3164024353027344,606049,.3227510452270508,262760,.1033163070678711,298520,3463431,.0012588500976563,1370678,1133039,.416107177734375,33017,-1.214559555053711,1768000,120329,-.2783164978027344,37217,-.1928920745849609,17740264,.0002784729003906,13640885,-.0777778625488281,42693,.3292512893676758,239747,-.302861213684082,1026836,-.0242977142333984,187183,-.1000041961669922,935812,.1286802291870117,374820,1002064,.010833740234375,678151,.2763862609863281,842595,.3088350296020508,4312341,44870,.4632778167724609,6157565,2126,-3.249374389648438,1956699,.1100988388061523,74016,-.043426513671875,1543636,-2.713048934936523,88748,.1642417907714844,73366,.0950002670288086,577145,-.195673942565918,831809,1650505,.1297636032104492,807544,-.0848054885864258,188648,-.6150083541870117,matched (3),1188944.5,.86724746,161721.03,387664.59
201606,760421,677,3577,1049402,06,0,0,0,0,1,0,0,0,0,0,0,60739,781545,.0859346389770508,11334,-.4507732391357422,2054354,.4467735290527344,866561,.0687894821166992,630891,.2253856658935547,901369,971890,.0076627731323242,8702477,.0036201477050781,2164576,.365168571472168,20217,-.5349569320678711,815198,.0195217132568359,3941032,.1195240020751953,55817,.3554697036743164,133348,.2961874008178711,354650,-.5358295440673828,200996,-.2679557800292969,327539,3723145,.0723085403442383,1876905,1249350,.0977191925048828,1579718,3.867979049682617,1506000,204962,.5325956344604492,60896,.4924020767211914,19921868,.1159820556640625,13716701,.0055427551269531,55635,.2647781372070313,254644,.0602817535400391,886494,-.1469631195068359,214038,.1340665817260742,892664,-.0472049713134766,265176,1081521,.0763063430786133,473699,-.3587980270385742,803359,-.0476846694946289,4660754,62200,.3265857696533203,5583118,8423,1.376723289489746,2162698,.10009765625,60686,-.1985673904418945,13158998,2.142965316772461,52779,-.5196876525878906,107672,.3836288452148438,708924,.2056541442871094,2616313,1674662,.0145292282104492,896973,.1050281524658203,292722,.4393405914306641,matched (3),1465205.8,.86724746,156344.53,385452.66
201607,760421,678,3577,764416,07,0,0,0,0,0,1,0,0,0,0,0,60723,777837,-.004755973815918,3561,-1.157766342163086,1667071,-.208892822265625,785863,-.0977497100830078,447467,-.3435297012329102,523816,1034721,.0626449584960938,8407173,-.0345220565795898,1832524,-.1665306091308594,15094,-.2922267913818359,642115,-.2386636734008789,3048387,-.2568302154541016,46390,-.1849937438964844,104415,-.2445888519287109,240913,-.3866958618164063,200141,-.0042629241943359,264295,3459590,-.0734186172485352,1836391,871269,-.3604278564453125,508720,-1.133103370666504,1232000,130708,-.449859619140625,41870,-.374598503112793,17935960,-.105010986328125,11364849,-.1880874633789063,21580,-.9470453262329102,295774,.1497297286987305,1030385,.1504135131835938,213094,-.004420280456543,759035,-.1621618270874023,241797,976175,-.1024818420410156,524960,.1027507781982422,450805,-.5777664184570313,2973864,48066,-.2577800750732422,4625574,2585,-1.181240081787109,1652544,-.2690410614013672,54924,-.0997629165649414,658255,-2.995268821716309,44284,-.1754903793334961,88958,-.1909246444702148,701002,-.0112371444702148,5680767,1117064,-.4049072265625,859124,-.0431127548217773,175223,-.5131645202636719,matched (3),907140.63,.86724746,264576.03,440602.56
201608,760421,679,3577,850716,08,0,0,0,0,0,0,1,0,0,0,0,95226,388036,-.6954183578491211,11500,1.172306060791016,2030112,.1970224380493164,1166400,.3948945999145508,641436,.3601064682006836,1411465,1275186,.2089595794677734,8010290,-.0483589172363281,2192004,.1791219711303711,26694,.5701417922973633,563536,-.1305360794067383,3420251,.1151008605957031,69906,.4100675582885742,85941,-.1947126388549805,287237,.1758718490600586,392032,.6723213195800781,276084,3572627,.0321512222290039,2104167,846165,-.02923583984375,534060,.0486106872558594,915000,336205,.9447555541992188,51019,.1976289749145508,18377284,.0243072509765625,12589427,.1023311614990234,52084,.8810901641845703,233324,-.2371673583984375,1191715,.1454610824584961,154951,-.3186244964599609,1042352,.3171863555908203,475312,1051955,.0747642517089844,642851,.2025909423828125,1013082,.8097171783447266,3124213,120443,.9186010360717773,5130672,2096,-.2096948623657227,1989625,.1856307983398438,78118,.3522701263427734,13014770,2.984248161315918,44680,.0089025497436523,36211,-.8988018035888672,807753,.1417455673217773,5045833,1710724,.426213264465332,854126,-.0058345794677734,239496,.3124780654907227,matched (3),605320.88,.86724746,245979.98,429693.25
201609,760421,680,3577,391231,09,0,0,0,0,0,0,0,1,0,0,0,3304,449722,.1475315093994141,10863,-.0569849014282227,1772947,-.1354475021362305,1313742,.11895751953125,689670,.0725040435791016,1191932,562198,-.8189926147460938,6962747,-.1401529312133789,1608903,-.3092632293701172,19774,-.3000707626342773,517109,-.0859775543212891,3318678,-.0301475524902344,41903,-.5117940902709961,102176,.1730365753173828,178368,-.4764585494995117,249066,-.4536256790161133,488785,3354467,-.0630083084106445,2011830,646861,-.2685832977294922,2073527,1.356497764587402,1255000,52303,-1.860667228698731,36005,-.3485403060913086,21396084,.1520938873291016,13890907,.0983772277832031,42164,-.2112903594970703,199330,-.1574668884277344,1010012,-.165431022644043,712553,1.525745391845703,469005,-.7986211776733398,452950,1649622,.4498958587646484,716320,.1082134246826172,529756,-.6483354568481445,4643070,69311,-.5525732040405273,4238020,4763,.8208465576171875,1881514,-.0558700561523438,60843,-.2499237060546875,940232,-2.627713203430176,56493,.2345905303955078,88673,.8955926895141602,472494,-.5362310409545898,582722,1594977,-.0700578689575195,648182,-.2759075164794922,202857,-.1660356521606445,matched (3),564837.63,.86724746,223927.64,417461.06
201610,760421,681,3577,1050060,10,0,0,0,0,0,0,0,0,1,0,0,61932,763644,.5294723510742188,12580,.1467456817626953,1446206,-.203700065612793,1048079,-.2259206771850586,472508,-.3781585693359375,1359791,960719,.53582763671875,8616632,.2131204605102539,1292318,-.2191152572631836,25591,.2578725814819336,694718,.295252799987793,3386264,.0201616287231445,59116,.3441438674926758,102745,.0055532455444336,270051,.4147615432739258,603549,.8851089477539063,489472,3538504,.0534114837646484,2543542,700766,.080042839050293,1316739,-.4540929794311523,1432000,276758,1.66609001159668,76698,.7562179565429688,19696376,-.0827732086181641,13342418,-.0402870178222656,51914,.2080211639404297,273110,.3149127960205078,922716,-.0903959274291992,300498,-.8634128570556641,857254,.6031208038330078,670540,1105443,-.4003000259399414,633478,-.1229019165039063,890909,.5198259353637695,4011832,47013,-.388178825378418,4430048,98760,3.031815528869629,2162970,.1394062042236328,74154,.1978473663330078,1356667,.3666591644287109,61174,.0796060562133789,51771,-.5381250381469727,464435,-.0172033309936523,1061055,1700343,.0639705657958984,696279,.0715789794921875,357415,.5663957595825195,matched (3),621001.13,.86724746,245237.61,429268.72
201611,760421,682,3577,671701,11,0,0,0,0,0,0,0,0,0,1,0,73859,1931093,.927739143371582,19316,.4288253784179688,1334922,-.0800704956054688,631768,-.5061922073364258,552461,.1563282012939453,1156915,1055820,.094390869140625,7539115,-.1335897445678711,1578113,.1997919082641602,25067,-.0206880569458008,520179,-.2893333435058594,2744911,-.2099790573120117,58012,-.0188522338867188,118631,.1437673568725586,231635,-.1534481048583984,219315,-1.012317657470703,221232,3525400,-.0037107467651367,2698952,556356,-.2307653427124023,1538716,.1557903289794922,1275000,267483,-.034088134765625,37942,-.7038173675537109,19937404,.0121612548828125,12332866,-.0786800384521484,28320,-.6060199737548828,258686,-.0542593002319336,1000462,.0808954238891602,225430,-.2874317169189453,760856,-.1192903518676758,502150,952582,-.1488256454467773,564116,-.1159648895263672,658391,-.3024435043334961,3616733,74906,.4658098220825195,4587505,6685,-2.692826271057129,2120946,-.0196208953857422,60264,-.2074098587036133,912712,-.3963661193847656,40729,-.4067821502685547,71896,.3283901214599609,519565,.1121702194213867,748438,1634647,-.039402961730957,705940,.0137796401977539,202826,-.5665483474731445,matched (3),-109960.98,.86724746,137080.84,378049.34
201612,760421,683,3577,611319,12,0,0,0,0,0,0,0,0,0,0,1,37393,495231,-1.360816955566406,4880,-1.375787734985352,1843997,.3230628967285156,490931,-.2522182464599609,626887,.1263828277587891,1794563,756827,-.3329381942749023,8604668,.1322002410888672,1392044,-.1254558563232422,13671,-.6062755584716797,360321,-.3671779632568359,2814786,.0251379013061523,52961,-.0910940170288086,68085,-.5552606582641602,146471,-.4583349227905273,143842,-.4217939376831055,232369,3315861,-.0612764358520508,4626586,508610,-.0897274017333984,565984,-1.000138282775879,1701000,34269,-2.054814338684082,41858,.0982246398925781,17717940,-.1180191040039063,10223568,-.1875724792480469,19521,-.3720779418945313,232642,-.106114387512207,907710,-.0972919464111328,147806,-.4221086502075195,444297,-.5379505157470703,171729,875924,-.0838966369628906,475096,-.1717433929443359,745502,.1242589950561523,3559617,75522,.0081901550292969,4171865,4905,-.3096113204956055,2066884,-.0258197784423828,43145,-.33416748046875,245973,-1.311198234558106,67273,.5018186569213867,39476,-.5995273590087891,417237,-.2193374633789063,475792,1217536,-.2945976257324219,812785,.1409368515014648,275166,.3050260543823242,matched (3),389175.25,.86724746,198360.38,404322.88
201701,760421,684,3577,709115,01,0,0,0,0,0,0,0,0,0,0,0,38398,761962,.4308719635009766,16443,1.214754104614258,1639729,-.1174049377441406,969042,.6800041198730469,323085,-.6628503799438477,1354849,927910,.2038002014160156,8033803,-.0686464309692383,1845398,.28192138671875,26147,.6484575271606445,407720,.1235857009887695,2996415,.0625295639038086,41659,-.2400379180908203,117421,.545008659362793,438193,1.095831871032715,240345,.5133600234985352,285518,4115015,.2159252166748047,1891359,883341,.5520296096801758,898786,.4624795913696289,902000,72964,.7557249069213867,126349,1.104764938354492,20180508,.1301403045654297,12720122,.2184906005859375,26269,.2968988418579102,241591,.037745475769043,992452,.0892534255981445,218085,.3889837265014648,532975,.181981086730957,423212,1062186,.1928043365478516,577952,.1959743499755859,665915,-.1128959655761719,3456518,103048,.3107709884643555,5826724,22767,1.535057067871094,2188487,.0571680068969727,97319,.8134269714355469,732151,1.090764999389648,91397,.3064537048339844,45248,.1364650726318359,540420,.2586917877197266,604618,1245898,.0230274200439453,764939,-.0606708526611328,230690,-.176300048828125,matched (3),392034.5,.86724746,161636.28,387629.25
201702,760421,685,3577,760602,02,1,0,0,0,0,0,0,0,0,0,0,73442,829098,.084442138671875,26839,.4899568557739258,1274926,-.251643180847168,1063413,.092930793762207,462960,.3597249984741211,1015184,1111072,.180145263671875,6691412,-.1828336715698242,2116463,.1370515823364258,21306,-.2047452926635742,522165,.2474031448364258,3224412,.0733346939086914,69036,.5051107406616211,91359,-.2509689331054688,247109,-.5728302001953125,86631,-1.020417213439941,390522,3716534,-.1018514633178711,2288076,756400,-.1551408767700195,726139,-.2133035659790039,1564000,180263,.9044504165649414,156036,.2110385894775391,18019492,-.1132640838623047,13166189,.0344657897949219,45150,.5416011810302734,190180,-.2392749786376953,1076773,.0815458297729492,216836,-.0057430267333984,884518,.5065689086914063,1233818,1130198,.0620641708374023,606843,.0487794876098633,837024,.2286901473999023,3647128,49778,-.7276220321655273,3701413,4105,-1.713107109069824,2405235,.0944375991821289,145544,.4024848937988281,1055330,.3656215667724609,86426,-.0559244155883789,95126,.7430438995361328,560506,.0364933013916016,649197,1018786,-.2012443542480469,707534,-.0780105590820313,241361,.0452184677124023,matched (3),875244.81,.86724746,187832.25,399263.19
201703,760421,686,3577,437352,03,0,1,0,0,0,0,0,0,0,0,0,79190,735191,-.1202077865600586,20409,-.2738809585571289,1784974,.3365163803100586,1436332,.3006086349487305,688637,.3970737457275391,1463949,1038466,-.0675802230834961,7126951,.0630588531494141,1883088,-.1168336868286133,34561,.4837369918823242,839674,.4750299453735352,3759625,.1535682678222656,65553,-.0517692565917969,123958,.3051462173461914,385280,.4441413879394531,138246,.467376708984375,546982,4061735,.0888195037841797,1804602,843776,.1093168258666992,172436,-1.437715530395508,2015000,108124,-.5111379623413086,168606,.0774784088134766,18200836,.0100135803222656,12695880,-.0363731384277344,37006,-.1989107131958008,257852,.3044147491455078,1030664,-.0437660217285156,477474,.7893686294555664,909354,.0276908874511719,574936,1260919,.1094484329223633,750892,.2129917144775391,807066,-.0364465713500977,2850707,38670,-.2525091171264648,5263021,13456,1.187219619750977,3275187,.3087272644042969,110057,-.27947998046875,706809,-.400848388671875,56359,-.427546501159668,84893,-.1138105392456055,526215,-.0631303787231445,541736,1168253,.136897087097168,559419,-.2348861694335938,290209,.1843080520629883,matched (3),784076.56,.86724746,149903.44,382885.34
201704,760421,687,3577,368366,04,0,0,1,0,0,0,0,0,0,0,0,38604,627165,-.1589212417602539,19545,-.0432558059692383,1435121,-.2181549072265625,1169974,-.2051105499267578,489763,-.3407926559448242,752286,789216,-.2744598388671875,7420988,.0404281616210938,1513702,-.2183542251586914,22803,-.4158344268798828,739642,-.1268472671508789,3045892,-.2105255126953125,62739,-.0438756942749023,97019,-.2450361251831055,327016,-.1639614105224609,267733,.6609554290771484,308838,3878758,-.0460958480834961,1670762,738409,-.1333894729614258,273724,.4620943069458008,1665000,85424,-.235651969909668,73800,-.8262062072753906,18118068,-.0045585632324219,11096101,-.1346836090087891,30347,-.1983823776245117,192273,-.2934694290161133,853765,-.1883020401000977,112883,-1.442157745361328,636530,-.3567028045654297,69701,1272983,.009521484375,485162,-.4367790222167969,539304,-.4031267166137695,2742820,51677,.2899484634399414,4118652,13036,-.0317106246948242,1717030,-.6457786560058594,78178,-.342010498046875,472931,-.4018106460571289,63902,.1256093978881836,66799,-.2397031784057617,953574,.5945072174072266,733269,1391165,.1746320724487305,510709,-.0910987854003906,284380,-.0202903747558594,matched (3),335000.59,.86724746,172009.92,392068.31
201705,760421,688,3577,534477,05,0,0,0,1,0,0,0,0,0,0,0,40120,709871,.1238737106323242,19335,-.01080322265625,1248947,-.1389484405517578,1511362,.2560291290283203,436185,-.1158552169799805,932921,1388827,.5651750564575195,7632256,.028071403503418,2027342,.2921667098999023,37421,.4953403472900391,991681,.2932348251342773,3769569,.2131671905517578,56643,-.1022148132324219,116801,.1855649948120117,227296,-.3637561798095703,514405,.6530208587646484,557390,4141730,.0655984878540039,2811757,652171,-.1241903305053711,225174,-.195246696472168,1852000,67040,-.2423372268676758,193843,.9656896591186523,21084166,.1516132354736328,12779788,.1412696838378906,68465,.8136253356933594,180980,-.0605297088623047,1073256,.2287960052490234,115078,.0192575454711914,672217,.0545501708984375,416948,1412169,.1037635803222656,670568,.3236417770385742,948682,.5647945404052734,3167459,49699,-.0390281677246094,4968695,16583,.2406635284423828,2117755,.2097606658935547,66588,-.1604642868041992,18025126,3.640572547912598,66950,.0465946197509766,77929,.1541099548339844,729023,-.2685117721557617,547241,1730522,.2182817459106445,672630,.275395393371582,353497,.2175636291503906,matched (3),332477.22,.86724746,178056.78,394758.59
201706,760421,689,3577,563375,06,0,0,0,0,1,0,0,0,0,0,0,87202,912753,.2513818740844727,39820,.7224531173706055,1418133,.1270408630371094,1170853,-.2552785873413086,530959,.1966180801391602,1453015,1494002,.072998046875,7767987,.0176277160644531,1960522,-.0335149765014648,31865,-.1607236862182617,631077,-.4519729614257813,3445948,-.0897617340087891,74661,.2761898040771484,132440,.1256580352783203,372996,.4953145980834961,205222,-.9189186096191406,718784,4491816,.0811443328857422,2919920,847426,.2618961334228516,591931,.9665164947509766,1935000,69428,.0350008010864258,99490,-.6669912338256836,22075240,.0459346771240234,13718442,.0708770751953125,35035,-.6699752807617188,263934,.3773126602172852,1268986,.1675214767456055,137034,.1746196746826172,406827,-.5021934509277344,175282,1286042,-.0935573577880859,691810,.0311861038208008,775503,-.2015619277954102,3880032,95964,.6579885482788086,5910294,57146,1.237231254577637,2461247,.1503114700317383,91074,.3131484985351563,1566973,-2.442621231079102,62491,-.0689229965209961,105754,.3053169250488281,774279,.0602273941040039,596589,1685777,-.0261964797973633,903914,.2955389022827148,367383,.0385303497314453,matched (3),707251.38,.86724746,198524.61,404403.47
201707,760421,690,3577,492319,07,0,0,0,0,0,1,0,0,0,0,0,1194,623201,-.3815956115722656,39680,-.0035219192504883,1102365,-.2518835067749023,1512418,.2559776306152344,528571,-.0045070648193359,559853,1426936,-.045928955078125,7174365,-.0794963836669922,1921653,-.020024299621582,29336,-.0826930999755859,760154,.1860923767089844,4440048,.2534666061401367,58226,-.248626708984375,83367,-.4628772735595703,354619,-.0505237579345703,186907,-.0934810638427734,327632,4326140,-.0375814437866211,3041044,953478,.1179132461547852,514945,-.1393299102783203,1679000,80621,.1494693756103516,33177,-1.098200798034668,23238756,.0513648986816406,13029023,-.0515613555908203,30797,-.1289300918579102,226311,-.1537895202636719,1203860,-.0526857376098633,218200,.4651823043823242,381826,-.0634231567382813,612903,1143961,-.1170721054077148,645473,-.0693273544311523,755701,-.0258655548095703,1890931,76248,-.2299814224243164,4233332,16568,-1.238136291503906,2338942,-.0509700775146484,113256,.2179784774780273,542525,-1.060667037963867,45370,-.3201713562011719,67057,-.4555721282958984,828039,.0671281814575195,697949,1278318,-.2766809463500977,840336,-.0729331970214844,298780,-.2066974639892578,matched (3),250768.05,.86724746,178149.31,394800.34
