period,HS7,T,pid,y,month,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,Y1242c826,growth1242c826,Y1258c616,growth1258c616,Y1396c152,growth1396c152,Y1497c703,growth1497c703,Y1669c703,Y1755c124,growth1755c124,Y1778c484,growth1778c484,Y1787c826,growth1787c826,Y1926c642,Y199c428,growth199c428,Y2102c792,growth2102c792,Y2560c348,growth2560c348,Y2562c600,growth2562c600,Y2622c36,Y2635c352,growth2635c352,Y2696c792,growth2696c792,Y2728c752,growth2728c752,Y2755c208,growth2755c208,Y2999c826,growth2999c826,Y3022c124,growth3022c124,Y3093c498,Y3144c152,growth3144c152,Y3260c484,growth3260c484,Y3410c440,growth3410c440,Y3421c616,growth3421c616,Y3449c203,Y3633c376,Y3727c428,growth3727c428,Y3842c222,growth3842c222,Y3923c428,growth3923c428,Y4165c616,growth4165c616,Y4173c826,growth4173c826,Y4205c191,growth4205c191,Y4271c826,growth4271c826,Y4300c586,growth4300c586,Y4311c608,Y4312c372,growth4312c372,Y4359c484,growth4359c484,Y4380c300,growth4380c300,Y4506c246,growth4506c246,Y4584c376,Y4598c484,growth4598c484,Y460c792,growth460c792,Y4636c222,growth4636c222,Y4798c300,growth4798c300,Y4825c440,growth4825c440,Y748c826,growth748c826,Y776c440,growth776c440,Y780c616,growth780c616,Y983c348,growth983c348,_merge,x,r2,s,sf
201505,732020,664,3474,3112716,05,0,0,0,1,0,0,0,0,0,0,0,5190014,.0963716506958008,157724,-.2824153900146484,651698,1.126951217651367,179618,.184326171875,78682,5364022,.2844314575195313,9366152,.2670354843139648,723090,-.2877559661865234,46585,217080,.1145076751708984,5226518,.0752248764038086,11857,2.716264247894287,129399,-.5614633560180664,38580,14706,-.2476730346679688,174187,.5520830154418945,3058028,.4019889831542969,1426646,-.3313360214233398,11575499,.078033447265625,6404442,-.1164789199829102,28785,267388,-.1478843688964844,3280029,2.90948486328125,634865,.1345720291137695,1180284,.2051753997802734,358121,345000,42237,1.008928298950195,936807,1.201776504516602,19569,.4366064071655273,974415,-.2362308502197266,26136544,.3555717468261719,64812,.4174566268920898,36372144,.0033740997314453,1077103,-.2739267349243164,1204429,457452,.5229110717773438,88318,.4080619812011719,763979,.0231132507324219,2367,-.6574516296386719,10588000,7720495,.1583986282348633,562748,-.5182228088378906,61961,1.728792190551758,326353,.6452169418334961,200334,.3936738967895508,4723124,.4121904373168945,8750,2.181126117706299,62435,.290745735168457,101758,.2982263565063477,matched (3),2993406,.87418604,130486.95,259956.56
201506,732020,665,3474,2232771,06,0,0,0,0,1,0,0,0,0,0,0,5076222,-.0221691131591797,101848,-.4373655319213867,485158,-.2951068878173828,124281,-.3682880401611328,2323,5267689,-.018122673034668,10924966,.1539497375488281,652526,-.1026830673217773,3330,176022,-.2096567153930664,4439518,-.1631994247436523,1580,-2.015493392944336,138658,.0691099166870117,29259,23430,.4657611846923828,107059,-.4867486953735352,2604055,-.160700798034668,1762068,.2111625671386719,11176807,-.0350494384765625,6178489,-.0359182357788086,17603,220683,-.1919736862182617,3719515,.1257410049438477,602689,-.0520114898681641,1834230,.4408693313598633,271640,162000,17758,-.866459846496582,374652,-.9164800643920898,12581,-.4417591094970703,1270381,.2652349472045898,20321148,-.2516727447509766,37891,-.5367774963378906,35771860,-.0166416168212891,1627225,.4126005172729492,1586123,161394,-1.041823387145996,104702,.1701736450195313,521775,-.3813037872314453,3867,.4908552169799805,9369000,7480982,-.0315151214599609,793807,.3440084457397461,19777,-1.141985893249512,165782,-.6773061752319336,184219,-.0838603973388672,2703121,-.5580635070800781,8513,-.0274591445922852,57478,-.0827236175537109,92678,-.0934658050537109,matched (3),2212732.8,.87418604,110363.45,250460.91
201507,732020,666,3474,2450043,07,0,0,0,0,0,1,0,0,0,0,0,4234347,-.1813383102416992,417496,1.410793304443359,1314882,.9970273971557617,227241,.6034660339355469,27039,5125663,-.0273323059082031,10383380,-.0508441925048828,778099,.1760025024414063,11766,150716,-.1552114486694336,4812375,.0806455612182617,2566,.4849233627319336,250684,.5921831130981445,39001,11507,-.7110614776611328,283671,.9744348526000977,2758882,.0577554702758789,2499760,.3497066497802734,11973987,.0688953399658203,6814987,.0980501174926758,50459,323688,.3830528259277344,6019964,.4814882278442383,825389,.3144540786743164,1680776,-.0873689651489258,633040,288000,40807,.8320169448852539,385964,.0297470092773438,33018,.9648647308349609,2607069,.7189092636108398,24411348,.1833858489990234,67677,.5800323486328125,36661704,.0245723724365234,1749160,.0722599029541016,3585028,372615,.8366975784301758,153782,.3844184875488281,581700,.1087188720703125,16937,1.477022171020508,10160000,5819254,-.2511911392211914,823709,.0369768142700195,39422,.6898040771484375,184574,.1073770523071289,181741,-.0135421752929688,1516805,-.5778007507324219,227,-3.624399662017822,85263,.3943376541137695,73144,-.2367010116577148,matched (3),2489387,.87418604,89254.563,241902.77
201508,732020,667,3474,2021651,08,0,0,0,0,0,0,1,0,0,0,0,5162245,.1981430053710938,203362,-.7192869186401367,537969,-.8937005996704102,179078,-.238189697265625,2473,5408015,.0536222457885742,10319874,-.0061359405517578,722757,-.0737800598144531,8053,172755,.1364765167236328,3684283,-.2671146392822266,650,-1.373130798339844,212506,-.1652231216430664,22204,12666,.0959653854370117,41011,-1.933975219726563,1924758,-.3600244522094727,1935259,-.2559537887573242,12353775,.0312252044677734,5803971,-.1605815887451172,9603,240960,-.2951488494873047,3564570,-.5240383148193359,354642,-.8447465896606445,1145589,-.3833370208740234,353864,220000,275007,1.907942771911621,307579,-.2270126342773438,10278,-1.167047500610352,1827300,-.3553867340087891,23414370,-.0416984558105469,66519,-.0172586441040039,25326740,-.369873046875,1103307,-.4608240127563477,879294,307813,-.1910533905029297,95621,-.4751443862915039,254263,-.8275861740112305,3856,-1.479870796203613,9294000,5355071,-.0831289291381836,685072,-.1842937469482422,19957,-.6807441711425781,354493,.6526384353637695,168730,-.0742835998535156,1453796,-.0424280166625977,13626,4.094785213470459,7564,-2.422340393066406,124983,.5357475280761719,matched (3),2152601.5,.87418604,145368.61,267736.06
201509,732020,668,3474,2770353,09,0,0,0,0,0,0,0,1,0,0,0,4629173,-.1089935302734375,471810,.8415889739990234,1196886,.7996768951416016,162866,-.0948934555053711,41069,4908595,-.0968942642211914,9404249,-.0929088592529297,872610,.18841552734375,23912,153319,-.1193532943725586,4102304,.1074724197387695,1241,.646700382232666,171827,-.2124824523925781,60835,135298,2.368558883666992,23358,-.5629005432128906,1993018,.0348491668701172,2176527,.1174888610839844,10946704,-.1209220886230469,6066221,.0441932678222656,48483,417531,.5497274398803711,2819976,-.2343149185180664,827598,.8474187850952148,1390839,.1939888000488281,388571,130000,342511,.2195072174072266,396347,.2535581588745117,25009,.8892307281494141,1649860,-.1021490097045898,28918068,.2111167907714844,94112,.3469982147216797,31901644,.2307968139648438,1370139,.2166004180908203,1710978,155818,-.6808042526245117,107900,.1208124160766602,822105,1.17349910736084,4486,.151331901550293,7567000,5712483,.064610481262207,617920,-.1031646728515625,77712,1.359430313110352,486391,.3163242340087891,237840,.3432989120483398,985265,-.3890228271484375,5860,-.8438301086425781,50665,1.901835441589356,108029,-.1457786560058594,matched (3),2586545.5,.87418604,164560.52,278622.94
201510,732020,669,3474,2532157,10,0,0,0,0,0,0,0,0,1,0,0,4640200,.0023794174194336,19356,-3.193573951721191,447128,-.9846334457397461,190176,.1550226211547852,3169,4270215,-.1393232345581055,10035678,.0649833679199219,440269,-.6841030120849609,270,105969,-.3693742752075195,3687574,-.1065797805786133,13037,2.351873874664307,88700,-.6612281799316406,38389,25023,-1.687684059143066,43950,.6321134567260742,1636058,-.1973600387573242,1826453,-.17535400390625,12980201,.1703853607177734,5674069,-.066828727722168,22574,242530,-.5432329177856445,2226577,-.236262321472168,631166,-.2709589004516602,1315376,-.0557851791381836,355875,291000,34432,-2.297316551208496,294199,-.2980337142944336,14955,-.514190673828125,2653580,.4752187728881836,26804810,-.0758857727050781,36367,-.9508237838745117,37209856,.1539173126220703,1590780,.1493120193481445,1468559,2364710,2.719721794128418,102026,-.0559768676757813,483735,-.5303306579589844,6783,.4134578704833984,5752000,6632683,.1493549346923828,595173,-.0375070571899414,31849,-.8920040130615234,311271,-.4463491439819336,189306,-.2282333374023438,817999,-.1860494613647461,3447,-.5306453704833984,19390,-.9604778289794922,71557,-.4119052886962891,matched (3),2329797,.87418604,134192.53,261836.22
201511,732020,670,3474,2740145,11,0,0,0,0,0,0,0,0,0,1,0,4804768,.03485107421875,611569,3.453024864196777,508408,.1284399032592773,163757,-.149566650390625,21983,3753264,-.1290378570556641,8471698,-.1694145202636719,718740,.4901142120361328,9170,122236,.1428070068359375,3862076,.0462360382080078,1572,-2.115442752838135,118600,.290496826171875,58582,39908,.4667806625366211,229843,1.654343605041504,1613148,-.0141019821166992,1544247,-.1678400039672852,13260219,.0213451385498047,6020982,.0593433380126953,18238,358079,.3896284103393555,317897,-1.946493148803711,436827,-.3680315017700195,1080038,-.1971263885498047,538961,975000,36520,.058873176574707,280198,-.0487594604492188,21921,.3823995590209961,1083529,-.895686149597168,23514250,-.1309738159179688,84181,.8393077850341797,30600840,-.1955471038818359,1975471,.216583251953125,1666007,292623,-2.08952522277832,123934,.1945219039916992,605316,.2242136001586914,2679,-.9289760589599609,5726000,3854500,-.5427675247192383,907024,.4213171005249023,13562,-.853734016418457,209975,-.3936758041381836,196539,.0374956130981445,889315,.0835905075073242,11037,1.163748741149902,34712,.5823278427124023,51993,-.3193845748901367,matched (3),2589301,.87418604,104010.38,247727.13
201512,732020,671,3474,2350684,12,0,0,0,0,0,0,0,0,0,0,1,5625216,.1576499938964844,134104,-1.517412185668945,181284,-1.031219482421875,174651,.0644063949584961,17715,3694854,-.0156850814819336,6499584,-.2649927139282227,648312,-.1031274795532227,6211,117463,-.039830207824707,5538822,.3605766296386719,544,-1.061154842376709,86059,-.3207235336303711,21566,27544,-.3707914352416992,182836,-.2288074493408203,1291121,-.2226772308349609,1650530,.0665607452392578,8716775,-.419520378112793,5078304,-.1702728271484375,31085,323212,-.1024456024169922,26427,-2.48734188079834,296914,-.3860940933227539,832641,-.2601490020751953,342677,374000,23550,-.4387340545654297,227265,-.2093801498413086,15898,-.3212518692016602,929692,-.1531248092651367,15219731,-.4350147247314453,69901,-.1858892440795898,20993304,-.3768234252929688,1426920,-.3252887725830078,1986807,255577,-.1353616714477539,86048,-.3648443222045898,461531,-.2712020874023438,1566,-.536919116973877,16292000,4038836,.0467147827148438,1279496,.3440523147583008,10335,-.2717351913452148,1020774,1.581328392028809,469379,.8705501556396484,553588,-.4740304946899414,1294,-2.143515110015869,34078,-.0184335708618164,45592,-.1313772201538086,matched (3),2395458,.87418604,119933.09,254822.53
201601,732020,672,3474,2728415,01,0,0,0,0,0,0,0,0,0,0,0,5362555,-.0478181838989258,323255,.8798255920410156,397160,.7842741012573242,237465,.3072299957275391,19309,4307814,.1534891128540039,8447148,.2620906829833984,670307,.0333633422851563,7352,96464,-.1969537734985352,4812744,-.1405143737792969,2231,1.411255836486816,169191,.675994873046875,37764,23915,-.1412792205810547,105941,-.5457067489624023,2078058,.4759235382080078,1867746,.1236352920532227,14383320,.500819206237793,5091095,.0025157928466797,0,207403,-.4436445236206055,59017,.8034391403198242,398541,.294367790222168,1395806,.5166254043579102,484799,268000,26741,.1270723342895508,237056,.042180061340332,18991,.1777725219726563,1094474,.1631755828857422,23367952,.4287738800048828,42503,-.4975061416625977,26724280,.2413692474365234,1324217,-.0746974945068359,0,336331,.2745723724365234,49048,-.5621061325073242,795588,.5445327758789063,2956,.635312557220459,15061000,5914465,.3814449310302734,737808,-.550537109375,59317,1.747359275817871,154801,-1.886176109313965,223575,-.741663932800293,710441,.2494649887084961,26895,3.034202098846436,55090,.480316162109375,105165,.8357982635498047,matched (3),2593525.8,.87418604,113669.29,251935.08
201602,732020,673,3474,2323717,02,1,0,0,0,0,0,0,0,0,0,0,5055309,-.0590019226074219,460477,.3538217544555664,94055,-1.440459251403809,220629,-.0735378265380859,37057,5211791,.1904935836791992,5669762,-.3986825942993164,639641,-.0468282699584961,26069,140355,.3750057220458984,4515045,-.0638523101806641,18076,2.092135429382324,134500,-.2294635772705078,37605,22272,-.0711755752563477,35918,-1.081644058227539,2363314,.1286306381225586,1625325,-.1390247344970703,12870017,-.1111679077148438,5445072,.0672178268432617,25344,245840,.1700172424316406,228685,1.354520797729492,478879,.1836376190185547,1645329,.1644678115844727,262003,137000,19327,-.3246955871582031,217782,-.0848016738891602,27208,.3595457077026367,1620279,.3923244476318359,21554150,-.0807971954345703,77023,.5945301055908203,28922946,.0790615081787109,916752,-.3677396774291992,1570597,146890,-.8284120559692383,35337,-.3278684616088867,487574,-.4896392822265625,1107,-.9821834564208984,9721000,5753045,-.0276718139648438,679454,-.0823945999145508,26359,-.8110857009887695,121373,-.2432718276977539,189435,-.1657009124755859,1012180,.3539752960205078,2528,-2.364511966705322,45416,-.1931037902832031,53316,-.6792936325073242,matched (3),2327340.3,.87418604,113414.99,251820.44
201603,732020,674,3474,3137275,03,0,1,0,0,0,0,0,0,0,0,0,4634208,-.0869731903076172,521917,.1252460479736328,546940,1.760458946228027,278747,.2338228225708008,29014,3763482,-.3255796432495117,7181870,.2364130020141602,677765,.0578927993774414,2253,143422,.0216159820556641,5301954,.1606607437133789,12922,-.3356542587280273,151813,.1210851669311523,56005,28935,.2617216110229492,41514,.1447925567626953,2805781,.1716175079345703,1643781,.01129150390625,12440159,-.0339698791503906,4528410,-.1843404769897461,17114,482551,.6744050979614258,24407,-2.237476348876953,559120,.1549158096313477,1791807,.0852842330932617,599124,341000,34619,.5829000473022461,440019,.7033233642578125,17793,-.4247064590454102,2269451,.336939811706543,22570440,.0460720062255859,176715,.8304338455200195,35602636,.2077846527099609,1154250,.2303695678710938,2367428,402730,1.008583068847656,73338,.7301483154296875,987034,.7052621841430664,15156,2.616743087768555,10969000,10019970,.5548505783081055,1107006,.4881248474121094,1759,-2.707064628601074,1547235,2.545355796813965,151954,-.2204675674438477,1122315,.1032876968383789,14348,1.736182689666748,64249,.3469018936157227,135158,.9302072525024414,matched (3),2738069.5,.87418604,120521.03,255099.77
201604,732020,675,3474,1856373,04,0,0,1,0,0,0,0,0,0,0,0,4981993,.0723648071289063,234048,-.8019828796386719,336938,-.4844398498535156,170152,-.4936122894287109,38976,4226879,.116119384765625,6861497,-.0456342697143555,509155,-.2860479354858398,7552,115348,-.2178373336791992,4344844,-.1990861892700195,4790,-.9924001693725586,138050,-.0950336456298828,34186,15028,-.6551370620727539,59463,.3593235015869141,2505084,-.1133604049682617,1373931,-.1793231964111328,11686389,-.0625057220458984,4424714,-.0231647491455078,8578,246685,-.6709737777709961,42925,.5645847320556641,722954,.2569818496704102,1148781,-.4445228576660156,478245,188000,33603,-.0297870635986328,220242,-.6920909881591797,16635,-.067296028137207,1350902,-.5187654495239258,16458864,-.3157768249511719,81463,-.7743892669677734,31586364,-.1196937561035156,1538097,.2870950698852539,2931888,335913,-.1814146041870117,47615,-.4319305419921875,433009,-.8239459991455078,1244,-2.500064849853516,8909000,7311667,-.3151082992553711,555760,-.6890773773193359,6999,1.381021499633789,835383,-.6163339614868164,145624,-.0425500869750977,1424973,.2387590408325195,6788,-.7484550476074219,28751,-.8040933609008789,93680,-.3665590286254883,matched (3),1967457.8,.87418604,97927.305,245235.25
201605,732020,676,3474,2006203,05,0,0,0,1,0,0,0,0,0,0,0,5609954,.1187124252319336,592865,.9294404983520508,594161,.5672512054443359,307496,.5917692184448242,22561,4887073,.1451301574707031,7214320,.0501422882080078,705290,.3258562088012695,89821,131551,.1314401626586914,5035036,.1474313735961914,5644,.1640625,211391,.4260940551757813,25382,17138,.1313838958740234,469535,2.066388130187988,3248791,.2599611282348633,1276534,-.0735273361206055,13672008,.1569252014160156,6382920,.366419792175293,9054,346985,.3411693572998047,74897,.5566596984863281,938671,.2611188888549805,1067882,-.0730247497558594,562155,288000,43870,.2666149139404297,315453,.3592824935913086,26142,.4520339965820313,1141285,-.1686182022094727,22675460,.3204193115234375,165965,.7116279602050781,32741960,.0359325408935547,1805337,.1602010726928711,2737702,366524,.0872116088867188,52321,.0942497253417969,638413,.3882265090942383,15632,2.530987739562988,11317000,11230487,.4291601181030273,648362,.1541118621826172,18325,.9624996185302734,206940,-1.395462036132813,135698,-.0705966949462891,1198646,-.1729602813720703,12285,.5932226181030273,50400,.5613183975219727,165829,.5710716247558594,matched (3),2580347.5,.87418604,103295.38,247427.78
201606,732020,677,3474,2246892,06,0,0,0,0,1,0,0,0,0,0,0,5899320,.0502939224243164,389889,-.4191045761108398,755164,.2397842407226563,98940,-1.13394832611084,27900,5144862,.0514049530029297,8425839,.1552352905273438,662403,-.0627346038818359,10173,335197,.9353246688842773,6871327,.3109359741210938,16090,1.047604560852051,192938,-.0913410186767578,47466,25712,.4056587219238281,222648,-.7461509704589844,3048649,-.0635843276977539,1792314,.3393592834472656,11612310,-.1632843017578125,7223545,.1237201690673828,28320,384818,.1034889221191406,96965,.2582359313964844,706727,-.2838201522827148,1424774,.2883367538452148,768201,373000,29517,-.3962640762329102,269562,-.1572113037109375,17980,-.3742828369140625,2008941,.5654535293579102,21716956,-.0431900024414063,37994,-1.474349021911621,29690754,-.0978221893310547,3437269,.6439304351806641,2525813,442937,.1893634796142578,67127,.2491884231567383,482986,-.2789974212646484,6043,-.9504194259643555,11826000,16536802,.3869571685791016,260796,-.910710334777832,73438,1.388175010681152,101015,-.7171592712402344,382320,1.035826683044434,1720889,.3616485595703125,9939,-.2119121551513672,124308,.90277099609375,57611,-1.057243347167969,matched (3),2353807.5,.87418604,127360.94,258401.59
201607,732020,678,3474,1827208,07,0,0,0,0,0,1,0,0,0,0,0,3880894,-.4187707901000977,322898,-.1885251998901367,909792,.1862812042236328,85496,-.1460437774658203,7254,5092823,-.0101661682128906,7807748,-.0761861801147461,367034,-.5904197692871094,742,190796,-.5635137557983398,4380448,-.4502058029174805,13254,-.1938982009887695,245099,.239293098449707,50258,12672,-.7075624465942383,122732,-.5955886840820313,2610549,-.1551380157470703,1466316,-.2007541656494141,9897495,-.1597843170166016,5549929,-.2635602951049805,20555,244651,-.4529380798339844,57537,-.5219221115112305,701195,-.0078582763671875,1128403,-.233210563659668,372232,441000,30200,.0228757858276367,406597,.4110240936279297,12307,-.3790912628173828,1699025,-.1675539016723633,19105970,-.1280937194824219,72081,.6403627395629883,29566652,-.0041885375976563,1401441,-.8971767425537109,1251044,522425,.1650543212890625,57537,-.1541585922241211,400905,-.1862630844116211,23846,1.372715950012207,6166000,15033622,-.0953006744384766,42464,-1.815081596374512,30538,-.8774700164794922,362132,1.276739120483398,218180,-.5609378814697266,1605242,-.0695667266845703,4969,-.6932477951049805,69259,-.5849094390869141,46117,-.2225313186645508,matched (3),2022138.8,.87418604,121403.88,255518.05
201608,732020,679,3474,2427206,08,0,0,0,0,0,0,1,0,0,0,0,5615441,.3694543838500977,281458,-.1373538970947266,1536437,.5240058898925781,236617,1.017972946166992,40146,4973780,-.0236520767211914,9393611,.1849126815795898,635880,.549555778503418,48357,168694,-.1231184005737305,4474362,.0212125778198242,13876,.0458612442016602,320735,.2689533233642578,41819,14602,.1417636871337891,212143,.5472574234008789,3235307,.2145633697509766,1650192,.118138313293457,11086499,.1134471893310547,6757214,.1968250274658203,26460,370310,.4145078659057617,80665,.3378772735595703,599755,-.1562652587890625,1129853,.0012845993041992,427238,305000,42256,.3359041213989258,242471,-.5169401168823242,20454,.5080099105834961,1344862,-.2337627410888672,28642670,.4048976898193359,75965,.0524816513061523,26186352,-.1214084625244141,2034074,.3725395202636719,1958760,252171,-.7283744812011719,68230,.1704568862915039,499529,.2199411392211914,6363,-1.321116447448731,10813000,14759853,-.0183773040771484,1009466,3.168519973754883,54228,.5742254257202148,229469,-.4562406539916992,187720,-.1503686904907227,1676237,.0432767868041992,12755,.9427051544189453,97614,.3431682586669922,71357,.4365129470825195,matched (3),2289319.8,.87418604,107181.28,249075.09
201609,732020,680,3474,1747630,09,0,0,0,0,0,0,0,1,0,0,0,5125294,-.0913324356079102,247785,-.1274213790893555,995231,-.4342470169067383,107071,-.7929506301879883,38934,4208527,-.1670675277709961,8569854,-.0917787551879883,384976,-.5018291473388672,8855,151384,-.1082668304443359,4179027,-.0682849884033203,836,-2.809287548065186,114120,-1.033364295959473,32888,15531,.0616798400878906,137635,-.4326553344726563,2315992,-.3342857360839844,1952681,.1683111190795898,11324107,.0212059020996094,5211887,-.2596683502197266,15940,317432,-.1540765762329102,31616,-.9366416931152344,664661,.1027555465698242,1304606,.1438131332397461,326293,989000,16155,-.9615163803100586,217369,-.1092863082885742,7688,-.9785175323486328,1188931,-.1232366561889648,28124140,-.0182685852050781,40966,-.6175298690795898,34909164,.2875099182128906,3291537,.4813146591186523,2141395,94255,-.9841032028198242,74193,.0837850570678711,360441,-.3263368606567383,3361,-.6382608413696289,10385000,12682475,-.1516895294189453,196687,-1.635562896728516,15176,-1.273481369018555,211385,-.0820865631103516,186236,-.0079364776611328,1397286,-.1820192337036133,2230,-1.743922233581543,87106,-.1138954162597656,94442,.2802906036376953,matched (3),1998628.4,.87418604,101289.55,246597.13
201610,732020,681,3474,2407089,10,0,0,0,0,0,0,0,0,1,0,0,6525919,.2415943145751953,393131,.4615812301635742,1118524,.116790771484375,176599,.5003890991210938,22088,4829055,.137537956237793,9481535,.1010961532592773,581743,.4128475189208984,21432,144639,-.0455789566040039,4232024,.0126018524169922,12087,2.671257495880127,131367,.1407442092895508,47079,52825,1.224145889282227,388096,1.036647796630859,2766606,.1777830123901367,1528195,-.2451152801513672,13457815,.1726264953613281,4481817,-.1509132385253906,30349,319376,.0061054229736328,80927,.9398841857910156,370562,-.5842561721801758,1314076,.007232666015625,596992,374000,31661,.6728553771972656,255373,.1611289978027344,8926,.1493072509765625,1390959,.1569385528564453,18150382,-.4379367828369141,56519,.3218345642089844,27638652,-.2335338592529297,3638525,.1002235412597656,3183361,618938,1.882000923156738,60953,-.1965665817260742,782181,.7747573852539063,12629,1.323757171630859,2808000,17059736,.2964992523193359,601395,1.117637634277344,61343,1.39676570892334,280123,.2815475463867188,206095,.1013221740722656,1431870,.024449348449707,11430,1.63424015045166,78102,-.1091098785400391,127605,.3009538650512695,matched (3),2385895.8,.87418604,137552.86,263574.19
201611,732020,682,3474,2103906,11,0,0,0,0,0,0,0,0,0,1,0,4907507,-.2850160598754883,187699,-.7393026351928711,438324,-.9368066787719727,97032,-.5988407135009766,31107,4038938,-.1786689758300781,9959129,.0491428375244141,473362,-.2061681747436523,17326,152235,.0511846542358398,4003924,-.0554056167602539,1349,-2.192767143249512,130974,-.0029964447021484,60939,26278,-.6982526779174805,231298,-.5175457000732422,2300306,-.1845788955688477,1485323,-.0284557342529297,15903351,.1669692993164063,5768285,.2523460388183594,33518,326310,.0214786529541016,79376,-.0193519592285156,459422,.2149486541748047,1335180,.0159330368041992,525312,172000,39592,.223541259765625,522227,.7153768539428711,9943,.1079006195068359,944696,-.3868856430053711,29001632,.4686603546142578,39563,-.3566827774047852,31691376,.1368293762207031,2842763,-.2468023300170898,2708812,319372,-.6616477966308594,63169,.035710334777832,569379,-.317540168762207,9529,-.2816562652587891,6047000,11355038,-.4070587158203125,299708,-.6964426040649414,59874,-.0242385864257813,260320,-.0733175277709961,177627,-.148651123046875,1377101,-.0390005111694336,10425,-.0920352935791016,70977,-.0956602096557617,93796,-.3078174591064453,matched (3),2013632,.87418604,120867.44,255263.61
201612,732020,683,3474,1924944,12,0,0,0,0,0,0,0,0,0,0,1,4653807,-.0530805587768555,397230,.7496757507324219,381355,-.1392278671264648,80447,-.1874418258666992,17337,3828112,-.0536098480224609,9000992,-.1011543273925781,370251,-.2456789016723633,9978,109476,-.3297204971313477,4991937,.2205486297607422,2655,.6770811080932617,110099,-.1736183166503906,27428,165569,1.840656280517578,152949,-.4136028289794922,2081364,-.1000185012817383,1604422,.0771312713623047,13003101,-.2013416290283203,6267069,.0829343795776367,26904,194941,-.5151510238647461,31233,-.9327201843261719,428913,-.0687150955200195,637888,-.7386589050292969,568770,326000,13884,-1.047889709472656,258819,-.7019729614257813,5829,-.5340232849121094,866955,-.08587646484375,26396756,-.0941123962402344,23569,-.5179615020751953,26270816,-.1875858306884766,2520727,-.1202287673950195,2638908,284872,-.1143169403076172,61176,-.0320587158203125,346451,-.4968042373657227,8950,-.0626859664916992,22074000,7366996,-.4326515197753906,957623,1.16164493560791,27403,-.781590461730957,220352,-.1666851043701172,137966,-.2526788711547852,1243930,-.1017055511474609,5031,-.7285881042480469,76589,.0760984420776367,42211,-.7984409332275391,matched (3),1855267.3,.87418604,110795.22,250651.45
201701,732020,684,3474,2717099,01,0,0,0,0,0,0,0,0,0,0,0,5991130,.252593994140625,404065,.0170602798461914,384058,.0070629119873047,267792,1.202611923217773,83145,4890009,.2448215484619141,9378693,.0411052703857422,586219,.4595117568969727,10322,227856,.7330083847045898,3608625,-.3244972229003906,2986,.1174898147583008,111250,.0103998184204102,28421,13770,-2.486895561218262,115368,-.281977653503418,2557050,.2058305740356445,1642205,.0232763290405273,14562764,.1132793426513672,5900276,-.0603103637695313,20271,363924,.6242475509643555,190623,1.808822631835938,488307,.1296901702880859,1208054,.6386032104492188,0,459000,34105,.898707389831543,301131,.1514167785644531,18932,1.178008079528809,1123906,.2595787048339844,27245960,.0316658020019531,112047,1.558985710144043,33257942,.2358341217041016,1156729,-.7789516448974609,1980808,315726,.1028347015380859,45501,-.2960205078125,387681,.1124410629272461,14715,.4972133636474609,9001000,5637522,-.2675657272338867,1426882,.3987932205200195,27617,.0077791213989258,236401,.0703029632568359,168830,.2018852233886719,1244057,.0001029968261719,11124,.7934865951538086,77911,.0171136856079102,88462,.7398920059204102,matched (3),2534750.8,.87418604,97410.703,245029.42
201702,732020,685,3474,2285734,02,1,0,0,0,0,0,0,0,0,0,0,5198157,-.1419754028320313,337947,-.1786870956420898,194809,-.6787738800048828,98496,-1.000194549560547,25526,5023183,.0268697738647461,7636261,-.2055330276489258,500408,-.158268928527832,112,134214,-.5292778015136719,4099397,.1275138854980469,10739,1.279947280883789,285165,.9412879943847656,23301,11972,-.1399221420288086,49213,-.8519687652587891,2010809,-.2403173446655273,1221277,-.296142578125,9716577,-.4046344757080078,5383437,-.0916719436645508,19394,222179,-.4934616088867188,31982,-1.785124778747559,413786,-.1655950546264648,1003830,-.1851882934570313,423942,318000,30721,-.1044979095458984,210449,-.358302116394043,9254,-.7157974243164063,996883,-.1199321746826172,19516102,-.3336658477783203,58765,-.6453723907470703,30331052,-.0921211242675781,682717,-.5272703170776367,1964884,259209,-.197239875793457,44442,-.0235490798950195,605320,.4455747604370117,6181,-.8673868179321289,6237000,5674338,.0065088272094727,844701,-.5242643356323242,14994,-.6107816696166992,160044,-.390080451965332,140695,-.1822977066040039,1078701,-.1426210403442383,9948,-.1117334365844727,109316,.3386754989624023,96207,.0839290618896484,matched (3),2197946.8,.87418604,104485.25,247926.89
